wavelength,Back_DigGlsf,Belly_DigGlsf,Breast_DigGlsf,Crissum_DigGlsf,Crown_DigGlsf,DorTail_DigGlsf,Patch10_DigGlsf,Rump_DigGlsf,Throat_DigGlsf,WingTip_DigGlsf
196.27,-1344.44444445,0.0,-1045.83333333,-1295.83333333,-1191.66666667,-1725.0,-1325.0,-2275.0,-1515.97222222,602.083333334
196.65,-467.592583333,25.926166667,-485.185166667,-487.037166666,-472.222166667,-625.925833334,-592.592666667,-927.777999999,-589.197583334,386.111083334
197.03,-552.314666667,63.889,-752.777833333,-738.889,-669.4445,-913.889166666,-944.444666665,-1372.22216667,-809.722138887,676.38875
197.40,603.571416666,157.143,773.809666666,809.523666665,807.143000002,1057.14266667,1054.762,1359.52366667,839.285472222,-390.47625
197.78,223.518472222,93.3333333335,376.666666666,391.111166667,325.5555,457.778,474.444333333,604.4445,399.074138888,-147.777583333
198.16,608.3335,488.888833333,1025.0,1041.66683333,819.444499999,1299.99966666,1277.778,1577.77766666,1076.85169445,-136.111166666
198.54,474.074222222,496.296166666,803.703833333,801.851833334,688.888833331,951.851833334,1011.111,1101.85183334,860.80225,72.2223333335
198.92,264.814916667,280.555333334,425.0,427.777833333,367.5925,506.481333333,517.5925,560.185,463.580138889,100.463166667
199.30,309.640722222,318.627333334,498.039166667,469.608,432.353,611.764666667,574.509833333,588.235166667,515.523111112,133.823833334
199.68,290.277916667,312.962666667,492.592666667,435.185,389.815,553.704,537.963,513.888666667,518.209833334,131.944333333
200.06,311.538583333,382.051166666,630.769333334,528.205333333,478.205166667,685.897333334,712.820666667,585.897666667,691.666638889,178.845916667
200.44,-436.573888889,-516.666666667,-1083.33333333,-952.7775,-736.111166667,-1183.33366667,-1311.111,-875.0,-1333.33341667,-255.555666667
200.82,-235.858527778,-277.272666667,-593.9395,-524.242333333,-431.818166667,-631.818,-722.727333333,-475.7575,-762.878888889,-198.484833334
201.19,-578.333333333,-610.0,-1283.33333333,-1090.0,-1086.66666667,-1350.0,-1726.66666667,-1013.33333334,-1846.11111111,-531.666666665
201.57,-226.514972222,-175.7575,-542.424333333,-460.606,-462.121166667,-453.030333333,-759.090833333,-324.242333334,-829.0405,-217.424
201.95,1701.38888889,1508.33333333,3200.0,2708.33333334,3233.33333333,3275.0,4491.66666666,2358.33333333,4936.11111111,1641.66666667
202.33,182.125583333,145.652,294.927666666,246.376666667,305.0725,304.348,410.145166667,213.768,456.400861111,164.492833334
202.71,145.734,120.238166667,232.738166667,161.309333333,237.5,266.666333334,305.357166667,152.381166667,354.5635,133.92875
203.09,120.875472222,128.787833334,201.515333333,147.474666667,205.555666667,253.535333334,271.212166667,126.7675,315.488444445,117.17175
203.47,101.292,124.030833333,166.6665,122.868,159.690166667,208.527,196.511833333,106.976666666,257.170694444,107.558416666
203.85,85.7143055557,101.058333333,125.396833333,98.6775000002,127.777833333,165.608166667,144.973666667,91.799,188.315638889,92.98925
204.22,87.1982222222,110.628,125.362333333,104.5895,122.946833333,161.352666667,131.401166666,99.5168333332,176.046777778,95.2898333335
204.60,74.3829444445,98.8886666667,106.6665,91.8520000001,100.925833333,133.888833333,99.4445,85.3703333333,143.116972222,77.9629166665
204.98,66.5872222223,91.5871666667,91.9046666669,78.889,86.6666666667,121.269666667,82.2221666669,73.0158333333,124.232722222,63.33325
205.36,73.89425,99.1908333335,92.233,84.3043333333,84.4658333334,122.329833333,75.4045,75.2428333334,122.680583333,69.3365833335
205.74,74.0741111112,110.294,101.470666666,88.0718333335,88.0719999998,131.699166667,69.6078333334,84.8038333333,127.804861111,75.0001666665
206.12,79.6639166666,122.016166666,117.489833333,97.9423333332,99.177,153.498,75.9258333333,85.3908333334,142.900972222,76.1319166665
206.50,90.22075,139.726,132.192,113.013833333,114.840333333,172.6025,77.3973333334,103.424666667,156.088111111,86.30125
206.87,91.068388889,147.692333334,126.666666666,124.358833334,121.025666667,166.154166667,79.487,108.4615,160.940166667,83.9741666665
207.25,92.0267777776,160.8025,131.4815,125.308666667,120.987666667,174.382833334,72.8395,116.357833333,163.477166667,84.1049166665
207.63,98.7140833332,164.814666667,141.358,132.098833334,125.925833333,157.716166666,96.9136666667,122.222333334,166.97525,88.8890833335
208.01,119.943055555,220.940333333,191.880333334,164.529833333,151.282166667,197.436,125.641166666,141.453,218.233694445,114.957416667
208.39,127.430555555,215.833333333,190.0,147.5,148.333333333,202.5,132.916666667,131.666666667,224.027777778,121.458333334
208.77,172.796861111,287.356333333,264.367666667,190.804666667,207.471166667,271.839166666,193.103333334,181.609,293.773972222,173.850666666
209.14,278.611111112,444.166666666,382.5,301.666666667,301.666666666,380.833333334,303.333333334,250.833333333,416.527777778,295.833333333
209.52,347.222222222,566.666666667,519.791666667,385.416666667,381.25,518.75,395.833333333,317.708333333,536.805555555,390.104166667
209.90,-466.049305555,-838.889,-729.6295,-500.0,-435.185333333,-731.4815,-550.0,-338.888833333,-760.802166666,-552.77775
210.28,-248.2905,-506.410166667,-457.6925,-261.5385,-180.769166667,-411.5385,-288.4615,-148.717833333,-445.299083333,-350.000166666
210.66,-105.092638889,-262.5,-229.861,-118.0555,-75.6944999998,-209.028,-174.3055,-28.4721666665,-237.847361111,-167.361333333
211.03,-129.583333333,-339.166666667,-318.333333333,-151.666666667,-100.833333333,-290.833333334,-240.0,-19.1666666665,-319.444444445,-237.5
211.41,-69.1919166667,-205.0505,-191.919333333,-71.7171666665,-59.5958333334,-162.626333333,-136.363666667,4.54550000015,-188.889277778,-133.333416666
211.79,-39.7437222221,-139.316333334,-134.187833333,-36.3249999999,-37.6068333333,-119.658,-67.094,35.8974999998,-131.552611111,-111.32475
212.17,-44.1756666667,-162.9035,-146.774166667,-37.0968333333,-44.0858333334,-126.8815,-59.6773333333,53.2258333335,-162.186333333,-137.634416666
212.55,-82.9861111111,-332.291666667,-284.375,-128.125,-101.041666667,-255.208333333,-109.375,98.9583333335,-300.694444444,-280.208333333
212.92,-19.4443611111,-230.702,-178.9475,-59.649,-35.0878333332,-207.894833334,-60.5263333333,153.508666667,-208.187277778,-195.614
213.30,33.4875833334,-178.703666666,-148.148166667,-38.8888333335,-7.40733333335,-219.444333333,-7.4073333333,182.407333333,-209.567861112,-174.074083333
213.68,48.9131944445,-102.8985,-73.9130000001,13.7681666665,13.0436666667,-165.217333333,15.2175,189.855,-136.473361111,-123.1885
214.06,-1.98413888885,-252.380833333,-194.047666666,-69.0476666665,-88.0951666665,-424.999833334,-63.095,251.190333334,-312.301722223,-247.619
214.44,-2011.11111111,-4833.33333333,-4116.66666667,-2933.33333333,-3100.0,-7883.33333334,-2816.66666666,1950.0,-6025.0,-5150.0
214.81,128.136194445,203.763333333,186.559333334,156.989333333,154.301,312.365333334,130.645166667,-2.68833333335,243.548194444,225.000083334
215.19,142.989388889,182.143,173.412666667,156.746,144.444333333,265.079333334,118.253833333,50.3966666665,206.084472222,207.142916666
215.57,121.550055555,139.784833333,132.258166667,134.139833333,125.268833333,205.1075,107.527,55.1076666668,162.589805555,168.951333334
215.95,120.019055556,139.942666667,128.448166666,133.620833334,121.839,213.505666666,106.8965,53.7356666665,169.013333333,169.396333333
216.32,149.409,185.815333334,162.056666667,164.539,157.092333333,275.531833334,134.397333334,72.6951666665,202.718555556,210.283916667
216.70,304.761833334,396.825333333,337.301666667,337.301666667,326.1905,593.6505,266.6665,116.666833333,412.301388889,422.619083334
217.08,383.159722222,543.75,439.583333334,416.666666666,401.041666666,743.75,292.708333333,133.333333333,521.354166667,547.395833333
217.46,372.743055556,522.916666667,421.875,404.166666667,384.375,711.458333333,271.875,112.5,494.791666667,551.041666667
217.83,405.128222222,655.128166667,498.717833334,485.897333333,416.6665,798.718166666,330.769166667,148.717833333,585.897138889,629.487
218.21,247.727333333,387.878833333,294.697166667,278.030333333,243.939333334,440.909,193.181833334,93.1818333333,324.494944444,370.075916667
218.59,535.353527777,856.0605,627.272666667,556.060666667,531.818166667,866.666833333,409.091,187.879,650.505111111,784.84825
218.97,-1689.81472222,-2738.88883333,-2038.88883334,-1677.77783333,-1544.44433333,-2788.88866667,-1077.77766667,-333.333333333,-1863.88894444,-2463.88908334
219.34,-268.452305556,-463.095166666,-355.9525,-255.952333334,-226.1905,-460.714333334,-147.618833333,60.7145,-282.142888889,-427.380833333
219.72,-181.746027778,-403.5715,-288.095166667,-154.762,-140.476166667,-352.380833333,-48.8095,136.904833333,-160.714194444,-356.547666666
220.10,828.888888887,1463.33333333,1030.0,653.333333333,570.0,1236.66666666,473.333333335,-193.333333333,683.888888887,1220.0
220.47,2005.55555555,3208.33333334,2408.33333333,1500.0,883.333333332,2700.0,883.333333332,-749.999999999,1530.55555555,2779.16666666
220.85,281.423611111,439.583333333,354.166666667,204.166666666,105.208333333,291.666666666,165.625,-52.0833333332,238.020833333,386.979166667
221.23,201.437,248.276,232.758833333,151.1495,92.5286666669,174.712833333,148.8505,6.3218333333,165.900305555,245.976833333
221.61,402.036888889,437.778,437.778,261.111,166.666666666,313.333333334,306.666666667,1.1111666665,272.037055555,466.666916667
221.98,310.227361111,314.394,323.485,218.939333333,146.9695,253.788,229.545333333,15.909,197.979888889,343.93925
222.36,481.944361112,463.888833333,531.9445,338.888833333,205.5555,358.333333333,368.0555,-26.3888333335,335.879388888,583.333166667
222.74,202.909916667,171.4285,238.095166667,136.507833333,36.5078333334,137.301833333,126.983833333,-52.3808333332,134.523722222,243.65075
223.11,165.058388889,150.877333333,225.438666667,92.1053333335,14.9121666667,64.912,100.000166666,-118.421,112.573138889,249.999916666
223.49,279.861111111,279.166666667,479.166666667,83.3333333335,14.5833333333,58.3333333335,206.25,-366.666666667,218.402777778,469.791666667
223.87,303.174805555,269.047666666,552.381,128.571333334,-26.1905,80.9525,192.8575,-423.809666667,305.952388889,492.85725
224.24,-157.936416667,-119.047666667,-497.619,-97.618833333,45.2379999999,-102.380833334,-104.761833333,435.714333333,-211.111027778,-409.523583334
224.62,181.666666666,136.666666667,433.333333333,146.666666667,68.3333333333,186.666666667,140.0,-200.0,258.888888889,356.666666667
225.00,-687.036805553,-294.4445,-1283.33316667,-527.777666667,-316.6665,-827.7775,-377.7775,644.444166666,-832.407333332,-1302.77783333
225.38,-390.555555556,-233.333333334,-716.666666667,-240.0,-260.0,-450.0,-223.333333333,300.0,-556.666666667,-803.333333335
225.75,-888.888888888,-791.666666667,-1925.0,-983.333333334,-716.666666667,-1400.0,-666.666666667,550.0,-1861.11111111,-2000.0
226.13,-883.333333333,-608.333333333,-1858.33333334,-916.666666667,-841.666666667,-1158.33333333,-525.0,691.666666669,-1834.72222222,-1895.83333333
226.51,1322.22222222,866.666666665,2025.0,1241.66666667,1208.33333334,1575.0,733.333333333,-416.666666667,1811.11111111,2287.5
226.88,-392.5,-271.666666666,-495.0,-351.666666666,-306.666666666,-416.666666667,-235.0,3.3333333335,-429.722222222,-550.833333333
227.26,-251.60825,-157.895,-255.263333333,-221.929666666,-191.228166666,-267.544166667,-151.7545,-40.3508333331,-246.929861112,-304.385916667
227.64,-414.881,-294.0475,-329.761833333,-383.333333334,-289.285833333,-490.476333334,-213.095166667,-109.523666666,-363.889138889,-466.0715
228.01,-320.238166666,-222.2225,-245.238166667,-290.476166667,-239.6825,-365.872833334,-196.825333333,-129.365166667,-273.809361111,-358.333333334
228.39,-168.82725,-122.685,-123.148166667,-150.925666667,-122.222166667,-199.999666666,-111.110833334,-56.4815,-148.456666666,-203.00925
228.76,-113.626805555,-88.6793333334,-77.9875,-108.805,-83.3331666667,-131.761,-84.5911666666,-41.195,-87.8931944447,-133.490583334
229.14,-112.146138889,-82.6798333333,-74.8366666666,-102.287666667,-94.1175,-132.026166667,-88.8888333333,-32.026,-85.130611111,-117.48375
229.52,-82.0481666666,-65.9201666667,-61.1941666667,-81.0945,-71.6418333333,-106.219166667,-73.632,-18.6566666667,-57.7114166666,-80.34825
229.89,-110.344833333,-97.414,-85.9196666667,-105.172166667,-99.138,-134.195666667,-97.701,-34.7701666666,-77.2031666665,-106.609083333
230.27,-111.245694445,-98.9248333335,-97.3118333333,-109.677333333,-99.7313333332,-130.1075,-104.301166666,-47.043,-82.3478888889,-111.693666667
230.65,-133.383916666,-133.333166667,-121.515166666,-137.575666667,-126.060666666,-156.0605,-131.212166666,-72.4241666665,-110.959944445,-135.303083334
231.02,-125.480805556,-127.2435,-116.025666667,-135.2565,-138.140833333,-146.474333333,-138.141333334,-68.2693333334,-111.96575,-137.660333334
231.40,-92.9166944445,-89.4443333331,-88.3335,-100.0,-104.166666666,-109.4445,-118.0555,-44.4443333334,-91.6666666667,-101.52775
231.78,-67.5153611111,-59.722,-67.8241666667,-69.4446666666,-76.3888333333,-62.2686666667,-91.6665000001,-34.7223333333,-77.1222222222,-70.4860833333
232.15,-43.2661111111,-29.6296666667,-38.7205,-38.3838333333,-43.4341666667,-33.67,-52.1886666667,-10.2695,-44.9496944444,-35.6058333333
232.53,-40.6475,-15.4435,-32.7218333333,-33.3335,-36.6973333334,-17.278,-39.9081666667,-3.51683333331,-36.2893888888,-27.7521666666
232.90,-25.4789444445,0.718666666665,-16.5231666667,-15.3736666666,-23.5633333334,1.14966666667,-20.4023333333,10.6321666667,-23.2757222222,-18.7499166667
233.28,-26.71625,-3.3875,-19.9185,-15.989,-17.073,-0.813,-18.0215,4.336,-22.5833333333,-22.28975
233.66,-21.2318333334,8.78566666665,-8.65649999998,-7.75200000002,-4.78016666667,6.46016666666,-1.80866666665,10.8525,-17.8941111111,-12.2738333333
234.03,-15.119,15.7143333333,-4.52383333332,0.238166666665,-0.71433333333,17.8575,6.3095,15.0,-13.5716388889,-4.2855
234.41,-21.36025,14.8276666667,-1.8391666667,-2.29883333333,-4.483,13.2181666667,4.253,11.6093333333,-17.1455833333,-6.49408333335
234.78,-16.2310277778,24.2918333333,5.44666666669,2.6145,-0.21783333333,14.924,8.82366666668,16.6665,-9.71294444445,-0.38125
235.16,-16.9986388889,22.7463333333,4.40233333335,-0.943499999999,-0.943333333335,12.0541666667,8.0715,13.2075,-12.7359166666,-2.93483333333
235.54,-21.9037222222,14.6498333333,-1.48616666666,-9.55400000001,-6.79416666665,7.32483333334,6.79400000002,5.52016666667,-17.693,-10.66875
235.91,-17.50325,16.0641666667,-0.803166666665,-9.73916666665,-5.92383333333,8.03233333333,7.731,11.0441666667,-16.9845555555,-7.681
236.29,-13.6660555555,16.1521666667,-0.617166666665,-11.317,-7.92183333331,11.111,8.33333333332,11.6255,-18.0558055556,-7.716
236.66,-9.69699999998,14.2421666667,0.606,-7.57583333333,-6.66666666666,10.404,10.4041666667,11.9191666666,-15.8418888889,-3.58583333333
237.04,-11.8336388889,13.102,-4.62416666667,-10.6935,-9.92299999998,2.1195,6.26216666667,9.44116666666,-21.2746666666,-4.91333333334
237.41,-7.35380555555,15.4143333333,-1.156,-8.767,-9.53749999999,2.794,5.87683333334,14.258,-21.2748333333,-3.13116666666
237.79,-8.16277777778,12.2905,-0.931,-10.894,-10.5213333334,-0.093166666665,2.97983333333,9.96283333334,-20.9339444444,-6.00583333335
238.17,-3.7036666667,12.3263333333,4.34033333333,-9.89566666668,-4.51383333333,-0.954833333335,2.0835,7.98616666668,-15.3935,-4.81791666666
238.54,3.81627777778,13.511,8.09050000002,-5.987,0.4855,2.0225,6.63433333333,11.4885,-9.5064722222,2.87225
238.92,2.29861111113,10.2506666667,6.04716666667,-4.4985,0.590166666665,0.516333333335,4.64616666666,11.2093333333,-12.1189722222,2.50725
239.29,1.69300000002,8.22599999998,6.72383333333,-1.43083333333,-0.644,-0.715166666666,3.934,14.2345,-9.43013888891,3.97
239.67,6.89825,12.8535,11.193,4.4895,4.674,4.92,6.8265,19.3725,-3.55675,9.93225
240.04,2.01663888888,8.36299999998,5.57516666667,-0.830166666665,0.118833333335,1.60116666667,0.889666666665,13.523,-6.26725000002,5.54566666667
240.42,0.79233333333,5.7925,4.26216666666,-1.53,-0.601166666665,2.73216666666,-1.421,11.9126666667,-5.22761111112,5.65583333333
240.79,-2.81080555556,1.33916666666,1.78583333334,-6.44833333335,-3.67066666667,2.232,-5.80366666667,7.58916666666,-7.85402777778,2.50491666666
241.17,-0.710833333335,1.18716666667,3.34216666667,-4.04583333333,-0.87966666667,6.37616666667,-5.40883333334,8.04749999998,-3.84058333334,5.585
241.54,2.00627777778,4.44466666667,6.22233333334,-1.77783333333,2.3705,8.81466666666,-1.963,8.3335,1.0125,8.09258333333
241.92,3.69997222222,5.29666666666,6.03916666667,-0.641,2.46283333334,9.88533333333,-1.552,8.83933333334,2.08055555555,7.81041666667
242.29,3.90005555555,6.70383333333,6.02733333334,1.53766666667,3.0135,9.5325,-0.8305,10.2706666667,3.66977777778,8.549
242.67,5.71575,8.94183333333,7.49866666667,4.07483333334,6.16883333333,12.4505,1.83933333333,11.7148333334,5.09347222222,9.59241666667
243.05,6.09952777778,9.21716666666,7.34083333333,3.86066666667,7.01466666666,14.7635,3.453,11.7726666667,6.48927777778,9.32566666667
243.42,6.30011111112,9.46916666665,7.12116666667,3.77716666667,8.29500000001,15.314,3.75183333333,10.9241666667,5.59797222222,8.86925
243.80,5.21727777778,7.91483333335,5.50466666666,2.84116666667,7.61016666667,14.0285,3.653,9.51299999999,5.02266666667,7.24225
244.17,6.88750000002,8.16249999999,7.578,5.53116666667,8.91783333335,14.4735,5.72616666666,10.4775,7.54138888888,7.99225
244.55,5.07138888889,6.3515,5.613,3.939,7.21316666666,11.5461666667,4.48033333333,7.73,5.90444444444,6.056
244.92,5.70105555555,6.904,5.95933333333,5.32933333334,7.94566666666,11.4823333333,5.71716666667,7.67916666668,6.62155555556,7.7155
245.30,6.62916666665,7.68033333333,6.937,5.5855,8.33333333333,11.2836666667,7.97283333332,8.26583333333,7.64288888889,8.49083333334
245.67,5.85880555555,5.8835,6.07633333333,4.96366666667,7.21016666667,11.4248333333,8.36533333334,7.53116666669,6.00122222222,8.37625
246.05,6.01380555555,5.90633333333,6.15983333333,5.00983333334,7.77766666667,11.2085,9.35666666666,7.3295,6.06894444445,9.63941666666
246.42,5.11291666666,4.3775,5.41783333333,3.85716666667,7.14016666666,9.84933333334,9.66966666666,5.90216666667,4.66752777778,9.28408333333
246.79,3.79469444444,2.70816666666,4.44666666667,2.67483333334,5.81733333333,7.90716666666,9.21083333331,4.96483333333,3.56055555556,7.94075
247.17,5.26019444445,3.91266666667,5.69933333333,3.959,7.132,8.31783333334,10.6745,6.377,4.67236111111,9.75033333333
247.54,5.54094444444,3.79333333334,5.69733333334,4.10083333334,6.97116666667,8.304,11.1746666667,6.75133333334,5.06247222222,10.3911666667
247.92,5.77019444444,3.87983333333,6.08883333333,4.40383333333,7.2925,8.93516666665,11.5693333333,6.62683333333,5.19208333334,10.73325
248.29,5.85941666667,4.05466666666,6.11683333334,4.30683333333,7.64583333332,9.23116666665,11.8968333333,6.86033333333,4.76775,11.2655
248.67,6.86561111112,5.05866666667,7.10966666666,5.04516666666,8.98266666669,10.4458333334,12.7291666667,8.17600000001,5.32766666666,11.9633333334
249.04,7.81008333333,5.5825,7.66066666666,5.501,9.60316666665,10.7846666667,13.6918333333,9.223,5.879,11.6270833334
249.42,6.94552777779,4.597,6.8745,5.252,9.47916666666,10.2191666667,13.2935,8.65350000002,5.09294444445,10.7315833334
249.79,7.05525,4.894,7.13216666667,5.61033333334,9.57933333334,9.818,13.3841666667,8.96749999998,5.01825,10.2656666667
250.17,7.08805555555,5.006,7.51733333334,6.56,9.57316666668,10.2161666667,13.685,9.47899999998,5.65508333333,9.87133333333
250.54,8.18338888889,5.74433333333,7.892,7.52600000002,10.19,11.7215,14.8685,10.8558333333,7.07058333333,10.065
250.92,8.76047222222,6.3235,8.368,8.004,10.4468333333,13.5481666667,15.0208333333,11.2438333333,8.241,11.0619166666
251.29,8.58383333333,5.34433333334,7.8985,7.88033333332,10.0181666667,13.1888333334,14.1483333333,10.67,7.68708333333,10.7156666666
251.66,8.85930555555,5.95766666667,8.79733333334,8.79750000001,11.3956666667,13.2513333334,15.0336666667,11.0058333333,8.81294444445,11.21925
252.04,8.25372222222,5.27533333334,8.29516666667,8.27600000001,10.665,11.7545,14.4688333334,10.7608333333,8.63944444445,10.52175
252.41,8.81502777778,6.55733333334,8.938,8.67349999999,11.5456666666,11.829,14.9281666667,11.6213333333,10.1753888889,10.9408333333
252.79,9.61463888887,7.1185,9.83300000001,9.87100000001,12.0538333333,12.3953333333,15.4898333334,12.5095,10.8676666666,11.54125
253.16,9.6613888889,7.27733333334,10.2341666667,10.1381666667,12.596,12.5576666667,15.7835,12.5961666666,11.5976666666,12.51925
253.54,9.74958333331,7.14299999998,10.2011666667,9.02033333331,11.6533333333,12.2535,14.5373333333,12.4855,11.22075,12.5920833334
253.91,9.01705555555,5.954,9.1995,8.184,11.0513333333,11.7683333334,13.6798333334,11.7485,10.5270277778,11.818
254.28,7.98627777779,4.6,7.87966666667,6.20866666666,10.2928333333,10.9325,12.8715,10.8705,9.28205555555,11.3550833333
254.66,7.58786111112,4.0435,8.1515,5.92616666667,9.90583333331,10.2268333333,12.409,10.7831666667,8.05530555555,11.3073333333
255.03,8.73133333333,4.90866666666,8.88,7.18416666667,10.5086666667,10.3078333334,12.9183333333,12.1375,9.036,12.0259166666
255.41,8.75922222222,5.38683333334,9.66849999999,6.90616666667,10.6353333334,11.257,12.7533333333,11.8783333333,9.89494444447,11.7405833333
255.78,8.274,4.08366666667,8.80816666666,5.1045,8.83199999998,11.1583333334,11.2061666667,10.3515,8.45602777777,9.88816666667
256.15,9.2615277778,5.1765,9.79566666665,6.59266666667,9.67966666666,12.674,12.1865,11.6526666667,9.04886111112,10.51525
256.53,8.73625000001,3.57966666667,8.41466666667,5.27683333334,7.64766666665,11.7855,10.9948333333,10.0881666667,7.32586111111,8.57725
256.90,8.55077777779,4.42683333333,8.89783333333,5.578,7.54750000001,12.24,11.8856666666,10.4691666667,8.11583333333,9.27425
257.28,7.05575,3.446,7.644,4.6155,6.11949999998,11.466,10.944,9.31483333332,6.69391666667,8.61516666667
257.65,8.08163888888,4.9355,8.83966666666,6.83233333333,7.62433333335,12.3205,12.5783333334,10.092,7.08994444445,9.86183333333
258.02,7.99197222221,5.803,8.99433333333,7.36633333334,7.86566666668,12.6528333333,12.6533333333,9.76799999999,7.73416666667,9.9855
258.40,7.77922222221,5.37333333333,9.11883333334,7.5195,7.81416666667,13.0611666666,12.1493333333,9.44166666669,7.81875,9.87641666666
258.77,7.45222222222,5.482,8.84,7.094,7.79,12.747,11.8803333333,8.91316666666,8.15413888888,10.2258333333
259.15,7.47802777778,5.62483333333,8.5745,7.0725,8.37716666668,12.3026666667,12.0723333333,8.454,8.25836111112,10.1865833334
259.52,7.13825,5.36233333334,8.2785,6.97016666666,8.44833333335,11.7833333334,12.2128333333,8.20833333333,7.80083333333,10.3253333333
259.89,7.65736111111,5.96433333333,8.53933333333,7.5095,9.11983333335,12.0973333334,12.6871666667,8.61433333334,8.13216666667,11.04875
260.27,7.95180555555,6.21266666667,8.72666666667,7.361,9.13383333335,11.9555,12.6876666667,8.16616666667,8.30297222222,11.57525
260.64,7.71227777778,6.1665,8.58866666666,7.39083333333,9.22316666665,11.637,12.6851666666,7.9105,8.13833333333,11.8304166666
261.01,7.12097222222,5.40683333333,7.8865,6.75616666666,8.70133333332,11.1113333334,11.8735,6.93133333333,7.50383333333,11.3304166666
261.39,7.52294444445,5.687,8.12716666667,6.9685,8.92583333331,11.5938333334,11.7255,6.96866666667,7.76727777778,11.3216666666
261.76,7.41888888889,5.76416666667,8.18116666666,6.89216666667,9.17466666667,11.618,11.4748333334,6.72216666667,8.09925,10.9785
262.13,7.14411111112,4.98133333333,7.9215,6.53533333333,9.07299999998,11.2643333334,11.414,6.45133333334,8.01813888888,10.9971666666
262.51,7.23925,5.02616666667,7.75033333333,6.59416666667,9.14766666665,10.786,11.6101666666,6.19216666667,7.80547222222,10.957
262.88,6.98286111112,4.60516666667,7.3245,6.61166666667,9.05700000001,10.4273333333,11.0966666667,5.7125,7.58794444445,10.49875
263.25,6.20588888889,3.5145,6.72683333333,5.67633333333,8.14,9.72233333335,9.93949999998,4.44433333333,6.62836111111,9.69816666665
263.63,5.80008333333,3.189,6.5655,5.55133333333,7.29933333333,9.36733333334,8.9405,3.86983333333,6.66075,8.87358333333
264.00,5.58411111111,2.77766666667,7.1795,5.812,7.3505,9.487,8.60383333334,4.13116666666,7.21041666667,9.23083333333
264.37,5.93127777777,2.94716666666,7.30916666667,6.13033333333,8.07533333332,10.0061666667,8.84166666666,4.642,7.87177777777,9.72591666665
264.75,6.58297222222,3.17166666667,7.94433333333,6.65783333334,8.78216666669,10.8468333334,8.96166666667,4.99716666667,7.95680555556,10.06875
265.12,7.07691666667,3.43216666667,7.91366666666,6.6995,9.21766666667,10.9115,8.84283333333,5.45566666667,7.95608333334,9.77958333335
265.49,6.83716666667,3.63216666667,8.09883333333,6.4,9.32899999998,10.647,8.99266666667,5.36016666667,8.27480555555,9.59266666665
265.87,5.6965,2.52266666666,6.343,4.62216666667,7.947,9.4195,8.09283333333,4.418,6.67855555556,9.06233333335
266.24,5.60019444445,2.5425,5.53666666666,3.856,7.55666666666,8.96916666667,7.627,3.88416666667,5.98397222222,8.51008333335
266.61,5.29130555555,2.56416666666,5.26616666667,3.00516666667,7.29233333333,8.754,6.89266666666,3.3085,5.99666666666,8.59541666665
266.98,5.17744444445,2.682,5.2845,2.6555,7.0855,9.20766666667,7.0055,3.189,5.17961111111,8.32008333335
267.36,4.96269444444,2.73266666667,5.156,2.707,6.79316666666,9.5645,7.373,3.64783333333,5.12372222222,8.36558333335
267.73,5.38477777779,3.13816666667,5.389,2.67583333334,7.26433333335,9.67733333335,8.27716666666,3.87566666666,4.93025,8.62725
268.10,4.75561111111,2.87433333334,4.6755,1.9,6.674,8.944,8.20366666667,2.77566666667,3.87369444445,7.402
268.48,3.42286111111,2.06333333334,3.9805,0.952333333334,5.7875,8.47366666667,7.033,1.95366666667,2.35216666667,6.21491666666
268.85,2.61163888889,1.72766666667,3.455,0.437999999999,5.292,7.85866666667,6.618,1.7275,2.19605555555,5.93683333333
269.22,1.82505555556,0.870000000002,2.99733333333,0.241666666665,4.943,7.08216666666,6.744,1.30533333334,2.04044444444,5.60808333334
269.59,1.52030555555,0.489333333335,2.4475,0.214833333335,4.883,6.256,6.85283333333,0.883333333335,1.39077777778,5.16966666666
269.97,1.53538888889,0.245666666666,2.84416666667,0.421333333335,4.822,6.50766666667,7.17466666666,0.65516666667,1.94075,5.17308333333
270.34,1.95775,0.924166666668,3.65,0.854666666665,5.209,6.872,7.392,0.8895,2.24636111112,5.87316666666
270.71,2.88005555555,1.6735,4.518,1.92983333333,6.3475,7.6865,8.46716666667,1.62866666667,3.00080555555,6.62658333334
271.09,3.78025,2.51166666667,5.68133333334,2.86766666666,7.32,8.3115,9.088,2.695,4.41072222222,7.60041666666
271.46,4.38497222222,2.8385,6.01116666666,3.30816666667,7.8375,8.464,9.3195,2.99533333334,4.70669444445,7.99925
271.83,4.08066666667,2.341,5.3425,2.733,7.43616666666,8.426,8.622,2.74316666667,4.77338888889,7.89525
272.20,4.13447222222,2.77116666667,5.55216666667,2.98283333333,7.45666666667,9.08933333335,8.6255,3.154,5.52841666667,8.63058333334
272.58,4.44408333333,3.53633333334,5.7625,3.43783333333,7.6735,9.151,9.13116666667,3.76283333334,6.36516666666,9.1605
272.95,5.18316666667,4.4385,6.20066666667,4.01516666667,8.25133333334,9.62816666665,9.75316666667,4.506,7.019,9.45991666665
273.32,5.73880555555,5.39133333333,6.76533333333,4.05533333333,8.66983333331,10.0343333334,9.70266666666,4.78483333333,6.88819444445,9.88241666665
