wavelength,Back_PhrPatm,Belly_PhrPatm,Breast_PhrPatm,Crissum_PhrPatm,Crown_PhrPatm,DorTail_PhrPatm,Rump_PhrPatm,Throat_PhrPatm,WingTip_PhrPatm
256.15,-4.20720000001,-9.02593333334,-11.4732,-5.60646666667,-6.08473333334,-2.63279999999,-8.06377142857,-2.86563333332,-0.639266666666
256.53,-3.95813333333,-8.69000000001,-10.5002,-5.37646666667,-6.28126666667,-1.96826666667,-8.07266666667,-2.55296666666,-0.34046666668
256.90,-6.47633333333,-10.6742666667,-12.045,-7.2282,-8.59440000001,-3.20533333334,-9.72934285714,-4.74323333333,-2.75226666666
257.28,-6.38093333335,-9.73093333332,-11.3753333333,-6.3458,-7.41133333334,-2.11686666667,-9.02093333332,-4.0827,-1.69506666667
257.65,-4.70673333334,-7.62266666667,-9.43146666669,-4.9004,-5.74353333333,-0.62646666666,-6.84906666667,-2.44580000001,-0.203
258.02,-3.50633333333,-6.351,-8.33986666667,-4.03366666667,-4.32633333333,0.874133333339,-5.76181904761,-1.41400000001,0.661533333334
258.40,-1.9682,-4.55613333334,-6.7552,-2.65113333333,-2.37733333333,2.83646666667,-4.12032380953,0.02183333334,2.45533333333
258.77,-0.755666666669,-2.96726666667,-5.40113333333,-1.2944,-0.766200000006,4.25760000001,-2.73976190476,1.45806666667,3.85573333334
259.15,-0.557133333333,-2.73133333333,-5.0166,-1.3072,-0.440666666667,4.56946666667,-2.33865714286,1.50026666667,4.21059999999
259.52,-0.624666666667,-2.65713333333,-4.72333333333,-1.359,-0.181800000001,4.43813333333,-2.23029523809,1.4827,4.42313333333
259.89,-0.920666666666,-3.0234,-5.00946666667,-1.55193333333,-0.296533333332,4.19893333334,-2.4114,1.48883333333,4.30559999999
260.27,-0.432399999999,-2.63173333333,-4.3836,-0.963466666666,0.396266666667,4.62759999999,-1.79002857143,2.1671,4.81620000001
260.64,-0.572266666667,-2.8652,-4.40646666667,-0.965533333336,0.547599999999,4.63779999999,-1.74094285714,2.21686666667,4.82473333334
261.01,-0.131133333333,-2.43806666667,-3.99766666667,-0.647933333332,1.10273333334,4.96153333333,-1.22107619048,2.677,5.21373333333
261.39,-0.258733333333,-2.7754,-4.31453333333,-0.941466666668,0.766866666673,4.76286666667,-1.41862857143,2.29713333334,4.98046666667
261.76,-0.661666666666,-3.3332,-4.8112,-1.43906666666,0.3146,4.70093333334,-1.86295238095,1.83086666666,4.76533333333
262.13,-1.61253333334,-4.36926666667,-5.88626666667,-2.229,-0.635799999998,3.75986666666,-2.82972380952,0.7171,3.86859999999
262.51,-2.0384,-5.104,-6.30946666667,-2.48566666667,-0.983666666666,3.21146666666,-3.34639047619,0.415133333328,3.50433333333
262.88,-3.11,-6.819,-7.77813333335,-3.5424,-2.10586666667,1.80166666666,-4.61121904762,-0.757,2.3602
263.25,-4.4178,-8.07540000001,-9.23193333334,-4.55026666666,-3.23153333334,0.412733333326,-5.7437047619,-1.65539999999,0.928399999994
263.63,-5.57806666666,-9.30573333335,-10.6242,-5.17766666667,-4.21280000001,-0.553066666658,-6.69907619048,-2.23566666667,-0.155933333342
264.00,-7.19533333333,-11.1172666667,-12.3581333333,-6.24193333334,-5.75926666666,-1.64546666667,-7.7218857143,-3.47953333334,-1.81659999999
264.37,-8.51280000001,-12.2525333333,-13.5785333333,-7.04726666667,-6.86446666668,-2.42106666666,-8.56708571429,-4.5574,-2.73766666667
264.75,-8.0788,-11.4936,-13.5432,-6.81606666667,-6.56406666666,-2.17393333333,-7.92567619049,-4.15983333333,-2.54886666667
265.12,-8.85053333333,-12.3741333333,-14.8797333333,-7.56606666665,-7.45646666668,-3.28753333333,-9.07269523809,-4.8424,-2.95046666666
265.49,-9.12746666667,-12.5162666667,-15.3128666667,-7.85246666667,-7.81106666668,-3.50160000001,-9.70928571429,-4.76736666668,-3.79613333333
265.87,-8.95126666669,-11.9075333333,-15.0348666667,-7.41493333332,-7.70206666668,-3.51800000001,-9.50570476189,-4.25726666666,-3.73693333333
266.24,-7.49806666666,-10.0958,-13.3960666667,-6.07666666666,-6.41440000001,-2.32793333333,-7.82575238095,-2.32103333333,-2.39673333333
266.61,-7.16706666665,-9.54506666668,-12.7852666667,-5.58973333333,-5.93386666667,-1.92613333333,-7.38184761906,-2.01139999999,-2.06026666667
266.98,-5.87253333333,-7.67566666665,-11.0331333333,-3.96513333334,-4.74399999999,-0.464733333328,-5.53132380952,-0.450099999994,-0.617533333334
267.36,-4.92426666667,-6.65646666667,-10.1308666667,-3.03806666667,-4.0656,0.643333333341,-4.93292380952,0.235166666674,0.504399999998
267.73,-4.7308,-6.418,-9.64953333334,-2.80306666667,-4.13379999999,1.05633333334,-4.93060000001,0.08286666666,0.246533333333
268.10,-3.77706666666,-5.16046666667,-8.43853333332,-2.19973333333,-3.2606,2.05173333333,-4.32432380953,0.786100000006,1.1674
268.48,-3.31166666667,-4.636,-7.73920000001,-1.94126666667,-2.8252,2.72886666667,-3.80739047619,1.06453333333,1.48246666667
268.85,-3.56473333333,-4.88746666666,-7.956,-1.96606666667,-3.12706666667,2.55999999999,-4.28720952381,0.858766666666,1.4706
269.22,-2.7872,-3.9998,-6.7494,-1.21686666667,-2.267,3.61613333333,-3.27303809524,1.62343333333,2.23266666667
269.59,-2.15646666667,-3.3398,-5.83753333333,-0.787999999999,-1.5952,4.05013333334,-2.37846666667,2.01826666667,3.16919999999
269.97,-1.84286666667,-3.04013333334,-5.14913333333,-0.592,-0.9354,4.40040000001,-1.68053333333,2.32099999999,3.76993333334
270.34,-1.152,-2.53666666667,-4.19986666667,-0.105866666666,-0.164466666666,5.36706666666,-0.961552380951,2.6234,4.75666666667
270.71,-1.09766666667,-2.28746666667,-4.11793333333,-0.171066666667,-0.225866666668,5.4574,-0.773733333333,2.47296666667,4.76953333333
271.09,-1.34053333333,-2.85206666667,-4.50326666667,-0.700733333334,-0.617466666666,5.16940000001,-1.46906666667,1.92413333334,4.466
271.46,-0.877666666665,-2.4974,-4.07113333333,-0.473533333333,-0.067066666668,5.42533333333,-1.02583809524,2.27466666667,4.9042
271.83,-0.454266666667,-2.3376,-3.7264,-0.184999999999,0.427466666668,5.88760000001,-0.538971428572,2.53980000001,5.65660000001
272.20,-0.339866666665,-2.333,-3.39693333333,-0.036133333332,0.658066666672,5.9516,-0.228514285715,2.7311,5.78040000001
272.58,-0.776199999999,-2.85193333333,-3.96553333333,-0.343066666668,0.280333333326,5.28166666666,-0.985561904762,2.26236666667,5.42866666666
272.95,-0.437600000001,-2.4818,-3.64413333333,-0.238333333334,0.749133333326,5.35813333333,-0.606704761902,2.50929999999,5.82893333334
273.32,-0.0226666666673,-2.42833333334,-3.59433333333,-0.083933333334,0.94506666666,5.83940000001,-0.510276190476,2.50673333333,5.90533333334
273.69,-0.309066666667,-2.8448,-4.09666666667,-0.1782,0.705533333332,5.49893333333,-0.915066666668,2.23359999999,5.58426666666
274.06,-0.136533333334,-2.67066666667,-4.05193333333,0.144066666665,0.7908,5.63059999999,-0.973085714284,2.23396666667,5.43626666667
274.44,0.0077333333326,-2.43586666667,-4.14033333333,0.387799999999,0.751666666666,5.49953333333,-0.9796,2.63496666666,5.2212
274.81,-0.207199999999,-2.67753333333,-4.43033333333,0.261666666665,0.538933333342,5.18766666666,-1.31504761905,2.60213333334,5.03766666667
275.18,-0.904466666667,-3.32253333333,-5.43486666667,-0.523200000001,-0.195799999992,4.62733333333,-2.18404761905,1.64046666667,4.10573333333
275.55,-1.4136,-3.95686666667,-5.76213333333,-0.707666666667,-0.646600000006,4.22953333333,-2.53524761905,1.21036666666,3.68473333333
275.93,-1.28893333333,-3.71646666667,-6.0472,-0.682866666667,-0.51693333334,3.96766666667,-2.53402857143,1.25166666667,3.5
276.30,-0.826133333334,-3.2188,-5.77626666667,-0.1602,0.044933333328,4.43366666667,-2.24524761905,1.41946666667,3.88379999999
276.67,0.123999999999,-2.26113333333,-5.07273333334,0.409733333333,0.978600000006,5.13293333334,-1.03600952381,2.28196666667,4.45353333334
277.04,-0.015800000002,-2.15693333333,-5.2678,0.579533333331,0.895466666659,5.53999999999,-1.14163809524,2.36690000001,3.97420000001
277.41,-0.691333333334,-2.1056,-5.67773333333,0.207400000001,0.482799999993,4.80913333333,-1.46304761905,2.22626666667,3.55906666667
277.79,-0.311266666667,-1.38546666667,-5.17773333333,0.4182,0.729933333326,5.39219999999,-1.0095047619,2.55213333333,3.92353333333
278.16,-0.0956,-1.0334,-5.0034,0.457733333333,0.694933333333,5.67866666667,-0.860038095238,2.64703333333,4.09620000001
278.53,-0.815066666667,-1.4776,-5.49273333333,-0.0612666666674,0.124733333342,5.37226666667,-1.42471428571,1.7081,3.68393333333
278.90,-0.688133333332,-1.16793333333,-5.29693333333,0.124466666667,0.0962,6.0692,-1.05707619048,1.65749999999,3.88626666667
279.27,-0.3116,-0.513266666666,-4.5866,0.661999999992,0.694266666666,6.68206666666,-0.292209523808,2.41966666667,4.59640000001
279.64,-0.1052,-0.0579333333326,-4.33,0.801066666672,1.08386666667,6.99646666667,-0.01420952381,2.84333333333,4.67339999999
280.02,-0.370599999999,-0.122733333333,-3.95446666667,0.731133333334,0.6672,7.05440000001,-0.082323809524,2.83813333333,4.77959999999
280.39,-0.373600000001,0.0593999999994,-3.90006666667,0.992066666666,0.534800000001,7.07486666667,0.030742857144,3.08383333333,4.67639999999
280.76,-1.03966666667,-0.533400000001,-3.93413333333,0.447466666667,-0.238200000001,6.59459999999,-0.458780952382,2.51773333333,4.0924
281.13,-0.759266666666,-0.690866666667,-3.585,0.303533333333,-0.293666666667,6.3312,-0.453323809524,2.3558,4.05133333333
281.50,-0.437999999998,-0.598399999999,-3.1844,0.436733333334,-0.018533333332,6.54859999999,-0.092933333334,2.56326666667,4.37633333333
281.87,-0.269533333333,-0.398133333333,-2.9474,0.537399999999,0.0354,6.57986666667,0.085428571428,2.77873333333,4.432
282.25,-0.325266666667,-0.386066666666,-2.97706666667,0.457600000002,0.0938,6.69319999999,0.146628571427,2.89166666667,4.39433333333
282.62,0.306266666667,0.0807333333326,-2.32706666667,0.916000000002,0.807133333333,7.14366666667,0.751666666665,3.43840000001,4.81013333333
282.99,0.304333333332,0.0044666666666,-2.3204,0.883399999999,0.843933333333,7.21073333333,0.760504761904,3.4958,4.69986666667
283.36,0.583133333333,0.356533333331,-1.70206666667,1.40206666667,1.36133333333,7.65533333334,1.31892380952,3.93783333333,5.12433333333
283.73,0.439733333333,0.164933333333,-1.60993333333,1.44246666667,1.1702,7.73740000001,1.34208571429,3.75996666667,5.0706
284.10,0.0379999999992,-0.178333333336,-1.98333333333,1.0996,0.947333333334,7.45626666667,1.03813333333,3.4144,4.8168
284.47,-0.201533333333,-0.440133333336,-2.0524,0.678133333334,0.5972,7.09593333333,0.716190476191,3.15953333333,4.89873333333
284.85,0.0246000000006,-0.217666666666,-1.889,0.852733333332,0.826333333332,7.21393333333,0.508638095237,3.41503333333,5.24126666666
285.22,0.119533333333,0.096133333332,-1.655,1.00893333333,1.13293333334,7.31553333333,0.704085714287,3.56406666667,5.62313333333
285.59,0.336533333333,0.3826,-1.4734,1.23606666667,1.242,7.4838,0.787476190476,3.61583333333,5.8786
285.96,0.373266666667,0.443466666666,-1.42906666667,1.256,1.52673333333,7.64586666667,0.904028571431,3.69176666667,6.07013333333
286.33,0.433933333332,0.470199999998,-1.46753333333,1.3838,1.65606666667,7.53679999999,0.897666666665,3.77603333333,6.14860000001
286.70,0.431333333333,0.458199999999,-1.42453333333,1.58193333333,1.8456,7.60913333333,0.860895238095,3.70623333333,6.27880000001
287.07,0.281533333333,0.3566,-1.52813333333,1.406,1.87813333333,7.25373333333,0.544295238097,3.54396666667,6.11546666667
287.44,0.336000000001,0.377466666669,-1.52586666667,1.29206666667,1.74006666667,7.22099999999,0.42139047619,3.2036,6.12486666667
287.82,0.7004,0.837733333333,-1.36513333333,1.445,2.07813333333,7.29133333333,0.380980952379,3.3723,6.37026666667
288.19,0.745666666666,0.9196,-1.3172,1.60913333333,2.21186666667,7.30993333333,0.384323809523,3.33656666667,6.33739999999
288.56,0.933600000001,0.982199999999,-1.24713333333,1.67926666667,2.39106666667,7.58946666667,0.369047619049,3.31349999999,6.28453333333
288.93,1.0966,1.1068,-1.205,1.90173333333,2.59893333333,7.70873333334,0.62538095238,3.47013333333,6.32780000001
289.30,0.882333333332,1.04073333333,-1.32226666667,1.91686666667,2.55553333333,7.72093333333,0.638838095239,3.3653,6.03053333333
289.67,1.2128,1.2984,-1.04573333333,2.2282,2.83593333333,8.05620000001,0.994847619048,3.6366,6.12553333334
290.04,1.29566666667,1.5058,-0.958599999998,2.49833333333,2.83533333333,8.12066666666,1.08888571428,3.73016666666,6.06613333334
290.41,0.583266666667,0.792933333333,-1.66293333333,1.7698,2.0906,7.42886666667,0.263790476191,2.91563333333,5.50393333333
290.78,0.182533333333,0.643200000001,-1.99853333333,1.28033333333,1.61933333333,7.01133333333,-0.128542857144,2.66176666667,5.08953333334
291.15,-0.0574666666666,0.474866666667,-2.25366666667,1.087,1.3324,6.60493333333,-0.411552380952,2.25843333333,4.93873333333
291.52,-0.0068666666674,0.625733333333,-2.15893333333,1.23226666667,1.43433333333,6.5178,-0.438923809524,2.46733333333,4.80599999999
291.89,-0.188133333335,0.372599999998,-2.28506666667,1.10373333333,1.27033333333,6.46173333333,-0.533647619047,2.27400000001,4.63173333334
292.26,0.406266666667,0.922000000001,-1.70846666667,1.48033333333,1.7802,6.67493333334,-0.138133333333,2.81966666667,5.04086666666
292.64,-0.0655333333333,0.573266666666,-2.13086666667,1.2352,1.4732,6.2634,-0.481771428573,2.56089999999,4.5994
293.01,-0.589066666667,0.125666666667,-2.576,0.82766666666,0.918533333333,5.9506,-0.799257142858,2.19293333333,4.0224
293.38,-1.17586666667,-0.362,-3.1232,0.287066666673,0.173866666668,5.28826666667,-1.40609523809,1.67586666667,3.45546666667
293.75,-1.52673333333,-0.6216,-3.343,-0.0192000000066,-0.141933333332,4.8076,-1.71945714286,1.45706666667,3.10506666667
294.12,-1.4812,-0.777733333332,-3.30246666667,-0.0943333333326,-0.168266666668,4.69453333333,-1.72269523809,1.39733333334,3.15846666667
294.49,-0.753933333335,0.034466666668,-2.2658,0.722466666659,0.847933333332,5.40206666667,-0.809942857144,2.13829999999,3.76566666667
294.86,-0.964399999999,-0.0472000000014,-2.4,0.782866666662,0.744333333334,5.289,-0.833533333333,2.19236666666,3.723
295.23,-0.128133333333,0.781133333332,-1.53533333334,1.57353333333,1.45793333333,6.12566666667,0.121047619047,3.06643333334,4.49733333333
295.60,0.461133333333,1.38053333333,-0.984,1.98153333333,2.00046666667,6.55933333333,0.603199999999,3.54310000001,5.032
295.97,0.914,1.90533333333,-0.498266666668,2.57260000001,2.51606666667,6.89033333333,1.08736190476,4.22453333334,5.6724
296.34,1.02646666667,1.99133333333,-0.359466666668,2.64573333333,2.72766666667,7.09219999999,1.21567619048,4.35886666667,5.93913333333
296.71,1.53133333333,2.51406666667,0.200733333333,3.13960000001,3.37253333333,7.46313333333,1.81872380953,4.84623333333,6.5104
297.08,1.94353333333,3.09253333334,0.565866666668,3.62813333333,3.936,7.71946666666,2.20477142857,5.15673333334,6.99026666667
297.45,2.9566,4.09526666667,1.63713333333,4.76473333333,5.0204,8.73786666667,3.09865714285,6.22333333333,8.03559999999
297.82,2.8326,4.10086666667,1.63173333333,5.01493333333,5.106,8.78979999999,3.03540952381,6.38423333333,7.9674
298.19,3.0326,4.54473333333,2.0084,5.27126666667,5.56646666667,9.09866666666,3.27151428571,6.87296666667,8.2564
298.56,3.33806666667,4.84773333333,2.255,5.67120000001,5.80373333333,9.36359999999,3.52767619047,7.39643333333,8.51053333333
298.93,3.788,5.1484,2.6818,6.05933333333,6.14993333333,9.75573333333,3.84641904762,7.8044,8.77173333333
299.30,3.8758,5.2626,2.786,6.23453333333,6.241,9.7242,3.88191428571,7.98943333334,8.7912
299.67,3.66246666667,4.9576,2.57853333333,6.17486666666,6.12086666667,9.51360000001,3.72344761904,8.0298,8.5122
300.04,3.41106666667,4.62813333333,2.25326666667,5.93233333334,5.89386666667,9.23493333333,3.33071428571,7.79700000001,7.9336
300.41,3.18566666667,4.46313333334,1.92953333333,5.85833333333,5.6648,8.96166666667,2.97292380952,7.54669999999,7.45873333333
300.78,2.66646666667,3.914,1.2676,5.44220000001,4.98313333333,8.35093333333,2.38848571429,7.068,6.65146666667
301.15,2.0962,3.43966666667,0.800866666666,4.94959999999,4.48673333333,7.8984,1.84078095238,6.65116666667,6.12873333333
301.52,1.2334,2.592,-0.199333333331,4.14133333333,3.665,7.03953333333,1.01022857143,5.79793333333,5.13773333333
301.89,1.30693333333,2.7318,-0.030399999998,4.03306666667,3.63253333333,6.93126666667,0.93041904762,5.6147,5.15793333333
302.26,1.23246666667,2.56306666666,-0.169133333331,4.19046666667,3.36686666667,6.74893333333,0.707895238096,5.36123333333,4.8724
302.63,1.19033333334,2.57613333333,-0.0737333333334,4.09053333333,3.40633333333,6.80613333333,0.729123809524,5.25913333333,4.80073333333
303.00,1.42733333333,2.86846666667,0.113466666666,4.28313333333,3.80546666667,7.15613333333,1.02185714286,5.56926666666,5.01513333333
303.37,1.5198,3.00166666667,0.245200000001,4.2408,3.95386666667,7.2254,1.08504761905,5.72053333334,5.02133333333
303.74,1.81953333333,3.5854,0.752999999999,4.72773333333,4.47506666667,7.60973333333,1.56440952381,6.1699,5.57366666667
304.10,2.17426666667,4.19533333333,1.37733333333,5.14866666667,4.95253333333,8.043,2.21063809524,6.80453333334,6.19333333333
304.47,2.02893333333,4.215,1.2428,5.23086666666,4.85306666667,7.84893333333,2.19495238095,7.00263333333,6.163
304.84,2.4688,4.67666666667,1.81133333333,5.87013333333,5.4542,8.18313333333,2.66420952381,7.49553333333,6.8976
305.21,2.91286666666,5.0308,2.353,6.33706666667,5.72213333333,8.40513333333,2.99956190476,7.89689999999,7.19193333333
305.58,3.43873333333,5.43533333333,2.92306666667,6.85040000001,6.29700000001,8.88566666666,3.47086666667,8.40386666668,7.8062
305.95,3.59193333333,5.4944,2.95493333333,7.10726666667,6.69179999999,8.86120000001,3.57937142857,8.71123333333,8.08893333333
306.32,3.41026666667,5.37733333333,3.07686666667,7.19606666666,6.64513333334,8.6164,3.60727619048,8.74873333333,8.10533333334
306.69,3.33953333333,5.31413333334,2.92993333333,7.27539999999,6.5298,8.414,3.58124761905,8.76886666667,8.12426666667
307.06,3.07006666667,5.11193333333,2.7288,7.20699999999,6.46253333333,7.85233333333,3.52487619047,8.6378,8.059
307.43,2.6568,4.85513333333,2.4048,7.15080000001,6.16793333333,7.6484,3.3722952381,8.58960000001,7.76533333333
307.80,2.40126666667,4.57366666666,2.12826666667,7.08206666667,5.91193333334,7.33013333333,3.20921904762,8.50600000001,7.4308
308.17,2.27633333333,4.4528,2.04106666667,7.04859999999,5.64466666666,7.17073333333,2.98844761905,8.32283333333,7.33946666667
308.54,2.74406666667,4.78553333333,2.80293333333,7.36666666667,6.00073333333,7.62866666667,3.40046666667,8.76413333333,7.627
308.90,2.59293333333,4.7488,2.73266666667,7.30893333333,5.93960000001,7.51193333333,3.20039047619,8.72703333334,7.33506666667
309.27,2.55046666666,4.9762,2.91046666667,7.70093333333,6.08846666666,7.7078,3.37656190476,9.1056,7.4798
309.64,2.42393333333,5.18433333333,3.0304,7.95099999999,6.08253333333,7.68346666667,3.4412952381,9.41609999999,7.61926666667
310.01,2.22513333333,5.15126666667,2.9922,8.0002,5.88146666667,7.6172,3.42173333333,9.46693333333,7.48486666667
310.38,2.1082,5.09533333333,2.80986666667,7.89713333333,5.73293333333,7.4046,3.23431428571,9.37453333333,7.2974
310.75,2.4504,5.47386666667,3.39813333334,8.43540000001,6.15086666667,7.7472,3.54985714286,9.72636666666,7.60106666667
311.12,2.6238,5.69713333333,3.70026666667,8.71673333333,6.13606666666,7.97833333333,3.62655238095,9.94986666667,7.69173333333
311.49,2.70953333333,5.8208,3.8052,9.0452,6.27213333333,8.031,3.73927619047,10.1109333333,7.79646666667
