wavelength,Back_DacNigf,Belly_DacNigf,Breast_DacNigf,Crissum_DacNigf,Crown_DacNigf,DorTail_DacNigf,Rump_DacNigf,Throat_DacNigf,WingTip_DacNigf
232.53,26.0606666667,25.2526666667,21.01,13.9393333333,18.788,11.5153333333,45.8583333333,31.5153333333,28.889
232.90,24.0626666667,27.2193333333,22.0906666667,14.5956666667,17.1593333333,11.0453333333,44.379,34.3196666667,32.15
233.28,20.9303333333,22.8683333333,18.411,17.6356666667,13.5656666667,10.2713333333,44.186,29.6513333333,25.5813333333
233.66,25.5853333333,28.4686666667,20.721,21.4416666667,19.2793333333,16.036,43.7836666667,34.054,34.4146666667
234.03,30.0176666667,32.286,23.5603333333,27.574,26.0033333333,20.768,42.583,33.508,33.159
234.41,28.148,31.2963333333,16.6666666667,24.815,27.963,17.7776666667,37.963,32.963,31.1106666667
234.78,19.7916666667,26.875,4.79166666667,27.0833333333,22.5,10.4166666667,33.125,25.4166666667,31.25
235.16,16.559,32.2576666667,4.51633333333,21.9356666667,24.0856666667,6.23666666667,27.527,24.5163333333,29.8926666667
235.54,14.9353333333,19.697,1.94833333333,14.502,22.078,-0.216666666667,23.3766666667,19.0473333333,27.706
235.91,13.158,21.491,0.877333333333,12.719,17.544,-2.41233333333,25.2193333333,17.1053333333,29.8246666667
236.29,11.1113333333,19.0743333333,1.48166666667,14.4446666667,15.5556666667,0.555666666667,18.889,14.6296666667,28.8893333333
236.66,13.0,27.1666666667,7.0,19.3333333333,21.1666666667,8.66666666667,20.1666666667,18.6666666667,32.1666666667
237.04,11.8396666667,24.0436666667,10.018,20.7646666667,25.865,11.8393333333,20.4006666667,19.672,36.7943333333
237.41,11.5766666667,28.7423333333,9.581,17.5646666667,27.7446666667,7.38533333333,19.1616666667,20.7583333333,44.511
237.79,10.6836666667,26.282,10.8973333333,15.385,28.4186666667,5.342,20.513,16.6666666667,41.0253333333
238.17,5.369,22.595,12.0806666667,15.2123333333,27.7403333333,6.264,24.3846666667,15.6603333333,46.7563333333
238.54,10.7783333333,30.1396666667,26.1476666667,26.1473333333,35.5293333333,18.7626666667,37.525,21.557,55.0896666667
238.92,18.315,33.3336666667,36.2636666667,29.4873333333,38.8276666667,23.26,42.8573333333,29.121,57.5093333333
239.29,20.877,34.2106666667,38.9473333333,34.2106666667,38.2456666667,30.1753333333,45.2633333333,32.105,58.5963333333
239.67,22.3833333333,41.3846666667,34.2993333333,41.8676666667,36.715,32.8503333333,45.25,29.4686666667,54.106
240.04,23.0556666667,35.0003333333,31.25,40.8333333333,32.361,31.8053333333,37.5,23.889,47.0836666667
240.42,22.6563333333,31.6406666667,28.3853333333,37.7603333333,29.1666666667,29.8176666667,35.4166666667,20.8333333333,44.6616666667
240.79,23.8596666667,26.433,25.614,34.737,23.86,27.7196666667,34.737,20.351,40.351
241.17,22.359,24.5126666667,19.7946666667,26.9743333333,16.923,24.923,28.4103333333,15.3846666667,31.8973333333
241.54,20.5056666667,22.0413333333,18.97,27.1,15.2663333333,24.39,25.9256666667,12.5563333333,28.2743333333
241.92,18.2636666667,18.5916666667,15.643,25.6346666667,10.4013333333,20.8026666667,22.2766666667,10.6473333333,24.242
242.29,18.6696666667,20.03,13.6053333333,24.9433333333,10.5063333333,20.0303333333,22.5246666667,11.338,23.1293333333
242.67,18.825,18.6133333333,12.2433333333,22.7173333333,8.705,19.3203333333,21.4436666667,11.7483333333,20.807
243.05,17.8593333333,18.2686666667,10.9063333333,20.654,9.202,19.359,22.0173333333,11.6563333333,19.9726666667
243.42,17.1916666667,16.2733333333,9.31766666667,18.176,8.793,17.3226666667,20.6693333333,9.908,19.226
243.80,17.1833333333,15.116,10.2713333333,17.1833333333,9.044,17.894,21.7703333333,10.2713333333,19.0566666667
244.17,16.5373333333,15.827,9.819,16.021,9.17333333333,17.6356666667,24.031,10.982,20.8653333333
244.55,15.3036666667,15.4893333333,9.85133333333,17.968,8.86,17.41,24.659,10.7186666667,19.8883333333
244.92,12.6093333333,15.0033333333,8.932,17.5713333333,9.34033333333,15.937,22.592,8.40633333333,19.0306666667
245.30,11.86,15.413,10.031,18.025,10.7103333333,14.8903333333,23.093,8.51633333333,19.854
245.67,11.4136666667,13.4666666667,9.07366666667,15.1383333333,10.3626666667,13.4193333333,22.827,8.02333333333,17.6693333333
246.05,10.2056666667,12.44,8.41,12.878,10.819,13.4473333333,22.164,8.05966666667,16.338
246.42,9.14866666667,11.2566666667,9.26833333333,11.7736666667,10.0236666667,13.1266666667,22.2353333333,7.27933333333,16.07
246.79,9.24733333333,11.2186666667,9.71333333333,11.6126666667,9.78533333333,12.724,22.8316666667,7.276,16.0933333333
247.17,9.21566666667,11.111,9.51,10.6536666667,9.51,12.3856666667,21.307,6.86266666667,14.8363333333
247.54,9.855,11.1833333333,10.0093333333,11.6773333333,10.2563333333,12.697,21.9336666667,7.692,14.674
247.92,9.45133333333,10.018,10.1073333333,11.0313333333,10.1373333333,13.089,21.3476666667,7.573,14.6096666667
248.29,9.704,9.11766666667,9.61566666667,10.6423333333,10.9353333333,13.2806666667,21.1963333333,7.329,13.9546666667
248.67,9.78833333333,9.4,10.3853333333,9.937,11.131,13.6973333333,20.8893333333,6.923,13.906
249.04,9.235,7.556,9.20366666667,8.17766666667,9.85666666667,13.433,19.9626666667,5.659,12.127
249.42,9.22766666667,6.319,8.12466666667,8.55933333333,9.562,13.173,20.3276666667,4.78133333333,11.334
249.79,10.0386666667,7.59,8.70966666667,9.724,10.738,14.3056666667,21.336,5.77133333333,12.347
250.17,10.8156666667,10.1146666667,10.299,11.2586666667,11.1113333333,14.987,23.145,6.27566666667,14.064
250.54,10.6183333333,9.68466666667,10.1903333333,10.7353333333,11.0073333333,13.7686666667,22.3646666667,6.22366666667,11.9796666667
250.92,10.4583333333,10.0416666667,9.66666666667,9.83333333333,11.9583333333,14.0833333333,20.7916666667,6.75,11.25
251.29,10.4223333333,10.7366666667,9.524,9.61333333333,11.5903333333,13.8813333333,21.6533333333,6.19966666667,10.512
251.66,10.4923333333,10.9563333333,9.471,9.19266666667,11.467,13.742,21.6803333333,5.61766666667,10.4456666667
252.04,11.8943333333,12.854,9.59233333333,8.68066666667,10.216,12.23,21.9663333333,5.37166666667,8.729
252.41,11.062,13.717,8.94766666667,8.16133333333,8.653,10.6196666667,20.8946666667,5.654,7.96433333333
252.79,12.1876666667,13.9993333333,8.22333333333,8.957,9.447,10.7196666667,20.9986666667,7.34233333333,9.05533333333
253.16,14.2996666667,16.57,9.855,10.5313333333,11.1593333333,10.6763333333,23.1883333333,9.61333333333,11.4006666667
253.54,14.9903333333,18.295,10.2966666667,9.866,11.351,11.111,23.0363333333,10.5363333333,11.5423333333
253.91,15.1336666667,20.6726666667,9.14933333333,9.842,9.98966666667,11.276,23.1453333333,11.177,12.166
254.28,15.1746666667,17.7986666667,6.94466666667,9.15633333333,9.671,10.288,21.2963333333,10.751,10.0823333333
254.66,16.0296666667,18.7366666667,7.64333333333,11.1993333333,10.0846666667,11.8366666667,21.9213333333,11.0933333333,11.9423333333
255.03,16.0823333333,20.534,8.01333333333,12.1873333333,9.627,11.853,22.8713333333,10.295,12.2983333333
255.41,14.618,18.66,6.81066666667,12.6803333333,10.576,11.628,21.207,10.0773333333,11.1853333333
255.78,13.065,17.3646666667,5.63966666667,11.781,9.71533333333,11.223,20.3796666667,10.441,10.7203333333
256.15,8.99566666667,15.4523333333,3.58733333333,10.7616666667,9.54733333333,11.3133333333,19.095,9.32666666667,10.3753333333
256.53,8.43966666667,16.0826666667,5.626,10.7216666667,9.66033333333,13.323,19.48,9.12966666667,10.4566666667
256.90,6.26566666667,14.386,6.817,8.97266666667,7.619,12.381,18.2456666667,7.218,7.97
257.28,5.16766666667,13.92,8.19366666667,9.40433333333,7.542,13.2216666667,17.5513333333,6.33133333333,7.21566666667
257.65,5.15666666667,12.9536666667,9.48866666667,9.94233333333,7.797,13.6966666667,16.7903333333,7.50833333333,7.632
258.02,5.56166666667,10.802,10.517,9.44733333333,9.055,13.476,16.1493333333,7.20133333333,8.057
258.40,6.40566666667,11.0806666667,11.3543333333,9.047,9.684,14.1773333333,16.8183333333,7.43766666667,8.89466666667
258.77,7.037,10.5816666667,11.0583333333,8.22733333333,9.20666666667,13.8096666667,16.9046666667,7.566,8.83566666667
259.15,7.001,9.783,10.6316666667,7.77933333333,8.746,13.2956666667,16.7846666667,7.19,7.89733333333
259.52,7.954,10.533,11.14,7.78066666667,8.71266666667,13.6543333333,17.0783333333,8.19233333333,8.79933333333
259.89,7.914,10.818,10.9203333333,8.016,8.732,13.231,17.1576666667,7.32133333333,8.323
260.27,8.58633333333,11.001,11.1563333333,8.33333333333,9.073,13.2593333333,17.2896666667,7.39866666667,8.723
260.64,8.82533333333,11.022,11.1556666667,8.27133333333,9.188,13.028,17.593,7.46866666667,8.997
261.01,9.146,11.4276666667,10.9336666667,8.86133333333,9.622,13.0636666667,18.2543333333,7.77733333333,9.964
261.39,9.494,11.8436666667,10.5636666667,8.48166666667,9.60833333333,12.7983333333,18.4716666667,8.13766666667,10.2006666667
261.76,9.73333333333,12.1226666667,10.4776666667,8.10833333333,9.92933333333,12.9256666667,19.193,8.12766666667,10.3996666667
262.13,9.89566666667,12.764,10.715,8.011,10.162,13.3783333333,19.463,8.23633333333,10.674
262.51,9.60966666667,13.066,10.6353333333,7.62566666667,9.855,12.8426666667,19.5316666667,7.78166666667,9.989
262.88,9.67833333333,13.9523333333,10.464,8.00766666667,10.5376666667,13.4856666667,19.3073333333,7.787,10.3906666667
263.25,9.547,14.2663333333,10.3926666667,8.02,10.993,13.639,19.667,8.456,11.1563333333
263.63,9.35166666667,14.6606666667,10.317,8.11433333333,11.1916666667,13.635,20.2713333333,7.23966666667,10.9503333333
264.00,10.227,15.404,11.1856666667,8.62866666667,11.3776666667,15.2766666667,20.7093333333,8.21333333333,11.7926666667
264.37,10.909,15.6226666667,11.6496666667,9.02366666667,11.7506666667,15.522,21.212,8.451,11.9866666667
264.75,11.1333333333,15.6603333333,11.5356666667,9.95933333333,12.1393333333,15.728,20.1543333333,8.85333333333,12.2066666667
265.12,10.944,15.215,10.544,8.642,11.745,14.915,19.1526666667,9.10933333333,11.1113333333
265.49,11.2953333333,15.0603333333,11.555,9.348,12.3986666667,15.1576666667,19.215,9.997,10.9706666667
265.87,11.7353333333,14.7316666667,11.7353333333,9.332,12.0473333333,15.3556666667,19.2883333333,9.925,11.1423333333
266.24,11.5653333333,13.9873333333,11.202,9.38533333333,10.6873333333,13.8663333333,18.5283333333,9.71833333333,10.657
266.61,11.4963333333,13.9803333333,11.092,9.879,10.6873333333,13.836,18.1686666667,9.96533333333,11.7276666667
266.98,11.167,12.6186666667,11.139,10.1896666667,9.99433333333,12.814,17.6996666667,9.60366666667,11.167
267.36,11.2456666667,12.7523333333,11.6763333333,10.1426666667,9.92733333333,13.398,17.541,9.30833333333,11.5413333333
267.73,10.894,12.3243333333,10.764,9.802,9.95833333333,13.1566666667,16.901,9.542,11.4143333333
268.10,11.469,12.5666666667,10.396,10.1146666667,10.5746666667,13.3333333333,17.139,10.1406666667,11.341
268.48,11.578,13.1033333333,10.753,10.6523333333,10.1523333333,13.0533333333,16.379,10.4526666667,11.6276666667
268.85,11.3366666667,13.0676666667,10.9856666667,10.7096666667,10.0073333333,13.1676666667,16.6793333333,10.133,11.5373333333
269.22,11.357,13.225,11.0376666667,11.5046666667,9.85733333333,13.4463333333,16.6666666667,9.341,11.4553333333
269.59,10.2526666667,12.092,9.00166666667,10.424,8.43733333333,12.3126666667,15.6246666667,7.62833333333,10.5713333333
269.97,9.60766666667,11.583,8.315,10.8263333333,8.12,11.7046666667,15.4353333333,6.80333333333,10.095
270.34,9.00533333333,10.5783333333,7.819,10.264,7.819,11.3293333333,15.4923333333,6.17266666667,8.836
270.71,8.91266666667,9.86833333333,7.35933333333,10.1793333333,7.31166666667,11.2783333333,15.3643333333,5.51966666667,7.81333333333
271.09,9.04633333333,10.5543333333,7.16766666667,9.46433333333,7.74766666667,11.2503333333,15.6343333333,5.72966666667,7.86333333333
271.46,8.746,9.37066666667,6.805,9.05833333333,7.00566666667,9.86166666667,14.8816666667,4.70766666667,7.073
271.83,8.99433333333,9.12433333333,7.43366666667,9.12433333333,6.97866666667,9.753,15.193,4.42166666667,6.849
272.20,8.13533333333,8.77733333333,7.25766666667,8.82,6.294,8.949,14.5366666667,3.832,6.016
272.58,8.39633333333,8.12366666667,6.96866666667,8.39633333333,6.48633333333,9.278,15.2813333333,4.26133333333,5.96133333333
272.95,8.32833333333,7.70666666667,6.69166666667,7.78933333333,5.98733333333,8.94966666667,15.496,4.39166666667,5.92466666667
273.32,8.83666666667,7.82966666667,7.21333333333,7.72733333333,6.59666666667,9.227,15.9473333333,5.24033333333,6.24733333333
273.69,9.05366666667,8.07266666667,7.78633333333,8.19533333333,6.80566666667,9.503,15.9616666667,5.49766666667,6.88766666667
274.06,9.29933333333,9.09233333333,8.349,7.99733333333,6.57133333333,9.816,15.9536666667,5.89,7.21233333333
274.44,10.0456666667,9.96266666667,8.925,7.53433333333,6.80766666667,10.44,16.1893333333,6.16433333333,7.597
274.81,10.98,11.3733333333,10.172,8.24566666667,7.95533333333,11.332,17.2363333333,7.31333333333,8.63866666667
275.18,11.069,11.677,10.629,8.55333333333,8.44866666667,11.8656666667,17.4003333333,7.73566666667,8.679
275.55,12.1193333333,13.4183333333,11.246,9.84033333333,9.86166666667,13.312,18.509,9.39266666667,10.0316666667
275.93,12.2396666667,14.2363333333,11.5233333333,10.243,9.89566666667,14.0843333333,19.0103333333,9.89566666667,10.742
276.30,12.777,14.363,12.1686666667,10.4086666667,10.5173333333,14.7326666667,19.4696666667,10.3216666667,11.43
276.67,12.8746666667,15.1693333333,12.4593333333,10.164,11.0163333333,15.2353333333,19.1913333333,10.2076666667,12.0873333333
277.04,13.1976666667,15.846,12.3656666667,11.009,11.359,15.6926666667,18.6256666667,10.3083333333,12.1906666667
277.41,12.26,15.1756666667,11.487,10.382,10.4926666667,15.4186666667,17.5833333333,9.653,11.089
277.79,12.3473333333,14.968,11.4146666667,10.2153333333,9.90466666667,15.7893333333,17.3,9.838,10.5486666667
278.16,11.6133333333,13.5636666667,10.86,10.4386666667,9.796,15.1376666667,16.5116666667,9.61866666667,9.57466666667
278.53,10.839,13.157,10.4193333333,10.684,9.86766666667,14.8786666667,16.3356666667,9.514,9.44833333333
278.90,9.788,12.419,9.60966666667,9.69866666667,9.18633333333,14.359,15.7193333333,8.76233333333,8.74033333333
279.27,9.22166666667,12.0556666667,9.177,9.35666666667,8.27733333333,14.0576666667,15.632,8.232,8.72666666667
279.64,8.10333333333,10.797,7.58666666667,7.58733333333,7.45233333333,12.525,14.635,6.734,6.75633333333
280.02,7.825,9.41233333333,7.333,7.31033333333,7.10933333333,12.117,14.4423333333,6.23733333333,6.215
280.39,7.31433333333,8.41633333333,6.34466666667,6.56533333333,6.47733333333,11.1916666667,13.6813333333,5.618,5.92633333333
280.76,6.82166666667,8.26866666667,6.45533333333,6.97333333333,6.23933333333,10.5566666667,13.7523333333,5.48366666667,5.31066666667
281.13,6.27233333333,7.65666666667,6.10433333333,6.461,6.272,10.405,13.929,5.22333333333,4.825
281.50,6.667,7.69266666667,6.441,7.01533333333,6.58433333333,10.5026666667,14.7076666667,5.23066666667,4.98433333333
281.87,7.10566666667,8.044,7.106,7.12566666667,7.68466666667,10.7386666667,15.2293333333,5.70866666667,5.18933333333
282.25,7.685,8.211,7.373,6.378,7.685,11.1566666667,15.623,6.339,5.208
282.62,7.505,8.28566666667,7.48566666667,6.66633333333,7.40966666667,11.3903333333,15.5236666667,6.49533333333,5.581
282.99,7.806,8.306,7.862,6.937,7.325,11.469,15.7046666667,6.86266666667,6.38166666667
283.36,8.06633333333,8.58266666667,8.11966666667,6.99766666667,7.69233333333,11.3246666667,15.4913333333,7.14,6.76633333333
283.73,8.56666666667,8.84266666667,8.84266666667,7.565,7.68533333333,11.9,15.5096666667,7.66833333333,7.668
284.10,8.12966666667,9.77566666667,8.87766666667,7.18233333333,7.797,11.3883333333,15.4943333333,7.98,7.814
284.47,8.26066666667,10.1803333333,9.16433333333,7.325,7.922,11.5683333333,16.005,8.01866666667,7.98633333333
284.85,8.34533333333,9.88933333333,8.84433333333,6.97266666667,8.17366666667,11.6986666667,15.957,8.08,8.04833333333
285.22,8.47066666667,10.1916666667,8.882,7.08366666667,8.15066666667,11.4866666667,15.8743333333,7.968,7.937
285.59,8.397,10.421,8.817,6.943,8.157,11.4856666667,15.9993333333,8.06733333333,8.66733333333
285.96,7.78933333333,9.78533333333,7.998,6.762,7.50666666667,11.0813333333,15.788,7.775,8.475
286.33,7.108,9.404,7.52033333333,6.62233333333,7.49066666667,10.375,15.4673333333,7.13766666667,8.609
286.70,7.51333333333,9.40233333333,7.52766666667,6.70766666667,7.79133333333,10.4276666667,15.5973333333,7.16166666667,8.28933333333
287.07,7.84766666667,9.294,6.956,6.82433333333,7.935,10.3463333333,15.5196666667,6.86866666667,7.65766666667
287.44,8.472,9.743,7.14266666667,7.37666666667,8.55966666667,11.2473333333,16.024,7.34733333333,7.77066666667
287.82,8.208,9.402,7.19166666667,7.44166666667,8.547,11.17,15.753,7.30933333333,7.398
288.19,8.174,8.84166666667,6.94266666667,7.90666666667,8.29266666667,11.126,15.517,7.002,7.19466666667
288.56,8.122,8.982,7.218,8.552,8.641,11.783,15.5773333333,7.42566666667,7.574
288.93,8.16466666667,9.01833333333,7.47566666667,9.13866666667,8.44933333333,11.5506666667,15.6856666667,7.50566666667,7.655
289.30,8.701,9.271,8.011,9.181,8.761,11.881,16.2163333333,8.101,8.221
289.67,8.75133333333,9.155,8.09466666667,9.095,8.48266666667,11.6486666667,15.995,7.98966666667,7.61666666667
290.04,9.23033333333,10.019,8.94733333333,9.51333333333,8.79833333333,12.2673333333,16.555,8.203,7.81566666667
290.41,9.70266666667,10.7476666667,9.79233333333,10.2406666667,8.867,12.8676666667,17.0773333333,8.58333333333,8.10566666667
290.78,9.611,10.7133333333,9.656,10.1473333333,9.015,12.6213333333,17.0616666667,8.47866666667,8.702
291.15,8.53333333333,10.0256666667,9.19666666667,9.498,8.08066666667,11.7293333333,16.4026666667,7.83966666667,8.12633333333
291.52,7.63066666667,9.13533333333,8.22966666667,8.55233333333,7.44633333333,10.671,15.953,6.817,7.155
291.89,7.70166666667,9.49933333333,8.151,8.43,7.59333333333,10.739,16.783,6.84966666667,7.42266666667
292.26,8.01133333333,9.488,8.59266666667,8.67133333333,8.21566666667,10.933,17.122,7.24133333333,7.47733333333
292.64,8.027,9.82666666667,8.60033333333,8.377,8.17,10.32,17.025,7.087,7.15066666667
293.01,7.998,10.4216666667,8.64433333333,7.998,8.434,10.5023333333,17.2403333333,6.94766666667,7.12533333333
293.38,7.43466666667,9.77133333333,8.431,7.32033333333,8.16966666667,9.72233333333,16.7646666667,6.487,6.634
293.75,7.57233333333,9.901,8.419,7.36066666667,8.45166666667,9.90066666667,16.8373333333,6.66033333333,6.85533333333
294.12,7.384,9.84,8.063,7.222,8.531,9.242,16.4,6.60833333333,7.31933333333
294.49,7.317,9.56466666667,7.17366666667,6.632,8.066,8.704,16.037,6.233,6.98266666667
294.86,7.60533333333,10.099,7.76,6.97,8.07033333333,8.99966666667,16.4343333333,6.41266666667,6.753
295.23,7.608,10.6426666667,8.57,7.03066666667,8.407,9.325,16.7106666667,7.23766666667,7.06033333333
295.60,8.052,11.2423333333,9.21866666667,7.673,8.74066666667,9.72466666667,17.046,7.729,7.74333333333
295.97,8.227,11.2526666667,9.12966666667,7.92233333333,8.73133333333,9.554,16.9586666667,7.59033333333,7.11266666667
296.34,8.393,11.4386666667,8.68266666667,8.05333333333,8.67,9.65166666667,16.8996666667,7.487,7.21066666667
296.71,8.35766666667,11.1273333333,8.26033333333,7.67433333333,8.33333333333,9.66333333333,17.057,7.33266666667,7.19833333333
297.08,8.476,10.8026666667,7.95333333333,7.37166666667,8.001,9.55633333333,16.904,7.08666666667,7.38366666667
297.45,8.66333333333,11.2083333333,8.18433333333,7.71766666667,8.278,10.1226666667,17.0226666667,7.02866666667,7.717
297.82,8.69733333333,11.577,8.30133333333,7.84666666667,8.12633333333,10.388,17.232,7.042,7.905
298.19,8.76566666667,11.8516666667,8.35666666667,7.83066666667,8.31033333333,10.5423333333,17.6366666667,7.223,7.56166666667
298.56,8.709,12.0356666667,8.65066666667,7.87466666667,8.733,10.931,17.9596666667,7.393,7.60466666667
298.93,8.40833333333,11.9533333333,8.39633333333,7.965,8.65966666667,11.079,17.9063333333,7.29433333333,7.67766666667
299.30,8.90933333333,12.151,8.42166666667,8.21466666667,8.897,11.554,18.3056666667,7.276,8.03166666667
299.67,8.737,12.217,8.44933333333,8.21133333333,8.58666666667,11.5033333333,18.4876666667,7.335,7.99866666667
300.04,8.64266666667,12.3646666667,8.60333333333,8.22633333333,8.57766666667,11.6363333333,18.5863333333,7.22366666667,8.72066666667
300.41,8.76033333333,13.0596666667,9.23533333333,8.15033333333,8.57033333333,11.9203333333,18.796,7.43133333333,8.964
300.78,8.78366666667,13.0846666667,9.468,8.57433333333,8.337,11.9816666667,18.81,7.122,8.728
301.15,8.77333333333,13.153,9.93233333333,9.17433333333,8.80166666667,12.2656666667,18.9353333333,7.81466666667,8.544
301.52,8.7,13.2603333333,9.891,9.12166666667,8.43866666667,12.128,19.0266666667,8.04666666667,7.87266666667
301.89,8.76166666667,13.224,9.84066666667,8.88,8.614,11.7166666667,19.1933333333,7.949,7.80133333333
302.26,8.267,12.7026666667,9.63733333333,8.827,8.19333333333,11.4646666667,18.4796666667,7.69233333333,7.53033333333
302.63,8.07566666667,12.8126666667,9.60566666667,9.135,7.88466666667,10.9006666667,18.123,7.723,7.63466666667
303.00,7.37433333333,12.2613333333,8.885,8.559,7.256,9.93633333333,17.607,7.07833333333,7.00433333333
303.37,7.198,12.2443333333,8.66733333333,8.45933333333,7.31666666667,9.54266666667,17.29,7.15333333333,7.24233333333
303.74,6.72033333333,11.5373333333,8.28133333333,8.118,7.062,9.14366666667,17.1276666667,6.765,6.79466666667
304.10,6.86333333333,12.0143333333,8.59,8.501,7.265,9.394,17.8056666667,7.399,6.77366666667
304.47,7.18333333333,12.261,8.75166666667,8.82633333333,7.91533333333,9.70733333333,18.2346666667,8.18366666667,7.45233333333
304.84,7.11433333333,12.2743333333,8.889,9.08266666667,8.57533333333,9.67933333333,18.3296666667,8.59066666667,7.86
305.21,6.59766666667,12.178,8.31833333333,8.573,8.049,9.231,18.0583333333,7.88433333333,7.15133333333
305.58,6.12433333333,12.0963333333,7.594,8.14,7.67,8.41266666667,17.887,7.23066666667,6.958
305.95,6.18066666667,11.806,7.846,8.611,7.861,8.461,17.687,7.531,6.901
306.32,6.92033333333,12.106,8.337,8.98533333333,8.17133333333,8.80466666667,18.5436666667,7.79433333333,7.32666666667
306.69,7.13433333333,12.2153333333,8.28833333333,8.96266666667,8.18333333333,9.00766666667,18.6453333333,7.28433333333,7.20933333333
307.06,7.585,12.388,8.76733333333,9.42533333333,8.438,9.156,18.7013333333,7.51066666667,7.19633333333
307.43,7.63566666667,12.319,8.70966666667,9.79833333333,8.26233333333,9.038,18.8066666667,7.09933333333,6.562
307.80,7.917,12.5163333333,8.50666666667,9.61266666667,8.10833333333,9.00766666667,18.6793333333,6.693,6.02966666667
308.17,7.40933333333,11.8166666667,7.844,8.87333333333,7.67,8.64166666667,17.9206666667,5.988,5.56766666667
308.54,6.757,11.1816666667,6.983,8.21333333333,6.89833333333,7.87366666667,17.3736666667,4.99,4.60833333333
308.90,6.55666666667,10.4686666667,6.73566666667,7.75466666667,6.39133333333,7.72733333333,17.0386666667,5.055,4.408
309.27,7.15433333333,10.6316666667,7.12733333333,8.25966666667,6.66133333333,8.24666666667,17.626,5.38233333333,4.876
309.64,7.94166666667,10.7326666667,7.916,9.27966666667,7.559,9.19066666667,18.2663333333,6.25866666667,5.685
310.01,7.85266666667,10.996,7.72933333333,9.09766666667,7.68,9.406,18.3926666667,6.29933333333,5.646
310.38,7.52133333333,11.0316666667,7.58133333333,8.93033333333,7.91566666667,9.372,18.3023333333,6.02933333333,5.313
310.75,7.586,11.1343333333,7.77333333333,9.27866666667,8.40333333333,9.68733333333,18.6856666667,6.66433333333,5.42733333333
311.12,7.65066666667,11.0283333333,7.71833333333,9.27133333333,8.50066666667,9.82666666667,19.0296666667,6.85666666667,5.71233333333
311.49,7.28166666667,10.894,7.685,8.98666666667,8.34733333333,9.61533333333,18.7813333333,6.911,5.688
311.85,6.80233333333,10.2823333333,7.63833333333,8.91533333333,8.158,9.23133333333,18.3616666667,6.757,5.61566666667
312.22,7.05833333333,10.451,7.94633333333,9.153,8.57233333333,9.49466666667,18.5563333333,7.05833333333,5.81733333333
312.59,7.032,10.386,8.108,8.99866666667,8.59333333333,9.53033333333,18.6676666667,6.91666666667,5.67933333333
312.96,6.425,10.5616666667,7.53933333333,8.25066666667,8.13166666667,8.819,18.279,6.259,4.943
313.33,5.70566666667,10.255,7.15333333333,7.494,7.652,8.19966666667,17.713,5.83933333333,4.52566666667
313.70,5.083,9.81433333333,6.576,6.903,6.87733333333,7.49266666667,16.9933333333,5.12033333333,3.73966666667
314.07,4.598,9.57033333333,6.40566666667,6.79333333333,6.50933333333,7.116,16.7503333333,4.37833333333,3.242
314.43,4.238,9.10033333333,6.244,6.58933333333,5.779,6.60266666667,16.235,4.17166666667,3.05566666667
314.80,4.29666666667,8.853,5.802,6.21233333333,5.104,6.144,15.8726666667,3.88633333333,2.83233333333
315.17,4.662,9.38,6.048,6.398,5.208,6.202,15.848,4.326,3.024
315.54,5.32466666667,9.87866666667,6.55233333333,6.82333333333,5.98166666667,6.752,16.5166666667,4.397,3.49766666667
315.91,5.761,10.5186666667,6.922,7.15066666667,6.57766666667,7.294,17.1253333333,5.073,3.912
316.28,5.55533333333,10.3983333333,6.486,6.69033333333,5.94833333333,6.93733333333,16.9866666667,4.62466666667,3.49066666667
316.64,5.321,10.305,6.127,6.74333333333,5.29166666667,6.83066666667,16.5496666667,4.45633333333,3.07833333333
317.01,6.22,11.2133333333,6.906,7.73833333333,6.05933333333,7.753,17.331,4.94966666667,3.72333333333
317.38,6.29733333333,11.2916666667,6.70766666667,7.77666666667,5.946,7.64466666667,17.282,4.55466666667,3.31033333333
317.75,6.66666666667,11.531,7.09166666667,8.015,6.33,7.78033333333,17.9783333333,4.85,3.85333333333
318.12,7.33533333333,11.6806666667,7.43833333333,8.02733333333,6.55466666667,7.92466666667,17.911,5.68566666667,4.37466666667
318.49,7.53433333333,12.2413333333,7.312,8.30333333333,6.83833333333,8.09666666667,18.1616666667,5.75766666667,4.574
318.85,7.429,12.178,7.59266666667,7.94966666667,7.28,8.069,17.9843333333,5.79133333333,4.58533333333
319.22,7.326,12.3443333333,7.43066666667,7.71566666667,7.521,8.06,18.412,5.663,4.674
319.59,7.06566666667,12.511,6.961,7.816,7.321,8.161,18.347,5.65566666667,4.38033333333
319.96,7.44266666667,12.8696666667,7.17,8.44366666667,7.59433333333,8.504,18.5536666667,5.927,4.47166666667
320.32,7.38866666667,12.632,7.22266666667,8.59733333333,8.15966666667,8.311,18.7366666667,6.15,4.518
320.69,7.44633333333,12.193,6.976,8.35633333333,8.356,7.81,18.6986666667,6.11133333333,4.70133333333
321.06,7.431,11.7403333333,7.23333333333,8.05533333333,8.36033333333,7.69033333333,18.5166666667,6.13666666667,5.04033333333
321.43,7.52866666667,12.0673333333,7.696,8.62166666667,8.804,7.83233333333,18.898,6.876,5.29766666667
321.80,7.45133333333,12.338,7.511,8.38633333333,9.291,8.09966666667,18.5826666667,6.727,5.18866666667
