wavelength,Back_ThrGlaf,Belly_ThrGlaf,Breast_ThrGlaf,Crissum_ThrGlaf,Crown_ThrGlaf,DorTail_ThrGlaf,Patch10_ThrGlaf,Patch11_ThrGlaf,Rump_ThrGlaf,Throat_ThrGlaf,WingTip_ThrGlaf
360.93,15.1273333333,29.8435,28.8623333334,22.9775208333,10.162,13.6505,25.6608333333,18.5993333333,19.8711666666,17.0135,8.78066666667
361.29,15.0801666667,29.9530833334,29.1345,23.16128125,10.2641666667,13.7421666667,25.7611666667,18.7125,19.9251666667,17.166,8.65516666667
361.66,15.0263333333,29.9273333333,28.9498333333,23.1718460649,10.2055,13.4356666667,25.7165,18.7313333334,19.8763333333,17.0388333333,8.68183333333
362.02,15.1143333334,30.0231666666,28.9686666667,23.1854502315,10.2451666667,13.4636666667,25.8876666667,18.8786666666,19.9031666667,17.0181666666,8.74608333334
362.39,15.064,30.151,28.9516666666,23.171099537,10.1455,13.4331666667,25.7305,18.8881666667,19.8823333333,17.0031666666,8.70591666667
362.75,15.0248333333,30.2435,28.9466666666,23.1331319444,10.151,13.4038333334,25.6556666666,18.8473333333,19.7886666667,16.918,8.57566666667
363.11,14.9948333333,30.184,28.8941666667,22.9804444445,9.94349999999,13.3356666666,25.5428333333,18.8323333334,19.7223333334,16.8233333333,8.499
363.48,15.0883333333,30.2806666666,29.0925,23.0579282408,9.97400000001,13.2863333334,25.702,18.9208333334,19.714,16.906,8.63875
363.84,15.3231666667,30.50225,29.2813333333,23.2263402778,9.97499999999,13.4016666666,25.7841666667,19.2325,19.7656666666,17.2896666666,8.79541666666
364.20,15.3133333334,30.5435,29.2865,23.3972962963,9.99633333334,13.3568333334,25.7328333333,19.1806666666,19.8181666667,17.2588333334,8.76741666666
364.57,15.2466666667,30.60775,29.1905,23.3756331018,9.785,13.1503333333,25.6665,19.0308333334,19.6353333333,17.2058333334,8.63308333333
364.93,15.1651666666,30.4110833333,29.0815,23.2409212963,9.67549999998,12.9493333334,25.4361666667,18.891,19.5695,17.1236666666,8.46641666667
365.29,15.2131666667,30.3450833333,28.9955,23.1147638888,9.55666666667,12.879,25.4068333333,18.799,19.6155,17.0565,8.39241666666
365.66,15.1165,30.5155,29.1651666667,23.0767986112,9.46066666667,12.9475,25.3095,18.6543333333,19.5996666667,16.8851666667,8.21983333333
366.02,14.943,30.45,29.11,23.0287094907,9.24816666667,12.8153333333,25.2075,18.5306666666,19.4353333334,16.8015,7.95133333333
366.38,14.7615,30.5013333333,29.1241666666,23.0123842592,9.10066666666,12.6758333333,25.2253333334,18.4338333333,19.3921666667,16.5691666666,7.85133333333
366.75,14.7966666667,30.6345,29.295,23.1177673612,9.244,12.8033333334,25.3626666667,18.5368333333,19.5203333333,16.7931666666,8.00483333334
367.11,14.9856666667,30.8636666667,29.5223333333,23.2044895834,9.43866666667,12.982,25.5585,18.6701666666,19.6688333333,16.9401666667,8.05558333334
367.47,15.0006666666,30.8628333333,29.3278333334,23.1587638889,9.47,13.1385,25.5523333333,18.5945,19.78,16.8248333333,7.9925
367.84,14.9633333334,30.8745,29.4141666667,23.2817650463,9.62549999998,13.1271666667,25.7741666667,18.5458333334,19.8895,16.6583333334,8.0155
368.20,15.0316666667,30.9096666667,29.4203333334,23.2826689815,9.71166666668,13.0825,25.8736666666,18.5123333333,19.8961666667,16.7531666666,7.97566666666
368.56,15.0061666667,30.70425,29.4068333334,23.2454201389,9.73883333335,12.956,25.8951666667,18.4773333333,19.8525,16.6208333333,7.94416666666
368.93,15.2108333333,31.0214166666,29.6356666667,23.5248402778,9.95916666666,13.1963333333,26.1365,18.7498333333,20.0995,16.8708333333,8.22708333333
369.29,15.2818333333,31.15425,29.8281666666,23.7224050926,10.1058333334,13.2248333333,26.2376666667,18.91,20.1516666667,16.827,8.359
369.65,15.315,31.1,30.0251666667,24.0041076389,10.2175,13.2873333333,26.5038333333,18.984,20.2873333333,17.1183333334,8.50675
370.01,15.3053333333,31.1295,30.0136666666,24.1984525463,10.3483333334,13.3018333334,26.4965,18.9918333334,20.3161666666,17.1118333333,8.5235
370.38,15.379,31.008,29.9565,24.1418784722,10.3038333333,13.2001666667,26.5738333334,18.9178333333,20.2026666666,17.0021666666,8.40733333333
370.74,15.3886666666,30.9035,29.871,24.0468703704,10.116,13.1653333333,26.5246666666,18.8458333334,20.1126666667,16.8356666666,8.29033333334
371.10,15.341,30.8938333334,30.0055,24.1856273149,10.0496666667,13.0801666667,26.6031666667,18.9355,20.0743333334,16.867,8.22041666667
371.46,15.2276666666,30.9214166666,30.1841666667,24.0741678241,9.95316666669,12.9298333333,26.4826666667,18.8528333333,19.8786666667,16.9728333333,8.11316666667
371.83,15.1691666666,30.8974166666,30.1993333333,24.0318125,9.82533333332,12.8395,26.4485,18.8408333333,19.8608333333,17.054,7.95958333333
372.19,14.8731666667,30.7680833333,30.0886666666,23.95528125,9.601,12.7153333333,26.4036666667,18.6831666666,19.7891666667,16.8976666667,7.70575
372.55,14.9065,31.1059166666,30.3726666667,24.1325497685,9.58283333333,12.8775,26.5018333333,18.7798333333,19.88,17.0875,7.65708333334
372.92,14.9418333334,31.2824166667,30.522,24.3084837963,9.51216666666,12.9021666667,26.608,18.921,19.8391666667,17.2343333334,7.6285
373.28,14.9435,31.3804166666,30.523,24.3990462963,9.53166666667,12.8833333334,26.6715,18.822,19.863,17.3951666666,7.56
373.64,15.0293333333,31.4618333334,30.44,24.3341041667,9.49983333333,12.8046666667,26.5913333334,18.9726666667,19.6871666667,17.2728333334,7.52808333333
374.00,15.2665,31.8876666666,30.8218333333,24.5443217592,9.57966666669,12.8735,26.9075,19.2348333334,19.8148333334,17.5165,7.6885
374.37,15.4171666667,32.0945,30.9896666667,24.7533472222,9.73549999998,13.1245,26.9788333333,19.3906666666,20.029,17.8975,7.86425
374.73,15.3788333334,32.1923333333,31.171,24.9085659722,9.84233333335,13.1315,27.1,19.4705,20.173,17.973,7.94
375.09,15.395,32.3378333333,31.0246666666,24.9644895834,9.95700000002,13.2556666667,27.181,19.442,20.2156666667,18.0558333334,8.05191666666
375.45,15.5058333333,32.5895,31.1243333334,25.1512766204,10.0346666667,13.3431666666,27.4991666666,19.635,20.43,18.2136666666,8.27708333333
375.81,15.6701666667,32.74025,31.2256666667,25.2913773148,10.1236666667,13.5026666667,27.5748333333,19.7956666667,20.5948333333,18.28,8.44683333334
376.18,15.8333333333,32.8688333333,31.4756666667,25.3719652778,10.1726666666,13.6528333333,27.6483333333,19.9566666667,20.6896666666,18.4726666666,8.52875
376.54,15.8216666666,32.7519166666,31.3683333334,25.4652013889,10.2603333333,13.6318333334,27.6576666667,19.9521666667,20.7236666666,18.4885,8.62966666666
376.90,15.6508333334,32.7225,31.3088333333,25.3965023148,10.2841666667,13.521,27.6458333333,19.8171666667,20.7088333334,18.2836666666,8.54291666667
377.26,15.6681666666,32.7685,31.3251666666,25.3807951389,10.2725,13.4985,27.7163333333,19.7865,20.7665,18.2853333333,8.63875
377.63,15.6203333334,32.8424166666,31.298,25.3186550926,10.2751666667,13.4478333334,27.9125,19.6863333333,20.8128333333,18.3753333333,8.58225
377.99,15.6231666667,32.719,31.2578333333,25.2286076389,10.243,13.5068333333,27.9848333334,19.673,20.8723333333,18.4238333334,8.55475
378.35,15.5115,32.6491666667,31.206,25.1508981481,10.1348333333,13.3391666666,27.9076666667,19.6605,20.7688333334,18.29,8.41383333333
378.71,15.6866666667,32.81775,31.2753333333,25.3085127315,10.2856666667,13.5105,28.048,19.6961666667,20.8471666667,18.3581666666,8.41916666666
379.07,15.711,32.8298333333,31.4775,25.3164675926,10.219,13.474,28.0386666667,19.6045,20.8261666666,18.2806666666,8.35341666666
379.44,15.7436666667,32.86425,31.4701666666,25.373443287,10.304,13.472,28.0323333334,19.6231666667,20.7975,18.1786666666,8.234
379.80,15.7231666667,32.98375,31.51,25.4617743056,10.4003333333,13.4365,28.1298333333,19.663,20.7985,18.2961666667,8.21741666667
380.16,15.779,33.1528333334,31.5623333333,25.6120277778,10.6025,13.3801666667,28.2316666666,19.742,20.8608333334,18.3166666667,8.29141666667
380.52,15.9825,33.3705833333,31.7063333333,25.6186678241,10.6936666667,13.498,28.4261666667,19.9273333333,21.0343333333,18.469,8.32558333334
380.88,16.0921666667,33.4774166667,31.7763333333,25.6522326389,10.694,13.5963333333,28.553,19.984,21.1061666666,18.5948333334,8.33208333333
381.24,16.0293333333,33.4293333334,31.8818333333,25.6158819444,10.6733333334,13.7035,28.5085,20.0098333333,20.9388333333,18.515,8.20258333333
381.61,16.0793333334,33.52025,32.052,25.7199537037,10.7201666667,13.9113333334,28.615,20.176,21.0518333334,18.5273333334,8.28958333333
381.97,16.0528333333,33.6235,32.0676666666,25.8443831018,10.8003333334,13.9116666667,28.6081666667,20.1325,21.067,18.6073333333,8.29533333333
382.33,16.2056666666,33.8358333334,32.1786666667,25.9716967593,11.0071666667,13.9775,28.7353333333,20.2181666666,21.1006666666,18.7726666667,8.44758333334
382.69,16.1456666667,33.8613333334,32.1701666666,25.9595520834,10.9078333333,13.8581666666,28.7543333333,20.1458333334,21.0406666667,18.8128333333,8.34358333334
383.05,16.1548333333,33.9965,32.2043333333,26.0452268518,11.0148333333,13.9615,28.8366666666,20.2886666667,21.1088333333,18.9161666666,8.35275
383.41,16.1296666667,34.0461666667,32.2376666667,26.1763495371,11.0348333334,13.9483333333,28.9463333333,20.2563333333,21.2026666666,19.1185,8.37408333334
383.77,16.188,34.1239166667,32.3191666667,26.2430717593,11.013,14.0398333333,29.1115,20.188,21.2256666667,19.1365,8.40591666667
384.14,16.2063333333,34.21425,32.4125,26.2204108797,10.9261666667,14.0826666666,29.2193333333,20.1946666667,21.2426666667,19.1326666666,8.35091666667
384.50,16.2778333333,34.2990833333,32.4698333333,26.306599537,11.0621666667,14.1315,29.3396666667,20.176,21.2608333333,19.2591666666,8.39175
384.86,16.336,34.3528333333,32.5178333333,26.3870763888,11.1011666667,14.0491666667,29.38,20.1971666666,21.259,19.2975,8.28716666666
385.22,16.3623333333,34.49025,32.376,26.4691828704,11.1166666667,14.0038333334,29.4385,20.1903333334,21.3463333333,19.3961666667,8.28141666667
385.58,16.3975,34.5798333333,32.3615,26.5946585648,11.1935,13.8806666667,29.3868333333,20.13,21.296,19.5756666667,8.32875
385.94,16.413,34.614,32.3776666667,26.597130787,11.1426666667,13.9128333334,29.4353333333,20.1893333333,21.3621666666,19.5893333333,8.37241666666
386.30,16.364,34.5665,32.3661666667,26.6231967593,11.1146666666,13.8855,29.4485,20.091,21.3625,19.552,8.295
386.66,16.3731666667,34.5996666667,32.302,26.6137418981,11.1378333333,13.825,29.4013333333,20.1273333334,21.3186666667,19.6261666667,8.383
387.03,16.3675,34.6148333333,32.2381666667,26.718792824,11.1395,13.7631666667,29.5168333334,20.083,21.3975,19.6796666667,8.43758333334
387.39,16.2971666666,34.4843333333,32.1548333333,26.6184456018,11.0226666667,13.6573333333,29.383,19.975,21.2588333333,19.5318333334,8.32541666666
387.75,16.1636666667,34.3883333333,32.0555,26.52378125,10.9348333333,13.3975,29.2631666667,19.871,21.1278333334,19.4731666667,8.201
388.11,16.075,34.22525,31.8421666666,26.4906157408,10.9626666667,13.3221666667,29.103,19.7188333333,21.0291666667,19.4266666667,8.14208333334
388.47,15.9811666667,34.2080833334,31.8336666667,26.5185069444,10.8993333334,13.2235,29.057,19.7005,20.9881666667,19.374,8.02033333333
388.83,15.9535,34.1955833334,31.6983333333,26.463275463,10.9251666667,13.2991666667,29.0473333334,19.59,21.001,19.3761666667,8.0715
389.19,15.8383333334,34.2208333334,31.7266666666,26.4640636574,10.876,13.1638333334,29.0521666667,19.5173333333,20.9035,19.29,7.9835
389.55,15.9218333333,34.2750833333,31.8688333334,26.6080243055,10.9856666667,13.3303333334,29.1826666667,19.6043333333,21.0925,19.3423333333,7.99125
389.91,15.9375,34.4095833333,32.0031666667,26.6490416667,11.0328333333,13.4,29.2096666667,19.63,21.0735,19.3401666666,7.98891666667
390.27,15.9585,34.4983333334,32.0538333333,26.6815185185,11.0836666667,13.4781666667,29.2375,19.697,21.1873333333,19.4056666666,8.03783333333
390.63,15.8893333333,34.5210833333,32.0191666667,26.6861782407,11.1403333334,13.5286666667,29.3143333333,19.626,21.2276666667,19.3763333333,7.9725
391.00,15.8748333333,34.4528333334,31.9993333333,26.6564039351,11.1051666666,13.4245,29.2771666667,19.5715,21.1565,19.4113333334,7.87091666666
391.36,16.1153333333,34.6406666667,32.0916666666,26.8111944444,11.278,13.6333333333,29.4976666666,19.7311666667,21.3566666666,19.5973333334,8.04408333333
391.72,16.1956666666,34.71025,32.1266666667,26.9643159722,11.4201666667,13.8445,29.564,19.8186666666,21.4203333334,19.7051666667,8.13741666667
392.08,16.3371666666,34.9815833334,32.3265,27.2069363426,11.5041666667,14.0476666667,29.7798333333,20.0121666666,21.6011666667,19.8705,8.2265
392.44,16.4046666667,35.0144166666,32.3883333333,27.305119213,11.6401666667,14.1755,29.844,20.0256666667,21.7036666667,19.9561666666,8.30841666666
392.80,16.3783333333,34.9411666667,32.414,27.4165752315,11.6183333333,14.1281666666,29.8921666666,20.0101666667,21.688,19.9275,8.30633333334
393.16,16.5521666667,34.9890833333,32.4591666666,27.502974537,11.7065,14.2706666667,29.9785,20.1241666666,21.7931666667,20.1508333334,8.40416666667
393.52,16.5821666667,35.0253333333,32.3771666666,27.5438541667,11.7165,14.2258333333,29.9833333334,20.0385,21.7278333333,20.1201666667,8.45758333334
393.88,16.573,34.9544166667,32.3315,27.5579895834,11.7515,14.1903333334,29.9886666667,19.9655,21.705,20.1046666667,8.427
394.24,16.4578333333,34.9015833334,32.2556666667,27.5829780093,11.6716666667,14.0595,29.9645,19.9235,21.5946666666,20.055,8.35641666666
394.60,16.5348333334,34.878,32.322,27.607863426,11.62,14.002,29.955,19.955,21.5901666666,20.153,8.3605
394.96,16.5593333333,35.0106666666,32.3113333333,27.6714675926,11.7321666667,14.1553333333,30.0013333333,19.9971666667,21.565,20.144,8.49816666666
395.32,16.429,34.98275,32.3508333333,27.7063067129,11.7818333334,14.1213333333,29.9611666667,19.981,21.5043333333,20.144,8.47325
395.68,16.3536666666,35.0095833334,32.2845,27.6430648148,11.7235,14.0456666666,29.907,19.9058333333,21.501,20.0685,8.38175
396.04,16.2261666667,34.7925,32.0238333333,27.4961608796,11.6071666666,13.852,29.7743333334,19.674,21.3518333334,19.9791666667,8.241
396.40,16.2038333333,34.8135,31.9091666666,27.5124722223,11.5445,13.7651666667,29.671,19.63,21.2405,19.9871666666,8.28066666666
396.76,16.3446666667,35.0186666666,32.0001666667,27.6201516204,11.6976666667,13.8523333333,29.6915,19.7393333334,21.284,20.1763333334,8.40708333334
397.12,16.2918333333,35.0798333334,31.9731666667,27.6620347222,11.726,13.8448333333,29.6715,19.6711666667,21.289,20.113,8.45375
397.48,16.1415,35.0126666666,31.9515,27.5586550926,11.6553333333,13.831,29.5813333334,19.6415,21.2441666667,20.0611666666,8.31433333334
397.84,16.1093333334,35.0726666667,31.8745,27.5916122685,11.6156666667,13.7286666667,29.511,19.6816666666,21.2231666667,20.1351666667,8.28333333333
398.20,16.2141666667,35.0989166666,31.8975,27.6478946759,11.6258333333,13.7846666667,29.5943333334,19.6615,21.3328333334,20.223,8.36591666667
398.56,16.221,35.2420833333,31.9646666667,27.7858055555,11.6863333333,13.8451666667,29.7045,19.7423333333,21.34,20.2345,8.39033333334
398.92,16.2373333334,35.2566666667,31.971,27.7938622685,11.7273333333,13.8521666666,29.6541666667,19.746,21.4058333333,20.284,8.35575
399.28,16.3203333333,35.3266666666,31.9041666667,27.8643252315,11.7711666667,13.9083333334,29.6745,19.7388333334,21.4158333334,20.4116666666,8.42175
399.64,16.2991666667,35.3250833334,31.8786666666,27.9298368055,11.8163333334,13.8873333333,29.6365,19.7035,21.3805,20.5045,8.38083333333
400.00,16.3571666667,35.4095833333,31.963,27.942667824,11.9653333333,13.9075,29.6731666666,19.758,21.4155,20.6121666667,8.54908333334
400.36,16.4,35.4125833333,31.9768333333,27.9571504629,12.008,13.9933333333,29.796,19.7506666667,21.5058333333,20.6191666667,8.62808333333
400.72,16.3835,35.3829166667,31.9166666667,27.9836435185,11.9961666667,14.007,29.7946666666,19.7261666666,21.5225,20.5941666667,8.65508333333
401.08,16.4121666667,35.3504166666,31.8488333334,27.959369213,12.0291666667,14.0125,29.7875,19.6928333333,21.5006666666,20.6365,8.63966666667
401.44,16.5913333334,35.4961666666,31.8505,28.0891469907,12.0878333333,14.0745,29.852,19.7628333334,21.5876666667,20.7865,8.72375
401.80,16.6478333334,35.4805833333,31.8231666666,28.1518043981,12.1726666667,14.0951666667,29.9155,19.6985,21.5348333334,20.8228333333,8.7855
402.16,16.6395,35.52825,31.7081666667,28.1939791666,12.1945,14.1026666667,29.863,19.6881666666,21.4503333334,20.7786666667,8.68333333333
402.52,16.6973333334,35.5451666667,31.7006666667,28.2068958333,12.3045,14.148,29.8073333334,19.6235,21.5213333334,20.8596666666,8.75408333334
402.88,16.6901666667,35.5004166666,31.7165,28.2465983797,12.2821666666,14.1773333333,29.8146666666,19.6103333333,21.533,20.9281666667,8.79083333333
403.24,16.6783333334,35.51875,31.7245,28.2299537037,12.226,14.0915,29.7103333334,19.5676666667,21.4675,20.9438333333,8.77141666667
403.60,16.75,35.5558333334,31.7293333333,28.2760011574,12.2908333333,14.1006666667,29.743,19.5578333333,21.5388333333,20.9891666667,8.86825
403.95,16.7633333333,35.6205,31.7476666667,28.3450509259,12.2843333333,14.1496666667,29.6996666667,19.513,21.5318333334,20.9853333333,8.80725
404.31,16.6693333334,35.5698333334,31.67,28.3320543981,12.2868333333,14.0533333333,29.5731666667,19.387,21.3956666667,21.019,8.72233333333
404.67,16.6705,35.6205833333,31.6811666667,28.3269039352,12.3241666667,13.9958333333,29.5608333333,19.3853333333,21.3915,21.1561666667,8.68475
405.03,16.6825,35.7165833334,31.7491666667,28.3995532408,12.3086666666,13.9751666667,29.5505,19.3786666666,21.4135,21.1885,8.6265
405.39,16.597,35.66025,31.6728333334,28.3274675926,12.3083333333,13.9676666667,29.4658333333,19.3138333333,21.3101666666,21.101,8.601
405.75,16.6186666667,35.6885833333,31.6446666666,28.3215173611,12.3003333334,13.9678333333,29.3465,19.245,21.3418333333,21.0975,8.60758333334
406.11,16.608,35.7269166666,31.6646666667,28.3235694445,12.3126666666,13.8961666667,29.3223333333,19.1906666667,21.351,21.1978333333,8.64316666666
406.47,16.5408333333,35.6975,31.5413333334,28.2981956019,12.2595,13.8263333334,29.2105,19.1915,21.2811666667,21.2115,8.63841666666
406.83,16.563,35.7606666666,31.4741666666,28.3279328704,12.288,13.7951666667,29.1871666667,19.1161666667,21.3045,21.2441666666,8.62375
407.19,16.5371666667,35.6915,31.396,28.3048333334,12.2785,13.7495,29.054,19.0715,21.267,21.2075,8.60033333333
407.55,16.5598333333,35.72175,31.4205,28.3057939815,12.2778333333,13.8013333333,29.0186666666,19.078,21.2526666667,21.2368333333,8.60641666666
407.90,16.6533333334,35.7620833334,31.45,28.3902719908,12.3285,13.8488333334,29.0596666667,19.1958333333,21.2591666667,21.391,8.65875
408.26,16.7153333333,35.8730833333,31.4706666667,28.447443287,12.3166666667,13.8931666666,28.9978333333,19.262,21.3041666667,21.4341666667,8.648
408.62,16.6486666667,35.8138333334,31.3998333334,28.4408831018,12.3278333334,13.897,28.926,19.2081666667,21.2683333334,21.3856666667,8.61408333333
408.98,16.669,35.78825,31.3503333334,28.5177662037,12.427,13.9911666667,28.8963333333,19.251,21.326,21.4501666666,8.71266666667
409.34,16.712,35.8813333333,31.3785,28.6314212963,12.5063333333,13.9736666667,28.9268333333,19.2078333333,21.3985,21.5906666667,8.74733333333
409.70,16.6975,35.877,31.348,28.6797048611,12.5628333333,14.0118333333,28.9203333334,19.2013333333,21.427,21.66,8.72016666666
410.06,16.7743333334,35.9433333333,31.4101666666,28.7685532408,12.6478333334,14.1676666666,28.9668333334,19.2093333334,21.5098333333,21.756,8.78633333333
410.42,16.7998333334,36.0219166667,31.441,28.8164340277,12.6675,14.1861666666,28.957,19.1365,21.5228333334,21.7808333333,8.78175
410.77,16.772,35.9639166667,31.3818333333,28.8410856481,12.652,14.155,28.877,19.0776666666,21.4241666667,21.7658333333,8.73808333334
411.13,16.824,36.1420833334,31.404,28.9594618055,12.7233333334,14.2438333334,29.026,19.1188333334,21.5415,21.9073333333,8.77783333333
411.49,16.871,36.1351666666,31.3705,29.0032407407,12.8206666667,14.2618333333,28.982,19.1266666666,21.5131666667,21.9648333334,8.756
411.85,16.8125,36.1210833334,31.309,29.0248159722,12.8476666667,14.2533333333,28.9625,19.0038333333,21.523,21.9391666666,8.78366666667
412.21,16.8773333333,36.1265,31.3648333333,29.0718078703,12.9625,14.3051666667,28.9988333333,19.0376666666,21.6036666666,22.0353333333,8.88991666667
412.57,16.8591666667,36.1121666666,31.2498333334,29.0801412037,12.8886666666,14.3015,28.9063333333,18.9758333333,21.5166666666,22.0385,8.87758333334
412.92,16.865,36.1603333333,31.276,29.1199699074,12.8908333333,14.277,28.8611666666,18.99,21.502,22.0831666667,8.8845
413.28,16.8496666667,36.1503333333,31.3195,29.1742164352,12.8861666667,14.2523333334,28.8258333334,19.0346666667,21.4845,22.1783333334,8.87433333333
413.64,16.8005,36.0945,31.2356666666,29.1396307871,12.847,14.2063333333,28.7336666666,18.94,21.4501666666,22.1756666667,8.8735
414.00,16.77,36.12725,31.1888333333,29.1368078704,12.9305,14.152,28.6293333333,18.9486666666,21.3976666666,22.2171666667,8.93766666667
414.36,16.7521666667,36.102,31.1101666667,29.1392893518,12.9475,14.2213333333,28.5883333333,18.9383333333,21.3281666666,22.2558333334,8.93816666666
414.72,16.8468333334,36.2824166667,31.17,29.2726226852,13.0068333333,14.289,28.613,19.0218333333,21.3845,22.4178333333,8.98075
415.07,16.7723333333,36.1998333333,31.1203333334,29.1972581019,12.9625,14.2628333333,28.4405,18.9385,21.2593333333,22.326,8.90766666666
415.43,16.7433333333,36.30125,31.1571666666,29.2757025463,12.9331666666,14.201,28.4246666666,18.9465,21.2911666666,22.3703333333,8.94608333334
415.79,16.7585,36.3626666667,31.0945,29.3112893519,12.8938333333,14.1845,28.3538333333,18.9356666667,21.2266666667,22.3861666666,8.92391666667
416.15,16.721,36.4593333334,31.0556666667,29.3526886574,12.8918333333,14.1731666666,28.3283333333,18.879,21.1663333333,22.451,8.9175
416.51,16.7566666667,36.50275,31.08,29.4124988426,12.9451666666,14.1698333333,28.3273333333,18.8523333333,21.2073333334,22.5311666667,8.94725
416.86,16.723,36.5209166667,31.004,29.3841273148,12.9725,14.1538333334,28.3091666667,18.8193333333,21.1535,22.5915,8.94491666667
417.22,16.6843333334,36.4618333334,30.8986666667,29.3102071759,12.9525,14.1085,28.1686666667,18.7175,21.0425,22.5265,8.94958333333
417.58,16.6575,36.5940833333,30.9273333333,29.3446898148,12.9455,14.0678333334,28.181,18.6956666666,20.9778333333,22.6245,8.92708333334
417.94,16.602,36.57,30.861,29.3476782407,12.8586666667,13.9976666666,28.1015,18.6003333334,20.8983333333,22.608,8.81808333334
418.29,16.63,36.5624166666,30.8543333333,29.3866365741,12.9073333333,13.9576666666,28.0356666667,18.5741666667,20.9163333333,22.6395,8.82275
418.65,16.5965,36.5314166667,30.8356666666,29.3450266203,12.9116666667,13.8953333333,27.9528333334,18.4745,20.8781666667,22.603,8.82758333333
419.01,16.5943333334,36.4835833333,30.7885,29.378105324,12.8928333333,13.8255,27.9113333334,18.4228333333,20.8475,22.6673333334,8.84816666666
419.37,16.5883333334,36.4615833333,30.7461666666,29.3635578704,12.878,13.8253333333,27.8311666667,18.35,20.8031666667,22.695,8.86141666667
419.73,16.5426666666,36.4174166666,30.7235,29.3561238426,12.8831666667,13.7703333333,27.761,18.3188333333,20.7923333333,22.7546666666,8.85741666666
420.08,16.497,36.3510833334,30.6525,29.3370474537,12.8391666667,13.704,27.7116666667,18.2726666667,20.7426666666,22.7115,8.835
420.44,16.4798333334,36.3745833334,30.6425,29.3163703704,12.847,13.7018333333,27.6226666666,18.2653333334,20.7166666666,22.7111666667,8.82633333334
420.80,16.4841666666,36.3708333333,30.6155,29.3379467593,12.8346666667,13.6711666667,27.5638333334,18.2235,20.68,22.712,8.82941666667
