wavelength,Back_ConSitm,Belly_ConSitm,Breast_ConSitm,Crissum_ConSitm,Crown_ConSitm,DorTail_ConSitm,Rump_ConSitm,Throat_ConSitm,WingTip_ConSitm
220.47,-46.8852,-34.4263333333,-42.0764666666,-33.2238666666,-56.7212000001,-49.7268,-58.4699333333,-29.1803333333,-18.3059666667
220.85,-26.1110666667,-7.7778,-23.3331333334,-19.1667333333,-33.7036,-30.6481999999,-39.8146666666,-13.2407333334,-1.62033333333
221.23,-6.05440000002,5.10213333334,-5.9184,-4.42166666668,-11.5646,-8.84360000001,-15.6463333333,3.53739999999,11.9389
221.61,-4.02393333332,6.06606666667,-5.04506666667,-1.20133333333,-6.7268,-6.48653333334,-13.1532,7.86786666667,14.9249
221.98,-8.06053333333,0.788000000012,-9.39386666668,-8.72726666666,-12.2424,-12.6060666667,-17.6364,2.36366666666,8.84860000001
222.36,-7.77773333335,0.247000000014,-7.0986,-5.30859999999,-9.07406666668,-9.81493333335,-15.9875333333,4.3208,12.3456333333
222.74,-13.971,-7.82600000001,-12.116,-11.5943333333,-13.9711333333,-17.1013333333,-21.7970666667,-4.98560000001,7.65209999999
223.11,-9.80053333334,-6.15386666667,-6.95166666668,-10.7122,-13.1054666667,-13.4472666667,-19.2593333333,-0.797600000014,8.57543333333
223.49,-6.14493333334,-4.5798,-9.44926666665,-11.3042,-14.9564,-11.9421333333,-18.8406666667,-0.231866666674,10.4058333333
223.87,-12.7828,-7.52293333332,-15.0458,-17.9816,-22.4464,-20.2446,-24.8929999999,-3.24160000001,4.64829999998
224.24,-22.7106666667,-15.7509333333,-24.1025333334,-28.0586,-36.9964,-33.1135333333,-39.3406666667,-11.5750666667,0.402900000006
224.62,-21.3606,-13.1292666667,-21.9048,-25.2381333333,-32.449,-23.5373333334,-38.6394666666,-10.6802666667,0.06796666666
225.00,-25.193,-18.8773333333,-26.386,-26.8772,-39.5790666667,-24.7016666667,-43.4385333333,-13.2632000001,-7.965
225.38,-52.8704666667,-42.3147999999,-52.3147999999,-55.5554666667,-74.4444,-55.2776666666,-82.8703333334,-43.2406666666,-36.8055666667
225.75,-56.8518,-44.6295333334,-52.6852,-56.7591333333,-78.6111333334,-53.3332666667,-82.7777333334,-50.3703333334,-42.8240333333
226.13,-46.6666,-29.7119333333,-38.3539333333,-42.9629333333,-64.1152,-31.8519333334,-59.5885333333,-36.5432,-30.8642
226.51,-39.4238666667,-20.2468666667,-25.4320666667,-40.2469333332,-58.0247999999,-22.4692,-51.7695333333,-32.4281333333,-25.3498
226.88,-57.6853333333,-33.6110666667,-37.7779333333,-58.2408000001,-78.7035999999,-35.3701999999,-72.8704666666,-50.8334000001,-43.8889666667
227.26,-50.4346666667,-26.5217333333,-36.739,-46.3767333334,-67.7535333333,-31.4492666667,-60.9421333334,-44.0578666667,-35.6883333333
227.64,-37.4228666667,-20.8962,-21.9607333333,-35.5742,-51.2044666667,-22.8010666666,-42.5769333333,-31.4284666667,-22.2688666667
228.01,-37.3437333334,-18.2292,-22.0312666667,-36.6666,-48.1251333333,-22.1353333333,-39.3750666667,-31.7188666666,-23.5676333333
228.39,-26.4286,-10.4761333333,-15.1190666667,-27.4998666667,-31.6270666667,-12.0634666667,-26.0713333333,-21.6269333333,-15.139
228.76,-21.1054666667,-9.32639999999,-11.5371333333,-20.7599333333,-26.7357333333,-8.4628,-18.2384,-17.6164666667,-10.8290333333
229.14,-10.3262,-3.12039999999,-3.88646666667,-10.6948666667,-16.0284,-0.42553333334,-8.53893333333,-9.87226666667,-1.40423333334
229.52,-3.44166666667,2.04573333334,1.99753333333,-1.97353333333,-6.8832,5.70386666667,0.384933333334,-2.57519999999,5.93253333333
229.89,-4.83793333334,0.833333333334,0.925933333333,-2.87033333333,-7.87040000001,4.16680000001,-0.416799999994,-3.68046666666,4.05096666666
230.27,-6.071,-1.51206666666,-2.63473333334,-3.73426666666,-10.1717333333,0.229000000006,-2.61166666667,-5.26933333333,2.70339999999
230.65,-6.71060000001,-3.03646666667,-4.15846666666,-4.29053333334,-11.2211333333,-2.1562,-4.33433333333,-5.47846666666,0.968066666666
231.02,-2.19486666667,0.779466666668,-1.02560000001,-0.943733333341,-7.71286666667,1.45646666667,0.717800000006,-1.66146666668,4.18463333333
231.40,-0.104733333334,1.90786666667,-0.021066666674,0.50313333334,-5.5556,2.74639999999,2.43180000001,0.146800000006,5.71276666666
231.78,-0.489933333327,2.10873333334,-1.17153333333,1.42686666667,-5.11180000001,2.40673333334,1.83186666665,0.0852000000014,4.69656666667
232.15,5.51579999999,5.11906666665,3.03579999999,6.36906666666,-0.138666666666,7.16273333334,7.00406666667,4.78179999998,10.2183666667
232.53,5.84619999999,6.39979999999,4.55386666667,8.08199999998,0.9026,7.50766666666,8.28719999999,6.81026666666,11.1078
232.90,5.72599999999,6.80979999999,4.29440000001,7.25953333333,1.71786666667,7.19833333332,7.54606666666,6.97360000001,11.2474666667
233.28,-0.996666666659,1.794,-0.221466666674,1.88253333334,-3.07866666666,1.35113333335,2.25919999999,2.21473333333,6.36789999999
233.66,-2.56753333334,-0.90086666666,-1.91453333334,-1.17126666667,-6.10366666667,-0.20273333334,-0.81073333334,0.743399999992,2.98423333333
234.03,-1.40813333333,0.90213333332,-0.902066666666,-0.109999999993,-4.62046666665,1.07813333334,0.351866666659,1.40820000001,3.99339999999
234.41,-1.2812,1.21613333334,0.152,0.608199999987,-3.53973333334,2.19320000001,0.738266666666,1.73726666666,3.83289999999
234.78,-0.976666666662,0.997866666674,0.084933333338,0.93413333334,-2.65386666667,3.01479999999,1.16766666666,1.40126666666,3.85353333333
235.16,-2.75373333334,-0.248399999995,-0.662466666681,0.103466666661,-2.13253333333,2.31893333333,-0.538333333327,0.620999999992,3.77846666667
235.54,-4.51160000001,-2.15506666667,-1.67173333334,-1.77239999999,-4.04820000001,0.1814,-2.23553333334,-1.75226666667,1.21846666667
235.91,-1.81839999999,-0.0781333333394,1.30993333333,-0.136800000006,-2.09186666665,2.61966666668,-0.117266666666,0.215066666674,2.67846666666
236.29,-3.952,-0.578799999999,1.71633333332,-0.798333333333,-2.53506666665,1.35726666666,-2.01600000001,-1.33726666666,1.54689999999
236.66,-3.13726666666,-0.941133333333,2.07833333332,-1.0,-2.25493333335,1.62740000001,-1.47059999999,-2.4314,2.04910000001
237.04,-4.93533333333,-0.756066666673,0.935266666658,-2.54739999999,-4.59706666668,-0.278600000006,-2.06966666666,-4.27860000001,0.885500000006
237.41,-3.82600000001,-0.251133333328,1.60386666667,-3.11120000001,-4.57973333334,-0.057999999994,-1.00486666667,-3.74873333334,0.560333333334
237.79,-5.22319999999,0.113866666673,0.6836,-3.70366666667,-4.17839999999,-0.91173333334,-1.3486,-4.4444,0.721733333332
238.17,-5.4478,-0.295533333331,0.369333333326,-4.28446666667,-3.80426666667,-0.941933333326,-1.08973333333,-4.89386666666,1.23716666667
238.54,-6.54093333334,-0.718866666667,0.233399999992,-5.7502,-4.67206666666,-2.10240000001,-1.34760000001,-5.4628,0.700899999999
238.92,-4.26340000001,1.43206666666,1.97526666666,-3.81880000001,-2.65006666667,0.164599999986,1.251,-3.48966666667,2.84773333333
239.29,-2.29253333333,2.56413333332,3.58973333334,-1.35753333334,-0.769333333334,2.24726666666,2.91099999999,-1.81,3.64273333333
239.67,-1.84400000001,3.21980000001,3.65939999999,-1.07806666667,-0.21273333334,3.54613333332,3.53200000001,-0.822600000005,4.48933333334
240.04,-2.65893333334,1.60833333333,2.03633333333,-2.76273333334,-0.85593333332,2.49026666667,2.86640000001,-1.46566666666,3.94949999999
240.42,-2.29366666666,1.1526,0.87,-2.54233333334,-1.66099999999,2.19220000001,3.32206666667,-1.49153333333,3.48016666667
240.79,-1.02873333334,1.766,1.67886666667,-1.0288,-0.960600000002,2.97926666666,4.34746666667,-0.1746,3.84773333333
241.17,0.6752,2.1368,2.74366666667,0.299200000001,0.333333333332,4.00866666667,5.29913333333,0.948733333332,4.14966666667
241.54,1.55753333333,3.08493333333,3.15266666667,1.1062,0.887866666668,4.93600000001,6.30546666666,1.89613333333,5.0978
241.92,2.78226666667,3.69613333333,3.84413333333,1.6668,1.64653333333,5.97433333334,7.60066666667,2.97046666667,5.867
242.29,2.9932,3.12933333333,3.5436,1.62653333333,1.3606,5.74520000001,7.54479999999,3.03653333333,5.50093333333
242.67,3.4934,3.3422,3.47006666667,1.92133333333,1.7292,6.27666666667,7.70299999999,3.18473333333,5.73506666667
243.05,3.17906666667,3.0838,3.11746666667,1.5306,1.32893333333,6.10593333333,7.32826666666,2.781,5.3379
243.42,2.18693333333,1.8578,1.52293333333,-0.435266666667,-0.362733333333,4.45746666667,6.11993333333,1.49506666667,4.00566666667
243.80,2.3164,1.5118,1.6096,-0.456666666666,-0.440533333334,4.19793333333,5.95426666666,1.1854,4.149
244.17,2.0504,1.65726666667,1.50333333333,-0.446266666667,-0.610866666667,4.22306666667,6.03973333333,1.05713333333,3.87796666667
244.55,2.72566666667,2.29126666667,2.38933333333,0.336200000001,0.170666666667,4.7738,6.8064,1.65513333333,4.45576666666
244.92,2.84206666667,2.17046666667,2.1502,0.200466666665,0.100400000002,4.80706666667,6.72173333333,1.53873333333,4.31826666667
245.30,2.50586666667,1.5848,1.72513333333,-0.0373333333334,-0.149666666666,4.81066666667,6.65266666667,1.30433333333,4.08366666667
245.67,2.22086666667,1.00426666667,1.32466666667,-0.294199999999,-0.246800000001,4.4848,6.25973333334,0.770666666668,3.53666666667
246.05,1.89786666666,0.885466666666,1.096,-0.480466666668,-0.365333333335,4.197,5.83666666667,0.559866666667,3.1884
246.42,2.4042,1.62973333333,1.5082,0.0552666666666,0.401933333334,4.76766666667,6.4308,1.15406666667,3.7206
246.79,2.7462,1.79346666667,1.8548,0.377933333334,0.895133333333,4.86293333333,6.77553333333,1.4736,3.86066666667
247.17,2.766,1.74366666667,1.88466666667,0.330133333333,1.0736,4.80766666667,6.971,1.5352,3.9133
247.54,3.54586666667,2.6104,2.72053333333,1.2592,1.9134,5.69153333333,7.82826666667,2.40566666667,4.6401
247.92,4.22046666667,3.18973333333,3.21326666667,1.783,2.43746666667,6.243,8.35786666667,3.07113333334,5.0672
248.29,4.60993333333,3.2866,3.48233333334,2.0918,2.62053333334,6.319,8.49846666667,3.3334,5.20443333333
248.67,4.53093333333,3.2316,3.3466,1.8412,2.48626666667,6.35433333333,8.29286666667,3.3024,5.13186666667
249.04,4.50026666667,3.2892,3.53553333333,1.70393333333,2.5376,6.3654,8.19106666667,3.35626666667,5.2046
249.42,4.47893333333,3.53806666667,3.79566666667,1.73033333334,2.60353333333,6.33806666667,8.16186666667,3.41866666667,5.32153333333
249.79,4.53313333333,3.6792,4.0422,1.90866666667,2.69366666667,6.45573333333,8.41273333334,3.66186666667,5.581
250.17,4.71726666667,3.7104,4.0232,2.19073333333,2.77913333333,6.59513333333,8.54066666667,3.6764,5.724
250.54,5.03813333333,3.86546666666,4.51033333333,2.5676,2.7932,6.8884,8.77466666667,3.82093333333,6.08416666667
250.92,4.91806666667,3.94206666667,4.62866666667,2.56033333333,2.73313333333,6.85673333333,8.82986666666,3.65713333333,6.07943333333
251.29,4.68933333333,3.712,4.0514,2.26666666667,2.32633333334,6.38226666666,8.3734,3.41366666667,5.45303333333
251.66,4.01693333333,3.0174,3.3756,1.8012,1.72566666667,5.67646666667,7.67559999999,2.65913333333,4.74303333333
252.04,3.00353333333,2.4504,2.688,1.1256,1.04313333333,4.93453333334,7.375,2.00393333333,3.66333333333
252.41,2.77346666667,2.034,2.3438,0.944466666665,0.784666666667,4.48773333333,7.09139999999,1.40433333333,3.47083333333
252.79,2.61493333333,1.96493333333,2.09186666667,0.812200000001,0.797066666664,4.3666,7.14906666667,1.25406666667,3.0211
253.16,2.1762,1.5258,1.403,0.471066666667,0.430066666667,3.77873333334,6.9278,0.727066666668,2.3707
253.54,2.76266666667,1.80346666667,1.24586666667,0.526399999999,0.474266666668,3.97713333333,7.26606666667,0.979866666668,2.58796666667
253.91,3.5906,2.6306,1.85626666667,1.01833333334,0.970599999998,4.41273333333,7.95006666667,1.86153333333,2.98333333333
254.28,4.1496,2.98893333333,2.4084,1.23666666667,1.29653333333,4.49693333333,8.52193333334,2.41933333333,3.47973333333
254.66,3.5868,2.1122,1.50853333333,0.3018,0.529533333333,3.2964,7.70286666667,1.59966666667,2.55056666667
255.03,3.6294,2.12553333333,1.1664,-0.029733333334,-0.0354000000006,3.15586666667,7.4126,1.5274,2.4896
255.41,3.32726666667,1.68186666667,1.00426666667,-0.254,-0.314533333333,2.94013333333,7.01146666667,1.1676,2.3594
255.78,3.3614,1.69306666667,1.1454,-0.479400000002,-0.143133333334,3.11873333333,7.32026666667,1.18893333333,2.3591
256.15,4.15353333333,2.04886666667,1.65273333333,-0.031133333332,0.5014,3.63353333333,7.8118,1.48546666667,3.2716
256.53,4.57,2.7418,1.9714,0.173066666668,1.05133333333,4.8028,8.58420000001,1.98326666667,3.88893333333
256.90,5.07373333333,3.00306666667,2.67553333333,0.710466666668,1.5432,5.37333333333,8.9758,2.72546666667,4.724
257.28,5.58073333333,3.54946666667,3.1474,1.35746666667,2.001,6.27453333333,9.39153333332,3.38866666667,5.2439
257.65,5.61086666666,4.09686666666,3.56013333333,1.67986666666,2.53066666667,6.60993333333,9.52440000001,3.63446666667,5.6283
258.02,5.18980000001,3.62953333333,3.10553333333,1.60966666667,2.388,6.45393333333,8.95593333333,3.1132,5.32073333333
258.40,5.25486666667,3.66806666667,3.19,1.86046666667,2.34533333333,6.62713333333,9.0812,3.14366666667,5.14433333333
258.77,5.4314,3.9094,3.45366666667,2.20406666667,2.55086666667,6.81,9.1946,3.359,5.37983333333
259.15,5.75526666667,4.02,3.74033333333,2.4824,2.89813333333,7.00806666667,9.47753333333,3.55793333333,5.6937
259.52,6.08906666666,4.27313333333,3.9702,2.76286666667,3.14866666667,7.28706666667,9.76306666666,3.8448,5.9849
259.89,6.30540000001,4.5524,4.15113333333,3.15806666667,3.4398,7.3604,9.97553333333,4.03806666667,6.29093333333
260.27,6.31740000001,4.633,4.19586666667,3.2036,3.42013333333,7.28373333333,9.97733333333,4.0844,6.3506
260.64,6.18013333333,4.61506666667,4.12846666667,3.1996,3.347,7.12793333333,9.87680000001,3.99153333333,6.18953333333
261.01,5.8932,4.4544,3.8568,2.8564,2.9688,6.83193333333,9.64186666667,3.62166666667,5.82533333333
261.39,5.80886666667,4.46913333333,3.76026666667,2.88706666667,2.89566666667,6.684,9.68546666667,3.44893333333,5.91026666667
261.76,5.50026666667,3.90093333333,3.36026666667,2.68513333333,2.5392,6.29193333333,9.39653333333,3.0418,5.5394
262.13,5.60386666667,3.9776,3.39026666667,2.72953333333,2.4918,6.26726666667,9.56966666667,3.079,5.6027
262.51,5.59366666667,4.0108,3.4448,2.8328,2.6124,6.36453333333,9.61213333333,3.10666666667,5.77913333333
262.88,5.84286666667,4.21213333333,3.70446666667,3.10053333333,2.90886666667,6.6808,9.98166666667,3.2756,6.0601
263.25,5.73206666667,4.48593333333,3.82566666667,3.2958,2.9876,6.8006,10.1121333333,3.2648,6.17753333333
263.63,5.4266,4.33366666667,3.59013333333,3.186,2.72366666667,6.43033333333,10.0445333333,2.89813333333,5.9524
264.00,5.25913333333,3.9108,3.30926666667,2.81533333333,2.403,6.31393333333,9.69726666667,2.80786666667,5.76423333333
264.37,4.927,3.49466666667,3.072,2.56533333333,1.98526666667,6.07906666667,9.20513333334,2.3618,5.35143333334
264.75,5.3906,3.7006,3.54573333333,3.15146666667,2.4824,6.5508,9.46266666667,2.9658,5.841
265.12,6.17986666666,4.27073333334,4.2898,4.03866666666,3.3162,7.19153333333,10.059,3.708,6.6666
265.49,6.51593333333,4.4014,4.5708,4.22853333333,3.58153333333,7.38373333333,10.1489333333,4.0632,6.8799
265.87,6.68813333333,4.64913333333,4.85733333333,4.39426666666,3.73,7.63246666667,10.3356666667,4.13213333333,6.97893333334
266.24,6.5278,4.61466666667,4.79853333333,4.1284,3.65266666667,7.55566666667,9.99646666666,3.8438,6.81249999999
266.61,6.14899999999,4.33853333333,4.3486,3.60066666666,3.154,7.02193333333,9.68526666667,3.37053333333,6.3588
266.98,5.75293333333,4.1432,4.15313333333,3.36146666667,2.93266666667,6.815,9.49040000001,3.29206666667,6.0581
267.36,5.45066666667,3.61226666667,3.71233333333,3.0576,2.55113333333,6.55066666667,9.13086666667,3.04466666667,5.50723333333
267.73,5.55239999999,3.7916,3.961,3.25186666667,2.646,6.99306666667,9.12126666668,3.22346666667,5.7407
268.10,5.66506666667,3.97313333333,4.36386666667,3.43866666667,2.55313333333,7.06666666667,9.35713333335,3.2096,5.73513333333
268.48,5.5796,4.1172,4.32433333333,3.44453333333,2.52846666667,7.26133333333,9.40239999999,3.31826666667,5.74913333333
268.85,5.09293333333,3.7968,3.95173333334,2.84006666666,2.02653333333,6.77986666667,9.0478,2.77153333333,5.27803333333
269.22,4.71866666667,3.34666666667,3.55513333333,2.59433333333,1.66586666667,6.4022,8.72626666668,2.333,4.95956666667
269.59,4.15106666667,2.72473333333,3.04133333333,1.92013333334,1.1764,5.95786666667,8.14813333334,1.7632,4.3834
269.97,4.0712,2.5954,2.9032,1.64673333334,1.13106666667,5.86893333333,7.99146666667,1.71233333333,4.36176666667
270.34,4.28593333333,2.50566666667,2.88326666667,1.83066666667,1.2498,5.98046666667,8.16673333333,1.95286666667,4.41653333333
270.71,3.89233333333,2.03533333333,2.53606666667,1.49686666667,0.890533333332,5.6028,7.77933333334,1.6808,4.1021
271.09,3.66366666667,1.8004,2.08866666667,1.23433333333,0.673466666666,5.304,7.51573333333,1.444,3.7881
271.46,3.74306666667,1.89566666667,2.21293333333,1.35506666666,0.7714,5.24553333333,7.43553333333,1.5886,3.85853333333
271.83,3.76246666667,1.82806666667,2.1622,1.2764,0.779133333333,4.8904,7.50773333333,1.6598,3.73516666667
272.20,4.06846666667,2.21986666667,2.3994,1.61573333333,1.24693333333,5.27666666667,7.79953333334,1.98206666667,4.2212
272.58,3.95733333333,1.8896,2.087,1.5434,1.11073333333,5.06073333333,7.69566666666,1.72366666667,4.13153333333
272.95,4.17406666667,1.9432,2.0786,1.7814,1.301,5.20873333333,7.89166666667,1.89086666667,4.33453333333
273.32,3.63033333333,1.3756,1.5504,1.22926666667,0.843533333335,4.752,7.34013333333,1.41873333333,3.779
273.69,3.42673333333,1.1302,1.33133333333,0.926533333333,0.528666666667,4.5108,7.1056,1.23926666667,3.5905
274.06,3.44653333333,1.0356,1.2964,0.920133333334,0.410866666668,4.3714,7.18313333333,1.35053333333,3.53263333333
274.44,3.16373333333,0.813133333331,1.09473333333,0.699800000001,0.0982666666652,3.9688,7.06446666667,1.06966666667,3.3195
274.81,3.67186666667,1.2636,1.48326666667,1.212,0.615000000001,4.4702,7.51693333333,1.62266666667,3.79593333333
275.18,3.91393333333,1.45153333333,1.8052,1.54393333333,0.836733333335,4.67666666667,7.72506666667,1.92126666667,4.0815
275.55,3.65093333333,1.15893333333,1.47126666667,1.17513333333,0.502266666667,4.57113333333,7.6818,1.59326666666,3.93726666667
275.93,3.4216,0.844266666667,1.12306666667,0.899533333334,0.226333333333,4.5308,7.38133333333,1.29693333333,3.83283333333
276.30,2.50426666667,-0.116466666667,0.1618,0.0141333333334,-0.678600000002,3.77066666667,6.5958,0.522533333335,2.98553333333
276.67,2.72346666667,0.103266666667,0.487866666667,0.1004,-0.395999999998,4.15553333333,6.836,0.832266666665,3.21716666667
277.04,2.72126666667,0.122133333333,0.526333333333,-0.014333333332,-0.517533333334,4.13726666667,6.75686666667,0.785133333332,3.31143333334
277.41,3.34793333333,0.678933333334,0.777533333334,0.249533333334,-0.316266666669,4.56626666667,7.25853333333,1.2038,3.622
277.79,3.01486666667,0.369733333332,0.455066666665,0.0939999999986,-0.622333333335,4.239,7.28893333333,0.880533333334,3.20266666667
278.16,2.61166666667,0.165200000001,0.1592,-0.0738000000007,-0.926733333332,4.0254,6.97973333333,0.590133333333,2.99096666667
278.53,2.66146666667,0.218733333333,0.233199999999,-0.0260666666647,-0.766533333335,4.1918,6.89406666667,0.524666666666,2.9616
278.90,2.6402,0.0715999999986,0.277733333334,-0.200333333334,-0.753133333336,4.03793333333,6.67246666667,0.214866666667,2.8237
279.27,2.419,-0.222533333333,0.0713333333332,-0.5876,-1.03273333333,3.777,6.5098,-0.174,2.5088
279.64,2.9632,0.292200000001,0.623266666666,-0.047333333334,-0.5008,4.19586666667,6.83086666666,0.358933333333,2.9659
280.02,3.53113333333,0.900600000001,1.2906,0.540266666668,0.0927999999994,4.8138,7.33533333333,0.845933333333,3.50263333333
280.39,4.0128,1.4432,1.71993333333,0.849466666666,0.535533333333,5.1074,7.6402,1.12113333333,3.9718
280.76,3.9776,1.43913333333,1.69233333334,0.917733333332,0.57,4.94126666667,7.40300000001,1.0788,3.90723333333
281.13,4.01333333333,1.50833333333,1.73586666667,1.0536,0.751733333334,4.98753333333,7.42826666667,1.24886666667,3.91076666667
281.50,3.731,1.3284,1.76493333333,1.0474,0.741800000002,4.76133333333,7.31886666667,1.15393333333,3.93703333333
281.87,4.3602,2.01606666667,2.3672,1.782,1.508,5.42086666667,7.75786666667,1.80306666667,4.72766666667
282.25,4.6762,2.34386666667,2.651,2.14646666667,1.94493333333,5.77006666667,8.07020000001,2.05026666667,4.85613333333
282.62,4.43993333333,2.3078,2.5242,2.0194,1.88173333333,5.76286666667,8.01439999999,2.03746666667,4.85916666667
282.99,4.49193333333,2.44933333333,2.52833333333,2.20533333333,1.85833333333,5.90446666667,8.13839999999,2.14373333333,4.86986666667
283.36,4.8996,2.82893333333,2.73713333333,2.51486666667,2.02126666667,6.2564,8.35053333333,2.45513333333,5.19026666667
283.73,4.98013333333,2.94593333333,2.76906666667,2.60046666667,2.12573333333,6.1878,8.48853333334,2.50873333333,5.2353
284.10,4.72886666667,2.5818,2.4066,2.22566666667,1.7848,5.7752,8.17386666667,2.20946666667,4.67446666667
284.47,4.704,2.4734,2.37166666667,2.3012,1.75506666667,5.7528,8.26926666667,2.24633333333,4.47896666666
284.85,5.1198,2.98173333333,2.76893333333,2.6948,2.17986666667,6.11546666667,8.83313333333,2.727,4.88206666667
285.22,5.2192,3.13946666667,2.91926666667,2.703,2.15273333333,6.30473333333,9.04499999999,2.82406666666,4.91413333333
285.59,5.4514,3.37446666667,3.05386666667,2.88693333333,2.3958,6.63913333333,9.28046666666,3.00066666667,5.05913333333
285.96,5.40313333333,3.33073333333,3.06073333333,2.74966666666,2.30066666667,6.701,9.37466666666,2.99566666667,4.85383333333
286.33,5.24786666667,3.1938,2.86966666667,2.52993333333,2.08813333333,6.54326666667,9.25400000001,2.818,4.7665
286.70,5.62393333333,3.40293333333,3.14066666667,2.74426666667,2.2746,6.70046666667,9.58046666667,3.07973333333,4.96693333333
287.07,5.49493333333,3.25373333333,3.04986666667,2.53113333333,2.18213333333,6.5772,9.51433333333,3.07306666667,4.79376666667
287.44,5.11346666667,2.9772,2.8584,2.2356,2.0268,6.256,9.31233333333,2.8116,4.52846666667
287.82,5.0078,2.84066666667,2.8224,2.09786666667,1.91573333333,6.23866666667,9.36533333335,2.7696,4.3986
288.19,5.00926666666,2.932,2.98573333333,2.20493333333,2.0034,6.34833333334,9.58559999999,2.92446666667,4.57646666667
288.56,5.2142,3.16746666667,3.2514,2.4134,2.21786666667,6.57346666667,9.93846666667,3.21426666667,4.89383333333
288.93,4.76473333333,2.55113333333,2.80573333333,1.7748,1.67613333333,6.065,9.58800000001,2.66893333333,4.38036666667
289.30,4.64873333333,2.30706666667,2.59993333333,1.64986666666,1.5996,5.7608,9.51533333333,2.49193333333,4.23236666667
289.67,4.57713333333,2.11873333333,2.42526666667,1.3756,1.37766666667,5.48513333333,9.46059999999,2.36313333333,4.0541
290.04,4.5928,2.13046666667,2.35486666667,1.3834,1.31293333333,5.37693333333,9.50539999999,2.3568,4.08246666667
290.41,4.95806666667,2.43,2.69926666667,1.673,1.612,5.57746666667,9.88686666667,2.7346,4.3507
290.78,4.89753333333,2.4082,2.6972,1.57313333333,1.54746666666,5.51506666667,9.95946666666,2.65166666667,4.2772
291.15,4.9704,2.39006666667,2.83513333333,1.64426666667,1.55993333333,5.52966666667,10.1735333333,2.56833333333,4.34803333333
291.52,5.2848,2.45833333333,3.0228,1.76246666667,1.6328,5.6732,10.4825333333,2.6504,4.4289
291.89,5.29886666667,2.4698,2.93933333333,1.70846666667,1.63706666667,5.61533333333,10.6165333333,2.59846666667,4.38346666667
292.26,5.6006,2.73933333333,3.20426666667,1.9584,1.8532,5.8114,11.0009333333,2.77646666667,4.68953333333
292.64,5.7116,2.673,3.06393333333,1.7792,1.7454,5.80453333334,11.0617333334,2.6752,4.6719
293.01,5.6876,2.63473333333,2.99273333333,1.65806666667,1.5724,5.70706666667,11.1267333333,2.59206666667,4.64443333333
293.38,6.00486666667,2.837,3.18493333333,1.82093333333,1.70153333333,5.879,11.3437333333,2.664,4.90023333333
293.75,6.10546666667,3.06233333333,3.36506666667,1.99913333333,1.82966666667,6.00166666667,11.6264666667,2.77846666666,5.00843333334
294.12,6.22893333333,3.02853333334,3.307,1.93113333333,1.85153333333,5.95453333334,11.7332,2.7562,4.98486666667
294.49,6.13206666667,2.80166666667,3.1058,1.74453333333,1.63453333333,5.89513333333,11.6905333333,2.56713333333,4.81783333333
294.86,6.52120000001,3.09946666667,3.35486666667,2.1954,1.92613333333,6.18906666667,11.9948,2.9048,5.21313333333
295.23,6.68359999999,3.26853333333,3.41693333333,2.32433333333,2.01433333333,6.24426666667,12.1731333334,3.0282,5.3272
295.60,6.62906666667,3.36826666667,3.34146666667,2.3194,1.97766666667,6.22826666667,12.2004,3.08546666667,5.27073333333
295.97,6.80113333333,3.39966666667,3.4898,2.47586666667,2.09113333333,6.29233333333,12.2444666667,3.20753333333,5.34113333333
296.34,6.85773333333,3.38313333333,3.37493333333,2.43453333333,2.0654,6.19813333333,12.3063333333,3.20353333333,5.23633333333
296.71,6.85013333332,3.37913333333,3.41553333333,2.42766666666,2.05146666667,6.11973333333,12.3234,3.18966666667,5.11616666667
297.08,7.04166666667,3.5154,3.5556,2.6404,2.20053333333,6.26693333333,12.5014,3.3704,5.2015
297.45,7.03900000001,3.48586666667,3.61246666667,2.65,2.18466666667,6.24413333333,12.6300666667,3.49346666667,5.0992
297.82,7.18619999999,3.45126666667,3.63566666667,2.7112,2.2008,6.28133333333,12.7485333333,3.561,5.13343333333
298.19,7.46706666667,3.6754,3.9866,2.97426666667,2.41793333333,6.51713333333,13.0635333333,3.84333333333,5.3183
298.56,7.84793333333,3.91706666667,4.3118,3.18306666667,2.77106666667,6.73146666667,13.3843333333,4.1484,5.62723333333
298.93,7.80606666666,3.79146666667,4.15886666667,2.95806666667,2.68993333333,6.58813333333,13.3256,4.04273333333,5.41186666667
299.30,7.60486666667,3.61353333333,3.8476,2.6852,2.48006666667,6.30973333334,13.1749333333,3.81853333333,5.10133333334
299.67,7.65486666666,3.59566666667,3.84486666667,2.7072,2.55273333333,6.27786666667,13.2668666667,3.83326666667,5.10623333333
300.04,7.76073333333,3.60213333333,3.85113333333,2.59793333334,2.52173333333,6.21533333333,13.4318,3.863,5.0945
300.41,7.8384,3.48106666667,3.83046666667,2.51366666667,2.503,6.20986666667,13.5089333333,3.89306666667,5.10973333333
300.78,7.80573333334,3.32873333333,3.7324,2.48086666667,2.41446666667,6.00686666667,13.5286666667,3.747,4.92683333333
301.15,7.92219999999,3.35773333333,3.7832,2.54093333333,2.5448,6.102,13.6344666667,3.89046666667,4.9502
301.52,8.17219999999,3.703,3.9966,2.7406,2.86453333333,6.25693333333,13.8593333333,4.07853333333,5.25346666667
