wavelength,Back_TanCyvm,Belly_TanCyvm,Breast_TanCyvm,Crissum_TanCyvm,Crown_TanCyvm,DorTail_TanCyvm,Patch10_TanCyvm,Patch11_TanCyvm,Rump_TanCyvm,Throat_TanCyvm,WingTip_TanCyvm
390.63,4.52855555556,42.6566666667,45.1223333333,12.826,3.64244444445,6.13855555556,6.42244444444,5.09033333333,6.30377777778,6.23422222222,7.76188888889
391.00,4.53455555556,42.3721111111,44.8861111111,12.7802222222,3.60022222222,6.11511111111,6.34622222222,5.06888888889,6.24244444444,6.267,7.729
391.36,4.39544444444,41.991,44.6588888889,12.6241111111,3.44922222222,5.92277777778,6.15288888889,4.94922222222,6.054,6.132,7.60155555555
391.72,4.33211111111,41.8006666667,44.5323333333,12.6262222222,3.40988888889,5.935,6.09188888889,4.93955555555,6.017,6.10244444444,7.57277777778
392.08,4.38844444445,41.5436666667,44.3866666667,12.6075555556,3.46744444445,5.94822222222,6.08644444445,4.99433333333,5.99233333333,6.12322222222,7.58766666667
392.44,4.40555555555,41.2826666667,44.284,12.6257777778,3.49244444445,5.97622222222,6.09622222222,5.06933333334,6.02355555556,6.16711111111,7.63377777778
392.80,4.46988888889,41.093,44.1595555556,12.6171111111,3.54611111111,5.99466666667,6.09511111111,5.08344444445,6.04411111111,6.18211111111,7.67466666667
393.16,4.38744444444,40.7924444445,44.0472222222,12.5755555556,3.46911111111,5.90411111111,5.97988888889,5.01777777778,5.956,6.10588888889,7.56466666667
393.52,4.35844444445,40.4827777778,43.909,12.5405555556,3.42944444445,5.89566666667,5.93,5.068,5.897,6.11477777778,7.56855555556
393.88,4.29433333334,40.107,43.5952222222,12.4153333333,3.34255555556,5.83377777778,5.84644444445,4.96533333333,5.77544444445,6.03177777778,7.44144444444
394.24,4.31422222222,39.8335555556,43.4364444445,12.3838888889,3.368,5.81644444444,5.86422222222,4.97366666667,5.71377777778,6.03711111111,7.40955555556
394.60,4.31966666667,39.598,43.3683333333,12.3515555556,3.39811111111,5.80511111111,5.83033333334,4.97933333333,5.64755555555,6.00577777778,7.37222222222
394.96,4.287,39.406,43.3381111111,12.3172222222,3.33777777778,5.76533333333,5.75988888889,4.94633333333,5.55188888889,5.93522222222,7.31055555556
395.32,4.28166666667,39.2171111111,43.248,12.2588888889,3.31211111111,5.79922222222,5.71755555556,4.92777777778,5.51155555555,5.95255555556,7.26155555556
395.68,4.204,38.9776666667,43.135,12.1207777778,3.20555555556,5.68644444445,5.62255555556,4.84811111111,5.42311111111,5.86911111111,7.18722222222
396.04,4.22422222222,38.8514444444,43.1317777778,12.133,3.246,5.735,5.60755555556,4.90088888889,5.44355555556,5.92277777778,7.23388888889
396.40,4.159,38.6343333333,43.0457777778,12.0683333334,3.232,5.69233333333,5.52166666667,4.87511111111,5.333,5.92344444444,7.23744444444
396.76,4.02611111111,38.2404444444,42.8508888889,11.9518888889,3.09777777778,5.61722222222,5.37044444445,4.78044444444,5.14988888889,5.79488888889,7.14288888889
397.12,4.20277777778,38.1387777778,42.8352222222,12.0587777778,3.24644444445,5.81155555556,5.49811111111,4.94366666667,5.20822222222,5.96633333333,7.31588888889
397.48,4.10144444444,37.849,42.6803333333,11.9642222222,3.18388888889,5.74244444444,5.35711111111,4.83811111111,5.11211111111,5.91233333333,7.22922222222
397.84,4.11066666667,37.6478888889,42.6637777778,11.9361111111,3.14377777778,5.69755555556,5.27244444444,4.83588888889,5.03988888889,5.90966666667,7.28433333334
398.20,4.08044444445,37.3206666667,42.47,11.8611111111,3.10433333333,5.66488888889,5.14933333333,4.81388888889,4.99477777778,5.86966666667,7.289
398.56,4.03077777778,37.071,42.3013333333,11.8261111111,3.06277777778,5.64566666667,5.09433333333,4.816,4.99033333334,5.84788888889,7.29833333333
398.92,4.04911111111,36.7735555555,42.1508888889,11.8355555555,3.11655555555,5.67355555556,5.09822222222,4.85977777778,5.03066666667,5.916,7.36488888889
399.28,4.05233333333,36.5308888889,42.0517777778,11.8018888889,3.10377777778,5.65288888889,5.04877777778,4.89144444445,4.96944444445,5.89188888889,7.37744444444
399.64,4.12422222222,36.2985555556,41.9871111111,11.8347777778,3.18355555555,5.74011111111,5.06144444445,4.992,4.98555555555,5.94733333333,7.39955555556
400.00,4.08211111111,36.0184444444,41.798,11.773,3.12411111111,5.68144444444,5.006,4.94877777778,4.90788888889,5.91122222222,7.32988888889
400.36,4.06455555555,35.7377777778,41.5812222222,11.6934444444,3.05122222222,5.619,4.92577777778,4.92411111111,4.81677777778,5.87866666667,7.24577777778
400.72,4.21533333333,35.609,41.5522222222,11.8122222222,3.17555555556,5.72988888889,5.04644444444,5.07488888889,4.94388888889,6.04011111111,7.34211111111
401.08,4.10844444444,35.2954444445,41.3917777778,11.6956666667,3.06466666667,5.59866666667,4.92477777778,4.95522222222,4.81255555556,5.93644444444,7.22144444444
401.44,4.13511111111,35.0963333333,41.2981111111,11.7031111111,3.104,5.66577777778,4.95655555555,4.98955555555,4.79744444445,5.98244444444,7.26688888889
401.80,4.20411111111,34.8888888889,41.1493333333,11.7478888889,3.21655555556,5.76411111111,5.08366666667,5.095,4.87933333333,6.09222222222,7.32555555556
402.16,4.27888888889,34.7434444444,41.1033333333,11.8616666667,3.27866666667,5.83511111111,5.14344444444,5.17266666667,4.92144444444,6.18466666667,7.39466666667
402.52,4.23522222222,34.5104444445,41.0014444444,11.7981111111,3.187,5.78366666667,5.04555555555,5.13111111111,4.796,6.14111111111,7.32866666666
402.88,4.24266666667,34.3004444444,40.8812222222,11.7537777778,3.16922222222,5.78177777778,5.04944444445,5.14111111111,4.71188888889,6.11355555556,7.297
403.24,4.24044444444,34.1347777778,40.8047777778,11.7616666667,3.22688888889,5.80255555556,5.11088888889,5.19588888889,4.75633333333,6.14033333333,7.33555555555
403.60,4.25277777778,33.9863333333,40.7216666667,11.7767777778,3.25233333333,5.81077777778,5.12888888889,5.22566666667,4.75555555556,6.20133333333,7.38688888889
403.95,4.23933333333,33.7986666667,40.6132222222,11.7417777778,3.21644444445,5.77766666667,5.11988888889,5.18722222222,4.69611111111,6.16155555556,7.386
404.31,4.27755555556,33.6493333333,40.573,11.7495555556,3.24133333333,5.79088888889,5.13222222222,5.22677777778,4.69122222222,6.18466666667,7.40988888889
404.67,4.23888888889,33.4782222222,40.434,11.718,3.23066666667,5.75277777778,5.07744444444,5.19622222222,4.64477777778,6.19833333333,7.39611111111
405.03,4.20255555555,33.2884444445,40.2728888889,11.6795555556,3.17777777778,5.70322222222,5.01677777778,5.14922222222,4.588,6.15422222222,7.36266666667
405.39,4.22566666667,33.1623333333,40.2142222222,11.6711111111,3.18633333333,5.71222222222,4.99933333333,5.18277777778,4.61277777778,6.16711111111,7.38122222222
405.75,4.16344444444,32.9838888889,40.1316666667,11.5891111111,3.08211111111,5.64755555556,4.87111111111,5.10922222222,4.52366666666,6.06933333333,7.30788888889
406.11,4.158,32.8263333333,40.0118888889,11.5291111111,3.04177777778,5.63233333333,4.86166666667,5.12488888889,4.49988888889,6.05211111111,7.28933333333
406.47,4.17244444444,32.707,39.9276666667,11.5383333333,3.04611111111,5.67655555556,4.87522222222,5.12422222222,4.51733333334,6.08033333333,7.327
406.83,4.18288888889,32.6443333333,39.9061111111,11.5472222222,3.08611111111,5.68911111111,4.89588888889,5.14622222222,4.56122222222,6.16122222222,7.35966666666
407.19,4.22333333333,32.5663333333,39.8734444444,11.5791111111,3.10622222222,5.73877777778,4.89744444444,5.145,4.55933333333,6.21055555556,7.40277777778
407.55,4.257,32.4818888889,39.8391111111,11.6225555555,3.13333333333,5.77166666667,4.93744444444,5.16344444445,4.60088888889,6.23277777778,7.42611111111
407.90,4.34744444445,32.4227777778,39.815,11.7064444444,3.21955555555,5.88255555555,5.01122222222,5.30933333333,4.71266666667,6.34122222222,7.52811111111
408.26,4.422,32.3492222222,39.7724444444,11.8086666667,3.266,5.95311111111,5.10188888889,5.34366666667,4.79455555556,6.41822222222,7.61644444444
408.62,4.46122222222,32.3048888889,39.8048888889,11.8508888889,3.30877777778,6.01266666667,5.15377777778,5.39466666667,4.81744444444,6.43622222222,7.65455555555
408.98,4.48,32.287,39.8115555555,11.9023333333,3.36577777778,6.02833333333,5.19611111111,5.44311111111,4.85477777778,6.48888888889,7.67433333333
409.34,4.56133333333,32.2434444444,39.7951111111,11.9581111111,3.424,6.09455555556,5.30177777778,5.50077777778,4.84977777778,6.55877777778,7.72777777778
409.70,4.57944444444,32.1664444444,39.7723333333,12.0236666666,3.45733333333,6.11044444445,5.32933333333,5.538,4.84733333333,6.61622222222,7.74944444444
410.06,4.62988888889,32.1095555556,39.7538888889,12.0827777778,3.50944444444,6.17144444444,5.35611111111,5.54066666667,4.832,6.64922222222,7.77577777778
410.42,4.70077777778,32.0848888889,39.7305555555,12.1218888889,3.60066666667,6.21144444445,5.42422222222,5.60055555556,4.86566666667,6.69911111111,7.83377777778
410.77,4.737,32.0236666666,39.7037777778,12.1724444444,3.62688888889,6.259,5.47077777778,5.64455555556,4.88222222222,6.67511111111,7.89011111111
411.13,4.71911111111,31.9032222222,39.5871111111,12.1584444444,3.62788888889,6.25822222222,5.45344444444,5.67544444444,4.86155555556,6.67666666667,7.87822222222
411.49,4.715,31.7994444444,39.4748888889,12.1313333333,3.61933333333,6.25066666667,5.43366666666,5.68477777778,4.80866666667,6.67288888889,7.89811111111
411.85,4.70977777778,31.6988888889,39.3903333333,12.1407777778,3.64233333333,6.27622222222,5.41933333333,5.67277777778,4.797,6.72355555556,7.89333333333
412.21,4.62266666667,31.5443333333,39.299,12.058,3.57711111111,6.19488888889,5.32355555556,5.57844444444,4.72455555556,6.62455555555,7.80255555556
412.57,4.60744444444,31.3335555556,39.152,11.9977777778,3.54355555556,6.17211111111,5.31544444444,5.54211111111,4.69,6.63111111111,7.83144444444
412.92,4.62411111111,31.2334444444,39.1371111111,12.0151111111,3.55488888889,6.21811111111,5.33544444444,5.57055555556,4.71577777778,6.663,7.85755555556
413.28,4.65611111111,31.1218888889,39.077,12.0535555555,3.62877777778,6.22955555556,5.34411111111,5.60855555556,4.77822222222,6.71211111111,7.90644444444
413.64,4.69933333333,31.0156666666,38.9728888889,12.0852222222,3.66622222222,6.27088888889,5.41644444444,5.63511111111,4.81933333334,6.76555555556,7.97577777778
414.00,4.633,30.843,38.8663333333,12.0268888889,3.61511111111,6.20955555556,5.36011111111,5.60844444444,4.77133333334,6.74966666667,7.92244444445
414.36,4.67866666667,30.6533333333,38.8012222222,12.0976666666,3.67944444444,6.25255555555,5.38277777778,5.67866666667,4.83388888889,6.81477777778,7.977
414.72,4.70955555556,30.4594444444,38.693,12.0937777778,3.68888888889,6.24477777778,5.34633333333,5.721,4.84355555556,6.85511111111,7.981
415.07,4.69044444444,30.2587777778,38.6544444444,12.0791111111,3.662,6.21566666667,5.35811111111,5.698,4.80588888889,6.849,7.98155555556
415.43,4.73177777778,30.1007777778,38.6537777778,12.09,3.677,6.22644444444,5.38788888889,5.732,4.83,6.88055555556,8.00877777778
415.79,4.73788888889,29.9202222222,38.5992222222,12.0676666667,3.68888888889,6.17288888889,5.397,5.71677777778,4.80233333333,6.85355555555,8.04366666667
416.15,4.82011111111,29.7657777778,38.5472222222,12.1256666667,3.78111111111,6.25266666667,5.48377777778,5.84922222222,4.86133333334,6.94644444444,8.13611111111
416.51,4.81044444444,29.605,38.5212222222,12.1217777778,3.76944444444,6.23255555556,5.47622222222,5.84088888889,4.83133333333,6.92733333333,8.12344444444
416.86,4.84622222222,29.3646666667,38.3997777778,12.1244444444,3.80733333333,6.239,5.49233333333,5.88433333334,4.83933333333,6.93466666667,8.152
417.22,4.82388888889,29.1251111111,38.3224444445,12.096,3.75611111111,6.18233333333,5.42744444444,5.86922222222,4.78111111111,6.898,8.13544444444
417.58,4.81277777778,28.9212222222,38.2641111111,12.0538888889,3.76177777778,6.14433333333,5.396,5.85155555555,4.75422222222,6.87111111111,8.13011111111
417.94,4.79711111111,28.6878888889,38.2285555555,12.0275555556,3.78,6.14033333333,5.39155555556,5.83655555555,4.73188888889,6.85022222222,8.14133333333
418.29,4.728,28.4735555556,38.1397777778,11.9415555556,3.708,6.06655555556,5.341,5.76555555556,4.64844444445,6.76811111111,8.08288888889
418.65,4.65111111111,28.2243333334,38.014,11.8727777778,3.66933333333,6.01366666667,5.27777777778,5.68766666667,4.563,6.71033333333,8.03788888889
419.01,4.67644444444,28.0118888889,37.903,11.8713333333,3.704,6.02233333333,5.28966666667,5.691,4.586,6.72544444444,8.05111111111
419.37,4.61788888889,27.7865555556,37.7863333333,11.8078888889,3.66722222222,5.95344444444,5.20688888889,5.63522222222,4.51022222222,6.67166666667,7.99977777778
419.73,4.60711111111,27.5988888889,37.748,11.792,3.65211111111,5.95466666667,5.18711111111,5.61577777778,4.47877777778,6.66144444445,7.993
420.08,4.56733333333,27.4125555556,37.6672222222,11.7376666667,3.61711111111,5.89977777778,5.12088888889,5.565,4.41566666666,6.61077777778,7.96133333333
420.44,4.54588888889,27.1951111111,37.5497777778,11.6918888889,3.59566666667,5.83755555556,5.08522222222,5.51833333333,4.389,6.57544444444,7.93133333333
420.80,4.49977777778,27.0061111111,37.4897777778,11.6432222222,3.55266666667,5.79322222222,5.04044444445,5.46411111111,4.32322222222,6.53311111111,7.906
421.16,4.46077777778,26.7827777778,37.3493333333,11.5871111111,3.53866666667,5.76977777778,5.02677777778,5.43111111111,4.29777777778,6.51177777778,7.87211111111
421.51,4.45,26.5992222222,37.2983333333,11.5836666667,3.53588888889,5.76422222222,5.01688888889,5.41944444444,4.286,6.52222222222,7.869
421.87,4.44444444445,26.439,37.2042222222,11.5728888889,3.53777777778,5.75855555556,5.00566666667,5.43155555556,4.27755555556,6.52911111111,7.87655555555
422.23,4.44411111111,26.2343333333,37.1336666667,11.5437777778,3.53411111111,5.73177777778,4.98755555556,5.41177777778,4.26122222222,6.53177777778,7.88211111111
422.58,4.42644444444,26.0551111111,37.0861111111,11.5207777778,3.51388888889,5.70355555555,4.97844444445,5.40522222222,4.23633333333,6.51277777778,7.87655555556
422.94,4.42611111111,25.9362222222,37.0576666666,11.5168888889,3.50855555556,5.69477777778,4.97144444444,5.38966666667,4.21611111111,6.52077777778,7.88211111111
423.30,4.428,25.7746666666,37.0243333333,11.5154444445,3.50533333333,5.701,4.962,5.36488888889,4.20433333333,6.52277777778,7.88888888889
423.66,4.42233333333,25.6247777778,36.9476666667,11.5004444444,3.50188888889,5.69433333333,4.96311111111,5.38211111111,4.20144444444,6.52511111111,7.88611111111
424.01,4.40088888889,25.4761111111,36.9383333333,11.4827777778,3.49277777778,5.68577777778,4.97355555556,5.35833333333,4.19188888889,6.52155555556,7.88711111111
424.37,4.401,25.3732222222,36.9484444444,11.507,3.50188888889,5.71911111111,4.97988888889,5.39733333333,4.19233333333,6.55355555556,7.90866666667
424.73,4.39966666667,25.2706666667,36.9382222222,11.5158888889,3.50766666667,5.733,4.97222222222,5.40166666667,4.18933333333,6.56366666667,7.91322222222
425.08,4.44611111111,25.2103333334,36.9435555556,11.5595555556,3.53133333333,5.76255555556,5.00822222222,5.43611111111,4.19844444444,6.59755555556,7.966
425.44,4.474,25.1405555556,36.9745555556,11.567,3.54466666667,5.78044444444,5.02266666667,5.48011111111,4.19977777778,6.62122222222,7.99233333333
425.80,4.513,25.0706666667,36.991,11.5937777778,3.56088888889,5.79511111111,5.05544444445,5.49877777778,4.23477777778,6.64855555556,8.02666666666
426.16,4.55133333333,25.0271111111,36.9667777778,11.63,3.60555555555,5.85244444444,5.087,5.53244444444,4.24755555556,6.68822222222,8.04677777778
426.51,4.60844444445,24.9807777778,36.9957777778,11.6871111111,3.65033333333,5.90977777778,5.12277777778,5.56033333333,4.28911111111,6.74822222222,8.09033333333
426.87,4.61033333333,24.8777777778,36.9686666667,11.6881111111,3.62455555555,5.89322222222,5.09011111111,5.566,4.26166666667,6.72766666667,8.08277777778
427.23,4.65422222222,24.8374444444,36.974,11.7412222222,3.67811111111,5.96277777778,5.17244444445,5.639,4.32022222222,6.78577777778,8.13611111111
427.58,4.64444444445,24.7521111111,36.9546666667,11.7485555556,3.67822222222,5.96511111111,5.15877777778,5.62388888889,4.29677777778,6.79566666667,8.12311111111
427.94,4.69366666667,24.6972222222,36.8881111111,11.7818888889,3.728,6.01577777778,5.16588888889,5.66522222222,4.33744444444,6.841,8.14755555556
428.30,4.67477777778,24.6083333333,36.7895555556,11.7526666667,3.70722222222,6.00488888889,5.12777777778,5.63011111111,4.31655555555,6.80144444445,8.12233333333
428.65,4.666,24.5123333333,36.7075555556,11.7112222222,3.65577777778,5.96566666667,5.10222222222,5.61044444444,4.301,6.78733333333,8.11166666667
429.01,4.60811111111,24.4482222222,36.7236666667,11.6927777778,3.613,5.92988888889,5.04122222222,5.56155555555,4.25466666667,6.75722222222,8.03888888889
429.37,4.55533333334,24.3337777778,36.5731111111,11.6418888889,3.58288888889,5.89077777778,4.99933333333,5.49366666667,4.20477777778,6.69933333333,7.98244444445
429.72,4.51911111111,24.2474444444,36.4932222222,11.6265555556,3.55577777778,5.86877777778,4.97066666667,5.46955555555,4.16011111111,6.68577777778,7.93155555556
430.08,4.498,24.1896666667,36.4861111111,11.6191111111,3.51111111111,5.83666666667,4.95444444444,5.46033333333,4.15644444444,6.65922222222,7.91455555556
430.44,4.50077777778,24.1848888889,36.4235555555,11.6082222222,3.51433333333,5.835,4.965,5.47166666666,4.16766666667,6.65133333333,7.91333333333
430.79,4.45144444445,24.133,36.3818888889,11.5835555556,3.523,5.82233333333,4.96744444444,5.45433333333,4.16633333333,6.63088888889,7.89444444445
431.15,4.36455555556,24.0324444444,36.2754444444,11.5177777778,3.42922222222,5.712,4.85622222222,5.36933333333,4.06066666667,6.54333333333,7.79544444444
431.50,4.34666666667,24.0194444444,36.2555555556,11.515,3.40444444444,5.68444444444,4.81722222222,5.32433333333,4.06422222222,6.50977777778,7.78544444444
431.86,4.35566666666,23.9957777778,36.2392222222,11.5312222222,3.39822222222,5.67777777778,4.82277777778,5.33466666667,4.04888888889,6.49144444445,7.77977777778
432.22,4.349,23.9913333333,36.2181111111,11.5516666667,3.39444444445,5.67244444444,4.82844444445,5.31555555555,4.03822222222,6.46622222222,7.76911111111
432.57,4.38022222222,24.0527777778,36.2327777778,11.6206666667,3.477,5.73666666667,4.88122222222,5.36122222222,4.10344444444,6.53011111111,7.81388888889
432.93,4.36633333333,24.0443333333,36.1976666667,11.6311111111,3.48311111111,5.73188888889,4.89088888889,5.34788888889,4.11166666667,6.51033333333,7.82911111111
433.29,4.36544444444,24.0556666667,36.2331111111,11.6663333333,3.46666666667,5.72266666666,4.88555555556,5.35111111111,4.11988888889,6.52766666667,7.82777777778
433.64,4.35733333333,24.0691111111,36.2057777778,11.668,3.45277777778,5.72366666667,4.87611111111,5.33722222222,4.10077777778,6.49088888889,7.82311111111
434.00,4.35455555556,24.0674444444,36.139,11.6844444444,3.45411111111,5.71311111111,4.86477777778,5.34111111111,4.10444444444,6.49477777778,7.82311111111
434.35,4.32911111111,24.0502222222,36.0861111111,11.6786666667,3.422,5.67466666667,4.83344444445,5.311,4.08077777778,6.47033333333,7.80177777778
434.71,4.395,24.093,36.0772222222,11.7581111111,3.47833333333,5.74711111111,4.87711111111,5.37344444444,4.14144444444,6.54677777778,7.86511111111
435.07,4.43888888889,24.1477777778,36.0888888889,11.8153333333,3.52344444445,5.78488888889,4.90866666667,5.41811111111,4.18688888889,6.586,7.90877777778
435.42,4.443,24.1625555556,36.0477777778,11.8316666667,3.52122222222,5.80022222222,4.92511111111,5.436,4.17266666667,6.578,7.89188888889
435.78,4.41411111111,24.1676666667,36.001,11.8436666667,3.48188888889,5.78366666667,4.90744444445,5.40811111111,4.15577777778,6.57811111111,7.85566666667
436.13,4.43988888889,24.2185555556,36.0026666667,11.8928888889,3.52377777778,5.80988888889,4.93277777778,5.45777777778,4.20244444444,6.62755555555,7.87633333333
436.49,4.42411111111,24.1985555556,35.9482222222,11.8946666667,3.50833333333,5.78633333333,4.93411111111,5.44522222222,4.16922222222,6.58455555556,7.85588888889
436.84,4.469,24.2206666667,35.9566666667,11.9133333333,3.53811111111,5.82344444445,4.94477777778,5.47933333334,4.214,6.61444444445,7.88111111111
437.20,4.45144444445,24.2178888889,35.8791111111,11.8994444444,3.527,5.80688888889,4.91433333333,5.44266666667,4.20411111111,6.56811111111,7.86055555556
437.56,4.45088888889,24.2351111111,35.8538888889,11.9125555555,3.52422222222,5.79177777778,4.90688888889,5.432,4.22544444445,6.57855555556,7.86566666667
437.91,4.44122222222,24.2523333333,35.867,11.9325555556,3.53733333333,5.8,4.921,5.43833333334,4.22333333333,6.58144444445,7.87477777778
438.27,4.422,24.2468888889,35.9004444444,11.9524444444,3.53788888889,5.80088888889,4.90044444444,5.41866666666,4.21322222222,6.54822222222,7.84988888889
438.62,4.37911111111,24.2133333333,35.8428888889,11.9054444444,3.48933333333,5.74744444444,4.86277777778,5.37588888889,4.181,6.49077777778,7.78577777778
438.98,4.36755555556,24.2292222222,35.8346666667,11.9297777778,3.485,5.75977777778,4.86944444444,5.37688888889,4.19455555556,6.47822222222,7.79677777778
439.33,4.38788888889,24.1982222222,35.8294444445,11.97,3.51277777778,5.769,4.88088888889,5.39877777778,4.23844444444,6.49988888889,7.82211111111
439.69,4.401,24.195,35.8037777778,11.9875555556,3.53433333333,5.77577777778,4.90611111111,5.413,4.26244444444,6.50777777778,7.85366666666
440.04,4.39422222222,24.1512222222,35.7872222222,11.9804444445,3.51744444444,5.75522222222,4.89533333333,5.40511111111,4.25055555556,6.49644444444,7.84822222222
440.40,4.37622222222,24.1442222222,35.8032222222,11.983,3.49311111111,5.74566666667,4.86422222222,5.38877777778,4.24633333333,6.48555555556,7.83855555555
440.75,4.34622222222,24.1051111111,35.7383333333,11.9813333333,3.45722222222,5.70955555556,4.84466666667,5.34966666667,4.22866666667,6.466,7.81666666666
441.11,4.36666666667,24.074,35.7536666667,12.0127777778,3.46955555555,5.74055555555,4.85122222222,5.37088888889,4.24655555555,6.48644444444,7.82355555556
441.47,4.39822222222,24.0527777778,35.7848888889,12.0566666667,3.505,5.78133333333,4.87433333333,5.40755555556,4.27955555556,6.52344444444,7.85411111111
441.82,4.39766666667,24.0117777778,35.7946666667,12.0708888889,3.49244444445,5.78477777778,4.86377777778,5.38777777778,4.28711111111,6.52911111111,7.84533333333
442.18,4.42277777778,23.971,35.759,12.0861111111,3.49955555556,5.803,4.899,5.40577777778,4.31211111111,6.56577777778,7.88644444445
442.53,4.40411111111,23.8893333333,35.7506666667,12.0905555556,3.47388888889,5.77144444444,4.871,5.39066666666,4.27955555555,6.54766666667,7.87522222222
442.89,4.40477777778,23.7813333333,35.7324444444,12.0797777778,3.45488888889,5.74711111111,4.87311111111,5.37988888889,4.27866666667,6.54833333333,7.85822222222
443.24,4.38022222222,23.7403333333,35.7543333333,12.0697777778,3.44977777778,5.72766666667,4.86477777778,5.36766666667,4.25966666667,6.53555555556,7.86855555555
443.60,4.384,23.6648888889,35.7765555556,12.0704444445,3.46677777778,5.72244444444,4.85666666667,5.37288888889,4.25755555555,6.538,7.87122222222
443.95,4.41044444445,23.6097777778,35.7971111111,12.0957777778,3.50733333333,5.73933333333,4.88666666667,5.38577777778,4.279,6.54977777778,7.90744444445
444.31,4.45066666667,23.5221111111,35.8275555556,12.1158888889,3.54033333333,5.75744444444,4.92511111111,5.41366666667,4.30677777778,6.57988888889,7.94744444445
444.66,4.41422222222,23.3685555556,35.7874444444,12.0931111111,3.52477777778,5.73044444444,4.89244444444,5.40666666667,4.27122222222,6.552,7.927
445.02,4.399,23.2602222222,35.7535555556,12.0704444444,3.51611111111,5.70344444444,4.87088888889,5.40233333333,4.25911111111,6.53477777778,7.92977777778
445.37,4.39177777778,23.1582222222,35.7402222222,12.0592222222,3.50666666667,5.67066666667,4.86055555555,5.39611111111,4.23577777778,6.529,7.92322222222
445.72,4.40633333333,23.0892222222,35.7608888889,12.0894444444,3.52688888889,5.68777777778,4.885,5.42022222222,4.24955555555,6.54311111111,7.94711111111
446.08,4.42988888889,23.0222222222,35.7798888889,12.1104444444,3.55511111111,5.71055555556,4.88744444444,5.44755555555,4.26777777778,6.572,7.96266666667
446.43,4.446,22.9738888889,35.7963333334,12.1361111111,3.58844444444,5.73533333333,4.91366666667,5.47055555555,4.29144444444,6.58488888889,7.99811111111
446.79,4.42288888889,22.8526666666,35.7344444444,12.1127777778,3.59911111111,5.72722222222,4.89022222222,5.45777777778,4.27,6.56577777778,7.99477777778
447.14,4.41266666666,22.7468888889,35.7083333333,12.1055555555,3.583,5.72666666667,4.87144444444,5.44844444444,4.25422222222,6.56411111111,7.97377777778
447.50,4.401,22.6421111111,35.6988888889,12.1033333333,3.57077777778,5.72588888889,4.84677777778,5.44666666667,4.242,6.56766666666,7.97333333333
447.85,4.39433333333,22.5625555555,35.6915555555,12.1121111111,3.55355555555,5.744,4.83022222222,5.44466666667,4.22166666667,6.589,7.98011111111
448.21,4.38233333333,22.4751111111,35.6608888889,12.1188888889,3.54688888889,5.73055555555,4.80788888889,5.44488888889,4.20377777778,6.59288888889,7.96244444444
448.56,4.43255555556,22.4463333334,35.6931111111,12.1585555556,3.58566666667,5.77933333333,4.84922222222,5.48588888889,4.23777777778,6.63144444445,7.99866666667
448.92,4.46222222222,22.4261111111,35.7643333333,12.2202222222,3.63988888889,5.83822222222,4.91855555555,5.53222222222,4.27077777778,6.69177777778,8.05133333333
449.27,4.45666666667,22.3564444444,35.7771111111,12.2238888889,3.64455555556,5.87666666666,4.908,5.53777777778,4.26077777778,6.69477777778,8.05111111111
449.62,4.45711111111,22.2435555556,35.7573333333,12.2053333333,3.63422222222,5.86477777778,4.86977777778,5.52355555555,4.23255555556,6.68722222222,8.036
449.98,4.43811111111,22.1335555556,35.7388888889,12.195,3.59888888889,5.85022222222,4.85033333333,5.52222222222,4.22177777778,6.67577777778,8.00733333333
450.33,4.45944444445,22.0695555556,35.7745555555,12.2158888889,3.60366666666,5.88033333333,4.85366666667,5.53566666667,4.22955555556,6.70933333333,8.02055555556
450.69,4.501,22.0653333333,35.9047777778,12.2548888889,3.61111111111,5.92311111111,4.887,5.56844444445,4.24866666666,6.74611111111,8.04388888889
451.04,4.54566666667,22.006,35.9286666667,12.2864444444,3.64922222222,5.94933333333,4.93811111111,5.61811111111,4.29133333333,6.8,8.08888888889
451.40,4.60433333333,21.9943333333,35.9983333333,12.3563333333,3.68266666666,6.01111111111,4.99211111111,5.657,4.33988888889,6.85044444444,8.131
451.75,4.58577777778,21.9032222222,35.9902222222,12.3502222222,3.68511111111,5.99877777778,4.99033333333,5.67444444445,4.34866666666,6.84011111111,8.10766666667
452.10,4.58611111111,21.8301111111,35.9564444444,12.3348888889,3.68277777778,6.00944444445,4.97944444444,5.67444444444,4.33333333333,6.836,8.10811111111
452.46,4.57933333333,21.8166666667,36.0155555555,12.3587777778,3.67255555556,6.00088888889,4.982,5.681,4.33377777778,6.84633333333,8.11511111111
452.81,4.60788888889,21.8137777778,36.0526666667,12.4026666667,3.68388888889,6.03511111111,4.99822222222,5.70877777778,4.36355555556,6.89222222222,8.15255555555
453.17,4.64355555556,21.8245555556,36.0773333333,12.4535555556,3.71411111111,6.05166666666,5.05322222222,5.75577777778,4.41533333333,6.93833333333,8.17844444444
453.52,4.65844444445,21.8626666667,36.115,12.4961111111,3.729,6.08044444444,5.08744444444,5.79122222222,4.44122222222,6.96833333333,8.195
453.87,4.67755555556,21.8981111111,36.195,12.5406666667,3.751,6.08944444444,5.09322222222,5.81244444444,4.44588888889,6.981,8.21622222222
454.23,4.66933333333,21.8998888889,36.2234444444,12.5396666667,3.75822222222,6.08677777778,5.08355555555,5.81988888889,4.44544444444,6.99388888889,8.19722222222
