wavelength,Back_LoxNocf,Belly_LoxNocf,Breast_LoxNocf,Crissum_LoxNocf,Crown_LoxNocf,DorTail_LoxNocf,Rump_LoxNocf,Throat_LoxNocf,WingTip_LoxNocf
411.49,4.91386666667,17.3054666667,12.1069333333,7.35173333333,5.10513333333,7.1214,5.56653333333,9.14766666666,8.05726666667
411.85,4.93386666667,17.3382,12.1228666667,7.39406666667,5.1456,7.13826666667,5.59026666667,9.18213333334,8.07853333333
412.21,4.96186666666,17.3926666667,12.1653333333,7.43526666666,5.1646,7.17006666667,5.63906666667,9.23073333333,8.10433333333
412.57,5.02106666667,17.4645333333,12.2272666667,7.50526666667,5.22126666667,7.20793333333,5.6858,9.28893333333,8.16646666667
412.92,5.06433333333,17.5188666667,12.2574,7.55926666667,5.26853333333,7.24453333333,5.729,9.35006666667,8.22826666667
413.28,5.05846666667,17.5379333333,12.2569333333,7.57486666667,5.27826666667,7.23066666667,5.7372,9.36773333333,8.23026666667
413.64,5.06213333334,17.5807333333,12.2792666667,7.5918,5.29266666666,7.2362,5.74546666667,9.38846666667,8.22166666667
414.00,5.0722,17.6210666667,12.3036666667,7.5986,5.28626666667,7.22266666667,5.7446,9.40746666666,8.23546666667
414.36,5.07413333333,17.6632666667,12.3288666667,7.62753333333,5.2884,7.23513333333,5.76453333333,9.46133333333,8.25426666667
414.72,5.09713333334,17.697,12.3596666667,7.6386,5.29273333333,7.2414,5.7786,9.46879999999,8.25873333333
415.07,5.11806666667,17.7431333333,12.4025333333,7.66993333333,5.30053333333,7.2522,5.79206666667,9.50759999999,8.27593333333
415.43,5.1084,17.7375333333,12.393,7.66106666667,5.279,7.228,5.77473333333,9.49073333333,8.24686666667
415.79,5.0928,17.7238,12.3872666667,7.65046666667,5.2546,7.22013333333,5.7682,9.48480000001,8.238
416.15,5.06993333333,17.6986,12.3744666667,7.6492,5.2402,7.2034,5.74333333333,9.47053333334,8.2062
416.51,5.06506666667,17.7140666667,12.3918666667,7.6646,5.24173333333,7.21373333333,5.76106666667,9.48246666666,8.21453333333
416.86,5.08626666667,17.738,12.4254,7.70806666667,5.27933333333,7.2638,5.7994,9.51646666667,8.24033333333
417.22,5.0966,17.7450666667,12.4439333333,7.72253333333,5.2736,7.27066666667,5.8024,9.51893333333,8.25306666667
417.58,5.11966666667,17.7588666667,12.4599333333,7.7484,5.29213333333,7.28033333333,5.81973333333,9.53059999999,8.28926666667
417.94,5.1254,17.7542666667,12.4485333333,7.77166666667,5.29533333333,7.29426666667,5.8182,9.52486666667,8.28186666667
418.29,5.11246666667,17.7185333333,12.4330666667,7.7586,5.28,7.28993333333,5.8064,9.50046666667,8.26333333333
418.65,5.10046666667,17.7262666667,12.431,7.7764,5.2826,7.2936,5.80673333333,9.50473333333,8.26593333333
419.01,5.08993333333,17.7018,12.4134,7.77426666667,5.2752,7.28966666667,5.7936,9.49333333333,8.25326666667
419.37,5.08106666667,17.6900666667,12.4101333334,7.7804,5.26966666667,7.28693333333,5.7954,9.50013333333,8.2526
419.73,5.07413333333,17.6968,12.4038,7.7876,5.2602,7.2712,5.7862,9.49820000001,8.24173333333
420.08,5.07453333334,17.7032,12.4010666667,7.79526666667,5.2628,7.265,5.78166666667,9.50086666667,8.2384
420.44,5.06213333333,17.6904,12.3907333333,7.797,5.25513333333,7.25133333333,5.77126666667,9.48813333333,8.21653333334
420.80,5.02913333333,17.6688666667,12.3499333333,7.7686,5.21613333333,7.211,5.7258,9.4606,8.18846666667
421.16,5.01613333333,17.6679333333,12.3208,7.77166666667,5.21093333333,7.209,5.71406666667,9.46473333333,8.17886666667
421.51,5.01153333333,17.6698,12.3196,7.78006666667,5.208,7.20533333333,5.71253333333,9.4722,8.18053333333
421.87,4.99253333334,17.6816666667,12.3256,7.77366666667,5.19733333333,7.1954,5.70766666667,9.47566666667,8.1804
422.23,4.98866666667,17.6928666667,12.3218666667,7.784,5.1936,7.19053333333,5.7012,9.47686666667,8.1792
422.58,4.99993333333,17.7049333333,12.3228,7.79273333333,5.19393333333,7.1916,5.70133333333,9.48333333334,8.18053333333
422.94,4.99893333333,17.7346,12.3315333333,7.80906666667,5.19326666667,7.1932,5.70686666667,9.48573333333,8.17806666666
423.30,5.01153333333,17.7695333333,12.3431333333,7.83086666667,5.20993333333,7.2002,5.70673333333,9.50640000001,8.18833333333
423.66,5.02206666666,17.7944,12.3608,7.84373333333,5.232,7.21906666667,5.7232,9.52006666667,8.20073333333
424.01,5.03333333333,17.8301333333,12.3869333333,7.85973333333,5.24273333333,7.22886666667,5.7376,9.53413333333,8.22153333333
424.37,5.04633333333,17.8502666667,12.4013333333,7.87306666667,5.25146666667,7.24526666667,5.7484,9.54893333334,8.24
424.73,5.06326666666,17.8868,12.4273333333,7.89893333333,5.27173333333,7.25213333333,5.7716,9.56199999999,8.25226666667
425.08,5.071,17.9186666667,12.4653333333,7.91406666667,5.2796,7.26173333334,5.7792,9.57320000001,8.25573333333
425.44,5.07606666667,17.9404,12.4838,7.9292,5.2964,7.27513333333,5.783,9.59066666667,8.25186666667
425.80,5.11253333333,17.9728,12.5142666666,7.96026666667,5.32573333333,7.30133333333,5.80426666667,9.61679999999,8.26726666667
426.16,5.13446666667,18.0272,12.549,7.97946666667,5.34553333333,7.31606666667,5.82466666667,9.64673333334,8.28113333334
426.51,5.134,18.0405333333,12.5638666667,7.98786666667,5.35386666667,7.31726666667,5.8264,9.65226666666,8.28113333333
426.87,5.16693333333,18.0850666667,12.6044,8.0306,5.38733333333,7.33833333333,5.8478,9.69673333333,8.30893333333
427.23,5.18966666667,18.1277333333,12.6401333333,8.06613333333,5.4176,7.3544,5.87206666667,9.71199999999,8.31826666667
427.58,5.21713333333,18.1909333333,12.6828666667,8.1144,5.4474,7.37793333333,5.90053333333,9.75986666666,8.33973333333
427.94,5.21266666667,18.2104,12.685,8.12413333333,5.4464,7.35773333333,5.89506666667,9.75953333333,8.337
428.30,5.20593333333,18.2404,12.689,8.12706666667,5.4392,7.3496,5.879,9.76340000001,8.3202
428.65,5.19633333333,18.2618,12.7036,8.13086666667,5.4352,7.34293333333,5.86406666667,9.7686,8.30926666667
429.01,5.19986666667,18.2868666667,12.7136666667,8.15886666667,5.4504,7.34613333333,5.8704,9.78393333334,8.32046666667
429.37,5.20626666667,18.3167333333,12.7224,8.18026666667,5.44866666667,7.34706666667,5.8802,9.78706666667,8.32926666666
429.72,5.18886666667,18.3052666666,12.7167333333,8.1896,5.4344,7.32606666667,5.87706666667,9.79380000001,8.32893333333
430.08,5.1912,18.3209333333,12.7415333333,8.2188,5.43626666667,7.32753333333,5.88853333333,9.80893333334,8.33766666667
430.44,5.20526666667,18.3736666667,12.7894,8.26413333333,5.4544,7.33946666667,5.9088,9.84159999999,8.35513333333
430.79,5.19213333333,18.376,12.7747333333,8.25460000001,5.43806666666,7.3384,5.90406666667,9.83139999999,8.3498
431.15,5.19366666667,18.4063333333,12.7946666667,8.28066666667,5.43453333333,7.354,5.91033333333,9.86579999999,8.3752
431.50,5.16906666667,18.3761333333,12.7780666667,8.26293333333,5.40013333333,7.3346,5.87226666667,9.8342,8.36473333333
431.86,5.1898,18.4172666667,12.8022,8.2992,5.4218,7.37946666667,5.88833333333,9.87006666666,8.37106666667
432.22,5.19446666667,18.4256666667,12.8123333333,8.3178,5.41246666667,7.37926666667,5.89073333333,9.89053333334,8.37206666666
432.57,5.2316,18.4702,12.8571333333,8.37126666667,5.44053333333,7.41713333333,5.92373333333,9.93146666667,8.4108
432.93,5.23873333333,18.4737333333,12.8666666666,8.37046666666,5.4358,7.40853333333,5.9314,9.9302,8.39813333333
433.29,5.2442,18.4866666666,12.8836,8.38479999999,5.4416,7.41193333333,5.93973333333,9.94546666667,8.3882
433.64,5.25913333333,18.5258666667,12.9082666667,8.40859999999,5.4636,7.43286666667,5.95626666667,9.96026666667,8.394
434.00,5.256,18.5474,12.912,8.41060000001,5.47006666667,7.42633333333,5.9508,9.96179999999,8.38973333333
434.35,5.24626666667,18.5534,12.9060666667,8.40699999999,5.45513333333,7.41766666667,5.93793333333,9.96633333333,8.3818
434.71,5.2586,18.5781333333,12.9312,8.43046666667,5.4818,7.42266666667,5.95106666667,9.97093333333,8.38866666667
435.07,5.24146666667,18.5874,12.9269333333,8.4206,5.47546666667,7.41066666667,5.9428,9.9588,8.3712
435.42,5.23546666667,18.6099333333,12.9353333333,8.43346666667,5.476,7.39906666667,5.93846666667,9.9656,8.3502
435.78,5.23193333333,18.6188666667,12.9475333333,8.43693333333,5.4816,7.39133333333,5.94066666667,9.97393333333,8.33553333333
436.13,5.23866666667,18.6562,12.9716,8.45679999999,5.50426666667,7.40153333333,5.95686666667,9.98659999999,8.33546666667
436.49,5.24,18.6575333333,12.9764666667,8.45693333334,5.50326666667,7.39593333333,5.96053333333,9.99166666666,8.32393333333
436.84,5.25513333333,18.7076,13.0019333333,8.49833333333,5.5156,7.41053333333,5.97566666667,10.0163333333,8.354
437.20,5.26706666667,18.7653333333,13.0356,8.51780000001,5.52833333333,7.41353333333,5.98346666667,10.0448,8.37833333333
437.56,5.26746666667,18.7835333333,13.0515333333,8.53213333334,5.522,7.4266,5.97486666667,10.0558,8.37766666667
437.91,5.29166666667,18.8076,13.081,8.57626666667,5.54693333333,7.44673333333,6.00186666667,10.0912666667,8.407
438.27,5.30593333333,18.8429333333,13.0906666667,8.60533333334,5.56266666667,7.45426666667,6.01366666667,10.1069333333,8.4202
438.62,5.28113333333,18.8341333333,13.0787333333,8.59273333333,5.5388,7.4316,5.9846,10.1016666667,8.388
438.98,5.28953333334,18.8450666667,13.0750666667,8.60613333334,5.539,7.43333333333,5.98766666667,10.1085333333,8.38606666667
439.33,5.30253333333,18.8647333333,13.0908666667,8.61819999999,5.5468,7.43733333333,5.99393333333,10.1210666667,8.39806666667
439.69,5.29973333333,18.8679333333,13.0985333333,8.63393333333,5.54586666667,7.4288,6.00073333333,10.1199333333,8.4142
440.04,5.2922,18.8814666667,13.1064,8.64433333333,5.55486666667,7.42766666667,6.0022,10.1249333333,8.4228
440.40,5.26853333333,18.8795333333,13.0846666667,8.63306666666,5.528,7.4012,5.97333333333,10.1088,8.40133333333
440.75,5.26246666667,18.8678666667,13.0808666667,8.62726666667,5.5228,7.38966666667,5.96233333333,10.1067333333,8.38406666666
441.11,5.245,18.8466,13.0702,8.6276,5.5186,7.38106666667,5.95086666667,10.0863333333,8.36426666667
441.47,5.24493333333,18.864,13.079,8.64773333333,5.52366666667,7.3766,5.95613333333,10.0919333333,8.36933333333
441.82,5.22793333333,18.8683333333,13.0718,8.64960000001,5.50186666667,7.36893333333,5.93793333333,10.0825333333,8.3466
442.18,5.2204,18.8656666667,13.0717333333,8.65106666666,5.49726666666,7.36326666666,5.93486666667,10.0864,8.34246666667
442.53,5.2418,18.8948,13.0874,8.69953333333,5.50846666667,7.38293333333,5.95826666666,10.1178,8.36933333333
442.89,5.25493333333,18.9028666667,13.1111333333,8.73273333333,5.51753333333,7.394,5.97086666666,10.1352666667,8.38513333333
443.24,5.24826666667,18.9130666667,13.1171333333,8.76673333333,5.52573333333,7.39886666667,5.97846666667,10.1500666667,8.40113333333
443.60,5.25153333333,18.9387333333,13.1226666667,8.78653333334,5.52266666667,7.4176,5.97146666667,10.1676,8.40013333333
443.95,5.2588,18.9419333333,13.1105333333,8.80733333334,5.5166,7.42946666667,5.97853333333,10.1716,8.407
444.31,5.279,18.9659333333,13.1231333333,8.8418,5.5392,7.4542,6.00753333333,10.19,8.4244
444.66,5.3182,19.0074666667,13.1732,8.89579999999,5.58066666667,7.49546666667,6.04246666667,10.2305333333,8.47146666667
445.02,5.3512,19.0439333333,13.2122666667,8.93766666666,5.60373333333,7.52706666667,6.07193333333,10.2627333333,8.51033333333
445.37,5.3662,19.0740666667,13.2229333333,8.96993333334,5.62433333333,7.54646666667,6.09073333333,10.2874,8.53346666667
445.72,5.38126666667,19.0966666667,13.2407333333,8.98946666666,5.64533333333,7.56553333333,6.10753333333,10.3038,8.56253333333
446.08,5.39733333333,19.1046,13.2527333333,9.00206666667,5.65773333333,7.58006666667,6.1176,10.3107333333,8.5682
446.43,5.3938,19.1028,13.2563333333,8.99913333333,5.65693333333,7.5756,6.11333333333,10.3066666667,8.55813333333
446.79,5.38686666667,19.1066,13.2607333333,9.00293333333,5.6614,7.572,6.10773333333,10.3082666667,8.56046666667
447.14,5.40513333333,19.1166,13.2695333333,9.02126666666,5.6716,7.59533333333,6.12166666667,10.3174,8.569
447.50,5.434,19.1376666667,13.306,9.05533333334,5.7032,7.62146666667,6.14953333333,10.3365333333,8.5882
447.85,5.4426,19.1513333333,13.3287333333,9.07333333333,5.72213333334,7.622,6.1526,10.3470666667,8.6006
448.21,5.43646666667,19.1616,13.3414666667,9.09146666666,5.73106666667,7.6216,6.15313333334,10.3544666667,8.6054
448.56,5.41093333333,19.1544,13.3116666667,9.08359999999,5.7084,7.6078,6.14073333333,10.3402666667,8.5802
448.92,5.39753333333,19.1505333333,13.2957333333,9.08886666668,5.69866666667,7.592,6.12553333333,10.3368,8.56866666667
449.27,5.401,19.1457333333,13.3136,9.09346666668,5.7082,7.58166666667,6.12153333333,10.3330666667,8.569
449.62,5.4104,19.1494666667,13.3292666667,9.12113333333,5.736,7.582,6.1324,10.3415333333,8.57113333333
449.98,5.40466666667,19.1721333333,13.3506666667,9.15366666667,5.74766666667,7.58906666667,6.13946666667,10.3648666667,8.57906666667
450.33,5.42213333333,19.2173333334,13.3876666667,9.19740000001,5.77526666667,7.6202,6.1606,10.3955333333,8.61633333333
450.69,5.42866666667,19.2348,13.3948,9.21926666667,5.77806666667,7.6234,6.1708,10.4042,8.6224
451.04,5.42993333333,19.2561333333,13.4124,9.23006666667,5.78046666667,7.62093333333,6.17186666667,10.4104,8.62346666667
451.40,5.395,19.2562666667,13.3779333333,9.22326666667,5.75513333333,7.59213333333,6.14386666667,10.3938666667,8.60046666667
451.75,5.40026666667,19.2738,13.3927333333,9.24220000001,5.75386666667,7.59373333333,6.1512,10.4211333333,8.59926666667
452.10,5.42346666667,19.3116,13.4361333333,9.27520000001,5.771,7.62333333333,6.16486666667,10.4545333333,8.6166
452.46,5.4268,19.3391333333,13.4534666667,9.29480000001,5.78246666667,7.62866666667,6.165,10.4725333333,8.62906666667
452.81,5.43446666667,19.3518,13.4621333333,9.31199999999,5.79093333333,7.6484,6.18866666667,10.4988666667,8.63493333333
453.17,5.43093333333,19.3614666667,13.4604666667,9.32259999999,5.78353333333,7.6542,6.1838,10.5124,8.62213333333
453.52,5.43293333333,19.3964666667,13.4851333333,9.3376,5.77593333333,7.66126666667,6.19306666667,10.5186666667,8.62566666667
453.87,5.4456,19.4119333333,13.4884,9.35306666667,5.77753333333,7.65733333333,6.20146666667,10.5179333333,8.62346666667
454.23,5.44833333333,19.4283333333,13.4882,9.35686666665,5.77993333333,7.65346666667,6.20786666667,10.5172,8.62413333334
454.58,5.473,19.4732666667,13.5305333333,9.40006666667,5.81373333333,7.67673333334,6.23546666667,10.5514666666,8.64533333333
454.93,5.47806666667,19.4983333333,13.5485333333,9.43820000001,5.83006666667,7.6876,6.2498,10.5755333333,8.6522
455.29,5.52173333333,19.5328666667,13.5927333333,9.48766666668,5.86053333333,7.7158,6.2834,10.6186666666,8.6964
455.64,5.54946666666,19.5785333333,13.6296666667,9.53493333333,5.88806666666,7.73833333333,6.30946666667,10.6406,8.725
456.00,5.58786666667,19.6205333333,13.6683333333,9.58373333333,5.92273333334,7.7714,6.3492,10.6748,8.76326666667
456.35,5.6202,19.6568666667,13.7158666667,9.63039999999,5.96013333333,7.80226666667,6.38813333333,10.7052,8.80006666667
456.70,5.64713333333,19.7239333333,13.7532666667,9.67033333333,5.9906,7.83053333333,6.41133333333,10.7341333333,8.83493333333
457.06,5.66166666667,19.7609333333,13.7656666667,9.70273333335,5.99873333333,7.8296,6.43226666667,10.7451333333,8.8488
457.41,5.67006666667,19.7752666667,13.7600666667,9.72586666666,5.99313333333,7.84033333333,6.43593333333,10.7611333333,8.84813333333
457.76,5.67906666667,19.814,13.7816666666,9.75273333333,6.00893333333,7.85286666667,6.4488,10.7771333333,8.8598
458.12,5.68693333333,19.8498666667,13.8096666667,9.78693333334,6.0168,7.85886666667,6.47193333333,10.7928,8.86186666667
458.47,5.68426666667,19.8806,13.8088666667,9.79413333333,6.00546666667,7.86433333333,6.45926666667,10.7906,8.86046666667
458.82,5.70386666667,19.9235333333,13.8325333333,9.81046666666,6.01946666667,7.86813333333,6.4668,10.8107333333,8.8756
459.18,5.68013333333,19.9224666667,13.82,9.80193333333,6.0028,7.85166666667,6.44873333333,10.7909333333,8.85593333333
459.53,5.66726666667,19.9338,13.825,9.80806666667,5.99006666667,7.8458,6.4366,10.7880666667,8.8414
459.88,5.6486,19.9213333333,13.801,9.79713333335,5.96366666667,7.81566666667,6.4152,10.7715333333,8.8198
460.24,5.63606666667,19.9264,13.7928,9.78966666667,5.94686666666,7.79186666667,6.3972,10.7579333333,8.7944
460.59,5.62666666667,19.9436666667,13.8018,9.7974,5.9334,7.76946666667,6.38086666667,10.7514,8.78
460.94,5.623,19.9626666667,13.8152666667,9.80333333333,5.92666666667,7.7698,6.37186666667,10.7562,8.77366666667
461.29,5.626,19.991,13.8319333333,9.81006666665,5.92893333333,7.7576,6.36573333334,10.761,8.7682
461.65,5.61986666667,20.0057333333,13.8466666667,9.82093333333,5.92173333333,7.7618,6.36226666667,10.7708,8.76913333333
462.00,5.62913333333,20.0351333334,13.8654666667,9.83586666667,5.92613333333,7.76106666667,6.34713333333,10.7818,8.77426666667
462.35,5.6322,20.0614,13.8990666667,9.8636,5.9366,7.75626666667,6.36013333333,10.8032666667,8.7714
462.71,5.64393333334,20.1013333333,13.9339333334,9.90140000001,5.95853333334,7.76433333333,6.3854,10.8210666667,8.7818
463.06,5.68606666666,20.1626666667,14.0022,9.95119999999,5.98753333333,7.78226666667,6.42453333333,10.8674666667,8.8072
463.41,5.73506666667,20.2280666667,14.0548,10.0068,6.0324,7.8144,6.46326666667,10.9073333333,8.8354
463.76,5.777,20.3169333333,14.1312,10.0664666667,6.09086666667,7.85693333333,6.50473333333,10.9656,8.8708
464.12,5.82186666667,20.4029333333,14.2044666667,10.1374666667,6.14006666667,7.90393333333,6.5498,11.0222,8.924
464.47,5.85093333333,20.4494,14.2380666667,10.1826666667,6.1702,7.93733333333,6.57,11.0522666667,8.9396
464.82,5.8728,20.5001333333,14.2781333333,10.2231333333,6.20473333333,7.95326666667,6.6066,11.0820666667,8.9622
465.17,5.90933333333,20.5708666667,14.335,10.2798666667,6.24453333333,7.9902,6.64593333333,11.1256,9.0048
465.53,5.9318,20.6215333333,14.3757333333,10.3149333333,6.25846666667,7.9948,6.6604,11.1504666667,9.00773333333
465.88,5.94193333333,20.6507333333,14.3959333333,10.3360666667,6.27226666667,8.0018,6.68326666667,11.1782,9.0194
466.23,5.98366666667,20.7274666666,14.443,10.3818,6.2996,8.03986666667,6.72073333333,11.2127333333,9.04880000001
466.58,5.98,20.7413333333,14.4491333333,10.3744666667,6.28226666667,8.02533333333,6.70966666667,11.2158666667,9.02879999999
466.94,5.98913333333,20.8028,14.4727333333,10.4114,6.30686666667,8.0476,6.7362,11.2454,9.04366666667
467.29,5.9724,20.8132666667,14.4623333334,10.4022666667,6.29113333333,8.02153333333,6.72273333333,11.242,9.02633333334
467.64,5.961,20.8404666667,14.4812666667,10.4128666667,6.28553333333,8.01826666667,6.71906666667,11.2437333333,9.02086666667
467.99,5.95933333333,20.8785333333,14.4932666667,10.4334,6.28886666667,8.01186666667,6.71633333333,11.2551333333,9.01293333333
468.35,5.96733333333,20.9026666667,14.5314,10.4630666667,6.30506666667,8.0144,6.75046666667,11.2662,9.02706666667
468.70,5.98086666667,20.9520666667,14.5659333333,10.5026666667,6.30373333333,8.0242,6.75873333333,11.2800666667,9.04093333334
469.05,5.97073333333,20.9698666667,14.5795333333,10.5198666667,6.304,8.00513333333,6.75826666667,11.2853333333,9.03159999999
469.40,5.97966666667,20.9892,14.5886666667,10.5400666667,6.30693333333,8.0038,6.77213333333,11.2895333333,9.04439999999
469.75,6.01086666667,21.0442666667,14.6346,10.6014666667,6.33893333333,8.04253333333,6.80706666666,11.3242666667,9.0774
470.11,6.0032,21.0359333333,14.6452,10.6042,6.3414,8.03153333333,6.80133333333,11.3341333333,9.0782
470.46,6.03546666667,21.0886,14.6932666667,10.6664666667,6.37226666667,8.06386666667,6.84086666667,11.3752,9.12426666666
470.81,6.05933333333,21.119,14.7214666667,10.6947333333,6.39473333333,8.07613333333,6.83966666667,11.3880666666,9.15053333335
471.16,6.07753333333,21.1759333334,14.7714666667,10.7448666667,6.4176,8.101,6.8776,11.4196,9.17853333334
