wavelength,Back_WetStem,Belly_WetStem,Breast_WetStem,Crissum_WetStem,Crown_WetStem,DorTail_WetStem,Patch10_WetStem,Rump_WetStem,Throat_WetStem,WingTip_WetStem
254.66,8.1575,10.8298333333,5.94233333334,9.3355,8.03433333333,12.0253333333,35.6013333333,9.91566666665,9.33566666666,11.1813333334
255.03,8.91833333333,11.5458333334,6.0415,10.069,8.43866666667,12.5046666667,36.402,9.81966666668,10.069,10.932
255.41,8.99749999998,11.997,6.26016666667,10.769,8.75583333331,13.0435,36.695,10.0846666667,10.1448333334,11.1513333333
255.78,7.19116666666,11.0195,5.351,9.3485,7.699,11.5691666667,36.2523333334,8.439,8.7775,9.68716666667
256.15,6.8605,11.2161666667,5.34533333333,9.07,7.40733333333,11.7215,35.6481666666,8.14383333333,8.50166666667,10.038
256.53,7.0845,11.3431666667,5.13933333334,8.82466666666,7.10466666667,10.7698333334,35.9746666667,7.61683333333,8.29233333334,9.62333333334
256.90,6.28933333333,10.4165,3.97033333334,7.96,6.07316666667,9.29649999999,35.6918333333,6.21083333333,6.7805,8.78533333332
257.28,5.83133333333,9.57516666666,2.98783333333,7.43316666666,5.74166666667,8.38733333334,35.295,5.21983333333,5.59783333334,8.22516666667
257.65,6.22033333334,9.49683333333,3.862,7.83466666667,6.37883333333,7.993,34.5203333333,5.065,5.71383333333,8.70550000002
258.02,5.78816666667,8.93533333333,3.9,7.67633333334,5.9115,7.36166666667,34.0585,4.51566666667,5.364,8.29216666668
258.40,5.29016666667,8.16833333333,4.2095,7.17866666667,5.74516666667,7.25833333333,33.0716666667,4.82383333333,5.222,8.12283333334
258.77,5.32783333334,7.761,4.43333333333,6.99183333334,5.6165,7.04916666667,33.045,4.9625,5.34716666667,7.7995
259.15,5.17266666667,7.26316666667,4.348,6.74666666667,5.37216666666,6.86333333334,32.767,5.03916666667,5.26416666666,7.67966666667
259.52,5.06683333333,6.64416666667,4.04766666667,6.31683333333,4.98516666667,6.00416666667,32.5073333334,4.76183333333,4.948,7.09066666666
259.89,4.788,6.1805,3.81683333333,5.793,4.7745,5.9085,31.9818333334,4.56383333334,4.72,6.778
260.27,4.96683333333,6.242,4.09966666666,5.7125,4.80733333333,6.10833333334,31.8096666666,4.72466666667,5.0305,6.784
260.64,4.9595,6.0125,3.975,5.49533333334,4.43633333333,5.65083333334,31.5451666667,4.74783333334,4.88483333334,6.698
261.01,5.41716666667,6.1615,4.12633333334,5.64666666667,4.51083333334,5.75183333333,31.8443333334,5.05116666666,5.12533333333,6.84416666667
261.39,5.3145,5.90333333334,4.14266666666,5.3335,4.258,5.44266666666,31.6301666666,4.9175,4.95583333333,6.73566666667
261.76,5.01933333334,5.55533333333,3.82983333333,4.9505,3.80933333333,5.03966666667,31.8481666667,4.48983333333,4.4555,6.51816666667
262.13,4.736,5.20366666667,3.40116666667,4.75116666667,3.49166666667,4.84916666666,31.8853333333,4.06483333333,4.04966666666,6.5085
262.51,5.09766666666,5.48666666667,3.45116666667,4.899,3.79016666667,5.16416666667,31.9185,4.27016666667,4.3695,6.455
262.88,5.663,6.1225,4.339,5.5525,4.54133333334,6.30616666666,32.699,4.91833333334,5.1665,7.345
263.25,5.928,6.321,4.83133333333,5.93833333333,4.821,6.63133333334,33.3851666667,5.27616666667,5.34866666667,7.76966666667
263.63,6.13733333334,6.13733333334,5.12216666667,6.2515,5.30466666666,7.03883333333,33.9038333334,5.57866666667,5.24766666666,8.168
264.00,5.8845,6.50583333333,5.37266666667,6.39616666667,5.38483333334,7.8705,34.3933333334,5.72616666666,5.37266666667,8.2115
264.37,4.68816666666,5.74416666667,4.81416666666,5.75666666666,4.36166666667,7.6295,33.4088333333,5.0025,4.37416666666,7.41583333333
264.75,5.24216666666,6.27033333333,5.0665,6.496,4.90333333334,8.992,33.7973333334,5.39266666667,4.86566666666,8.03883333334
265.12,6.36533333333,7.45866666667,5.7215,7.5925,5.91616666666,10.2526666667,34.3173333333,6.47466666666,5.916,9.0135
265.49,6.8345,7.944,6.00766666667,7.7905,5.9725,10.3988333334,34.1005,6.78716666666,6.48016666667,9.21883333335
265.87,6.97733333334,8.252,6.2355,8.1595,6.10816666666,10.8715,34.4805,6.89616666666,6.86133333333,10.014
266.24,6.06033333334,7.7205,5.35866666667,7.39766666666,5.459,10.127,33.6008333333,6.09416666667,6.105,9.22449999998
266.61,5.97216666667,7.45733333333,4.63666666667,7.38266666667,5.342,10.1283333333,33.643,5.5555,5.88683333333,8.8995
266.98,6.1845,7.64783333333,4.2055,7.54483333334,5.22566666667,9.97733333335,33.8176666667,5.68933333334,6.08133333333,8.71983333333
267.36,6.643,7.8875,4.49716666667,7.99533333333,5.9375,10.18,33.9506666667,6.0945,6.457,8.97516666667
267.73,7.22266666666,8.43433333333,5.10666666667,8.3765,6.70316666667,10.5308333333,34.5068333334,6.40516666667,7.24166666667,9.42483333334
268.10,6.93716666667,8.33783333333,5.0105,7.84,6.54266666667,10.0111666667,34.151,6.27933333333,7.10666666667,9.15566666667
268.48,6.58483333334,8.11433333333,4.84083333334,7.54533333333,6.25816666667,9.54116666666,33.7156666667,6.14616666666,7.05116666666,8.69233333334
268.85,6.663,8.03633333333,4.8625,7.47033333333,6.199,9.716,33.2961666667,6.21733333334,7.00633333333,8.91783333334
269.22,6.73066666667,7.80816666667,5.03183333333,7.178,5.81733333333,8.76683333334,32.5936666667,6.00916666667,6.8585,8.53866666667
269.59,7.19183333333,7.8055,5.39616666667,7.36333333333,6.06383333333,8.46433333334,32.5933333334,6.46983333333,6.92133333333,8.47333333334
269.97,6.92983333334,7.9625,5.49083333334,6.94733333333,5.87033333334,7.77716666667,32.2121666666,6.54116666667,6.74416666667,8.46583333334
270.34,6.19516666667,7.55466666666,5.3175,6.2985,5.31733333334,7.236,31.5436666666,5.91133333333,6.15216666666,8.01066666666
270.71,5.73583333334,7.062,5.02633333333,5.6935,4.66283333333,6.8085,30.9005,5.49066666667,5.72716666667,7.83933333334
271.09,5.25833333333,6.68433333333,4.3835,5.16933333334,4.01866666667,6.48183333334,30.3438333333,5.29916666667,5.12083333333,7.45416666667
271.46,5.36483333333,6.65733333333,4.1195,5.18466666667,3.82966666667,6.51633333333,30.3023333333,5.30216666667,5.31783333333,7.55016666666
271.83,5.6435,6.87733333334,4.28133333333,5.32716666667,4.048,6.6215,30.4438333333,5.31233333333,5.66583333333,8.00616666667
272.20,5.8235,6.956,4.289,5.3485,4.1795,6.50283333333,30.7173333333,5.29716666667,5.71383333333,7.789
272.58,5.56266666666,6.88383333333,4.06316666666,5.41983333334,4.15583333333,6.79783333333,30.9126666667,5.1485,5.62666666666,7.80483333333
272.95,5.37016666666,6.98716666667,3.98883333333,5.44866666667,3.896,7.1295,31.0113333333,5.02866666666,5.60533333334,7.913
273.32,5.6295,7.139,4.156,5.90133333333,4.04166666666,7.73266666666,31.0443333333,5.3575,5.94416666667,8.06883333334
273.69,5.58433333333,7.08133333333,4.138,5.98733333333,4.22433333333,7.74333333334,30.9295,5.26766666666,6.18883333333,8.10316666667
274.06,5.773,7.282,4.28583333333,6.271,4.53483333333,7.927,31.172,5.39933333333,6.3225,7.93416666667
274.44,5.1965,6.6455,3.74016666666,5.91716666667,4.11933333333,7.41916666667,30.9058333333,4.86266666666,5.80333333333,7.0855
274.81,4.60233333333,6.01233333333,3.525,5.941,3.96066666666,6.979,30.8776666667,4.40416666667,5.06166666667,6.44783333333
275.18,4.14183333334,5.3655,3.14983333333,5.69616666667,3.53016666667,6.51416666666,30.7953333334,3.927,4.38983333333,5.72083333333
275.55,3.42033333333,5.12616666667,2.63566666667,5.15166666666,3.0365,5.996,30.6208333333,3.27533333333,3.514,5.09216666667
275.93,3.1085,4.9415,2.1255,4.81733333334,2.63016666667,5.482,30.6325,3.35616666667,2.84266666667,4.6935
276.30,3.357,4.779,1.845,4.86866666666,2.61,5.2555,30.7956666666,3.339,2.853,4.52683333334
276.67,2.88316666666,4.10483333333,1.405,4.4535,2.16716666667,4.17816666666,30.9,2.819,2.36916666667,4.14133333333
277.04,2.9065,3.8095,1.0345,4.50516666666,1.9375,4.044,30.7656666667,2.87816666666,1.9375,4.27
277.41,2.14683333333,3.35433333334,0.412166666666,3.97716666667,1.3705,3.297,30.487,2.27166666667,1.52416666667,3.87183333333
277.79,2.741,3.79516666667,0.862500000001,4.33183333334,1.66783333333,3.54616666667,30.7265,2.722,2.18533333334,4.73466666667
278.16,3.2215,4.38683333333,1.27916666667,4.51933333334,1.753,3.77133333333,30.8698333334,3.26883333334,2.871,5.23016666667
278.53,3.15716666666,4.2945,1.32733333334,4.62666666667,1.49783333333,3.7545,30.7545,3.33716666666,2.83483333334,5.309
278.90,3.264,3.88283333333,1.50066666667,4.83966666667,1.557,4.08933333333,30.4633333334,3.564,3.09516666666,5.48683333333
279.27,4.06566666667,4.4605,2.20266666666,5.54333333334,2.4045,4.9745,30.4606666667,4.12083333333,3.98316666666,6.02066666666
279.64,4.00566666667,4.49533333334,2.06616666667,5.49216666667,2.45616666667,5.06616666667,30.1521666666,4.05133333334,3.86066666667,5.95433333333
280.02,4.328,4.53766666667,2.43466666667,5.567,2.73983333334,5.77666666667,29.8516666667,4.2495,3.9965,6.056
280.39,4.577,4.65316666667,2.72416666667,5.60916666667,2.88483333334,5.85433333334,30.1353333333,4.281,4.04383333333,5.95633333333
280.76,5.09166666667,4.88033333333,2.99333333334,5.832,3.0585,6.5235,30.0308333333,4.661,4.22966666667,6.4015
281.13,5.8005,5.824,3.71316666666,6.67616666667,3.84616666666,7.30166666667,30.7301666666,5.402,4.79983333334,7.09033333333
281.50,5.5025,5.35883333333,3.26216666667,6.08533333333,3.497,7.02383333334,30.23,5.003,4.14783333333,6.38066666667
281.87,5.7615,5.62916666667,3.1935,6.159,3.98083333333,7.30666666666,30.2355,5.298,4.459,6.4165
282.25,5.41433333333,5.57233333334,2.82583333333,5.86,3.66683333334,7.0175,29.8175,5.04733333334,4.386,5.86733333333
282.62,4.96983333333,5.07533333334,2.383,5.42666666666,3.24066666667,6.446,29.6288333334,4.4075,3.95733333333,5.52516666667
282.99,4.41533333333,4.79233333333,2.091,5.0595,2.9,5.83466666667,29.2538333334,4.04516666666,3.524,5.33366666667
283.36,4.60966666667,5.19316666667,2.194,5.43466666667,3.10666666667,6.0655,29.2875,4.40816666667,3.7105,5.42133333333
283.73,4.433,5.33,2.184,5.3885,3.1525,6.1165,29.1343333333,4.4525,3.692,5.2585
284.10,4.57933333334,5.33833333334,2.37183333334,5.44616666667,3.32083333333,5.971,29.4811666667,4.5415,3.72566666667,5.31933333333
284.47,4.09316666666,4.49766666667,1.77683333334,4.61366666666,2.77583333334,5.45966666667,28.7868333333,3.93383333334,3.1495,4.7365
284.85,3.796,4.25433333333,1.672,4.66516666666,2.67766666666,5.3435,28.7458333333,3.86166666667,3.09416666667,4.90316666667
285.22,3.64333333333,4.11216666666,1.83583333334,4.59816666667,2.59083333333,5.25633333334,28.8893333333,3.73466666667,2.86,4.98166666666
285.59,3.83883333334,4.25,2.19433333333,4.88883333334,2.9945,5.42233333333,29.2888333333,4.01666666666,3.05016666667,5.51666666666
285.96,3.96566666667,4.3135,2.34683333333,4.911,3.06933333333,5.48666666667,29.3461666666,4.15566666667,3.09116666666,5.60616666667
286.33,4.43333333333,4.6975,2.72033333333,5.21966666667,3.48533333334,5.78533333334,29.9505,4.36333333334,3.5335,5.78
286.70,4.05916666666,4.5375,2.36366666667,4.86916666667,3.20066666667,5.233,30.16,3.8635,3.34766666666,5.5865
287.07,4.30683333333,4.543,2.36766666666,4.8175,3.17516666667,5.22416666666,30.455,3.93866666667,3.46066666667,5.79
287.44,4.10816666667,4.32516666667,2.249,4.70366666666,3.02833333333,5.0545,30.4555,3.69633333333,3.3565,5.62783333333
287.82,4.09383333333,4.721,2.36066666667,5.0635,3.28433333333,5.20583333334,31.0696666667,3.8375,3.60916666666,5.81583333334
288.19,4.73783333333,5.277,2.92266666667,5.341,3.75183333334,5.68316666667,31.698,4.23916666666,4.11166666667,6.298
288.56,4.81733333333,5.38433333334,2.946,5.278,3.69583333333,5.63233333333,31.9755,4.19166666667,4.2625,6.19316666667
288.93,4.94516666667,5.37933333333,2.984,5.2485,3.59583333333,5.813,32.2871666667,4.07766666667,4.30933333333,6.14016666667
289.30,4.87633333333,5.24083333333,2.95216666666,5.09733333333,3.53166666667,5.88033333333,32.688,3.91433333334,4.18333333333,6.0775
289.67,4.5165,4.6605,2.48866666666,4.5525,3.1285,5.60516666667,32.6993333333,3.5775,3.74516666667,5.64733333333
290.04,4.70766666667,4.57133333333,2.5375,4.423,3.13633333333,5.76333333333,32.9183333333,3.55133333333,3.69983333333,5.54366666667
290.41,4.25266666667,4.09866666667,2.21816666666,4.16366666666,2.78766666667,5.332,33.0903333334,3.10783333333,3.51133333334,5.3085
290.78,4.293,4.19183333334,2.1555,4.15633333334,2.77283333333,5.26083333334,33.5708333333,3.18233333333,3.5745,5.225
291.15,4.57583333333,4.22783333333,2.519,4.22216666667,2.8965,5.34333333333,34.101,3.3765,3.62233333333,5.4335
291.52,4.337,4.09383333333,2.208,3.9235,2.73733333334,5.10316666667,34.3855,3.1325,3.41266666666,5.10333333333
291.89,4.097,3.97283333334,1.89016666667,3.595,2.44216666666,4.9335,34.331,2.93183333333,3.0495,4.9275
292.26,4.3485,4.27833333333,2.06266666667,3.627,2.599,4.92333333334,34.9298333333,3.17366666667,3.09066666667,5.00633333334
292.64,4.63366666667,4.73866666666,2.10383333333,3.8275,2.80516666666,4.92166666667,35.7323333333,3.5,3.146,4.981
293.01,4.7345,4.93966666667,2.25783333334,3.82733333333,2.887,5.01266666666,35.9156666667,3.5625,3.14533333333,5.06566666666
293.38,4.81583333334,5.2875,2.73683333333,4.13183333333,3.069,5.40716666666,36.3556666667,3.92583333334,3.2815,5.32733333333
293.75,4.88866666667,5.5355,2.7145,4.20183333333,3.06783333333,5.6955,36.688,3.96816666667,3.14783333333,5.102
294.12,4.73433333333,5.38166666666,2.58166666666,4.14,2.92516666667,5.96933333333,36.7538333334,3.88933333334,3.1495,4.97866666667
294.49,4.59016666667,5.22316666666,2.295,4.04033333333,2.85133333333,5.87516666666,36.6703333334,3.80383333334,3.19683333333,4.78833333334
294.86,4.70383333333,5.289,2.28433333333,4.27283333333,2.87533333333,6.077,36.7811666667,3.89733333333,3.374,4.91333333334
295.23,5.01133333333,5.47533333333,2.49083333333,4.729,3.37216666666,6.20966666667,37.1403333334,4.24766666666,3.87733333333,5.30466666666
295.60,4.66166666666,5.11333333333,2.1915,4.58316666667,3.301,6.10033333333,37.1973333334,4.15966666667,3.57983333333,5.07983333333
295.97,4.37333333333,4.898,2.21033333333,4.46366666667,3.20183333333,6.06466666666,37.3038333333,4.15083333334,3.6315,5.0255
296.34,4.19933333333,4.78,2.14016666666,4.59833333334,3.11933333333,5.89033333333,37.4873333334,4.129,3.55833333333,5.23416666666
296.71,4.38683333333,4.77433333333,2.2225,4.74066666666,3.23933333333,5.85883333334,37.7881666666,4.2125,3.71866666666,5.5735
297.08,4.75716666667,5.11666666667,2.7125,5.20533333334,3.75366666667,6.13,38.31,4.72466666667,4.18766666666,6.11583333333
297.45,4.62383333333,5.1415,2.70833333333,5.03616666667,3.78966666667,5.87,38.3833333333,4.58716666667,4.051,6.04433333334
297.82,4.46016666667,4.9825,2.6265,4.88183333333,3.54783333334,5.84433333333,38.6185,4.40016666667,3.887,5.84416666667
298.19,4.26183333333,4.86533333333,2.442,4.71683333333,3.4215,5.51516666667,38.8856666667,4.22933333334,3.6815,5.673
298.56,3.85633333334,4.539,2.07133333333,4.4865,3.0785,5.39316666667,39.1035,3.952,3.2405,5.255
298.93,3.58616666667,4.3635,1.761,4.32916666667,2.70083333333,5.03766666667,39.1183333333,3.59116666666,3.17283333333,5.06683333333
299.30,3.53666666667,4.33916666667,1.789,4.45133333333,2.5505,4.881,39.2568333334,3.39383333333,3.13833333333,5.07016666667
299.67,3.58566666666,4.53516666667,1.83,4.48783333334,2.54083333334,4.94916666666,39.3591666666,3.31016666666,3.11383333334,4.95966666667
300.04,3.5725,4.71366666667,1.81133333333,4.58066666666,2.70316666667,5.129,39.6255,3.3345,3.26783333333,4.74716666667
300.41,3.1725,4.52666666667,1.52033333333,4.28,2.31783333333,4.85933333333,39.2828333333,2.754,2.99466666667,4.28
300.78,3.64733333333,4.75083333334,1.6585,4.568,2.47883333334,4.94566666666,39.725,2.97466666667,3.2755,4.40283333333
301.15,3.738,4.91383333333,1.812,4.572,2.7,4.61983333334,39.8968333333,2.964,3.39,4.374
301.52,4.01883333333,5.38266666667,2.3835,5.05666666667,3.30683333333,4.88183333333,40.0555,3.22833333333,3.76533333333,4.71883333333
301.89,4.551,5.961,2.9835,5.2045,3.60083333334,5.138,40.6015,3.5465,4.16983333333,5.0835
302.26,4.75216666666,6.20316666667,3.39883333333,5.45033333333,3.96933333333,5.244,40.8535,3.92083333333,4.39416666667,5.38333333333
302.63,4.768,6.10416666666,3.21916666667,5.27833333334,3.93583333333,5.26,41.0471666666,3.86916666667,4.25166666667,5.49083333333
303.00,5.014,6.1945,3.55966666667,5.5435,4.14383333334,5.40366666667,41.5296666667,4.28966666667,4.655,5.75016666667
303.37,4.5325,5.56366666667,3.105,5.00233333333,3.57483333333,4.673,41.2885,3.89216666667,4.063,5.3685
303.74,4.49416666667,5.29183333333,2.8865,4.7315,3.50766666667,4.53066666667,41.487,3.97633333333,3.9155,5.05433333334
304.10,4.0595,5.19516666667,2.8635,4.742,3.3165,4.52466666667,41.4401666667,4.03516666666,3.703,4.9955
304.47,3.91783333333,5.23783333334,2.772,4.854,3.36,4.65,41.2288333333,4.008,3.708,4.93183333333
304.84,3.9115,4.992,2.632,4.88966666667,3.22966666667,4.9075,41.6758333333,4.099,3.797,4.8895
305.21,3.64783333333,4.82766666667,2.58316666666,4.89416666666,3.34566666667,4.95483333333,41.5185,4.053,3.66016666666,4.79133333334
305.58,3.4385,4.67816666667,2.33283333333,4.48266666666,2.9985,4.87366666667,41.6513333333,3.64,3.365,4.31166666667
305.95,3.2745,4.60666666666,2.291,4.44766666667,2.96933333333,4.95466666667,41.2511666667,3.53733333333,3.37233333333,3.9835
306.32,3.232,4.74616666667,2.28033333334,4.4185,2.96616666666,5.21583333333,41.7686666667,3.5165,3.30616666666,3.75116666667
306.69,3.40283333333,5.11966666667,2.49783333334,4.62383333333,3.19833333333,5.51,42.2336666667,3.68166666666,3.54533333333,3.91716666667
307.06,3.52216666667,5.44166666667,2.727,4.74583333333,3.42283333334,5.6155,42.6763333334,3.80183333333,3.58433333333,4.3485
307.43,3.58116666667,5.27516666667,2.597,4.671,3.56266666666,5.61133333333,43.3421666667,3.86766666666,3.55016666667,4.52766666667
307.80,3.45116666667,4.907,2.435,4.467,3.22166666667,5.2605,44.1388333334,3.984,3.1535,4.47966666666
308.17,3.34316666666,4.74733333333,2.27316666666,4.13933333333,2.9785,4.72283333334,44.4201666666,3.68966666666,2.723,4.194
308.54,3.464,4.81083333334,2.076,4.2815,2.91683333334,4.4815,44.7778333334,3.56383333333,2.69933333333,4.20483333333
308.90,4.18633333333,5.3785,2.57066666667,5.05083333333,3.49716666667,4.97183333333,45.3445,4.1015,3.16966666666,4.921
309.27,4.40016666666,5.56616666666,2.786,5.07516666667,3.71983333333,4.9615,45.4596666666,4.20033333334,3.2825,5.09133333334
309.64,4.604,5.818,3.02983333334,5.3755,4.0895,5.17483333333,45.4938333333,4.51666666666,3.68316666667,5.42716666667
310.01,4.588,5.889,3.169,5.60316666667,4.02616666667,5.2385,45.5991666666,4.56333333333,3.73033333333,5.416
310.38,4.1785,5.5715,2.7715,5.33833333333,3.61783333333,4.89166666666,45.479,4.30666666667,3.42733333334,5.15783333334
310.75,3.64033333334,5.152,2.06366666667,4.84133333334,2.9635,4.2525,44.9453333333,3.47783333333,2.87516666666,4.35433333333
311.12,3.8355,5.3065,2.04966666667,4.99216666667,3.01533333334,4.4545,44.853,3.32066666666,3.0245,4.53216666666
311.49,3.6505,5.1805,1.854,4.9015,2.84483333333,4.34766666666,44.563,3.1285,3.02016666667,4.393
311.85,3.639,5.08533333333,1.87133333333,4.81416666666,2.789,4.1495,44.5706666666,3.01516666666,3.0785,4.47083333334
312.22,3.34333333333,4.86216666667,1.76516666667,4.56566666666,2.58166666667,4.00483333333,44.4491666667,2.84166666666,3.02416666666,4.35583333333
