wavelength,Back_NeoFasf,Belly_NeoFasf,Breast_NeoFasf,Crissum_NeoFasf,Crown_NeoFasf,DorTail_NeoFasf,Patch10_NeoFasf,Rump_NeoFasf,Throat_NeoFasf,WingTip_NeoFasf
629.60,14.2281111111,61.5181111111,38.0177777778,58.8906666667,14.1892222222,8.58266666667,6.51288888889,15.1188888889,58.4576666667,14.2924444444
629.94,14.2341111111,61.5313333333,38.0301111111,58.9185555556,14.2154444444,8.62544444445,6.53777777778,15.1252222222,58.4564444444,14.343
630.27,14.2933333333,61.6122222222,38.1222222222,58.9926666667,14.3025555555,8.70755555555,6.64144444444,15.2121111111,58.6108888889,14.3915555556
630.60,14.3165555556,61.6794444444,38.1387777778,59.0368888889,14.3582222222,8.71255555555,6.66188888889,15.2167777778,58.6423333333,14.4112222222
630.93,14.2778888889,61.4957777778,38.0447777778,58.8986666667,14.2956666667,8.69,6.66188888889,15.1854444445,58.4488888889,14.4264444444
631.26,14.2964444444,61.4862222222,38.0602222222,58.946,14.3362222222,8.70988888889,6.647,15.1785555556,58.4967777778,14.4481111111
631.60,14.3392222222,61.5271111111,38.1221111111,59.0773333333,14.3863333333,8.76377777778,6.72088888889,15.2363333333,58.5622222222,14.496
631.93,14.3273333333,61.5063333333,38.1366666667,59.0826666667,14.4251111111,8.791,6.72533333333,15.2362222222,58.5017777778,14.4883333334
632.26,14.3503333333,61.5333333333,38.1344444444,59.108,14.4591111111,8.811,6.73822222222,15.224,58.5116666667,14.5092222222
632.59,14.3953333333,61.5762222222,38.2052222222,59.163,14.5077777778,8.88822222222,6.80988888889,15.2856666667,58.5427777778,14.5482222222
632.92,14.4051111111,61.5223333333,38.177,59.0432222222,14.5301111111,8.889,6.84266666667,15.2713333333,58.4608888889,14.5306666666
633.26,14.463,61.4668888889,38.1692222222,59.0091111111,14.5601111111,8.93011111111,6.87033333333,15.3473333333,58.4167777778,14.5727777778
633.59,14.4933333334,61.4948888889,38.1835555556,59.0636666667,14.5737777778,8.932,6.91333333333,15.4122222222,58.4144444444,14.6034444444
633.92,14.4942222222,61.4392222222,38.2076666667,59.0274444444,14.5594444445,8.96488888889,6.91711111111,15.401,58.3637777778,14.6208888889
634.25,14.5007777778,61.404,38.1813333333,59.042,14.5525555555,8.95477777778,6.92333333333,15.3732222222,58.3488888889,14.6153333334
634.58,14.5556666667,61.4667777778,38.233,59.0846666667,14.5847777778,8.97177777778,6.93844444444,15.4062222222,58.3783333333,14.6278888889
634.91,14.557,61.4657777778,38.2616666667,59.1045555555,14.5426666667,8.96933333334,6.96922222222,15.3744444444,58.3355555555,14.6238888889
635.25,14.5396666666,61.4458888889,38.2376666667,59.0762222222,14.5203333333,8.91188888889,6.94911111111,15.3263333333,58.3016666667,14.5988888889
635.58,14.5462222222,61.5,38.3042222222,59.1135555555,14.5098888889,8.92511111111,6.97244444444,15.3347777778,58.4095555556,14.6252222222
635.91,14.5713333334,61.4377777778,38.3172222222,59.0621111111,14.5626666667,8.97577777778,7.00822222222,15.4476666667,58.3092222222,14.6867777778
636.24,14.5622222222,61.4004444444,38.2687777778,59.0405555555,14.5518888889,8.94755555556,6.98355555555,15.4108888889,58.3102222222,14.7052222222
636.57,14.615,61.472,38.3173333333,59.1254444445,14.5445555556,8.98411111111,6.97611111111,15.458,58.3523333333,14.7765555556
636.90,14.5813333333,61.4807777778,38.3296666667,59.0797777778,14.5333333333,8.988,6.99644444444,15.3718888889,58.3421111111,14.7584444444
637.23,14.5227777778,61.4711111111,38.3291111111,59.0243333333,14.527,8.945,6.97733333334,15.3403333333,58.3294444445,14.747
637.56,14.5171111111,61.5498888889,38.2912222222,59.0383333333,14.5453333334,8.89455555555,6.96711111111,15.3362222222,58.3294444445,14.7412222222
637.90,14.4827777778,61.5706666666,38.3455555556,59.0213333333,14.55,8.92511111111,6.93033333333,15.355,58.3385555556,14.7735555556
638.23,14.3895555555,61.5403333333,38.3463333334,58.9808888889,14.5445555556,8.90222222222,6.93188888889,15.3313333333,58.3438888889,14.7743333333
638.56,14.3898888889,61.6644444445,38.4012222222,58.9915555556,14.5576666667,8.89511111111,6.95066666667,15.3994444444,58.4114444445,14.8057777778
638.89,14.4327777778,61.6921111111,38.4473333333,59.0227777778,14.6197777778,8.95444444445,7.00788888889,15.4534444444,58.4686666667,14.8886666667
639.22,14.3874444444,61.718,38.3916666666,59.0868888889,14.6004444444,8.86811111111,6.95933333333,15.42,58.4377777778,14.8555555556
639.55,14.3782222222,61.7935555556,38.4454444444,59.1451111111,14.57,8.83022222222,6.93233333334,15.3315555556,58.5555555556,14.8385555556
639.88,14.3713333333,61.9093333333,38.5027777778,59.175,14.6213333333,8.86422222222,6.94444444444,15.3767777778,58.5466666667,14.9015555555
640.21,14.3271111111,61.8952222222,38.5036666667,59.1348888889,14.6193333333,8.84588888889,6.948,15.267,58.5308888889,14.8778888889
640.54,14.3653333333,61.9411111111,38.5854444444,59.2538888889,14.659,8.83522222222,6.93266666667,15.3107777778,58.5321111111,14.8755555556
640.87,14.4421111111,61.973,38.6072222222,59.3144444444,14.6771111111,8.90511111111,6.96566666667,15.3564444445,58.4985555555,14.922
641.20,14.4516666667,61.9473333333,38.6538888889,59.3484444444,14.7045555555,8.96466666667,7.02533333333,15.3923333333,58.4953333333,14.9314444444
641.53,14.5363333333,61.9701111111,38.6752222222,59.4073333333,14.7207777778,9.04033333333,7.14377777778,15.4915555555,58.4477777778,15.0064444444
641.87,14.6236666667,61.9893333333,38.6736666666,59.4434444444,14.783,9.14055555555,7.20555555556,15.5304444444,58.4285555556,15.1026666667
642.20,14.6133333333,61.9935555556,38.6923333333,59.5425555555,14.7935555556,9.18677777778,7.21,15.5415555556,58.5256666667,15.0905555556
642.53,14.5548888889,62.0217777778,38.6246666667,59.5255555556,14.7451111111,9.16122222222,7.14966666667,15.491,58.5095555555,15.0126666667
642.86,14.6086666666,61.903,38.6228888889,59.4328888889,14.7586666667,9.23922222222,7.19333333333,15.5392222222,58.3956666667,15.0426666667
643.19,14.6612222222,61.9634444445,38.6322222222,59.4806666667,14.8162222222,9.26566666667,7.25633333334,15.6,58.4208888889,15.1313333333
643.52,14.7935555556,61.9064444444,38.683,59.4735555556,14.8397777778,9.31355555556,7.32855555555,15.681,58.4721111111,15.1462222222
643.85,14.8046666667,61.8546666667,38.687,59.4423333333,14.8595555555,9.32,7.36455555556,15.7516666667,58.4432222222,15.1598888889
644.18,14.8478888889,62.0096666666,38.7074444445,59.5412222222,14.897,9.36133333333,7.39444444444,15.8181111111,58.6574444444,15.1906666667
644.51,14.7931111111,62.0582222222,38.7698888889,59.6167777778,14.8467777778,9.31788888889,7.30755555556,15.7461111111,58.7923333334,15.1395555556
644.84,14.7798888889,61.9874444445,38.721,59.5368888889,14.786,9.25155555556,7.241,15.696,58.6944444444,15.12
645.17,14.8153333333,62.0774444444,38.7242222222,59.6053333333,14.7777777778,9.25011111111,7.204,15.6062222222,58.8301111111,15.1015555555
645.50,14.7804444444,62.0531111111,38.7027777778,59.5937777778,14.7207777778,9.18977777778,7.151,15.5967777778,58.8497777778,15.0533333333
645.83,14.8341111111,61.9395555555,38.6165555556,59.4204444444,14.7525555556,9.219,7.17888888889,15.5453333333,58.7205555556,15.1037777778
646.16,14.838,61.9168888889,38.6362222222,59.416,14.7052222222,9.16855555555,7.11488888889,15.512,58.701,15.1178888889
646.49,14.7795555556,61.7807777778,38.5914444445,59.3271111111,14.6162222222,9.13877777778,7.05455555556,15.4144444445,58.6538888889,15.0378888889
646.82,14.7482222222,61.6967777778,38.6251111111,59.3835555556,14.6036666667,9.17411111111,7.11288888889,15.4167777778,58.6606666667,15.0615555555
647.15,14.6507777778,61.7975555556,38.5914444444,59.4832222222,14.5616666667,9.13511111111,7.03544444445,15.3853333333,58.7844444444,15.0443333333
647.48,14.586,61.7817777778,38.5942222222,59.4955555555,14.4852222222,9.06933333333,6.94633333333,15.3473333333,58.7667777778,14.9942222222
647.81,14.4684444445,61.7064444444,38.5776666667,59.4142222222,14.399,9.01655555555,6.88733333333,15.2814444444,58.6626666667,14.9654444445
648.14,14.417,61.6831111111,38.5087777778,59.3394444445,14.4268888889,8.98322222222,6.90333333333,15.2753333333,58.5808888889,14.9545555556
648.47,14.3901111111,61.7477777778,38.5036666666,59.3984444444,14.3952222222,8.98633333333,6.86177777778,15.231,58.6294444445,14.9575555556
648.80,14.3351111111,61.6442222222,38.4762222222,59.294,14.3592222222,8.91688888889,6.83877777778,15.2134444444,58.5618888889,14.894
649.13,14.4114444445,61.7496666667,38.5961111111,59.3972222222,14.4151111111,8.96466666667,6.89088888889,15.2686666667,58.6756666667,14.9687777778
649.46,14.2664444445,61.71,38.593,59.4133333333,14.3363333333,8.85944444445,6.75166666667,15.1958888889,58.6005555556,14.8584444444
649.79,14.2804444444,61.6813333333,38.5586666667,59.3633333333,14.3666666666,8.89588888889,6.79866666667,15.2247777778,58.5305555555,14.8407777778
650.11,14.2898888889,61.8545555556,38.5924444445,59.4868888889,14.4191111111,8.88422222222,6.82844444444,15.2777777778,58.6898888889,14.9047777778
650.44,14.299,61.9304444444,38.5884444445,59.4518888889,14.4312222222,8.864,6.77133333333,15.2502222222,58.6828888889,14.8822222222
650.77,14.3058888889,61.8614444444,38.5776666667,59.3912222222,14.4091111111,8.88511111111,6.78055555556,15.1688888889,58.4794444445,14.8671111111
651.10,14.4124444444,61.9238888889,38.6148888889,59.4591111111,14.5163333333,8.95944444444,6.87522222222,15.2412222222,58.5254444444,14.9388888889
651.43,14.4984444445,61.8328888889,38.5861111111,59.4511111111,14.5744444444,9.00077777778,6.91144444444,15.2592222222,58.4711111111,14.9898888889
651.76,14.5801111111,61.863,38.6348888889,59.4554444445,14.6082222222,9.08333333334,6.94777777778,15.3104444445,58.5018888889,15.0881111111
652.09,14.6725555555,61.9597777778,38.7434444444,59.5832222222,14.7625555555,9.16566666667,7.06055555555,15.4145555556,58.6005555555,15.188
652.42,14.7255555556,61.9908888889,38.7716666667,59.6788888889,14.8274444444,9.23033333333,7.06211111111,15.5226666667,58.6351111111,15.2877777778
652.75,14.6954444445,61.9483333333,38.746,59.6086666666,14.8213333333,9.188,7.03377777778,15.4947777778,58.561,15.2965555556
653.08,14.8211111111,62.0543333333,38.7983333334,59.6507777778,14.9282222222,9.26411111111,7.12188888889,15.619,58.6305555556,15.412
653.41,14.8793333333,62.1344444445,38.901,59.7476666667,15.0167777778,9.34066666667,7.16644444445,15.6596666667,58.6511111111,15.4904444444
653.74,14.9605555556,62.104,38.9681111111,59.7465555556,15.1245555556,9.46877777778,7.299,15.7287777778,58.5738888889,15.6024444444
654.06,14.9543333333,62.1244444444,38.9274444445,59.7156666667,15.0771111111,9.43844444444,7.292,15.7162222222,58.5166666667,15.5518888889
654.39,15.0544444444,62.3003333333,39.0763333333,59.9038888889,15.1795555555,9.487,7.37466666667,15.8316666667,58.733,15.6301111111
654.72,15.0757777778,62.3137777778,39.0738888889,59.8784444444,15.1458888889,9.51811111111,7.38011111111,15.8298888889,58.7115555556,15.6788888889
655.05,15.1257777778,62.5396666667,39.2267777778,60.0871111111,15.2023333333,9.60366666667,7.46988888889,15.9061111111,58.8668888889,15.7702222222
655.38,15.1504444444,62.6796666667,39.3366666667,60.2013333333,15.2471111111,9.63044444445,7.51222222222,15.9216666667,58.9573333333,15.8363333333
655.71,15.1226666667,62.6183333333,39.2695555555,60.0962222222,15.1511111111,9.59866666667,7.42033333333,15.838,58.8963333333,15.77
656.04,15.0676666667,62.5512222222,39.2594444444,60.0222222222,15.0788888889,9.57533333333,7.37111111111,15.7308888889,58.8318888889,15.7236666667
656.37,15.1282222222,62.6432222222,39.3625555556,60.135,15.1007777778,9.686,7.42855555555,15.8062222222,58.876,15.752
656.69,15.1812222222,62.6021111111,39.4297777778,60.0813333333,15.0975555556,9.77566666667,7.47333333333,15.8748888889,58.8815555556,15.802
657.02,15.1786666667,62.5893333333,39.4812222222,60.1446666667,15.0381111111,9.72811111111,7.45722222222,15.8547777778,58.9794444445,15.8312222222
657.35,15.1414444444,62.6687777778,39.5157777778,60.1367777778,14.9658888889,9.683,7.371,15.7917777778,59.0528888889,15.7772222222
657.68,15.1927777778,62.6396666667,39.5837777778,60.1767777778,15.064,9.76111111111,7.41344444444,15.8794444444,59.0553333333,15.8593333333
658.01,15.0753333334,62.4826666667,39.4532222222,60.0274444444,14.9418888889,9.70177777778,7.31933333333,15.8177777778,58.8882222222,15.7901111111
658.34,15.0101111111,62.322,39.3252222222,59.9222222222,14.8853333334,9.68888888889,7.26511111111,15.7565555556,58.7556666666,15.7026666667
658.66,14.989,62.327,39.2597777778,59.8171111111,14.8293333333,9.64688888889,7.22622222222,15.7462222222,58.6817777778,15.692
658.99,14.9925555556,62.3168888889,39.2605555556,59.8523333334,14.8112222222,9.63622222222,7.21677777778,15.76,58.6661111111,15.6314444444
659.32,14.9298888889,62.2476666667,39.2078888889,59.8035555556,14.7626666667,9.56255555556,7.21488888889,15.7487777778,58.6251111111,15.6083333333
659.65,14.9915555556,62.2254444445,39.2061111111,59.7921111111,14.8862222222,9.62733333333,7.323,15.8282222222,58.6184444444,15.6911111111
659.98,14.966,62.1817777778,39.1258888889,59.7553333333,14.8813333333,9.58977777778,7.298,15.8093333333,58.5945555555,15.6723333333
660.31,14.952,62.1833333333,39.1005555555,59.8297777778,14.9071111111,9.54466666667,7.29033333333,15.7663333333,58.6211111111,15.658
660.63,14.9745555555,62.152,39.0641111111,59.7708888889,14.9807777778,9.63355555555,7.33288888889,15.8481111111,58.5761111111,15.6431111111
660.96,15.028,62.1313333333,39.0472222222,59.8258888889,15.0012222222,9.66777777778,7.38811111111,15.9,58.5578888889,15.6962222222
661.29,14.9668888889,62.1081111111,39.023,59.7478888889,14.9555555555,9.58455555555,7.34077777778,15.8374444444,58.5345555556,15.6332222222
661.62,15.0506666667,62.26,39.0564444445,59.9066666667,15.0437777778,9.62655555556,7.40455555556,15.8924444444,58.7316666667,15.7027777778
661.94,15.1483333333,62.3695555556,39.1568888889,59.9445555555,15.1483333333,9.67922222222,7.50588888889,15.9587777778,58.8125555555,15.8546666667
662.27,15.1662222222,62.37,39.2071111111,60.0408888889,15.1664444444,9.68011111111,7.49322222222,15.9648888889,58.9293333333,15.8323333333
662.60,15.1834444444,62.2957777778,39.1656666667,59.9962222222,15.1751111111,9.62755555556,7.475,15.9166666667,58.9468888889,15.8644444444
662.93,15.2374444445,62.3688888889,39.273,60.0426666667,15.2546666667,9.69866666667,7.51011111111,15.9713333333,58.9716666667,15.9037777778
663.26,15.1377777778,62.4154444444,39.2558888889,60.028,15.0996666667,9.55488888889,7.32344444444,15.8471111111,58.9334444445,15.7252222222
663.58,15.1282222222,62.4742222222,39.3018888889,60.0527777778,15.0556666666,9.50544444445,7.27922222222,15.7985555556,58.9631111111,15.71
663.91,15.1348888889,62.5516666667,39.2917777778,60.0755555556,14.9913333333,9.49344444444,7.236,15.7636666667,59.0105555556,15.6684444445
664.24,15.0676666667,62.5951111111,39.2515555556,60.0982222222,14.8941111111,9.40566666667,7.18944444445,15.6475555556,59.0038888889,15.6981111111
664.57,15.0337777778,62.5585555556,39.2483333334,60.03,14.9558888889,9.37611111111,7.15122222222,15.602,58.8972222222,15.6973333333
664.89,15.1501111111,62.591,39.2992222222,60.1016666667,15.0047777778,9.56788888889,7.27588888889,15.742,58.9786666667,15.8464444444
665.22,15.2155555555,62.5003333333,39.3651111111,60.0234444444,15.0714444444,9.62366666667,7.30722222222,15.7626666667,58.897,15.9214444444
665.55,15.1347777778,62.5657777778,39.3963333333,60.1862222222,15.0001111111,9.56433333333,7.131,15.6814444445,58.9511111111,15.7988888889
665.87,15.1394444445,62.4531111111,39.3492222222,60.0578888889,15.0854444444,9.67155555555,7.14322222222,15.6601111111,58.8862222222,15.8931111111
666.20,15.1672222222,62.5052222222,39.4766666667,60.0488888889,15.1216666667,9.82966666665,7.20011111111,15.7386666667,58.8613333334,15.9572222222
666.53,15.1535555556,62.3978888889,39.3667777778,59.9243333333,15.0536666667,9.83377777777,7.15922222222,15.6947777778,58.8041111111,15.9348888889
666.86,15.3361111111,62.562,39.5206666667,60.1063333333,15.2043333333,10.0006666667,7.37422222222,15.8986666667,58.9551111111,16.1282222222
667.18,15.3311111111,62.5652222222,39.5086666667,60.1678888889,15.2038888889,10.0084444444,7.36566666667,15.9301111111,58.9984444444,16.1366666666
667.51,15.2667777778,62.5287777778,39.5053333333,60.1603333333,15.2003333333,10.0183333333,7.35733333333,15.9237777778,58.9046666667,16.1405555556
667.84,15.2335555556,62.5555555556,39.5387777778,60.1823333333,15.2336666667,9.99022222222,7.35955555556,15.926,58.9237777778,16.1283333333
668.16,15.1897777778,62.5827777778,39.4974444444,60.1691111111,15.1508888889,9.95588888887,7.33877777778,15.9195555555,58.9021111111,16.1363333333
668.49,15.1176666667,62.5526666667,39.4304444444,60.1626666667,15.1524444444,9.90899999999,7.25133333333,15.8565555555,58.8486666667,16.0922222222
668.82,15.1006666667,62.584,39.4951111111,60.2165555555,15.162,9.97644444444,7.27888888889,15.9103333333,58.8673333333,16.121
669.14,15.0996666667,62.6688888889,39.5591111111,60.2363333333,15.2122222222,9.96799999999,7.34733333333,15.9944444444,58.9511111111,16.1876666667
669.47,15.0923333333,62.6825555556,39.5708888889,60.3052222222,15.17,9.88855555554,7.34822222222,16.0072222222,58.9618888889,16.1321111111
669.80,15.0705555556,62.6145555556,39.3888888889,60.2385555556,15.1181111111,9.80122222222,7.32544444445,15.9772222222,58.9534444444,16.1047777778
670.13,15.1948888889,62.8344444444,39.5436666667,60.4367777778,15.3044444445,9.96311111113,7.45888888889,16.1102222222,59.0733333333,16.2858888889
670.45,15.0597777778,62.7867777778,39.4941111111,60.3806666667,15.2608888889,9.89888888888,7.38344444444,16.0064444444,59.1071111111,16.2345555556
670.78,15.1136666667,62.7712222222,39.5356666667,60.3697777778,15.29,9.95088888889,7.413,15.9652222222,59.0666666667,16.2825555556
671.10,15.1953333333,62.9414444444,39.6483333333,60.4525555555,15.3714444444,10.0018888889,7.513,16.0401111111,59.2596666666,16.4013333333
671.43,15.269,62.9721111111,39.7128888889,60.46,15.4538888889,10.0665555555,7.596,16.1108888889,59.2797777778,16.4684444444
