wavelength,Back_PooAltf,Belly_PooAltf,Breast_PooAltf,Crissum_PooAltf,Crown_PooAltf,DorTail_PooAltf,Patch10_PooAltf,Patch11_PooAltf,Patch12_PooAltf,Patch13_PooAltf,Rump_PooAltf,Throat_PooAltf,WingTip_PooAltf
440.75,7.383,37.1723333333,28.3056666667,11.4806666667,7.18333333333,9.418,27.0333333333,5.02133333333,5.71466666667,14.384,10.1053333333,22.6583333333,9.015
441.11,7.40433333333,37.2226666667,28.3683333333,11.5183333333,7.19433333333,9.43166666667,27.093,5.02933333333,5.731,14.4173333333,10.1263333333,22.7236666667,9.009
441.47,7.401,37.2506666667,28.4153333333,11.5213333333,7.182,9.41466666667,27.1656666667,5.00666666667,5.71833333333,14.428,10.1263333333,22.746,8.975
441.82,7.38766666667,37.3,28.4633333333,11.517,7.18833333333,9.426,27.2296666667,5.00266666667,5.72833333333,14.4403333333,10.116,22.765,8.98
442.18,7.38366666667,37.3776666667,28.489,11.5493333333,7.19033333333,9.418,27.297,4.97066666667,5.72533333333,14.4543333333,10.1096666667,22.798,8.988
442.53,7.37766666667,37.4356666667,28.5406666667,11.587,7.214,9.44633333333,27.387,4.978,5.72866666667,14.4876666667,10.127,22.8493333333,8.99566666667
442.89,7.37866666667,37.4533333333,28.586,11.6013333333,7.21933333333,9.44033333333,27.433,4.98733333333,5.73733333333,14.5243333333,10.129,22.8706666667,9.01033333333
443.24,7.37133333333,37.5103333333,28.6393333333,11.6413333333,7.224,9.47,27.5263333333,4.966,5.727,14.5603333333,10.136,22.9383333333,9.001
443.60,7.39366666667,37.5513333333,28.6883333333,11.6606666667,7.22066666667,9.479,27.5926666667,4.97933333333,5.718,14.5756666667,10.147,22.979,8.993
443.95,7.37733333333,37.58,28.731,11.692,7.22766666667,9.47033333333,27.638,4.98866666667,5.736,14.5953333333,10.161,23.0186666667,8.997
444.31,7.35833333333,37.6053333333,28.745,11.7173333333,7.218,9.45166666667,27.666,4.98433333333,5.723,14.5923333333,10.1823333333,23.038,8.98666666667
444.66,7.373,37.6636666667,28.78,11.7473333333,7.20633333333,9.46733333333,27.7026666667,4.98866666667,5.74133333333,14.5876666667,10.173,23.0646666667,8.986
445.02,7.326,37.673,28.8006666667,11.746,7.18566666667,9.43733333333,27.7573333333,4.96166666667,5.73766666667,14.577,10.1643333333,23.043,8.979
445.37,7.33233333333,37.73,28.8226666667,11.7713333333,7.171,9.458,27.807,4.97766666667,5.76166666667,14.6026666667,10.174,23.083,9.00233333333
445.72,7.352,37.743,28.839,11.813,7.16166666667,9.45766666667,27.8583333333,4.98033333333,5.77033333333,14.6286666667,10.1816666667,23.11,9.003
446.08,7.35933333333,37.7873333333,28.8926666667,11.8386666667,7.17333333333,9.47733333333,27.9206666667,4.997,5.78033333333,14.67,10.1943333333,23.1466666667,9.00166666667
446.43,7.37066666667,37.812,28.8933333333,11.8573333333,7.181,9.446,27.9453333333,4.99266666667,5.803,14.675,10.196,23.1246666667,9.022
446.79,7.36433333333,37.875,28.9316666667,11.8836666667,7.19133333333,9.46133333333,27.9953333333,5.00466666667,5.81766666667,14.7073333333,10.2306666667,23.1466666667,9.029
447.14,7.35166666667,37.9016666667,28.9436666667,11.888,7.194,9.44966666667,27.9943333333,5.019,5.82966666667,14.713,10.247,23.1346666667,9.01866666667
447.50,7.32966666667,37.9283333333,28.9763333333,11.9136666667,7.21733333333,9.44666666667,28.0353333333,5.00866666667,5.84533333333,14.7453333333,10.2633333333,23.1563333333,9.032
447.85,7.32266666667,37.947,28.9886666667,11.8976666667,7.19466666667,9.429,28.0466666667,4.959,5.81666666667,14.7596666667,10.247,23.146,9.00166666667
448.21,7.30066666667,38.0,29.0036666667,11.918,7.194,9.41,28.085,4.95233333333,5.81966666667,14.7846666667,10.2456666667,23.143,9.00066666667
448.56,7.308,38.067,29.0593333333,11.9286666667,7.21333333333,9.40933333333,28.1596666667,4.94633333333,5.83033333333,14.836,10.2683333333,23.18,8.98866666667
448.92,7.332,38.083,29.0886666667,11.9546666667,7.224,9.41433333333,28.2056666667,4.951,5.83266666667,14.8683333333,10.2913333333,23.2376666667,8.991
449.27,7.33133333333,38.0936666667,29.1116666667,11.966,7.23733333333,9.39,28.2383333333,4.93466666667,5.82933333333,14.8913333333,10.2946666667,23.229,8.96866666667
449.62,7.323,38.1706666667,29.1953333333,11.9626666667,7.23633333333,9.36833333333,28.2946666667,4.919,5.82533333333,14.9113333333,10.331,23.2743333333,8.96433333333
449.98,7.34,38.2163333333,29.244,11.9993333333,7.241,9.369,28.3396666667,4.91,5.858,14.9246666667,10.346,23.3313333333,8.982
450.33,7.35866666667,38.2933333333,29.313,12.0106666667,7.233,9.38666666667,28.4153333333,4.91533333333,5.85166666667,14.9506666667,10.366,23.4216666667,8.972
450.69,7.404,38.337,29.3646666667,12.0586666667,7.23066666667,9.39233333333,28.4956666667,4.92533333333,5.863,14.9473333333,10.3503333333,23.4613333333,8.99333333333
451.04,7.442,38.4013333333,29.4403333333,12.09,7.25166666667,9.40766666667,28.6273333333,4.922,5.89766666667,14.9773333333,10.357,23.5283333333,9.025
451.40,7.45833333333,38.425,29.4826666667,12.12,7.241,9.42566666667,28.6546666667,4.946,5.927,14.984,10.3653333333,23.5826666667,9.031
451.75,7.47266666667,38.4323333333,29.5036666667,12.1276666667,7.24,9.443,28.753,4.97166666667,5.948,14.979,10.381,23.614,9.05
452.10,7.53733333333,38.4823333333,29.6023333333,12.1936666667,7.264,9.498,28.8593333333,4.99766666667,5.995,15.043,10.4153333333,23.6676666667,9.07866666667
452.46,7.539,38.468,29.6553333333,12.2466666667,7.26233333333,9.515,28.919,5.027,6.00466666667,15.0796666667,10.431,23.6933333333,9.10366666667
452.81,7.54633333333,38.5533333333,29.7096666667,12.2896666667,7.26633333333,9.543,28.9813333333,5.036,6.016,15.1053333333,10.4363333333,23.7293333333,9.11933333333
453.17,7.557,38.6206666667,29.792,12.3556666667,7.29333333333,9.555,29.0686666667,5.04733333333,6.05633333333,15.152,10.4526666667,23.7963333333,9.16066666667
453.52,7.565,38.6426666667,29.85,12.406,7.31433333333,9.57666666667,29.124,5.06233333333,6.07033333333,15.1993333333,10.4506666667,23.812,9.17933333333
453.87,7.55566666667,38.6756666667,29.8716666667,12.405,7.29833333333,9.54833333333,29.1893333333,5.08133333333,6.044,15.222,10.4256666667,23.8003333333,9.17733333333
454.23,7.556,38.7023333333,29.9346666667,12.45,7.29133333333,9.553,29.221,5.07266666667,6.05833333333,15.2436666667,10.429,23.823,9.15266666667
454.58,7.53033333333,38.7096666667,29.9983333333,12.431,7.29466666667,9.504,29.289,5.05033333333,6.04466666667,15.2486666667,10.4216666667,23.8616666667,9.119
454.93,7.50533333333,38.7203333333,30.0316666667,12.4316666667,7.28866666667,9.48366666667,29.2953333333,5.03933333333,6.02933333333,15.2553333333,10.4043333333,23.8713333333,9.112
455.29,7.48166666667,38.755,30.091,12.4373333333,7.264,9.47833333333,29.36,4.99666666667,6.01866666667,15.2753333333,10.3936666667,23.8686666667,9.091
455.64,7.506,38.823,30.155,12.5293333333,7.283,9.49333333333,29.4076666667,5.00066666667,6.05666666667,15.3296666667,10.4166666667,23.951,9.12333333333
456.00,7.46966666667,38.8593333333,30.1853333333,12.516,7.24833333333,9.483,29.465,4.973,6.02766666667,15.3063333333,10.4176666667,23.9726666667,9.10533333333
456.35,7.47133333333,38.9086666667,30.1893333333,12.54,7.24933333333,9.47066666667,29.5066666667,4.94166666667,6.04066666667,15.2976666667,10.4076666667,23.9903333333,9.083
456.70,7.47133333333,38.885,30.2093333333,12.5576666667,7.27633333333,9.47466666667,29.5396666667,4.955,6.067,15.3286666667,10.4236666667,23.987,9.08366666667
457.06,7.452,38.867,30.1883333333,12.556,7.23066666667,9.46933333333,29.55,4.941,6.03033333333,15.302,10.4163333333,23.959,9.06466666667
457.41,7.412,38.8896666667,30.159,12.5666666667,7.19066666667,9.45766666667,29.5656666667,4.91966666667,6.028,15.2693333333,10.3866666667,23.947,9.05066666667
457.76,7.418,38.929,30.202,12.588,7.18433333333,9.46433333333,29.5966666667,4.91866666667,6.057,15.292,10.415,23.9746666667,9.05266666667
458.12,7.40833333333,38.9783333333,30.2153333333,12.6126666667,7.20533333333,9.45,29.67,4.93933333333,6.073,15.3406666667,10.4396666667,24.0253333333,9.081
458.47,7.40166666667,39.0326666667,30.228,12.647,7.18533333333,9.467,29.7036666667,4.936,6.092,15.3556666667,10.445,24.0326666667,9.08366666667
458.82,7.407,39.046,30.2653333333,12.6946666667,7.18966666667,9.484,29.7423333333,4.934,6.09433333333,15.391,10.4773333333,24.0763333333,9.07933333333
459.18,7.43566666667,39.0943333333,30.2883333333,12.7336666667,7.20733333333,9.48366666667,29.7983333333,4.95633333333,6.10733333333,15.4256666667,10.508,24.139,9.08666666667
459.53,7.44166666667,39.1226666667,30.3316666667,12.7526666667,7.21833333333,9.49333333333,29.8533333333,4.97633333333,6.10066666667,15.4553333333,10.535,24.1376666667,9.105
459.88,7.462,39.172,30.381,12.808,7.24233333333,9.51466666667,29.9036666667,5.014,6.13366666667,15.5056666667,10.5563333333,24.1773333333,9.12533333333
460.24,7.47,39.1993333333,30.4246666667,12.8173333333,7.252,9.523,29.9336666667,5.03066666667,6.141,15.5513333333,10.5773333333,24.2166666667,9.153
460.59,7.47366666667,39.25,30.4783333333,12.8526666667,7.247,9.51833333333,30.005,5.02866666667,6.15466666667,15.5733333333,10.5806666667,24.2453333333,9.15166666667
460.94,7.49266666667,39.313,30.5436666667,12.8983333333,7.293,9.53266666667,30.0746666667,5.05133333333,6.19033333333,15.6096666667,10.6123333333,24.2966666667,9.157
461.29,7.51733333333,39.347,30.6056666667,12.9313333333,7.31166666667,9.53733333333,30.1216666667,5.07733333333,6.20266666667,15.657,10.6513333333,24.348,9.165
461.65,7.552,39.388,30.6833333333,12.9933333333,7.34666666667,9.56866666667,30.1926666667,5.088,6.237,15.6966666667,10.6766666667,24.4043333333,9.17866666667
462.00,7.56866666667,39.3956666667,30.7386666667,13.0233333333,7.358,9.59366666667,30.2643333333,5.10366666667,6.23833333333,15.7236666667,10.6943333333,24.4323333333,9.192
462.35,7.59366666667,39.4243333333,30.7966666667,13.0573333333,7.388,9.60766666667,30.322,5.112,6.25,15.7466666667,10.7136666667,24.468,9.19733333333
462.71,7.614,39.4976666667,30.865,13.0953333333,7.39333333333,9.61333333333,30.3973333333,5.136,6.26566666667,15.7823333333,10.717,24.4816666667,9.217
463.06,7.61333333333,39.5396666667,30.894,13.102,7.40433333333,9.64033333333,30.461,5.12533333333,6.269,15.806,10.7193333333,24.4666666667,9.244
463.41,7.63866666667,39.6176666667,30.9546666667,13.132,7.41533333333,9.662,30.5336666667,5.138,6.30733333333,15.8273333333,10.7316666667,24.53,9.23666666667
463.76,7.63966666667,39.616,30.985,13.1343333333,7.418,9.64233333333,30.577,5.10366666667,6.29533333333,15.8313333333,10.7243333333,24.5466666667,9.21833333333
464.12,7.621,39.6313333333,30.99,13.1776666667,7.415,9.63633333333,30.6533333333,5.09233333333,6.31,15.837,10.7263333333,24.531,9.19466666667
464.47,7.62066666667,39.6413333333,31.0336666667,13.2063333333,7.396,9.63366666667,30.6863333333,5.08033333333,6.297,15.8726666667,10.7383333333,24.5853333333,9.21066666667
464.82,7.61366666667,39.7063333333,31.095,13.2036666667,7.35466666667,9.64333333333,30.7486666667,5.06233333333,6.29233333333,15.899,10.735,24.6513333333,9.22766666667
465.17,7.62733333333,39.789,31.1626666667,13.2216666667,7.38933333333,9.65433333333,30.8523333333,5.04,6.31233333333,15.9296666667,10.7433333333,24.699,9.22866666667
465.53,7.612,39.8593333333,31.184,13.2393333333,7.40133333333,9.662,30.9496666667,5.05033333333,6.29666666667,15.957,10.758,24.7356666667,9.22666666667
465.88,7.61033333333,39.9216666667,31.2496666667,13.2786666667,7.386,9.66166666667,31.0113333333,5.06033333333,6.31733333333,15.988,10.7853333333,24.7353333333,9.22266666667
466.23,7.612,39.9603333333,31.32,13.3416666667,7.40066666667,9.67433333333,31.0806666667,5.07566666667,6.33733333333,16.0726666667,10.8336666667,24.788,9.25066666667
466.58,7.62766666667,39.949,31.3703333333,13.3283333333,7.40966666667,9.66366666667,31.1106666667,5.07366666667,6.377,16.0963333333,10.876,24.8366666667,9.25533333333
466.94,7.63166666667,39.9383333333,31.446,13.3883333333,7.43066666667,9.64166666667,31.174,5.10566666667,6.40366666667,16.1216666667,10.8783333333,24.8733333333,9.264
467.29,7.62466666667,39.9546666667,31.465,13.4083333333,7.43333333333,9.629,31.2286666667,5.07933333333,6.41166666667,16.1373333333,10.8693333333,24.8856666667,9.23533333333
467.64,7.62433333333,40.0113333333,31.5003333333,13.448,7.44933333333,9.63366666667,31.2786666667,5.09666666667,6.434,16.165,10.8943333333,24.9263333333,9.26533333333
467.99,7.62566666667,40.0563333333,31.5746666667,13.4786666667,7.43033333333,9.63533333333,31.3106666667,5.09333333333,6.40833333333,16.186,10.9023333333,24.9576666667,9.27766666667
468.35,7.625,40.1543333333,31.5966666667,13.499,7.43333333333,9.64866666667,31.343,5.09166666667,6.42766666667,16.1956666667,10.9213333333,24.9743333333,9.26633333333
468.70,7.66766666667,40.1783333333,31.616,13.5546666667,7.473,9.63866666667,31.3996666667,5.09933333333,6.434,16.2193333333,10.9456666667,24.975,9.265
469.05,7.69066666667,40.1956666667,31.657,13.6,7.484,9.666,31.4556666667,5.13266666667,6.46933333333,16.2576666667,10.9676666667,24.9953333333,9.27566666667
469.40,7.742,40.245,31.7473333333,13.664,7.50133333333,9.70733333333,31.5206666667,5.15566666667,6.51166666667,16.3156666667,11.0206666667,25.0483333333,9.323
469.75,7.75166666667,40.281,31.7853333333,13.6723333333,7.53033333333,9.70033333333,31.5653333333,5.127,6.51266666667,16.343,11.0323333333,25.102,9.32
470.11,7.76566666667,40.3576666667,31.8166666667,13.693,7.54,9.743,31.6496666667,5.13733333333,6.523,16.3593333333,11.036,25.1476666667,9.33866666667
470.46,7.76933333333,40.494,31.8486666667,13.7753333333,7.56733333333,9.77033333333,31.8096666667,5.16,6.53766666667,16.3946666667,11.0506666667,25.2243333333,9.35466666667
470.81,7.83366666667,40.594,31.924,13.8086666667,7.56633333333,9.802,31.887,5.19033333333,6.56666666667,16.4526666667,11.0913333333,25.2766666667,9.37866666667
471.16,7.83066666667,40.659,31.9746666667,13.851,7.552,9.81533333333,31.916,5.23033333333,6.58433333333,16.49,11.113,25.3123333333,9.42166666667
471.51,7.85,40.7076666667,32.0543333333,13.886,7.55566666667,9.81,32.0133333333,5.234,6.61033333333,16.5163333333,11.127,25.3683333333,9.436
471.87,7.88533333333,40.7883333333,32.1286666667,13.9346666667,7.59066666667,9.84533333333,32.1183333333,5.26833333333,6.65833333333,16.545,11.1646666667,25.4446666667,9.454
472.22,7.90266666667,40.7763333333,32.1926666667,13.9616666667,7.60633333333,9.85033333333,32.1836666667,5.29133333333,6.68933333333,16.56,11.163,25.4906666667,9.44833333333
472.57,7.89266666667,40.776,32.2306666667,13.9783333333,7.60066666667,9.87933333333,32.2193333333,5.304,6.71966666667,16.616,11.1706666667,25.5283333333,9.473
472.92,7.89166666667,40.7793333333,32.253,14.007,7.605,9.88233333333,32.2513333333,5.274,6.726,16.6336666667,11.1676666667,25.5506666667,9.49666666667
473.27,7.82766666667,40.7433333333,32.209,13.989,7.58033333333,9.831,32.2503333333,5.231,6.73,16.5993333333,11.119,25.502,9.46
473.62,7.849,40.7983333333,32.275,14.0353333333,7.584,9.86233333333,32.3203333333,5.24333333333,6.775,16.6146666667,11.1276666667,25.5423333333,9.48866666667
473.98,7.86566666667,40.8193333333,32.316,14.0866666667,7.59066666667,9.84666666667,32.3496666667,5.23933333333,6.812,16.63,11.1463333333,25.5813333333,9.48633333333
474.33,7.854,40.8066666667,32.3433333333,14.116,7.557,9.853,32.358,5.21733333333,6.827,16.6276666667,11.136,25.558,9.48433333333
474.68,7.83866666667,40.8493333333,32.3903333333,14.1676666667,7.58033333333,9.86866666667,32.4016666667,5.197,6.83233333333,16.633,11.142,25.6223333333,9.49033333333
475.03,7.835,40.8323333333,32.4526666667,14.1746666667,7.599,9.86833333333,32.4853333333,5.181,6.84366666667,16.684,11.1753333333,25.6376666667,9.512
475.38,7.82866666667,40.8353333333,32.4606666667,14.1916666667,7.58666666667,9.86966666667,32.501,5.16633333333,6.846,16.683,11.168,25.659,9.487
475.73,7.797,40.832,32.4753333333,14.2036666667,7.578,9.878,32.5616666667,5.16466666667,6.85,16.7156666667,11.1686666667,25.671,9.49633333333
476.08,7.79333333333,40.828,32.509,14.2276666667,7.57266666667,9.876,32.6063333333,5.15966666667,6.83233333333,16.727,11.1776666667,25.682,9.49933333333
476.44,7.798,40.8763333333,32.5356666667,14.246,7.57766666667,9.86066666667,32.6533333333,5.15233333333,6.843,16.7073333333,11.2083333333,25.673,9.488
476.79,7.822,40.9056666667,32.558,14.2933333333,7.579,9.871,32.7096666667,5.183,6.86066666667,16.7226666667,11.2246666667,25.7093333333,9.49833333333
477.14,7.81133333333,40.9136666667,32.5953333333,14.324,7.56133333333,9.85933333333,32.7423333333,5.17833333333,6.84233333333,16.7276666667,11.229,25.7676666667,9.50166666667
477.49,7.79966666667,40.8716666667,32.583,14.3433333333,7.54666666667,9.86633333333,32.7406666667,5.165,6.818,16.7313333333,11.2173333333,25.7873333333,9.463
477.84,7.802,40.8713333333,32.5913333333,14.3496666667,7.541,9.85833333333,32.7566666667,5.17966666667,6.80433333333,16.729,11.2293333333,25.8013333333,9.47466666667
478.19,7.79833333333,40.8863333333,32.6083333333,14.3453333333,7.54566666667,9.86033333333,32.7746666667,5.167,6.799,16.74,11.2233333333,25.8146666667,9.44633333333
478.54,7.788,40.876,32.598,14.343,7.54066666667,9.865,32.805,5.17966666667,6.826,16.763,11.246,25.8266666667,9.437
478.89,7.781,40.8773333333,32.5803333333,14.3613333333,7.529,9.85266666667,32.799,5.16166666667,6.825,16.742,11.2386666667,25.8266666667,9.407
479.24,7.78833333333,40.851,32.6133333333,14.3523333333,7.54633333333,9.84966666667,32.8343333333,5.16933333333,6.84733333333,16.778,11.2553333333,25.836,9.41766666667
479.60,7.813,40.85,32.6383333333,14.3746666667,7.55766666667,9.828,32.826,5.167,6.865,16.776,11.2493333333,25.87,9.407
479.95,7.83133333333,40.8916666667,32.6456666667,14.4296666667,7.57966666667,9.83966666667,32.873,5.18466666667,6.91433333333,16.8173333333,11.2613333333,25.8656666667,9.442
480.30,7.82533333333,40.9053333333,32.702,14.4643333333,7.56633333333,9.84166666667,32.9316666667,5.199,6.94166666667,16.8816666667,11.2576666667,25.8896666667,9.44233333333
480.65,7.823,40.962,32.7596666667,14.4846666667,7.554,9.821,32.9893333333,5.20266666667,6.93533333333,16.9313333333,11.2776666667,25.9006666667,9.44
481.00,7.83266666667,41.0433333333,32.841,14.5266666667,7.547,9.83466666667,33.059,5.22166666667,6.973,16.9816666667,11.3073333333,25.9196666667,9.454
481.35,7.845,41.1996666667,32.9376666667,14.597,7.547,9.839,33.227,5.25766666667,7.013,17.0546666667,11.343,26.024,9.513
481.70,7.85633333333,41.3663333333,33.098,14.674,7.55366666667,9.869,33.4353333333,5.25833333333,7.046,17.137,11.3806666667,26.1433333333,9.54866666667
482.05,7.873,41.4866666667,33.2183333333,14.7376666667,7.56,9.88766666667,33.5776666667,5.278,7.08666666667,17.206,11.424,26.2196666667,9.586
482.40,7.895,41.634,33.336,14.8023333333,7.57133333333,9.89533333333,33.6883333333,5.283,7.10666666667,17.2666666667,11.4446666667,26.2973333333,9.615
482.75,7.91533333333,41.7603333333,33.4463333333,14.86,7.58566666667,9.924,33.8406666667,5.295,7.13933333333,17.3183333333,11.4666666667,26.3986666667,9.64966666667
483.10,7.91733333333,41.8836666667,33.493,14.9193333333,7.582,9.945,33.915,5.308,7.15,17.3453333333,11.4783333333,26.4366666667,9.65933333333
