wavelength,Back_SicTacm,Belly_SicTacm,Breast_SicTacm,Crissum_SicTacm,Crown_SicTacm,DorTail_SicTacm,Patch10_SicTacm,Rump_SicTacm,Throat_SicTacm,WingTip_SicTacm
405.75,10.4878666667,43.5862666667,26.1097333333,29.4894166667,9.17046666667,11.5061019737,8.32533333333,13.216,32.4686666667,8.9336888889
406.11,10.5154,43.7066,26.1189333333,29.4878333334,9.20533333334,11.5340175439,8.35786666666,13.245,32.4728666667,8.93775555556
406.47,10.57435,43.8526,26.1956666667,29.5331666667,9.24353333333,11.5751807017,8.3858,13.3388666667,32.4855333333,8.95341111112
406.83,10.5427,43.8144,26.1210666667,29.4593333333,9.2196,11.5166480263,8.32506666667,13.3048666667,32.3687333333,8.90213333334
407.19,10.53,43.816,26.1049333333,29.4116666666,9.19753333334,11.4918791667,8.28633333333,13.2722666667,32.3050666667,8.88115555556
407.55,10.4817166667,43.8654666667,26.0902666667,29.3525,9.15566666666,11.4374298246,8.24006666667,13.22,32.2574666667,8.81952222222
407.90,10.4144,43.8637333333,26.0248,29.2619166667,9.07226666667,11.3654635965,8.14713333333,13.1604666667,32.1578666667,8.74312222222
408.26,10.3960333333,43.9516666666,26.0343333333,29.2684166667,9.04033333333,11.3856526316,8.13373333333,13.183,32.1479333333,8.73386666667
408.62,10.36675,44.0302,26.0006,29.279,9.03153333333,11.3484491228,8.085,13.1776666667,32.1398,8.70633333334
408.98,10.4506,44.1238666667,26.0448,29.2896666666,9.08306666667,11.4258425439,8.1468,13.2526666667,32.1544666667,8.77891111112
409.34,10.4784833333,44.2028,26.1006666667,29.294,9.09380000001,11.4510013158,8.17206666667,13.2706,32.1506,8.79283333333
409.70,10.5334666667,44.3711333333,26.2059333334,29.4060833333,9.13973333333,11.5253096491,8.2186,13.326,32.1758,8.82827777778
410.06,10.5342166667,44.4288666667,26.244,29.4075833333,9.12766666667,11.5231563596,8.20753333333,13.3268666667,32.1622666667,8.82192222222
410.42,10.4724333333,44.3821333333,26.1644,29.3491666666,9.06766666666,11.4674164474,8.16466666667,13.2438666667,32.0665333333,8.77582222221
410.77,10.5465666667,44.4844,26.205,29.4044166667,9.11259999999,11.5370225877,8.22093333333,13.3225333333,32.0937333333,8.84730000001
411.13,10.6173333333,44.6574,26.2692666667,29.5069166666,9.15066666667,11.5735530702,8.26606666667,13.3718,32.1539333333,8.89226666667
411.49,10.6678833333,44.7464,26.3156666666,29.6005833333,9.19966666667,11.6396383772,8.33473333333,13.4430666666,32.1675333333,8.96589999999
411.85,10.6363666667,44.7669333333,26.2972,29.6165833334,9.20386666667,11.6262449561,8.34986666667,13.4456,32.1212,8.95337777777
412.21,10.6738333333,44.8285333333,26.3272,29.6493333333,9.24933333334,11.6501721491,8.372,13.4648666667,32.1025333334,8.97886666666
412.57,10.6820666667,44.8834666667,26.3206666667,29.6563333333,9.25293333333,11.6641030702,8.37753333333,13.4947333333,32.0444666666,8.99972222222
412.92,10.66585,44.9094666667,26.3179333333,29.6490833333,9.24859999999,11.6254346491,8.34393333333,13.4892,31.9772,8.99146666667
413.28,10.6844,44.9928666667,26.2950666667,29.6324166667,9.27493333333,11.6385348684,8.36706666667,13.5104666667,31.9546,9.01212222221
413.64,10.6866,45.0082666667,26.2643333333,29.5725833333,9.27993333334,11.6304802632,8.37353333333,13.5387333333,31.9192,9.03298888889
414.00,10.6731666667,45.0123333333,26.2251333333,29.5245833333,9.26033333333,11.6012083333,8.3638,13.5337333333,31.8124,9.01242222223
414.36,10.7294333333,45.2071333333,26.3198,29.5850833333,9.34213333333,11.6943635965,8.45006666667,13.6288666667,31.8620666667,9.0732888889
414.72,10.7226833333,45.2908666667,26.3199333333,29.5638333333,9.33446666666,11.6780087719,8.4672,13.6092666667,31.8051333333,9.05462222222
415.07,10.7199166667,45.3738666667,26.3110666667,29.5415833333,9.35606666667,11.6792385965,8.4704,13.6386666667,31.7154,9.05943333333
415.43,10.7065666667,45.4314,26.2645333333,29.4555833333,9.35120000001,11.6690635965,8.43366666667,13.6393333333,31.6247333333,9.0275888889
415.79,10.7572333334,45.5618666667,26.2930666667,29.458,9.38806666665,11.7113129386,8.47286666667,13.6723333333,31.5652666667,9.05807777777
416.15,10.7573166667,45.5914,26.2618,29.4210833333,9.37766666667,11.6962596491,8.46746666667,13.6808666667,31.4570666667,9.04073333334
416.51,10.7855166667,45.6520666667,26.2720666667,29.3883333333,9.38380000001,11.7105046053,8.49673333333,13.6955333333,31.3742,9.0496
416.86,10.81305,45.7758,26.3066666667,29.3889166667,9.41426666667,11.758447807,8.52726666667,13.7542666667,31.3212,9.07398888888
417.22,10.7912666667,45.797,26.262,29.3318333333,9.3892,11.7387614035,8.51666666667,13.7546666667,31.1543333333,9.05791111112
417.58,10.7891833333,45.857,26.2260666667,29.27725,9.39359999999,11.7568473684,8.53226666667,13.7604666667,31.0313333334,9.06106666667
417.94,10.7566166667,45.8636666667,26.1464,29.192,9.36006666666,11.7231997807,8.51833333333,13.7394666667,30.88,9.0367888889
418.29,10.7366666666,45.812,26.0699333333,29.0793333334,9.31133333333,11.7000798246,8.4852,13.7046666667,30.6996666667,9.03357777777
418.65,10.7342833334,45.8639333333,26.0368666667,29.0414166667,9.28660000001,11.6899219298,8.47066666667,13.7098,30.5793333333,9.01924444444
419.01,10.6968,45.8194666667,25.9811333333,28.9430833333,9.25593333333,11.677214693,8.44933333333,13.6847333333,30.4163333333,8.99804444445
419.37,10.6873833333,45.8362,25.924,28.87225,9.2276,11.6491695175,8.44846666667,13.6701333333,30.2702666667,8.98035555556
419.73,10.68215,45.8546666667,25.8998,28.7966666667,9.22846666667,11.6400809211,8.44146666667,13.6912666667,30.1535333334,8.99034444444
420.08,10.69165,45.8999333333,25.8683333333,28.7496666667,9.23446666667,11.647005921,8.4584,13.7007333333,30.0362,9.00405555555
420.44,10.6651166667,45.9059333333,25.8206,28.6775833333,9.21773333333,11.6375298246,8.45,13.6863333333,29.8997333333,9.00033333334
420.80,10.6469333333,45.8984666667,25.7488,28.6103333333,9.19920000001,11.6117861842,8.45133333333,13.6584,29.7587333333,8.98246666667
421.16,10.6427666667,45.9262666667,25.7044666667,28.55075,9.19153333333,11.5972962719,8.44233333333,13.6496,29.647,8.97183333333
421.51,10.6490166667,45.9578666667,25.6766,28.5261666667,9.19666666667,11.589870614,8.44753333333,13.6544666666,29.5471333333,8.97227777778
421.87,10.6727166667,46.0245333333,25.6806,28.5109166667,9.21133333333,11.6130508772,8.4538,13.677,29.4611333333,8.99156666667
422.23,10.6989166667,46.1329333333,25.6768,28.5199166666,9.23020000001,11.6176061404,8.4644,13.7156,29.3809333333,9.00245555556
422.58,10.7003,46.1390666667,25.6491333333,28.46575,9.237,11.6328585526,8.47113333333,13.7200666667,29.2482666667,9.02477777778
422.94,10.6965666667,46.1725333333,25.6074,28.4315,9.22846666666,11.6236006579,8.4712,13.7212666667,29.1295333333,9.01927777777
423.30,10.6954666667,46.2112666667,25.5914,28.4128333333,9.24453333333,11.6248807017,8.47733333333,13.7343333333,29.0398666667,9.03191111112
423.66,10.7113833333,46.2779333333,25.5642666667,28.404,9.24213333333,11.6347769737,8.48226666667,13.7457333333,28.9549333333,9.02261111112
424.01,10.6970333333,46.3048666667,25.5249333334,28.3579166666,9.23506666666,11.6241883772,8.46506666667,13.7402,28.8528,9.00878888888
424.37,10.7302666667,46.4218666667,25.5344666667,28.3824166667,9.2608,11.6467752193,8.488,13.7782666667,28.8032,9.03365555556
424.73,10.7360666667,46.4582666667,25.5287333333,28.35975,9.2656,11.6540344298,8.48413333333,13.7969333333,28.7206,9.03768888889
425.08,10.7259333333,46.4668,25.5044,28.3131666667,9.25713333333,11.6528092105,8.482,13.7994666667,28.6356666667,9.03229999999
425.44,10.7163,46.5114,25.4895333333,28.2673333333,9.24073333333,11.6458366228,8.46593333333,13.8022,28.5492666667,9.02276666667
425.80,10.7392333333,46.5782666667,25.4873333334,28.26875,9.26586666666,11.6579002193,8.49373333333,13.8338666667,28.4892666667,9.03173333334
426.16,10.7505833333,46.6424,25.4930666667,28.2740833333,9.2808,11.6710892544,8.51533333333,13.8524666667,28.453,9.03845555555
426.51,10.7611,46.7031333333,25.4681333333,28.2750833333,9.29173333333,11.6732695175,8.53266666667,13.8671333333,28.411,9.03533333333
426.87,10.8066166667,46.7938,25.4796,28.2908333333,9.33353333333,11.7078107456,8.5612,13.9136666667,28.3942666667,9.06823333333
427.23,10.8495,46.8862666667,25.5142666667,28.2984166666,9.35853333333,11.7451280702,8.59966666667,13.9635333333,28.3715333333,9.08753333333
427.58,10.85955,46.9478,25.5336,28.3054166667,9.38233333333,11.7616861842,8.622,13.9792,28.3469333333,9.11530000001
427.94,10.9106666667,47.0776,25.5848,28.33875,9.42240000001,11.7948083333,8.66826666667,14.0302666667,28.3488,9.14776666666
428.30,10.8995333333,47.053,25.5594666667,28.3084166667,9.42006666667,11.7897122807,8.65786666667,14.0366666667,28.2766666667,9.13222222222
428.65,10.9223,47.0934666667,25.5400666667,28.2981666667,9.42346666667,11.7870701754,8.66513333333,14.0442666667,28.2681333333,9.13593333334
429.01,10.9729833333,47.2325333334,25.6006666667,28.3555833333,9.4716,11.8182335527,8.69693333334,14.1052,28.2916,9.16916666667
429.37,10.9867666667,47.3012,25.6086666666,28.36775,9.46433333333,11.8073730263,8.70586666667,14.1158,28.3046666667,9.17300000001
429.72,10.9742166667,47.3452,25.601,28.3405833333,9.44306666665,11.7918945175,8.68633333333,14.0937333333,28.2792666667,9.15964444445
430.08,10.9750333333,47.3424666667,25.6013333333,28.3130833334,9.43786666667,11.7919480263,8.6768,14.0923333334,28.2368,9.14353333334
430.44,10.9928166667,47.4159333333,25.653,28.307,9.45439999999,11.7932962719,8.67813333333,14.117,28.2592666667,9.1418
430.79,11.01035,47.5249333333,25.7088,28.3318333334,9.47740000001,11.8077660088,8.70753333333,14.1540666667,28.301,9.15525555555
431.15,11.0195166667,47.5697333333,25.7205333333,28.3678333333,9.47686666668,11.8173826755,8.70506666667,14.1604,28.3246666667,9.16825555555
431.50,11.02495,47.6118666667,25.7322,28.3766666667,9.47693333334,11.8133186404,8.71913333333,14.1758666667,28.3401333333,9.1656
431.86,11.0505833333,47.6506,25.7526,28.4145,9.47246666667,11.8247269737,8.73793333334,14.1952,28.3827333333,9.18534444445
432.22,11.0860166667,47.7507333333,25.7962666667,28.475,9.5002,11.8608276316,8.76006666666,14.2108666666,28.4462,9.21536666666
432.57,11.0981,47.8416666667,25.8513333333,28.5240833333,9.51946666667,11.8885342105,8.77220000001,14.2477333333,28.4962666667,9.23700000001
432.93,11.0734833334,47.8713333334,25.8390666667,28.5563333333,9.51253333333,11.8856416667,8.75353333333,14.2290666667,28.5153333333,9.22268888889
433.29,11.1052333333,47.937,25.8926666667,28.6350833333,9.56286666667,11.9316745614,8.77833333333,14.2502,28.5727333333,9.25187777777
433.64,11.1379833333,47.971,25.9272,28.6795833333,9.59020000001,11.965383114,8.80186666666,14.3001333333,28.6578666667,9.2860888889
434.00,11.1284166667,48.066,25.948,28.7345833333,9.58446666668,11.9666024123,8.80000000001,14.303,28.7289333333,9.29746666667
434.35,11.1412333334,48.1290666667,25.9564666667,28.7925,9.59186666667,11.9923357456,8.82400000001,14.3244666666,28.7904,9.31484444444
434.71,11.1277666667,48.1176666667,25.9396,28.8108333333,9.56700000001,11.9795105263,8.80713333334,14.3097333333,28.8078,9.29398888889
435.07,11.13705,48.176,25.9492666667,28.8343333333,9.5858,11.9893217105,8.80359999999,14.3219333333,28.8409333333,9.29615555556
435.42,11.1682,48.2574666667,25.9936,28.9033333333,9.59913333333,12.0158447368,8.80326666666,14.3272666667,28.8988,9.32405555556
435.78,11.1636333333,48.3371333333,26.0431333333,28.95975,9.62040000001,12.0332679825,8.79659999999,14.3418,28.9708666667,9.32887777779
436.13,11.1752833333,48.3591333333,26.068,28.9624166667,9.61873333333,12.0439585526,8.80253333333,14.3561333333,29.0250666667,9.32227777777
436.49,11.1931333333,48.4441333333,26.1178666667,29.02875,9.63026666668,12.0566820175,8.82393333334,14.3722,29.1102666667,9.3306
436.84,11.2619,48.5517333333,26.2005333333,29.09975,9.66906666667,12.0989570175,8.87166666666,14.4282,29.2089333333,9.36894444444
437.20,11.2822333333,48.5951333333,26.2142,29.1088333333,9.69226666667,12.1167291667,8.89193333333,14.4586,29.2560666667,9.3922
437.56,11.3034,48.6964,26.2662,29.1630833333,9.70973333333,12.1362855263,8.91986666666,14.4797333334,29.3182,9.41628888888
437.91,11.3358,48.7228666667,26.3088666667,29.1954166667,9.74013333335,12.1557800439,8.95226666667,14.5048,29.3421333333,9.43461111111
438.27,11.3512666667,48.7612,26.3534,29.2286666666,9.75206666668,12.161027193,8.94360000001,14.5076,29.3754666667,9.4679
438.62,11.3520333333,48.8102,26.3799333333,29.2286666667,9.76320000001,12.1778037281,8.92993333333,14.5055333333,29.4116666667,9.47873333333
438.98,11.3643833333,48.8498,26.4087333333,29.2305,9.76766666666,12.1976710526,8.94693333333,14.5144666667,29.4550666667,9.50231111112
439.33,11.3600333333,48.8849333333,26.4154666667,29.2223333334,9.76486666668,12.1984589912,8.9436,14.5275333333,29.4741333333,9.48437777778
439.69,11.3730166667,48.9216,26.4146,29.2286666667,9.78273333333,12.2072309211,8.96240000001,14.5425333333,29.4687333333,9.49273333333
440.04,11.3944833333,48.9778,26.4364,29.266,9.80413333333,12.2108366228,8.98613333333,14.5782,29.4855333333,9.50561111111
440.40,11.41015,49.0293333333,26.4526,29.2819166667,9.82226666667,12.229620614,9.00373333333,14.6086,29.492,9.5154
440.75,11.39985,49.0068,26.4249333333,29.2385,9.82220000001,12.2249697368,8.99786666667,14.6122,29.4357333333,9.51972222223
441.11,11.39255,49.0448,26.4216666666,29.2389166667,9.79466666667,12.2060445176,8.98746666666,14.6076666667,29.4052,9.49205555555
441.47,11.39405,49.0626666667,26.4130666667,29.2323333333,9.80033333334,12.211933114,8.98213333333,14.6126,29.3642,9.48525555556
441.82,11.4072333333,49.0714,26.3796666666,29.2104166667,9.80206666666,12.2244846491,8.98353333333,14.6268,29.3154,9.49156666667
442.18,11.4059,49.1574,26.3826,29.20575,9.80906666667,12.2333232456,9.00273333334,14.6462,29.2876,9.46581111112
442.53,11.4373833333,49.1941333333,26.3759333334,29.2080833333,9.81780000001,12.2437473684,9.03606666667,14.6777333333,29.2246666667,9.47647777779
442.89,11.4334166667,49.2338,26.3504666667,29.1968333333,9.81233333333,12.2283432018,9.03233333333,14.6944666667,29.1321333333,9.47212222223
443.24,11.4228833333,49.2456,26.2969333333,29.1495,9.79273333332,12.2131484649,9.03533333333,14.6894666667,29.0192,9.46373333333
443.60,11.4367833333,49.2700666667,26.2838666667,29.1110833333,9.7776,12.2185642544,9.03053333333,14.6879333333,28.9142,9.46847777778
443.95,11.4562333333,49.3385333333,26.2772,29.0761666667,9.78773333333,12.2390916667,9.05333333333,14.703,28.8184666667,9.50580000001
444.31,11.4473833333,49.3629333333,26.2438,29.01675,9.77113333333,12.2266666667,9.05833333333,14.6823333333,28.6812,9.50726666667
444.66,11.4507166667,49.4272666667,26.2188,28.9965833333,9.76013333333,12.2296791667,9.06779999999,14.6837333333,28.5786666667,9.51214444445
445.02,11.4786166667,49.4585333333,26.1998,28.9401666667,9.7798,12.2530410088,9.09213333333,14.6995333334,28.4782666666,9.54398888889
445.37,11.4855166667,49.4662666667,26.1701333333,28.903,9.77646666666,12.2616879386,9.11173333333,14.7012666667,28.3666666667,9.56157777778
445.72,11.5049666667,49.5268,26.1631333333,28.8544166667,9.78346666667,12.2845497807,9.13259999999,14.7281333333,28.2956,9.57854444446
446.08,11.5222333333,49.4805333333,26.1004,28.8046666667,9.78126666667,12.286083114,9.1372,14.7311333333,28.1618666666,9.60435555555
446.43,11.5316833333,49.5094666667,26.0656666667,28.7630833333,9.79239999999,12.2912833333,9.13766666666,14.7449333333,28.055,9.62016666667
446.79,11.5919,49.5971333333,26.0948666667,28.7845,9.84846666667,12.3418381579,9.18826666667,14.7900666667,28.0104666667,9.65708888889
447.14,11.6198166667,49.6453333333,26.0891333333,28.7676666667,9.87279999999,12.3650230263,9.21206666667,14.8216,27.9182666667,9.69921111111
447.50,11.63145,49.6616,26.0503333333,28.7161666667,9.89260000001,12.3836932018,9.23660000001,14.8474,27.8116,9.71287777779
447.85,11.6337833333,49.6494666667,25.9973333333,28.6526666667,9.89346666666,12.3778671053,9.23373333333,14.8544,27.6786666667,9.70977777778
448.21,11.6594166667,49.6484,25.9480666667,28.5901666667,9.92346666666,12.3982756579,9.24086666667,14.8869333334,27.5655333333,9.73467777776
448.56,11.6965,49.6921333333,25.9479333333,28.5851666667,9.95646666667,12.4478256579,9.28646666666,14.9392,27.4848,9.76871111112
448.92,11.6807666667,49.6952,25.8893333333,28.5355833333,9.94113333334,12.4346541667,9.27173333333,14.9462,27.3434,9.75031111111
449.27,11.7088166667,49.7474,25.873,28.5195,9.9838,12.4563383772,9.29253333333,14.9925333333,27.2374,9.76754444443
449.62,11.71985,49.7716,25.8458666667,28.5035833334,10.0001333333,12.4551861842,9.30346666666,15.001,27.1024666667,9.78806666666
449.98,11.7480166667,49.8587333333,25.8566666667,28.49475,10.0324,12.4830785088,9.33753333333,15.0526,27.0071333333,9.81285555555
450.33,11.8006833333,49.9271333333,25.8722666667,28.4890833333,10.0696666667,12.533285307,9.40019999999,15.1162,26.9182,9.8460111111
450.69,11.7752666667,49.8790666667,25.8122,28.4075,10.0329333333,12.5125412281,9.38593333333,15.1113333333,26.7674666667,9.83738888888
451.04,11.8174666667,49.9092666667,25.8188666667,28.379,10.0696,12.5430368421,9.41946666667,15.1592,26.6840666667,9.85644444443
451.40,11.8297333333,49.9314666667,25.8063333333,28.371,10.0704,12.5455504386,9.42493333333,15.1779333333,26.5888,9.87165555555
451.75,11.8507166667,49.9779333333,25.7881333333,28.36925,10.0806,12.5610247807,9.43186666667,15.1872,26.5214,9.90156666666
452.10,11.8662833333,50.0124,25.7772666667,28.3704166667,10.0822666667,12.5689366228,9.45813333333,15.2134666667,26.4530666667,9.89983333333
452.46,11.87965,50.0322666667,25.7698,28.34725,10.093,12.5624881579,9.45059999999,15.2108666667,26.3968,9.91213333332
452.81,11.9026,50.0642666667,25.7713333333,28.3353333333,10.1093333333,12.5802447368,9.48020000001,15.2207333333,26.3565333333,9.95344444444
453.17,11.89725,50.0989333333,25.7441333333,28.2796666667,10.0720666667,12.5495504386,9.45840000001,15.2088,26.2970666667,9.93753333333
453.52,11.8992666666,50.1292,25.7495333333,28.2504166667,10.0706,12.5561276316,9.45199999999,15.2276,26.2777333333,9.93592222223
453.87,11.9212166667,50.1894666667,25.7767333333,28.2293333333,10.0820666667,12.5715278509,9.4628,15.2514666667,26.2607333333,9.95317777779
454.23,11.9207166667,50.2469333333,25.7862666667,28.21925,10.0821333333,12.5679037281,9.45686666667,15.2386666667,26.2558666667,9.96276666667
454.58,11.9345166667,50.2640666667,25.7831333333,28.2111666667,10.0833333333,12.5802065789,9.46313333333,15.2413333333,26.2506,9.96823333335
454.93,11.9438666667,50.2945333333,25.769,28.2234166667,10.0764,12.5898807017,9.46653333333,15.2402,26.2578,9.97022222221
455.29,11.9353833333,50.3379333333,25.7792,28.2169166667,10.0646,12.5781554824,9.45973333334,15.2195333333,26.2795333333,9.95444444444
455.64,11.9333833333,50.3347333333,25.7896,28.21775,10.0712,12.5828822368,9.46919999999,15.2426,26.2989333334,9.93475555556
