wavelength,Back_CamParf,Belly_CamParf,Breast_CamParf,Crissum_CamParf,Crown_CamParf,DorTail_CamParf,Rump_CamParf,Throat_CamParf,WingTip_CamParf
262.88,5.759,4.86886666667,4.1785,4.9121,3.5264,6.69793333334,4.8776,4.26969866667,8.35680000001
263.25,5.86124444445,4.82486666667,4.3767,4.92616666667,3.64546666667,6.60926666667,4.87963333333,4.22281066667,8.36293333333
263.63,6.32102222222,5.48193333333,4.82606666667,5.39106666667,4.086,7.11360000001,5.49635833333,4.69146933333,8.80879999999
264.00,6.25293333333,5.6172,4.68166666667,5.47336666667,4.06573333333,7.28273333334,5.27355833333,4.76031733333,8.40526666667
264.37,6.465,5.9386,4.5248,5.37353333333,4.20333333333,7.50826666667,5.55911666667,5.24512533334,8.58166666666
264.75,5.69166666667,5.6916,4.32283333333,4.57493333333,3.75113333333,6.94526666666,5.10266666667,4.74215733333,7.82906666667
265.12,6.20551111111,5.9514,4.55876666667,5.26226666667,4.17306666667,7.91333333335,5.45572916667,5.08573066667,8.37440000001
265.49,6.52368888889,6.14613333333,4.6621,5.54123333333,4.13233333333,8.36060000001,5.92299166667,5.167992,8.41560000001
265.87,5.54068888889,5.2778,3.8799,4.95083333333,3.19906666667,7.1146,4.94055416667,4.29780266667,7.845
266.24,6.12653333333,5.58493333333,4.2707,5.6905,3.7274,7.89906666667,5.43166666667,4.911304,8.48099999999
266.61,6.04604444444,5.73566666667,4.51156666667,5.6646,3.82813333333,8.05040000001,5.77545,5.08718133333,8.4738
266.98,5.84046666667,5.34626666667,4.14143333333,5.3058,3.49946666667,7.75226666665,5.39602083333,4.781232,8.49333333333
267.36,5.29824444445,5.00786666667,3.60516666667,4.75953333333,2.94333333333,7.2458,5.00677083333,4.31865333333,8.23480000001
267.73,5.81668888889,5.56633333333,4.0828,5.32736666667,3.43013333333,7.37246666667,5.468375,4.91395466667,8.79533333334
268.10,5.68822222222,5.14733333333,3.90416666667,4.9806,3.07206666667,7.14086666666,5.41524583333,4.72402666667,8.81593333333
268.48,5.13246666667,4.63546666667,3.57073333333,4.67576666667,2.6812,6.60813333333,4.87471666667,4.26830666667,8.25939999999
268.85,5.40971111111,4.9626,3.7336,5.12623333334,3.11973333333,6.73786666667,5.16957916667,4.65371733333,8.77980000001
269.22,5.01068888889,4.88666666667,3.50846666667,4.7842,2.81666666667,6.25273333333,4.90089583333,4.51253333333,8.45013333333
269.59,5.05155555556,5.0434,3.46866666667,4.7762,2.8962,6.26433333333,4.70619166667,4.481624,8.36626666667
269.97,4.88393333333,5.03046666667,3.47373333333,4.48443333333,2.93766666667,6.32513333333,4.82614583333,4.45186133333,8.47533333333
270.34,4.59291111111,4.79233333333,3.4929,4.26716666667,2.76513333333,6.0652,4.59542916666,4.24256266667,8.2586
270.71,4.78737777778,4.69233333333,3.4103,4.09453333333,2.7244,6.03513333333,4.46616666667,4.22638666667,8.19226666666
271.09,5.04866666667,4.8882,3.54586666667,4.3897,2.90973333333,6.2478,4.77966666667,4.55901866667,8.57960000001
271.46,5.34093333333,5.05893333333,3.73226666667,4.7733,3.19433333333,6.70606666667,5.21109166667,4.84149333333,8.75193333333
271.83,5.063,4.7428,3.5719,4.4833,2.92566666667,6.68746666667,4.93917916667,4.569048,8.41566666666
272.20,5.47486666667,5.3928,4.19316666667,5.15556666667,3.74013333333,7.19073333333,5.43661666667,5.29228533333,9.12733333334
272.58,6.04724444444,5.97686666667,4.88726666667,5.7672,4.23426666667,7.67459999999,5.89651666666,5.79322666667,9.69313333333
272.95,6.08413333333,6.03253333333,4.9965,5.90416666667,4.23393333333,7.70960000001,6.06324166667,5.98040266667,9.82653333335
273.32,6.35948888889,5.995,5.1221,6.13406666667,4.28053333333,8.01846666668,6.23620833333,5.9794,9.91853333333
273.69,6.43735555556,5.97306666667,5.17203333333,6.11606666667,4.2832,7.88693333333,6.3331375,6.07861066667,9.89673333333
274.06,6.76746666667,6.30366666667,5.5357,6.55,4.48306666666,8.11866666667,6.59260833333,6.42398666667,10.0605333333
274.44,6.72819999999,6.4026,5.61056666667,6.5038,4.3438,7.91620000001,6.60965416667,6.319248,10.1187333333
274.81,6.71462222222,6.5888,5.94943333333,6.6847,4.57913333334,8.08033333333,6.8724125,6.48355466667,10.3053333333
275.18,6.63713333333,6.72153333333,6.18333333333,6.53243333333,4.6486,7.91953333333,6.88627916667,6.538488,10.0624
275.55,6.76051111111,6.97933333333,6.5869,6.77923333333,4.8844,8.12073333333,7.07452916667,6.89301866667,10.3501333333
275.93,7.42611111112,7.7726,7.32636666667,7.6019,5.63733333333,8.75713333334,7.7809,7.54860533333,10.9655333333
276.30,7.43717777778,7.73053333333,7.3937,7.4372,5.635,8.7686,7.9722125,7.43485066666,10.735
276.67,7.34951111112,7.91026666667,7.36766666667,7.4106,5.77933333333,8.83726666666,8.094725,7.64645866667,10.7504666667
277.04,7.71751111112,8.37073333334,7.6868,7.7866,6.22066666667,9.31580000001,8.59912916667,7.90492266667,11.0334
277.41,7.7528,8.56566666667,7.8811,7.69953333333,6.42346666667,9.18206666667,8.71784166666,8.218256,11.191
277.79,7.79102222222,8.63279999999,8.00903333333,7.93073333333,6.58346666667,9.4144,8.95640416666,8.418976,11.4138666667
278.16,8.36071111112,9.03213333333,8.32576666667,8.32766666667,7.19926666667,9.88253333333,9.39100833333,8.94224,11.9108
278.53,8.30088888889,8.77766666667,8.05393333333,8.11523333333,7.20853333333,9.88759999999,9.43144166666,8.819568,11.8006666667
278.90,7.89113333333,8.45213333333,7.6287,7.87463333333,6.7658,9.45553333333,9.18084166666,8.44720266667,11.4191333333
279.27,8.13375555556,8.71800000001,7.93406666667,8.30706666667,7.04473333333,9.94086666665,9.56352083334,8.860808,11.7586
279.64,8.03631111111,8.81246666667,7.6497,8.0548,7.01933333333,9.8546,9.55911249999,8.772048,11.7621333333
280.02,7.89339999999,8.72593333333,7.4389,7.81463333333,6.83926666667,9.62106666667,9.52653750001,8.72302666667,11.6675333333
280.39,7.68973333333,8.48573333334,7.33133333333,7.61533333333,6.66353333334,9.35593333333,9.27230416665,8.56091466667,11.6053333333
280.76,7.59044444445,8.30726666667,7.11666666667,7.48386666667,6.46086666666,9.42853333334,9.29119166665,8.18363466667,11.3887333333
281.13,7.34408888888,8.1234,6.87593333333,7.266,6.32546666667,9.23320000001,8.89544583335,8.12460266667,11.1436666667
281.50,7.33737777779,8.268,6.87883333333,7.30236666667,6.45426666667,9.20360000001,8.95164583333,8.16666933333,11.3358666666
281.87,6.86464444445,7.98766666667,6.554,6.88633333333,6.17646666667,8.77060000001,8.63279583332,7.75019466667,10.9956666667
282.25,6.59362222222,7.74726666667,6.5295,6.59263333333,5.98106666667,8.73153333333,8.60223333334,7.60236,10.6156666667
282.62,7.16719999999,8.42926666667,7.27916666667,7.1738,6.68786666667,9.25726666667,9.27685416667,8.39191733333,11.3071333333
282.99,7.26426666667,8.53406666666,7.38216666667,7.2465,6.9586,9.42786666667,9.29215416668,8.48857066666,11.3859333333
283.36,7.24515555556,8.33966666667,7.06183333333,7.08933333333,6.78626666667,9.15233333333,9.13555416667,8.25765333333,11.3362
283.73,7.60768888888,8.51413333333,7.47996666667,7.37766666667,7.02473333333,9.36946666667,9.32050000001,8.64877333334,11.4666
284.10,7.20535555555,7.97346666667,7.08286666667,7.03993333333,6.62473333333,9.08033333333,8.84983333334,8.30342933333,11.1335333333
284.47,7.11773333333,7.9226,6.9155,7.0921,6.4314,9.10626666666,8.65466249999,8.26557866667,11.0161333333
284.85,6.82775555556,7.65586666667,6.66766666667,6.84463333333,6.2226,8.70639999999,8.44692500001,7.855416,10.7791333333
285.22,6.60248888889,7.27953333333,6.56486666667,6.51496666667,5.98213333333,8.48826666667,8.26394583333,7.500176,10.4677333333
285.59,6.22533333333,6.9528,6.26196666667,6.1883,5.64166666667,8.22766666667,8.01779583333,7.142176,10.1024666667
285.96,6.03388888889,6.77866666667,6.1122,5.96876666667,5.48413333333,7.97166666666,7.75225416667,6.992432,9.82573333335
286.33,5.81977777778,6.715,5.97136666667,5.87353333333,5.29273333333,7.73446666667,7.46705416667,6.830176,9.68320000002
286.70,5.47733333333,6.49466666667,5.5419,5.6594,4.9412,7.39413333334,7.17767916667,6.447912,9.37733333334
287.07,5.65973333333,6.64766666667,5.66156666667,5.86466666667,5.06266666666,7.4412,7.30633333333,6.799832,9.48533333331
287.44,5.5034,6.63273333333,5.6254,5.7174,5.0688,7.47293333333,7.311475,6.77334133333,9.36526666665
287.82,5.39697777778,6.58173333333,5.5566,5.57476666666,5.03566666667,7.29826666667,7.32461666667,6.55381866667,9.2058
288.19,5.29133333333,6.4494,5.42643333333,5.41896666667,4.90693333333,7.07326666666,7.22885,6.31261066667,8.95340000001
288.56,5.14084444445,6.33913333333,5.2978,5.11016666667,4.77933333334,6.86406666667,7.1836625,6.14010666667,8.76879999999
288.93,5.28555555556,6.4426,5.40846666667,5.20933333333,4.8874,6.9864,7.16989166667,6.43394666667,8.75253333334
289.30,5.18284444445,6.33106666667,5.1718,5.12246666667,4.691,6.96086666667,7.0379875,6.35517333333,8.70599999999
289.67,5.77282222222,6.90046666667,5.7205,5.7194,5.31046666667,7.6148,7.58712083333,6.98595466667,9.16086666667
290.04,6.13886666667,7.12833333333,5.99166666667,5.9146,5.365,7.94626666667,7.80569166667,7.32991466667,9.45480000001
290.41,6.09902222222,6.99346666667,5.6565,5.66626666667,5.16073333333,7.58086666667,7.65570416666,7.116168,9.3696
290.78,5.88653333333,6.55506666666,5.29026666667,5.32126666667,4.7144,7.06146666667,7.1494375,6.78661066667,8.83533333334
291.15,5.25091111111,5.9482,4.61006666667,4.66246666667,3.93133333333,6.44386666666,6.679225,6.01055466667,8.34459999999
291.52,5.23655555555,5.867,4.4237,4.718,3.7756,6.0966,6.5022375,5.92846133333,8.15126666667
291.89,4.98053333333,5.6518,4.08693333333,4.55006666667,3.52093333333,5.9166,6.232275,5.80789333333,8.04013333333
292.26,4.62197777778,5.37706666667,3.75206666667,4.23136666667,3.33333333333,5.5794,5.97035416667,5.57603733333,7.68253333334
292.64,4.64055555555,5.2888,3.5853,4.27043333333,3.2254,5.46773333333,5.82938333333,5.38002133333,7.54093333334
293.01,4.29251111111,4.9194,3.3037,3.94333333333,2.90326666667,4.85786666667,5.57964166667,5.036784,7.33213333333
293.38,4.17475555555,4.952,3.35056666667,3.87946666667,2.93726666667,4.6004,5.5683125,5.010712,7.1906
293.75,3.83017777778,4.55286666667,3.01916666667,3.57106666667,2.40693333333,3.9616,5.22065416667,4.543952,6.70613333334
294.12,3.33206666667,4.151,2.55013333333,3.2645,2.18853333333,3.51173333333,4.8430625,4.047192,6.17233333333
294.49,3.36393333333,4.18053333333,2.75516666667,3.47696666667,2.29553333333,3.7896,4.90493333333,4.17142666667,6.20313333333
294.86,3.13606666667,4.03446666667,2.74246666667,3.40533333333,2.2538,3.8184,4.81735833333,4.04393333333,5.94926666667
295.23,3.87655555556,4.68266666667,3.43526666667,4.0556,2.88933333334,4.32533333333,5.20033333333,4.58012,6.40126666666
295.60,3.85702222222,4.645,3.44433333333,4.06083333333,2.83953333333,4.35466666667,5.0717,4.416184,6.32833333333
295.97,4.12097777778,4.84013333333,3.75846666667,4.36973333333,3.06426666666,4.63473333333,5.24363333333,4.42197333333,6.48873333334
296.34,3.93462222222,4.6598,3.62726666667,4.26236666667,2.8128,4.37226666667,4.98675416667,4.149992,6.3662
296.71,3.48451111111,4.45606666667,3.33056666667,3.916,2.52893333333,4.09246666667,4.63900416667,3.88934666667,6.04113333333
297.08,3.43397777778,4.42,3.2478,3.89226666667,2.4352,4.00893333333,4.4441125,3.799008,5.86733333333
297.45,3.76615555555,4.7426,3.46693333333,4.19946666667,2.56546666666,4.19613333333,4.6237875,4.089848,6.21666666667
297.82,3.52277777778,4.46713333333,3.20816666667,3.8709,2.34473333333,3.97866666667,4.29020416667,3.84865333333,6.03106666667
298.19,3.67226666667,4.6668,3.3863,4.0185,2.44673333333,4.0406,4.421775,4.031688,6.20046666667
298.56,3.81862222222,4.95546666666,3.62036666667,4.22466666667,2.62733333333,4.18826666667,4.55349583333,4.12238666667,6.35126666666
298.93,4.33208888889,5.43066666667,4.0803,4.6585,2.9856,4.61453333333,4.8772875,4.532472,6.87393333333
299.30,4.36128888889,5.55586666667,4.15133333333,4.7962,3.04233333333,4.63913333333,4.976375,4.629744,6.95686666666
299.67,4.36226666667,5.76373333333,4.33146666667,4.7954,3.03973333333,4.61453333333,4.99215833333,4.664256,7.03626666667
300.04,4.03157777778,5.56526666667,4.08093333333,4.5252,2.641,4.11426666667,4.58877916667,4.41269866667,6.69666666667
300.41,4.51015555555,6.07733333333,4.51633333333,4.99693333333,3.04706666667,4.67213333333,4.89740833333,4.88656,7.12553333333
300.78,5.10731111111,6.49406666666,5.0266,5.54466666667,3.38873333333,4.97213333333,5.368475,5.2754,7.56173333334
301.15,5.58942222222,7.15773333333,5.59776666667,6.1776,3.86946666667,5.6948,5.90540416667,5.829112,8.12100000001
301.52,5.99813333333,7.49166666666,6.02686666667,6.5674,4.3746,6.10633333334,6.2429875,5.98397333333,8.33886666667
301.89,6.07522222222,7.72906666667,6.08643333333,6.7828,4.40813333333,6.14006666667,6.32222916667,6.05199466667,8.3516
302.26,5.86013333333,7.41700000001,5.69666666667,6.64446666667,4.11586666667,5.83646666667,6.02831666667,5.63551466667,8.0542
302.63,5.87726666667,7.15520000001,5.55453333333,6.66003333333,4.07073333333,5.62093333333,5.9538875,5.62132266667,7.92266666667
303.00,5.68157777778,7.06026666667,5.43873333333,6.66556666667,3.86826666667,5.51066666667,5.87577083333,5.497272,7.668
303.37,5.33893333333,6.81059999999,5.171,6.35563333333,3.62,5.42006666667,5.48805,5.18196,7.29093333333
303.74,5.40006666666,6.67340000001,5.23573333333,6.54393333333,3.7292,5.56733333333,5.41371666667,5.267976,7.25946666667
304.10,5.19773333333,6.40226666667,5.0147,6.44856666667,3.6472,5.49053333333,5.30845416667,5.16892533333,7.03233333333
304.47,5.28988888889,6.56126666666,5.15803333333,6.638,3.77,5.4926,5.51604583333,5.377856,7.11213333333
304.84,5.58635555556,6.96366666667,5.5425,6.99013333333,4.16266666667,5.9142,5.71764166667,5.72181866667,7.45886666667
305.21,5.27015555555,6.52640000001,5.23333333333,6.636,3.7538,5.52786666667,5.30084583333,5.38864266667,7.0696
305.58,4.38551111111,5.7524,4.46833333333,5.982,2.91693333333,4.80286666667,4.42795833333,4.71170933333,6.24906666667
305.95,4.49751111111,5.87506666667,4.6924,6.20556666667,3.1062,4.96393333333,4.42789583333,4.76696266667,6.3584
306.32,4.95962222222,6.42606666667,5.23516666667,6.64806666666,3.57386666667,5.46353333333,4.81317083333,5.188016,6.66653333333
306.69,4.71015555556,6.36526666667,4.97173333333,6.45073333333,3.31673333333,5.29733333333,4.44117916667,4.940736,6.45846666667
307.06,4.87597777778,6.5992,5.05663333333,6.63193333333,3.603,5.3416,4.45966666667,5.07565866667,6.58826666667
307.43,5.16744444444,6.791,5.21403333333,6.93423333333,3.7808,5.2986,4.57549166667,5.212344,6.83153333333
307.80,5.42084444444,7.12706666667,5.48093333333,7.1155,3.88946666667,5.46893333333,4.80951666667,5.35431466667,7.00806666667
308.17,6.03255555555,7.78933333333,6.17756666667,7.63103333333,4.31593333334,5.94813333333,5.281825,5.86008,7.50913333333
308.54,6.014,7.7372,6.063,7.52263333333,4.1724,5.89613333333,5.183525,5.738512,7.4292
308.90,5.7664,7.40846666666,5.7495,7.39113333333,3.93906666667,5.57233333333,5.00328333334,5.63323733333,7.13053333333
309.27,6.19937777778,7.75046666667,6.0327,7.7283,4.29073333333,5.87093333333,5.39518333333,5.97448266667,7.481
309.64,6.59955555556,8.09353333334,6.3661,8.07373333333,4.57286666667,5.98526666667,5.731525,6.298768,7.7742
310.01,6.68097777778,8.12113333332,6.35866666667,8.22053333334,4.68573333333,6.06646666666,5.8909375,6.355064,7.83646666667
310.38,6.71331111111,8.21406666667,6.4882,8.42553333333,4.6476,6.04173333333,5.94787083333,6.43600533333,7.99693333334
310.75,6.89166666667,8.36913333334,6.87433333333,8.72366666667,4.7854,6.26773333333,6.24623333333,6.67607733333,8.159
311.12,6.99519999999,8.41380000001,7.00526666667,8.85693333333,4.82706666667,6.3046,6.4351375,6.74744266667,8.31966666667
311.49,7.04646666668,8.54133333333,7.19796666667,9.05950000001,4.92586666667,6.55706666667,6.617975,6.92690666667,8.34620000001
311.85,7.04486666667,8.59419999999,7.2184,9.24593333333,5.00566666667,6.57886666667,6.70006666667,7.07374133333,8.39913333333
312.22,6.88997777777,8.52413333333,7.04956666667,9.25290000001,4.9958,6.5196,6.59865833333,7.08841066667,8.30786666666
312.59,7.03839999999,8.77459999999,7.32413333333,9.50950000001,5.15166666667,6.61793333333,6.726825,7.14457066667,8.46206666667
312.96,7.4014,9.14006666665,7.72096666667,9.86963333333,5.40013333333,6.93933333333,6.99839166666,7.418208,8.68160000001
313.33,7.3248,9.25226666665,7.86806666667,10.0496333333,5.43913333333,6.94873333333,7.01519166667,7.445576,8.75426666667
313.70,7.5098,9.55200000001,8.1782,10.3927666667,5.61666666667,7.257,7.26975833333,7.76912533333,8.94739999999
314.07,7.34911111112,9.54013333335,8.10426666667,10.3706,5.39726666667,7.0842,7.12835416667,7.73793333333,8.84840000001
314.43,7.21899999999,9.3196,7.92946666667,10.3883666667,5.3356,7.1066,7.02480833333,7.76347466667,8.67153333334
314.80,7.34668888889,9.54133333332,7.8945,10.5795666667,5.42046666667,7.0398,7.0892375,7.86788533333,8.70293333333
315.17,7.49224444445,9.80046666667,8.1126,10.8015,5.54533333333,7.37893333333,7.12793333333,8.15411466667,8.72433333333
315.54,7.28235555555,9.61866666667,8.04856666667,10.6315333333,5.34766666667,7.14886666667,6.88941666666,8.01778133333,8.588
315.91,7.64786666666,10.0233333333,8.41986666667,10.9809666667,5.66253333333,7.42586666667,7.12843333333,8.313008,8.81866666666
316.28,7.93579999999,10.3764,8.69923333333,11.3587666667,5.9178,7.6266,7.35325,8.53948,9.09799999999
316.64,8.07717777777,10.5570666667,8.9215,11.6691666667,6.20806666667,7.8722,7.58566666667,8.95730933334,9.24806666667
317.01,7.84088888889,10.6292666667,8.8772,11.6748333333,6.062,7.67426666667,7.43995833333,8.88647733333,9.12193333333
317.38,7.95208888889,10.8582666667,9.0441,11.8388333333,6.1178,7.6926,7.446625,9.11730933333,9.12719999999
317.75,7.71826666666,10.7355333333,8.84776666667,11.5569,5.89506666667,7.40746666667,7.07664583333,8.76350933333,8.89719999999
