wavelength,Back_OryCraf,Belly_OryCraf,Breast_OryCraf,Crissum_OryCraf,Crown_OryCraf,DorTail_OryCraf,Patch10_OryCraf,Rump_OryCraf,Throat_OryCraf,WingTip_OryCraf
405.39,5.62555555556,8.771,6.10555555555,6.54466666667,5.685,6.29344444444,6.44666666667,5.78211111111,8.58266666668,6.51744444444
405.75,5.60014814815,8.79083333333,6.10144444444,6.55244444445,5.676,6.30055555556,6.40566666667,5.71327777778,8.58877777778,6.51977777778
406.11,5.58814814815,8.79472222223,6.06044444444,6.55255555556,5.60666666667,6.21444444444,6.37366666667,5.69527777778,8.591,6.47533333333
406.47,5.55555555556,8.78877777779,6.03011111111,6.54166666667,5.57588888889,6.20355555555,6.36744444444,5.67583333333,8.6268888889,6.427
406.83,5.49829629629,8.71944444443,6.01522222222,6.50655555556,5.526,6.156,6.32444444444,5.622,8.61533333333,6.37566666667
407.19,5.54207407407,8.79055555556,6.05444444445,6.54577777778,5.53755555555,6.23066666667,6.37166666666,5.67033333333,8.68033333332,6.41377777778
407.55,5.53851851852,8.80966666667,6.07788888889,6.53655555555,5.52166666666,6.21377777778,6.35977777778,5.65655555556,8.676,6.41888888889
407.90,5.51711111111,8.8633888889,6.09688888889,6.57222222222,5.52755555556,6.184,6.37611111111,5.67811111111,8.68055555557,6.35977777778
408.26,5.50155555556,8.87283333333,6.073,6.63255555556,5.53788888889,6.22777777778,6.37544444445,5.65677777778,8.72533333334,6.35366666666
408.62,5.47592592593,8.90505555556,6.11011111111,6.70855555556,5.57288888889,6.25833333333,6.38888888889,5.64894444444,8.74099999999,6.367
408.98,5.494,8.93000000001,6.14188888889,6.74988888889,5.587,6.249,6.36844444445,5.66583333334,8.75677777778,6.35222222222
409.34,5.55533333333,9.02905555556,6.20666666666,6.83355555556,5.655,6.30822222222,6.41,5.71833333333,8.8201111111,6.38744444445
409.70,5.58992592593,9.09705555557,6.26933333333,6.85911111111,5.72188888889,6.41211111111,6.49977777778,5.78977777778,8.86322222223,6.42088888889
410.06,5.676,9.20077777779,6.37244444444,6.94755555556,5.86022222222,6.55255555556,6.60755555556,5.87861111111,8.96655555557,6.53455555555
410.42,5.7715925926,9.28033333333,6.451,7.00422222222,5.94522222222,6.61888888889,6.65511111111,5.91927777778,9.03133333333,6.60711111111
410.77,5.763,9.31538888888,6.42633333333,7.03222222222,5.985,6.59844444444,6.64288888889,5.89616666667,9.05066666668,6.62766666667
411.13,5.6557037037,9.23538888889,6.32933333333,6.90977777778,5.90633333333,6.45222222222,6.53611111111,5.78477777778,8.93799999999,6.51522222222
411.49,5.66344444444,9.22805555554,6.31733333333,6.90655555556,5.903,6.45311111111,6.54155555555,5.75633333333,8.92977777777,6.47455555556
411.85,5.68196296296,9.2338888889,6.35377777778,6.92633333333,5.929,6.41111111111,6.52588888889,5.73727777778,8.93944444445,6.47477777778
412.21,5.67288888889,9.24961111112,6.41877777778,6.92911111111,5.92144444445,6.38955555556,6.53177777778,5.75983333334,8.95055555555,6.45955555556
412.57,5.64037037037,9.25283333332,6.36766666667,6.86588888889,5.86166666667,6.32777777778,6.489,5.7095,8.93066666668,6.413
412.92,5.64244444445,9.25716666667,6.32,6.86577777778,5.87311111111,6.33077777778,6.52088888889,5.69305555556,8.96055555557,6.42444444444
413.28,5.56355555556,9.18705555557,6.22722222222,6.80277777778,5.77011111111,6.27977777778,6.45933333333,5.61944444444,8.9161111111,6.34655555556
413.64,5.54955555556,9.19477777777,6.18466666667,6.76066666667,5.72533333333,6.17266666667,6.382,5.573,8.92344444443,6.288
414.00,5.53581481482,9.23894444446,6.214,6.78888888889,5.71433333333,6.12355555556,6.37922222222,5.55433333333,8.95333333333,6.304
414.36,5.55118518518,9.33055555554,6.26177777778,6.834,5.75822222222,6.12666666667,6.43922222222,5.62144444445,8.99322222222,6.35022222222
414.72,5.62311111111,9.39822222222,6.34488888889,6.90377777778,5.82555555556,6.21177777778,6.53,5.73288888889,9.07644444444,6.41644444444
415.07,5.70503703704,9.51166666667,6.45811111111,7.03544444445,5.89233333333,6.34711111111,6.60866666667,5.81483333333,9.223,6.53088888889
415.43,5.67122222222,9.546,6.45855555556,7.00977777778,5.87566666667,6.32011111111,6.57144444444,5.8315,9.23555555554,6.51788888889
415.79,5.732,9.6166111111,6.52200000001,7.068,5.93233333333,6.35811111111,6.631,5.88366666667,9.33488888888,6.60022222222
416.15,5.7492962963,9.65650000001,6.53100000001,7.10788888889,5.98344444445,6.38855555555,6.69066666667,5.9235,9.35966666668,6.63333333333
416.51,5.78107407407,9.6983888889,6.58433333332,7.13788888889,6.04355555555,6.45566666667,6.75877777778,6.00005555556,9.41922222223,6.66577777778
416.86,5.78392592593,9.73705555556,6.6361111111,7.17333333333,6.06411111111,6.49666666667,6.77588888889,6.01461111111,9.46611111112,6.68733333333
417.22,5.77192592592,9.74822222222,6.65111111112,7.18055555556,6.08044444445,6.47766666667,6.75911111111,6.01311111111,9.46777777779,6.681
417.58,5.777,9.7568888889,6.65500000001,7.21722222222,6.089,6.48744444444,6.77655555555,6.01383333333,9.48577777777,6.69377777778
417.94,5.79077777778,9.75894444446,6.65877777778,7.226,6.08322222222,6.50811111111,6.78466666667,6.04355555556,9.47077777778,6.65477777778
418.29,5.81337037037,9.77644444446,6.66400000001,7.263,6.10066666667,6.51933333333,6.78877777778,6.05011111111,9.48744444445,6.65544444444
418.65,5.84196296296,9.81744444446,6.69899999999,7.28277777778,6.10144444444,6.50866666667,6.77055555556,6.03738888889,9.50566666665,6.65722222222
419.01,5.85314814815,9.81088888888,6.69744444445,7.28644444445,6.11933333333,6.46322222222,6.76477777778,6.03527777778,9.50022222223,6.65833333333
419.37,5.85340740741,9.82200000001,6.70533333333,7.31933333333,6.13233333333,6.49622222222,6.78533333333,6.0325,9.51244444445,6.66411111111
419.73,5.82233333333,9.80133333332,6.66600000001,7.286,6.10266666667,6.45066666667,6.75944444445,6.00283333333,9.46177777778,6.63888888889
420.08,5.82711111111,9.81483333333,6.69533333332,7.29233333333,6.116,6.45955555555,6.76555555555,5.97955555555,9.47788888888,6.643
420.44,5.8277037037,9.82655555556,6.70244444444,7.31433333333,6.09844444445,6.42688888889,6.73155555555,5.94472222222,9.47122222223,6.631
420.80,5.81796296296,9.81961111112,6.699,7.29822222222,6.09566666667,6.39488888889,6.71433333333,5.92983333333,9.45244444443,6.61522222222
421.16,5.85355555555,9.86866666666,6.72844444443,7.33022222222,6.11222222222,6.41455555556,6.73366666667,5.962,9.49622222223,6.66488888889
421.51,5.85211111111,9.88349999999,6.7428888889,7.339,6.12322222222,6.409,6.73788888889,5.96172222222,9.51066666667,6.67188888889
421.87,5.87888888889,9.91716666666,6.75777777779,7.32833333333,6.13466666667,6.40822222222,6.738,5.976,9.54766666667,6.69033333333
422.23,5.87951851852,9.93794444446,6.78433333332,7.33933333333,6.14766666667,6.39677777778,6.76377777778,5.99666666666,9.56499999999,6.69655555556
422.58,5.90788888889,9.98744444446,6.81966666667,7.36555555555,6.19044444445,6.42677777778,6.82144444444,6.0465,9.59933333332,6.71122222222
422.94,5.91185185185,10.0191666667,6.83355555554,7.38044444444,6.20077777778,6.461,6.84955555555,6.069,9.61844444444,6.70477777778
423.30,5.94048148148,10.0667777778,6.86755555555,7.40077777778,6.22066666667,6.45711111111,6.87033333333,6.10316666667,9.67755555554,6.73833333333
423.66,5.94722222222,10.1046666667,6.88022222221,7.427,6.21855555556,6.48866666667,6.87955555555,6.1125,9.71522222221,6.74022222222
424.01,5.97944444445,10.144,6.9191111111,7.45244444444,6.21877777778,6.49288888889,6.891,6.14755555556,9.755,6.75888888889
424.37,6.00233333333,10.1865,6.95699999999,7.48577777778,6.25655555556,6.52433333333,6.92377777778,6.18088888889,9.79911111111,6.79588888889
424.73,6.02351851852,10.2315555556,6.982,7.51444444444,6.27866666667,6.54033333333,6.94633333333,6.20361111111,9.84277777778,6.80466666667
425.08,6.025,10.2223888889,6.9818888889,7.50711111111,6.29388888889,6.54077777778,6.96155555556,6.20272222222,9.8488888889,6.78522222222
425.44,6.04374074074,10.2530555555,7.00311111112,7.53333333333,6.31055555556,6.54766666667,6.97833333333,6.22,9.86433333332,6.80144444444
425.80,6.03303703704,10.2742222222,7.00100000001,7.57166666667,6.33866666667,6.52822222222,6.98155555556,6.20777777778,9.85577777779,6.79711111111
426.16,6.03985185185,10.3081666667,7.00722222222,7.56822222222,6.327,6.54088888889,6.96988888889,6.18905555556,9.87388888888,6.80033333333
426.51,5.99792592593,10.2898333333,6.98466666668,7.55322222222,6.28022222222,6.51811111111,6.92988888889,6.13872222222,9.86499999999,6.78622222222
426.87,6.01174074074,10.3196111111,7.007,7.56577777778,6.29311111111,6.49077777778,6.92255555556,6.12433333333,9.88900000001,6.79711111111
427.23,6.04244444444,10.3682222222,7.03144444446,7.60544444444,6.31588888889,6.515,6.95311111111,6.13144444444,9.91855555556,6.81177777778
427.58,6.05,10.41,7.06533333333,7.634,6.36777777778,6.52611111111,6.98477777778,6.15688888889,9.95688888888,6.82777777778
427.94,6.01925925926,10.4107777778,7.02588888888,7.63744444444,6.37911111111,6.52733333333,6.98133333333,6.14988888889,9.95122222223,6.80588888889
428.30,6.04225925926,10.4344444445,7.03877777778,7.67277777778,6.40955555556,6.53333333333,7.01333333333,6.17122222222,9.988,6.81677777778
428.65,6.05659259259,10.4586666667,7.07677777777,7.69033333333,6.425,6.55133333333,7.03744444445,6.17905555555,9.99477777778,6.83022222222
429.01,6.07381481481,10.5173888889,7.1221111111,7.74411111111,6.43244444445,6.54711111111,7.05522222222,6.17211111111,10.0403333333,6.83788888889
429.37,6.08633333333,10.5566111111,7.1581111111,7.76577777778,6.48333333333,6.55333333333,7.07755555556,6.20655555556,10.1023333333,6.85033333333
429.72,6.06325925926,10.5691111111,7.16811111112,7.757,6.42755555556,6.54766666667,7.06844444444,6.19777777778,10.1195555555,6.83688888889
430.08,6.09433333333,10.6408888889,7.19500000001,7.82066666667,6.476,6.57055555556,7.10822222222,6.23355555555,10.1824444445,6.87122222222
430.44,6.14892592593,10.712,7.2418888889,7.87344444445,6.53377777778,6.58633333333,7.13566666667,6.27255555555,10.2588888889,6.90344444444
430.79,6.16725925926,10.7696111111,7.28211111111,7.90055555556,6.53311111111,6.58677777778,7.15144444444,6.30811111111,10.29,6.90955555556
431.15,6.19118518519,10.8080555556,7.33033333334,7.95244444444,6.58233333333,6.61644444444,7.18833333333,6.34633333333,10.3244444444,6.94888888889
431.50,6.23825925926,10.8492777778,7.35888888889,7.98144444445,6.591,6.62422222222,7.203,6.36216666667,10.3818888889,6.97144444444
431.86,6.29259259259,10.9282777778,7.42466666667,8.02744444446,6.63733333333,6.614,7.24877777778,6.39294444445,10.452,7.00755555556
432.22,6.3045925926,10.9936111111,7.45477777779,8.03366666667,6.65188888889,6.62177777778,7.25966666667,6.41483333333,10.4882222222,7.00666666666
432.57,6.31177777778,11.0254444444,7.4608888889,8.05788888889,6.65944444444,6.59422222222,7.27188888889,6.4385,10.5417777778,7.02488888889
432.93,6.34185185185,11.0737222222,7.52211111112,8.08388888889,6.69477777778,6.61644444445,7.30466666667,6.49277777778,10.5905555556,7.04855555556
433.29,6.35622222222,11.1032222222,7.54688888888,8.09166666666,6.68755555556,6.62711111111,7.32544444445,6.50066666667,10.6037777778,7.05644444444
433.64,6.41111111111,11.1443888889,7.60822222222,8.139,6.75533333333,6.67555555556,7.375,6.54216666667,10.66,7.11755555556
434.00,6.41862962963,11.1271111111,7.62811111111,8.13711111111,6.769,6.65844444445,7.37088888889,6.53888888889,10.6552222222,7.099
434.35,6.4325925926,11.1208888889,7.64344444443,8.11544444443,6.751,6.62055555555,7.37622222222,6.53488888889,10.6462222222,7.09544444445
434.71,6.39881481482,11.1193888889,7.62955555557,8.10722222223,6.76211111111,6.61355555556,7.36577777778,6.516,10.6703333333,7.08822222222
435.07,6.38003703704,11.1207777778,7.62777777777,8.09655555555,6.72577777778,6.55166666667,7.34211111111,6.49616666667,10.6613333333,7.04388888889
435.42,6.41007407408,11.1588333333,7.66722222222,8.11722222221,6.74166666666,6.59288888889,7.367,6.53483333333,10.6962222222,7.06911111111
435.78,6.40792592593,11.1596111111,7.66844444443,8.10833333334,6.733,6.60622222222,7.35733333333,6.51722222222,10.7026666667,7.05833333333
436.13,6.4122962963,11.1781666667,7.66844444446,8.12066666667,6.73622222222,6.61944444444,7.36866666667,6.50383333333,10.7403333334,7.07555555556
436.49,6.40622222222,11.1866111111,7.69111111111,8.1321111111,6.73766666667,6.645,7.35888888889,6.49816666667,10.7283333333,7.07388888889
436.84,6.41333333333,11.2246666667,7.71499999999,8.16499999999,6.75266666667,6.64766666667,7.36822222222,6.52211111111,10.7507777778,7.09177777778
437.20,6.42103703704,11.2662777778,7.73544444444,8.20144444443,6.76011111111,6.64077777778,7.37411111111,6.53116666666,10.7764444445,7.07788888889
437.56,6.43674074074,11.3037777778,7.74733333332,8.21022222221,6.767,6.64755555556,7.388,6.54433333333,10.8164444445,7.06211111111
437.91,6.39811111111,11.3238333333,7.76088888889,8.20611111112,6.741,6.64811111111,7.39155555555,6.55055555556,10.8284444444,7.04477777778
438.27,6.38333333333,11.3668333333,7.77033333332,8.24877777778,6.76633333334,6.68111111111,7.40077777778,6.5635,10.8595555555,7.03822222222
438.62,6.42244444444,11.3893888889,7.81122222221,8.28711111112,6.77833333333,6.69088888889,7.41766666667,6.58005555556,10.8826666666,7.04944444445
438.98,6.46318518518,11.4572222222,7.8391111111,8.30833333333,6.82188888889,6.71966666667,7.44733333333,6.59761111111,10.9444444444,7.07966666667
439.33,6.43248148148,11.4487777778,7.83722222223,8.29933333333,6.80688888889,6.68055555556,7.42666666667,6.56972222222,10.9351111111,7.04655555556
439.69,6.4407037037,11.4977222222,7.87555555557,8.3508888889,6.84066666667,6.69455555556,7.44633333333,6.61661111111,10.9706666667,7.06711111111
440.04,6.44862962963,11.5391666667,7.90577777779,8.37444444443,6.84355555555,6.69244444444,7.46411111111,6.63638888889,10.9696666667,7.05277777778
440.40,6.48948148148,11.614,7.95255555557,8.42611111111,6.85833333333,6.70988888889,7.496,6.66694444444,11.0136666667,7.07755555556
440.75,6.52122222222,11.6586111111,7.98177777777,8.4718888889,6.87188888889,6.73633333333,7.52911111111,6.68316666667,11.0515555556,7.09377777778
441.11,6.55466666667,11.6943888889,7.99988888889,8.49755555556,6.90588888889,6.76988888889,7.559,6.70716666667,11.0908888889,7.11366666667
441.47,6.52766666667,11.7008888889,8.00433333332,8.50833333333,6.90955555556,6.734,7.54144444444,6.69305555556,11.0868888889,7.10111111111
441.82,6.55477777778,11.7583333333,8.02755555557,8.53655555555,6.944,6.737,7.55822222222,6.70522222222,11.1344444445,7.13833333333
442.18,6.58114814815,11.8038333333,8.07511111112,8.5648888889,6.96922222222,6.73033333333,7.59622222222,6.73238888889,11.173,7.16988888889
442.53,6.60748148148,11.8693333333,8.11477777777,8.61288888888,7.002,6.76811111111,7.63355555556,6.77522222222,11.2246666666,7.19088888889
442.89,6.60118518518,11.8678888889,8.13566666668,8.62544444445,7.00877777778,6.76811111111,7.64,6.79311111111,11.249,7.20122222222
443.24,6.62055555555,11.9041666667,8.15022222223,8.64366666667,7.02366666666,6.76255555556,7.65111111111,6.80894444444,11.2658888889,7.20411111111
443.60,6.61874074074,11.9183888889,8.1631111111,8.63000000001,7.00044444444,6.73733333333,7.647,6.77694444445,11.278,7.186
443.95,6.60325925926,11.8778888889,8.13666666667,8.60011111112,6.96777777778,6.706,7.62111111111,6.76511111111,11.2791111111,7.16355555556
444.31,6.52918518518,11.8198888889,8.05300000001,8.53288888888,6.91655555556,6.62588888889,7.557,6.70311111111,11.2567777778,7.08811111111
444.66,6.48162962963,11.8224444445,8.0288888889,8.51211111111,6.90355555555,6.604,7.52966666667,6.66822222222,11.2498888889,7.051
445.02,6.45162962963,11.8367222222,8.03433333334,8.51366666666,6.87366666667,6.58544444445,7.509,6.655,11.2462222222,7.04644444444
445.37,6.47011111111,11.8939444445,8.06188888889,8.54177777778,6.88077777778,6.59477777778,7.53055555556,6.6605,11.2874444444,7.06233333333
445.72,6.47722222222,11.9057222222,8.0638888889,8.5648888889,6.88477777778,6.62322222222,7.54,6.67477777778,11.2981111111,7.05088888889
446.08,6.48766666667,11.9444444444,8.066,8.59899999999,6.88755555555,6.64711111111,7.53511111111,6.68727777778,11.3267777778,7.04733333333
446.43,6.47159259259,11.9554444444,8.04377777778,8.5961111111,6.87144444444,6.62733333333,7.52844444445,6.67566666666,11.3334444444,7.033
446.79,6.46192592593,11.9830555556,8.03355555555,8.60933333332,6.86477777778,6.627,7.51722222222,6.66138888889,11.3265555555,7.00366666667
447.14,6.46381481482,12.0271666667,8.05866666665,8.65255555557,6.88977777778,6.66766666667,7.54111111111,6.68372222222,11.3746666667,7.023
447.50,6.46818518519,12.0488333333,8.05966666666,8.68366666668,6.89944444444,6.68322222222,7.54933333334,6.70555555556,11.3928888889,7.03133333333
447.85,6.47922222222,12.0973333333,8.10511111112,8.72877777777,6.93022222222,6.70022222222,7.56822222222,6.72005555556,11.4396666667,7.05077777778
448.21,6.52937037037,12.17,8.17622222222,8.7871111111,6.97855555556,6.74166666667,7.61111111111,6.76027777778,11.4917777778,7.09777777778
448.56,6.56685185185,12.2227777778,8.21611111112,8.82633333332,7.01311111111,6.76355555556,7.63244444444,6.78488888889,11.534,7.13111111111
448.92,6.57314814815,12.2432222222,8.21855555556,8.85333333333,7.03,6.74744444444,7.631,6.78455555556,11.5711111111,7.14266666667
449.27,6.58518518519,12.273,8.24833333333,8.92266666665,7.054,6.76633333333,7.64555555556,6.81605555556,11.5898888889,7.14477777778
449.62,6.60285185185,12.2975555556,8.28722222221,8.9488888889,7.06488888889,6.74588888889,7.66055555556,6.81861111111,11.6131111111,7.16111111111
449.98,6.59077777778,12.3164444445,8.28866666668,8.92099999999,7.07588888889,6.72111111111,7.65222222222,6.80366666667,11.619,7.14855555556
450.33,6.60748148148,12.3527777778,8.33888888889,8.93922222223,7.09544444445,6.73211111111,7.661,6.81222222222,11.6438888889,7.17711111111
450.69,6.63333333333,12.3765,8.39300000001,8.98788888889,7.13466666667,6.75155555556,7.69777777778,6.83538888889,11.6826666667,7.21222222222
451.04,6.63459259259,12.3865555556,8.40911111111,8.98522222221,7.11611111111,6.70433333333,7.678,6.80505555556,11.6676666667,7.19555555556
451.40,6.68444444445,12.4404444444,8.45533333333,9.02266666667,7.148,6.69544444444,7.72477777778,6.82388888889,11.718,7.21355555555
