wavelength,Back_ComBaef,Belly_ComBaef,Breast_ComBaef,Crissum_ComBaef,Crown_ComBaef,DorTail_ComBaef,Rump_ComBaef,Throat_ComBaef,WingTip_ComBaef
705.13,12.9006666667,19.9601666667,16.2172222222,29.8936666667,28.6151111111,12.417,15.119,30.7134444444,15.996
705.45,13.0253333333,20.1866666667,16.3634444444,30.0318888889,28.7758888889,12.6526111111,15.2181111111,30.9332222222,16.2608888889
705.78,12.9884444445,20.2342777778,16.4376111111,29.9878888889,28.8611111111,12.815,15.2394444444,30.973,16.2686666667
706.10,13.3366666666,20.5484444444,16.589,30.2742222222,28.9832222222,13.0914444444,15.4587777778,31.1948888889,16.3656666667
706.42,13.5968888889,20.7083333333,16.4761666667,30.3848888889,29.0697777778,13.1981666667,15.462,31.3214444444,16.4583333333
706.74,13.6161111111,20.5779444444,16.3049444445,30.363,28.8888888889,13.192,15.327,31.2716666667,16.3088888889
707.06,13.3453333333,20.4530555556,16.1263888889,30.2882222222,28.6717777778,12.9916666667,15.0788888889,31.129,16.0038888889
707.38,13.4617777778,20.59,16.3588888889,30.4483333333,28.9437777778,13.1135,15.2541111111,31.468,16.0971111111
707.70,13.3895555556,20.3063333333,16.1432777778,30.4272222222,28.7061111111,13.0177222222,15.2216666667,31.4472222222,15.8357777778
708.03,13.2864444444,20.1802222222,16.1099444444,30.3196666667,28.829,12.8551111111,15.1787777778,31.4034444444,15.7124444444
708.35,13.2648888889,20.2942777778,16.0709444444,30.4561111111,28.9475555556,12.8052222222,15.0774444445,31.4214444445,15.7843333333
708.67,13.336,20.4108333333,16.1085,30.4122222222,29.0201111111,12.739,15.1031111111,31.4244444445,15.8421111111
708.99,13.2864444444,20.3248888889,16.0205,30.2883333333,28.9212222222,12.7149444444,15.0657777778,31.2482222222,15.7598888889
709.31,13.4728888889,20.4908333333,16.1542222222,30.4142222222,28.9876666667,12.9418888889,15.322,31.3203333333,16.0565555556
709.63,13.3788888889,20.2537777778,16.2765,30.3164444445,28.9471111111,12.8414444444,15.1555555556,31.3624444444,16.0464444444
709.95,13.2924444444,20.1484444444,16.4252777778,30.536,28.9707777778,12.7680555556,15.2298888889,31.5977777778,16.1026666667
710.27,13.3918888889,20.2488333333,16.7358888889,30.6785555556,29.1926666667,12.8502777778,15.482,31.6776666667,16.3635555556
710.59,13.4973333333,20.2267222222,16.7904444444,30.7566666667,29.2745555556,12.8982222222,15.6127777778,31.6373333333,16.5481111111
710.91,13.286,20.003,16.6288888889,30.6741111111,29.1321111111,12.8627777778,15.5127777778,31.4867777778,16.2317777778
711.24,13.3484444444,20.0723888889,16.7517777778,30.7876666666,29.2636666666,12.8872777778,15.6197777778,31.5794444445,16.3152222222
711.56,13.6756666667,20.4351111111,16.8960555555,31.1236666667,29.4148888889,13.077,15.8253333333,31.9113333333,16.5064444444
711.88,13.7106666667,20.3272222222,16.7972222222,31.0104444444,29.3788888889,13.0621666667,15.8457777778,31.9525555556,16.4017777778
712.20,13.9943333333,20.3651666667,16.9715,31.3774444444,29.5724444444,13.3066666667,16.0987777778,32.0258888889,16.5155555556
712.52,14.2855555556,20.5946111111,17.1563888889,31.6157777778,29.9425555556,13.414,16.3916666666,32.3012222222,16.7486666667
712.84,14.295,20.6223888889,17.221,31.685,30.0443333334,13.2587777778,16.2945555556,32.3898888889,16.5934444444
713.16,14.3644444444,20.8592222222,17.1440555555,31.8142222222,30.0485555556,13.3818888889,16.3924444444,32.3836666667,16.7152222222
713.48,14.355,21.0077222222,16.9985,31.6197777778,30.2252222222,13.4578333333,16.3818888889,32.2024444444,16.787
713.80,14.3072222222,20.8832222222,16.896,31.4763333333,30.2873333333,13.5251666667,16.2988888889,32.1444444445,16.7028888889
714.12,14.2843333333,20.9742222222,16.8102777778,31.4728888889,30.3848888889,13.6136666667,16.3487777778,32.2532222222,16.7882222222
714.44,14.3771111111,21.0199444444,16.8588888889,31.4862222222,30.4491111111,13.727,16.3714444444,32.1698888889,16.936
714.76,14.2956666666,20.9320555556,16.8448888889,31.5692222222,30.4897777778,13.6642222222,16.2172222222,32.2563333333,16.8527777778
715.08,13.8087777778,20.5025,16.5050555556,31.0723333333,30.1238888889,13.2117222222,15.62,31.7261111111,16.5222222222
715.40,13.8883333334,20.4837222222,16.5797777778,31.1935555556,30.1494444445,13.3155555556,15.7274444444,31.6651111111,16.7197777778
715.72,13.5963333334,20.4743333333,16.4838888889,31.0731111111,29.9521111111,13.2306666667,15.6005555555,31.6453333333,16.5961111111
716.04,13.531,20.3926666667,16.3252222222,31.0108888889,29.7956666667,13.2884444444,15.5265555555,31.7646666667,16.431
716.36,13.4805555556,20.4145,16.2703333333,31.0598888889,29.8004444444,13.354,15.5166666667,31.7803333333,16.373
716.68,13.4601111111,20.2783888889,16.3197777778,31.063,29.9441111111,13.2842222222,15.5191111111,31.7916666667,16.3105555556
717.00,13.5781111111,20.2283888889,16.5181111111,31.2077777778,29.9117777778,13.3642777778,15.6371111111,31.9071111111,16.1948888889
717.32,13.5913333333,20.0951111111,16.5350555555,31.2593333333,29.832,13.161,15.6396666667,32.0144444444,15.9856666667
717.64,13.4801111111,19.9736666667,16.4389444445,31.2463333333,29.8147777778,13.0232222222,15.5761111111,31.94,15.8141111111
717.96,13.5822222222,20.017,16.6076666667,31.3696666667,29.9467777778,12.8906111111,15.6908888889,32.1097777778,15.9357777778
718.28,13.8036666667,20.4656111111,16.8137222222,31.6817777778,30.3,13.1635555556,16.0375555556,32.221,16.2764444444
718.60,13.813,20.389,16.8022777778,31.8802222222,30.312,13.2077777778,16.2818888889,32.3816666667,16.2785555556
718.92,13.7601111111,20.5411111111,16.9361111111,32.1733333333,30.4742222222,13.2473888889,16.2641111111,32.5741111111,16.2872222222
719.24,13.8385555556,20.3815,16.9068333333,32.2518888889,30.7502222222,13.2002222222,16.2501111111,32.6111111111,16.24
719.56,13.6167777778,20.1330555556,16.7811111111,32.0224444444,30.7082222222,13.0737777778,16.054,32.2411111111,16.1873333333
719.88,13.7196666667,19.9948888889,16.7288888889,31.9253333333,30.7141111111,13.1419444444,15.9732222222,32.2325555556,16.3596666667
720.20,13.6594444445,19.9423333333,16.6789444445,31.9906666667,30.7606666667,13.1191666667,15.9271111111,32.3133333333,16.1551111111
720.52,13.485,19.8607222222,16.4597222222,31.8806666666,30.6618888889,12.7620555556,15.6496666667,32.2951111111,16.1067777778
720.84,13.4481111111,19.8118333333,16.4043888889,31.9062222222,30.6678888889,12.8203333333,15.5141111111,32.1308888889,16.1781111111
721.16,13.7575555556,20.0706666667,16.6829444444,32.2243333333,30.8382222222,13.1022777778,15.6727777778,32.3431111111,16.4687777778
721.48,13.7187777778,20.0321111111,16.4985555555,32.2156666667,30.7724444444,13.0012777778,15.5634444444,32.4036666666,16.4386666667
721.79,13.823,19.8412777778,16.4334444445,31.7531111111,30.5022222222,13.004,15.6381111111,32.238,16.2741111111
722.11,14.2644444444,20.3193333333,16.6811666667,32.0574444445,31.0147777778,13.3166666667,15.8135555555,32.6807777778,16.7872222222
722.43,14.5082222222,20.6222777778,16.8673888889,31.9722222222,31.0454444444,13.5213888889,15.8327777778,32.9722222222,16.9606666667
722.75,14.4845555555,20.9388888889,16.8299444444,32.0351111111,30.9754444444,13.6686666667,15.86,33.1168888889,17.3485555556
723.07,14.4035555556,21.0552777778,16.8504444444,32.2928888889,30.9511111111,13.5341666667,15.786,33.2255555556,17.3577777778
723.39,14.273,21.0468888889,16.7769444444,32.4102222222,31.1095555556,13.4526111111,15.8351111111,33.1875555556,17.3338888889
723.71,14.1226666667,20.9911666667,16.588,32.1848888889,30.9838888889,13.3241666667,15.7951111111,32.8805555555,17.359
724.03,14.6007777778,21.3247222222,16.9917222222,32.5745555556,31.4252222222,13.8721666667,16.0955555555,33.4573333333,17.7258888889
724.35,14.4982222222,21.6395,16.7972222222,32.5497777778,31.3313333333,13.9135555556,15.9817777778,33.6211111111,17.6165555556
724.67,14.3293333334,21.2732777778,16.6439444444,32.2995555556,31.2243333333,13.7313333333,15.797,33.4994444444,17.3706666667
724.98,14.5068888889,21.6185555556,16.8237777778,32.5611111111,31.501,14.0962222222,16.0058888889,33.8443333333,17.3726666667
725.30,14.3873333333,21.7435,16.7895,32.8567777778,31.5135555555,14.2172777778,15.8402222222,34.1012222222,17.463
725.62,14.1727777778,21.5606111111,16.6029444444,32.6101111111,31.1262222222,14.2852222222,15.9378888889,33.7378888889,17.1295555556
725.94,13.8571111111,20.9746111111,16.0558333333,32.3518888889,30.9922222222,13.7971666667,15.8536666667,33.3818888889,16.7226666667
726.26,13.973,20.4933333333,16.1317222222,32.1338888889,30.9082222222,13.5827222222,15.8427777778,33.3075555556,16.3168888889
726.58,14.156,20.5649444444,16.2181666667,32.0861111111,30.9011111111,13.6380555556,15.8917777778,33.1946666667,16.3874444444
726.90,14.5387777778,20.9077777778,16.5058333333,32.4185555555,31.2652222222,14.0669444444,16.1332222222,33.572,16.5708888889
727.21,14.7528888889,21.1223888889,16.6397777778,32.5536666667,31.4192222222,14.3915,16.2875555556,33.8376666667,16.8957777778
727.53,14.4891111111,20.8541666667,16.5115,32.3776666667,31.1786666666,14.1102777778,16.3898888889,33.4038888889,16.6543333333
727.85,14.6422222222,20.8415555556,16.756,32.525,31.4332222222,14.2465555556,16.6297777778,33.6586666667,16.7382222222
728.17,14.6051111111,21.0455555556,16.76,32.573,31.3427777778,14.1747222222,16.6095555556,33.437,16.6582222222
728.49,14.4938888889,20.831,16.7827777778,32.4628888889,31.1691111111,14.1592777778,16.5864444444,33.1558888889,16.6684444444
728.80,14.4931111111,20.8669444444,16.7978333333,32.4265555555,31.3014444444,14.062,16.5627777778,33.1492222222,16.6987777778
729.12,14.4046666667,20.6451666667,16.7431111111,32.4121111111,31.2634444445,13.8742222222,16.3487777778,33.0376666667,16.5903333333
729.44,14.5184444444,20.9561666667,16.9337222222,32.6673333334,31.4133333333,13.9774444444,16.3808888889,33.188,16.7324444444
729.76,14.5892222222,21.4624444444,17.1639444444,32.89,31.6822222222,14.2442222222,16.5144444444,33.313,16.9777777778
730.08,14.4122222222,21.3006666667,16.9282777778,32.7588888889,31.6607777778,14.1098888889,16.3265555556,33.3297777778,16.7582222222
730.39,14.0198888889,20.9005,16.5083333333,32.3965555556,31.2553333333,13.6096111111,16.0263333333,32.9654444445,16.2581111111
730.71,13.9535555556,20.7227222222,16.5456666667,32.3858888889,31.3837777778,13.4625555556,16.0191111111,32.9005555556,16.0122222222
731.03,14.1991111111,21.0256111111,16.7376111111,32.3165555556,31.6012222222,13.5992222222,15.9854444444,33.1603333333,16.0704444444
731.35,14.2533333333,21.1525,16.9038333333,32.3607777778,31.7253333334,13.6683888889,16.2522222222,33.0058888889,16.2387777778
731.67,14.2015555556,21.0399444444,16.8936111111,32.2336666667,31.7762222222,13.6903333333,16.1421111111,33.3805555556,16.2934444444
731.98,14.4336666667,21.2342777778,17.0051666667,32.3622222222,32.0611111111,13.5505,16.1727777778,33.6648888889,16.3722222222
732.30,14.4264444445,21.2094444444,17.0415,32.2798888889,32.1008888889,13.5555,16.2225555556,33.6944444444,16.226
732.62,14.5278888889,21.2664444444,17.3225555555,32.303,32.269,13.6670555556,16.3516666666,34.0282222222,16.2835555556
732.94,14.401,21.1603333333,17.2566666667,32.0813333333,32.287,13.8881666667,16.291,33.9748888889,16.161
733.25,14.2538888889,20.8795,16.9927222222,32.0221111111,32.0186666667,13.5688888889,16.0267777778,33.8085555556,16.1202222222
733.57,14.2022222222,20.7992222222,16.9801111111,31.8771111111,31.9925555556,13.4217222222,16.0468888889,33.7113333333,16.1626666667
733.89,14.3142222222,21.1232777778,17.3254444444,31.9342222222,32.1935555555,13.6253888889,16.3312222222,33.88,16.6435555556
734.21,14.3363333333,21.2928888889,17.2814444444,31.9737777778,32.0532222222,13.8103888889,16.2778888889,33.89,16.9181111111
734.52,14.0193333333,21.079,16.985,32.1382222222,31.8663333333,13.7511666667,16.0673333333,33.609,16.7673333333
734.84,13.8391111111,20.9078888889,16.5842222222,31.9272222222,31.6934444445,13.5191111111,15.7048888889,33.452,16.5746666667
735.16,13.9495555556,21.0357222222,16.7017777778,32.1133333334,31.9727777778,13.5602222222,15.9823333333,33.3451111111,16.5494444444
735.48,13.4273333333,20.5565555556,16.3977222222,31.844,31.7034444444,13.5596111111,15.6712222222,33.0162222222,16.2051111111
735.79,13.3022222222,20.4653888889,16.2161111111,31.8507777778,31.4574444444,13.5887777778,15.5342222222,32.8623333333,15.9766666667
736.11,13.3606666667,20.7376666667,16.2052222222,32.0067777778,31.5995555556,13.4461666667,15.7061111111,32.8093333333,16.0884444444
736.43,13.2051111111,20.4882222222,16.1935555556,32.0348888889,31.6076666667,13.1443888889,15.7138888889,32.8097777778,16.0321111111
736.74,13.3862222222,20.7460555556,16.5070555556,32.1096666667,32.0506666667,13.4535,15.9305555555,33.0852222222,16.0778888889
737.06,13.8771111111,21.4147777778,17.0272222222,32.6121111111,32.4941111111,14.1680555556,16.5253333333,33.6368888889,16.5926666667
737.38,13.8688888889,21.3007777778,16.8774444445,32.5868888889,32.4015555555,14.1408333333,16.2724444444,33.6411111111,16.3186666667
737.69,14.0372222222,21.6810555556,17.1696666667,32.9165555555,32.7608888889,14.2876111111,16.6686666667,34.0785555555,16.6224444444
738.01,14.0456666667,21.8041111111,17.1455,32.7901111111,32.8108888889,14.1750555556,16.6373333333,34.1275555556,16.9341111111
738.33,14.5134444445,21.9877222222,17.3572777778,33.3292222222,33.3041111111,14.476,16.8444444444,34.7687777778,17.4641111111
738.64,14.3696666667,21.8238888889,17.236,33.396,33.158,14.6597222222,16.8397777778,34.627,17.8577777778
738.96,15.1481111111,22.6872777778,17.957,34.2305555556,33.7532222222,15.2425555556,17.5348888889,35.2181111111,18.7282222222
739.28,15.4656666667,22.6651111111,18.2466111111,34.5402222222,34.1532222222,15.2721111111,17.8431111111,35.455,19.1284444444
739.59,15.2564444445,22.6881666667,18.2299444444,34.6544444444,33.9958888889,15.5423888889,17.6213333333,35.3334444444,19.112
739.91,15.6501111111,23.1930555556,18.7392222222,35.0013333333,34.1257777778,15.9781111111,17.9278888889,35.3787777778,19.5086666667
740.23,15.772,23.4935,18.8305555556,35.2308888889,34.0992222222,16.1653888889,18.09,35.1976666667,19.6881111111
740.54,15.7602222222,23.2408888889,18.9552222222,35.4294444444,33.9335555556,16.0579444444,18.0508888889,35.2054444445,19.7327777778
740.86,16.0095555556,23.3530555556,19.0819444445,35.6375555556,33.9947777778,16.1077222222,18.3096666667,35.2662222222,20.0372222222
741.18,15.5687777778,22.8620555556,18.4703888889,35.2835555556,33.7146666667,15.4501666667,17.7075555556,34.7665555555,19.5485555556
741.49,15.3351111111,22.6031666667,18.3210555555,35.1,33.5575555556,15.3280555556,17.5141111111,34.7278888889,19.0923333333
741.81,15.097,22.6865555556,18.5230555556,34.8622222222,33.3014444445,15.4133888889,17.4948888889,34.6028888889,18.7052222222
742.12,15.4376666667,22.8712777778,18.9497222222,34.8201111111,33.4715555556,15.3798888889,17.6285555556,34.8982222222,18.6045555556
742.44,15.1047777778,22.2851666667,18.6541666667,34.4791111111,32.9546666667,14.9808888889,17.2603333333,34.638,18.0976666667
742.76,14.9638888889,22.4885,18.6967222222,34.266,32.8247777778,14.9381111111,17.2388888889,34.5296666667,18.0632222222
743.07,15.4018888889,22.3723333333,18.731,34.2832222222,33.1518888889,15.0606111111,17.4971111111,34.8367777778,18.1415555556
743.39,15.4637777778,22.0465,18.1914444445,34.2605555556,33.382,14.722,17.3473333333,35.1192222222,18.3186666667
743.70,15.1304444444,21.4641111111,17.8511111111,33.5564444444,32.9565555556,14.3025555556,17.1473333333,34.9736666667,17.7024444444
744.02,14.9677777778,21.4165,17.2653333333,33.0738888889,33.0341111111,14.3565,17.0134444444,34.6853333333,17.2177777778
744.34,14.2676666667,20.8623333333,16.6667222222,32.4032222222,32.6978888889,13.7492777778,16.3718888889,34.1313333333,16.4735555556
744.65,14.3767777778,20.5316666667,16.7343888889,32.1996666667,32.5207777778,13.9782777778,16.318,33.815,16.4987777778
744.97,14.5647777778,20.5739444444,16.8492222222,32.5372222222,32.9023333333,14.078,16.5372222222,33.9876666667,17.0342222222
745.28,14.3705555555,20.354,16.6743333333,32.4364444444,32.949,13.7709444444,16.4821111111,33.9277777778,17.1024444444
745.60,14.3575555556,20.1667222222,16.3636666667,32.536,33.0795555556,13.6765555556,16.439,33.763,17.0601111111
745.91,14.5557777778,20.3558888889,16.2162222222,32.4013333333,33.2198888889,14.0123888889,16.3682222222,33.4775555556,17.1606666667
746.23,14.4293333333,20.1532777778,15.7798888889,32.5142222222,33.2087777778,13.8537777778,16.1247777778,33.4215555555,17.0685555556
746.55,14.2186666666,20.1796111111,15.7443333333,32.7878888889,33.5412222222,13.6446111111,16.0014444444,33.4996666667,17.5085555556
746.86,13.9094444445,20.1155,15.7380555556,32.5976666667,33.1071111111,13.4541666667,15.962,33.2406666667,16.9804444444
747.18,13.8148888889,20.11,15.7792777778,32.8871111111,33.2034444444,13.2102777778,15.7558888889,33.4632222222,16.9028888889
747.49,13.6942222222,19.7500555556,15.7797222222,33.1941111111,33.0962222222,12.7892222222,15.4782222222,33.2663333333,17.1331111111
747.81,14.0104444445,20.1631111111,16.1184444444,33.6764444444,33.4204444445,13.1780555556,16.0185555555,33.6664444445,17.7655555556
748.12,14.1823333333,20.4327222222,16.3285555555,34.087,33.4513333333,13.4258888889,16.4898888889,33.9125555555,17.7665555556
748.44,14.1596666667,20.6978333333,16.6740555556,34.1385555555,33.3838888889,13.6965555556,16.5804444445,33.8802222222,17.3756666667
748.75,14.5882222222,21.0805555556,16.9117222222,34.2724444445,33.6132222222,14.2410555556,16.8714444444,33.8181111111,17.7007777778
749.07,14.5347777778,21.1441111111,16.8679444444,34.2375555556,33.5221111111,14.1895,16.7561111111,33.7506666667,17.6058888889
749.38,14.2381111111,21.2318888889,16.5763888889,34.2535555556,33.6852222222,13.9742777778,16.5762222222,34.0272222222,17.4658888889
749.70,14.2936666667,21.4075555556,16.9119444444,34.5747777778,34.2068888889,14.4545,16.7967777778,34.4777777778,17.6653333333
750.01,14.5667777778,21.5774444444,16.9495,34.4291111111,34.0826666667,14.5899444444,16.9215555556,34.3934444444,17.3393333333
750.33,14.2944444445,21.4494444444,16.5049444445,34.1652222222,34.0008888889,14.3383888889,16.4356666667,34.1958888889,17.0774444444
750.64,14.8131111111,22.0736111111,16.7767777778,34.6526666667,34.6065555556,14.9383888889,16.8992222222,34.6626666667,17.5537777778
750.96,14.7204444445,22.2890555556,16.8722222222,34.66,34.7781111111,14.8621666667,16.9466666667,34.8397777778,17.5123333333
751.27,14.9118888889,22.3627222222,17.1188333333,34.5951111111,34.8403333333,14.8020555556,16.8888888889,34.8863333333,17.0981111111
751.59,15.358,23.0194444444,17.5377777778,34.831,35.337,15.0001111111,17.0241111111,35.3471111111,17.5454444444
751.90,15.7975555556,23.208,17.4924444445,35.0766666667,35.6105555555,15.0098333333,17.2765555556,35.6104444445,18.0035555556
752.22,15.3366666667,22.9436111111,17.1985555556,34.8372222222,35.3336666667,14.4975,16.8968888889,35.3898888889,17.4287777778
752.53,15.3102222222,22.7347222222,17.2156111111,34.8658888889,35.2852222222,14.3392222222,16.6873333333,35.5337777778,16.8892222222
752.85,15.3182222222,22.4850555556,17.4765,34.9213333333,35.114,14.1388333333,16.7813333333,35.2911111111,16.5884444444
753.16,15.4105555555,22.6910555556,17.6068333333,34.7473333333,34.8304444444,13.7295555556,16.7521111111,35.1463333333,16.4981111111
753.47,15.3838888889,22.8350555556,17.7064444445,34.8022222222,34.8334444444,13.9637222222,16.7494444444,35.1645555555,16.6663333333
753.79,15.4933333333,22.9605,18.288,35.3328888889,35.3432222222,14.1750555556,17.1044444444,35.2603333333,17.3635555556
754.10,15.2021111111,22.5244444444,18.0633888889,35.3137777778,35.3241111111,13.5265555556,16.849,34.9175555556,17.7973333333
754.42,15.5776666667,22.7455555556,18.2607222222,35.6691111111,35.6166666667,13.8045555556,17.0138888889,35.1008888889,18.2026666667
754.73,15.7908888889,22.6695555556,18.4368333333,35.9845555556,35.8036666667,13.9807777778,17.0686666667,35.3457777778,18.7353333333
755.05,15.5543333333,21.9893333333,18.2076666667,35.8578888889,35.7025555555,13.5365555556,16.9214444444,35.2146666667,18.1967777778
755.36,15.1528888889,21.4829444444,18.0507777778,35.3245555556,35.1735555555,13.4693888889,16.5775555556,34.6663333333,17.7054444444
755.67,15.1723333333,21.248,18.0412777778,35.6035555555,35.2387777778,13.5093888889,16.4406666667,34.7706666667,17.7036666667
755.99,15.4163333333,21.9585,18.3680555556,35.9044444445,35.7685555556,14.1061111111,16.982,34.9968888889,18.4932222222
756.30,16.027,22.3063888889,18.7207222222,36.3738888889,36.3523333333,14.6693333333,17.6638888889,35.5393333333,19.1763333333
756.62,15.7394444444,21.7813888889,18.3465,35.8974444444,35.9781111111,14.4894444444,17.4703333333,34.9297777778,19.2441111111
756.93,15.4055555556,21.2795555556,18.1522222222,35.8017777778,35.8182222222,14.1847777778,17.447,34.673,19.2512222222
757.24,15.5521111111,21.2315,17.9286666667,35.5726666667,35.7231111111,14.2631666667,17.3137777778,34.504,19.2254444444
757.56,15.7336666667,21.2676111111,18.0740555555,35.5513333333,35.7912222222,15.0990555556,17.6477777778,34.5382222222,18.8472222222
757.87,15.8911111111,21.5712222222,18.3421111111,35.6415555556,35.9587777778,15.2798333333,17.8708888889,34.6407777778,18.734
758.18,15.8005555556,21.7233333333,18.1768888889,35.7255555556,36.0582222222,15.856,17.9763333333,34.6113333333,18.7102222222
758.50,15.5427777778,21.6853888889,18.01,35.7977777778,36.062,16.2091666667,17.8275555556,34.3591111111,19.0648888889
758.81,15.7492222222,21.7062777778,17.89,36.0513333334,36.5565555556,16.4086111111,18.0095555555,34.6257777778,19.5467777778
759.13,16.1831111111,22.2357222222,18.3713888889,36.4972222222,37.2242222222,16.7975,18.6307777778,35.2305555556,20.1376666667
759.44,16.1768888889,21.8418888889,18.3055555555,36.5367777778,36.9518888889,16.8531111111,18.6781111111,35.0893333333,20.2851111111
759.75,15.6235555556,21.534,17.5756111111,36.2965555555,36.7538888889,16.1341111111,18.167,34.8928888889,19.9632222222
760.07,15.8246666667,21.5361111111,17.5463333333,36.4704444445,37.1644444444,16.3438888889,17.9715555556,35.2433333334,19.8171111111
760.38,16.1871111111,21.6913888889,17.4428333333,36.6148888889,37.698,16.6774444444,18.03,35.6235555556,19.5711111111
760.69,16.8581111111,22.1506111111,17.9292777778,37.0442222222,38.0702222222,17.3178888889,18.6284444445,36.4698888889,19.7715555556
761.01,16.9924444445,22.1882777778,17.9180555556,37.0717777778,38.0987777778,17.2035555556,18.4994444444,36.519,19.9488888889
761.32,17.3162222222,22.3646666667,18.2179444444,37.1302222222,38.0844444444,17.4633888889,18.745,36.7805555556,20.3038888889
761.63,17.5905555556,22.4837777778,18.5911666667,37.4226666666,38.2192222222,17.3792222222,19.0065555556,36.9664444444,20.4654444444
761.94,17.7363333333,22.8515,18.6791666667,37.4503333334,38.2802222222,17.2106666667,19.0686666666,37.3721111111,20.5255555556
762.26,17.6808888889,22.9285555556,18.8495,37.4652222222,38.143,17.0515555556,19.0715555556,37.4521111111,20.3388888889
762.57,17.4727777778,22.642,18.4566666667,37.2722222222,37.652,16.8122222222,18.6001111111,36.9512222222,19.9888888889
762.88,17.3476666667,22.6429444444,18.4188888889,37.1915555556,37.4924444444,16.6972222222,18.4127777778,36.8663333333,19.8238888889
763.20,17.4834444444,22.7706666667,18.8962222222,37.1764444444,37.5513333333,17.2565,18.5566666667,36.9398888889,20.115
763.51,17.2686666667,22.6736666667,18.8246111111,37.1843333333,37.2195555556,17.1044444444,18.5315555556,36.5665555556,19.8806666667
763.82,17.1887777778,22.9422777778,18.9331666667,37.127,36.8186666667,16.8843333333,18.448,36.472,20.0464444444
764.14,16.6958888889,22.6301666667,18.6763888889,36.7676666667,36.4712222222,16.4325,18.1867777778,36.0613333333,19.6542222222
764.45,16.269,22.5178333333,18.4486111111,36.5775555556,36.1902222222,16.0295,17.8274444444,36.0381111111,19.4055555556
764.76,15.5764444445,21.9747222222,17.8736111111,36.1131111111,35.8301111111,15.5845555556,17.2617777778,35.5804444445,19.1013333333
765.07,15.1573333334,21.7539444444,17.4538333333,35.7316666667,35.5927777778,15.1226666667,16.8748888889,35.4541111111,18.9955555556
765.39,14.8662222222,21.3138888889,17.4026666667,35.4441111111,35.3625555556,15.174,16.6825555556,35.1088888889,18.6346666667
765.70,14.658,21.1480555556,17.0655555556,35.3181111111,35.2987777778,15.0038888889,16.3782222222,35.0873333333,18.5074444444
766.01,14.7844444445,21.5406111111,17.2696111111,35.3093333334,35.5323333333,15.1465555556,16.7602222222,35.4713333333,18.7108888889
766.32,14.3527777778,21.122,16.5776111111,34.7355555556,35.6687777778,15.0488888889,16.5424444445,35.5178888889,18.231
766.64,14.1082222222,21.0486666667,16.2823333333,34.5641111111,35.5214444445,14.8747777778,16.3874444444,35.2763333333,17.9943333333
766.95,14.7773333334,21.6298888889,16.815,35.0687777778,36.2413333333,15.6658333333,17.0101111111,36.046,18.7811111111
767.26,14.7397777778,21.5494444444,16.8763333333,35.4354444445,36.8055555556,15.8532777778,17.3862222222,36.305,18.7248888889
767.57,14.7998888889,21.5881111111,16.7603888889,35.4557777778,36.9313333333,15.7605555556,17.194,36.2452222222,18.5852222222
767.88,14.8862222222,21.0555,16.4184444445,35.4053333333,37.0885555556,15.6308888889,17.2735555555,35.9215555556,18.2593333333
768.20,15.1222222222,21.1935555556,16.1265,35.5486666667,37.0691111111,15.5692777778,17.1586666667,36.044,17.833
768.51,14.3595555556,20.144,15.0141111111,35.1292222222,36.3452222222,14.8745555556,16.5414444445,35.3223333333,16.6915555556
768.82,14.6514444445,20.2665,15.0375,35.6638888889,36.7551111111,14.7554444444,16.804,35.7381111111,16.9151111111
769.13,14.1553333333,20.1294444444,14.6803888889,35.4491111111,36.3395555555,14.2730555556,16.6588888889,35.3348888889,16.9785555556
769.44,13.9102222222,19.8846666667,14.577,35.4577777778,36.3108888889,14.4528333333,16.7247777778,35.1012222222,17.1281111111
769.76,13.9923333333,20.4671666667,15.0947222222,36.0473333333,36.4056666667,14.1674444444,17.1123333333,35.2036666667,17.5738888889
770.07,14.0917777778,20.7400555556,15.317,36.0731111111,36.523,13.9672222222,17.241,35.4945555556,17.643
770.38,13.8604444444,20.3825,15.3533333333,35.8052222222,36.2375555556,13.5218888889,17.2376666667,35.5931111111,17.515
770.69,13.788,20.163,15.2128888889,35.1453333333,36.0018888889,13.6068333333,16.9837777778,35.4007777778,17.4118888889
771.00,13.9718888889,19.9627222222,15.626,35.2237777778,36.2105555555,13.8472777778,17.3632222222,35.6303333333,18.2006666667
771.32,14.2307777778,20.8083888889,16.5247222222,35.6606666666,36.4782222222,14.3436111111,17.9763333333,36.0277777778,18.5766666667
771.63,14.5212222222,21.3206111111,17.3845555556,36.2478888889,37.0768888889,14.7092777778,18.795,36.7351111111,18.8034444444
771.94,15.0218888889,22.8913333333,18.6264444444,36.9678888889,38.2112222222,15.7300555556,19.6842222222,37.6242222222,19.7787777778
772.25,14.6426666667,23.0106666667,18.3930555555,36.602,37.9952222222,15.4968888889,19.2952222222,37.3116666667,19.427
772.56,15.087,23.1375555556,18.7397777778,37.2463333333,38.4671111111,16.0655555556,19.8346666667,37.4441111111,19.09
772.87,14.9061111111,22.7193888889,18.8286666667,37.3015555555,38.3962222222,15.6041666667,19.5582222222,37.329,19.0748888889
773.18,15.1906666667,22.5339444444,18.9034444444,37.0644444444,38.3663333333,15.8234444444,19.2978888889,37.2295555555,19.197
