wavelength,Back_DigGlam,Belly_DigGlam,Breast_DigGlam,Crissum_DigGlam,Crown_DigGlam,DorTail_DigGlam,Patch10_DigGlam,Rump_DigGlam,Throat_DigGlam,WingTip_DigGlam
246.79,7.4526,6.03793333334,5.514,6.08226666667,7.79926666667,7.93233333335,2.20466666666,7.90419999999,6.12253333334,10.786
247.17,7.0732,6.03053333333,5.3416,5.94773333333,7.73186666667,7.75453333333,1.8634,8.0482,6.10186666667,10.6268
247.54,7.0294,6.13853333333,5.71473333333,6.1816,7.84846666667,7.86633333333,1.99353333333,8.35486666667,6.35413333333,10.9841333333
247.92,6.77506666667,6.11073333333,5.60726666667,6.03046666667,7.70846666667,7.84826666666,1.78293333333,8.17,6.3276,10.9175333333
248.29,6.72213333333,6.0914,5.6376,6.036,7.75126666667,7.77193333334,1.69446666667,8.21553333334,6.31326666666,10.9736
248.67,6.523,5.89586666667,5.43006666667,5.78386666667,7.6756,7.511,1.32773333333,7.96286666667,6.01513333333,10.7024666667
249.04,6.0724,5.40606666667,5.082,5.41686666667,7.333,7.1454,0.817733333333,7.66440000001,5.60406666667,10.0234666667
249.42,5.71653333333,4.73586666666,4.84233333333,4.9714,7.16086666667,6.62873333333,0.338333333334,7.24826666667,5.20333333333,9.60093333334
249.79,5.32933333333,4.248,4.66253333333,4.79673333333,7.01626666667,6.46746666667,0.0122000000013,6.87806666667,5.07313333333,9.40653333334
250.17,5.1596,4.0608,4.69053333333,4.57766666667,6.7622,6.1932,-0.0738666666673,6.71886666667,5.19433333333,9.29853333333
250.54,4.73086666667,3.74406666667,4.495,4.33426666666,6.35506666667,5.81673333333,-0.306799999999,6.54373333334,5.6186,9.15500000001
250.92,4.8672,3.7744,4.4612,4.22553333333,6.2456,5.83953333333,-0.210666666665,6.52626666667,5.74426666667,8.99253333333
251.29,5.03693333333,3.48626666667,4.59386666667,4.26173333333,6.17606666667,5.72246666667,-0.0580000000014,6.41886666666,5.86506666666,8.71313333334
251.66,4.61886666667,2.95753333333,4.1068,3.6764,5.8226,5.03286666667,-0.523000000001,5.86053333333,5.37586666666,7.77233333333
252.04,4.7682,2.94693333333,4.18873333333,3.60373333334,5.86093333333,4.66333333333,-0.336666666667,5.75613333334,5.32006666666,7.3344
252.41,4.41833333333,2.69146666667,3.98646666667,3.26333333333,5.67973333333,4.46873333333,-0.364466666665,5.27626666667,5.15846666666,6.95820000001
252.79,4.07726666666,2.41333333333,3.59453333333,2.75426666667,5.38326666667,4.2816,-0.414533333332,4.80986666666,4.84386666667,6.46786666666
253.16,3.35953333333,1.69726666667,2.80146666667,1.90646666667,4.63826666667,3.48733333333,-0.982266666667,3.89413333333,4.09166666667,5.76586666667
253.54,3.15113333333,1.88126666667,2.6926,1.652,4.66193333333,3.48613333333,-1.02893333333,3.786,3.99173333333,5.7848
253.91,2.29973333333,1.0092,1.5414,0.422066666666,3.77366666667,2.165,-2.104,2.85006666667,3.00913333333,4.8074
254.28,2.1946,1.28506666667,1.38046666667,0.248133333335,4.014,2.233,-2.22013333334,2.63366666667,2.92613333333,4.9682
254.66,0.744333333332,-0.0921999999994,-0.217400000001,-1.08686666667,2.8326,0.599533333332,-3.7088,0.902466666666,1.22533333333,3.51786666667
255.03,0.8558,0.552133333333,0.324199999994,-0.669533333327,3.42986666667,0.8282,-3.25746666667,1.40093333334,1.62193333333,4.09246666667
255.41,1.63813333333,1.31926666667,0.815666666666,0.0922666666726,4.1986,1.3972,-2.82266666667,1.85813333334,2.19133333333,4.9928
255.78,3.0342,2.3496,1.4774,1.2468,5.45593333333,2.71,-1.7298,2.87573333333,3.38746666667,6.33519999999
256.15,3.69326666667,3.08253333333,1.99933333333,2.11573333333,6.15033333333,3.526,-1.2214,3.51873333333,4.1076,7.35006666667
256.53,4.1978,3.37253333333,2.54706666667,2.66093333333,6.26106666667,4.21913333333,-0.789733333333,4.30446666667,4.31146666666,7.89033333333
256.90,4.53753333333,3.9986,3.1004,3.3998,6.36733333333,4.9368,-0.5324,5.0898,4.7704,8.52960000001
257.28,6.56493333333,6.25973333333,5.17653333333,5.51766666667,8.24660000001,7.04953333334,1.37633333333,7.20520000001,6.87019999999,10.5088
257.65,7.146,6.94893333333,6.11293333334,6.475,8.93513333334,7.83273333334,1.9382,7.86459999999,7.32166666667,11.2245333333
258.02,7.88560000001,7.70546666667,6.95753333333,7.2668,9.5892,8.61506666668,2.8578,8.85053333333,7.92706666666,11.565
258.40,7.4444,7.07946666667,6.58726666667,6.88473333333,9.09126666667,8.12693333333,2.40873333333,8.70233333333,7.3532,10.9881333333
258.77,7.6926,7.07633333333,6.64233333333,6.80326666667,9.13873333334,8.22833333333,2.36713333333,8.83046666667,7.4054,11.0154666667
259.15,7.59166666667,6.72946666667,6.2808,6.56953333333,8.83659999999,8.11220000001,1.97873333333,8.52306666666,6.9238,10.6458666667
259.52,7.3978,6.68686666667,6.06273333333,6.4154,8.76460000001,8.09413333333,1.82053333333,8.46706666667,6.6204,10.6083333333
259.89,7.14666666667,6.542,5.97233333333,6.11873333333,8.54886666666,7.87353333334,1.6002,8.25606666667,6.36026666667,10.3634
260.27,6.95066666667,6.42166666667,5.9394,5.92653333334,8.22766666667,7.78740000001,1.35006666667,8.10266666666,6.26273333334,10.1512
260.64,7.2502,6.68953333333,6.12126666666,6.1212,8.53206666667,8.01466666667,1.67426666667,8.24413333333,6.58273333333,10.3491333333
261.01,7.62993333333,6.96493333333,6.53773333333,6.5024,9.02033333332,8.19106666668,2.12866666667,8.55253333333,7.06620000001,10.6989333333
261.39,7.51533333333,6.75866666667,6.33186666667,6.43653333333,8.84460000001,7.97553333333,2.022,8.40240000001,6.8686,10.5369333333
261.76,7.69566666667,6.82113333333,6.29226666667,6.45993333333,8.91593333333,8.1016,2.2362,8.6332,7.09866666667,10.5864666667
262.13,7.40706666667,6.513,6.01953333333,6.15653333333,8.62466666666,7.83493333333,1.9938,8.32306666666,6.91633333333,10.3716666667
262.51,7.90240000001,6.90906666667,6.40646666667,6.57793333333,8.93126666667,8.16846666667,2.50113333333,8.43173333333,7.42939999999,10.838
262.88,8.41806666667,7.40806666667,6.97993333333,7.1108,9.27453333334,8.66093333333,3.2438,8.76633333333,8.06966666667,11.4508666667
263.25,7.70366666668,6.91353333333,6.47626666667,6.5114,8.75126666666,7.93293333332,2.82186666666,8.04233333333,7.66486666667,11.0088666667
263.63,7.5612,6.80813333333,6.338,6.31493333333,8.41733333333,7.62233333334,2.92446666667,7.82113333334,7.71799999999,10.6078666667
264.00,7.55993333333,6.9822,6.31019999999,6.51926666667,8.4246,7.62126666667,3.1346,7.86719999999,7.93286666667,10.6413333333
264.37,7.59413333334,6.75566666667,5.9806,6.5142,8.57266666666,7.44173333333,3.23593333333,7.94573333333,7.69166666666,10.6268666667
264.75,7.3084,6.45426666667,5.74046666667,6.11853333334,8.36206666667,7.11293333333,2.8638,7.78,7.36353333334,10.2656
265.12,6.4544,5.8126,4.71213333333,5.1838,7.44853333334,6.53066666667,1.93333333333,7.03646666667,6.25026666667,9.33499999999
265.49,5.62786666667,4.82013333333,3.735,4.02113333333,6.6582,5.6446,0.895933333336,6.36393333334,5.4048,8.43339999999
265.87,5.32833333333,4.29893333333,3.3188,3.60726666667,6.16846666667,5.12666666667,0.428333333333,5.94606666667,4.99066666667,7.86913333333
266.24,5.74473333333,4.9034,3.8486,4.3036,6.60226666667,5.71253333333,0.805133333334,6.42506666667,5.47513333333,8.37360000001
266.61,5.49973333333,4.61193333333,3.68106666667,4.0896,6.46246666667,5.61773333333,0.546133333333,6.37593333333,5.2014,7.9474
266.98,5.4204,4.65226666667,3.71946666667,4.17806666667,6.60546666667,5.67673333333,0.493066666667,6.49073333333,4.977,7.779
267.36,6.48553333333,5.4058,4.63673333333,5.014,7.54293333333,6.60753333333,1.4124,7.57253333334,5.99006666667,8.58193333334
267.73,6.3052,5.21406666667,4.65393333333,4.83826666667,7.59153333333,6.62686666667,1.2718,7.51939999999,5.99453333333,8.6324
268.10,6.15486666667,4.82233333334,4.53446666667,4.59486666667,7.41306666667,6.5104,1.07326666667,7.35613333333,5.83506666667,8.40446666666
268.48,6.0,4.7724,4.5678,4.56446666667,7.38973333333,6.49033333333,1.10053333333,7.31213333333,5.77773333333,8.12346666667
268.85,5.72226666667,4.7288,4.40233333333,4.606,7.09146666667,6.29113333333,1.0638,7.1756,5.68733333333,8.0078
269.22,5.92,4.7118,4.61806666667,4.86813333333,7.26046666666,6.39233333333,1.3298,7.25,5.77426666667,8.26733333333
269.59,6.04193333333,4.76533333333,4.72093333333,5.11353333333,7.27426666667,6.64613333333,1.4884,7.12080000001,5.738,8.288
269.97,6.22866666667,5.0518,5.08526666667,5.6068,7.65293333333,6.9676,1.8288,7.39886666667,5.901,8.77966666667
270.34,5.7298,4.71406666667,4.68453333333,5.00986666667,7.186,6.4168,1.27886666667,6.96586666667,5.39773333333,8.3202
270.71,5.8118,4.88326666667,4.72626666666,5.0242,7.16626666667,6.40086666667,1.26806666667,7.02213333333,5.46586666667,8.4278
271.09,5.50046666667,4.70213333333,4.4154,4.72406666667,6.80386666667,6.1646,0.9604,6.67293333334,5.2728,8.1726
271.46,5.0354,4.52413333333,4.19133333333,4.4726,6.55766666667,5.93733333333,0.650599999999,6.42153333333,4.97513333333,7.971
271.83,4.7462,4.11493333333,3.85893333333,4.22813333333,6.19033333333,5.53813333333,0.217400000001,6.04733333333,4.54953333333,7.5896
272.20,4.4348,3.9394,3.58386666667,4.05886666666,5.80713333333,5.18926666667,0.020466666666,5.76913333333,4.3356,7.38066666667
272.58,4.82346666667,4.1602,3.7152,4.22633333333,5.85986666667,5.3832,0.1722,6.0236,4.67126666666,7.78066666667
272.95,4.86246666667,4.13333333333,3.70786666667,4.17306666667,5.98573333333,5.37586666666,0.108,6.06533333333,4.71193333333,7.8044
273.32,4.66533333333,3.95733333334,3.67026666667,3.91173333333,5.8336,5.2254,-0.201866666667,6.00993333333,4.63393333333,7.63606666667
273.69,4.65726666666,4.00466666667,3.97313333333,4.0132,5.8336,5.28986666666,-0.208866666666,6.19733333333,4.78033333333,7.826
274.06,4.77886666667,4.06553333333,3.83066666667,3.8046,5.71853333333,5.36473333333,-0.255133333333,6.13893333333,4.82246666667,7.71626666667
274.44,4.7342,3.74153333333,3.5212,3.62406666667,5.5976,5.2158,-0.293733333333,5.8678,4.70486666667,7.51246666667
274.81,4.4938,3.506,3.23933333333,3.3364,5.48486666667,4.98173333333,-0.515066666666,5.70306666667,4.3666,7.35453333333
275.18,4.19366666666,3.0726,2.94453333333,3.06633333333,5.22706666667,4.68706666667,-0.886733333334,5.3646,3.97193333333,7.11333333333
275.55,4.2888,2.9356,2.88406666667,3.03526666667,5.08466666667,4.453,-0.876400000001,5.1718,3.7764,7.0566
275.93,4.44026666667,3.13353333333,3.00586666667,3.03533333333,5.1342,4.55466666667,-0.651533333333,5.18006666667,3.8278,7.24953333333
276.30,4.60873333334,3.3368,3.30673333333,3.1768,5.50113333333,4.81846666667,-0.346333333333,5.3414,3.94266666667,7.43246666667
276.67,4.72193333333,3.7896,3.7796,3.46653333333,5.88393333333,5.15153333333,0.246333333333,5.61433333333,4.24906666667,7.5992
277.04,4.81693333334,3.7908,3.8886,3.45993333333,5.8532,5.1814,0.394933333331,5.67086666667,4.17226666667,7.5374
277.41,5.30486666667,4.29133333333,4.2034,3.9296,6.30166666667,5.62593333333,1.06766666667,6.07193333333,4.62233333333,7.93053333333
277.79,5.37553333333,4.40353333333,4.15553333333,3.8126,6.42206666667,5.65746666667,1.00233333333,6.0992,4.54986666666,8.053
278.16,5.14086666667,4.40353333333,4.2328,3.84706666667,6.38346666667,5.5812,0.771533333334,5.96006666666,4.40353333333,7.95366666667
278.53,5.88273333333,5.1874,5.12946666667,4.78513333333,7.17106666667,6.53373333333,1.428,6.69053333333,5.07153333333,8.98086666666
278.90,5.9392,5.24873333333,5.31973333333,4.8392,7.22166666667,6.7512,1.4552,6.81886666667,5.17426666667,8.92713333333
279.27,6.296,5.60793333333,5.56113333333,5.04326666667,7.55846666667,7.06753333333,1.8604,7.35813333333,5.521,9.09820000001
279.64,6.28826666667,5.67953333333,5.44926666667,5.00826666667,7.64726666667,7.18,1.7538,7.5058,5.70253333333,9.0096
280.02,6.60853333334,5.9048,5.69486666667,5.34313333333,7.887,7.6254,1.992,7.97086666667,5.94666666667,9.17533333333
280.39,7.03826666667,6.19453333333,5.9554,5.6312,8.12713333333,8.09879999999,2.20646666667,8.41046666667,6.24806666667,9.51219999999
280.76,6.5122,5.3518,5.191,5.13226666667,7.45246666667,7.59786666667,1.30233333333,7.77086666667,5.56533333333,8.8322
281.13,6.62126666666,5.4718,5.2904,5.42653333333,7.53793333333,7.91286666666,1.25826666667,7.96119999999,5.93166666667,9.05946666666
281.50,6.38553333333,5.25806666667,5.1516,5.06873333333,7.21406666666,7.53666666667,0.748666666667,7.62833333334,5.7198,8.77646666667
281.87,6.52593333333,5.19913333333,5.0064,5.05246666667,7.13206666667,7.40486666666,0.801466666666,7.48513333333,5.7762,8.6256
282.25,6.1672,4.899,4.71086666667,4.6578,6.88833333333,6.98646666667,0.558266666667,7.22226666667,5.463,8.33613333333
282.62,5.7902,4.59866666667,4.3358,4.1632,6.42286666667,6.56253333333,0.290333333335,6.90493333333,5.14366666667,7.77606666667
282.99,5.884,4.81413333333,4.42953333333,4.43213333334,6.52173333334,6.59806666667,0.490133333333,7.02746666667,5.47833333333,7.89993333333
283.36,6.0976,5.1052,4.76593333333,4.6434,6.70233333333,6.79153333333,0.709466666667,7.3096,5.86553333333,8.17193333333
283.73,6.39466666667,5.37066666667,5.08166666667,4.82673333333,6.7928,7.01286666667,1.1054,7.55433333333,5.98173333333,8.3902
284.10,6.09433333333,5.10346666667,4.75473333333,4.3866,6.51506666667,6.53906666667,0.904266666665,7.31833333333,5.6974,8.10006666667
284.47,5.62906666667,4.55413333333,4.26293333333,3.76293333333,5.96246666667,5.8474,0.375666666667,6.70193333333,5.2582,7.47186666667
284.85,5.85633333333,4.92453333333,4.64513333333,3.88973333333,6.30953333333,5.97986666667,0.657066666667,6.93226666667,5.48313333333,7.848
285.22,5.71393333333,4.77026666667,4.4594,3.65206666667,6.22613333333,5.64706666667,0.469733333333,6.7202,5.08786666667,7.6686
285.59,5.71426666667,4.78606666667,4.46566666667,3.7986,6.276,5.61546666667,0.513466666667,6.84226666667,5.08446666667,7.65646666667
285.96,5.43733333333,4.77813333333,4.4148,3.7772,6.26193333334,5.49386666667,0.432999999999,6.87346666667,5.0456,7.56526666667
286.33,5.30653333334,4.50493333333,4.3362,3.59313333333,6.01466666667,5.27606666667,0.138600000001,6.74686666667,4.86893333333,7.37066666667
286.70,5.09626666667,4.32613333333,4.1196,3.3324,5.89453333333,4.94626666667,-0.195800000001,6.5274,4.65466666667,7.1148
287.07,5.30833333333,4.37013333333,4.29346666667,3.37933333333,6.0062,4.95406666667,-0.00219999999874,6.6622,4.62386666667,7.27473333333
287.44,5.46886666667,4.443,4.421,3.61953333333,6.277,5.01546666667,0.114466666666,6.74146666667,4.66533333333,7.479
287.82,5.5684,4.5034,4.54533333333,3.82506666667,6.543,5.13973333333,0.192333333333,6.87433333333,4.8436,7.6544
288.19,6.17606666667,5.01946666667,5.146,4.43113333333,7.1196,5.62773333333,0.583933333333,7.235,5.3838,8.13193333333
288.56,6.707,5.61233333333,5.6348,4.98553333333,7.64273333333,6.05553333333,0.913266666667,7.87553333334,5.74226666666,8.64106666667
288.93,6.81393333333,5.62493333333,5.62266666667,5.08146666667,7.73093333333,6.10046666667,0.856066666666,8.05933333334,5.7518,8.55753333333
289.30,7.08533333333,5.92313333333,5.88186666667,5.32606666667,8.10106666667,6.4242,1.073,8.38486666667,5.98259999999,8.81486666667
289.67,7.20306666667,5.986,5.91953333334,5.4544,8.3236,6.60253333333,1.20086666667,8.49766666667,6.04573333333,8.8782
290.04,7.20806666666,5.85686666667,5.87053333333,5.27413333333,8.29313333333,6.43493333333,1.0414,8.41693333333,5.85466666667,8.75906666667
290.41,7.74806666667,6.38473333333,6.2136,5.79313333333,8.94499999999,6.8954,1.46966666667,8.95433333333,6.4032,9.26166666667
290.78,8.08733333334,6.5604,6.5742,6.14213333333,9.32080000001,7.12873333333,1.8226,9.31166666667,6.65506666667,9.63733333334
291.15,7.69473333333,6.37153333333,6.29906666667,5.82606666667,9.13226666667,6.8188,1.40486666667,9.00600000001,6.42786666667,9.31046666667
291.52,7.33866666666,6.0162,6.0398,5.4388,8.74860000001,6.41353333333,1.0528,8.68946666666,6.12246666667,8.78633333333
291.89,7.30199999999,5.79786666667,5.9398,5.29,8.68586666667,6.1082,0.774866666666,8.59199999999,5.9928,8.50786666667
292.26,7.02339999999,5.57926666667,5.7416,5.04553333333,8.529,5.7466,0.437866666667,8.50186666667,5.72686666667,8.231
292.64,6.85113333334,5.38926666667,5.69113333333,4.89526666667,8.55033333333,5.60126666667,0.344266666667,8.27093333333,5.65866666666,8.02153333333
293.01,6.81279999999,5.35806666667,5.7634,4.80206666667,8.63726666667,5.46893333333,0.322066666667,8.22693333334,5.7406,7.9328
293.38,6.9738,5.5614,6.08,4.95473333333,8.83693333333,5.35493333333,0.375133333333,8.39373333334,6.10513333334,7.89273333333
293.75,7.45739999999,5.9442,6.53026666667,5.13833333333,9.23086666667,5.51473333333,0.5582,8.79886666667,6.56553333334,8.07633333333
294.12,8.22833333333,6.67673333333,7.33886666666,5.86706666667,9.99753333332,6.0518,1.24426666667,9.44786666667,7.21893333333,8.50573333334
294.49,8.21466666666,6.74933333333,7.5318,5.88886666667,10.028,5.85493333333,1.28313333333,9.44700000001,7.10406666666,8.36553333333
294.86,8.39566666666,7.0506,7.67726666667,6.01173333333,10.2921333333,5.953,1.2838,9.67479999999,7.30733333333,8.3698
295.23,9.2,7.70113333333,8.38106666667,6.7878,11.0646666667,6.63073333333,1.8558,10.3780666667,7.98606666666,8.9666
295.60,9.17360000001,7.80913333333,8.43673333333,6.74773333333,11.1596,6.6154,1.83013333333,10.4228666667,8.01613333333,8.92366666667
295.97,9.15380000001,7.95166666667,8.41806666666,6.7842,11.2335333333,6.54506666667,1.7634,10.4997333333,7.9496,8.8698
296.34,9.22073333332,7.9174,8.43546666667,6.7232,11.3364,6.47366666667,1.61306666667,10.4402666667,7.96019999999,8.71426666667
296.71,9.23693333334,7.98193333333,8.5132,6.76273333333,11.447,6.37086666667,1.5168,10.5162666667,8.05160000001,8.59613333333
297.08,9.36566666667,8.17106666666,8.63573333334,6.864,11.6334,6.44193333333,1.54506666667,10.5677333333,8.1268,8.5988
297.45,9.44513333333,8.226,8.76519999999,6.98133333333,11.7284,6.41093333333,1.52093333333,10.6570666667,8.16193333332,8.5296
297.82,9.44726666667,8.37406666667,8.91786666667,7.1288,11.9087333333,6.47986666667,1.57326666667,10.7322666667,8.2274,8.62606666667
298.19,9.20673333333,8.13499999999,8.69366666667,6.84133333334,11.7813333333,6.2044,1.29006666666,10.4638666666,8.0258,8.36426666667
298.56,9.31153333334,8.25693333333,8.81100000001,6.97766666667,11.9805333334,6.36106666667,1.3198,10.5116666667,8.17786666667,8.4374
298.93,9.29966666667,8.31793333334,8.89020000001,7.06673333333,12.0280666667,6.33933333333,1.2884,10.5488,8.13086666668,8.37393333333
299.30,9.32486666667,8.35599999999,8.86253333333,6.93433333333,12.0986,6.14266666667,1.1518,10.5884,8.14013333333,8.28273333333
299.67,9.58566666667,8.51133333333,9.01946666666,7.1208,12.399,6.09653333333,1.2044,10.7164,8.25333333334,8.34126666666
300.04,9.63833333333,8.6726,9.25673333333,7.17546666667,12.5888,6.162,1.2824,10.7976666667,8.47253333334,8.34953333333
300.41,9.70479999999,8.92906666667,9.45280000001,7.3282,12.8010666667,6.3154,1.3812,11.045,8.64259999999,8.54333333333
300.78,9.73286666666,8.9008,9.39233333333,7.32093333333,12.8193333333,6.29726666667,1.34626666667,11.0102666667,8.51353333334,8.5626
301.15,9.69013333333,8.80506666667,9.37893333332,7.2932,12.789,6.1086,1.19153333333,11.0943333333,8.52373333333,8.49173333333
301.52,9.71780000001,8.88646666668,9.35793333333,7.30993333333,12.8782,6.14893333333,1.2122,11.0576666667,8.53593333335,8.57306666667
301.89,9.66446666667,8.77359999999,9.17646666667,7.23086666667,12.7338666667,6.0506,1.03333333333,11.0415333333,8.46073333332,8.42753333333
302.26,9.77573333332,9.02333333333,9.41993333331,7.55193333333,12.8944,6.17306666667,1.20093333333,11.3256,8.76713333333,8.64846666667
