wavelength,Back_WetStef,Belly_WetStef,Breast_WetStef,Crissum_WetStef,Crown_WetStef,DorTail_WetStef,Patch10_WetStef,Rump_WetStef,Throat_WetStef,WingTip_WetStef
252.41,6.76791666667,7.51991666666,4.96475,7.22841666667,4.58866666667,9.15449999999,31.36875,6.66833333333,4.61158333333,9.13899999998
252.79,7.02608333333,7.56875,5.54275,7.46941666668,4.939,9.57950000001,32.25525,7.04891666667,5.13758333333,9.60225000001
253.16,6.60216666667,7.45258333334,5.68316666667,7.16908333334,4.91725,9.10683333334,32.17675,6.96233333333,5.19291666667,9.03033333333
253.54,7.12225,8.004,6.44,7.93500000001,5.62733333333,9.33024999999,32.1910833333,7.49033333334,6.01066666667,9.35308333332
253.91,7.16741666668,8.09858333334,7.07366666667,8.12983333332,6.54925,10.2581666667,32.2533333333,7.98125,6.291,9.60875
254.28,7.15608333333,8.10625,7.39974999999,8.34166666667,6.97116666667,10.6291666667,32.9968333333,8.7455,6.6515,9.71258333334
254.66,8.64991666667,9.49375,8.73775000001,9.5905,8.79908333334,11.9110833333,34.4671666667,10.5838333333,8.18383333334,11.14625
255.03,8.84141666667,9.89641666666,9.18674999999,9.86766666666,9.34033333333,11.9868333333,35.3855833333,10.7786666667,8.65941666667,11.2965
255.41,8.85658333332,10.1550833333,9.25941666667,10.27575,9.53091666667,11.876,35.7286666667,10.88975,9.058,11.08075
255.78,7.14883333334,9.063,7.44508333334,8.94683333334,8.09016666667,10.258,34.6975,9.27466666666,7.57183333333,9.20050000002
256.15,6.82866666667,8.93316666667,6.88141666667,9.00675,7.7125,9.88000000001,34.00675,9.04891666667,7.67041666666,8.64900000001
256.53,6.77725,8.80449999999,6.55216666668,9.23424999999,7.34025,9.83825,34.3571666667,8.85533333334,7.66791666667,8.58933333334
256.90,5.81741666667,8.01883333333,5.11966666667,8.25466666667,6.15183333333,9.24716666665,33.697,8.00891666667,6.35816666667,7.78308333333
257.28,5.81375,7.78416666667,4.33766666667,7.64925,5.17466666667,9.15208333333,33.1354166667,7.96416666667,5.8405,7.45133333333
257.65,6.22825,8.07200000001,4.43975,7.3205,5.22316666666,9.41766666667,32.7319166667,7.724,5.76916666667,7.92975
258.02,5.82233333334,7.84074999999,4.57725,7.08808333333,4.85083333333,9.01749999999,32.27975,7.36858333333,5.69925,7.77908333332
258.40,5.83608333333,7.57675000001,4.58483333333,6.86583333333,4.62458333333,8.78275000001,31.62675,6.9795,5.25591666667,7.87249999999
258.77,5.54916666667,7.30908333333,4.61625,6.45316666667,4.52,8.896,31.56875,6.94833333333,4.76558333333,7.8765
259.15,5.7055,6.94641666667,4.627,6.13016666667,4.43116666666,8.87475000001,31.5884166666,6.80916666667,4.75191666667,8.25833333332
259.52,5.29008333333,6.51033333333,4.40475,5.5915,4.08491666667,8.47083333334,31.4656666667,6.42858333333,4.2,8.09525
259.89,4.985,6.12933333333,4.15983333333,5.17175,3.90516666667,8.14300000001,31.0716666666,5.97666666667,3.8575,7.77299999999
260.27,4.99558333334,6.191,4.33566666667,5.158,4.00416666667,8.15475,31.1941666666,6.02858333333,4.08058333333,7.90616666667
260.64,4.676,5.94075,4.12158333333,4.99058333333,3.82875,7.76325,31.23675,5.60758333333,3.84108333333,7.68533333333
261.01,4.7685,6.04675,4.31241666667,5.23391666667,3.97733333333,7.85866666667,31.5524166667,5.82958333333,3.98983333333,7.85575
261.39,4.5525,5.93525,4.07541666667,5.116,3.71358333333,7.76991666667,31.5535,5.66333333333,3.6305,7.73141666667
261.76,4.01883333333,5.5075,3.6545,4.80591666667,3.266,7.42916666667,31.6521666667,5.45591666666,3.28658333333,7.30183333333
262.13,3.94416666667,5.31683333333,3.26158333333,4.62283333333,3.11075,7.01366666667,31.79475,5.26025,3.22016666667,7.14941666667
262.51,4.18333333333,5.677,3.31825,4.95291666667,3.41775,7.04233333333,32.02575,5.64808333333,3.29775,7.20366666667
262.88,4.93208333333,6.50375,3.87483333333,5.69508333333,4.22875,7.73566666666,32.72175,6.20058333333,3.97608333333,7.68075
263.25,5.14166666667,6.89516666667,3.91575,6.078,4.38133333334,8.14191666667,33.3695,6.559,4.38641666667,7.98158333333
263.63,5.37291666667,6.85608333333,4.04983333334,6.47391666666,4.58583333333,8.45883333332,33.6299166666,6.759,4.50591666666,8.17933333334
264.00,5.452,7.115,4.22141666667,6.77391666667,5.06216666667,8.7475,33.8511666667,6.99333333333,4.64791666667,8.40024999999
264.37,4.7135,6.57358333333,3.52583333334,5.98925,4.54366666667,8.30816666667,32.7929166667,5.96408333334,4.21691666667,7.49741666667
264.75,5.2545,6.96025,4.13208333334,6.40216666666,5.29216666666,8.83491666667,32.8946666667,6.33316666666,4.99133333333,7.75650000001
265.12,6.16508333333,8.05391666667,5.10816666667,7.3555,6.499,9.82750000001,33.3150833333,7.1125,6.18933333333,8.74025000001
265.49,6.36808333333,8.42191666667,5.53008333333,7.62516666666,6.56283333333,10.1924166667,33.0914166666,7.153,6.20875,8.85275
265.87,6.43816666667,8.5015,5.94566666667,7.89275,6.72808333334,10.2574166667,33.4201666667,7.128,6.39775,9.15616666666
266.24,5.69858333333,7.91008333333,5.47016666666,7.21925,6.133,9.43083333334,32.60925,6.61766666667,5.77641666667,8.45591666667
266.61,5.58766666667,7.51066666667,5.41675,6.84825,6.01475,9.03841666666,32.4733333333,6.57058333333,5.5395,8.17841666668
266.98,5.6275,7.57566666667,5.41625,6.83358333333,5.94708333333,9.02383333334,32.8386666666,6.5605,5.59166666667,8.16849999999
267.36,6.09941666667,7.97075,5.82983333333,7.18191666666,6.00625,9.41600000001,32.70625,6.96641666667,6.00133333334,8.55374999999
267.73,6.73208333333,8.51591666668,6.40033333334,7.79966666667,6.51091666667,9.93458333332,33.6794166667,7.737,6.34241666667,9.29033333332
268.10,6.51908333333,8.39441666666,6.11941666667,7.54825,6.19,9.71516666667,33.3943333333,7.49658333333,6.1665,9.09941666667
268.48,6.45875,8.19816666667,5.89908333333,7.13483333333,5.99233333333,9.35,33.17475,7.22358333334,5.85241666667,8.92091666667
268.85,6.58408333333,8.16624999999,6.0505,7.0665,6.10625,9.44233333332,33.16625,7.215,6.06908333333,9.03874999999
269.22,6.46575,7.84466666667,5.97258333333,6.80358333333,5.72133333333,9.51133333335,32.50675,6.94525,6.00916666667,8.77625000001
269.59,6.8715,7.855,6.03675,6.94825,5.81558333333,9.77716666666,32.449,7.13333333333,6.22633333333,9.03266666666
269.97,6.67816666667,7.711,5.78225,6.8195,5.64966666667,9.70158333334,31.8504166667,6.912,6.05133333334,8.95558333333
270.34,6.15641666667,7.30083333333,5.313,6.2125,5.21425,9.17641666667,31.0789166667,6.36733333333,5.4895,8.61733333334
270.71,5.68941666667,6.9015,4.85725,5.76108333333,4.82766666667,8.85275,30.63025,5.96791666667,5.02608333333,8.29958333334
271.09,5.226,6.29566666667,4.41158333333,5.34741666667,4.39141666667,8.24416666667,29.8655,5.40025,4.54541666667,7.66483333333
271.46,5.20816666666,6.14425,4.47583333333,5.34925,4.35841666667,8.20808333333,29.8010833333,5.31,4.2175,7.62841666667
271.83,5.40258333333,6.29058333334,4.72525,5.62458333333,4.55233333333,8.44625,29.9624166667,5.60558333333,4.33033333334,7.8855
272.20,5.33383333333,6.36041666667,4.70558333333,5.597,4.49358333333,8.27475,29.9026666667,5.61883333333,4.24883333333,8.05183333333
272.58,5.16625,6.359,4.538,5.52708333333,4.51308333334,8.32275,29.9021666667,5.62341666667,4.02383333334,7.99058333333
272.95,4.94666666667,6.18233333333,4.45158333333,5.49866666666,4.42291666666,8.40116666667,30.0321666666,5.552,3.92808333334,7.93808333333
273.32,5.35041666667,6.44841666667,4.79266666667,5.87991666667,4.7175,8.68025,30.5149166667,5.99433333333,4.28466666667,8.25825000001
273.69,5.52308333333,6.48025,4.7855,5.93691666667,4.69566666667,8.75424999999,30.3685,6.16016666667,4.38975,8.26858333334
274.06,5.67033333333,6.58991666667,4.89025,5.97791666667,4.89358333333,8.84616666667,30.575,6.32966666667,4.49091666667,8.42850000001
274.44,5.15458333333,6.11425,4.29366666667,5.43166666667,4.36208333333,8.38283333333,30.1625,5.87925,3.91075,8.07541666666
274.81,4.77675,5.88566666667,3.7905,5.07766666667,4.00433333334,8.04816666667,30.1330833333,5.648,3.6715,7.69175
275.18,4.208,5.38191666667,3.38958333334,4.74125,3.57975,7.7215,29.8529166667,5.23316666667,3.32341666667,7.23808333333
275.55,3.62091666667,4.73816666667,2.72516666667,4.43108333333,3.207,7.32691666667,29.6271666667,4.91291666666,2.78475,6.5465
275.93,3.51133333334,4.54308333333,2.47066666667,4.171,3.02425,6.81466666666,29.51625,4.67133333333,2.63908333333,6.15491666666
276.30,3.55941666667,4.65291666667,2.547,4.15333333333,2.9475,6.475,29.37825,4.58541666667,2.61,6.28608333333
276.67,2.87416666667,4.07716666667,2.00633333333,3.62258333333,2.46558333334,6.02841666667,28.7925833333,3.95316666667,1.99258333333,5.85383333334
277.04,2.55366666666,3.92225,1.82,3.546,2.32791666667,5.90666666667,28.8374166667,3.828,1.87166666667,5.62925
277.41,2.075,3.4695,1.35133333333,3.14833333333,1.73966666667,5.295,28.6563333333,3.29691666667,1.37058333333,5.09408333333
277.79,2.68841666667,4.11625,1.83525,3.64183333333,2.26675,5.74558333333,29.1258333333,3.90533333333,2.01283333334,5.4965
278.16,3.29266666667,4.47691666666,2.44933333333,3.94166666667,2.70508333333,6.17766666667,29.169,4.37766666667,2.45416666667,6.0545
278.53,3.45091666667,4.65975,2.34183333333,3.97716666667,2.574,6.16216666666,29.2093333333,4.24725,2.37958333333,6.01066666667
278.90,3.55925,4.90533333334,2.59816666667,4.11275,2.63558333334,6.46225,28.8409166667,4.17841666667,2.70116666667,6.2325
279.27,4.1665,5.6535,3.25358333333,4.93283333333,3.33608333333,7.16308333333,29.2079166667,4.86866666666,3.30858333334,6.93825
279.64,4.04191666667,5.58733333333,3.03608333333,4.89866666667,3.33958333333,7.30933333333,29.1961666667,4.83508333333,3.25358333333,6.68383333333
280.02,4.30208333334,5.98608333333,3.24183333333,5.083,3.3725,7.44341666667,28.9355,5.02175,3.54258333333,6.76266666666
280.39,4.4585,6.18016666667,3.37158333333,5.23683333333,3.52783333333,7.53366666667,29.0229166667,5.11016666667,3.65075,6.88658333333
280.76,4.73,6.3445,3.60325,5.458,3.78625,7.82908333334,28.9735,5.19383333334,3.97741666666,7.1335
281.13,5.37441666666,6.84016666667,4.40516666667,6.04291666666,4.33075,8.41141666666,29.45575,5.73391666666,4.61233333333,7.77425
281.50,4.98408333333,6.27075,3.83733333333,5.53291666666,3.932,7.91325,28.75025,5.10508333334,4.07966666667,7.32658333333
281.87,5.14725,6.38341666667,3.97358333333,5.56666666667,3.97,7.91758333333,28.6534166666,5.32383333333,4.16483333333,7.43916666667
282.25,5.02216666667,6.05408333333,3.49441666666,5.18408333333,3.649,7.31583333333,28.3218333333,5.04741666667,3.80708333333,7.1325
282.62,4.48841666666,5.40208333333,3.12808333333,4.52691666667,3.14575,6.71666666667,27.6921666666,4.59733333333,3.40216666667,6.68141666667
282.99,4.2815,5.11783333333,2.9515,4.14091666667,2.83825,6.29366666667,27.3686666667,4.4185,3.05766666667,6.3315
283.36,4.6395,5.38108333333,3.34475,4.36458333333,3.2305,6.5555,27.7745,4.74708333333,3.23408333333,6.53508333333
283.73,4.81,5.24875,3.49375,4.316,3.20775,6.539,27.73,4.74825,3.081,6.5715
284.10,4.86725,5.29716666667,3.60833333333,4.43075,3.308,6.71108333333,27.8620833333,4.97458333333,3.22266666667,6.70766666667
284.47,4.19708333333,4.73033333334,2.99925,3.79591666666,2.8585,6.17033333333,27.20575,4.58341666667,2.6655,6.11216666667
284.85,4.03125,4.72158333333,3.01675,3.84383333334,2.67166666667,6.1435,27.4515833334,4.62625,2.63,5.90258333333
285.22,3.89491666667,4.79591666666,3.03708333334,3.88933333333,2.75975,6.13416666667,27.4251666667,4.62425,2.6425,5.87391666667
285.59,4.02208333333,4.92775,3.43058333333,4.14166666667,2.96941666667,6.57225,27.7668333333,4.93341666667,2.925,6.13608333333
285.96,4.08516666667,5.0195,3.47683333333,4.327,3.06133333333,6.76041666667,28.0204166667,4.94083333334,3.0285,6.19025
286.33,4.30391666667,5.26016666667,3.78166666667,4.64333333333,3.35866666667,7.0675,28.51475,5.17391666667,3.35875,6.58275
286.70,3.93441666667,4.97225,3.40991666667,4.33375,3.03483333333,6.7685,28.6409166667,4.79016666666,2.96975,6.39341666666
287.07,3.76291666667,5.11975,3.42775,4.32341666667,3.08991666667,6.76225,28.9001666667,4.83116666667,3.03491666667,6.43533333333
287.44,3.596,5.0545,3.40391666667,4.10825,3.00875,6.59375,29.0609166667,4.71783333334,2.86125,6.20683333333
287.82,3.80883333333,5.35991666667,3.56666666667,4.34491666667,3.13616666667,6.84516666666,29.7013333334,4.89791666667,3.10758333334,6.43175
288.19,4.13458333333,5.85425,3.8245,4.64225,3.56933333333,7.21416666667,30.3293333334,5.30908333333,3.63908333333,6.8865
288.56,4.15633333333,5.55541666667,3.80808333333,4.65508333333,3.57183333333,7.17616666667,30.7089166666,5.32808333333,3.57775,6.86633333333
288.93,4.11016666667,5.48033333333,3.66741666667,4.65708333333,3.52475,7.02866666667,31.0180833333,5.34058333333,3.42358333333,6.79975
289.30,4.0875,5.53358333333,3.55566666667,4.53283333333,3.35841666667,6.926,31.4630833333,5.3425,3.29875,6.72866666667
289.67,3.81066666667,5.34216666666,3.17375,4.16375,2.98508333333,6.63741666667,31.4936666667,5.103,2.81166666666,6.36825
290.04,3.69983333333,5.32433333333,3.16916666667,4.22441666667,2.91108333333,6.59025,31.6404166666,5.16125,2.757,6.21075
290.41,3.4845,4.911,2.93608333333,3.99166666667,2.63641666667,6.31658333333,31.7853333333,4.88433333334,2.43775,5.72658333333
290.78,3.52108333334,4.82133333333,2.9155,4.1415,2.68675,6.31766666666,32.0449166667,4.86883333333,2.39583333334,5.63775
291.15,3.62533333333,4.93283333333,3.05575,4.36308333333,2.80375,6.49816666666,32.5385833333,5.01075,2.48591666667,5.7065
291.52,3.52183333333,4.75375,3.014,4.2945,2.6855,6.24391666667,32.7858333333,4.87841666667,2.28416666667,5.59916666667
291.89,3.31591666667,4.6455,2.85433333334,4.03491666666,2.41425,6.08641666667,32.9025833333,4.661,2.21583333333,5.34266666667
292.26,3.60783333333,4.936,3.11958333333,4.30708333333,2.72033333333,6.37916666667,33.7388333334,4.80191666667,2.39791666667,5.50441666667
292.64,3.74558333333,4.98416666667,3.21141666667,4.51566666667,2.96566666667,6.436,34.2443333333,4.96458333333,2.461,5.72825
293.01,3.71466666667,4.83383333333,3.19491666666,4.66166666667,3.07891666667,6.456,34.3991666667,4.923,2.56583333333,5.88333333333
293.38,4.12516666667,4.85583333333,3.37108333333,4.87583333333,3.39125,6.64941666667,34.7449166667,5.24108333333,2.90283333333,6.20758333333
293.75,4.13841666667,4.93858333333,3.16791666667,4.92183333333,3.37816666667,6.59925,35.1039166667,5.28533333334,3.01133333333,6.35241666667
294.12,4.02133333333,4.85333333333,2.9055,4.68158333334,3.08691666667,6.37541666667,35.2054166667,5.0845,3.0375,6.31591666667
294.49,3.95425,4.71816666667,2.92808333333,4.58691666667,2.95033333334,6.08608333333,35.03375,4.85875,2.99833333333,6.26191666666
294.86,3.98358333333,4.78691666667,2.91833333334,4.66691666667,3.063,6.24608333334,35.1279166667,4.9285,3.07225,6.30166666667
295.23,4.2945,5.23133333333,3.20775,4.89658333333,3.44258333333,6.51508333333,35.5040833333,5.19316666667,3.2575,6.63841666667
295.60,4.18758333333,5.088,2.96925,4.55575,3.11125,6.28991666667,35.4968333333,5.0575,3.15316666667,6.50166666666
295.97,4.19575,5.105,3.02691666667,4.51916666667,2.99516666667,6.36666666667,35.9333333333,5.08366666667,3.15158333334,6.45933333333
296.34,4.28766666667,5.18375,3.11416666667,4.44175,2.9225,6.47825,36.3035833333,5.12316666667,3.17491666667,6.32683333333
296.71,4.41116666667,5.428,3.237,4.54925,3.10391666667,6.67725,36.6358333333,5.19091666667,3.41366666667,6.52958333333
297.08,4.83666666667,5.85891666667,3.74425,4.958,3.61825,7.178,37.1638333333,5.63958333333,3.89116666667,6.95141666667
297.45,4.82533333333,5.83358333333,3.76008333333,4.96283333334,3.59941666667,7.1555,37.476,5.65491666667,3.76216666667,6.97216666667
297.82,4.73491666667,5.72066666667,3.5135,4.81525,3.49275,7.043,37.7223333333,5.49391666667,3.64391666667,6.839
298.19,4.5845,5.54783333333,3.34258333333,4.66341666667,3.1965,6.86166666667,37.87375,5.31583333334,3.55158333333,6.65283333333
298.56,4.24075,5.1355,3.0355,4.4195,2.75866666666,6.57916666667,38.00125,5.10216666667,3.41025,6.30491666667
298.93,3.83958333333,5.04475,2.96391666666,4.2355,2.54083333333,6.346,37.9205833333,4.8285,3.18525,5.97708333333
299.30,3.667,5.08016666667,2.89283333333,4.08625,2.53,6.16366666667,37.96375,4.79916666667,3.19183333333,5.97725
299.67,3.51425,5.01541666667,2.87225,4.01283333333,2.39775,5.95425,37.79175,4.6095,3.18258333333,5.86666666667
300.04,3.48116666667,5.15125,3.04341666667,4.09066666667,2.26266666667,5.94316666667,38.1965833333,4.65266666667,3.08241666667,5.77708333333
300.41,2.99491666667,4.81358333333,2.65916666667,3.78641666667,1.88183333333,5.56216666667,37.8515,4.20241666667,2.64491666667,5.35
300.78,3.1605,5.03125,2.89466666667,3.95425,2.16016666667,5.71883333333,38.09625,4.38191666667,2.95375,5.41491666667
301.15,3.201,5.11183333333,3.024,3.879,2.232,5.92766666667,38.4088333333,4.45783333333,2.979,5.37258333333
301.52,3.47883333333,5.61491666666,3.43658333333,4.19683333333,2.70333333334,6.37825,38.7944166667,4.8215,3.2495,5.70533333333
301.89,3.861,6.10933333333,3.76416666667,4.51458333333,3.11966666667,6.77491666666,39.4061666667,4.99275,3.52508333333,5.97016666667
302.26,4.1455,6.28475,3.84183333333,4.79191666667,3.38358333333,7.11925,39.8063333333,5.2135,3.85408333333,6.21816666666
302.63,4.04816666667,6.23483333334,3.66266666667,4.83483333333,3.33783333333,7.17325,39.8565,4.99258333333,3.79,5.9615
303.00,4.366,6.78775,3.90041666666,5.24833333334,3.81541666667,7.49066666667,40.611,5.32133333333,4.12558333333,6.41041666667
303.37,3.947,6.27141666666,3.34925,4.65158333334,3.44075,6.89366666667,40.3643333333,4.74616666667,3.62358333334,5.94191666667
303.74,3.949,6.269,3.18483333333,4.41475,3.273,6.811,40.65275,4.54875,3.55316666667,5.89766666667
304.10,3.7545,6.17683333333,2.966,4.38258333333,3.15633333334,6.70841666667,40.5038333334,4.34933333334,3.37391666667,5.75391666667
304.47,3.705,6.09258333333,2.988,4.497,3.108,6.59333333333,40.35275,4.38891666667,3.31491666667,5.82858333333
304.84,3.77283333333,5.93075,2.92775,4.60583333333,3.16625,6.52841666667,40.70075,4.31908333333,3.27466666667,5.81308333333
305.21,3.651,5.84383333333,2.87366666667,4.54616666667,3.179,6.37925,40.6564166667,4.31041666667,3.16391666667,5.7835
305.58,3.37725,5.51483333333,2.63841666667,4.15883333333,2.8185,6.00341666667,40.7538333333,3.97591666667,2.77875,5.49358333333
305.95,3.30825,5.3335,2.63616666666,3.9315,2.50183333334,5.914,40.49075,3.94375,2.7005,5.41308333333
306.32,3.238,5.13233333333,2.481,3.89616666667,2.35766666667,5.84616666666,40.6838333334,3.93966666666,2.60166666667,5.36708333333
306.69,3.38091666667,5.58766666667,2.7425,4.22083333333,2.51325,6.17033333333,40.985,4.21166666666,2.87275,5.55958333334
307.06,3.5005,5.87333333333,2.94441666667,4.47258333333,2.59975,6.22141666667,41.4803333334,4.51308333333,2.94433333333,5.75225
307.43,3.59066666667,6.01341666666,2.93666666666,4.49375,2.62525,6.08508333333,42.1400833333,4.63991666667,2.98025,5.72991666666
307.80,3.38908333333,5.90141666666,2.77566666666,4.35266666667,2.5185,5.85508333334,42.47825,4.48583333333,2.83466666667,5.50808333333
