wavelength,Back_PorCaem,Belly_PorCaem,Breast_PorCaem,Crissum_PorCaem,Crown_PorCaem,DorTail_PorCaem,Rump_PorCaem,Throat_PorCaem,WingTip_PorCaem
208.77,12.5333333333,11.2,16.8,8.66666666664,7.33333333333,11.3333333333,-20.0000000001,33.0666666667,-31.7333333333
209.14,23.3333333333,17.6666666666,32.8333333333,13.1666666667,18.3333333333,15.3333333333,-19.4999999999,51.0000000001,-39.3333333334
209.52,53.5714,35.4760666667,49.7619333335,34.5238666665,39.7618666667,31.4285333333,-19.7618666666,82.1429333333,-48.5715333334
209.90,28.5333333333,0.5333333332,-0.80000000006,6.39999999994,-7.4666666666,-22.9333333333,-61.8666666668,49.6,-97.3333333334
210.28,30.8641333333,19.2592666668,-10.6172666667,18.7654,-8.14813333339,-10.6175333333,-48.1481333332,59.2592666667,-93.8270666666
210.66,25.0576,19.3103333333,-9.8848666668,18.8506,-17.2413333334,-13.793,-44.3678000001,35.1724,-99.3103333333
211.03,-4.359,-25.8973333333,-41.5383999999,-18.2049333333,-50.7691333334,-49.4870666666,-92.3078000001,3.84613333341,-147.1794
211.41,-33.1249999999,-55.2083333335,-50.2083333332,-33.7499999999,-68.75,-59.1666666667,-110.416666667,-11.4583333333,-150.625
211.79,-169.0476,-177.143,-175.238066667,-152.857066667,-229.523866667,-210.000066667,-343.809533333,-100.476133333,-441.4286
212.17,-217.333333333,-206.0,-209.333333333,-202.0,-325.333333333,-262.666666666,-464.666666667,-124.666666667,-590.666666667
212.55,-210.256533333,-166.666666667,-192.307733333,-189.2308,-281.025666667,-272.307733333,-374.871933333,-131.282,-495.384466667
212.92,-364.444466667,-269.6296,-349.629666667,-347.4074,-460.7408,-470.3704,-612.592599999,-279.2592,-777.037133333
213.30,-175.5556,-113.3334,-149.777866667,-160.000066667,-231.111066667,-220.444533334,-301.7778,-129.333266667,-403.111066667
213.68,-1816.66666667,-1353.33333333,-1583.33333333,-1813.33333333,-2173.33333333,-2260.0,-2803.33333333,-1386.66666667,-3400.0
214.06,-348.333333333,-185.833333333,-254.166666667,-350.0,-363.333333333,-441.666666667,-611.666666666,-241.666666667,-684.166666666
214.44,-256.363666667,-183.636266667,-187.878666667,-259.394,-215.151466667,-346.060733333,-469.696866667,-196.363666667,-473.3334
214.81,-158.431333334,-138.0392,-109.411733333,-170.9804,-113.725466667,-224.313733333,-305.882466667,-116.862733333,-292.1568
215.19,-84.1666666665,-74.7221333332,-48.0556666667,-104.166733333,-67.5,-140.277866667,-182.7778,-71.6666000001,-180.833266667
215.57,-55.3086000001,-46.4198666667,-36.5431333334,-74.3209333335,-40.0000000001,-117.037,-122.469133333,-59.2591333333,-127.160533333
215.95,-13.9006666667,-17.8722666667,-11.3475333333,-26.2411333333,-2.26953333334,-53.3332,-47.6596666667,-20.1419333333,-52.0566
216.32,2.46913333333,0.49386666666,-0.12353333334,-4.56786666665,12.5926666667,-32.3457333333,-28.3950000001,-1.72846666667,-28.6420666667
216.70,12.8736,6.20693333334,7.0114,5.97713333335,20.1149333333,-15.0575333333,-13.3334,8.39080000001,-10.4596666666
217.08,18.4314666667,11.8627333333,15.7842666667,12.8432,28.7255333333,1.66660000001,-0.294133333326,17.6471333333,1.07853333333
217.46,9.4528,3.08453333332,3.2836,3.88066666668,15.4229333333,-11.3432666667,-12.9353333333,2.18906666666,-6.86573333335
217.83,13.5773333333,11.1382,9.91860000001,10.1626,19.0244,-3.25200000001,-0.65053333334,7.96740000002,1.21959999999
218.21,13.0196,8.86280000001,10.3530666667,11.6861333333,14.5882666667,1.64700000002,-1.49013333334,11.9216666667,-0.862733333342
218.59,14.3182,12.5758,10.0759333333,12.0454666667,9.39393333333,3.86353333336,-0.22726666668,14.091,2.57573333335
218.97,6.94073333333,9.04113333333,-2.37433333334,4.74873333331,-0.36526666666,-3.19626666667,-12.694,7.03206666666,-6.57519999998
219.34,6.4814,12.7776666667,-3.42593333333,6.75926666665,5.64819999999,-4.44446666665,-16.2037333333,7.96286666666,-5.0926
219.72,-0.307733333334,8.30773333335,-5.94880000001,3.89740000001,1.12826666666,-6.87186666667,-27.282,-1.12820000001,-13.0256666667
220.10,10.2416,16.1352,3.57493333334,12.4637333333,3.57486666666,4.73413333333,-15.5555333333,5.31406666667,-0.38646666668
220.47,18.7012666667,24.1557333333,19.4806666667,21.4717333333,10.0433333333,16.9697333333,-3.20353333333,12.8139333333,8.22506666667
220.85,26.749,33.1686666667,30.1235333333,30.6173333333,18.8479333333,27.1604,6.00833333334,21.893,14.8970666667
221.23,29.5833333333,31.1666666667,30.0833333333,32.4166666667,16.9166666667,25.1666666667,-0.500000000012,19.6666666667,10.4166666667
221.61,21.75,22.5833333333,23.75,20.4166666667,10.5,20.6666666667,-8.66666666668,15.0833333333,0.25
221.98,21.4814,25.6482,25.5556,25.0924666667,8.51853333334,26.4815333333,-8.98146666668,13.5185333333,2.7778
222.36,8.80953333335,6.42846666666,17.738,8.9286,-9.88086666667,9.762,-25.9524,-8.09520000002,-14.8810000001
222.74,10.8772,3.04086666666,22.3393333333,7.48533333335,-5.61393333334,9.23973333333,-20.8186666666,-4.56140000001,-20.1170666667
223.11,4.94626666667,-3.97846666665,16.129,1.50533333334,-11.613,3.33320000001,-18.4946666667,-5.80639999999,-20.0001333333
223.49,-30.1449333333,-45.7971333333,-13.4781333333,-35.7971333333,-55.7970666667,-20.0002,-59.5653333333,-33.0433333333,-61.0146000001
223.87,-31.8519333333,-48.5926,-15.7037333333,-40.1481333333,-60.4444,-24.7406,-63.2592666667,-29.7778666667,-67.7036666666
224.24,-81.0416666667,-92.2916666667,-50.8333333333,-99.3750000001,-115.0,-64.7916666666,-123.125,-71.8750000001,-129.791666667
224.62,-93.9838666665,-103.252133333,-71.8698666667,-103.9024,-115.2846,-91.2196666666,-126.179,-87.6422666667,-132.357666667
225.00,-114.222133333,-131.259266667,-95.7036666667,-128.592533333,-135.703533333,-114.073866667,-153.777733333,-113.185133333,-150.222133333
225.38,-163.8596,-182.105333333,-141.052666667,-187.368466667,-195.7894,-168.9474,-204.736866667,-161.403466667,-202.807133333
225.75,-151.166666667,-171.0,-131.166666667,-172.0,-182.0,-159.0,-191.166666667,-147.833333334,-186.833333333
226.13,-249.032266667,-286.021466666,-212.473266667,-278.494666667,-277.849466667,-264.5162,-304.9462,-238.709733333,-289.462266667
226.51,-151.503333333,-165.621,-136.993466667,-166.143866667,-164.3138,-158.692733333,-181.568533333,-145.7516,-171.372466667
226.88,-113.725533333,-122.352933333,-108.5294,-121.568666667,-122.254933333,-117.352866667,-132.843066667,-111.568466667,-124.411733333
227.26,-65.4296666667,-74.8453333334,-63.6426666667,-72.8522666667,-73.5395333333,-69.2785333333,-80.2062,-64.1924,-75.3264666667
227.64,-37.4942,-42.6005333333,-37.5414666667,-41.9385333333,-42.4113333333,-41.9385333333,-47.0922666667,-38.0615333333,-44.4916666667
228.01,-29.6415333333,-34.5520666666,-31.7563333333,-34.8387333333,-34.7671333333,-34.5878,-38.8172666667,-31.362,-34.6954
228.39,-21.7916,-27.1366,-25.1983333333,-25.962,-27.9883333333,-27.1658666667,-30.6903333333,-24.4054,-26.7548
228.76,-21.4540666667,-26.0082,-25.24,-26.2551333333,-26.6667333333,-25.1029333333,-28.7790666667,-22.8532,-25.5144666667
229.14,-16.4647333333,-18.6363333333,-18.9143333333,-19.9241333333,-20.7576,-19.7475333333,-21.6666,-16.7173333333,-18.9646666667
229.52,-9.38766666667,-11.5193333333,-10.8844,-11.746,-12.4035333333,-12.1314,-13.1292,-9.50099999999,-10.5896
229.89,-8.80346666669,-11.2606,-10.8973333333,-10.3633333333,-11.7521333333,-11.7521333333,-11.1964666667,-9.29473333333,-9.67926666665
230.27,-1.69993333333,-3.51493333333,-4.92833333333,-3.28559999999,-4.71826666667,-4.18326666667,-3.4384,-2.92266666667,-3.5912
230.65,-1.43113333333,-3.03206666667,-4.50079999999,-3.23913333333,-4.8964,-3.03206666667,-3.12626666667,-2.5048,-3.67213333333
231.02,-2.65153333334,-4.69706666667,-4.33713333335,-4.18566666667,-5.8712,-3.61753333333,-4.33693333334,-3.61746666666,-5.22726666667
231.40,-4.28960000001,-5.90526666666,-5.38526666668,-5.0326,-6.62953333333,-4.494,-5.10693333333,-5.16246666667,-6.10953333333
231.78,-7.1944,-9.42333333333,-7.78106666667,-7.99606666667,-9.81420000001,-7.4684,-7.93739999998,-8.01573333334,-9.12993333333
232.15,-6.7512,-7.87306666667,-6.68786666666,-6.51860000001,-7.6826,-5.03693333333,-6.15853333333,-6.07406666667,-8.52900000001
232.53,-7.04439999999,-7.46659999999,-6.6888,-6.22233333333,-6.99999999999,-4.2666,-4.93319999999,-5.35559999999,-8.53326666667
232.90,-5.7302,-6.84506666668,-5.28433333333,-4.5932,-6.8672,-4.32566666667,-4.63766666665,-4.97219999999,-7.33566666667
233.28,-10.4989333333,-11.5418666667,-10.2266666667,-9.13833333333,-10.6802666667,-9.16093333333,-8.23133333333,-10.6576,-12.517
233.66,-14.33,-14.1086,-13.5991333333,-12.0044,-13.1782,-12.1816,-11.5172,-13.7098,-16.1903333333
234.03,-11.8868,-10.0838,-9.55986666667,-9.28733333332,-9.83219999999,-10.5240666667,-9.28713333334,-10.65,-13.6478666667
234.41,-13.0461333333,-10.5847333333,-9.49753333333,-10.2358666667,-10.482,-11.2821333333,-10.1742666667,-10.1538,-14.2154666667
234.78,-9.69520000001,-7.44766666666,-6.62866666667,-6.55246666666,-7.04773333333,-7.96186666667,-7.46666666665,-6.81886666666,-10.8
235.16,-7.96713333334,-5.53126666667,-5.71433333334,-6.09893333333,-6.11726666667,-6.1538,-6.44693333333,-5.9158,-9.06600000001
235.54,-8.40573333334,-6.21386666667,-6.64866666666,-7.66306666666,-6.92026666667,-7.19206666667,-7.77173333333,-7.13780000001,-10.5978
235.91,-6.08053333333,-3.46726666667,-4.623,-5.54446666667,-4.5896,-5.427,-4.84086666667,-4.64,-8.19093333334
236.29,-4.72353333334,-2.82786666667,-4.17053333333,-4.31273333334,-4.2338,-4.84993333333,-3.45973333334,-2.98573333333,-6.41366666667
236.66,-4.38473333334,-2.72933333333,-3.78813333333,-3.32586666667,-3.1916,-4.25053333333,-3.28126666667,-1.99846666667,-5.1456
237.04,-3.57446666667,-1.702,-2.49653333333,-2.25526666667,-1.46106666667,-1.92913333333,-1.58866666667,-0.624,-4.08506666667
237.41,-0.3392,0.456666666666,0.534866666667,0.261000000001,1.21346666667,0.7828,0.587066666667,2.557,-0.978466666665
237.79,0.948666666667,1.26493333333,1.66993333333,0.974200000001,2.0492,1.34086666666,1.08786666667,3.21306666667,0.354133333333
238.17,1.62126666667,2.2746,1.74233333333,1.88753333333,2.75866666667,2.38333333333,1.8874,3.8596,1.3066
238.54,1.59273333333,1.79746666667,1.12633333333,1.85446666667,2.51413333333,2.0252,1.513,3.1968,0.784933333334
238.92,-0.885266666667,-1.08193333333,-0.710400000001,-0.5902,0.371466666667,-0.644733333333,-0.688666666665,0.874333333333,-1.3332
239.29,-2.23246666667,-1.7078,-1.38886666667,-1.13166666667,-0.175066666667,-1.86206666667,-1.25493333333,0.370333333333,-1.66666666667
239.67,-0.940066666667,-0.489200000001,-0.047933333332,0.316533333333,1.0072,-0.450733333333,0.210933333334,1.602,0.239866666667
240.04,-0.488666666667,-0.471133333333,0.436333333333,0.610933333333,1.03826666667,0.462666666667,0.576,1.7802,0.916066666667
240.42,1.14166666667,0.867533333332,2.17666666667,1.78846666667,2.1386,2.2146,1.80366666667,2.51906666667,2.3136
240.79,1.95533333333,1.37473333333,2.92946666666,2.14226666667,2.72266666666,3.0164,2.38906666667,2.76953333333,2.91606666667
241.17,1.8592,1.19133333333,2.36466666667,1.87746666667,2.5932,3.03826666666,2.166,2.71366666667,2.74973333333
241.54,1.83526666667,1.4242,2.21866666667,1.85166666667,2.5308,3.53326666667,2.17473333333,2.7828,2.95266666667
241.92,2.32613333334,1.75686666667,2.4796,2.1134,2.91026666666,4.2812,2.6132,3.13286666667,3.24666666667
242.29,2.70306666667,1.63926666667,2.68946666667,2.1918,3.00006666667,4.4794,2.685,3.40646666667,3.39726666667
242.67,2.5806,1.4966,2.67273333333,2.15493333333,2.9844,4.3582,2.664,3.39686666667,3.48033333333
243.05,3.6278,2.78433333333,3.86533333333,3.03013333333,3.86953333333,5.38246666667,3.6406,4.46706666667,4.45433333333
243.42,4.07513333333,3.20146666667,4.30586666667,3.3992,4.15726666666,5.88773333333,3.89366666667,4.86613333333,4.726
243.80,3.28473333333,2.76626666666,3.6978,2.71353333334,3.5358,5.47186666667,3.1146,4.32173333333,4.11913333333
244.17,3.33733333333,3.16113333333,3.758,2.89246666667,3.794,5.7574,3.14106666667,4.67946666667,4.2148
244.55,2.68333333333,2.89806666667,3.05706666667,2.3416,3.34326666667,5.2316,2.70313333333,4.32906666667,3.5698
244.92,3.04266666667,3.56646666667,3.3526,2.80206666667,3.71553333333,5.5622,3.19186666667,4.82793333333,3.7996
245.30,3.33873333333,3.85193333333,3.4908,2.9174,3.86973333333,5.49126666667,3.3882,5.04866666667,3.93706666667
245.67,3.4018,3.9002,3.5256,3.04013333333,4.08286666667,5.36986666667,3.58766666667,5.18733333333,3.96553333333
246.05,3.452,4.00793333333,3.58586666667,3.19666666667,4.1858,5.3178,3.8206,5.4516,4.01666666667
246.42,3.264,3.91953333333,3.41366666667,3.03566666667,4.03906666667,5.19253333333,3.74533333334,5.29046666666,3.90333333333
246.79,3.215,3.9068,3.40426666667,3.0386,3.9518,5.2158,3.72273333333,5.23826666667,3.86213333333
247.17,3.22526666667,3.78473333333,3.34373333333,3.06526666667,3.97266666667,5.27913333333,3.64073333333,5.1422,3.7986
247.54,3.59986666667,4.0534,3.6062,3.3466,4.36586666667,5.62966666667,3.963,5.5152,4.018
247.92,3.90666666667,4.237,3.86413333333,3.66786666667,4.6804,5.73326666667,4.22,5.8462,4.11333333333
248.29,3.99113333333,4.17773333333,3.88213333333,3.73133333333,4.74533333333,5.65913333333,4.2656,5.77633333333,4.12526666666
248.67,4.17113333333,4.30953333333,4.1626,3.95093333333,5.04553333333,5.77313333333,4.4648,5.97873333333,4.34313333333
249.04,3.91166666667,4.01986666667,3.91613333333,3.5788,4.78326666667,5.51426666667,4.16046666667,5.7412,4.0242
249.42,3.7336,3.86433333333,3.87113333333,3.50653333333,4.7036,5.43993333333,3.9996,5.67606666667,3.88253333334
249.79,3.66133333333,3.66853333333,3.75426666667,3.41166666667,4.3906,5.279,3.77873333333,5.52373333333,3.49726666667
250.17,3.79366666666,3.85426666667,3.8622,3.52793333333,4.4934,5.36693333333,3.83313333333,5.51173333333,3.46746666667
250.54,3.81113333333,3.777,3.8056,3.5382,4.30306666667,5.19053333334,3.71153333333,5.30706666667,3.30793333333
250.92,4.63033333333,4.45746666667,4.44246666667,4.26953333333,4.988,5.7576,4.33026666667,5.90606666666,3.92426666667
251.29,5.02633333333,4.94346666667,4.63066666667,4.64333333333,5.2018,6.04746666667,4.8508,6.18793333333,4.2924
251.66,4.74486666667,4.65566666667,4.309,4.44773333333,4.89346666667,5.7554,4.7186,5.77513333333,4.1208
252.04,5.02773333333,4.86633333333,4.46006666667,4.53393333333,4.94046666667,6.13273333333,5.08813333333,5.81373333333,4.36946666667
252.41,5.3464,5.06246666667,4.66906666667,4.563,4.85386666667,6.37613333333,5.31553333333,5.96193333333,4.52533333334
252.79,5.9028,5.4086,4.97673333333,4.98026666667,5.01473333333,6.73593333333,5.70253333333,6.2624,4.83493333333
253.16,6.31086666667,5.83413333333,5.15366666667,5.56486666667,5.30906666666,7.06053333333,6.12093333333,6.71506666667,5.25393333333
253.54,6.47993333333,6.1308,5.2594,5.68806666667,5.3942,7.30626666667,6.37626666667,6.66313333333,5.43573333333
253.91,6.0824,5.87466666667,5.00153333333,5.30793333333,5.1214,7.075,6.11046666667,6.2408,5.38186666667
254.28,5.86113333333,5.6672,4.79593333333,5.10333333333,4.9424,6.99993333333,5.9418,6.08453333334,5.12173333333
254.66,5.8252,5.7602,4.91113333333,4.9952,5.26306666667,7.07206666667,5.95146666667,6.18473333333,5.0566
255.03,5.3082,5.4942,4.50773333333,4.3622,4.88793333333,6.885,5.63166666667,5.88226666667,4.6088
255.41,5.02713333334,5.12373333333,4.18866666667,4.08393333334,4.80073333333,6.474,5.37106666667,5.89513333333,4.4068
255.78,4.89946666667,4.999,4.15213333333,3.98353333333,4.79153333333,6.17406666667,5.1934,5.82406666667,4.22973333333
256.15,4.7278,4.87106666667,4.12933333333,4.07726666667,4.7844,6.11146666667,5.04006666667,5.8078,4.281
256.53,4.75886666667,5.2432,4.45146666667,4.3334,5.25586666667,6.4014,5.29386666667,6.14866666667,4.4894
256.90,4.25673333333,5.03766666667,4.35193333333,3.9912,5.14853333333,6.24653333333,5.04946666667,5.874,4.30053333333
257.28,4.00813333333,4.6718,4.4176,3.74626666667,5.21006666666,6.07293333333,4.7788,5.74486666667,4.09293333333
257.65,3.99546666667,4.65426666667,4.45626666667,3.74566666667,5.297,5.9072,4.81013333334,5.81953333333,4.1642
258.02,4.4284,5.1718,4.89413333333,4.2126,5.7412,6.21793333333,5.3458,6.3358,4.66706666667
258.40,4.67313333333,5.45,5.33773333333,4.5632,5.83493333333,6.42773333333,5.579,6.67386666667,5.0604
258.77,4.55833333333,5.39093333333,5.281,4.5148,5.6538,6.40566666667,5.5628,6.63973333333,5.00353333333
259.15,4.5426,5.32113333333,5.185,4.45786666666,5.59713333333,6.398,5.48126666667,6.5986,5.01386666667
259.52,4.39,5.15673333333,5.06726666667,4.31073333333,5.4196,6.33633333333,5.25273333334,6.41553333333,4.90066666667
259.89,4.51873333333,5.27086666666,5.14673333333,4.42146666667,5.46553333333,6.52366666667,5.36333333333,6.55206666667,5.11226666667
260.27,4.4156,5.19726666667,5.03386666667,4.3128,5.4254,6.3612,5.2774,6.4866,5.02353333333
260.64,4.50473333333,5.28466666667,5.0474,4.3638,5.5116,6.36713333333,5.31586666667,6.48726666667,5.15113333333
261.01,4.5796,5.33486666667,5.05446666667,4.444,5.57953333333,6.37173333333,5.38633333333,6.503,5.23906666666
261.39,4.54733333333,5.3074,4.95266666667,4.4116,5.50853333333,6.27313333333,5.40133333333,6.35526666667,5.27913333333
261.76,4.43946666667,5.13086666667,4.77186666667,4.2984,5.34533333333,6.07953333333,5.26413333333,6.20213333333,5.16286666667
262.13,4.51186666667,5.1434,4.79453333333,4.3792,5.42766666667,6.1626,5.28553333333,6.19993333333,5.23873333333
262.51,4.4474,5.01393333333,4.52586666667,4.29233333333,5.37846666667,6.09493333333,5.1866,6.039,5.23366666667
262.88,4.5378,5.0404,4.5532,4.3882,5.4258,6.14113333333,5.23406666667,6.02986666667,5.38166666667
263.25,4.89153333333,5.3464,4.86613333333,4.76473333333,5.7104,6.3536,5.54526666667,6.2056,5.628
263.63,5.08526666667,5.5682,5.07606666667,5.02273333333,5.90726666667,6.55993333333,5.7844,6.24393333333,5.74246666667
264.00,5.24513333333,5.6468,5.21973333333,5.13453333333,5.94073333333,6.46306666667,5.94333333333,6.1666,5.72473333333
264.37,5.68793333333,5.86533333333,5.52866666667,5.41646666667,6.12366666667,6.86766666667,6.3118,6.32726666667,6.06366666666
264.75,5.30813333333,5.30786666667,5.14173333333,5.1972,5.7038,6.614,6.02286666667,5.98333333333,5.65886666667
265.12,5.0396,4.86526666667,4.9154,4.84166666667,5.38026666666,6.36553333333,5.67346666667,5.787,5.32733333333
265.49,5.11253333333,5.04053333333,5.14093333333,4.93233333333,5.43673333333,6.5998,5.7404,5.9308,5.46253333333
265.87,5.1072,5.0696,5.27266666667,4.9792,5.4932,6.7644,5.74146666667,5.9246,5.52593333333
266.24,4.85833333333,4.81453333333,5.04486666667,4.72953333333,5.292,6.55753333333,5.4862,5.68,5.21453333333
266.61,4.34993333333,4.38546666667,4.6762,4.1158,4.8464,5.9598,5.01653333333,5.25773333333,4.6666
266.98,4.46053333333,4.40533333333,4.65346666667,4.0308,4.92706666667,6.0784,5.04193333333,5.36373333333,4.72713333333
267.36,4.1896,4.15386666667,4.45786666667,3.8162,4.77093333333,5.81266666667,4.943,5.26726666667,4.67906666667
267.73,4.0528,4.0334,4.328,3.72986666667,4.7702,5.59173333333,4.8786,5.221,4.62086666667
268.10,3.99786666667,4.0448,4.30506666667,3.70346666667,4.82346666667,5.67893333334,4.7552,5.3504,4.68906666667
268.48,3.64653333333,3.89033333333,4.07513333333,3.49513333333,4.67626666667,5.40153333333,4.47473333333,5.10093333333,4.441
268.85,3.53873333333,3.897,4.05773333333,3.4656,4.737,5.3976,4.39093333334,5.07013333333,4.40346666667
269.22,3.37526666667,3.85393333333,3.9746,3.43253333333,4.6804,5.38813333333,4.25066666667,4.9668,4.3532
269.59,3.39153333333,3.7802,4.0168,3.4074,4.65826666666,5.2836,4.19326666667,4.99493333333,4.37166666667
269.97,3.7154,4.1556,4.37766666667,3.6722,4.94733333333,5.52513333333,4.4582,5.44446666667,4.67826666667
270.34,3.7796,4.22373333333,4.3934,3.67713333333,5.0386,5.51746666667,4.5036,5.45766666667,4.71806666667
270.71,4.22,4.687,4.8016,4.16733333333,5.45646666667,6.0474,4.99473333333,5.8674,5.1974
271.09,4.34566666667,4.846,4.9236,4.41253333333,5.59193333333,6.17706666667,5.153,5.90433333333,5.3572
271.46,4.10706666667,4.5748,4.63753333333,4.1142,5.27446666667,5.9776,4.82246666667,5.6216,5.03713333334
271.83,4.07486666667,4.54873333333,4.5282,4.03733333333,5.17826666667,5.96533333333,4.81213333333,5.56826666667,5.00893333333
272.20,3.9144,4.34246666667,4.35246666667,3.93273333333,5.03633333333,5.78706666667,4.737,5.41586666666,4.79393333333
272.58,3.9038,4.2612,4.35493333333,3.9434,4.933,5.73793333333,4.68106666667,5.45153333333,4.7518
272.95,4.02306666667,4.35113333333,4.42126666667,3.98733333333,4.93133333333,5.7828,4.73453333333,5.5212,4.79313333333
273.32,4.1444,4.4628,4.4092,4.03886666667,4.94233333333,5.80053333333,4.85133333333,5.50626666667,4.8464
273.69,4.03746666667,4.33253333333,4.21053333333,3.95186666667,4.8036,5.764,4.75413333333,5.33406666667,4.64546666667
274.06,4.0522,4.23133333333,4.17273333333,3.91313333333,4.76193333333,5.80973333333,4.74846666667,5.25406666667,4.58446666667
274.44,4.04853333333,4.2074,4.16293333334,3.9632,4.58513333333,5.77813333333,4.63293333333,5.27373333333,4.58846666666
274.81,3.77866666667,3.7208,3.75413333333,3.6034,4.21693333333,5.41113333333,4.17313333333,4.79746666667,4.2364
275.18,3.82853333333,3.67713333333,3.78713333333,3.5634,4.20746666667,5.42166666666,4.07206666667,4.7128,4.19833333333
275.55,4.3256,4.12813333333,4.31993333333,4.0358,4.671,5.89866666667,4.53433333333,5.0476,4.66726666667
275.93,4.5916,4.34546666666,4.618,4.22146666667,4.8718,6.131,4.7382,5.24006666667,4.83773333333
276.30,4.7784,4.52653333333,4.76866666667,4.30713333333,4.94233333333,6.26033333334,4.7898,5.24746666667,5.0186
276.67,4.958,4.79386666667,4.9098,4.4542,5.07773333333,6.4002,4.94266666667,5.36733333333,5.20133333333
277.04,4.86133333333,4.68533333333,4.88473333333,4.27706666667,5.07233333333,6.25653333333,4.82613333333,5.22846666666,5.10166666667
277.41,4.88746666667,4.742,5.04473333333,4.30553333333,5.1982,6.4348,4.85993333333,5.3652,5.273
277.79,4.95853333333,4.93106666667,5.08673333333,4.32533333333,5.3472,6.51073333333,4.95266666667,5.5384,5.38273333333
278.16,4.87233333333,4.86653333333,4.8132,4.18206666667,5.19686666667,6.3106,4.90813333333,5.3492,5.30546666667
278.53,4.80233333333,4.84146666667,4.75713333333,4.01913333333,5.138,6.3272,4.91613333333,5.2262,5.293
278.90,4.8466,4.96726666667,4.85633333333,4.0378,5.15826666667,6.4776,4.95773333333,5.4078,5.38253333333
279.27,4.75613333333,4.89526666667,4.69613333333,4.04066666667,5.00173333333,6.4464,4.87206666667,5.45613333333,5.199
279.64,4.67573333334,4.77886666667,4.42913333333,3.984,4.8074,6.23486666667,4.68513333333,5.3866,5.03306666666
280.02,4.98873333333,5.00933333333,4.70313333333,4.2524,5.169,6.48426666667,4.93993333333,5.71413333333,5.38526666667
280.39,4.91946666667,5.02246666667,4.7092,4.23926666667,5.22533333334,6.33673333333,4.92306666667,5.78926666667,5.358
280.76,4.52453333333,4.56426666667,4.29153333333,3.84353333333,4.9364,5.99126666667,4.5552,5.3842,4.95426666667
281.13,4.37713333333,4.41413333333,4.09586666667,3.74433333333,4.72153333333,5.8408,4.51413333333,5.2716,4.79526666667
281.50,4.41353333333,4.4016,4.0712,3.75433333333,4.58833333333,5.7644,4.52146666667,5.2988,4.62753333333
281.87,4.33273333333,4.29273333333,4.06433333333,3.74266666667,4.49273333333,5.64973333333,4.43273333333,5.17446666667,4.57446666667
282.25,4.26893333333,4.39006666667,4.18166666667,3.82133333333,4.5596,5.7312,4.41426666667,5.28513333333,4.56613333333
282.62,4.36786666667,4.5438,4.3062,3.95953333333,4.68946666667,5.85273333333,4.52613333333,5.56633333333,4.64653333333
282.99,4.54353333333,4.80993333334,4.47573333334,4.25413333334,4.9008,5.92006666667,4.836,5.76286666667,4.7606
283.36,4.50193333333,4.84993333333,4.40133333333,4.17926666667,4.99693333334,5.93013333333,4.964,5.77126666667,4.88
283.73,4.26386666667,4.65933333333,4.2536,3.91833333333,4.8364,5.80146666667,4.785,5.64026666667,4.68706666667
284.10,3.9784,4.42266666666,4.01526666667,3.67326666666,4.5434,5.551,4.49646666667,5.3808,4.41266666667
284.47,4.12453333333,4.51666666667,4.1414,3.76006666667,4.6438,5.77606666667,4.66166666667,5.439,4.5484
284.85,4.46146666667,4.82573333333,4.5054,4.069,4.93266666667,6.03666666667,4.9566,5.74833333333,4.82713333334
285.22,4.6018,4.88966666666,4.69453333333,4.21733333333,5.04126666667,6.17226666666,5.0202,5.88213333333,4.96133333333
285.59,4.6078,4.90173333333,4.65546666667,4.24933333333,5.12733333333,6.20373333333,4.98293333333,5.8996,5.01013333333
285.96,4.72513333333,5.02866666667,4.7406,4.34626666667,5.24813333333,6.3516,5.118,6.09126666667,5.08733333333
286.33,4.8594,5.138,4.839,4.49066666667,5.42153333333,6.481,5.27913333333,6.275,5.26133333333
286.70,4.86853333333,5.16193333333,4.88126666667,4.49153333333,5.5238,6.4658,5.32553333333,6.3124,5.30413333333
287.07,4.87073333333,5.18226666667,4.9588,4.4504,5.5706,6.44686666667,5.2678,6.39846666667,5.30373333333
287.44,4.77606666667,5.1032,5.02506666667,4.41033333333,5.5296,6.24306666667,5.13793333333,6.4216,5.152
287.82,5.0122,5.2982,5.22313333334,4.59046666667,5.80006666667,6.3108,5.31626666667,6.629,5.29426666667
288.19,5.22853333333,5.557,5.45773333333,4.844,6.03726666667,6.45726666667,5.5256,6.85633333333,5.44593333333
288.56,5.16873333333,5.56106666666,5.4462,4.80806666667,6.01286666667,6.36413333333,5.4436,6.93346666667,5.32733333333
288.93,5.26193333333,5.7234,5.64186666667,4.91146666667,6.137,6.44846666667,5.56693333333,7.15373333333,5.45173333333
289.30,5.343,5.9442,5.7192,4.93466666667,6.20293333333,6.44146666667,5.63826666667,7.29346666667,5.48726666667
289.67,5.2362,5.89953333333,5.7752,4.76906666667,6.1306,6.18326666667,5.53346666667,7.2622,5.29306666667
290.04,5.2882,5.90446666667,5.88146666667,4.80573333333,6.191,6.04373333333,5.5056,7.30053333333,5.23693333333
290.41,5.27773333333,5.9146,5.96333333333,4.85946666667,6.21973333333,5.9958,5.43506666667,7.3726,5.09306666667
290.78,5.4648,6.09973333333,6.12566666667,5.13873333333,6.35533333333,6.11213333333,5.57773333333,7.55026666667,5.15366666667
