wavelength,Back_HemXanm,Belly_HemXanm,Breast_HemXanm,Crissum_HemXanm,Crown_HemXanm,DorTail_HemXanm,Rump_HemXanm,Throat_HemXanm,WingTip_HemXanm
407.90,8.76539999999,36.0480666667,25.2204666667,20.0102666667,8.30533333334,8.752,8.78046666667,28.3332,10.0510666667
408.26,8.77806666666,36.163,25.3362666667,20.1064,8.37933333333,8.79553333334,8.82246666667,28.3995333333,10.1049333333
408.62,8.86133333333,36.3392666667,25.4538666667,20.2196666667,8.46213333333,8.84453333333,8.87813333334,28.5118,10.1934
408.98,8.87366666667,36.3330666667,25.4012666667,20.1948,8.46259999999,8.8254,8.84726666667,28.4856666667,10.1974666667
409.34,8.89853333333,36.4848,25.4868,20.2861333333,8.49726666667,8.887,8.8862,28.5448,10.2532666666
409.70,8.87160000001,36.4977333333,25.4695333333,20.2716,8.50139999999,8.86273333333,8.86693333333,28.5237333333,10.2122
410.06,8.82046666667,36.519,25.4646666667,20.2906,8.43839999999,8.83133333333,8.81633333333,28.5271333333,10.1706
410.42,8.8306,36.6174,25.51,20.3666,8.47206666667,8.87206666667,8.85766666667,28.5819333333,10.1980666667
410.77,8.79433333333,36.6668666667,25.5641333333,20.3768,8.45633333332,8.8266,8.82626666666,28.6185333333,10.1898666667
411.13,8.72026666667,36.6594,25.503,20.3106,8.36846666667,8.7354,8.73740000001,28.5756666667,10.1005333333
411.49,8.7056,36.6500666667,25.5022,20.3145333333,8.33906666666,8.71673333333,8.68993333333,28.5604666667,10.0546666667
411.85,8.62313333333,36.6338,25.4566666667,20.2860666667,8.29360000001,8.6602,8.65146666666,28.537,10.021
412.21,8.57246666666,36.5687333333,25.3673333333,20.2425333333,8.21866666667,8.59053333333,8.57606666667,28.4666666667,9.952
412.57,8.51553333333,36.5944666667,25.3765333333,20.2356,8.18080000001,8.56446666667,8.51626666666,28.5162666667,9.91433333332
412.92,8.51553333334,36.6828666667,25.4570666667,20.2882666667,8.18866666667,8.57813333333,8.52319999999,28.5704666667,9.92046666667
413.28,8.5026,36.6811333333,25.4407333333,20.2943333333,8.18533333333,8.54066666667,8.50946666667,28.5675333333,9.91219999998
413.64,8.59666666667,36.8699333333,25.5954666667,20.4503333334,8.27066666667,8.61466666667,8.5906,28.7047333333,10.0112666666
414.00,8.62533333333,36.9279333333,25.6762666667,20.5035333333,8.33473333333,8.64373333334,8.64706666666,28.7503333334,10.0634666667
414.36,8.67446666667,36.9880666667,25.7191333333,20.559,8.36693333334,8.6824,8.68073333333,28.7834,10.1015333333
414.72,8.73100000001,37.0651333333,25.7812,20.6260666667,8.42760000001,8.73646666667,8.73586666666,28.855,10.1565333333
415.07,8.81993333333,37.1837333333,25.8923333333,20.7264,8.56706666668,8.851,8.84773333333,28.9305333333,10.2590666667
415.43,8.77906666666,37.1936,25.8762666667,20.7301333333,8.53713333332,8.80473333333,8.82693333333,28.9110666667,10.2253333334
415.79,8.85213333332,37.2742666667,25.9637333333,20.7926666667,8.5926,8.87026666667,8.85753333334,28.99,10.2566
416.15,8.87193333333,37.3648,26.024,20.8617333333,8.63833333333,8.90346666667,8.89893333333,29.0534,10.2940666667
416.51,8.88013333333,37.377,26.0121333334,20.8730666667,8.62826666667,8.90066666667,8.92926666667,29.0243333333,10.3034
416.86,8.91340000001,37.4231333333,26.0608,20.9252,8.63226666667,8.89413333333,8.9548,29.0279333333,10.2942
417.22,8.9176,37.4609333333,26.0789333333,20.9526,8.63113333333,8.89186666667,8.9592,29.0266666667,10.2838666667
417.58,8.88406666666,37.3889333333,26.0205333333,20.9264666667,8.59113333332,8.86033333333,8.94253333333,28.9718,10.2744
417.94,8.91520000001,37.4411333333,26.0366666667,20.9608666667,8.62586666667,8.9128,8.9736,29.0146,10.3064666667
418.29,8.90646666667,37.4029333333,26.0307333333,20.9736,8.63039999999,8.90133333333,8.96653333333,28.9864666667,10.3023333333
418.65,8.89913333333,37.3707333333,25.9888,20.969,8.61653333333,8.89573333333,8.9782,28.9466,10.2923333333
419.01,8.84619999999,37.3314,25.9062666667,20.9451333333,8.56099999999,8.84453333333,8.93820000001,28.8972666667,10.2364666667
419.37,8.8836,37.3648,25.9475333333,20.9900666667,8.60086666667,8.8954,8.98346666667,28.9231333333,10.2884
419.73,8.89113333333,37.3509333333,25.9314,20.9960666667,8.60900000001,8.89993333333,9.00539999999,28.8998666667,10.2955333333
420.08,8.91893333333,37.3780666667,25.9383333333,21.0142,8.62566666667,8.93126666667,9.02926666667,28.9056666667,10.3037333333
420.44,8.93546666666,37.4138,25.9726666667,21.0396,8.65473333333,8.9552,9.05399999999,28.9158,10.3278666667
420.80,8.93026666667,37.413,25.9514666667,21.0539333333,8.65453333333,8.96406666667,9.04813333333,28.9296666667,10.3448666667
421.16,8.91746666667,37.4015333333,25.9386,21.0536666667,8.64900000001,8.9486,9.03133333334,28.9334666667,10.3186
421.51,8.92806666667,37.4234666667,25.9384666667,21.0631333333,8.65400000001,8.9456,9.03626666667,28.9473333333,10.3072
421.87,8.9098,37.4236,25.9330666667,21.056,8.62946666667,8.91073333333,9.0094,28.92,10.2875333333
422.23,8.90406666667,37.4641333333,25.9355333333,21.0704666667,8.62813333334,8.90613333333,9.00786666667,28.9512666667,10.2914
422.58,8.89853333333,37.5192,25.9711333333,21.1070666667,8.63333333334,8.90146666667,8.98713333334,28.9737333333,10.2874
422.94,8.91373333334,37.5586666667,26.0396666667,21.1579333333,8.64633333335,8.9236,8.99760000001,29.0137333333,10.3064666667
423.30,8.9096,37.6074666667,26.0349333333,21.1748666667,8.65100000001,8.91286666667,8.9904,29.0228666667,10.3036666667
423.66,8.90879999999,37.6708,26.063,21.2128666667,8.6448,8.91133333333,8.98146666667,29.0532666667,10.3017333333
424.01,8.925,37.6750666667,26.0804,21.2374666667,8.65180000001,8.89773333333,8.98200000001,29.0587333333,10.3008666667
424.37,8.92353333333,37.7013333333,26.1032666667,21.2712666667,8.64039999999,8.8914,8.9734,29.0796666667,10.2811333333
424.73,8.91019999999,37.7423333333,26.1414,21.2964,8.63680000001,8.886,8.96919999999,29.1114666667,10.2640666667
425.08,8.92066666667,37.7874666667,26.1692,21.3146,8.63793333333,8.8872,8.97053333334,29.1179333333,10.2778
425.44,8.88933333334,37.8273333333,26.188,21.3286666666,8.6102,8.86586666667,8.94413333334,29.1128666667,10.2551333333
425.80,8.90353333333,37.8601333333,26.2129333334,21.3601333333,8.61760000001,8.85706666667,8.9434,29.1305333333,10.2513333333
426.16,8.94780000001,37.9352666667,26.2832666667,21.4344666667,8.66539999999,8.8956,8.98866666666,29.171,10.2779333333
426.51,8.9498,37.9596,26.2930666667,21.4646,8.6618,8.89606666667,8.99533333333,29.1884,10.2746666667
426.87,8.95453333334,38.0362666667,26.3222,21.5012666667,8.67539999999,8.89666666667,9.00186666667,29.2169333333,10.2644666667
427.23,8.96626666667,38.0722,26.3811333333,21.5313333333,8.68173333335,8.91253333333,9.01486666666,29.2575333333,10.2523333333
427.58,8.94933333333,38.1027333333,26.4099333333,21.5459333333,8.68106666667,8.89206666667,9.01993333333,29.2596666667,10.2474666667
427.94,8.94293333334,38.2084,26.4886,21.6002666667,8.69813333332,8.9002,9.03553333333,29.3232666667,10.2498666667
428.30,8.97799999999,38.2619333333,26.4980666667,21.6471333334,8.73646666667,8.91713333333,9.06946666666,29.3512,10.2774
428.65,8.98473333333,38.3028,26.4972,21.6596,8.7476,8.90486666667,9.04906666667,29.3292666667,10.2524
429.01,8.99186666666,38.3882,26.5522666667,21.7339333333,8.77946666667,8.9106,9.08973333333,29.3902666667,10.2646
429.37,9.06446666666,38.4844,26.6465333333,21.8276,8.86473333333,8.97946666667,9.15253333333,29.5076666667,10.3330666667
429.72,9.08046666667,38.5982,26.7130666667,21.9066666667,8.90900000001,9.02006666667,9.20526666667,29.5906,10.3718666667
430.08,9.0778,38.6546666667,26.7369333333,21.9238666667,8.88666666665,8.99453333333,9.182,29.6352666667,10.3626
430.44,9.0862,38.6962666667,26.7342666667,21.9492,8.88940000001,8.98906666667,9.19146666666,29.6362666667,10.3649333333
430.79,9.12333333333,38.7230666666,26.7397333333,21.9758666667,8.89773333335,9.0014,9.20573333334,29.6772,10.3908
431.15,9.14406666667,38.8049333333,26.7693333333,22.043,8.90973333332,8.9904,9.21479999999,29.709,10.4066666667
431.50,9.19406666667,38.8738,26.7949333333,22.1092,8.95206666667,9.04220000001,9.2612,29.7573333333,10.444
431.86,9.2098,38.9240666667,26.8087333333,22.1450666667,8.95879999999,9.07006666666,9.27813333333,29.7847333333,10.4789333333
432.22,9.24553333333,39.0265333333,26.8734,22.1901333333,8.98806666667,9.11000000001,9.30986666667,29.8546666667,10.5292666667
432.57,9.26186666667,39.0154,26.8798,22.2059333333,8.9862,9.1344,9.34000000001,29.8742,10.5564
432.93,9.24593333334,39.0550666667,26.8763333333,22.2201333333,8.95379999999,9.12033333333,9.29573333334,29.8706,10.5318
433.29,9.18540000001,39.0064666667,26.8130666667,22.1686,8.89300000001,9.06046666667,9.23706666667,29.7768666667,10.465
433.64,9.19579999999,39.0326,26.823,22.1834,8.90706666666,9.06586666667,9.24926666667,29.7924666666,10.4699333333
434.00,9.1788,39.0380666667,26.8189333333,22.1749333333,8.89266666667,9.06086666667,9.23453333333,29.7736666667,10.4575333333
434.35,9.21099999999,39.1027333333,26.8684666666,22.2224666667,8.92353333333,9.10226666667,9.28013333333,29.8300666667,10.4748
434.71,9.2312,39.1787333333,26.9214,22.2832666667,8.96099999999,9.12666666666,9.3088,29.8598666667,10.5087333333
435.07,9.22846666667,39.2501333333,26.9696666667,22.3244,8.97719999999,9.1444,9.32546666667,29.9062,10.5326666667
435.42,9.20793333334,39.2964666667,26.9881333333,22.3216666667,8.96940000001,9.12393333333,9.2944,29.9307333333,10.5094666667
435.78,9.20393333333,39.3506666667,26.9996,22.3406666667,8.97546666667,9.11219999999,9.30139999999,29.9532666666,10.4947333334
436.13,9.15073333333,39.3780666666,26.9917333333,22.358,8.93273333333,9.05560000001,9.25933333333,29.9250666667,10.4261333333
436.49,9.16173333334,39.4510666667,27.0199333333,22.3880666667,8.94866666667,9.05386666667,9.27493333333,29.9498666667,10.4413333333
436.84,9.20553333333,39.4992666667,27.0550666667,22.4302666667,8.99239999999,9.09106666667,9.34293333333,30.0190666667,10.4816
437.20,9.26773333333,39.6324,27.1325333333,22.5111333333,9.04573333334,9.1414,9.40306666667,30.1349333333,10.5452666667
437.56,9.28033333333,39.6694,27.1451333333,22.5554,9.04553333333,9.16053333333,9.40826666666,30.1403333333,10.5518
437.91,9.29373333333,39.7184,27.1667333333,22.5920666667,9.09173333334,9.19066666667,9.44313333333,30.1628666667,10.5691333333
438.27,9.31826666665,39.7998666667,27.2232,22.6202666667,9.13040000001,9.20360000001,9.46006666667,30.2095333333,10.5854666667
438.62,9.28466666667,39.8484,27.2154666667,22.6054,9.09880000001,9.17013333334,9.43913333334,30.2059333333,10.5594666667
438.98,9.28806666668,39.867,27.1908666667,22.6106666667,9.08666666667,9.17086666666,9.43933333334,30.1957333333,10.5479333333
439.33,9.31886666667,39.927,27.2265333333,22.6744,9.11113333334,9.18426666667,9.47906666667,30.2150666666,10.5800666667
439.69,9.338,39.9532666667,27.2456,22.7168,9.13760000001,9.20453333333,9.48633333333,30.2207333333,10.5916
440.04,9.34760000001,39.9682666667,27.2483333333,22.7261333333,9.15546666667,9.22266666667,9.48499999999,30.2356666667,10.6024666667
440.40,9.3576,40.0134,27.2744666667,22.7598666667,9.17566666666,9.24060000001,9.48660000001,30.2697333333,10.6043333333
440.75,9.35953333333,40.037,27.283,22.7855333333,9.19266666667,9.25253333333,9.48079999999,30.2688,10.6054666667
441.11,9.348,40.0428666667,27.2761333333,22.8008,9.197,9.26006666667,9.48153333334,30.2424,10.6042
441.47,9.3402,40.0464,27.2764,22.8110666667,9.19419999999,9.24053333334,9.4584,30.2608,10.5905333333
441.82,9.34046666667,40.0850666667,27.2936666667,22.8344,9.16186666666,9.2196,9.43959999999,30.2786,10.5713333333
442.18,9.32626666667,40.0892,27.287,22.8500666667,9.13826666667,9.19826666666,9.4302,30.2616,10.5612
442.53,9.33753333332,40.0860666667,27.3083333333,22.8932,9.14866666666,9.20279999999,9.419,30.2782,10.5509333333
442.89,9.37393333332,40.1359333333,27.3621333333,22.953,9.19246666668,9.23606666667,9.44126666667,30.3391333333,10.5921333333
443.24,9.38086666667,40.1726,27.368,22.9749333333,9.18973333333,9.25133333333,9.45233333333,30.3546666667,10.6012
443.60,9.37833333333,40.1968,27.3771333333,22.9894,9.16733333334,9.23806666667,9.44319999999,30.3610666667,10.6203333333
443.95,9.35219999999,40.1475333333,27.3353333333,22.9706666667,9.1338,9.20513333334,9.43020000001,30.3243333333,10.6037333333
444.31,9.3248,40.1614,27.3147333333,22.9565333333,9.0956,9.17586666667,9.3978,30.2941333333,10.5786666667
444.66,9.31573333332,40.1642666667,27.3161333333,22.959,9.08086666666,9.16899999999,9.39900000001,30.3010666667,10.5866666667
445.02,9.31346666667,40.1913333333,27.3328666666,22.988,9.08106666666,9.17786666667,9.39873333333,30.3171333333,10.589
445.37,9.34833333333,40.2683333333,27.3940666666,23.0459333334,9.12160000001,9.22226666666,9.44786666667,30.3579333333,10.6458666667
445.72,9.34653333333,40.265,27.3811333333,23.0647333333,9.14480000001,9.23006666667,9.45186666666,30.3512666667,10.6645333333
446.08,9.32079999999,40.2316,27.3588666667,23.0591333333,9.13233333333,9.20920000001,9.4206,30.3396,10.6526666667
446.43,9.36493333332,40.2676666667,27.3939333333,23.0988,9.18073333335,9.25760000001,9.47806666667,30.3636666667,10.7076
446.79,9.36106666665,40.2286666667,27.3758,23.0872666667,9.18246666667,9.25326666666,9.48153333333,30.3298,10.7034666667
447.14,9.34699999999,40.2052,27.3752666667,23.0992,9.18286666667,9.2498,9.46899999999,30.3253333333,10.6878666667
447.50,9.35280000001,40.2069333333,27.3669333333,23.1236,9.211,9.25726666667,9.47846666666,30.3276666667,10.6892
447.85,9.39666666667,40.2690666666,27.4163333334,23.1783333333,9.26026666666,9.29660000001,9.50740000001,30.3838,10.7150666667
448.21,9.43566666668,40.3118666667,27.4736,23.2583333334,9.32753333333,9.33273333333,9.56913333333,30.4334,10.7549333333
448.56,9.47226666667,40.3351333333,27.5111333333,23.3106,9.37093333334,9.36633333334,9.59279999999,30.4410666666,10.7915333333
448.92,9.51726666666,40.3976666666,27.5518666667,23.3522666667,9.41013333333,9.37726666667,9.62173333333,30.4842666667,10.7976
449.27,9.49859999999,40.3605333334,27.5208,23.3411333333,9.39566666666,9.36660000001,9.60633333333,30.4460666667,10.7599333333
449.62,9.52853333332,40.4084,27.5540666667,23.3782666667,9.42699999999,9.39406666667,9.6418,30.4735333333,10.7847333333
449.98,9.56586666667,40.4594,27.5940666667,23.4368,9.46199999999,9.41833333334,9.67480000001,30.4876,10.8087333333
450.33,9.53646666667,40.4505333333,27.5687333333,23.4302,9.43220000001,9.38653333333,9.63919999999,30.454,10.7708666667
450.69,9.54573333334,40.5120666667,27.5934,23.4772,9.42840000001,9.39206666667,9.6506,30.4593333333,10.7716666667
451.04,9.57053333334,40.5740666667,27.6035333333,23.5154,9.44853333333,9.39713333333,9.6436,30.4735333333,10.7802666667
451.40,9.57640000001,40.6089333333,27.6302666667,23.527,9.44679999999,9.39726666667,9.65253333334,30.5095333334,10.7819333333
451.75,9.57166666667,40.6133333333,27.6495333333,23.5680666667,9.44873333335,9.40100000001,9.65220000001,30.497,10.8079333333
452.10,9.56806666667,40.5917333333,27.6252666667,23.5647333333,9.42606666668,9.38913333333,9.63426666667,30.4778666667,10.8016
452.46,9.56173333334,40.6701333333,27.6745333333,23.6074666667,9.42286666667,9.40113333333,9.64626666667,30.5284,10.822
452.81,9.57226666668,40.683,27.7031333333,23.6468666667,9.45179999999,9.43333333333,9.66599999999,30.5606,10.8596
453.17,9.60199999999,40.7786,27.7727333333,23.723,9.46973333334,9.44746666667,9.68153333334,30.6512666667,10.8772666666
453.52,9.60433333334,40.8226666667,27.8167333333,23.7678666667,9.45586666668,9.43966666667,9.67239999999,30.6758666667,10.8783333333
453.87,9.62573333333,40.8481333333,27.8367333333,23.8009333333,9.46760000001,9.47193333333,9.69459999999,30.7085333334,10.9151333333
454.23,9.63266666667,40.8976,27.8608666666,23.8353333333,9.47793333335,9.47033333334,9.70506666667,30.742,10.9226666667
454.58,9.62519999999,40.8988666667,27.8571333333,23.845,9.45400000001,9.45006666667,9.67026666667,30.7506666667,10.889
454.93,9.61833333332,40.9331333333,27.8948,23.8530666667,9.44666666667,9.46473333333,9.67599999999,30.7876,10.9021333333
455.29,9.6294,40.9480666667,27.9219333333,23.8979333333,9.46753333333,9.48293333333,9.686,30.8121333333,10.8967333333
455.64,9.64973333334,41.0116,27.9488666667,23.9302,9.50320000001,9.50460000001,9.70933333333,30.8472,10.9126
456.00,9.643,41.0832,27.9843333333,23.9707333334,9.49859999999,9.506,9.72186666666,30.8879333333,10.9216
456.35,9.63559999999,41.1412666667,27.9838666667,23.9918666667,9.5078,9.4818,9.71326666667,30.9037333334,10.8944
456.70,9.61926666666,41.1930666667,28.0026,24.0236,9.49219999999,9.44733333333,9.71213333333,30.9222,10.886
457.06,9.59340000001,41.219,27.9602666667,24.0044666667,9.48353333333,9.40720000001,9.69493333333,30.8802666667,10.8720666667
457.41,9.62473333332,41.2718,27.9772666667,24.0447333333,9.52246666667,9.43979999999,9.73719999999,30.9092666667,10.8943333333
457.76,9.63686666667,41.3788666667,28.0292,24.0927333333,9.54686666667,9.47159999999,9.76726666666,30.9868666667,10.9106666667
458.12,9.63620000001,41.4265333333,28.0437333333,24.1083333333,9.54520000001,9.47306666667,9.77039999999,31.0174,10.9099333333
458.47,9.66566666666,41.5192666667,28.0953333333,24.1619333333,9.60786666668,9.51626666667,9.821,31.0871333333,10.9652666667
458.82,9.70113333333,41.5521333333,28.1234666667,24.2049333333,9.63073333334,9.5246,9.843,31.1030666667,10.9811333333
459.18,9.68546666667,41.5892666667,28.1188,24.2052,9.60626666667,9.51159999999,9.83653333334,31.0878,10.979
459.53,9.68013333333,41.631,28.1510666667,24.2308666667,9.59493333334,9.49606666667,9.84726666667,31.1084666667,10.9722
459.88,9.68680000001,41.6699333333,28.1622,24.246,9.61986666667,9.50173333333,9.84539999999,31.1177333333,10.9712666667
460.24,9.70746666667,41.6626,28.1569333333,24.2457333333,9.623,9.51206666666,9.86579999999,31.1118666667,10.9828666667
460.59,9.72073333334,41.6996666667,28.1585333333,24.2638666667,9.62853333333,9.52233333333,9.85993333333,31.1185333333,10.9889333333
460.94,9.73226666667,41.7027333333,28.1695333333,24.2795333333,9.64093333333,9.53739999999,9.87826666667,31.1211333333,10.9890666667
461.29,9.71353333333,41.7303333334,28.1764,24.2829333333,9.6326,9.51813333334,9.85113333333,31.1321333333,10.9654666667
461.65,9.72706666667,41.7450666667,28.1836,24.3015333334,9.65006666666,9.49813333333,9.84906666667,31.1174666667,10.9563333333
462.00,9.75253333335,41.7736666666,28.2041333333,24.3368666667,9.68599999999,9.524,9.88233333333,31.1473333333,10.9809333333
462.35,9.7456,41.8126666667,28.2141333333,24.3488,9.67926666667,9.49206666666,9.86573333333,31.1421333333,10.9714
462.71,9.70273333333,41.8264666666,28.2006666667,24.35,9.67566666667,9.46166666666,9.85926666666,31.1302,10.9308
463.06,9.73926666666,41.9431333333,28.2795333333,24.4408666666,9.74513333334,9.4968,9.9032,31.2208666667,10.9708
463.41,9.78313333334,42.0264666667,28.3089333333,24.4734666666,9.79606666666,9.5358,9.93113333333,31.2853333333,10.995
463.76,9.79973333333,42.0926,28.3522666667,24.4980666667,9.80326666667,9.546,9.95366666667,31.3262,11.0156
464.12,9.79080000001,42.1766666667,28.4017333333,24.5553333333,9.83293333334,9.55333333333,9.95906666668,31.3894,11.0202666667
