wavelength,Back_MelXanf,Belly_MelXanf,Breast_MelXanf,Crissum_MelXanf,Crown_MelXanf,DorTail_MelXanf,Patch10_MelXanf,Rump_MelXanf,Throat_MelXanf,WingTip_MelXanf
737.06,18.0138333334,38.3024166667,25.009,45.1553333334,16.6191666666,20.0488333333,30.0401666667,19.0995,27.7085,24.3840833333
737.38,17.9103333333,38.1140833333,24.8718333333,45.0435,16.3513333333,19.6713333333,30.013,18.6898333333,27.3001666667,24.2964166666
737.69,18.2056666667,38.0518333334,25.161,45.1593333333,16.6606666667,19.8101666667,30.3746666667,18.486,27.5593333334,24.4439166666
738.01,17.9101666666,38.0649166666,25.3525,45.367,16.6008333333,19.7093333334,30.4938333333,18.3823333333,27.6363333334,24.355875
738.33,17.4146666666,37.6286666667,24.994,44.9658333334,16.0923333333,19.3586666667,30.085,17.7733333333,27.441,23.7796666667
738.64,17.5215,37.5805833333,24.9998333333,45.3671666667,16.2003333333,19.6136666666,30.3445,17.8203333333,27.6065,24.013625
738.96,17.3596666666,37.76825,24.7106666666,45.5591666667,16.0156666667,19.571,30.3506666666,17.5465,27.5606666667,24.331
739.28,17.7636666667,37.8179166666,24.8945,45.5604166666,16.2628333333,19.789,30.6813333333,17.6915,27.9928333333,24.5072916667
739.59,17.678,37.9785,25.0843333333,45.1891666666,16.3716666667,19.8641666667,30.8526666667,17.7203333333,27.6193333333,24.443
739.91,18.1135,38.3516666667,25.7321666667,45.645,16.8655,20.3556666667,31.3443333333,18.2278333333,27.5645,24.96975
740.23,18.3676666666,38.464,25.9838333333,45.5744166667,17.26,20.4808333333,31.5715,18.5798333334,28.0118333334,25.24075
740.54,18.7455,38.93975,26.504,45.7203333333,17.6571666666,20.7263333333,32.19,19.0756666667,28.0143333334,25.5900833334
740.86,18.5885,38.7995833334,26.509,45.5654166667,17.8306666666,20.9226666667,32.2186666667,19.2535,28.3873333333,25.45125
741.18,18.8466666667,39.2481666667,26.5576666667,45.7139166667,17.8495,21.3921666667,32.262,19.5095,28.5026666667,25.7771666666
741.49,19.657,39.92025,26.9066666666,46.1113333334,18.4255,22.0505,32.7741666667,20.015,28.8601666667,26.5046666666
741.81,20.0961666666,40.1855,27.185,46.38525,18.8036666666,22.4183333333,33.2053333333,20.2431666667,29.098,26.853625
742.12,20.087,40.1219166666,27.0316666666,45.9665833334,18.7371666667,22.313,33.0023333334,20.1843333334,28.9196666666,26.77
742.44,19.9433333334,39.8795833333,27.1576666667,46.18075,18.394,22.1208333333,32.8368333333,20.0026666667,28.7396666666,26.3767083333
742.76,19.6176666666,39.9395833334,26.888,46.0530833334,18.0283333333,21.7571666667,32.6088333333,19.7048333333,28.4773333333,26.0849166667
743.07,19.4488333334,39.8629166667,26.7183333333,46.3411666666,17.9213333333,21.6383333333,32.3583333334,19.5651666667,28.6073333333,25.8387083333
743.39,19.4248333334,40.3743333333,26.9556666667,46.7138333333,18.0978333333,21.863,32.7913333333,19.8,29.304,26.0265833334
743.70,19.8193333333,40.7356666667,27.0911666667,46.9353333334,18.1691666667,22.147,33.1713333334,20.0381666667,29.7718333333,26.1425833334
744.02,19.8253333333,40.6729166666,26.9236666667,46.9265,18.2211666666,22.6646666666,33.2198333333,19.9675,30.0825,26.2955833334
744.34,19.9376666667,40.8020833333,26.9418333334,47.1395,18.0431666667,22.5751666666,33.1461666667,19.9306666667,30.0836666667,26.461125
744.65,19.7015,40.6536666666,26.8173333333,47.16625,17.7125,22.371,33.2458333333,19.8043333334,29.6621666667,26.3750833333
744.97,19.2711666667,40.27675,26.5655,46.6015833333,17.3983333333,22.0515,33.004,19.4688333333,29.4266666667,26.0497083333
745.28,19.0131666667,39.8539166667,26.418,46.2684166666,17.1638333333,21.725,32.6536666667,19.2981666667,28.7498333333,25.99775
745.60,18.957,40.0096666667,26.5651666667,46.5495833334,16.954,21.6821666667,32.5895,19.1043333333,28.7525,25.928125
745.91,19.122,39.8525,26.6561666667,46.2474166666,17.136,21.5331666666,32.5343333333,19.1951666666,28.9576666666,26.1194166666
746.23,18.7955,39.4044166667,26.7466666667,46.30625,16.8076666667,21.295,32.0725,18.9511666667,28.534,26.0494166666
746.55,18.7733333333,39.50075,26.8796666667,46.46425,16.6518333333,21.3786666666,31.9488333334,19.0338333333,28.517,26.3845833334
746.86,18.4848333334,38.9025833334,26.3933333334,45.74675,16.4376666666,21.1011666667,31.0053333334,18.736,28.2855,26.042
747.18,18.0591666667,38.5901666667,26.3041666666,45.509,16.1068333334,20.8665,30.7913333333,18.1771666667,27.7261666667,25.71475
747.49,18.3128333333,38.4294166666,26.4918333334,45.4180833333,16.064,20.6716666667,30.5481666667,18.2833333334,27.4473333333,25.8635416667
747.81,18.5486666666,38.6716666666,27.1163333333,45.8299166666,16.4835,21.0821666667,31.0046666666,18.417,27.6508333334,26.17875
748.12,18.4958333333,38.6059166667,27.0368333333,45.6420833334,16.5356666667,20.959,30.7536666666,18.1386666666,27.6275,26.227875
748.44,18.981,39.0575,27.4601666667,46.2154166667,17.0376666666,21.4628333333,31.099,18.5296666667,27.7585,26.679375
748.75,19.3013333333,39.4073333333,27.3856666667,46.398,17.302,21.7555,31.1823333334,18.8681666666,28.071,26.7685
749.07,19.3636666667,39.4576666666,27.39,46.39925,17.3246666666,21.7283333334,31.4968333334,18.8863333334,28.1486666667,26.8310416667
749.38,19.5008333333,39.8025833334,27.499,46.3650833334,17.5681666667,22.0248333334,31.8405,19.3208333333,28.3786666666,26.9452916667
749.70,20.037,40.0668333334,27.683,46.50825,18.156,22.4313333334,32.3928333333,19.923,28.7373333334,27.2536666667
750.01,20.7383333333,40.3176666666,28.191,46.77375,18.9068333333,22.9641666667,32.798,20.5903333334,29.4941666666,27.69075
750.33,21.0583333333,40.45525,28.4601666667,47.1914166666,19.0891666667,23.1121666667,33.3121666667,20.7465,29.5296666667,28.013875
750.64,20.8228333333,40.3860833334,28.02,46.88825,19.1153333334,22.8831666666,33.0016666666,20.5968333333,29.3391666667,28.0692916666
750.96,20.604,40.2414166666,27.5965,46.76475,18.974,22.5936666667,32.8535,20.4345,29.142,27.6759583333
751.27,20.851,40.2868333334,27.5343333333,46.67575,19.2013333333,22.929,32.9893333333,20.921,29.4651666666,28.0996666667
751.59,21.1013333333,40.6551666667,27.658,46.94025,19.522,23.153,33.2206666667,21.4186666667,29.7378333334,28.4176666666
751.90,20.7483333334,40.2139166666,27.3738333333,46.81475,19.0546666667,22.7393333333,32.6813333333,21.2796666667,29.6271666666,28.0505833333
752.22,20.5541666667,40.3671666667,27.792,46.9286666667,18.7786666667,22.6588333333,32.7391666667,21.3343333333,29.4888333334,28.2485
752.53,20.3848333333,40.1439166667,27.6133333333,46.64675,18.6973333333,22.4653333334,32.3395,21.2355,29.3865,28.19975
752.85,20.4031666667,40.1141666667,27.682,46.7621666667,18.5958333334,22.4683333333,32.2575,21.0556666667,29.3601666667,28.4046666667
753.16,20.0796666667,40.40575,27.7246666667,46.7428333333,18.1666666667,22.1375,32.1378333334,20.6738333334,29.6158333334,28.414875
753.47,19.5826666667,40.0103333333,27.1853333334,46.2429166667,17.4968333333,21.4778333333,31.644,20.0968333333,28.904,27.7855416666
753.79,18.8356666666,39.3280833334,26.494,45.6246666667,16.748,20.8648333333,31.0756666667,19.6105,28.324,26.7762916666
754.10,18.8675,39.4248333334,26.7456666666,45.994,16.7786666667,21.3071666667,31.4981666667,19.9716666667,28.5731666666,26.915625
754.42,18.6111666667,39.3429166666,26.9518333333,45.8671666667,16.7718333334,21.1186666667,31.3888333333,19.9475,28.4385,27.0157916666
754.73,18.1243333334,39.0814166667,26.682,45.782,16.1426666667,20.4175,31.0326666667,19.271,27.5705,26.292625
755.05,18.2,38.71075,26.9793333333,45.8125,15.8808333334,20.1296666667,31.0145,19.1306666667,27.7341666667,26.081375
755.36,18.2231666667,38.8735,27.1536666667,45.9854166666,15.9115,20.2113333333,31.3453333333,19.04,27.9318333333,26.334875
755.67,17.8776666667,38.4955833333,26.6651666667,45.6991666667,15.7895,20.0588333334,31.0121666666,18.5918333333,27.9611666667,25.7800833333
755.99,18.0995,38.5646666666,26.8973333333,45.9109166667,16.0161666667,20.2291666667,31.4283333333,18.9358333333,27.8886666666,25.885
756.30,18.2976666667,38.5050833334,26.7236666667,45.8371666667,16.2106666666,20.3076666667,31.4703333333,19.1715,27.5898333334,25.7767916667
756.62,18.7916666667,38.5063333333,26.9125,45.7386666667,16.4038333334,20.5916666666,31.6255,19.4791666667,27.3298333333,26.02575
756.93,19.0431666666,39.09525,27.3568333334,46.1430833334,16.5498333333,21.0691666666,32.227,19.8223333334,27.9415,26.7725833333
757.24,19.7986666666,40.05775,28.2098333334,46.8875,17.3616666667,21.9773333333,32.7241666666,20.5481666666,28.7256666666,28.0517083333
757.56,19.875,39.6995833333,28.142,46.5263333333,17.0725,21.6393333333,32.2715,20.4763333333,28.6725,27.8200833333
757.87,20.5068333333,40.3294166667,28.2261666667,47.4229166666,17.5033333333,22.2351666667,32.739,20.9528333334,29.3758333334,28.2867083333
758.18,21.2901666667,40.8271666667,28.5691666666,47.81725,17.9631666667,22.86,33.0913333334,21.5636666667,30.0138333334,28.782
758.50,21.4163333333,41.0566666667,28.646,47.9825833334,18.369,23.4065,33.4108333333,21.9451666666,29.8275,29.2172083334
758.81,21.9956666667,41.19475,28.9638333333,48.1745,18.5848333333,23.7046666666,33.3875,22.3356666667,29.923,29.267375
759.13,22.8445,41.8594166667,29.1916666667,48.72775,18.988,23.9781666667,33.8268333333,22.775,30.4025,29.803
759.44,23.1551666667,41.85275,29.3641666667,49.08925,19.1008333333,24.4418333334,33.5656666667,22.8065,30.3795,29.7305416666
759.75,23.6325,42.1576666667,30.2401666666,49.6960833334,19.5576666667,24.8948333334,33.9646666667,23.0248333334,30.988,30.11325
760.07,23.9015,42.5050833334,30.6163333333,50.2329166666,20.0901666666,25.5783333334,34.3813333333,23.6296666667,31.6175,30.4532083333
760.38,24.5023333334,42.7839166667,31.0915,50.475,20.9151666667,25.9841666666,34.7696666667,24.1145,31.8438333333,30.7910833333
760.69,24.4773333333,42.4731666667,30.9663333334,50.4931666666,21.035,25.717,34.6473333333,24.0441666667,31.5335,30.4527916667
761.01,24.4788333333,43.0185833334,30.9866666667,50.85625,21.4326666667,25.9363333333,34.7761666666,24.0635,31.7665,30.8373333333
761.32,24.3545,42.575,30.9555,50.32625,21.1696666667,25.5473333334,34.5256666667,23.9408333333,31.3695,30.6432083334
761.63,24.303,42.4545833334,31.091,50.2221666666,21.5488333334,25.7508333334,34.5048333333,24.0673333333,31.6298333333,30.80475
761.94,23.9291666667,42.1971666667,30.9531666666,49.852,21.2658333334,25.2153333334,34.2016666667,23.736,31.4228333333,30.3872083333
762.26,23.4613333333,41.8868333333,30.5968333333,49.5905833333,21.0163333333,24.6153333334,34.1026666667,23.3556666667,30.9013333333,30.1549166666
762.57,22.8638333333,41.15575,30.4933333334,48.8531666666,20.7305,24.391,33.6896666666,23.0065,30.523,29.690875
762.88,22.587,41.108,30.3503333333,48.74175,20.56,23.9288333333,33.6443333334,22.9498333333,30.4771666666,29.6359166667
763.20,21.7701666666,40.542,29.6203333334,48.05875,19.9276666667,23.3071666667,33.1018333334,22.3073333333,29.7953333334,28.9617083333
763.51,21.3806666667,40.1019166666,29.2746666667,47.7018333333,19.477,22.6066666667,32.6615,21.5876666667,29.2298333334,28.5874166667
763.82,20.9615,39.7189166667,28.8813333333,47.41425,18.8645,22.288,32.243,21.141,29.0725,28.2492083333
764.14,20.8023333333,39.6555833334,28.7165,47.0768333333,18.4681666666,21.9636666666,32.359,20.8813333333,29.062,28.1895
764.45,20.8665,39.6736666666,29.1853333334,47.2385,18.4693333334,22.0568333333,32.5536666667,21.2016666666,28.8736666667,28.163
764.76,20.9065,39.8698333334,29.6436666666,47.3150833334,18.5801666667,22.2283333334,32.8488333333,21.2055,29.1051666666,28.1396666667
765.07,20.653,39.8365,29.5413333333,47.3078333334,18.0706666667,21.75,32.7878333333,20.7971666667,28.789,27.721875
765.39,20.878,40.1744166667,29.8051666667,47.4264166666,18.0463333333,21.7868333333,32.9751666666,20.8251666667,29.208,27.7887916666
765.70,20.6298333333,39.9455833334,29.5716666666,46.9230833334,17.9876666667,21.8051666667,32.9161666666,20.8871666667,29.4606666666,27.712
766.01,20.9691666667,40.68775,29.8346666667,47.5694166666,18.1183333334,22.0038333333,33.393,21.4306666666,29.9688333333,28.2379583334
766.32,21.0188333333,41.1886666667,30.1501666667,47.4918333334,18.286,22.1958333334,33.8388333333,21.4296666667,30.4505,28.5800833334
766.64,20.9103333333,41.7043333334,30.39,47.7199166667,18.1425,22.086,34.059,21.636,30.9403333334,28.9414166666
766.95,20.9381666667,42.277,30.4653333334,48.12575,18.4711666667,22.7248333333,34.2921666666,22.3238333334,31.7471666666,29.3301666667
767.26,20.506,41.9555833333,30.289,47.8364166667,18.1933333334,22.3666666666,33.767,22.1136666666,30.9303333333,28.6087916666
767.57,20.4288333333,42.1840833334,30.3991666667,47.9023333334,18.256,22.6581666667,33.7,22.2913333333,30.8593333334,28.52
767.88,20.0746666666,41.9215,29.6515,47.4881666667,17.6848333333,22.18,33.5193333333,21.5238333333,30.699,28.2608333333
768.20,19.8728333333,41.97925,29.139,47.46425,17.8361666667,22.0711666667,33.4745,21.607,30.3288333334,28.2440416666
768.51,19.4758333333,41.85375,28.8388333333,47.1908333333,17.5928333334,21.6916666667,33.4061666666,21.4938333333,30.0976666666,28.087375
768.82,18.6136666667,40.77225,27.1111666667,46.111,16.8148333333,21.0791666666,32.4655,20.7831666667,28.7723333333,27.399375
769.13,18.4893333333,40.8045833333,27.0466666666,46.0544166666,16.2518333333,20.9996666667,31.9471666666,20.3886666666,28.2361666666,27.081875
769.44,18.526,40.341,26.9748333333,45.8525833333,16.5346666667,20.9461666667,32.024,19.9341666667,27.877,27.3048333334
769.76,18.4526666667,39.8971666667,26.825,45.93675,16.276,21.121,31.8598333334,20.2613333333,27.6621666667,27.1600416667
770.07,18.8321666667,39.7505833334,26.44,45.71975,16.4625,20.975,31.5756666667,20.3966666666,27.1201666667,26.97
770.38,18.9806666667,39.9485833334,26.2888333333,45.2004166666,16.3916666667,20.779,31.6033333334,20.2521666666,26.6665,26.6035416666
770.69,19.1436666667,40.1625833333,25.926,45.3705833333,16.7021666667,20.9718333333,31.9888333333,20.2168333333,27.3883333333,26.9962083333
771.00,19.9496666667,40.6840833334,26.3598333334,46.4713333334,17.3375,21.8666666666,32.5545,20.465,28.5886666666,27.6511666667
771.32,20.9451666666,41.6728333333,27.0726666667,47.2505,18.383,23.1085,33.285,21.1868333334,30.0823333334,28.665
771.63,20.579,40.9735,26.9438333333,46.7010833333,17.415,22.5288333334,32.7325,20.2478333334,30.1078333334,28.390875
771.94,20.9921666667,41.0250833333,27.2851666666,46.4931666666,17.9008333333,23.0206666667,32.4291666667,20.6376666667,31.1336666667,28.7572916667
772.25,21.6641666667,41.7101666666,28.708,46.6580833333,18.9235,23.6731666666,33.4698333334,21.3668333334,32.1926666666,29.266
772.56,22.517,42.17075,29.2756666667,47.1808333334,19.8156666667,24.5083333333,34.553,22.2305,33.0843333334,30.21225
772.87,22.2308333333,42.4208333334,29.772,46.7363333334,19.4295,24.5626666666,34.5755,22.611,33.5741666667,29.9810833333
773.18,22.4695,42.6425,29.7425,47.3458333334,19.516,24.4731666667,35.116,22.3913333333,33.8148333334,30.67275
773.50,22.814,42.9516666666,30.6575,48.1119166667,19.5813333333,25.0001666666,35.8771666666,22.92,34.8965,31.1343333333
773.81,23.3305,43.37675,31.4118333333,49.196,19.5013333333,25.4428333333,36.6858333334,23.3305,35.4048333333,31.70825
774.12,23.2786666667,43.3538333333,31.981,49.4533333334,19.235,25.2185,36.6805,23.7431666666,35.3141666666,31.7246666667
774.43,23.6145,43.34575,32.5551666667,48.758,19.4648333334,25.0341666667,36.6366666667,24.2833333334,35.0806666667,31.606625
774.74,22.6781666667,41.9706666667,32.1311666666,47.9270833333,18.8225,23.7563333333,36.0833333333,23.4245,34.0935,30.5967916666
775.05,23.0855,42.5646666666,32.4701666667,48.6493333334,19.7858333333,24.5475,36.7168333333,24.3803333334,34.6978333334,31.0741666667
775.36,23.5525,42.67825,33.1646666666,49.0654166667,20.1095,25.1406666666,37.3805,25.0421666667,34.0918333333,31.5204583333
775.67,23.4516666666,42.687,33.5725,48.8880833333,20.1013333333,25.8303333333,37.2326666666,25.2816666667,34.3608333334,31.9714583334
775.98,23.376,42.7020833334,33.8015,49.4114166666,20.1986666667,25.7161666667,37.1346666667,25.0213333334,33.8438333333,31.8759583333
776.30,23.4621666666,42.8016666667,33.758,50.1756666667,19.874,25.7176666667,36.819,24.8096666666,33.0551666667,31.6969166667
776.61,23.4726666666,42.2301666666,33.5706666666,49.1990833334,19.2618333334,25.3558333333,35.7206666667,24.644,32.7698333334,30.7941666666
776.92,23.7405,42.3036666667,33.187,48.865,19.7861666667,25.3806666667,35.413,24.5753333334,32.2203333333,30.7190833333
777.23,24.0515,42.0186666666,33.8795,48.4338333333,20.8621666666,25.819,36.0058333333,25.3588333333,32.8163333334,31.1782916667
777.54,24.2593333333,42.1843333333,34.2681666667,48.4180833333,21.4551666667,26.4741666666,36.6265,25.3665,33.046,31.579125
777.85,23.6995,41.8555,33.6385,48.3290833333,21.2583333333,26.4315,36.8643333334,24.9343333333,32.5341666666,31.517
778.16,24.6838333333,42.8949166667,33.9955,49.2938333333,21.8446666666,27.0078333333,37.7611666667,26.0811666666,33.0981666667,32.340375
778.47,24.3281666667,42.641,33.2151666666,49.0848333334,21.3316666667,26.8081666667,37.718,25.7455,32.8463333334,31.9568333334
778.78,23.4318333333,41.8830833334,31.7205,48.0585833334,20.3553333333,25.418,36.9025,24.6715,32.303,31.1490833333
779.09,23.6615,41.55375,31.1221666666,48.9621666666,20.0061666667,25.1051666666,36.6428333333,24.8345,32.4608333334,30.7987916667
779.40,23.5568333333,41.6439166667,31.4143333334,48.9650833334,20.3081666667,25.1436666667,36.8238333333,24.8865,33.273,30.8704166667
779.71,23.7735,41.2205,31.2073333334,48.9739166666,21.0378333333,25.3641666667,36.9758333333,25.0818333333,33.8536666666,31.3707916666
780.02,24.4455,41.3634166666,31.5736666667,49.6451666666,21.8573333333,25.4363333333,37.6073333333,25.4361666667,34.1908333333,31.1594583333
780.33,24.7373333334,41.5615,32.1483333333,50.165,22.2021666667,25.9526666667,38.2988333334,25.9076666667,34.9683333334,31.9417083334
780.64,23.9031666667,40.9354166666,30.972,49.7789166667,21.1303333333,25.1523333333,37.0505,24.5126666666,34.75,31.0595833333
780.95,24.2928333333,41.2055,31.1193333333,50.1536666666,21.1563333333,25.0923333333,37.0541666666,24.4003333333,35.2095,31.5266666667
781.26,23.5045,40.34275,30.6853333333,49.7039166667,20.1868333333,24.1431666667,35.8413333333,23.458,35.2336666667,30.95425
781.57,23.0971666667,39.0806666667,30.553,49.4715,20.3635,24.138,35.1195,22.973,35.0728333334,30.9218333334
781.88,23.7821666666,39.7675,31.3783333333,50.1841666667,20.9455,24.1825,35.609,23.205,35.7371666666,31.5705833333
782.19,24.8208333334,41.1461666667,33.2356666667,51.93675,22.6076666667,25.9115,37.4186666667,24.3653333333,37.5,33.142125
782.50,25.19,41.4109166666,33.6143333333,51.9571666666,23.1088333333,25.3221666666,37.7436666667,24.1328333333,37.1986666666,33.0812916667
782.81,25.0168333334,41.35525,33.4848333333,51.6498333334,23.0303333334,24.9661666667,37.6263333333,23.9395,37.2218333333,32.9671666667
783.12,24.694,41.7859166666,33.7243333333,51.5560833334,22.5001666667,24.5916666667,37.8061666667,23.6563333333,37.8741666666,32.8657083333
783.43,24.0248333334,41.9915833334,33.6583333333,51.463,22.0056666667,25.0513333333,37.6283333333,23.2718333334,37.868,33.388875
783.74,23.0116666667,41.6319166666,32.3998333333,50.899,21.1098333334,24.6886666667,36.8948333334,21.9916666667,37.2058333334,32.5898333333
784.05,22.986,41.2674166666,31.9096666666,50.3036666667,21.2846666666,24.5485,36.4408333333,22.1873333333,36.2671666666,32.6257916667
784.36,22.362,40.1729166666,31.4638333334,49.2838333334,20.248,24.2136666667,35.3425,21.6981666666,35.3075,31.8617083334
784.67,22.7526666667,40.5559166666,31.8641666667,49.6678333334,20.7763333334,24.5715,36.079,22.7178333334,35.5018333333,32.4413333333
784.98,22.8951666666,41.2181666666,31.608,49.34425,20.7385,24.2581666666,35.8696666667,23.3608333334,34.9553333333,32.0610833333
785.29,22.7755,41.4699166667,32.2723333333,49.5466666666,20.9105,24.949,35.9856666667,23.8876666667,35.2158333334,32.4177916667
785.60,22.4196666667,40.3978333333,31.489,48.1895,19.8476666666,24.484,34.9238333334,22.8931666666,34.23,31.0702916667
785.91,21.6313333333,40.3495833333,31.4081666667,48.4886666666,19.689,25.11,35.022,22.8808333334,34.5155,31.6994166667
786.22,21.0623333334,39.9935,30.7693333333,48.6015833333,19.2473333333,24.9248333334,34.2991666667,22.9938333334,34.4156666666,30.910625
786.53,20.9973333333,39.9279166667,30.676,48.2940833334,20.4233333334,25.361,34.6293333334,22.9165,33.4483333333,30.6389583334
786.84,20.5555,39.4445,30.6863333333,47.8756666666,20.3103333334,25.2451666667,34.8036666667,22.598,33.2841666667,30.3757916667
787.14,20.5115,39.0213333334,30.966,47.426,20.2098333333,25.0396666667,34.5728333334,22.9106666667,32.9838333333,29.9174166666
787.45,20.5113333334,39.1636666667,31.105,47.6933333333,19.8211666667,24.796,34.887,22.5518333333,33.7723333334,29.8061666667
787.76,20.6446666667,39.6934166666,31.1321666667,48.13675,20.3931666666,24.1353333333,35.7863333333,22.5783333333,34.717,29.878
788.07,20.3808333333,39.7005833333,30.8676666666,48.33825,20.6771666666,24.688,35.2216666667,22.378,34.6751666667,29.2602916666
788.38,21.0378333334,40.6524166666,31.3205,48.97,20.7861666666,25.613,35.9435,22.4841666666,35.4876666667,30.070875
788.69,20.5236666667,39.8793333334,30.2133333334,48.2516666666,20.0061666666,25.3841666666,34.964,22.123,34.8853333334,29.4137083333
789.00,19.6106666666,39.4469166666,29.7975,48.123,19.5795,24.8908333334,34.0343333333,21.8536666666,34.6883333334,29.563625
789.31,19.5033333333,39.1691666666,29.6793333333,48.05725,19.5345,24.7765,33.7498333333,22.1553333333,34.5978333334,29.1744583333
789.62,20.6896666666,39.8648333333,30.3356666666,47.73225,20.1925,25.3805,34.5138333334,22.6466666667,34.079,30.339625
789.92,20.988,39.8155833333,30.6006666666,48.0695,19.5581666667,25.0555,33.9213333333,22.7041666666,34.2386666666,30.44575
790.23,21.0898333334,40.4646666667,30.8495,48.5256666666,20.016,25.1603333334,34.0385,22.7081666667,34.3106666667,30.9656666667
790.54,21.9075,40.8874166666,31.6085,48.9635833334,20.7296666667,25.6881666667,34.6598333333,23.35,35.5388333333,31.919375
790.85,22.0088333333,40.0908333333,31.3446666666,48.3483333333,21.1658333334,25.7836666667,34.4118333333,23.323,34.395,31.7492083333
791.16,23.0105,40.7010833333,31.585,48.8843333333,21.6948333333,27.0063333333,34.1823333334,24.0593333334,34.1328333334,32.5840833333
791.47,23.4931666667,40.49275,31.9845,48.26,21.4286666667,26.9065,34.3658333333,24.3756666667,33.966,32.7714583333
791.78,22.835,40.1975,31.993,47.47425,21.048,26.117,34.0205,23.9346666667,33.2991666667,32.178
792.08,22.9645,40.0575,32.8636666667,47.1728333333,21.5205,25.8346666667,34.5685,23.2605,32.6371666666,32.2242083333
792.39,23.766,41.0318333334,33.7626666666,47.8005,21.4771666666,26.073,35.1753333333,23.6946666667,33.512,32.7656666666
792.70,23.8785,41.7686666667,34.2973333333,47.6176666666,21.2086666667,25.6953333333,35.0946666667,23.1185,33.2408333333,32.8190416667
793.01,23.1988333333,41.34025,34.472,47.4244166667,20.586,25.2705,34.3411666666,22.7323333333,33.3706666667,31.849375
793.32,22.503,40.5536666667,33.745,47.3721666667,19.5473333334,25.346,33.6138333334,22.0165,33.3708333333,31.0839583334
793.62,22.9493333333,40.865,34.6571666666,46.7285833334,20.3206666666,26.2678333333,33.408,22.8558333333,33.5385,30.975125
793.93,22.724,41.1556666666,35.2468333333,47.26875,20.2896666667,26.8673333333,33.4446666667,23.3556666666,33.7605,30.7644583333
794.24,23.285,42.6546666667,36.6891666666,48.9095,21.346,28.449,34.6755,24.273,34.8618333334,31.1615
794.55,22.7115,42.0573333334,36.9375,48.7794166667,21.129,28.4896666666,34.7635,24.0465,34.2865,30.244125
794.86,21.478,42.0420833333,36.0085,48.7874166667,20.1883333333,27.4828333334,34.3341666667,22.5943333333,33.1601666666,29.6382916667
795.16,20.5316666667,40.8558333333,34.5776666667,48.4348333333,18.8913333333,27.206,33.352,21.8701666667,31.222,28.676625
795.47,20.7728333334,41.50875,33.8165,48.6715833334,19.398,27.0346666666,33.3516666666,22.6126666667,31.3083333333,28.4885833334
795.78,20.4653333333,40.6123333333,33.2061666667,47.70075,19.3931666666,26.4085,32.5881666667,22.3735,30.0435,27.7944166667
796.09,19.9965,39.0315,32.71,46.8215833334,18.4295,26.1395,32.4786666666,22.24,29.701,27.1722916667
796.40,20.1283333333,38.9009166666,32.209,47.6266666666,18.7366666667,26.6953333333,33.0836666667,22.4126666667,30.657,27.7972083333
796.70,20.8025,40.1820833334,33.068,47.5963333334,19.954,27.3063333333,34.2701666667,23.86,31.0535,28.3359166667
797.01,19.742,39.0068333334,31.3891666666,47.1633333333,19.1235,26.0338333333,34.0758333333,23.1001666667,30.2758333334,27.6644583333
797.32,20.0315,38.9763333333,30.6521666667,47.1870833334,19.6285,25.8851666667,33.7891666667,22.783,29.3726666667,27.6595416667
797.63,19.1575,38.7366666666,29.821,46.9355,18.5483333334,24.8206666667,32.5446666667,21.9176666667,28.8351666667,27.3387083333
797.93,19.0853333334,38.70025,29.5198333333,46.78675,18.697,24.8585,32.8921666667,21.7161666667,28.9018333333,27.7542916666
798.24,20.8595,39.40325,31.316,48.6141666667,20.5438333334,26.0526666666,34.3333333333,23.8596666666,29.6315,29.3552916667
798.55,21.5426666666,39.68075,32.8013333334,49.1843333333,21.1525,26.259,35.142,24.5745,31.5781666666,29.8846666666
798.85,21.2418333333,38.789,32.9521666667,48.6653333333,19.499,25.6718333334,34.3135,23.7836666666,31.1908333333,29.565875
799.16,20.9951666667,38.9845,32.575,49.0749166666,19.4596666667,25.5086666667,34.7206666666,23.7328333333,30.4476666667,29.20375
799.47,21.7326666666,40.4239166667,32.316,50.4144166666,20.6215,25.6875,34.8398333334,23.6723333334,31.0548333334,29.60925
799.78,21.3988333334,40.2034166666,32.7063333334,49.8099166666,19.8405,25.0285,34.3405,23.0901666666,29.8746666667,28.9527083333
800.08,21.5903333333,40.553,33.1575,50.5960833333,19.5388333333,25.4591666667,34.9748333334,23.2706666667,30.168,29.254375
800.39,22.1215,41.3548333334,33.8368333333,51.0265,19.4043333333,25.8051666666,34.9033333333,23.1885,30.2133333334,29.6697916667
800.70,22.084,41.3241666667,34.1426666667,50.4878333333,18.4933333333,25.031,34.7031666666,22.499,29.1615,29.0006666666
801.00,20.7451666667,39.9483333333,33.1471666667,49.10975,17.9711666666,23.6645,34.2028333333,21.7185,26.9148333333,28.34875
801.31,21.6941666666,41.3921666666,33.8823333333,50.0634166666,18.6523333334,23.9755,34.4951666667,23.0248333333,26.7213333333,29.293375
801.62,22.208,42.4398333333,34.085,49.4416666666,19.115,25.4295,34.9441666666,23.1098333333,27.2765,29.5584166667
801.92,21.2891666667,42.2310833333,33.6153333333,49.0016666667,19.1188333333,25.3253333334,34.4616666667,22.2005,25.4775,29.0417916666
802.23,21.6686666667,43.1328333333,34.627,50.04325,20.0733333333,27.0375,35.6401666667,23.4583333333,25.2048333333,29.7379166667
