wavelength,Back_CreVerm,Belly_CreVerm,Breast_CreVerm,Crissum_CreVerm,Crown_CreVerm,DorTail_CreVerm,Rump_CreVerm,Throat_CreVerm,WingTip_CreVerm
421.87,11.6651444445,9.66266666667,8.06633333333,9.35966666667,8.20886666667,8.06129999999,9.45189999999,10.40576,10.0212
422.23,11.6566888889,9.65756666667,8.04646666667,9.35219999999,8.21086666667,8.03193333334,9.4389962963,10.3906933333,10.0006
422.58,11.6579666667,9.66793333333,8.0672,9.36259999999,8.24106666667,8.04123333333,9.46307407407,10.4244933333,10.0138666667
422.94,11.6733555555,9.68266666667,8.08773333333,9.37680000001,8.25093333333,8.048,9.46383333333,10.44232,10.0191333333
423.30,11.6732111111,9.67656666667,8.1,9.39486666667,8.25446666667,8.03120000001,9.47228518518,10.47372,10.0204
423.66,11.6861333333,9.70089999999,8.12426666667,9.40233333334,8.27966666667,8.03889999999,9.48268518519,10.49628,10.0346
424.01,11.7279,9.7372,8.16353333333,9.45206666667,8.32226666667,8.07606666667,9.51471851851,10.5376,10.0685333333
424.37,11.7371777778,9.7571,8.17886666667,9.46586666665,8.34626666667,8.074,9.51828518518,10.54996,10.0739333333
424.73,11.7429,9.76956666666,8.19486666667,9.4722,8.36033333333,8.08136666666,9.52172592592,10.5561866667,10.0747333333
425.08,11.7472777778,9.76839999999,8.1964,9.4788,8.37173333333,8.07263333333,9.53191481482,10.5556533333,10.0749333333
425.44,11.7995888889,9.79186666667,8.23553333333,9.51033333334,8.4208,8.09746666667,9.56816296295,10.6014133333,10.1142
425.80,11.8299222222,9.80816666667,8.2516,9.53186666667,8.45953333333,8.11836666667,9.57536296296,10.6329333333,10.1276
426.16,11.8781111111,9.8612,8.32346666667,9.59553333333,8.5216,8.1756,9.61686296296,10.69464,10.1751333333
426.51,11.9008,9.88589999999,8.3518,9.59893333334,8.53813333333,8.17159999999,9.61871851852,10.7085733333,10.1716666667
426.87,11.9184555556,9.90483333335,8.35826666667,9.62386666665,8.5774,8.17253333334,9.63148518519,10.7347466667,10.1721333333
427.23,11.9824555556,9.95883333333,8.41193333333,9.67926666666,8.64786666667,8.22939999999,9.66555555555,10.77092,10.2185333333
427.58,11.9893333333,9.9622,8.4124,9.69246666665,8.65966666667,8.23106666666,9.65091111111,10.78468,10.2054666667
427.94,12.0003555556,9.98560000001,8.4376,9.70533333333,8.68493333333,8.2441,9.66227407407,10.80292,10.2242666667
428.30,12.0310888889,10.0202666667,8.47153333333,9.73146666667,8.7176,8.27436666667,9.68534074074,10.8318933333,10.25
428.65,12.0533777778,10.0383,8.4944,9.75699999999,8.74346666667,8.2759,9.69788888888,10.87176,10.2657333333
429.01,12.0890666667,10.0946333333,8.55,9.8018,8.7864,8.3098,9.72353703704,10.92688,10.3024666667
429.37,12.0784666667,10.1232333333,8.56813333333,9.82746666667,8.79353333333,8.30306666667,9.74462222221,10.9354933333,10.2990666667
429.72,12.0864888889,10.1733666667,8.62513333333,9.8716,8.8154,8.31686666667,9.77693333333,10.9781333333,10.3257333333
430.08,12.0324555556,10.1272333333,8.56466666667,9.80099999999,8.7638,8.23880000001,9.71003703704,10.9376933333,10.2846
430.44,12.0101777778,10.1062333333,8.54586666667,9.78459999999,8.73813333333,8.20663333333,9.68473333333,10.9277733333,10.268
430.79,11.9832666667,10.0887,8.5466,9.77000000001,8.71486666667,8.1745,9.64985185184,10.9106933333,10.246
431.15,11.9633111111,10.0753333333,8.51313333333,9.74146666667,8.69333333333,8.14879999999,9.63203333333,10.8989066667,10.221
431.50,11.9693222222,10.1017666667,8.5128,9.75840000001,8.7098,8.14753333334,9.63352592592,10.9184533333,10.2411333333
431.86,11.9440666667,10.0975666667,8.49993333333,9.72306666667,8.6992,8.11106666666,9.60266666667,10.9102666667,10.2121333333
432.22,11.8803222222,10.0522333333,8.45673333333,9.68586666667,8.6504,8.03390000001,9.56211481481,10.8724666667,10.1727333333
432.57,11.8837888889,10.0498,8.4536,9.69033333334,8.66193333333,8.02879999999,9.57195555555,10.8717733333,10.1859333333
432.93,11.9091333333,10.09,8.4752,9.72273333333,8.69273333333,8.05286666667,9.59350000001,10.8924,10.2054666667
433.29,11.8896222222,10.0738333333,8.46813333333,9.70640000001,8.68566666667,8.03710000001,9.55643333333,10.8703066667,10.1887333333
433.64,11.8921666667,10.0581333333,8.44706666667,9.68759999999,8.67766666667,8.02923333334,9.54637037038,10.8631066667,10.1775333333
434.00,11.8834555556,10.0478333333,8.43646666667,9.68733333335,8.67393333333,8.01460000001,9.54301851851,10.85408,10.1678
434.35,11.9129,10.0798666667,8.46366666667,9.71919999999,8.7028,8.04413333333,9.57851111111,10.8868666667,10.1993333333
434.71,11.9034333333,10.0795,8.4542,9.71686666666,8.69393333333,8.0274,9.57693703704,10.8918666667,10.1903333333
435.07,11.9155,10.1224333333,8.48766666667,9.73906666667,8.73326666667,8.03766666666,9.58182962962,10.9329866667,10.2033333333
435.42,11.9227555556,10.1319,8.51246666667,9.76493333334,8.7498,8.03106666667,9.58675925926,10.94064,10.1984
435.78,11.9102444444,10.1278,8.49473333333,9.78013333333,8.75433333333,8.02796666667,9.58641481482,10.9573066667,10.1851333333
436.13,11.9679,10.1852333333,8.559,9.8472,8.8348,8.09819999999,9.63409259259,11.0466533333,10.225
436.49,11.9515888889,10.1961666667,8.5552,9.84166666665,8.83473333333,8.07956666667,9.60705925927,11.0630133333,10.2029333333
436.84,11.9239333333,10.1833666667,8.5398,9.8482,8.84086666667,8.05126666666,9.59582222223,11.0771733333,10.1918
437.20,11.8851,10.1539333333,8.51766666667,9.82086666667,8.80973333333,8.00866666666,9.57384444444,11.0796,10.1527333333
437.56,11.8826111111,10.1765,8.5364,9.83899999999,8.82026666667,8.00696666667,9.57443333334,11.1020133333,10.1670666667
437.91,11.9072444444,10.2339,8.5846,9.89466666666,8.87653333333,8.06063333333,9.61402592592,11.1685466667,10.1971333333
438.27,11.8906444444,10.2528666667,8.59093333333,9.90353333335,8.88253333333,8.03546666667,9.59424074073,11.184,10.1791333333
438.62,11.9005777778,10.2890333333,8.62393333333,9.94339999999,8.91766666667,8.05599999999,9.60886296295,11.2215733333,10.2178666667
438.98,11.8661222222,10.2507666667,8.59513333333,9.93053333333,8.88426666667,8.01786666667,9.57988518518,11.2026533333,10.1951333333
439.33,11.8427666667,10.2530666667,8.602,9.91973333335,8.87306666667,8.01043333334,9.58622962962,11.2172666667,10.1969333333
439.69,11.8583333333,10.2824333333,8.62626666667,9.9448,8.89746666667,8.01776666666,9.58741111112,11.2322933333,10.2087333333
440.04,11.8396777778,10.2606666667,8.60306666667,9.93046666667,8.86786666667,7.99706666667,9.55906666666,11.2106933333,10.1846
440.40,11.8313777778,10.246,8.5964,9.93353333334,8.85633333333,7.99516666666,9.5589037037,11.2130666667,10.169
440.75,11.8161666667,10.2374,8.59926666667,9.91539999999,8.83373333333,7.98066666667,9.53664074075,11.2053066667,10.1570666667
441.11,11.8530444445,10.2966,8.62926666667,9.96486666667,8.877,8.0113,9.56709259259,11.2468666667,10.1932
441.47,11.8658555555,10.3227666667,8.641,9.99706666666,8.89653333333,8.02846666667,9.5792037037,11.27728,10.2006666667
441.82,11.8700444444,10.3335,8.65586666667,10.0094666667,8.89613333333,8.01263333333,9.57752962963,11.28652,10.2042666667
442.18,11.8451777778,10.2980666667,8.63393333333,9.99873333333,8.876,7.98806666667,9.55742592592,11.2634133333,10.1764666667
442.53,11.8599222222,10.3037333333,8.65366666667,9.994,8.88126666667,7.99263333333,9.56512222223,11.2754,10.1659333333
442.89,11.8650777778,10.3272666667,8.6628,10.0076,8.8842,7.99629999999,9.5730925926,11.2892133333,10.1649333333
443.24,11.8845222222,10.3510666667,8.6786,10.0287333333,8.92066666667,8.00913333333,9.58222962963,11.3202666667,10.1664666667
443.60,11.8975444444,10.3748,8.705,10.0575333333,8.93746666667,8.00283333333,9.60560000001,11.3581466667,10.1846
443.95,11.8931,10.4036333333,8.73953333333,10.0705333333,8.9498,7.98580000001,9.61677037037,11.3817066667,10.1939333333
444.31,11.9219666667,10.4693,8.78333333333,10.1298666667,9.00453333333,8.0315,9.6589925926,11.4431466667,10.2344
444.66,11.9428,10.5032333333,8.81566666666,10.1661333333,9.03493333333,8.04773333333,9.67920740741,11.4911333333,10.2529333333
445.02,11.9215555556,10.4905333333,8.80473333333,10.1556666667,9.03386666667,8.03259999999,9.66482592592,11.49248,10.2401333333
445.37,11.9186111111,10.4968666667,8.81893333333,10.1568666667,9.05873333334,8.02893333334,9.66559259259,11.50432,10.2372
445.72,11.9221666667,10.5105666667,8.83973333333,10.1691333333,9.07946666666,8.0348,9.67318888889,11.5311066667,10.2412
446.08,11.9405777778,10.5535,8.87233333334,10.2026666667,9.10519999999,8.06303333333,9.69215185186,11.5761733333,10.2665333333
446.43,11.9502888889,10.5711,8.88540000001,10.2276666667,9.1326,8.08066666667,9.70012222223,11.60776,10.2796
446.79,11.9566111111,10.5850666667,8.90320000001,10.2403333333,9.15813333334,8.08020000001,9.70338148148,11.6393466667,10.2854666667
447.14,11.9727444445,10.6075333333,8.92760000001,10.2695333333,9.16706666667,8.09720000001,9.71400370371,11.6685333333,10.2988
447.50,11.9598333333,10.6000666667,8.93013333333,10.2612,9.15793333333,8.09573333333,9.69416666667,11.672,10.281
447.85,11.9776222222,10.6228333333,8.94733333333,10.2908,9.19059999999,8.11933333333,9.71453333333,11.70996,10.2916
448.21,11.9845777778,10.6258666667,8.94906666666,10.2938,9.19513333333,8.10023333333,9.71367777778,11.7218266667,10.2973333333
448.56,12.0031111111,10.6399,8.97066666666,10.3121333333,9.22699999999,8.11666666667,9.72304444444,11.7468133333,10.3111333333
448.92,12.0132222222,10.6638,8.99933333333,10.3384,9.24546666666,8.13689999999,9.73060000001,11.7754266667,10.3182666667
449.27,12.0276222222,10.6818333333,9.02753333333,10.3634,9.24779999999,8.14083333333,9.73201851853,11.7983466667,10.3312
449.62,12.0412444444,10.7264,9.05,10.3856,9.27753333333,8.16353333333,9.74307037038,11.8268666667,10.3491333333
449.98,12.0664333333,10.7608333333,9.0914,10.4198,9.3234,8.1802,9.76478888889,11.88116,10.3819333333
450.33,12.0746222222,10.7946,9.12306666666,10.4486,9.35173333333,8.17680000001,9.7794037037,11.9170266667,10.387
450.69,12.0545777778,10.7941,9.1368,10.4468,9.34760000001,8.16963333334,9.75797037036,11.91816,10.3614
451.04,12.0704888889,10.8275,9.16026666667,10.4532,9.381,8.16256666667,9.76726296295,11.9509066667,10.3668
451.40,12.1039666667,10.8833,9.20859999999,10.5088,9.441,8.19286666667,9.80603703705,12.0007866667,10.3980666667
451.75,12.1186,10.9255,9.25153333333,10.5380666667,9.47146666666,8.2054,9.82064074073,12.0343733333,10.4132666667
452.10,12.1301444444,10.9646,9.31973333332,10.5710666667,9.50400000001,8.23456666667,9.83170370371,12.0645066667,10.4219333334
452.46,12.1586888889,11.0426666667,9.37433333332,10.6242,9.54993333333,8.28013333334,9.88108518517,12.1317866667,10.4571333333
452.81,12.2148666667,11.1218,9.4562,10.6926666667,9.64306666667,8.33626666666,9.94009259259,12.21644,10.5077333333
453.17,12.2105777778,11.1372,9.48166666668,10.7131333333,9.6792,8.33723333334,9.95816296297,12.25468,10.5170666667
453.52,12.216,11.1386,9.48426666668,10.7296,9.68680000001,8.33586666667,9.95558518519,12.2770933333,10.5114666667
453.87,12.1959333333,11.1395666667,9.47566666667,10.7196666667,9.69086666667,8.31726666667,9.93785185187,12.2823066667,10.4934666667
454.23,12.1873777778,11.1422666667,9.46813333333,10.7170666666,9.69179999999,8.30783333333,9.92874074075,12.2887733333,10.4932
454.58,12.2211888889,11.2001,9.51159999999,10.7672,9.74539999999,8.34233333333,9.97167407408,12.3480533333,10.5332
454.93,12.2083777778,11.1929,9.51193333334,10.7802666667,9.74846666667,8.35300000001,9.96164444444,12.3476133333,10.5272
455.29,12.2130222222,11.2044,9.53533333333,10.7808,9.76566666667,8.36943333333,9.97298888889,12.3705466667,10.5304666667
455.64,12.2626777778,11.2522666667,9.58046666665,10.8206,9.82553333332,8.41436666667,9.99746296297,12.4260666667,10.5696
456.00,12.2868222222,11.2931,9.61373333333,10.8676,9.88293333332,8.4456,10.0245444445,12.4854266667,10.5977333333
456.35,12.2742333333,11.2914666667,9.61160000001,10.8768,9.87926666668,8.43346666666,10.0137037037,12.5018,10.5945333333
456.70,12.2501555556,11.2742,9.61233333333,10.8578666667,9.86659999999,8.40496666667,9.98717777777,12.4946133333,10.5746
457.06,12.2399111111,11.2881666667,9.61573333333,10.8630666667,9.8572,8.3963,9.97272592594,12.49412,10.5529333333
457.41,12.2328777778,11.3066,9.64566666667,10.8748666667,9.8792,8.39796666667,9.97232592593,12.5115866667,10.5658666667
457.76,12.2362333333,11.3477333333,9.68926666666,10.9092666667,9.90333333333,8.42776666666,9.98798888887,12.54476,10.5665333333
458.12,12.2182222222,11.3634,9.70726666666,10.9208,9.91800000001,8.43846666666,9.99514814815,12.56236,10.558
458.47,12.2280333333,11.3919333333,9.74286666666,10.9505333333,9.95980000001,8.46563333334,10.0166185185,12.59544,10.5763333333
458.82,12.2072888889,11.4157333333,9.75286666667,10.9590666667,9.97566666666,8.45789999999,10.0138037037,12.6111866667,10.5764666667
459.18,12.2099111111,11.4487,9.76546666665,10.9942,9.99633333333,8.46133333334,10.0098518519,12.6343333333,10.5918
459.53,12.1738,11.4439,9.7522,10.9882666667,9.98453333333,8.42866666667,9.99136296297,12.62552,10.5717333333
459.88,12.1476666667,11.4433666667,9.74786666667,10.9644,9.97253333333,8.40606666667,9.96929629628,12.61312,10.5506666667
460.24,12.1434111111,11.4589,9.75713333335,10.9566666667,9.98913333333,8.39763333333,9.95684074073,12.61188,10.5294
460.59,12.1555444445,11.4949666667,9.78473333333,10.9863333333,10.0132666667,8.41760000001,9.97916666667,12.6423466667,10.5379333333
460.94,12.1858333333,11.5376,9.82113333335,11.0134666667,10.0635333333,8.44873333333,10.0083703704,12.67528,10.5606
461.29,12.1899777778,11.5552,9.83480000001,11.0236666667,10.0724,8.44506666667,10.017262963,12.6924533333,10.5530666667
461.65,12.1765444444,11.5509,9.8332,11.0262666667,10.0752666667,8.42690000001,9.99507407408,12.68724,10.5458
462.00,12.2153666666,11.6028666667,9.87826666667,11.0720666666,10.1264666667,8.45089999999,10.010337037,12.7322933333,10.5644666667
462.35,12.2134888889,11.6271666667,9.88973333333,11.0896,10.1421333333,8.44873333333,10.0004259259,12.74476,10.556
462.71,12.2413333333,11.6598,9.92886666667,11.1326666667,10.1854,8.46799999999,10.0175962963,12.78476,10.5714666667
463.06,12.2165,11.6474333333,9.92513333334,11.1144,10.1784666667,8.43923333333,9.99181481481,12.77932,10.5396666667
463.41,12.2021666667,11.6473666667,9.92313333334,11.1157333333,10.1824,8.43056666667,9.97602962961,12.7972266667,10.5217333333
463.76,12.2035777778,11.6645666667,9.92166666667,11.1414,10.2061333333,8.42993333333,9.96498888889,12.8177466667,10.514
464.12,12.2244666666,11.7039,9.96266666665,11.1940666667,10.2666,8.45393333333,9.99654074075,12.8747866667,10.5346
464.47,12.2016111111,11.6968,9.95313333334,11.1888,10.2664666667,8.43443333333,9.97311111113,12.8838266667,10.5267333333
464.82,12.1811,11.7104333333,9.96166666667,11.2050666667,10.2866666667,8.44053333333,9.96649629629,12.92252,10.5278666667
465.17,12.1861333333,11.7554,9.99286666666,11.2483333333,10.3315333333,8.45689999999,9.96016666667,12.96028,10.5402666666
465.53,12.2261111111,11.8179,10.02,11.2900666667,10.3957333333,8.4966,9.99635925927,13.0199466667,10.5724
465.88,12.2097222222,11.837,10.0219333333,11.308,10.4015333333,8.50653333333,10.0006185185,13.0348,10.5702666667
466.23,12.2417111111,11.8815333333,10.07,11.3468,10.443,8.50943333333,10.0231222222,13.0812133333,10.6046666667
466.58,12.2263666667,11.8941,10.0622666667,11.3354666667,10.4528,8.48419999999,10.0030925926,13.0909733333,10.5887333333
466.94,12.2294666667,11.9228666667,10.0936,11.3651333333,10.4782,8.49296666667,10.0157148148,13.1173066667,10.5938666667
467.29,12.2553111111,11.9788,10.1457333333,11.4080666667,10.5348,8.52609999999,10.0485703704,13.14884,10.6219333333
467.64,12.2780222222,12.0258333333,10.2028,11.4426,10.5704666667,8.55073333333,10.079637037,13.2059333333,10.6580666667
467.99,12.2653444445,12.0395,10.2074666667,11.4413333334,10.5641333333,8.53676666667,10.0553666667,13.2064533333,10.6626666667
468.35,12.3007111111,12.1015333333,10.2546,11.5045333333,10.6302666667,8.55953333333,10.0948444444,13.2618666666,10.7006666667
468.70,12.2864444444,12.1205,10.2648,11.4980666667,10.6433333333,8.53276666666,10.0616703704,13.26332,10.6787333333
469.05,12.2890222222,12.1486333333,10.2897333333,11.5146666667,10.6851333333,8.54876666667,10.0850777778,13.3054133333,10.6865333333
469.40,12.2624222222,12.1515,10.2916666667,11.4966666667,10.6884,8.5122,10.0789777778,13.2938533333,10.6610666667
469.75,12.2923666667,12.1960666667,10.3345333333,11.4996666666,10.7446,8.50886666667,10.1013740741,13.33912,10.6918666667
470.11,12.2644777778,12.1858,10.3206666667,11.4806666667,10.7328666667,8.48686666666,10.0685,13.34436,10.6540666667
470.46,12.3073222222,12.2558666667,10.4066,11.549,10.8008666667,8.53730000001,10.1208074074,13.4136533333,10.7008666666
470.81,12.3476333333,12.3161,10.4470666667,11.5946,10.871,8.57366666667,10.1667518519,13.4886933333,10.7325333333
471.16,12.3665111111,12.3672666667,10.4935333333,11.6348666667,10.9210666667,8.59903333334,10.1895555556,13.5390133333,10.7430666667
471.51,12.3665444444,12.3812,10.4852,11.6508666667,10.9548666667,8.57846666667,10.1876925926,13.5516133333,10.7232666667
471.87,12.3816777778,12.3986333333,10.5197333333,11.7052,11.004,8.5918,10.2191222222,13.58572,10.744
472.22,12.3667666667,12.4079,10.5145333333,11.7055333333,11.0112666667,8.58316666666,10.2055333333,13.5894133333,10.7206666667
472.57,12.3893111111,12.4479,10.5331333333,11.7498666666,11.0494,8.62189999999,10.2333481482,13.6184,10.7459333333
472.92,12.3758,12.4470333333,10.5201333333,11.7505333333,11.0456,8.58490000001,10.2187962963,13.6253866667,10.7140666667
473.27,12.3705,12.4637666667,10.5504,11.7840666667,11.0726,8.60806666667,10.2310814815,13.6629466667,10.7204666667
473.62,12.3181,12.4434333333,10.5275333333,11.7862,11.0514666667,8.58003333333,10.2003111111,13.64268,10.6772666667
473.98,12.3045333333,12.4705666667,10.525,11.7848666667,11.0645333333,8.56056666666,10.1997148148,13.6607866667,10.6787333333
474.33,12.2508555556,12.4235333333,10.477,11.7608,11.0331333333,8.50789999999,10.1508888889,13.6428,10.6346666667
474.68,12.2313777778,12.4536666667,10.4758666667,11.7656666667,11.0480666667,8.47986666667,10.1381666667,13.6554266667,10.6328
475.03,12.2068888889,12.4327666667,10.4537333333,11.7577333333,11.0286666667,8.44023333333,10.1080111111,13.6646266667,10.6160666666
475.38,12.1894222222,12.4497666667,10.483,11.7651333333,11.0422,8.43526666667,10.1076,13.6812666667,10.6159333333
475.73,12.1602888889,12.4723,10.4704666667,11.7398,11.055,8.4099,10.096937037,13.6949466667,10.5750666667
476.08,12.1211888889,12.4704333333,10.4592,11.7319333333,11.0653333333,8.38386666667,10.0594814815,13.6919466667,10.5523333333
476.44,12.0846777778,12.4706,10.4584,11.7346666667,11.0602,8.34233333333,10.0446,13.71164,10.5270666667
