wavelength,Back_BanMelf,Belly_BanMelf,Breast_BanMelf,Crissum_BanMelf,Crown_BanMelf,DorTail_BanMelf,Patch10_BanMelf,Rump_BanMelf,Throat_BanMelf,WingTip_BanMelf
250.54,4.21786666666,4.83693333333,5.67153333333,5.467,5.0028,8.14806666667,9.67926666668,7.2084,4.57166666667,11.1001333333
250.92,4.14466666667,4.9384,5.86713333333,5.53793333333,5.0558,8.13626666666,9.59439999999,7.23113333333,4.59153333333,11.3404666667
251.29,4.19546666667,5.29726666667,6.07513333333,5.52753333333,5.56473333333,8.68966666665,10.0715333333,7.54433333333,4.65606666667,11.3664
251.66,4.2188,5.73053333333,5.95186666667,5.81913333333,5.58513333333,9.00706666666,10.3227333333,7.65333333333,4.68693333333,11.6127333333
252.04,4.2734,6.10186666667,6.14053333333,5.78113333333,5.54366666667,9.56686666667,10.5165333333,7.57133333333,4.8314,11.7869333333
252.41,5.69673333333,7.48033333333,7.6824,7.16146666667,7.01820000001,10.8853333333,11.5364666667,8.88686666666,6.21746666666,13.1770666667
252.79,5.61746666667,7.3042,7.54333333333,7.0982,7.03846666666,10.5842,11.2350666667,8.83793333333,6.00926666667,12.9348666667
253.16,4.81126666667,6.72786666666,6.456,6.7822,6.22493333333,9.88780000001,10.4656,7.97833333333,5.40946666667,12.0965333333
253.54,5.0258,7.111,6.88553333333,6.9264,6.91966666667,10.2085333333,10.6256,8.43073333333,5.64786666667,12.4992
253.91,3.78413333333,4.96973333333,4.7426,4.67866666667,4.77093333333,8.32806666667,8.7824,6.7874,3.6918,10.3302666667
254.28,4.36913333333,5.12033333333,4.7338,4.7704,5.08386666667,8.53406666667,9.03000000001,6.75426666667,4.01886666666,10.0582666667
254.66,3.93733333333,5.4434,4.25066666667,4.786,4.75546666667,8.27220000001,8.91426666667,6.46026666667,4.0444,9.65593333333
255.03,3.15073333333,4.8398,3.0694,3.71086666667,3.792,7.34880000001,8.2338,5.45673333333,2.87453333333,8.3638
255.41,2.8236,4.70346666667,2.71506666667,3.31666666667,3.36693333333,6.49960000001,7.75286666667,4.77033333333,2.39773333333,7.79453333333
255.78,3.0736,4.6322,2.93506666667,3.29873333333,3.85286666667,6.2944,7.4892,4.81373333333,2.3896,7.6884
256.15,3.419,4.9872,3.50493333333,3.31606666667,4.15606666667,6.28113333334,7.23213333333,5.0128,2.6392,7.78913333333
256.53,3.09313333333,5.01473333333,3.4302,2.92453333333,4.36566666667,5.91653333333,7.80446666667,4.73666666667,2.36833333333,7.94753333333
256.90,3.4808,5.95793333333,4.3092,3.50466666667,5.00993333334,6.95333333333,8.9286,5.37626666667,3.35326666667,8.66580000001
257.28,3.10226666667,4.62046666667,3.85033333333,2.69153333333,4.29033333333,6.3584,7.93546666667,5.07526666667,2.63293333333,8.28746666667
257.65,3.164,4.0364,3.66526666667,2.68233333333,3.61986666667,6.45173333333,7.845,5.08473333333,2.81893333333,7.98820000001
258.02,4.14906666667,5.5002,4.9508,4.2276,4.665,7.56933333333,8.85333333333,6.26853333333,4.30053333333,9.52613333333
258.40,3.89966666667,5.00833333333,4.54466666667,4.17686666667,4.1768,7.24026666667,8.40613333334,6.3656,3.87566666667,9.44333333333
258.77,3.82773333333,4.43613333333,4.01,3.86106666667,3.85273333333,7.0308,8.06113333333,6.24873333333,3.38913333333,9.12893333335
259.15,3.06326666667,3.72466666667,3.48953333333,3.22846666667,3.15153333333,6.43166666667,7.2838,5.71546666667,2.85766666667,8.44439999999
259.52,3.3234,4.0654,3.9352,3.7446,3.37346666666,6.79713333333,7.72326666667,6.17526666667,3.437,8.78306666668
259.89,3.1056,4.023,3.65813333333,3.5018,2.9432,6.79773333333,7.59966666667,5.98313333333,3.2772,8.54239999999
260.27,2.9466,3.77973333333,3.29306666667,3.3796,2.6004,6.45773333333,7.49653333333,5.6486,2.95566666667,8.18926666667
260.64,3.3,4.00653333333,3.54613333333,3.78626666667,2.79626666667,6.7882,7.5814,5.9574,3.3174,8.37166666667
261.01,3.17526666667,3.8528,3.40793333333,3.58886666667,2.4978,6.549,7.28966666667,5.89726666667,3.17546666667,8.20246666667
261.39,3.48133333333,4.37446666667,3.6334,3.98673333333,2.89806666667,6.7556,7.81846666667,6.20706666667,3.533,8.43886666667
261.76,3.6492,4.57466666667,3.51673333333,4.07813333333,2.99393333333,6.64026666667,7.90953333333,6.2612,3.60506666667,8.76173333333
262.13,3.7762,4.49566666667,3.50873333333,4.2066,3.04133333333,6.6606,8.0074,6.27593333333,3.72073333333,8.78526666667
262.51,4.06253333333,4.82626666667,3.9506,4.5794,3.30546666667,6.97293333333,8.40833333333,6.54153333334,4.20086666667,8.84620000001
262.88,3.90626666667,4.69186666667,3.91353333333,4.43966666667,3.009,6.38213333333,8.29186666667,6.46493333333,4.20906666667,8.66673333333
263.25,5.16113333333,5.71813333333,4.80533333333,5.6392,4.00713333333,7.44906666667,9.51193333333,7.61513333333,5.32306666667,9.62646666667
263.63,5.03946666667,5.4638,4.3262,5.69986666667,3.96333333333,7.41466666667,9.48366666667,7.43213333333,5.118,9.40073333333
264.00,5.4558,5.65833333333,4.5604,6.09646666666,4.27333333333,7.0576,9.61126666667,7.58546666666,5.38526666667,9.39913333333
264.37,5.2734,5.41326666667,4.3046,5.86273333333,4.11493333333,6.7466,9.32326666667,7.44566666667,5.34846666667,9.08353333332
264.75,4.51446666667,4.60166666667,3.33593333333,4.89886666667,3.35646666667,5.73406666667,8.5832,6.4002,4.45813333333,8.2552
265.12,4.86233333333,4.76113333333,3.41666666667,5.16553333334,3.70993333334,5.8934,8.5318,6.43413333333,4.7208,8.57233333334
265.49,5.34513333333,5.1018,3.9544,5.50926666666,4.07353333333,6.64186666667,8.87733333333,6.85546666667,5.2012,9.27459999999
265.87,5.0,5.19753333333,4.21486666667,5.25046666667,3.94033333333,6.7388,8.6512,6.71,4.918,8.844
266.24,4.90673333333,5.13066666667,4.01486666667,5.08866666667,3.71613333333,6.57326666667,8.56693333334,6.5078,4.46313333333,8.90293333334
266.61,4.3122,4.34406666666,3.2762,4.17986666667,2.92493333333,5.7996,7.83946666667,5.56693333333,3.6094,8.4096
266.98,4.71566666667,4.4724,3.26033333333,4.26453333333,3.11433333333,6.06933333333,8.0336,5.64466666666,3.83546666667,8.737
267.36,3.32033333333,3.1642,2.24966666667,2.85653333333,1.87253333333,4.75086666667,7.01353333333,4.39966666667,2.55753333333,7.80226666667
267.73,2.7446,2.7572,1.91906666666,2.15806666667,1.32406666667,4.04353333333,6.49066666667,3.95986666667,1.97786666667,7.249
268.10,2.4638,2.38913333333,1.74306666667,1.90893333333,1.06833333333,4.16573333333,6.30213333333,3.68946666667,1.84266666667,7.17186666667
268.48,2.6822,2.66186666667,2.1002,2.1816,1.33913333333,4.6196,6.6788,4.19613333333,2.23853333333,7.61093333334
268.85,2.28153333333,2.17233333333,1.94586666667,1.8932,0.974799999999,4.40953333333,6.4078,4.04926666667,2.02273333334,7.3948
269.22,1.7948,1.847,1.7828,1.6266,0.588866666666,3.76613333333,6.25,3.72593333333,1.58246666667,7.11146666667
269.59,1.46773333333,1.804,1.64193333333,1.2938,0.336333333334,3.5174,5.75666666667,3.45393333333,1.34913333333,6.8052
269.97,1.73913333333,1.95453333333,1.93886666667,1.52753333333,0.771666666666,3.78366666667,6.09466666667,3.80333333333,1.77446666667,7.0936
270.34,1.72806666667,2.22366666667,2.1274,1.46313333333,0.867933333333,3.94386666667,5.87173333333,3.77113333333,1.90853333333,6.95086666667
270.71,2.18753333333,2.73653333333,2.60653333333,1.99106666667,1.26066666667,4.4456,6.45533333333,4.27506666667,2.5028,7.4824
271.09,2.4548,3.15266666667,3.23066666667,2.56106666667,1.67546666667,5.0654,6.78346666667,4.6298,3.00046666667,7.6338
271.46,3.7214,4.45013333333,4.32873333333,3.76526666666,2.87793333333,6.21466666667,7.6282,5.64106666667,4.2274,8.65046666667
271.83,4.36893333333,4.93413333333,4.77646666667,4.23073333333,3.3794,6.83766666667,7.96506666667,5.99266666667,4.80946666667,9.11233333334
272.20,4.33873333333,4.82786666666,4.70386666667,4.17666666667,3.29366666667,6.70473333333,7.84806666667,5.98693333334,4.82446666667,9.11233333333
272.58,4.41526666667,4.814,4.6052,4.19433333333,3.40953333333,6.76326666667,7.93413333333,5.89753333333,4.75173333333,9.23546666666
272.95,4.07973333333,4.67726666667,4.2574,3.91113333333,3.03453333333,6.32326666667,7.47586666667,5.4498,4.28806666667,8.93186666667
273.32,4.12733333333,4.68713333333,4.23113333333,3.88573333333,3.1788,6.6512,7.59666666667,5.501,4.49753333333,9.05600000001
273.69,4.7222,5.14653333333,4.85346666667,4.4628,3.92246666667,7.17653333333,8.254,6.03173333333,5.05193333333,9.60326666666
274.06,4.41566666667,4.92453333333,4.56686666667,4.17826666667,3.60466666667,6.92253333333,7.854,5.73853333333,4.69013333333,9.33406666667
274.44,4.19753333333,4.6444,4.45693333333,4.07873333333,3.4004,6.73226666667,7.81686666667,5.59466666667,4.6352,9.14213333333
274.81,4.35286666667,4.95613333333,4.82526666667,4.40413333333,3.90293333333,7.02086666667,8.04533333333,5.91673333333,4.88906666667,9.43993333333
275.18,4.05706666667,4.94873333333,4.49146666667,4.14526666667,3.73046666667,6.81673333333,7.84226666667,5.66386666666,4.63513333333,9.19146666666
275.55,3.8226,4.80086666667,4.4738,4.07553333333,3.7348,6.9466,7.84066666667,5.5464,4.504,9.18019999999
275.93,3.88766666667,4.821,4.52486666667,4.04953333333,3.72933333333,7.12466666667,7.896,5.6956,4.70733333333,9.46273333333
276.30,4.15273333333,5.1366,4.76526666667,4.23306666667,4.0932,7.45793333333,8.15833333333,5.95593333333,5.01046666667,9.87393333333
276.67,3.67086666667,4.75126666667,4.2574,4.037,3.61766666667,6.80873333333,7.57986666667,5.4726,4.69086666667,9.41
277.04,3.88073333333,4.74453333333,4.446,4.34873333333,3.8412,7.2138,7.95526666667,5.82086666667,5.1226,9.5534
277.41,3.86586666667,4.45273333333,4.2016,4.0956,3.57413333333,7.02406666667,7.6368,5.67106666667,4.8978,9.40926666666
277.79,3.178,3.48513333333,3.24746666667,3.18886666667,2.5928,6.20233333333,6.87513333333,4.8198,4.02633333333,8.71446666667
278.16,3.95926666667,4.05733333333,3.93013333333,4.03933333333,3.35333333333,6.90993333333,7.70826666667,5.24033333333,4.82666666667,9.34846666667
278.53,3.97326666667,4.13953333334,4.00206666667,4.1722,3.4418,6.90173333333,7.62833333333,5.15186666667,4.80486666667,9.48653333333
278.90,3.49186666667,3.55313333333,3.27566666667,3.54226666667,2.77826666667,6.3496,6.93686666667,4.537,4.1044,8.93333333334
279.27,3.7448,3.50046666667,3.4896,3.65146666667,2.90026666667,6.43293333333,6.929,4.75106666667,4.25146666667,9.06026666667
279.64,3.3122,3.034,3.06226666667,3.16093333333,2.3056,5.9662,6.4098,4.41746666667,3.82953333333,8.58153333333
280.02,3.00906666667,2.79413333333,2.78026666667,3.1408,2.17706666667,5.5744,6.35093333333,4.316,3.3488,8.39973333334
280.39,3.04573333333,2.85526666666,3.08333333333,3.40306666667,2.423,5.51633333333,6.53393333333,4.25386666667,3.31126666667,8.42606666667
280.76,3.31173333333,3.2192,3.71573333333,3.65293333333,2.7918,5.83873333333,6.76266666667,4.55713333333,3.4146,8.64706666666
281.13,3.70673333333,3.81633333333,4.05173333333,3.97746666667,3.27213333333,6.306,7.22073333333,4.9276,3.7102,9.16920000001
281.50,3.93893333334,4.06646666666,4.2222,4.34693333333,3.58393333333,6.7102,7.68186666667,5.33393333333,4.1258,9.29773333333
281.87,4.09393333333,4.26453333333,4.48713333334,4.6426,3.6946,7.00806666667,7.77013333333,5.62406666667,4.41093333333,9.3218
282.25,3.7146,3.76826666667,3.88433333333,4.15553333333,3.1576,6.39246666667,7.24166666667,5.29933333333,3.84573333333,8.85906666667
282.62,3.6068,3.69753333333,3.66246666667,4.00173333333,3.17093333333,6.30086666667,7.21086666667,5.38253333333,3.77653333333,8.65000000001
282.99,3.7932,4.08213333333,3.901,4.27446666667,3.4792,6.56193333333,7.4084,5.66166666667,4.02833333333,8.7672
283.36,3.5634,3.8748,3.60473333333,3.96313333333,3.18046666666,6.47366666667,7.20113333333,5.36306666667,3.74813333333,8.67026666666
283.73,3.8786,4.2474,3.88393333333,4.22346666667,3.45106666667,6.62133333333,7.514,5.5948,4.11393333333,8.88266666666
284.10,3.93973333333,4.24106666667,3.91653333333,4.08126666667,3.41166666667,6.65126666667,7.32086666667,5.50786666667,4.17913333333,8.79106666667
284.47,3.76706666667,4.14193333333,3.67206666667,3.8444,3.2548,6.65166666667,7.1766,5.43686666667,3.992,8.67386666666
284.85,4.14386666667,4.5188,3.972,4.0686,3.64526666667,7.00766666667,7.6826,5.803,4.48486666667,9.07353333333
285.22,4.26293333333,4.59533333333,4.25813333333,4.20646666667,3.7988,7.0108,7.71793333333,5.90553333333,4.59766666667,9.13646666667
285.59,4.4024,4.915,4.5448,4.40933333333,3.96786666667,7.0438,7.823,5.99753333333,4.6392,9.23673333334
285.96,4.3304,4.99586666667,4.54793333333,4.33953333333,3.89133333333,7.0968,7.8754,5.98526666667,4.5184,9.32659999999
286.33,4.30533333333,5.15373333333,4.75646666667,4.5096,3.95293333333,7.49486666667,8.0314,6.22893333333,4.7474,9.53079999999
286.70,4.672,5.47873333333,5.04213333333,4.86013333333,4.19986666667,7.8922,8.40653333333,6.51366666667,5.071,9.91353333333
287.07,4.37053333333,5.12026666667,4.751,4.53406666667,3.76866666666,7.60666666667,8.30266666667,6.22806666667,4.7152,9.66313333334
287.44,4.65986666667,5.40066666667,4.97866666667,4.84393333333,3.9348,7.69906666667,8.51633333333,6.45793333333,4.95173333334,9.807
287.82,4.66086666667,5.26446666667,5.0044,4.93673333333,3.9778,7.71806666667,8.50506666667,6.48353333333,4.87113333333,9.89606666668
288.19,4.85493333333,5.53533333333,5.20766666667,5.2168,4.1562,7.95273333333,8.78566666668,6.5824,5.0028,10.0353333333
288.56,5.05886666667,5.63986666667,5.18706666667,5.3882,4.18526666667,8.039,8.88286666667,6.75366666667,5.0612,10.0102
288.93,4.80953333333,5.35826666667,4.78866666667,5.26113333334,3.9018,7.7226,8.64653333334,6.6042,4.6892,9.70479999999
289.30,4.5212,5.0064,4.4586,4.94806666667,3.51166666667,7.45233333333,8.4504,6.36353333333,4.28346666667,9.37166666666
289.67,3.9696,4.3764,3.96933333333,4.47733333333,2.90413333333,6.97246666667,7.95293333333,5.76113333333,3.67546666667,8.87
290.04,3.87053333333,4.17893333333,3.70466666667,4.41113333333,2.808,6.6336,7.8904,5.53546666667,3.58133333333,8.62333333333
290.41,3.84773333333,4.02493333333,3.32373333334,4.24733333334,2.59866666667,6.22393333333,7.79146666667,5.2978,3.295,8.4254
290.78,3.54373333333,3.63806666667,2.9902,3.9352,2.35186666667,5.8086,7.48853333333,5.0496,2.891,8.071
291.15,3.82153333333,3.9038,3.23666666667,4.25173333333,2.62026666667,5.99466666667,7.6988,5.342,3.23173333334,8.26206666667
291.52,3.7324,3.9618,3.3126,4.26966666667,2.66813333333,5.96346666667,7.86766666667,5.4412,3.1442,8.2974
291.89,3.84453333333,4.2452,3.35293333333,4.4148,2.69913333333,5.97606666667,8.03586666667,5.57286666667,3.2226,8.27433333333
292.26,3.8258,4.3656,3.38566666666,4.4452,2.67673333333,5.9402,8.13433333333,5.67653333333,3.286,8.29846666667
292.64,3.85966666667,4.57406666667,3.6704,4.68506666667,2.84246666667,6.08586666667,8.47413333333,5.93213333333,3.54906666667,8.42873333333
293.01,3.86493333333,4.6782,3.70166666667,4.70873333333,2.72513333333,6.10573333333,8.50726666667,5.9402,3.633,8.39260000001
293.38,3.7,4.65213333333,3.39126666667,4.68286666667,2.40573333333,5.8614,8.43706666667,5.76606666667,3.4762,8.02266666667
293.75,4.015,5.01806666667,3.68566666667,4.969,2.71373333333,6.07833333333,8.90626666667,6.3298,3.69373333333,8.27626666667
294.12,4.2484,5.51733333333,3.9782,5.27273333333,3.03766666667,6.39386666667,9.187,6.7302,3.9244,8.3894
294.49,4.1368,5.63173333333,4.01266666666,5.23893333333,2.98013333333,6.35573333333,9.0448,6.68913333333,3.8184,8.1766
294.86,3.9356,5.70213333333,3.933,5.10593333333,2.7046,6.33713333333,9.11193333333,6.59153333333,3.6642,7.9922
295.23,4.001,5.83366666667,4.06386666667,5.178,2.87286666667,6.32933333333,9.33226666666,6.68546666667,3.6846,8.2182
295.60,3.99113333334,5.8764,4.03973333333,5.30246666667,2.87406666667,6.30913333333,9.25166666667,6.85646666667,3.73953333333,8.27373333333
295.97,3.9372,5.8488,4.0278,5.34506666667,2.898,6.3758,9.30553333333,6.8586,3.66093333333,8.19266666666
296.34,3.5946,5.4948,3.80433333333,5.1256,2.64646666667,6.11593333333,9.055,6.70093333333,3.44326666667,7.86693333333
296.71,3.65553333333,5.50413333333,3.84726666667,5.16793333334,2.57333333333,6.06086666667,9.06806666667,6.74473333333,3.44086666667,7.89553333333
297.08,3.3716,5.38886666667,3.58706666667,5.00186666667,2.33786666667,5.93246666667,8.85399999999,6.62466666667,3.1788,7.69073333334
297.45,3.6946,5.57446666667,3.8578,5.24826666667,2.64746666667,6.2482,9.07586666667,6.9182,3.48253333333,8.07213333334
297.82,3.777,5.77373333333,3.91226666667,5.3776,2.77666666667,6.45913333333,9.15253333334,6.97613333333,3.64926666667,8.12626666667
298.19,3.9064,5.90886666667,4.07166666667,5.62826666667,2.90146666667,6.6592,9.41580000001,7.17753333333,3.7746,8.28833333334
298.56,3.86846666667,6.04253333333,4.15886666667,5.7538,3.0044,6.71366666667,9.65233333334,7.2926,3.83833333333,8.46226666667
298.93,4.25953333333,6.36953333333,4.46593333333,6.1218,3.4082,6.95246666667,9.98393333331,7.64686666667,4.22373333333,8.88813333334
299.30,4.2572,6.30686666667,4.45866666667,6.1616,3.20266666667,6.9918,9.94280000001,7.62266666667,4.23993333333,8.73726666667
299.67,4.16753333333,6.16513333333,4.3562,6.09913333333,3.01833333333,6.88333333334,9.98400000001,7.45093333333,4.1336,8.55206666667
300.04,3.89033333333,5.9428,4.05906666667,5.8554,2.61993333333,6.4644,9.80606666668,7.3008,3.861,8.33959999999
300.41,4.13793333333,6.2274,4.251,6.06873333334,2.79193333333,6.54053333333,10.1000666667,7.55373333333,3.84853333333,8.59533333333
300.78,3.67833333333,5.821,3.67166666667,5.6112,2.39066666667,6.04433333333,9.81506666667,7.16273333333,3.3784,8.16873333333
301.15,4.00506666667,5.97533333333,3.98193333333,5.87346666666,2.62233333333,6.0794,10.2556666667,7.34193333333,3.74826666667,8.41946666666
301.52,3.9986,6.07866666667,3.9048,5.94993333333,2.66333333333,5.92886666667,10.4333333333,7.4818,3.7736,8.44453333333
301.89,3.9254,5.89406666667,3.76846666667,5.925,2.41566666667,5.58733333334,10.3924,7.42733333333,3.68053333333,8.39746666667
302.26,3.70033333333,5.7922,3.5288,5.8374,2.1802,5.23466666667,10.1595333333,7.28126666667,3.4882,8.28446666666
302.63,4.111,5.94113333333,3.88106666667,6.21853333334,2.378,5.47653333333,10.4148666667,7.532,3.7078,8.35713333333
303.00,3.93173333333,5.9132,3.7506,6.24466666667,2.15306666666,5.317,10.2529333333,7.55373333333,3.543,8.10920000001
303.37,3.96393333333,6.0444,3.61,6.28206666667,2.30146666667,5.3318,10.2149333333,7.54066666667,3.4746,8.10120000001
303.74,4.17813333334,6.2648,3.78353333333,6.50833333333,2.47193333333,5.5134,10.3699333333,7.6828,3.54953333333,8.2406
304.10,4.35466666667,6.46346666667,3.85406666667,6.6902,2.62833333333,5.748,10.5207333333,7.67733333333,3.70293333333,8.27026666666
304.47,4.49233333333,6.78673333333,3.93693333333,7.06446666667,2.68033333333,5.97233333333,10.707,7.82673333333,3.97693333333,8.35860000001
304.84,4.92266666666,7.38393333333,4.4772,7.588,3.09653333333,6.42993333333,11.1322,8.21613333333,4.42573333333,8.78820000001
305.21,5.09246666667,7.71453333333,4.58493333333,7.7378,3.26773333333,6.634,11.2210666667,8.42813333333,4.4304,8.87953333333
305.58,5.22193333333,8.0714,4.8014,7.8812,3.37793333333,6.78186666667,11.3131333333,8.513,4.55026666666,8.8748
305.95,5.23673333333,8.29573333333,5.0516,8.02626666667,3.4458,6.91273333333,11.3502666667,8.56306666667,4.6976,8.8562
306.32,5.4392,8.508,5.29393333333,8.1822,3.6636,7.09993333333,11.5062,8.6952,4.90986666667,8.95999999999
306.69,5.232,8.52413333333,5.1474,8.0708,3.6866,6.9532,11.5698666667,8.5874,4.87253333333,8.95366666667
307.06,5.13846666667,8.37473333333,5.1154,8.04026666667,3.6956,6.7428,11.4450666667,8.46726666667,4.7922,8.84566666666
307.43,4.82306666667,8.161,4.91706666667,7.84586666667,3.50113333333,6.42993333333,11.2482666667,8.3104,4.54026666667,8.49426666666
