wavelength,Back_BanRotf,Belly_BanRotf,Breast_BanRotf,Crissum_BanRotf,Crown_BanRotf,DorTail_BanRotf,Patch10_BanRotf,Rump_BanRotf,Throat_BanRotf,WingTip_BanRotf
259.89,6.5925,6.79566666667,4.6395,6.6895,6.6455,9.33166666665,10.5955,9.14633333334,5.68183333333,10.7281666667
260.27,7.03266666666,6.982,4.99066666666,6.60066666667,6.66833333333,9.905,11.1505,9.7865,5.90583333333,11.0063333333
260.64,7.26283333334,6.99933333333,5.09733333333,6.53,6.55483333333,10.1698333333,11.627,10.1283333333,6.11833333334,10.8203333333
261.01,7.71916666667,7.2475,5.48216666666,6.7675,6.849,10.3951666666,11.9491666667,10.5418333334,6.49916666666,11.2738333333
261.39,7.781,7.41266666667,5.482,6.55383333333,6.84016666666,10.3666666666,12.0111666666,10.6691666666,6.76666666667,11.4631666667
261.76,7.74566666667,7.66116666667,5.454,6.173,6.72233333333,10.4768333334,12.0666666667,10.9251666667,6.87466666667,11.5845
262.13,8.08833333334,7.80333333334,5.799,6.191,7.18866666667,10.6266666666,12.4085,11.4376666666,7.037,12.1861666666
262.51,8.13383333333,7.77266666667,6.262,6.52766666667,7.53516666666,11.0035,12.9135,11.7921666667,7.14583333334,12.9325
262.88,8.141,7.76666666666,6.5085,6.73733333334,8.09933333334,11.1666666666,13.3085,12.456,7.50683333333,13.3606666667
263.25,9.59933333335,8.88899999998,8.28166666667,7.82366666666,9.43866666665,12.5318333334,14.9141666667,14.2495,9.06083333334,14.6966666666
263.63,10.4041666666,9.4495,9.2015,8.38283333334,10.3793333334,13.5043333334,15.5011666667,15.3026666667,9.75933333333,14.8315
264.00,10.0298333333,8.90333333333,8.83566666667,8.06183333334,10.5591666667,13.3821666667,14.4815,15.1466666666,9.32416666667,14.9021666667
264.37,10.0775,9.14999999998,8.887,8.83166666667,10.659,13.3585,14.2581666667,14.9088333333,9.3855,15.1995
264.75,9.19816666667,9.07166666668,8.77633333333,8.95933333333,10.4078333333,13.0378333334,13.5443333334,14.4443333333,8.73416666667,15.2883333333
265.12,8.184,8.11266666666,7.92766666666,8.36883333334,9.29416666666,12.3398333334,12.2828333333,13.578,7.57183333333,14.2898333333
265.49,8.04883333334,7.25783333333,8.2845,8.146,8.67349999998,12.0318333334,11.3793333334,13.3361666667,7.244,13.8913333334
265.87,8.38016666666,6.99233333333,8.75383333332,8.8205,8.78016666665,12.517,11.5026666667,13.2373333333,7.5795,13.6508333334
266.24,8.81383333334,7.187,8.91633333332,9.4925,9.08266666669,13.2848333334,11.8496666667,13.1565,7.95516666666,14.0403333334
266.61,9.28816666666,7.46483333334,9.07866666665,9.74366666667,9.39883333335,13.5993333333,11.579,13.5376666667,8.401,14.117
266.98,9.03333333333,7.34616666666,8.91383333335,9.3325,8.82999999999,13.831,11.151,13.0535,8.25566666667,13.5438333334
267.36,8.7005,6.88133333333,8.24583333333,8.99216666666,8.25733333333,13.354,10.8466666667,12.7598333334,7.6045,13.4706666667
267.73,8.88983333333,7.26616666667,7.93616666667,9.378,7.99266666667,13.2493333334,11.1605,12.8291666667,8.02683333333,14.1008333333
268.10,9.104,7.50766666667,8.2895,9.58816666668,8.08016666665,13.6396666667,11.7788333334,13.0451666667,8.63066666667,14.4431666667
268.48,9.079,7.26533333333,7.84366666667,9.50150000001,8.21083333333,13.4176666666,11.8823333334,12.8503333333,8.745,14.4856666667
268.85,8.698,6.58816666666,6.8685,8.88883333334,7.789,12.7495,11.4478333334,12.0761666666,8.597,14.0631666666
269.22,8.77133333334,7.1835,6.7785,9.01233333333,7.939,12.8996666666,11.761,12.155,8.89183333333,14.5858333333
269.59,8.52133333334,7.651,6.469,8.97266666666,8.07,12.9913333333,12.2178333333,11.7775,8.6075,14.4208333334
269.97,8.45566666667,7.77416666667,6.4325,8.95633333333,8.56216666669,13.0243333334,12.5665,11.5335,8.84966666666,14.3446666666
270.34,7.62766666667,7.46933333333,5.74166666667,8.29116666666,7.933,12.1786666667,11.9151666667,10.9776666667,8.55466666667,13.5905
270.71,7.26766666666,7.50683333333,5.552,7.95383333333,7.52766666667,11.8318333333,12.0711666667,10.366,8.55683333333,13.4538333334
271.09,6.58733333333,6.465,4.61216666667,6.964,6.97416666666,10.5373333333,11.169,9.48883333335,7.7785,12.5433333333
271.46,6.22083333334,6.27933333333,4.41,6.3765,6.766,10.0173333333,10.4653333333,9.0245,7.43766666666,11.8766666666
271.83,5.77466666667,5.98416666666,4.4215,5.74616666667,6.31783333333,9.47183333335,9.9295,8.4715,6.74666666666,11.0918333333
272.20,5.35466666667,5.57716666666,3.8725,5.51233333333,5.72533333333,9.1625,9.459,8.08783333333,6.22566666667,10.441
272.58,5.983,5.89216666667,4.33733333333,5.7465,6.1465,9.41983333335,9.64733333332,8.52883333333,6.68316666667,10.4563333333
272.95,6.64716666667,6.19466666667,4.62366666666,5.96366666667,6.37216666667,9.842,9.86866666666,8.9545,6.94866666666,10.49
273.32,6.5635,5.65633333334,4.5715,5.42516666667,6.181,9.685,9.66733333335,8.66233333333,6.617,9.792
273.69,6.54316666666,5.28916666667,4.18933333334,5.3345,5.95233333333,9.39666666665,9.58733333335,8.59666666668,6.40666666667,9.88716666665
274.06,5.99716666667,4.746,3.49466666667,4.6905,5.1445,8.91733333335,8.83383333333,8.49083333333,5.534,9.5845
274.44,6.74033333333,5.6345,4.32966666667,5.31316666667,5.62466666667,9.9735,9.77466666666,9.67116666665,6.06916666667,10.2381666666
274.81,6.651,5.601,4.22016666667,5.3285,5.57183333333,9.9765,9.74316666668,10.3365,5.776,9.957
275.18,7.198,6.431,4.8675,6.27366666667,5.90983333333,10.708,10.7866666667,11.1898333333,6.195,10.659
275.55,7.40066666666,6.45266666667,4.77066666666,6.40166666666,6.004,10.5608333334,11.2845,11.6206666667,6.62583333334,10.5913333334
275.93,7.40266666667,6.103,4.19,6.176,5.88466666667,9.91916666665,11.1563333333,11.4475,6.66483333333,10.5113333334
276.30,8.408,7.06683333333,5.14033333333,6.48166666666,6.801,10.5578333334,12.367,12.6438333333,7.54583333334,11.3453333334
276.67,7.3165,6.531,4.7665,5.8425,6.12216666667,10.0926666667,12.0723333333,12.0293333333,6.90783333334,11.1468333333
277.04,6.83666666666,6.11883333333,4.904,5.92016666667,5.64383333334,9.62,11.8511666667,11.8735,6.57166666667,11.2986666666
277.41,7.6635,6.77416666666,5.21516666667,6.70833333334,6.15933333333,10.0793333334,12.22,12.4615,7.27916666667,12.1871666667
277.79,7.47883333333,6.57533333334,5.3125,6.65133333333,6.12866666666,10.2218333334,12.2576666667,12.4755,7.41366666666,11.8766666666
278.16,8.012,7.00516666666,5.93416666666,7.21933333334,6.90883333333,10.6573333333,12.7033333333,12.5748333333,8.44066666667,12.2216666667
278.53,7.24133333333,6.07516666666,5.0785,6.61583333333,6.37183333333,9.6055,11.652,11.4293333333,7.85633333333,11.588
278.90,7.02966666666,5.87516666667,4.92683333333,6.40066666667,6.3285,9.4825,11.3791666667,10.647,7.94683333334,11.2965
279.27,6.8475,5.76816666666,4.80166666667,6.1175,6.23083333333,9.34616666665,10.7855,10.179,7.85516666667,11.2585
279.64,6.30316666667,5.52166666667,4.34416666667,5.74516666666,5.86683333334,9.00316666665,10.2516666667,9.55133333334,7.44,10.881
280.02,5.792,5.28233333333,4.53366666666,5.77183333333,5.77183333333,9.40666666665,10.2458333333,9.64649999999,7.18983333334,10.545
280.39,5.04783333333,4.4425,3.8275,5.3215,5.30183333333,8.60166666667,9.46083333333,8.64083333333,6.288,9.715
280.76,5.66566666667,4.883,4.11,6.033,5.835,9.097,9.77583333335,9.11600000001,6.561,9.69083333335
281.13,5.592,4.67066666667,3.79483333334,5.51916666667,5.40033333334,9.013,9.5875,8.85799999999,6.1305,9.387
281.50,5.30866666667,4.5235,3.76516666667,5.23733333334,5.17483333334,8.72583333335,9.65366666666,8.74366666665,5.94216666666,8.81516666667
281.87,5.09383333334,4.4625,3.56833333334,5.05866666667,4.81333333334,8.64466666666,9.118,8.25016666666,5.98816666667,8.557
282.25,4.74833333333,4.0555,3.1055,4.77416666666,4.01266666666,8.077,8.77833333334,8.017,5.56983333333,8.1795
282.62,4.41216666667,3.82966666667,2.89716666667,4.55383333333,3.66316666667,7.5505,8.65816666667,7.52583333333,5.32783333334,7.76733333333
282.99,4.5195,3.77733333333,2.81466666666,4.57666666666,3.565,7.4645,8.44333333333,7.46416666667,5.01716666667,7.5625
283.36,4.90333333334,4.17466666666,3.27133333333,4.77683333333,4.06383333333,7.739,8.84833333333,7.81833333333,5.347,7.84233333334
283.73,4.76966666666,3.79566666667,2.9685,4.383,3.56366666667,7.64566666666,8.372,7.44416666666,4.8315,7.4985
284.10,4.9,3.61066666667,2.54033333333,4.17616666666,3.543,7.57616666666,7.89983333333,6.89716666667,4.62833333334,7.1535
284.47,5.11966666667,3.9365,2.7535,4.57183333333,3.61533333334,8.136,7.93166666667,6.99683333334,5.00283333333,7.23766666666
284.85,4.7,3.612,2.325,4.20216666666,3.228,8.13416666666,7.4945,6.59816666666,4.4795,6.99633333334
285.22,4.90333333334,4.01066666666,2.61633333334,4.61483333333,4.05183333333,8.46016666666,7.63633333333,6.84666666666,4.99933333333,7.19016666667
285.59,4.99716666666,4.052,2.68116666666,4.81466666666,4.38283333334,8.73833333333,7.739,6.88133333333,5.0985,7.41516666666
285.96,5.25583333333,4.10333333333,2.88433333333,5.07583333333,4.4765,8.773,7.767,6.98766666666,5.016,7.57416666667
286.33,5.3705,3.98816666667,2.78433333333,5.1125,4.755,8.74983333333,7.56633333333,6.89166666667,4.9935,7.77766666667
286.70,6.01333333333,4.23233333333,3.286,5.36933333333,5.16566666667,9.11533333335,7.9785,7.45266666666,5.38266666667,8.35983333335
287.07,5.69716666666,3.7935,2.96466666667,5.03366666666,4.88116666666,8.56216666665,7.66683333334,7.14266666667,5.06683333333,8.171
287.44,5.1455,3.09416666667,2.33883333333,4.67116666667,4.37716666666,7.88533333333,7.18383333333,6.72266666667,4.54416666667,7.49116666667
287.82,5.36983333333,3.4325,2.80916666667,5.33666666667,4.827,8.24616666667,7.75683333333,7.01283333334,4.847,7.8775
288.19,5.82783333334,4.21483333333,3.5445,6.04033333333,5.29,8.77466666665,8.48933333334,7.93833333334,5.436,8.5755
288.56,6.09783333334,4.27033333333,3.65466666666,6.22483333333,5.41516666666,8.7615,8.7815,8.2395,5.45516666666,8.87533333335
288.93,6.271,4.34,3.869,6.27766666667,5.58483333334,8.86833333335,8.62616666667,8.1485,5.753,8.96266666665
289.30,6.429,4.68416666666,3.99183333333,6.63283333333,5.55333333333,9.416,8.82566666667,8.289,5.7775,9.34866666665
289.67,6.182,4.76583333333,3.91466666667,6.70616666667,5.2765,9.12283333335,8.66033333334,8.21083333333,5.63733333333,9.17083333335
290.04,5.99466666667,4.86066666666,3.65233333333,6.49016666667,5.26133333334,9.13116666665,8.62866666666,8.06516666667,5.53283333334,9.043
290.41,6.036,5.38016666666,4.1035,6.8485,5.5235,9.43633333335,9.04683333333,8.26866666667,5.50333333334,8.78733333335
290.78,5.66866666667,5.17083333334,3.80183333333,6.75383333333,5.32966666667,9.4775,8.69633333333,7.929,5.10183333333,8.43383333333
291.15,5.94166666667,5.583,4.12183333333,7.2375,5.59683333333,10.0148333334,9.05716666667,8.1955,5.35566666666,8.7125
291.52,6.0825,6.01333333333,4.253,7.40116666667,5.6545,10.4323333333,9.17566666667,8.3335,5.46833333333,8.982
291.89,5.91716666667,5.83366666666,3.97716666667,7.2105,5.37466666667,10.1656666667,9.04616666667,8.25316666666,5.13833333333,8.95533333335
292.26,5.66533333333,5.28566666666,3.531,6.6325,4.849,10.0131666666,8.6235,7.67833333334,4.684,8.5945
292.64,4.965,5.08166666666,3.22266666666,6.08016666667,4.53483333333,9.57966666665,8.027,7.05,4.36,8.1945
293.01,4.13316666666,4.48216666667,2.523,5.56566666667,3.9255,8.7485,7.59133333334,6.73033333333,3.56933333333,7.39116666666
293.38,3.2385,3.47216666667,1.61166666666,4.53383333333,3.16316666667,7.614,6.88366666667,5.92716666667,2.73383333334,5.96483333334
293.75,3.1085,3.09333333333,1.343,4.23283333333,3.28216666666,7.40883333334,6.881,5.68133333334,2.48233333333,5.93783333333
294.12,3.253,3.3645,1.64133333333,4.486,3.60966666667,7.39,7.07066666666,6.20916666667,2.644,5.88233333334
294.49,2.87833333334,2.704,0.7925,3.77233333334,3.031,6.89016666666,6.36733333333,5.6185,2.10783333333,5.50233333334
294.86,2.66666666666,2.365,0.470166666665,3.58583333334,2.84216666667,6.723,6.07016666667,5.55783333334,1.972,5.3335
295.23,3.34116666666,2.74416666666,0.899,3.945,3.26083333333,6.94416666666,6.31366666667,6.10566666667,2.42216666666,5.55533333333
295.60,3.821,3.168,1.47216666667,4.47383333334,3.62883333333,7.38616666666,6.5605,6.31716666666,2.861,5.80516666666
295.97,4.0565,3.43866666667,1.75016666666,4.73566666666,3.8485,7.49516666666,6.449,6.41833333333,3.15083333333,5.81233333333
296.34,3.95016666666,3.70616666667,1.88216666667,4.97283333334,3.92133333334,7.29633333333,6.576,6.47716666667,3.24733333333,5.83816666666
296.71,4.08416666667,3.85433333333,2.11766666666,5.2325,3.90483333333,7.40033333334,6.745,6.62733333333,3.27183333334,5.84316666667
297.08,4.71183333333,4.38883333333,2.6245,5.76366666666,4.279,7.9555,7.35266666666,6.78816666667,3.89566666666,6.16366666666
297.45,4.85,4.6285,2.97566666667,6.05966666667,4.57966666667,8.34933333334,7.561,7.05333333333,4.05066666667,6.74
297.82,4.814,4.59383333334,2.81016666667,5.98,4.352,8.41916666666,7.30183333333,6.83433333333,3.992,6.3505
298.19,4.84916666667,4.368,2.62733333333,6.06566666667,4.0815,8.29283333334,7.34683333334,6.68166666667,4.00583333333,6.36816666666
298.56,5.31816666667,4.932,3.3875,6.759,4.4755,8.80933333334,7.841,7.319,4.59483333333,6.60683333334
298.93,5.677,5.4175,3.70566666666,7.07433333333,4.694,8.9685,8.16766666666,7.38916666666,4.85416666666,6.7925
299.30,5.17666666666,5.09133333333,3.20466666667,6.81883333334,4.2505,8.67733333333,7.85316666667,6.836,4.48333333334,6.30166666667
299.67,5.04683333333,5.15833333333,3.09866666667,6.78383333334,4.20783333333,8.51533333334,7.91083333334,6.8015,4.47183333333,6.338
300.04,5.08366666666,5.07133333333,3.00183333334,6.87483333333,4.06083333333,8.58116666667,7.97033333334,6.88083333333,4.49016666667,6.3485
300.41,5.24516666667,5.158,3.0975,7.15016666667,4.165,8.57983333333,7.94316666667,6.9065,4.69583333333,6.36333333334
300.78,5.24516666667,4.93466666667,2.878,7.03033333334,4.06783333333,8.41416666667,7.83233333333,6.73266666667,4.48833333333,6.30583333334
301.15,5.40216666666,5.5335,3.18066666667,7.26866666667,4.11416666667,8.55016666666,7.834,7.04533333333,4.57433333333,6.90733333333
301.52,6.226,6.30566666667,3.94283333333,7.98483333333,4.69283333333,8.808,8.40966666667,7.64633333333,5.21683333333,7.32766666667
301.89,6.16666666667,6.36,4.16666666667,8.12666666666,4.64,8.78,8.43333333333,7.76666666666,5.3,7.86666666667
302.26,5.904,6.648,4.20833333333,8.196,4.758,8.75216666665,8.44366666667,7.92116666667,5.36783333333,8.015
302.63,5.39933333333,6.41083333333,3.604,7.92466666667,4.32066666666,8.30666666667,8.27983333333,7.40866666666,4.957,7.97183333333
303.00,5.117,6.31883333334,3.39783333333,7.843,4.0155,8.19916666667,8.21933333334,7.39983333333,4.74066666666,8.05116666667
303.37,4.81933333333,6.33666666666,3.289,7.7865,3.75883333334,7.974,7.98066666667,7.29616666667,4.5845,7.981
303.74,4.4985,5.87316666666,2.70166666666,7.48883333333,3.17783333334,7.58933333333,7.636,7.03266666667,4.08283333334,7.40166666666
304.10,4.31966666667,5.79066666667,2.41166666666,7.4165,3.04983333334,7.3425,7.33566666667,6.64383333333,3.715,7.067
304.47,4.39366666667,5.72033333333,2.31516666667,7.60883333333,3.03283333333,7.32483333334,7.46016666667,6.4785,3.34416666667,6.89133333333
304.84,4.4235,5.8575,2.293,7.87333333333,3.21966666666,7.21033333333,7.62983333334,6.65566666666,3.524,6.906
305.21,3.73183333333,4.86683333334,1.536,7.2525,2.651,6.27366666667,6.94683333334,6.138,2.83433333334,6.0155
305.58,3.18683333333,4.51383333334,0.793166666668,6.92783333334,1.99716666666,5.86766666666,6.45616666667,5.56016666667,2.40716666667,5.56
305.95,2.9485,4.50883333333,0.529333333334,6.90033333334,1.8695,5.72516666667,6.3025,5.47766666667,2.22683333334,5.01716666667
306.32,3.33366666666,4.64466666667,0.690166666666,7.29483333333,2.01533333333,5.89383333333,6.43883333333,5.50716666667,2.31866666667,4.91383333333
306.69,3.51233333333,4.814,0.750833333335,7.27966666667,2.32783333334,6.095,6.46,5.58533333334,2.52083333334,4.67616666666
307.06,3.93716666667,5.36216666666,1.18166666667,7.70516666667,2.92416666667,6.39516666667,6.80716666667,5.98983333333,3.23466666667,4.84883333333
307.43,4.17166666667,5.63533333333,1.57683333333,7.9905,3.50633333334,6.91283333334,7.47816666667,6.4935,3.65933333333,5.40933333334
307.80,4.63616666667,6.12033333334,2.2065,8.39216666666,4.249,7.32216666666,8.05733333334,7.00683333333,4.183,6.199
308.17,4.67583333333,6.23233333333,2.44033333333,8.3525,4.516,7.59016666667,8.43566666667,7.2445,4.41966666667,6.41833333334
308.54,4.61066666667,6.23033333334,2.60433333334,8.21833333333,4.46733333333,7.57016666666,8.299,7.47666666667,4.70416666667,6.85983333334
308.90,4.52816666667,6.11733333333,2.583,8.14666666667,4.41966666666,7.56283333333,8.14066666667,7.2495,4.84083333334,6.9485
309.27,4.762,6.0345,2.6095,8.17516666666,4.42183333333,7.48283333333,8.2395,7.3305,4.82633333333,6.92
309.64,4.40416666666,5.531,2.4015,7.8865,3.91483333334,7.18666666667,8.06316666667,7.164,4.54083333333,6.62883333334
310.01,4.46383333333,5.32266666667,2.44933333333,7.772,3.82,6.94116666666,7.92066666666,7.11133333334,4.40333333334,6.5115
310.38,4.62983333334,5.1025,2.50083333334,7.71483333333,3.839,7.22066666667,7.88466666666,7.10416666666,4.36983333334,6.642
310.75,4.776,5.07683333333,2.6395,7.7475,3.739,7.32216666666,7.8875,7.1665,4.247,6.8555
311.12,4.57266666666,4.61383333334,2.48483333333,7.58833333333,3.526,7.26866666667,7.64516666667,6.95433333333,3.71183333333,6.475
311.49,4.76283333333,4.59816666667,2.47633333333,7.58833333333,3.47833333333,7.26466666667,7.54716666666,6.936,3.5655,6.5505
311.85,4.345,4.1705,2.12383333333,7.3405,3.03683333334,6.87383333333,7.0585,6.50466666666,3.0675,6.0735
312.22,4.035,3.95166666666,1.9705,7.2465,2.71066666667,6.42766666666,6.8085,6.3655,2.73166666667,6.0265
312.59,3.63633333334,3.4715,1.324,6.9325,2.21683333333,5.747,6.42216666667,5.9385,2.17983333333,5.242
