wavelength,Back_LoxAnom,Belly_LoxAnom,Breast_LoxAnom,Crissum_LoxAnom,Crown_LoxAnom,DorTail_LoxAnom,Patch10_LoxAnom,Rump_LoxAnom,Throat_LoxAnom,WingTip_LoxAnom
821.15,23.3821666667,19.7395,14.3375,40.353,13.4160833333,18.8909166667,33.0911666667,27.1213333334,11.5796666667,22.7524166666
821.45,23.4753333334,19.7808333333,14.5174166666,40.4210833333,13.461,19.0946666666,33.2493333333,27.1530833333,11.6630833333,23.0610833333
821.76,23.4663333334,19.6479166667,14.4305833334,40.4370833334,13.3151666667,19.003,33.2525833333,26.8971666667,11.5128333334,22.9939166667
822.06,23.4684166667,19.54775,14.3725833334,40.2843333334,13.2166666667,18.9246666667,33.148,26.7644166666,11.4309166667,22.88775
822.36,23.4755,19.5330833333,14.3410833333,40.2273333334,13.142,18.8415833333,33.2106666667,26.7113333333,11.4085833333,22.8848333333
822.67,23.5095833333,19.50025,14.3366666667,40.299,13.1514166667,18.8645833333,33.1798333334,26.7191666667,11.3971666667,22.93075
822.97,23.6118333333,19.5755833334,14.3809166667,40.3386666667,13.0975833333,18.8939166667,33.2808333333,26.7259166667,11.42725,23.0365
823.27,23.7320833333,19.703,14.50425,40.4448333333,13.0919166667,18.94825,33.41925,26.7205833333,11.568,23.0745
823.58,23.7713333333,19.8429166667,14.5921666667,40.71875,13.1043333333,18.99025,33.51725,26.827,11.6684166667,23.2213333333
823.88,23.9165833333,19.9760833334,14.6971666667,40.9275833333,13.2765,19.1596666667,33.6615833333,27.0269166667,11.8723333333,23.3768333333
824.18,23.7386666667,19.7280833333,14.48375,40.8216666667,12.951,19.0109166667,33.6044166667,26.8234166667,11.6424166667,23.1943333334
824.49,23.8055,19.7559166667,14.5399166667,40.988,12.9206666667,19.08825,33.91425,27.0183333333,11.6935,23.2136666666
824.79,23.7996666667,19.72275,14.4596666667,41.1573333333,12.8694166667,19.1223333333,34.0171666667,27.1330833333,11.7550833333,23.1804166667
825.09,23.9359166667,19.9601666667,14.6034166667,41.5030833333,12.9683333333,19.3839166666,34.2961666667,27.57175,11.964,23.3623333333
825.39,23.7401666667,19.6906666667,14.4258333333,41.5551666667,12.8204166667,19.1529166667,34.1331666667,27.5055833333,11.7111666666,23.1494166667
825.70,23.993,19.9328333333,14.75775,42.0490833333,13.23975,19.676,34.4045,28.0094166667,12.0286666667,23.5463333333
826.00,24.51525,20.39675,15.306,42.5758333333,13.71325,20.156,34.9801666666,28.5435,12.5211666667,24.2414166667
826.30,24.6888333333,20.54675,15.57775,42.8255833333,14.1013333333,20.40025,35.2153333333,28.828,12.619,24.4935
826.61,24.97225,20.7393333334,15.8385833333,42.9780833333,14.5486666666,20.8841666667,35.4759166667,29.1250833333,12.70775,24.8584166667
826.91,25.0434166667,20.65625,15.80975,42.7905,14.6143333333,20.9450833333,35.4818333333,29.0085,12.6271666667,24.9101666667
827.21,25.107,20.71525,16.0205833333,42.9269166667,14.7165833334,20.9705,35.627,29.0864166667,12.60575,25.13225
827.51,25.2359166666,20.8079166667,16.1948333334,42.894,14.9865833334,21.015,35.59675,28.9816666666,12.5765,25.2039166667
827.82,25.5135833333,20.93375,16.5513333333,43.0724166667,15.29025,21.2464166667,35.7500833334,29.0795,12.7980833333,25.3226666667
828.12,25.8705833333,21.2790833333,16.9050833333,43.46325,15.6785,21.57275,36.0905,29.23925,13.1045,25.411
828.42,25.8681666666,21.08075,16.8754166667,43.0586666666,15.6555833334,21.5679166666,35.75475,28.84625,13.1685,25.1318333333
828.72,26.4413333333,21.763,17.4868333333,43.67725,16.177,22.4755,36.48275,29.26825,13.8476666667,25.8241666667
829.02,26.7155,21.7740833333,17.55725,43.6266666667,16.1733333333,22.5814166667,36.6726666667,29.17325,13.9906666667,25.6199166666
829.33,26.7585833333,21.7878333333,17.5290833334,43.9148333333,16.1726666666,22.7518333333,36.6471666667,29.2104166667,14.0455833334,25.4311666667
829.63,27.7171666667,22.7695,18.46375,44.7581666667,17.1535,23.8875833333,37.4198333333,30.0118333333,15.1048333333,26.2409166667
829.93,27.9133333333,23.219,18.8075,45.2111666667,17.2446666667,24.1626666667,37.59725,30.1248333333,15.56975,26.3918333333
830.23,28.1699166666,23.3925833333,19.19375,45.4731666667,17.3611666666,24.2925833333,37.60925,30.21475,15.7729166667,26.0288333333
830.54,28.2580833333,23.9139166667,19.6584166667,45.4029166667,17.8415,24.9726666667,37.8688333333,30.6625833333,16.3251666667,26.0313333333
830.84,28.8114166667,24.7416666667,20.30575,46.11675,18.253,26.24175,38.7668333333,31.503,17.2335833333,26.82325
831.14,28.3115833333,24.4033333333,19.3959166667,45.8150833333,17.89675,25.8223333334,38.63175,31.7466666667,16.79775,26.8341666666
831.44,27.1544166667,22.8241666667,18.4016666667,44.2831666667,16.809,24.4596666667,37.4785833333,30.6100833333,15.7564166667,25.7679166667
831.74,26.5371666667,22.05675,17.7281666667,44.3203333333,16.0394166667,23.75225,37.0899166667,30.3624166667,14.9434166667,25.5445833334
832.04,25.3799166667,20.9773333333,16.6469166667,43.6385,15.0483333333,22.3926666667,36.2158333333,29.63825,13.66625,24.692
832.35,24.4265,20.0525833334,15.8125833333,42.91725,14.2815,21.2420833333,35.444,28.8311666666,12.6036666666,24.3960833333
832.65,24.00425,19.5519166667,15.3089166667,42.0739166667,13.9340833333,20.47975,34.9626666667,28.089,12.005,24.1796666667
832.95,24.3414166666,19.6605,15.4296666667,42.438,14.112,20.3513333333,35.2025833333,28.2723333333,11.9911666667,24.3411666667
833.25,24.5245,19.74425,15.5776666667,42.909,14.2944166666,20.5520833333,35.4755,28.6095,11.9018333333,24.5244166667
833.55,24.8775833333,20.138,16.0741666667,43.351,14.8894166666,21.093,36.0213333333,29.0296666666,12.42675,24.9804166667
833.85,25.0333333333,20.0859166667,16.0076666666,43.2905,14.8473333334,20.9311666667,35.74975,28.6963333333,12.4163333333,24.981
834.16,25.41,20.442,16.46875,43.5615833333,15.2856666667,21.1304166667,36.0575833333,29.0911666667,12.7921666667,25.165
834.46,25.4884166667,20.3994166667,16.5291666666,43.6350833333,15.3386666666,21.2245833334,36.0463333333,28.842,12.7678333333,25.0284166667
834.76,25.9603333334,21.2796666667,17.13225,44.2665833333,16.05075,21.716,36.6899166666,29.4915833334,13.4605833333,25.8003333333
835.06,26.5974166667,22.13175,17.98775,44.71075,16.8474166666,22.24725,37.54275,30.0985,14.0445,26.44675
835.36,27.73425,23.1284166666,19.1028333333,45.4045,17.7958333333,23.4681666667,38.48275,30.8761666667,15.0929166666,27.27925
835.66,28.64275,24.2714166667,20.1860833333,46.1666666667,18.77375,24.4395,39.4363333333,31.8088333333,16.2128333333,28.2000833334
835.96,29.47775,24.8354166667,21.18725,47.0961666667,19.3996666667,25.25625,40.3061666667,32.7353333333,17.0143333333,28.74575
836.26,29.3,24.7866666667,21.5666666667,46.5666666667,19.2333333333,25.2066666667,40.1333333333,32.7533333333,16.8533333333,28.3533333333
836.57,29.9768333333,25.1151666667,22.443,46.3051666667,20.088,25.81375,40.824,33.4991666666,18.08575,28.7166666667
836.87,30.4231666667,25.4851666667,22.8053333333,46.41375,20.10975,25.9223333333,41.1496666667,33.7944166667,18.2251666667,29.0314166667
837.17,31.5163333333,26.3103333334,23.7071666667,47.8073333334,20.7285833333,26.878,42.3479166667,34.68725,18.7456666666,29.8393333333
837.47,32.4198333333,26.6686666667,24.3663333333,48.06125,21.1596666667,27.4608333333,42.5895,34.94575,19.45375,30.3316666667
837.77,33.4903333333,27.8169166667,26.0208333333,48.6259166667,22.22225,28.3863333333,43.6590833333,36.0031666667,20.8480833333,31.2523333333
838.07,34.2744166667,28.1158333333,26.3489166667,48.9439166667,22.3546666667,28.95225,44.1865833333,36.5745833333,21.1104166667,31.2733333333
838.37,34.44,28.4615,26.0741666667,49.4466666666,22.9166666667,29.05825,44.2381666667,36.6753333333,21.2781666667,31.3151666667
838.67,33.123,27.313,24.9115833333,48.0964166667,22.2111666667,27.5785,42.5299166667,35.3584166667,20.1969166667,30.0133333333
838.97,32.00725,26.503,23.751,46.9275,21.1316666667,26.6690833333,41.0256666666,33.7643333334,19.2528333333,28.7689166667
839.27,31.9664166667,26.94,23.2584166666,46.4946666667,21.3073333333,27.05025,40.6305,33.46575,19.4555,28.5714166666
839.57,32.1615,27.1918333333,23.1554166667,46.52775,21.5929166667,27.91875,40.7119166667,33.66975,20.14975,29.0474166667
839.87,31.7818333333,27.0279166667,22.05225,46.7199166667,20.7225833333,27.6928333333,40.0709166667,32.9231666667,19.3040833333,29.0335833334
840.17,31.77775,27.0333333333,21.81125,47.1110833333,20.9778333333,27.7555,39.99975,32.9556666667,19.4665833334,29.3000833333
840.47,31.0935833333,26.625,21.69525,46.5305,20.9925,27.13,39.7014166666,32.7076666667,19.7079166667,29.1611666667
840.77,29.8509166667,26.0794166666,20.87225,46.1393333333,20.6053333333,26.3573333333,39.0409166666,32.0761666667,18.9029166667,28.6938333333
841.07,29.1496666667,25.3078333333,20.3030833333,45.9074166667,19.9725833333,26.0260833334,38.4064166667,31.4751666667,18.25125,28.51125
841.37,29.0515833333,25.1265833333,20.419,46.0865833333,19.8550833333,26.39275,38.0640833333,31.3305833333,18.1055,29.2933333333
841.67,28.6638333333,24.2338333333,20.115,45.1629166667,19.2051666667,25.9696666666,37.6556666666,31.3219166667,17.6004166667,29.2385
841.97,29.9626666667,25.4353333333,21.4676666667,45.9450833333,20.3481666667,27.1018333334,38.8185,32.57475,18.7313333333,30.9204166667
842.27,30.9486666667,25.6093333333,22.2841666667,46.9131666666,21.1711666667,27.3184166667,39.9841666667,33.4788333333,19.1176666667,31.929
842.57,31.5445,25.9086666667,23.39575,48.4525,21.91925,27.3424166667,41.0278333334,34.0998333333,19.4208333333,32.5809166667
842.87,32.2765,26.6391666667,24.4945,50.4136666667,23.46825,28.1863333333,42.5244166667,34.9418333333,19.8835,33.9766666666
843.17,31.74,26.3544166667,24.6335,49.9204166667,24.1713333333,27.45375,42.01725,34.4168333333,19.4390833333,33.7635833333
843.47,30.0235,24.0589166666,23.387,47.144,22.6645833333,25.672,40.38975,32.4094166667,17.0026666667,32.174
843.77,30.336,24.53225,23.5966666667,46.1191666667,23.4060833333,26.6459166667,40.7830833333,32.6056666667,16.4240833333,31.9299166667
844.07,30.9810833333,25.237,24.4894166667,46.8819166667,23.6870833333,26.86,41.7031666666,33.6250833333,15.82775,32.3121666667
844.37,30.141,25.6310833333,24.0164166667,46.1766666667,23.19975,26.20625,40.3119166666,32.461,14.68075,31.4216666667
844.67,28.5876666667,24.9998333334,22.57025,44.26725,22.7031666667,24.4683333333,38.76225,31.0555,12.3955833333,29.9164166667
844.97,29.502,26.2069166666,23.2759166667,45.0383333333,23.5631666667,25.4405833333,39.4635833333,31.0344166667,13.8505833333,31.1495
845.27,29.5366666667,25.6620833333,22.9555833333,45.035,22.8389166667,25.954,39.7974166667,30.95775,14.564,30.8605
845.57,29.1865,24.78075,22.3883333333,45.21525,22.0693333333,26.0766666667,38.63625,29.92425,13.5166666667,29.5455
845.87,27.7581666667,23.4634166666,21.2963333333,42.9470833334,20.5083333333,26.26075,36.6035833333,28.763,12.29325,27.9749166666
846.17,26.50625,21.7526666667,19.7965,40.2384166666,18.0164166667,24.5108333333,35.0350833334,26.8975,11.3065833333,26.0171666667
846.47,27.91375,22.9604166667,21.4646666667,40.851,17.8711666667,25.9906666667,35.4119166667,27.9330833333,12.432,26.7676666667
846.77,31.0413333333,26.0684166667,24.0093333333,44.5803333333,20.027,28.9626666667,38.15075,31.0995,15.7149166667,29.1764166667
847.07,30.8105833333,24.04875,22.5806666666,44.39625,17.65925,27.7504166667,36.91075,29.9834166667,14.3093333333,28.63925
847.37,32.0783333334,25.0410833333,24.0124166667,44.5266666667,18.8065833333,28.74475,38.0865,31.00825,16.4814166667,29.9589166666
847.67,33.1644166666,25.5275,24.3459166667,45.696,19.1560833333,29.8100833334,38.8395833333,33.0801666667,18.22775,31.6665833333
847.97,34.99175,27.1258333333,26.3179166667,47.64025,20.3655833333,31.88775,40.64625,34.6300833334,21.9388333333,32.0151666667
848.26,35.3956666667,27.3780833333,27.2726666667,48.0851666667,20.5806666666,32.9965833333,40.2356666666,35.9848333333,23.23225,31.9864166667
848.56,34.8823333333,26.5925833333,27.15975,47.3385833334,19.9825833333,31.5009166666,39.94325,35.6894166667,22.4258333333,31.28275
848.86,34.72575,27.5921666666,27.4420833333,46.4010833334,20.7154166667,30.827,39.84575,35.7540833333,22.9435833333,31.7480833333
849.16,35.3674166667,28.0839166667,27.1873333334,46.5004166667,20.9098333333,28.6528333333,40.726,36.0456666666,23.6439166667,32.91775
849.46,33.93975,26.7071666667,24.3935833333,46.2039166667,19.4071666667,26.6621666667,39.0610833333,34.0746666667,21.4285,31.8509166667
849.76,31.7136666667,24.76525,21.29125,45.56325,17.3005833333,24.0140833334,38.7559166667,31.9718333333,19.4835,30.3756666666
850.06,30.0570833334,23.9554166666,19.8719166667,45.5128333333,16.0019166667,23.4328333333,37.9629166667,31.2203333333,18.2810833333,29.8433333333
850.36,31.1188333333,26.4155,21.9405,47.2145833333,18.4475,25.685,39.95425,32.6255833334,20.1141666667,31.0274166667
850.65,31.4385,26.57525,21.6895,48.15075,19.1095833333,26.5066666666,39.7488333333,31.6666666667,20.5251666667,30.63925
850.95,31.6203333333,26.20375,22.4539166667,48.3565833334,19.9075,26.9444166666,41.2963333333,30.8333333333,19.8843333333,30.2314166666
851.25,30.1005,23.5153333333,20.16275,46.91075,18.19925,24.569,40.0384166667,29.35825,17.0499166667,29.3581666667
851.55,27.374,20.1286666667,16.6665,44.3868333333,15.6528333333,20.2275,37.735,25.717,13.2788333334,26.6074166667
851.85,28.5100833333,21.8435,16.6915833333,47.5758333333,17.4243333333,22.4999166667,38.5605833333,27.1969166667,14.7980833333,27.197
852.15,31.4465833333,24.109,18.4748333333,51.31025,19.7589166667,25.891,41.7190833333,30.0315,18.1865833333,29.6383333333
852.45,33.1249166667,25.4425833334,20.3905,52.3698333333,21.32825,29.0364166666,43.0470833334,31.0416666667,19.1925833334,30.5208333333
852.74,33.83125,25.3143333333,22.0125,53.1708333333,21.5409166667,29.8219166667,44.1299166666,32.8355,20.6761666667,30.8176666666
853.04,36.9541666667,26.7836666667,24.7070833333,55.5111666667,23.7220833333,33.2534166667,45.63375,35.3569166667,22.8169166667,32.9606666666
853.34,36.5606666667,26.7196666666,25.2380833333,53.8624166667,23.8888333333,32.3544166666,43.75675,33.9683333333,22.8570833333,32.7513333334
853.64,34.375,25.2135,23.6111666667,51.4155833333,20.9401666667,29.70075,40.5180833333,31.25,21.9550833334,30.71575
853.94,31.6160833334,22.2971666667,20.8051666667,49.94375,16.8918333334,27.3646666667,37.7815833333,28.54725,19.0034166667,28.9414166666
854.23,30.9685,20.8615,20.0730833333,49.1836666667,15.1744166667,27.25225,36.1205833333,27.6745,18.2430833333,28.5471666666
854.53,33.5253333333,23.9858333333,24.7533333333,51.4529166666,18.3388333333,30.4825833334,38.3223333334,30.6469166667,21.272,31.4966666667
854.83,34.5039166667,25.4736666667,26.1984166667,53.3445,19.1193333333,32.4135833333,39.9665833334,32.5529166667,22.12925,31.9119166667
855.13,35.3885,25.5913333334,26.7455,53.7161666667,19.1160833333,31.9258333333,40.3996666667,32.714,21.3681666667,33.0516666667
855.43,33.79475,25.4614166667,25.5765833334,52.5374166667,16.8974166666,31.1419166666,40.6863333333,32.6413333333,20.444,32.3240833333
855.72,31.5565,23.4680833333,23.0700833333,52.81875,14.4608333333,31.0355,39.859,32.7818333334,18.413,31.3419166667
856.02,33.7229166667,26.8285833333,24.52025,52.548,17.95575,31.6545833333,41.3368333333,34.4425833333,20.1738333333,33.2135
856.32,29.331,22.7895833333,19.8924166666,47.7000833333,15.0538333333,26.97125,37.4254166667,31.8696666667,15.7406666667,30.73475
856.62,28.9394166667,21.3938333333,16.4850833334,45.5151666667,13.7878333333,25.1816666667,36.9999166667,31.0909166667,14.6364166667,29.6060833333
856.91,29.3221666667,21.4241666667,15.2674166667,45.3358333333,14.3655,25.0310833333,36.90925,32.5250833334,13.3396666667,30.28625
857.21,29.2125,20.418,13.19175,43.3885,14.29875,23.4315,35.5163333333,31.7648333333,12.054,29.98125
857.51,30.3059166667,21.9725833333,12.4533333333,43.4768333334,16.573,23.7203333333,35.2058333333,34.8938333334,14.23225,31.5854166667
857.81,31.4378333333,23.3333333333,9.7385,45.6208333333,16.33975,25.49025,36.6011666667,37.1895833333,14.5098333333,33.268
858.10,35.36825,27.71325,13.2426666667,49.4831666667,19.96125,29.0375,40.5685,39.6641666666,18.7015,36.7570833333
858.40,34.6429166667,27.8571666667,14.9108333333,47.6488333333,20.1486666667,28.631,40.744,37.9761666667,19.8214166667,35.9523333333
858.70,33.5325833333,24.5734166667,14.70425,45.421,19.1695,25.654,37.5995,35.2674166667,17.6619166667,34.6985833334
858.99,34.6196666667,26.3140833333,15.7438333334,45.2181666667,20.8893333333,24.9440833333,37.27625,34.8993333334,18.98775,35.3745833334
859.29,34.6584166667,25.70675,15.9600833333,47.7325833334,21.9963333333,26.0598333333,38.6631666667,34.9529166667,19.8174166667,37.3086666666
859.59,35.7771666667,26.649,18.2568333334,49.7055833333,23.11525,26.3250833333,39.9588333334,35.4830833333,22.2320833333,37.7501666667
859.89,32.7423333333,25.2365,19.1488333333,49.52725,22.6655,26.0046666666,39.39125,34.9585833333,20.3900833333,36.8498333333
860.18,34.7720833333,27.2481666667,22.5120833333,52.5779166667,25.7494166667,28.9268333333,43.4951666667,38.39925,23.3813333333,40.37775
860.48,34.9051666667,27.669,23.33925,53.2621666667,27.1648333333,29.68575,44.1874166667,39.3534166667,23.7545833333,40.0354166667
860.78,35.57125,27.974,24.6466666667,54.476,26.914,28.4156666667,45.1118333333,37.7503333333,22.5265,38.54525
861.07,34.96375,27.47575,25.3925,53.80425,27.4155833333,27.8079166667,44.4443333333,36.77525,21.2861666667,37.7719166667
861.37,31.8101666667,25.29875,23.5661666666,50.9855,24.7909166667,25.2389166666,41.96525,35.6331666666,18.6975833333,35.7526666667
861.67,31.282,24.26275,22.2114166667,52.2115,24.0064166667,25.3206666667,41.1538333334,36.2179166667,17.8845833333,35.6088333333
861.96,31.8825833333,25.9875833333,22.963,53.9815833333,25.895,27.7161666667,42.0678333333,36.9135,19.8764166666,36.4195833334
862.26,31.6969166667,26.6969166667,24.27275,55.515,26.1816666667,29.3334166666,43.5150833333,38.1515,21.1514166667,37.5454166667
862.56,32.05575,28.1940833333,25.0581666667,54.8780833333,25.0291666667,30.42975,42.8863333334,38.6469166667,21.719,37.2241666667
862.85,33.53875,31.0445,27.4354166666,56.25,26.9660833333,32.8050833333,44.3661666667,40.933,23.8851666667,39.5834166667
863.15,38.6630833333,34.42275,29.9764166666,60.54175,29.7115,37.0436666667,47.4381666667,44.1109166666,27.7975,41.60775
863.45,37.2496666667,33.3333333333,27.9150833333,59.1283333333,27.974,35.0706666666,45.28875,42.1084166667,26.00125,38.33925
863.74,38.3276666667,34.9304166667,29.7039166667,59.9593333333,28.194,36.8465833333,46.0511666667,43.612,27.9325833334,39.3438333333
864.04,37.9348333333,35.6901666667,30.41525,59.3716666667,27.8899166667,37.6824166667,46.661,44.3040833333,28.5634166667,39.8708333333
