wavelength,Back_PhrCarf,Belly_PhrCarf,Breast_PhrCarf,Crissum_PhrCarf,Crown_PhrCarf,DorTail_PhrCarf,Rump_PhrCarf,Throat_PhrCarf,WingTip_PhrCarf
629.94,14.0586666667,35.3186666667,28.0296666667,20.6463333333,15.2233333333,10.8243333333,16.0163333333,25.1106666667,18.1373333333
630.27,14.1253333333,35.395,28.1073333333,20.75,15.3276666667,10.806,16.0656666667,25.2466666667,18.2436666667
630.60,14.1333333333,35.4566666667,28.1933333333,20.775,15.2803333333,10.8853333333,16.065,25.367,18.1936666667
630.93,14.1216666667,35.3933333333,28.143,20.8013333333,15.2913333333,10.877,16.036,25.421,18.2386666667
631.26,13.8873333333,35.3903333333,28.24,20.772,15.231,10.8193333333,15.9156666667,25.484,18.0883333333
631.60,13.9606666667,35.615,28.239,20.919,15.3,10.7863333333,15.9973333333,25.555,18.2203333333
631.93,13.996,35.6106666667,28.0716666667,20.904,15.3116666667,10.7603333333,16.098,25.631,18.2756666667
632.26,13.9833333333,35.6143333333,27.9546666667,20.9133333333,15.3036666667,10.8036666667,16.15,25.715,18.2783333333
632.59,13.957,35.775,28.0633333333,21.0423333333,15.3533333333,10.9063333333,16.2523333333,25.7853333333,18.2726666667
632.92,14.0616666667,35.709,28.19,21.0456666667,15.3883333333,10.9433333333,16.376,25.733,18.3396666667
633.26,14.09,35.7716666667,28.1596666667,21.1783333333,15.4896666667,11.0313333333,16.54,25.823,18.4606666667
633.59,14.1063333333,35.76,28.015,21.0546666667,15.5186666667,10.9413333333,16.5563333333,25.7886666667,18.5616666667
633.92,14.008,35.6746666667,27.923,20.919,15.3926666667,10.9016666667,16.4343333333,25.6863333333,18.4236666667
634.25,14.109,35.527,27.9176666667,20.8356666667,15.4516666667,10.9303333333,16.4803333333,25.5433333333,18.502
634.58,14.1343333333,35.5743333333,27.9706666667,20.8346666667,15.5183333333,11.0273333333,16.522,25.5506666667,18.5933333333
634.91,14.2736666667,35.6453333333,27.9056666667,20.9043333333,15.562,11.02,16.6683333333,25.5403333333,18.804
635.25,14.2773333333,35.5806666667,28.0206666667,20.918,15.6733333333,11.1023333333,16.6993333333,25.6286666667,18.8276666667
635.58,14.25,35.544,28.164,20.958,15.702,11.193,16.638,25.617,18.762
635.91,14.3413333333,35.5703333333,28.2263333333,21.007,15.7596666667,11.243,16.6906666667,25.5906666667,18.8853333333
636.24,14.4236666667,35.5316666667,28.3373333333,21.016,15.8466666667,11.317,16.7023333333,25.601,19.0026666667
636.57,14.468,35.708,28.515,21.2026666667,15.9546666667,11.4656666667,16.7076666667,25.7793333333,19.1106666667
636.90,14.5433333333,35.726,28.4656666667,21.2083333333,15.929,11.507,16.684,25.7796666667,19.096
637.23,14.691,35.8586666667,28.727,21.3363333333,16.0653333333,11.66,16.8336666667,25.923,19.2323333333
637.56,14.757,36.0396666667,28.9543333333,21.3846666667,16.143,11.794,17.0153333333,25.9286666667,19.3466666667
637.90,14.767,36.1086666667,28.947,21.4716666667,16.1946666667,11.835,17.042,26.018,19.307
638.23,14.7483333333,36.1186666667,28.959,21.492,16.104,11.8106666667,16.9623333333,25.9676666667,19.2913333333
638.56,14.908,36.1893333333,29.14,21.5493333333,16.2143333333,11.8766666667,16.996,26.0746666667,19.3273333333
638.89,14.887,36.0786666667,28.9973333333,21.417,16.1276666667,11.802,16.994,25.8466666667,19.3513333333
639.22,14.882,36.2336666667,29.0956666667,21.4146666667,16.1103333333,11.816,17.04,25.8886666667,19.3663333333
639.55,14.86,36.1183333333,29.0686666667,21.3293333333,16.1583333333,11.8226666667,17.0546666667,25.935,19.3343333333
639.88,14.8206666667,36.1993333333,28.9766666667,21.386,16.2173333333,11.814,17.1196666667,26.035,19.307
640.21,14.7203333333,35.97,28.7976666667,21.3226666667,16.1663333333,11.7333333333,17.098,26.0006666667,19.2303333333
640.54,14.7286666667,36.0326666667,28.9436666667,21.2886666667,16.234,11.767,17.1546666667,26.045,19.2106666667
640.87,14.5786666667,35.8846666667,28.7463333333,21.2833333333,16.0876666667,11.74,17.0366666667,25.9596666667,19.016
641.20,14.4816666667,35.7103333333,28.609,21.2363333333,16.026,11.6486666667,16.9793333333,26.0286666667,18.8326666667
641.53,14.401,35.6996666667,28.5853333333,21.1046666667,15.8996666667,11.5776666667,16.9233333333,26.028,18.8446666667
641.87,14.576,35.863,28.6113333333,21.2293333333,15.9736666667,11.7163333333,17.141,26.1853333333,18.9296666667
642.20,14.4906666667,35.9436666667,28.4113333333,21.1473333333,15.7763333333,11.7023333333,17.0813333333,26.119,18.7503333333
642.53,14.5273333333,35.9786666667,28.504,21.287,15.8013333333,11.7726666667,17.0516666667,26.324,18.7593333333
642.86,14.5303333333,35.8633333333,28.3946666667,21.333,15.721,11.6946666667,16.99,26.2093333333,18.7326666667
643.19,14.3683333333,35.821,28.4216666667,21.314,15.5136666667,11.6993333333,16.8363333333,26.139,18.625
643.52,14.3333333333,35.7856666667,28.4086666667,21.2303333333,15.4206666667,11.5913333333,16.77,26.107,18.6193333333
643.85,14.352,36.113,28.52,21.3023333333,15.4626666667,11.7033333333,16.7723333333,26.2273333333,18.69
644.18,14.2153333333,36.001,28.3983333333,21.253,15.3006666667,11.5756666667,16.5906666667,26.0313333333,18.617
644.51,14.3016666667,36.3176666667,28.5876666667,21.348,15.432,11.607,16.6223333333,26.106,18.798
644.84,14.3173333333,36.315,28.6383333333,21.478,15.4336666667,11.803,16.6143333333,26.0356666667,18.8913333333
645.17,14.3176666667,36.228,28.5136666667,21.5993333333,15.462,11.8346666667,16.5456666667,25.9866666667,18.814
645.50,14.2196666667,36.2366666667,28.5733333333,21.5343333333,15.529,11.7666666667,16.486,26.0796666667,18.7446666667
645.83,14.2526666667,36.1506666667,28.7933333333,21.5976666667,15.6513333333,11.849,16.5026666667,26.0286666667,18.8253333333
646.16,14.2236666667,36.088,28.6176666667,21.5846666667,15.6096666667,11.8296666667,16.452,25.9843333333,18.7573333333
646.49,14.3493333333,36.1106666667,28.61,21.5953333333,15.7603333333,11.9773333333,16.6116666667,26.035,18.9916666667
646.82,14.6523333333,36.453,28.8913333333,21.853,16.0723333333,12.1536666667,16.888,26.2463333333,19.2323333333
647.15,14.8273333333,36.566,28.9173333333,21.925,16.1726666667,12.3643333333,16.9746666667,26.2803333333,19.3566666667
647.48,14.7323333333,36.2896666667,28.8386666667,21.8763333333,16.0366666667,12.2323333333,16.913,26.0236666667,19.1906666667
647.81,14.8576666667,36.217,28.905,21.936,16.116,12.309,17.0076666667,26.1746666667,19.3586666667
648.14,14.7876666667,36.0903333333,28.9253333333,21.868,16.027,12.224,17.0403333333,26.2123333333,19.329
648.47,14.8766666667,36.0713333333,28.7876666667,21.79,16.0523333333,12.0546666667,17.0346666667,26.1303333333,19.4303333333
648.80,14.8953333333,36.0933333333,28.973,21.7556666667,16.095,12.079,17.118,26.1323333333,19.557
649.13,14.9596666667,36.0106666667,28.76,21.7003333333,16.091,12.1506666667,17.1666666667,26.1143333333,19.6966666667
649.46,14.9523333333,35.9313333333,28.705,21.7336666667,16.0686666667,12.1163333333,17.0656666667,26.2346666667,19.735
649.79,14.9773333333,36.0923333333,29.01,21.73,16.2043333333,12.179,17.2523333333,26.311,19.8363333333
650.11,15.0026666667,36.142,29.245,21.8603333333,16.2706666667,12.1306666667,17.2846666667,26.4003333333,19.864
650.44,14.9336666667,35.911,29.141,21.759,16.193,12.0203333333,17.192,26.291,19.7263333333
650.77,14.66,35.6656666667,29.0276666667,21.5223333333,16.0016666667,11.7043333333,16.9133333333,26.1673333333,19.4386666667
651.10,14.8306666667,35.734,29.0096666667,21.4876666667,16.2203333333,11.8373333333,17.0376666667,26.372,19.703
651.43,14.934,35.8973333333,29.09,21.5163333333,16.3563333333,11.9196666667,17.2096666667,26.4863333333,19.8646666667
651.76,15.023,35.897,29.1263333333,21.5096666667,16.4413333333,12.0683333333,17.2236666667,26.5386666667,19.9416666667
652.09,14.986,35.8766666667,29.1683333333,21.4513333333,16.4083333333,12.053,17.235,26.6016666667,19.973
652.42,14.9896666667,35.9,29.2243333333,21.5136666667,16.4806666667,12.1316666667,17.368,26.722,19.9743333333
652.75,14.87,35.8616666667,29.4373333333,21.6093333333,16.483,12.067,17.3623333333,26.63,19.762
653.08,14.8176666667,35.974,29.326,21.555,16.4693333333,12.177,17.3926666667,26.539,19.6223333333
653.41,14.8543333333,35.8846666667,29.2296666667,21.6613333333,16.3983333333,12.1306666667,17.2746666667,26.494,19.6053333333
653.74,14.52,35.72,28.8536666667,21.4363333333,16.14,11.9136666667,16.965,26.2886666667,19.3393333333
654.06,14.536,35.834,28.901,21.4693333333,16.1376666667,11.9726666667,16.9863333333,26.3996666667,19.4663333333
654.39,14.6956666667,35.8786666667,28.996,21.713,16.2733333333,12.1206666667,17.2033333333,26.4206666667,19.7066666667
654.72,14.7436666667,35.9033333333,29.077,21.8276666667,16.2103333333,12.1733333333,17.2163333333,26.3166666667,19.668
655.05,14.601,35.854,28.934,21.8313333333,16.1693333333,12.0973333333,17.147,26.2433333333,19.5526666667
655.38,14.6713333333,35.894,28.952,21.899,16.2793333333,12.081,17.177,26.191,19.5506666667
655.71,14.738,36.027,29.0723333333,21.943,16.395,12.121,17.253,26.3276666667,19.573
656.04,14.7726666667,36.0033333333,28.9546666667,21.8976666667,16.4473333333,12.09,17.1516666667,26.3646666667,19.6703333333
656.37,14.9536666667,36.1506666667,28.882,21.9346666667,16.5,12.1903333333,17.1503333333,26.6653333333,19.8843333333
656.69,15.006,36.05,28.9863333333,21.9226666667,16.542,12.097,17.204,26.7146666667,20.0103333333
657.02,14.9883333333,35.9856666667,28.892,21.79,16.5006666667,12.0153333333,17.1686666667,26.6476666667,19.9573333333
657.35,15.1956666667,35.95,29.0266666667,21.863,16.6183333333,12.1836666667,17.3973333333,26.689,20.107
657.68,15.295,36.0616666667,29.0113333333,21.9836666667,16.708,12.2313333333,17.4243333333,26.8256666667,20.0393333333
658.01,15.289,36.0666666667,28.9743333333,21.8676666667,16.5363333333,12.152,17.2846666667,26.7546666667,20.0183333333
658.34,15.289,36.099,29.017,21.82,16.6363333333,12.065,17.3346666667,26.9033333333,20.1036666667
658.66,15.3723333333,36.0376666667,29.1283333333,21.752,16.6,12.072,17.2386666667,26.817,19.9916666667
658.99,15.383,36.0416666667,29.098,21.8053333333,16.5956666667,12.1393333333,17.297,26.835,20.0986666667
659.32,15.402,36.123,29.113,21.8913333333,16.6886666667,12.1163333333,17.2943333333,26.7993333333,20.2003333333
659.65,15.5326666667,36.202,29.1653333333,21.9686666667,16.7196666667,12.023,17.3196666667,26.7573333333,20.1026666667
659.98,15.3443333333,36.1393333333,29.124,21.8376666667,16.6443333333,11.818,17.2,26.438,19.9616666667
660.31,15.3343333333,36.1713333333,29.104,21.7906666667,16.6283333333,11.7506666667,17.187,26.45,19.9173333333
660.63,15.3493333333,36.1616666667,28.9203333333,21.7136666667,16.6526666667,11.806,17.22,26.409,19.9246666667
660.96,15.2973333333,36.2416666667,28.864,21.6633333333,16.699,11.8253333333,17.2086666667,26.5263333333,19.857
661.29,15.2966666667,36.1176666667,28.8416666667,21.5026666667,16.685,11.69,17.222,26.3053333333,19.866
661.62,15.3293333333,36.1146666667,28.8783333333,21.4963333333,16.8463333333,11.8483333333,17.3696666667,26.3296666667,19.815
661.94,15.3366666667,36.0603333333,28.8656666667,21.462,16.7103333333,11.8123333333,17.2903333333,26.269,19.6896666667
662.27,15.2696666667,36.229,28.853,21.5666666667,16.7686666667,11.8483333333,17.416,26.385,19.8236666667
662.60,15.236,36.2696666667,28.8283333333,21.4613333333,16.7796666667,11.6876666667,17.3503333333,26.4033333333,19.6073333333
662.93,15.322,36.2683333333,28.7916666667,21.4576666667,16.7826666667,11.8756666667,17.3756666667,26.5876666667,19.541
663.26,15.1916666667,36.2613333333,28.7653333333,21.3693333333,16.6776666667,11.9463333333,17.3943333333,26.5793333333,19.6063333333
663.58,15.2946666667,36.3493333333,28.894,21.4213333333,16.66,12.185,17.5636666667,26.7553333333,19.689
663.91,15.3326666667,36.306,28.8283333333,21.6783333333,16.7553333333,12.2686666667,17.6143333333,26.8056666667,19.901
664.24,15.459,36.564,29.1803333333,21.9673333333,16.9063333333,12.394,17.773,27.0463333333,20.1833333333
664.57,15.672,36.5476666667,29.2706666667,22.045,17.0323333333,12.5086666667,17.7686666667,26.9833333333,20.3306666667
664.89,15.5373333333,36.542,29.265,22.0156666667,16.9736666667,12.584,17.654,26.9963333333,20.4186666667
665.22,15.594,36.5673333333,29.267,22.0813333333,17.021,12.4456666667,17.6343333333,27.1223333333,20.5593333333
665.55,15.418,36.4943333333,29.194,22.0263333333,17.013,12.4626666667,17.533,27.0163333333,20.465
665.87,15.3316666667,36.3673333333,29.172,21.9673333333,16.9746666667,12.4456666667,17.419,26.9406666667,20.391
666.20,15.363,36.4526666667,29.1996666667,22.1473333333,16.8506666667,12.516,17.2863333333,27.0656666667,20.396
666.53,15.2526666667,36.381,29.1793333333,22.035,16.7263333333,12.4193333333,17.313,26.9233333333,20.365
666.86,15.3086666667,36.3676666667,29.2433333333,22.0763333333,16.764,12.3886666667,17.292,26.8653333333,20.383
667.18,15.4146666667,36.234,29.2843333333,22.1276666667,16.865,12.396,17.3186666667,26.8993333333,20.4413333333
667.51,15.4663333333,36.3473333333,29.47,22.0033333333,16.9473333333,12.3673333333,17.3056666667,26.8713333333,20.4376666667
667.84,15.4786666667,36.3826666667,29.4793333333,21.9163333333,16.895,12.264,17.2383333333,26.825,20.2696666667
668.16,15.2673333333,36.4176666667,29.4296666667,21.9366666667,16.7976666667,11.963,17.2096666667,26.87,20.1583333333
668.49,15.2213333333,36.3586666667,29.2373333333,21.8496666667,16.8366666667,11.8883333333,17.1856666667,26.9236666667,19.988
668.82,15.205,36.479,29.3306666667,22.0476666667,16.8913333333,12.022,17.322,27.0093333333,19.986
669.14,15.4313333333,36.6916666667,29.4846666667,22.25,16.9996666667,12.0686666667,17.4806666667,26.9773333333,20.145
669.47,15.6543333333,36.7246666667,29.4093333333,22.3256666667,17.0996666667,12.0176666667,17.619,27.028,20.2456666667
