wavelength,Back_AniMelm,Belly_AniMelm,Breast_AniMelm,Crissum_AniMelm,Crown_AniMelm,DorTail_AniMelm,Patch10_AniMelm,Patch11_AniMelm,Patch12_AniMelm,Patch13_AniMelm,Patch14_AniMelm,Rump_AniMelm,Throat_AniMelm,WingTip_AniMelm
446.79,8.50133333333,3.294,2.6415,3.07166666667,14.663,6.96866666667,8.91866666667,6.36333333333,8.58133333333,5.93333333333,2.948,10.3716666667,3.30933333333,7.82766666667
447.14,8.46066666667,3.25,2.617,3.056,14.635,6.96233333333,8.88433333333,6.36366666667,8.56666666667,5.91466666667,2.92833333333,10.3643333333,3.28666666667,7.79633333333
447.50,8.44366666667,3.2585,2.582,3.055,14.6236666667,6.953,8.87933333333,6.39233333333,8.55766666667,5.90566666667,2.918,10.366,3.285,7.78066666667
447.85,8.454,3.2765,2.5885,3.055,14.6036666667,6.96966666667,8.85966666667,6.393,8.535,5.908,2.92633333333,10.3533333333,3.26933333333,7.77766666667
448.21,8.481,3.2845,2.594,3.079,14.5833333333,6.97466666667,8.87933333333,6.43133333333,8.56433333333,5.937,2.93433333333,10.3773333333,3.269,7.76866666667
448.56,8.50533333333,3.2735,2.605,3.08266666667,14.589,7.01533333333,8.889,6.45333333333,8.56933333333,6.00266666667,2.97266666667,10.4256666667,3.26766666667,7.79866666667
448.92,8.50933333333,3.2925,2.6255,3.09266666667,14.5653333333,7.02066666667,8.90133333333,6.467,8.571,6.04066666667,2.98,10.4583333333,3.269,7.80333333333
449.27,8.532,3.2855,2.6545,3.09433333333,14.5883333333,7.01866666667,8.88933333333,6.483,8.57566666667,6.06866666667,2.989,10.4816666667,3.25566666667,7.81666666667
449.62,8.54066666667,3.304,2.682,3.113,14.6073333333,7.07066666667,8.91066666667,6.51666666667,8.603,6.06866666667,3.01533333333,10.5306666667,3.26533333333,7.84033333333
449.98,8.56233333333,3.3115,2.6705,3.11933333333,14.6456666667,7.09566666667,8.91566666667,6.52966666667,8.619,6.09766666667,3.03133333333,10.5333333333,3.264,7.86766666667
450.33,8.55166666667,3.288,2.6005,3.10966666667,14.625,7.06666666667,8.903,6.531,8.62366666667,6.107,3.00966666667,10.5266666667,3.25233333333,7.85766666667
450.69,8.55633333333,3.26,2.558,3.099,14.5826666667,7.07133333333,8.921,6.501,8.664,6.11766666667,3.01133333333,10.537,3.24233333333,7.847
451.04,8.58766666667,3.2875,2.561,3.141,14.5693333333,7.09066666667,8.98933333333,6.531,8.69266666667,6.13633333333,3.05966666667,10.5593333333,3.27633333333,7.891
451.40,8.61533333333,3.272,2.584,3.136,14.5633333333,7.112,9.02433333333,6.539,8.709,6.144,3.09333333333,10.596,3.264,7.917
451.75,8.63266666667,3.2695,2.5865,3.14533333333,14.5566666667,7.13466666667,9.03666666667,6.55233333333,8.74933333333,6.14033333333,3.114,10.6576666667,3.26533333333,7.94533333333
452.10,8.63066666667,3.2355,2.5705,3.12633333333,14.5326666667,7.123,9.02433333333,6.52733333333,8.70766666667,6.113,3.104,10.6406666667,3.247,7.97133333333
452.46,8.61733333333,3.2105,2.551,3.112,14.5013333333,7.10166666667,9.01133333333,6.51833333333,8.70433333333,6.08,3.06,10.6173333333,3.22466666667,7.92633333333
452.81,8.65966666667,3.2425,2.5745,3.123,14.515,7.14466666667,9.01933333333,6.542,8.73166666667,6.08366666667,3.06266666667,10.6413333333,3.234,7.97966666667
453.17,8.70633333333,3.267,2.5875,3.116,14.526,7.169,9.02566666667,6.54766666667,8.74066666667,6.09466666667,3.09,10.668,3.254,7.99933333333
453.52,8.74233333333,3.267,2.619,3.135,14.4853333333,7.16,9.03633333333,6.56866666667,8.76733333333,6.13666666667,3.11233333333,10.6626666667,3.271,8.02433333333
453.87,8.77733333333,3.2995,2.624,3.15766666667,14.4616666667,7.15166666667,9.07533333333,6.575,8.80066666667,6.16333333333,3.13433333333,10.6813333333,3.291,8.01333333333
454.23,8.78066666667,3.333,2.669,3.166,14.4513333333,7.17633333333,9.07933333333,6.58033333333,8.79766666667,6.15833333333,3.14533333333,10.704,3.31066666667,8.001
454.58,8.80766666667,3.3505,2.701,3.19766666667,14.465,7.204,9.09666666667,6.61366666667,8.813,6.16833333333,3.173,10.7033333333,3.337,8.03466666667
454.93,8.825,3.341,2.684,3.177,14.4356666667,7.18266666667,9.06233333333,6.61633333333,8.81366666667,6.167,3.14566666667,10.738,3.32866666667,8.023
455.29,8.81166666667,3.326,2.6445,3.18833333333,14.3596666667,7.15466666667,9.032,6.56866666667,8.80833333333,6.156,3.10333333333,10.7223333333,3.317,8.01533333333
455.64,8.79333333333,3.3455,2.647,3.18566666667,14.322,7.14166666667,9.057,6.56233333333,8.79366666667,6.156,3.09766666667,10.6793333333,3.33066666667,8.02266666667
456.00,8.76266666667,3.3435,2.6335,3.16133333333,14.288,7.13266666667,9.069,6.55633333333,8.799,6.15866666667,3.067,10.6976666667,3.30566666667,7.99
456.35,8.75,3.3105,2.6175,3.15966666667,14.209,7.122,9.08866666667,6.513,8.779,6.12933333333,3.04866666667,10.6826666667,3.27633333333,7.982
456.70,8.68233333333,3.2355,2.5925,3.122,14.122,7.085,9.06766666667,6.49333333333,8.747,6.07466666667,3.01466666667,10.6493333333,3.24533333333,7.89833333333
457.06,8.63766666667,3.2105,2.5325,3.11833333333,14.0026666667,7.051,9.065,6.48333333333,8.70166666667,6.04233333333,2.95066666667,10.6183333333,3.21766666667,7.87333333333
457.41,8.586,3.157,2.475,3.058,13.9063333333,7.027,9.03433333333,6.405,8.65966666667,5.97866666667,2.89166666667,10.5783333333,3.148,7.82333333333
457.76,8.569,3.112,2.4605,3.01933333333,13.8166666667,7.00533333333,8.99233333333,6.374,8.617,5.92866666667,2.845,10.5806666667,3.09966666667,7.80566666667
458.12,8.582,3.0745,2.4565,3.01166666667,13.7413333333,7.01633333333,8.98833333333,6.37933333333,8.63,5.92533333333,2.81266666667,10.592,3.086,7.81433333333
458.47,8.58233333333,3.0885,2.4675,3.00066666667,13.691,6.99833333333,8.98933333333,6.386,8.64433333333,5.90833333333,2.772,10.5816666667,3.07366666667,7.81166666667
458.82,8.58766666667,3.1235,2.4845,2.99533333333,13.6433333333,6.99233333333,8.977,6.38,8.64666666667,5.906,2.75833333333,10.5786666667,3.06766666667,7.77866666667
459.18,8.61966666667,3.1365,2.5055,3.003,13.6293333333,7.003,8.96433333333,6.42266666667,8.64533333333,5.928,2.76,10.5886666667,3.07933333333,7.772
459.53,8.59666666667,3.1055,2.469,2.98966666667,13.5873333333,6.97966666667,8.93,6.40666666667,8.621,5.906,2.71766666667,10.586,3.04966666667,7.73366666667
459.88,8.60433333333,3.1145,2.4525,2.98733333333,13.5366666667,6.98633333333,8.91866666667,6.40133333333,8.605,5.89666666667,2.71266666667,10.5913333333,3.061,7.73733333333
460.24,8.61766666667,3.1395,2.4455,2.982,13.525,6.97733333333,8.881,6.41533333333,8.592,5.915,2.71,10.5966666667,3.072,7.73366666667
460.59,8.63933333333,3.137,2.4195,2.97833333333,13.5036666667,6.95233333333,8.86566666667,6.39033333333,8.58966666667,5.931,2.698,10.5716666667,3.06533333333,7.726
460.94,8.66033333333,3.165,2.4575,3.00366666667,13.5163333333,6.97866666667,8.87266666667,6.418,8.612,5.98266666667,2.73266666667,10.5816666667,3.09866666667,7.754
461.29,8.69833333333,3.2185,2.4795,3.037,13.5376666667,7.01166666667,8.90533333333,6.478,8.66133333333,6.03866666667,2.757,10.6383333333,3.14866666667,7.79233333333
461.65,8.73033333333,3.2765,2.5155,3.072,13.556,7.056,8.935,6.50433333333,8.70166666667,6.09566666667,2.771,10.6713333333,3.2,7.80833333333
462.00,8.74966666667,3.3085,2.54,3.09966666667,13.581,7.05133333333,8.95133333333,6.51633333333,8.712,6.148,2.81333333333,10.6953333333,3.23166666667,7.82433333333
462.35,8.78733333333,3.327,2.5835,3.13066666667,13.5616666667,7.07366666667,8.95766666667,6.51633333333,8.709,6.193,2.84566666667,10.7133333333,3.26366666667,7.84033333333
462.71,8.80166666667,3.321,2.626,3.16933333333,13.5783333333,7.094,8.98766666667,6.516,8.737,6.24633333333,2.85833333333,10.722,3.285,7.88133333333
463.06,8.80766666667,3.3665,2.6695,3.195,13.6063333333,7.12066666667,9.03033333333,6.51333333333,8.76433333333,6.29766666667,2.87466666667,10.74,3.324,7.92866666667
463.41,8.87066666667,3.4525,2.7665,3.264,13.6396666667,7.175,9.07533333333,6.54433333333,8.82266666667,6.376,2.95166666667,10.7826666667,3.396,7.968
463.76,8.904,3.5015,2.8265,3.32533333333,13.66,7.18766666667,9.10266666667,6.58733333333,8.90266666667,6.437,3.00033333333,10.8096666667,3.47166666667,7.967
464.12,8.86366666667,3.476,2.8195,3.33033333333,13.6153333333,7.181,9.121,6.59,8.89966666667,6.41533333333,2.998,10.8226666667,3.469,7.95266666667
464.47,8.90066666667,3.5715,2.8705,3.39266666667,13.595,7.20566666667,9.169,6.61466666667,8.94733333333,6.47666666667,3.025,10.9033333333,3.53533333333,7.977
464.82,8.88666666667,3.57,2.87,3.383,13.5336666667,7.159,9.14166666667,6.57033333333,8.944,6.442,2.98,10.889,3.515,7.946
465.17,8.85033333333,3.547,2.8725,3.376,13.465,7.11466666667,9.117,6.522,8.90166666667,6.42833333333,2.941,10.8573333333,3.502,7.89166666667
465.53,8.828,3.539,2.8995,3.38066666667,13.4243333333,7.08266666667,9.105,6.52,8.896,6.427,2.95033333333,10.8066666667,3.50666666667,7.886
465.88,8.803,3.5575,2.9145,3.38033333333,13.3603333333,7.08733333333,9.09766666667,6.51833333333,8.92266666667,6.41933333333,2.92533333333,10.7953333333,3.52166666667,7.853
466.23,8.799,3.597,2.893,3.41733333333,13.3453333333,7.091,9.11566666667,6.54066666667,8.91666666667,6.45766666667,2.937,10.8333333333,3.54733333333,7.81733333333
466.58,8.78,3.6225,2.871,3.43466666667,13.2816666667,7.09,9.10333333333,6.55666666667,8.89733333333,6.46833333333,2.91433333333,10.837,3.56733333333,7.78666666667
466.94,8.75733333333,3.6415,2.8365,3.42866666667,13.196,7.058,9.07933333333,6.54533333333,8.88433333333,6.46633333333,2.894,10.833,3.57033333333,7.74933333333
467.29,8.756,3.6315,2.8045,3.42233333333,13.1233333333,7.02166666667,9.078,6.54033333333,8.883,6.48733333333,2.858,10.818,3.58733333333,7.726
467.64,8.74933333333,3.621,2.7945,3.406,13.0696666667,7.01133333333,9.07433333333,6.511,8.84966666667,6.49333333333,2.82233333333,10.7663333333,3.56933333333,7.70833333333
467.99,8.79566666667,3.692,2.854,3.43933333333,13.0556666667,7.022,9.09233333333,6.52333333333,8.90166666667,6.55933333333,2.826,10.775,3.646,7.707
468.35,8.78333333333,3.7165,2.8475,3.46233333333,13.0503333333,7.03866666667,9.08266666667,6.539,8.91166666667,6.56966666667,2.82466666667,10.7986666667,3.66833333333,7.72733333333
468.70,8.79966666667,3.7655,2.858,3.50033333333,13.054,7.06466666667,9.12966666667,6.56033333333,8.932,6.60933333333,2.84466666667,10.8566666667,3.71866666667,7.72766666667
469.05,8.86833333333,3.82,2.8865,3.541,13.043,7.10333333333,9.119,6.58966666667,8.965,6.65766666667,2.86766666667,10.874,3.75766666667,7.72833333333
469.40,8.91333333333,3.85,2.8795,3.59166666667,13.0183333333,7.10533333333,9.153,6.60533333333,8.98,6.707,2.87366666667,10.913,3.788,7.74333333333
469.75,9.004,3.9125,2.8865,3.641,13.0353333333,7.149,9.194,6.63733333333,9.001,6.75933333333,2.90133333333,10.9596666667,3.82633333333,7.78
470.11,9.01733333333,3.954,2.939,3.65166666667,13.0396666667,7.18033333333,9.213,6.644,9.02266666667,6.78266666667,2.90266666667,10.9686666667,3.85866666667,7.838
470.46,9.05633333333,3.9815,2.9675,3.69333333333,13.028,7.19766666667,9.215,6.67966666667,9.05833333333,6.812,2.94666666667,10.99,3.91466666667,7.89333333333
470.81,9.104,4.016,3.012,3.74466666667,13.0393333333,7.21333333333,9.26666666667,6.70366666667,9.11033333333,6.83666666667,2.97333333333,11.0323333333,3.94533333333,7.921
471.16,9.06533333333,4.0325,3.016,3.73533333333,12.9993333333,7.237,9.25366666667,6.70266666667,9.11833333333,6.816,2.943,11.0556666667,3.927,7.929
471.51,9.07533333333,4.098,3.0475,3.769,12.9763333333,7.27733333333,9.25233333333,6.71733333333,9.163,6.84333333333,2.972,11.1346666667,3.93766666667,7.974
471.87,9.10966666667,4.1405,3.061,3.801,12.9603333333,7.32733333333,9.268,6.74766666667,9.206,6.886,3.02066666667,11.1706666667,3.979,8.03166666667
472.22,9.14766666667,4.147,3.1075,3.827,12.9183333333,7.34366666667,9.30833333333,6.765,9.211,6.92966666667,3.02866666667,11.167,4.01366666667,8.04733333333
472.57,9.148,4.166,3.1205,3.81933333333,12.8563333333,7.33,9.29666666667,6.76066666667,9.21666666667,6.94733333333,3.02466666667,11.1863333333,4.009,8.03433333333
472.92,9.16533333333,4.2125,3.148,3.85833333333,12.85,7.337,9.34866666667,6.78533333333,9.21566666667,6.98766666667,3.05533333333,11.2296666667,4.07133333333,8.09233333333
473.27,9.15133333333,4.248,3.1575,3.84033333333,12.824,7.34933333333,9.32433333333,6.80633333333,9.216,6.968,3.061,11.2326666667,4.06366666667,8.09366666667
473.62,9.127,4.205,3.1325,3.84066666667,12.7723333333,7.28,9.30133333333,6.75666666667,9.19266666667,6.948,3.02866666667,11.2026666667,4.03966666667,8.05666666667
473.98,9.123,4.184,3.1125,3.845,12.705,7.253,9.293,6.748,9.20933333333,6.93933333333,3.02133333333,11.2053333333,4.03966666667,8.00666666667
474.33,9.134,4.1525,3.102,3.78633333333,12.676,7.22733333333,9.32033333333,6.70333333333,9.204,6.92366666667,2.98833333333,11.2126666667,4.017,7.98133333333
474.68,9.144,4.139,3.129,3.776,12.657,7.27666666667,9.34633333333,6.723,9.224,6.91566666667,2.992,11.2146666667,4.028,8.0
475.03,9.20966666667,4.122,3.167,3.79,12.6786666667,7.316,9.39133333333,6.74933333333,9.244,6.94666666667,3.06733333333,11.2826666667,4.05,8.03366666667
475.38,9.24,4.108,3.1515,3.77266666667,12.681,7.3,9.413,6.78433333333,9.241,6.91233333333,3.08033333333,11.2503333333,4.05866666667,8.036
475.73,9.22866666667,4.082,3.1615,3.77333333333,12.6543333333,7.29966666667,9.46633333333,6.78,9.23166666667,6.90266666667,3.07133333333,11.3066666667,4.00266666667,8.04333333333
476.08,9.21633333333,4.03,3.17,3.719,12.6426666667,7.293,9.46166666667,6.791,9.20966666667,6.85866666667,3.09133333333,11.2923333333,3.94,8.04333333333
476.44,9.226,3.994,3.1725,3.702,12.651,7.32166666667,9.498,6.82133333333,9.22133333333,6.84166666667,3.12033333333,11.306,3.93066666667,8.05366666667
476.79,9.21733333333,3.947,3.141,3.66566666667,12.6256666667,7.338,9.51633333333,6.81433333333,9.22833333333,6.81533333333,3.12366666667,11.3016666667,3.88866666667,8.05933333333
477.14,9.22033333333,3.872,3.1365,3.625,12.6126666667,7.33766666667,9.545,6.8,9.238,6.81233333333,3.11,11.327,3.86866666667,8.06733333333
477.49,9.211,3.885,3.119,3.59433333333,12.611,7.358,9.54833333333,6.85,9.255,6.785,3.143,11.363,3.86366666667,8.104
477.84,9.22433333333,3.8515,3.1085,3.572,12.598,7.374,9.49766666667,6.88133333333,9.24533333333,6.76166666667,3.143,11.357,3.814,8.12866666667
478.19,9.20866666667,3.834,3.093,3.55633333333,12.5696666667,7.406,9.50166666667,6.89833333333,9.22533333333,6.74633333333,3.163,11.3433333333,3.771,8.12666666667
478.54,9.22766666667,3.795,3.0295,3.50966666667,12.53,7.37466666667,9.47933333333,6.884,9.18933333333,6.72,3.174,11.339,3.72466666667,8.12233333333
478.89,9.27566666667,3.798,3.005,3.502,12.5176666667,7.35533333333,9.50333333333,6.91333333333,9.19333333333,6.72966666667,3.164,11.338,3.72666666667,8.15933333333
479.24,9.24933333333,3.717,2.963,3.453,12.456,7.30666666667,9.47266666667,6.85766666667,9.14433333333,6.70033333333,3.12466666667,11.3446666667,3.65533333333,8.121
479.60,9.26333333333,3.661,2.8945,3.40466666667,12.4233333333,7.30366666667,9.42,6.81766666667,9.11933333333,6.65266666667,3.09333333333,11.279,3.62866666667,8.11766666667
479.95,9.27366666667,3.6565,2.851,3.386,12.363,7.31,9.43166666667,6.81866666667,9.14866666667,6.648,3.06666666667,11.2913333333,3.60333333333,8.12933333333
480.30,9.28966666667,3.6295,2.8025,3.37266666667,12.3106666667,7.32,9.43166666667,6.804,9.14866666667,6.60933333333,3.05666666667,11.2883333333,3.56966666667,8.143
480.65,9.26966666667,3.564,2.7525,3.318,12.2516666667,7.291,9.39,6.80666666667,9.10666666667,6.55666666667,3.00066666667,11.238,3.5,8.135
481.00,9.24966666667,3.538,2.6815,3.27033333333,12.1723333333,7.26866666667,9.37566666667,6.81866666667,9.08166666667,6.48433333333,2.98466666667,11.2073333333,3.458,8.12
481.35,9.249,3.503,2.6815,3.25933333333,12.122,7.28933333333,9.397,6.81133333333,9.07066666667,6.44333333333,2.958,11.193,3.41533333333,8.11866666667
481.70,9.24666666667,3.4845,2.657,3.238,12.067,7.29633333333,9.46066666667,6.79833333333,9.076,6.40666666667,2.94333333333,11.1923333333,3.40066666667,8.125
482.05,9.23733333333,3.459,2.6505,3.211,12.0366666667,7.3,9.48166666667,6.79433333333,9.09533333333,6.361,2.933,11.2,3.38633333333,8.14366666667
482.40,9.23033333333,3.4605,2.6625,3.21066666667,12.0283333333,7.319,9.505,6.80566666667,9.11,6.34866666667,2.93666666667,11.2226666667,3.389,8.14666666667
482.75,9.21066666667,3.429,2.652,3.17733333333,11.9776666667,7.306,9.496,6.78433333333,9.09,6.31333333333,2.91266666667,11.2133333333,3.352,8.12633333333
483.10,9.20133333333,3.43,2.6555,3.183,11.9636666667,7.31633333333,9.507,6.78666666667,9.091,6.306,2.913,11.2126666667,3.356,8.143
483.45,9.20566666667,3.4215,2.6555,3.174,11.9333333333,7.31266666667,9.52733333333,6.79766666667,9.09833333333,6.29666666667,2.91733333333,11.2183333333,3.352,8.14033333333
483.80,9.20666666667,3.407,2.6465,3.166,11.9043333333,7.29733333333,9.531,6.79366666667,9.08533333333,6.28333333333,2.91366666667,11.2076666667,3.344,8.13066666667
484.15,9.19733333333,3.394,2.646,3.14866666667,11.8813333333,7.279,9.53166666667,6.79766666667,9.083,6.29066666667,2.90933333333,11.198,3.34166666667,8.12333333333
484.50,9.19933333333,3.3955,2.655,3.14833333333,11.8636666667,7.28333333333,9.54266666667,6.788,9.09566666667,6.29,2.918,11.2016666667,3.354,8.11466666667
484.85,9.214,3.3935,2.6695,3.16366666667,11.846,7.28666666667,9.55566666667,6.78066666667,9.09933333333,6.30466666667,2.91666666667,11.2003333333,3.35633333333,8.118
485.20,9.21266666667,3.394,2.6705,3.172,11.808,7.27966666667,9.55966666667,6.77666666667,9.11166666667,6.317,2.92166666667,11.1966666667,3.36566666667,8.111
485.55,9.21533333333,3.392,2.6775,3.16866666667,11.789,7.269,9.564,6.78,9.10766666667,6.328,2.93,11.2026666667,3.37233333333,8.11066666667
485.90,9.23466666667,3.408,2.685,3.18733333333,11.7656666667,7.26766666667,9.576,6.78866666667,9.09133333333,6.345,2.93266666667,11.2086666667,3.38366666667,8.09933333333
486.25,9.24333333333,3.4165,2.686,3.184,11.7313333333,7.25766666667,9.588,6.78866666667,9.083,6.35933333333,2.92733333333,11.1996666667,3.37433333333,8.09766666667
486.60,9.239,3.4125,2.6905,3.20066666667,11.698,7.27666666667,9.595,6.786,9.10333333333,6.368,2.93833333333,11.1923333333,3.385,8.10433333333
486.95,9.26833333333,3.413,2.7075,3.21033333333,11.675,7.288,9.62166666667,6.80066666667,9.12066666667,6.388,2.94533333333,11.205,3.40066666667,8.107
487.30,9.24833333333,3.423,2.717,3.22433333333,11.645,7.278,9.617,6.794,9.11233333333,6.39933333333,2.94166666667,11.1986666667,3.40266666667,8.101
487.65,9.253,3.422,2.722,3.22866666667,11.6356666667,7.29633333333,9.621,6.80466666667,9.11833333333,6.41333333333,2.941,11.2026666667,3.419,8.108
488.00,9.25566666667,3.45,2.7305,3.247,11.6113333333,7.30733333333,9.63233333333,6.79866666667,9.116,6.42266666667,2.94333333333,11.202,3.43,8.125
488.35,9.26133333333,3.47,2.7495,3.273,11.6056666667,7.31666666667,9.66,6.81833333333,9.11533333333,6.45033333333,2.95766666667,11.2233333333,3.45166666667,8.14133333333
488.70,9.26733333333,3.4995,2.775,3.30266666667,11.598,7.34533333333,9.68033333333,6.84133333333,9.13,6.476,2.97366666667,11.2363333333,3.485,8.16066666667
489.05,9.29433333333,3.532,2.797,3.30033333333,11.5833333333,7.353,9.69366666667,6.859,9.13466666667,6.498,2.98166666667,11.2453333333,3.51033333333,8.18466666667
489.40,9.31133333333,3.5785,2.8215,3.33733333333,11.5533333333,7.37333333333,9.69766666667,6.88766666667,9.16533333333,6.54066666667,2.99133333333,11.262,3.55366666667,8.18733333333
489.75,9.31533333333,3.618,2.8525,3.37133333333,11.506,7.40333333333,9.703,6.89133333333,9.194,6.58833333333,3.008,11.2616666667,3.58666666667,8.20566666667
490.10,9.31133333333,3.632,2.8805,3.41566666667,11.452,7.411,9.70366666667,6.90433333333,9.214,6.617,3.00533333333,11.269,3.63766666667,8.21833333333
490.45,9.33,3.6785,2.898,3.447,11.4243333333,7.403,9.70733333333,6.92866666667,9.209,6.667,3.002,11.281,3.68033333333,8.21966666667
490.80,9.32366666667,3.7195,2.909,3.472,11.395,7.40433333333,9.704,6.92866666667,9.21833333333,6.683,2.999,11.2666666667,3.71433333333,8.20733333333
