wavelength,Back_TanLarf,Belly_TanLarf,Breast_TanLarf,Crissum_TanLarf,Crown_TanLarf,DorTail_TanLarf,Patch10_TanLarf,Patch11_TanLarf,Patch12_TanLarf,Patch13_TanLarf,Patch14_TanLarf,Patch15_TanLarf,Rump_TanLarf,Throat_TanLarf,WingTip_TanLarf
229.89,-12.8710833333,1.64999999999,-14.3151666667,-8.00325,-11.42725,-1.98033333334,-10.726,-3.09408333333,-6.27066666666,-9.94233333335,-6.60066666667,-2.92899999999,15.8003333333,-14.9753333333,-0.082583333335
230.27,-8.842,5.86858333333,-11.2283333333,-3.75583333333,-7.39441666666,2.62133333334,-4.26450000001,1.291,-1.1345,-4.06875,-0.352083333333,3.32541666667,20.93125,-8.72466666668,5.43816666667
230.65,-11.9768333333,4.53475,-14.0310833333,-5.19358333333,-10.03875,1.47283333333,-5.34891666667,-9.9997787828e-12,-4.341,-6.55033333333,-1.24041666666,2.0155,19.8449166667,-10.9301666667,3.44958333333
231.02,-7.88291666668,7.99549999999,-9.90975,-0.938333333335,-7.24483333334,5.78074999999,-0.600583333332,4.39200000001,-0.375500000003,-2.21491666667,2.515,6.00608333334,23.9114166667,-6.75691666666,8.10808333333
231.40,-3.62966666667,12.4444166666,-4.25925000001,2.37041666666,-2.77766666666,8.92591666666,4.85191666667,7.66666666666,2.40733333333,0.962916666665,7.14808333334,9.5185,29.9258333333,-2.99983333334,9.99983333333
231.78,-4.24333333334,13.6086666667,-2.82866666666,2.48475,-1.33791666666,10.5123333333,4.66366666666,9.17449999999,3.44041666667,0.917333333332,8.98316666667,9.97691666666,32.416,-1.68208333333,9.21258333334
232.15,-5.73633333334,11.2015,-4.22483333333,1.783,-1.124,6.74433333332,2.63583333333,9.80624999999,3.4495,0.54266666666,6.24033333333,9.49608333334,28.6435,-3.33333333333,6.16266666667
232.53,-4.62574999999,10.9765,-4.51541666667,0.844500000001,-0.47725,5.43308333333,2.20266666668,7.85608333333,3.04683333333,-0.0735000000025,4.36858333334,8.18658333333,25.2936666667,-3.78108333334,3.67116666667
232.90,-5.90424999998,11.024,-6.95075000001,-1.15858333333,-2.42908333333,4.4095,-0.26150000001,6.05383333332,1.3825,-3.36316666668,1.56941666668,6.46491666666,22.9445833333,-4.29741666667,0.411083333332
233.28,-4.85183333333,10.037,-7.33333333333,-1.74066666666,-1.5185,3.59266666667,0.111166666675,7.62949999999,2.25933333333,-3.55558333332,1.62975,7.66666666667,23.3333333334,-2.5925,-0.518583333333
233.66,-3.74999999999,11.0605833333,-7.08325,-1.93175,-1.09841666667,3.93933333333,0.530333333332,9.92425000002,3.37108333333,-2.42416666667,2.42441666667,9.09091666667,24.1665,-1.51516666667,0.151666666668
234.03,-1.45566666667,13.2824166667,-5.82250000001,-0.545833333333,1.0555,4.94916666667,0.509500000002,12.9548333333,4.36675000001,-0.436666666676,5.02183333332,10.00725,22.70725,2.0015,1.56475
234.41,1.58566666666,13.6639166666,-1.95675,1.92316666667,4.11583333333,5.16208333333,2.59775,13.6975833333,7.15241666667,1.41691666667,7.11866666666,10.3914166667,22.19975,5.26325000001,3.50866666667
234.78,4.51658333333,13.93125,2.41733333333,5.27983333332,8.71508333334,6.29774999999,5.37533333333,17.5891666667,10.0190833333,4.51649999999,9.73283333334,13.8041666667,22.48725,7.66550000001,6.902
235.16,4.92433333333,14.7096666667,3.81941666667,5.90283333333,10.8900833333,5.90283333333,6.09216666667,17.48725,10.101,4.64033333332,11.4269166667,14.2994166667,21.5595,7.57575000001,6.56558333333
235.54,9.04191666668,17.517,7.568,10.4875833333,14.2008333333,9.55216666667,10.2606666666,20.8616666667,13.407,8.73008333333,14.2856666667,17.6021666666,22.9308333333,10.5443333334,9.58058333333
235.91,9.98391666666,18.0245833333,8.41316666666,12.3005,15.016,9.98416666666,12.0341666667,20.20775,13.8978333333,10.2235833333,13.7911666667,17.7583333333,23.2164166667,10.7029166667,10.2504166667
236.29,10.1763333333,17.94875,8.62708333334,13.2746666667,14.6900833333,10.9775833333,12.5266666667,18.8300833333,13.5950833333,10.7638333333,13.8086666667,18.40275,25.2938333333,11.1910833333,10.6571666667
236.66,8.70183333334,16.4681666667,8.16325000002,13.2936666667,13.8889166667,9.94908333332,12.38675,18.59425,12.7550833333,10.51575,13.26525,18.8775833333,27.4943333333,10.0340833333,9.55208333332
237.04,5.986,12.8520833333,5.223,10.79825,11.4144166667,8.01050000001,10.97425,16.4024166667,10.7393333333,8.42125,11.35575,17.0773333333,25.4694166667,7.10083333333,6.83675
237.41,5.63133333334,11.6608333333,4.15275,9.61324999998,11.2059166666,8.04891666666,10.1535833333,14.6471666667,8.04900000002,6.68383333334,10.7793333333,15.6995,23.6916666667,5.23316666666,5.94441666667
237.79,7.06508333332,12.2670833333,5.38291666666,11.5165,12.6811666667,8.87674999999,10.999,14.5704166667,8.35933333334,7.66041666667,11.36125,16.7443333333,24.4046666667,6.18525000001,7.19466666667
238.17,7.06083333334,12.2005,5.71349999999,11.60175,12.5996666667,8.90716666665,10.2295833333,12.8991666667,8.55783333333,7.95899999999,10.7784166667,17.2903333333,24.501,6.08766666667,7.7845
238.54,3.55033333333,10.33025,2.51474999999,8.82641666667,8.45658333334,6.60741666667,7.12525,10.281,5.47341666666,4.70916666666,6.85408333333,14.0286666667,22.4604166667,2.09558333334,6.06516666667
238.92,2.398,9.23549999999,-0.166249999997,6.19666666666,4.46341666667,4.48716666666,4.53475,7.31233333334,3.68008333334,3.06258333333,3.98858333333,10.8023333333,21.1776666667,-0.926083333333,3.89358333333
239.29,0.244416666667,6.17783333333,-2.97775,3.31108333333,0.711166666667,1.73333333333,1.57775,5.73325,2.77783333334,1.46658333334,1.13325,8.31108333334,19.3554166667,-3.02216666667,2.37783333333
239.67,-2.09391666667,3.41283333333,-5.69516666667,0.0209999999975,-1.84258333333,-1.42383333333,-1.88441666667,2.57533333332,1.71683333334,-0.774666666667,-1.1725,5.88358333334,17.2948333333,-5.381,1.23533333333
240.04,-0.359916666666,4.67791666667,-4.29925,1.17433333333,-0.663000000003,0.37875,0.0568333333333,4.88641666668,4.56450000001,0.606083333333,0.984916666665,7.91666666667,17.7461666667,-3.731,2.91658333333
240.42,0.0811666666668,5.88025,-2.24158333333,1.39708333333,0.519916666666,1.4295,0.909666666667,6.49774999999,6.31900000001,1.64066666667,2.27433333333,8.08966666668,16.9915833334,-2.66408333334,3.99625
240.79,1.10191666666,6.90075000001,-1.22583333333,2.82358333333,2.383,3.41591666667,2.20383333333,8.03016666667,7.86491666666,3.40225,3.76033333333,8.74658333333,17.0248333333,-0.0550833333332,6.12958333333
241.17,2.41966666666,7.83758333334,0.861666666667,4.70966666667,4.49716666667,4.70958333333,3.97783333333,9.85583333333,10.23375,5.32341666666,5.85458333334,9.98591666666,18.6378333333,2.17175,7.6605
241.54,2.24975,7.52000000001,1.373,4.92191666667,3.98183333333,4.53116666667,3.91858333333,9.76991666667,10.8049166667,5.17533333333,6.17875,10.2239166667,18.3038333333,2.12291666667,7.15041666667
241.92,1.68241666667,6.57275,0.929083333333,4.10808333334,2.944,4.15683333333,2.77775,9.29200000001,10.6415833333,4.15691666667,5.50675,9.556,17.48825,1.21283333333,6.964
242.29,2.97358333333,7.49650000001,2.395,5.609,3.97966666667,5.77808333334,4.5495,11.2714166667,12.2775,5.49308333333,6.63275,10.7105,18.35825,2.52858333333,7.71916666667
242.67,3.93441666667,7.93658333332,3.36875,6.63616666667,5.04891666667,6.72908333333,5.13341666667,12.50425,13.585,6.49275,7.70841666667,11.4656666667,19.1744166666,3.42791666667,8.021
243.05,4.16258333333,8.52025,3.95133333334,7.02433333333,5.73983333333,7.26816666667,5.67483333334,12.88625,14.496,6.68283333334,8.39025,12.1464166667,19.63425,4.40658333333,8.2845
243.42,4.03825,8.71075000001,3.77325,7.20949999999,5.90875,7.31366666667,5.79633333334,12.6846666667,14.3785833333,6.59916666667,8.15675000001,12.2191666667,19.5569166667,4.37541666667,8.10883333333
243.80,3.48691666667,7.97358333334,3.36691666666,6.77375,5.09433333334,6.99775,5.34225,12.468,14.1076666666,6.118,7.33375,12.0360833333,18.9939166667,3.71075,7.86141666667
244.17,2.24533333334,6.87075,2.38775,5.43175,3.81083333333,5.96141666667,3.63683333333,11.5038333333,12.93475,4.67275,6.1115,11.1718333333,17.6945,2.47483333333,6.63341666667
244.55,2.33766666667,6.59358333333,1.97258333333,5.27341666667,3.7045,6.13541666667,3.38625,11.6341666666,12.7445833333,4.34925,5.79375,11.29225,17.8005833333,2.05825,6.57816666667
244.92,2.71608333333,6.86041666667,2.51633333333,5.35825,3.56725,6.22425,3.35991666667,11.9745833333,13.2623333333,4.53666666667,5.99475,11.745,17.92475,1.88716666667,6.60883333333
245.30,3.37491666667,7.38183333333,3.06258333333,5.75691666667,3.47925,6.5695,3.68058333333,12.5415833333,13.875,4.90275,6.34733333333,12.2846666667,18.2778333333,2.021,7.271
245.67,4.13833333333,8.0305,3.84191666666,6.06858333333,4.09416666667,7.34933333334,4.46641666667,13.3863333333,15.1779166667,5.77225,7.21683333333,12.7806666667,19.171,3.02191666667,8.18208333333
246.05,4.475,8.49899999999,4.10391666667,6.31841666666,4.40633333333,7.58558333333,4.94283333333,13.7558333334,15.9473333333,6.40983333334,7.92225,12.9623333333,19.6575833333,3.78416666666,8.27625
246.42,4.185,8.00325,3.68216666667,5.90833333333,4.25308333333,7.02383333334,4.42583333333,13.3825833334,15.6715833333,6.04458333333,7.773,12.5548333333,19.5526666667,3.5775,8.3805
246.79,3.73358333333,7.51066666667,3.19008333333,5.23966666667,3.71441666667,6.60141666667,4.05591666667,12.82725,15.3771666667,5.46091666667,7.3325,12.1535833333,19.0531666667,3.20433333333,8.13133333333
247.17,3.74066666666,7.45433333333,3.12791666667,5.23241666667,3.56491666666,6.62516666666,4.01566666667,12.935,15.6256666666,5.63358333333,7.43191666667,12.1958333333,18.8481666667,3.15941666666,8.13041666666
247.54,4.77291666667,8.37575,4.23458333333,6.28608333334,4.54825,7.59166666667,4.98483333333,14.0343333333,16.7428333333,6.51908333333,8.76575,13.195,19.8035,4.15383333333,8.85908333334
247.92,5.584,9.23216666667,5.11233333333,7.1945,5.54733333333,8.41058333333,5.98258333334,14.8080833333,17.6791666666,7.38975,9.78116666666,14.1125833333,20.61175,5.12433333333,9.42325000001
248.29,5.96275,9.69899999999,5.48625,7.6045,5.98283333333,8.914,6.5755,15.2489166667,18.4325,7.90474999999,10.3755833333,14.52425,21.19575,5.60625,9.99500000001
248.67,5.6345,9.30375,5.24133333333,7.45116666667,5.71058333333,8.59791666667,6.45258333333,14.9183333333,18.4674166667,7.88424999999,10.3905,14.409,20.9655833333,5.65041666667,9.88949999998
249.04,5.67983333333,9.34766666667,5.36091666667,7.493,5.93641666667,8.53208333333,6.5905,15.0231666667,18.8401666666,8.11799999999,10.5935833333,14.4726666667,21.3900833333,5.84941666667,10.1174166667
249.42,5.38283333334,9.27458333333,5.19975,7.36133333333,5.8055,8.25058333333,6.45483333333,14.9275833333,18.99425,8.15033333333,10.543,14.3393333333,21.3388333333,5.82283333333,10.0810833333
249.79,5.42683333333,9.41875,5.1425,7.57866666667,6.06025,8.23083333333,6.46991666667,14.9244166667,19.2145,8.53841666666,10.63925,14.6171666667,21.5156666667,5.91575,10.2105
250.17,5.64858333333,9.65825,5.45925,7.75566666667,6.20158333333,8.61233333334,6.87883333333,15.1573333334,19.5109166667,8.81649999999,10.82375,15.05775,21.8519166667,5.95741666667,10.4055
250.54,6.54691666667,10.7506666667,6.58925,8.76816666666,7.09808333333,9.75391666667,8.10541666667,16.3909166667,20.69025,9.98733333332,12.0495,16.15775,22.9061666667,7.16183333334,11.3921666667
250.92,7.04133333334,11.0850833333,6.9575,9.39041666667,7.53908333334,10.0783333333,8.68008333333,16.87925,21.2360833333,10.7046666667,12.8075,16.7281666667,23.56825,7.67891666667,11.7449166667
251.29,7.89233333334,11.7861666667,7.59625,10.138,8.33324999999,10.9273333333,9.48816666667,17.514,21.8895833334,11.5888333334,13.5968333333,17.5255833333,24.6460833333,8.46683333333,12.5174166666
251.66,6.88741666667,11.135,6.76741666666,9.011,7.54141666667,9.941,8.90316666667,16.68475,21.40025,10.9250833333,12.647,16.73275,23.97425,7.59541666667,11.633
252.04,6.10083333333,10.5658333333,6.27291666667,8.35166666667,6.77108333333,8.82525,8.16725,16.3163333333,20.9289166667,10.2029166667,11.8635,15.5596666666,23.37025,6.93108333333,10.6396666667
252.41,6.45016666666,10.8295833333,6.7505,8.64616666666,7.11333333334,8.84,8.71491666666,16.6728333333,21.0960833333,10.6231666667,12.037,15.60325,23.56725,7.14458333333,10.5981666667
252.79,7.67325,12.097,7.978,9.78025000002,8.24433333333,9.96441666665,9.97724999998,17.8470833333,22.0615833334,11.6971666667,13.0805833333,16.8125833333,24.7969166667,8.02858333333,11.4179166667
253.16,8.09766666667,12.4618333333,8.07208333333,10.1236666667,8.38433333334,10.4039166666,10.372,18.1255833334,22.0884166666,11.6909166667,13.2390833333,17.1125833333,24.8344166667,8.21225,11.5186666667
253.54,8.46025,12.373,8.28883333333,10.09925,8.63191666667,10.6896666667,10.25775,18.1721666666,21.8368333334,11.6933333333,13.2304166667,17.3399166667,24.9746666667,8.16816666667,11.2804166667
253.91,8.24291666666,12.4774166667,8.32033333333,10.067,8.23008333333,10.7373333333,10.2990833333,18.3035833333,21.62275,11.4913333333,13.26375,17.2724166666,24.7679166667,7.92741666668,11.4398333333
254.28,7.78675,12.05125,7.63833333333,9.76383333332,8.00275,10.2900833333,10.0471666667,18.2725833333,21.3155833333,11.1404166667,12.9419166667,16.9096666667,24.5748333333,7.55058333333,10.9378333333
254.66,6.30283333333,10.8854166667,6.11258333333,8.45316666667,6.54266666667,8.69275,8.66458333333,16.857,19.8675,9.63058333334,11.2661666667,15.32725,23.1246666667,5.85175,9.12291666667
255.03,6.01558333333,11.13075,6.02308333333,8.09708333333,6.58408333333,8.60641666667,8.42933333333,16.60025,19.32375,9.27816666668,10.8503333333,15.006,22.6601666666,5.47683333333,9.06408333333
255.41,4.66133333333,10.2960833333,5.221,7.25266666667,5.52766666666,7.498,7.16833333334,15.5319166666,18.19975,7.92708333334,9.85925,13.5388333333,21.3584166667,4.33166666666,7.72791666667
255.78,4.75183333333,10.1590833333,5.25125,7.709,5.71166666666,7.63116666667,6.9445,15.63675,18.2349166667,8.03675000001,10.0185833333,13.6080833333,21.27825,4.4865,8.29441666667
256.15,5.52475,11.11875,5.74058333333,8.47208333332,6.4275,8.79633333334,7.58491666667,15.9954166666,18.47225,8.98933333332,10.90275,14.6219166667,21.9906666667,5.26991666666,9.56791666667
256.53,4.66191666667,10.2174166667,4.62483333333,7.395,5.22775,7.84191666667,6.33008333333,14.9165,17.6645833333,8.14708333334,9.98658333333,13.7101666667,20.79975,4.31941666667,9.33125
256.90,4.58008333333,10.0083333333,4.17008333333,6.87025,4.86283333333,7.22366666667,5.65458333334,14.8925833333,17.5995833333,7.69725000001,9.54908333334,13.4435833333,20.51175,3.95808333333,9.18866666667
257.28,4.84016666667,10.15725,4.576,7.03783333333,4.9305,7.36666666667,5.98758333333,15.19075,18.0780833334,8.12066666667,9.84783333333,13.7214166667,20.5144166666,4.44716666667,9.51274999999
257.65,4.66741666667,10.1404166667,4.58666666667,7.165,4.81708333333,7.5335,6.05433333333,15.09,18.3070833333,8.04566666668,10.152,13.605,20.29225,4.64441666667,9.42108333333
258.02,4.57816666667,9.71983333332,4.47841666667,7.04675,4.64808333334,7.27608333334,5.84991666667,14.8263333333,17.9583333333,8.12883333334,9.90933333332,13.4501666667,19.9230833333,4.48341666667,9.14616666668
258.40,4.37533333333,9.34425000001,4.51716666667,6.82758333334,4.40983333333,6.98675,5.42075,14.6445833333,18.0220833334,8.05791666667,9.83916666666,13.51325,19.63525,4.26783333334,8.94000000001
258.77,4.35808333334,9.06850000001,4.3845,6.42341666667,4.09283333333,6.916,5.02875,14.3739166667,17.93625,7.91658333334,9.67866666667,13.5365,19.6226666667,3.99416666667,8.66699999999
259.15,4.25008333333,8.77524999999,4.21933333334,6.21525,3.96766666667,6.80008333333,5.01158333333,14.4295833333,17.989,7.91850000001,9.54716666668,13.6100833333,19.5974166667,3.83183333333,8.47274999999
259.52,4.39158333333,8.68308333334,4.40416666667,6.24375,4.21658333333,7.08408333334,5.23166666667,14.727,18.3658333334,8.11158333332,9.64833333333,13.943,19.7465,3.85425,8.75191666666
259.89,4.31216666667,8.60641666667,4.35325,6.13333333333,4.18866666667,7.00858333333,5.08758333333,14.7133333333,18.3115833333,8.14541666667,9.57575,13.8995,19.5481666667,3.74525,8.60958333333
260.27,4.4015,8.49174999999,4.33358333333,5.9755,4.14408333333,6.98875,5.01008333333,14.7673333333,18.4300833333,8.17475,9.62408333334,13.836,19.537,3.71658333333,8.58533333333
260.64,4.644,8.59708333334,4.51375,6.20141666666,4.30258333333,7.10891666666,5.11883333334,14.9789166667,18.521,8.35816666666,9.71574999999,14.0683333333,19.8174166667,4.01125,8.5555
261.01,4.38233333333,8.44641666668,4.3905,6.1065,4.20266666667,6.93525,4.98741666667,14.7325833334,18.3050833333,8.23666666666,9.60975,13.7213333333,19.7695,3.99258333333,8.35525
261.39,3.95325,8.11708333334,4.08241666666,5.82875,3.96716666667,6.71616666667,4.58491666667,14.4261666667,18.107,8.002,9.36658333332,13.35925,19.5193333333,3.63316666667,7.94866666667
261.76,4.05683333333,8.19774999999,4.27616666667,5.85175,4.11458333333,6.85891666667,4.74666666666,14.6236666666,18.274,8.26683333333,9.473,13.5300833333,19.6185833333,3.72216666667,8.1025
262.13,3.92325,8.01491666667,4.21116666667,5.73016666667,3.92308333333,6.77141666666,4.56625,14.584,18.4093333333,8.01799999999,9.29825000001,13.3865833333,19.5698333333,3.66583333334,7.929
262.51,3.94475,7.99225,4.13691666666,5.70683333333,3.97458333333,6.83625,4.63708333334,14.7589166667,18.3690833333,7.92258333332,9.09516666666,13.16575,19.4488333333,3.6995,8.02858333333
262.88,4.01775,8.19174999999,4.26816666667,6.025,4.388,7.0485,4.91058333333,15.0986666667,18.7065,8.14100000001,9.30241666666,13.371,19.4613333333,3.98166666667,8.38066666667
263.25,4.59341666667,8.86366666667,4.97216666667,6.51925,4.95608333333,7.6435,5.35883333333,15.8213333334,19.44575,8.74791666666,9.92025,13.8398333333,20.05575,4.81266666666,8.98308333333
263.63,5.02791666667,9.32933333334,5.18891666667,6.8545,5.24525,7.78525,5.68891666667,16.3405,19.51125,9.13358333334,10.2165833333,14.044,20.3899166667,5.3235,9.25533333333
264.00,5.50316666667,9.55833333334,5.45641666667,6.96908333333,5.35908333333,7.97141666667,6.07825,16.7455833334,19.5944166667,9.12666666666,10.3424166667,14.23075,20.903,5.77191666666,9.45608333333
264.37,5.14625,9.16616666668,5.06933333333,6.74458333334,5.12708333333,7.49558333333,5.75783333333,16.5415,19.1794166667,8.61249999999,9.87875,13.8359166667,20.5084166667,5.44958333333,9.19525000001
