wavelength,Back_TanCalf,Belly_TanCalf,Breast_TanCalf,Crissum_TanCalf,Crown_TanCalf,DorTail_TanCalf,Patch10_TanCalf,Rump_TanCalf,Throat_TanCalf,WingTip_TanCalf
745.91,6.72699999999,12.4728333333,10.0814166667,8.18841666667,32.8595,8.33624999999,9.523,44.5843333334,10.05425,10.19025
746.23,6.76783333334,12.4701666667,10.1638333333,8.553,32.73125,8.48983333333,9.56466666668,44.5668611111,10.30225,10.4241875
746.55,6.65208333334,12.4244166667,10.0961666667,8.55716666667,32.8826666666,8.41508333333,9.56691666666,44.6832777778,10.335,10.4409583334
746.86,6.87358333333,12.6643333333,10.4196666667,8.78333333333,33.2451666667,8.73783333333,9.89666666667,45.1733611111,10.5201666667,10.5907083333
747.18,6.66491666666,12.3709166667,10.205,8.53666666666,32.99975,8.50333333334,9.67725,44.8923611111,10.4083333333,10.390125
747.49,6.64016666667,12.2539166667,10.0385,8.30924999999,33.0103333333,8.41200000001,9.66133333334,44.5068333333,10.4189166667,10.2023541667
747.81,6.42083333333,12.07425,9.80633333334,8.29141666666,32.67,8.16599999999,9.60633333333,44.1506944445,10.2578333333,10.191
748.12,5.78566666666,11.467,9.29616666667,7.72041666667,32.206,7.59175,9.07775,43.7595277778,9.71774999999,9.73654166667
748.44,5.73116666666,11.4268333333,9.33358333333,7.75566666666,32.321,7.72600000001,9.38724999999,43.8955833334,9.82191666667,9.71547916667
748.75,5.95333333333,11.54125,9.52633333333,7.87966666666,32.2670833333,8.02116666668,9.73549999999,43.7384166667,10.1243333333,9.96310416668
749.07,6.37849999999,11.9664166666,9.73833333335,8.24824999999,32.4985,8.36566666668,10.1499166667,44.16725,10.4791666667,10.2961041667
749.38,6.50475000001,12.2326666667,9.73816666667,8.21950000001,32.4016666667,8.41808333333,10.1646666667,44.206,10.5473333333,10.364125
749.70,6.88199999999,12.6785,10.0618333334,8.3775,32.98225,8.84358333333,10.4984166666,44.7729166666,10.8878333333,10.7204583333
750.01,7.01616666667,12.9290833334,10.14175,8.50100000001,32.9628333333,9.0185,10.6033333333,44.7874444445,11.1796666667,10.7937916667
750.33,6.822,12.87925,10.04175,8.36283333333,32.6718333333,8.75675,10.43875,44.6443888889,11.13275,10.8017916667
750.64,6.73091666666,12.8225,9.99175,8.20958333334,32.55575,8.66633333332,10.3453333333,44.64575,11.0375,10.774375
750.96,6.35325000001,12.558,9.76133333333,7.94725,32.3535,8.45808333333,9.97224999999,44.6336388889,10.7174166667,10.668375
751.27,6.35241666667,12.60225,9.83649999999,7.89133333333,32.7561666667,8.56775,9.93866666666,45.1579444445,10.7984166667,10.8015625
751.59,6.57891666668,12.7703333334,10.01575,8.26133333334,32.8315833334,8.74791666667,10.17775,45.2484444445,11.0731666666,11.1152083333
751.90,6.49058333332,12.6834166667,9.95675000001,8.17699999999,32.684,8.4445,9.75233333332,44.9945833333,10.8645833333,11.0674166667
752.22,5.91208333334,12.459,9.53341666668,7.85641666666,32.5556666667,7.83208333334,9.24466666668,44.8930833333,10.3719166667,10.6938541667
752.53,5.75158333332,12.2879166667,9.38783333333,7.68166666667,32.4485,7.71833333334,9.03341666668,44.4828055556,10.2423333333,10.60675
752.85,5.5535,12.0788333334,9.32350000001,7.50925,32.6198333334,7.62916666667,8.84358333334,44.5663055556,10.166,10.5544166667
753.16,5.112,11.5119166667,8.89308333333,7.17991666667,32.0331666666,7.10358333333,8.55958333332,43.8529166667,9.69149999999,10.0669583333
753.47,5.42316666666,11.6315,9.21708333333,7.42791666667,32.3046666667,7.30150000001,8.70291666667,44.0882222222,9.76541666667,10.3450416667
753.79,5.61516666667,11.751,9.29175000001,7.65224999999,32.3901666667,7.55049999999,8.90358333333,44.0675277778,9.96075,10.5422916667
754.10,5.67416666667,11.95425,9.23624999999,7.70875,32.3809166667,7.50149999999,8.93316666667,43.9033333333,9.99066666666,10.6723541667
754.42,5.43766666667,11.7435,9.07124999999,7.58933333334,32.115,7.20175,8.82641666667,43.7364722222,9.97641666668,10.5051041667
754.73,5.63116666667,11.9713333333,9.25374999999,7.79866666667,32.1765833333,7.304,8.94891666668,43.7686944444,10.1709166667,10.5589583334
755.05,6.03300000001,12.37625,9.50858333333,8.11075,32.44325,7.69416666667,9.30816666667,44.1456666667,10.4706666667,10.6697083333
755.36,6.14808333334,12.3808333333,9.553,8.17041666667,32.3551666667,7.87541666668,9.6,43.9628055555,10.52175,10.7521666667
755.67,6.31991666667,12.4888333333,9.72266666667,8.36166666667,32.3725,8.18208333334,9.79841666667,43.9591666667,10.7593333333,10.868875
755.99,6.27983333333,12.3236666667,9.6845,8.21991666667,32.1648333334,8.04683333332,9.73475,43.9468333333,10.6861666667,10.8472083333
756.30,6.22166666666,12.3869166667,9.45825,8.05691666666,32.023,7.9845,9.78841666667,43.8244166667,10.6335833333,10.7647083334
756.62,6.78166666666,12.9628333333,9.90708333333,8.47866666668,32.4295833334,8.38725,10.1156666667,44.5160833333,11.0890833333,11.3400625
756.93,6.83708333334,12.9290833334,9.91141666668,8.51566666666,32.3118333333,8.412,10.1346666667,44.3909166667,11.0525,11.4194583333
757.24,6.93866666666,12.956,10.0213333333,8.53208333334,32.4403333333,8.56691666668,10.2865,44.50325,10.9113333333,11.3009375
757.56,7.26450000001,13.2628333333,10.2650833333,8.8855,32.7623333333,8.85666666667,10.6903333333,45.1444166667,11.1661666667,11.4794583333
757.87,8.10025,14.1470833333,10.8560833333,9.50166666666,33.0876666667,9.612,11.3379166667,45.6464722222,11.6968333333,11.9268125
758.18,8.15124999999,14.12125,10.8191666667,9.38816666666,32.8908333334,9.70500000001,11.3181666667,45.4928888889,11.745,11.9500208333
758.50,8.04433333332,14.1350833333,10.8305,9.24116666667,32.95325,9.58683333333,11.1226666667,45.36575,11.7226666666,11.9237708333
758.81,8.47158333334,14.7453333334,11.3805,9.824,33.4495833333,10.1098333334,11.63825,45.9622222222,12.2485,12.3011458333
759.13,8.70783333333,14.93025,11.668,9.93158333332,33.692,10.27425,11.7875833333,46.2555,12.3725833334,12.3970833334
759.44,8.75016666667,15.00875,11.7468333333,10.0891666666,33.5986666666,10.348,11.8385,46.4411666666,12.40675,12.3105416666
759.75,9.05308333334,15.227,12.0551666667,10.5808333333,33.7955,10.6344166667,11.9169166667,46.6177222222,12.5833333333,12.4559791667
760.07,8.84208333333,15.1060833333,11.9225833333,10.3184166667,33.57975,10.4775,11.7633333333,46.2265277778,12.5001666667,12.2494583333
760.38,8.37691666667,14.6751666667,11.5339166667,9.78258333334,33.18675,10.0224166667,11.3625,45.8322777778,12.06375,11.8682291666
760.69,7.95258333334,14.2778333333,11.0969166667,9.31599999999,32.6364166667,9.51241666666,10.9000833333,45.4475277778,11.7446666667,11.399375
761.01,7.65524999999,13.871,10.897,9.08866666666,32.3221666667,9.39808333332,10.653,44.8507777778,11.6106666667,11.2753958333
761.32,7.17849999999,13.2076666667,10.5043333333,8.6315,32.01925,8.89775000001,10.2176666667,44.5805,11.1960833333,10.9348333333
761.63,7.38741666668,13.3260833333,10.6780833333,8.90074999999,32.0816666667,8.97308333333,10.4611666667,44.7495,11.31225,10.9854583333
761.94,7.114,13.0085833333,10.4764166666,8.68725,31.65875,8.8125,10.2981666667,44.4551111111,10.9611666666,10.7534791667
762.26,6.79783333333,12.6134166667,10.01425,8.29766666666,31.14975,8.47874999999,9.81774999999,43.88225,10.51925,10.442875
762.57,6.96333333333,12.7411666667,10.0994166667,8.39966666666,31.127,8.70458333334,9.91741666667,43.8362222223,10.7166666667,10.6196041667
762.88,7.04166666667,12.87275,10.1828333333,8.46883333332,31.16325,8.82733333333,10.08075,43.6523055556,10.8640833333,10.7905
763.20,7.04999999999,12.88425,10.2501666667,8.41033333334,31.0648333334,8.87599999999,10.2383333333,43.6153333333,10.9955,10.9713958333
763.51,7.22866666667,12.9651666667,10.419,8.67466666667,31.0435833333,9.02783333333,10.38225,43.6048333333,10.9964166667,11.0749375
763.82,7.62308333333,13.3669166666,10.80925,9.08208333333,31.2023333333,9.4635,10.8138333333,43.82725,11.38575,11.4278125
764.14,7.94033333333,13.5974166667,11.0414166667,9.34200000001,31.3976666667,9.73275000001,11.0504166667,43.8643611111,11.6640833333,11.7592916667
764.45,8.12958333334,13.80875,11.1589166667,9.48108333333,31.44275,9.85133333334,11.1705,43.9962222222,11.7050833334,11.8762083334
764.76,8.52324999999,14.2586666667,11.5585,10.0978333333,31.8254166666,10.3613333333,11.6416666666,44.3581944444,12.1045833333,12.3640625
765.07,8.60550000001,14.45775,11.7319166667,10.30225,31.9530833333,10.5348333333,11.7913333333,44.49975,12.2340833333,12.644125
765.39,8.74275,14.52625,11.7510833333,10.4478333333,32.13625,10.6318333333,12.03375,44.7267777778,12.5155,12.8401458333
765.70,8.79700000001,14.5345,11.8016666667,10.5421666667,32.2906666667,10.6465833333,12.1911666667,44.9336944444,12.63025,12.9952916667
766.01,8.57950000001,14.4485833333,11.6690833333,10.4903333333,32.146,10.48775,12.1525833333,44.8845555556,12.5376666667,12.8859375
766.32,8.51824999999,14.57325,11.7215,10.5500833333,32.2174166667,10.53775,12.0669166667,45.1020277778,12.5756666667,12.7528541667
766.64,8.78308333333,14.7649166667,11.9698333333,10.8135,32.3279166666,10.6815833333,12.1625833333,44.9980555556,12.728,12.7104583333
766.95,8.95216666666,15.02825,12.1483333333,10.9675833333,32.6066666667,10.8935,12.448,45.2148333334,13.10725,12.9078125
767.26,9.03166666667,15.2800833333,12.3498333333,11.2425833333,32.7570833333,11.0575833333,12.66775,45.2500833333,13.4465,13.0091458333
767.57,9.24683333333,15.7096666667,12.66375,11.8265833333,33.1731666667,11.2845833333,13.0786666666,45.8055277778,13.8900833334,13.2231458333
767.88,9.47058333332,16.1131666667,12.9170833333,12.2611666667,33.46225,11.58625,13.4288333333,46.5726944444,14.4223333333,13.3835
768.20,9.57825,16.3563333333,13.0771666666,12.2171666667,33.561,11.8363333333,13.5368333333,46.8086666667,14.6166666667,13.4699791666
768.51,9.15624999999,16.1543333333,12.7904166666,11.7496666667,33.1074166667,11.4755,13.2621666667,46.32275,14.3554166667,12.9487083333
768.82,9.55641666666,16.5049166667,13.354,12.1185833333,33.3043333334,11.85325,13.4991666666,46.4775277778,14.5108333333,13.1808333333
769.13,9.56216666666,16.65825,13.3844166667,12.2150833333,33.0738333333,11.7474166667,13.61825,46.5958333334,14.6514166667,13.1101458333
769.44,9.70266666668,16.8576666667,13.4859166667,12.4805833334,33.1598333334,11.6873333333,13.7113333333,46.7166388889,14.68225,13.3972083333
769.76,9.63449999999,16.7108333333,13.1925,12.38275,33.0013333333,11.6745,13.7015,46.6617222222,14.4405,13.45375
770.07,9.21383333333,16.3565,12.73025,12.0551666667,32.777,11.34825,13.3551666666,46.5653611111,14.05325,13.1477708334
770.38,8.76575,15.8668333334,12.2443333333,11.7371666667,32.3475833333,10.9979166667,12.6813333333,46.2486666667,13.63,12.6115833333
770.69,8.41025,15.3435,11.73975,11.30675,32.3470833333,10.62825,12.0044166667,46.5983611111,13.1784166666,12.1415416667
771.00,8.19741666668,15.1175833333,11.4851666667,10.9264166667,32.00275,10.7371666667,11.6306666667,46.0971388889,12.8885,12.064125
771.32,8.28408333333,15.01675,11.7513333333,10.7763333333,32.2154166667,10.8696666667,11.5740833333,45.9285,12.8201666666,12.2401875
771.63,7.88949999999,14.68675,11.4901666667,10.3631666667,31.7773333333,10.2583333333,11.1508333333,45.3503888889,12.3729166667,11.9425625
771.94,7.54774999999,14.0561666667,11.1465,10.0668333333,31.7365,10.0515833333,10.6854166667,45.1759166667,11.8561666667,11.7093541666
772.25,7.21708333334,13.8991666667,10.71,9.70683333334,31.26025,9.61933333333,10.4063333333,44.9829166666,11.67175,11.439
772.56,7.27666666668,13.8403333333,10.889,9.71808333333,31.574,9.86375000001,10.3321666667,45.3170833333,11.7635,11.5019375
772.87,8.01850000001,14.0794166667,11.4976666667,10.12275,31.9111666667,10.6316666667,10.9729166667,45.8543888889,12.3373333333,11.9241875
773.18,8.73724999999,14.5585833333,12.3348333333,10.8035,32.3946666667,11.2701666666,11.64775,46.3341111111,13.0480833333,12.5170416667
773.50,9.94291666665,15.8170833333,13.5686666667,11.89575,33.45475,12.4815,12.8193333333,47.7571111111,14.049,13.6135208333
773.81,10.3240833333,16.1265833333,14.1041666667,12.2989166667,33.7358333334,12.7594166667,13.2941666666,47.9757777778,14.29475,14.0128333333
774.12,10.67525,16.4503333333,14.2193333333,12.5316666667,33.8661666667,12.9430833333,13.7763333333,47.9395833334,14.483,14.4556458333
774.43,11.0036666667,16.5610833333,14.3455,12.6799166667,33.8196666667,12.73275,13.933,47.8514166667,14.4354166667,14.3927916667
774.74,10.8783333333,16.2486666667,14.0581666667,12.65625,33.4815,12.4921666667,13.9419166667,47.5237777778,14.3175,14.1376666667
775.05,11.5205833333,16.5714166667,14.5171666667,13.2624166667,34.0109166666,13.257,14.713,48.0111666667,15.0519166667,14.6390208333
775.36,12.0810833333,17.31525,15.0539166667,13.8256666667,34.2558333333,13.91,15.2699166666,48.2535,15.565,15.1261875
775.67,12.0843333333,17.27175,15.0464166667,13.7784166667,34.3225833333,14.0940833333,15.1304166666,48.0676111111,15.3251666667,14.9135
775.98,12.338,17.63325,15.1371666667,13.8145,34.4646666667,14.38825,15.2858333333,48.2968611111,15.5035,15.1064166667
776.30,11.9998333333,17.69375,14.8094166666,13.54825,34.0516666667,14.1816666667,14.8786666667,47.9743333334,15.2671666667,14.6844375
776.61,11.9763333333,17.4893333333,14.6846666667,13.5790833333,33.7553333334,14.001,14.5673333333,47.7777222222,15.14425,14.71825
776.92,11.0965833333,16.4135833333,13.6555,12.8904166667,32.5305833333,13.0144166667,13.63925,46.7428333333,14.3718333333,13.9746041666
777.23,10.8018333333,16.1404166666,13.2649166667,12.5813333333,32.07475,12.755,13.3193333334,46.5875555555,14.3555833333,13.869875
777.54,10.6555,16.1340833333,13.5320833333,12.6921666667,32.0210833333,12.8843333333,13.532,46.8672222222,14.5588333333,13.7984375
777.85,10.23325,15.8555833333,13.5111666667,12.6055833333,31.9279166667,12.8776666667,13.37225,46.9185555556,14.3165833333,13.9487916667
778.16,10.4139166667,16.1325833333,13.8909166667,12.64475,32.0761666666,13.1675833334,13.56825,46.9439722222,14.408,14.0771041666
778.47,9.47299999999,15.1659166667,12.8695833333,11.459,31.3135,12.0345,12.5648333333,46.2442222222,13.3943333333,12.9514583333
778.78,9.30666666666,14.95625,12.73325,11.1896666667,31.2485833333,11.662,12.3935,46.2720277778,13.33225,12.6987291667
779.09,8.75758333334,14.2328333333,12.2523333333,10.7555833333,30.9289166667,11.0206666667,11.9989166667,46.2891111111,13.0539166667,12.1803125
779.40,8.4515,13.9971666667,12.1308333333,10.6665,30.60475,10.7665,11.7588333333,45.6945,12.8631666667,12.0896875
779.71,8.2675,13.6538333333,11.9440833333,10.557,30.7926666667,10.348,11.4956666667,45.44875,12.5298333334,12.0006875
780.02,8.32141666666,13.6703333333,12.05775,10.4875,30.9146666666,10.5715,11.793,45.4093333333,12.5029166667,11.87125
780.33,8.36958333333,13.5675,12.0876666667,10.18925,30.9619166667,10.547,11.9238333333,45.5421666667,12.5605833333,11.7706041667
780.64,8.46933333333,13.7118333333,12.40725,10.3733333333,31.4293333334,10.7690833333,12.28375,46.0126111111,12.6423333333,12.0919375
780.95,7.82291666666,12.7708333333,11.5695,9.75224999999,30.7815833333,9.87683333335,11.3704166667,44.9193333333,11.8185833333,11.6380625
781.26,7.67100000001,12.768,11.4370833333,9.55075,30.57025,9.7085,11.2731666667,44.9115,11.6514166667,11.4307291666
781.57,8.00858333333,13.0124166667,11.79025,9.89933333333,30.8059166666,9.83566666667,11.4973333333,45.2424166667,12.0513333333,11.92225
781.88,9.80925,14.9301666667,13.6386666666,12.09925,32.3663333333,11.6858333333,13.3141666667,46.8150833333,13.8231666667,13.9886666667
782.19,9.87024999999,14.8984166667,13.39375,12.0883333333,32.4266666667,11.8120833333,13.2136666667,47.2198888889,13.67675,14.1975625
782.50,10.661,15.7279166667,14.08825,12.6801666667,32.91525,12.4678333333,13.67025,47.6509722222,14.2296666667,15.0094375
782.81,11.51325,16.5375,15.04125,13.4544166667,33.6816666667,13.0998333333,14.7059166667,48.5380277778,15.0154166666,15.5105208334
783.12,12.1155,17.21625,15.8263333334,14.1,33.9993333333,13.777,15.6905,49.207,15.9035833333,16.0152291667
783.43,11.9615,17.4366666667,15.6289166667,13.9193333333,33.8098333333,13.8736666666,15.7595,49.4298888889,16.0011666667,16.0728125
783.74,12.5489166667,18.60125,16.4248333333,14.66,34.5163333333,14.8691666667,16.4053333333,49.9150833333,16.7059166667,16.6240833333
784.05,13.029,19.2334166667,16.57525,14.9555833333,34.8615833333,15.4323333334,16.77125,49.9282222222,16.928,16.7565833333
784.36,13.1488333333,20.0065,16.59425,15.1710833333,34.9143333333,15.76425,17.2793333333,50.3074166666,17.1145833334,16.783625
784.67,13.622,20.1615,16.8651666667,15.601,35.4976666667,16.2430833333,17.8316666667,50.7766388889,17.59325,17.0786875
784.98,13.761,20.3733333334,16.6070833333,15.7201666667,35.5241666667,16.1900833333,17.67925,50.4390833333,17.5999166667,17.0139791666
785.29,12.5633333334,19.2286666666,15.4724166667,14.34475,34.74775,15.0920833333,16.6131666667,49.0526666667,16.3863333333,15.6458958334
785.60,12.8220833333,19.4925,15.8189166667,14.80025,34.6674166666,15.372,17.061,48.70975,16.75225,15.8305
785.91,13.3320833333,19.7164166666,16.1680833333,15.0479166666,35.0298333333,15.7538333333,17.6055,48.7912777778,17.3920833333,16.3332708333
786.22,12.3973333333,18.5414166667,14.95875,14.2463333333,34.0716666667,14.8626666667,16.429,47.7592777778,16.4164166667,15.6892291667
786.53,11.4264166667,17.4975,13.906,13.2989166667,33.2055,13.93775,15.2225,46.9091388889,15.248,14.666375
786.84,11.3164166667,17.3013333333,13.86775,13.4806666667,33.346,13.7853333333,14.94675,46.9133611111,15.1750833334,14.6754166667
787.14,10.514,16.0256666667,12.8645,12.6383333333,32.6860833333,12.7450833333,13.87,46.1286666667,14.2595,13.8119166667
787.45,9.55025000001,14.5974166667,11.8855,11.83575,31.5418333333,12.08925,12.7194166667,45.3010833333,13.2628333333,12.7672083334
787.76,10.5935833333,14.976,12.8238333334,12.4759166667,31.9725,13.1474166667,12.9615833333,45.29775,13.8430833333,13.3678333333
788.07,10.8280833333,15.2276666667,13.0041666667,12.5206666666,32.1125,13.3285833334,12.8095833333,45.3407777778,14.0834166667,13.6029166667
788.38,10.377,14.7055833333,12.69725,12.0670833333,31.6253333333,13.0270833333,12.4381666667,45.3060277778,13.6278333333,13.1845625
788.69,10.7175,14.8871666666,12.8634166667,12.2063333333,31.3386666667,13.09025,12.3749166667,45.3710833333,13.9218333333,13.4553333333
789.00,10.64,14.4709166667,12.70725,11.7495,31.1260833333,12.82425,11.9540833333,45.2229444444,13.7584166667,13.5832708333
789.31,10.08125,14.24775,12.394,11.5583333333,30.4849166667,12.7766666667,11.629,44.723,13.2709166667,13.6107708333
789.62,9.75033333334,13.9894166667,12.3069166667,11.306,30.1493333334,12.7351666667,11.34225,44.6896388889,13.1210833333,13.3502083333
789.92,9.30641666666,13.5749166667,11.7886666667,10.8830833333,29.7055,12.5399166667,11.0371666667,44.3355833333,12.8171666667,13.2130625
790.23,9.59400000001,13.7733333333,11.86325,10.9745,30.1439166667,12.5441666667,11.13225,44.76175,12.9475833333,13.5086041667
790.54,10.2674166667,14.39225,12.59975,11.4494166667,30.6863333333,13.1458333333,11.9634166667,45.2968888889,13.6145833333,14.2556458333
790.85,10.54425,15.0979166667,12.9865,11.6096666667,31.2218333333,13.0193333333,12.4569166667,45.7704166667,14.105,14.9440208334
791.16,10.2191666667,15.0939166667,12.8880833333,11.6080833333,31.12075,12.3706666667,12.3979166666,45.8877777778,14.1338333333,14.8673958333
791.47,10.0153333333,15.0124166667,13.2058333333,11.8009166667,30.627,12.30625,12.34775,45.9901111111,14.1958333333,14.8204791667
791.78,11.0720833333,15.9335833333,14.3639166667,13.1049166667,31.22425,13.4579166667,13.2849166667,46.473,15.1383333333,15.7797708333
792.08,11.2929166667,16.4775833333,14.8543333333,13.49,31.38825,14.0149166667,13.77,46.6928611111,15.34425,16.0475625
792.39,11.1251666667,16.808,14.65225,13.9241666667,31.3683333334,14.3059166667,13.8111666667,46.6685555556,15.3590833334,15.6646041667
792.70,10.9096666667,16.4293333333,14.292,13.6801666667,31.3903333334,13.9609166667,13.75225,46.73525,15.0548333333,14.9664375
793.01,11.5769166666,17.0586666667,14.8060833333,13.9294166666,31.7365,14.1145,14.307,46.9394722223,15.2125,15.4638333333
793.32,12.8679166667,18.3433333333,16.25625,15.01125,32.88775,14.7071666667,15.457,47.9860555555,16.405,16.7709375
793.62,12.8750833333,18.3055833334,16.4305,14.9028333333,32.5000833333,14.6805,15.5625833334,47.1295555555,16.2639166667,16.5051041666
793.93,12.7714166667,18.72775,16.488,15.1758333333,32.2548333333,14.8323333333,15.5056666667,46.9291944444,16.4125833333,16.4656041667
794.24,13.4676666667,19.4375833333,17.3049166667,15.8920833333,32.8103333334,15.6003333333,16.3201666666,47.5708888889,16.7411666667,16.8533333333
794.55,12.9749166667,18.9436666667,16.8419166667,15.2115833333,31.9926666666,14.9285833333,15.9795,47.0582777778,16.0941666667,16.3163541667
794.86,12.6915,18.5065,15.9279166666,14.4910833333,31.5135833333,14.417,15.3235833334,46.2483888889,15.57225,15.6007916667
795.16,11.41825,17.5949166667,14.4553333333,13.07,30.5829166667,12.94025,14.2505833333,45.7071944444,14.1960833333,14.4792916667
795.47,11.10875,17.1615,13.795,12.6406666667,30.19375,12.14625,13.6231666667,45.5528333333,13.4585,13.9701875
795.78,11.565,17.47975,14.4510833333,12.8185,30.4809166667,12.0731666667,14.0785,45.9034444445,13.821,14.2514166667
796.09,11.8464166667,18.00075,14.9033333333,13.3883333333,30.99375,12.329,14.146,46.4535,14.3803333334,14.6637916667
796.40,12.4701666667,18.8213333333,15.5729166667,14.3265,31.908,13.2193333333,14.7575,47.0078055556,15.3340833333,15.4038125
796.70,12.259,18.8035,15.2734166667,14.7375,32.1006666667,13.41125,14.56325,47.1240833333,15.079,15.20125
797.01,12.83925,19.6145,15.8474166667,15.5251666667,32.5543333334,14.2224166667,15.0751666667,48.0591944445,15.8876666666,16.0287708333
797.32,13.4114166667,19.7809166667,16.4716666667,16.1691666666,32.9835833333,14.5615833333,15.5838333333,48.7870555556,16.6129166667,16.8062916667
797.63,13.3681666667,19.5159166667,16.3515833333,15.842,32.6896666667,14.3470833333,15.2655,48.2234722222,16.7136666667,16.9883958333
797.93,13.2551666667,19.4328333333,16.23425,16.0420833333,33.2715,14.51125,15.1015,48.5356666667,16.7420833333,17.17125
798.24,13.0296666667,19.4399166666,16.2485,15.963,33.25675,14.2071666667,15.4123333333,48.6714444445,16.63875,17.2746458333
798.55,13.38125,19.882,16.8703333334,16.35775,33.7616666667,14.6589166666,15.8031666667,48.7878888889,17.1510833334,17.6356041666
798.85,13.5239166667,19.9018333333,17.54125,16.7945833333,34.4,14.98875,16.169,49.0022777778,17.9465,17.94825
799.16,12.8733333333,19.5025,17.2323333333,16.3910833333,34.0875833333,14.6215,15.615,48.6075555556,17.7836666667,17.7254583333
799.47,12.7261666667,19.2499166667,17.1846666666,15.966,33.4210833333,14.4921666667,15.3825,47.8522222222,17.61525,17.5933541667
799.78,12.98575,19.1351666667,17.1925,15.761,32.917,14.41,15.6004166667,47.4534444444,17.9155,17.6618125
800.08,12.559,18.6063333333,17.028,14.7935,32.36725,14.351,15.3834166666,46.9960833333,17.7655,17.4356458334
800.39,10.6916666667,16.8475,15.107,13.01975,30.57575,12.46975,13.76575,45.3133888889,15.8755833333,15.852875
800.70,9.57708333333,15.5085,13.3239166666,11.5205833333,29.4776666667,11.3729166667,12.1966666667,44.2139166667,14.0081666667,14.3268125
801.00,9.4275,14.9699166667,12.7100833333,11.2750833333,29.028,11.2355,11.6714166667,43.7626666667,13.6376666667,14.0005833334
801.31,10.6895833333,16.14825,13.54075,12.1898333333,29.6025833333,12.496,12.7630833334,44.4000555556,14.4831666667,15.0722916667
801.62,11.3459166667,16.6823333333,14.3505,12.6369166667,30.2501666667,13.1534166667,13.2080833333,44.6477777778,14.87475,15.7139583333
801.92,11.4289166667,16.8163333333,14.2484166667,12.58675,30.3086666667,13.09075,13.0985833333,44.5967222223,15.3511666667,15.7727291667
802.23,11.124,16.7761666667,14.00875,12.5859166667,29.7920833333,13.2191666667,13.2503333333,44.3636388889,15.0485,15.7108958333
802.54,11.5281666667,17.1151666667,13.9834166667,12.6534166667,29.94175,13.3145,13.6056666667,44.3395277778,14.8173333333,15.4488125
802.84,11.8855,17.6565,13.97675,13.1225833333,30.4039166667,13.6414166667,13.72125,44.6493611111,15.08625,15.5931041667
803.15,11.0486666667,17.09075,13.1278333334,12.712,29.9004166667,13.52725,12.8668333333,44.3248333333,13.7475,14.5792916667
803.46,11.8061666667,17.8919166667,13.7943333333,13.55075,30.1930833333,14.0863333333,13.5669166667,44.4931666667,14.1756666666,15.1532291667
803.76,13.2779166667,19.754,15.8034166666,15.0375833333,32.1035,15.6973333333,15.0945833334,45.96775,15.9905,16.2898125
804.07,13.0273333333,20.0241666667,16.3446666666,15.0,31.8195833333,15.7325833333,15.4106666667,45.5744166667,16.4009166667,16.5620416667
804.38,11.7863333333,19.4881666666,15.6169166667,13.8616666667,31.1353333333,14.6243333334,14.5915,45.5134722222,15.6331666667,15.3769166667
804.68,10.7723333333,18.568,15.1620833333,12.9629166667,30.4315833333,13.5831666666,13.71525,45.0068055556,15.3851666667,14.4531041667
804.99,10.6318333333,18.5055,14.5856666667,13.1645833333,30.2741666667,13.4236666666,13.4570833333,45.2272222222,15.3794166667,14.3493541667
805.30,10.038,17.8419166667,13.8280833333,12.8599166667,29.54325,13.0668333333,13.0834166667,44.22925,14.5648333333,13.9729166667
805.60,9.08791666667,17.22,13.02,12.1478333333,29.0996666667,12.6928333334,11.91325,44.0866944445,13.88325,13.6234375
805.91,8.249,16.4643333334,12.2431666667,11.6953333333,28.4630833333,12.4369166667,11.2235,43.9192777777,13.6418333334,13.5995833334
806.21,8.05566666666,15.8004166666,12.0669166667,11.34375,28.1365833333,11.9745,11.0579166666,43.7716944444,13.37875,13.7738958334
806.52,9.28641666667,16.304,13.1664166667,12.4071666666,29.42825,12.3059166667,11.8673333333,44.2025277778,14.54125,14.9545
806.83,8.17025,15.1890833333,11.9329166666,11.3658333334,28.3591666667,10.8590833333,10.4553333334,43.8343055556,13.4965,13.8789583333
807.13,7.70683333334,14.3666666666,10.9595,10.7878333333,27.4975833334,10.3245,10.02425,43.3001111111,12.5901666667,13.6501041667
807.44,7.48441666667,14.3365,10.5595833333,11.0274166667,27.7286666667,10.4989166667,9.94441666667,43.4626388889,12.8119166667,13.6759375
807.74,9.11083333333,15.9060833334,12.5084166666,13.455,29.192,12.3901666667,11.5365833334,44.1794722222,14.5705833333,15.5658958333
808.05,8.95716666666,15.88025,12.23925,13.4615,29.1196666667,12.4016666667,11.3419166667,44.0456944444,14.1025833334,15.6966458334
808.35,8.49766666666,15.4131666666,12.1455833333,13.16575,29.2270833333,12.16275,10.9958333333,43.7960555555,13.74475,15.2725416666
808.66,8.66850000001,15.2998333333,12.4339166667,13.201,29.2680833333,12.3193333334,10.8729166667,44.3914444445,13.6596666667,15.0881875
808.97,8.75508333333,15.0969166667,12.0918333333,12.72875,28.9468333333,11.742,10.5130833334,44.0170277778,13.3296666667,14.3971875
809.27,11.0154166667,17.1421666667,14.54075,14.5676666667,30.8485833333,13.7065833334,12.1545833333,45.4071944445,14.7829166667,16.0858541667
