wavelength,Back_ThrOrnm,Belly_ThrOrnm,Breast_ThrOrnm,Crissum_ThrOrnm,Crown_ThrOrnm,DorTail_ThrOrnm,Patch10_ThrOrnm,Patch11_ThrOrnm,Rump_ThrOrnm,Throat_ThrOrnm,WingTip_ThrOrnm
634.25,11.4723333334,27.1876,18.5239333333,24.0236666667,16.4062,11.6760666667,15.3988666666,29.7697333333,16.5257333333,21.0344,10.9696
634.58,11.5374,27.3043333333,18.6015333333,24.1085333333,16.5338,11.7558666667,15.4622666667,29.8681333333,16.6042,21.1520666667,11.0672666667
634.91,11.651,27.3071333333,18.6626,24.1311333333,16.5657333334,11.8152,15.5247333333,29.8762,16.7018,21.195,11.1420666667
635.25,11.6624,27.3154,18.6482,24.1165333333,16.4896,11.7678666667,15.538,29.8682666667,16.7086666667,21.1772666667,11.1034
635.58,11.5514666667,27.2331333333,18.5658,24.0380666667,16.412,11.7360666667,15.459,29.8074,16.6167333333,21.1008666667,11.0386666667
635.91,11.4636,27.1602666667,18.4344666667,23.9394,16.3367333333,11.6374666667,15.3327333333,29.7392,16.5515333333,21.0472666667,10.9626666667
636.24,11.4981333334,27.2045333333,18.4624666667,23.9829333333,16.3693333333,11.6527333333,15.3764,29.7438,16.6062,21.1313333333,10.9816
636.57,11.6178,27.3729333333,18.5374,24.0848,16.5140666666,11.7813333333,15.4811333333,29.8044,16.7253333334,21.3026666667,11.0974
636.90,11.6734,27.4352,18.574,24.1882666667,16.592,11.8198666667,15.5431333333,29.881,16.8287333333,21.403,11.1611333334
637.23,11.6026666667,27.4303333333,18.5160666667,24.1389333333,16.5364666666,11.8016666667,15.4265333333,29.8022666667,16.7474,21.2927333333,11.1568666667
637.56,11.6453333333,27.4098,18.5064666667,24.1534,16.5871333333,11.8748666667,15.4756666667,29.7917333333,16.7885333333,21.3262666667,11.1544
637.90,11.7670666667,27.5132666667,18.5954666666,24.3038666667,16.6847333333,11.952,15.5853333333,29.929,16.8958666667,21.443,11.2175333333
638.23,11.7495333334,27.4948666667,18.6350666667,24.3488666667,16.6548666667,11.9552666667,15.6234,29.8876666667,16.8782,21.4222,11.1704
638.56,11.6977333333,27.4584,18.6243333333,24.302,16.6416666667,11.9434666666,15.558,29.9087333333,16.8436,21.4562666667,11.1568666666
638.89,11.5565333333,27.3376666667,18.5334,24.2074,16.5565333333,11.9067333333,15.4588666667,29.8468,16.7420666667,21.3480666667,11.0778666667
639.22,11.5774666667,27.3287333333,18.4719333333,24.1822,16.5661333334,11.9038,15.4638,29.8292,16.745,21.3614666667,11.0760666667
639.55,11.6383333333,27.399,18.5153333333,24.2139333334,16.6162666667,11.9532666667,15.5034666667,29.7886666667,16.7417333333,21.3654,11.1224666667
639.88,11.7038666667,27.4176666667,18.5500666667,24.2458,16.6157333334,12.0170666667,15.5646,29.8052666667,16.8108666667,21.397,11.1867333333
640.21,11.6544,27.3521333333,18.5160666667,24.1766666667,16.5086,11.9932,15.479,29.7784666667,16.7634666667,21.3086,11.1917333333
640.54,11.4512666667,27.1441333333,18.3544666667,23.9808666667,16.2898,11.857,15.2749333333,29.5462666666,16.5670666667,21.0538,11.004
640.87,11.5042,27.1376,18.3938666667,24.0287333333,16.3529333333,11.8684666666,15.3132666667,29.6582,16.6914666667,21.1304,11.0372
641.20,11.5506,27.2309333333,18.4654666667,24.1167333333,16.4232666667,11.887,15.3278666667,29.6887333333,16.7935333333,21.2418,11.1383333333
641.53,11.5136,27.2199333333,18.4256,24.0971333333,16.3630666666,11.9194,15.3150666667,29.6320666667,16.7372666667,21.2012666667,11.1510666667
641.87,11.5293333333,27.1944,18.3281333333,24.0526666667,16.2978,11.897,15.2734666667,29.5851333333,16.7630666667,21.1909333333,11.0919333333
642.20,11.4629333333,27.1478666667,18.2271333333,24.0245333333,16.2299333333,11.8597333333,15.2278666667,29.5187333333,16.6740666667,21.0700666667,10.9732666667
642.53,11.5697333333,27.299,18.3431333333,24.1816666667,16.3880666667,11.9831333333,15.2876666667,29.6195333333,16.8528,21.2280666667,11.0384
642.86,11.6775333333,27.4054,18.5015333333,24.3699333333,16.5318666667,12.1328,15.3824,29.6586666666,16.9536666667,21.3655333333,11.2024
643.19,11.7475333333,27.5031333333,18.5754,24.5238,16.588,12.2170666667,15.4930666667,29.8090666667,17.1178666667,21.5041333333,11.2412
643.52,11.6617333333,27.5016666667,18.5318666667,24.4855333333,16.5488,12.1588,15.375,29.786,17.0279333333,21.4298,11.1716666667
643.85,11.8197333334,27.5886666667,18.6435333333,24.6594666667,16.656,12.2098,15.5094,29.9090666667,17.1546,21.5922666667,11.2246666667
644.18,12.0283333333,27.8357333333,18.913,24.9101333333,16.9386666667,12.4533333333,15.7576666667,30.1923333333,17.4149333333,21.8932666667,11.5221333333
644.51,11.9968666667,27.7976666667,18.8692,24.8770666667,16.9159333333,12.4485333333,15.7046666667,30.096,17.3255333334,21.8598,11.4845333333
644.84,11.7359333333,27.5011333333,18.5874666667,24.6211333333,16.6107333333,12.2012666667,15.4382,29.8839333333,16.9908666667,21.5767333333,11.2137333333
645.17,11.7598666667,27.5443333333,18.6162,24.6234,16.7563333333,12.2538,15.4898666667,29.9568,17.0582,21.7029333333,11.3010666666
645.50,11.7946666667,27.5478666667,18.665,24.5818666667,16.8527333333,12.3240666667,15.4738666667,29.9911333333,17.0764,21.8173333333,11.4480666666
645.83,11.6628,27.5352,18.6512666667,24.5644,16.8094666667,12.1991333333,15.3818,29.9828666667,17.0178,21.8565333333,11.4240666667
646.16,11.6001333333,27.4349333334,18.5888666667,24.5606,16.7017333333,12.1332666666,15.3753333333,29.9198666667,16.9222666667,21.8048,11.3821333333
646.49,11.3596,27.3053333333,18.4228666667,24.2988666667,16.4199333333,11.9422666667,15.1572,29.7484666667,16.7146,21.6026666666,11.1645333333
646.82,11.1584,27.097,18.1904666667,24.0606666667,16.2217333333,11.7775333333,14.9246666667,29.5514666667,16.4908666667,21.4242,10.9835333333
647.15,11.1428,27.0587333333,18.1886666667,24.104,16.2378,11.7729333333,14.9466,29.6179333333,16.4758,21.4315333333,11.0034666667
647.48,10.9248,26.95,18.0256666666,23.9649333333,16.0740666667,11.6261333333,14.7526666667,29.5053333333,16.369,21.2772,10.8528
647.81,10.838,26.7880666667,17.8761333333,23.8331333333,15.9144,11.5209333333,14.5653333333,29.3276,16.1722,21.1859333333,10.6308
648.14,10.7702666667,26.8029333333,17.8177333333,23.8512,15.853,11.4684,14.5485333333,29.287,16.1228,21.1440666667,10.6652666667
648.47,10.843,26.9739333333,17.9165333333,24.0175333333,15.9636,11.5572666667,14.7162,29.4747333333,16.2586,21.29,10.7239333334
648.80,10.7608,26.9792666667,17.8611333333,23.9348,15.8435333333,11.4281333333,14.6514666667,29.3810666667,16.2226666667,21.1338666667,10.6102
649.13,10.8008666667,27.0714666667,17.9562666667,24.0502,15.9002,11.4850666667,14.7942666667,29.5156,16.2454,21.1875333333,10.7128
649.46,10.946,27.0942666667,18.0051333333,24.1113333333,15.9272666667,11.6220666667,14.8723333333,29.5236,16.275,21.2124666667,10.808
649.79,11.0161333333,27.1434666667,18.0649333333,24.0858666667,16.0156,11.7163333333,14.8914666667,29.5569333333,16.2944666667,21.2512,10.9514
650.11,11.0906666667,27.1153333333,18.0894666667,24.1309333333,16.0932666667,11.7219333333,14.9397333333,29.6186,16.3480666667,21.2835333333,11.0508666667
650.44,11.2862,27.3062,18.2943333333,24.3272666667,16.286,11.8951333333,15.1288666667,29.7556666667,16.5400666667,21.4289333333,11.2589333333
650.77,11.3006666667,27.2966,18.2744,24.2486,16.2779333333,11.9092,15.1545333333,29.7374666667,16.5778,21.5121333333,11.2598
651.10,11.465,27.4160666667,18.3916,24.3386666667,16.3674,12.0,15.3144,29.7608666667,16.6459333333,21.5941333333,11.3768
651.43,11.3693333333,27.3941333333,18.3512666667,24.3075333333,16.3425333333,11.9421333333,15.2691333333,29.7141333333,16.6356666667,21.5610666667,11.4282
651.76,11.2792666667,27.359,18.2959333333,24.2190666666,16.3051333333,11.9179333333,15.2277333333,29.6657333333,16.5194,21.4906,11.268
652.09,11.3778666667,27.4475333333,18.4206,24.254,16.3770666667,12.0182666667,15.2396666667,29.6561333333,16.5794666667,21.5441333333,11.4046
652.42,11.2906666667,27.3138666667,18.2531333333,24.1184666666,16.2759333333,11.9006,15.0388,29.5704,16.4664,21.4673333333,11.3069333334
652.75,11.0625333333,27.1278,18.089,23.9268,16.0548666667,11.7052,14.7874666667,29.3174666667,16.2767333333,21.2621333334,11.0171333333
653.08,10.8815333333,27.0452666667,17.9766,23.755,15.9379333333,11.5470666667,14.6375333333,29.2192,16.1858,21.151,10.8746
653.41,10.8200666667,27.033,17.9299333333,23.7224666667,15.8735333333,11.4842,14.5649333333,29.1756,16.1704,21.1270666667,10.8218
653.74,10.7778666667,27.0368666667,17.8402,23.7166,15.8617333333,11.4517333333,14.5116666667,29.1336666667,16.1660666667,21.1475333333,10.7645333333
654.06,10.6374,26.9612666667,17.8050666667,23.6534,15.7492,11.3676,14.4389333333,28.9971333333,16.0676666667,21.1183333333,10.7238666667
654.39,10.618,27.0469333333,17.8244666667,23.6764,15.7068666667,11.375,14.3688666667,29.0098,16.0513333333,21.0712666667,10.7353333334
654.72,10.4472666667,26.9623333333,17.7293333333,23.565,15.6344,11.3344,14.2196,28.9068666667,15.9844666667,20.9764,10.6343333333
655.05,10.5464,27.1166666667,17.8578,23.6478666667,15.7239333333,11.4221333333,14.3024,29.0674666667,16.0604,21.0464666667,10.697
655.38,10.5784,27.0812666667,17.8454666667,23.6009333333,15.6919333333,11.4150666667,14.3081333333,29.0815333333,16.1424666667,21.0896,10.7695333333
655.71,10.5688666667,27.0839333334,17.8549333333,23.6144,15.6996666667,11.416,14.328,29.105,16.1824666667,21.1112,10.7745333333
656.04,10.6654,27.1885333333,18.0293333333,23.7436,15.7640666666,11.5495333333,14.4906,29.1278666667,16.2903333333,21.2046,10.975
656.37,10.7285333333,27.2176,18.0268666667,23.8136,15.8134666667,11.5577333333,14.53,29.1873333333,16.3416666667,21.2036,11.0846666667
656.69,10.8505333333,27.4186666667,18.1979333333,24.0228,15.9540666667,11.7325333333,14.7036666667,29.3636666667,16.5142666667,21.3986,11.3188666667
657.02,10.8569333333,27.4851333333,18.1746,24.0179333333,15.9234666667,11.6687333333,14.7192,29.4092,16.5058,21.3967333333,11.2762
657.35,10.9224666667,27.596,18.327,24.0196,15.9331333333,11.7465333333,14.8002666667,29.4888,16.5791333333,21.405,11.3182666667
657.68,10.9144666667,27.5664666667,18.2404,23.9102666667,15.8636,11.6636666667,14.7442,29.4779333333,16.4727333333,21.309,11.1754666667
658.01,10.9283333333,27.5166666667,18.2527333333,23.9048666667,15.9302666667,11.6709333333,14.7966666667,29.4028,16.4747333333,21.3304666666,11.1803333333
658.34,10.9204666667,27.5390666667,18.2308666667,23.9151333333,15.8722666667,11.6428666666,14.7920666667,29.3906,16.4503333333,21.3508666667,11.2011333333
658.66,10.8085333333,27.3991333333,18.0915333333,23.7837333333,15.6848666667,11.5438,14.7294666667,29.2556,16.323,21.2386666667,11.1084
658.99,10.8779333333,27.4094,18.1523333333,23.8208666667,15.6893333333,11.6298666667,14.7584,29.2489333333,16.3323333333,21.2542666667,11.1795333333
659.32,10.7748,27.2890666667,18.0662,23.7392666667,15.5537333333,11.5608,14.6349333333,29.1684,16.2346,21.1128,11.1158666666
659.65,10.6475333333,27.2076666666,18.017,23.6704,15.4436666667,11.4642666667,14.5192,29.1679333333,16.1049333333,21.0621333333,11.0166
659.98,10.8206666667,27.3674,18.1950666667,23.7462,15.6169333333,11.6766666667,14.6536,29.2759333333,16.2158,21.2464666667,11.1655333333
660.31,10.7438,27.2922666667,18.0879333333,23.6122666667,15.4982666667,11.6169333333,14.5718,29.1270666667,16.1248,21.1300666667,11.0352
660.63,10.715,27.2606,18.1186,23.6278666667,15.5095333333,11.6515333333,14.6319333333,29.0860666667,16.1280666667,21.1777333333,11.0458
660.96,10.6411333333,27.2086666667,18.0433333333,23.5881333333,15.4881333333,11.6167333333,14.6026,29.0382,16.0003333333,21.1402666667,10.9651333334
661.29,10.6345333333,27.1896666667,18.0810666667,23.6128666667,15.4940666667,11.6747333333,14.5858666667,29.0333333333,16.0504,21.1584666667,11.0933333333
661.62,10.47,27.128,17.9758,23.5733333333,15.3248666667,11.5172666667,14.4203333334,28.9896,15.9376666667,21.0182,11.0078
661.94,10.3498666667,27.0011333334,17.8691333333,23.4258,15.2546,11.3988,14.2974,28.9045333333,15.8056666667,20.8872,10.8902666667
662.27,10.5629333333,27.1116666667,18.0446,23.5744666667,15.4405333333,11.5136,14.4078666667,29.0461333334,15.9760666667,21.0382,11.0378666667
662.60,10.4989333333,27.1246,18.0166666667,23.5442,15.4497333333,11.4216,14.3580666667,29.1201333334,15.9486,21.0144666667,11.0051333333
662.93,10.4623333333,27.1666,17.9560666666,23.4818,15.456,11.3294,14.3234666667,29.051,15.9264,21.0234666667,10.8966
663.26,10.5092666667,27.1996666667,17.9774666667,23.4892666667,15.5182,11.2818,14.3433333333,28.9944,15.9623333333,21.0167333333,10.8568
663.58,10.2044,26.9738666667,17.7216,23.2904666667,15.2532,10.9790666667,14.1762,28.7992666667,15.7762,20.7876,10.5784
663.91,10.2445333333,26.8938666667,17.717,23.33,15.27,10.9302666667,14.1680666667,28.8055333333,15.74,20.807,10.6274
664.24,10.2836,26.8314666667,17.6964666667,23.2701333333,15.2131333333,10.942,14.1058666667,28.7133333333,15.7603333333,20.7614666667,10.6606666667
664.57,10.1924,26.7495333333,17.6436666667,23.1838666667,15.0552666667,10.8052,14.0188666667,28.5963333333,15.707,20.662,10.584
664.89,10.1339333333,26.7264666667,17.5966,23.0838,14.9666,10.7096666667,13.9805333333,28.6171333333,15.621,20.6213333333,10.4626
665.22,10.4532,26.9598,17.8316666667,23.2302,15.2044,10.9712,14.3104666667,28.8216,15.8394666667,20.8640666667,10.7568
665.55,10.6542,26.9522,17.9896,23.3861333333,15.3726,11.1191333333,14.4647333334,28.8880666667,15.9234,20.9802666667,10.9391333333
665.87,10.5093333333,26.9267333333,17.8908666666,23.3754666667,15.3426,10.9994666667,14.3978,28.7892666667,15.8409333333,20.9530666667,10.8694
666.20,10.6374666666,27.0690666667,18.138,23.5569333333,15.4358666667,11.1746666667,14.5365333333,28.8542666667,15.9358666667,21.1337333333,11.0388666667
666.53,10.7138,27.1318,18.2798,23.5664666667,15.44,11.2668666667,14.67,28.9718666667,15.988,21.196,11.1563333333
666.86,10.9188666667,27.271,18.3997333333,23.6941333333,15.5082666667,11.4708666667,14.8011333333,29.1067333333,16.124,21.2940666667,11.3322
667.18,10.9786666667,27.2702,18.3665333333,23.6954,15.4668666667,11.5454666667,14.7858,29.1072,16.1307333333,21.2601333333,11.4125333333
667.51,10.9988666666,27.3253333333,18.3862666667,23.6642,15.453,11.5822,14.7933333333,29.0500666667,16.0772,21.2756666667,11.409
667.84,10.9346,27.3958666666,18.3831333333,23.6962666667,15.3954666667,11.5487333333,14.7550666667,29.0694666667,15.9824,21.1673333334,11.3556
668.16,11.1732666667,27.634,18.5570666667,23.9102666667,15.6292666667,11.7574,14.9761333333,29.3489333333,16.183,21.4602666666,11.5466
668.49,11.3207333333,27.7219333333,18.6654666666,24.0775333333,15.7682,11.882,15.102,29.3555333333,16.2800666667,21.535,11.7068
668.82,11.1588666667,27.6023333333,18.5303333333,23.9956,15.5984666667,11.7510666667,14.9288666667,29.1856666667,16.1403333333,21.3889333333,11.4932
669.14,11.1360666667,27.7228666667,18.6165333333,24.0341333333,15.574,11.8357333333,14.9975333333,29.3455333333,16.2515333333,21.4148,11.5419333333
669.47,11.3662,27.8586,18.8230666667,24.2112,15.6850666667,12.0929333333,15.2118666667,29.5158666667,16.4240666667,21.4718666667,11.8142666667
669.80,11.5290666667,27.9428666667,18.7998,24.2238666666,15.8136666667,12.1352,15.3612666667,29.5506,16.5332,21.5441333333,11.8286
670.13,11.5886666667,27.9195333333,18.8315333333,24.2645333333,15.8663333333,12.2012666667,15.3879333333,29.4904666667,16.5736666667,21.5384666667,11.9514666667
670.45,11.4939333333,27.7810666667,18.7598,24.1861333333,15.8488,12.1339333334,15.3456666667,29.4202,16.5356666667,21.4592,11.8272666667
670.78,11.7708,28.0604,19.0605333333,24.4221333333,16.0579333333,12.3526666667,15.6304,29.5796,16.7378,21.7428,12.0858
671.10,11.9272666667,28.1434666667,19.1822,24.5664666667,16.1858666667,12.4811333333,15.7174666667,29.7250666667,16.9456666667,21.7978,12.1766
671.43,12.1182,28.2296,19.3448666667,24.6096,16.3444666667,12.5560666667,15.8878,29.7998666667,17.0547333333,21.9380666667,12.3264
671.76,12.1567333334,28.2282,19.3596666667,24.6571333333,16.3523333333,12.6120666667,15.9104666667,29.7309333333,17.1154666667,21.8864,12.4299333334
672.08,12.0772666667,28.1726666667,19.3761333333,24.5686666667,16.3270666667,12.5661333333,15.8425333333,29.669,17.0041333333,21.8385333333,12.3289333333
672.41,12.2924666667,28.2483333333,19.5392666667,24.6361333333,16.455,12.7658666667,16.0284,29.8022666667,17.164,21.9475333333,12.5729333333
672.74,12.4298,28.3995333333,19.5719333333,24.7037333334,16.5709333333,12.7728666667,16.1214,29.7772666667,17.2098,22.0758,12.6600666667
673.06,12.2775333333,28.2883333333,19.4417333333,24.5246,16.4378666667,12.6481333333,16.0108,29.6357333333,17.0730666667,21.9880666667,12.5343333333
673.39,12.283,28.2534666667,19.4350666667,24.6051333333,16.3830666667,12.6813333333,15.9542666667,29.6315333333,17.1176666667,21.9362666667,12.6258
673.72,12.3304666667,28.3896666667,19.5072666667,24.7923333333,16.4324,12.7243333333,16.023,29.7404,17.1731333333,21.9983333333,12.6595333333
674.04,12.5083333333,28.5938,19.6676666666,24.9981333333,16.5931333333,12.8219333333,16.1968666667,29.9033333333,17.2347333333,22.2064666667,12.9236
674.37,12.4400666667,28.5294666667,19.6059333333,24.9798666667,16.5774666667,12.7334,16.0473333333,29.8444666667,17.1874,22.061,12.7953333334
674.69,12.3522,28.4856666667,19.54,24.8867333333,16.49,12.6567333333,16.021,29.88,17.1300666667,22.0466666667,12.7576
675.02,12.3231333333,28.4351333333,19.4376666666,24.9037333333,16.4217333333,12.6038,15.8726,29.8529333333,17.0899333333,21.9902,12.6986
675.35,12.2398666667,28.3486666667,19.3634666667,24.8564666667,16.325,12.5207333333,15.8046,29.7855333333,17.0016,21.9149333334,12.6356
675.67,12.3601333333,28.3986,19.3542,24.9125333333,16.3547333334,12.5768,15.887,29.8074666667,17.1565333333,21.9708,12.776
676.00,12.3405333333,28.4549333333,19.3607333333,24.9873333333,16.4378,12.5652,15.8511333333,29.7798666667,17.2180666667,22.0369333333,12.7843333333
676.32,12.3059333334,28.4748,19.394,25.0005333333,16.3675333333,12.6454,15.8194,29.7347333333,17.2201333333,21.9914,12.7351333333
676.65,12.2986,28.5525333333,19.3690666667,25.0976666667,16.4593333333,12.6884666667,15.7654,29.8187333333,17.1574,21.9934666667,12.6309333333
676.97,12.3167333333,28.5762666667,19.4249333333,25.1282,16.4943333333,12.7444666667,15.7699333333,29.7934666667,17.109,22.0674,12.6207333333
677.30,12.2976666667,28.5335333333,19.3343333333,25.0639333333,16.4822,12.7221333333,15.7672666667,29.7726,17.0818,22.0777333333,12.5555333333
677.63,12.2032666667,28.4540666667,19.2665333333,24.9194666667,16.3596,12.6975333333,15.6723333333,29.7379333333,17.0518,22.0194666667,12.4190666667
677.95,12.0945333333,28.4745333333,19.2181333333,24.8486666667,16.2036,12.6332666667,15.5781333333,29.7638,16.9259333333,21.9461333333,12.3901333333
678.28,12.0892666667,28.5427333333,19.2870666667,24.9358666667,16.2410666667,12.6244,15.5638666667,29.7344,16.8878666667,22.0242,12.3776
678.60,11.9975333333,28.488,19.2618666667,24.8653333333,16.2102,12.6677333333,15.5522666667,29.6538,16.8698,22.0390666667,12.3167333334
678.93,11.883,28.3584,19.2147333333,24.7371333333,16.1030666667,12.5736666667,15.4125333333,29.5435333333,16.7851333333,21.9522666666,12.1587333333
