wavelength,Back_PhrFrum,Belly_PhrFrum,Breast_PhrFrum,Crissum_PhrFrum,Crown_PhrFrum,DorTail_PhrFrum,Patch10_PhrFrum,Patch11_PhrFrum,Rump_PhrFrum,Throat_PhrFrum,WingTip_PhrFrum
572.49,8.10426666666,30.2482666667,4.6612,26.6279111111,5.11076666666,6.0972,5.91673333333,6.90996666667,10.2110666666,6.3554,7.9828
572.83,8.08851666665,30.2571666667,4.62813333333,26.6047074074,5.0997,6.09873333334,5.89393333333,6.89506666667,10.2075,6.3566,7.9682
573.17,8.13765000001,30.3416666667,4.67146666667,26.6767111111,5.1527,6.1548,5.94373333333,6.92223333333,10.2445333333,6.422,8.01693333333
573.51,8.165975,30.3329666667,4.70066666667,26.6516518519,5.18936666667,6.18686666667,5.9974,6.96036666667,10.2622666667,6.45406666667,8.07493333333
573.85,8.21328333335,30.3922666667,4.737,26.6966481482,5.23933333333,6.22693333333,6.03566666667,6.99363333333,10.2900333333,6.48866666667,8.11786666667
574.19,8.25794999999,30.4058,4.7904,26.7283333333,5.2847,6.2662,6.07093333333,7.02873333333,10.3098,6.5146,8.17253333333
574.53,8.29720833333,30.461,4.81593333333,26.7695777778,5.3273,6.30986666667,6.11913333333,7.06743333333,10.3288666667,6.57313333333,8.2122
574.87,8.29060833334,30.4628,4.82666666667,26.7575962963,5.3386,6.31726666667,6.12193333333,7.05513333333,10.3278,6.58286666667,8.2096
575.21,8.26926666668,30.4740333333,4.82606666667,26.7436444445,5.3429,6.31273333333,6.1136,7.04876666667,10.3232,6.58653333333,8.21926666667
575.55,8.26090000001,30.4785666667,4.83806666667,26.7600962963,5.36806666667,6.31706666667,6.10686666667,7.05666666667,10.3304,6.5996,8.2058
575.89,8.22009999999,30.4352,4.78866666667,26.7301777778,5.329,6.26986666667,6.05686666667,7.01716666667,10.2711333333,6.5754,8.1562
576.22,8.230225,30.4573333333,4.81746666667,26.7619148148,5.3413,6.27586666667,6.0774,7.0329,10.2962333333,6.58933333333,8.17686666667
576.56,8.24925833333,30.4903,4.8386,26.8127222222,5.3616,6.28313333333,6.0926,7.03296666667,10.3170666667,6.60726666667,8.20013333333
576.90,8.16174166668,30.4465333333,4.7696,26.7718962963,5.28866666667,6.2036,6.0202,6.9742,10.2605333334,6.53006666667,8.13106666667
577.24,8.18360833333,30.5018333333,4.79446666666,26.8522037037,5.3077,6.235,6.0124,6.9951,10.2903666667,6.5538,8.14193333333
577.58,8.15929166666,30.4969666667,4.77306666667,26.8508111111,5.2815,6.2052,5.99746666667,6.997,10.2704333333,6.54086666667,8.1388
577.92,8.13735833333,30.5175666667,4.73753333333,26.8461740741,5.26526666667,6.20753333334,5.98213333333,7.0114,10.2541,6.533,8.13993333333
578.26,8.16604166666,30.5654,4.77586666667,26.9225962963,5.30013333333,6.25466666667,6.00126666667,7.0564,10.3091666667,6.56146666667,8.20953333333
578.60,8.18909166666,30.5589,4.77473333333,26.9560333333,5.31503333333,6.267,6.0286,7.09366666667,10.3251333333,6.57113333334,8.22666666667
578.94,8.24906666666,30.6145,4.83513333333,27.0108592592,5.35233333333,6.30926666667,6.06993333333,7.15236666667,10.3911,6.63086666667,8.278
579.28,8.22102499999,30.5575,4.8056,26.9958962963,5.30446666667,6.29126666667,6.05086666667,7.14853333333,10.3669333333,6.57233333333,8.29313333333
579.61,8.30100000001,30.6689333333,4.8778,27.0982851852,5.38546666667,6.37726666667,6.12686666667,7.23123333333,10.4515,6.6592,8.4082
579.95,8.35207499999,30.7360333333,4.9044,27.1342185185,5.44183333333,6.43226666667,6.1412,7.2732,10.4921,6.6956,8.47346666667
580.29,8.36249166667,30.7599,4.92706666667,27.1477666667,5.4505,6.44753333333,6.14393333333,7.30473333333,10.4841333333,6.6848,8.48486666667
580.63,8.41415000001,30.8040666667,4.98693333333,27.1749555556,5.5026,6.5096,6.19946666667,7.34566666667,10.5221666667,6.73453333333,8.54073333333
580.97,8.37164166667,30.8030666667,4.91833333333,27.134537037,5.46846666667,6.46113333333,6.1552,7.2989,10.4860666667,6.6946,8.4738
581.31,8.44114166667,30.8537333333,4.9822,27.1818185185,5.54816666667,6.5206,6.22586666667,7.35976666667,10.5383666667,6.75646666667,8.51313333333
581.65,8.43899166667,30.8407,5.00253333333,27.1878925926,5.544,6.49893333333,6.2026,7.3516,10.5380333333,6.7516,8.49746666667
581.98,8.41232500001,30.8206333333,4.97433333333,27.1267740741,5.50836666667,6.45453333333,6.17,7.31786666667,10.5109666667,6.723,8.4524
582.32,8.42270833332,30.8436666667,4.98866666667,27.1581074074,5.50646666667,6.44813333333,6.15293333333,7.2985,10.5029,6.7182,8.46433333333
582.66,8.509225,30.9207333333,5.09406666667,27.257325926,5.60723333333,6.548,6.24513333334,7.40216666667,10.5769666667,6.79206666667,8.55513333333
583.00,8.58617499999,30.991,5.1532,27.3123666667,5.6862,6.61666666667,6.31033333333,7.43126666667,10.6364666667,6.8876,8.62606666667
583.34,8.61395,30.9661,5.19026666667,27.3197111111,5.71956666667,6.62993333333,6.3342,7.4424,10.6473666667,6.88713333333,8.63133333333
583.68,8.61390833333,30.9307666667,5.2288,27.2944814815,5.73136666667,6.63293333334,6.3458,7.43223333333,10.6424,6.8956,8.61526666667
584.01,8.60128333333,30.9108,5.18606666667,27.2890703704,5.71363333333,6.6034,6.3294,7.39923333333,10.6097333333,6.87393333333,8.59493333333
584.35,8.61765,30.8972333333,5.17466666667,27.3022629629,5.71333333333,6.5834,6.29186666667,7.41386666667,10.5986333333,6.85913333333,8.5908
584.69,8.73975833333,30.9873333333,5.31786666667,27.4177222222,5.83536666667,6.72333333333,6.42146666667,7.54093333333,10.7030666667,6.97913333333,8.74666666667
585.03,8.77105000001,31.0655,5.34586666667,27.4820333333,5.8706,6.7788,6.43686666667,7.5606,10.7900666667,7.0228,8.82713333333
585.37,8.84414166666,31.1543333333,5.3948,27.5588925926,5.93353333333,6.85526666666,6.52033333333,7.59796666667,10.8785666667,7.0822,8.9126
585.70,8.92774166667,31.1616333333,5.45706666667,27.6041851852,5.99896666667,6.92373333333,6.56066666667,7.68093333333,10.935,7.13753333333,9.03213333333
586.04,8.91380000001,31.1917333333,5.44626666667,27.5880111111,5.98396666667,6.89806666667,6.53826666667,7.6767,10.9294333333,7.13013333334,9.00606666667
586.38,8.79085000001,31.0923,5.28786666667,27.4938814815,5.85596666667,6.77586666667,6.39666666667,7.52733333333,10.7918666667,7.00586666667,8.8996
586.72,8.83368333334,31.1471,5.30046666667,27.5596592593,5.84253333333,6.7826,6.39546666667,7.51883333333,10.8122,7.00093333333,8.91786666667
587.06,8.75154999999,31.072,5.19613333333,27.4909481481,5.75383333333,6.70313333333,6.29366666667,7.45513333333,10.7365,6.9208,8.85373333333
587.39,8.713,31.0193666667,5.12726666667,27.4696444445,5.7109,6.6232,6.24966666667,7.4421,10.7077,6.87506666667,8.78993333333
587.73,8.66350833333,30.9694666667,5.08786666667,27.419362963,5.6577,6.55926666667,6.20613333333,7.4197,10.7009333333,6.83953333334,8.771
588.07,8.65949166668,30.9771666667,5.1294,27.4260962963,5.6891,6.5662,6.22493333333,7.41436666667,10.7417666667,6.8624,8.79273333333
588.41,8.61822499999,30.9220333333,5.07833333334,27.3736222222,5.63366666667,6.50526666667,6.19606666666,7.38726666667,10.7251666667,6.81993333333,8.77433333333
588.74,8.54224166667,30.7923,5.01226666667,27.2741222222,5.56193333334,6.44153333333,6.14526666667,7.33266666667,10.6378,6.768,8.71026666667
589.08,8.505525,30.7674333333,4.95666666667,27.2484592592,5.50206666667,6.37053333333,6.08446666667,7.27473333333,10.5767666667,6.73413333333,8.6798
589.42,8.43377499999,30.8049,4.90673333333,27.2289703704,5.4386,6.31153333333,6.04333333333,7.20223333333,10.5307666667,6.67806666667,8.57646666667
589.76,8.41825833333,30.7800666667,4.8464,27.2035851852,5.39206666667,6.30206666667,6.01166666667,7.1622,10.4870666667,6.63206666667,8.55606666667
590.09,8.48944999999,30.8609333333,4.909,27.2534444444,5.45746666667,6.34213333333,6.091,7.22866666667,10.5694,6.69533333333,8.60026666667
590.43,8.48905,30.8748333333,4.93853333333,27.2167037037,5.499,6.36326666667,6.1118,7.28026666667,10.5693,6.70313333333,8.63393333333
590.77,8.57384999999,31.0011666667,5.0404,27.3223037037,5.5913,6.44546666667,6.2064,7.36183333333,10.6756333333,6.79066666667,8.72146666667
591.11,8.63349999999,31.0872,5.1172,27.3719814815,5.61953333333,6.52146666667,6.24786666667,7.37906666667,10.7185333333,6.8172,8.78013333333
591.44,8.73159166667,31.2253333333,5.22106666667,27.4735814815,5.7001,6.6372,6.3474,7.45593333333,10.8073,6.8902,8.8486
591.78,8.77873333335,31.2532333333,5.22693333333,27.5251296296,5.7135,6.64806666667,6.389,7.501,10.8063,6.921,8.88893333333
592.12,8.72239166667,31.2625,5.13306666667,27.5090074074,5.66996666667,6.58853333333,6.30453333333,7.41346666667,10.7118,6.85266666667,8.81793333333
592.46,8.73391666668,31.2823333333,5.158,27.5239962963,5.69773333333,6.5734,6.3128,7.3907,10.7345666667,6.85713333333,8.83473333333
592.79,8.688575,31.2684,5.12273333333,27.5002148148,5.67036666667,6.55773333333,6.28873333333,7.36076666667,10.7302,6.82293333333,8.80573333333
593.13,8.70654166666,31.2272333333,5.1324,27.5269703704,5.67183333333,6.5578,6.27906666667,7.33896666667,10.7321666667,6.83386666667,8.82586666667
593.47,8.72460000001,31.2041666667,5.2008,27.5162111111,5.74376666667,6.60586666667,6.3174,7.3979,10.7699,6.90053333333,8.88106666667
593.80,8.70791666666,31.1955666667,5.212,27.489937037,5.75923333333,6.617,6.29253333334,7.40446666667,10.7668666667,6.8856,8.907
594.14,8.64498333333,31.1492666667,5.1394,27.4649111111,5.69733333333,6.5338,6.22953333334,7.34136666667,10.718,6.83246666667,8.8366
594.48,8.62162499999,31.0623333333,5.11186666667,27.3648481482,5.6502,6.49246666667,6.18813333333,7.2914,10.6719666666,6.80253333333,8.80813333333
594.81,8.61246666667,31.0461,5.07633333333,27.3707888889,5.6524,6.499,6.19986666667,7.28503333333,10.6744333333,6.804,8.8198
595.15,8.58570833333,30.9584333333,5.0768,27.3157518518,5.65276666667,6.4866,6.19213333333,7.26523333333,10.6595666667,6.82613333333,8.79466666667
595.49,8.56460833335,30.9699333333,5.09086666667,27.3017851852,5.64733333333,6.49266666667,6.1962,7.23216666667,10.6663,6.79906666667,8.77693333333
595.82,8.62198333333,30.9251333333,5.16326666667,27.2926777778,5.69123333333,6.55413333333,6.26046666667,7.28876666667,10.7159666667,6.85686666667,8.8
596.16,8.61488333332,30.9427666667,5.1322,27.2930148148,5.6624,6.5728,6.244,7.28366666667,10.6689,6.84633333333,8.79993333333
596.50,8.66535833333,31.0082666667,5.19293333333,27.3655037037,5.72216666667,6.6208,6.30293333333,7.35376666667,10.7102333333,6.9072,8.8434
596.83,8.66033333333,31.0464,5.185,27.3568962963,5.724,6.64873333333,6.31186666667,7.38113333333,10.7137333333,6.88833333333,8.85493333333
597.17,8.64049166667,31.0708333333,5.14633333333,27.3825296296,5.66183333333,6.62273333333,6.2894,7.34206666667,10.6926666667,6.8468,8.8142
597.51,8.64700000001,31.0649,5.1396,27.3982629629,5.6413,6.62746666667,6.30626666667,7.36343333333,10.6970333333,6.85726666667,8.82466666667
597.84,8.65195,31.0943,5.15313333333,27.4231814815,5.63956666667,6.65453333333,6.31673333333,7.36376666667,10.7178333333,6.87786666667,8.828
598.18,8.67129999999,31.138,5.17966666667,27.5014074074,5.67296666667,6.72486666667,6.34833333333,7.40943333333,10.7629,6.9274,8.874
598.52,8.72900833333,31.1981,5.21773333333,27.5689444445,5.7007,6.7728,6.3816,7.4772,10.7948666667,6.98206666667,8.90273333333
598.85,8.70870833333,31.2465333333,5.17886666667,27.5861740741,5.67393333333,6.73693333333,6.3394,7.44636666667,10.7516,6.9266,8.895
599.19,8.73895833335,31.2234333333,5.17733333333,27.5650925926,5.6982,6.7826,6.34566666667,7.48766666667,10.7624,6.946,8.919
599.53,8.76991666667,31.2857666667,5.21946666667,27.6509962963,5.72683333333,6.83686666667,6.38506666666,7.5306,10.8109666667,6.97233333333,8.99273333333
599.86,8.80924166668,31.3351333333,5.28226666667,27.6657888889,5.77493333333,6.87493333333,6.4266,7.57383333333,10.8702,6.99946666667,9.0148
600.20,8.73706666665,31.2445333333,5.2064,27.5731888889,5.6819,6.8164,6.3368,7.48726666667,10.7790333333,6.91866666666,8.94386666667
600.53,8.70572500001,31.1926333333,5.15926666667,27.5794814815,5.63436666667,6.7578,6.293,7.43446666667,10.7333333333,6.86793333333,8.8816
600.87,8.74228333333,31.1755666667,5.18606666667,27.5618555556,5.7052,6.78133333333,6.32146666667,7.4673,10.7543,6.92,8.912
601.21,8.70177500001,31.1428666667,5.15646666667,27.5135703704,5.68276666667,6.77526666667,6.2742,7.4283,10.7098,6.88833333333,8.83353333333
601.54,8.70554166665,31.1787,5.12806666667,27.5067962963,5.6782,6.794,6.26526666667,7.425,10.6993333333,6.87113333334,8.82573333333
601.88,8.71196666667,31.1543333333,5.149,27.4589222222,5.68356666667,6.7686,6.27526666667,7.4365,10.6936333333,6.8514,8.79993333333
602.21,8.63173333334,31.1278666667,5.10566666667,27.4061407407,5.61763333333,6.70826666667,6.20493333333,7.35526666667,10.6399666667,6.7878,8.76233333333
602.55,8.68213333334,31.1573,5.16546666667,27.441662963,5.65056666667,6.75346666667,6.2688,7.42673333333,10.7084666667,6.85026666667,8.82646666667
602.88,8.68515833333,31.1958333333,5.16966666667,27.4924074074,5.62816666667,6.73566666667,6.2818,7.436,10.7039,6.86353333333,8.84053333333
603.22,8.62989999999,31.1713333333,5.10726666667,27.4531740741,5.57243333333,6.6622,6.22613333333,7.36883333333,10.6437333333,6.8232,8.8022
603.56,8.63241666667,31.1997333333,5.09733333333,27.4835111111,5.57686666667,6.67546666667,6.2432,7.3638,10.6690666667,6.84886666667,8.8086
603.89,8.68179166667,31.226,5.14006666667,27.5114407407,5.63343333333,6.72266666667,6.2962,7.4232,10.7230333333,6.90606666667,8.8636
604.23,8.68396666665,31.2508666667,5.14386666667,27.4819370371,5.64736666667,6.728,6.30706666667,7.40803333333,10.7184666667,6.91186666667,8.89093333333
604.56,8.67493333334,31.2808333333,5.15193333333,27.4898703704,5.63566666667,6.7228,6.2988,7.3976,10.7195333333,6.89113333333,8.92786666667
604.90,8.64705833333,31.2899,5.1326,27.5085481481,5.60673333333,6.67773333333,6.26826666667,7.34433333333,10.7001,6.85413333334,8.92146666667
605.23,8.66376666666,31.2684666667,5.17306666667,27.5291814815,5.6168,6.68026666667,6.27613333333,7.3471,10.7222,6.869,8.94126666667
605.57,8.67460833334,31.3417,5.17406666667,27.5817666667,5.62496666667,6.70393333333,6.29453333333,7.34663333333,10.7318333333,6.90666666667,8.97066666667
605.90,8.66906666667,31.3044333333,5.16306666667,27.5389037037,5.64736666667,6.70466666667,6.3044,7.35856666667,10.7352,6.9136,8.98653333333
606.24,8.68212500001,31.3524,5.13646666667,27.5953444445,5.64703333333,6.72586666667,6.29546666667,7.3539,10.7336666667,6.9044,8.99186666667
606.58,8.67087499999,31.3378333333,5.12613333333,27.5855407407,5.64633333333,6.70773333333,6.2806,7.34666666667,10.7381666667,6.89026666666,9.0022
606.91,8.69660833332,31.3481666667,5.15286666667,27.5798185185,5.674,6.7268,6.29666666667,7.39056666667,10.769,6.9026,9.0344
607.25,8.7044,31.3417,5.15126666667,27.5610777778,5.66666666667,6.70866666667,6.28766666667,7.411,10.7318333333,6.8674,9.033
607.58,8.74199166667,31.4053666667,5.17846666667,27.6082444445,5.66563333333,6.73373333333,6.30406666667,7.4161,10.7564666667,6.894,9.07413333333
607.92,8.74539166667,31.4237333333,5.19393333333,27.6326481481,5.6702,6.74026666667,6.3256,7.44323333333,10.7947333333,6.92293333333,9.09506666667
608.25,8.78784999999,31.5167333333,5.2418,27.7179296296,5.72243333333,6.80106666667,6.3868,7.5132,10.8685666667,6.99486666667,9.13693333333
608.59,8.90731666667,31.6039666667,5.32333333333,27.7910814815,5.8111,6.91433333333,6.51026666667,7.62693333333,10.9630666667,7.09926666667,9.24706666667
608.92,8.94801666665,31.6025666667,5.34546666667,27.7839740741,5.8555,6.9582,6.5336,7.68343333333,10.9676,7.11446666667,9.29586666667
609.26,8.94288333334,31.5300333333,5.33446666667,27.7550185185,5.84393333333,6.93906666667,6.52493333333,7.6707,10.9622333333,7.08633333333,9.3122
609.59,9.00009166667,31.5909333333,5.38953333333,27.8380333333,5.9039,7.00506666667,6.58686666667,7.73743333333,11.0066,7.14993333333,9.36753333333
609.93,9.00864166667,31.5684666667,5.4608,27.8211740741,5.9619,7.05766666667,6.63766666667,7.77336666667,11.0306,7.2118,9.43426666667
610.26,8.96503333333,31.5725333333,5.44293333333,27.8142259259,5.9342,7.05186666667,6.6026,7.74573333333,10.9932666667,7.20546666667,9.41846666666
610.60,8.92005833333,31.5909333333,5.414,27.8255518518,5.91093333333,7.0446,6.5698,7.71473333333,10.9556,7.18453333333,9.3978
610.93,8.96075,31.6110333333,5.44946666666,27.8611407407,5.95043333334,7.12293333333,6.599,7.73146666667,10.9661,7.24593333334,9.48846666667
611.27,8.94875833333,31.5967666667,5.4442,27.8782074074,5.98646666667,7.1272,6.60126666667,7.73736666667,10.9345666667,7.22213333333,9.51293333333
611.60,8.96688333334,31.6289666667,5.43426666667,27.8940185185,6.00196666667,7.14733333333,6.58953333333,7.7683,10.913,7.23133333333,9.5376
611.93,8.9199,31.5167,5.38273333333,27.8308555555,5.95053333333,7.08953333334,6.5432,7.71593333333,10.8339,7.1794,9.4924
612.27,8.80447499999,31.4007,5.29653333333,27.727862963,5.8669,6.99406666667,6.44073333333,7.6271,10.7155666667,7.1204,9.41413333333
612.60,8.76288333333,31.4033333333,5.26933333333,27.7652,5.84636666667,6.96273333333,6.46486666667,7.5976,10.7326,7.1556,9.40313333333
612.94,8.73251666667,31.4562666667,5.2426,27.7555444444,5.8276,6.9358,6.41446666667,7.56566666667,10.6982666667,7.1472,9.35106666667
613.27,8.685175,31.4360333333,5.2182,27.7271296296,5.787,6.87413333333,6.36933333334,7.51636666667,10.6582333333,7.0886,9.29293333333
613.61,8.71395833334,31.5056333333,5.2244,27.8292777778,5.80703333333,6.86313333333,6.3522,7.52933333333,10.6674666667,7.08706666667,9.3248
613.94,8.69144166667,31.5111333333,5.19186666667,27.8130481481,5.7914,6.8518,6.3524,7.4891,10.6434666667,7.04906666667,9.27446666667
614.28,8.76748333335,31.4968,5.2932,27.8188592593,5.87813333333,6.93833333333,6.44186666667,7.564,10.7332666667,7.13906666667,9.29786666667
614.61,8.67715000001,31.4953333333,5.22973333333,27.8155037037,5.8187,6.832,6.39033333333,7.52433333333,10.7089333333,7.0574,9.21673333333
614.94,8.64668333335,31.4876666667,5.24286666667,27.7725481481,5.81856666666,6.86033333333,6.39086666667,7.5471,10.7386666667,7.07426666666,9.197
615.28,8.71281666668,31.4883,5.33186666667,27.8011074074,5.90743333333,6.93073333333,6.47626666667,7.60096666667,10.801,7.15893333333,9.25646666667
615.61,8.72639166667,31.5384333333,5.29873333333,27.8391555556,5.92816666667,6.91866666667,6.4868,7.61956666667,10.8297666667,7.1772,9.25793333333
615.95,8.76465,31.6643,5.327,27.9437333333,5.9586,6.94606666667,6.53273333333,7.67613333333,10.9095,7.19586666667,9.29526666667
616.28,8.71589999999,31.6623666667,5.29146666667,27.8906851852,5.90433333333,6.89393333334,6.48366666666,7.6361,10.8514666666,7.13953333333,9.26433333333
616.61,8.72000833334,31.6866,5.27166666667,27.9267925926,5.906,6.91433333333,6.5212,7.6734,10.8809666667,7.15166666667,9.32126666667
616.95,8.68745833335,31.6418,5.2068,27.8573592593,5.8492,6.87513333333,6.46866666667,7.617,10.8379333333,7.14113333333,9.30613333333
617.28,8.710575,31.6039666667,5.17466666667,27.7550925926,5.81923333333,6.879,6.46593333334,7.60013333333,10.8471333333,7.14233333333,9.2908
617.62,8.85886666667,31.7311,5.30086666667,27.8593111111,5.95203333333,7.01506666667,6.5906,7.76346666667,11.0076,7.29426666667,9.45706666667
617.95,8.82451666668,31.7903666667,5.2108,27.8770666667,5.9083,6.96473333333,6.55013333333,7.73463333333,10.9951666667,7.25033333333,9.47686666667
618.28,8.84933333333,31.7656333333,5.221,27.8771074074,5.89656666666,6.97806666667,6.5256,7.75646666667,11.0295333333,7.26186666667,9.448
