wavelength,Back_ThrCypf,Belly_ThrCypf,Breast_ThrCypf,Crissum_ThrCypf,Crown_ThrCypf,DorTail_ThrCypf,Patch10_ThrCypf,Patch11_ThrCypf,Rump_ThrCypf,Throat_ThrCypf,WingTip_ThrCypf
380.88,13.6432666667,26.5592666667,23.6164666667,15.7971333333,12.4960666667,12.5147333333,20.5812,31.4657333333,13.4046666667,25.0003333333,7.5872
381.24,13.6402666667,26.6005333333,23.6400666667,15.8336,12.5220666667,12.4780666667,20.4926,31.3992,13.3927333333,25.0528,7.57906666667
381.61,13.4178,26.4208666667,23.485,15.666,12.3733333333,12.377,20.3126,31.0902666667,13.1947333333,24.8766,7.38586666667
381.97,13.3566666667,26.3846,23.4802,15.6162,12.3254666666,12.3167333333,20.2713333333,30.8632666667,13.1113333333,24.8448666667,7.34526666667
382.33,13.2955333333,26.3403333333,23.4388666667,15.5115333333,12.3165333333,12.2239333333,20.1881333333,30.7538666667,13.0062,24.8638,7.2966
382.69,13.2172666667,26.2861333333,23.353,15.4381333333,12.2495333334,12.1596666667,20.0619333333,30.5456,12.9142,24.8128666667,7.2082
383.05,13.2465333333,26.3974,23.4926666667,15.4879333333,12.3069333333,12.2418,20.0444666666,30.5764,12.9709333333,24.9784666666,7.23226666667
383.41,13.3734666667,26.4665333333,23.5916666667,15.6677333333,12.4122666667,12.3019333333,20.1342,30.5021333333,13.0366,25.0334666666,7.33313333333
383.77,13.3896,26.4654,23.5850666667,15.6631333333,12.4045333333,12.3292666666,20.126,30.3449333333,13.0228,25.0960666667,7.3298
384.14,13.2826666667,26.3915333334,23.467,15.6142,12.3245333333,12.2510666667,19.9934,30.1179333333,12.9077333333,25.0064666667,7.23213333333
384.50,13.2784666667,26.4046,23.4569333334,15.6164666667,12.3562666667,12.2153333333,19.9508,29.9896666667,12.8623333333,25.0549333333,7.2172
384.86,13.2129333334,26.4138,23.4343333333,15.577,12.3198,12.1840666667,19.8445333333,29.8365333333,12.7994666667,25.0334,7.16806666666
385.22,13.1526666667,26.3594,23.4113333334,15.5313333333,12.2736,12.1067333333,19.7746,29.6542,12.7225333333,25.0353333333,7.0784
385.58,13.2565333333,26.4460666666,23.4912666667,15.6382,12.3431333333,12.2024,19.8231333333,29.6887333333,12.7943333333,25.1394,7.1726
385.94,13.1385333333,26.4161333333,23.4326,15.547,12.2372666667,12.0755333333,19.6624666667,29.6123333333,12.7155333333,25.1178,7.04446666667
386.30,12.9962,26.2854,23.3560666667,15.4820666667,12.1384,11.9962,19.5252666667,29.4054,12.6434,25.0358,6.94953333333
386.66,12.9934666667,26.3615333333,23.4262,15.5147333333,12.1799333333,12.0016666667,19.497,29.3817333333,12.6802666667,25.0918,6.98573333333
387.03,13.0901333333,26.4369333333,23.5050666667,15.6426,12.3068666667,12.0686666667,19.6388,29.3816666667,12.7954,25.1981333333,7.09366666667
387.39,12.9882,26.3554,23.3518,15.562,12.2466666667,11.9576,19.5110666667,29.2010666667,12.7313333333,25.141,7.04453333333
387.75,12.8943333333,26.2608666667,23.256,15.4724,12.1804666667,11.8160666667,19.3979333333,29.0478,12.6501333333,25.0585333333,6.90753333333
388.11,12.9562,26.3037333333,23.3432,15.5159333333,12.2369333333,11.8764666667,19.418,29.0488,12.6944666667,25.1582,6.9218
388.47,12.9123333333,26.3002666667,23.3491333333,15.4989333333,12.2147333333,11.8549333333,19.3948,29.0128,12.6942666667,25.1222,6.9014
388.83,12.9884666667,26.3143333333,23.3853333333,15.5533333333,12.2948,11.8876,19.4368666667,28.9682666667,12.7409333333,25.161,7.0044
389.19,12.9426,26.2602666667,23.3126,15.5189333333,12.2924,11.8675333333,19.3711333333,28.8865333333,12.7166666667,25.1006666667,6.99873333333
389.55,12.8721333333,26.1929333333,23.2319333333,15.4597333333,12.2639333333,11.748,19.2594666667,28.7224,12.671,25.0481333333,6.95346666667
389.91,12.8596,26.1036,23.1627333333,15.4504,12.2804,11.7498,19.2466,28.6122666667,12.6223333333,25.0116,6.96106666667
390.27,12.8998,26.1686666667,23.2293333333,15.4973333333,12.3321333333,11.7574,19.2678666667,28.6379333333,12.6534666667,25.0858666667,7.004
390.63,12.8859333333,26.1496666666,23.2139333333,15.4476666667,12.2992,11.7468,19.2374666667,28.5839333333,12.6028666667,25.0796,6.96713333333
391.00,12.7958666667,26.0102,23.0362,15.3060666667,12.1866,11.6037333333,19.0534666667,28.4036666667,12.4495333333,24.9477333333,6.87646666667
391.36,12.8002666666,26.0403333333,23.0866,15.3224,12.2136666667,11.6293333333,19.0412666667,28.4114666667,12.4696666667,25.0039333333,6.84793333333
391.72,12.8250666666,26.1442,23.1583333333,15.4619333333,12.2679333333,11.6834666667,19.0548666667,28.4436,12.5208666667,25.095,6.92953333333
392.08,12.7753333333,26.0412,23.0912,15.4101333333,12.224,11.6388,18.9861333333,28.3129333333,12.4556,25.0438,6.9142
392.44,12.7722,26.0038,23.0540666667,15.3615333333,12.1859333333,11.6096,18.9037333333,28.1768,12.4152666667,25.0496666667,6.8856
392.80,12.6546,25.9423333333,22.9252,15.285,12.0898,11.4702666667,18.7746,28.024,12.3101333333,24.9876666667,6.75013333333
393.16,12.6834,25.9759333334,22.9724,15.3450666667,12.1035333333,11.4858666667,18.7536,27.9892666667,12.3506666667,25.0476,6.78613333333
393.52,12.6953333333,26.022,22.9969333333,15.3632666667,12.1022,11.5136,18.7233333333,27.9472666666,12.3227333333,25.1122666667,6.79786666667
393.88,12.7605333333,26.1080666667,23.088,15.4397333333,12.1943333333,11.5737333333,18.7554,27.9276,12.3962666667,25.1894666667,6.87893333333
394.24,12.8076,26.1073333333,23.1024,15.4559333333,12.1961333333,11.6040666667,18.7293333333,27.8536,12.3871333333,25.1881333333,6.85926666667
394.60,12.8593333333,26.1260666666,23.1078,15.5562666667,12.2803333333,11.6059333333,18.7542666667,27.794,12.4257333333,25.2569333333,6.90033333333
394.96,12.8604666667,26.1742666667,23.1826666667,15.6372,12.3048666667,11.6644,18.7568666667,27.7386,12.4772,25.3347333333,6.93046666667
395.32,12.7302666667,26.0231333333,23.0405333333,15.5204,12.1613333333,11.5571333333,18.5927333333,27.5314666667,12.3244666667,25.2246,6.81326666667
395.68,12.6968,25.9566666667,22.9839333333,15.4355333333,12.1662,11.5203333333,18.5120666667,27.3994,12.2298666667,25.2082,6.77913333333
396.04,12.5945333333,25.9188666667,22.9149333333,15.3707333333,12.0818666667,11.4204,18.3859333333,27.2621333334,12.1346,25.1957333333,6.67146666667
396.40,12.6101333333,25.9381333333,22.9096,15.4382,12.1212666667,11.4309333333,18.3551333333,27.2526,12.1202666667,25.2362666667,6.6666
396.76,12.6806,26.0204666667,22.9903333333,15.5198666667,12.1980666667,11.538,18.3878,27.3346,12.1805333333,25.3833333333,6.74913333333
397.12,12.6477333333,26.0002666667,22.9616666667,15.4667333333,12.1934,11.4950666667,18.3941333333,27.2696,12.1212666667,25.4268,6.6726
397.48,12.6024666667,25.9091333333,22.8934,15.4327333333,12.1327333333,11.4216666667,18.3212666666,27.1704666667,12.0890666667,25.3472,6.6054
397.84,12.5743333333,25.9188,22.8263333333,15.4438,12.083,11.3826,18.2520666667,27.1288,12.0586,25.395,6.54253333333
398.20,12.5410666667,25.9400666667,22.7889333333,15.4398666667,12.0904666667,11.3874,18.2791333333,27.0326666667,12.0693333333,25.4317333333,6.56813333333
398.56,12.4813333333,25.9169333334,22.7433333333,15.3822,12.0132666667,11.3373333333,18.1863333333,26.9431333333,11.9985333333,25.402,6.505
398.92,12.436,25.8796,22.6612666667,15.3404666667,11.9580666667,11.2538,18.1546666667,26.9092,11.9323333333,25.3884,6.43613333333
399.28,12.5488,25.982,22.7407333333,15.4620666667,12.0868,11.3321333333,18.2528666667,26.9828,12.0796,25.532,6.58733333333
399.64,12.4672666667,25.9202666667,22.6382666667,15.39,11.9714666667,11.2658,18.1784,26.8720666667,12.0441333333,25.4746,6.52993333333
400.00,12.5818,26.0668666667,22.7236666667,15.5278,12.1120666667,11.3485333333,18.3064,26.9894666667,12.1778,25.6433333333,6.6522
400.36,12.5263333333,26.0308666667,22.7073333334,15.4996666667,12.0362,11.2868666667,18.2955333333,26.9474,12.1448,25.6492666667,6.64813333333
400.72,12.4924666666,26.0384,22.689,15.5071333333,11.9993333333,11.2492666667,18.251,26.8618,12.1006666667,25.6252666667,6.6366
401.08,12.4093333333,26.0114666667,22.6358666667,15.432,11.9112,11.2023333333,18.1385333333,26.7822666667,12.0580666667,25.5740666667,6.594
401.44,12.3944,26.0278666667,22.6203333333,15.4568,11.9434,11.2124,18.121,26.7096666667,12.0926666667,25.6128666667,6.63226666667
401.80,12.369,25.9688666667,22.5874666667,15.3924,11.9319333333,11.1592,18.0523333333,26.6110666667,12.0590666667,25.5183333333,6.6248
402.16,12.3093333333,25.9142,22.5404,15.3601333333,11.8898,11.0675333333,17.9416666667,26.5574,12.0050666667,25.481,6.55733333333
402.52,12.3071333333,25.939,22.5627333333,15.3706666667,11.8866,11.1105333333,17.9304666667,26.5762,12.0022666667,25.5024666667,6.58513333333
402.88,12.332,25.9476666667,22.5488666667,15.3664666667,11.8876666667,11.1321333333,17.8511333333,26.5332,12.0033333333,25.5160666667,6.61026666667
403.24,12.2520666667,25.9272,22.509,15.3226666667,11.8020666667,11.0599333333,17.7648666667,26.4656666667,11.8819333334,25.4559333333,6.53753333333
403.60,12.3826,26.0004666667,22.6084666667,15.4296,11.9145333333,11.1789333334,17.8272666666,26.5308,11.9831333333,25.5436,6.6628
403.95,12.4118666666,25.997,22.6582,15.4425333333,11.9275333333,11.2352,17.7958666667,26.5216666667,11.9784666667,25.5382666667,6.74033333333
404.31,12.4471333333,26.0479333333,22.6718,15.4698,11.973,11.2523333333,17.7493333333,26.5134,12.0252,25.5653333333,6.78846666667
404.67,12.4569333333,26.0238666667,22.6648666666,15.4706,11.9892666667,11.2572666666,17.7156666667,26.4696,12.0359333333,25.5734,6.803
405.03,12.4726666667,26.0168666667,22.6518,15.5015333333,11.965,11.2462,17.6816666667,26.4436,12.0091333333,25.5854,6.82026666667
405.39,12.5765333333,26.1378,22.7785333333,15.6075333333,12.0548666667,11.3497333333,17.7845333333,26.5878666667,12.0635333333,25.7343333333,6.91786666667
405.75,12.6454,26.2244666667,22.8328666667,15.7082666667,12.1139333333,11.4255333333,17.8752666667,26.6825333333,12.1179333333,25.8564,6.98666666667
406.11,12.6644666667,26.2444666667,22.8366,15.7132666667,12.1172666667,11.4543333333,17.8550666667,26.691,12.1047333333,25.8577333333,7.0538
406.47,12.7326666666,26.3119333333,22.8712,15.8184666667,12.2126666667,11.5252,17.9107333333,26.7335333333,12.184,25.9230666667,7.11406666667
406.83,12.7612,26.3978,22.956,15.9102666667,12.2885333333,11.5826666667,17.9780666667,26.7818666667,12.2446666667,26.0009333333,7.22213333333
407.19,12.7801333333,26.4084666667,22.9424666667,15.9143333333,12.3256666667,11.5856,17.9777333333,26.7534666667,12.2706,25.9929333333,7.2582
407.55,12.7667333333,26.4344,22.9236666667,15.924,12.3271333333,11.5516,17.9603333333,26.7702,12.2479333333,26.0117333333,7.2292
407.90,12.7843333333,26.4869333333,22.9319333333,15.9688666667,12.3418666667,11.5457333334,17.9699333333,26.7763333333,12.2777333333,26.0394,7.2302
408.26,12.7945333333,26.5185333333,22.9056666667,16.0046,12.3430666667,11.5856666667,17.9746,26.7738,12.2628,26.0352,7.24106666667
408.62,12.7994666667,26.5510666666,22.9094666667,16.0472,12.3405333333,11.5956,18.0030666667,26.8035333333,12.2936,26.0867333334,7.2888
408.98,12.8248666667,26.6263333333,22.9366,16.121,12.4117333333,11.6224,18.0668,26.8546,12.3332,26.13,7.34566666667
409.34,12.7486666667,26.5852,22.8597333333,16.1042,12.373,11.5559333333,17.9996,26.7616,12.2933333333,26.0690666667,7.3336
409.70,12.7577333333,26.6272666667,22.8859333333,16.1437333334,12.4020666667,11.5746666667,17.9986666667,26.7584,12.3239333333,26.1103333333,7.3832
410.06,12.795,26.7106666667,22.9268,16.2238666667,12.4647333333,11.6237333333,18.0516666667,26.7723333333,12.3715333333,26.2119333333,7.41826666667
410.42,12.7402666667,26.7201333333,22.9158,16.1881333333,12.4369333333,11.6004,18.0110666666,26.7300666667,12.3558666667,26.2426,7.424
410.77,12.674,26.687,22.8569333333,16.1544,12.3788,11.5411333333,17.9469333333,26.6885333333,12.2840666667,26.202,7.36026666667
411.13,12.6639333333,26.7302,22.8867333333,16.173,12.365,11.5326,17.9491333333,26.7162666667,12.2886666667,26.2743333334,7.3744
411.49,12.6232,26.7586,22.8874,16.1848666667,12.3176666667,11.5072666667,17.9544666667,26.7010666667,12.2817333333,26.3070666667,7.38453333333
411.85,12.4828,26.6627333333,22.773,16.0918,12.2106,11.4213333333,17.8256666667,26.5801333333,12.1859333333,26.2534,7.28906666667
412.21,12.3516666667,26.5994666667,22.7218,16.03,12.1182666667,11.2937333333,17.744,26.4839333333,12.1044,26.2229333333,7.18626666667
412.57,12.3266,26.5925333333,22.7246666667,16.0469333333,12.093,11.2711333333,17.7177333333,26.4888666667,12.0810666667,26.2314666667,7.195
412.92,12.4195333333,26.6702666667,22.83,16.1484666667,12.1550666667,11.3516,17.7542666667,26.5449333333,12.1514,26.3114,7.2912
413.28,12.416,26.6948,22.8574666667,16.1428,12.1612,11.3562,17.7358666667,26.5574,12.1274666667,26.3608,7.2822
413.64,12.313,26.6138666667,22.7540666667,16.0707333333,12.053,11.2707333333,17.595,26.4727333333,12.0294,26.2392666667,7.20486666667
414.00,12.3071333333,26.6155333333,22.728,16.1095333333,12.0412666667,11.2701333333,17.5274666667,26.4834666667,12.0422666667,26.2266666667,7.23066666667
414.36,12.2893333333,26.5815333333,22.6534,16.1237333333,11.9766,11.2068666667,17.3981333333,26.462,11.9862,26.1713333333,7.25846666667
414.72,12.2745333333,26.5811333333,22.6145333333,16.1397333333,11.9396,11.1803333333,17.3358666667,26.4312666667,11.977,26.1953333333,7.2544
415.07,12.2862,26.5988666667,22.5797333334,16.1982666667,11.9062,11.2050666667,17.2578666667,26.4514,11.9498666667,26.1904,7.27346666666
415.43,12.2189333333,26.5124666667,22.5044,16.1542,11.8253333333,11.1493333333,17.0898,26.3935333333,11.8784,26.1382,7.22293333333
415.79,12.2656666667,26.5862,22.5401333333,16.2428666667,11.8629333333,11.1818,17.088,26.4742666667,11.9131333333,26.1823333333,7.29573333333
416.15,12.3091333333,26.6211333333,22.5462,16.3041333333,11.8923333333,11.2436,17.0635333333,26.5173333333,11.9514666667,26.2338666667,7.36506666667
416.51,12.3201333333,26.6572666667,22.5228666667,16.3206666667,11.9028666667,11.2538,16.9985333333,26.4993333333,11.9637333333,26.2449333333,7.377
416.86,12.253,26.5692666667,22.404,16.2752666667,11.8306666667,11.2097333333,16.8632,26.4537333333,11.9042666667,26.1747333334,7.34693333333
417.22,12.188,26.4943333333,22.2915333333,16.2162666666,11.7104666667,11.1226,16.6950666667,26.3952,11.8281333333,26.0916,7.305
417.58,12.208,26.4945333333,22.2685333333,16.2544666667,11.7072,11.1219333333,16.6532,26.4198,11.8376,26.1571333333,7.35506666667
417.94,12.1546,26.4863333333,22.2258,16.2242,11.6296,11.0631333333,16.5608666667,26.4131333333,11.7922666666,26.1665333334,7.34753333333
418.29,12.0936666667,26.4358666667,22.1446666667,16.1642,11.556,11.0006666667,16.4552,26.3810666667,11.7432,26.1086666667,7.29273333333
418.65,12.0556,26.409,22.0765333333,16.1353333333,11.4938666667,10.9520666667,16.3442666667,26.3705333333,11.6799333333,26.0680666667,7.27066666667
419.01,12.0093333333,26.3776,22.0296,16.1014,11.4502666667,10.9082,16.2504666667,26.3223333333,11.6492,26.0612666667,7.25686666667
419.37,11.9825333333,26.3832666667,21.9782,16.1161333333,11.4234,10.8891333333,16.1936666667,26.3084666667,11.6301333333,26.0386,7.26806666667
419.73,11.9213333333,26.3217333333,21.8957333333,16.0678,11.346,10.8232,16.0693333333,26.2352666667,11.5686,25.9774666667,7.2336
420.08,11.8813333333,26.2899333333,21.8323333333,16.0336,11.2860666667,10.7852,15.9803333333,26.2073333333,11.5343333333,25.9471333333,7.2192
420.44,11.8264666667,26.2375333333,21.7615333333,15.9895333333,11.2096,10.7125333333,15.8640666667,26.1761333333,11.4673333333,25.9004,7.18753333333
420.80,11.7734,26.2427333333,21.7096666667,15.9634,11.1547333333,10.6592,15.7753333334,26.1418,11.4102,25.8843333333,7.15513333334
421.16,11.7462666667,26.2379333333,21.6711333333,15.9576666667,11.1436666667,10.6331333333,15.7265333333,26.1072666667,11.3849333333,25.8801333333,7.1528
421.51,11.7030666667,26.2425333333,21.6356666666,15.9431333333,11.0976666667,10.6044,15.6560666667,26.0889333333,11.341,25.8779333333,7.138
421.87,11.6280666667,26.1887333333,21.5489333333,15.8938666667,11.0201333333,10.5275333333,15.5569333333,26.0268666667,11.2592,25.82,7.07586666667
422.23,11.6348666667,26.2151333333,21.5514,15.9366666667,11.0087333333,10.532,15.5434,26.0246,11.2566666666,25.8708,7.0988
422.58,11.6212666667,26.2178666667,21.5486,15.9520666667,10.9995333333,10.532,15.5246666666,26.017,11.2566,25.8745333333,7.1168
422.94,11.5948666667,26.2192666666,21.5145333333,15.9493333333,10.9602666667,10.5073333333,15.4724,26.0030666667,11.2257333333,25.8449333333,7.10546666667
423.30,11.6090666667,26.2292,21.5180666667,15.9668,10.9559333333,10.5022,15.4480666666,26.0192666667,11.2296,25.8713333333,7.14206666667
423.66,11.5978,26.2332,21.5078666667,15.975,10.9473333333,10.4943333333,15.436,26.0392666666,11.2240666667,25.8926666667,7.14813333333
424.01,11.6005333333,26.2489333333,21.5059333333,16.0057333333,10.9471333333,10.5001333333,15.4181333333,26.0366,11.217,25.8934666667,7.18013333333
424.37,11.5951333333,26.2792,21.5216,16.0410666667,10.9524,10.5144666667,15.4167333333,26.0578666667,11.2163333333,25.9182666667,7.20486666667
424.73,11.6167333333,26.3013333334,21.5329333333,16.0820666667,10.9702,10.5380666666,15.4269333333,26.0778666666,11.2595333333,25.9664666667,7.23926666666
425.08,11.6552666667,26.3633333333,21.5733333333,16.1545333333,10.9951333333,10.5783333333,15.4557333333,26.1506666667,11.3048666667,26.0496,7.28706666667
425.44,11.6295333333,26.3470666667,21.5384666667,16.1482,10.9748666667,10.5437333333,15.4174666667,26.1097333333,11.2804666667,26.0103333333,7.26933333333
425.80,11.6632,26.3512,21.5441333333,16.2066666667,10.9842666667,10.5791333333,15.4227333333,26.123,11.2997333333,26.0169333333,7.31853333333
426.16,11.6237333333,26.3273333333,21.5059333333,16.1936,10.9568,10.5518,15.403,26.1008666667,11.2743333333,25.9906666667,7.30173333333
426.51,11.6057333333,26.3125333333,21.4595333333,16.1954666667,10.9213333333,10.5373333333,15.3685333333,26.0819333333,11.2717333333,25.9790666667,7.297
426.87,11.5996666667,26.3332666667,21.4559333333,16.2301333333,10.9302666667,10.538,15.3846666667,26.1039333333,11.2964666667,26.0216,7.30506666667
427.23,11.5545333333,26.343,21.4161333333,16.2168,10.8916,10.5097333333,15.3492666667,26.0983333333,11.2582,26.009,7.25993333333
427.58,11.5386666667,26.3510666667,21.3738666667,16.2344666667,10.8646,10.5041333333,15.3243333333,26.0876666667,11.2531333333,25.9869333333,7.28066666667
427.94,11.4982666667,26.3356666667,21.3308666667,16.2054666666,10.8175333333,10.4480666667,15.2983333333,26.0853333333,11.2254,25.9684,7.24566666667
428.30,11.4844,26.323,21.2892666667,16.2072,10.7881333333,10.4398666667,15.282,26.0758,11.2229333333,25.9694,7.25393333333
428.65,11.4062666667,26.2571333333,21.202,16.142,10.6704666667,10.3484666667,15.2108666667,26.0303333333,11.1162,25.9062,7.17746666667
429.01,11.3628,26.2354,21.1599333333,16.1126,10.6113333333,10.3227333333,15.1586,26.0326,11.0844666667,25.8594,7.15806666667
429.37,11.3748,26.2606666667,21.1646666667,16.1211333333,10.5653333333,10.3229333333,15.1480666667,26.0860666667,11.0937333333,25.8792666667,7.16013333333
