wavelength,Back_ParDomf,Belly_ParDomf,Breast_ParDomf,Crissum_ParDomf,Crown_ParDomf,DorTail_ParDomf,Rump_ParDomf,Throat_ParDomf,WingTip_ParDomf
759.44,9.93766666667,56.1452083333,50.8175833334,53.8774166666,36.1261666667,11.5905,17.3214166667,39.1614166667,18.4223333333
759.75,9.86133333333,55.9702083333,50.9840833334,53.7005833334,36.1573333333,11.2959166667,17.2660833333,39.1405833334,18.3273333333
760.07,9.57241666667,55.7320833333,50.9684166667,53.47075,35.9989166667,10.9051666667,17.1246666667,39.0565833333,18.2028333333
760.38,9.73974999999,55.557875,50.7495833334,53.0081666667,36.0575,10.8931666667,17.3783333333,39.011,18.2249444444
760.69,9.65208333332,55.9822916666,50.6033333334,53.1259166666,36.2149166667,10.9405833333,17.37175,39.2120833334,18.1359444444
761.01,9.74533333333,55.945625,50.1975,52.8469166667,36.27225,11.0585,17.4368333333,39.0600833333,18.3300555556
761.32,9.45283333334,56.1200833333,49.9966666667,52.8548333333,36.0726666667,10.9475833333,17.148,39.1295,18.0375555556
761.63,9.70258333334,56.443125,50.16375,53.0476666667,36.28825,11.08425,17.2475833333,39.3453333333,18.2348888889
761.94,9.67691666667,56.0935833333,50.0620833334,52.8701666667,36.0706666667,10.9083333334,17.0595,39.1446666667,18.0309444444
762.26,10.43925,56.3823333333,50.3658333333,53.1503333333,36.5766666667,11.481,17.57325,39.4959166667,18.7931666667
762.57,9.99516666666,56.1094583333,49.8533333333,52.7424166667,36.08125,11.1055,17.161,39.155,18.4787222222
762.88,10.2825833333,56.5013333333,50.1051666667,53.1065833333,36.5608333333,11.4925,17.4979166667,39.55175,18.7813888889
763.20,10.5398333333,56.9306666667,50.2606666667,53.4090833333,36.874,11.8741666666,17.7221666667,39.8910833333,18.9892222222
763.51,10.8369166667,57.1589583333,50.5333333334,53.7325833334,36.9744166667,12.1901666667,17.9336666667,40.14075,19.1075555556
763.82,10.6593333333,57.0842083333,50.5574166666,53.8184166667,36.8096666667,11.9236666667,17.69275,40.1311666667,19.0737777778
764.14,10.6209166667,56.5556666667,50.4058333334,53.6291666667,36.6023333333,11.686,17.48825,39.88375,19.0336111111
764.45,10.5836666667,56.5955833333,50.6966666667,53.7549166667,36.6220833333,11.653,17.5498333333,40.00675,19.0108333333
764.76,10.3653333333,56.5053333334,50.6053333333,53.6186666667,36.5013333334,11.4186666667,17.3573333333,39.792,18.8213333333
765.07,10.38625,56.6992083333,50.59375,53.77825,36.6704166666,11.4099166667,17.2715,39.8579166667,18.9101111111
765.39,11.14025,57.4026666667,51.32925,54.5929166667,37.5188333333,12.1931666667,17.932,40.7620833333,19.7690555556
765.70,10.7288333333,57.2992083333,51.2084166667,54.4850833333,37.3020833333,11.8538333333,17.5940833333,40.7425833333,19.4071111111
766.01,10.778,57.3665833333,51.4255833333,54.75825,37.446,11.7871666667,17.5909166667,40.7458333333,19.7600555556
766.32,10.6915,57.239,51.42125,54.54,37.3445,11.9536666667,17.4964166666,40.5841666667,19.8271666667
766.64,10.2983333333,56.27425,50.94475,53.8006666667,36.7914166667,11.61825,17.1139166666,39.8816666667,19.8278888889
766.95,10.1240833333,56.17,50.84275,53.46125,36.7983333333,11.48225,17.0691666666,39.7216666667,20.0402222222
767.26,9.82725,55.9029583333,50.5631666666,53.01125,36.4109166666,11.2701666667,16.7761666667,39.4494166667,19.7140555556
767.57,9.98850000002,56.857875,51.1606666667,53.4943333333,36.83575,11.45575,17.0998333333,40.0973333333,20.0369444444
767.88,10.1400833333,57.126,51.4395833333,53.6771666667,36.833,11.6091666667,17.1394166667,40.3283333334,20.2632777778
768.20,10.5345833333,56.7960833333,51.6649166667,53.80125,37.0091666667,11.7798333334,17.41025,40.4601666666,20.7748333333
768.51,10.6176666667,56.5085416667,51.5465833334,53.4199166666,36.9608333333,11.8858333333,17.5591666667,40.3100833333,20.8968888889
768.82,9.11775000001,55.3339583333,50.1044166667,51.9859166666,35.5413333333,10.3735833333,16.059,38.92825,19.5110555556
769.13,8.69899999999,55.3712083333,50.0843333333,51.8981666667,35.4659166667,9.76750000001,15.6730833333,38.7513333333,19.3008888889
769.44,9.14833333334,55.689,50.4170833333,52.1095833333,35.7786666666,9.96358333333,16.1104166667,38.881,19.4445555556
769.76,9.06383333333,56.22275,50.7208333333,52.6165833334,36.0289166667,9.66116666667,16.11875,38.9465833333,19.5431111111
770.07,9.59374999999,56.8252083333,50.8903333334,53.1263333333,36.43475,10.109,16.67675,39.5058333333,19.7612222222
770.38,9.29591666666,56.8819166666,50.60725,53.1655,36.3805,9.91875000001,16.2444166667,39.6283333333,19.4941666667
770.69,9.45525,56.8854166667,50.6000833333,53.1100833333,36.7094166667,10.1544166667,16.3014166667,39.6054166667,19.9052222222
771.00,9.36658333332,56.353875,50.1106666667,52.7145,36.4220833333,10.1990833333,15.9866666667,39.0786666666,19.6572777778
771.32,8.98175,55.9405416667,49.6999166666,52.3365833333,36.5915,9.96783333333,15.477,38.8691666667,19.5247222222
771.63,8.57975000001,56.1349166667,49.8851666667,52.6390833333,36.4870833333,9.83366666667,15.2978333333,38.907,19.003
771.94,8.12458333333,56.4360416666,50.434,52.9938333333,36.34975,9.30308333333,15.1385833333,39.2026666666,18.6588888889
772.25,8.54133333334,57.3370416667,51.1318333334,53.7308333333,36.81575,9.777,15.4886666667,39.8301666667,18.8883333333
772.56,8.26333333333,57.226,50.69925,53.5663333334,36.317,9.50483333334,15.4138333334,39.691,18.5081666667
772.87,7.58608333332,57.6487083333,50.6275833333,53.6405,36.0950833334,9.15241666666,14.8373333333,40.1601666666,18.0418333333
773.18,7.36291666666,57.9695,50.473,53.52375,35.80175,8.83066666666,14.8835,40.3504166667,18.2071666667
773.50,5.81333333334,57.2294583333,49.8441666666,52.5699166667,34.506,7.14825,13.5168333333,39.3711666666,16.8162777778
773.81,4.99233333333,56.48575,49.1394166666,51.816,33.7255,6.16283333334,12.77525,38.23075,15.6585555556
774.12,4.67533333333,56.9005,49.2466666667,52.1059166667,33.8808333333,6.34333333333,12.6931666667,38.3885,15.4772777778
774.43,3.0795,56.2319166667,48.2883333333,51.4209166667,32.90375,4.81108333333,11.7235,37.4108333333,14.5123888889
774.74,3.6,57.0066666667,48.6333333333,52.0533333333,32.92,5.1,12.44,37.7866666667,15.08
775.05,3.88491666667,57.0282083333,48.4433333333,52.107,33.3131666667,5.07241666667,12.6073333333,37.7683333334,15.6736111111
775.36,3.75058333333,56.582125,47.6381666667,51.9391666667,33.1655,5.42133333333,12.5200833333,37.755,15.5214444444
775.67,2.88433333333,56.2856666667,47.5713333333,51.8503333333,32.8640833333,4.68025,12.3129166667,37.5374166667,15.4239444444
775.98,2.99108333333,56.353875,47.3765833333,51.0765,33.238,5.1105,12.2718333333,37.23075,15.9806666667
776.30,3.16641666667,55.7934583334,46.9213333333,50.5658333333,33.5018333333,5.32208333333,12.5034166667,36.7018333333,15.9885
776.61,2.564,54.2509166666,46.0795833333,49.6018333333,32.9351666667,4.51408333333,11.7071666667,35.4925,14.9617777778
776.92,2.85458333333,54.7395833333,46.65725,50.3323333333,33.686,5.1195,12.1848333333,36.3235833333,15.7085555556
777.23,4.271,56.0734583333,47.6928333333,51.6208333333,34.9205,6.4635,13.3305833333,37.75225,17.465
777.54,3.98325,56.029125,47.9064166667,52.0664166666,34.6249166667,5.96116666667,13.3700833333,37.8466666667,17.1561666667
777.85,5.23258333333,56.493875,48.5471666667,52.37425,35.2368333333,7.32458333333,13.9830833333,38.5526666667,17.9673333333
778.16,6.14308333334,56.7208333333,48.7514166667,52.6978333333,35.8974166667,7.88600000001,14.40975,38.9356666667,18.2916666667
778.47,5.70349999999,56.3190833333,48.1168333334,51.8630833333,35.33775,7.53291666666,14.1375,38.8216666667,17.5142222222
778.78,5.84883333333,56.654375,48.2736666667,51.8616666667,35.5808333333,7.17558333334,13.9859166667,38.6744166667,18.1922222222
779.09,5.00675,55.6165833333,47.2018333333,50.8265,34.5595,6.62591666667,13.3536666667,37.6288333333,17.317
779.40,5.32216666668,55.696125,47.70925,51.49525,34.7199166667,6.60008333333,13.7914166666,37.9145833333,17.5368333333
779.71,6.07433333332,55.49075,48.0479166667,51.672,34.8825833333,6.89991666667,14.0869166667,37.9606666667,17.5993333333
780.02,6.69391666668,55.248375,48.3538333333,51.97275,35.30625,7.46941666667,14.4898333333,38.7346666667,18.1992777778
780.33,6.58191666667,55.4350833333,48.6793333334,52.245,35.4670833333,7.11708333332,14.408,38.3931666667,17.7463888889
780.64,5.87541666667,54.6287916667,48.2144166667,51.0714166667,34.6009166667,6.4565,13.7464166667,37.8570833334,16.9839444444
780.95,5.76666666666,54.2262916666,47.5108333333,50.3093333333,34.49375,6.11825,13.31925,37.5949166667,16.9105555556
781.26,6.08624999999,53.8707916667,47.612,50.5636666667,34.7845,6.16375,13.8911666667,37.7429166667,16.8358333333
781.57,4.64241666667,52.8545833333,47.2966666667,49.8918333333,34.2345,5.1615,12.8171666667,37.2981666667,15.7198333333
781.88,5.42391666667,53.0854583334,47.7156666667,49.8419166667,34.4829166666,6.07758333333,13.3260833333,37.5718333333,16.3648888889
782.19,4.51575,51.6215833333,46.7276666667,49.0329166667,33.4276666667,5.22108333333,12.2890833333,36.453,14.8002777778
782.50,7.11700000001,53.25075,48.4868333333,50.5938333333,35.6864166666,7.19658333334,14.3064166667,38.2785,16.9611666667
782.81,6.24441666666,52.6667083334,47.8221666666,50.1999166667,35.10375,6.37775,13.1480833333,37.8814166667,15.9408333333
783.12,5.29825,53.2167916667,47.9034166667,50.0981666667,34.5745833333,5.78258333333,12.7689166667,38.15475,15.9803888889
783.43,4.13183333333,53.093125,47.7755833333,49.3820833333,33.5804166667,4.74208333333,11.6004166667,37.4806666667,14.5197222222
783.74,3.91783333333,52.4755,46.9545833333,48.2553333333,33.0501666667,4.66791666667,11.17225,36.99125,14.3406111111
784.05,3.74608333334,52.1495416667,47.1963333333,48.9174166666,33.341,4.86741666667,11.4175,37.1261666667,14.3043888889
784.36,4.37408333333,52.058,47.70725,49.24125,33.3411666666,5.34433333333,11.83875,37.1518333333,14.5643333333
784.67,4.10775,52.22275,47.848,48.9160833333,33.1843333333,5.38025,11.65575,37.2054166667,14.6507222222
784.98,2.89716666667,51.5560833333,46.5615,48.0024166667,31.8130833333,4.09908333333,10.5855833333,35.7450833334,13.7056666667
785.29,2.45525,51.8314583333,46.7131666666,48.3046666667,31.8058333334,3.49491666667,10.5326666667,35.3565833334,13.7025
785.60,3.85641666667,52.9845833334,48.225,49.1045,32.9719166667,4.97191666667,12.4098333333,36.8679166667,15.6088333333
785.91,3.28558333333,52.0620416667,47.3606666667,48.1995,32.2868333333,4.71683333333,12.08825,35.888,14.5787777778
786.22,4.74925,52.44125,47.78125,48.7014166667,32.8955,6.41141666667,13.4980833333,36.5836666667,15.4397222222
786.53,5.59433333334,52.3057083333,47.84375,48.9729166667,33.2895833333,6.58516666667,14.0006666666,36.3636666667,15.739
786.84,6.28558333333,52.7767083334,47.739,49.2891666667,33.6319166667,7.35924999999,14.8960833334,36.4476666667,16.8704444444
787.14,6.6595,53.0414583333,48.1505,50.2671666667,33.8115833334,7.65816666668,15.3235,36.91275,17.5200555556
787.45,7.72450000001,54.064125,48.2005833333,50.7869166667,34.558,8.53166666666,16.09875,37.36325,17.9893888889
787.76,8.27941666668,54.7335833333,48.5156666667,51.3629166667,35.2228333333,8.94058333334,16.6598333333,38.0431666667,18.5827777778
788.07,8.71633333333,54.136875,48.3096666667,51.4,35.3606666667,9.0925,17.1948333334,37.9424166667,18.7622222222
788.38,9.72000000001,54.76925,48.9111666667,51.89225,36.1586666666,10.2904166667,18.2089166667,38.9063333333,19.3925555556
788.69,9.83799999999,54.2729166667,48.52125,51.8005833333,36.2076666667,10.17225,17.84975,38.966,19.4486666667
789.00,8.71675000001,53.6303333333,47.7248333333,51.0465,35.5824166667,9.11308333333,16.6733333333,37.851,18.3266666667
789.31,8.24649999999,53.9860833333,47.875,51.5369166667,35.485,8.77433333333,16.3524166667,38.4120833333,18.3728333333
789.62,8.18291666666,54.31025,48.7958333333,51.86775,36.0359166666,8.67533333332,16.6529166667,38.6426666667,18.5642222222
789.92,8.68516666667,54.4012083333,48.7995833333,51.8004166667,36.3201666666,9.37516666666,16.9839166667,39.5281666667,18.6213333333
790.23,9.64075000001,54.6280416666,49.1610833333,52.3279166666,36.8358333334,10.0321666667,17.7783333333,40.4221666667,19.0251111111
790.54,10.4625833334,55.136125,49.3514166666,52.2631666667,37.387,10.8503333333,18.542,40.7571666667,19.4913333333
790.85,9.20333333333,53.914625,48.6475833333,51.5788333333,36.1404166667,9.42975000001,17.6024166667,39.7514166667,18.4013888889
791.16,9.17858333332,53.964875,48.8255,51.6233333333,36.1834166667,9.52274999999,17.60175,39.6545,18.168
791.47,8.42625,53.96175,48.34425,51.2921666667,35.6546666667,8.84391666668,16.5506666667,39.6085,17.8168888889
791.78,8.70774999999,54.3420416667,48.87675,52.2308333333,36.3368333333,9.18574999999,16.9055833333,40.20875,18.3448888889
792.08,8.34158333334,54.2815,49.01575,52.2473333333,36.1220833333,9.03883333334,16.50275,39.9935,17.5086111111
792.39,8.41583333333,54.179,48.9119166667,52.3656666667,35.8308333333,9.05866666667,16.90575,40.3148333333,17.6228888889
792.70,8.85266666666,53.787625,48.9449166667,52.2666666667,35.9464166667,9.306,17.0788333333,40.1746666667,17.7217777778
793.01,9.36574999999,54.0055,48.6869166666,52.8079166667,36.1909166667,10.03475,17.4429166667,40.8323333333,18.7370555556
793.32,9.13883333332,54.2713333334,48.9594166667,53.5919166667,36.2370833333,9.73475,17.2204166667,40.5673333333,19.0332222222
793.62,8.86425,54.9201666667,49.2635833333,53.9910833333,36.57925,9.66083333334,16.8808333333,40.33925,18.5052777778
793.93,9.35133333334,55.5079583333,49.7499166667,54.5203333333,36.69775,9.73083333334,16.8908333333,40.5796666667,18.3344444444
794.24,10.1226666667,56.3777916667,50.61325,54.7630833333,37.9260833333,10.5999166666,17.54425,41.11275,18.8025555556
794.55,9.89724999999,56.2268333334,50.4204166666,54.6249166667,37.5883333333,10.9483333333,17.7850833333,40.8678333333,18.8867777778
794.86,11.225,57.4625,51.5333333333,55.2583333333,38.675,11.8666666667,18.85,41.25,19.6055555556
795.16,11.2635,57.3170833333,51.3794166667,54.8319166667,38.0101666667,11.6633333333,18.503,40.8176666667,18.9574444444
795.47,11.2698333333,57.66775,51.1535,54.96125,38.11725,11.6328333333,18.7318333334,40.8760833333,19.3826666667
795.78,11.8519166667,58.3655416667,51.22375,55.2738333333,38.62325,11.90825,19.1304166666,41.2319166667,19.4418333333
796.09,11.7118333333,58.943625,51.64875,55.8035,38.8779166667,11.8168333333,19.4309166667,41.3515,19.7812222222
796.40,10.8573333333,58.0810416667,50.9295833334,54.3911666667,37.68425,10.8975833333,18.117,40.0801666667,18.9208888889
796.70,10.4286666667,57.8035833333,50.7065,53.8375833333,37.4358333333,10.9906666667,17.9190833333,39.8041666667,18.6628333333
797.01,10.9946666667,57.8249583333,50.8261666666,54.0990833334,38.33025,11.6935833333,18.4301666667,40.9835,19.8972222222
797.32,10.9725833333,57.150875,50.1175,53.4930833333,38.2360833333,11.9126666667,18.4445,40.72675,20.327
797.63,11.4944166667,57.621375,50.4851666667,53.9515,38.6149166667,12.723,19.05325,41.61975,21.5700555556
797.93,12.4605833333,58.3095833333,51.3836666667,54.7044166667,39.5871666667,13.1246666667,19.5128333333,42.3781666667,22.2432222222
798.24,12.03875,59.3045,52.4078333333,55.58275,40.28725,13.59775,19.7845,43.3398333333,22.3907777778
798.55,12.0738333333,59.566375,52.8550833333,55.5775833333,40.73175,13.4556666667,20.10925,43.4623333333,22.6802777778
798.85,12.8606666667,59.5645833333,53.39125,55.7298333333,41.2686666667,14.40275,21.0116666667,44.0629166666,23.3389444444
799.16,13.2215,59.592875,53.7036666667,55.8475,41.5498333334,14.8649166667,21.063,44.0274166667,23.7790555556
799.47,13.4486666667,59.688375,53.7515833333,55.8774166667,41.6328333333,15.1423333334,20.9434166667,43.8940833333,24.0908888889
799.78,14.0710833333,61.4756666666,54.6269166667,57.8211666667,43.0555833334,15.9374166667,22.0658333333,45.13,24.6699444444
800.08,14.4955,61.067,54.24825,57.16625,43.2286666667,16.04875,22.2965833333,45.1598333333,25.4091111111
800.39,13.074,60.4100833333,53.96075,56.5106666667,41.947,14.91425,21.22325,43.4628333333,24.1677222222
800.70,12.2215833333,61.0258333333,55.0565833333,56.7635,42.1961666667,14.896,20.7283333334,43.4555833333,24.0599444444
801.00,12.6485,61.54875,55.5678333333,57.3404166667,42.63175,15.40475,21.2231666667,43.5598333333,24.3567222222
801.31,10.255,60.487875,53.86225,56.4591666667,41.40975,13.9460833333,19.41575,42.1709166667,23.1038333333
801.62,9.76175,59.161,52.7525,55.2875833333,39.9355833333,13.1953333333,18.7380833333,40.6829166667,22.8276111111
801.92,10.09675,59.101375,52.5218333334,55.01525,40.1594166667,13.8320833333,19.3875,40.5384166667,23.1262222222
802.23,9.47266666666,59.2797083333,52.42375,55.0791666667,39.6871666667,13.5380833333,18.8875833333,40.4693333333,22.4606111111
802.54,10.4649166667,59.9295416666,53.26,55.8930833333,40.7214166667,14.4965,19.9845,41.17475,23.2830555556
802.84,11.5159166667,59.618625,53.06025,55.5460833333,41.0075,15.79075,20.3955,41.582,23.9672777778
803.15,11.0386666667,58.6171666667,52.5068333334,54.1809166667,40.3140833333,14.8221666667,19.8638333333,40.9478333333,23.0861111111
803.46,11.16875,59.049375,53.2870833333,54.825,40.6958333333,15.3785833333,20.2519166667,41.2438333333,22.8887222222
803.76,11.10175,58.823375,52.6255833333,54.4520833333,40.1541666666,15.4680833333,20.3863333333,40.96275,23.0846666667
804.07,10.3951666667,58.4860833333,51.7278333333,54.2573333333,39.57625,14.4710833334,20.5516666667,41.0938333333,22.7058888889
804.38,9.31208333334,57.753875,50.532,53.2309166667,38.8445,13.6355833334,20.1635,39.98475,22.1778333333
804.68,9.54400000001,57.7563333333,50.5675833334,52.6200833333,38.4315833333,13.8100833333,20.7718333333,39.8695,21.7493888889
804.99,9.32116666668,58.25175,50.6328333333,52.9631666667,38.7513333334,13.1760833333,20.5409166666,40.1993333333,21.4360555556
805.30,10.1616666667,58.876875,51.86675,54.2148333334,39.559,13.77975,21.0064166667,41.6280833333,22.6906111111
805.60,11.0951666667,59.65225,52.67575,54.5968333333,40.7874166667,14.8796666667,22.5534166667,41.8674166667,24.14
805.91,11.173,60.260625,52.8103333333,54.918,40.525,14.7735833333,22.6775833333,42.2033333333,23.7118333333
806.21,10.8850833333,61.03975,52.9305833334,55.4625,40.57025,13.92525,23.19575,42.4541666667,23.0663888889
806.52,11.1145,60.56925,53.3114166666,55.9525,40.4861666667,14.4358333333,23.4194166667,42.4770833334,23.5427777778
806.83,10.6199166667,60.6759166667,52.8149166666,56.0263333333,39.9593333333,13.4959166667,22.70325,41.88025,22.8590555556
807.13,11.7734166667,62.5993333334,54.4019166667,57.84175,41.5726666667,13.9271666667,23.6199166667,43.31875,23.4908888889
807.44,14.2798333333,63.9114166667,55.8426666667,59.672,43.8561666666,16.1891666667,25.1868333333,44.6138333333,25.8891666667
807.74,15.5113333334,64.8695833333,57.11375,60.8045,44.2554166667,16.442,24.80725,45.8600833333,26.1732777778
808.05,17.7309166667,65.6821666667,58.3120833333,61.70725,46.2430833334,17.8373333333,26.2665,47.318,28.3312777778
808.35,18.3249166667,64.9187083333,57.8580833334,61.7553333334,46.37725,18.7895833333,26.8589166667,47.3385833333,28.6722222222
808.66,17.2185,65.4525833333,57.6048333334,61.6003333333,46.3245,17.947,25.872,46.7108333333,28.2853333333
808.97,17.8490833333,66.4279166667,58.2535833334,62.0396666667,46.8395,17.8149166667,25.6023333333,47.5443333333,28.2705555556
809.27,17.7395833333,66.1417083333,58.7100833333,62.283,47.283,18.4705,25.4566666667,47.6141666667,28.9573888889
809.58,17.40475,65.0204166667,58.5489166667,61.2851666666,46.6620833333,18.5739166666,24.81825,47.1275833333,29.3294444444
809.88,18.1785833333,66.482,58.9565833333,62.0729166667,48.3264166667,18.8940833334,25.277,47.5068333333,30.2555
810.19,19.3214166666,67.3419583333,60.0645833334,62.4999166666,49.5498333333,19.89825,26.01575,48.2225,30.9247222222
810.49,20.3405833333,65.8490833333,59.0949166667,61.1334166667,49.2271666667,20.9901666667,26.1760833334,48.0285833333,31.4517222222
810.80,19.5040833333,64.92825,58.2548333333,59.57825,47.9476666667,20.4911666667,24.9215,47.3866666667,29.5722777778
811.10,18.5819166667,65.0649583333,58.3331666667,59.6558333333,48.36975,20.2234166667,25.4219166666,47.4691666666,29.4496666667
811.41,18.3263333334,65.3930833333,58.4715,60.3271666667,48.3171666667,20.551,25.12675,47.5565,29.5528333333
811.71,17.9825,66.1865833333,58.51125,59.8149166667,48.2575833333,20.2229166667,24.3481666667,47.8544166666,29.3347777778
812.02,17.726,65.3718333333,57.7211666666,59.2161666667,47.281,19.97425,24.129,47.22225,28.5625
812.32,16.7253333334,63.7751666667,56.0765833333,58.21575,45.91,19.2054166667,23.2605,46.54425,27.6367777778
812.63,16.9440833334,62.979625,54.99325,57.0388333333,45.1455,19.0243333333,23.1970833333,46.1165833333,27.2537777778
812.93,16.5820833333,64.0157083334,55.1569166666,57.47575,45.4348333333,18.33325,22.8984166667,46.2195833334,26.5457777778
813.24,17.2730833333,64.80475,55.8953333333,58.13925,45.4754166666,19.04425,23.5325,47.586,26.5164444444
813.54,16.4991666667,63.4205,54.5910833333,56.9824166666,44.3925833334,18.9860833333,23.03925,47.20225,26.5261666667
813.85,14.9314166666,62.921375,53.9589166667,55.8406666667,42.9740833334,17.8151666667,22.0308333333,45.9434166667,25.554
814.15,15.8049166667,63.5954583333,55.0836666667,57.0901666667,43.3530833333,17.7128333333,23.2519166667,46.4796666667,26.2513888889
814.46,17.059,63.0824583333,54.2915833334,56.44325,43.1763333334,18.5569166667,23.7041666666,46.3029166667,26.1452222222
814.76,15.9468333333,63.1587916667,54.2825833333,56.0884166667,42.8135,17.6305833333,22.8649166667,46.3395,24.8171111111
815.07,17.1449166667,63.522125,55.0934166667,56.9704166667,43.9383333333,18.3045833333,23.9598333333,46.5925,26.2792777778
815.37,17.9578333333,64.8970416667,56.04975,57.6756666667,44.63175,18.8186666667,24.8683333333,47.9434166667,26.6697777778
815.68,19.18175,65.309125,56.9111666667,58.4978333333,44.8283333334,19.6051666666,25.1645833333,47.9783333333,27.4485
815.98,19.0511666667,65.6174583333,57.4750833333,58.5836666667,44.9451666667,19.3849166666,25.2025833333,48.3310833333,27.4123333333
816.29,21.0949166667,66.184125,58.3333333333,59.9721666667,46.304,21.4898333333,26.87125,49.88375,28.6688333333
816.59,21.2988333333,65.5403333333,58.7470833333,60.1149166667,46.5056666667,21.9770833333,27.2758333334,49.954,29.8696666667
816.89,20.5073333333,65.7355416667,58.74075,60.6495,46.2638333333,20.71675,26.7108333333,49.7905,29.5855555556
817.20,21.9105,66.6894166667,60.4424166666,62.1524166667,48.4266666667,21.7738333333,28.1349166666,51.8011666667,30.4072777778
817.50,21.3165,66.6380833333,60.0161666667,62.6648333333,48.7153333333,21.7599166666,27.87625,52.0690833334,29.5891666667
817.81,20.986,65.6194166666,59.0968333333,61.922,48.1130833333,21.0844166667,27.26875,51.4288333333,29.9301666667
818.11,21.2269166666,64.335375,58.21075,60.5113333333,47.3006666667,21.12475,27.3823333333,50.3885,29.9182777778
818.41,19.1449166666,62.899875,56.4476666667,59.1331666667,45.3199166667,19.6385833333,26.017,49.0029166667,27.9883888889
818.72,19.0104166667,62.0069166666,56.25,59.1518333333,45.5915833333,19.7916666667,26.2835833333,48.4934166666,28.4845555556
819.02,17.2403333333,61.1361666666,54.8198333333,58.298,44.9416666667,18.37925,25.309,47.7136666667,26.7301111111
819.33,17.16975,61.5953333333,55.08775,58.64175,45.39125,18.62225,25.5679166666,47.582,27.2151111111
819.63,16.464,61.5486666667,55.1145,58.4850833333,44.9725833334,18.0845,25.0433333333,47.1643333333,26.9869444444
819.93,15.50075,60.17125,53.92125,57.4311666667,43.575,16.92425,23.466,45.7534166667,25.2043333333
820.24,15.7851666667,60.0810833333,54.09,57.4469166667,43.5833333333,17.3945833333,23.5290833333,45.741,25.0477222222
820.54,15.1116666667,59.4308333333,53.5394166667,56.63675,42.49125,16.7911666666,22.8135833333,44.9440833334,24.4329444444
820.85,14.1110833333,58.40625,52.6029166667,55.4973333333,41.3755,15.9531666667,21.7015833333,43.7490833333,23.4697777778
821.15,13.6304166667,58.1323333333,52.81475,55.6643333333,41.1348333334,15.7548333333,21.286,43.6043333333,23.2798888889
821.45,13.5919166667,58.5071666667,52.9710833333,55.917,41.16775,15.6436666667,21.087,43.8783333333,23.009
821.76,14.1146666666,58.98275,53.5463333333,56.57275,41.7300833333,16.0325833334,21.5195,44.4418333333,23.291
822.06,13.9130833333,59.1027083334,53.604,56.54675,41.66425,15.8608333333,21.2208333333,44.4885,23.1675
822.36,14.03375,59.1292083333,53.8285833333,56.5331666667,41.7450833333,15.9391666666,21.3170833333,44.72725,23.3745
822.67,13.9720833333,59.0775416666,53.7360833333,56.5694166667,41.5560833334,15.7900833333,21.10125,44.78875,23.2231111111
822.97,14.0219166667,59.0004166666,53.7965833333,56.4778333333,41.5164166667,15.6605833333,21.0553333333,44.8434166667,23.1417777778
823.27,14.4328333334,59.58025,54.3930833333,56.885,42.021,16.0060833333,21.5345,45.3181666667,23.5947222222
823.58,14.8491666667,60.2099166667,54.94225,57.3563333334,42.4956666667,16.5095,22.1165833333,45.8915,24.1670555556
823.88,15.29325,60.895625,55.5135,58.2136666667,43.2306666667,16.8474166666,22.5293333333,46.5419166667,24.6578333333
824.18,15.6738333333,61.3417916667,55.906,58.6565,43.7340833333,17.122,22.9245833333,47.1065,24.9504444444
824.49,15.8445,62.1505416666,56.3748333333,59.0146666667,44.17425,17.0895833333,23.0501666667,47.6274166666,24.9022777778
824.79,16.0884166667,62.4658333333,56.68875,59.419,44.7771666667,17.1545,23.544,47.9525,25.5178333333
825.09,16.174,62.3174166667,56.476,59.23725,44.7645833334,17.3155,23.51475,47.9690833333,25.6771666667
825.39,16.5711666667,62.3990416667,56.5721666667,59.4121666667,45.048,17.5243333333,23.746,48.0786666667,26.0418333333
825.70,16.8843333333,62.9615416667,57.0351666666,60.0185,45.71825,17.9205,24.0929166667,48.18575,26.6436111111
826.00,16.3566666667,62.6257083333,57.16025,59.8123333334,45.6971666666,17.5174166667,23.8603333333,47.855,26.3757222222
826.30,15.4105,62.512875,56.6340833333,59.5465833334,45.4698333333,17.1656666667,23.3566666667,47.5090833333,26.3006666667
826.61,14.2114166667,61.996625,55.8998333334,58.9196666667,44.6515,16.3953333333,22.5271666667,46.8968333334,25.5456666667
826.91,13.4676666667,61.35,55.3923333333,58.2488333333,43.92675,15.7411666667,21.592,46.1959166667,24.3608333333
827.21,12.6114166667,60.4992916666,54.4919166667,57.1390833333,43.0125,15.1425833334,20.615,45.3565833333,23.5441111111
827.51,13.2270833333,61.3118333333,55.507,57.7744166667,43.8295,15.6033333333,21.1514166667,46.35125,24.3579444444
827.82,13.69725,61.3563333334,55.6468333334,58.0503333333,44.1443333333,16.0589166667,21.6964166667,46.6499166667,24.7711666667
828.12,13.8305,61.4375833333,56.1648333334,58.5135833333,44.1716666667,16.3354166667,21.6471666667,46.6910833333,24.8376111111
828.42,14.1848333333,61.9652916667,57.0716666667,59.0966666667,44.756,16.7134166667,22.0456666667,47.0821666667,25.2680555556
828.72,14.16325,61.9520833333,56.9146666666,59.03425,44.9323333333,17.0115833333,22.48,47.2185,25.4005555556
829.02,14.6546666667,62.5364583333,57.03625,59.4180833333,45.1394166667,17.4486666667,23.2728333334,47.7939166667,25.9676111111
