wavelength,Back_SpoLucm,Belly_SpoLucm,Breast_SpoLucm,Crissum_SpoLucm,Crown_SpoLucm,DorTail_SpoLucm,Patch10_SpoLucm,Rump_SpoLucm,Throat_SpoLucm,WingTip_SpoLucm
215.95,122.222222222,64.4444444444,191.555555556,93.7777777778,167.555555556,136.0,6.2222222222,80.0,163.111111111,59.1111111111
216.32,156.144833334,81.313111111,243.434444445,87.3738888888,194.444555555,173.232333333,5.05055555557,101.01,190.909222222,62.6262222223
216.70,146.875,85.0694444443,202.430555555,79.8611111112,153.819444444,150.347222222,23.2638888889,98.9583333332,165.277777778,72.9166666668
217.08,178.271518519,98.5185555556,244.444444444,93.7035555556,178.148111111,190.000111111,51.4815555557,131.481555556,200.370333333,102.222333333
217.46,226.774740741,119.907444445,296.296333333,109.722222222,220.370222222,220.833222222,78.7035555557,155.092555556,220.833222222,133.796333333
217.83,252.65687037,145.893666667,328.985444445,152.173777778,249.758333334,253.14,112.077222222,181.642555555,241.545888889,156.038555556
218.21,260.869462963,147.826,329.468555555,163.768,250.724555556,284.541,130.434888889,200.483111111,246.86,173.913111111
218.59,337.520092593,195.169111111,379.710111111,228.502222222,303.381555555,374.879333333,206.280111111,280.193222222,333.816333333,225.120777778
218.97,352.623574074,195.833333333,364.351888889,221.296444444,293.055666667,375.925888889,215.277666667,279.629666667,343.055444444,237.037111111
219.34,627.065314815,311.111222222,598.290666667,374.359,490.598222222,638.461444444,360.683666667,461.538555556,588.034222222,410.256333333
219.72,587.179388889,304.273444445,560.683777778,339.316222222,469.230666667,616.239,336.752222222,441.025666667,553.846222222,400.854888889
220.10,473.420388889,279.738444444,443.137222222,277.777888889,358.823666667,506.536111111,275.163333333,369.934666667,427.450777778,354.901888889
220.47,347.925925926,233.777777778,343.111111111,251.111111111,291.555555555,361.333333333,226.222222222,299.111111111,330.222222222,292.0
220.85,516.557814815,361.438,521.568666666,384.313777778,455.555555556,545.751666667,333.987,471.895555556,513.071888889,458.17
221.23,391.582555555,278.788,397.979777778,285.858666667,353.535222222,410.101,234.343444444,360.606,384.848444444,365.656444445
221.61,464.351851852,339.583333333,494.444444444,334.027777778,411.111111111,513.888888889,234.722222222,446.527777778,476.388888889,417.361111111
221.98,455.952259259,329.365111111,517.460333333,288.889,381.746222222,496.825333334,202.380888889,477.777777778,480.952444444,432.539666667
222.36,419.791666667,326.388888889,470.833333333,266.666666667,347.916666667,435.416666667,199.305555556,445.138888889,422.916666667,392.361111111
222.74,765.873018519,546.031666667,879.365111111,406.349222222,614.285666667,749.206222222,239.682555556,796.825333332,671.428444444,744.444444446
223.11,678.835888889,504.761888889,839.682555557,406.349111111,577.777777778,720.635111111,195.238222222,763.492111111,576.190333333,728.571444444
223.49,240.354907408,207.870333333,316.666666667,174.537111111,218.055555555,259.722111111,101.388666666,293.055555555,206.481444445,265.277666667
223.87,289.153407407,249.735555555,382.010555556,220.634888889,266.137555555,308.994777778,133.333555556,369.312111111,257.142888889,329.629777778
224.24,491.245611111,424.242333333,681.818111111,382.828222222,491.919111111,562.626333333,225.252666667,682.828222222,489.898888889,598.989888889
224.62,-434.814814815,-352.222222222,-666.666666667,-307.777777778,-390.0,-561.111111111,-144.444444445,-644.444444444,-464.444444444,-551.111111111
225.00,-127.469222222,-100.000222222,-227.777888889,-85.648111111,-103.703555556,-181.018666667,-25.9258888888,-203.240666666,-139.814888889,-174.999888889
225.38,-73.9651296295,-64.0524444446,-152.287777778,-61.7647777779,-54.5751111112,-119.934555555,-14.3792222222,-137.908444445,-86.6012222223,-114.705888889
225.75,-64.4737037037,-52.3391111111,-141.812888889,-46.7836666667,-54.3859999999,-109.941555555,-6.72511111109,-119.590777778,-72.5144444443,-111.988222222
226.13,-42.8572407407,-33.5601111111,-100.226777778,-27.8912222222,-48.9795555555,-85.0339999999,4.30844444443,-76.1903333333,-51.9274444444,-81.6326666666
226.51,-8.6507962963,-0.793777777767,-47.9364444444,1.11111111113,-16.9841111111,-40.0,27.4603333333,-29.2063333333,-22.857,-40.1587777778
226.88,-1.02603703703,0.600666666677,-39.4893333333,6.90688888889,-5.70577777777,-38.4384444444,30.6306666667,-27.1771111111,-21.4714444444,-32.2824444445
227.26,-16.595462963,-17.379,-49.4302222222,-4.70077777776,-17.379,-43.8746666667,12.1081111111,-39.0313333333,-33.0484444444,-39.886
227.64,-1.53703703703,-0.222222222223,-27.4444444444,9.22222222223,-4.44444444446,-21.0,21.5555555556,-17.1111111111,-16.3333333333,-19.1111111111
228.01,0.385796296277,-0.0926666666667,-22.4997777778,7.49988888887,-6.01844444446,-13.9816666667,18.7961111111,-12.2222222222,-12.3146666666,-12.5
228.39,2.63855555557,3.849,-15.3231111111,9.00511111112,-1.88822222223,-3.84888888888,19.6077777778,-3.34055555556,-4.13944444443,-2.46911111111
228.76,3.0375185185,5.89433333332,-11.6532222222,9.95944444446,-1.49066666667,-1.01633333333,18.4281111111,-2.03266666667,-2.71,0.745333333333
229.14,-2.4257962963,1.16966666667,-13.6452222222,6.95266666667,-5.52299999999,-3.44377777778,11.9558888889,-5.588,-5.9777777778,-1.62444444445
229.52,0.79627777779,5.06611111111,-5.92966666667,12.723,-1.38177777778,3.68444444443,15.3137777778,1.38177777778,-1.95744444443,6.16022222223
229.89,2.85531481481,6.31433333332,-3.13255555556,12.3348888889,1.12588888889,7.29333333333,14.3416666667,4.20955555555,-0.587222222233,9.2511111111
230.27,5.07711111112,8.93511111111,0.13888888889,14.7222222222,5.04633333333,11.713,18.148,8.05566666667,3.65744444446,11.8054444444
230.65,2.34025925924,7.94322222223,-2.31677777778,14.5154444445,4.68077777778,12.1984444445,15.3191111111,6.47744444446,3.45144444445,12.3876666667
231.02,-4.39016666667,4.21455555556,-8.33344444446,8.47699999999,-1.91566666667,9.00388888889,8.62066666666,1.868,-2.01144444443,8.38122222221
231.40,-2.70646296295,8.23211111112,-5.53311111111,10.1663333333,-0.40488888889,9.89655555557,11.5608888889,4.09344444446,1.88922222222,10.7961111111
231.78,-5.34164814813,5.79911111111,-5.97611111111,8.4551111111,-2.03644444444,6.64011111111,8.36655555556,3.45299999999,1.46066666667,8.54377777778
232.15,-6.90220370371,5.46377777779,-6.15222222222,8.63177777777,-1.88233333333,6.28999999999,8.21844444443,4.72922222223,1.28544444445,8.67755555555
232.53,-6.46175925926,6.72411111111,-3.86255555556,9.68066666666,0.0476666666657,5.96099999999,10.3005555556,4.95944444443,2.00266666666,10.8726666667
232.90,-12.2400185185,2.09566666667,-8.86944444445,3.16766666667,-6.33511111112,-0.146,6.23777777778,-0.3898888889,-3.26533333333,5.312
233.28,-12.1434259259,1.57333333333,-10.1276666667,2.01577777778,-7.27644444443,-2.80255555556,5.75222222222,-1.91733333333,-4.08055555555,3.884
233.66,-14.806462963,-1.21766666667,-15.1193333333,-2.28322222222,-9.89344444447,-6.44322222223,1.21766666667,-4.6171111111,-6.29122222221,0.761
234.03,-15.1765185185,-3.22744444444,-16.9841111111,-5.02655555557,-12.2752222222,-7.19566666667,-1.69311111111,-7.88344444443,-8.99477777779,-1.217
234.41,-22.3474259259,-12.8824444445,-26.3014444444,-16.3713333333,-20.0215555555,-17.9817777778,-14.2244444444,-18.304,-19.8067777778,-8.85666666667
234.78,-25.9439259259,-17.3442222222,-29.0515555556,-21.5177777778,-25.1488888889,-24.0106666667,-17.5068888889,-22.0054444444,-24.4986666667,-15.0136666667
235.16,-21.7613518519,-16.7448888889,-27.908,-20.1876666667,-23.3177777778,-22.0135555556,-13.8758888889,-19.8747777778,-22.2222222222,-16.0144444445
235.54,-16.5618333333,-14.2556666667,-25.1046666667,-15.9328888889,-19.3395555556,-17.7674444444,-8.33322222223,-16.1425555556,-21.2264444445,-12.0544444444
235.91,-9.47281481482,-10.0663333333,-19.9906666667,-10.4464444444,-12.2507777778,-11.3486666667,-2.659,-12.1558888889,-15.8594444445,-5.55544444444
236.29,-4.79437037037,-5.40188888889,-15.2394444444,-6.98288888889,-7.33411111111,-5.88488888889,-0.395333333332,-9.61777777777,-10.4521111111,-2.41555555555
236.66,-7.3502962963,-7.90588888889,-18.4188888889,-8.97444444446,-10.5982222222,-7.26488888889,-3.71788888889,-11.5384444445,-13.6752222222,-6.62377777778
237.04,-5.25387037037,-6.60777777778,-16.7087777778,-5.55566666667,-9.04877777778,-4.92444444445,-1.59922222222,-8.50166666664,-10.3535555556,-4.62955555556
237.41,-1.01918518519,-1.07922222222,-10.6314444444,1.519,-4.23655555555,1.11911111111,4.11655555556,-2.63788888889,-4.15644444445,0.15988888889
237.79,-0.990129629631,0.154333333333,-8.60344444443,2.93211111111,-2.97077777778,2.662,5.55555555556,-2.04488888889,-3.74222222222,1.89044444446
238.17,0.075000000001,3.71611111111,-4.99255555556,6.644,-0.0374444444467,5.10511111111,7.73277777778,1.16355555556,-0.375333333333,5.4428888889
238.54,5.06212962963,10.3793333333,3.127,13.9055555556,7.15233333333,12.9407777778,15.1364444445,8.81555555554,7.35177777777,11.9093333333
238.92,8.11816666668,12.4626666667,5.28522222221,16.096,10.871,16.6968888889,16.0661111111,12.3122222222,10.5405555556,15.2555555555
239.29,11.0401666667,14.7527777778,9.80877777777,18.2083333333,14.3007777778,19.7502222222,17.8097777778,15.1515555556,12.8922222222,18.2616666666
239.67,8.81668518518,12.8564444444,9.04622222222,16.593,12.7333333333,18.6823333333,15.3391111111,14.3313333333,11.357,16.4946666667
240.04,5.67505555556,10.1641111111,6.51433333333,13.86,9.33233333335,15.3846666667,12.4972222222,12.5895555556,7.92344444443,13.375
240.42,4.40290740741,8.03744444444,5.15066666667,12.2533333333,7.91277777779,12.7725555556,11.4433333333,11.5677777778,5.42044444445,12.274
240.79,4.966,8.18522222222,6.07411111111,12.2592222222,8.48155555557,13.037,11.3147777778,11.537,5.75933333333,12.7776666667
241.17,5.24190740741,8.77133333333,6.92188888889,12.9112222222,9.47477777777,14.0565555555,10.9638888889,11.242,5.76,13.1075555556
241.54,4.94553703704,7.65411111111,5.38855555555,11.3433333333,8.24966666667,12.7378888889,9.70222222223,9.5858888889,4.125,11.8811111111
241.92,4.46514814815,6.51622222222,4.19177777778,10.2512222222,6.61022222222,11.5544444444,8.55822222222,8.14188888889,3.332,10.4797777778
242.29,3.51781481481,5.38188888889,3.23655555556,8.89122222221,5.29533333333,9.79655555554,7.26688888889,6.73366666667,1.99655555556,8.92844444445
242.67,3.00488888889,5.045,2.24622222222,8.37222222223,4.12011111111,8.88900000002,6.24622222222,5.44133333333,1.06911111111,8.22811111111
243.05,2.11694444444,4.46988888889,1.55577777778,7.61644444443,2.89077777778,7.721,5.72388888889,3.83155555555,0.348333333332,7.29122222222
243.42,1.62503703703,4.14233333333,0.629444444446,7.26622222222,2.197,6.72844444444,5.18377777778,3.03255555555,-0.217555555554,6.64822222222
243.80,2.88338888889,5.09855555555,1.45355555555,7.74133333334,3.11644444444,7.12477777778,6.22177777778,3.50155555556,0.93588888889,7.54322222222
244.17,3.61133333333,5.71855555556,2.14855555556,8.15977777778,3.59155555556,7.68222222221,6.64066666667,3.787,1.55177777778,8.18155555556
244.55,2.75911111111,5.08755555556,1.39822222222,7.766,2.80722222222,6.60433333333,5.80844444444,2.90411111111,1.29077777778,7.54022222222
244.92,2.71077777778,4.64566666667,1.13844444445,7.83755555554,2.38888888889,5.99766666667,5.67244444445,2.72433333333,1.38266666667,7.41077777778
245.30,3.25661111111,4.58222222222,1.546,7.85144444443,2.13288888889,6.03511111111,5.83044444445,3.25044444444,1.76033333333,7.12488888889
245.67,3.16955555555,4.21922222222,2.00211111111,7.73411111112,2.08822222222,6.24711111111,5.57688888889,3.14522222222,1.59833333333,7.13233333333
246.05,4.34301851852,5.55955555556,3.49266666667,8.67844444443,3.60722222222,7.35888888889,6.77933333333,4.57566666667,2.92822222222,8.18288888889
246.42,4.53624074074,5.80811111111,3.99822222222,9.06277777777,4.27188888889,8.19311111111,7.45644444445,5.12766666667,3.56355555556,8.69077777778
246.79,5.01944444444,6.26522222222,4.87155555555,9.25711111111,4.86511111111,8.70088888889,8.02322222222,5.81122222222,4.23866666667,8.963
247.17,5.93627777778,7.011,5.83366666667,10.0874444445,5.81588888889,9.66144444445,8.981,6.97555555555,5.13566666667,9.75033333333
247.54,5.82803703703,7.01644444444,5.76444444444,10.1635555556,5.71344444444,9.876,8.94544444446,6.90922222222,5.11544444444,9.71777777779
247.92,6.1637037037,7.36944444445,6.142,10.593,5.91266666667,10.3691111111,9.14211111111,7.02011111111,5.30211111111,9.97633333331
248.29,6.22051851852,7.61666666667,6.28177777778,10.792,6.06355555556,10.5366666667,9.31322222222,6.973,5.55288888889,10.34
248.67,6.59542592592,8.06833333333,6.59466666667,11.3337777778,6.59444444445,11.3125555556,9.69555555556,7.33666666668,5.88955555556,10.756
249.04,7.06066666667,8.80733333334,6.922,11.9152222222,7.21,11.9912222222,10.1058888889,7.9381111111,6.42766666667,11.0895555556
249.42,7.4495,9.30888888889,7.23133333333,12.4827777778,7.90877777778,12.4771111111,10.7551111111,8.25877777777,7.05344444444,11.7136666667
249.79,7.82988888889,10.1426666667,7.61444444444,13.0664444444,8.54044444444,13.0907777778,11.5254444445,8.82677777777,7.85211111111,12.2503333333
250.17,8.10062962963,10.5922222222,8.02288888889,13.8052222222,8.85722222223,13.5882222222,12.0113333333,9.2911111111,8.33177777778,12.5831111111
250.54,8.22337037037,10.7442222222,7.859,14.1516666667,8.71255555557,13.4885555555,12.3597777778,9.22744444443,8.31055555556,12.5362222222
250.92,7.64714814814,10.0127777778,6.73333333333,13.7318888889,8.06622222222,12.9668888889,11.9518888889,8.62666666668,7.92988888889,12.232
251.29,6.94564814815,9.54222222223,6.04388888889,13.5687777778,7.54877777778,12.5518888889,11.4153333333,7.83688888889,7.38877777778,11.8634444445
251.66,6.32888888889,9.08344444444,5.605,13.3036666667,7.31111111111,11.9848888889,11.1276666667,7.55022222222,7.01433333333,11.4492222222
252.04,4.65238888889,7.75211111111,4.11111111111,12.2562222222,6.10255555556,10.5982222222,9.87188888888,6.55555555555,5.75211111111,9.88033333334
252.41,4.68918518519,7.78055555555,4.16777777778,12.7942222222,6.37955555555,11.1464444444,9.97433333334,6.90811111111,5.80666666667,9.78933333332
252.79,5.08546296296,8.034,4.558,12.9201111111,6.52655555555,11.0047777778,10.366,7.01422222222,6.18066666667,9.83411111112
253.16,5.11851851852,8.24,4.96888888889,12.8355555556,6.60444444444,11.1022222222,10.6222222222,6.94222222222,6.24888888889,9.97333333333
253.54,4.68805555555,7.88766666667,4.63711111111,12.3628888889,6.00577777778,10.5168888889,10.1115555556,6.609,5.56444444445,9.39133333332
253.91,4.23142592592,7.41055555555,4.22544444444,11.6542222222,5.42211111111,10.0064444445,9.50933333333,6.039,5.02622222222,8.93855555554
254.28,3.8705,6.90877777778,3.63066666667,11.1301111111,5.24111111111,9.79611111111,9.2338888889,5.42211111111,4.32611111111,8.91922222222
254.66,3.97581481481,6.98711111111,3.85022222222,10.9255555556,5.24777777778,9.59633333331,8.96122222221,5.46288888889,4.44644444444,8.91222222222
255.03,4.43074074074,7.72644444444,4.59355555556,11.6954444445,6.11466666667,9.95277777778,9.187,5.96355555556,4.62377777778,9.10622222224
255.41,4.85561111111,8.25444444444,5.18822222222,12.1087777778,6.45877777778,10.1764444444,9.58833333333,6.53233333333,5.32455555556,9.71444444443
255.78,5.67766666667,9.03522222221,6.174,12.4878888889,7.09922222222,10.713,10.1646666667,7.16366666667,6.07722222222,10.6055555556
256.15,6.90020370371,10.0395555555,7.27522222222,13.1361111111,7.95022222222,11.5932222222,11.047,8.01455555556,7.22166666667,11.9575555555
256.53,7.22194444444,10.1858888889,7.37977777778,12.691,7.87866666667,11.1943333333,11.0901111111,8.27344444444,7.21344444445,11.6516666667
256.90,7.64498148148,10.5101111111,8.29944444444,12.9435555556,8.251,11.8284444445,11.431,8.72611111111,7.48511111111,12.0418888889
257.28,7.60825925926,9.96977777779,8.02555555556,12.8056666667,8.07033333333,11.3342222222,11.0042222222,8.35555555555,6.99122222222,11.8603333333
257.65,7.84881481481,9.78299999999,7.77155555556,12.6591111111,8.20377777778,11.4175555556,11.1188888889,8.07011111111,6.93866666667,11.9521111111
258.02,7.9327962963,9.82988888888,7.78933333333,12.8194444445,8.31811111111,11.206,11.2603333334,8.26388888889,7.11811111111,11.9991111111
258.40,7.55777777778,9.57077777778,7.34166666667,12.4137777778,8.18722222222,11.0938888889,11.059,7.99022222223,7.06377777778,11.5744444444
258.77,7.74555555555,9.67188888888,7.31755555555,12.4383333333,8.24811111111,11.3398888889,10.918,8.10066666665,7.13455555556,11.5383333333
259.15,7.43462962963,9.16055555554,7.023,12.182,7.69322222222,11.1931111111,10.6234444444,7.77499999999,6.76333333333,11.3115555555
259.52,7.16072222222,8.74622222221,6.69,11.8117777778,7.25722222222,10.8651111111,10.1643333333,7.42844444445,6.23555555555,10.9152222222
259.89,7.1367037037,8.46133333332,6.55655555555,11.7161111111,7.025,10.8807777778,10.1197777778,7.38411111111,6.25611111111,10.7482222222
260.27,6.98959259259,8.34077777778,6.36733333333,11.7051111111,6.81477777778,10.7841111111,9.94577777779,7.42366666666,6.13811111111,10.5922222222
260.64,6.61642592593,7.96355555555,5.859,11.4106666667,6.37655555556,10.5118888889,9.53533333332,7.03133333333,5.82544444444,10.253
261.01,6.17246296296,7.78544444444,5.38644444445,11.111,5.88488888889,10.1662222222,9.12855555554,6.77,5.52377777778,9.92066666664
261.39,6.06761111111,7.76988888889,5.33833333333,11.0694444444,5.91233333333,10.2542222222,9.17422222222,6.76555555555,5.61788888889,9.9821111111
261.76,5.9837962963,7.92477777778,5.45266666666,11.1305555555,5.94555555556,10.2534444444,9.16688888888,6.85755555556,5.78255555556,10.0476666667
262.13,6.30798148148,8.32911111111,5.93133333333,11.585,6.27044444444,10.719,9.45255555557,7.24255555555,6.12322222222,10.3392222222
262.51,6.39444444444,8.42322222222,6.13544444445,11.742,5.99755555556,10.5601111111,9.57855555557,7.28611111111,6.02866666667,10.0758888889
262.88,6.2197037037,8.33222222222,6.07111111111,11.7744444445,5.67422222222,10.3316666666,9.70711111112,7.209,5.92111111111,9.92011111112
263.25,6.61496296296,8.67811111111,6.442,12.1653333333,6.08555555556,10.4828888889,9.92922222222,7.46944444444,6.309,10.1582222222
263.63,6.9675,8.93766666667,6.53155555556,12.3814444444,6.444,10.604,10.3245555556,7.79577777778,6.32766666667,10.1787777778
264.00,6.94722222222,9.10177777779,6.479,12.3881111111,6.37244444445,10.3786666667,10.1908888889,7.62422222222,5.99677777778,9.97177777777
264.37,6.47327777778,8.68977777779,6.12511111111,11.7555555555,6.15777777778,10.0436666667,10.0825555556,6.89322222222,5.50022222222,9.56855555555
264.75,6.2045,8.70511111111,6.30577777778,11.6994444444,6.28577777778,9.92133333336,10.1195555556,6.92055555556,5.33411111111,9.6371111111
265.12,6.51066666667,8.57322222223,6.15911111111,11.533,6.83433333333,10.0403333333,10.3453333333,7.02888888889,5.32833333334,9.67677777779
265.49,5.84109259259,7.78022222222,5.51711111111,10.9898888889,5.939,9.53188888888,9.74299999999,6.246,4.603,8.75188888888
265.87,5.07292592592,6.82355555556,4.69866666667,10.074,4.97055555556,8.79666666668,9.018,5.69155555555,3.59822222222,7.89855555556
266.24,5.0867037037,6.45311111111,4.34322222222,9.78477777778,4.65166666666,8.80977777778,8.71133333333,5.37966666667,3.387,7.69333333333
266.61,4.95314814815,6.43088888889,4.28722222222,9.72966666667,4.69811111111,8.99133333332,8.34222222223,5.56766666667,3.59633333334,8.15766666667
266.98,4.6485,6.10888888889,3.90077777778,9.26211111111,4.39355555556,8.77544444444,7.96977777778,5.17588888889,3.25177777778,7.86544444445
267.36,4.13162962963,5.895,3.33177777778,8.74977777777,3.67955555556,8.36855555555,7.95888888889,4.89655555555,2.86055555556,7.314
267.73,3.94801851852,5.97111111111,3.20988888889,8.738,3.39011111111,8.39333333333,7.85222222222,4.74611111111,3.13322222222,7.37633333334
268.10,4.08194444444,6.15377777778,3.423,8.92744444443,3.84144444444,8.63244444445,8.112,5.02177777778,3.56233333333,7.69355555556
268.48,4.58083333333,6.64133333333,3.88855555555,9.35166666666,4.23188888889,8.88144444446,8.24766666667,5.49477777778,4.05788888889,8.08377777778
268.85,5.17105555556,6.99,4.46955555556,9.78588888889,4.68777777778,9.21422222221,8.74644444445,5.70644444445,4.67733333333,8.56966666667
269.22,5.63283333333,7.32177777778,5.07988888889,10.1393333333,5.03377777778,9.60966666667,9.23433333332,6.10833333333,5.12622222222,9.02355555556
269.59,6.24407407408,7.80133333333,5.55311111111,10.42,5.44277777778,10.0146666667,9.62877777778,6.55955555556,5.64322222222,9.49877777779
269.97,6.57370370371,8.15433333335,5.83066666667,10.848,5.91366666667,10.439,9.77155555556,6.76111111111,5.98666666667,9.7911111111
270.34,5.80355555556,7.47255555555,5.20677777778,10.0641111111,5.31166666667,9.76777777777,9.17011111112,6.201,5.35955555555,9.35155555556
270.71,5.82922222222,7.39966666667,5.15322222222,9.92977777778,5.302,9.72055555554,9.167,6.102,5.34855555556,9.30644444446
271.09,5.82705555555,7.52888888889,5.26511111111,9.97255555557,5.49022222222,9.82855555557,9.032,6.30033333333,5.47666666667,9.31566666667
271.46,5.99209259259,7.61955555556,5.536,10.0955555556,5.91522222222,10.0301111111,8.84877777778,6.42966666667,5.632,9.45477777778
271.83,6.05977777778,7.59277777778,5.704,10.0544444444,6.10711111111,10.1604444444,8.80255555554,6.46377777778,5.69133333333,9.55766666666
272.20,6.0027962963,7.7,5.74177777778,10.0554444445,5.99844444444,10.0678888889,8.73477777778,6.50766666667,5.713,9.68711111111
272.58,5.85648148148,7.61044444444,5.67522222222,10.1253333333,6.08911111111,10.1212222222,8.75822222222,6.60411111111,5.736,9.64644444446
272.95,5.52551851852,7.34855555555,5.32122222222,9.94122222223,5.89,9.93300000001,8.56677777778,6.38288888889,5.42922222222,9.39611111111
273.32,4.9627037037,6.92655555555,4.75233333333,9.59633333332,5.35988888889,9.31655555554,8.06144444446,5.90311111111,4.97211111111,8.96088888889
273.69,4.64511111111,6.67566666667,4.61744444444,9.48155555557,5.27655555555,9.0248888889,7.96544444443,5.77377777778,4.76711111111,8.81055555556
274.06,4.32011111111,6.36155555556,4.34966666667,9.19811111112,4.906,8.79822222221,7.88277777778,5.55766666666,4.59288888889,8.60844444445
274.44,4.38287037037,6.61822222222,4.41344444444,9.4701111111,5.11511111111,8.9231111111,8.017,5.73722222222,4.76422222222,8.50133333333
274.81,4.31166666667,6.56288888889,4.43244444445,9.4778888889,5.054,8.9078888889,7.96044444446,5.67133333334,4.52666666667,8.32044444445
275.18,4.15325925926,6.36611111111,4.11211111111,9.3141111111,4.96466666666,8.61111111111,7.95677777778,5.382,4.354,8.29911111111
275.55,4.16127777778,6.42144444444,4.09,9.34333333333,4.91977777778,8.58588888889,8.11233333333,5.33911111111,4.50488888889,8.392
275.93,3.93024074074,6.36233333333,3.87277777778,9.23477777777,4.73944444444,8.39544444444,7.99455555556,5.16833333333,4.22766666667,8.17411111111
276.30,3.52322222222,5.92522222222,3.40044444445,8.89744444443,4.357,8.08722222222,7.734,4.75255555556,3.71155555556,7.69155555556
276.67,3.05512962963,5.49311111111,2.9,8.50344444443,3.67166666667,7.46333333333,7.238,4.17988888889,3.173,6.95544444445
277.04,3.22714814815,5.56288888889,3.01488888889,8.59222222222,3.62255555556,7.542,7.09933333333,4.29377777778,3.08777777778,6.87577777778
277.41,3.27859259259,5.50155555556,2.994,8.72666666667,3.54477777778,7.90066666667,6.97633333333,4.26255555556,3.19077777778,6.86333333333
277.79,3.17925925926,5.37866666667,2.581,8.32833333333,3.31366666667,7.65966666667,6.58788888889,4.07088888889,2.994,6.64711111111
278.16,3.19690740741,5.44822222222,2.41155555556,8.16244444444,3.24655555556,7.38122222222,6.31722222222,3.964,2.89977777778,6.47322222222
278.53,2.9882962963,5.19166666667,2.18811111111,7.82888888888,3.13555555555,7.14544444445,5.983,3.65322222222,2.68611111111,6.34922222222
278.90,2.82377777778,4.91011111111,1.77577777778,7.54488888889,2.882,6.88022222222,5.63811111111,3.21677777778,2.62977777778,6.09411111111
279.27,3.25427777778,5.21855555555,2.23577777778,7.90044444444,3.23477777778,7.32333333333,5.89766666667,3.47722222222,2.86144444444,6.47955555555
279.64,3.48840740741,5.55322222222,2.64211111111,8.03666666668,3.598,7.68611111111,6.35533333334,3.81888888889,3.09377777778,6.74933333334
280.02,3.3045,5.293,2.528,7.63622222221,3.423,7.442,6.15444444444,3.74,2.74577777778,6.60877777778
280.39,3.57466666667,5.42811111111,2.57722222222,7.73655555556,3.55066666667,7.87555555556,6.22066666666,3.93066666667,2.83233333333,6.80944444444
280.76,4.24074074074,5.77211111111,3.00566666667,8.15055555554,4.02566666667,8.48911111111,6.71088888889,4.47244444444,3.32144444444,7.56844444445
281.13,4.26868518518,5.83655555555,3.05655555556,8.17311111111,4.09755555555,8.48044444445,6.92144444444,4.60255555555,3.52655555556,7.83033333333
281.50,4.59312962963,6.19377777778,3.418,8.34388888888,4.50177777778,8.68255555556,7.363,4.96011111111,3.86788888889,8.11688888889
281.87,4.8152962963,6.71088888889,3.82788888889,8.84200000001,4.97266666667,9.06788888889,7.87255555556,5.36977777778,4.23722222222,8.47433333333
282.25,5.2022037037,7.24144444445,4.44933333334,9.42111111111,5.45755555556,9.54355555555,8.32722222223,5.85355555556,4.81655555555,9.04155555556
282.62,5.5735,7.591,4.90733333333,9.79133333334,5.82311111111,9.61277777777,8.78833333332,6.10844444444,5.15722222222,9.33133333332
282.99,5.88342592593,8.01444444445,5.54033333333,10.2274444445,6.31255555556,9.88933333334,9.26700000001,6.64666666667,5.54022222222,9.8548888889
283.36,5.86838888889,8.03866666667,5.83077777778,10.3025555556,6.24044444445,10.0032222222,9.34966666665,6.84966666667,5.74944444444,9.84822222222
283.73,5.39611111111,7.44466666667,5.27344444444,10.0221111111,5.65077777778,9.42166666667,8.72788888888,6.341,5.27355555555,9.39277777779
284.10,5.6132037037,7.58077777778,5.346,10.2345555556,5.74433333333,9.49666666668,8.88677777777,6.35755555556,5.47077777778,9.50700000001
284.47,5.37096296296,7.52077777778,5.27088888889,10.1816666667,5.58744444444,9.04666666668,8.80744444446,6.22066666667,5.42577777778,9.51477777779
284.85,5.07018518519,7.34744444444,5.13655555556,9.98277777778,5.40066666667,8.81511111112,8.74355555557,5.95833333334,5.15277777778,9.29766666668
285.22,5.0565,7.40544444444,5.23555555555,9.92644444445,5.39088888889,8.81455555556,8.66277777777,5.88188888889,5.07722222222,9.17555555556
285.59,4.90872222222,7.27644444444,5.21255555556,10.0136666667,5.19088888889,8.66077777778,8.458,5.69588888889,4.79166666667,8.99100000001
285.96,4.91333333333,7.097,5.33044444444,9.85022222222,4.96655555556,8.56777777778,8.26244444444,5.55544444444,4.65844444445,8.85122222221
286.33,4.94557407407,6.98322222222,5.37044444444,9.77088888889,4.94811111111,8.54366666667,8.28377777778,5.45311111111,4.62988888889,8.75788888888
286.70,4.89190740741,6.89966666667,5.25977777778,9.66744444446,4.662,8.44144444445,8.242,5.52644444444,4.53955555555,8.68655555554
287.07,4.63161111111,6.62766666667,4.85711111111,9.44266666667,4.28566666667,8.02733333333,7.99666666668,5.26833333333,4.27955555556,8.23744444446
287.44,4.25229629629,6.34488888889,4.31866666667,9.21644444443,4.04622222222,7.69155555556,7.72900000001,4.93544444444,3.96155555556,7.92944444444
287.82,4.10809259259,6.29022222222,4.23133333333,9.22866666668,3.96644444444,7.58288888889,7.75622222222,4.85544444444,3.87177777778,7.83188888889
288.19,3.74933333333,6.12111111111,4.08733333333,9.05477777778,3.70588888889,7.29711111111,7.58333333333,4.56388888889,3.69633333333,7.56411111111
