wavelength,Back_TacPhom,Belly_TacPhom,Breast_TacPhom,Crissum_TacPhom,Crown_TacPhom,DorTail_TacPhom,Patch10_TacPhom,Patch11_TacPhom,Rump_TacPhom,Throat_TacPhom,WingTip_TacPhom
656.69,3.59553333333,3.4253,2.5896,3.71403333334,3.84713333334,5.35506666667,41.6218666667,28.415,4.12526666667,3.5786,5.90426666667
657.02,3.59673333333,3.44486666667,2.60336666667,3.73826666666,3.84153333333,5.37633333333,41.774,28.5446666667,4.1498,3.5704,5.9206
657.35,3.46993333333,3.3592,2.51883333333,3.6251,3.75506666667,5.26373333333,41.7740666667,28.4996666667,3.9972,3.462,5.80286666667
657.68,3.5198,3.41963333333,2.56756666667,3.7237,3.81106666666,5.31933333333,41.8988666667,28.6004666667,4.06786666667,3.50406666666,5.8564
658.01,3.36253333333,3.29703333333,2.4026,3.61076666667,3.66626666666,5.1812,41.7694,28.4768,3.94713333333,3.3566,5.72286666667
658.34,3.30133333333,3.22193333333,2.37106666667,3.53343333333,3.59819999999,5.11866666667,41.7167333333,28.413,3.8754,3.28673333333,5.68026666667
658.66,3.36913333334,3.2614,2.45033333333,3.6277,3.66839999999,5.1822,41.7274666667,28.4327333333,3.97786666667,3.31966666667,5.74713333333
658.99,3.42186666667,3.3394,2.5105,3.70576666667,3.71446666666,5.2518,41.6759333333,28.4867333334,4.05126666667,3.38433333333,5.8008
659.32,3.47973333333,3.38703333333,2.54556666667,3.7543,3.7452,5.29553333333,41.6838,28.5003333333,4.11693333333,3.4586,5.86633333333
659.65,3.50946666667,3.43833333333,2.58096666667,3.7755,3.7584,5.3104,41.7012666667,28.5301333333,4.17486666667,3.5202,5.89573333334
659.98,3.40173333333,3.31053333333,2.4615,3.68243333333,3.63539999999,5.19646666667,41.5654666667,28.3946666667,4.07086666667,3.44993333333,5.78393333333
660.31,3.37633333333,3.2693,2.44006666667,3.65953333333,3.56686666666,5.17773333333,41.5453333333,28.3793333333,4.01586666667,3.43266666666,5.75646666667
660.63,3.3084,3.22156666667,2.38276666667,3.6316,3.52966666667,5.1032,41.4906,28.305,3.9606,3.39753333333,5.72806666667
660.96,3.3102,3.21206666667,2.34976666667,3.64296666667,3.52606666667,5.088,41.403,28.2726,3.97966666666,3.4052,5.76226666667
661.29,3.32686666667,3.21823333333,2.3178,3.61773333333,3.5262,5.1202,41.3847333333,28.2778,3.965,3.4056,5.78846666667
661.62,3.3654,3.22996666667,2.36506666667,3.62193333333,3.53966666667,5.1996,41.4037333333,28.3346,3.986,3.4344,5.8416
661.94,3.4274,3.30406666667,2.42056666667,3.71673333333,3.60286666667,5.27186666667,41.4342,28.3974666667,4.05813333333,3.52873333333,5.93286666667
662.27,3.464,3.30523333333,2.40843333333,3.71533333333,3.62893333334,5.2528,41.3828,28.4069333333,4.07373333333,3.56333333333,5.9782
662.60,3.41046666667,3.22136666667,2.33953333333,3.63013333333,3.5808,5.2192,41.3897333333,28.3518666667,4.0174,3.521,5.94833333333
662.93,3.3596,3.17203333333,2.30486666667,3.61266666667,3.58586666666,5.18426666667,41.3694666667,28.3830666667,3.99,3.49433333333,5.93373333333
663.26,3.26133333333,3.04486666667,2.18403333333,3.5259,3.4976,5.08926666667,41.3126666667,28.3243333334,3.8822,3.38533333333,5.83493333333
663.58,3.2866,3.0947,2.23976666667,3.59246666667,3.56159999999,5.1264,41.4201333333,28.3754,3.9558,3.4052,5.8824
663.91,3.325,3.1338,2.28356666667,3.62893333333,3.61786666667,5.1696,41.3834666667,28.346,3.99273333333,3.4472,5.93
664.24,3.49586666667,3.2762,2.4352,3.76836666667,3.77486666667,5.3504,41.3769333333,28.4471333333,4.13186666667,3.58393333333,6.05433333333
664.57,3.48706666666,3.2559,2.48123333333,3.7772,3.75826666667,5.31526666667,41.3612,28.4045333333,4.12153333333,3.58113333333,6.0432
664.89,3.3608,3.10846666667,2.37636666667,3.6863,3.64606666667,5.11713333333,41.1489333333,28.2691333333,4.02386666667,3.45073333333,5.90933333333
665.22,3.30946666667,3.03576666667,2.29603333333,3.68893333333,3.56906666667,5.04613333334,41.1636,28.2774,3.9902,3.4064,5.85293333333
665.55,3.265,2.9986,2.27796666667,3.6548,3.4918,5.02626666667,41.2385333333,28.3415333333,3.9688,3.35346666667,5.84073333333
665.87,3.24166666667,3.01276666667,2.28176666667,3.63176666667,3.42959999999,5.06046666667,41.3507333334,28.3550666667,3.94433333333,3.31926666666,5.85133333333
666.20,3.29473333333,3.08013333333,2.3433,3.71826666667,3.49686666666,5.15293333333,41.359,28.4308,4.02026666667,3.36446666667,5.87453333333
666.53,3.44013333333,3.2682,2.52823333333,3.8462,3.65453333333,5.32293333333,41.5003333333,28.4936,4.12993333333,3.534,5.9928
666.86,3.64633333333,3.505,2.76696666667,4.02413333333,3.83780000001,5.54153333333,41.7272666667,28.7192666667,4.314,3.77013333333,6.26106666667
667.18,3.83853333333,3.71346666667,2.97133333333,4.14166666667,4.04479999999,5.72486666667,41.8608,28.9154666667,4.47526666666,3.99253333333,6.48026666667
667.51,3.76873333333,3.717,2.92133333333,4.06423333333,4.03913333334,5.68446666667,41.8541333333,28.9224,4.44653333333,3.95473333333,6.44366666667
667.84,3.7334,3.74466666667,2.8985,4.04716666667,4.02993333333,5.6732,41.7941333334,28.8874,4.46393333333,3.95833333333,6.4596
668.16,3.84913333333,3.9023,2.98216666667,4.13953333333,4.20373333333,5.8444,41.9655333333,29.0590666667,4.5954,4.09126666667,6.56926666667
668.49,3.99293333334,4.1015,3.12323333333,4.28736666667,4.3602,6.025,42.1766666667,29.1594666667,4.731,4.2786,6.73773333333
668.82,4.17006666667,4.3277,3.31256666667,4.46203333333,4.56833333333,6.15113333333,42.2540666667,29.2554666667,4.89406666667,4.43533333333,6.89553333333
669.14,4.0672,4.22823333333,3.17483333333,4.35253333333,4.45573333333,6.0296,42.0258,29.0243333333,4.78753333333,4.32746666667,6.78546666667
669.47,4.0418,4.21973333333,3.17423333333,4.33713333333,4.46059999999,5.9616,41.9435333333,29.0318,4.78586666667,4.3412,6.7744
669.80,3.9128,4.06886666667,3.0205,4.17746666667,4.2812,5.76173333333,41.8431333333,28.8922,4.6228,4.20193333333,6.69246666667
670.13,3.83393333333,3.9506,2.94666666667,4.0647,4.14986666666,5.62093333333,41.5931333333,28.7208666667,4.55526666667,4.0652,6.61833333333
670.45,3.7848,3.9322,2.88373333333,4.0562,4.11533333334,5.54753333333,41.5460666667,28.6802666667,4.53046666667,4.00106666667,6.5822
670.78,3.74333333333,3.88253333333,2.82333333333,4.00703333333,4.02773333333,5.48786666667,41.4097333333,28.5517333333,4.47153333333,3.9142,6.51546666667
671.10,3.87913333333,3.9179,2.9438,4.12173333333,4.10460000001,5.57866666667,41.4718666667,28.6558666667,4.54606666667,4.02346666667,6.64866666667
671.43,3.965,3.8993,2.99153333333,4.18263333333,4.11873333333,5.61786666667,41.5514666666,28.6976,4.56906666667,4.0734,6.69886666667
671.76,3.9494,3.77163333333,2.9296,4.1529,4.01113333333,5.51853333333,41.4873333333,28.6338666667,4.50733333333,3.9872,6.6334
672.08,3.82006666667,3.59003333333,2.7794,4.0003,3.8358,5.4014,41.4077333333,28.5853333333,4.38033333333,3.8318,6.52506666667
672.41,3.65513333333,3.39663333333,2.59563333333,3.83183333333,3.64566666668,5.28933333333,41.3394,28.523,4.2252,3.73186666667,6.36693333333
672.74,3.7474,3.49626666667,2.72633333333,3.93383333333,3.79279999999,5.40986666667,41.4786666667,28.6478666667,4.3032,3.83733333333,6.4584
673.06,3.7542,3.4968,2.72106666667,3.956,3.82160000001,5.5002,41.6170666667,28.7164666667,4.30013333333,3.8912,6.4758
673.39,3.71573333333,3.46706666667,2.69636666667,3.9214,3.82633333334,5.5044,41.7602666667,28.7899333333,4.26273333333,3.85793333333,6.45586666667
673.72,3.53693333333,3.26346666667,2.51196666667,3.77443333333,3.67773333333,5.38793333333,41.6865333333,28.7374666667,4.13353333333,3.72973333333,6.29966666667
674.04,3.5164,3.169,2.46993333333,3.74213333333,3.64433333333,5.36486666667,41.5017333333,28.6494,4.11646666667,3.65826666667,6.2084
674.37,3.38826666667,3.02363333333,2.3408,3.66606666666,3.49326666666,5.26086666667,41.487,28.5900666667,4.01566666667,3.5162,6.08673333333
674.69,3.19613333333,2.8527,2.14416666667,3.48626666667,3.30500000001,5.0916,41.4119333333,28.4082,3.8502,3.32553333333,5.89233333333
675.02,3.08853333333,2.78166666667,2.1214,3.40186666667,3.23806666667,5.0246,41.3632666667,28.3434,3.79746666667,3.24133333333,5.83326666667
675.35,3.09326666666,2.8268,2.1753,3.389,3.29899999999,5.09766666667,41.4970666667,28.4826666667,3.82946666667,3.28346666667,5.87773333333
675.67,3.117,2.84763333333,2.24633333333,3.39786666667,3.39053333333,5.12953333333,41.4752666667,28.4839333334,3.81633333333,3.34286666667,5.88746666667
676.00,3.11033333333,2.83506666667,2.28296666667,3.3964,3.41233333333,5.13406666667,41.3601333333,28.3964666667,3.77893333333,3.33373333333,5.90386666667
676.32,3.0944,2.7746,2.2575,3.4065,3.36266666667,5.08826666667,41.3206,28.3589333333,3.75453333333,3.3358,5.86813333333
676.65,3.2464,2.87566666667,2.40893333333,3.5583,3.46046666666,5.19913333333,41.3734,28.4270666667,3.8726,3.45653333333,5.97673333333
676.97,3.3936,3.05066666667,2.60026666667,3.71053333333,3.56780000001,5.3316,41.3824666667,28.4509333333,4.05306666667,3.606,6.08466666667
677.30,3.5208,3.21003333333,2.72466666667,3.82983333333,3.67546666667,5.4502,41.6354666666,28.6427333333,4.1436,3.69286666667,6.20486666667
677.63,3.4216,3.1263,2.63763333333,3.71793333333,3.56373333333,5.34766666666,41.6247333333,28.5404666667,4.0632,3.63766666667,6.1136
677.95,3.37673333333,3.07446666667,2.57766666667,3.6641,3.5482,5.2628,41.6394666667,28.5077333333,4.03966666667,3.57846666667,6.036
678.28,3.46346666667,3.20106666667,2.6456,3.8031,3.68099999999,5.38186666667,41.6832,28.6416,4.14913333333,3.66553333333,6.13453333333
678.60,3.4654,3.24316666667,2.63003333333,3.80466666667,3.72073333333,5.38346666667,41.8704,28.7585333333,4.12526666667,3.6342,6.1386
678.93,3.34706666667,3.16526666667,2.5078,3.74196666667,3.5968,5.2366,41.7584,28.5865333333,4.01013333333,3.51693333333,6.07866666667
679.25,3.30166666667,3.1449,2.43293333333,3.6523,3.49306666667,5.13306666667,41.7340666667,28.5072,3.996,3.41933333333,6.01266666667
679.58,3.51686666666,3.34533333334,2.58903333333,3.81176666667,3.64806666666,5.2978,41.9557333333,28.6978,4.21066666667,3.589,6.21513333333
679.90,3.6194,3.48866666667,2.66026666667,3.8913,3.7302,5.3802,42.0455333333,28.7848666667,4.30986666666,3.6644,6.33713333333
680.23,3.52913333334,3.4394,2.58313333333,3.79126666667,3.68653333333,5.30593333333,42.0149333333,28.7526,4.25626666667,3.5446,6.28413333333
680.55,3.5368,3.42843333333,2.5523,3.80703333333,3.72053333333,5.27713333333,41.9439333333,28.7266,4.25273333333,3.55853333333,6.31926666667
680.88,3.5552,3.43886666667,2.53936666667,3.78683333333,3.73053333333,5.24253333333,41.9138666667,28.6774,4.24253333333,3.58233333333,6.31346666667
681.20,3.6624,3.5221,2.62676666667,3.85653333333,3.85546666666,5.35926666667,42.0092,28.8048666667,4.27346666667,3.67053333333,6.43353333333
681.53,3.76193333333,3.5935,2.7118,3.88703333333,3.9224,5.4498,41.9301333333,28.8186,4.3032,3.76626666667,6.53173333334
681.85,3.80073333333,3.61946666667,2.76296666667,3.8392,3.88673333333,5.4506,41.9718666667,28.815,4.32366666667,3.78186666667,6.5686
682.18,3.7822,3.5695,2.7185,3.77273333333,3.83693333334,5.4186,41.7501333333,28.675,4.314,3.78433333333,6.5586
682.50,3.8662,3.59583333333,2.77066666667,3.78766666667,3.91273333333,5.49146666667,41.8072,28.7707333333,4.34873333333,3.8628,6.59853333333
682.83,3.8642,3.53526666667,2.73273333333,3.80053333333,3.92553333333,5.51186666667,41.6936,28.7427333333,4.31106666667,3.8722,6.60226666667
683.15,3.5498,3.26676666667,2.46666666667,3.493,3.63226666666,5.23913333333,41.5358,28.4916666667,3.9972,3.5362,6.3426
683.48,3.47413333333,3.20853333334,2.4409,3.45746666667,3.58453333333,5.19453333333,41.6416,28.5116,3.9728,3.4818,6.33726666667
683.80,3.4848,3.2239,2.44393333333,3.53726666667,3.5666,5.16453333333,41.587,28.4994,3.96773333333,3.51546666667,6.36826666667
684.13,3.39706666667,3.12743333333,2.353,3.47296666667,3.49853333333,5.112,41.6304666667,28.5108,3.85266666667,3.42673333333,6.28373333334
684.45,3.42153333333,3.13813333333,2.40513333333,3.55356666666,3.51679999999,5.1802,41.6230666667,28.5411333333,3.91026666667,3.4612,6.32626666667
684.78,3.37853333333,3.09196666666,2.35346666667,3.58163333333,3.41773333333,5.11766666667,41.6606,28.5362,3.9136,3.4514,6.28893333333
685.10,3.30386666667,3.062,2.32813333333,3.59183333333,3.36100000001,5.0772,41.7262,28.5336666667,3.9164,3.4108,6.25726666667
685.43,3.17506666667,2.94646666667,2.22423333333,3.5345,3.27200000001,4.95846666667,41.6362666667,28.4524666666,3.8264,3.34053333333,6.16573333333
685.75,3.18706666667,3.0043,2.2601,3.61253333333,3.30139999999,4.98873333333,41.6964666667,28.4974666667,3.85546666667,3.37113333333,6.18326666667
686.08,3.19766666667,3.06523333333,2.29516666667,3.66236666667,3.30193333333,5.0396,41.6428666667,28.4936666667,3.90186666667,3.37493333333,6.19866666667
686.40,3.24853333333,3.1762,2.41093333333,3.7638,3.39446666667,5.1198,41.8356666667,28.6955333333,4.0196,3.45586666666,6.29593333333
686.72,3.38686666667,3.28356666667,2.542,3.92796666667,3.6104,5.21946666667,41.9,28.8888,4.19913333333,3.61453333333,6.38326666667
687.05,3.40486666667,3.28533333333,2.52336666667,3.90563333333,3.61626666666,5.19233333333,41.7378,28.7974666667,4.1656,3.55633333333,6.2904
687.37,3.31726666667,3.17873333333,2.38186666667,3.72996666667,3.5184,5.1288,41.6400666667,28.7324,4.05333333333,3.42966666667,6.1572
687.70,3.34213333333,3.2236,2.41846666667,3.727,3.53293333333,5.14293333333,41.6084666667,28.7692,4.11933333333,3.45826666667,6.15726666667
688.02,3.2338,3.1879,2.3178,3.62936666667,3.46246666667,5.06533333333,41.4771333333,28.6673333333,4.0286,3.4046,6.07946666667
688.34,3.2836,3.27846666666,2.36603333333,3.62176666667,3.53266666667,5.1262,41.4698666667,28.6402,4.10946666667,3.45706666667,6.107
688.67,3.2114,3.22226666667,2.27273333333,3.53086666666,3.45519999999,5.07686666667,41.371,28.6174,4.0342,3.43566666667,6.03373333333
688.99,3.3248,3.3442,2.32723333333,3.6362,3.53,5.20146666667,41.4786666667,28.7591333333,4.1374,3.4988,6.10746666667
689.32,3.40926666667,3.34516666667,2.34583333333,3.6717,3.52900000001,5.24446666667,41.5159333333,28.7848,4.1868,3.50213333333,6.11213333333
689.64,3.4036,3.32496666667,2.32473333333,3.66056666667,3.51013333333,5.219,41.4354,28.6848,4.18113333333,3.4822,6.09453333334
689.96,3.4334,3.34573333333,2.3603,3.6869,3.52526666667,5.28,41.3436,28.6603333333,4.2072,3.50046666667,6.1338
690.29,3.5284,3.4238,2.48943333333,3.8109,3.60920000001,5.41773333333,41.2169333333,28.5683333333,4.31613333333,3.6394,6.26566666667
690.61,3.60873333333,3.49986666667,2.57876666667,3.91363333333,3.67606666666,5.54813333333,41.3656,28.7223333333,4.41913333333,3.79466666667,6.39273333333
690.94,3.7364,3.58963333333,2.74976666667,4.10113333333,3.80246666667,5.66933333333,41.4854666667,28.842,4.57766666666,3.92966666667,6.54233333333
691.26,3.86353333334,3.66066666667,2.8716,4.1897,3.88273333334,5.79546666667,41.5246666667,28.8228,4.66106666667,3.98366666667,6.64833333333
691.58,3.87233333333,3.60983333333,2.84256666667,4.1709,3.84253333333,5.79053333333,41.6061333333,28.836,4.63786666667,3.92646666667,6.648
691.91,3.6676,3.4118,2.66156666667,4.04773333333,3.66086666667,5.5538,41.5250666667,28.795,4.3974,3.69593333333,6.48033333333
692.23,3.74586666667,3.44736666667,2.7464,4.12096666667,3.74686666667,5.58293333333,41.722,28.8332,4.46453333333,3.72566666666,6.568
692.55,3.7644,3.44986666667,2.77833333333,4.12633333333,3.81660000001,5.5296,41.7176,28.781,4.42553333333,3.74113333333,6.58053333333
692.88,3.74,3.45723333334,2.78266666667,4.0881,3.84193333333,5.531,41.8235333333,28.8731333333,4.39053333333,3.79393333333,6.62846666667
693.20,3.7118,3.44803333333,2.76763333333,4.07093333333,3.82113333334,5.55226666667,41.9179333333,28.962,4.38826666667,3.78026666667,6.63386666667
693.52,3.619,3.27473333333,2.59856666667,3.93806666667,3.65020000001,5.36333333333,41.9118666667,28.8842,4.22653333333,3.63013333333,6.46613333333
693.85,3.493,3.11993333333,2.43986666667,3.74323333333,3.4818,5.13513333333,41.9532666667,28.8744,4.05573333333,3.43733333333,6.3108
694.17,3.38213333333,2.9352,2.2937,3.5174,3.31206666666,4.94213333333,41.7632,28.6933333333,3.88046666667,3.27846666667,6.15106666667
694.49,3.16666666667,2.72313333333,2.10953333333,3.2716,3.10573333334,4.717,41.5666,28.4462666667,3.65366666667,3.078,5.90986666667
694.82,3.1256,2.66643333333,2.01733333333,3.24356666667,3.06580000001,4.6534,41.6577333333,28.5001333333,3.63346666667,3.07066666666,5.91086666667
695.14,3.11126666667,2.7056,2.05733333333,3.24056666667,3.1012,4.72046666667,41.6727333333,28.5624,3.66593333333,3.05166666667,5.9336
695.46,3.2872,2.91426666667,2.25716666667,3.3663,3.27646666666,4.9776,41.6656,28.582,3.87393333333,3.2194,6.12813333333
695.79,3.382,3.0354,2.34343333333,3.48746666667,3.42973333333,5.07066666667,41.6656666667,28.6492666667,3.97193333333,3.26353333333,6.23613333333
696.11,3.27473333334,2.9211,2.19526666667,3.36966666667,3.25706666667,4.99553333333,41.5336,28.5516,3.877,3.152,6.11693333333
696.43,3.14673333333,2.85916666666,2.12226666667,3.30543333333,3.14046666666,4.93246666667,41.3655333333,28.3735333333,3.76686666667,3.0158,6.02466666667
696.75,3.08093333333,2.76036666666,2.05133333333,3.25046666667,3.03033333333,4.81306666667,41.3526,28.2926,3.62526666667,2.928,5.91506666667
697.08,3.1722,2.94406666667,2.1985,3.36053333333,3.14633333334,4.96593333333,41.453,28.3519333333,3.74866666667,3.07773333333,6.04826666667
697.40,3.23893333333,3.01353333333,2.2381,3.43783333333,3.23113333334,5.09533333333,41.5502,28.4298666667,3.84066666667,3.16893333334,6.1232
697.72,3.21306666667,3.0274,2.2326,3.4931,3.24606666667,5.16586666667,41.5896,28.4705333333,3.86613333333,3.17473333333,6.13533333333
698.05,3.4104,3.2503,2.40476666667,3.70253333333,3.41559999999,5.40853333333,41.7860666667,28.6872666667,4.06113333333,3.3834,6.34133333333
698.37,3.3674,3.2372,2.38103333333,3.70196666667,3.38540000001,5.40393333333,41.7386,28.6615333333,4.03366666666,3.39686666667,6.3084
698.69,3.365,3.18386666667,2.3311,3.68593333333,3.32160000001,5.33453333333,41.6788,28.5920666667,4.01853333333,3.40546666666,6.27233333333
699.01,3.30086666667,3.06716666667,2.21856666667,3.6411,3.26093333333,5.25033333333,41.7125333333,28.6153333333,3.9476,3.3208,6.19906666667
699.34,3.25146666667,3.00923333333,2.1402,3.60266666667,3.1778,5.2262,41.6456,28.5604666667,3.88906666667,3.29486666667,6.14826666667
699.66,3.15073333333,2.89403333333,2.0975,3.5071,3.11966666667,5.17073333333,41.7220666667,28.6022,3.8286,3.21806666667,6.1212
699.98,3.20546666667,2.8874,2.09893333333,3.54853333333,3.16113333333,5.17686666667,41.8212666667,28.7038666667,3.89986666666,3.26146666667,6.1684
700.30,3.2392,2.95683333333,2.1415,3.59886666667,3.23540000001,5.22086666667,41.7913333333,28.7311333333,3.983,3.362,6.27333333333
700.63,3.1938,2.8524,2.07986666667,3.59113333334,3.18526666666,5.14326666667,41.7322666667,28.7224,3.93173333333,3.32333333333,6.25393333333
700.95,3.13953333333,2.76016666667,1.98486666667,3.5622,3.08253333334,5.02293333333,41.5980666667,28.6036666667,3.84873333333,3.2398,6.18426666667
701.27,3.10013333333,2.66713333333,1.8836,3.48873333333,3.01333333333,4.944,41.5246,28.5105333333,3.79493333333,3.16873333333,6.16153333333
701.59,3.0074,2.5476,1.7573,3.3867,2.91906666667,4.76706666667,41.2979333333,28.3876,3.68733333333,3.07426666667,6.0652
701.91,2.90233333333,2.49233333333,1.64966666667,3.29736666666,2.81613333333,4.60466666667,41.1938,28.3042666667,3.59366666667,2.98266666667,5.98133333333
702.24,3.0326,2.69336666667,1.83806666667,3.48793333333,2.98193333333,4.76513333333,41.2747333333,28.4606666667,3.74606666667,3.14873333333,6.1898
