wavelength,Back_DigGlsm,Belly_DigGlsm,Breast_DigGlsm,Crissum_DigGlsm,Crown_DigGlsm,DorTail_DigGlsm,Patch10_DigGlsm,Rump_DigGlsm,Throat_DigGlsm,WingTip_DigGlsm
445.02,5.32055555556,3.63508333333,4.75983333333,4.10021527778,5.48091666667,5.91175,13.8758333333,7.61141666666,4.929,5.86916666667
445.37,5.30570833333,3.62895833333,4.74783333333,4.09167361111,5.46733333333,5.89658333333,13.8606666667,7.60191666666,4.92716666667,5.85083333333
445.72,5.27331944444,3.62145833333,4.7315,4.08275694445,5.45716666666,5.88358333333,13.8300833333,7.58483333333,4.90166666667,5.83866666667
446.08,5.28731944445,3.63316666667,4.74483333334,4.10509027778,5.46808333333,5.89229166667,13.8265833333,7.59933333333,4.91166666667,5.84358333333
446.43,5.30016666666,3.640875,4.75570833333,4.12477777778,5.4725,5.89358333333,13.81,7.59870833333,4.91166666667,5.84533333333
446.79,5.29890277778,3.62766666667,4.75070833333,4.13134027778,5.46683333333,5.8715,13.81075,7.59429166666,4.90916666667,5.85308333333
447.14,5.30602777778,3.64975,4.75404166667,4.14627777778,5.47175,5.86883333333,13.8025833334,7.58095833333,4.9165,5.86708333333
447.50,5.32426388889,3.684125,4.77541666667,4.18248611111,5.5035,5.89004166667,13.8161666667,7.61020833334,4.92758333333,5.91566666667
447.85,5.32275,3.69029166667,4.781875,4.19140972222,5.50233333333,5.88895833333,13.8204166667,7.60983333333,4.92166666667,5.92225
448.21,5.33177777778,3.709125,4.79579166667,4.21170833334,5.50883333333,5.884625,13.8219166667,7.62175,4.91225,5.9295
448.56,5.32606944444,3.72095833334,4.79258333334,4.21444444445,5.50741666667,5.87570833333,13.8175,7.61904166667,4.92025,5.93116666666
448.92,5.32620833333,3.73216666666,4.782125,4.21895138889,5.49775,5.87945833333,13.8064166666,7.609875,4.92491666667,5.9145
449.27,5.336875,3.75645833333,4.80308333333,4.23964583334,5.509,5.88416666667,13.79625,7.6105,4.92133333334,5.93558333333
449.62,5.39804166666,3.81541666667,4.85845833333,4.29189583333,5.5515,5.93929166667,13.834,7.64345833334,4.96233333333,5.97283333333
449.98,5.41747222222,3.864125,4.87966666667,4.32349305555,5.5795,5.97075,13.8566666667,7.66925,4.97916666666,6.00066666666
450.33,5.38656944444,3.86791666666,4.86966666667,4.29814583333,5.556,5.95016666667,13.8283333334,7.65408333334,4.97,6.00441666667
450.69,5.38283333333,3.86545833333,4.86433333333,4.29736111111,5.54291666667,5.940125,13.8169166667,7.6495,4.95583333333,5.983
451.04,5.4045,3.88175,4.91125,4.31811805555,5.58308333333,5.964125,13.8523333333,7.682125,4.97825,6.02225
451.40,5.38466666666,3.85875,4.88633333333,4.30840277778,5.55108333333,5.93916666667,13.8276666667,7.64608333333,4.96391666667,5.96566666667
451.75,5.38286111111,3.874,4.9085,4.3160625,5.5705,5.962125,13.81275,7.633125,4.96433333333,5.98633333334
452.10,5.40040277778,3.87883333334,4.9275,4.33496527778,5.58416666667,5.99354166667,13.817,7.62229166667,4.989,6.025
452.46,5.43054166667,3.91725,4.95854166666,4.3634375,5.59833333333,6.02858333333,13.8305833333,7.63883333333,5.01291666667,6.07041666667
452.81,5.43540277777,3.937375,4.98391666667,4.37781944445,5.61658333333,6.03508333333,13.83175,7.643,5.02541666667,6.08308333333
453.17,5.41333333333,3.921625,4.975125,4.35978472222,5.59333333333,5.99745833333,13.8085,7.627375,5.00408333333,6.06691666667
453.52,5.41048611111,3.91475,4.96654166666,4.36272916667,5.57266666667,5.97104166667,13.8111666666,7.62058333333,5.00308333333,6.08616666667
453.87,5.37105555555,3.880625,4.92375,4.32897222222,5.53125,5.92875,13.75025,7.5675,4.966,6.05491666667
454.23,5.43348611111,3.913,4.96904166667,4.37647222222,5.57941666666,5.96483333333,13.80875,7.60675,5.00816666666,6.09275
454.58,5.45127777778,3.941375,5.01416666666,4.39582638889,5.60133333333,5.99308333333,13.8131666667,7.61383333333,5.02541666667,6.10258333333
454.93,5.46059722222,3.9495,5.01858333333,4.39738888889,5.59358333333,6.01395833333,13.8088333333,7.61545833333,5.03733333333,6.09983333333
455.29,5.49209722222,3.99741666667,5.05820833333,4.43246527778,5.63108333333,6.032875,13.8228333333,7.64283333333,5.07075,6.15225
455.64,5.51794444444,4.02016666667,5.07108333333,4.4485625,5.64091666667,6.04270833333,13.85025,7.668875,5.09833333333,6.15108333334
456.00,5.49973611111,4.01245833333,5.05033333333,4.43457638889,5.6175,6.0125,13.8173333333,7.66358333333,5.07866666666,6.1295
456.35,5.49497222222,4.004875,5.04341666667,4.43652083333,5.62933333333,6.01545833333,13.814,7.66320833333,5.07683333333,6.10525
456.70,5.53404166666,4.03754166667,5.068875,4.47227083333,5.65533333333,6.03245833333,13.8401666666,7.69504166667,5.103,6.12616666667
457.06,5.55202777778,4.05591666667,5.10070833333,4.50297222222,5.67958333333,6.07504166667,13.8765,7.72433333333,5.12883333333,6.16583333333
457.41,5.54376388889,4.07045833333,5.09883333333,4.50344444444,5.69166666667,6.07520833333,13.87225,7.72041666667,5.12725,6.16175
457.76,5.55411111111,4.090625,5.15520833333,4.52088888889,5.69783333333,6.10320833333,13.897,7.74008333333,5.13533333333,6.17958333333
458.12,5.52130555556,4.06320833333,5.13529166667,4.50868055556,5.66833333334,6.07433333333,13.8495,7.72379166666,5.10716666667,6.15441666667
458.47,5.537625,4.084875,5.15925,4.5274375,5.69091666667,6.09308333333,13.8735,7.75054166667,5.11941666666,6.21266666667
458.82,5.54306944444,4.08516666667,5.18204166667,4.54805555555,5.70241666667,6.08158333333,13.86375,7.74470833333,5.12808333333,6.21941666666
459.18,5.52877777778,4.07654166667,5.18983333334,4.55159027778,5.69283333333,6.083,13.85075,7.734125,5.121,6.209
459.53,5.52077777778,4.06004166667,5.18579166667,4.54902777778,5.68958333333,6.062875,13.8385,7.72483333333,5.10925,6.19916666667
459.88,5.52531944444,4.05754166667,5.20208333334,4.55222222222,5.70083333333,6.07033333333,13.8498333333,7.71908333333,5.11866666667,6.20958333333
460.24,5.494875,4.0345,5.18654166667,4.52429861111,5.669,6.034625,13.80975,7.69075,5.08358333333,6.18083333333
460.59,5.46441666667,4.008875,5.16966666667,4.49916666667,5.64208333334,6.02458333333,13.7809166667,7.65970833333,5.05108333333,6.165
460.94,5.46852777778,4.02658333333,5.16445833334,4.51029166667,5.64583333333,6.03158333333,13.7595,7.64925,5.05375,6.15475
461.29,5.47293055556,4.03170833333,5.18970833333,4.52402777778,5.6525,6.046375,13.7475833333,7.64575,5.06466666666,6.15316666667
461.65,5.48508333333,4.03266666667,5.19179166667,4.53704861111,5.67275,6.051125,13.7513333333,7.64370833333,5.07308333334,6.16441666667
462.00,5.48201388889,4.052375,5.21058333334,4.54478472222,5.68258333333,6.06575,13.7486666667,7.62991666667,5.06316666667,6.17308333333
462.35,5.46184722222,4.036625,5.19366666666,4.54215277778,5.65633333333,6.02758333333,13.7120833333,7.59308333333,5.05025,6.127
462.71,5.46731944444,4.07275,5.19858333333,4.55923611111,5.66991666667,6.03695833333,13.7189166667,7.59658333333,5.04508333334,6.13558333333
463.06,5.47038888889,4.08716666667,5.20808333333,4.5698125,5.68575,6.04070833333,13.7308333334,7.59795833333,5.03741666666,6.1495
463.41,5.46570833333,4.09175,5.21508333333,4.56985416667,5.66466666667,6.02545833333,13.7134166667,7.58445833334,5.01808333333,6.15791666667
463.76,5.47555555556,4.12920833333,5.24491666667,4.59329166667,5.68058333333,6.033,13.7263333334,7.60516666667,5.02808333333,6.17925
464.12,5.504625,4.17483333333,5.25591666667,4.63024305555,5.719,6.06520833333,13.7644166667,7.62966666667,5.06,6.21825
464.47,5.51629166667,4.18716666667,5.24316666667,4.63110416667,5.72916666667,6.04758333333,13.76725,7.62620833334,5.06316666667,6.2175
464.82,5.49023611111,4.16375,5.24708333334,4.61333333333,5.71158333333,6.02691666667,13.7629166666,7.60941666667,5.03291666666,6.202
465.17,5.48318055556,4.15508333333,5.240875,4.61389583333,5.7135,6.00166666667,13.7609166667,7.60595833333,5.02391666667,6.18675
465.53,5.47079166666,4.15620833333,5.23029166666,4.61686111111,5.69608333333,5.97529166667,13.7313333333,7.594,5.02366666667,6.1895
465.88,5.49415277777,4.16895833333,5.240875,4.64010416667,5.71633333333,5.979125,13.74225,7.61341666666,5.0595,6.20741666666
466.23,5.50813888889,4.17479166667,5.24025,4.65155555556,5.73508333333,6.0085,13.7415833334,7.61920833333,5.06608333333,6.22383333333
466.58,5.46793055556,4.13908333333,5.20995833333,4.62600694444,5.70558333333,5.99129166667,13.7174166666,7.61383333333,5.03508333333,6.19916666667
466.94,5.46319444444,4.14775,5.22916666666,4.62247916667,5.68358333333,5.99816666667,13.69925,7.61604166666,5.03641666666,6.20533333334
467.29,5.47084722222,4.17191666667,5.24420833333,4.64368055556,5.71866666667,6.021875,13.7276666667,7.65170833333,5.05541666666,6.21441666667
467.64,5.44647222222,4.153125,5.2195,4.63765972222,5.69533333333,5.99958333333,13.694,7.63258333333,5.02883333333,6.21308333333
467.99,5.43334722222,4.14145833333,5.24108333333,4.63527083334,5.68366666667,5.98775,13.6816666667,7.62791666666,5.01533333333,6.20558333333
468.35,5.45168055555,4.15375,5.28716666667,4.66609722222,5.70658333333,5.997375,13.7150833333,7.65825,5.03583333333,6.2555
468.70,5.44441666667,4.13708333333,5.2875,4.64765277778,5.69358333333,5.973625,13.7024166667,7.64595833333,5.02566666666,6.22983333333
469.05,5.44695833333,4.16066666666,5.29908333334,4.65808333334,5.70158333333,6.00170833333,13.7045,7.662875,5.02983333334,6.2665
469.40,5.44231944444,4.16241666666,5.31858333333,4.66095138889,5.71316666667,6.00333333333,13.725,7.665125,5.034,6.25416666667
469.75,5.38602777778,4.106875,5.291625,4.60811111111,5.65975,5.94304166667,13.6746666666,7.601125,4.96891666666,6.21783333333
470.11,5.34563888889,4.09483333333,5.28829166667,4.58058333334,5.6355,5.89158333333,13.6409166667,7.57708333333,4.92766666666,6.18258333333
470.46,5.36022222222,4.10070833333,5.303125,4.58435416667,5.63916666666,5.892,13.6259166666,7.56145833333,4.93408333333,6.19025
470.81,5.33065277778,4.05258333333,5.25154166667,4.55664583333,5.62375,5.847375,13.5941666667,7.52833333333,4.89175,6.14908333333
471.16,5.29595833333,4.0295,5.23395833333,4.53015972222,5.57808333333,5.82916666667,13.5315833333,7.47970833333,4.86766666667,6.14991666666
471.51,5.27959722222,4.01379166667,5.20991666667,4.502125,5.565,5.82825,13.5120833333,7.45925,4.87241666667,6.11216666666
471.87,5.27752777778,4.02558333333,5.21025,4.52145138889,5.57108333333,5.854375,13.4898333333,7.453875,4.882,6.10025
472.22,5.22436111111,4.00854166667,5.171875,4.48923611111,5.51008333334,5.832875,13.406,7.39825,4.84425,6.03425
472.57,5.25668055555,4.05033333333,5.19754166667,4.52793055555,5.54283333333,5.88829166667,13.42775,7.42591666666,4.87383333333,6.07041666667
472.92,5.17654166667,3.97333333333,5.12658333334,4.45135416667,5.45575,5.800625,13.36575,7.36204166667,4.79066666667,5.98233333333
473.27,5.19545833333,3.99408333333,5.13145833333,4.47774305555,5.46816666666,5.85091666667,13.3656666667,7.39283333334,4.8045,6.0025
473.62,5.24716666667,4.05166666667,5.14279166667,4.52275,5.50541666666,5.89908333333,13.4034166667,7.44579166667,4.84725,6.03691666667
473.98,5.261625,4.06495833333,5.145,4.54530555556,5.51166666667,5.93654166667,13.4241666667,7.451375,4.865,6.05725
474.33,5.24720833334,4.040375,5.13729166667,4.53510416667,5.4845,5.915375,13.4073333333,7.4315,4.86141666667,6.05058333334
474.68,5.30940277777,4.094125,5.201375,4.59574305556,5.53991666667,5.97233333333,13.4705,7.48883333334,4.93366666667,6.11708333333
475.03,5.36716666666,4.160125,5.26645833334,4.66091666667,5.60475,6.01970833333,13.5238333333,7.53629166666,5.00408333333,6.16125
475.38,5.38168055556,4.19516666667,5.28945833333,4.7099375,5.637,6.03833333333,13.5544166667,7.55775,5.01925,6.17575
475.73,5.43075,4.21525,5.32520833334,4.72934027778,5.65325,6.04104166667,13.5769166667,7.589375,5.05,6.226
476.08,5.45748611111,4.24083333333,5.35654166667,4.77113194444,5.68533333334,6.05966666667,13.618,7.62266666667,5.08341666667,6.25133333333
476.44,5.45041666667,4.25466666666,5.363875,4.78609722222,5.67758333333,6.04329166667,13.59075,7.609125,5.09566666667,6.26691666667
476.79,5.52051388889,4.33125,5.42266666667,4.85797222222,5.72975,6.09025,13.6375833333,7.66541666667,5.1725,6.33333333333
477.14,5.50683333333,4.315,5.42845833333,4.83486111111,5.71058333333,6.04970833333,13.6169166666,7.63954166667,5.15741666667,6.32008333333
477.49,5.497125,4.29983333333,5.44891666667,4.83705555556,5.71166666667,6.05370833333,13.6345,7.64825,5.16516666667,6.30641666667
477.84,5.46179166667,4.27645833333,5.43354166667,4.80142361111,5.67533333333,6.01216666667,13.5943333333,7.629625,5.14775,6.26258333333
478.19,5.42658333333,4.25420833333,5.413875,4.78088194444,5.6475,5.989625,13.5525,7.595375,5.10991666667,6.21983333333
478.54,5.41216666667,4.26179166667,5.438625,4.77205555556,5.63816666667,5.98954166667,13.5351666667,7.586,5.09725,6.20991666667
478.89,5.39791666667,4.24545833333,5.41729166667,4.76194444444,5.61241666667,5.97875,13.51275,7.56004166666,5.04866666667,6.16433333333
479.24,5.38466666667,4.22179166667,5.43945833333,4.746125,5.59783333333,5.948875,13.4768333333,7.54020833334,5.0285,6.16766666667
479.60,5.36122222222,4.22541666667,5.43920833333,4.75152777778,5.593,5.95275,13.47,7.52733333333,5.02608333333,6.16416666667
479.95,5.39104166667,4.24529166667,5.46795833333,4.75556944445,5.61016666667,5.9845,13.4693333333,7.54445833334,5.03175,6.20558333333
480.30,5.39829166667,4.24333333333,5.48291666666,4.77032638889,5.616,5.977,13.4726666667,7.56008333333,5.01941666667,6.21633333333
480.65,5.38215277778,4.23170833333,5.48829166667,4.76479166667,5.60841666667,5.98516666667,13.4278333333,7.533875,4.99983333333,6.2255
481.00,5.38597222222,4.25691666667,5.51175,4.79157638889,5.60741666667,5.99991666667,13.406,7.5295,5.01658333333,6.2175
481.35,5.37686111111,4.2685,5.51108333333,4.80247222222,5.59091666667,5.99404166667,13.3790833333,7.510625,5.01225,6.21558333333
481.70,5.39316666667,4.2865,5.529625,4.83298611111,5.60941666667,6.0095,13.383,7.512125,5.02966666666,6.24633333334
482.05,5.41233333333,4.32845833333,5.56254166667,4.86017361111,5.629,6.04433333333,13.4258333333,7.55391666666,5.05141666667,6.27608333333
482.40,5.38191666667,4.30695833333,5.53954166667,4.85020833333,5.58425,6.01941666667,13.41275,7.52370833333,5.02425,6.2315
482.75,5.38047222222,4.30854166667,5.55675,4.84713194444,5.57633333333,6.02175,13.4240833333,7.52966666667,5.03375,6.2495
483.10,5.382875,4.32154166667,5.56429166666,4.85549305555,5.57758333333,6.02804166667,13.4278333333,7.52754166667,5.03358333333,6.24883333333
483.45,5.37209722222,4.31633333333,5.56641666667,4.85638194445,5.56516666667,6.01120833333,13.4163333333,7.52054166667,5.02433333333,6.2485
483.80,5.35747222222,4.309125,5.56529166666,4.85313194444,5.55175,5.99625,13.4063333334,7.51016666667,5.015,6.2335
484.15,5.34436111111,4.30854166667,5.55404166667,4.84106944444,5.53725,5.98366666667,13.3910833333,7.49695833333,5.0065,6.22291666667
484.50,5.34297222222,4.31254166667,5.55525,4.84866666667,5.53583333333,5.9845,13.3996666667,7.49695833333,5.01116666667,6.22425
484.85,5.33190277778,4.29954166667,5.548875,4.84592361111,5.52275,5.973125,13.3884166666,7.48529166666,4.99525,6.22941666667
485.20,5.33027777778,4.30304166667,5.561375,4.85363888889,5.51766666666,5.97129166667,13.3824166667,7.48120833333,4.99025,6.2345
485.55,5.33052777778,4.31629166667,5.58491666667,4.86199305555,5.51875,5.97854166667,13.3865,7.49125,4.99341666667,6.24466666667
485.90,5.34529166667,4.32570833333,5.595875,4.88219444444,5.52441666667,5.983875,13.3795833334,7.49154166667,5.00858333333,6.25241666666
486.25,5.35422222222,4.33745833333,5.62020833333,4.89513194444,5.53683333333,5.98545833333,13.371,7.50195833333,5.01508333334,6.27425
486.60,5.35420833334,4.351125,5.638625,4.91670138889,5.53891666667,5.98158333333,13.3535833333,7.50304166667,5.01066666667,6.27941666667
486.95,5.35281944445,4.35875,5.65233333333,4.93345833333,5.53308333333,5.98116666667,13.3411666667,7.51070833333,5.021,6.29091666666
487.30,5.35443055556,4.36933333333,5.66729166667,4.93748611111,5.532,5.989875,13.335,7.508625,5.0215,6.29866666667
487.65,5.36515277778,4.39816666667,5.68616666666,4.96482638889,5.55041666666,6.00266666667,13.3406666667,7.52066666667,5.03483333333,6.31016666667
488.00,5.38569444444,4.42608333333,5.72379166667,4.99754861111,5.56916666667,6.03408333333,13.3564166667,7.537,5.0585,6.33791666667
488.35,5.38815277778,4.43433333333,5.74616666667,5.01125694444,5.56983333333,6.03504166667,13.3483333333,7.53979166667,5.06366666667,6.33875
488.70,5.39944444444,4.46508333334,5.76129166667,5.02577083333,5.58025,6.04070833333,13.3559166667,7.55516666667,5.08025,6.34816666667
489.05,5.40531944444,4.481125,5.77841666666,5.03711111111,5.58958333333,6.045,13.35475,7.56904166667,5.09125,6.35175
489.40,5.41068055556,4.49320833333,5.78554166666,5.04990972222,5.57841666667,6.0475,13.3373333333,7.56329166667,5.0795,6.35383333333
489.75,5.39988888889,4.50745833333,5.80375,5.04945833333,5.57408333333,6.04070833333,13.3194166667,7.55870833333,5.07258333333,6.35525
490.10,5.41718055556,4.52970833333,5.82379166667,5.06907638889,5.5935,6.06370833333,13.3230833334,7.56675,5.07983333334,6.37983333333
490.45,5.42286111111,4.54666666667,5.82491666667,5.08375,5.607,6.07929166667,13.3264166667,7.57070833333,5.09791666667,6.38491666667
490.80,5.44458333334,4.57,5.84225,5.10084027778,5.62008333333,6.102,13.3396666667,7.57945833334,5.09958333333,6.38425
491.15,5.42845833333,4.57616666667,5.83470833333,5.10974305556,5.61525,6.096375,13.3260833333,7.575375,5.08758333333,6.37383333333
491.50,5.42072222222,4.56854166667,5.84133333334,5.10922916667,5.60083333334,6.0895,13.304,7.563,5.07625,6.36741666667
491.85,5.41505555555,4.569375,5.84179166667,5.11597916667,5.59383333333,6.0705,13.2945833333,7.56070833334,5.06758333333,6.35925
492.20,5.41866666667,4.58483333333,5.85054166667,5.11145833334,5.59708333333,6.06395833333,13.2984166667,7.56241666667,5.05908333333,6.34916666667
492.55,5.42922222222,4.59879166667,5.87545833333,5.14086111111,5.60908333334,6.09216666667,13.3143333333,7.57779166667,5.05941666667,6.3735
492.90,5.45722222222,4.635125,5.90883333333,5.17504166667,5.62683333333,6.11833333333,13.3369166667,7.60075,5.07825,6.40375
493.25,5.46440277778,4.63916666666,5.91508333333,5.18800694445,5.63375,6.12095833333,13.3470833333,7.60375,5.08583333333,6.415
493.60,5.44684722223,4.608375,5.908125,5.18222916667,5.61233333333,6.10083333333,13.3316666666,7.57616666667,5.05091666667,6.41358333333
493.95,5.45259722222,4.64216666667,5.92741666666,5.21665277778,5.619,6.09375,13.3330833333,7.59516666667,5.069,6.42058333333
494.30,5.45966666667,4.64816666667,5.95383333333,5.23761111111,5.62016666666,6.083125,13.3300833333,7.595625,5.07025,6.43175
494.65,5.45829166666,4.6635,5.97516666667,5.26093055555,5.618,6.071375,13.3463333333,7.60466666667,5.07758333334,6.45891666666
495.00,5.52961111111,4.72079166667,6.05329166667,5.32538888889,5.67275,6.12320833333,13.4031666666,7.66141666666,5.1335,6.51416666667
495.34,5.544,4.75004166667,6.07525,5.35217361112,5.68675,6.139125,13.4345833333,7.68783333333,5.13858333333,6.54641666667
