wavelength,Back_DigVenm,Belly_DigVenm,Breast_DigVenm,Crissum_DigVenm,Crown_DigVenm,DorTail_DigVenm,Patch10_DigVenm,Rump_DigVenm,Throat_DigVenm,WingTip_DigVenm
254.66,1.03991666667,-0.254887566139,-1.11208333333,-0.967666666668,-1.54541666667,4.23166666667,5.54611111111,1.141,-2.895625,5.51727777778
255.03,1.697,0.234384920637,-0.545416666667,-0.787916666666,-1.18183333333,4.6515,5.87888888889,1.93941666667,-2.83325,5.66661111112
255.41,4.45475,1.9938994709,1.21491666667,1.01241666667,0.716583333334,6.16816666666,7.89211111109,4.53266666666,-1.05920833333,6.67677777778
255.78,4.28608333334,1.34347883598,8.33333325e-05,-0.477833333333,-0.0478333333315,5.81583333333,7.5631111111,3.4895,-1.33841666667,5.83177777778
256.15,5.83475,2.88806481481,2.31575,0.578833333332,2.331,7.61725,10.0142222222,5.6825,1.00554166667,7.54622222221
256.53,7.27191666667,4.57191798942,3.71475,2.02233333333,4.10208333333,9.59549999998,11.6273333333,7.75958333334,3.19854166667,8.73016666666
256.90,9.12958333332,6.7031031746,4.93633333333,4.27283333333,6.82058333333,11.4384166666,14.0658888889,9.72666666668,5.4205,10.0673333333
257.28,11.2625,9.0164920635,7.41291666666,7.40083333333,8.84749999999,14.3233333333,15.7502222222,11.8126666667,7.98070833334,12.8963888889
257.65,11.1078333333,8.58494841269,7.93108333333,7.60108333333,8.59124999999,14.0881666667,15.484,11.54075,8.08583333333,13.2973333333
258.02,9.85416666667,7.27008994709,6.61441666666,6.4525,7.48733333333,12.788,13.7987777778,9.78216666666,7.370375,12.533
258.40,9.09100000001,6.68429629629,5.90458333333,6.08408333333,6.35733333333,11.9885,13.34,8.89583333333,6.82583333333,11.9232777778
258.77,8.81208333334,5.83054761905,5.57183333333,5.74508333333,5.46075,11.8929166667,13.2203333333,8.79816666667,6.56741666667,12.1332777778
259.15,8.37691666667,5.33756613757,5.5285,5.54108333333,5.29283333333,11.7585833333,12.7162222222,8.51941666667,6.33216666667,12.0998333333
259.52,7.81183333333,4.8806058201,5.40241666667,5.24366666666,5.05675,11.627,12.4115555555,8.22574999999,5.96375,12.0521666667
259.89,7.72116666667,4.86131878307,5.34616666667,5.46225,4.91866666667,11.7479166666,12.4692222222,8.30683333334,5.84229166667,11.741
260.27,7.02541666667,4.07176322751,4.34241666666,4.35275,3.87208333333,10.9645,11.5797777778,7.43399999999,4.77158333334,10.8424444445
260.64,7.10591666667,3.93375793651,4.37208333334,4.38225,3.75841666667,10.82875,11.5777777778,7.57758333334,4.52170833333,10.8980555556
261.01,6.58783333333,3.70271825397,4.54358333334,4.11358333333,3.54675,10.9390833333,11.4147777778,7.64516666667,4.52095833333,10.9593888889
261.39,5.7615,2.97892460317,3.48541666666,3.15375,3.01083333333,9.99708333334,11.1112222222,6.96583333334,3.69445833333,10.2196111111
261.76,5.837,3.18301984127,3.62558333333,3.49925,3.251,10.1224166667,11.1744444444,7.19341666667,4.06383333333,10.2841111111
262.13,5.89491666666,3.43488624339,3.98766666667,4.02675,3.50666666667,10.61525,11.6555555556,7.69008333333,4.300875,10.5891111111
262.51,6.57558333334,4.06822354497,5.0275,4.70983333334,4.78175,11.519,12.255,8.45341666666,5.213625,11.115
262.88,6.82483333334,4.75681878307,6.01491666667,5.47283333333,5.80583333333,11.8926666667,12.5303333333,9.03208333333,6.03116666667,11.4593333333
263.25,6.7295,4.99343915344,6.121,5.97083333334,5.94941666667,11.8913333333,12.7051111111,9.0565,6.26429166667,11.2876666667
263.63,6.21058333333,4.83208730159,5.63683333333,5.91991666667,5.76266666666,11.61175,12.7568888889,9.07241666666,6.253875,10.8753888889
264.00,6.1795,5.27817328042,6.05983333333,6.40183333333,6.56408333333,11.8036666667,13.0141111111,9.68383333332,6.62825,11.9028888889
264.37,6.00733333333,5.63528968254,7.02158333333,7.38025,7.599,12.0934166667,12.9766666666,10.301,7.45025,13.1165
264.75,6.78191666667,6.54957010582,7.87233333333,8.28000000001,8.84741666667,13.1738333334,13.5934444444,10.6915833333,8.52383333333,14.1726666667
265.12,7.29933333333,6.59318518518,7.89675,8.12841666666,9.01075000001,12.861,13.7015555556,10.6773333333,8.35558333333,14.5035555555
265.49,7.39491666666,6.44157539682,7.88583333333,8.26325,9.00875,12.78075,13.3803333333,10.6229166667,7.92545833333,14.4037222222
265.87,6.69958333333,5.72703439153,6.80325,7.33925,8.44583333333,12.8805833333,13.1394444444,10.1053333333,6.933125,14.0212777778
266.24,7.32625,5.94580820106,6.85625,7.23408333333,8.48433333333,13.486,13.1477777778,10.5320833333,6.810125,15.0218333333
266.61,7.4365,5.97311640212,6.3275,7.28966666667,7.93358333334,13.6985833333,13.0572222222,10.804,6.51925,15.1066111111
266.98,7.489,5.55465343915,5.35825,6.6365,7.47308333333,12.9971666667,12.5631111111,9.98266666667,5.79629166667,14.5464444444
267.36,7.79058333333,5.72002248678,5.37475,6.42191666667,7.72175,13.1498333333,12.946,10.367,5.94795833333,15.1222222222
267.73,7.13741666667,5.11027645502,4.78333333333,5.88191666667,6.75641666667,12.37675,11.8186666667,9.46933333333,5.056,14.778
268.10,7.23141666667,5.14123015873,5.40733333333,6.2245,6.655,12.5364166667,11.6853333333,9.39883333334,5.40720833333,14.9495
268.48,6.4935,4.32048544974,4.22791666667,5.62075,5.48341666666,11.4860833333,10.7262222222,8.23224999999,4.581625,13.2805555556
268.85,5.46466666667,3.77376190476,2.97625,4.42475,4.00183333333,10.2623333333,9.66711111111,7.37233333333,3.30245833333,11.8762222222
269.22,4.86175,3.43268386243,2.24216666667,4.24008333333,3.40191666667,10.0934166667,8.97844444443,6.80358333333,2.56708333333,11.1159444444
269.59,5.47575,3.85879761905,3.12416666666,4.87425,3.75991666667,10.6576666667,9.46133333332,7.60191666667,3.438625,11.6488333333
269.97,5.8545,4.1687962963,3.63933333334,5.45875,3.94908333333,10.6341666667,9.59033333333,7.76633333334,3.85683333333,11.8450555556
270.34,5.97775,4.46818783069,4.08433333333,6.36416666667,4.36916666667,10.7141666667,10.0052222222,7.95983333333,4.62579166667,11.6851111111
270.71,5.58033333333,4.26034391534,4.272,6.10741666667,4.16041666667,10.1810833333,9.99499999999,7.52733333333,4.53570833334,11.5575555556
271.09,4.83508333333,3.86451455027,4.02816666667,5.75016666666,3.59441666667,10.13375,9.56188888888,7.15916666667,4.16070833333,11.0748333333
271.46,5.48008333333,4.27169312169,4.26525,6.39225,4.09116666666,10.466,10.0418888889,7.49083333333,4.66916666667,11.3280555556
271.83,6.9445,5.74976719577,5.72291666667,7.83133333333,5.75633333333,11.6745,11.2896666667,8.64008333333,6.18025,12.383
272.20,6.76625,5.32919179894,5.36375,7.276,5.44583333333,11.385,11.0233333333,8.31683333333,5.56116666667,12.0973333333
272.58,7.34958333333,6.01636904762,6.15058333333,7.95691666667,6.03225,12.09125,11.9138888889,9.08591666666,6.47316666667,13.2187222222
272.95,7.1215,5.55415476191,6.05916666667,7.8955,5.96325,12.0009166667,11.6805555556,8.691,6.46483333333,13.2642777778
273.32,7.98783333333,6.44221957672,7.24933333334,8.72658333334,6.94625,12.7976666667,12.585,9.52383333333,7.53875,14.3354444445
273.69,7.67991666667,6.53313756614,7.25141666666,8.617,6.866,12.78925,12.0394444445,8.94374999999,7.404125,14.228
274.06,7.34158333334,6.4168015873,7.06216666667,8.30591666667,6.68966666667,12.5028333333,11.8854444444,8.53066666667,7.05129166667,13.6752777778
274.44,6.93416666667,5.83614814815,6.55916666667,7.37616666667,5.79258333334,11.8255833333,11.1483333333,7.81841666666,6.14516666667,12.9241666667
274.81,7.61566666666,6.37590873016,7.18266666666,8.19658333333,6.31691666667,12.537,11.6505555555,8.46441666665,6.67283333333,13.3098333333
275.18,8.02041666667,6.52764417989,7.53358333333,8.17691666667,6.57733333333,12.4884166667,11.8221111111,8.53033333333,6.69033333333,13.4948333333
275.55,7.39141666667,6.3043994709,7.58241666667,7.76091666667,6.14566666667,12.4763333333,11.3973333333,8.27966666667,6.25308333333,13.098
275.93,6.35458333334,5.21584391535,6.42208333333,6.74166666667,5.26058333334,11.4490833333,10.5621111111,7.33174999999,4.96554166667,12.4222777778
276.30,6.49325,5.43941931217,6.34266666667,6.77608333333,5.46358333333,11.6051666667,10.6255555555,7.47925,5.140125,12.3209444444
276.67,6.19716666667,5.19460449735,6.26775,6.14566666667,5.29241666667,11.59875,10.1274444444,6.97341666666,4.400625,11.8253888889
277.04,7.29491666667,6.28297751323,7.33316666667,7.263,6.41675,12.6729166666,11.3333333333,8.16016666667,5.45508333333,12.3375555555
277.41,6.94441666667,5.90387566138,6.96383333333,6.87975,5.86566666667,12.1770833333,10.8871111111,7.76491666667,5.05808333333,11.7785555556
277.79,6.3585,5.30366534392,6.29383333333,6.54625,5.16066666666,11.655,10.4982222222,7.45925,4.36108333334,11.1888888889
278.16,7.12258333333,5.97949206349,6.92941666667,7.058,5.60916666666,11.9785,10.5787777778,8.166,4.74291666667,12.0425555555
278.53,7.43758333333,6.23645502646,7.41808333333,7.26991666667,6.04541666667,12.4195,10.759,8.62341666667,5.39445833333,12.6535
278.90,6.66275,5.55750132275,6.71433333333,6.28883333333,5.40516666667,11.9195833333,9.78677777777,7.80433333333,4.95675,12.0872777778
279.27,5.9255,5.06570634921,6.26308333333,6.08141666667,4.99083333333,11.69525,9.25044444444,7.522,4.69579166667,11.4744444445
279.64,5.80366666667,5.05301322752,6.29183333333,6.12475,4.89208333334,11.4471666667,8.89366666667,7.34458333334,4.75420833333,11.4921111111
280.02,5.991,5.39874206349,6.67933333333,6.16166666666,4.79783333334,11.5845,8.87211111112,7.57575,5.249375,11.5951666667
280.39,5.87841666667,5.61443121694,6.69475,6.23183333333,4.82458333333,11.3608333333,8.82888888889,7.51108333332,5.37279166667,11.6716666667
280.76,6.57366666667,6.22100132275,7.15633333333,6.93858333333,5.3555,11.7644166667,9.5338888889,8.02725,6.18229166666,12.1037777778
281.13,6.7265,6.24653306878,7.04225,7.07608333333,5.37875,11.5810833333,9.62277777777,7.96683333334,6.20495833333,12.0958333333
281.50,6.41316666667,6.03374074074,6.6875,6.84125,5.18966666666,11.5700833333,9.66288888889,7.72991666666,6.08404166667,11.6672222222
281.87,6.92291666666,6.19732010582,7.149,7.08983333333,5.685,12.0531666667,10.3431111111,8.18800000001,6.55416666667,11.8755555556
282.25,6.98116666667,5.84167592593,7.09116666667,7.18541666666,5.58175,12.1123333333,10.6776666667,8.19700000001,6.80829166667,11.8309444445
282.62,7.26366666666,6.10326058201,7.07916666667,7.44783333333,5.866,12.1620833334,11.2683333333,8.56375000001,7.04083333333,11.9641111111
282.99,7.32458333334,6.03344576719,6.78783333333,7.22016666667,5.69966666667,11.67275,11.6213333333,8.57175000001,6.733125,11.8199444444
283.36,7.59033333334,6.1718994709,6.78441666666,7.48416666667,5.73741666667,11.7641666667,12.0631111111,8.73858333332,6.88816666667,12.1823888889
283.73,7.956,6.20006216931,6.796,7.69066666666,5.98583333334,11.9154166667,12.5396666667,8.99016666667,7.01516666667,12.1762777778
284.10,7.95241666666,6.01078306878,6.79658333333,7.76425,6.03958333333,12.0205833333,12.6165555556,8.87108333334,6.830375,11.9862777778
284.47,7.4695,5.56566402116,6.3395,7.30366666667,5.46258333333,11.54025,12.0942222222,8.12816666667,6.39195833334,11.5852777778
284.85,7.05725,5.11039814815,5.73833333334,6.69766666667,5.03175,11.13825,11.5905555556,7.86216666667,5.84945833333,11.1396666667
285.22,6.61333333333,4.8512526455,5.71508333333,6.46066666667,4.89325,11.0194166667,11.5347777778,7.77416666667,5.42904166667,10.9812222222
285.59,6.84408333333,4.79818518519,5.6015,6.52183333334,4.82766666667,11.12775,11.6856666666,7.93591666667,5.35479166667,11.2224444444
285.96,6.83933333333,4.84260714285,5.37408333333,6.39316666667,4.78875,10.957,11.4548888889,7.67041666666,5.24291666666,11.2312777778
286.33,6.6195,4.80684523809,5.08475,6.04958333333,4.68991666666,10.7229166667,11.2142222222,7.35633333334,4.95429166667,10.9701111111
286.70,5.90108333333,4.1422526455,4.47275,5.42758333333,4.12983333334,9.98216666667,10.4416666667,6.53358333332,4.0075,10.2351111111
287.07,5.62266666667,3.94242063492,4.20991666667,5.24908333334,3.95925,9.87349999999,10.0653333333,6.09091666667,3.786875,9.8898888889
287.44,5.62066666667,3.92408862434,4.0485,5.02208333333,3.86116666667,9.68141666667,9.97066666668,6.01175,3.62291666667,9.74244444443
287.82,5.67466666667,3.95877777778,3.97341666666,5.11166666667,3.86675,9.70991666668,9.933,5.85133333333,3.513375,9.78527777777
288.19,5.82541666667,3.91373015873,3.71391666666,4.82808333333,3.835,9.79391666667,9.9928888889,5.842,3.51570833333,9.61183333332
288.56,5.9555,3.62966666667,3.65358333333,4.67125,3.96183333333,9.73558333334,10.0073333333,5.82008333333,3.22066666667,9.21872222222
288.93,6.10816666667,3.6143015873,3.85825,4.874,4.10166666667,9.71441666668,9.97455555556,5.83116666667,3.538875,9.2806111111
289.30,6.31491666667,3.71309391534,3.61391666667,4.87858333333,3.92808333333,9.67749999999,9.64244444445,5.82483333333,3.76875,9.59783333333
289.67,6.21333333334,3.79522486773,3.81675,5.09041666666,4.05558333333,9.67824999998,9.54166666667,5.87408333334,3.88379166667,9.6531111111
290.04,5.86083333333,3.51379232804,3.56841666667,4.723,3.58083333333,9.212,9.63855555555,5.82316666667,3.42816666667,9.24261111111
290.41,6.272,3.79701322751,3.92958333333,5.1805,3.96308333333,9.47941666668,10.2882222222,6.38958333334,3.65441666667,9.57455555554
290.78,6.68325,4.41348677249,4.43891666667,5.52333333333,4.45966666667,10.0084166666,10.9156666667,6.99324999999,4.11845833333,10.1647777778
291.15,6.8695,4.58456084656,4.66516666667,5.658,4.64,10.2221666667,11.0325555555,7.33625,4.16458333333,10.3539444444
291.52,7.03483333334,4.82677645503,5.07008333333,6.01841666667,4.801,10.5585833333,11.2364444444,7.70116666666,4.40158333334,10.6555555556
291.89,7.18908333333,4.88821693122,5.2375,5.94541666667,5.00425,10.6693333333,11.4967777778,8.09583333333,4.53575,10.6074444444
292.26,7.04141666667,4.99997619047,5.48258333333,6.11316666667,5.11033333333,10.5841666667,11.8874444444,8.39900000001,4.657125,10.8542222222
292.64,7.33641666667,5.36476455026,5.83025,6.45491666667,5.32083333333,10.8763333333,12.7,9.14408333332,4.942,11.4212777778
293.01,7.00766666667,5.15932407408,5.41566666667,5.89391666666,4.92425,10.6104166667,13.1734444444,9.06849999999,4.28833333333,11.2432222222
293.38,6.82866666667,5.04516931217,5.548,5.68508333333,5.00366666666,10.41,13.6601111111,8.96900000001,4.091125,10.9159444444
293.75,6.49991666667,4.83617063492,4.97516666667,5.164,4.57908333334,9.90858333334,13.5312222222,8.59133333333,3.59083333333,10.3308888889
294.12,7.37008333333,5.61467989418,5.748,5.85233333333,5.6615,10.5279166667,14.2251111111,9.35574999999,4.51875,11.1292777778
294.49,6.60441666667,5.13907804233,5.16891666667,5.14675,5.14225,10.1110833333,13.4517777778,8.53758333334,4.106625,10.8859444444
294.86,6.60725,4.98829497354,5.22141666667,5.17825,5.04483333334,10.09825,13.5616666667,8.45824999999,4.24416666667,10.9388888889
295.23,6.14583333333,4.58651719576,4.98591666667,4.78366666667,4.47008333333,9.60458333333,13.527,8.05683333333,3.75179166667,10.8084444445
295.60,6.23525,4.6562010582,4.80541666667,4.67275,4.53966666667,9.35700000001,13.7263333333,7.97391666666,3.71341666667,10.5875555555
295.97,5.955,4.43560978836,4.4365,4.377,4.176,9.00691666667,13.6917777778,7.697,3.46329166666,10.5951111111
296.34,6.04633333333,4.50726851852,4.43925,4.62691666667,4.19491666667,9.08366666667,13.8298888889,7.69966666666,3.45679166667,10.5261111111
296.71,6.2935,4.80030820106,4.65691666667,4.92,4.37675,9.37874999999,14.1176666667,7.89591666666,3.87279166667,10.7237777778
297.08,6.46941666667,4.98853703704,4.85725,5.17891666666,4.64266666667,9.40933333332,14.4631111111,8.04500000001,4.123,10.7087222222
297.45,6.49383333334,4.91848412698,4.51933333333,4.93458333333,4.45016666667,9.31566666668,14.3108888889,7.88491666666,3.97366666667,10.4541666667
297.82,6.54516666667,4.90662301587,4.59308333333,4.813,4.45191666667,9.14041666667,14.602,7.90683333333,4.032,10.5315555556
298.19,6.02858333333,4.36969576719,4.07341666667,4.45975,3.82366666667,8.64658333334,14.2463333333,7.39400000001,3.538875,9.95627777778
298.56,6.54641666667,4.74296693122,4.65183333333,4.95425,4.14491666667,8.99491666667,14.8774444445,8.05475,3.99533333334,10.1145555556
298.93,6.46691666667,4.77604365079,4.44058333333,4.87216666666,3.95091666666,8.97258333332,14.9553333333,8.04774999999,3.993375,9.85783333332
299.30,7.18200000001,5.35944973545,4.91741666667,5.55566666667,4.76825,9.64750000001,15.8043333334,8.77366666667,4.6245,10.4636666667
299.67,7.09408333333,5.12433730159,4.71975,5.44033333333,4.5215,9.62316666667,15.7995555556,8.75475,4.46929166666,10.1888333333
300.04,7.00024999999,5.09689021164,4.70516666666,5.44408333334,4.40066666667,9.31366666666,15.6466666667,8.72691666667,4.35229166667,9.94255555555
300.41,7.27683333333,5.36289021164,4.93208333333,5.44508333333,4.5735,9.42841666667,16.037,8.98508333333,4.56770833334,10.2909444445
300.78,7.21691666667,5.34276190477,4.94058333333,5.40383333334,4.42991666667,9.22016666668,16.268,8.99849999999,4.44183333333,10.33
301.15,7.20808333333,5.31318121693,4.89275,5.31616666667,4.19883333333,9.06741666667,16.1664444444,9.08758333333,4.32395833333,10.307
301.52,7.18433333333,5.20966402116,5.12458333333,5.42433333333,4.16858333334,8.99375,16.5926666667,9.40416666667,4.353375,10.5503888889
301.89,7.33058333334,5.15862698413,5.14458333333,5.50625,4.07633333333,9.1715,16.7597777778,9.55791666666,4.41733333333,10.5356666667
302.26,7.46966666668,5.30203306878,5.14533333334,5.38408333333,3.96933333333,9.27925,17.0724444444,9.913,4.36595833333,10.5736111111
302.63,7.09633333334,5.08422486772,4.75266666667,4.98133333333,3.536,8.88025,16.9526666666,9.57458333333,3.7565,10.4741111111
