wavelength,Back_DigSitm,Belly_DigSitm,Breast_DigSitm,Crissum_DigSitm,Crown_DigSitm,DorTail_DigSitm,Rump_DigSitm,Throat_DigSitm,WingTip_DigSitm
215.19,70.9375000001,121.145833333,105.520833333,89.8854166666,80.0,115.052083333,75.0000000001,143.59375,121.041666667
215.57,73.88375,150.744083333,108.631,100.505891667,82.2915833334,140.773791667,75.5954166665,166.592291667,141.51775
215.95,77.5195416668,176.550333333,114.340916667,114.360416667,84.8837500002,162.403041667,89.5348333333,184.593041667,162.209416667
216.32,102.840958333,279.16675,160.985,167.19705,123.48475,267.424083333,141.287916667,303.787875,287.499916667
216.70,61.25,254.583333334,89.9999999999,131.958333333,82.9166666668,226.666666667,107.5,265.625,298.333333333
217.08,20.8333333335,360.833333333,57.5000000001,123.833333333,43.3333333333,331.25,80.8333333332,357.5,472.5
217.46,26.1363333333,145.4545,25.7575833333,64.621025,22.3485833335,167.9925,36.7424166667,149.999833333,209.469666667
217.83,21.18075,203.47225,-6.9445,70.4165583334,1.3889166665,218.402666667,27.0833333335,213.541875,348.610916667
218.21,74.5967916667,137.90325,41.66675,94.650525,52.6880833333,140.725708333,71.2364999999,146.505416667,192.741916667
218.59,88.1720833333,154.301083333,64.785,114.758158334,67.7419166668,145.026833333,82.7955,153.360208333,196.236333333
218.97,105.208333333,190.972166667,76.3888333334,113.819308333,80.2082499999,187.326541667,76.0415833335,182.986041667,249.65275
219.34,96.5090416666,148.198333333,91.8921666667,103.265675,79.2792500001,158.220708333,68.9189166668,139.189375,185.810666667
219.72,59.591125,94.8111666667,69.3395833333,65.6604333333,53.6163333333,113.757875,43.0817500001,95.833375,126.414916667
220.10,60.846625,97.4868333334,75.2646666667,68.1217083333,58.7301666666,106.878125,42.7248333334,91.402125,117.724916667
220.47,56.6454166667,92.2994166668,71.519,65.3164166667,56.751,92.7214583333,40.2954166666,80.274375,97.1519166668
220.85,57.8900833333,84.2199166666,73.9360833333,63.9892416667,59.9289166667,87.0122916667,42.4644166667,79.6096666667,86.7905833333
221.23,59.5338333333,81.7796666667,72.8814166667,66.75845,60.6638333333,81.744375,47.8106666667,80.8261666667,79.3785833333
221.61,63.439625,90.7680833333,80.8008333333,72.07515,66.5033333333,85.5799583333,51.7156666667,92.0342916667,90.6046666668
221.98,57.7822916667,80.8538333333,74.31125,69.7725833333,60.1240833334,78.8910833333,45.11,83.9874999999,79.3387499999
222.36,51.8867916667,81.2106666667,70.5975833333,68.537725,57.8616666667,80.3065416667,38.6006666666,82.7437083333,81.4467499999
222.74,54.70175,80.8866666667,74.847,71.8729750001,58.7155833333,79.9312916667,41.74325,80.7336666667,82.9510833332
223.11,53.7356666667,78.95125,71.9109166667,72.3921999999,55.6035,77.191,43.6781666667,76.1494166667,76.8679166667
223.49,50.26025,74.6280833333,65.0296666667,69.7096833334,51.0416666667,71.5774166667,40.2529166667,71.3540833334,72.3959166667
223.87,61.652625,82.7684166666,71.8925,79.844675,59.18075,74.7528333333,52.2599166666,72.4931250001,82.0621666667
224.24,60.7759166666,80.02875,65.5890833333,79.339225,58.046,69.612125,52.0833333333,70.1509166667,83.62075
224.62,57.2325,77.7516666667,59.35525,80.6132416667,57.154,67.6493333334,50.7075833333,71.9732083332,84.5125
225.00,54.8992083334,80.0365833333,55.7691666667,86.2088166667,60.7143333333,71.6574166666,54.6704166667,78.0679166667,91.6666666667
225.38,62.3561666667,90.6130000001,62.5479166667,91.8389999999,62.6436666667,83.7165416667,63.02675,82.4233333332,98.5634166665
225.75,60.0833333333,86.6666666668,56.8333333333,85.6416666667,55.75,78.75,58.25,75.6666666667,88.1666666667
226.13,66.4684166667,94.74225,59.1269166667,85.5853916667,56.6468333334,81.8450833333,63.7895833333,81.3492083334,98.4126666667
226.51,72.6470416667,93.6274166666,68.8234166666,80.9510416668,57.3528333333,82.450875,67.7450833333,86.274375,95.88225
226.88,60.0275833334,78.84625,50.1830833333,63.55315,43.4980833333,69.7802083334,55.403,74.0383333333,80.7691666667
227.26,52.1465833334,68.5185833333,42.5926666666,55.9679833333,42.3400833334,57.61775,48.65325,62.9629583333,74.916
227.64,46.5157083333,63.14675,39.7989166667,49.51155,40.5891666667,53.196875,47.4856666666,59.0876666666,69.0374166667
228.01,38.63,56.2853333333,33.0509166667,40.727425,32.2740833333,46.3277083334,38.6299166667,54.7672083333,56.56775
228.39,35.3614166667,54.2035833333,33.2595,36.5265583333,30.82575,47.382,35.9881666667,54.7195833334,54.1298333333
228.76,34.5569583333,51.5874166667,34.9206666667,34.9404416667,29.0344166667,47.8175,34.193,52.6454583334,51.5873333333
229.14,35.332,50.4741666666,36.9916666667,31.9035916667,26.3550833333,47.2899166667,32.79125,51.0162083333,50.881
229.52,27.2199583333,37.1585833333,28.8933333333,25.1366333333,19.8086666667,34.3920416667,20.765,41.9398333333,40.91525
229.89,29.1990833333,36.5885833333,31.4450833334,25.6247833333,20.8985,34.2446666667,19.1405,42.0247916667,40.169
230.27,30.6077083333,37.1554166666,31.6416666667,30.6955416667,22.1178333333,34.3984166667,20.6765833333,41.6979583333,38.2205833333
230.65,33.8178333333,38.7596666667,30.4263333333,38.455875,27.907,36.6277916667,23.1265,43.4755416667,43.1525
231.02,42.536125,43.913,33.9855,45.2753833333,34.71025,41.0507083333,27.4638333333,49.7827083333,51.8840833333
231.40,42.7180416667,45.0934166667,37.4611666667,47.4143416667,33.6449166667,44.74275,29.1276666667,50.506375,53.5826666667
231.78,45.7932083334,48.5575833334,40.8653333333,52.011325,33.2531666667,49.3188333333,29.4070833333,53.6857083333,54.8878333333
232.15,52.2817916667,54.762,48.21425,58.0257833333,32.4405,51.8849166667,29.0675833333,62.2024166667,59.5239166667
232.53,56.456,62.271,57.3260833333,64.5971416667,36.2638333333,51.78575,39.5604166666,66.071375,63.5533333333
232.90,70.7754583334,74.0740833334,63.31025,74.2244916666,43.5185833334,52.719875,45.02325,73.6687916666,77.77775
233.28,78.5919583334,85.6321666667,64.9426666666,81.3506416667,40.2299166667,56.5374583333,39.0805,78.8794166667,77.5862499999
233.66,87.7602083333,95.7028333333,69.0104166667,88.6977,53.2550833333,70.7030416667,54.9477499999,93.2941250001,89.19275
234.03,83.7432083334,90.4371666665,60.3825,85.5328916667,47.6774166667,64.6174999999,56.1474166666,86.0655416666,82.9233333335
234.41,71.59725,85.0,47.3610833333,75.6666583333,36.3889166667,56.9444166666,51.6665833332,63.889,75.4165
234.78,63.1365833334,76.85175,39.4676666667,61.1458333334,30.67125,49.8265416667,48.8425833333,49.5949166667,66.3193333334
235.16,50.7440833333,69.2459166667,33.9285833333,52.4503333333,26.98425,44.6925833333,42.6586666667,42.410875,59.8214166667
235.54,48.0619583333,63.9534166667,27.9068333334,48.6434166666,21.0273333333,39.8255833333,35.36825,44.2827916667,53.5854166667
235.91,46.8191666667,57.3475833333,26.2543333333,44.5608666667,21.5053333334,35.4390833333,30.4659166667,40.0537916667,45.699
236.29,39.4012083333,51.13275,18.3658333334,39.5226333333,24.5955,35.0325,28.3981666666,33.8187916667,43.204
236.66,35.2865,43.5765,10.4166666667,34.3577083333,15.4513333334,32.3783333333,20.1388333333,26.7795,36.11125
237.04,33.52975,43.7108333333,18.9468333333,34.6618166667,19.4180833333,38.3254583333,24.60675,29.8742083333,35.613
237.41,27.7891666667,33.4710833334,18.5949166667,27.6790583333,16.66675,33.0578333333,24.9310833333,20.6955833333,30.8540833334
237.79,16.6666666667,25.3115,6.542,16.1603,7.94383333333,21.7678333333,13.7071666667,4.78966666668,19.4704166667
238.17,6.75445833333,17.8070833333,-3.33324999999,6.86846666668,-1.05258333332,12.7630833333,6.22833333333,-7.06116666666,12.10525
238.54,11.5604166667,21.732,0.0815833333325,7.06689166668,5.14691666667,18.995,8.33325,-1.30729166666,14.1338333333
238.92,5.63266666667,13.889,-0.462916666675,4.98445,3.85791666667,18.5185416667,4.32100000002,-7.25316666667,11.8055
239.29,5.85479166667,8.33341666667,-1.86775000001,4.03005833333,0.862083333332,18.67825,3.44833333332,-5.388,7.83033333332
239.67,5.34354166667,7.18833333332,-2.54458333333,3.38424166667,4.771,17.811625,3.11691666667,-7.60174999999,10.17825
240.04,-6.06879166665,-4.40833333334,-13.5868333333,-6.63638333333,-5.91783333335,9.20883333332,-6.15941666667,-19.5954583333,2.83808333334
240.42,1.84045833334,-0.153416666658,-6.95275000001,1.97334166667,-0.664583333342,14.9794583333,2.86299999999,-8.28225000001,9.56033333332
240.79,1.47916666667,-0.999999999999,-7.29166666666,-1.37083333333,-0.541666666668,12.6041666667,1.70833333334,-8.35416666666,8.04166666667
241.17,2.62345833333,-0.411416666667,-6.10416666666,-0.466225,-0.960166666668,11.3167916667,1.40591666667,-7.78441666667,6.41283333335
241.54,2.443,0.659500000001,-5.48566666667,1.81944166667,-1.04916666666,12.6947083333,0.929166666666,-6.13004166667,7.52408333333
241.92,1.51283333333,-0.0531666666675,-4.485,1.39334166667,-2.68058333332,12.04875,0.637000000003,-7.125625,6.66124999998
242.29,3.22733333333,1.73425,-2.76991666667,3.07078333333,-0.963333333335,14.28225,1.83033333333,-4.88920833334,8.02025
242.67,0.18512499999,-2.50016666666,-4.7915,0.624858333335,-3.98158333333,11.053125,-1.34266666667,-6.446625,5.64800000001
243.05,0.113208333332,-3.75925,-5.57058333333,-0.330591666668,-5.48016666667,9.75983333333,-2.01533333333,-6.30666666667,3.60033333333
243.42,-0.157291666665,-2.65041666667,-4.58208333334,-1.01300833333,-5.18866666666,11.141125,-1.54991666666,-6.79466666667,3.77375
243.80,-0.121625000001,-3.29366666667,-6.60908333333,-2.03358333333,-6.85241666667,10.5989583333,-1.90091666667,-7.54854166667,1.90108333334
244.17,4.07220833333,-0.293916666667,-3.77816666667,1.00113333333,-3.50541666667,12.9617083333,2.07808333333,-3.44245833333,4.49208333333
244.55,1.103,-3.18625,-6.47466666667,-2.54495,-6.39308333332,8.97683333333,-1.81775,-8.52745833333,1.77691666667
244.92,1.590625,-2.96641666667,-6.3425,-1.608075,-5.34725,8.71395833334,-1.22958333333,-7.416,3.25933333334
245.30,1.60541666667,-2.886,-5.75391666667,-0.535691666667,-4.65366666667,9.31633333332,-0.288583333335,-6.56554166667,4.27491666667
245.67,4.57087500001,0.901833333332,-1.89691666666,2.21695,-0.575249999998,10.9840416667,3.00058333333,-2.66641666667,7.07408333333
246.05,5.25237499999,0.895833333332,-1.33008333333,2.442925,0.692083333335,10.74925,3.63733333333,-1.458875,8.03475000001
246.42,5.84895833334,1.82208333333,0.243166666668,3.06973333333,2.13808333333,11.3703333333,5.07775,-0.662083333333,9.01375
246.79,6.77283333333,2.94766666666,1.5605,4.20231666667,3.90108333333,12.218375,6.76208333333,0.818125,10.2078333333
247.17,7.34433333334,3.76491666667,2.16858333333,4.60043333333,4.65866666666,12.3244166667,7.36966666668,1.92270833334,11.215
247.54,7.32337500001,3.21308333333,2.45225,4.4993,4.54708333333,11.1190416667,6.5295,1.86966666666,11.0578333333
247.92,7.3515,3.07641666667,3.24833333333,4.42820833333,4.85,11.292125,6.81333333333,2.243875,11.2286666667
248.29,7.01125000001,3.11608333333,3.68566666667,3.87473333334,4.66533333333,11.2535416666,6.84641666667,1.82066666667,11.1110833333
248.67,6.9795,3.07666666667,3.34033333333,3.46164166666,4.5975,11.568125,6.91808333333,2.19775,10.865
249.04,7.37691666667,3.026,3.39425,3.60631666667,4.85808333334,11.8130416667,7.02224999999,2.34366666666,11.1709166667
249.42,7.23037500001,2.75266666667,3.18641666667,2.71193333333,4.572,11.00575,6.76841666666,2.07395833333,11.1705833333
249.79,7.47283333334,2.64275,2.45033333333,2.41593333333,4.44508333333,10.581,6.69299999999,1.83258333333,11.371
250.17,8.08720833333,2.99658333333,2.27475,2.75041666667,4.99783333333,11.2260833333,7.27241666666,2.22008333333,12.6200833333
250.54,7.91608333333,2.20216666666,2.09775,2.54758333333,4.87941666667,10.9410833334,7.39441666666,2.787375,12.99275
250.92,6.95062499999,1.35783333333,1.51833333333,1.598825,3.65416666667,9.98158333335,5.77791666667,2.06779166666,11.56775
251.29,5.49916666667,-0.325,0.065,-0.0338,2.56116666667,8.80775000001,3.99108333333,0.6045,10.1794166667
251.66,4.69841666667,-0.92875,-1.8445,-0.648983333332,2.36941666667,8.4005,4.29458333333,-1.083625,9.86800000001
252.04,4.73891666667,-0.713583333334,-1.7905,0.0388916666675,2.57133333333,9.01325000001,4.77916666667,-0.753916666666,10.918
252.41,5.28416666667,-0.0538333333325,-0.929,1.45530833334,3.28483333333,9.77383333333,5.29091666667,0.861624999999,12.1836666667
252.79,6.97358333334,1.56158333333,1.23883333333,3.189225,4.67158333332,10.6826666667,6.54283333334,2.49041666667,14.001
253.16,7.24716666667,3.13325,2.06691666667,4.0588,5.06833333333,11.387625,7.254,3.36383333333,13.9679166667
253.54,6.80254166666,2.902,1.87683333333,4.85621666667,4.7525,11.65475,7.30833333333,3.82058333334,13.69825
253.91,5.68733333334,1.77316666667,2.22325,4.24581666667,4.03708333333,11.2316666667,7.10558333334,3.66195833333,13.2159166667
254.28,6.11479166667,2.96725,4.14591666667,5.21070833333,4.82533333333,12.0493333333,7.82033333333,5.04020833333,13.6438333333
254.66,3.93475,1.1015,0.971,2.71434166667,2.71016666667,9.81162500001,5.07241666667,2.44933333333,11.7535833333
255.03,4.52166666667,1.12666666667,0.324,2.26690833333,2.34575,10.08475,5.10791666667,1.89825,12.0525
255.41,5.15904166667,2.2055,1.54383333333,3.4452,1.90616666667,10.6647916667,5.84433333334,2.59133333333,12.83875
255.78,6.39687500001,3.74616666667,3.42841666667,5.23479166667,2.88883333334,11.9684166667,7.00016666667,5.77779166667,13.6826666667
256.15,6.83837499999,5.78425,5.01616666667,6.51310833333,3.61116666666,12.4591666667,7.89224999999,7.189625,14.4118333333
256.53,6.11845833333,4.79591666666,3.93566666667,5.04314166666,3.10691666667,11.1694166667,6.72391666665,5.68833333333,13.2249166667
256.90,5.610125,4.61941666667,3.21475,4.7034,3.47991666667,10.7990833333,6.49166666665,5.9145,12.4219166667
257.28,3.90904166667,3.22441666667,2.73841666667,3.03879166667,2.28208333333,8.51729166667,5.34458333333,4.53483333333,10.4680833334
257.65,5.045,4.44866666666,3.41,3.50503333333,4.16675,8.89095833333,6.56424999999,4.73708333333,11.3079166667
258.02,4.375875,3.81075,2.21625,2.30770833333,3.41475,8.22025000001,4.896,3.90658333333,9.75816666668
258.40,3.20708333333,2.125,0.529,0.293008333334,1.78225,6.58062500001,3.6135,2.36970833333,7.85366666668
258.77,5.06375,3.3115,2.44791666667,1.731875,3.15241666667,8.34162499999,4.829,3.802,8.66041666666
259.15,5.56395833333,4.15233333333,2.95433333333,2.69665833333,4.0215,9.15366666668,6.11933333333,4.69633333333,9.65458333333
259.52,5.74691666667,3.69858333334,2.709,2.339325,4.32925,9.25629166668,6.17541666667,4.27295833333,9.58824999998
259.89,6.15254166666,3.63775,3.12425,2.59226666667,4.66458333333,9.583,6.4465,4.09225,9.58908333334
260.27,6.239625,3.29766666667,3.019,2.32924166667,4.75083333333,9.42762499999,6.382,4.09858333333,9.25858333333
260.64,6.415625,3.595,2.99683333333,2.66191666667,4.92016666666,9.66179166668,6.59158333333,4.48933333333,9.40066666666
261.01,6.49770833333,3.38575,3.03025,2.71400833333,4.73191666667,9.51345833333,6.63758333333,4.30666666667,9.65041666665
261.39,6.65133333333,3.36975,2.8775,2.88618333333,4.79966666667,10.141375,6.7745,4.49795833333,9.87466666667
261.76,6.61529166667,3.21525,2.76175,2.56035,4.28291666667,10.161625,6.526,4.54545833333,9.51449999998
262.13,7.227375,3.42408333334,3.08841666667,3.07614166666,4.69175,10.6015833333,7.13416666667,4.80658333333,10.0609166667
262.51,8.088,4.46841666667,4.07708333333,4.18520833333,5.77425,11.5585833333,8.18758333333,5.58545833333,11.0646666667
262.88,8.63483333333,5.39083333333,4.96966666667,5.125575,6.517,12.045875,9.17608333334,6.32804166667,12.0240833333
263.25,8.64604166667,5.32,5.19,5.36218333333,6.63566666667,12.301,9.31608333333,6.4895,11.9151666667
263.63,8.13970833333,5.1475,5.07566666667,5.74256666667,6.38041666666,12.383,9.14316666666,6.46595833333,11.4290833333
264.00,7.42004166667,4.93349999999,4.84566666667,5.46990833333,5.52958333334,11.6647916667,8.53841666667,6.228125,11.6159166667
264.37,7.24875,4.72158333333,4.75166666666,4.907225,4.96383333333,10.7849166667,8.31308333333,5.750625,11.2995
264.75,7.18416666666,4.4265,4.2365,4.71821666667,4.90616666667,9.922,8.16350000001,5.041,10.9514166667
265.12,7.45779166667,5.27166666667,4.48725,5.33968333333,5.597,10.5004166667,8.59166666666,5.96054166667,11.23225
265.49,7.00070833333,4.64533333333,3.90391666667,5.20254166667,5.29275,9.614375,8.11758333334,5.45233333333,10.5949166667
265.87,6.923,4.48925,3.80708333333,5.44896666667,5.66916666667,9.61929166665,7.68808333334,5.48020833333,10.6378333333
266.24,5.91879166667,3.682,2.83725,4.49299166667,4.84716666667,8.83133333333,6.7325,4.61570833333,9.62300000001
266.61,6.25866666667,3.723,2.89666666666,5.47829166667,5.08,9.98587500001,6.77608333333,5.232375,9.83824999999
266.98,5.8975,3.32658333334,2.2965,5.25075833333,5.049,9.92466666667,6.7375,4.89275,9.64216666667
267.36,6.76216666667,3.81158333334,2.971,5.51428333333,6.15408333333,10.622875,7.35391666667,5.62354166667,10.7575
267.73,7.46954166667,4.48475,3.88008333333,5.87196666667,7.06875,10.9961666666,8.12141666667,6.6485,11.53
268.10,7.54325,4.18208333333,3.64775,5.36954166667,7.12516666666,11.3768333333,7.86091666667,6.947,11.0439166667
268.48,8.53275,5.14433333333,4.53508333333,6.78094166666,8.28066666667,12.7634166667,8.88983333332,8.04754166666,12.3646666667
268.85,8.22433333333,5.14741666667,4.35816666667,6.63351666667,7.95758333333,12.9697916667,8.82149999999,8.216875,12.1806666667
269.22,8.62129166667,5.37108333333,5.36366666667,6.72885833333,8.41566666667,13.49125,9.09633333333,7.89575,12.2830833333
269.59,9.01108333333,5.97041666667,6.19991666667,6.66146666666,9.05183333333,14.2815,9.54825,8.19625,12.9111666667
269.97,9.16954166668,5.95433333333,6.43016666667,6.67314166667,9.17675,14.551,10.09225,8.31899999999,12.9900833333
270.34,10.3532916667,6.92583333333,7.6505,7.581,10.24075,15.9662916667,11.3455833333,9.27645833333,14.2315
270.71,9.62191666667,6.22783333333,6.84283333333,6.424775,9.37925,15.0907916667,10.6506666667,8.08045833334,13.269
271.09,8.86616666666,5.60641666667,6.25491666667,5.82863333333,8.67091666667,14.333625,9.80275000001,7.64495833333,12.3644166667
271.46,8.637875,5.37825,6.12158333333,5.77635,7.87808333333,13.8876666667,9.41033333334,7.25320833334,11.87825
271.83,8.65170833333,5.53066666667,6.11125,5.88503333333,7.62791666667,13.79825,9.55674999998,7.15958333334,11.9723333333
272.20,8.52758333334,5.55158333333,6.00708333333,6.15631666667,7.63466666667,13.6994166667,9.75458333335,7.04245833333,11.935
272.58,7.44275,4.71016666667,4.73433333333,4.79110833333,6.35258333333,12.7627916666,8.55066666667,5.53120833333,10.4709166667
272.95,7.32,4.69875,4.79433333333,4.42380833333,6.21116666667,12.8766666667,8.11225,4.98854166667,10.2641666667
273.32,6.48754166667,4.29891666667,3.95633333333,3.81,5.38108333333,12.4007083333,7.50366666666,4.28383333334,9.98658333333
273.69,6.673875,4.43141666667,4.04641666667,4.33575,5.51941666667,12.6743333333,7.81616666666,4.49720833333,10.1790833333
274.06,6.59216666667,4.54541666667,4.11766666667,4.53675,5.84066666667,12.8817916667,7.97891666667,4.47533333333,10.6730833333
274.44,5.85320833333,4.21966666667,3.64691666667,4.42560833333,5.46416666667,12.2167916667,7.34991666667,4.20729166667,9.98875000001
274.81,6.28966666667,4.60066666667,4.02391666667,4.69588333333,5.84283333333,12.449375,7.73766666666,4.62945833334,10.2219166667
275.18,6.39525,4.773,3.74741666667,4.66704166667,5.94041666667,12.383875,7.93991666667,4.189125,10.2553333333
275.55,5.72091666666,4.59258333333,3.13516666667,3.98835,5.74416666667,12.0340416667,7.46133333333,3.59441666667,9.7445
275.93,4.69133333333,3.96425,1.94083333333,2.84008333333,4.71875,11.2619166667,6.15891666667,2.362875,8.43616666667
276.30,4.29316666667,4.28275,1.27966666667,2.53731666667,4.4095,11.0407916667,5.82975,1.85666666667,8.34041666667
276.67,4.25825,4.36733333333,1.78916666666,3.02264166667,4.77583333333,11.2180833333,6.14241666666,2.50770833333,8.925
277.04,4.72520833333,4.65083333333,2.53758333333,3.82803333333,5.39991666666,11.8036666666,6.85616666666,3.4315,9.70441666666
277.41,5.54245833334,5.09575,3.08733333333,4.64903333333,6.1035,12.4857083333,7.81158333333,4.68133333333,10.2059166667
277.79,5.38154166667,4.561,2.72791666667,4.38119166666,5.66208333333,12.20525,7.18958333333,4.500375,9.66183333333
278.16,5.22525,4.42775,2.41775,4.06291666667,5.05725,11.6915,6.70958333333,3.97720833333,8.65533333335
278.53,5.55433333334,4.67025,2.61341666667,4.15881666667,5.10708333333,11.446875,6.85416666667,4.215875,8.756
278.90,5.09916666667,4.08925,2.25216666667,3.812675,4.55391666667,10.6910416666,6.49633333333,3.55783333333,8.35441666668
279.27,5.2285,3.82675,2.46683333333,3.68869166667,4.23325,10.3799166667,6.1255,3.69725,8.36141666667
279.64,5.737,4.31133333333,2.90633333333,4.12326666667,4.55933333333,10.816125,6.71483333334,4.31133333333,8.56758333333
280.02,5.56008333334,4.22391666666,2.73941666667,3.99385,4.69633333333,10.4015833333,6.6395,4.693,8.53575
280.39,5.10179166667,3.49083333333,2.37525,3.12595,4.4095,9.51125,5.95791666667,4.35045833333,8.22833333333
280.76,5.24704166667,3.35391666666,2.42541666667,3.131525,4.4505,9.53295833333,5.99208333333,4.1345,7.99158333332
281.13,4.05329166667,2.34316666667,1.41091666667,2.08790833333,3.521,8.35529166667,5.10841666667,3.17141666667,6.88475
281.50,3.90741666667,2.05008333333,1.31441666666,1.98928333333,3.64208333333,8.13429166667,4.96258333333,2.90320833333,6.62691666666
281.87,4.04891666667,2.21716666666,1.19966666667,1.84958333333,3.96383333333,8.21579166666,5.52816666667,2.85508333333,6.93366666667
282.25,4.15520833334,1.93716666667,0.997333333332,1.60538333333,3.90316666667,8.15275,5.44475,2.58208333333,7.09558333334
282.62,4.18895833334,1.69466666667,0.794416666666,1.56656666667,3.94858333333,8.05075,5.54791666666,2.14204166667,7.50558333333
282.99,4.436875,2.11158333333,1.25841666667,2.047475,4.56358333333,8.68683333332,5.81125,2.70041666667,7.90141666667
283.36,5.08025,3.00858333334,2.21716666666,2.89855833333,5.38733333333,9.64495833333,6.58441666667,3.604625,8.78108333333
283.73,4.65816666667,2.74458333333,2.01566666667,2.60078333333,5.25441666667,9.224125,6.23241666667,3.188625,8.77233333334
284.10,5.61220833333,3.68558333333,3.21166666666,3.74063333333,6.27041666666,10.386875,7.39516666667,3.96795833333,10.133
284.47,5.602,3.84808333333,3.48025,4.086675,6.34183333333,10.8527916667,7.61216666667,3.81070833334,10.0365
284.85,5.63766666666,4.10616666667,3.74808333333,4.3269,6.34958333333,10.8879583333,7.74675,3.94054166667,10.1870833333
285.22,6.26091666667,4.62641666667,4.2405,4.705625,6.70733333333,11.5094583334,8.212,4.22504166667,10.5921666667
285.59,6.45279166667,4.836,4.51291666667,4.75940833334,6.591,11.4485,8.0655,4.1455,10.5855
285.96,6.81320833333,5.32633333334,5.20525,5.22444166667,6.89441666667,11.7160833333,8.1415,4.446125,10.8735
286.33,6.879875,5.54183333334,5.52933333333,5.53569166667,7.01783333333,11.7805416666,8.17258333333,4.817875,11.0298333333
286.70,7.28141666667,6.08558333333,5.88,5.96145,7.454,12.477375,8.61283333333,5.38716666667,11.18525
287.07,7.169875,6.07275,5.55016666666,5.708875,7.10133333333,12.26375,8.51575,5.23691666667,11.2203333333
287.44,6.77195833334,5.62975,5.19375,5.30574166666,6.63991666667,11.8899166667,8.153,4.69466666667,10.9278333333
287.82,7.12775,5.62058333333,5.6165,5.697825,6.68608333333,12.1346666667,8.1425,4.881875,11.0503333333
288.19,7.134875,5.4545,5.4375,5.75264166667,6.37591666667,11.8475416666,7.7875,4.73820833333,10.649
288.56,7.6325,5.77716666666,6.01575,6.2516,6.71866666667,11.9910416667,8.28225,5.368125,11.1750833333
288.93,7.740625,5.7855,6.03541666667,6.270425,6.75116666667,12.010625,8.25583333333,5.287625,11.32975
289.30,7.86504166667,5.8155,6.13783333333,6.49815,6.935,11.7615416667,8.28541666667,5.42545833333,11.4438333333
289.67,7.74791666666,5.64525,6.0355,6.373475,6.89391666667,11.6869583333,8.23366666667,5.530375,11.4203333333
290.04,7.19454166667,5.20291666667,5.39966666667,5.72201666667,6.30466666667,11.0725,7.61625,5.20070833334,11.0528333333
290.41,6.86929166667,4.95891666667,5.19516666667,5.2679,5.99183333333,10.8543333333,7.4055,4.79266666667,10.78875
290.78,6.37508333333,4.57075,4.93091666667,4.804525,5.45316666667,10.203625,7.05566666667,4.46733333333,10.4145833333
291.15,6.685625,4.89258333333,5.46041666667,5.10739166667,5.821,10.4825833333,7.32591666667,4.718875,10.5200833333
291.52,6.49925,4.767,5.28991666667,5.00060833333,5.77266666666,10.482,7.38525,4.78916666667,10.1675
291.89,6.398625,4.87475,5.26808333334,5.07645833333,5.93833333333,10.5339166667,7.739,4.890625,10.2055
292.26,6.02116666667,4.64733333333,5.15491666666,4.66545,5.81241666667,10.5050833333,7.78458333334,4.58616666667,10.1740833333
292.64,6.05008333333,4.649,4.966,4.79363333333,5.78366666667,10.6165416667,7.62133333334,4.51341666667,9.90008333333
293.01,6.416625,5.05158333333,5.23983333333,5.070325,6.43508333333,10.9854583333,8.11733333333,5.17329166667,10.25475
293.38,6.27083333333,4.86175,5.13825,4.95684166667,6.42266666667,10.9597916667,8.06175,5.14516666667,10.18425
293.75,5.564875,4.1015,4.46491666667,4.48035833334,5.85841666666,10.3280833333,7.40583333333,4.32504166667,9.53091666665
294.12,5.40604166666,3.74333333333,4.05508333334,4.34490833333,5.57108333333,10.116625,7.33825,3.99904166667,9.01708333332
294.49,5.9725,4.29858333333,4.42133333333,4.76565,5.98625,10.7122916667,7.90583333333,4.54208333333,9.19766666665
294.86,6.456,4.49491666666,4.75925,4.99696666667,6.16516666666,10.9400833333,8.19233333333,4.75516666667,9.21891666667
295.23,6.27929166667,4.284,4.59383333333,4.81615,5.92966666666,10.4019166667,7.92716666667,4.79466666667,8.91541666665
295.60,6.56420833333,4.45091666667,4.787,4.9624,6.108,10.4267916667,8.15325,4.82733333333,9.03391666666
295.97,6.7465,4.45966666667,4.745,4.72231666666,6.05416666667,10.3520416666,8.08616666667,4.78120833333,9.12491666666
296.34,6.97041666667,4.6785,4.8165,4.84961666666,6.32625,10.3967916666,8.34066666666,5.035875,9.33891666667
296.71,6.82483333333,4.59091666667,4.81983333333,4.49875833333,6.235,10.2589583333,8.44241666666,4.95704166666,9.42108333334
297.08,6.87675,4.58558333334,4.76125,4.411325,6.19925,10.2107083333,8.3955,5.095875,9.40916666667
297.45,7.24175,5.116,5.11258333333,4.88219166667,6.49908333333,10.5150416666,8.78433333332,5.49891666667,9.88258333335
297.82,7.91129166666,5.86833333333,5.838,5.395575,7.05533333333,11.122875,9.52716666666,6.18108333333,10.5393333334
298.19,7.93983333334,5.87933333334,6.01316666667,5.41220833333,7.10458333333,11.08375,9.4715,6.25241666667,10.7105
298.56,7.86054166667,5.7755,6.08858333333,5.62929166667,7.14191666666,10.93325,9.35308333334,6.270125,10.76675
298.93,7.83204166667,5.87733333333,6.10575,5.77540833334,7.22808333334,10.931,9.25775,6.29529166667,10.9700833333
299.30,7.869375,6.12975,6.20691666667,5.85686666667,7.33525,11.354125,9.61283333332,6.37916666667,11.1661666667
