wavelength,Back_SicUrom,Belly_SicUrom,Breast_SicUrom,Crissum_SicUrom,Crown_SicUrom,DorTail_SicUrom,Patch10_SicUrom,Patch11_SicUrom,Rump_SicUrom,Throat_SicUrom,WingTip_SicUrom
246.79,3.0044,3.08793333333,3.14326666667,5.0276,2.44533333333,7.91026666666,3.26496666667,3.24406666667,2.13792,3.2972,5.67786666667
247.17,3.55546666667,3.48803333333,3.7351,5.607,3.05073333333,8.35206666667,3.8738,3.98213333333,2.71227777778,3.85773333333,6.28253333333
247.54,3.5106,3.32143333333,3.5292,5.47493333333,2.74773333333,8.17886666667,3.87013333333,4.02373333333,2.78463111111,3.7672,6.02853333333
247.92,3.6662,3.52193333333,3.60876666667,5.63046666667,2.83,8.45060000001,4.12686666667,4.35486666667,3.05190888889,3.8432,6.2108
248.29,3.72333333333,3.44773333333,3.73476666667,5.67046666667,2.83373333333,8.52366666667,4.24403333333,4.63253333333,3.18273777778,3.83953333333,6.27666666667
248.67,4.042,3.90796666667,4.0226,6.09853333333,3.0896,8.74566666667,4.5828,4.81986666667,3.44528888889,4.30993333333,6.58273333333
249.04,4.2824,4.37,4.40466666667,6.33933333333,3.3302,8.91199999999,5.1025,5.22486666667,3.76258,4.66946666667,6.99726666667
249.42,4.8748,4.99823333333,5.09223333333,6.73633333333,3.91093333334,9.48506666666,5.9359,5.92906666667,4.33059333333,5.45233333333,7.68613333333
249.79,5.03826666667,5.22886666667,5.32026666667,6.84606666667,4.06353333333,9.40786666667,6.08776666667,6.10646666667,4.48141777778,5.75533333333,7.88046666667
250.17,5.862,5.87006666667,6.13493333333,7.3336,4.71806666667,10.0102666667,6.92936666667,6.90506666667,5.32333777778,6.4848,8.79313333333
250.54,5.84306666667,6.0641,6.257,7.3776,4.8548,10.3423333333,7.25176666667,7.148,5.52446888889,6.79233333333,8.91193333334
250.92,5.80093333333,6.1089,6.2245,7.42126666666,4.912,10.2871333333,7.31956666667,7.00006666667,5.38962666667,6.8566,8.79173333333
251.29,5.81266666667,6.25426666667,6.42403333333,7.61280000001,4.93446666666,10.4464,7.34103333334,6.7638,5.28461777778,7.05006666667,8.65120000001
251.66,5.24306666667,5.52683333333,5.97006666667,7.34033333334,4.42753333333,9.67086666667,6.89453333333,6.22586666666,4.39595111111,6.53506666667,8.19660000001
252.04,5.50453333333,5.8262,6.13226666667,7.92226666666,4.747,9.44213333333,7.05056666667,6.51106666667,4.41362222222,7.04526666666,8.26993333333
252.41,5.63726666667,6.32883333334,6.27066666667,8.17093333334,4.93533333333,9.30586666666,7.4373,6.71933333333,4.64372222222,7.51653333333,8.67246666667
252.79,5.3536,5.88696666667,5.962,7.96353333333,4.5928,9.07826666666,7.35263333333,6.6292,4.44187555555,7.1812,8.4298
253.16,5.19773333333,5.49876666667,5.77226666667,8.12993333333,4.64506666667,9.20333333334,7.14913333333,6.49853333333,4.38776,7.08946666667,8.36866666667
253.54,4.62253333333,5.15396666667,5.41013333333,7.93126666665,4.32266666667,8.79253333333,6.6911,6.24153333333,4.3373,6.48686666666,7.96953333333
253.91,4.2048,4.92666666667,5.13686666667,7.83413333333,4.0166,8.79113333333,6.43983333333,5.87546666667,4.09878444444,6.01386666666,7.5906
254.28,3.44713333333,4.42553333333,4.32596666667,7.33786666667,3.45273333333,8.49253333333,5.45213333333,5.2048,3.32714222222,5.47766666667,6.735
254.66,2.98873333333,3.90076666667,3.6184,6.9638,2.88753333333,7.91446666667,4.7296,4.66426666667,2.55640888889,4.9198,6.03673333333
255.03,2.83766666667,3.69586666667,3.34253333333,6.96406666667,2.69506666667,7.56493333333,4.34323333333,4.41146666667,2.49873333333,4.62206666667,5.93566666667
255.41,2.64746666667,3.3622,2.72433333333,6.52553333333,2.25006666667,7.03846666666,4.01276666667,4.11526666667,2.32286444444,4.20506666667,5.31393333333
255.78,3.32053333333,4.38146666667,3.3846,7.08986666667,3.17306666666,8.10900000001,4.56086666667,4.71146666667,3.19169555556,4.86546666667,5.91653333333
256.15,2.792,3.69736666667,2.83,6.1094,2.74766666667,7.94560000001,4.0045,3.88733333333,2.66456,3.9444,5.546
256.53,2.90133333333,3.52773333333,2.93836666667,5.91986666667,2.75926666667,8.21586666667,3.74996666667,3.5926,2.60070666667,3.6482,5.69146666667
256.90,2.67606666667,3.20373333333,2.4727,5.46413333333,2.36973333333,7.79253333334,3.18603333333,3.06506666667,2.37778444444,3.26553333333,5.58193333333
257.28,3.16073333333,3.73516666667,2.9693,5.93846666667,2.89653333333,7.77233333333,3.32786666667,3.34946666667,2.79354444445,3.67846666667,5.71753333334
257.65,3.25473333333,3.5815,2.82516666667,5.5214,2.89193333333,7.4588,3.0733,3.10186666667,2.45923333333,3.6984,5.7742
258.02,4.20353333333,4.07876666667,3.5222,5.9606,3.6178,8.108,3.74646666667,3.755,2.99638222222,4.407,6.36766666667
258.40,4.21513333333,4.0855,3.64386666667,5.92166666667,3.5516,7.96533333333,3.6899,3.697,2.88267111111,4.31446666667,6.3546
258.77,4.5766,4.50433333333,4.15706666667,6.21173333334,3.89426666667,8.37573333333,4.1647,4.1556,3.41574,4.6072,6.72206666667
259.15,4.7364,4.72676666667,4.3137,6.42186666667,4.01886666667,8.6442,4.564,4.514,3.72358222222,4.82273333333,6.78913333333
259.52,4.99806666667,4.9269,4.5879,6.6896,4.26426666667,8.82173333334,4.83626666667,4.77146666667,4.01166,5.0618,7.12266666667
259.89,4.79693333333,4.6263,4.40393333333,6.49373333333,4.02793333333,8.59640000001,4.6611,4.60713333333,3.92233777778,4.97,6.97666666667
260.27,4.92873333333,4.81273333333,4.62066666667,6.75233333333,4.18953333333,8.85646666667,4.79656666667,4.77346666667,4.09992222222,5.2578,7.05826666667
260.64,5.18093333334,5.04916666667,4.7345,7.025,4.49326666667,9.12886666666,4.96903333333,5.0434,4.30263555556,5.5192,7.18293333333
261.01,5.47593333333,5.41466666667,5.05023333333,7.33453333333,4.8146,9.46159999999,5.2836,5.2836,4.61898222222,5.9092,7.40166666667
261.39,5.6138,5.42543333333,5.05236666667,7.325,4.818,9.70126666667,5.43906666667,5.30493333333,4.62658222222,6.0444,7.55053333333
261.76,5.529,5.3106,5.0421,7.55913333334,4.79566666667,9.82706666667,5.41113333333,5.32593333333,4.64775555555,6.1366,7.49113333333
262.13,5.63093333333,5.42336666667,5.14836666667,7.8956,4.94186666667,9.857,5.52963333333,5.5674,4.84741777778,6.2782,7.6098
262.51,6.04513333333,5.77293333334,5.40636666667,8.3532,5.35713333333,10.2788666667,6.0385,6.00253333333,5.21994222222,6.63486666667,7.8698
262.88,6.27673333333,6.06266666667,5.714,8.71600000001,5.6786,10.5688,6.19763333333,6.1888,5.49244666667,7.02733333333,8.12366666667
263.25,5.9286,5.65036666667,5.44426666667,8.34133333334,5.46173333334,10.0927333333,5.65843333333,5.72393333333,5.03641111111,6.92233333333,7.92906666667
263.63,5.4292,5.2684,5.0324,7.8168,5.07253333333,9.58579999999,5.11086666667,5.45013333333,4.63722666667,6.6142,7.6176
264.00,5.38826666667,5.32066666667,4.89186666667,7.77213333333,4.9746,9.45293333333,4.95203333333,5.268,4.46506888889,6.599,7.56906666667
264.37,5.26206666667,5.19563333333,4.69886666667,7.4532,4.92953333333,9.1432,4.7574,5.22293333333,4.39579111111,6.33406666667,7.6368
264.75,4.90566666667,4.81023333333,4.5061,6.86933333333,4.42066666667,8.68606666667,4.40463333333,4.77833333333,4.03888666667,6.02273333333,7.24313333334
265.12,4.4692,4.6772,4.31423333333,6.40773333333,4.124,8.3146,4.18293333333,4.5754,3.76944222222,5.65806666667,6.8748
265.49,3.6682,4.34193333333,3.9408,6.09806666667,3.85506666667,7.5818,3.6818,4.25626666667,3.39085333333,5.1596,6.4758
265.87,3.70813333333,4.42613333333,3.81763333333,5.82993333333,3.79866666667,7.31866666667,3.6423,4.05126666667,3.311,4.8162,6.34626666667
266.24,3.42893333333,4.27416666667,3.59983333333,5.53466666667,3.49866666666,7.11126666667,3.35726666667,3.7926,3.15924888889,4.54246666667,6.075
266.61,3.468,4.39366666667,3.7784,5.51426666667,3.51773333333,7.202,3.25526666667,3.92906666667,3.37192,4.66673333333,6.2802
266.98,3.10846666667,3.88666666667,3.13456666667,4.9932,2.98413333333,6.63546666667,2.80593333333,3.4302,2.75556666667,4.132,5.84366666667
267.36,3.53966666667,4.38003333333,3.4743,5.31466666667,3.27473333333,7.2706,3.27136666667,3.8316,3.11654888889,4.26426666667,6.1902
267.73,4.182,4.98706666667,3.96333333333,5.86973333333,3.7642,7.969,3.98603333333,4.32773333333,3.62901555556,4.8236,6.55313333333
268.10,4.5012,5.34633333333,4.21626666667,6.0214,4.0132,8.15246666667,4.25716666667,4.6868,3.94614222222,5.02373333333,6.676
268.48,4.36813333333,5.15236666666,3.9923,5.8964,3.76486666667,7.98453333334,4.10063333333,4.53526666667,3.71147777778,4.9558,6.25206666667
268.85,4.32966666667,5.25676666667,3.91136666667,6.03626666667,3.6224,7.94586666667,4.09453333333,4.50813333333,3.70479555556,4.97853333333,6.064
269.22,4.3054,5.15446666667,3.80646666667,6.0976,3.55086666667,7.914,3.98756666666,4.56113333333,3.64212888889,4.78926666666,6.07013333333
269.59,4.48473333333,5.23333333333,3.88676666667,6.05846666667,3.4928,8.0544,4.16306666667,4.49353333333,3.74746222222,4.8628,6.09686666667
269.97,4.8956,5.73793333333,4.3887,6.43913333333,3.94813333333,8.63946666666,4.70546666667,4.9502,4.34739555556,5.49466666667,6.4706
270.34,4.80933333333,5.6557,4.39813333333,6.24986666667,3.9954,8.72539999999,4.7951,4.91413333333,4.25808666667,5.37653333333,6.4002
270.71,4.53166666667,5.27713333333,4.15453333333,5.95413333333,3.8932,8.48826666667,4.7077,4.52606666667,4.01016222222,5.03773333333,6.05026666667
271.09,4.66833333333,5.3995,4.38323333333,6.3576,4.05806666667,8.72626666667,5.02676666667,4.78013333333,4.20509555556,5.13993333333,6.08306666667
271.46,4.6644,5.3625,4.3875,6.4844,4.056,8.684,5.0531,4.992,4.2172,5.2078,6.084
271.83,4.3908,5.21326666667,4.2082,6.50853333333,3.97186666667,8.46233333333,4.78026666667,4.7868,3.97800222222,5.01146666667,5.92866666667
272.20,4.12453333334,4.8531,3.98576666667,6.46653333333,3.77953333333,8.35893333334,4.58943333333,4.5244,3.74476666667,4.76933333333,5.7844
272.58,4.27646666667,4.8555,4.11483333333,6.66913333333,3.90366666667,8.58766666667,4.75183333333,4.57053333333,3.83768,4.97033333333,6.01973333333
272.95,4.19006666667,4.57273333334,4.0166,6.5566,3.88206666667,8.57826666667,4.64373333333,4.3784,3.70230222222,4.833,6.01626666667
273.32,4.319,4.45223333333,4.164,6.61526666667,4.02593333333,8.64553333333,4.7282,4.44606666667,3.81660444444,4.9396,6.1024
273.69,4.7854,4.7828,4.60693333333,6.9762,4.47086666667,9.09513333333,5.0093,4.95106666667,4.17644444444,5.31253333333,6.45873333333
274.06,4.43353333333,4.32496666667,4.20386666666,6.57333333333,4.08286666667,8.58713333333,4.54843333333,4.6934,3.66159555556,4.82966666667,6.18706666666
274.44,4.25306666667,4.19706666667,4.08086666666,6.6028,3.92906666667,8.2816,4.4152,4.5644,3.47122222222,4.71226666667,6.09513333333
274.81,4.32293333333,4.33336666667,4.27416666667,6.98433333333,3.958,8.44093333333,4.58006666667,4.80053333333,3.64235777778,4.92653333333,6.3466
275.18,4.3972,4.61886666667,4.45063333333,7.094,4.213,8.661,4.69896666667,4.86173333333,3.93167111111,5.1768,6.78153333333
275.55,4.3494,4.67886666667,4.57726666667,7.038,4.23586666667,8.72633333334,4.57323333333,4.62873333333,3.96319555555,5.14653333333,6.9376
275.93,4.5946,4.75363333333,4.88416666667,7.14966666667,4.39953333333,8.90353333334,4.8649,4.8498,4.25045777778,5.33546666667,7.22386666667
276.30,4.9652,5.02373333333,5.1467,7.22273333333,4.8812,9.17573333333,5.08373333333,5.155,4.50503333333,5.6244,7.58033333333
276.67,4.61166666667,4.81726666667,4.88663333333,6.85953333333,4.6656,8.71873333333,4.81273333333,4.87526666667,4.29039333333,5.1502,7.31586666667
277.04,4.77786666667,5.07443333333,5.11173333333,6.92186666666,4.89813333333,8.80766666667,5.08303333333,5.13333333333,4.54476888889,5.32533333333,7.48933333333
277.41,4.94033333333,5.39283333333,5.275,7.23833333333,5.08113333333,9.0736,5.3124,5.37693333333,4.75532,5.6642,7.73513333333
277.79,4.59446666667,5.11693333333,5.02073333333,7.09433333333,4.77826666667,8.83633333333,5.12706666667,5.0164,4.59081111111,5.38113333333,7.54186666667
278.16,4.43386666667,4.93106666667,4.98693333333,6.977,4.54893333334,8.85353333334,5.0733,4.68386666667,4.42125333333,5.2644,7.39946666667
278.53,4.4904,4.98423333333,4.9241,6.80426666667,4.47013333333,8.97479999999,4.92556666667,4.57613333333,4.46042,5.29193333334,7.5
278.90,4.62926666667,5.13316666667,4.94363333333,6.82586666667,4.56673333333,9.14793333333,4.89833333333,4.6694,4.55094,5.5428,7.68533333333
279.27,4.92493333333,5.243,5.1088,7.01726666667,4.71306666667,9.32986666666,5.09486666667,4.86266666667,4.62042,5.694,7.7014
279.64,4.99793333333,5.2318,4.99366666666,7.0706,4.6552,9.28266666666,5.17613333333,4.8446,4.63844888889,5.76686666667,7.5052
280.02,4.70513333333,5.14463333333,4.6225,6.81813333333,4.28106666667,9.07453333333,4.87186666667,4.70806666667,4.40974666667,5.47926666667,7.22853333333
280.39,4.5688,5.0369,4.5767,6.79546666667,3.98393333333,8.93366666667,4.7632,4.76726666666,4.31265777778,5.35206666667,7.18706666667
280.76,5.0232,5.6524,5.0219,7.3138,4.3524,9.3756,5.174,5.2936,4.75782666667,5.8812,7.6882
281.13,5.02573333333,5.74943333333,5.06723333333,7.41793333333,4.41246666667,9.48099999999,5.11613333333,5.39266666667,4.87208,5.89266666667,7.78746666667
281.50,5.26493333333,5.9463,5.20033333333,7.56293333333,4.53473333333,9.60673333332,5.199,5.64093333333,5.09113111111,5.96586666667,7.86326666667
281.87,5.34426666667,5.98413333333,5.15676666667,7.5474,4.60593333333,9.54646666668,5.1805,5.61733333333,5.08825777778,6.01146666667,7.76826666667
282.25,5.63506666667,6.16496666667,5.29973333333,7.9312,4.85733333333,9.76133333332,5.37196666667,5.89586666667,5.36394,6.23126666667,8.0196
282.62,5.77766666667,6.2347,5.45473333333,8.1422,4.91813333333,9.85900000001,5.54236666667,6.0982,5.40838888889,6.4052,8.09673333333
282.99,5.7234,5.91336666667,5.28846666667,7.90293333333,4.656,9.46740000001,5.3584,5.83006666667,5.08863333333,6.13846666667,7.79173333333
283.36,5.18153333333,5.32853333333,4.75136666667,7.34106666667,4.04233333333,8.88460000001,4.72763333333,5.3198,4.52234666667,5.62473333333,7.17893333333
283.73,5.24453333333,5.47593333333,4.8981,7.53073333333,4.205,8.98460000001,4.9074,5.48766666667,4.57494444445,5.67573333333,7.2942
284.10,5.54573333333,5.68296666667,5.2822,7.8262,4.54473333333,9.25653333333,5.23753333333,5.6454,4.76194222222,5.94853333333,7.5436
284.47,5.4538,5.68763333333,5.24163333333,7.74073333333,4.48473333333,9.20146666666,5.22106666667,5.41006666667,4.67377111111,5.96313333333,7.4236
284.85,5.34453333334,5.3824,5.09876666667,7.526,4.3128,9.09599999999,5.13166666667,5.16266666667,4.51650888889,5.90206666667,7.3306
285.22,5.06506666667,5.0575,4.80366666667,7.2222,4.0476,8.84253333334,4.94726666666,4.81786666667,4.14808888889,5.6454,7.02433333333
285.59,4.65553333333,4.66603333333,4.48453333333,6.8132,3.74593333333,8.56886666666,4.70996666667,4.37533333333,3.71347777778,5.3192,6.74746666667
285.96,4.7614,4.76243333333,4.5727,6.8236,3.8516,8.57759999999,4.8398,4.54833333333,3.83905333333,5.49346666667,6.8478
286.33,4.7244,4.77966666667,4.53706666667,6.68326666667,3.8032,8.49820000001,4.76423333333,4.51773333333,3.79824888889,5.4334,6.63326666667
286.70,4.65806666667,4.71873333333,4.40753333333,6.61333333333,3.72466666667,8.42873333333,4.67843333333,4.3966,3.81416444445,5.34666666667,6.57286666667
287.07,4.49346666667,4.71783333333,4.41983333333,6.67413333333,3.6588,8.45546666666,4.66543333333,4.45853333333,3.88254666667,5.262,6.54346666667
287.44,4.8628,5.13913333333,4.8166,7.072,4.07593333333,8.77453333333,5.11596666667,4.81293333333,4.27863777778,5.5776,6.978
287.82,4.81666666667,5.0665,4.70373333333,7.0388,3.98886666666,8.68326666666,5.02226666667,4.7148,4.23678,5.5648,6.9408
288.19,4.6044,4.82766666667,4.47053333334,6.86373333333,3.7832,8.48706666667,4.79756666667,4.51633333333,4.07876888889,5.46866666667,6.80726666667
288.56,4.55306666667,4.70556666667,4.37983333333,6.84273333333,3.71773333333,8.41080000001,4.7376,4.4888,4.01704444444,5.37493333333,6.7596
288.93,4.423,4.66233333333,4.24343333333,6.927,3.6686,8.32706666667,4.66526666666,4.43806666667,3.9568,5.20766666667,6.585
289.30,4.67493333333,4.97836666666,4.52633333333,7.47886666667,3.8896,8.53019999999,4.8415,4.8148,4.25773111111,5.46386666667,6.77953333333
289.67,4.76013333334,5.12363333333,4.60336666667,7.68246666667,3.86353333333,8.48486666667,4.8476,4.91393333333,4.30951777778,5.50273333333,6.77453333333
290.04,4.76113333333,5.1183,4.58263333333,7.96413333333,3.79,8.53746666667,4.82373333333,4.98506666667,4.29256888889,5.45993333333,6.71293333333
290.41,4.84593333333,5.2159,4.64663333333,8.10586666667,3.90273333333,8.51633333333,4.92363333333,5.09973333333,4.32429111111,5.57813333333,6.84873333333
290.78,5.21,5.40643333333,4.95623333333,8.34126666666,4.16953333333,8.70293333333,5.207,5.35393333333,4.50785333333,5.96266666667,7.04406666667
291.15,5.67533333333,5.81376666667,5.2118,8.72560000001,4.64086666667,9.04753333334,5.67913333333,5.5816,4.87989333333,6.3758,7.35553333333
291.52,5.81886666667,5.9294,5.3455,9.00873333333,4.8226,9.27753333334,5.90156666667,5.77333333333,5.01892,6.645,7.4494
291.89,5.66486666666,5.72683333333,5.18486666667,8.94106666667,4.68706666667,9.0932,5.71993333333,5.61066666667,4.82355777778,6.56853333333,7.1776
292.26,5.80086666667,5.8416,5.2186,9.12393333334,4.7724,9.20726666666,5.92786666667,5.66466666667,4.87091555556,6.61173333333,7.18293333333
292.64,6.06506666667,6.09596666667,5.40183333333,9.5822,5.0158,9.47946666667,6.1985,5.9008,5.05815555555,6.88433333333,7.29493333333
293.01,6.2288,6.14116666666,5.56883333333,9.7028,5.06106666667,9.46920000001,6.23933333333,6.05973333333,5.07917111111,7.0234,7.3216
293.38,6.1514,5.95576666667,5.51523333333,9.50786666667,4.9016,9.28400000001,6.17253333333,5.86486666667,4.87244,6.90953333333,7.142
293.75,5.8292,5.58216666667,5.17906666666,9.26073333333,4.56673333333,8.95506666667,5.76103333333,5.4354,4.55157777778,6.64793333333,6.71686666667
294.12,5.35446666667,5.1213,4.73043333333,8.8308,4.007,8.48053333333,5.38766666667,4.85913333333,4.02636,6.2314,6.21466666667
294.49,4.90193333333,4.7528,4.4188,8.67246666666,3.61113333333,8.22913333333,5.10313333333,4.48133333333,3.70612888889,5.96406666667,5.90073333333
294.86,4.6542,4.60966666667,4.33763333333,8.71286666667,3.48066666667,8.01813333333,5.01336666666,4.3178,3.58180666667,5.78993333333,5.7802
295.23,4.35566666667,4.4004,4.1281,8.50573333334,3.1888,7.6852,4.65823333333,4.09846666666,3.23684666667,5.54913333333,5.55113333333
295.60,4.2242,4.2928,4.00673333333,8.34180000001,3.07606666667,7.42686666667,4.46603333333,3.91006666667,3.11213777778,5.49686666667,5.44646666667
295.97,4.50066666667,4.52566666667,4.3208,8.65513333333,3.35066666667,7.6412,4.67376666667,4.24246666667,3.37043333333,5.77993333333,5.7078
296.34,4.4352,4.54903333333,4.4161,8.70846666667,3.282,7.54686666667,4.57473333333,4.3014,3.39446,5.8522,5.58633333333
296.71,4.2858,4.39806666667,4.38193333333,8.59906666666,3.09553333333,7.24986666667,4.4213,4.14793333333,3.29741555556,5.81746666667,5.47466666667
