wavelength,Back_ButMonf,Belly_ButMonf,Breast_ButMonf,Crissum_ButMonf,Crown_ButMonf,DorTail_ButMonf,Patch10_ButMonf,Patch11_ButMonf,Patch12_ButMonf,Patch13_ButMonf,Rump_ButMonf,Throat_ButMonf,WingTip_ButMonf
416.51,16.9718666667,7.51633333333,9.08813333332,7.67973333334,4.6664,5.87946666667,10.3112,9.60393333333,26.7980666667,30.4918,27.2216666667,5.11333333333,6.5156
416.86,16.9368,7.37233333333,8.97253333333,7.56686666666,4.61046666667,5.8228,10.2632,9.5364,26.75,30.3334666667,27.1730666667,5.0478,6.46606666667
417.22,16.9282666666,7.27993333333,8.88333333332,7.50966666666,4.58933333334,5.815,10.2893333333,9.51546666667,26.7324,30.2736666667,27.1874,5.03106666667,6.4516
417.58,17.0196666667,7.3282,8.92066666669,7.56453333333,4.6936,5.91486666667,10.421,9.60553333332,26.8723333333,30.4145333333,27.3696666667,5.10613333333,6.54053333333
417.94,17.0005333333,7.2732,8.85959999999,7.4982,4.70686666667,5.9128,10.4268666667,9.61560000001,26.9290666667,30.4552,27.4164666667,5.11353333333,6.5354
418.29,17.0311333333,7.26213333333,8.87160000001,7.47853333333,4.7148,5.94713333333,10.4896,9.65939999999,26.9967333333,30.5426,27.4585333333,5.12946666667,6.57533333333
418.65,17.0134,7.17713333333,8.75873333334,7.38573333333,4.6862,5.9092,10.4656666667,9.62119999999,26.9831333333,30.5258666667,27.4632666667,5.08046666667,6.5294
419.01,17.0189333334,7.07706666667,8.68359999999,7.3178,4.63053333333,5.873,10.4597333333,9.59973333333,27.0323333333,30.5657333333,27.5014,5.04613333333,6.50906666667
419.37,17.0632,7.0812,8.6966,7.34406666667,4.687,5.93646666667,10.5388,9.67213333335,27.0837333333,30.5984,27.5902666667,5.094,6.57626666667
419.73,16.9895333333,6.99553333333,8.58386666667,7.24073333333,4.61726666667,5.91513333333,10.4607333333,9.65033333333,27.0456,30.4937333333,27.5366,5.04133333333,6.5376
420.08,16.9760666667,6.94153333333,8.53486666666,7.19373333333,4.58773333333,5.90933333333,10.4440666667,9.6408,27.024,30.426,27.5392666667,5.02046666666,6.51646666667
420.44,16.9485333333,6.86613333333,8.44280000001,7.0944,4.53726666667,5.8628,10.4167333333,9.59386666667,27.0336666667,30.4334,27.6139333333,4.9794,6.47246666666
420.80,16.9338,6.77893333333,8.34206666667,6.9778,4.49573333333,5.80246666667,10.3644,9.5978,27.0092,30.4165333333,27.6286666667,4.93406666667,6.43193333333
421.16,16.9409333333,6.7018,8.27006666667,6.91253333333,4.495,5.78246666667,10.3307333333,9.58453333333,27.0198666667,30.4264,27.6681333333,4.88693333333,6.4084
421.51,16.91,6.58613333333,8.19459999999,6.81566666667,4.43833333333,5.7274,10.2922,9.55300000001,26.9848666667,30.3628,27.6750666667,4.84686666666,6.36213333333
421.87,16.8946,6.51013333333,8.1312,6.73253333333,4.39733333333,5.70966666667,10.2541333333,9.51646666667,26.9326666667,30.2894666667,27.6442,4.79426666667,6.32626666667
422.23,16.8576,6.42413333333,8.0326,6.6256,4.34386666667,5.66106666667,10.1966,9.47806666667,26.8772,30.1972666667,27.6206,4.74526666667,6.29446666667
422.58,16.9118666667,6.42286666667,8.0422,6.59413333334,4.37546666666,5.69793333333,10.2555333333,9.50826666666,26.9352,30.2266666667,27.686,4.79246666666,6.33446666667
422.94,16.8159333333,6.28873333333,7.876,6.41913333333,4.27353333333,5.56973333333,10.1080666667,9.3816,26.7901333333,30.0402666667,27.5604666667,4.6738,6.21333333333
423.30,16.7920666667,6.20506666667,7.80093333333,6.31533333333,4.21553333333,5.503,10.0753333333,9.32326666667,26.7564,29.9802,27.5112,4.62913333333,6.16606666667
423.66,16.8104,6.1716,7.76573333333,6.2632,4.2266,5.4862,10.0916,9.329,26.7612,29.9905333334,27.5605333333,4.63546666667,6.15366666667
424.01,16.8012666667,6.11346666667,7.69626666667,6.20613333333,4.19506666667,5.43653333333,10.0804,9.28926666667,26.7181333333,29.9636666667,27.5353333333,4.59173333333,6.1484
424.37,16.8357333333,6.11186666667,7.6944,6.18893333333,4.22406666667,5.43326666667,10.0949333333,9.29626666667,26.7117333334,29.9459333333,27.5115333333,4.60073333334,6.14866666667
424.73,16.9472,6.184,7.76813333333,6.248,4.31926666667,5.51186666667,10.1759333333,9.3534,26.8015333333,30.0312666667,27.6114666667,4.67173333333,6.22486666667
425.08,16.9598666667,6.18293333333,7.7626,6.22366666667,4.31253333333,5.5044,10.1898,9.37013333333,26.7689333333,29.9818666667,27.5976666667,4.70413333333,6.23146666667
425.44,17.0284666667,6.24826666667,7.78413333333,6.25626666667,4.3672,5.55573333333,10.2297333333,9.40346666667,26.8127333333,30.0288,27.6112,4.7654,6.28453333333
425.80,17.0523333333,6.28573333333,7.78026666667,6.27846666667,4.40566666667,5.60226666667,10.2764666667,9.43873333333,26.8378666667,30.0327333333,27.6527333333,4.83786666667,6.34013333333
426.16,17.0381333333,6.2602,7.7484,6.2516,4.40053333333,5.58966666667,10.2527333333,9.41613333333,26.8398,30.0154,27.6662,4.80253333333,6.29693333333
426.51,17.0401333333,6.24226666667,7.72946666667,6.24886666667,4.3916,5.5614,10.2378666667,9.44126666666,26.7948,29.9857333333,27.6372666667,4.77773333333,6.27553333333
426.87,17.1879333333,6.3964,7.86993333334,6.39313333333,4.55833333333,5.71233333333,10.4328666667,9.60693333333,26.9463333333,30.1533333333,27.8401333333,4.94833333333,6.4238
427.23,17.2376,6.43373333333,7.89893333333,6.43113333333,4.6286,5.75826666667,10.4534,9.66446666666,26.9827333333,30.1814666667,27.9151333333,4.98366666667,6.47533333333
427.58,17.3007333333,6.48626666667,7.943,6.51013333333,4.68706666667,5.80893333333,10.5228666667,9.72113333335,27.0442,30.1978,27.9531333333,5.05793333333,6.52493333333
427.94,17.3688666667,6.52953333333,7.98126666667,6.54013333333,4.7446,5.84506666667,10.5527333333,9.78993333334,27.1074,30.2346666667,28.0214,5.10446666667,6.5458
428.30,17.3080666667,6.4752,7.9174,6.52206666667,4.67873333333,5.81913333333,10.5271333333,9.80273333334,27.0621333333,30.122,27.974,5.09173333333,6.51633333333
428.65,17.262,6.43966666667,7.91586666667,6.46666666667,4.63926666667,5.81566666667,10.5176,9.79099999999,27.0459333333,30.1194,27.9368,5.08906666667,6.5252
429.01,17.2711333333,6.49293333333,7.98233333333,6.48573333333,4.68166666666,5.8878,10.5946666667,9.82766666666,27.0496,30.1022,27.9159333333,5.1248,6.5712
429.37,17.3072,6.4906,8.00553333333,6.5088,4.7216,5.90553333333,10.6435333333,9.87959999999,27.0745333334,30.0949333333,27.9548,5.13653333333,6.5746
429.72,17.3364,6.42273333333,7.984,6.44506666667,4.65606666667,5.82593333333,10.5919333333,9.84620000001,27.0876,30.0708666667,27.9630666667,5.04553333333,6.5108
430.08,17.3742,6.40886666667,7.98313333334,6.45513333333,4.63713333333,5.78733333333,10.6289333333,9.83433333333,27.1078666667,30.0588,27.9417333333,5.046,6.5468
430.44,17.3756666667,6.42793333333,8.01553333333,6.4606,4.6128,5.80106666667,10.6694,9.8296,27.1231333333,30.0533333333,28.0006666667,5.05346666667,6.58146666667
430.79,17.3369333333,6.35633333333,8.00893333334,6.39813333333,4.5308,5.74166666667,10.6312666667,9.76746666666,27.1219333333,30.0368666667,28.0187333334,4.98586666667,6.54513333333
431.15,17.3233333333,6.34906666667,7.99253333333,6.39946666666,4.48853333333,5.73166666667,10.6368,9.76086666667,27.1089333333,30.0688666667,28.0106666667,4.95366666667,6.50693333333
431.50,17.3096666667,6.30233333333,7.96006666666,6.3246,4.418,5.66113333333,10.5638,9.70833333335,27.1026666667,30.1267333333,28.0187333333,4.88013333333,6.49146666667
431.86,17.2811333333,6.28146666667,7.94360000001,6.2806,4.39186666667,5.65613333333,10.5729333333,9.67839999999,27.1424666667,30.146,28.0143333334,4.84873333333,6.47366666667
432.22,17.3838,6.342,8.00653333333,6.31646666667,4.45006666667,5.70333333333,10.6235333333,9.7124,27.2011333333,30.2574666667,28.0990666667,4.88313333333,6.51133333333
432.57,17.4059333333,6.3686,8.01639999999,6.334,4.45193333333,5.69286666667,10.6458666667,9.71173333333,27.2404666667,30.2544666666,28.1088,4.8762,6.51213333333
432.93,17.3942,6.3598,7.98486666667,6.32426666667,4.4332,5.6646,10.6007333333,9.69566666666,27.2216666666,30.272,28.092,4.8486,6.48993333333
433.29,17.4026,6.33206666667,7.95653333333,6.27886666666,4.36426666667,5.62293333333,10.564,9.6856,27.2121333334,30.2773333333,28.0678,4.79346666667,6.467
433.64,17.3766666667,6.35413333333,7.97413333333,6.3142,4.36506666667,5.62826666667,10.579,9.72006666665,27.2096666667,30.2657333333,28.0752666667,4.81953333333,6.4928
434.00,17.4026666667,6.4008,8.00733333334,6.31753333333,4.386,5.6568,10.5604666667,9.76440000001,27.2209333333,30.2556,28.1004,4.83733333333,6.47873333333
434.35,17.3822,6.39106666667,7.97766666667,6.291,4.37953333333,5.61713333333,10.5147333333,9.73366666667,27.1954666667,30.2064666667,28.0401333333,4.81093333333,6.446
434.71,17.4493333333,6.46833333333,8.02179999999,6.35833333333,4.43513333334,5.6736,10.57,9.81886666667,27.2607333333,30.2408666667,28.0612666667,4.8518,6.5104
435.07,17.4624,6.48366666667,8.0414,6.37446666667,4.44673333333,5.67153333333,10.5874,9.84539999999,27.2552666667,30.207,28.0650666667,4.88706666667,6.55993333333
435.42,17.5252666667,6.5512,8.10360000001,6.4384,4.51073333333,5.7222,10.6562666667,9.90640000001,27.3062,30.2226666667,28.1403333333,4.93493333333,6.61706666667
435.78,17.6046666667,6.63466666667,8.17000000001,6.5288,4.55413333333,5.75933333333,10.711,9.97866666668,27.3167333333,30.2682,28.2134,4.98213333333,6.69326666667
436.13,17.5808666667,6.64126666667,8.16120000001,6.56133333333,4.5674,5.7586,10.7030666667,9.99466666668,27.3143333333,30.1875333333,28.2075333333,4.9838,6.7184
436.49,17.5666666667,6.63753333333,8.15553333334,6.58473333334,4.55966666667,5.7724,10.7092,10.0048,27.2956,30.1824666667,28.1932,4.9616,6.70453333333
436.84,17.6127333333,6.61573333333,8.14293333334,6.613,4.5308,5.7468,10.7588666667,10.0043333333,27.3489333333,30.2515333333,28.2547333333,4.93626666667,6.7054
437.20,17.5587333333,6.61973333333,8.16213333333,6.62846666667,4.52173333333,5.72973333333,10.7660666666,10.0012,27.3168,30.1864666667,28.2370666667,4.95893333333,6.6988
437.56,17.6138,6.67006666667,8.20666666665,6.66146666667,4.5602,5.77253333333,10.8324666667,10.0350666666,27.3570666667,30.2551333333,28.2486,4.9666,6.73333333333
437.91,17.6953333333,6.7018,8.20380000001,6.6944,4.57646666667,5.81626666667,10.9006,10.0468,27.3762,30.3116,28.2968666667,4.9794,6.76553333333
438.27,17.7602,6.75006666667,8.27626666667,6.78926666667,4.63446666667,5.89173333333,10.9968666667,10.1427333333,27.4678666667,30.4034,28.3908666667,5.04793333333,6.82273333333
438.62,17.7495333333,6.7376,8.25646666667,6.7884,4.6168,5.86693333333,10.9882666667,10.1202666667,27.4393333333,30.3757333333,28.3528,5.0172,6.76533333333
438.98,17.8084,6.75993333333,8.25606666667,6.7924,4.61806666667,5.88713333333,10.9871333333,10.1422,27.4804666667,30.3994,28.4316666667,4.99026666667,6.74506666667
439.33,17.722,6.70306666667,8.21386666667,6.7486,4.5352,5.83793333333,10.9225333333,10.1115333333,27.4383333333,30.3086666666,28.3306666667,4.9214,6.6764
439.69,17.6692,6.68226666667,8.19973333332,6.73746666667,4.51706666667,5.81,10.9153333333,10.075,27.4265333333,30.2904,28.316,4.91146666667,6.65093333333
440.04,17.6796666667,6.668,8.16953333333,6.69773333333,4.49986666667,5.79253333333,10.9296666667,10.0611333333,27.4642,30.3682,28.3641333334,4.88346666667,6.62906666667
440.40,17.6979333333,6.65506666667,8.17859999999,6.71586666667,4.5134,5.7986,10.9506666667,10.0876666667,27.4678666667,30.3993333333,28.4005333333,4.88946666667,6.6336
440.75,17.6329333333,6.65646666667,8.16433333333,6.68566666667,4.49546666667,5.76713333333,10.9004666667,10.0837333333,27.3935333333,30.2892,28.2979333333,4.88466666667,6.60746666666
441.11,17.5871333333,6.62326666667,8.11193333333,6.64606666667,4.4982,5.75053333333,10.8836666667,10.0639333333,27.3625333333,30.2584666667,28.2830666667,4.84906666667,6.5888
441.47,17.5327333333,6.54926666667,8.03226666667,6.56473333333,4.43806666666,5.675,10.8155333333,10.0148666667,27.3068,30.1644,28.2470666667,4.78746666667,6.52546666667
441.82,17.4543333333,6.49966666667,7.99699999999,6.526,4.4208,5.64113333333,10.7976666667,10.0068,27.2799333333,30.1325333333,28.2120666667,4.76066666667,6.50573333333
442.18,17.4478,6.46473333333,7.9462,6.45773333333,4.36506666667,5.59973333333,10.7439333333,9.97026666666,27.2404666666,30.1098,28.1978,4.7136,6.496
442.53,17.4266666667,6.43633333333,7.90986666667,6.434,4.33453333333,5.59013333333,10.7475333333,9.97606666667,27.2346,30.1057333333,28.2025333333,4.69046666667,6.51333333333
442.89,17.386,6.35906666667,7.84166666667,6.3428,4.27786666667,5.52286666667,10.7546,9.92593333333,27.2,30.1128,28.1601333333,4.63366666667,6.47046666667
443.24,17.4168,6.343,7.80473333333,6.29226666667,4.2994,5.52953333333,10.8226666667,9.93646666667,27.2266,30.1774666667,28.2266666667,4.6318,6.47866666667
443.60,17.3903333333,6.2628,7.72226666667,6.2024,4.2634,5.49173333333,10.8107333333,9.93346666666,27.2006,30.1139333334,28.15,4.57806666667,6.4094
443.95,17.3708666667,6.2142,7.67946666667,6.148,4.21293333333,5.4732,10.8052666667,9.91993333333,27.145,30.0748,28.084,4.57733333333,6.41373333333
444.31,17.3213333333,6.16433333333,7.5976,6.04,4.17806666667,5.43606666667,10.7372666667,9.88366666665,27.0870666667,29.9956666667,28.0004,4.55666666666,6.378
444.66,17.3537333333,6.09913333333,7.54786666667,5.9756,4.171,5.46986666667,10.7639333333,9.88553333332,27.1418,30.0843333333,28.0558,4.54993333333,6.38393333334
445.02,17.3421333333,6.04186666667,7.495,5.9282,4.11546666667,5.43206666667,10.7584666667,9.8548,27.1020666667,30.0839333333,28.0426666667,4.53333333333,6.36153333333
445.37,17.3495333334,6.02726666667,7.5126,5.92253333333,4.1602,5.47926666667,10.8107333333,9.87313333333,27.0843333333,30.1120666667,28.0482,4.54346666667,6.3838
445.72,17.3426,5.99686666667,7.49606666667,5.90946666667,4.15973333333,5.47686666667,10.8112666667,9.87493333335,27.06,30.0928666667,28.0292,4.5512,6.37046666667
446.08,17.3044,5.97326666667,7.4602,5.85713333334,4.1638,5.45333333333,10.8388666667,9.86733333333,27.0220666667,30.0641333333,27.9670666666,4.53993333333,6.34233333333
446.43,17.2803333333,5.9466,7.42486666666,5.8084,4.18466666667,5.4534,10.8201333333,9.87246666666,26.9776666667,30.0612,27.9525333333,4.5492,6.33733333333
446.79,17.2298,5.92753333333,7.4058,5.79086666667,4.19606666667,5.464,10.829,9.87713333333,26.9663333333,30.055,27.9056,4.57226666667,6.34366666667
447.14,17.2242666667,5.8702,7.334,5.74126666667,4.15146666667,5.4518,10.7971333333,9.86646666667,26.9457333333,30.0586,27.8698666667,4.54166666667,6.3192
447.50,17.2174,5.85726666667,7.31386666667,5.71006666667,4.14366666667,5.4516,10.7962,9.86066666667,26.9038,30.0758,27.8494,4.55306666667,6.33526666667
447.85,17.2559333333,5.8816,7.33506666667,5.734,4.19966666667,5.4868,10.8497333333,9.94466666666,26.9422,30.1062666667,27.8803333333,4.56853333333,6.3554
448.21,17.2182666667,5.83713333333,7.2982,5.7026,4.1818,5.44353333334,10.882,9.92773333332,26.8834666667,30.0757333334,27.8473333333,4.52046666667,6.33686666667
448.56,17.1997333333,5.81713333333,7.2614,5.65913333333,4.16013333333,5.39513333333,10.8927333334,9.9284,26.8554666667,30.054,27.8539333333,4.488,6.33306666667
448.92,17.2545333333,5.82586666667,7.2774,5.64206666667,4.18826666666,5.44226666667,10.9516,9.99266666665,26.9173333333,30.1645333333,27.9102,4.50253333333,6.35093333333
449.27,17.2957333333,5.80873333333,7.2178,5.60126666667,4.15313333333,5.4184,10.9612666667,10.0127333333,26.9696,30.2040666667,27.9326666667,4.51593333333,6.35773333333
449.62,17.256,5.77806666667,7.15433333333,5.54173333333,4.12893333333,5.38026666667,10.9692,10.0096666667,26.9308,30.191,27.8781333333,4.47253333333,6.34046666667
449.98,17.2579333333,5.75513333333,7.10853333333,5.52426666667,4.12273333334,5.3886,10.9716666667,10.0307333333,26.9375333333,30.1804666667,27.8360666667,4.47113333333,6.336
450.33,17.2742666667,5.71546666667,7.0862,5.48346666667,4.06993333333,5.36026666667,10.9785333333,10.0322,26.9732,30.2006666667,27.7804666667,4.44253333333,6.3174
450.69,17.2653333333,5.70086666667,7.03326666667,5.43973333333,4.0604,5.31126666667,10.9398,10.0361333333,26.9200666667,30.1415333333,27.7234666667,4.42033333333,6.3008
451.04,17.2034666667,5.67806666667,7.0094,5.39113333333,4.0582,5.26506666667,10.9121333333,10.0368666667,26.8334,30.0576666667,27.6346,4.40426666666,6.29733333333
451.40,17.1979333333,5.63553333333,6.97606666667,5.3308,4.03473333333,5.23773333333,10.9028666667,10.0498666667,26.8611333333,30.0838666667,27.6577333333,4.38313333334,6.26373333333
451.75,17.0689333333,5.5156,6.87946666666,5.2106,3.93533333333,5.17246666667,10.8253333333,9.94006666668,26.7448,30.0400666667,27.6048666667,4.31146666667,6.19326666667
452.10,17.1665333333,5.5726,6.94613333333,5.2664,4.00526666667,5.25773333333,10.9118,10.0306666667,26.8501333333,30.1468,27.6818666667,4.4216,6.2676
452.46,17.1836666667,5.6134,6.9612,5.285,4.05413333333,5.2928,10.9243333333,10.0666666667,26.8822,30.1584666667,27.6879333333,4.44566666667,6.2768
452.81,17.2258,5.60473333333,6.93906666667,5.28226666667,4.07053333333,5.28393333333,10.9300666667,10.0861333333,26.9236666667,30.1742,27.6931333334,4.42253333333,6.2654
453.17,17.188,5.56893333333,6.9096,5.26453333333,4.03866666667,5.26186666667,10.906,10.0700666667,26.8801333333,30.1894,27.602,4.39326666667,6.20246666667
453.52,17.1718,5.51473333333,6.85393333333,5.21533333333,3.98966666667,5.23173333333,10.8912666667,10.0542666667,26.8644666666,30.2069333334,27.5688,4.37473333333,6.17386666667
453.87,17.1249333333,5.455,6.8032,5.174,3.96933333333,5.1792,10.8552,10.0487333333,26.8188,30.2209333333,27.5904666667,4.33726666667,6.12406666667
454.23,17.0764666667,5.43273333333,6.75506666667,5.13266666667,3.9598,5.15273333333,10.8637333333,10.06,26.7856666667,30.2374,27.6006666667,4.30813333333,6.10606666667
454.58,17.0846666667,5.4022,6.7846,5.13206666667,3.9632,5.18566666667,10.8808666667,10.0818,26.775,30.2623333333,27.6214666667,4.3232,6.106
454.93,17.1764,5.45486666667,6.85473333334,5.21206666667,4.0178,5.27026666667,10.9827333333,10.1618666667,26.8210666667,30.3764666667,27.7312,4.38673333333,6.1468
455.29,17.1098,5.42613333334,6.81246666667,5.2122,4.01233333333,5.2864,10.9627333333,10.1382666667,26.7382,30.3043333333,27.6606,4.37906666667,6.11793333333
455.64,17.1313333333,5.45306666667,6.8066,5.22926666667,4.0202,5.27,10.9868666667,10.1744666667,26.6984666667,30.2911333333,27.5650666667,4.3866,6.0922
456.00,17.0142,5.295,6.6692,5.09833333333,3.87493333333,5.12826666667,10.867,10.0679333333,26.5617333333,30.15,27.4525333333,4.23486666667,5.95826666667
456.35,16.9615333333,5.26846666667,6.68893333333,5.09773333333,3.84453333334,5.12373333333,10.8994,10.0559333333,26.5080666667,30.1394666667,27.392,4.21806666667,5.92366666667
456.70,16.8295333333,5.27473333333,6.6776,5.08153333333,3.84646666667,5.1008,10.8636,10.0202666666,26.3500666667,30.0068,27.2271333333,4.196,5.91966666667
457.06,16.7844666667,5.31593333333,6.70566666667,5.13513333333,3.88313333333,5.09926666667,10.8822,10.0362666667,26.2738666667,29.9424,27.1753333333,4.22373333334,5.93306666667
457.41,16.8407333333,5.40666666667,6.81726666667,5.20153333333,3.936,5.15533333333,10.9322666667,10.1109333333,26.3106,30.014,27.1835333333,4.26386666667,5.99373333333
457.76,16.8416,5.44146666667,6.84866666667,5.21426666667,3.92873333333,5.13473333333,10.9454,10.1020666667,26.2914,29.9958666667,27.1079333333,4.26533333334,6.01646666667
458.12,16.8851333333,5.49786666667,6.93693333333,5.27946666667,3.98633333333,5.18986666667,11.0038666667,10.1650666666,26.3302666667,30.0064,27.0962,4.3684,6.0458
