wavelength,Back_TanPerm,Belly_TanPerm,Breast_TanPerm,Crissum_TanPerm,Crown_TanPerm,DorTail_TanPerm,Patch10_TanPerm,Patch11_TanPerm,Rump_TanPerm,Throat_TanPerm,WingTip_TanPerm
186.01,125.806333333,59.6776666667,198.924666667,145.161333333,153.763333333,81.4515,43.0106666667,-4.301,102.150333333,5.91366666667,124.731333333
186.39,160.784333333,66.6666666667,237.908333333,206.536,196.078333333,108.8235,68.6273333333,1.30733333333,127.451,10.4573333333,151.633666667
186.77,242.157,92.157,367.647,325.49,291.176666667,155.8825,93.1373333333,-2.941,194.117333333,16.6666666667,215.686
187.15,314.492666667,105.797,544.927666667,489.855333333,407.246333333,226.087,98.5506666667,-27.5363333333,284.058333333,15.942,298.550666667
187.53,1791.66666667,441.666666667,3083.33333333,2500.0,2275.0,1200.0,483.333333333,-283.333333333,1516.66666667,108.333333333,1733.33333333
187.91,-7266.66666667,-2200.0,-11733.3333333,-9666.66666667,-8600.0,-4500.0,-2200.0,1266.66666667,-5766.66666667,-633.333333333,-6300.0
188.29,-743.333333333,-266.666666667,-1196.66666667,-976.666666667,-880.0,-475.0,-286.666666667,140.0,-550.0,-116.666666667,-643.333333333
188.67,-633.333,-217.949,-925.641,-746.153666667,-687.179333333,-480.7695,-282.051333333,107.692333333,-402.564,-123.077,-425.641
189.05,-766.666666667,-313.333333333,-1146.66666667,-1013.33333333,-873.333333333,-585.0,-410.0,173.333333333,-463.333333333,-50.0,-503.333333333
189.43,-579.487333333,-294.871666667,-900.0,-833.333666667,-684.615666667,-430.769,-348.717666667,71.7946666667,-369.230666667,7.69233333333,-448.718
189.81,-920.0,-550.0,-1193.33333333,-1193.33333333,-973.333333333,-635.0,-570.0,-66.6666666667,-580.0,-96.6666666667,-586.666666667
190.19,-552.941333333,-319.608,-664.705666667,-682.353,-560.784333333,-323.529,-352.941,-7.84333333333,-305.882333333,-33.333,-309.804
190.57,-1170.37033333,-703.704,-1344.44433333,-1281.48166667,-1177.77766667,-750.0,-759.259333333,-111.111333333,-629.629666667,-214.815,-796.296333333
190.95,-726.190666667,-426.190666667,-778.571333333,-807.143,-750.000333333,-517.857,-440.476333333,-61.9046666667,-364.285666667,-104.761666667,-495.238333333
191.33,-1337.5,-808.333333333,-1312.5,-1404.16666667,-1241.66666667,-943.75,-862.5,-108.333333333,-633.333333333,-250.0,-962.5
191.71,-2841.66666667,-1741.66666667,-2700.0,-2958.33333333,-2525.0,-2100.0,-1716.66666667,-358.333333333,-1475.0,-683.333333333,-2050.0
192.09,1938.889,1094.44433333,1822.22233333,1933.33333333,1722.222,1575.0,1127.77766667,294.444666667,1033.33333333,444.444333333,1622.222
192.47,795.555333333,417.777666667,708.888666667,784.444666667,662.222333333,660.0,477.777666667,148.888666667,411.111,206.666666667,740.0
192.85,663.333333333,338.333333333,553.333333333,611.666666667,496.666666667,480.0,391.666666667,155.0,321.666666667,208.333333333,611.666666667
193.23,728.070333333,366.666333333,598.245666667,605.263,552.631666667,571.0525,421.052333333,177.193,333.333666667,270.175333333,656.140666667
193.61,1184.84833333,509.091,954.545666667,887.878666667,860.606,931.818,624.242666667,190.909,533.333333333,451.515,1057.57566667
193.99,11533.3333333,4500.0,10000.0,8866.66666667,8500.0,9800.0,6600.0,1800.0,4466.66666667,4633.33333333,12233.3333333
194.37,-5800.0,-1783.33333333,-5416.66666667,-4300.0,-3966.66666667,-5325.0,-3400.0,-1216.66666667,-2433.33333333,-2266.66666667,-6516.66666667
194.75,5666.66666667,1566.66666667,5633.33333333,4233.33333333,3566.66666667,5525.0,3433.33333333,1150.0,2566.66666667,2516.66666667,6683.33333333
195.13,444.444333333,114.814666667,486.419666667,340.740666667,283.950666667,451.852,324.691333333,133.333,238.271333333,238.271666667,528.395
195.51,367.708333333,63.5416666667,408.333333333,284.375,235.416666667,378.125,256.25,126.041666667,211.458333333,200.0,421.875
195.89,376.344,48.387,398.925,297.849333333,222.580666667,383.871,287.096666667,122.580666667,221.505333333,206.451666667,425.806
196.27,1755.55533333,-77.778,1905.55533333,1333.33333333,888.889,1766.6665,1355.55566667,461.111,972.222333333,933.333333333,1961.111
196.65,-2525.0,333.333333333,-2825.0,-1933.33333333,-1275.0,-2562.5,-1916.66666667,-516.666666667,-1383.33333333,-1383.33333333,-2783.33333333
197.03,-4466.66666667,933.333333333,-5566.66666667,-3950.0,-2766.66666667,-5275.0,-4116.66666667,-816.666666667,-3033.33333333,-2616.66666667,-5516.66666667
197.40,-1383.33333333,655.555333333,-1750.0,-1172.222,-694.444666667,-1450.0,-1272.22233333,-144.444333333,-1050.00033333,-705.555333333,-1633.33333333
197.78,-918.518666667,562.963,-1088.889,-759.259333333,-448.148,-933.3335,-833.333333333,-114.815,-637.037,-455.555666667,-1048.148
198.16,-264.0,274.666666667,-294.666666667,-193.333333333,-76.0,-256.0,-216.0,18.6666666667,-162.666666667,-88.0,-285.333333333
198.54,-160.606,219.192,-182.828333333,-126.262666667,-45.4546666667,-162.1215,-126.263,34.3433333333,-115.151333333,-41.4143333333,-185.858333333
198.92,-74.3056666667,188.889,-70.8333333333,-45.139,-6.25,-78.125,-47.9166666667,59.0276666667,-48.6113333333,7.639,-68.0556666667
199.30,-42.7083333333,144.792,-23.4376666667,-16.6663333333,12.4996666667,-38.2815,-19.792,51.5626666667,-25.5206666667,21.354,-42.7083333333
199.68,-32.4073333333,125.463333333,-11.574,-4.16666666667,16.667,-34.7225,-23.1483333333,48.148,-16.6666666667,17.5926666667,-32.87
200.06,-27.2726666667,114.718666667,-6.06066666667,-8.658,17.7486666667,-19.4805,-21.6446666667,39.394,-15.5843333333,16.883,-27.7056666667
200.44,-37.037,130.158666667,-8.46566666667,-21.1643333333,10.582,-34.9205,-28.5716666667,48.6773333333,-32.275,14.2856666667,-31.217
200.82,-15.625,140.104,5.20833333333,-8.854,27.6043333333,-16.406,-10.937,65.1043333333,-26.0413333333,25.521,2.08366666667
201.19,3.83133333333,113.793,14.9426666667,3.065,40.9963333333,4.023,15.7086666667,60.9193333333,-3.06533333333,25.6706666667,15.7086666667
201.57,11.327,92.8803333333,23.301,9.06133333333,42.3946666667,0.0,24.9193333333,52.1036666667,7.11966666667,25.2426666667,18.447
201.95,4.12366666667,86.5976666667,23.7113333333,4.811,41.237,-12.887,25.086,48.4536666667,6.873,26.8043333333,14.0893333333
202.33,9.375,88.1946666667,24.6526666667,10.764,40.9723333333,-18.229,23.9583333333,56.5973333333,7.986,22.9166666667,12.5
202.71,-4.21933333333,90.2956666667,16.8776666667,7.595,37.5526666667,-35.443,13.924,50.633,-2.53166666667,8.86066666667,-0.422
203.09,5.83333333333,92.5,21.25,15.4166666667,43.75,-18.125,17.5,43.3333333333,2.91666666667,16.25,-3.33333333333
203.47,6.746,88.0953333333,21.0313333333,21.8253333333,43.254,-13.095,22.6193333333,44.4443333333,13.889,17.4603333333,-3.96833333333
203.85,13.1686666667,104.526666667,28.395,29.6296666667,46.9136666667,-3.086,31.2756666667,52.2633333333,25.926,28.8066666667,-0.411333333333
204.22,21.4283333333,108.333333333,36.508,46.4283333333,50.7936666667,-1.7855,37.3016666667,58.7303333333,45.6353333333,33.3333333333,-1.19033333333
204.60,19.149,97.1626666667,42.5533333333,45.39,50.3546666667,16.4895,42.5533333333,51.0636666667,51.064,30.142,3.54633333333
204.98,14.6063333333,92.5093333333,47.94,46.0673333333,47.191,18.5395,41.573,40.0746666667,50.5616666667,26.217,-5.99266666667
205.36,12.7573333333,97.1196666667,60.0823333333,55.5553333333,45.6793333333,12.9625,38.683,35.8023333333,51.4403333333,30.041,-14.4036666667
205.74,12.9353333333,121.890666667,73.134,64.6766666667,50.2486666667,12.6865,46.2686666667,29.8506666667,58.7066666667,25.8703333333,-27.3633333333
206.12,15.4226666667,127.363,68.1593333333,72.637,46.2686666667,25.373,43.781,32.8356666667,57.2136666667,14.9256666667,-35.3236666667
206.50,4.59766666667,133.908,72.4136666667,63.793,31.6093333333,7.759,22.9883333333,14.9426666667,41.954,5.17233333333,-51.724
206.87,16.146,135.937333333,82.8123333333,59.375,39.0626666667,7.031,27.6043333333,24.479,42.1873333333,7.81266666667,-33.8536666667
207.25,10.3826666667,137.158333333,86.3386666667,49.1803333333,30.6013333333,-9.0165,13.1146666667,36.612,36.0653333333,1.093,-43.169
207.63,31.217,145.502666667,100.000333333,59.2596666667,42.328,19.0475,23.2803333333,46.0316666667,42.3283333333,11.6403333333,-21.6933333333
208.01,39.5236666667,127.142666667,90.9523333333,62.381,38.5713333333,24.286,30.476,46.1906666667,38.0953333333,6.19033333333,-12.381
208.39,52.047,145.614,109.357,67.836,48.5383333333,42.9825,42.6903333333,54.386,34.503,14.035,-9.35666666667
208.77,95.8333333333,206.666666667,154.166666667,105.0,78.3333333333,58.75,35.8333333333,85.0,56.6666666667,31.6666666667,2.5
209.14,85.3656666667,205.691,144.715666667,104.878,93.496,48.7805,31.707,97.561,36.5853333333,41.4633333333,7.31666666667
209.52,89.2156666667,231.372333333,159.804,101.961,126.470333333,45.5885,33.3333333333,113.725333333,42.157,55.8823333333,19.6076666667
209.90,75.4383333333,195.614,145.614,102.631666667,121.052666667,44.737,24.5613333333,129.824666667,53.5086666667,56.1406666667,33.3336666667
210.28,78.862,179.674666667,145.528666667,97.5613333333,139.837333333,29.268,41.4633333333,121.951,61.7886666667,67.4796666667,49.5936666667
210.66,83.7836666667,206.306333333,154.955,111.711333333,174.774666667,52.7025,76.5763333333,135.135,82.8826666667,82.883,49.5496666667
211.03,98.2906666667,208.547,161.538333333,133.333666667,183.760666667,82.051,91.453,157.265,104.273666667,109.401666667,66.6666666667
211.41,86.9563333333,276.811666667,213.043333333,162.319,268.116,69.565,120.29,205.797,117.391,136.231666667,50.7246666667
211.79,-56.6666666667,440.0,350.0,196.666666667,496.666666667,-65.0,116.666666667,363.333333333,80.0,166.666666667,-80.0
212.17,-26.1903333333,309.523666667,273.809666667,128.571333333,385.714333333,10.714,57.143,276.190333333,42.8573333333,159.523666667,-14.2856666667
212.55,-19.0476666667,200.0,195.238333333,111.111,277.777666667,-30.9525,47.6186666667,196.825666667,17.4603333333,101.587333333,20.6353333333
212.92,-44.4443333333,152.777666667,180.555666667,87.5,209.722333333,-54.1665,54.1666666667,147.222,-16.6666666667,50.0,-36.111
213.30,-106.666666667,125.0,203.333333333,76.6666666667,201.666666667,-87.5,50.0,130.0,-23.3333333333,11.6666666667,-95.0
213.68,-86.9046666667,98.8096666667,142.857333333,63.0953333333,116.666666667,-60.7145,19.0476666667,95.238,-38.0953333333,-16.6666666667,-57.1426666667
214.06,-114.492666667,86.9566666667,144.927666667,57.971,123.188333333,-106.5215,-11.5943333333,79.7103333333,-105.797333333,-40.5796666667,-72.4636666667
214.44,-60.0,148.333333333,225.0,148.333333333,196.666666667,-35.0,-5.0,175.0,-73.3333333333,-3.33333333333,1.66666666667
214.81,-52.381,109.523666667,192.063333333,174.603,174.603,-47.619,-30.1583333333,190.476,-60.3173333333,-12.6983333333,26.9843333333
215.19,-66.6666666667,89.855,191.304666667,166.666666667,147.826,-63.0435,-65.2173333333,139.130333333,-36.2316666667,-20.29,17.3913333333
215.57,-60.0,88.889,156.666666667,161.111333333,117.777666667,-25.0,-56.6666666667,97.7776666667,-10.0003333333,-38.8886666667,27.7776666667
215.95,-57.1426666667,168.253666667,258.73,247.619,185.714333333,-21.4285,-68.254,147.618666667,44.4443333333,-50.794,61.9046666667
216.32,-200.0,350.0,470.0,483.333333333,333.333333333,-145.0,-160.0,180.0,173.333333333,-183.333333333,3.33333333333
216.70,-1166.66666667,1750.0,2166.66666667,1983.33333333,1416.66666667,-750.0,-783.333333333,750.0,1116.66666667,-1333.33333333,-200.0
217.08,-416.666666667,594.444333333,494.444333333,538.889,455.555333333,-250.0,-388.889,244.444333333,322.222,-444.444333333,38.889
217.46,-716.666666667,841.666666667,466.666666667,708.333333333,525.0,-437.5,-883.333333333,291.666666667,266.666666667,-641.666666667,108.333333333
217.83,184.444666667,-240.0,-133.333666667,-235.555666667,-171.111,96.667,215.555666667,-51.111,-102.222333333,137.777666667,17.7776666667
218.21,203.333333333,-443.333333333,-270.0,-396.666666667,-276.666666667,-45.0,230.0,-153.333333333,-253.333333333,93.3333333333,-16.6666666667
218.59,444.444666667,-705.555333333,-338.889,-505.555666667,-311.111,25.0,344.444333333,-16.6666666667,-327.778,216.666666667,116.666666667
218.97,800.0,-2800.0,-1583.33333333,-1650.0,-1483.33333333,-425.0,233.333333333,-533.333333333,-1366.66666667,150.0,-66.6666666667
219.34,169.697,-457.575666667,-121.212,-230.303,-212.121333333,-154.5455,-9.091,-96.9696666667,-187.878666667,30.303,-9.09066666667
219.72,66.6666666667,-1491.66666667,-633.333333333,-733.333333333,-841.666666667,-837.5,-458.333333333,-583.333333333,-850.0,-475.0,-566.666666667
220.10,48.148,333.333,137.037,198.148,257.407333333,250.0,137.037,155.555666667,164.814666667,153.703666667,185.185
220.47,22.2223333333,252.381,77.778,131.745666667,220.635,219.0475,114.286,128.571333333,76.1903333333,115.873,147.619
220.85,14.1413333333,154.545666667,48.485,92.9293333333,129.293333333,136.3635,72.7273333333,69.697,33.3333333333,76.7676666667,87.8783333333
221.23,23.1483333333,137.963,67.5926666667,109.259333333,127.777666667,133.3335,102.777666667,79.6296666667,41.6666666667,81.4816666667,78.7036666667
221.61,55.8823333333,153.921333333,98.0393333333,140.196333333,150.980333333,145.5885,138.235333333,90.196,68.6273333333,79.4116666667,82.3533333333
221.98,52.727,86.061,64.2423333333,87.2726666667,81.818,100.909,96.9696666667,55.1516666667,39.394,50.3033333333,64.8486666667
222.36,32.716,61.7283333333,48.7656666667,59.8766666667,64.1976666667,66.667,78.3946666667,38.2716666667,27.1606666667,18.5186666667,42.5923333333
222.74,31.515,50.9093333333,47.2726666667,61.2123333333,64.2423333333,68.182,64.2426666667,30.303,26.6666666667,19.394,48.4846666667
223.11,15.1516666667,30.303,27.8786666667,53.3333333333,43.6363333333,61.818,37.5756666667,12.7273333333,6.06066666667,9.091,35.1513333333
223.49,30.0,41.111,41.6666666667,59.9996666667,53.3333333333,60.0,47.2223333333,15.5556666667,13.889,15.0,42.778
223.87,37.5663333333,34.3916666667,32.275,60.3173333333,49.2063333333,42.857,49.2066666667,6.87833333333,7.93633333333,10.582,37.5663333333
224.24,42.938,38.4183333333,42.3726666667,69.4916666667,35.5933333333,36.4405,62.1466666667,10.1696666667,15.8193333333,10.7346666667,41.243
224.62,56.6663333333,36.6666666667,53.8886666667,88.8886666667,42.2223333333,31.6665,61.111,18.3333333333,29.4443333333,20.0,56.6666666667
225.00,84.9673333333,52.9413333333,72.5493333333,131.372666667,71.8956666667,48.039,67.9736666667,34.6406666667,41.1763333333,49.6733333333,74.51
225.38,86.842,61.4033333333,74.5613333333,155.263333333,85.0876666667,19.737,51.7543333333,17.544,34.2106666667,42.1053333333,91.2283333333
225.75,104.762,53.968,66.6666666667,233.333333333,104.762,-4.762,53.9683333333,12.6983333333,39.6826666667,33.3336666667,88.889
226.13,283.333333333,250.0,166.666666667,1933.33333333,966.666666667,-850.0,100.0,-216.666666667,-133.333333333,-383.333333333,-233.333333333
226.51,-31.25,-10.4166666667,75.0,-254.166666667,-129.166666667,115.625,-8.33333333333,68.75,70.8333333333,43.75,116.666666667
226.88,14.035,6.14033333333,62.2806666667,-80.702,-28.9473333333,57.8945,10.526,36.842,61.4036666667,37.7193333333,71.0526666667
227.26,22.549,7.353,40.6863333333,-26.9606666667,-3.43166666667,44.1175,12.2546666667,27.9413333333,40.196,32.353,37.2546666667
227.64,27.7153333333,21.723,39.7003333333,-1.498,11.236,39.888,22.0976666667,26.5916666667,44.9436666667,39.7006666667,33.708
228.01,29.7936666667,21.829,35.3983333333,4.13,12.3893333333,37.6105,28.3186666667,20.649,39.2333333333,39.233,35.9883333333
228.39,31.3976666667,18.4943333333,33.3336666667,9.89266666667,13.7633333333,35.484,29.4623333333,18.2793333333,34.4086666667,34.4086666667,25.1613333333
228.76,38.772,18.9473333333,30.7016666667,16.842,21.4036666667,34.7365,29.8246666667,20.5263333333,37.0176666667,33.158,25.4383333333
229.14,43.3813333333,21.531,34.29,25.6776666667,28.3893333333,41.388,30.941,21.053,38.5963333333,40.8296666667,29.027
229.52,38.4156666667,20.0296666667,29.5963333333,25.2613333333,25.112,32.511,26.906,17.3393333333,32.7356666667,33.9313333333,26.457
229.89,36.941,20.202,28.1386666667,28.5713333333,26.407,33.7665,29.726,21.9333333333,36.3633333333,30.8803333333,24.531
230.27,35.0066666667,21.06,29.0096666667,30.5443333333,27.8943333333,32.636,33.6123333333,23.989,34.449,28.8703333333,25.1043333333
230.65,32.104,18.1693333333,25.2733333333,30.4646666667,26.639,31.1475,36.0653333333,24.1803333333,31.9673333333,27.186,22.2676666667
231.02,27.894,19.2466666667,21.897,28.0336666667,23.8496666667,29.498,34.0303333333,19.6653333333,27.7546666667,26.081,22.0363333333
231.40,27.3246666667,20.4576666667,24.8926666667,28.8983333333,23.462,29.399,34.907,21.8883333333,29.3276666667,27.3246666667,26.8956666667
231.78,23.8936666667,18.7316666667,21.0913333333,28.171,21.3863333333,29.867,34.513,21.0913333333,27.4336666667,23.894,29.3513333333
232.15,22.5223333333,20.571,23.2733333333,28.979,21.4713333333,31.081,35.4356666667,22.823,31.982,25.375,32.132
232.53,20.7546666667,21.698,23.742,28.7736666667,23.4276666667,29.0095,36.321,23.7423333333,30.9746666667,25.7863333333,36.321
232.90,15.822,23.041,25.0383333333,28.5713333333,24.1163333333,27.419,36.559,22.2733333333,31.6436666667,28.5716666667,41.3213333333
233.28,13.069,22.6136666667,23.4946666667,27.7533333333,25.1103333333,21.806,37.8853333333,24.082,33.774,27.7533333333,40.6753333333
233.66,15.4506666667,28.6123333333,26.6093333333,32.1886666667,33.1903333333,26.395,42.9186666667,29.1846666667,39.6276666667,31.1873333333,46.4946666667
234.03,13.9003333333,25.8156666667,24.2553333333,29.6453333333,30.3546666667,25.106,40.7093333333,26.383,35.8866666667,29.2196666667,41.702
234.41,8.15733333333,22.5036666667,15.3303333333,22.5036666667,24.1913333333,17.5105,32.208,18.5653333333,29.817,20.8156666667,29.114
234.78,5.874,21.5846666667,11.612,18.8523333333,23.224,14.3445,31.2843333333,13.3883333333,28.6886666667,17.8963333333,21.8576666667
235.16,7.53966666667,21.5606666667,12.434,19.18,24.471,14.6825,31.878,16.402,29.4973333333,18.386,21.0316666667
235.54,9.25933333333,24.1973333333,12.8396666667,20.6176666667,25.8026666667,16.6665,30.9876666667,16.42,30.1233333333,21.358,22.0986666667
235.91,11.972,24.061,15.0233333333,16.9013333333,24.1783333333,18.134,28.0516666667,15.2583333333,28.169,22.4176666667,21.479
236.29,13.525,22.4706666667,15.442,14.9093333333,24.707,16.773,25.7723333333,14.9093333333,25.5593333333,19.915,22.045
236.66,10.6796666667,21.0356666667,14.1316666667,12.837,22.6536666667,14.8865,23.0853333333,15.1023333333,26.1056666667,15.8573333333,23.7326666667
237.04,10.889,20.1113333333,15.4443333333,14.0,22.2223333333,16.1665,23.0,16.4443333333,26.2223333333,14.111,22.5556666667
237.41,11.8663333333,18.3386666667,17.7993333333,13.8083333333,22.0066666667,17.4755,20.82,17.4756666667,24.38,12.945,20.82
237.79,12.2053333333,14.9743333333,15.795,10.8716666667,21.0256666667,15.077,17.5386666667,17.5383333333,22.0513333333,12.923,20.308
238.17,12.245,14.8686666667,14.966,8.16333333333,20.991,13.5565,16.3263333333,16.7153333333,22.0603333333,12.342,20.6026666667
238.54,15.8903333333,16.347,17.8993333333,9.68033333333,22.4656666667,17.534,19.361,20.0,22.9223333333,16.5296666667,22.8306666667
238.92,17.8903333333,17.0463333333,18.5653333333,11.561,22.1096666667,18.101,16.3713333333,21.266,22.5316666667,17.806,24.9786666667
239.29,17.9186666667,18.075,19.0923333333,14.0063333333,21.831,19.4835,16.6666666667,21.205,21.9093333333,19.1706666667,25.587
239.67,16.182,15.138,15.0636666667,10.6636666667,19.165,15.7715,15.5853333333,18.5686666667,18.7176666667,15.7346666667,22.819
240.04,14.807,11.708,13.3606666667,10.8126666667,18.182,13.7395,15.6333333333,17.2176666667,18.664,14.0496666667,22.245
240.42,13.2953333333,10.2076666667,11.7833333333,9.57766666667,15.69,12.193,14.4296666667,15.312,16.7613333333,14.2406666667,19.4706666667
240.79,14.0523333333,11.3836666667,12.745,9.53166666667,15.1963333333,11.928,15.3593333333,14.9236666667,16.1763333333,14.7056666667,19.2266666667
241.17,12.073,10.053,10.7746666667,7.744,13.1313333333,9.74,13.7083333333,13.564,15.392,13.2276666667,17.364
241.54,11.183,10.1896666667,9.197,7.34033333333,11.399,9.391,13.4716666667,12.349,14.9396666667,12.349,16.235
241.92,9.99233333333,9.79466666667,9.202,7.346,9.479,8.9455,12.7173333333,11.4926666667,14.8896666667,11.493,14.9683333333
242.29,8.88866666667,9.253,8.306,7.72333333333,8.59766666667,7.8685,11.184,10.929,13.4426666667,11.4386666667,14.3536666667
242.67,7.86566666667,9.148,8.62766666667,8.108,9.14766666667,7.1205,10.5683333333,10.5336666667,13.9983333333,11.088,14.934
243.05,8.45833333333,9.324,9.52366666667,8.19166666667,10.123,7.4425,10.756,11.4553333333,14.8853333333,11.7216666667,14.9183333333
243.42,9.314,9.02,10.196,8.366,11.438,7.941,11.0783333333,12.2876666667,16.0456666667,12.2223333333,14.8693333333
243.80,9.81333333333,9.74933333333,11.2613333333,9.33066666667,12.13,8.687,11.3253333333,12.9666666667,17.1813333333,13.2883333333,15.5723333333
244.17,10.4226666667,11.5496666667,12.3946666667,9.98433333333,13.1143333333,9.202,11.831,14.2723333333,18.529,14.2096666667,16.2753333333
244.55,11.232,12.2013333333,12.7763333333,10.9293333333,13.412,9.31,11.8076666667,15.138,19.225,14.3506666667,17.015
244.92,10.159,11.9256666667,11.8963333333,11.1013333333,13.0743333333,9.2755,10.6303333333,14.841,18.5806666667,14.4286666667,15.9893333333
245.30,10.1676666667,11.6516666667,12.0086666667,11.102,12.806,9.11,10.4423333333,14.427,17.7796666667,14.647,16.1306666667
245.67,9.922,11.781,12.233,11.0526666667,12.484,8.4025,9.87166666667,13.916,16.9556666667,14.4936666667,16.2776666667
246.05,9.77,11.5633333333,12.6206666667,10.9886666667,12.6666666667,8.4825,9.954,13.977,16.7126666667,14.6206666667,15.9083333333
246.42,10.3876666667,11.631,12.916,10.6826666667,12.6423333333,8.5335,10.0716666667,14.012,16.6033333333,14.7913333333,16.2873333333
246.79,10.077,10.925,12.447,10.1346666667,11.7146666667,8.4395,9.557,13.3913333333,15.7996666667,14.47,15.7033333333
247.17,9.386,10.276,11.474,9.53166666667,10.5846666667,7.6525,9.13233333333,12.4543333333,14.597,13.3986666667,15.4866666667
247.54,9.568,10.4903333333,11.2763333333,9.32833333333,10.2513333333,7.74,8.95266666667,11.9936666667,14.4543333333,12.8653333333,15.8553333333
247.92,9.76366666667,10.2523333333,11.1983333333,9.22533333333,9.91033333333,8.093,8.65533333333,11.9313333333,14.2296666667,12.2086666667,15.7293333333
248.29,9.801,10.234,11.02,9.09533333333,9.737,8.3015,8.74233333333,12.079,13.8916666667,12.127,15.5596666667
248.67,9.46166666667,10.445,11.0576666667,8.89766666667,9.71966666667,8.5105,8.86533333333,12.073,13.7653333333,12.0726666667,15.3126666667
249.04,9.885,10.4926666667,11.4613333333,9.14633333333,9.77,8.7685,9.27733333333,12.4136666667,13.974,12.4303333333,15.501
249.42,10.4416666667,11.1796666667,11.9186666667,9.75433333333,9.909,9.5315,9.68566666667,12.794,14.374,12.5536666667,15.868
249.79,10.444,10.7746666667,11.5086666667,9.32466666667,9.71,9.857,9.82,12.702,14.2433333333,12.28,15.1246666667
250.17,10.4983333333,10.7753333333,11.0516666667,8.521,9.19333333333,9.994,9.50966666667,12.416,13.6613333333,11.7236666667,14.9266666667
250.54,10.178,10.5596666667,10.8353333333,8.33333333333,8.67266666667,10.2735,9.71166666667,12.15,13.7616666667,11.2596666667,14.2493333333
250.92,9.30433333333,10.0043333333,9.95933333333,7.204,7.70133333333,9.79,9.10133333333,11.495,12.8726666667,10.095,13.3466666667
251.29,9.12533333333,10.293,9.84033333333,7.005,7.57666666667,10.2575,9.078,11.6036666667,12.914,9.91166666667,12.8666666667
251.66,7.80666666667,9.56633333333,8.87233333333,6.543,6.69133333333,9.814,8.798,10.9046666667,12.094,9.12033333333,11.7966666667
252.04,6.38466666667,9.25633333333,7.79466666667,5.718,6.10266666667,9.077,8.718,10.2563333333,11.4103333333,8.74333333333,10.5386666667
252.41,6.05333333333,8.704,6.78133333333,5.3,5.48166666667,8.6125,8.26166666667,9.509,10.5483333333,7.976,9.40533333333
252.79,6.24833333333,8.605,6.35433333333,5.666,5.904,8.3,8.15466666667,9.53133333333,10.67,7.81033333333,9.399
253.16,6.93766666667,9.30366666667,6.59233333333,6.37966666667,6.22033333333,8.6525,9.25033333333,10.021,11.3233333333,8.32,9.62233333333
253.54,6.39,8.81266666667,6.097,5.83066666667,6.15,8.027,8.89233333333,10.064,10.703,7.96066666667,8.333
253.91,6.74133333333,9.417,7.33033333333,6.60766666667,6.79533333333,8.4675,8.828,10.7006666667,11.3963333333,8.641,8.93533333333
254.28,7.29933333333,9.89466666667,7.92133333333,7.678,7.59666666667,8.678,8.89433333333,11.111,12.0843333333,10.0296666667,9.489
254.66,7.10866666667,9.73966666667,8.50833333333,7.86433333333,7.55633333333,8.3125,8.45233333333,11.251,11.783,10.1033333333,9.15166666667
255.03,8.80833333333,11.399,9.95966666667,10.075,9.35533333333,9.1105,9.95966666667,12.9536666667,13.155,11.831,10.3916666667
255.41,8.31866666667,11.0043333333,10.42,10.3913333333,9.19433333333,8.888,9.953,13.193,13.1933333333,11.734,10.654
255.78,7.91533333333,10.3943333333,10.454,9.70733333333,8.69166666667,7.93,9.16933333333,13.142,12.963,11.2306666667,10.0956666667
256.15,7.945,10.275,10.9913333333,9.94633333333,8.96066666667,7.751,9.08,13.411,12.6343333333,11.38,10.872
256.53,7.85733333333,10.3486666667,11.9616666667,10.173,9.352,8.311,8.678,13.603,12.9286666667,12.0786666667,12.0196666667
256.90,7.26666666667,9.579,12.0006666667,9.524,8.34,8.712,8.20266666667,12.3313333333,12.414,11.8636666667,11.2853333333
257.28,6.83433333333,9.12066666667,11.738,8.76533333333,8.40966666667,8.346,7.29133333333,11.255,12.322,11.001,11.0266666667
257.65,6.70366666667,9.022,11.1796666667,8.37933333333,8.19533333333,7.782,6.72666666667,11.0653333333,11.9833333333,10.56,11.4786666667
258.02,6.31933333333,8.58033333333,10.2363333333,7.95466666667,8.298,7.299,6.64266666667,10.9023333333,11.8516666667,10.0343333333,11.8713333333
258.40,5.682,7.824,9.37833333333,7.081,7.703,6.995,6.51133333333,10.4493333333,11.4506666667,9.27466666667,11.4676666667
258.77,5.55833333333,7.67233333333,8.95633333333,6.79666666667,7.64233333333,6.9325,6.38866666667,10.059,11.237,9.047,11.6446666667
259.15,4.97166666667,6.98166666667,8.435,6.19366666667,6.941,6.5405,6.03066666667,9.37233333333,10.7983333333,8.44866666667,11.2876666667
259.52,5.37433333333,7.12433333333,8.499,6.11166666667,7.36166666667,6.618,6.12433333333,9.16133333333,11.111,8.61166666667,11.0863333333
259.89,5.97933333333,7.69133333333,8.99266666667,6.56566666667,7.996,7.123,6.519,9.68466666667,11.4666666667,9.239,11.6776666667
260.27,6.336,8.058,9.25066666667,6.85366666667,8.23766666667,7.3935,6.76366666667,10.196,11.715,9.57666666667,11.9066666667
260.64,6.23633333333,8.01333333333,9.28233333333,6.88733333333,8.38833333333,7.1525,6.98666666667,9.93366666667,11.545,9.44833333333,11.9203333333
