wavelength,Back_ConBicf,Belly_ConBicf,Breast_ConBicf,Crissum_ConBicf,Crown_ConBicf,DorTail_ConBicf,Patch10_ConBicf,Rump_ConBicf,Throat_ConBicf,WingTip_ConBicf
248.29,4.72355555555,2.80755555555,0.435777777777,2.60188888889,5.30288888889,6.48166666667,4.808,5.39048148148,2.73333333333,7.72933333333
248.67,5.00455555556,3.196,0.60611111111,2.90805555556,5.52033333333,6.75277777778,5.07466666667,5.644,3.086,8.11544444443
249.04,4.91411111111,3.096,0.581666666667,2.75305555555,5.39711111111,6.49833333333,4.75322222222,5.57377777778,2.92455555556,8.11388888888
249.42,4.923,2.71177777778,0.566555555553,3.00044444445,5.41822222222,6.39177777778,4.69211111111,5.47303703704,3.05277777778,8.01988888888
249.79,4.886,2.59555555555,0.393555555557,2.79527777778,5.47333333333,6.28377777778,4.64522222222,5.15822222222,2.83655555556,8.01611111112
250.17,4.14044444444,1.56544444444,-0.722222222223,1.75072222222,4.645,5.37344444444,3.41177777778,3.94433333334,1.96788888889,6.92633333333
250.54,3.92977777778,1.01688888889,-1.01033333333,1.24533333333,4.22733333334,4.73233333333,2.89877777778,3.53303703704,1.49433333333,6.41366666667
250.92,3.36077777778,0.42188888889,-1.62122222222,0.514444444445,3.84911111111,3.93811111111,2.53155555556,3.05966666667,0.82911111111,5.848
251.29,3.03388888889,-0.0311111111112,-1.79222222222,0.287111111111,3.69333333333,3.28211111111,2.11033333333,2.57085185185,0.263777777777,5.61755555556
251.66,2.50188888889,-0.551555555554,-2.25422222222,0.0719444444447,3.38122222222,2.358,1.91044444444,2.19033333333,-0.479666666667,5.068
252.04,1.78722222222,-1.302,-3.06477777778,-0.642777777777,2.83033333334,1.51211111111,0.913999999999,1.40185185185,-1.22922222222,3.97866666667
252.41,2.30466666667,-1.18511111111,-3.18522222222,-0.592722222223,3.16844444444,1.92577777778,1.48144444445,1.84633333333,-1.14388888889,4.09055555555
252.79,1.22344444445,-2.649,-4.539,-2.00805555556,2.32844444445,0.573666666667,0.0591111111133,0.548444444446,-2.23577777778,2.83488888889
253.16,1.47566666667,-2.694,-4.41022222222,-1.80166666667,2.23088888889,0.445999999999,0.0856666666677,0.489037037037,-1.982,2.82277777778
253.54,1.64511111111,-2.39444444444,-4.35833333333,-1.67966666667,2.60122222222,0.473777777776,0.542777777779,1.02785185185,-1.98977777778,2.96277777778
253.91,1.60011111111,-2.89933333333,-4.19844444444,-1.31272222222,2.9171111111,0.309222222222,0.504,1.19622222222,-1.90044444444,2.40433333333
254.28,1.621,-2.796,-3.85244444445,-1.11122222222,3.16033333333,0.245888888888,0.837888888889,1.71218518518,-2.00355555555,2.58655555556
254.66,1.87533333333,-2.63877777778,-3.619,-1.00844444444,3.54344444444,0.376777777776,1.29111111111,2.15825925926,-1.68677777778,2.74255555556
255.03,1.88744444444,-3.11344444445,-3.41511111111,-0.797777777778,4.10577777778,0.438000000001,1.67366666667,2.30918518519,-1.62477777778,2.90911111111
255.41,1.74855555556,-3.57833333333,-4.04588888889,-1.27083333333,4.24911111111,0.182888888889,1.61644444444,2.22948148148,-1.95188888889,2.511
255.78,1.178,-4.85,-4.96633333333,-2.13838888889,3.84144444444,-0.572999999999,1.178,1.41155555556,-2.87588888889,2.41955555556
256.15,0.784333333333,-5.54488888889,-4.71811111111,-2.13616666667,3.20177777777,-1.02844444445,1.219,1.17692592593,-3.35022222222,2.24766666667
256.53,1.35566666667,-5.158,-4.10788888889,-1.2895,3.38433333335,-0.662555555557,0.988888888889,1.22651851852,-2.82377777778,2.40566666667
256.90,2.661,-3.53833333333,-2.83266666667,-0.276611111111,4.20600000001,1.19222222222,2.44155555555,2.70859259259,-1.84055555556,3.91977777778
257.28,3.04055555555,-2.71044444444,-2.38888888889,-0.2085,4.58700000001,1.85033333333,3.197,3.08692592592,-1.26833333333,4.47388888889
257.65,3.01688888889,-2.13822222222,-2.24711111111,-0.485833333333,3.92666666667,2.17711111111,3.258,3.00125925926,-1.13511111111,4.564
258.02,2.81677777778,-1.84611111111,-2.57244444444,-0.862055555557,3.14266666667,2.34155555555,2.966,3.11092592592,-1.16077777778,4.55444444445
258.40,3.28977777778,-0.696333333334,-1.63022222222,-0.0811666666667,3.32455555556,3.08677777778,3.53922222222,4.00925925926,0.052222222221,5.36111111111
258.77,3.04566666667,-0.507444444445,-1.61522222222,0.020388888889,3.05588888889,3.47644444445,3.502,4.01988888889,0.189555555555,5.517
259.15,3.57033333333,0.404333333334,-0.684555555555,0.788,3.45111111111,4.28744444444,4.076,4.64122222222,1.02922222222,6.21266666667
259.52,3.595,0.538555555556,-0.415333333334,0.97711111111,3.53988888889,4.45977777778,4.26888888889,4.82985185185,1.26322222222,6.45211111111
259.89,3.51066666667,0.857,-0.265666666667,0.854833333334,3.40366666667,4.41911111111,4.32011111111,4.88044444444,1.45966666667,6.31922222222
260.27,3.97711111111,1.44077777778,0.0729999999977,1.2185,3.88511111111,4.86588888889,4.81611111111,5.38192592593,2.03466666667,6.83522222222
260.64,3.70866666667,1.28955555556,-0.159888888888,0.958666666668,3.73544444444,4.72822222222,4.84988888889,5.37985185185,1.84877777778,6.86222222222
261.01,3.72911111111,1.27466666667,0.0456666666677,1.08111111111,3.71755555556,4.67366666667,4.96577777778,5.47033333333,2.00288888889,6.68022222222
261.39,3.78933333333,1.31277777778,-0.0116666666677,1.10605555556,3.72033333333,4.64644444444,5.01022222222,5.48985185185,2.07055555556,6.64055555555
261.76,3.87077777778,1.35722222222,-0.0553333333344,1.20138888889,3.99688888889,4.77433333333,5.04666666667,5.59507407407,2.332,6.91277777778
262.13,4.01044444444,1.43844444444,-0.20911111111,1.12705555555,4.20288888889,4.80488888889,5.16033333333,5.60081481481,2.31677777778,7.05477777778
262.51,3.94544444444,1.02155555555,-0.666,0.75038888889,4.18255555555,4.55211111111,4.981,5.20137037037,1.83811111111,6.85566666667
262.88,3.873,0.653777777778,-1.07644444445,0.314277777778,4.19,3.96366666667,4.72311111111,4.83055555556,1.42344444444,6.55411111111
263.25,3.52777777778,-0.372222222222,-1.98888888889,-0.8,3.67777777778,2.91111111111,4.01111111111,4.06111111111,0.466666666664,5.7
263.63,2.99288888889,-0.981444444446,-2.99888888889,-1.65694444445,2.89588888889,1.963,3.14433333333,3.12396296296,-0.418222222222,4.91344444444
264.00,3.181,-1.19688888889,-3.16155555556,-1.72727777778,3.01188888889,1.82811111111,2.92755555556,3.23318518519,-0.396999999998,5.022
264.37,2.49622222222,-1.99011111111,-4.30411111111,-2.61744444445,2.13188888889,0.79611111111,1.73366666666,2.30714814815,-1.55155555556,3.95344444444
264.75,2.43422222222,-1.86411111111,-4.05666666667,-2.461,2.092,1.053,1.73655555555,2.27781481482,-1.48177777778,3.70155555556
265.12,1.74577777778,-2.28977777778,-4.65944444444,-2.947,1.85833333333,0.670333333336,1.20122222222,1.70359259259,-1.905,3.644
265.49,1.38488888889,-2.553,-4.62044444445,-3.19283333333,1.75233333334,0.59722222222,0.873,1.68225925926,-2.25111111111,3.53088888889
265.87,1.93877777778,-1.97055555556,-3.941,-2.57438888889,2.12311111111,1.09966666667,1.32844444444,2.2057037037,-1.75444444445,3.83933333333
266.24,2.19933333333,-1.35944444444,-2.76722222222,-1.68866666667,2.61011111111,1.68544444444,1.56477777778,2.90607407407,-1.25055555555,4.35611111111
266.61,2.85355555556,-0.722222222223,-2.079,-0.934666666667,2.88266666667,2.434,1.91,3.09425925926,-0.58822222222,4.781
266.98,2.99055555555,-0.473111111111,-1.94866666667,-0.509611111111,2.87777777778,2.62988888889,2.23577777778,3.16877777778,-0.292777777777,5.05133333333
267.36,3.17522222222,-0.0657777777777,-1.68377777778,0.052111111111,2.69822222222,2.98355555556,2.38577777778,3.46618518519,-0.219222222223,5.38566666667
267.73,2.99955555556,-0.101666666667,-1.57211111111,-0.034722222222,2.80177777778,3.10666666667,2.48622222222,3.55040740741,-0.026777777779,5.27222222222
268.10,3.41044444444,0.204333333334,-1.39877777778,0.329833333333,3.007,3.71955555555,2.75022222222,3.74918518519,0.172888888888,5.443
268.48,3.77188888889,0.657,-0.651666666667,0.659500000001,3.62844444444,4.49055555556,3.60277777778,4.14840740741,0.877555555554,6.07133333333
268.85,3.787,0.474111111111,-0.545444444444,0.438388888889,3.42511111111,4.34766666667,3.50155555556,3.88703703704,0.795222222222,6.01444444444
269.22,3.95466666667,0.652444444444,-0.411444444445,0.599777777778,3.29711111111,4.47666666667,3.66855555556,3.94444444444,0.76788888889,5.81133333333
269.59,4.18988888889,0.758777777779,-0.474777777777,0.729222222223,3.12288888889,4.54722222222,3.78366666667,3.99414814815,1.01322222222,5.68755555555
269.97,3.79611111111,0.425333333333,-0.855666666667,0.282055555556,2.65833333333,4.17866666667,3.46144444444,3.5937037037,0.554666666667,5.25422222222
270.34,4.04555555556,0.646111111111,-0.561888888888,0.510444444444,2.79066666667,4.38733333333,3.89555555556,3.62877777778,0.91311111111,5.43633333333
270.71,3.454,0.399333333333,-0.707999999999,0.0432222222223,2.56911111111,4.17122222222,3.68555555556,3.5357037037,0.603555555555,5.26488888889
271.09,3.83077777778,0.683555555555,-0.157777777779,0.326611111112,2.77888888889,4.74244444444,3.97111111111,3.93448148148,1.00355555556,5.50955555556
271.46,3.83244444444,0.896666666667,-0.221000000001,0.276166666666,3.127,4.87355555555,4.15111111111,4.12840740741,1.35544444444,5.45988888889
271.83,4.19722222222,1.185,0.0502222222213,0.68861111111,3.28366666667,5.19888888889,4.38511111111,4.45877777778,1.58133333333,5.89577777778
272.20,3.86422222222,0.958888888888,-0.203888888888,0.369222222221,2.90933333333,4.75377777778,4.16188888889,4.22462962963,1.31811111111,5.64333333333
272.58,3.39011111111,0.552777777778,-0.710333333332,-0.0102222222223,2.40144444445,4.37088888889,3.51122222222,3.751,0.69811111111,5.19433333333
272.95,3.58022222222,0.919999999999,-0.581333333334,0.244833333332,2.56077777778,4.60766666667,3.67177777778,4.05688888889,0.907888888888,5.34433333333
273.32,3.46355555556,0.760333333332,-0.772333333334,0.15311111111,2.50011111111,4.53044444445,3.55911111111,3.98762962963,0.812111111111,5.23511111111
273.69,3.25511111111,0.546555555556,-0.928222222223,0.0120555555567,2.49544444444,4.39211111111,3.45177777778,3.83240740741,0.562555555556,5.11966666667
274.06,2.77766666667,0.0123333333333,-1.42177777778,-0.377111111113,2.12233333334,4.08422222222,2.97977777778,3.2942962963,0.173111111111,4.554
274.44,2.666,-0.312222222221,-1.96122222222,-0.740166666666,1.91088888889,3.91455555555,2.63211111111,2.96422222222,-0.185555555556,4.06211111111
274.81,2.78111111111,-0.542444444444,-2.16066666666,-0.824333333332,2.03033333333,3.90044444444,2.66377777778,2.98781481482,-0.312333333333,3.86122222222
275.18,2.57433333333,-0.60611111111,-2.31333333333,-0.999666666666,2.11877777778,3.56044444444,2.47711111111,2.8382962963,-0.53511111111,3.74211111111
275.55,2.162,-1.09466666667,-2.59544444445,-1.50055555556,1.715,3.20655555556,1.92933333333,2.21818518518,-1.03544444445,3.54411111111
275.93,1.73388888889,-1.48677777778,-2.97355555556,-1.94583333333,1.39355555555,2.79166666667,1.71511111111,1.73677777778,-1.58477777778,2.82444444445
276.30,1.65355555556,-1.51155555556,-2.88555555556,-2.03266666667,1.535,2.83844444444,1.58233333333,1.66937037037,-1.86688888889,2.72466666667
276.67,1.38877777778,-1.63555555555,-3.15033333333,-2.15572222222,1.31133333334,2.594,1.40822222222,1.54703703704,-2.12455555556,2.46322222222
277.04,0.999000000001,-2.21922222222,-3.62666666667,-2.54883333333,1.06788888889,2.29311111111,1.00377777778,1.0367037037,-2.75077777778,2.13055555555
277.41,1.23944444445,-2.02955555556,-3.29377777778,-2.23933333333,1.36288888889,2.57266666667,1.07655555555,1.25759259259,-2.64688888889,2.41977777778
277.79,1.06511111111,-2.08066666667,-3.29911111111,-2.53372222222,1.21366666667,2.57566666666,0.713333333333,0.94762962963,-2.88311111111,2.22411111111
278.16,1.705,-1.45844444444,-2.61622222222,-2.23688888889,1.68033333334,3.02533333333,1.10377777778,1.38633333333,-2.35522222222,2.97111111111
278.53,1.47822222222,-1.351,-2.62844444444,-2.50127777778,1.51733333334,2.90255555555,1.08677777778,1.22192592592,-2.36422222222,3.08866666667
278.90,1.955,-0.863222222221,-2.07688888889,-1.89422222222,1.86733333334,3.27133333333,1.35044444444,1.52603703704,-2.13055555556,3.60788888889
279.27,1.918,-0.946888888888,-2.14966666667,-1.93488888889,1.96611111111,3.372,1.22222222222,1.56040740741,-2.20277777778,3.64722222222
279.64,1.63288888889,-1.14244444445,-2.41833333333,-1.98516666667,1.75655555556,3.33733333334,1.01877777778,1.39325925926,-2.347,3.28466666667
280.02,2.30811111111,-0.448777777779,-1.72077777778,-1.39938888889,2.35922222222,4.01988888889,1.54033333333,1.93362962963,-1.60988888889,4.10311111111
280.39,2.58355555556,-0.149,-1.54488888889,-0.955333333333,2.49311111111,4.44,1.888,2.05651851852,-1.08855555555,4.51666666667
280.76,3.27244444444,0.486000000001,-0.820444444444,-0.299555555556,2.96444444444,5.09555555556,2.45233333333,2.51877777778,-0.555555555555,5.152
281.13,3.18311111111,0.471555555555,-0.804333333332,-0.30938888889,3.023,4.98488888889,2.43344444444,2.60633333334,-0.433555555556,4.97655555555
281.50,3.395,0.787555555555,-0.440666666668,-0.0633333333343,3.34588888889,5.29244444445,2.82766666667,2.93244444445,-0.0121111111111,5.30455555556
281.87,3.6,0.986,-0.299,0.309222222222,3.57555555555,5.34955555556,3.111,3.21203703704,0.141444444445,5.66866666667
282.25,3.59688888889,0.89811111111,-0.320666666667,0.318333333332,3.50988888889,5.29055555556,3.21322222222,3.33696296296,-0.0672222222224,5.591
282.62,3.85877777778,1.06944444444,0.069333333333,0.744277777779,3.83188888889,5.594,3.50888888889,3.66544444445,0.200111111111,5.85566666667
282.99,3.44166666667,0.861222222222,-0.312,0.346055555556,3.59966666667,5.29977777778,3.43777777778,3.448,-0.0225555555543,5.54433333333
283.36,3.89444444445,1.33833333333,0.116555555557,0.816833333333,3.79977777778,5.65222222222,3.98577777778,3.76562962963,0.382777777778,5.86377777778
283.73,4.33922222222,1.75911111111,0.613555555554,1.28838888889,4.15266666666,5.83755555555,4.50877777778,4.11496296296,0.602666666667,6.33811111111
284.10,3.94033333333,1.426,0.227333333334,0.976500000001,3.73722222222,5.45255555555,4.07122222222,3.7797037037,0.223888888889,5.883
284.47,3.952,1.62388888889,0.431444444445,0.982055555557,3.91488888889,5.49144444445,4.28866666667,3.95422222222,0.215444444445,5.852
284.85,3.64411111111,1.32622222222,0.178444444444,0.782055555556,3.74677777778,5.14877777778,4.18311111111,3.8822962963,0.102555555555,5.65144444444
285.22,3.55333333333,1.444,0.249777777778,0.798444444444,3.56633333333,5.08511111111,4.17966666667,3.76962962963,0.0391111111113,5.82811111111
285.59,3.22088888889,1.32344444444,-0.0480000000001,0.552777777778,3.21777777778,4.77511111111,3.92922222222,3.55718518519,-0.221222222222,5.56677777778
285.96,3.46855555555,1.569,0.160777777778,0.740222222221,3.22277777778,5.02477777778,4.086,3.76348148148,0.0126666666667,5.64855555556
286.33,3.42333333333,1.66322222222,0.259555555555,0.950333333334,3.26066666666,4.97711111111,4.28,3.83918518519,0.115444444444,5.73055555556
286.70,3.41033333333,1.75988888889,0.266222222221,0.980055555554,3.26322222222,4.85411111111,4.28422222222,3.85192592592,0.05,5.73388888889
287.07,3.49822222222,1.78977777778,0.246888888889,1.12638888889,3.298,4.74666666667,4.27433333333,3.87177777778,0.100111111111,5.74166666667
287.44,3.091,1.43633333333,-0.170777777778,0.841555555556,2.98033333333,4.37233333333,3.92311111111,3.57611111111,-0.373222222222,5.40377777778
287.82,3.258,1.50388888889,-0.192333333332,0.925055555554,3.19066666667,4.50211111111,3.98266666667,3.87359259259,-0.227555555556,5.55066666667
288.19,3.347,1.62355555556,-0.09,1.16072222222,3.38555555556,4.60722222222,4.19555555556,4.09922222222,-0.0676666666667,5.79988888889
288.56,2.95555555556,1.09422222222,-0.453222222223,0.825666666667,3.05288888889,4.15688888889,3.78133333334,3.74462962963,-0.326888888889,5.52655555556
288.93,3.42177777778,1.61666666667,-0.0715555555553,1.18555555556,3.61377777778,4.61555555555,4.118,4.16133333333,0.123666666667,5.96544444445
289.30,3.93955555556,2.07944444445,0.265222222221,1.62111111111,4.04111111111,5.08233333333,4.56166666666,4.69481481481,0.602777777778,6.41855555556
289.67,4.06866666667,2.02944444444,0.190777777778,1.68422222222,4.06555555556,5.039,4.63133333333,4.75514814815,0.660999999999,6.50611111111
290.04,3.88644444444,1.922,0.157555555557,1.7005,4.16511111111,5.03077777778,4.83744444444,4.75103703704,0.603555555556,6.56244444444
290.41,4.39511111111,2.35744444445,0.636555555555,2.21083333333,4.64555555555,5.50622222222,5.25888888889,5.24229629629,1.03844444445,7.04244444444
290.78,4.70877777778,2.65333333334,0.916555555554,2.49555555555,4.84155555556,5.80788888889,5.55877777778,5.67381481481,1.40477777778,7.435
291.15,4.81744444445,2.87111111111,1.16666666667,2.57533333333,4.89822222222,5.974,5.73533333334,5.96185185185,1.60022222222,7.71233333333
291.52,4.94766666667,2.98833333333,1.37866666667,2.59944444444,5.10411111111,6.06488888889,5.95633333333,6.27537037037,1.76244444444,7.89522222222
291.89,4.87388888889,3.05388888889,1.49633333334,2.57833333333,5.08511111111,6.05655555556,5.98833333333,6.18955555555,1.74155555555,7.79488888889
292.26,5.37711111111,3.50288888889,2.01633333333,2.97605555555,5.64388888889,6.56211111111,6.68,6.74911111111,2.207,8.34966666668
292.64,5.97133333332,4.196,2.505,3.56638888889,6.16788888889,7.07644444444,7.37833333332,7.39937037037,2.66988888889,8.95355555557
293.01,5.71277777777,3.72744444444,2.06377777778,3.20972222222,5.64122222222,6.58744444445,7.24066666667,7.07551851852,2.26011111111,8.60833333333
293.38,5.534,3.555,1.85433333333,3.20044444444,5.61255555556,6.26155555555,7.32066666668,6.98896296296,2.15011111111,8.45444444445
293.75,5.53755555554,3.47177777778,1.92511111111,3.05894444444,5.75011111111,6.05288888889,7.60322222223,7.0,2.30722222222,8.46488888889
294.12,5.99588888888,3.93188888889,2.22777777778,3.32411111111,6.12411111111,6.395,8.0811111111,7.44522222222,2.77677777778,8.80477777778
