wavelength,Back_CreDenf,Belly_CreDenf,Breast_CreDenf,Crissum_CreDenf,Crown_CreDenf,DorTail_CreDenf,Patch10_CreDenf,Rump_CreDenf,Throat_CreDenf,WingTip_CreDenf
739.28,16.4763333333,50.0718333333,39.5811666666,42.091,13.0465,15.2628333334,27.327,11.5035,42.4046666667,16.7848333334
739.59,17.1758333333,50.3341666666,39.995,42.4383333334,13.7191666667,15.8848333333,27.7365,11.8261666667,42.9065,17.3918333334
739.91,17.2158333333,50.4338333333,40.0793333334,42.6683333333,13.827,15.7881666666,27.5755,11.5365,43.0081666666,17.1998333333
740.23,17.0323333333,50.4768333334,39.7011666666,42.3873333333,13.451,15.3846666667,27.1666666667,11.1198333333,42.7103333334,17.0535
740.54,17.1836666666,50.2823333333,39.6758333333,42.3621666666,13.3246666666,15.494,27.2038333333,11.2621666667,42.5381666666,17.1838333333
740.86,17.257,50.0966666666,39.7456666666,42.0798333333,13.4686666667,15.7008333334,27.1356666667,11.4348333333,42.4875,17.1281666667
741.18,17.2798333333,50.076,39.6538333333,41.9813333333,13.5198333333,15.7606666666,27.1753333334,11.4095,42.3556666666,16.9376666667
741.49,17.4341666667,50.1048333334,39.8166666667,41.8821666667,13.6568333333,15.761,26.9218333334,11.4703333333,42.4508333334,17.1525
741.81,17.5268333333,50.0561666667,39.9381666667,42.254,13.6873333333,15.8796666666,27.077,11.8831666667,42.6645,17.4703333333
742.12,17.1748333333,49.7088333334,39.9713333334,42.3343333333,13.499,15.7933333334,26.872,11.8036666667,42.8085,17.3575
742.44,16.8525,49.5183333334,39.7598333334,41.9715,13.114,15.4126666667,26.7906666666,11.587,42.8478333333,17.2761666666
742.76,16.3421666667,49.5576666667,39.5788333333,41.7845,12.7916666666,15.2216666667,26.3386666666,11.3235,42.681,16.9378333333
743.07,15.629,49.2743333334,39.0368333333,41.3816666666,11.9646666667,14.4356666667,26.0046666667,10.6813333333,42.1736666666,16.3668333333
743.39,15.5643333333,48.9215,38.9408333333,41.3013333334,11.7001666666,14.5341666667,26.0421666666,10.9455,42.3016666667,16.3011666667
743.70,15.6846666666,48.9451666666,39.281,41.5968333333,11.9316666666,14.9631666667,26.2823333333,10.9433333333,42.7065,16.406
744.02,15.3216666666,48.9988333333,39.0445,41.6973333334,11.7783333333,14.726,26.05,10.4521666667,42.5631666667,16.2736666667
744.34,15.0038333334,49.1125,39.0033333333,41.8166666667,11.328,14.3598333334,25.8126666667,10.0961666666,42.8543333333,16.054
744.65,14.8895,48.6685,38.8218333333,41.6853333333,11.0903333333,14.1485,25.5525,9.809,42.6211666666,15.9256666666
744.97,14.5263333333,48.607,38.6526666667,42.1796666667,10.6258333333,14.1463333334,25.57,9.63133333332,42.5278333334,15.5203333333
745.28,14.496,48.7878333333,38.7598333334,42.0285,10.834,14.166,25.641,9.38049999999,42.3456666667,15.372
745.60,14.7086666667,48.9795,38.6526666666,41.7718333334,10.9516666667,14.16,25.8323333334,9.08283333333,42.2758333334,15.1741666666
745.91,14.8055,49.1303333333,38.7885,42.0951666667,11.0645,14.4601666667,25.7418333333,9.152,42.383,15.0805
746.23,15.1643333334,49.4261666667,39.0716666667,42.534,11.1216666667,14.6873333333,26.1895,9.22633333333,43.011,15.2288333333
746.55,15.273,49.4386666667,39.3535,42.4185,11.466,14.944,26.081,9.3625,43.225,15.3888333334
746.86,15.4388333333,49.4893333334,39.3756666666,42.342,11.4708333333,14.8895,26.1081666667,9.06016666665,43.1435,15.6713333333
747.18,15.0061666666,48.7756666666,39.0961666666,41.9551666667,11.3013333333,14.3716666667,25.8718333333,8.93583333335,42.5896666667,15.2885
747.49,15.1818333334,48.7401666667,39.3753333333,42.2228333333,11.2418333333,14.5196666667,26.205,9.19133333333,43.0261666667,15.2075
747.81,15.5321666666,49.063,39.7195,42.5113333333,11.5998333333,15.0731666666,26.6411666667,9.59833333335,43.0466666666,15.513
748.12,15.669,49.3475,40.023,42.7986666666,11.7038333333,15.0485,26.9121666667,9.78516666666,43.4191666666,15.5473333333
748.44,15.578,49.3698333334,39.9986666666,42.2651666667,11.7391666667,14.986,26.8143333333,9.80383333333,43.793,15.476
748.75,15.3846666667,48.6483333333,39.6426666667,41.992,11.393,14.7466666667,26.5945,9.6755,43.7473333333,15.2771666667
749.07,15.3758333333,48.7345,39.4095,41.9531666667,11.34,14.614,26.4955,9.82216666665,43.8293333334,15.1115
749.38,15.6165,48.9246666667,39.76,41.7728333334,11.7653333333,14.9161666666,26.7131666667,10.1838333333,44.0921666667,15.3225
749.70,15.3468333333,48.4746666667,39.3411666666,41.2775,11.6796666667,14.4751666667,26.4473333334,9.92383333331,43.5998333333,15.0791666667
750.01,15.358,48.554,39.5723333333,41.8911666666,11.7865,14.666,26.8325,10.3961666667,43.923,15.4076666666
750.33,15.332,48.4545,39.6896666666,41.9925,12.0175,14.9845,26.8901666666,10.7076666667,44.1961666667,15.3505
750.64,15.2663333334,49.0041666667,39.868,42.0525,11.8993333334,14.9926666666,27.0786666667,10.8415,44.3613333334,15.6583333333
750.96,15.4443333333,49.0678333333,39.8026666666,42.068,12.1111666666,15.2098333333,27.222,11.1111666666,44.1481666666,15.9568333333
751.27,15.009,48.7736666667,39.47,41.7375,11.9408333333,14.8553333333,26.907,10.8131666667,44.0418333333,15.4836666667
751.59,14.6996666666,48.8405,39.5486666666,41.7928333334,11.9066666667,14.8415,26.8035,10.803,44.13,15.4148333333
751.90,14.6056666666,48.7658333334,39.6458333333,42.0215,11.909,14.6983333333,27.0085,10.8663333333,43.8726666667,15.5621666667
752.22,14.4883333334,48.8151666667,39.4111666667,41.9226666667,11.9955,14.7603333334,27.0085,11.0453333334,43.669,15.3213333333
752.53,14.7453333334,48.6678333334,39.5396666667,42.1793333333,12.2163333334,15.1013333333,27.084,11.3813333333,43.7998333334,16.0403333333
752.85,14.641,48.5101666667,39.25,42.3223333334,12.043,14.8135,27.1088333333,11.1438333333,43.6523333333,16.0696666667
753.16,14.634,48.52,39.2165,42.3113333333,12.1408333333,15.0948333333,27.2966666666,11.2501666667,43.5271666667,16.2183333333
753.47,14.383,48.3038333333,38.7643333333,41.6605,11.903,15.0565,26.9593333333,10.8805,43.1911666667,16.0053333334
753.79,14.5138333334,48.775,38.7526666667,41.9698333333,12.0885,15.1388333334,27.3631666667,10.8885,43.1143333333,16.1038333333
754.10,14.6493333334,48.5598333333,38.3676666667,41.881,12.1168333334,15.3941666666,27.1818333333,10.7635,42.8926666667,15.816
754.42,14.2571666667,48.4876666667,38.1713333333,41.4785,11.8096666666,15.1295,26.8196666667,10.2536666667,42.7083333333,15.4115
754.73,14.1868333334,48.4165,37.9563333333,41.4281666667,11.5796666666,14.9306666667,26.6885,10.0406666667,42.5091666667,15.3501666667
755.05,14.2901666667,47.9591666667,37.6425,41.0518333334,11.5336666667,15.1015,26.6666666667,10.1646666666,42.2055,15.3675
755.36,14.2428333333,47.7738333333,37.2685,40.7961666667,11.5448333333,14.8423333333,26.3043333333,9.85433333333,41.823,15.1105
755.67,14.0491666667,47.6455,37.0796666667,40.7041666666,11.3356666666,14.5818333334,26.129,9.45599999998,41.6731666667,15.0118333333
755.99,13.7766666667,47.9911666667,37.5258333333,41.0575,11.2816666667,14.5801666667,26.4061666667,9.51933333334,41.6733333334,14.7033333334
756.30,13.7415,47.7655,37.479,40.5915,11.2746666666,14.6711666667,26.2625,9.68633333333,41.36,14.5678333333
756.62,13.4285,47.5111666667,37.2883333333,40.2398333333,10.933,14.2885,25.847,9.467,41.3993333334,14.1256666666
756.93,13.804,47.7111666667,37.4346666667,40.4408333333,11.3198333334,14.378,26.167,9.88533333333,41.458,13.9803333333
757.24,13.6126666667,47.5505,37.4595,40.1038333333,11.0526666667,14.1196666666,26.0883333334,9.87016666667,41.306,13.9375
757.56,13.7186666667,47.4943333333,37.4071666666,39.9713333334,11.1611666667,13.9465,26.2071666667,9.93766666665,41.5463333333,14.1415
757.87,14.1001666667,47.8946666667,37.8558333333,40.4223333333,11.605,14.3015,26.6146666667,10.4093333333,42.0403333333,14.6978333334
758.18,13.9611666666,47.877,37.974,40.3365,11.7086666667,14.1875,26.7053333333,10.479,42.0453333334,14.7315
758.50,13.7528333334,48.1425,37.8046666667,40.3338333333,11.3545,13.7401666667,26.5155,10.1811666667,42.1001666667,14.6723333333
758.81,14.058,48.4648333333,38.3815,40.5281666667,11.547,14.1295,26.8278333333,10.5125,42.4605,15.138
759.13,14.2203333334,48.4475,38.5063333333,40.4763333333,11.4481666666,14.1488333333,26.8491666666,10.5545,42.642,15.4075
759.44,14.13,47.9953333333,38.1081666666,39.6586666666,11.1263333334,13.8251666667,26.5343333333,10.2181666666,42.2408333333,15.103
759.75,13.8245,48.3825,37.9371666667,39.784,10.9495,13.51,26.6273333334,9.96066666665,42.528,14.9443333334
760.07,13.8125,48.7758333334,38.125,40.1086666666,10.906,13.5638333333,26.7413333333,9.93700000002,42.799,15.1348333334
760.38,13.7971666667,48.4971666667,37.9325,39.9598333334,10.7461666666,13.3825,26.7973333334,9.78100000002,42.6803333333,15.2803333334
760.69,14.0585,48.7405,38.0153333334,40.0826666667,10.9415,13.7533333333,26.8446666667,10.1716666667,43.0726666667,15.5916666667
761.01,14.0825,49.1655,38.2605,40.3745,10.9608333333,14.0271666667,26.9596666667,10.3425,43.0266666667,15.6218333334
761.32,13.9805,49.1046666667,37.9536666667,40.1861666667,10.8765,13.8251666667,27.0058333334,10.387,42.7471666667,15.5025
761.63,14.0815,49.083,37.9226666667,40.2005,11.1148333333,13.9906666667,27.0528333334,10.6365,42.7116666667,15.8181666667
761.94,14.3175,49.3991666667,38.1515,40.626,11.4938333334,14.3448333333,27.4555,10.8543333334,42.9805,16.0493333333
762.26,13.8546666667,49.066,37.4778333333,40.1901666667,11.1373333333,14.0068333334,26.8703333334,10.3085,42.5451666667,15.5333333334
762.57,13.8601666667,49.189,37.631,40.3216666667,11.4518333333,14.1928333334,26.9548333333,10.5098333333,42.5435,15.6286666666
762.88,14.0008333333,49.2538333333,37.6336666667,40.4956666666,11.399,14.2466666667,26.8533333333,10.4121666667,42.705,15.7486666667
763.20,14.1195,49.1525,37.5755,40.4766666666,11.4526666666,14.22,26.9416666667,10.447,42.6265,15.8528333333
763.51,14.2978333333,49.1963333333,37.565,40.7235,11.5366666667,14.1558333333,27.1206666666,10.5673333333,42.3925,15.8488333333
763.82,14.3398333334,49.3803333333,37.6891666667,40.7726666666,11.5778333333,14.3445,27.1945,10.5278333333,42.376,15.924
764.14,14.2368333333,49.252,37.736,40.8516666666,11.6876666666,14.2845,27.1535,10.4486666667,42.162,15.9661666667
764.45,14.2753333333,49.3753333333,37.877,41.0445,11.7425,14.2461666666,27.1888333334,10.5268333333,42.4745,15.9588333333
764.76,14.103,49.2676666667,37.929,40.7333333333,11.7198333333,14.1028333333,26.9516666667,10.4655,42.2438333333,15.8788333333
765.07,14.6541666666,49.7431666667,38.2861666667,41.1213333334,11.9023333334,14.3658333334,27.28,10.524,42.6046666666,16.1058333333
765.39,14.6168333333,49.3766666667,38.138,40.7893333333,11.8781666667,14.2343333333,27.2111666667,10.6483333333,42.2215,16.1418333334
765.70,15.1365,49.7361666667,38.5145,41.1566666666,12.219,14.5803333333,27.8485,11.2966666666,42.4976666667,16.5005
766.01,15.5156666667,49.9153333333,38.5618333333,41.2035,12.1773333333,14.637,27.9838333333,11.4385,42.8208333333,16.5756666667
766.32,15.0643333333,49.7381666667,38.4143333334,40.987,12.1346666667,14.3175,27.9266666667,11.2346666666,42.6146666666,16.3218333333
766.64,15.2726666667,50.054,38.559,41.1381666667,12.2828333334,14.6935,27.973,11.5353333333,42.6531666666,16.532
766.95,15.2203333333,50.0915,38.4371666667,40.4521666667,12.3631666667,14.7921666667,27.8855,11.5346666667,42.6356666666,16.6035
767.26,15.1976666667,50.2643333333,38.4678333334,40.2966666666,12.1638333334,14.463,27.3835,11.3338333334,42.8161666667,16.3803333334
767.57,14.7706666666,49.6713333333,37.6911666666,39.3961666667,11.101,13.4863333333,26.529,10.2368333333,42.2551666667,15.4586666667
767.88,14.6615,49.621,37.4861666666,38.9941666667,11.0215,13.1058333333,26.7328333333,9.79783333335,41.9075,15.4351666667
768.20,14.969,49.5938333333,37.5893333333,39.3193333333,11.1923333333,13.2958333334,26.9656666667,9.62500000001,42.1866666666,15.359
768.51,14.4638333333,49.2378333333,37.2026666667,38.8021666667,10.8795,12.8728333333,26.6666666667,9.37183333333,41.8425,14.9746666666
768.82,14.486,49.4273333333,37.036,38.2503333333,10.8346666667,12.9555,26.3126666667,9.43216666667,41.7308333333,14.6485
769.13,14.219,49.0225,36.7758333334,37.6828333333,10.1336666667,12.5373333334,26.1753333333,8.954,41.2485,14.2278333334
769.44,13.895,49.1486666667,36.6576666667,37.7083333333,10.1086666667,12.183,26.3316666667,8.94016666667,40.9328333333,14.3388333333
769.76,14.3773333334,49.0568333333,36.1998333333,37.3443333333,10.3023333333,12.262,26.346,9.5695,40.7051666667,14.8441666667
770.07,13.6491666667,48.2436666667,35.7626666666,36.7526666667,9.417,11.4725,25.8033333334,8.98716666667,40.06,13.9106666667
770.38,13.7975,47.6878333333,35.5321666667,36.8063333333,9.2205,11.1455,25.3775,8.843,40.0341666667,13.7693333333
770.69,13.4808333333,47.0033333333,35.1485,36.557,9.29283333334,10.9378333333,25.0236666667,8.90516666667,39.5443333333,13.7643333333
771.00,13.8998333333,47.3288333333,35.4798333333,37.0256666666,10.2746666666,11.6581666667,25.768,9.78833333331,39.8776666667,14.4531666667
771.32,14.3715,47.057,35.2666666667,36.8761666667,10.7145,11.9143333333,25.562,10.3333333333,39.6953333333,14.8856666666
771.63,14.7876666667,47.6121666667,35.2613333333,36.9838333333,10.8045,11.9493333334,25.9641666667,10.56,40.1056666666,15.2085
771.94,14.572,47.705,34.9768333334,37.292,10.6435,11.445,25.6265,10.2525,40.0981666667,15.0631666667
772.25,14.6011666667,47.9553333333,35.2343333334,37.6183333334,10.8198333333,11.4775,25.6783333333,9.96700000002,40.5466666666,15.1151666666
772.56,14.9678333333,48.116,35.5671666666,37.9556666667,11.54,12.0031666666,25.6536666667,10.562,40.9821666667,15.7196666667
772.87,15.4136666667,48.82,35.7351666667,38.419,11.7588333334,12.761,25.8563333334,10.7663333333,41.3218333333,15.8833333333
773.18,15.8725,49.1316666666,36.0336666666,38.8925,11.9443333333,13.204,26.0693333333,10.684,41.783,15.9571666667
773.50,16.7415,49.7863333333,36.282,39.2093333334,12.703,13.7715,26.3141666667,11.0788333333,42.4678333334,16.7948333333
773.81,16.6015,49.5118333333,35.959,39.1385,12.576,13.4765,26.0198333334,10.4493333334,42.1005,16.7426666666
774.12,16.6996666666,50.5086666667,36.1975,39.6261666667,12.6851666667,13.714,26.4321666667,10.4953333334,42.6565,16.5451666666
774.43,17.1775,51.0548333334,36.6976666667,40.0843333334,12.9358333334,14.0018333333,26.6265,10.5596666667,43.1046666667,17.0108333333
774.74,16.7791666666,50.8315,36.6373333333,39.807,12.441,13.7673333333,26.1633333333,10.1371666666,42.976,16.4868333333
775.05,16.4276666667,50.7968333333,36.6461666667,39.8111666667,11.7941666666,13.6613333334,25.626,9.85883333333,42.862,16.2681666666
775.36,16.5985,50.5435,36.4471666666,39.4363333333,11.5828333333,14.0851666667,25.5776666666,10.043,42.6176666667,16.3835
775.67,17.0978333333,51.0096666667,36.6461666667,39.9363333333,11.6973333333,14.0686666666,25.7886666667,10.404,42.7275,16.7461666667
775.98,17.0251666667,51.1343333333,36.5045,40.4976666666,11.713,13.4836666666,25.7291666667,10.1388333333,42.7778333334,16.7013333334
776.30,16.585,50.432,36.6246666667,40.126,11.1226666666,12.7335,25.175,9.54716666668,42.6935,16.2233333333
776.61,16.1793333334,51.1171666667,36.5905,40.371,10.9841666666,12.1731666667,25.1308333333,9.2605,42.7721666667,16.1555
776.92,16.1651666667,51.1221666667,36.8076666667,40.401,10.8883333333,11.6166666666,24.976,8.6915,42.8008333333,16.0578333333
777.23,16.8223333334,52.3346666667,37.3443333333,41.2235,11.7216666667,12.6316666667,25.91,9.67449999999,43.6063333333,16.8941666667
777.54,17.9671666667,53.1913333334,37.8611666667,41.6906666667,12.1628333333,13.319,26.927,9.98300000002,43.8581666666,18.1235
777.85,18.3175,52.8041666667,37.5455,41.1386666666,12.1751666667,13.1101666666,26.742,9.95366666669,43.9668333333,17.6255
778.16,18.8173333333,53.1401666667,38.1965,41.85,12.6221666667,13.5386666667,27.1138333334,10.215,44.3181666667,18.133
778.47,18.5506666667,52.4878333333,37.6085,41.4011666666,12.8501666667,13.3335,26.5095,10.2898333333,43.744,17.7295
778.78,18.493,52.431,38.2198333333,41.328,13.2075,13.5218333333,26.6811666667,10.2563333333,43.7591666667,17.7431666666
779.09,18.2331666666,52.3005,38.2525,41.275,13.1301666667,13.4363333333,26.493,9.66699999999,43.8081666667,17.8536666666
779.40,18.8148333333,53.0988333334,38.4445,41.3333333333,13.3826666666,13.9753333333,26.9876666667,9.778,43.9998333333,17.926
779.71,19.7015,53.4173333334,38.6258333334,41.7591666667,14.051,14.767,27.4365,10.7206666667,43.955,18.3815
780.02,19.8626666667,52.5595,38.599,41.4033333333,14.193,15.1358333333,27.5166666666,11.0336666667,43.1421666666,18.3198333333
780.33,19.5793333333,52.4146666666,38.4368333334,41.6106666667,13.891,15.3473333334,27.7075,11.1151666667,42.8553333334,18.1601666667
780.64,19.4715,51.845,38.8308333334,41.3238333333,13.8995,15.3578333333,27.5368333334,11.2066666667,42.4831666666,18.1
780.95,18.3396666667,50.8111666667,38.8213333333,41.369,13.6628333334,14.4233333334,26.6413333333,10.8871666666,42.2435,17.0468333333
781.26,17.6058333333,50.913,38.9931666667,42.0316666667,12.8718333333,13.8105,26.4345,10.6285,41.8231666667,17.0058333333
781.57,17.3586666666,50.9586666667,38.9111666667,41.7865,12.4733333334,13.525,26.1981666666,9.93083333333,42.0128333333,16.7463333334
781.88,17.7353333333,51.1906666667,39.57,42.3563333334,12.6486666667,14.0286666667,26.9616666667,10.1326666667,42.6,17.4378333333
782.19,18.1506666667,51.374,39.846,42.9788333333,13.1768333334,14.5506666667,27.3701666667,10.9233333333,43.3635,18.2055
782.50,18.3126666666,50.878,39.9863333334,43.0866666667,13.594,14.7601666667,27.915,11.0561666667,43.3606666666,18.2851666666
782.81,17.859,50.2328333333,39.9806666666,42.6261666667,13.5828333333,14.3641666667,27.8643333333,11.0058333333,43.1195,18.2975
783.12,17.249,50.0415,39.8226666667,42.1798333334,13.4081666667,14.1153333334,27.9255,9.65050000002,43.1088333334,17.8451666667
783.43,17.3475,50.3118333333,40.241,42.4536666667,13.1771666667,14.4821666667,28.0,9.17716666667,43.6311666667,17.915
783.74,18.2938333333,50.7923333334,40.8886666666,42.6996666667,14.233,15.4925,28.4665,9.60666666669,44.4965,19.1143333334
784.05,19.2863333334,51.7983333334,41.3198333333,43.557,15.1515,16.4685,29.4958333333,10.4786666666,45.5538333333,20.0368333333
784.36,20.7946666667,52.4991666666,41.4771666667,43.9203333333,15.6135,17.4531666667,30.5671666666,11.3593333333,46.2648333333,21.3281666666
784.67,21.101,52.5853333334,41.4095,43.2443333333,16.1521666667,18.0566666667,30.6086666667,11.6066666666,46.4693333333,21.5735
784.98,20.9788333333,52.5236666667,41.3061666667,43.2751666667,16.4725,17.9423333333,30.4631666666,12.0355,46.3116666666,21.8525
785.29,21.1496666666,52.9153333333,41.5291666666,43.5918333333,16.7765,18.2755,30.6241666667,12.1838333333,46.3558333333,22.2633333333
785.60,21.2345,52.6643333334,41.259,43.5563333333,16.2723333333,18.3116666667,30.4648333334,11.6911666667,45.908,21.8731666667
785.91,21.0811666666,52.6625,41.1708333333,43.5615,15.9601666667,18.5138333334,29.9918333334,12.0075,45.8435,21.6651666667
786.22,19.7943333333,52.236,40.9741666666,43.21,14.7873333334,17.6543333333,29.0673333333,11.0013333333,45.528,20.4665
786.53,18.8093333334,51.5053333334,40.48,42.6091666666,14.0221666667,16.68,28.1125,11.093,45.0095,19.962
786.84,18.4428333333,52.0165,40.6116666667,42.468,14.2095,16.2526666667,28.1385,11.0176666667,45.3391666667,19.4445
787.14,17.8866666667,52.1876666667,41.0235,42.575,14.333,16.2425,28.2815,11.5355,45.8896666667,19.0135
787.45,17.2546666666,51.5413333333,40.9745,42.7246666666,13.8713333333,15.9873333333,27.7038333333,11.5333333333,45.6636666667,18.7696666667
787.76,15.8645,50.492,40.2175,42.1713333333,13.3411666667,15.3338333333,26.6433333333,10.8306666666,44.6943333334,17.6111666667
788.07,15.4798333334,50.9648333334,40.6363333333,42.9578333333,13.0673333333,15.6886666667,27.0343333333,10.4721666667,44.7315,17.4228333333
788.38,16.0703333333,50.933,40.8501666666,43.3256666667,13.5303333333,16.6538333333,27.9936666667,10.8738333333,45.1141666667,17.8071666666
788.69,15.3385,50.0,40.3125,42.5651666667,13.0596666666,16.3933333334,27.4608333333,10.2083333333,44.6485,17.3436666667
789.00,15.1106666666,50.5143333333,40.559,42.6293333333,13.001,16.3765,27.98,9.98149999999,44.805,17.3391666667
789.31,14.2068333334,49.9866666667,39.9193333333,41.4785,12.2043333334,15.6585,27.2178333333,8.87099999999,44.4758333333,16.4381666667
789.62,15.3433333334,49.5855,40.0428333333,41.767,13.098,16.6133333333,27.8671666667,9.28916666665,45.0946666667,17.2546666666
789.92,16.0576666667,49.7973333333,40.0975,42.492,13.0548333334,17.6405,28.6526666666,9.60499999998,45.0758333333,17.7625
790.23,16.4336666667,48.9453333333,39.8246666667,42.372,12.9963333333,17.6801666667,28.6633333333,9.696,44.659,17.858
790.54,16.4591666667,47.9116666667,39.5573333334,42.0746666667,12.96,17.5241666667,28.7411666667,9.62666666669,43.942,17.9116666666
790.85,16.6808333333,48.0976666667,39.807,42.2486666667,13.2878333334,17.9726666666,29.2588333333,9.55433333332,43.9948333334,18.1856666667
791.16,16.5643333333,48.072,40.0671666666,41.5425,12.6933333334,17.9668333334,29.5936666667,9.15850000001,43.821,17.9373333333
791.47,16.2686666667,47.3328333334,39.4931666666,41.2615,12.526,17.5803333333,29.3691666666,8.73849999999,43.811,17.7128333333
791.78,15.1598333333,47.2246666666,38.8986666667,40.6895,11.6381666667,17.0545,28.6185,8.07200000002,43.1365,16.965
792.08,16.129,48.0436666666,39.516,41.1588333333,12.4251666667,17.7568333333,29.6295,9.39383333335,43.5785,17.4581666667
792.39,16.6518333333,47.9278333333,39.6838333333,41.4281666667,13.0588333333,17.7398333333,29.994,10.137,43.858,17.9188333333
792.70,16.8886666666,47.7963333334,40.1361666666,42.0586666666,13.709,18.1011666667,30.5826666667,10.7806666667,43.9661666666,18.4856666667
793.01,16.5336666666,47.7986666666,40.4993333334,42.051,13.8591666667,18.676,30.3783333333,11.0373333333,43.7648333333,18.75
793.32,16.873,48.1875,40.893,42.3076666667,15.2665,19.0245,30.8281666667,11.568,44.9456666666,19.2015
793.62,17.6176666667,49.5903333334,42.3325,43.2836666666,16.3008333333,20.3688333334,31.6506666667,12.906,46.21,20.4125
793.93,17.738,50.2751666667,42.311,43.5708333333,16.2466666667,21.1556666667,31.9433333333,13.1191666666,45.9746666667,20.4603333333
794.24,16.7675,49.8845,41.6955,43.1228333334,15.3691666666,21.0351666667,32.108,13.0478333334,45.646,19.824
794.55,17.5098333333,50.3091666667,41.976,43.887,15.8796666666,22.1473333334,32.8275,13.8981666667,46.7256666666,21.1493333334
794.86,17.8346666667,49.8901666667,41.8795,43.5971666666,16.2821666667,22.5063333333,32.7561666667,14.9216666667,47.0595,21.4068333334
795.16,17.87,49.7948333333,41.8373333334,43.3825,16.6805,22.5868333334,32.636,15.1355,47.1561666666,21.1101666667
795.47,17.4841666667,49.4411666667,41.6325,43.0498333333,16.7073333333,22.3903333334,32.6653333333,14.6361666667,47.3971666667,20.8093333333
795.78,16.762,48.7618333333,41.1293333334,42.4625,16.1225,22.2448333333,31.8775,14.1903333334,46.966,19.9593333333
796.09,17.104,49.8358333333,41.981,43.4428333334,16.2568333333,23.0601666666,33.0463333333,14.7813333333,47.2678333333,20.2598333333
796.40,17.1335,50.206,42.0236666667,43.4103333333,16.488,23.0916666667,33.7176666667,14.978,47.3366666667,19.9616666667
796.70,16.0128333333,50.014,41.8613333333,42.571,15.5676666667,22.1481666666,33.0413333333,14.1485,46.3133333334,19.1846666667
797.01,14.8601666667,48.8795,40.7281666666,41.8486666666,14.9718333333,21.5266666667,32.3108333333,13.3335,45.4063333334,18.2073333334
797.32,13.9008333334,48.9341666667,40.3773333333,41.6736666666,14.2755,20.801,31.8206666667,12.9645,45.5775,17.7038333333
797.63,13.6653333333,48.31,39.5978333333,40.9238333333,14.0151666667,20.0175,30.9441666666,12.1211666666,45.0173333333,17.2058333334
797.93,13.1103333333,48.4628333334,39.5268333333,41.1995,14.1651666667,19.515,30.696,11.5733333333,45.1628333334,16.4253333333
798.24,13.0676666667,49.2586666667,39.8673333334,41.3193333334,14.4733333333,19.3545,30.893,11.2756666667,44.9645,16.6048333334
798.55,11.8933333334,48.4461666667,39.4861666667,40.945,13.4318333333,18.0145,30.78,10.6566666667,44.8936666667,16.318
798.85,10.7521666666,47.75,38.5405,40.4051666667,12.6968333333,17.3418333333,29.3153333333,10.2378333333,43.8445,15.2201666666
799.16,10.4691666667,47.3788333334,37.6213333334,39.8221666667,12.8965,16.8931666666,29.3851666667,10.1943333333,43.544,15.1133333333
799.47,10.5398333333,46.2658333334,36.8573333333,38.959,13.4173333334,16.974,28.5323333333,9.92566666667,43.8245,15.228
799.78,10.168,46.1365,36.243,39.2176666667,13.4011666667,17.3133333333,28.2251666667,10.3136666667,43.5498333334,15.616
800.08,11.4545,46.6096666666,36.9771666666,40.3833333333,14.7813333334,18.9955,29.2458333333,12.2781666667,44.4708333333,17.1261666667
800.39,12.1483333333,47.2038333333,37.441,40.4738333334,15.2923333333,19.3368333333,30.4583333333,12.7173333333,45.0711666667,18.0093333333
800.70,12.492,46.4173333334,37.3988333333,40.171,15.7788333334,18.8475,30.6075,12.7103333334,44.673,18.271
801.00,12.782,46.3188333333,37.9073333333,39.8181666667,15.5856666666,19.0161666667,30.3728333333,13.0011666667,44.8308333334,17.9981666667
801.31,12.2471666667,45.5495,37.4106666667,38.7335,15.157,18.9698333334,30.1433333333,13.1496666666,43.6508333334,17.6313333333
801.62,11.9975,45.439,37.0285,38.4663333334,14.935,19.1405,30.4575,13.7291666667,43.7076666667,17.9345
801.92,13.0853333334,45.9595,37.4196666667,38.5061666667,15.228,20.34,30.9456666667,14.4781666667,44.0771666667,18.7175
802.23,14.496,46.6301666666,38.5398333333,39.253,16.1963333333,21.1898333334,32.2708333333,15.695,44.6265,20.0213333334
802.54,14.4178333333,46.8423333333,39.2791666666,39.5103333333,15.9581666667,21.7961666666,32.1161666667,16.0198333334,44.347,20.3328333333
802.84,14.4505,47.1596666667,39.2476666667,39.4508333334,15.5118333334,21.2546666667,32.0536666667,16.4636666667,43.7111666667,20.1155
803.15,14.66,46.9111666667,39.1501666666,38.5075,15.0985,20.8058333333,31.8751666667,16.3843333333,43.556,20.0846666667
803.46,14.9113333333,46.6003333334,38.773,37.9031666667,15.1801666667,20.3826666667,31.3091666667,16.0181666666,42.9633333333,20.4141666667
803.76,14.3106666667,45.7338333333,37.711,37.2971666666,14.3745,19.4525,29.9108333333,15.6478333333,41.5313333333,19.6433333334
804.07,14.8963333333,45.9171666667,37.8308333333,37.3685,14.9283333334,19.9363333333,29.9203333334,15.8055,42.4241666667,20.0001666667
804.38,14.6031666667,45.6655,37.5558333334,37.428,15.291,19.4018333333,29.5103333333,15.6271666666,41.7146666666,20.1698333333
804.68,15.2016666667,45.4316666667,37.555,36.9565,15.4851666666,19.392,29.0643333333,15.5796666667,41.7611666666,20.589
