wavelength,Back_CalCocm,Belly_CalCocm,Breast_CalCocm,Crissum_CalCocm,Crown_CalCocm,DorTail_CalCocm,Rump_CalCocm,Throat_CalCocm,WingTip_CalCocm
260.64,-2.07658333333,-1.69408333333,1.01083333333,0.614666666668,-0.000166666666,1.10641666667,2.30866666667,-0.764916666668,-0.642083333332
261.01,-1.61725,-1.08275,1.17875,0.808666666665,0.424833333334,1.57625,2.46716666667,-0.589416666667,-0.466000000001
261.39,-1.34716666667,-1.20833333333,0.722083333332,0.680500000002,0.486166666668,1.4305,2.62508333333,-0.972250000001,-0.263833333332
261.76,-0.231499999999,0.0433333333325,1.8375,1.99658333334,1.7795,2.6475,3.7905,0.0723333333332,1.05616666667
262.13,-0.045916666665,0.567916666665,1.949,2.76241666667,2.33283333333,2.96183333333,4.32783333333,0.352916666667,1.3965
262.51,0.166916666667,0.968500000002,2.43808333333,3.4735,2.6385,3.57375,4.676,0.718083333334,1.9705
262.88,0.456749999997,1.40716666667,2.94233333334,4.25808333334,3.63675,4.45916666667,5.39116666666,1.44375,2.85091666666
263.25,-0.506833333335,1.15583333333,2.16941666667,4.116,3.10216666667,4.17691666667,5.10966666666,0.567666666668,2.61566666667
263.63,-0.558499999997,1.31825,2.07766666667,4.11075,2.92675,3.9545,5.40658333333,-0.0446666666668,3.08325
264.00,-0.629833333332,1.25975,1.81691666667,3.63375,2.253,3.80341666667,5.57166666667,-0.630000000002,3.43991666666
264.37,-0.779666666668,0.730916666667,1.43758333333,2.94841666667,1.92516666667,3.50875,5.36066666666,-0.779666666666,3.46
264.75,-0.3635,1.57458333333,2.30133333334,3.63375,2.42233333333,4.02133333333,5.93524999999,0.532833333332,4.4575
265.12,-0.170166666668,2.04091666667,3.35275,4.4945,2.67241666667,5.39358333333,6.89991666666,1.21475,5.15066666667
265.49,-0.67625,2.36708333333,3.69558333334,4.58933333334,2.82608333333,6.23191666667,7.12558333333,1.44925,5.0725
265.87,-1.53016666667,1.57716666667,3.03666666667,3.743,2.11875,5.41425,5.88508333333,0.776833333335,3.48391666667
266.24,-1.83433333333,0.996333333332,2.55883333334,3.07958333333,1.51708333333,4.93658333334,5.36683333333,0.520916666666,2.46808333333
266.61,-1.31016666667,1.56791666667,3.13583333333,2.964,2.25516666667,5.43375,6.27150000001,1.50341666667,2.79191666667
266.98,-0.56525,2.26133333333,3.85241666667,3.392,2.95225,6.17658333333,7.2445,1.90533333333,3.68508333333
267.36,0.490166666667,2.55316666667,4.51383333334,3.47208333333,3.63566666667,7.37325,7.72058333334,2.63475,4.228
267.73,0.956833333335,2.67141666667,5.004,3.82766666667,4.00725,7.85475,7.97441666666,3.11008333333,4.22641666667
268.10,-0.753833333335,1.48808333334,4.02775,2.83725,3.01583333333,6.84525,6.66683333333,2.06366666667,2.24208333333
268.48,-0.9675,1.54025,3.69266666667,2.56708333333,2.98191666667,6.59558333333,6.41791666666,1.7575,1.85625
268.85,-0.785166666668,1.81141666667,3.56291666667,2.29475,2.79791666666,6.62241666667,6.24008333332,1.28825,1.59016666667
269.22,-0.976833333332,1.03675,2.6515,1.3555,2.23291666667,5.36308333333,5.40266666666,0.478583333332,1.11641666666
269.59,-0.776999999999,0.990666666664,2.7,1.282,2.21458333333,5.01175,5.303,0.582833333333,1.12666666667
269.97,-1.19316666667,1.32575,2.3675,1.11741666667,1.96983333333,4.56441666667,5.22725,0.284166666667,1.47725
270.34,-1.16366666667,1.44525,2.21475,0.994666666668,1.9895,4.33575,5.27416666667,-0.0375,1.74558333333
270.71,-1.90616666667,0.49025,0.817083333332,0.108916666667,0.726249999998,2.81408333333,3.72175,-1.36175,0.508333333332
271.09,-1.447,0.958916666667,1.15066666667,0.278916666666,0.7845,2.99866666667,3.76566666667,-0.906500000001,0.401
271.46,-0.249499999998,2.22891666667,1.996,1.2975,1.547,3.40975,4.5575,0.0998333333333,1.24758333334
271.83,8.33333307501e-05,2.72383333333,1.63741666667,1.524,1.7185,3.664,4.9285,0.697249999999,1.37825
272.20,0.76325,3.00633333333,1.43283333333,1.66658333333,1.91591666667,3.90975,5.24925,1.402,2.10266666667
272.58,0.667249999999,2.76225,1.25691666667,1.95533333333,2.00183333333,4.00383333333,5.24516666667,1.28825,1.98633333333
272.95,0.167250000001,2.14425,0.532333333333,1.59683333333,1.49025,3.68,5.03358333333,0.562666666667,1.74875
273.32,0.298750000001,2.55366666667,1.19483333333,1.91166666667,2.16541666667,4.06216666667,5.68999999999,1.15,2.19525
273.69,-0.304666666668,1.99558333334,0.56375,1.09675,1.21866666666,3.4735,5.22533333333,0.517833333332,1.66066666667
274.06,0.510166666665,1.94808333333,0.803833333332,1.42241666667,1.42233333334,3.77233333333,5.65866666667,0.974083333333,2.17975
274.44,0.540666666667,1.78116666667,0.540666666667,0.842833333333,1.28825,3.49866666667,5.47066666667,0.906583333333,2.27425
274.81,1.80091666667,2.65233333333,1.53891666667,1.70266666667,2.71775,4.76433333333,6.61433333334,1.88275,3.32341666667
275.18,1.569,1.99041666667,0.92775,1.26516666667,2.54733333333,4.18341666666,6.34283333334,1.3665,3.28933333333
275.55,-0.15725,0.419333333334,-0.908333333333,-0.2795,1.36275,3.28433333334,4.94416666666,-0.0174999999982,2.0265
275.93,-0.370083333333,-0.123333333334,-0.951249999998,-0.669333333333,1.25083333333,2.95983333333,4.45741666667,-0.652000000001,1.69141666666
276.30,0.910083333334,0.9635,0.695916666667,0.713833333334,2.42683333333,4.31841666666,5.9065,0.106999999999,2.98008333333
276.67,2.43733333333,2.24033333333,2.09691666666,1.54125,3.7455,5.87816666667,7.36566666667,1.50525,4.516
277.04,3.20641666666,2.75358333333,3.07975,1.86591666667,4.56533333334,6.41299999999,8.02541666667,2.42758333333,4.51075
277.41,2.97616666668,2.34491666667,2.05641666667,0.992166666666,3.31883333333,5.82608333334,7.287,1.65933333333,3.78791666667
277.79,3.29083333333,2.83075,2.22941666667,1.75166666667,3.98075,6.22783333332,7.32491666667,2.3355,3.89225
278.16,3.33333333334,2.75983333334,2.31183333333,1.73825,3.87091666667,6.80999999999,7.25791666666,2.02508333333,4.08616666667
278.53,4.37691666666,3.95658333333,3.62391666667,3.34391666667,4.67433333333,7.96566666668,8.07066666666,2.836,4.84958333333
278.90,4.20191666666,3.624,2.88858333333,3.01133333333,3.974,7.68541666667,7.52799999999,2.486,4.44666666667
279.27,4.38316666667,3.725,2.75466666667,3.04916666667,3.9675,7.81366666666,7.18991666667,2.42558333334,4.33141666667
279.64,5.71324999999,4.83433333333,4.05658333333,4.46258333333,4.6315,8.50225,7.87683333333,3.43141666667,5.15541666667
280.02,5.28466666668,4.67475,3.89575,4.23441666667,4.31916666667,8.3165,7.50333333334,3.13358333333,4.82733333333
280.39,5.539,5.11166666667,4.12583333333,4.52008333333,4.84875,8.36616666667,7.29775,3.63233333334,5.29258333333
280.76,5.71541666666,5.49875,4.04266666667,4.81725,4.78625,8.08558333334,7.10958333333,3.91891666667,5.66916666667
281.13,5.85866666668,5.36675,3.6225,4.994,4.72583333333,8.00541666666,6.79783333334,3.7865,5.96291666667
281.50,6.74249999999,5.98358333333,3.9405,5.95433333333,5.63333333333,8.56691666666,7.39933333333,4.39275,6.363
281.87,7.41541666667,6.36841666667,4.13066666667,6.29675,6.09566666667,8.77808333334,7.64483333333,4.44633333333,6.85608333334
282.25,7.24466666667,6.58858333333,4.03416666667,6.14191666667,6.16991666667,8.43091666667,7.482,4.49466666667,6.50483333333
282.62,7.45266666668,6.81575,4.06491666666,6.16525,6.44975,8.73983333334,8.04883333333,4.99991666667,6.82925
282.99,6.78716666667,6.39416666667,3.70816666667,5.621,6.01416666666,8.09758333332,7.65183333333,4.48108333333,6.52525
283.36,7.13016666667,6.77558333333,3.76141666667,5.99025,6.12958333333,7.91533333333,7.94075,4.6985,6.7375
283.73,6.90308333334,6.45516666667,3.18408333333,5.4105,6.04475,7.37566666666,7.83575,4.40308333333,6.30608333333
284.10,7.11916666666,6.73808333333,3.34533333333,5.55958333333,6.27383333334,7.47608333333,8.3095,4.71433333334,6.46425
284.47,6.77150000001,6.29383333333,2.80883333333,5.08166666666,5.4195,6.9465,8.10025,4.18425,5.80416666667
284.85,6.32233333333,5.85983333333,2.19616666667,4.34575,4.83125,6.28766666667,7.60516666667,3.38666666667,5.08541666667
285.22,6.56475,6.13366666667,2.517,4.35358333333,4.87525,6.55333333333,7.61908333334,3.68483333333,5.17008333333
285.59,6.90725,6.66216666666,3.2865,4.80166666666,5.28075,7.06325,8.09925,4.14441666667,5.70391666667
285.96,6.87108333333,6.66241666667,3.48508333333,4.72741666667,5.00225,7.014,8.08033333334,4.23283333333,5.62883333333
286.33,7.22074999999,6.71916666667,3.57766666667,4.8865,4.963,6.93725,8.246,4.30841666667,5.71558333334
286.70,6.60725,5.91458333333,2.64941666667,4.14475,4.17766666666,6.34366666667,7.399,3.44091666667,4.83725
287.07,7.08283333334,6.49633333333,3.154,4.58166666666,4.637,6.82833333333,7.91275,3.84016666667,5.25666666667
287.44,7.21033333333,6.50275,3.32441666667,4.52608333333,4.45883333333,7.01933333334,8.019,3.69483333333,5.30116666666
287.82,7.35625,6.67108333333,3.66116666667,4.66091666666,4.44733333333,7.40116666667,8.00775,3.63875,5.48083333333
288.19,7.94775000001,7.21091666667,3.991,5.06808333334,4.68258333333,7.95916666666,8.26524999999,3.96825,6.02041666667
288.56,8.40191666667,7.48616666666,4.28133333333,5.28858333333,5.1625,8.39058333334,8.43633333332,4.13233333333,6.33016666666
288.93,9.13458333333,8.06999999999,4.93366666667,5.9295,5.96375,9.19183333333,9.28349999999,4.94525,6.77658333333
289.30,8.66941666666,7.63791666666,4.49691666667,5.57483333334,5.67916666667,8.68091666667,8.85491666667,4.39266666667,6.23541666667
289.67,8.29841666666,7.28875,4.17833333333,5.16483333333,5.42025,8.42616666667,8.345,4.21308333333,5.9425
290.04,8.32175000001,7.47541666666,4.01966666667,5.1715,5.63,8.65074999999,8.50958333333,4.16066666666,6.12366666667
290.41,7.69316666667,6.982,3.41383333333,4.80083333333,5.275,8.15575,7.93016666667,3.5325,5.65433333333
290.78,8.09333333333,7.27825,3.933,5.21575,5.5875,8.1295,7.88966666667,3.64491666667,6.06725
291.15,8.13916666667,6.8775,3.7725,4.97316666667,5.41,7.8845,7.44783333333,3.36016666667,5.67683333333
291.52,7.63791666667,6.58858333334,3.14766666667,4.47775,4.96583333333,7.35716666666,6.74716666667,3.099,5.03908333333
291.89,7.76458333332,6.72608333333,2.93025,4.25316666666,5.05691666667,7.05991666666,6.71366666667,2.97991666667,4.90841666667
292.26,7.88075000001,6.52358333333,2.91608333333,4.13533333333,5.166,6.8,6.66166666667,2.66466666667,4.78883333333
292.64,7.67575000001,6.53766666666,2.6935,3.642,4.89375,6.28475,6.38583333333,2.352,4.45141666667
293.01,6.659,5.37383333333,1.68725,2.53116666667,3.51766666667,4.98441666667,5.06241666667,1.10341666667,3.68633333333
293.38,6.88633333333,5.55558333333,1.8475,2.37741666667,3.50108333333,4.88383333333,5.29716666666,1.17566666667,3.97941666667
293.75,6.35791666666,5.02366666667,1.02041666667,1.53058333334,2.42025,3.96391666667,4.69658333333,0.209250000001,3.19216666667
294.12,6.20133333334,4.48325,0.852666666668,1.17558333333,1.69258333333,3.33341666667,4.2635,-0.103416666669,2.73908333333
294.49,6.44108333333,4.43616666667,0.989999999999,1.09016666667,1.46608333334,3.39591666667,4.34833333333,0.087666666665,2.88225
294.86,6.31358333333,4.46325,0.858666666667,1.00391666667,1.36666666667,3.193,4.3905,0.0968333333315,2.75758333333
295.23,6.44316666667,4.84091666667,1.17566666667,1.5215,1.38325,3.64216666667,4.8755,0.472416666667,3.20425
295.60,6.76741666666,5.25608333333,1.6535,2.37633333333,1.96008333333,4.27066666667,5.72708333333,1.05125,3.82166666667
295.97,6.38541666666,5.13541666667,1.6875,2.59375,1.83333333333,4.29166666666,5.8125,1.11458333333,3.70833333333
296.34,5.68191666667,4.72491666667,1.1065,2.21283333333,0.986833333331,3.85766666667,5.283,0.637999999999,3.04025
296.71,5.62325,4.72308333333,1.15175,2.53583333333,0.967916666667,4.01675,5.28441666667,0.735583333335,3.04866666667
297.08,5.72266666666,4.82425,1.33366666667,2.71483333334,1.13508333333,4.01066666667,5.458,0.879666666668,2.6675
297.45,5.98358333333,4.99266666667,1.51941666667,3.20883333333,1.18916666667,4.15258333333,5.71925,1.16083333334,2.61425
297.82,6.09041666666,5.17083333333,1.71733333333,3.54733333333,1.37016666667,4.36358333333,5.76191666667,1.40775,2.80591666667
298.19,5.98066666667,5.30041666667,1.65333333333,3.57125,1.46441666667,4.35558333333,5.69725,1.474,2.71158333333
298.56,6.29291666667,5.80666666667,1.84975,3.76608333333,1.7925,4.57658333333,6.04491666667,1.69725,2.86025
298.93,5.915,5.28375,1.38883333334,3.312,1.35975,4.05025,5.68175,1.29166666667,2.17566666667
299.30,5.22716666667,4.52358333333,0.593083333334,2.58341666667,0.573083333333,3.09608333334,4.95575,0.492583333332,1.19616666667
299.67,4.86375,4.23483333333,0.377250000001,2.08608333333,-0.01025,2.59958333334,4.36066666666,-0.115416666667,0.534500000001
300.04,4.63091666666,3.61508333333,-0.0655833333325,1.49616666666,-0.622583333333,1.93291666667,3.61516666667,-0.808249999999,-0.0436666666668
300.41,4.37275,2.976,-0.57225,0.881583333333,-1.09883333334,1.2705,3.02208333334,-1.385,-0.434916666667
300.78,4.22583333333,2.61608333333,-0.864166666668,0.686666666667,-1.65725,0.745666666667,2.84091666666,-1.64533333333,-0.568249999998
301.15,4.6095,3.03241666667,-0.521666666667,1.06741666667,-1.43141666667,1.05525,3.23866666666,-1.50408333333,-0.0607500000025
301.52,4.33241666667,2.92091666667,-0.638083333333,1.0065,-1.50958333334,0.981749999999,3.11733333333,-1.95158333333,0.08591666667
301.89,4.47366666667,2.74425,-0.802083333333,0.977583333334,-1.57891666667,0.789500000002,3.05758333334,-2.30566666667,-0.087833333335
302.26,4.32333333333,2.63166666667,-1.12783333333,0.952416666668,-1.54125,0.476166666668,3.02016666667,-2.7445,-0.025333333335
302.63,3.71633333334,1.9895,-1.35141666667,0.788166666668,-1.86441666666,-0.100083333334,2.54016666667,-2.92791666667,-0.312833333333
303.00,3.31583333333,1.65175,-1.627,0.484333333334,-2.19808333333,-0.360166666667,2.19816666667,-3.16683333333,-0.571333333335
303.37,2.72333333333,1.21733333333,-1.95783333333,-0.20075,-2.74833333333,-0.853333333334,1.83233333333,-3.90308333333,-0.853500000001
303.74,2.79008333333,1.00441666667,-1.761,-0.459,-2.80266666667,-0.917749999998,1.72366666667,-3.89391666667,-0.843333333332
304.10,2.39858333333,1.01216666667,-1.92391666667,-0.712166666666,-3.12325,-1.112,1.58666666667,-3.798,-0.9495
304.47,2.62366666667,1.66175,-1.2995,-0.449833333333,-2.78608333333,-0.674583333333,2.04883333333,-3.22325,-0.612250000001
304.84,2.267,1.469,-1.55766666667,-0.949833333332,-2.93825,-0.7725,1.7985,-3.49541666667,-0.886499999999
305.21,2.5215,1.954,-1.12208333333,-0.592500000001,-2.44575,-0.302583333333,2.25675,-3.00058333333,-0.1385
305.58,2.19358333333,1.51275,-1.36158333333,-1.07158333333,-2.92475,-0.693333333335,1.73975,-3.21483333333,-0.478999999999
305.95,2.60258333333,2.01441666667,-0.700750000002,-0.550583333334,-2.72775,-0.513000000001,2.01441666667,-2.64008333333,-0.100166666667
306.32,3.18233333333,2.40208333333,0.0372500000025,0.0990833333333,-2.50125,0.161,2.62508333334,-1.91916666667,0.383999999999
306.69,3.27375,2.70333333334,0.322416666667,0.272833333333,-2.41816666667,0.71925,2.83975,-2.05858333333,0.496000000001
307.06,3.36316666667,3.27658333333,0.890166666668,0.680083333333,-2.33683333333,1.17458333333,3.21475,-1.7185,1.12516666667
307.43,4.22658333333,3.975,1.73625,1.60458333333,-1.44866666667,1.9875,3.73558333333,-0.742249999999,1.64041666667
307.80,3.92291666667,4.26766666667,1.61675,1.61666666667,-1.39091666667,1.98525,3.78025,-0.665916666666,1.73566666667
308.17,4.747,4.87466666667,2.623,2.42558333333,-0.870499999999,2.6115,4.41041666667,0.0811666666668,2.42566666667
308.54,5.43958333333,5.19291666667,3.23033333333,3.18516666667,-0.1795,3.32,4.68816666666,0.7515,2.97225
308.90,5.40166666667,5.16533333333,3.45791666667,3.42575,-0.032166666665,3.3505,4.71425,0.902083333332,2.921
309.27,4.16675,4.08316666667,2.35991666667,2.32875,-1.36816666667,2.07808333333,3.44616666666,-0.12525,1.67091666667
309.64,4.71416666667,4.8155,3.02108333333,2.96008333333,-0.648999999998,2.75741666667,4.45058333333,0.557666666667,2.28108333333
310.01,4.17158333333,4.27966666667,2.53225,2.59133333334,-0.961916666667,2.52266666667,4.15191666667,0.117749999999,1.90408333333
310.38,3.91458333333,4.15691666666,2.42258333333,2.3255,-1.16275,2.36425,3.87608333333,-0.154916666666,1.56975
310.75,3.87616666667,4.06666666667,2.4475,2.12383333333,-1.08575,2.14283333333,3.7905,0.0285833333333,1.40958333333
311.12,4.27958333333,4.38308333333,2.90641666667,2.36075,-0.73366666667,2.45491666667,4.02566666666,0.508000000001,1.66483333333
311.49,3.88141666667,4.134,2.4785,2.17933333333,-0.963416666665,2.05766666667,3.741,0.289833333335,1.36558333333
311.85,4.00666666666,4.04433333333,2.6335,2.3795,-0.902750000002,2.03158333333,3.81858333333,0.310416666666,1.26016666667
312.22,3.73333333333,3.94283333333,2.50475,2.26666666666,-0.89525,1.70466666667,3.78091666667,0.114333333332,1.03825
312.59,3.23433333334,3.6325,1.99108333333,1.88416666667,-1.41816666666,0.942166666667,3.40908333333,-0.398333333334,0.631416666667
312.96,3.63775,4.04316666667,2.32316666667,2.244,-1.05775,1.16641666667,3.7465,-0.0395000000007,0.8205
313.33,4.39066666667,4.82875,3.02566666667,2.94408333334,-0.214,1.8745,4.4315,0.611416666665,1.50775
313.70,4.75316666667,5.39091666667,3.45666666667,3.60091666666,0.679083333332,2.26341666667,4.70158333333,1.03916666667,1.86208333333
314.07,5.30016666667,5.83541666667,4.1875,4.17725,1.77358333333,2.68683333334,5.25808333333,1.75283333333,2.561
314.43,5.203,5.775,4.18833333333,3.99391666667,1.77033333333,2.40716666667,5.34316666666,1.74875,2.623
314.80,5.39991666667,6.14441666667,4.47766666667,4.54433333333,2.0,2.54433333333,5.7555,1.98875,3.12225
315.17,5.68075,6.64841666667,4.78141666667,4.98625,2.58433333333,2.59558333334,6.11333333333,2.072,3.60891666667
315.54,6.16,7.50808333333,5.62533333333,5.41608333333,3.39375,3.16141666666,6.61333333333,2.87083333333,4.59083333334
315.91,6.014,7.72725,5.72266666667,5.52458333333,3.57808333333,3.27508333334,6.57341666667,2.8905,4.68533333333
316.28,5.90183333333,7.71958333334,5.53575,5.59491666667,3.52933333333,3.4465,6.57458333333,2.75025,4.66258333333
316.64,5.59916666667,7.59658333333,5.61116666667,5.30191666667,3.56625,3.31658333333,6.7285,2.55583333333,4.51741666667
317.01,4.90541666667,7.19466666667,5.1355,4.65116666667,2.95541666666,2.64041666667,6.18941666667,1.82891666667,4.17883333333
317.38,4.92808333333,6.8705,5.00008333333,4.53225,2.82975,2.66183333333,6.271,1.7745,4.13658333333
317.75,4.11175,6.11266666667,4.29466666667,3.58725,1.45208333333,1.87891666667,5.52708333333,1.07391666667,3.33091666667
318.12,3.30608333333,5.733,3.64041666667,2.88516666667,0.396249999998,1.23816666666,5.10158333333,0.4705,2.63741666667
318.49,2.96375,5.58025,3.54683333333,2.67866666666,0.198333333333,0.855833333333,4.66258333333,0.16125,2.05841666667
318.85,2.96025,5.67166666667,3.61941666667,2.63675,0.0496666666676,0.845750000003,4.53975,0.062,1.86566666666
319.22,2.74408333333,5.40041666667,3.361,2.66875,-0.17625,0.679833333332,4.39325,0.063,1.48533333333
319.59,2.79033333333,5.45416666667,3.526,2.96808333333,-0.0887499999993,0.646999999998,4.75666666667,0.1395,1.38241666667
