wavelength,Back_CyaLucf,Belly_CyaLucf,Breast_CyaLucf,Crissum_CyaLucf,Crown_CyaLucf,DorTail_CyaLucf,Patch10_CyaLucf,Patch11_CyaLucf,Rump_CyaLucf,Throat_CyaLucf,WingTip_CyaLucf
772.87,11.4318,43.54,20.4226,30.771,13.3018333333,10.6990333333,21.996,19.0830666667,14.183,37.9996,11.787
773.18,11.3029,43.7948,20.7185333333,30.7775333333,13.3106333333,10.7527,21.8418666666,19.0313333333,14.0155333333,37.9810666667,12.1102
773.50,11.1351,44.5035666667,20.8484,31.0070666667,13.5384333333,10.7086,22.0326666667,19.3894,13.972,38.2888,12.3403333333
773.81,11.4226333333,45.7174333333,21.3622,31.9952,13.9468333333,10.9782,22.6184,19.7729333333,14.2849333333,38.9372666667,12.9952
774.12,12.8867,46.6426,22.7427333333,32.9202666667,15.4081333333,12.3079,23.8089333333,21.1479333333,15.5667333333,39.9085333334,14.5822
774.43,13.3237,46.9819,23.0663333333,33.4296666667,15.7544,13.0349666667,24.2744,21.4488666667,15.8508666667,40.3175333333,15.0757333333
774.74,13.9125,47.2794666667,23.4174666667,33.641,16.0467,13.3571666667,24.3642666667,21.9082,15.9577333334,40.6057333333,15.3903333333
775.05,14.8046666667,47.7354,24.0667333333,34.4861333333,16.6088333333,14.1100333333,24.959,22.7544666667,16.7002666666,41.3311333333,16.0248666667
775.36,14.8909666667,47.5136333333,24.2188666667,34.8882666667,16.8467333333,14.3078,25.3324,22.8412666667,17.0627333333,41.1136666667,16.482
775.67,15.578,47.741,25.1032666667,35.5395333333,17.5611,15.0336333333,25.9087333333,23.5059333334,17.7650666667,41.4099333333,17.4147333333
775.98,15.6309333333,47.7436666667,25.2030666667,35.682,17.3935666667,14.9404333333,25.699,23.433,17.277,41.4003333333,17.6222666667
776.30,15.7413333333,47.8742333333,25.0958,35.6309333333,17.2926666667,14.8355666667,25.5178666667,23.6474666667,17.1281333333,41.6298,18.0658
776.61,16.2867,48.4876,25.5711333334,36.2496666667,17.7719333333,15.3836333333,26.3608,24.1992666666,17.9026666667,42.4820666667,18.5441333333
776.92,16.8739666667,48.583,25.979,36.6935333333,18.0516666667,15.8742333333,26.7252,24.3647333333,18.4200666667,42.6384666667,19.0004
777.23,16.2177333333,47.8210666667,25.2268,35.6075333333,17.223,15.3562666667,26.0078,23.8848666667,17.9258,42.3572666667,18.326
777.54,14.5898666667,46.6988,23.6976,34.5626,15.6802666667,13.8165666667,24.6543333333,22.4634,16.6592666667,41.026,16.9963333333
777.85,14.0837666667,46.4946666667,23.4167333333,34.3340666667,15.1200333333,13.3131666666,24.3264666667,21.6931333333,16.0778666667,41.0159333333,16.2596666667
778.16,14.3755,46.5899,23.9079333333,34.498,15.6475,13.3155333333,24.7100666667,21.7728,16.5208666666,41.3434666667,16.2656
778.47,15.0254,47.1664666667,24.6879333333,35.1294,16.4663,14.1475666667,25.4338,22.5164666667,17.3669333333,41.9582666666,17.2197333333
778.78,16.1197333333,48.092,25.8346,35.9938666667,17.2725666667,15.0001666667,26.0195333333,23.8316,18.1716666667,43.1740666667,18.0585333333
779.09,16.3078666667,47.8429666667,26.0011333333,36.2950666667,17.4637,15.0051333333,25.9958666667,23.9782666667,18.4054666667,43.1838,17.8688
779.40,15.7765,47.0161333333,25.3727333333,35.5330666667,16.9953666667,14.6273333333,25.3829333333,23.3282,18.0952,42.1634666667,17.1998
779.71,15.7858,47.2629,25.6962,36.0074,17.268,14.7784333333,25.7911333333,23.4388666667,18.3808,42.6106666667,17.3470666667
780.02,15.2157,46.5899666667,24.9669333333,35.3190666667,16.9658666667,14.2122666667,25.0146,23.0552666667,17.8184,41.7792,16.9022
780.33,13.6905,44.9866,23.2359333333,33.4470666667,15.4059,12.5786333333,23.4414666667,21.3312666667,16.0877333333,40.5788666667,15.2975333333
780.64,13.6668,44.7049333333,23.3061333333,33.8360666667,15.5272333333,12.4998333333,23.5464,21.3279333333,16.0218,40.0162666667,15.0054
780.95,14.8075333333,45.1243,24.3189333333,34.7693333333,16.8824,13.8821,24.6847333333,22.4133333333,17.2646,41.0264666667,16.0087333333
781.26,15.1925333333,45.1898,24.3789333333,34.6491333333,17.1362,13.732,24.7720666667,22.7408666667,17.5156666667,40.9554,16.38
781.57,15.2935666667,45.5814333333,24.2856666667,35.2049333333,16.9656666667,14.0558666667,24.9168,22.9457333334,17.5858,41.135,16.5505333333
781.88,14.4114333333,44.4426,22.8901333333,34.1856666667,15.7747333333,12.5429666667,24.1490666667,21.6089333333,16.63,39.9490666667,15.2582666667
782.19,13.6279666667,43.7598,21.5506666667,33.5792666667,15.0157,11.4192666667,23.5994,20.2574,16.0,39.422,14.5695333333
782.50,13.1800333334,44.1544333333,21.0522666667,33.05,14.9031333333,11.2863,23.5616666667,19.6993333333,15.8023333333,39.2771333333,14.5129333333
782.81,13.1309,44.6010666667,21.4142,33.5448,15.2787333333,11.652,23.9788,20.3404,15.933,39.8944666667,14.6128666667
783.12,14.0886333333,45.2406333333,21.9478666667,34.1324666667,16.0396,12.3564666667,24.7652666667,21.0789333333,16.9379333333,40.4199333334,15.1412666667
783.43,13.8558666667,44.7152,21.3286666667,33.8412,15.4324,12.1581666667,24.5172666667,20.6376666667,16.6047333333,40.5552,14.6088666667
783.74,13.9375333333,44.7978333333,21.6548,34.0773333333,15.5713666667,12.4971666667,24.7202666667,20.7974666667,16.756,40.6369333333,14.9999333333
784.05,13.8272666667,44.617,21.337,33.4517333333,15.2499,12.1917,24.407,20.6743333333,16.3384,40.9761333333,14.9482
784.36,13.4013666667,44.7133,20.928,33.1087333333,14.6158333333,11.7079666667,24.2139333333,20.1654666667,15.6382666666,40.3251333333,14.8403333333
784.67,13.4767,44.1616,21.1940666667,33.029,14.6413666667,12.3469,24.419,20.0703333333,15.8911333333,39.9062666667,15.0716666667
784.98,13.1205333333,43.6104333333,20.8748666667,32.2134,14.1587333333,11.8371333333,24.1061333333,19.236,15.2990666667,38.8336666667,14.5407333333
785.29,12.5975,43.1312,20.4807333333,31.6622666667,13.6676333333,11.5948333333,23.5004666667,18.7159333333,14.5470666667,38.4168,14.0603333333
785.60,13.4122,44.3587666667,21.9515333333,32.8658666667,14.7328,12.8804666667,24.3996,19.8948666667,15.4836,38.9484,14.6829333333
785.91,14.0390666667,44.4299333333,22.3796666667,33.2634,14.8323333334,13.1117333333,24.6019333333,20.2041333333,15.8179333333,39.4576666667,14.9022
786.22,13.8980333333,44.0949,21.7956,32.5514,14.0285666667,12.4212,24.0312666667,19.2644666667,15.4705333333,38.8764666667,14.3354666667
786.53,12.2298333333,42.1045,20.1308,30.7225333333,12.2725333333,10.9044666667,22.0591333333,17.7247333333,13.6747333333,36.6384,12.7245333333
786.84,12.519,42.7699333333,20.9918666667,31.1411333333,12.8318666667,11.3272333333,22.3780666667,18.1403333333,13.8968,36.5736666667,13.2375333333
787.14,13.9752333333,43.9972333333,22.3912666667,32.3634666667,14.1018666667,12.774,23.4710666667,19.5976666667,15.3553333333,38.0276,14.4298
787.45,15.3001,45.0448,23.5261333333,33.3604,15.1179333333,14.4659666667,24.4552,20.6300666667,16.7072,38.6578666667,15.4794
787.76,15.7534,45.3224333333,23.8265333333,33.5122,15.2520333333,14.6803333333,24.851,21.0677333333,16.9538,39.1544,15.3930666667
788.07,15.6187666667,45.6862666667,23.8559333333,33.6798666667,15.5157666667,14.4626333333,24.7712666666,21.2075333334,17.0104666667,39.3935333334,15.2937333333
788.38,14.9933333333,45.2824333333,23.4913333333,33.0602,15.6547,14.2062666667,24.5408,21.2746,16.8406666667,39.3468,15.2074666667
788.69,15.3120333333,45.9895,23.9681333333,33.2960666667,15.9442,14.6347,25.1791333333,21.6360666667,17.2110666667,39.6546,15.7555333333
789.00,15.2127333333,45.4505666667,23.4681333333,32.6674,15.7178666666,14.6683,25.2234,21.4274666667,17.2509333333,39.5718666667,15.8656666667
789.31,14.9959333333,44.6964666667,23.1504,32.3416,15.4972,14.4337,24.8368666667,21.2622666667,16.9346,39.1990666667,15.6668666667
789.62,15.3984666667,45.3528333333,23.8610666667,33.0316666667,16.1630333333,14.9002666667,25.5897333333,22.2886,17.5066666667,40.2531333333,16.5803333333
789.92,15.7573,46.0283333333,24.6710666667,33.5820666667,16.617,15.4643333333,26.4787333333,22.7363333333,18.1867333334,40.89,16.9598
790.23,14.7229333333,44.9198,23.4937333333,32.4050666667,15.1955,14.2194,25.5922,21.5356666667,17.3502666667,40.1012,15.4878666667
790.54,13.6866666667,44.2667,22.3792,31.9552,13.8662333333,12.6678333333,24.7232,20.7066666667,16.0306,39.2403333333,14.2403333333
790.85,12.8978,44.2317666667,22.0729333334,31.8676,13.505,11.8215,24.6488666667,20.3616666667,15.4305333333,39.3925333333,14.0202666667
791.16,12.4853,43.5415333333,22.0938666667,31.4135333333,13.4792333333,11.2364666667,23.8086666667,19.8633333333,14.9486666667,38.8443333333,14.1286666667
791.47,13.0287333333,44.3459666667,22.5640666667,32.1732,13.9231666667,11.6057333333,24.3846666667,20.5896666667,15.173,39.6024666667,14.3395333333
791.78,14.5557666667,45.6113,23.9331333333,33.9691333333,14.9000333333,13.1792333333,25.7226666667,21.947,16.5258666667,41.1667333333,15.726
792.08,16.1012333333,46.6497666667,25.1072,35.6827333333,16.2181666667,14.7424,26.8340666667,23.494,18.1392666667,42.5568666667,16.9478
792.39,15.0274333333,45.9596333333,24.4331333333,35.1025333333,15.2015333333,13.7193,25.4849333333,22.6365333333,16.8716,41.8238666667,16.2432
792.70,14.6408666667,46.9684333333,24.3843333333,35.3728666667,15.0710666667,13.6664333333,25.7024,22.7608666667,16.7188,41.7619333333,16.2953333333
793.01,14.6201666667,47.1150333333,24.4831333333,35.3387333333,15.4312666667,14.1617,25.9276,22.6421333333,16.9472666667,41.006,16.3452
793.32,15.0121666667,47.6028,24.594,35.8618666667,15.6269,14.5077333333,26.0517333333,22.7564666667,17.0432666667,41.9966,16.9742
793.62,15.7728666667,47.9609,25.4382666667,36.5286666667,16.5700333333,15.5763666667,27.0186,23.5955333333,17.7088,42.9261333333,18.2883333333
793.93,16.8283,48.1998666667,26.1720666667,36.7952666667,17.5931,16.5413333333,27.4447333333,24.4642,19.1032666667,42.7695333333,19.5054666667
794.24,16.3394333333,47.3113666667,25.7986,36.3264666667,17.2595333333,15.9765333334,26.8544,23.7317333333,18.7756,41.8853333333,18.9894
794.55,16.9156333333,47.7788666667,26.0976666667,37.0448666667,17.7756666667,16.8605666667,27.3004,24.177,19.6509333333,42.4960666667,19.347
794.86,16.2842,46.9753666667,25.4516,36.3228,16.7599333333,16.0397,26.6474666667,23.1114666667,19.1386,42.0636666667,18.8877333333
795.16,15.4702,46.3116,24.792,35.3422666667,16.3084666667,14.8113333333,25.6302666667,22.073,18.3684666667,40.8574,18.0166
795.47,14.5562333333,45.1771333333,24.1392666667,34.1548666667,15.8545,14.0514666667,24.5846,21.2730666667,17.4914666667,39.7993333333,17.3346
795.78,15.7124666667,45.7218666667,25.0908,34.5152,16.8082333333,14.7369333333,25.6446666667,21.9452,18.6765333333,40.4370666667,18.178
796.09,16.4517333333,45.6131333333,25.7645333333,34.7865333333,17.5992333333,15.3678666666,26.1276666667,22.5310666667,19.6063333333,41.2171333333,18.6678666667
796.40,16.3361333333,44.9741666667,25.1925333333,34.2007333333,17.0913666667,14.6648333333,25.7022,22.105,19.1567333333,40.9886666667,17.7918
796.70,15.5627,44.5218,24.4221333333,33.4058,16.3861,13.6923,24.9833333333,21.5504,18.6365333333,39.7827333333,16.7120666667
797.01,15.7225,44.1286333333,23.8963333333,32.958,16.5713,13.3779,24.2298666666,21.4239333333,18.4748666667,39.4221333333,16.4134666667
797.32,14.8399666667,43.3029666667,23.1583333333,32.1862,15.8454,12.6841666666,23.6232666667,20.453,17.2464,38.7016666666,15.302
797.63,13.9677,42.2443333333,22.0066666667,30.9422666667,14.8674,11.5858666667,22.6533333333,19.4328,15.9743333333,37.6578,14.2544
797.93,13.0930333333,41.6853666667,20.8996,30.0122666667,13.7615,10.3018333333,21.7129333333,18.2808,14.8552,36.8516666667,13.6723333333
798.24,13.5244,42.1564666667,21.2325333333,29.8891333333,14.2022,10.4900333333,21.7312666667,18.8355333333,15.0646,36.9316,14.1896666667
798.55,13.2723333333,41.3369666667,20.5372,29.1452666667,13.6843666667,10.4639333333,21.1782666667,18.5104,14.6336,35.9888,13.7485333333
798.85,13.6290666667,41.3895333333,21.1828666667,29.1866666667,13.7583666666,10.4498666667,21.7375333333,18.6322,14.9846666667,36.5002666667,13.9185333333
799.16,12.5954666667,41.247,20.4834666667,28.6324,12.8467333333,9.54503333333,20.9543333333,18.0852666667,13.7467333333,36.1386666667,12.9960666667
799.47,11.9107,41.3282,20.039,28.3985333333,12.2494,8.99726666666,20.3124666667,17.7408666667,12.9167333333,35.7161333333,12.4869333333
799.78,10.9835,40.9604,19.3135333334,27.8482,11.7062666667,8.1091,19.2540666667,17.0693333333,12.1319333333,35.5578,12.2705333333
800.08,11.3435333333,41.2592333333,19.5218666667,28.0943333333,12.064,8.35026666667,19.6093333333,17.2592,12.1279333333,36.1077333333,12.9426
800.39,11.7695666667,42.5967333333,20.3839333333,29.2425333333,12.2233333333,8.58996666667,20.6772666667,17.8499333333,12.5862,37.0469333333,13.7452666667
800.70,11.6917666667,43.1505666667,20.3298,29.2401333333,12.3907,8.59503333333,21.1828,17.7992,12.7311333333,37.5698,14.1434666667
801.00,13.2076333333,44.8525333333,21.6306,30.6106666667,13.7247666667,10.0574666667,22.6938666667,19.4683333333,14.8203333333,38.9582666667,15.2228
801.31,13.171,45.6624666667,22.2074666667,31.2809333334,13.9165666667,10.4391666667,22.9014,20.0368,15.1422,39.3796,14.9503333333
801.62,12.5204,44.8329333333,21.7372,31.0838,13.2516666666,10.1038666667,22.8434,19.3244666667,14.729,38.9236666667,14.432
801.92,12.123,46.0947666667,22.1857333333,31.8448666667,13.1532,10.1372,23.6035333333,19.5535333333,14.8454666667,40.6267333333,14.4613333333
802.23,10.7609,46.095,20.5716666667,31.3043333334,12.0814,9.01770000001,22.2866666667,18.8245333333,13.4782666667,39.6215333333,13.438
802.54,11.0751333333,45.8404,20.353,31.6567333333,12.15,9.41823333333,22.2622666667,18.8448,13.8146666667,39.1576666667,13.6301333333
802.84,10.7705666667,45.4260333333,19.9433333333,30.9084666667,11.3868666667,8.81593333333,22.2384666666,17.9968666667,13.4226,38.6861333333,13.3008666667
803.15,10.7402,45.9347333333,19.9582,31.2841333333,10.9117333333,9.12166666667,22.2,17.7834,13.3164666667,38.6199333333,13.4589333333
803.46,10.2774,45.847,19.9076,30.9794,10.4372333333,8.94903333333,21.9755333333,17.6040666666,13.2828,38.4196,12.8458
803.76,7.88956666667,44.6667,17.8938666667,28.9511333333,8.2293,7.3123,19.7962,15.3205333333,10.8026,36.2038666667,10.3609333333
804.07,6.86213333333,43.5584666667,16.9086666667,28.1443333333,7.28660000001,5.87273333333,18.4288,14.5902666667,9.89379999999,35.0998666667,9.24866666667
804.38,5.40313333333,42.8103666667,16.1482,27.3898666667,5.70369999999,4.13943333333,17.3420666667,13.2374,8.32233333334,34.0218,8.38360000001
804.68,6.38816666667,43.0505,16.5468,27.3266,6.401,4.84146666666,18.4918,13.9674,8.96313333334,34.3616,8.79173333333
804.99,5.61663333334,41.3230333333,15.6467333333,26.5130666667,5.98783333333,4.21676666667,17.6184,12.8893333334,8.46786666667,32.9319333333,7.65673333334
805.30,5.47596666667,40.2389666667,15.1446666667,26.3563333333,5.98736666667,3.5094,16.8636666667,12.738,8.3522,32.109,7.25353333333
805.60,5.89753333333,39.8967,15.5912666667,26.2696,6.20746666667,4.2723,17.4854666667,12.5972,8.48633333333,31.8776666667,7.36973333333
805.91,5.03333333333,39.0191333333,14.7963333333,25.1538,5.8063,3.71986666667,16.9907333333,11.9036,7.69753333333,31.2383333333,5.89346666666
806.21,6.06286666667,40.1007666667,16.0082666667,26.9518,7.0357,5.22016666667,17.8533333334,13.1908,8.73799999999,32.6876,6.9268
806.52,6.93496666667,40.0121666667,16.9968,27.2855333333,7.84243333333,5.8085,18.4818,14.0262666667,9.34813333333,32.5742666667,7.80526666666
806.83,7.53159999999,39.8082666667,17.4051333333,27.5722666667,8.94326666666,6.43430000001,19.1023333333,14.9080666667,9.5798,33.2028666667,8.64926666666
807.13,8.93843333333,40.571,18.6731333333,28.5644666667,10.9047,7.82063333333,20.2574666667,16.4614666667,11.2022666667,34.1134666667,10.3418
807.44,9.74416666665,41.8066666667,19.7239333333,29.5656,11.7499333333,9.26923333333,21.2586,17.5152666667,12.2128,35.0466666667,11.0353333333
807.74,10.1981666667,41.8971666667,19.5064,29.7976666667,12.6214666667,10.0807666667,21.4399333333,18.0016,12.6456666667,35.1698,11.8284666667
808.05,10.1402666667,42.4340333333,19.6288,30.5034,13.0898666667,10.4454666667,21.1964,18.4900666667,12.8712666666,35.3877333333,12.7640666667
808.35,10.5604666667,43.9566,20.2174666667,30.8574,13.5089666667,11.1961666667,21.606,19.2136666667,13.2914666667,36.261,13.9859333333
808.66,11.0175,44.6912,20.3574666667,31.0600666667,13.6954,12.0862,22.2223333333,19.6168666667,13.3417333333,36.5859333333,14.6359333333
808.97,10.5453666667,45.04,19.8139333333,30.9219333333,13.4574,11.2677333333,21.6578666667,19.3439333333,12.8545333333,37.2872666667,14.4502666667
809.27,10.3382666667,45.2592666667,19.8106,30.8435333333,13.1934,10.9471666667,21.1908666667,18.8904,12.6658,37.5464,14.7768666667
809.58,9.1813,44.3155,18.4266666667,29.2042666667,12.3465666667,9.64983333334,19.8180666667,17.9446,11.2142,35.6890666667,13.4788
809.88,8.64433333333,44.7818,18.1708,29.3408,12.1495666667,9.29896666667,19.8329333333,18.0964666667,10.7985333333,35.9700666666,12.7763333333
810.19,9.90743333334,45.7929333333,19.4916,30.4947333333,13.3241,10.5872333333,20.7489333333,19.0845333333,12.2236666666,36.3938,14.1378666667
810.49,9.78876666666,46.3881666667,19.1931333333,31.2488,12.8530666667,10.5764,20.6724,19.0489333333,12.2574666667,37.3295333333,14.0345333333
810.80,10.7963,46.6572666667,19.914,31.9218666667,13.9866333333,11.3875333333,21.5259333333,19.7711333333,13.4764666667,37.9302,15.1644
811.10,9.91693333334,45.9581,19.345,31.3098,12.5073666667,10.7625333333,20.6840666667,18.4358666667,12.3753333333,37.2728,14.5553333333
811.41,8.82096666667,44.3829666667,18.6667333333,30.199,11.2189666667,9.7214,20.1691333333,16.9452666667,11.0946,36.9154,13.5424
811.71,8.39533333333,44.974,18.6481333333,30.7532666667,11.3468333333,9.40150000001,20.6605333333,16.8008,11.3210666667,37.7193333333,13.7357333333
812.02,8.41866666666,44.8061,19.1110666667,30.6874,11.3953,9.26613333333,20.7856,16.3927333333,11.473,38.1603333333,13.8086666667
812.32,9.07886666667,44.3614666667,19.6844666667,30.8193333333,12.2493333333,10.0153333333,21.1909333333,17.0483333333,11.9491333333,38.0254,14.9007333333
812.63,10.9119333333,45.4658333333,21.8439333333,31.9959333333,14.1844,11.6058333333,22.9179333333,18.9058,13.1306666667,38.9259333333,17.0010666667
812.93,10.9814,44.79,22.2761333333,31.9373333333,13.9353,11.7148,23.3687333333,18.867,13.7581333333,39.1402,17.6227333333
813.24,11.6372666667,42.7371,22.4536666667,31.603,14.6676333333,12.1065,23.2159333333,18.8367333333,14.35,38.1624,18.0548
813.54,10.9818,43.4289666667,22.0242,31.3593333333,13.7210333333,11.1732,22.7594666667,18.0664666667,13.2325333333,37.6134,16.9384
813.85,11.2831666667,43.0627,22.3559333333,30.8571333333,13.8396333333,10.9723666667,23.0375333333,18.1354,12.9923333333,37.1528666667,17.5638
814.15,10.8170333333,42.9626666667,22.6164,30.1254,14.0951,10.6767666667,23.2180666667,17.8946666667,12.6615333333,36.5512666667,17.4738666667
814.46,10.1406666667,41.8924,21.7871333333,29.3473333333,13.6847,9.71876666668,22.6505333333,17.4398,11.6767333333,36.2450666667,16.0442666667
814.76,10.6469,41.9751333333,21.5999333333,28.8889333333,13.8665666667,9.72833333335,22.6368666667,17.4814666667,12.4049333333,35.3874666667,15.6050666667
815.07,11.6522,41.8158,21.58,28.9209333333,14.1426333333,10.0819,22.8131333333,18.3910666667,12.7265333333,35.1444,15.4432666667
815.37,12.2190333333,41.5685666667,22.0467333333,28.876,14.352,10.3826,23.0895333333,19.0148,13.1038,35.2464,15.9734666667
815.68,11.9971666667,40.9678,21.6524666667,28.8386,13.8763666667,9.98593333334,22.5683333333,18.7914,13.1067333333,34.2019333333,14.9197333333
815.98,12.3060666667,42.1967333333,21.6831333333,30.1474666667,14.0513333333,10.5563333333,22.853,19.5338666667,14.2463333333,35.3114,15.5587333333
816.29,13.2861,44.2328,22.8314,31.6478666667,15.2319666666,11.3826,24.053,20.8712666666,15.0756666667,36.5153333333,17.0549333333
816.59,15.869,48.4283,25.3088666667,33.9982666667,17.3980333333,14.3163,26.9041333333,23.3239333333,17.4738666667,39.7624666667,19.9146
816.89,17.4381333333,48.448,26.1891333333,34.9955333333,19.1001333333,16.5747,27.7136,24.6097333333,18.9072,40.7346666666,21.5702666667
817.20,17.9777,47.7921666667,26.4595333333,35.0668,19.2324,17.2142,27.6324666667,24.4416,19.7068666667,40.1294666667,21.7164
817.50,17.5668,47.6786666667,25.8915333333,34.8406,18.1998666667,17.0628,26.4857333333,23.7640666667,18.9750666667,39.9396666667,21.8779333333
817.81,18.6923,48.6962666667,27.4669333333,35.5858,19.5296666666,18.1559666667,27.896,24.901,20.4786,41.122,23.3002666667
818.11,18.7253666667,49.1313666667,27.7685333333,35.8584666667,19.8311666667,18.4237666667,28.0578666667,25.0986,20.4744666667,41.6404,23.5143333333
818.41,18.4193666667,48.9828,27.4257333333,35.7276666667,19.417,17.9890333333,27.6525333333,24.8982666667,19.9216666667,41.2127333333,23.1377333333
818.72,18.4978,49.9364666667,27.3616666666,36.0688666667,19.5665333333,17.8961666667,27.8998666667,25.0148666667,20.2465333333,41.3154666667,23.2063333333
819.02,19.8798666667,52.0127,28.9476666667,37.4575333333,21.0204,19.4209333333,30.0284,26.5535333333,21.7442666667,43.0721333333,25.0846
819.33,18.8594,50.6294,27.8138,36.6634,19.9934333334,18.3547,29.4002666667,25.6243333333,20.649,42.0453333333,23.9134
819.63,17.7562333333,49.6174,26.6195333333,35.4064,18.6159666667,16.8049333333,28.2803333333,24.6113333333,19.4699333333,41.1188666667,22.2142666667
819.93,16.4967333333,48.5399,25.1812,34.4638666667,17.6275333333,15.3993666667,27.1585333334,23.5742,18.5298,40.0203333333,20.5677333333
820.24,15.4152666667,47.1899333333,24.1041333334,33.3930666666,16.2567,13.9033333333,25.8851333334,22.4556666667,17.412,39.3294666667,19.3338
820.54,15.2342,47.2816666667,23.8450666667,33.4056,16.0607666667,13.5683666667,25.7224666667,22.5356,17.0880666667,39.5261333333,18.6795333333
820.85,15.4332333333,47.0825333333,23.9176666667,33.6248,16.1174666667,13.4468666667,25.8045333333,22.7244,17.2021333333,39.6932,18.3706666667
821.15,15.3172666667,46.6836,23.7608666667,33.5616,15.9941,13.4264666667,25.4602666667,22.6146666667,17.1650666667,39.3756666667,18.18
821.45,15.3914,46.8786666667,24.0311333333,33.8214,16.1625333333,13.6417,25.64,22.8164666667,17.3278666667,39.5073333333,18.2012
821.76,15.2018333333,46.7626,24.1359333334,33.8892,16.1676,13.7486,25.6480666667,22.8532,17.3906666667,39.6900666667,18.0496666667
822.06,15.0658666667,46.5541,23.9684666667,33.7815333333,15.9419333333,13.6736333333,25.4634,22.6734,17.2063333333,39.5442,17.8662666667
822.36,14.6608333333,46.1013666667,23.6231333333,33.4868666667,15.5387333333,13.2981666667,25.0014,22.3064666667,16.8229333333,39.3533333333,17.3414666667
822.67,14.8053,46.0452,23.7295333333,33.4299333333,15.6401333333,13.3843666667,25.0092,22.3638,16.9334,39.3508,17.3928
822.97,14.9567,45.8476333333,23.7351333333,33.5434666667,15.8554,13.5806666667,24.9746666667,22.2855333333,17.1176,39.5034666667,17.4299333333
823.27,14.7163333333,45.5314,23.6066,33.4022,15.5122333333,13.3710333333,24.6416,22.0990666667,16.8437333333,39.4464666667,17.1308666667
823.58,14.9071,45.7043333333,23.8588666667,33.6658,15.7016,13.5834333333,24.9687333333,22.2895333333,17.0616666667,39.6408,17.2028
823.88,14.6030666667,45.5983,23.685,33.4934666666,15.4523666667,13.4087333333,24.7774666667,22.0704,16.8582666667,39.5692,16.9841333333
824.18,14.2740333333,45.5413333333,23.5444666667,33.2612666666,15.1664666667,13.3086666667,24.6800666667,21.7146,16.6533333333,39.392,16.6738
824.49,14.3049333333,45.9427333333,23.6196,33.3107333333,15.2461666667,13.4883,24.8908666667,21.7464666667,16.661,39.6177333333,16.7243333333
824.79,14.3654,45.4968,23.4883333333,33.2340666667,15.1644,13.5443,24.8605333333,21.6474666667,16.6182,39.5734,16.7249333333
825.09,14.3700666667,45.2937666667,23.2533333333,33.1189333333,15.0184,13.4363666667,24.6805333333,21.3648666667,16.3722666667,39.4192666667,16.706
825.39,14.8385,45.4483333333,23.6915333333,33.3887333333,15.4977,13.7813333333,24.9607333333,21.8836,16.7511333333,39.8514666667,17.2226666667
825.70,14.6912,45.3439666667,23.5485333333,33.0046666667,15.3733666667,13.4883666667,24.6880666667,21.7296666666,16.4915333333,39.4778,16.9156
826.00,14.2511333333,45.4629666667,23.2058,32.8065333333,14.8763333333,13.1150666667,24.2914666666,21.3054,16.1674,39.3826666667,16.5099333333
826.30,14.3086333334,45.6930333333,23.4190666667,32.7624666667,14.8284333333,13.3234333333,24.5412,21.4818666667,16.1320666667,39.3566666667,16.7328
826.61,14.1154,45.4311666667,23.2082,32.5330666667,14.8357333333,13.1265333333,24.5022666666,21.1172666667,16.068,38.9728,16.665
826.91,14.0381333333,45.4224666667,23.2197333333,32.3880666667,14.8061666667,13.0393333333,24.2217333333,21.0956,16.1555333333,39.0548,16.8036666667
827.21,14.4498333334,45.1950333333,23.5745333333,32.5175333333,15.3569,13.3843333333,24.4136666667,21.4933333333,16.6568,39.0848666667,17.3272666667
827.51,14.9649666667,45.8626,23.9886,33.0592,15.8509,13.7446,24.7810666667,22.1566666667,17.1281333333,39.5585333333,17.9604666667
827.82,14.8832,45.6333333333,24.0645333333,33.1927333333,15.7603333333,13.6783666666,24.6206666667,22.1868,17.1334666667,39.4300666667,17.7684666667
828.12,14.3759,45.5914333333,23.8853333333,32.9437333333,15.3877666667,13.3296666667,24.0728,21.9696666667,16.7027333333,39.2496666667,17.6082666667
828.42,14.5039333333,45.7674666667,24.2839333333,32.8286,15.4770333333,13.4662666667,24.2382666667,22.2461333333,16.9418666667,39.3778,18.0346
828.72,13.8189666667,45.9032666667,23.8147333333,32.5474666667,15.1152333333,13.0473333333,23.8558666667,21.5843333333,16.6337333333,39.0452666667,17.6051333333
829.02,14.3655,46.6869333333,24.3072,33.3109333333,15.9168333333,13.94,24.7414,22.2341333333,17.5598666667,39.7895333333,18.7508666667
829.33,14.2828333333,46.7703666667,24.184,33.2097333333,16.0337,13.7684666667,24.9554,22.3096,17.7003333333,39.7576,19.0900666667
829.63,14.1452666667,47.5421333333,24.2142666666,33.7254666667,16.2634333333,13.7395,25.33,22.7119333333,18.1552666667,39.7736,19.2213333333
829.93,14.8234,48.5375333333,25.0875333333,34.3286666667,16.9923333333,14.3871666667,26.1812,23.8402,19.1582,40.7618666667,20.5589333333
830.23,14.2290666667,48.9025333333,24.6290666667,34.2632666667,16.6291333333,14.1879,26.1606666667,23.7607333333,18.701,40.4854666667,20.6906666667
830.54,15.5921,50.0868666667,26.101,35.5958,17.9072666667,15.4413333333,27.6998,24.9923333333,20.3168,41.7194666667,22.1643333333
