wavelength,Back_SicLuam,Belly_SicLuam,Breast_SicLuam,Crissum_SicLuam,Crown_SicLuam,DorTail_SicLuam,Patch10_SicLuam,Rump_SicLuam,Throat_SicLuam,WingTip_SicLuam
196.65,-361.333333333,-54.0000000002,184.666666667,-2.39393939386,-274.666666667,-130.0,-103.0,-105.666666667,-210.666666667,122.666666667
197.03,-161.5686,3.13719999994,151.9608,39.6256878788,-104.3136,-21.5685999999,-17.0587,-21.5685666666,-85.8823666667,79.9999333333
197.40,611.111066666,126.666666667,-427.777766667,-44.8990939392,395.555533333,125.5556,202.222166667,157.777666667,322.222333333,-53.3333333334
197.78,276.666666667,85.4166666666,-126.25,34.1287878789,182.916666667,92.9166666667,108.333333333,107.083333333,186.458333333,41.6666666667
198.16,202.528733333,100.23,-28.9654333333,87.2726666667,161.379333333,111.264266667,105.517333333,114.4828,166.896566667,84.8276
198.54,-2.66121796163e+15,-6.78098807529e+14,1.75921860444e+15,-8.17091616278e+14,-1.92767711323e+15,-1.15148854109e+15,-7.0155505559e+14,-8.72145950567e+14,-1.95539813366e+15,-4.94713595432e+14
198.92,-127.619066667,24.4443333333,188.254166667,-13.0880969697,-73.6506666668,-27.6190666667,24.9206000001,-4.1269666666,-96.9839333333,15.8728000001
199.30,-48.3333333333,17.8333333333,97.1666666667,-5.46969696966,-26.4999999999,-7.8333333334,27.4166666667,-4.1666666666,-44.3333333333,5.16666666674
199.68,-19.1955333333,16.2068000001,74.2529333333,9.99993333326,-4.25266666667,10.9194666667,30.4597,8.33343333332,-16.7241999999,10.23
200.06,-27.282,4.71806666668,58.2564,-0.041918181828,-11.6922,2.97446666666,25.0255666667,-6.76933333333,-22.7692,-1.64113333334
200.44,-38.6475333333,-12.6569333334,39.5653,-15.6170393939,-24.4443333333,-7.34306666667,6.61823333334,-23.6713333333,-36.9080666667,-9.66193333333
200.82,-31.982,-10.6306000001,38.4685,-13.1983060606,-15.8558,-0.90080000002,8.69359999999,-18.4685333334,-30.2703666666,-4.7748
201.19,-55.4590666667,-28.5989999999,20.6762666667,-36.7063060606,-36.8116,-23.1883333333,-8.01946666668,-40.4347666667,-52.8985666666,-25.0239333334
201.57,-67.5489333333,-45.7842666666,-2.59793333332,-58.1195030303,-51.5686666666,-39.4118666667,-19.8038333333,-65.1470999999,-68.3331000001,-37.3528000001
201.95,-47.6422666667,-34.3902666667,0.5284,-43.4737151515,-32.9268666667,-24.1464,-10.4472,-50.8130333333,-45.8129000001,-19.8372666667
202.33,-17.9014,-5.3704,16.9135,-12.2335090909,-2.46913333335,2.03713333335,11.9751333333,-20.3086333333,-12.0061,6.4816
202.71,-26.5333333333,-8.79999999999,9.56666666668,-18.8272727273,-9.66666666666,-1.80000000001,4.90000000001,-30.4,-21.7,1.06666666666
203.09,-40.625,-24.9306,-7.29180000001,-38.0965333333,-26.5972,-15.1389333333,-6.28466666666,-46.8055666667,-35.5208,-15.7638666667
203.47,-43.0712,-20.5991999999,-6.89139999999,-39.5847424242,-25.5430666667,-14.3073333333,-2.73396666667,-45.3558333333,-33.9326,-14.9813333333
203.85,-60.8107333333,-27.7478666667,-13.1531,-55.4872393939,-35.4054,-26.1261333333,-13.0630333333,-60.9458666666,-45.0901000001,-22.5225333334
204.22,-72.1025333334,-30.7691333333,-20.9743,-74.8905212121,-45.5384666667,-33.0257333333,-26.2564666667,-70.2564999999,-57.3846333333,-29.3331333333
204.60,-57.1428666667,-16.4762666667,-13.8095,-63.7878363636,-32.2857333333,-26.8570666667,-10.9998,-54.5236666667,-40.3807666667,-22.1905333333
204.98,-50.1042666667,-12.1874666666,-7.08346666668,-64.5835272727,-34.9999333333,-30.4168,-0.520833333334,-55.1042000001,-36.2501,-25.8334000001
205.36,-36.6120666667,-3.60653333328,6.33863333332,-53.611469697,-20.0000666667,-16.9399333333,13.4972333333,-43.3880666667,-22.0765000001,-10.0546
205.74,-10.0392,15.9214666667,25.5292,-21.2050515151,4.31373333333,2.58813333334,24.3136333333,-7.33333333334,4.43126666668,4.8628
206.12,-9.80833333335,15.0957333333,29.1953333333,-22.6541545455,1.45599999999,-2.2222,21.6859,-6.24520000001,3.33336666665,-2.75866666667
206.50,-16.0317333333,8.17466666666,21.4287,-31.1436242424,-6.90480000001,-9.28573333334,10.4364333333,-12.8571333333,-1.11119999999,-17.3014
