wavelength,Back_TanVelm,Belly_TanVelm,Breast_TanVelm,Crissum_TanVelm,Crown_TanVelm,DorTail_TanVelm,Patch10_TanVelm,Patch11_TanVelm,Patch12_TanVelm,Rump_TanVelm,Throat_TanVelm,WingTip_TanVelm
644.51,4.87123333333,16.7546,11.5874666667,14.3126,4.54066666667,6.80507536232,10.5330666667,6.5438,12.6446666667,72.5006,9.74440000001,8.34453333334
644.84,4.90436666667,16.8005333333,11.6456,14.36138,4.58226666667,6.78926376811,10.5719333333,6.59593333333,12.6643,72.3657333333,9.80199999998,8.35186666667
645.17,4.87566666667,16.7847333333,11.6342,14.3565633333,4.57661333333,6.75746086957,10.5782666667,6.58933333333,12.6552,72.2387333333,9.82793333335,8.3194
645.50,4.89846666667,16.8196666667,11.6714,14.40946,4.63506666667,6.75553623189,10.6368,6.62566666667,12.6807,72.0511333333,9.86613333334,8.3714
645.83,4.89543333333,16.8224666667,11.6796666667,14.45054,4.68862666667,6.79303188406,10.6517333333,6.65446666667,12.6492333333,71.8185333334,9.86166666668,8.38433333333
646.16,4.85416666667,16.7614666667,11.6662,14.4295733333,4.66586666667,6.77333043478,10.5901333333,6.6116,12.5888333333,71.7546666667,9.85500000001,8.35706666667
646.49,4.81653333333,16.7285333333,11.6622,14.42185,4.60113333333,6.70087536232,10.5598,6.53106666667,12.5474,71.4874,9.81686666667,8.34066666667
646.82,4.72626666667,16.6654,11.611,14.36146,4.53806666667,6.63928985507,10.4961333333,6.43813333333,12.4734333333,71.2504,9.74699999999,8.29326666667
647.15,4.7472,16.6863333333,11.6213333333,14.3680366667,4.55997333333,6.63655072464,10.5278,6.4288,12.4775333333,71.0997333333,9.78106666668,8.2728
647.48,4.78333333333,16.7555333333,11.6614666667,14.4265633333,4.58658666667,6.65994202899,10.5479333333,6.48613333333,12.5313333333,70.9197333333,9.81539999999,8.32833333333
647.81,4.8418,16.8052,11.7103333334,14.4740633333,4.62338666667,6.69651884058,10.5775333333,6.54246666667,12.5796333333,70.8215333333,9.88859999999,8.3816
648.14,4.90866666667,16.9128,11.8035333333,14.6016733333,4.70064,6.73165217391,10.6899333333,6.61366666667,12.6829,70.8781333333,9.92966666667,8.4444
648.47,4.93336666667,16.9897333333,11.8457333333,14.6620233333,4.73306666667,6.79014492753,10.703,6.64926666667,12.6798666667,70.6427333333,9.94059999999,8.45586666667
648.80,5.05496666667,17.1186666667,11.9487333333,14.78085,4.81029333333,6.88329855073,10.7788,6.74066666667,12.788,70.4314,10.0272666667,8.5692
649.13,5.091,17.1948,11.9859333334,14.83381,4.84912,6.94764637681,10.7901333333,6.78066666667,12.8161333333,70.3421333333,10.0695333333,8.65466666667
649.46,5.11446666667,17.2754666667,11.9502,14.8698966667,4.85485333333,6.91248115942,10.7860666667,6.80746666667,12.8511333333,70.2339333333,10.072,8.72093333333
649.79,5.17853333333,17.4108666666,11.9527333333,14.9599233333,4.88962666667,6.93865507247,10.8627333333,6.87026666667,12.8905333333,69.9824666666,10.1287333333,8.77600000001
650.11,5.1836,17.4882,11.9050666667,15.05864,4.89297333333,6.96626666667,10.867,6.8928,12.9571333333,69.9565333333,10.1735333333,8.77280000001
650.44,5.2184,17.6101333333,11.9494666667,15.2003333333,4.92832,7.04275362319,10.9229333333,6.9436,13.0267333333,69.8081333333,10.2308666667,8.80466666667
650.77,5.2566,17.6876666667,12.017,15.2632466667,4.9568,7.08946376811,10.9475333333,6.9606,13.0558333333,69.7026666667,10.2348,8.84086666666
651.10,5.19126666667,17.6716666667,11.9992,15.2263433333,4.88556,7.01601739131,10.8979333333,6.8716,12.9993,69.5287333333,10.1609333333,8.75446666667
651.43,5.11513333333,17.6911333333,11.9723333333,15.2109633333,4.84164,6.96968985507,10.8246,6.80013333333,12.9351,69.3125333333,10.0714,8.71139999999
651.76,5.073,17.6566666667,11.9163333333,15.17388,4.79628,6.95236231884,10.7554666667,6.72933333333,12.8879333333,69.0463333333,10.0456666667,8.65280000001
652.09,5.00116666667,17.6284666667,11.8478,15.12372,4.71844,6.88923478261,10.6676,6.6514,12.8326,68.844,9.97573333335,8.61646666667
652.42,4.93463333333,17.6618666667,11.7692666667,15.09471,4.68898666667,6.85870144928,10.6183333333,6.581,12.7986333333,68.7954,9.90733333334,8.55286666667
652.75,4.9929,17.749,11.801,15.1739333334,4.72338666667,6.87274492753,10.6588666667,6.57406666667,12.8549,68.7314,9.95446666667,8.53913333333
653.08,4.9519,17.7667333333,11.8195333333,15.1633166667,4.69137333333,6.88116811594,10.6297333333,6.5422,12.8639666667,68.5588,9.95106666667,8.44493333333
653.41,4.9485,17.7798,11.8206666667,15.17666,4.71485333333,6.90631594203,10.6020666667,6.54266666667,12.8850333333,68.4506,9.91959999999,8.4496
653.74,4.91253333333,17.8269333333,11.8301333333,15.15389,4.72852,6.90502608695,10.6153333333,6.5126,12.8326333333,68.3285333333,9.86373333331,8.4458
654.06,4.9304,17.848,11.795,15.1454333333,4.73281333334,6.85438550725,10.5842666667,6.50506666667,12.8113333333,68.1890666667,9.85153333334,8.4504
654.39,4.85843333333,17.7954666667,11.6876666667,15.11221,4.64682666667,6.80585797101,10.5172666667,6.45126666667,12.7541,67.9934666667,9.82113333334,8.3836
654.72,4.87813333333,17.8523333333,11.6577333333,15.2142133333,4.67122666667,6.89991014493,10.544,6.46053333333,12.7551333333,67.9030666667,9.85580000001,8.421
655.05,4.93913333333,17.8671333333,11.6368,15.2601933333,4.72453333333,6.94531884058,10.5627333333,6.5118,12.7595,67.6754,9.88000000001,8.45786666667
655.38,4.88996666667,17.8834666667,11.5935333333,15.2399833333,4.66049333333,6.89036521739,10.4542666667,6.4678,12.7105666667,67.5098666667,9.79693333333,8.41533333333
655.71,4.8536,17.8705333333,11.5604,15.2248066667,4.64528,6.8608,10.4403333333,6.45333333333,12.7268,67.3608,9.80433333332,8.3896
656.04,4.8485,17.8918,11.5603333333,15.2386333333,4.63345333333,6.84849855073,10.4360666667,6.47253333333,12.7510666667,67.2082666667,9.79300000001,8.41033333333
656.37,4.77146666667,17.8760666666,11.5304666667,15.2032,4.58009333333,6.82651594203,10.3782666667,6.44233333333,12.7257333333,67.0408666667,9.75193333332,8.35746666667
656.69,4.75503333333,17.889,11.5522,15.24333,4.58522666666,6.8092173913,10.3948666667,6.4124,12.7055666667,66.887,9.79726666667,8.39273333333
657.02,4.6976,17.8816,11.5426666667,15.2077433333,4.53036,6.75652463768,10.3773333333,6.38213333333,12.6459666667,66.7278666667,9.78420000001,8.3536
657.35,4.76543333333,17.9181333333,11.5751333333,15.2387733333,4.5636,6.79695362319,10.3717333333,6.44193333334,12.6847,66.5182666667,9.82866666667,8.40893333333
657.68,4.80346666667,18.0119333333,11.6793333333,15.2898633334,4.63326666666,6.86933913043,10.4219333333,6.51413333333,12.7336333333,66.4395333333,9.91619999999,8.47866666667
658.01,4.78593333333,18.038,11.7020666667,15.28212,4.62029333333,6.82404637681,10.3993333333,6.49106666667,12.6749333334,66.3012,9.8836,8.50166666667
658.34,4.81063333333,18.0483333333,11.7268666667,15.2605633333,4.61113333333,6.7858,10.3596,6.482,12.6822333333,66.1230666667,9.85119999999,8.51593333333
658.66,4.81716666667,18.0969333333,11.7437333333,15.2636333333,4.60524,6.76740289855,10.3538666667,6.4606,12.684,66.0316,9.8826,8.535
658.99,4.77496666667,18.0397333333,11.6704,15.2252333333,4.56862666667,6.73027536232,10.3358,6.40153333333,12.5878333333,65.8499333333,9.84666666667,8.51886666667
659.32,4.85086666667,18.1288666667,11.712,15.2877366667,4.63533333333,6.78788405797,10.3875333333,6.44426666667,12.6063333333,65.7331333333,9.87146666667,8.58893333333
659.65,4.8843,18.1393333333,11.7537333333,15.3342866667,4.66518666667,6.8135942029,10.4056666667,6.44973333333,12.5734,65.5865333333,9.94179999999,8.63186666667
659.98,4.93266666667,18.2448,11.8004,15.39791,4.70504,6.83639130435,10.457,6.50266666667,12.5816333333,65.4218,9.95493333334,8.6962
660.31,5.00083333333,18.3072666667,11.8228,15.46972,4.73198666667,6.86757391305,10.4788,6.55013333333,12.6096333333,65.3994,9.93186666667,8.763
660.63,5.0095,18.3541333333,11.8047333333,15.5207033333,4.74030666667,6.84026956522,10.4398666667,6.5482,12.6193333333,65.2688,9.92533333332,8.76126666666
660.96,4.9306,18.3512,11.7466,15.4716666667,4.66364,6.75806376811,10.3761333333,6.4792,12.5501333333,65.159,9.87973333333,8.70033333334
661.29,4.93446666667,18.3842,11.6905333333,15.5036633333,4.64870666667,6.7709942029,10.3718,6.45273333334,12.5999666667,65.1284,9.83853333333,8.72946666666
661.62,4.9357,18.4106666667,11.6544,15.56755,4.64898666667,6.77774492753,10.3815333333,6.4412,12.6336,64.8928,9.83740000001,8.73946666667
661.94,4.88233333333,18.4412666667,11.6212666666,15.5576066667,4.66201333333,6.77875072464,10.4182666667,6.43,12.6058333333,64.776,9.83573333332,8.72593333334
662.27,4.87576666667,18.455,11.6362666667,15.5767133333,4.66326666667,6.8000057971,10.4453333333,6.37606666667,12.5972666667,64.6606666667,9.81773333333,8.68786666667
662.60,4.94126666666,18.5864,11.7397333333,15.69358,4.74356,6.89482028985,10.5340666667,6.44753333333,12.7351,64.6924666667,9.87973333332,8.76366666666
662.93,4.881,18.6194,11.7316666667,15.7297666667,4.70777333334,6.92263478261,10.5217333333,6.41973333333,12.7325,64.6628666667,9.8652,8.76913333333
663.26,4.80836666667,18.6274666667,11.6880666667,15.7359233333,4.65150666667,6.87451304348,10.4761333333,6.38086666667,12.6896666667,64.5170666667,9.76280000001,8.694
663.58,4.68016666667,18.5062,11.5320666667,15.6596366667,4.55444,6.77153043478,10.3287333333,6.22953333333,12.5789666667,64.3520666667,9.64660000001,8.57226666667
663.91,4.5737,18.4684666667,11.4122666667,15.58419,4.47,6.67835942029,10.2515333333,6.1096,12.5014333333,64.1843333333,9.56406666667,8.45466666667
664.24,4.57223333333,18.4394666667,11.4075333333,15.60315,4.48712,6.74685507247,10.2712,6.09393333333,12.4827666667,63.9426,9.54393333333,8.4892
664.57,4.65986666667,18.4879333333,11.4827333333,15.74299,4.57064,6.87701739131,10.3726,6.12946666667,12.5273,63.7705333333,9.56860000001,8.58900000001
664.89,4.57596666667,18.4687333333,11.4474666667,15.6982633333,4.51112,6.78868695652,10.3204666667,6.0386,12.3705666667,63.5663333333,9.5142,8.54006666667
665.22,4.58676666667,18.5393333333,11.4904,15.7399833333,4.56830666667,6.83959130435,10.3262666667,6.0858,12.3857,63.6098666667,9.53613333333,8.604
665.55,4.6983,18.5973333334,11.5730666667,15.8559066667,4.63489333333,6.90270434783,10.3207333333,6.1602,12.4742,63.5058666667,9.58160000001,8.71213333333
665.87,4.76373333333,18.6848666667,11.5727333333,15.9929333333,4.67461333333,6.93965797101,10.3770666667,6.28013333333,12.5642666667,63.4552,9.57086666668,8.78546666667
666.20,4.77453333333,18.7501333333,11.5622,16.0331433333,4.67654666667,6.90055072464,10.3403333333,6.27053333333,12.5438333333,63.2622,9.57239999999,8.80546666666
666.53,4.80313333333,18.7725333333,11.5362666667,16.02916,4.64732,6.85744637681,10.2959333333,6.253,12.497,63.0096666666,9.56706666668,8.72066666666
666.86,4.84346666667,18.8565333333,11.5770666667,16.0395233333,4.66638666667,6.87826956522,10.3154,6.2574,12.5271666667,62.8948,9.61886666667,8.75073333333
667.18,4.87373333333,18.9712666667,11.6448,16.1018466667,4.66173333334,6.89625797101,10.3656666667,6.3178,12.5765,62.9588666667,9.66399999999,8.80913333333
667.51,4.84093333333,18.9967333333,11.6752,16.1903133333,4.66217333333,6.94897101449,10.3784666667,6.3258,12.5351,62.8063333333,9.69326666667,8.8128
667.84,4.88096666667,19.0785333333,11.7069333333,16.22333,4.67266666667,6.95697971015,10.421,6.38706666667,12.5831,62.8459333333,9.75453333333,8.85613333334
668.16,4.90276666667,19.1976,11.7225333333,16.2658733333,4.672,6.96463768116,10.3965333333,6.41326666667,12.6390333333,62.8222666667,9.81633333334,8.85653333333
668.49,5.0244,19.2815333333,11.8027333333,16.37413,4.77458666667,7.05875362319,10.4392666667,6.53586666667,12.7360333333,62.6332,9.91546666666,8.92046666667
668.82,5.08843333333,19.3472,11.8482666667,16.3965366667,4.77906666667,7.12534202899,10.4907333333,6.58373333334,12.7820333333,62.4963333333,9.98086666666,8.93806666667
669.14,5.0316,19.3244,11.7821333333,16.3995333333,4.72408,7.09670144927,10.498,6.52433333333,12.7179,62.3684666667,9.94026666666,8.9078
669.47,5.0034,19.3704666666,11.7956,16.39139,4.71506666666,7.1340115942,10.4779333333,6.5086,12.6720333334,62.2444666667,9.97913333335,8.92059999999
669.80,4.978,19.395,11.7172,16.36288,4.72381333333,7.17364637681,10.4760666667,6.5276,12.6395333333,62.1462666667,9.97753333334,8.87280000001
670.13,4.95333333333,19.3844666667,11.6758,16.34461,4.69277333333,7.15542898551,10.4303333333,6.5212,12.6416666667,62.0980666667,9.97953333333,8.89133333334
670.45,4.9493,19.409,11.6418666667,16.3931066667,4.67932,7.17481739131,10.4418,6.55686666667,12.6602333333,62.0504666667,9.98800000001,8.91986666666
670.78,4.9101,19.3724666666,11.5188666667,16.33717,4.62796,7.10275652174,10.3516666667,6.4798,12.5811333333,61.8513333333,9.90986666666,8.83293333333
671.10,4.95376666667,19.4328666667,11.4932,16.31411,4.63864,7.09062028985,10.3326,6.4984,12.6353666667,61.8566666667,9.90526666666,8.86653333333
671.43,4.92913333333,19.4878666667,11.4872666667,16.33559,4.63797333333,7.1054,10.2964666667,6.43873333333,12.5796333333,61.6898666667,9.88446666667,8.86340000001
671.76,4.95023333333,19.4318,11.4390666667,16.3810933333,4.63137333333,7.08367536232,10.2982666667,6.456,12.5819666667,61.5694,9.86306666665,8.86099999999
672.08,4.879,19.4301333333,11.3848,16.3635766667,4.59796,7.09884637681,10.2831333333,6.42473333333,12.5930333333,61.5573333333,9.80013333333,8.82793333333
672.41,4.82666666667,19.4004666667,11.2975333333,16.3695866667,4.54422666667,7.02234202899,10.208,6.3692,12.5492,61.4627333333,9.71366666668,8.77653333334
672.74,4.88893333333,19.4744666667,11.3590666667,16.4819333333,4.59513333333,7.0707710145,10.2306,6.45573333333,12.6165,61.4528,9.80593333333,8.82093333334
673.06,4.8595,19.4798,11.3248666667,16.50548,4.58022666667,7.02749565218,10.1924,6.44573333333,12.6224666667,61.3680666667,9.78066666665,8.7872
673.39,4.9284,19.5024666667,11.4313333333,16.59272,4.64677333333,7.08024057971,10.2682666667,6.4842,12.6716333333,61.2280666667,9.82179999999,8.85933333333
673.72,5.04346666667,19.621,11.545,16.74582,4.73314666667,7.16826086957,10.4138,6.5632,12.7679666666,61.2600666667,9.85793333334,8.96453333334
674.04,5.1022,19.6587333334,11.6052666667,16.82607,4.83154666667,7.20982028985,10.4570666667,6.6076,12.8036333333,61.1273333333,9.86313333335,9.03286666666
674.37,5.21696666667,19.7708666667,11.7886666667,16.9904766667,4.97557333333,7.37602898551,10.5998666666,6.72786666667,12.9478333333,61.0326,10.0112666667,9.16453333333
674.69,5.2015,19.7704,11.7874666667,16.99036,4.99325333333,7.36579130435,10.5909333333,6.71466666666,12.9576333333,60.7828666667,10.0056666667,9.12513333334
675.02,5.2113,19.7944,11.8171333333,17.0229733333,5.00084,7.35,10.5939333333,6.70246666667,13.0048,60.7320666667,10.0105333333,9.09553333333
675.35,5.19096666667,19.8416666666,11.8456666667,17.0615133333,4.99592,7.40667246377,10.6019333333,6.69066666667,12.9828666667,60.6168,10.0028,9.09986666666
675.67,5.17956666667,19.7944666667,11.8076,17.0955666667,4.9264,7.3266057971,10.5521333333,6.6144,12.8894,60.479,9.97880000001,9.08593333333
676.00,5.1919,19.9022666667,11.8612,17.1755433333,4.95409333333,7.31963188406,10.6146666667,6.63746666667,12.9067333333,60.3896,10.0140666667,9.1326
676.32,5.15886666667,19.9645333333,11.8575333333,17.16077,4.94745333333,7.34203768116,10.6188,6.62033333333,12.9396666667,60.3129333333,10.0132,9.10633333333
676.65,5.1525,20.0394666667,11.8699333333,17.1592866667,4.89770666667,7.35891014492,10.6109333333,6.58126666667,12.9385,60.1937333333,10.0558666667,9.12466666667
676.97,5.1173,20.0373333333,11.8252,17.1194133333,4.78392,7.28134782609,10.5264666667,6.51353333333,12.8608,60.1883333333,10.0150666667,9.04653333334
677.30,5.05056666667,19.972,11.7485333333,17.0605966667,4.77185333333,7.18642318841,10.4112,6.425,12.8065,59.9303333334,9.92293333335,9.00999999999
677.63,5.00326666667,19.9894,11.677,17.0276833333,4.7394,7.15268115942,10.3226,6.35626666667,12.7728,59.8464666667,9.85840000001,8.95746666667
677.95,4.9947,20.0193333333,11.6569333333,17.0244266667,4.71978666667,7.1419942029,10.2842,6.32186666667,12.7214,59.7788666667,9.81459999999,8.97446666665
678.28,5.00183333333,20.0550666667,11.6305333333,17.0523666667,4.72102666667,7.14261449275,10.2896,6.31946666667,12.6896,59.6924,9.78793333333,8.9912
678.60,5.01826666667,20.1087333333,11.6234,17.0917166667,4.73438666667,7.15604347826,10.2948666667,6.30473333333,12.6838333333,59.5827333333,9.82140000001,9.04906666666
678.93,4.91203333333,20.1118666667,11.5338,16.98314,4.66314666667,7.04184347826,10.1772666667,6.19813333333,12.5669333333,59.4672,9.71853333335,8.96453333333
679.25,4.9404,20.1862,11.5605333333,16.98546,4.72724,7.05992463768,10.2356666667,6.2468,12.5928,59.3706666666,9.7752,8.96233333334
679.58,4.9545,20.2153333333,11.5578666667,16.9615966667,4.71336,7.10294492753,10.2234,6.23273333333,12.6091,59.3240666667,9.76380000001,8.95759999999
679.90,4.9082,20.1632666667,11.4530666667,16.94586,4.6752,7.04993623189,10.1629333333,6.16673333333,12.5526666667,59.1457333333,9.69459999999,8.93406666667
680.23,5.02166666667,20.2415333333,11.5266,17.0576566667,4.78637333333,7.12916231884,10.2364,6.28133333333,12.6256666667,59.1331333333,9.7168,9.02560000001
680.55,5.01723333333,20.2708666667,11.513,17.1057266667,4.79888,7.13252173913,10.2229333333,6.28913333333,12.6671666667,59.0238666667,9.71499999999,9.04353333334
680.88,4.95316666667,20.28,11.4424,17.12332,4.72642666667,7.1195652174,10.1982,6.23793333333,12.6266666667,58.9966,9.69573333333,9.01019999999
681.20,5.04166666666,20.3794666667,11.5203333333,17.25108,4.75844,7.18084347826,10.3236666667,6.30986666667,12.7041666667,59.0558666667,9.79953333333,9.08526666667
681.53,5.08743333333,20.4478666667,11.5781333333,17.3060066667,4.81561333333,7.21046666667,10.3921333333,6.3562,12.7476,59.0233333333,9.85846666667,9.13800000001
681.85,5.1563,20.5365333333,11.6788,17.4189666667,4.88513333333,7.29555942029,10.4344666667,6.4328,12.8297666667,59.0288666667,9.93180000001,9.23673333333
682.18,5.21863333333,20.6604,11.7116,17.53559,4.92402666667,7.3802115942,10.4914666667,6.538,12.9150333333,59.182,10.0048,9.28306666667
682.50,5.33746666667,20.7855333333,11.7904,17.7057733333,5.01965333333,7.50213333333,10.6043333333,6.66866666667,13.0575333333,59.2717333333,10.1598,9.38686666666
682.83,5.3449,20.8436,11.8190666667,17.7694633333,5.00764,7.53192463768,10.5552666667,6.6684,13.0894,59.2475333333,10.1142666667,9.40466666667
683.15,5.3184,20.834,11.7541333333,17.78896,4.99989333334,7.49262608696,10.4662666667,6.63166666667,13.0545333333,59.1305333333,10.0825333333,9.41726666665
683.48,5.4106,20.97,11.8951333333,17.8395333333,5.05674666667,7.51814202899,10.5216,6.7174,13.1014,59.1787333333,10.1604666667,9.46320000001
683.80,5.2878,20.8998,11.7719333333,17.81969,4.96694666667,7.38389565217,10.4326666667,6.586,13.0279666667,59.0744,10.0583333334,9.35926666667
684.13,5.30656666667,20.8696666667,11.7984666667,17.84056,5.01086666667,7.42731304348,10.5061333333,6.6352,13.0449333333,59.0004,10.0468,9.42793333332
