wavelength,Back_TanSchf,Belly_TanSchf,Breast_TanSchf,Crissum_TanSchf,Crown_TanSchf,DorTail_TanSchf,Patch10_TanSchf,Patch11_TanSchf,Patch12_TanSchf,Patch13_TanSchf,Patch14_TanSchf,Patch15_TanSchf,Rump_TanSchf,Throat_TanSchf,WingTip_TanSchf
199.68,13.7306,0.3753,-3.00213333334,-4.90063333334,-7.50546666666,-18.3220666667,-6.88733333334,-1.94266666665,-1.54533333333,-0.57386666668,5.51873333333,-8.87426666668,18.3223333333,5.43033333335,-9.88239629629
200.06,13.3333333334,4.73579999999,1.01633333334,-2.96736666667,-5.44706666667,-14.4308666667,-1.86986666665,0.60973333334,-0.609666666681,1.82926666666,6.30073333333,-3.73973333334,19.1463333333,7.31699999999,-8.77592222221
200.44,13.9093333333,5.06176666667,2.13993333335,-2.28396666666,-5.02066666667,-12.8394,-0.123533333334,2.01653333331,0.781866666668,4.11506666665,6.74893333334,-3.62140000001,19.0124,8.84779999999,-7.21529999999
200.82,12.8571333333,4.39400000001,2.68413333333,-4.32903333332,-6.62326666667,-12.9437333333,-2.12126666666,2.16440000001,-0.952333333346,5.58433333333,6.53686666667,-4.76206666667,18.7878666667,8.35506666665,-8.89394814814
201.19,21.5190666667,13.6709333333,12.4050666667,5.88600000001,3.08013333333,-1.6456,6.54006666666,13.1222666667,6.62446666667,18.27,16.8354666667,5.90713333334,29.9156,19.3670666667,-0.175892592594
201.57,21.8144,17.0464333333,15.7385333333,8.64973333333,4.93686666665,-0.295333333326,7.80593333333,15.3586,8.14359999998,20.0844,16.1603333333,7.97466666665,32.4472,24.9365333333,2.39107777778
201.95,21.966,17.9913,17.6068,6.75229999999,5.34186666667,0.3418,7.09406666667,16.923,8.41880000001,19.9572666667,17.9914666667,10.3418666667,33.9315333333,26.8803333333,1.44117407408
202.33,23.5403333333,18.8736,20.2758666667,6.22976666667,5.93106666665,-1.24133333332,7.44819999999,14.4368,7.81619999999,20.0920666667,18.5288,12.1378666667,33.7931333333,30.0691333333,2.9858777778
202.71,26.4318666667,21.0561333333,22.8638666667,8.6855,8.92026666667,4.50713333334,8.7792,18.3098666667,7.93419999999,21.972,20.2348,15.7746666667,35.4460666667,33.3801333333,6.84148888888
203.09,34.4286,28.4761666667,30.1428,15.0477333333,14.5238,14.4285333333,14.5715333333,22.2382,13.8094666667,28.8572,24.6189333333,18.9047333333,42.3808666667,39.4762,13.0342296296
203.47,28.6978666667,22.6562666667,24.6874666667,7.21356666668,9.21880000001,6.09373333335,9.16666666667,14.5834,9.3748,25.1042666667,18.9062666667,10.1041333333,36.4062,33.9582,5.69431111112
203.85,33.28,23.9733333333,28.5866666667,11.0666666667,13.6533333333,8.85333333334,12.48,16.0,12.9066666667,28.64,23.2533333333,11.6266666667,39.6266666667,39.7333333333,8.45925925924
204.22,36.2146666667,20.3673,24.7458,9.54813333334,10.7344,6.6666653399e-05,7.23166666664,13.2768666667,11.6949333333,25.9887333334,22.8248,3.33333333332,37.3445333333,38.5875333333,5.00313333334
204.60,37.4928,20.3133666667,23.4187333333,6.80926666667,9.45866666666,-3.47593333332,6.32486666668,11.9657333333,8.88873333334,23.4758,22.2222666667,6.66666800001e-05,36.3533333333,36.5242666666,1.68740370372
204.98,31.2963333333,14.2284333333,11.9136,-1.51236666667,-2.90113333331,-15.2469333333,-2.22233333332,0.24693333334,-2.46906666667,13.2715333333,11.8518,-9.32093333332,29.1358,27.0989333333,-9.61250370371
205.36,33.3333333333,14.7446666667,12.3723333333,0.089966666666,-1.62166666666,-15.796,5.34533333334,1.98193333334,-0.36046666666,10.8109333333,13.0330666667,-6.00593333333,29.7296666666,25.8859333333,-9.37914814815
205.74,37.4110666667,15.6310333333,11.1326666667,-3.49506666667,-3.75413333334,-17.6698666667,7.76699999998,2.07126666668,-0.776733333326,9.32033333335,12.6214,-5.50173333333,31.9740666667,28.4789333333,-10.0791
