wavelength,Back_TanCalm,Belly_TanCalm,Breast_TanCalm,Crissum_TanCalm,Crown_TanCalm,DorTail_TanCalm,Patch10_TanCalm,Rump_TanCalm,Throat_TanCalm,WingTip_TanCalm
637.90,4.4216,11.6799333333,9.84453333333,4.27733333333,73.1987333333,4.69506666667,11.5525333333,69.587,9.29099999999,5.64993333333
638.23,4.49273333333,11.7101333333,9.9058,4.29826666667,73.1036666667,4.72773333333,11.6005333334,69.3924666667,9.34839999999,5.679
638.56,4.49733333333,11.7004666667,9.93213333333,4.32466666667,73.0416,4.76746666667,11.6064,69.1833333334,9.36560000001,5.69263333333
638.89,4.50233333333,11.7291333333,9.94593333333,4.33566666667,73.0439,4.7858,11.6055333333,69.0672666667,9.40659999999,5.71646666667
639.22,4.47693333333,11.7101333333,9.91013333333,4.29606666667,72.9909,4.77166666667,11.5380666667,68.8855333333,9.39026666667,5.66416666667
639.55,4.5188,11.7411333333,9.92379999999,4.32586666666,72.8764,4.81393333333,11.5652,68.6857333333,9.39366666667,5.69283333333
639.88,4.55633333333,11.7552,9.96326666667,4.37793333333,72.7287,4.88373333333,11.6035333333,68.4340666667,9.42053333333,5.71496666667
640.21,4.55646666667,11.7642666667,9.92273333332,4.3646,72.4246,4.89393333333,11.5582,68.1062,9.42306666667,5.7392
640.54,4.6462,11.8263333333,10.021,4.43746666667,72.1986,4.98773333333,11.6089333333,67.8410666667,9.51860000001,5.85483333333
640.87,4.81166666667,11.9554,10.1775333333,4.61133333333,72.0973,5.153,11.7422666667,67.6881333333,9.66613333333,5.98993333333
641.20,4.89193333333,12.0894,10.2390666667,4.6726,72.1259,5.2368,11.8336,67.7483333333,9.733,6.0971
641.53,4.92666666667,12.1388,10.2589333333,4.75013333333,71.9322666667,5.3154,11.8536,67.5386,9.7572,6.16276666667
641.87,4.88986666667,12.1471333333,10.1850666667,4.76013333333,71.8014333333,5.31673333333,11.8146666667,67.3396666667,9.69526666667,6.15236666667
642.20,4.96606666667,12.2144666667,10.2268666667,4.82886666667,71.6815666667,5.34966666667,11.8542666667,67.2020666667,9.73833333333,6.21773333333
642.53,5.01493333333,12.2464666667,10.2881333333,4.9096,71.5287,5.38866666667,11.9174666667,67.0264666667,9.80180000001,6.28153333333
642.86,5.19266666667,12.3435333333,10.4512666667,5.07033333333,71.284,5.5566,12.0546666667,66.7704666667,9.9612,6.44583333333
643.19,5.2242,12.3316666667,10.4366666667,5.08106666667,71.1959666667,5.58173333333,11.9900666667,66.5688,10.001,6.41313333333
643.52,5.24973333333,12.3108,10.4179333333,5.1172,70.8937333333,5.55866666667,11.9434666667,66.2684,9.98093333334,6.42883333333
643.85,5.19933333333,12.3,10.4016666667,5.10413333333,70.9295333334,5.53266666667,11.9382666667,66.1857333333,9.98113333333,6.401
644.18,5.1532,12.2522666667,10.3644666667,5.0648,70.8352666667,5.47826666667,11.918,65.998,9.93666666667,6.36206666667
644.51,5.09973333333,12.1756,10.3095333334,4.99473333334,70.6257666667,5.39673333333,11.8693333333,65.7364,9.85106666667,6.3583
644.84,5.1244,12.1704,10.3094,5.03126666667,70.4318,5.41826666667,11.9035333333,65.5226666667,9.89613333333,6.40053333333
645.17,5.11526666667,12.124,10.2614,4.95533333333,70.1266333333,5.3772,11.8477333333,65.2231333333,9.83586666666,6.3595
645.50,5.12873333334,12.1468666667,10.2936,4.97413333334,69.9372,5.43746666667,11.85,65.0819333333,9.90513333334,6.36396666667
645.83,5.09726666667,12.0954,10.2899333333,4.95013333333,69.8500666667,5.44266666667,11.8271333333,64.8593333333,9.8932,6.3691
646.16,4.9692,12.0272,10.2072666667,4.82113333333,69.7355,5.34193333333,11.7296,64.6842,9.77886666665,6.3103
646.49,4.8774,11.9986666667,10.1344,4.7702,69.5152666667,5.25193333333,11.6496666667,64.4284,9.70553333332,6.2464
646.82,4.8436,11.9652666667,10.1322666667,4.74586666667,69.2684333333,5.2246,11.6684,64.1844666667,9.64553333334,6.22943333333
647.15,4.76266666667,11.9298666667,10.0790666667,4.64733333334,69.2337333333,5.18426666667,11.6322,64.0784,9.56306666666,6.1759
647.48,4.75386666667,11.8797333333,10.0610666667,4.62393333333,69.0807666667,5.17186666667,11.6086666667,63.9003333333,9.50706666667,6.15646666667
647.81,4.75246666667,11.8994666667,10.049,4.63253333333,69.02,5.22093333333,11.5921333333,63.7745333333,9.5084,6.16026666667
648.14,4.71713333333,11.8824666667,10.0006666667,4.58766666666,68.9862333333,5.21706666667,11.5930666667,63.7099333333,9.50993333332,6.08923333333
648.47,4.67566666667,11.8028,9.93939999999,4.58086666667,68.6811333333,5.2036,11.5494666667,63.3673333333,9.43719999999,6.01266666667
648.80,4.62993333333,11.759,9.90966666666,4.583,68.6769666667,5.1568,11.5130666667,63.2926,9.428,5.97486666667
649.13,4.6278,11.7252666667,9.90479999999,4.57766666667,68.4618333333,5.1102,11.4996,63.0069333333,9.4064,5.97403333333
649.46,4.6456,11.7506666667,9.89806666666,4.6134,68.3268333333,5.12566666667,11.5338,62.8656,9.38833333333,5.97966666667
649.79,4.68913333333,11.7754666667,9.91593333333,4.66153333333,68.17,5.15706666667,11.5516,62.6855333333,9.41619999999,6.0099
650.11,4.70053333333,11.7828,9.92993333333,4.6978,68.1811666667,5.202,11.5662,62.7047333333,9.41726666667,6.05403333333
650.44,4.67626666667,11.8107333333,9.92753333333,4.75653333334,68.0500333334,5.2068,11.5624,62.5801333333,9.41873333332,6.1289
650.77,4.6298,11.7212666667,9.85266666665,4.7036,67.8304,5.13406666667,11.4843333333,62.3511333333,9.33340000001,6.09083333333
651.10,4.64273333333,11.7242,9.87073333333,4.74386666667,67.6945,5.15533333333,11.4967333333,62.1652666667,9.36126666667,6.15413333333
651.43,4.6478,11.682,9.86806666667,4.7502,67.5099,5.11586666667,11.4900666667,62.0085333333,9.35293333333,6.1543
651.76,4.60973333334,11.6174666667,9.83333333333,4.73873333333,67.2823333333,5.03906666667,11.4165333333,61.769,9.28473333334,6.09583333333
652.09,4.61606666667,11.6686666667,9.9068,4.75093333333,67.1960666667,5.09266666667,11.4300666667,61.6608,9.33206666666,6.15296666667
652.42,4.60626666667,11.6978,9.9324,4.75586666667,66.9971,5.12893333334,11.4396666667,61.4834,9.34746666667,6.16716666667
652.75,4.60606666667,11.6546666667,9.89786666667,4.75146666667,66.9398666667,5.14206666667,11.4428666667,61.4330666667,9.33033333333,6.15316666667
653.08,4.537,11.6112,9.85606666666,4.71153333333,66.7823,5.09486666667,11.3574,61.3084,9.32659999999,6.1182
653.41,4.57186666667,11.5596,9.79993333334,4.6772,66.5620333334,5.09486666667,11.2922,61.1508666667,9.24246666668,6.0512
653.74,4.60793333333,11.5762,9.83286666667,4.67253333333,66.5145,5.09926666667,11.3417333333,61.0585333333,9.28726666667,6.05253333333
654.06,4.64853333333,11.5583333333,9.85000000001,4.65066666667,66.3022666667,5.09206666667,11.3519333333,60.8647333333,9.31873333334,6.0096
654.39,4.69746666667,11.6219333333,9.89873333333,4.72333333333,66.2223,5.13273333333,11.3908,60.7866,9.39919999999,6.06673333333
654.72,4.76946666667,11.6730666667,9.95273333333,4.76586666666,65.9101666667,5.18046666667,11.4627333333,60.6256666667,9.45826666666,6.12093333333
655.05,4.79906666667,11.7184,9.96013333333,4.78433333333,65.9106333334,5.21173333333,11.5024666667,60.6010666667,9.47533333333,6.14303333333
655.38,4.82813333333,11.7528666667,10.0024,4.8118,65.7494666667,5.25273333333,11.4948,60.4544666666,9.52473333334,6.1985
655.71,4.88206666667,11.7644,10.0106666667,4.84026666667,65.7523666667,5.23366666667,11.4972666667,60.5308,9.51440000001,6.2017
656.04,4.88413333333,11.7502666667,9.96640000001,4.84213333333,65.5279333333,5.2052,11.5088666667,60.361,9.46666666667,6.28253333333
656.37,4.8814,11.7540666667,9.97926666665,4.81066666667,65.2972666667,5.14913333333,11.4918,60.1544666667,9.39026666667,6.28486666667
656.69,4.9752,11.8341333333,10.0316,4.8598,65.0550666667,5.2434,11.5856,59.9274666667,9.40313333333,6.4037
657.02,4.99006666667,11.8809333333,10.0963333333,4.90646666667,64.8778333333,5.2876,11.6435333333,59.7274,9.46046666667,6.44493333333
657.35,4.92406666667,11.8038,10.0035333333,4.88713333334,64.4697333334,5.26006666667,11.5444,59.3697333333,9.36553333333,6.40263333333
657.68,4.92486666667,11.8005333333,10.004,4.91326666667,64.3055333333,5.312,11.5460666667,59.1758666667,9.36126666667,6.4369
658.01,4.95633333333,11.8065333333,10.0417333333,4.9516,64.1145666667,5.37013333333,11.5587333334,58.9636,9.40606666667,6.45503333333
658.34,4.9492,11.7837333333,10.0094666667,4.9434,63.9981333333,5.3944,11.5185333333,58.7513333333,9.3806,6.4204
658.66,4.90106666667,11.7463333333,9.97613333333,4.91886666667,63.7697333333,5.38906666667,11.4728666667,58.5299333333,9.33720000001,6.38786666667
658.99,4.92886666667,11.791,10.0096666667,4.96526666667,63.8079333333,5.4364,11.5191333333,58.5446666667,9.38913333333,6.4133
659.32,4.81346666667,11.6816666667,9.87980000001,4.86106666667,63.5499,5.34513333333,11.4128,58.2769333333,9.28120000001,6.34553333333
659.65,4.85473333333,11.7372666667,9.91819999999,4.88086666667,63.5857,5.40266666667,11.4302,58.2244666667,9.34066666666,6.36043333333
659.98,4.82433333333,11.7169333334,9.85226666667,4.8814,63.5141666667,5.3754,11.3991333333,58.0943333333,9.35406666666,6.3625
660.31,4.71746666667,11.6196666667,9.75913333333,4.8158,63.3996,5.24893333334,11.2878666667,57.9054,9.28413333333,6.23826666667
660.63,4.67146666666,11.5637333333,9.71360000001,4.8096,63.3433666667,5.197,11.2613333333,57.7998666667,9.27606666667,6.2416
660.96,4.7068,11.6028,9.72393333335,4.81633333333,63.3206333333,5.18733333333,11.2784666667,57.7300666667,9.3244,6.2541
661.29,4.64993333333,11.5842,9.65793333333,4.7402,63.1712666667,5.10293333333,11.2009333333,57.5514666667,9.25706666667,6.1676
661.62,4.6296,11.5967333333,9.62939999999,4.71833333333,63.1336,5.07713333333,11.2098666667,57.5554666667,9.22039999999,6.17076666667
661.94,4.69933333333,11.6492666667,9.67866666667,4.78786666667,63.0943,5.09093333333,11.2451333333,57.5612666667,9.2804,6.24073333333
662.27,4.81406666667,11.8022666667,9.75686666667,4.89393333333,62.9958333333,5.1708,11.3046666667,57.5022666667,9.38373333333,6.3247
662.60,4.81346666667,11.8029333333,9.71573333334,4.86606666666,62.8033,5.1486,11.2545333333,57.3728666667,9.31733333333,6.34626666667
662.93,4.84513333333,11.8922666667,9.769,4.9338,62.7154333333,5.1632,11.2847333333,57.2917333333,9.37153333334,6.3944
663.26,4.92526666667,11.9475333333,9.85400000001,5.04866666667,62.5474333334,5.1826,11.3208,57.1922,9.42093333333,6.44366666667
663.58,5.0206,12.0064666667,9.94046666667,5.1412,62.3979333333,5.31453333333,11.3483333333,57.0703333333,9.50953333335,6.52336666667
663.91,5.1308,12.1206,10.0093333333,5.21653333333,62.3366666667,5.45773333333,11.4422666667,57.1253333333,9.60939999999,6.60113333333
664.24,5.2026,12.1791333333,10.0090666667,5.2646,62.2037333333,5.5336,11.4852,57.0499333333,9.65153333333,6.6278
664.57,5.1752,12.1136,9.99766666667,5.25786666667,62.0451,5.55793333333,11.4532666667,56.8969333333,9.60519999999,6.60963333333
664.89,5.24206666667,12.1372666667,10.0586,5.31873333333,62.1005333333,5.63,11.4946666667,56.9820666667,9.66886666667,6.70236666667
665.22,5.28713333333,12.1519333333,10.0972,5.343,61.8779666667,5.66033333333,11.4797333334,56.7482,9.70086666666,6.73153333333
665.55,5.11033333333,12.0108666667,9.95733333335,5.11666666667,61.7868666667,5.47673333333,11.3056,56.5807333333,9.5226,6.55263333333
665.87,5.1064,11.9111333333,9.95953333333,5.10073333334,61.6066333333,5.44653333333,11.2772,56.4233333333,9.47413333333,6.5767
666.20,5.13306666667,11.9367333333,10.0089333333,5.155,61.4104666667,5.49753333333,11.3280666667,56.2587333333,9.53873333333,6.6146
666.53,5.19133333333,11.9307333333,10.0173333333,5.161,61.3088333333,5.53686666667,11.3243333333,56.1187333333,9.59679999999,6.5993
666.86,5.04866666667,11.8058,9.84260000001,4.9746,61.0068333333,5.42146666667,11.1943333333,55.9262666667,9.44946666667,6.4787
667.18,4.95086666667,11.6770666667,9.76566666667,4.8274,60.7923333333,5.27513333333,11.1264,55.7963333333,9.2972,6.394
667.51,4.89433333333,11.5886666667,9.71286666667,4.76753333333,60.6116666667,5.15166666667,11.0583333333,55.6508,9.2078,6.385
667.84,4.80146666666,11.542,9.66206666667,4.68073333333,60.3318,5.05846666667,10.9564,55.4732666667,9.10046666666,6.3238
668.16,4.87873333333,11.6173333333,9.77799999999,4.802,60.3128333333,5.10773333333,11.0355333333,55.4824666667,9.1808,6.41663333333
668.49,4.991,11.6791333333,9.84586666667,4.90846666667,60.2756666667,5.17073333333,11.1248666667,55.4683333333,9.26033333333,6.54853333333
668.82,5.0162,11.6921333333,9.82453333334,4.9246,60.2618666667,5.1898,11.167,55.5066666667,9.27493333333,6.54663333333
669.14,5.02013333333,11.6922666667,9.78439999999,4.97746666667,60.0145666667,5.239,11.1783333333,55.3153333333,9.28433333334,6.55796666667
669.47,4.82793333333,11.5356,9.6068,4.78733333333,59.7615333334,5.09473333333,11.0344666667,55.0866666667,9.13446666666,6.37666666667
669.80,4.75793333333,11.4606666667,9.5402,4.7226,59.5651666667,5.06546666667,10.9321333333,54.8602666667,9.04326666667,6.29936666667
670.13,4.72633333333,11.4372666667,9.5176,4.69386666667,59.5033666667,5.03646666667,10.9306666667,54.8252666667,8.98959999999,6.2659
670.45,4.7348,11.4232,9.53799999999,4.75433333333,59.4501,5.08826666667,10.9748,54.7592,9.00093333333,6.28833333333
670.78,4.64706666667,11.4222,9.42466666666,4.7376,59.4211666667,5.07406666667,10.9166,54.6924,8.93873333333,6.2085
671.10,4.68166666667,11.4376,9.44326666666,4.8178,59.1987666667,5.19566666667,10.9292,54.4649333333,8.9578,6.24206666667
671.43,4.73586666667,11.4488666667,9.5398,4.86446666667,59.2275666667,5.26373333333,10.9425333333,54.4295333333,9.02946666666,6.30686666667
671.76,4.68013333333,11.3856666667,9.5096,4.7834,59.0457333333,5.22333333333,10.9174666667,54.3284666666,8.96166666666,6.2787
672.08,4.6336,11.3839333333,9.53053333335,4.79893333333,58.7506,5.2694,10.9174,54.0542,8.92886666667,6.207
672.41,4.72793333333,11.4744,9.6308,4.90386666667,58.6196333333,5.3902,11.0052666667,53.9933333333,9.01439999999,6.28623333333
672.74,4.77286666667,11.5285333333,9.67166666668,4.98426666667,58.6426,5.432,11.0821333333,54.0262,9.05106666667,6.33096666667
673.06,4.9448,11.7029333333,9.82913333333,5.20473333333,58.5653333334,5.6026,11.2233333333,54.0516666667,9.23886666666,6.48516666667
673.39,5.0416,11.7814666667,9.889,5.2628,58.5034666667,5.65746666667,11.3504666667,54.0992666666,9.2818,6.5346
673.72,5.05706666667,11.8011333333,9.9276,5.3052,58.3209,5.6834,11.3581333333,53.9461333333,9.28300000001,6.61116666667
674.04,5.07493333333,11.8437333333,9.9932,5.31693333333,58.2533666667,5.66286666667,11.3715333333,53.8725333333,9.30846666666,6.65576666667
674.37,5.21533333333,11.9382,10.1423333333,5.4522,58.1776666667,5.77793333333,11.5005333333,53.8524,9.46366666666,6.81123333333
674.69,5.15306666666,11.9083333333,10.1086666667,5.38193333333,58.1864666667,5.68186666667,11.4471333333,53.8764,9.42426666667,6.77383333333
675.02,5.11533333333,11.8537333333,10.0397333333,5.34,57.9348,5.62126666667,11.4585333333,53.6796,9.39526666667,6.73616666667
675.35,5.21493333333,11.9184666667,10.0283333333,5.40766666667,57.7124,5.73753333333,11.502,53.4897333333,9.4684,6.82583333333
675.67,5.08653333333,11.7877333333,9.88659999999,5.3034,57.4402,5.6026,11.3482,53.2854,9.36446666667,6.73056666667
676.00,4.8702,11.5645333333,9.66326666666,5.1056,57.1216666667,5.36373333333,11.1295333333,53.0167333333,9.10993333333,6.50623333333
676.32,4.81506666667,11.5109333333,9.62946666666,5.04306666667,56.8671333333,5.2984,11.0334666667,52.8459333333,9.05979999999,6.47896666667
676.65,4.6842,11.3293333333,9.47633333333,4.84173333333,56.6637666667,5.1256,10.8985333333,52.5855333333,8.83906666666,6.3435
676.97,4.58193333333,11.2184666667,9.39126666668,4.77033333333,56.4559333333,4.99046666667,10.7920666667,52.3712,8.78886666667,6.3022
677.30,4.61946666667,11.2418,9.39266666666,4.8168,56.2936,5.05086666667,10.8134666667,52.2775333333,8.84313333333,6.3626
677.63,4.69333333333,11.3169333333,9.5002,4.93346666667,56.1806333333,5.19673333333,10.8843333333,52.2047333333,8.93326666666,6.45533333333
677.95,4.64213333333,11.2618,9.46119999999,4.8728,55.9516333333,5.16586666667,10.8595333333,52.0057333333,8.87366666666,6.39296666667
678.28,4.75766666667,11.3531333333,9.56820000001,4.98786666667,55.8607333333,5.287,10.9749333333,51.9431333333,8.98506666666,6.54676666667
678.60,4.91273333333,11.5406666667,9.71719999999,5.15653333333,55.7368666667,5.4698,11.096,51.9214,9.0992,6.72816666667
678.93,4.8024,11.464,9.66653333333,5.03926666667,55.5484,5.3812,10.9987333333,51.7916666667,9.03286666667,6.61133333333
679.25,4.8292,11.4751333333,9.67233333332,5.00246666667,55.4507666667,5.43913333334,11.0172666667,51.7279333333,9.01319999999,6.6596
679.58,4.873,11.5984,9.76073333333,5.05193333333,55.4739666667,5.55086666667,11.0574,51.6898666667,9.07180000001,6.79103333333
679.90,4.98253333333,11.6842666667,9.85146666667,5.17586666667,55.3472333333,5.6732,11.1625333333,51.6462,9.13999999999,6.9428
680.23,5.0894,11.8382,10.0,5.32866666667,55.3168666667,5.83353333333,11.2949333333,51.6390666667,9.29980000001,7.1048
680.55,5.20906666667,11.9434,10.1005333333,5.43793333334,55.2824666667,6.00526666667,11.3933333333,51.6170666667,9.3898,7.19166666667
680.88,5.20553333333,11.8838666667,10.1007333333,5.4154,55.1297666667,5.98406666667,11.3542,51.5158,9.35439999999,7.1382
681.20,5.13666666667,11.7682666666,9.94766666667,5.3148,55.0009666667,5.86893333333,11.2349333333,51.3497333333,9.24306666667,7.02746666667
681.53,5.24633333333,11.8570666667,10.0188,5.3898,55.0262333333,5.92526666667,11.267,51.4363333334,9.31326666666,7.09783333333
681.85,5.2026,11.7932,9.9212,5.29526666667,54.9094,5.85506666667,11.1858,51.3509333333,9.22999999999,6.9533
682.18,5.1446,11.7246666667,9.81193333335,5.21733333333,54.9117666667,5.7914,11.1330666667,51.3152,9.15279999999,6.8747
682.50,5.16746666666,11.7404,9.78919999999,5.24926666667,54.9366333333,5.7854,11.1374,51.356,9.11773333334,6.91506666667
682.83,5.26613333333,11.8832666667,9.92800000001,5.39793333333,54.8908,5.87926666667,11.1778,51.2740666667,9.24133333334,7.0142
683.15,5.37266666667,11.9268,9.99499999999,5.48786666667,54.7682,5.94686666667,11.2648,51.2610666667,9.36466666666,7.09453333333
683.48,5.31533333333,11.9167333333,9.96106666667,5.41533333333,54.7042333334,5.9056,11.1486,51.1572,9.34466666666,7.0309
683.80,5.23813333333,11.8111333333,9.86860000001,5.35386666667,54.6146,5.7836,11.0051333333,51.1036,9.23246666666,6.94656666667
684.13,5.0626,11.6405333333,9.667,5.1848,54.3501333333,5.55033333333,10.8662666667,50.9200666667,9.06773333334,6.81483333333
684.45,5.14333333333,11.7917333333,9.75959999999,5.2914,54.4109666667,5.62526666667,10.9969333333,50.949,9.17093333333,6.9608
684.78,5.21233333333,11.9201333333,9.8484,5.42173333333,54.3506666667,5.75473333333,11.1219333333,50.9714666667,9.2896,7.08673333333
685.10,5.14393333333,11.7961333333,9.76606666665,5.3596,54.0159,5.71193333333,11.0494666667,50.7158666667,9.24866666667,7.04033333333
685.43,5.1348,11.7919333333,9.71093333334,5.34326666667,53.7483,5.71033333333,10.991,50.5146666667,9.21586666666,7.08906666667
685.75,5.18733333333,11.7987333333,9.75979999999,5.35913333333,53.5676666667,5.7426,10.9738666667,50.3413333333,9.26333333334,7.08716666667
686.08,5.1306,11.7494666667,9.69706666667,5.27053333333,53.4067333333,5.64866666667,10.8978,50.1578666667,9.17133333333,7.02076666667
