wavelength,Back_SpoBoom,Belly_SpoBoom,Breast_SpoBoom,Crissum_SpoBoom,Crown_SpoBoom,DorTail_SpoBoom,Patch10_SpoBoom,Patch11_SpoBoom,Rump_SpoBoom,Throat_SpoBoom,WingTip_SpoBoom
582.66,8.91311111111,57.9566666667,44.0431111111,52.3715555556,5.10077777778,7.06833333333,26.5646666667,34.371,37.1857777778,6.16033333333,7.12511111111
583.00,8.93433333334,57.9775555556,44.0303333333,52.4067777778,5.09966666667,7.06677777778,26.5578888889,34.3867777778,37.1596666667,6.154,7.15066666667
583.34,8.88144444446,57.8104444444,43.8907777778,52.2677777778,5.04733333333,7.02888888889,26.452,34.2833333333,37.0447222222,6.11866666667,7.13233333333
583.68,8.84555555554,57.8291111111,43.8645555556,52.289,4.98011111111,7.00844444444,26.4237777778,34.2943333333,37.0292222222,6.05933333333,7.087
584.01,8.85755555554,57.8301111111,43.8476666667,52.2463333333,5.00466666667,7.02544444444,26.4642222222,34.3137777778,37.0283333333,6.06455555556,7.10144444444
584.35,8.92466666668,57.9191111111,43.912,52.2554444444,5.08988888889,7.12777777778,26.521,34.3907777778,37.0947222222,6.15088888889,7.18311111111
584.69,8.90655555554,58.0061111111,43.9333333333,52.3327777778,5.10133333334,7.146,26.5826666666,34.4737777778,37.1536111111,6.12411111111,7.19044444444
585.03,8.9148888889,57.9701111111,43.8966666667,52.3298888889,5.10066666667,7.17311111111,26.5502222222,34.4996666667,37.1268333333,6.08433333333,7.18411111111
585.37,8.97399999999,57.9808888889,43.8986666667,52.2995555556,5.16066666667,7.25577777778,26.5956666667,34.467,37.1433333333,6.15922222222,7.246
585.70,8.96322222223,57.845,43.8304444444,52.1603333333,5.18522222222,7.27211111111,26.5517777778,34.4063333333,37.0938333333,6.16377777778,7.24722222222
586.04,9.00888888889,57.9566666667,43.9194444444,52.2485555555,5.19644444444,7.30855555556,26.5978888889,34.4868888889,37.2022222222,6.17211111111,7.30366666667
586.38,9.03022222223,57.9272222222,43.8993333333,52.1891111111,5.201,7.32977777778,26.5971111111,34.4974444444,37.1632777778,6.16244444444,7.306
586.72,9.09166666668,57.9564444445,43.9715555555,52.1775555556,5.25577777778,7.43333333334,26.6627777778,34.5407777778,37.2323333333,6.197,7.39166666667
587.06,9.0781111111,57.9751111111,44.0026666667,52.1936666667,5.25666666667,7.43688888889,26.6596666667,34.5272222222,37.2499444444,6.16166666667,7.33977777778
587.39,9.0701111111,57.9298888889,43.9937777778,52.1463333333,5.27222222222,7.39944444445,26.662,34.4596666667,37.2265555555,6.15055555556,7.33022222222
587.73,9.03644444446,57.8357777778,43.9457777778,52.056,5.23477777778,7.36122222222,26.5955555556,34.3576666667,37.1629444445,6.08766666667,7.29544444445
588.07,8.99800000001,57.7196666667,43.8427777778,51.9692222222,5.184,7.28955555556,26.5073333334,34.2381111111,37.0639444444,6.01133333333,7.22611111111
588.41,9.01699999999,57.6895555556,43.8468888889,51.9598888889,5.18711111111,7.29955555556,26.4946666667,34.1767777778,37.0482777778,6.028,7.19377777778
588.74,9.01666666665,57.7414444445,43.9231111111,51.9653333333,5.22355555556,7.32244444444,26.5417777778,34.1772222222,37.0426111111,6.07155555556,7.22311111111
589.08,9.02355555557,57.7755555556,43.9907777778,51.9948888889,5.21311111111,7.32588888889,26.5686666666,34.2444444444,37.0911666667,6.06811111111,7.22855555556
589.42,9.0448888889,57.8374444445,44.0605555555,52.1257777778,5.24122222222,7.35155555555,26.6153333333,34.3094444444,37.1315,6.10322222222,7.26788888889
589.76,8.995,57.7861111111,44.0043333333,52.0598888889,5.20233333333,7.30111111111,26.5518888889,34.2511111111,37.0737777778,6.04755555556,7.20966666667
590.09,9.05788888889,57.8497777778,44.0964444444,52.1538888889,5.28655555555,7.38288888889,26.6506666667,34.3078888889,37.1690555556,6.12733333333,7.27388888889
590.43,9.002,57.7445555555,43.9748888889,52.13,5.24955555555,7.32366666666,26.5561111111,34.2384444445,37.0923333333,6.11511111111,7.20833333334
590.77,9.03755555556,57.7632222222,44.0323333333,52.1806666667,5.22744444445,7.33622222222,26.5888888889,34.3043333333,37.136,6.13522222222,7.27444444445
591.11,9.05433333335,57.7948888889,44.065,52.2103333333,5.22677777778,7.37522222222,26.6065555556,34.3446666667,37.1868333333,6.159,7.29388888889
591.44,9.08288888889,57.8838888889,44.0966666667,52.3153333334,5.23377777778,7.40011111111,26.6501111111,34.4331111111,37.2627777778,6.222,7.32011111111
591.78,9.05211111112,57.8361111111,44.0705555556,52.3582222222,5.18255555555,7.37,26.6171111111,34.3895555556,37.2533888889,6.20666666667,7.29166666667
592.12,8.95866666667,57.7564444445,43.9704444445,52.3377777778,5.07577777778,7.29766666667,26.5433333333,34.3505555555,37.1648888889,6.15333333333,7.26411111111
592.46,8.93177777779,57.7643333333,43.9422222222,52.3217777778,5.00988888889,7.26688888889,26.5571111111,34.3594444444,37.1923333333,6.10266666667,7.21922222222
592.79,8.87955555555,57.7266666667,43.8646666667,52.325,4.97866666667,7.20055555556,26.5124444444,34.3005555555,37.0968333334,6.05222222222,7.18022222222
593.13,8.88311111111,57.769,43.8781111111,52.3206666667,4.94411111111,7.17555555556,26.5608888889,34.3103333334,37.1054444445,6.06544444444,7.183
593.47,8.90688888889,57.7411111111,43.8618888889,52.2635555556,4.95377777778,7.202,26.596,34.2744444444,37.0715,6.09455555556,7.20211111111
593.80,8.81399999999,57.6543333333,43.8005555556,52.1784444444,4.88655555556,7.10311111111,26.4926666666,34.1792222222,36.9965555555,6.01666666667,7.14244444444
594.14,8.77822222222,57.7211111111,43.8407777778,52.123,4.85177777778,7.05066666667,26.5398888889,34.1424444445,37.0161111111,5.95322222222,7.09455555555
594.48,8.75111111111,57.6973333333,43.8172222222,52.1306666667,4.84344444444,7.01033333333,26.5384444445,34.1024444444,36.9712777778,5.94977777778,7.07288888889
594.81,8.72166666667,57.6754444444,43.7882222222,52.059,4.83844444444,6.984,26.4996666667,34.0252222222,36.9365,5.93655555555,7.07477777778
595.15,8.67777777779,57.654,43.7881111111,52.0514444444,4.82477777778,6.978,26.4731111111,33.9761111111,36.8874444444,5.90566666667,7.05777777778
595.49,8.68822222221,57.6946666667,43.7957777778,52.0477777778,4.86111111111,7.03,26.5488888889,33.983,36.9056666667,5.934,7.08955555555
595.82,8.72166666667,57.7331111111,43.8347777778,52.0017777778,4.916,7.04388888889,26.587,33.9688888889,36.9385555555,5.942,7.12366666667
596.16,8.77555555554,57.7407777778,43.8513333333,52.0403333333,4.96644444444,7.08222222222,26.6074444444,33.9516666667,36.9587222222,5.97822222222,7.16744444444
596.50,8.84544444443,57.781,43.9344444445,52.0961111111,5.02466666667,7.16233333333,26.6498888889,33.9984444444,37.0116111111,6.06133333333,7.21677777778
596.83,8.87966666665,57.7876666667,43.95,52.1216666667,5.08811111111,7.22088888889,26.6344444444,33.9927777778,37.0517777778,6.12255555556,7.25344444444
597.17,8.87800000001,57.8217777778,43.9657777778,52.206,5.08755555555,7.24722222222,26.6234444445,34.0364444444,37.0787222222,6.12844444445,7.28533333334
597.51,8.95633333334,57.8932222222,44.0025555555,52.2676666667,5.13311111111,7.30222222222,26.6808888889,34.1086666667,37.1225,6.18833333334,7.34877777778
597.84,9.03300000001,57.9777777778,44.1012222222,52.4251111111,5.19611111111,7.39688888889,26.7468888889,34.2123333333,37.2012777778,6.29444444444,7.46555555556
598.18,9.0601111111,58.0492222222,44.145,52.4807777778,5.25011111111,7.45388888889,26.8005555556,34.2757777778,37.2638888889,6.33944444444,7.50033333333
598.52,9.10422222221,58.0561111111,44.1736666667,52.5344444445,5.26066666667,7.49088888889,26.8383333333,34.3684444445,37.2875,6.36922222222,7.55977777778
598.85,9.123,58.0553333333,44.1855555556,52.5392222222,5.26477777778,7.46377777778,26.8664444445,34.4054444444,37.3125,6.362,7.57111111111
599.19,9.13311111111,58.0728888889,44.2102222222,52.5607777778,5.26922222222,7.41811111111,26.8127777778,34.4542222222,37.2973333333,6.35588888889,7.56422222222
599.53,9.17455555557,58.0488888889,44.2361111111,52.6121111111,5.27766666667,7.42733333333,26.7993333333,34.5387777778,37.3266111111,6.37711111111,7.58655555556
599.86,9.16100000001,58.0337777778,44.2222222222,52.642,5.25,7.40233333333,26.7877777778,34.5892222222,37.3179444444,6.40122222222,7.61044444444
600.20,9.11000000001,58.0373333333,44.1876666667,52.6221111111,5.21088888889,7.33844444445,26.7854444445,34.5876666667,37.3691111111,6.31788888889,7.59133333333
600.53,9.03488888888,57.999,44.1205555555,52.5596666667,5.08977777778,7.24155555556,26.7783333333,34.5321111111,37.3177777778,6.16488888889,7.52544444444
600.87,9.02644444445,57.9281111111,44.1042222222,52.4885555556,5.06155555555,7.20077777778,26.7825555556,34.4651111111,37.2917777778,6.13855555556,7.50555555556
601.21,8.93600000001,57.8444444445,44.0988888889,52.4146666667,4.95133333333,7.166,26.7202222222,34.3641111111,37.2353333333,6.05711111111,7.43777777778
601.54,8.81866666665,57.8064444444,44.0558888889,52.322,4.83033333333,7.05333333333,26.6174444445,34.2605555555,37.1411666667,5.927,7.31555555556
601.88,8.80277777777,57.7926666667,44.0284444445,52.2372222222,4.78233333333,7.05188888889,26.6222222222,34.205,37.1039444444,5.88577777778,7.30822222222
602.21,8.82477777779,57.8373333333,44.0693333334,52.3337777778,4.77733333333,7.07722222222,26.6734444444,34.1931111111,37.1496666667,5.90933333333,7.287
602.55,8.89355555555,57.9016666667,44.1357777778,52.3604444444,4.81366666667,7.15644444444,26.7141111111,34.2555555556,37.1826666667,5.97744444445,7.34022222222
602.88,8.94422222221,57.9174444444,44.1746666667,52.3664444444,4.83244444444,7.22544444444,26.7643333333,34.289,37.2523888889,6.00733333333,7.41677777778
603.22,8.97455555557,58.0127777778,44.2201111111,52.3906666667,4.87355555556,7.28433333333,26.8253333333,34.2901111111,37.3011111111,6.05911111111,7.445
603.56,8.94577777777,58.0462222222,44.2286666667,52.3504444444,4.89377777778,7.286,26.8068888889,34.2372222222,37.2776111111,6.02633333333,7.40822222222
603.89,8.90955555554,58.0365555556,44.1498888889,52.31,4.84888888889,7.28255555556,26.7552222222,34.2144444444,37.2335555556,6.014,7.38222222222
604.23,8.9158888889,58.0632222222,44.1575555556,52.3307777778,4.87888888889,7.30688888889,26.7053333333,34.2414444445,37.2371666667,6.05988888889,7.38966666667
604.56,8.86588888888,58.017,44.0785555555,52.2682222222,4.87166666667,7.30444444445,26.6444444444,34.19,37.1660555555,6.02533333333,7.37077777778
604.90,8.85011111112,57.9944444445,44.0193333333,52.2524444444,4.88477777778,7.29988888889,26.6245555556,34.2114444444,37.1472777778,6.03655555555,7.35433333333
605.23,8.86855555557,57.9523333333,44.0085555556,52.2151111111,4.92677777778,7.32088888889,26.6244444444,34.2335555556,37.1305,6.07633333333,7.37433333333
605.57,8.84388888888,57.8948888889,43.9772222222,52.1933333333,4.90844444444,7.27866666667,26.509,34.2296666667,37.0970555556,6.04077777778,7.32866666667
605.90,8.79866666666,57.9107777778,43.9638888889,52.1481111111,4.915,7.27044444444,26.4603333333,34.2066666666,37.0604444444,6.00488888889,7.32922222222
606.24,8.76755555555,57.9242222222,43.9565555556,52.1307777778,4.91077777778,7.24633333333,26.4227777778,34.1876666667,37.0611111111,5.98144444444,7.30833333333
606.58,8.71266666667,57.8782222222,43.8947777778,52.1042222222,4.87622222222,7.21233333333,26.3704444444,34.2018888889,37.0104444444,5.97155555556,7.27788888889
606.91,8.6638888889,57.8267777778,43.8485555556,52.1097777778,4.84044444444,7.18966666666,26.3126666667,34.1802222222,36.9657777778,5.92822222222,7.26811111111
607.25,8.70855555554,57.798,43.8468888889,52.1437777778,4.866,7.24266666667,26.3555555555,34.2567777778,37.0193333333,5.97833333333,7.32033333333
607.58,8.73899999999,57.7646666666,43.8855555555,52.1195555556,4.90544444445,7.24188888889,26.3901111111,34.2664444444,37.0128333333,5.97833333333,7.32055555555
607.92,8.72066666668,57.7183333333,43.8793333333,52.0877777778,4.87955555555,7.21222222222,26.4204444445,34.2684444444,37.0233888889,5.95388888889,7.30155555556
608.25,8.79655555555,57.7888888889,43.9802222222,52.1392222222,4.95088888889,7.25355555556,26.5472222222,34.4002222222,37.1305,6.04511111111,7.352
608.59,8.824,57.8557777778,44.0218888889,52.1583333333,4.98722222222,7.28011111111,26.567,34.4414444444,37.1540555555,6.05633333333,7.38933333334
608.92,8.84255555557,57.8327777778,43.9751111111,52.1278888889,4.98955555556,7.32377777778,26.571,34.48,37.1772222222,6.06633333333,7.434
609.26,8.87277777779,57.8597777778,44.0018888889,52.183,5.027,7.39133333333,26.6344444445,34.5538888889,37.247,6.12911111111,7.49766666666
609.59,8.84988888889,57.7014444444,43.89,52.0417777778,4.98777777778,7.33911111111,26.5777777778,34.5331111111,37.1558333333,6.13388888889,7.45533333333
609.93,8.83266666668,57.6176666667,43.8042222222,51.991,4.96433333334,7.33722222222,26.55,34.5651111111,37.1247777778,6.14122222222,7.44788888889
610.26,8.83755555555,57.6441111111,43.8123333333,52.0013333333,4.97177777778,7.34711111111,26.5243333333,34.587,37.1552222222,6.158,7.42855555556
610.60,8.84822222223,57.5885555556,43.8147777778,51.9846666667,4.97688888889,7.37344444445,26.504,34.6362222222,37.1730555555,6.19222222222,7.41744444445
610.93,8.85444444446,57.6017777778,43.8748888889,52.0284444444,4.97622222222,7.37866666667,26.5201111111,34.6704444444,37.1995,6.20722222222,7.43544444444
611.27,8.92433333334,57.6013333333,43.9345555555,52.0948888889,5.01211111111,7.43977777778,26.5413333333,34.7504444444,37.2662777778,6.28277777778,7.50233333333
611.60,8.95822222221,57.5868888889,43.9412222222,52.1028888889,5.05966666667,7.53511111111,26.4996666666,34.8016666667,37.2860555555,6.31677777778,7.56466666667
611.93,8.91911111112,57.583,43.9093333333,52.1265555556,5.00744444445,7.505,26.4083333333,34.7512222222,37.2585,6.29455555556,7.55566666667
612.27,8.97966666668,57.6966666666,44.0195555556,52.2512222222,5.02577777778,7.51944444444,26.4446666667,34.836,37.3351666667,6.33133333333,7.61233333333
612.60,8.97044444443,57.6641111111,44.0008888889,52.3184444444,4.98622222222,7.45955555555,26.4266666667,34.8528888889,37.3131666667,6.29233333333,7.55544444444
612.94,8.91644444443,57.6444444445,43.9835555555,52.3442222222,4.92744444444,7.38177777778,26.3624444444,34.8117777778,37.2373888889,6.21666666667,7.47255555556
613.27,8.92366666666,57.7837777778,44.0792222222,52.5255555556,4.93511111111,7.40644444445,26.4081111111,34.8992222222,37.3273333334,6.21388888889,7.47644444444
613.61,8.929,57.8895555555,44.1693333333,52.6327777778,4.905,7.39433333333,26.4765555556,34.8767777778,37.3967222222,6.163,7.46888888889
613.94,8.90855555554,57.8875555556,44.1898888889,52.6224444444,4.86055555555,7.34477777778,26.5015555556,34.852,37.3728333334,6.08688888889,7.459
614.28,8.84222222222,57.88,44.0958888889,52.5596666667,4.79211111111,7.256,26.4925555556,34.7481111111,37.2932777778,6.019,7.39511111111
614.61,8.79366666668,57.9655555555,44.0467777778,52.5793333333,4.73788888889,7.19844444444,26.4773333333,34.7746666667,37.2944444444,5.97355555556,7.34266666667
614.94,8.6981111111,57.9581111111,43.9287777778,52.5417777778,4.68044444444,7.11088888889,26.4554444444,34.677,37.2410555555,5.91188888889,7.30111111111
615.28,8.70222222221,58.0091111111,43.9686666666,52.6065555555,4.68966666667,7.05855555556,26.5676666667,34.6813333333,37.2732777778,5.91055555555,7.31711111111
615.61,8.70044444443,57.9851111111,43.9704444444,52.6181111111,4.69366666667,7.07322222222,26.565,34.6761111111,37.2426666666,5.90922222222,7.30088888889
615.95,8.62155555555,57.956,43.8735555556,52.6076666666,4.63844444444,7.03211111111,26.5468888889,34.6177777778,37.1809444444,5.87577777778,7.22222222222
616.28,8.68133333333,58.1408888889,44.0216666667,52.7301111111,4.74788888889,7.11144444444,26.6485555556,34.6646666667,37.3295555556,5.97144444445,7.31722222222
616.61,8.75155555554,58.2927777778,44.1197777778,52.7944444445,4.83055555556,7.21511111111,26.8026666667,34.7261111111,37.4266666667,6.10788888889,7.42444444444
616.95,8.76399999999,58.3115555555,44.1405555556,52.7833333333,4.841,7.23455555556,26.817,34.6968888889,37.4521666667,6.12222222222,7.46144444444
617.28,8.79211111111,58.2777777778,44.1266666667,52.7988888889,4.90311111111,7.28933333333,26.7741111111,34.675,37.4241666667,6.18611111111,7.51233333333
617.62,8.82966666665,58.3913333333,44.1691111111,52.9622222222,4.951,7.35566666667,26.8286666667,34.6695555555,37.4928333333,6.23233333333,7.56633333333
617.95,8.8651111111,58.4612222222,44.2573333333,52.9953333333,4.978,7.396,26.8502222222,34.7484444444,37.5224444445,6.19833333333,7.63577777778
618.28,8.87222222222,58.3317777778,44.1931111111,52.8733333333,4.94522222222,7.404,26.7733333333,34.661,37.4032222222,6.18422222222,7.62977777778
618.62,8.82055555555,58.2903333333,44.1916666667,52.8164444444,4.87611111111,7.40533333334,26.7213333333,34.6275555555,37.3510555556,6.10288888889,7.56288888889
618.95,8.76777777777,58.2154444445,44.1081111111,52.7464444444,4.82555555556,7.35288888889,26.6081111111,34.5598888889,37.2716111111,6.05,7.47177777778
619.28,8.82211111112,58.3135555555,44.1792222222,52.816,4.82022222222,7.37222222222,26.6514444444,34.6461111111,37.3999444444,6.02033333333,7.48077777778
619.62,8.83355555557,58.2048888889,44.0875555555,52.6776666667,4.81822222222,7.38811111111,26.5995555555,34.6005555555,37.3559444444,5.974,7.46866666667
619.95,8.7861111111,58.1862222222,44.0204444444,52.629,4.70933333333,7.32355555555,26.5474444444,34.5437777778,37.2828888889,5.89355555555,7.40233333333
620.28,8.7868888889,58.1391111111,43.9478888889,52.5481111111,4.67388888889,7.28177777778,26.4802222222,34.5226666667,37.2732777778,5.846,7.39544444445
620.62,8.82644444444,58.1702222222,44.0061111111,52.6225555555,4.68133333333,7.30933333333,26.5331111111,34.6154444444,37.3066666667,5.888,7.41588888889
620.95,8.81277777778,58.2405555555,44.0621111111,52.6652222222,4.648,7.26988888889,26.5532222222,34.6711111111,37.3176111111,5.85522222222,7.399
621.28,8.84044444443,58.2191111111,44.0611111111,52.6318888889,4.68933333333,7.308,26.5722222222,34.7551111111,37.2825555556,5.92877777778,7.42088888889
621.62,8.92500000001,58.1558888889,44.0773333334,52.6304444444,4.78477777778,7.38966666666,26.6115555555,34.7637777778,37.3665555556,6.03555555555,7.46922222222
