wavelength,Back_SalOrem,Belly_SalOrem,Breast_SalOrem,Crissum_SalOrem,Crown_SalOrem,DorTail_SalOrem,Patch10_SalOrem,Patch11_SalOrem,Rump_SalOrem,Throat_SalOrem,WingTip_SalOrem
247.54,4.03706666667,5.99483333333,8.03573333334,6.35326666667,4.27703333333,9.7956,5.99806666667,3.9699,5.24624999999,6.4492,11.363
247.92,4.45266666667,6.42096666667,8.1892,6.47246666667,4.6133,10.2639333333,6.02963333333,4.30396666667,5.29123333333,6.38759999999,11.7925333333
248.29,4.83533333333,7.05856666667,8.19266666666,6.31946666667,4.8325,10.5865333333,6.14293333333,4.49143333334,4.95799999999,6.46913333333,12.2262
248.67,4.339,6.46083333334,7.69313333333,5.497,4.39273333334,9.94326666666,5.68783333333,3.94506666667,4.35096666667,5.94453333333,11.7934
249.04,5.51246666667,7.75493333333,8.59046666667,6.46820000001,5.3141,10.4958,6.70873333333,4.80303333333,5.26291666667,6.93720000001,12.0467333333
249.42,6.09346666667,8.1091,8.92839999999,6.56706666667,5.79126666666,11.0406,7.04036666667,5.36753333333,5.75075,7.54506666667,12.2679333333
249.79,7.54186666667,9.58213333335,10.7470666667,8.41746666667,7.71303333333,12.7607333333,9.10496666667,7.19969999999,7.64395,9.25966666667,14.1493333333
250.17,6.8356,9.49323333334,9.70093333333,7.2438,6.71246666667,11.5804,8.6836,6.01553333334,7.17531666667,8.61673333333,12.9812666667
250.54,7.2666,10.1387,9.74886666665,7.89653333334,7.2891,12.2384666667,9.79370000002,6.32903333333,7.81765000001,9.08893333333,13.3407333333
250.92,6.24386666667,9.59336666666,9.17893333333,7.27633333333,6.26836666667,11.7317333333,8.85773333333,5.03276666667,6.82733333333,8.04880000001,12.6665333333
251.29,7.14453333333,10.6206333333,10.6667333333,9.25793333333,7.22856666667,12.8888,9.79043333333,6.19683333334,7.83855000001,9.06486666667,13.6687333333
251.66,8.21366666667,11.8803666667,11.0341333333,10.4272666667,7.7095,14.3419333333,11.3205333333,7.39323333333,9.00853333333,10.3418,14.8204
252.04,8.88613333334,11.9637333333,11.5822,10.9146,7.7677,14.3908666667,12.0849666667,7.8025,9.94143333334,10.8885333333,14.9892
252.41,8.15986666667,10.7114666667,11.0407333333,10.347,6.9608,13.7723333333,11.5106333333,7.30333333333,9.86606666667,10.3469333333,14.405
252.79,8.35313333333,10.9090333333,11.2692,10.6543333333,6.7063,13.1662666667,11.2998666667,7.32990000001,10.1338,10.2502,14.3961333333
253.16,7.8164,9.42066666667,10.3476666667,9.68806666668,5.5927,12.1123333333,10.3208,6.51083333333,9.37161666667,9.8038,13.7879333333
253.54,6.22533333333,7.91266666667,8.67113333334,8.18400000001,3.89876666667,10.5470666667,8.72636666667,4.43223333333,8.16538333333,8.0184,12.4322666667
253.91,5.1664,6.84476666667,7.72606666667,7.02306666667,2.4332,8.91699999999,7.09806666667,2.9582,6.79331666665,6.95726666667,10.5485333333
254.28,6.15533333333,7.822,9.32760000001,7.86926666666,3.7973,9.839,8.09186666667,4.4223,7.6088,8.18180000001,11.4582
254.66,6.182,8.51136666667,9.93086666666,8.29873333333,3.70423333333,9.61426666667,7.77446666666,4.32743333333,8.05635000001,9.24820000001,11.0286
255.03,6.75886666667,8.36933333333,9.83593333333,7.80506666667,3.78466666667,9.25133333333,7.32303333333,4.47173333333,8.04363333332,9.60013333333,10.8105333333
255.41,6.92346666667,8.56606666667,10.1338,7.16946666667,3.8952,8.93540000001,7.19646666667,4.19473333333,7.96946666666,10.1872,10.8614
255.78,5.6084,7.69776666667,9.73279999999,6.45946666667,3.62786666667,7.1686,5.57013333333,3.00586666667,7.51226666667,9.16533333334,10.2674
256.15,4.153,6.98369999999,8.26233333333,4.93986666666,2.67763333333,6.29506666667,3.60103333333,1.69383333333,5.6338,7.8688,9.12559999999
256.53,5.10246666667,7.96313333333,8.88206666666,6.03666666667,3.87926666667,6.2572,4.1943,2.90286666667,6.54331666667,8.13653333334,9.19673333333
256.90,4.9648,7.62323333333,8.34833333334,5.56906666667,4.02316666667,6.294,4.56196666667,3.3887,6.05233333333,8.05633333333,8.88206666667
257.28,6.19913333333,9.24733333333,9.96726666666,6.73200000001,6.17576666667,8.06946666667,5.80173333333,4.98843333333,7.17155,8.86406666667,10.1448666667
257.65,6.96866666667,9.29823333333,10.3222666667,7.06653333333,6.63403333333,8.41313333333,6.3403,5.39363333333,7.0299,9.39200000001,10.5753333333
258.02,7.05666666667,9.11693333334,10.1205333333,6.73746666667,6.876,9.20553333333,6.3439,5.73393333333,6.77666666667,8.93606666667,11.5673333333
258.40,7.083,8.68393333334,9.89893333334,6.881,6.7401,9.51326666666,6.26256666667,5.72996666667,6.53351666667,8.83993333332,12.0844
258.77,6.1114,7.17953333333,8.64906666667,5.68846666667,5.73086666667,8.95059999999,5.32903333334,4.76326666667,5.33051666667,7.06846666667,11.3348
259.15,5.6064,6.7393,8.14913333333,5.48926666667,5.36236666667,8.6324,5.38356666667,4.58356666667,5.08458333333,6.6148,10.7155333333
259.52,5.40726666667,6.59563333333,7.76686666667,5.28273333333,5.00976666667,8.68253333334,5.4266,4.47663333333,4.94406666667,6.254,10.4279333333
259.89,5.68166666667,6.85283333333,8.13619999999,5.4734,5.25723333333,9.02113333333,5.91586666667,4.86496666667,5.2882,6.2102,10.3784
260.27,5.94053333333,6.95093333333,8.30346666667,5.7136,5.437,9.22566666667,6.3727,5.0106,5.39865,6.18266666667,10.5552666667
260.64,5.9474,6.99603333333,8.27546666666,5.71266666667,5.3701,9.27119999999,6.46996666667,4.8515,5.44768333334,6.20473333333,10.8687333333
261.01,6.08793333333,7.20593333333,8.85386666668,6.1216,5.64263333333,9.59786666666,6.7794,4.98503333333,5.85498333333,6.44119999999,11.2627333333
261.39,6.10566666667,7.25963333333,8.86873333334,6.1848,5.55056666667,9.58399999999,7.05796666667,5.02743333333,6.04555,6.70806666667,11.3419333333
261.76,6.85486666667,8.04313333333,9.52320000001,6.878,6.2111,10.2383333333,7.90836666667,5.8343,7.01168333333,7.3318,12.2838666667
262.13,7.14846666667,8.2972,9.88346666667,7.3212,6.42773333333,10.4136,8.22886666666,6.03813333333,7.40256666667,7.60646666666,12.5060666667
262.51,6.46213333333,7.7155,9.20359999999,6.76666666667,5.8158,9.93033333333,7.87423333333,5.433,7.06929999999,6.69713333333,11.9406666667
262.88,6.98813333333,8.27686666667,9.91126666667,7.6026,6.4771,10.4006666667,8.79273333333,6.22283333333,7.77176666667,7.37213333333,12.407
263.25,6.67733333333,7.94713333333,9.68633333333,7.531,6.0923,10.0447333333,8.46113333333,5.80256666667,7.63906666667,7.199,12.485
263.63,6.89313333333,7.91226666667,10.1336,7.7876,6.2601,10.4879333333,8.69626666666,6.04503333333,7.92831666666,7.46226666666,12.9034666667
264.00,7.17853333333,7.7631,10.313,8.0506,6.69516666667,11.0331333333,9.0869,6.2465,8.13284999999,8.20846666666,13.6113333333
264.37,6.58600000001,7.16176666667,10.1078,7.85206666667,6.52876666667,10.5386666667,8.56566666666,6.05743333333,8.17181666667,8.3232,13.5960666667
264.75,7.18526666667,7.615,10.9176666667,8.09286666667,7.11013333333,11.525,8.80253333333,6.8236,8.60779999999,9.09573333334,13.9954
265.12,8.44980000001,8.80093333333,11.5569333333,9.20633333333,7.93313333333,12.739,9.54756666666,7.86553333333,9.51025000001,10.1993333333,15.0624
265.49,7.95206666667,8.40173333333,10.8224666667,8.8312,7.5457,12.6939333333,8.60153333334,7.4325,8.69465000001,9.37066666667,14.5454666667
265.87,7.45853333334,8.05556666667,10.4661333333,8.34613333333,7.23813333333,12.2348666667,8.29509999999,7.0146,7.97738333333,8.93993333334,14.2400666667
266.24,7.92466666667,8.64936666667,10.7246,8.99166666666,7.8537,12.6796,8.97309999999,7.56396666667,8.43658333334,9.94146666667,14.8442
266.61,8.19680000001,8.7902,10.9489333333,9.08073333334,8.3067,12.9300666667,9.03010000001,7.6423,8.48749999999,10.2786666667,14.9761333333
266.98,8.72713333334,9.35513333333,11.3355333333,9.16673333333,8.693,13.3277333333,9.39493333333,7.7398,8.81994999999,10.799,15.2227333333
267.36,9.60873333333,10.4524333333,12.2064666667,9.79173333334,9.71413333333,13.8494666667,10.2692333333,8.69826666667,9.62396666667,11.2684,15.7536
267.73,9.55153333333,10.4778666667,12.0781333333,9.74720000001,9.60316666666,13.469,10.065,8.53283333334,9.37506666667,11.0402666667,15.2348
268.10,9.75746666665,11.007,12.502,10.1146666667,9.79760000001,13.6264,10.3464666667,8.90773333333,9.64831666667,11.2178,15.4810666667
268.48,10.5654,11.8590666667,13.0544666667,10.6739333333,10.4053333333,14.2990666667,11.0534333333,9.49126666666,10.204,11.6395333333,15.7448666667
268.85,9.74479999999,11.0898666667,12.241,9.91326666667,9.61203333333,13.4049333333,10.5359333333,8.65743333333,9.47038333334,10.4951333333,14.9668666667
269.22,9.57040000001,10.6763666667,11.9706,9.22953333333,9.4685,13.2164666667,10.2973666667,8.33463333333,9.23474999999,10.0992,14.3302
269.59,9.19813333333,10.3726,11.5963333333,8.86753333334,8.9785,12.7758,10.0666,8.1199,9.25360000001,9.93833333332,13.9058
269.97,8.6702,9.79030000001,11.0734666667,8.52699999999,8.45556666666,12.4996,9.64233333333,7.74003333333,8.9513,9.53866666666,13.1062
270.34,8.09466666667,9.07396666666,10.5896666667,8.00693333334,7.76823333333,11.6472,8.89856666667,7.21256666667,8.53693333333,9.00593333334,12.1929333333
270.71,7.77533333334,8.98183333333,10.4401333333,7.6754,7.08539999999,11.0491333333,8.48669999999,6.99486666667,8.2643,8.74606666667,11.7678666667
271.09,6.85146666667,8.30216666667,9.49886666667,6.85153333333,5.96893333333,10.1408,7.45219999999,6.32013333333,7.43826666667,7.69233333333,11.1756
271.46,6.67113333333,8.10203333334,9.35466666666,6.91586666667,5.6297,10.1824,7.45206666667,6.26603333333,7.26960000001,7.64573333333,11.0771333333
271.83,6.11393333333,7.55176666667,8.75206666666,6.2996,4.93296666667,9.2184,7.06163333333,5.46396666667,6.70973333333,7.07686666666,10.8334
272.20,5.85246666666,7.21076666667,8.12893333333,6.0518,4.5483,8.8182,6.59603333334,4.9969,6.28656666667,6.57946666667,10.5628666667
272.58,5.46366666667,6.85843333333,7.7798,5.64326666667,4.09996666667,8.34653333333,6.24053333333,4.63403333333,5.85826666667,6.38533333334,10.3852666667
272.95,5.67626666667,6.802,7.80826666666,5.8116,4.0992,8.34526666667,6.42206666667,4.5884,5.8611,6.70660000001,10.5489333333
273.32,5.26493333333,6.71956666667,7.45586666668,5.5752,3.8024,8.2058,6.1189,4.2618,5.50831666667,6.34086666667,10.3927333333
273.69,5.304,6.75183333333,7.7758,5.7676,3.8503,8.31433333333,6.26073333333,4.22256666667,5.309,6.2942,10.4338666667
274.06,5.19,6.66066666667,7.77913333334,5.47413333333,3.62133333334,8.14733333333,5.89626666667,3.91346666667,5.0241,5.8702,10.6003333333
274.44,5.07886666667,6.8205,7.92633333334,5.44346666667,3.53183333333,8.465,6.01246666667,3.85996666667,5.00806666667,5.7068,10.8263333333
274.81,5.39266666667,6.92433333333,8.31166666667,5.9204,3.99716666666,9.02906666667,6.4276,4.1415,5.2114,6.0276,11.3874
275.18,6.008,7.50676666667,9.16393333333,6.69993333333,4.83426666667,9.60606666667,7.05023333334,4.78013333333,5.9757,6.9752,12.0032666667
275.55,6.5692,7.87176666667,9.78566666666,7.0316,5.40226666667,10.0488666667,7.52176666667,5.25373333333,6.40883333333,7.6596,12.349
275.93,7.059,8.2191,10.2976,7.5636,6.14266666667,10.7760666667,7.88483333334,5.87526666667,7.10001666667,8.13706666667,12.6865333333
276.30,7.07593333333,8.30993333333,10.6828666667,7.6496,6.2663,10.9629333333,8.07656666667,5.94603333333,7.35261666667,8.29013333334,12.5194666667
276.67,7.75146666667,8.888,11.3888,8.5214,6.97953333333,11.7398666667,8.82279999999,6.57893333333,8.17683333334,8.92186666667,12.8651333333
277.04,7.92473333333,9.31576666667,11.8962,9.00813333333,7.43563333333,12.0431333333,8.99443333333,7.06836666667,8.59273333333,9.38479999999,13.1084666667
277.41,7.988,9.40856666667,12.1922666667,9.17533333333,7.54453333333,11.7765333333,9.1269,7.27206666667,8.69030000001,9.70193333333,13.4164666667
277.79,7.8878,9.27120000001,11.9498666667,9.12260000001,7.72503333334,11.4206666667,8.96013333333,7.2237,8.58619999999,9.70753333333,13.4076666667
278.16,8.38719999999,9.97016666667,12.5442,9.80046666667,8.48349999999,11.9158,9.33006666667,7.60263333333,8.93554999999,10.4062666667,13.6499333333
278.53,9.21600000001,10.5909,13.206,10.3886,9.3386,12.7471333333,9.82956666667,8.17986666667,9.60796666667,11.1928,14.0739333333
278.90,9.31146666667,11.0168666666,13.3830666667,10.3713333333,9.55626666668,12.9121333333,9.84373333335,8.39206666667,9.74863333334,11.2861333333,13.7954
279.27,9.08473333333,10.7203333333,12.8792666667,10.0528666667,9.21306666667,12.7139333333,9.688,7.97426666667,9.30483333334,10.7227333333,13.4663333333
279.64,8.48733333333,10.1286,12.2161333333,9.47126666667,8.37003333333,11.8205333333,8.85296666667,6.93083333333,8.53456666667,9.75166666667,12.6116
280.02,8.19146666667,9.87293333333,11.7903333333,9.33506666667,8.08266666666,11.7540666667,8.53866666667,6.61233333333,8.09751666667,9.40340000001,12.6392
280.39,8.1388,9.6352,11.3573333333,9.13353333333,7.92203333334,11.5471333333,8.38423333333,6.61336666667,7.97186666668,9.25720000001,12.6702666667
280.76,7.49993333333,9.24043333333,10.5380666667,8.4288,7.18523333333,11.0679333333,7.66066666667,6.08283333333,7.21463333334,8.48526666667,12.3610666667
281.13,6.6624,8.44703333334,9.5136,7.44853333333,6.32243333333,10.41,6.77303333333,5.3705,6.3331,7.34653333333,11.4212666667
281.50,5.93786666667,7.65643333333,8.85719999999,7.20513333333,5.7225,10.1035333333,6.06013333333,4.8365,5.65216666667,6.5672,10.6958
281.87,5.66666666667,7.37186666667,8.47153333334,6.77653333333,5.19706666667,9.97973333333,5.80083333333,4.29053333334,5.39433333333,6.0814,10.2845333333
282.25,5.031,6.5047,7.61453333333,5.89473333333,4.25906666667,9.25826666667,5.40503333333,3.64713333333,4.84501666667,5.34693333333,9.4782
282.62,4.47046666667,5.65036666667,6.73686666667,5.14,3.41886666666,8.28673333333,4.7897,3.16586666667,4.01763333333,4.5172,8.80453333332
282.99,4.25213333333,5.13856666667,6.06673333333,4.72666666667,2.8929,7.46013333333,4.5541,2.68403333333,3.80406666667,4.028,8.5306
283.36,4.02046666667,5.0925,5.93013333333,4.5996,2.68466666667,7.28253333333,4.42923333333,2.61133333333,3.56513333333,3.8996,8.43699999999
283.73,4.42326666667,5.64543333333,6.34206666667,5.07946666667,3.29083333333,8.09153333333,5.07233333333,3.22036666667,4.00963333333,4.448,9.2276
284.10,4.6794,5.9589,6.7926,5.24746666667,3.55976666667,8.26266666667,5.57106666667,3.62436666667,4.339,4.87326666667,9.4536
284.47,4.15753333333,5.39563333333,6.4018,4.793,3.0089,7.77566666667,5.1606,3.11156666667,3.83801666667,4.37273333333,9.06646666666
284.85,4.42186666667,5.49603333333,6.75346666667,4.9364,3.2351,7.96273333333,5.50423333333,3.29623333333,4.10516666667,4.5378,9.36786666665
285.22,4.79893333333,5.79966666667,7.2592,5.36653333334,3.66536666667,8.56573333333,6.1303,3.49696666667,4.68265,5.00146666667,9.84066666665
285.59,5.4674,6.52886666667,7.92726666667,5.80686666667,4.236,9.17853333333,6.90523333334,4.14426666667,5.37246666667,5.6142,10.4941333333
285.96,5.40053333333,6.4395,8.08733333333,5.73673333333,4.29196666667,9.08673333334,6.8181,4.3857,5.42175,5.58233333333,10.6466666667
286.33,5.52266666667,6.64286666667,8.39606666667,6.0334,4.56703333333,9.34,7.00583333334,4.62663333333,5.57871666667,5.9796,10.8929333333
286.70,5.75933333333,7.1337,8.87706666666,6.47026666667,4.93083333333,9.82000000001,7.49669999999,4.83263333333,6.01068333333,6.29766666667,11.2571333333
287.07,5.7874,7.36396666667,9.18486666667,6.7292,5.10203333333,10.222,7.67546666667,5.0545,6.04746666667,6.61586666667,11.4258666667
287.44,6.4128,7.87640000001,9.74319999999,7.282,5.64653333333,10.6302,8.37373333333,5.55106666667,6.61958333333,7.1296,11.9564666667
287.82,6.15546666667,7.52563333333,9.44953333334,6.99626666667,5.44313333333,10.1270666667,8.07003333333,5.36133333333,6.48143333333,6.8754,11.4366
288.19,6.1382,7.53376666666,9.23926666667,6.86106666667,5.385,10.0530666667,7.8891,5.30906666667,6.46478333333,6.80033333334,11.0919333333
288.56,7.03213333333,8.56100000001,10.1934,7.59553333333,6.3484,11.0491333333,8.66609999999,6.2662,7.34526666667,7.83300000001,11.7616
288.93,7.28533333333,9.02343333333,10.521,8.0014,6.6453,11.2978666667,8.91543333334,6.5357,7.68136666666,8.19006666667,12.0596666667
289.30,7.3838,9.32596666666,10.5754666667,8.0272,6.84676666666,11.2310666667,8.76433333333,6.71743333333,7.71068333333,8.27966666667,12.0869333333
289.67,6.589,8.3993,9.75626666666,7.1264,6.06426666667,10.0576,7.7442,5.82213333333,6.90258333333,7.36226666667,11.1256
290.04,6.6574,8.5865,9.59606666666,7.1002,5.98693333333,10.0045333333,7.81243333333,5.68033333333,6.93365,7.44066666666,11.0234
290.41,6.389,8.2842,9.29333333334,6.56673333333,5.84773333333,9.50566666666,7.57436666667,5.49833333333,6.57848333333,6.81633333334,10.5756
290.78,6.30353333333,8.19130000001,9.21086666668,6.30373333333,5.6818,9.22333333333,7.44313333333,5.33773333333,6.47883333333,6.7108,10.2841333333
291.15,6.37673333333,8.23013333334,8.96766666667,6.19066666667,5.62496666666,9.0684,7.34916666667,5.1931,6.40043333333,6.59106666667,10.1339333333
291.52,5.99386666667,7.8867,8.71766666668,5.71633333333,5.25356666667,8.79419999999,6.77346666666,4.91223333333,6.05421666667,6.2552,9.55346666666
291.89,6.17293333333,8.08889999999,8.84086666667,5.7978,5.40173333333,9.16766666667,6.85736666667,5.06173333333,6.20575,6.47106666667,9.79006666666
292.26,6.28406666667,8.15603333333,9.0598,5.7314,5.3426,9.35100000001,6.9119,5.0286,6.19673333333,6.66006666667,9.9492
292.64,5.7944,7.671,8.52806666667,5.10266666667,4.65,8.64133333334,6.3308,4.30253333333,5.67158333333,6.07193333333,9.43346666668
293.01,5.3054,7.0738,8.05886666667,4.457,4.0379,7.97006666667,5.90893333333,3.54883333333,5.06501666667,5.733,8.65059999999
293.38,5.48906666667,7.12806666667,8.20240000001,4.64873333333,3.7433,7.78926666667,6.2001,3.51943333333,4.90035,5.98133333333,8.62960000001
293.75,5.74733333333,7.59963333333,8.4604,4.72786666667,3.9036,8.19086666667,6.77736666667,3.71,5.09336666667,6.43486666667,8.96473333333
294.12,6.02926666667,7.7003,8.83380000001,5.01973333333,4.18096666667,8.45466666667,6.98196666667,4.00496666667,5.24623333333,6.7908,9.08206666665
294.49,6.3334,8.27350000001,9.13673333334,5.60326666667,4.37483333333,8.91466666667,7.3179,4.39843333333,5.7606,7.35653333333,9.57773333334
294.86,6.47886666667,8.5842,9.29133333334,5.94813333333,4.7185,9.21366666667,7.47903333333,4.78323333333,5.95553333333,7.79933333333,9.95466666668
295.23,6.1346,8.373,9.33593333334,5.7332,4.51076666667,8.98746666667,7.38986666667,4.66616666667,5.7863,7.6498,9.62206666667
295.60,6.055,8.43046666667,9.15826666666,5.73706666666,4.55966666667,8.92653333333,7.60946666667,4.52393333333,5.92493333333,7.74453333333,9.7908
295.97,5.93086666667,8.56536666667,9.26146666666,5.7356,4.5586,8.5342,7.69806666667,4.48513333333,5.89556666667,7.76166666667,9.74526666666
296.34,5.71086666667,8.61213333333,9.13893333333,5.635,4.48946666667,8.348,7.63896666667,4.37026666667,5.88475,7.666,9.57226666666
296.71,5.52206666667,8.63316666667,9.07353333334,5.6658,4.4492,8.38866666667,7.5761,4.32633333333,5.81726666667,7.71193333333,9.56486666667
297.08,5.58786666667,8.88329999999,9.27140000001,5.828,4.66833333333,8.58153333333,7.67713333333,4.6458,5.97706666667,7.89453333333,9.75613333332
