wavelength,Back_ParHumf,Belly_ParHumf,Breast_ParHumf,Crissum_ParHumf,Crown_ParHumf,DorTail_ParHumf,Patch10_ParHumf,Patch11_ParHumf,Patch12_ParHumf,Patch13_ParHumf,Rump_ParHumf,Throat_ParHumf,WingTip_ParHumf
615.28,15.6133333333,58.178,31.9206666667,42.6746666667,9.414,13.0553333333,13.8106666667,12.5076666667,42.3823333333,7.52633333333,12.6053333333,35.6836666667,9.15833333333
615.61,15.6623333333,58.364,31.9493333333,42.8116666667,9.52733333333,13.2136666667,13.9973333333,12.5643333333,42.481,7.49433333333,12.54,35.795,9.24566666667
615.95,15.9786666667,58.5056666667,31.9443333333,42.822,9.69766666667,13.2003333333,14.024,12.5493333333,42.6253333333,7.682,12.4263333333,35.9756666667,9.341
616.28,16.0703333333,58.6376666667,32.0913333333,42.936,9.78733333333,13.316,14.1153333333,12.48,42.715,7.74633333333,12.5416666667,36.2963333333,9.47966666667
616.61,16.262,58.4623333333,32.058,43.0463333333,9.95833333333,13.3676666667,14.3856666667,12.4603333333,42.985,7.947,12.9016666667,36.485,9.61466666667
616.95,16.354,58.6003333333,32.365,43.288,9.94233333333,13.4853333333,14.6133333333,12.5906666667,42.9816666667,8.10333333333,13.1913333333,36.398,9.66033333333
617.28,16.416,58.3606666667,32.0243333333,43.2413333333,9.933,13.6756666667,14.4343333333,12.3913333333,42.8376666667,7.97566666667,13.309,36.4526666667,9.60266666667
617.62,16.464,58.5146666667,32.1776666667,43.4896666667,9.83666666667,13.845,14.521,12.4063333333,43.01,7.93033333333,13.304,36.4193333333,9.652
617.95,16.63,58.5666666667,32.327,43.7776666667,10.0023333333,13.7946666667,14.7766666667,12.4693333333,43.1763333333,8.14933333333,13.3406666667,36.4263333333,9.63433333333
618.28,16.7463333333,58.6863333333,32.4983333333,44.0393333333,10.3256666667,14.0946666667,15.0766666667,12.7073333333,43.3516666667,8.27466666667,13.542,36.8076666667,9.90766666667
618.62,16.6603333333,58.5023333333,32.3866666667,43.846,10.0823333333,14.017,15.173,12.4676666667,43.219,8.152,13.39,36.4566666667,9.71366666667
618.95,16.7526666667,58.6356666667,32.3093333333,43.9796666667,10.0666666667,14.1626666667,15.2356666667,12.583,43.0666666667,8.30266666667,13.5453333333,36.738,9.857
619.28,16.827,58.5,32.3203333333,43.81,9.884,13.9363333333,15.1716666667,12.602,42.896,8.29,13.4053333333,36.6693333333,9.77233333333
619.62,16.7716666667,58.3796666667,32.208,43.7476666667,9.84533333333,13.8773333333,15.2503333333,12.5293333333,42.795,8.22533333333,13.5433333333,36.574,9.635
619.95,16.735,58.4853333333,32.1663333333,43.9106666667,9.98166666667,14.14,15.2573333333,12.6256666667,42.9176666667,8.39233333333,13.6063333333,36.735,9.80766666667
620.28,16.7853333333,58.405,32.285,43.8413333333,9.84633333333,14.214,15.2376666667,12.6793333333,42.7056666667,8.38633333333,13.4533333333,36.603,9.73433333333
620.62,16.8993333333,58.569,32.2643333333,43.8953333333,9.87033333333,14.3216666667,15.2896666667,12.7873333333,42.9273333333,8.42433333333,13.6173333333,36.9546666667,9.84533333333
620.95,17.1263333333,58.947,32.691,44.314,10.1626666667,14.5196666667,15.6653333333,13.2983333333,43.2816666667,8.752,13.89,37.1113333333,10.2633333333
621.28,17.1713333333,58.8876666667,32.6273333333,44.062,10.3003333333,14.5866666667,15.8723333333,13.4896666667,43.293,8.90066666667,13.9183333333,37.103,10.4006666667
621.62,17.4913333333,58.796,32.6406666667,43.9993333333,10.339,14.847,16.056,13.7136666667,43.244,8.99133333333,14.1796666667,37.1993333333,10.7543333333
621.95,17.4823333333,58.773,32.4603333333,44.0356666667,10.158,14.763,15.9393333333,13.5733333333,43.4406666667,8.855,13.89,37.141,10.6386666667
622.28,17.5806666667,58.7713333333,32.4573333333,44.072,10.2566666667,14.8006666667,15.8796666667,13.544,43.6783333333,8.70766666667,13.8103333333,37.37,10.7006666667
622.62,17.4883333333,58.6746666667,32.6883333333,43.8796666667,10.2046666667,14.909,16.0596666667,13.6063333333,43.7023333333,8.78866666667,13.5936666667,37.3673333333,10.723
622.95,17.314,58.5313333333,32.8306666667,43.757,10.411,15.164,16.082,13.542,43.6566666667,8.852,13.8813333333,37.231,10.7506666667
623.28,17.2243333333,58.537,32.8446666667,43.8683333333,10.4096666667,15.1073333333,16.0343333333,13.4663333333,43.6176666667,8.66866666667,13.7666666667,37.392,10.6853333333
623.62,17.2853333333,58.154,32.69,43.603,10.319,14.749,16.0726666667,13.2763333333,43.4666666667,8.587,13.8456666667,37.082,10.5666666667
623.95,17.3313333333,58.1046666667,32.6016666667,43.5053333333,10.5133333333,14.6846666667,16.0386666667,13.3066666667,43.554,8.501,13.892,37.1143333333,10.599
624.28,17.186,57.9123333333,32.509,43.3416666667,10.4863333333,14.5823333333,15.908,13.1373333333,43.509,8.46766666667,13.7466666667,37.048,10.522
624.62,16.9903333333,57.8003333333,32.5563333333,43.2353333333,10.3733333333,14.306,15.766,12.999,43.4593333333,8.20666666667,13.6463333333,37.113,10.3146666667
624.95,16.9443333333,57.9343333333,32.3963333333,43.4883333333,10.3746666667,14.1453333333,15.4983333333,12.7803333333,43.569,7.84166666667,13.6016666667,37.231,10.1316666667
625.28,16.6266666667,58.096,32.236,43.4583333333,10.0333333333,13.8153333333,15.2553333333,12.684,43.5606666667,7.62233333333,13.347,37.0926666667,9.70133333333
625.61,16.6553333333,58.2213333333,32.4126666667,43.4073333333,9.90566666667,13.7466666667,15.2853333333,12.6346666667,43.5196666667,7.70433333333,13.5333333333,37.1183333333,9.64733333333
625.95,16.7553333333,58.223,32.648,43.7223333333,9.991,13.9146666667,15.3736666667,12.8316666667,43.645,8.00166666667,13.8373333333,37.1686666667,9.748
626.28,16.6173333333,58.0733333333,32.326,43.6123333333,9.79733333333,13.7383333333,15.063,12.6323333333,43.7546666667,7.68466666667,13.7493333333,36.7706666667,9.57833333333
626.61,16.8186666667,58.2406666667,32.5063333333,43.9473333333,9.754,13.7493333333,15.143,12.813,44.2083333333,7.849,13.7383333333,36.9366666667,9.62333333333
626.94,16.813,58.0163333333,32.6283333333,43.935,9.86433333333,13.8753333333,15.241,12.8236666667,44.3036666667,7.88066666667,13.8643333333,36.9,9.77766666667
627.28,16.6886666667,57.9586666667,32.606,43.941,9.68533333333,13.8653333333,15.1573333333,12.6056666667,44.1366666667,7.666,13.6483333333,36.8726666667,9.57633333333
627.61,16.5903333333,57.9063333333,32.534,43.857,9.39566666667,13.754,15.1556666667,12.4726666667,44.1196666667,7.58866666667,13.5676666667,36.8703333333,9.527
627.94,16.5223333333,57.9496666667,32.566,43.9406666667,9.32833333333,13.5646666667,15.0656666667,12.3973333333,44.029,7.28266666667,13.331,36.7686666667,9.295
628.27,16.4583333333,57.8973333333,32.4436666667,43.859,9.20866666667,13.3513333333,14.9163333333,12.1243333333,43.904,7.22733333333,13.2276666667,36.508,9.08466666667
628.61,16.5116666667,57.9063333333,32.6453333333,43.6763333333,9.116,13.3816666667,15.0326666667,12.1546666667,44.0316666667,7.40733333333,13.416,36.647,9.047
628.94,16.6666666667,57.7676666667,32.9016666667,43.6783333333,9.389,13.506,15.162,12.0126666667,44.2033333333,7.49933333333,13.4826666667,36.7623333333,9.40066666667
629.27,16.5773333333,57.6386666667,32.8323333333,43.53,9.314,13.369,15.015,11.8426666667,44.1143333333,7.37033333333,13.3453333333,36.6846666667,9.35
629.60,16.4783333333,57.608,32.8113333333,43.1573333333,9.132,13.382,14.912,11.7666666667,43.7763333333,7.27366666667,13.1753333333,36.503,9.314
629.94,16.5366666667,57.5126666667,32.9246666667,43.3173333333,9.27766666667,13.316,15.001,11.743,43.6143333333,7.25866666667,13.4153333333,36.802,9.30266666667
630.27,16.528,57.4816666667,32.6016666667,43.1616666667,9.185,13.2853333333,14.9383333333,11.5443333333,43.2123333333,7.09033333333,13.2096666667,36.8283333333,9.19733333333
630.60,16.6666666667,57.8723333333,32.7063333333,43.0876666667,9.10133333333,13.3003333333,15.0406666667,11.7256666667,43.2026666667,7.335,13.2356666667,37.0326666667,9.28066666667
630.93,16.8156666667,57.9543333333,32.9186666667,43.2906666667,9.27,13.471,15.0786666667,12.0186666667,43.4463333333,7.59766666667,13.4966666667,37.158,9.633
631.26,16.6733333333,58.0883333333,32.981,43.4,9.296,13.4223333333,15.041,11.973,43.478,7.573,13.5656666667,37.133,9.58333333333
631.60,16.6206666667,57.8513333333,33.084,43.2766666667,9.30066666667,13.5773333333,15.0593333333,11.9636666667,43.3946666667,7.80533333333,13.7743333333,37.282,9.72033333333
631.93,16.428,57.8766666667,33.0953333333,43.262,9.09466666667,13.582,14.9456666667,12.0203333333,43.4073333333,7.665,13.529,37.278,9.65066666667
632.26,16.3163333333,57.636,33.0953333333,43.2366666667,8.99133333333,13.685,14.822,11.966,43.1573333333,7.58966666667,13.3413333333,37.0486666667,9.626
632.59,16.2393333333,57.0416666667,32.86,43.1823333333,8.92833333333,13.4516666667,14.5563333333,11.8476666667,42.8536666667,7.42933333333,13.1096666667,36.7916666667,9.323
632.92,16.265,57.3493333333,33.162,43.269,9.13266666667,13.791,14.6863333333,12.041,43.124,7.606,13.265,36.8336666667,9.34333333333
633.26,16.1136666667,57.188,33.136,43.3256666667,8.99166666667,13.5466666667,14.5733333333,11.98,43.0753333333,7.43833333333,13.2043333333,36.8483333333,9.24166666667
633.59,16.0286666667,57.2706666667,33.386,43.3086666667,8.89633333333,13.6333333333,14.5413333333,12.0673333333,43.071,7.64566666667,13.0543333333,36.7416666667,9.27766666667
633.92,16.034,57.16,33.6233333333,43.3673333333,8.99266666667,13.7526666667,14.557,12.0383333333,43.183,7.68733333333,13.3703333333,36.7356666667,9.34866666667
634.25,15.8083333333,56.6823333333,33.2543333333,43.2643333333,8.914,13.6556666667,14.3026666667,11.7673333333,42.908,7.47466666667,13.1536666667,36.265,9.126
634.58,15.609,56.62,33.187,43.0473333333,8.87533333333,13.5463333333,14.2383333333,11.55,42.7413333333,7.34533333333,12.9473333333,36.274,8.876
634.91,15.517,56.4286666667,32.9193333333,42.729,8.84766666667,13.339,14.0736666667,11.481,42.5956666667,7.28433333333,12.8573333333,36.0463333333,8.741
635.25,15.647,56.6223333333,32.9146666667,42.6623333333,8.66766666667,13.3793333333,14.0543333333,11.3813333333,42.608,7.24966666667,12.7313333333,35.966,8.708
635.58,15.8846666667,56.4256666667,32.871,42.418,8.92166666667,13.627,14.0756666667,11.2606666667,42.554,7.35766666667,12.947,35.8903333333,8.813
635.91,15.989,56.9573333333,33.1396666667,42.4896666667,9.04533333333,13.4993333333,14.2876666667,11.3416666667,42.8213333333,7.607,13.0843333333,36.1136666667,8.87966666667
636.24,15.837,57.4363333333,33.2056666667,42.606,8.88966666667,13.597,14.235,11.286,42.8186666667,7.543,13.3703333333,36.2826666667,8.904
636.57,15.955,57.4816666667,33.132,42.662,8.96933333333,13.4973333333,14.1726666667,11.384,42.7196666667,7.69033333333,13.3823333333,36.5243333333,9.08433333333
636.90,15.8273333333,57.424,32.8953333333,42.5026666667,8.92066666667,13.345,13.9583333333,11.2426666667,42.7946666667,7.709,13.2283333333,36.4143333333,8.994
637.23,15.9416666667,57.2086666667,32.741,42.2733333333,9.05866666667,13.3806666667,13.795,11.0713333333,42.6136666667,7.712,13.3213333333,36.4566666667,8.98433333333
637.56,15.6603333333,57.2673333333,32.4326666667,41.9366666667,8.79866666667,13.1083333333,13.6936666667,11.0506666667,42.8076666667,7.47766666667,13.0176666667,36.3216666667,8.79866666667
637.90,15.7186666667,57.584,32.5536666667,42.2633333333,8.85333333333,13.1346666667,13.6546666667,10.887,43.165,7.55333333333,13.1956666667,36.789,8.777
638.23,15.6416666667,57.6263333333,32.5256666667,42.358,8.76033333333,13.125,13.6533333333,11.075,43.259,7.67333333333,13.3736666667,36.9366666667,8.85366666667
638.56,15.7726666667,57.6173333333,32.8113333333,42.8096666667,8.74866666667,13.463,13.7636666667,11.2163333333,43.395,7.76766666667,13.7003333333,37.3516666667,8.79633333333
638.89,15.6456666667,57.5656666667,32.722,42.8523333333,8.92433333333,13.362,13.5873333333,11.224,43.6726666667,7.76666666667,13.684,37.4656666667,8.73166666667
639.22,15.5023333333,57.4663333333,32.6493333333,43.0386666667,9.005,13.19,13.5483333333,11.4476666667,43.7716666667,7.735,13.809,37.6323333333,8.69566666667
639.55,15.5006666667,57.0443333333,32.4793333333,42.8406666667,9.212,13.4156666667,13.4973333333,11.4283333333,43.6456666667,7.71733333333,13.7933333333,37.258,8.81766666667
639.88,15.6346666667,57.1073333333,32.739,42.579,9.52633333333,13.5546666667,13.5876666667,11.854,43.7676666667,8.189,13.67,37.0976666667,8.899
640.21,15.3653333333,56.757,32.5993333333,42.359,9.226,13.4636666667,13.5136666667,11.6283333333,43.627,8.07466666667,13.5136666667,36.72,8.575
640.54,15.6116666667,56.7763333333,32.8436666667,42.4133333333,9.50233333333,13.7216666667,13.6706666667,11.6793333333,43.612,8.118,13.6203333333,36.8773333333,8.54033333333
640.87,15.4973333333,57.0233333333,32.8723333333,42.4476666667,9.45566666667,13.825,13.9273333333,11.7256666667,43.8983333333,8.26066666667,13.688,36.9346666667,8.517
641.20,15.806,56.887,33.006,42.5276666667,9.59033333333,13.9463333333,13.998,11.7253333333,43.767,8.48833333333,13.688,36.9663333333,8.60866666667
641.53,15.7793333333,57.0806666667,33.3336666667,42.2753333333,9.638,13.7436666667,14.022,11.795,43.511,8.61133333333,13.6396666667,36.7433333333,8.594
641.87,15.785,57.063,33.0016666667,42.0636666667,9.69066666667,13.4973333333,13.864,11.7163333333,43.391,8.53833333333,13.4626666667,36.459,8.53866666667
642.20,15.71,57.0476666667,32.947,41.952,10.0053333333,13.428,13.6213333333,11.8306666667,43.3033333333,8.70633333333,13.4106666667,36.3523333333,8.72366666667
642.53,15.7476666667,57.1933333333,33.0683333333,42.188,10.2863333333,13.556,13.839,11.9653333333,43.213,9.06666666667,13.503,36.3733333333,9.12
642.86,15.7443333333,57.6393333333,33.011,42.2893333333,10.1376666667,13.6126666667,13.8636666667,12.019,43.3636666667,9.20666666667,13.29,36.5213333333,9.153
643.19,15.419,57.5196666667,32.7546666667,42.0826666667,9.942,13.4126666667,13.449,11.8403333333,43.1306666667,9.12866666667,13.0696666667,36.4243333333,8.83966666667
643.52,15.158,57.452,32.479,41.9483333333,9.524,13.3223333333,13.268,11.396,42.948,8.90566666667,13.0316666667,36.2596666667,8.68766666667
643.85,15.195,57.2496666667,32.0896666667,41.9636666667,9.72766666667,13.165,13.0556666667,11.3733333333,42.8596666667,8.85,13.238,36.4963333333,8.64866666667
644.18,14.9336666667,57.5773333333,32.0426666667,42.2566666667,9.698,13.0346666667,12.9793333333,11.5043333333,43.1416666667,8.88633333333,13.4586666667,36.6886666667,8.55433333333
644.51,15.153,57.678,32.0413333333,42.322,9.59733333333,12.6983333333,12.7906666667,11.3143333333,43.1336666667,8.767,13.3073333333,36.711,8.36133333333
644.84,14.899,57.801,32.1673333333,42.4393333333,9.66133333333,12.549,12.6223333333,11.1793333333,42.976,8.81,13.5293333333,36.6276666667,8.38433333333
645.17,14.612,57.65,31.6416666667,42.2943333333,9.444,12.3813333333,12.549,11.136,43.2796666667,8.682,13.33,36.6796666667,8.32866666667
645.50,14.6336666667,57.6916666667,31.703,42.4583333333,9.31266666667,12.3666666667,12.7036666667,10.7363333333,43.245,8.638,13.2843333333,36.4813333333,8.35666666667
645.83,14.6786666667,58.0363333333,31.7883333333,42.623,9.12,12.38,12.8133333333,10.6836666667,43.4523333333,8.63,13.0396666667,36.5553333333,8.10233333333
646.16,14.953,58.3616666667,31.7703333333,42.467,9.19,12.5046666667,12.7493333333,10.7533333333,43.5593333333,8.60633333333,13.3146666667,36.629,8.09766666667
646.49,14.9503333333,58.338,31.8326666667,42.3936666667,9.36066666667,12.418,12.8306666667,10.617,43.613,8.57233333333,13.506,36.6156666667,8.00966666667
646.82,14.666,58.3993333333,31.9366666667,42.6576666667,8.96566666667,11.9856666667,12.552,10.136,43.6013333333,8.19166666667,13.2883333333,36.7876666667,7.68233333333
647.15,14.5703333333,58.243,31.8536666667,43.1986666667,9.10633333333,11.7433333333,12.5213333333,10.2446666667,43.5023333333,8.158,13.2233333333,37.1846666667,7.58866666667
647.48,14.581,58.4186666667,31.9113333333,43.0983333333,9.063,11.699,12.7036666667,10.163,43.5533333333,8.267,13.121,37.0493333333,7.58433333333
647.81,14.8443333333,58.338,32.1436666667,43.2293333333,9.254,11.7843333333,12.7293333333,10.1793333333,43.475,8.49866666667,13.069,37.054,7.72433333333
648.14,14.6096666667,58.2296666667,32.182,43.1293333333,9.381,11.9666666667,12.665,10.4,43.375,8.70133333333,13.137,37.0516666667,7.94633333333
648.47,14.5796666667,58.357,32.3893333333,43.154,9.311,12.1436666667,12.7476666667,10.6516666667,43.4183333333,8.70633333333,13.201,37.4506666667,7.98866666667
648.80,15.0476666667,58.4876666667,33.0526666667,43.4773333333,9.84466666667,12.652,13.045,11.1363333333,43.5896666667,9.04,13.6063333333,37.5253333333,8.21633333333
649.13,15.4513333333,58.8386666667,33.7046666667,43.35,10.425,13.1883333333,13.3926666667,11.742,43.9993333333,9.46033333333,14.0603333333,38.2303333333,8.55133333333
649.46,15.4226666667,58.4486666667,33.5726666667,43.0623333333,10.54,13.2666666667,13.4143333333,11.7743333333,43.91,9.48966666667,14.0406666667,38.1793333333,8.89966666667
649.79,15.155,58.237,33.388,43.1556666667,10.6836666667,13.2673333333,13.6523333333,11.8196666667,43.8336666667,9.67566666667,13.7803333333,38.098,8.83266666667
650.11,14.9366666667,58.1,33.315,43.0533333333,10.544,13.1066666667,13.4723333333,11.6786666667,43.6573333333,9.55533333333,13.4723333333,37.9093333333,8.62166666667
650.44,15.4826666667,58.3423333333,33.5153333333,43.5156666667,11.166,13.661,14.0073333333,12.4953333333,44.153,10.1093333333,13.989,38.142,9.071
650.77,15.284,58.5153333333,33.497,43.104,11.1356666667,13.883,13.9556666667,12.464,44.305,10.0436666667,13.8286666667,37.973,8.95166666667
651.10,15.2563333333,59.0476666667,33.9376666667,43.6266666667,11.2273333333,14.011,14.0476666667,12.6373333333,44.6886666667,9.90866666667,13.7913333333,38.0036666667,9.08433333333
651.43,15.07,58.774,33.5903333333,43.2636666667,11.0316666667,13.95,13.84,12.3346666667,44.2913333333,9.69166666667,13.5096666667,37.867,8.884
651.76,15.2636666667,59.0253333333,33.647,43.6136666667,11.2956666667,14.138,14.1933333333,12.6613333333,44.666,9.52366666667,13.6766666667,38.095,8.841
652.09,15.288,58.893,33.2776666667,43.6793333333,11.549,14.1956666667,14.1773333333,12.863,44.531,9.53166666667,13.5666666667,37.831,8.736
652.42,15.2226666667,58.785,33.0723333333,43.7486666667,11.4403333333,14.179,14.161,12.7073333333,44.5313333333,9.52133333333,13.4523333333,37.6933333333,8.68266666667
652.75,15.0093333333,58.776,32.7306666667,44.1243333333,11.262,14.1806666667,13.823,12.4666666667,44.6516666667,9.37866666667,13.239,37.3826666667,8.49366666667
653.08,15.0613333333,59.1936666667,33.0276666667,44.5146666667,11.315,14.2203333333,13.7993333333,12.4616666667,44.8396666667,9.53733333333,13.2646666667,37.634,8.35233333333
653.41,15.0356666667,58.792,33.1983333333,44.2386666667,10.9243333333,14.1093333333,13.395,12.5846666667,44.6633333333,9.168,13.1636666667,37.3286666667,8.08733333333
