wavelength,Back_ButExif,Belly_ButExif,Breast_ButExif,Crissum_ButExif,Crown_ButExif,DorTail_ButExif,Patch10_ButExif,Patch11_ButExif,Patch12_ButExif,Patch13_ButExif,Rump_ButExif,Throat_ButExif,WingTip_ButExif
366.02,9.67013333333,14.0668,12.6819333333,5.63093333333,13.5578666667,6.1326,9.67366666667,25.4834666667,12.914,7.42526666667,10.5011333333,3.95506666667,7.62326666667
366.38,9.71036666667,14.0572666667,12.6522666667,5.64666666667,13.6196666667,6.14813333333,9.7235,25.5282666667,12.9249333333,7.41853333333,10.5198666667,4.0003,7.69193333333
366.75,9.66183333334,13.9646666667,12.6362666667,5.66213333333,13.5772666667,6.10286666667,9.7668,25.4681333333,12.8938666667,7.40293333333,10.4774,4.01363333333,7.64986666667
367.11,9.67566666666,13.8836,12.6805333333,5.70813333333,13.6093333333,6.1736,9.81793333334,25.4884666667,12.847,7.48346666667,10.4354,4.10616666667,7.70386666667
367.47,9.6011,13.7717333333,12.6020666667,5.69493333333,13.6326666667,6.1472,9.76296666667,25.5543333333,12.7758666667,7.50306666667,10.4174,4.09746666667,7.6438
367.84,9.67153333332,13.8685333333,12.6598666667,5.78746666667,13.7336666667,6.22046666667,9.80566666666,25.6842666667,12.8352,7.6288,10.4816,4.2235,7.75773333334
368.20,9.55113333335,13.7696666667,12.582,5.719,13.6504666667,6.0846,9.66586666667,25.6300666667,12.7184,7.5644,10.3396666667,4.15823333333,7.65426666667
368.56,9.57423333335,13.8005333333,12.6104,5.83533333333,13.724,6.16293333333,9.71246666666,25.7067333334,12.7438666667,7.7094,10.4003333333,4.24016666667,7.70626666667
368.93,9.63673333332,13.8008666667,12.7259333333,5.9612,13.8614666667,6.33146666667,9.79203333333,25.7668,12.8153333333,7.87773333333,10.4416666667,4.41083333333,7.792
369.29,9.58323333333,13.6731333333,12.7064,5.9198,13.9122,6.36486666667,9.84016666667,25.7482,12.7785333333,7.87606666667,10.395,4.41133333334,7.75786666667
369.65,9.61596666666,13.7044666667,12.7610666667,5.9844,13.9463333333,6.46,9.84946666667,25.7449333333,12.8279333333,7.8896,10.3994,4.47613333333,7.8114
370.01,9.57649999999,13.6818,12.7829333333,6.01773333333,13.9928,6.48906666667,9.86926666667,25.7821333333,12.7956,7.9278,10.3877333333,4.52743333333,7.85093333334
370.38,9.53816666667,13.6554,12.8169333333,6.05826666666,14.0525333333,6.5332,9.83979999999,25.817,12.7821333333,7.9996,10.3532666667,4.5746,7.88726666667
370.74,9.56683333333,13.7381333333,12.8949333333,6.19246666667,14.2041333333,6.65613333333,9.8829,25.9151333333,12.7988,8.11893333333,10.3929333333,4.68716666667,8.01093333333
371.10,9.57786666667,13.7432666667,12.9225333333,6.24286666666,14.3066666667,6.69846666667,9.92896666666,25.9605333333,12.7859333333,8.141,10.4534666667,4.72716666667,8.06046666667
371.46,9.60113333333,13.6888666667,12.9264666667,6.317,14.3553333333,6.75233333333,9.95506666667,25.9723333333,12.7698,8.20233333333,10.4250666667,4.76586666667,8.1526
371.83,9.52379999999,13.5375333333,12.9059333333,6.29586666667,14.3067333333,6.7714,9.88140000001,25.8677333333,12.6653333333,8.2178,10.4051333333,4.7072,8.09
372.19,9.5505,13.4558,12.882,6.2802,14.3498,6.84113333333,9.87159999999,25.8772666667,12.6526666667,8.23693333333,10.4286,4.73966666667,8.18866666667
372.55,9.47179999999,13.3456,12.8132,6.21273333333,14.3566666667,6.7774,9.80013333334,25.8581333333,12.5149333334,8.1138,10.3254,4.6848,8.13253333334
372.92,9.37333333333,13.2040666667,12.7358666667,6.12213333333,14.3238666667,6.67526666667,9.74020000001,25.8478,12.4239333334,8.01126666667,10.2424666667,4.55776666667,8.06593333333
373.28,9.30616666667,13.1134666667,12.6494,6.1316,14.3184,6.6808,9.637,25.8119333333,12.3541333333,8.0342,10.2098666667,4.54596666667,8.04786666667
373.64,9.25126666666,13.0355333333,12.6219333333,6.112,14.3582666667,6.6552,9.63813333333,25.8894,12.2618,8.11166666666,10.1958,4.5926,8.10306666667
374.00,9.19670000001,12.9644,12.5606,6.10126666667,14.3512,6.60746666667,9.61860000001,25.9245333333,12.1816,8.10753333333,10.1452666667,4.5852,8.09553333333
374.37,9.1397,12.8238,12.5226,6.1302,14.4127333333,6.5978,9.61633333334,25.9802666667,12.0948,8.1012,10.1156666667,4.55443333333,8.1072
374.73,8.91533333335,12.5478,12.2398,5.9346,14.2386666667,6.4286,9.35509999999,25.8902,11.8615333333,7.89333333333,9.88026666667,4.36273333333,7.9054
375.09,8.70926666665,12.3384,11.9972666667,5.81,14.1286666667,6.31253333333,9.19349999999,25.8664666667,11.6794,7.7292,9.62873333333,4.1986,7.75013333333
375.45,8.54763333333,12.2116666667,11.8180666667,5.65213333333,14.1097333333,6.20073333333,9.05766666666,25.8424,11.4986666667,7.57466666667,9.46700000001,4.06236666667,7.60906666667
375.81,8.47623333333,12.1080666667,11.7109333333,5.63426666667,14.1148,6.138,9.02073333334,25.9390666667,11.4252,7.47326666667,9.30046666666,4.07406666667,7.61886666667
376.18,8.32223333333,11.9954666667,11.6060666667,5.60233333333,14.115,6.06826666667,8.96076666666,25.9366666667,11.2724,7.40246666667,9.16293333334,4.02536666667,7.52453333333
376.54,8.3069,11.9077333333,11.5864666667,5.68966666667,14.1637333333,6.14466666667,8.9588,25.9976,11.2806,7.48873333333,9.15619999999,4.02643333333,7.56226666667
376.90,8.34026666667,11.9202,11.5542666667,5.7878,14.3174666667,6.2742,9.00146666667,26.1429333333,11.2478666667,7.53406666667,9.16053333333,4.07696666667,7.66613333333
377.26,8.25143333333,11.7824,11.4632,5.70553333333,14.2894,6.215,8.90543333333,26.1382666667,11.1206666667,7.43806666667,9.03166666667,3.98126666666,7.62206666666
377.63,8.15793333333,11.6358,11.3749333333,5.66933333333,14.2906666667,6.18106666667,8.82186666666,26.1033333333,11.0266,7.38186666667,8.9344,3.886,7.587
377.99,8.16546666667,11.5552666667,11.3098,5.7048,14.3834,6.26293333333,8.83403333334,26.1221333333,10.9958666667,7.4674,8.91233333333,3.9548,7.6534
378.35,8.07923333333,11.4541333333,11.2246666667,5.66486666667,14.3712,6.2504,8.73316666666,26.0972,10.8884,7.43473333333,8.776,3.92893333333,7.60753333333
378.71,8.0945,11.3895333333,11.2516,5.7352,14.4878666667,6.31433333333,8.78513333333,26.1278666667,10.8348666667,7.50413333333,8.77106666667,3.9946,7.68993333334
379.07,8.01406666667,11.2783333333,11.2099333333,5.70673333333,14.467,6.27193333333,8.68446666666,26.0675333333,10.7344666667,7.49753333333,8.70053333333,3.9481,7.65973333333
379.44,7.96873333333,11.1945333333,11.1697333333,5.77853333333,14.5070666666,6.3102,8.6934,26.1357333333,10.6927333333,7.55106666667,8.67193333333,3.9877,7.67873333333
379.80,7.82806666667,11.0214666667,11.0498666667,5.71046666667,14.4358,6.28226666667,8.57456666667,26.0128,10.5772666667,7.49713333333,8.59166666667,3.92413333333,7.6018
380.16,7.88563333333,10.9654666667,11.0762,5.814,14.5101333333,6.3576,8.62386666666,26.0418666667,10.5814,7.5994,8.6178,4.0473,7.70966666667
380.52,7.7467,10.8195333333,10.9422666667,5.6808,14.4648666667,6.2462,8.5031,25.9357333333,10.3815333333,7.52793333333,8.45566666667,3.99373333333,7.62546666667
380.88,7.64466666667,10.6854666667,10.914,5.61373333333,14.4018666667,6.18213333333,8.39913333333,25.8607333333,10.2538,7.5216,8.33926666667,4.0004,7.57113333333
381.24,7.6024,10.6347333333,10.8893333333,5.6286,14.4131333333,6.17046666667,8.37653333333,25.8566666667,10.1616666667,7.56753333333,8.28066666667,4.06413333333,7.57446666667
381.61,7.47516666667,10.4492666667,10.7386,5.54466666667,14.3697333333,6.12113333333,8.2848,25.844,10.0063333333,7.51406666667,8.13746666667,4.0216,7.4642
381.97,7.37833333334,10.412,10.7426666667,5.54406666667,14.3901333333,6.1116,8.22513333333,25.9208666667,9.9532,7.50866666667,8.09233333333,3.9983,7.44086666667
382.33,7.36306666667,10.3639333333,10.7098,5.56646666667,14.4271333333,6.1484,8.2428,25.9991333333,9.94060000001,7.52893333333,8.07706666667,4.03856666667,7.46513333334
382.69,7.27266666667,10.2613333333,10.6425333333,5.52206666667,14.415,6.1052,8.21366666667,26.0031333334,9.89460000002,7.47813333333,8.00053333333,4.012,7.401
383.05,7.3081,10.2092666667,10.6550666667,5.569,14.5012666667,6.16693333333,8.28183333333,26.0341333333,9.90166666667,7.5306,8.02193333333,4.117,7.45693333333
383.41,7.2777,10.1200666667,10.6412666667,5.54673333333,14.4857333333,6.16193333334,8.24303333333,26.0152666667,9.84553333335,7.48153333333,7.99246666667,4.1434,7.50573333333
383.77,7.2798,10.0882,10.6697333333,5.57526666667,14.5846,6.16246666667,8.27106666667,26.0806,9.77860000001,7.50426666667,7.959,4.15653333333,7.50086666667
384.14,7.20606666667,10.0548666667,10.6034666667,5.511,14.6134,6.13446666667,8.20033333333,26.1585333333,9.74173333335,7.4988,7.93226666667,4.10323333333,7.45786666667
384.50,7.2508,10.0395333333,10.6053333333,5.561,14.6822666666,6.2068,8.24623333333,26.2442,9.77453333334,7.55213333333,7.98313333333,4.1749,7.5442
384.86,7.17803333333,9.94960000001,10.4708666667,5.5224,14.6708,6.1602,8.18183333333,26.2245333333,9.72653333333,7.5054,7.93773333333,4.13703333333,7.49926666667
385.22,7.13003333334,9.86846666667,10.4020666667,5.51533333333,14.696,6.161,8.18756666667,26.3174,9.6962,7.48766666667,7.92593333333,4.1566,7.53226666666
385.58,7.14453333333,9.85380000001,10.3921333333,5.55553333333,14.7424666667,6.18293333333,8.23333333333,26.3665333333,9.70546666666,7.51553333333,7.94933333333,4.18033333333,7.59046666667
385.94,7.0571,9.72233333333,10.2601333333,5.47386666667,14.6656666666,6.07406666667,8.15096666667,26.2882666667,9.57533333333,7.3778,7.83146666667,4.09136666667,7.51226666667
386.30,6.97753333333,9.6296,10.1392666667,5.44613333334,14.6708,6.01113333333,8.0986,26.2886,9.47373333335,7.33213333333,7.76133333333,4.02236666667,7.46353333333
386.66,6.9495,9.61973333333,10.0723333333,5.4504,14.6913333333,6.02713333334,8.0725,26.3254666667,9.39806666668,7.3644,7.74593333333,4.00933333333,7.47506666666
387.03,6.87113333333,9.49813333334,9.98406666667,5.4126,14.6797333333,5.99853333333,7.99013333333,26.376,9.30213333334,7.32433333333,7.6818,3.95853333333,7.42406666667
387.39,6.8495,9.45533333333,9.92193333333,5.39373333333,14.7176,5.98186666667,7.9613,26.3638666667,9.28266666666,7.323,7.61973333333,3.9295,7.40286666667
387.75,6.82833333333,9.45013333333,9.83193333334,5.37313333333,14.7648666667,6.0004,7.9371,26.4601333333,9.29160000001,7.35473333334,7.5878,3.9262,7.4366
388.11,6.725,9.32573333333,9.71986666666,5.29953333333,14.7321333333,5.95553333333,7.85286666667,26.4224,9.15746666667,7.26926666667,7.4616,3.8335,7.3748
388.47,6.60836666667,9.2492,9.61020000001,5.23353333333,14.6986666667,5.8732,7.7562,26.3734,9.049,7.191,7.3444,3.7579,7.30493333333
388.83,6.54383333333,9.11986666667,9.5306,5.17406666667,14.6721333333,5.8158,7.66906666667,26.4114,8.93046666667,7.13773333333,7.22386666667,3.69266666667,7.23073333333
389.19,6.51623333333,9.05726666666,9.47786666667,5.15606666667,14.6772,5.78506666667,7.6087,26.3885333333,8.85393333333,7.1036,7.1328,3.64086666667,7.19153333333
389.55,6.52146666667,9.04859999999,9.4832,5.1874,14.7173333333,5.80526666667,7.59906666667,26.4004,8.80393333333,7.113,7.09586666667,3.68756666667,7.2224
389.91,6.61756666667,9.10480000001,9.57526666666,5.2862,14.8479333333,5.916,7.65813333333,26.5042666667,8.85573333333,7.24653333333,7.16213333333,3.81536666667,7.33193333333
390.27,6.6598,9.13966666666,9.67586666666,5.32826666667,14.9317333333,6.003,7.6934,26.5594666667,8.88506666667,7.3096,7.1954,3.92883333333,7.42353333333
390.63,6.67566666667,9.07566666666,9.70339999999,5.35053333333,14.9997333333,6.03866666667,7.69453333333,26.6308666667,8.90186666667,7.33253333333,7.2052,3.9875,7.46606666667
391.00,6.7132,9.14699999999,9.76726666667,5.4102,15.0969333333,6.109,7.73296666667,26.7091333333,8.9154,7.42493333333,7.2346,4.07293333333,7.51073333333
391.36,6.7114,9.10953333334,9.80493333334,5.4412,15.1351333333,6.161,7.7461,26.7689333333,8.88586666667,7.46213333333,7.24873333333,4.15393333333,7.53946666667
391.72,6.72946666667,9.04933333334,9.82413333333,5.48053333333,15.1896,6.1892,7.75266666667,26.7766,8.87406666667,7.47273333333,7.26546666667,4.21133333333,7.5796
392.08,6.7791,9.01273333333,9.83419999999,5.52606666667,15.2787333333,6.24553333333,7.83406666667,26.8276,8.894,7.52733333333,7.31233333333,4.293,7.64666666667
392.44,6.79143333333,8.98253333334,9.83793333333,5.5708,15.3354666667,6.28153333333,7.8415,26.904,8.877,7.5814,7.3454,4.35873333334,7.68193333333
392.80,6.7553,8.92486666666,9.81966666666,5.58193333334,15.3463333333,6.30253333333,7.82643333333,26.8699333333,8.83426666667,7.5884,7.35113333333,4.41146666667,7.71753333333
393.16,6.65533333333,8.8174,9.72779999999,5.53546666666,15.3328,6.2726,7.7542,26.8325333333,8.7282,7.5592,7.27346666667,4.3837,7.6716
393.52,6.56813333333,8.71560000001,9.63826666666,5.48546666667,15.3394666667,6.23533333333,7.67443333333,26.8032666667,8.63846666667,7.51626666667,7.1984,4.33263333333,7.6392
393.88,6.50203333333,8.64146666667,9.55453333333,5.46366666667,15.3353333333,6.19413333333,7.62283333333,26.7740666667,8.5722,7.46353333333,7.135,4.2884,7.62933333333
394.24,6.37676666667,8.4722,9.39193333334,5.3686,15.2701333333,6.08813333333,7.5069,26.7114666667,8.4152,7.37986666667,7.01733333333,4.18826666667,7.54006666667
394.60,6.30986666667,8.37653333334,9.29146666667,5.32993333333,15.2606,6.05506666667,7.41283333333,26.654,8.28953333333,7.3292,6.93086666667,4.14683333333,7.48286666667
394.96,6.18416666667,8.19019999999,9.09413333333,5.2318,15.1712666667,5.9538,7.28596666667,26.5246666667,8.14433333333,7.2016,6.78646666667,4.0364,7.4246
395.32,6.10336666667,8.07773333333,8.96960000001,5.22053333333,15.153,5.90626666666,7.23706666667,26.5006666667,8.0282,7.18386666667,6.70173333333,3.97933333333,7.36966666667
395.68,6.06803333333,8.00906666667,8.87726666667,5.22353333333,15.1431333333,5.88486666667,7.22766666667,26.4909333333,7.9542,7.19746666667,6.66486666667,3.97466666667,7.35726666667
396.04,5.9814,7.90453333333,8.80586666667,5.2114,15.0896666667,5.82693333333,7.1331,26.4408666666,7.84653333333,7.18346666667,6.5678,3.915,7.31613333333
396.40,5.93783333333,7.76893333333,8.75306666667,5.17293333333,15.0994666667,5.79993333333,7.08146666667,26.4542666667,7.7816,7.167,6.4732,3.8878,7.2926
396.76,5.9305,7.74880000001,8.69600000001,5.18586666667,15.1797333333,5.823,7.10153333333,26.5244666667,7.76573333333,7.1832,6.45033333333,3.8798,7.32286666667
397.12,5.93033333333,7.70286666667,8.66566666667,5.20246666667,15.2542666667,5.871,7.0747,26.5904666667,7.74433333333,7.22533333333,6.45246666667,3.89276666667,7.37233333333
397.48,5.89923333333,7.60086666667,8.59993333333,5.17493333333,15.2685333333,5.8756,7.00126666667,26.625,7.66826666667,7.2356,6.4086,3.8618,7.34346666667
397.84,5.8439,7.49066666667,8.48873333333,5.11833333333,15.2906,5.86826666667,6.9115,26.6441333333,7.56246666667,7.22786666667,6.3384,3.8291,7.3184
398.20,5.8321,7.42619999999,8.40846666667,5.1416,15.3317333333,5.8966,6.91133333333,26.6402,7.50946666667,7.2648,6.31813333333,3.8535,7.32226666667
398.56,5.70476666667,7.27273333333,8.27773333333,5.02966666667,15.2739333334,5.8064,6.84356666667,26.5703333333,7.37453333333,7.19153333333,6.19853333334,3.75953333333,7.24653333333
398.92,5.68536666667,7.21259999999,8.24966666667,5.00786666667,15.3220666667,5.81753333333,6.8601,26.6137333333,7.331,7.22506666667,6.19346666667,3.79343333333,7.2766
399.28,5.61803333333,7.12906666666,8.1454,4.96093333333,15.3478666667,5.799,6.81953333333,26.5902666667,7.25253333333,7.19986666667,6.15006666667,3.77016666667,7.28026666667
399.64,5.55643333333,7.03579999999,8.09093333333,4.91593333333,15.3607333333,5.80066666667,6.7447,26.5927333333,7.1714,7.17406666667,6.08713333333,3.7518,7.25873333333
400.00,5.53853333333,6.99726666666,7.99873333333,4.88286666667,15.4006,5.8258,6.71403333333,26.6176,7.13933333333,7.16526666667,6.05873333333,3.77236666666,7.2624
400.36,5.4578,6.90419999999,7.8664,4.82946666667,15.3830666667,5.8022,6.65713333333,26.5286666666,7.0158,7.1016,5.97306666667,3.72183333333,7.2244
400.72,5.3925,6.80846666666,7.80886666667,4.79266666667,15.4052,5.798,6.59676666667,26.489,6.91193333333,7.0752,5.90753333333,3.72723333333,7.213
401.08,5.37213333333,6.77626666667,7.764,4.7882,15.4356666667,5.79946666667,6.59976666667,26.4974,6.8892,7.04246666667,5.87906666667,3.75356666667,7.19706666667
401.44,5.35276666667,6.75346666667,7.74693333333,4.7876,15.5131333333,5.8112,6.63763333333,26.5682666667,6.8862,7.0462,5.86573333333,3.83436666667,7.21446666667
401.80,5.28103333333,6.61106666667,7.6804,4.73746666667,15.5043333333,5.75706666667,6.62193333333,26.5346,6.82066666667,6.9858,5.79586666667,3.82613333333,7.16313333333
402.16,5.2269,6.51399999999,7.65753333333,4.6676,15.527,5.7202,6.561,26.5652,6.76746666667,6.9348,5.7334,3.81376666667,7.1338
402.52,5.25036666667,6.5144,7.64173333333,4.7256,15.6156,5.76306666667,6.5749,26.6265333333,6.7764,6.98366666667,5.743,3.8931,7.20073333333
402.88,5.2168,6.4652,7.64326666667,4.73133333333,15.6324666667,5.76053333333,6.5474,26.6472,6.73513333334,6.9968,5.70866666667,3.89663333333,7.1846
403.24,5.21496666667,6.43433333333,7.65746666667,4.73433333333,15.6605333334,5.76593333333,6.52186666667,26.6814,6.71706666667,6.9918,5.65806666667,3.9247,7.18473333333
403.60,5.2024,6.40486666667,7.6342,4.74486666667,15.6968666667,5.78193333333,6.50906666667,26.6711333333,6.6558,6.98893333333,5.6302,3.9398,7.18866666667
403.95,5.18786666667,6.36886666667,7.64353333333,4.74393333333,15.7715333333,5.79093333333,6.4824,26.7229333333,6.6132,6.9982,5.61533333333,3.97496666667,7.18253333333
404.31,5.1058,6.2718,7.58213333333,4.69553333333,15.7246666667,5.75286666667,6.38563333333,26.6666666667,6.52886666667,6.94233333333,5.5706,3.94113333333,7.14086666667
404.67,5.03696666667,6.15866666667,7.52,4.6448,15.6844,5.69353333333,6.30946666667,26.6311333333,6.46466666666,6.90313333333,5.48773333333,3.86506666667,7.07746666667
405.03,4.99403333333,6.05866666666,7.4296,4.5962,15.6495333333,5.6374,6.27346666667,26.5659333333,6.38513333333,6.88066666667,5.4078,3.81056666667,7.04546666667
405.39,4.93343333333,5.99086666667,7.3318,4.57873333333,15.6225333333,5.60246666667,6.2062,26.4811333333,6.29613333333,6.85586666667,5.3568,3.74753333333,7.00273333333
405.75,4.91023333333,5.94413333333,7.28466666667,4.57266666667,15.6208,5.61746666667,6.17103333333,26.4651333333,6.25366666667,6.85506666667,5.31393333333,3.7439,6.9876
406.11,4.90786666667,5.93326666667,7.2458,4.612,15.6306,5.64553333333,6.17993333333,26.4428,6.24233333333,6.86853333333,5.32073333333,3.7442,7.0122
406.47,4.88703333333,5.8692,7.2394,4.611,15.6345333333,5.65113333333,6.14276666667,26.4281333333,6.19453333333,6.86346666667,5.28586666666,3.70453333333,6.99473333333
406.83,4.87873333333,5.85693333333,7.18413333333,4.61773333333,15.6401333333,5.6442,6.0875,26.4254666666,6.14433333333,6.836,5.2506,3.70626666667,7.0206
407.19,4.84436666667,5.81506666667,7.12446666667,4.57286666667,15.6215333334,5.61906666667,6.02986666667,26.3751333334,6.08973333333,6.82266666667,5.22213333333,3.67073333333,6.9806
407.55,4.75646666667,5.72473333333,7.01746666667,4.49073333333,15.5503333333,5.54153333333,5.9279,26.3028666667,6.00286666667,6.74006666667,5.13853333333,3.60103333333,6.92073333334
407.90,4.70493333333,5.66,6.9488,4.45366666667,15.5038666667,5.48846666667,5.86636666667,26.2098666667,5.94686666667,6.69046666667,5.08546666667,3.56613333333,6.8898
