wavelength,Back_TanVirm,Belly_TanVirm,Breast_TanVirm,Crissum_TanVirm,Crown_TanVirm,DorTail_TanVirm,Patch10_TanVirm,Patch11_TanVirm,Patch12_TanVirm,Rump_TanVirm,Throat_TanVirm,WingTip_TanVirm
636.24,34.3335833333,6.39833333333,7.13716666667,9.93075,6.14616666667,9.01066666668,9.58483333333,16.6431666667,26.4524166666,25.7196759259,20.71675,9.73408333332
636.57,34.42525,6.51758333333,7.242,10.0330833333,6.25366666666,9.09645833334,9.69924999999,16.7190833333,26.5835,25.8376388889,20.7705833333,9.82291666666
636.90,34.475,6.65633333333,7.39183333334,10.1946666667,6.38058333334,9.20100000001,9.80383333334,16.8521666667,26.6881666667,25.90875,20.8013333334,9.93383333332
637.23,34.6079166667,6.71041666667,7.45833333333,10.2315833333,6.42066666667,9.27174999999,9.85016666667,16.963,26.766,25.9766944444,20.84075,10.00575
637.56,34.6906666667,6.72008333334,7.49183333334,10.2588333333,6.425,9.26824999999,9.87124999999,17.01325,26.7755,26.0328611111,20.81675,10.0418333333
637.90,34.7976666667,6.77216666667,7.5685,10.31875,6.46725,9.337125,9.92141666666,17.0735,26.8688333333,26.1589814815,20.8546666667,10.1188333333
638.23,34.7965833333,6.76091666667,7.57258333333,10.3155833333,6.45808333333,9.33637500001,9.91383333334,17.01925,26.8478333333,26.1253611111,20.7985833333,10.14775
638.56,34.7679166667,6.77916666667,7.57983333334,10.3443333333,6.48516666667,9.34887500001,9.89358333334,16.9966666667,26.8234166667,26.162287037,20.7498333334,10.1601666667
638.89,34.8069166666,6.83941666667,7.66175000001,10.4075,6.58066666667,9.40025000001,9.96241666667,17.0255833333,26.9025,26.2135925926,20.7288333333,10.2163333333
639.22,34.8994166667,6.94183333333,7.76158333333,10.5055,6.68608333333,9.50520833334,10.05675,17.14825,26.9895833333,26.3119259259,20.7515833333,10.3115
639.55,34.9125833333,6.96241666667,7.7935,10.5234166667,6.73116666667,9.54679166667,10.05675,17.1684166666,26.98625,26.3149444444,20.70075,10.34625
639.88,34.9551666667,6.96008333333,7.80675000001,10.5051666667,6.766,9.57916666667,10.04475,17.1685833333,27.00825,26.3210648148,20.6598333333,10.3561666667
640.21,34.9079166666,6.86216666667,7.72141666668,10.4053333333,6.67958333333,9.49195833334,9.94083333333,17.085,26.9306666667,26.2142407408,20.5399166667,10.23825
640.54,34.95875,6.8885,7.69216666666,10.3873333333,6.70641666666,9.49779166667,9.99233333332,17.10775,26.9639166667,26.2378333334,20.51625,10.26525
640.87,34.953,6.93266666667,7.726,10.4525833333,6.75866666667,9.53745833333,10.04825,17.1255,27.0035833333,26.2740648148,20.5345,10.321
641.20,34.965,6.87141666667,7.64683333333,10.3916666667,6.67816666666,9.482875,9.992,17.0774166667,26.9840833333,26.2404166667,20.4716666667,10.2718333333
641.53,34.8894166666,6.82758333333,7.61433333333,10.4111666667,6.66141666667,9.47725,9.96649999999,17.01425,26.9380833333,26.1248518518,20.3460833333,10.24025
641.87,34.8725833333,6.83733333333,7.56525000001,10.3885,6.62266666667,9.44649999999,9.91708333332,17.00575,26.9105833334,26.1512314815,20.2415833333,10.2045833333
642.20,34.9705833333,6.92166666666,7.63883333332,10.4483333333,6.67366666667,9.50458333333,9.98833333333,17.0975,27.0285,26.2447962963,20.2241666666,10.2916666667
642.53,35.01325,6.94433333333,7.67483333333,10.5029166667,6.67516666667,9.54829166666,10.0023333333,17.1139166667,27.08975,26.3111388889,20.2620833333,10.33925
642.86,34.9914166667,6.90933333334,7.64141666668,10.4815,6.63675,9.51179166666,9.93691666665,17.0636666667,27.0535833333,26.2893425926,20.1945,10.3166666667
643.19,34.9484166667,6.89975,7.64850000001,10.47,6.64458333334,9.51341666666,9.89766666666,17.0273333333,27.0193333333,26.2862222222,20.1260833333,10.3225
643.52,34.9295,6.864,7.60108333333,10.448,6.61833333334,9.48,9.86408333333,17.036,27.0340833333,26.2577222222,20.0408333333,10.3115833333
643.85,34.9135,6.86625,7.60291666667,10.4643333333,6.644,9.54570833333,9.87991666665,17.05225,27.0058333333,26.2412592592,20.0178333333,10.3856666667
644.18,34.7846666667,6.77816666667,7.54208333333,10.4165,6.51825,9.46625,9.73150000002,16.9396666667,26.9455833333,26.1616666667,19.91375,10.2949166667
644.51,34.6345,6.63958333334,7.37041666667,10.2703333333,6.36158333333,9.34012500001,9.57891666667,16.8064166667,26.79225,26.0292037037,19.6874166667,10.1371666667
644.84,34.6265,6.63766666667,7.35675000001,10.2419166667,6.3625,9.39283333334,9.5885,16.7955,26.8285,26.0699907408,19.6458333333,10.16425
645.17,34.60075,6.6305,7.34783333334,10.1638333333,6.36808333333,9.33670833332,9.57808333334,16.7746666666,26.7596666666,26.0979166667,19.6069166667,10.1711666667
645.50,34.5356666667,6.6255,7.39641666667,10.1581666667,6.35833333333,9.36666666666,9.59025000001,16.8056666667,26.7346666667,26.0693148148,19.59875,10.14125
645.83,34.447,6.51616666666,7.33325,10.0465833333,6.3055,9.31800000001,9.52508333333,16.7315833333,26.6168333333,25.9802685185,19.5050833333,10.0678333333
646.16,34.3853333334,6.50925,7.34299999999,10.005,6.30966666667,9.26879166667,9.59083333332,16.7040833333,26.5595833333,25.9194074074,19.3814166667,10.0680833333
646.49,34.38525,6.51641666667,7.37633333334,10.0456666667,6.34008333333,9.27516666666,9.64933333333,16.72425,26.6026666667,25.9494907407,19.387,10.1056666667
646.82,34.4105833333,6.49958333333,7.32766666668,10.0368333333,6.27333333333,9.23825,9.65333333332,16.72875,26.6115833333,25.9273888889,19.3423333333,10.0856666667
647.15,34.4371666667,6.54991666667,7.30675,10.0674166667,6.28116666667,9.24370833334,9.67575,16.7260833333,26.6574166667,25.9214907408,19.3658333333,10.1005833333
647.48,34.5076666666,6.55733333334,7.30258333334,10.049,6.24583333333,9.21529166668,9.65274999999,16.7491666666,26.7673333334,26.00175,19.3635,10.0851666667
647.81,34.51125,6.58433333333,7.32508333332,10.0419166667,6.2745,9.23600000001,9.70108333334,16.7360833334,26.7074166667,25.9608055555,19.3245,10.0996666667
648.14,34.5858333333,6.61875,7.37283333334,10.10275,6.33316666667,9.28399999999,9.74066666666,16.8085,26.7334166667,26.0166851852,19.4219166667,10.15325
648.47,34.5045833333,6.54025,7.31774999999,10.0321666667,6.25966666666,9.18808333333,9.68641666667,16.7629166666,26.65875,25.9015185185,19.33025,10.05725
648.80,34.5321666667,6.5525,7.34366666666,10.053,6.26366666666,9.22041666667,9.70941666666,16.7920833333,26.6954166667,25.9346944444,19.376,10.07575
649.13,34.5438333334,6.53891666667,7.33783333333,10.0676666667,6.24916666667,9.21729166666,9.69825,16.74125,26.6800833333,25.9196851852,19.30225,10.1173333333
649.46,34.49025,6.51225,7.29208333334,10.0944166667,6.16125,9.15825000001,9.64791666667,16.7103333333,26.6415,25.8422314815,19.2385,10.10175
649.79,34.4528333333,6.44533333334,7.19833333333,10.0883333333,6.10308333333,9.10695833333,9.51341666667,16.66175,26.5645,25.7747777778,19.1891666667,10.0500833333
650.11,34.4581666667,6.43933333333,7.15383333334,10.0769166666,6.09566666667,9.10612499999,9.48475000001,16.6868333333,26.5585,25.7557777778,19.16275,10.0383333333
650.44,34.3653333334,6.43116666667,7.145,10.0000833333,6.07041666667,9.10058333332,9.49358333333,16.6186666667,26.5456666667,25.7173240741,19.1098333334,10.0568333333
650.77,34.3020833333,6.42516666666,7.18533333333,9.98391666668,6.06991666667,9.11658333334,9.48133333334,16.5868333333,26.5000833334,25.7468148148,19.038,10.09025
651.10,34.2875,6.47025,7.26791666667,10.0315,6.15058333333,9.21395833332,9.561,16.59475,26.4696666666,25.7379722222,19.01625,10.1588333333
651.43,34.4590833334,6.6255,7.40550000001,10.1715,6.3325,9.40379166666,9.69291666667,16.7771666667,26.7064166667,25.9202407407,19.1728333333,10.3605833333
651.76,34.5368333333,6.75516666666,7.54683333333,10.28875,6.49191666667,9.50608333334,9.8465,16.8550833333,26.85825,26.0554351852,19.1844166667,10.5053333333
652.09,34.6000833333,6.87808333333,7.66333333334,10.3965,6.61808333333,9.61691666666,9.97466666665,16.9243333333,26.9519166666,26.1209814815,19.2508333334,10.6413333333
652.42,34.6465833333,6.90033333333,7.67483333333,10.41675,6.62975,9.631125,9.97616666666,16.9445833333,27.0430833333,26.0738333333,19.2225833334,10.65025
652.75,34.80275,7.032,7.78675,10.519,6.76658333333,9.77637500001,10.0968333334,17.07925,27.1096666667,26.2092314815,19.323,10.7723333333
653.08,34.8368333333,7.0695,7.78049999999,10.4711666667,6.79516666667,9.80225,10.0890833334,17.0414166667,27.1421666667,26.2403888889,19.294,10.77125
653.41,34.9080833333,7.13483333333,7.81649999999,10.5315,6.84483333333,9.89058333334,10.1665,17.1256666667,27.2673333333,26.3168796296,19.33625,10.8515
653.74,34.85775,7.18791666667,7.88733333332,10.5629166667,6.87083333333,9.95420833332,10.2125,17.10775,27.2565,26.2884537037,19.25525,10.8900833333
654.06,34.9173333333,7.2545,7.95125000001,10.6528333333,6.9375,9.98091666666,10.2731666667,17.1979166667,27.334,26.3833796296,19.2761666667,10.9563333334
654.39,34.9500833334,7.24091666667,7.97816666667,10.70425,6.94633333333,9.98358333333,10.3181666667,17.2823333333,27.3956666667,26.3766388889,19.3031666667,10.95025
654.72,34.8750833333,7.23941666666,7.97066666667,10.7100833333,6.91858333333,9.95058333334,10.26,17.2780833333,27.3494166667,26.2885,19.2621666667,10.9201666667
655.05,34.734,7.12466666667,7.84958333333,10.6293333333,6.77175,9.83070833334,10.1705833333,17.1660833333,27.1581666666,26.1910833333,19.0764166667,10.81175
655.38,34.7435,7.07583333333,7.81216666668,10.5831666667,6.70058333334,9.78845833333,10.1104166667,17.1569166667,27.1619166667,26.1575277778,19.0253333333,10.7515833333
655.71,34.7000833334,7.03208333333,7.74858333333,10.53775,6.62875,9.72883333334,10.0465833333,17.09075,27.1243333334,26.165787037,18.8813333333,10.7295833333
656.04,34.657,6.99583333333,7.67816666667,10.4649166667,6.60008333334,9.695625,10.0145,17.0489166667,27.0555833334,26.1876203704,18.7973333333,10.6899166666
656.37,34.62375,6.91608333333,7.59075,10.40175,6.48016666667,9.60470833333,9.92858333332,17.00175,27.0850833333,26.120787037,18.7204166666,10.6411666667
656.69,34.67775,6.9025,7.63108333332,10.46175,6.52633333333,9.618,9.92125000001,17.07,27.0803333333,26.1321203704,18.7355,10.6631666667
657.02,34.6131666667,6.84566666667,7.60791666666,10.3810833333,6.44841666667,9.54779166667,9.84833333332,16.974,26.98125,26.0287222222,18.6439166667,10.5681666667
657.35,34.6789166666,6.8885,7.62408333334,10.36925,6.47025,9.53725000001,9.84791666666,17.0079166667,27.0069166667,26.0864814815,18.7104166667,10.5836666667
657.68,34.7024166666,6.854,7.60283333333,10.3318333333,6.45191666667,9.53045833333,9.79208333333,16.9973333333,26.9894166667,26.0492777778,18.6508333334,10.5658333333
658.01,34.8300833333,6.89741666667,7.61325,10.4003333333,6.49875,9.59166666667,9.83016666667,17.0421666667,27.05375,26.1414351852,18.6445833333,10.6104166667
658.34,34.8566666666,6.92091666667,7.63116666667,10.4108333333,6.55433333333,9.60470833333,9.89883333333,17.0863333333,27.073,26.1990092593,18.6359166667,10.635
658.66,34.8968333333,6.94991666667,7.68491666666,10.43625,6.60875,9.661125,9.93166666667,17.0849166667,27.11425,26.2139537037,18.6685,10.66225
658.99,34.7995,6.90591666667,7.65575,10.3821666667,6.56033333334,9.65470833333,9.87024999999,17.0078333333,27.0615,26.127675926,18.5851666667,10.6343333333
659.32,34.8395833333,6.976,7.74824999999,10.49075,6.66033333334,9.75920833333,9.91616666667,17.05475,27.0621666667,26.1858425926,18.6333333334,10.6941666667
659.65,34.8364166667,7.01575,7.80591666667,10.5840833333,6.678,9.81495833333,9.96216666667,17.1085,27.08475,26.1598055556,18.6283333333,10.7314166667
659.98,34.8091666667,7.01525,7.79291666666,10.6225833333,6.69108333333,9.82454166666,9.97291666667,17.0994166667,27.0735833333,26.1220462963,18.6075,10.7425833333
660.31,34.7208333334,7.02658333333,7.80875,10.6164166667,6.69175,9.84579166667,10.0315,17.112,27.0891666667,26.0833888889,18.5688333333,10.7641666667
660.63,34.7256666666,7.00983333333,7.795,10.6140833333,6.687,9.86199999999,10.03025,17.1090833333,27.0548333333,26.0944722222,18.5555833334,10.7779166667
660.96,34.6894166667,6.90133333333,7.73733333333,10.6099166667,6.63858333333,9.85258333334,9.94808333335,17.0515833333,27.02475,26.0421759259,18.4575833333,10.7476666667
661.29,34.6989166667,6.85966666667,7.69325,10.62775,6.64291666667,9.83725000001,9.93366666668,17.0435,27.0204166667,26.038462963,18.3996666667,10.7095
661.62,34.4611666667,6.78691666667,7.61350000001,10.47625,6.54416666667,9.74445833333,9.82116666667,16.87475,26.7960833333,25.8712962963,18.25625,10.61625
661.94,34.40475,6.74508333333,7.60808333333,10.4818333333,6.49558333334,9.74775000001,9.80333333332,16.8195,26.7314166666,25.8398611111,18.18725,10.59375
662.27,34.45975,6.83116666667,7.71658333334,10.57725,6.57366666666,9.85341666667,9.90416666664,16.9016666667,26.8409166667,25.9316666667,18.2840833333,10.69975
662.60,34.5386666667,6.87816666667,7.74908333333,10.6463333333,6.63191666667,9.88408333334,9.97875000002,16.9655833334,26.8330833333,25.9717962963,18.3289166667,10.7540833333
662.93,34.5525,6.90908333333,7.74775000001,10.63225,6.63575,9.87570833333,9.99358333333,17.0399166667,26.9160833333,26.0007222222,18.3520833333,10.7794166667
663.26,34.53,6.86433333333,7.73649999999,10.604,6.66416666667,9.87070833333,9.95533333336,17.0074166667,26.9316666667,26.0327962963,18.3331666667,10.7845
663.58,34.4269166667,6.78408333333,7.70724999999,10.5134166667,6.62883333333,9.77245833332,9.87883333332,16.97075,26.884,26.0008888889,18.1923333333,10.7065833333
663.91,34.478,6.80558333333,7.73058333334,10.5286666667,6.62725,9.79479166667,9.89066666667,16.97975,26.90175,26.0946666666,18.18975,10.74825
664.24,34.4674166667,6.86275,7.81999999999,10.52,6.65783333333,9.839,9.94791666667,16.9798333333,26.95475,26.1153333333,18.1895,10.8246666666
664.57,34.4213333333,6.88858333334,7.80308333334,10.4781666667,6.57533333333,9.80020833333,9.98449999999,16.9244166666,26.908,26.0804907407,18.1716666667,10.8045833333
664.89,34.34175,6.93491666667,7.85008333333,10.5050833333,6.5525,9.85408333334,10.0028333333,16.9015,26.8635,26.0639537037,18.1905833333,10.8561666667
665.22,34.3638333333,6.94508333333,7.96408333333,10.5664166667,6.60541666667,9.8985,10.0593333333,16.948,26.97275,26.1150833333,18.2214166667,10.9108333333
665.55,34.4914166667,7.03283333333,7.99641666667,10.6264166667,6.66416666667,9.96441666667,10.0890833333,17.02475,27.1023333333,26.201212963,18.25875,11.0354166667
665.87,34.3584166667,6.92125,7.84908333334,10.5193333333,6.54675,9.87004166668,9.97941666667,16.9254166667,26.9808333333,26.0653148148,18.06725,10.89875
666.20,34.2683333333,6.78983333333,7.7055,10.43275,6.40541666667,9.78012499999,9.87508333334,16.82825,26.87775,25.9691574074,17.8724166667,10.7675833333
666.53,34.1930833333,6.66366666666,7.6665,10.35,6.30158333333,9.68170833333,9.80891666667,16.7416666667,26.7706666667,25.8555,17.77825,10.66225
666.86,34.2125,6.70591666667,7.64050000001,10.3191666667,6.29966666667,9.68029166666,9.80991666668,16.7595,26.7288333333,25.8239444444,17.7198333333,10.6650833334
667.18,34.2298333333,6.726,7.62074999999,10.3321666667,6.26783333333,9.72220833333,9.81591666668,16.7523333333,26.7385833333,25.8727037037,17.7299166666,10.6808333333
667.51,34.2193333334,6.652,7.56274999999,10.2803333333,6.24966666667,9.68450000001,9.76974999998,16.6989166666,26.649,25.8482407408,17.6333333333,10.6515
667.84,34.2588333333,6.66066666667,7.56824999999,10.3403333333,6.30833333333,9.73341666666,9.82366666668,16.8018333333,26.73875,25.8835370371,17.613,10.6919166667
668.16,34.4049166667,6.80616666666,7.69641666666,10.4736666667,6.51408333333,9.85170833334,9.94224999999,16.96625,26.8943333333,25.991425926,17.6733333333,10.8446666667
668.49,34.4858333333,6.88525,7.73816666668,10.5054166666,6.6175,9.90016666666,10.0340833333,16.9913333333,26.9375833333,26.0496944445,17.7106666666,10.9294166666
668.82,34.6381666667,6.95741666667,7.71866666668,10.5504166667,6.62308333333,9.96095833332,10.08125,17.0768333333,27.0559166667,26.1651388889,17.7598333334,10.9708333334
669.14,34.5675833334,6.94566666667,7.71125000001,10.5415,6.6005,9.91762500001,10.0493333333,17.01475,27.02025,26.185787037,17.7250833333,10.9318333333
669.47,34.678,7.02883333333,7.7925,10.6236666667,6.69258333333,9.97137499999,10.1653333333,17.1070833334,27.042,26.2860185185,17.8154166667,11.0685833334
669.80,34.8150833333,7.18616666666,7.93274999999,10.746,6.857,10.0736666667,10.2823333333,17.16975,27.16425,26.4234166667,17.9755,11.2386666667
670.13,34.8890833333,7.34225,7.99175000001,10.8811666667,7.03058333333,10.1995833333,10.429,17.2566666666,27.2825,26.5662314815,18.0713333333,11.3860833333
670.45,34.9915,7.37675,8.04233333333,10.9518333333,7.07525,10.2184166667,10.5259166667,17.2989166667,27.3371666667,26.6908611111,18.1290833333,11.4846666666
670.78,35.05625,7.45941666667,8.11116666668,10.9599166667,7.18175,10.2492083333,10.5903333333,17.3280833333,27.3805833333,26.7135092592,18.1561666667,11.5371666667
671.10,35.02175,7.56683333333,8.14916666666,11.011,7.24475,10.2788333333,10.616,17.3899166667,27.4319166667,26.6939722222,18.1691666666,11.5386666667
671.43,34.946,7.59,8.13508333333,11.0354166667,7.24225,10.2808333333,10.5709166666,17.3496666667,27.40075,26.7276759259,18.1306666667,11.5658333333
671.76,34.8188333333,7.591,8.15533333334,11.0608333334,7.24475,10.3088333333,10.5845,17.35125,27.3401666666,26.6850833333,18.07675,11.6125
672.08,34.8428333334,7.60916666666,8.24166666667,11.1670833333,7.30233333333,10.3420833333,10.5979166667,17.453,27.4568333333,26.7873240741,18.1131666666,11.7066666667
672.41,34.7746666667,7.59483333333,8.28658333334,11.2091666667,7.326,10.3165833333,10.5856666667,17.47375,27.3853333334,26.7258240741,18.0755,11.73375
672.74,34.8185833333,7.66,8.31825,11.2265,7.34841666667,10.3441666667,10.584,17.5368333333,27.4575833333,26.7273796296,18.0281666667,11.7636666667
673.06,34.7554166667,7.65183333334,8.30416666667,11.1945833333,7.3695,10.3277083333,10.51825,17.5158333334,27.4351666667,26.7066203704,17.958,11.7141666666
673.39,34.6698333333,7.6145,8.31,11.171,7.31866666666,10.3544583333,10.517,17.5358333333,27.3955,26.6687037037,17.9003333333,11.6910833334
673.72,34.6220833333,7.56925,8.26016666666,11.1119166666,7.22316666666,10.3165833333,10.437,17.4834166667,27.2975,26.5434722222,17.7930833333,11.6545833333
674.04,34.4663333334,7.52516666667,8.21724999999,11.0248333333,7.12808333333,10.2304166667,10.3439166667,17.44225,27.1754166667,26.4086481482,17.6713333333,11.5756666667
674.37,34.5428333333,7.51616666666,8.19683333334,11.0588333333,7.12891666667,10.234125,10.3218333333,17.498,27.20575,26.4866296296,17.67325,11.6134166667
674.69,34.5590833334,7.51533333333,8.23758333334,11.0585833334,7.11591666667,10.2108333333,10.3040833333,17.4991666667,27.28675,26.5247222222,17.7011666667,11.6525
675.02,34.6745,7.59241666667,8.27450000001,11.0445,7.16575,10.2222083333,10.3575,17.5666666667,27.3973333333,26.568287037,17.7299166667,11.65325
