wavelength,Back_SpoSimf,Belly_SpoSimf,Breast_SpoSimf,Crissum_SpoSimf,Crown_SpoSimf,DorTail_SpoSimf,Patch10_SpoSimf,Patch11_SpoSimf,Rump_SpoSimf,Throat_SpoSimf,WingTip_SpoSimf
246.05,3.52522916667,5.95379166667,4.1805,4.04716666667,3.31333333333,8.48333333333,7.61625,4.75883333333,4.30376388889,5.3925,8.22774999999
246.42,4.37541666667,6.50075,4.91766666667,4.7545,4.09791666667,9.16816666666,8.39933333334,5.41141666667,5.016,6.00691666667,8.66941666667
246.79,4.201875,6.47758333333,4.62658333333,4.81891666667,3.98375,9.01824999999,8.5305,5.39133333333,5.03552777778,5.70108333333,8.68525
247.17,4.20229166667,6.60016666667,4.79683333333,5.12958333333,4.15358333333,9.12541666667,8.68333333333,5.28708333333,5.13402777778,5.82116666667,8.95041666666
247.54,4.21905208333,6.58595833334,4.72958333334,5.12308333333,4.29866666666,8.93183333333,8.75608333332,5.18991666667,5.17881944444,5.77175,9.003
247.92,3.88835416667,6.35270833333,4.32308333333,4.85525,4.14825,8.58933333334,8.60158333333,4.92441666667,4.752375,5.66408333334,8.48375
248.29,4.23004166667,6.582125,4.61291666666,5.11675,4.36691666667,8.62283333333,8.92441666667,5.17216666667,4.95133333333,5.87825,8.61491666668
248.67,4.19046875,6.54,4.82975,4.88925,4.44175,8.6065,8.87583333333,4.94058333333,5.00147222222,5.79583333333,8.64216666667
249.04,4.95272916667,7.044875,5.40075,5.53408333333,5.19066666666,9.19383333333,9.62191666666,5.55425,5.69770833333,6.27725,9.33516666667
249.42,4.8383125,7.04116666667,5.35616666666,5.35208333333,5.04875,8.89291666667,9.49091666668,5.48858333333,5.54693055556,6.08658333333,9.28166666667
249.79,5.08580208334,7.49625,5.76716666667,5.4635,5.22891666667,9.07825,10.0625,5.74416666667,5.97322222222,6.12125,9.54291666666
250.17,4.68379166667,7.134125,5.32383333333,5.01591666667,4.64341666667,8.72066666667,9.89766666668,5.304,5.37581944444,5.42316666667,9.23233333334
250.54,4.45555208333,6.97370833333,5.09341666667,4.88108333333,4.23816666667,8.60433333333,9.70374999999,5.16258333334,5.16609722222,5.0405,8.97599999999
250.92,3.8875625,6.53829166666,4.39108333333,4.41941666667,3.72066666667,8.16291666666,9.21941666668,4.66933333333,4.66844444444,4.47616666666,8.15716666667
251.29,3.93722916667,6.522,4.36983333333,4.28033333334,3.61666666667,8.17191666667,9.30774999999,4.69283333333,4.625,4.42358333333,7.71158333333
251.66,4.45532291667,6.94241666667,4.92525,4.78383333333,3.84441666667,8.67725,9.65983333333,5.24441666667,4.99469444444,4.85133333333,8.02641666667
252.04,4.65071875,7.10525,4.87516666667,4.91841666667,3.879,8.85291666667,9.78100000001,5.34516666666,5.23377777778,4.72041666666,8.19108333333
252.41,4.66772916666,7.436,4.90858333333,5.11175,4.02083333334,8.98666666667,9.90608333333,5.57466666667,5.35048611111,4.71841666667,8.38408333334
252.79,5.25629166666,8.07716666667,5.22258333333,5.77325,4.43541666666,9.49833333334,10.58625,6.49,5.77843055555,5.19733333334,8.81333333334
253.16,5.00784375,7.94366666667,4.93641666667,5.68975,4.22208333333,9.4375,10.60675,6.55366666667,5.83159722222,5.21566666667,8.70366666666
253.54,5.3826875,8.36295833333,5.4915,6.31116666667,4.49383333333,9.97875000002,10.9040833333,7.08433333333,6.38490277778,5.49175,9.18575000001
253.91,5.747875,8.73433333334,5.727,6.76958333333,5.29933333333,10.2980833333,11.27375,7.5515,6.748375,6.14125,9.41608333333
254.28,6.1595625,9.48412499999,6.30925,7.72416666667,6.1875,10.69575,12.0226666667,8.19791666667,7.67677777777,6.97258333333,10.134
254.66,6.36479166666,9.91858333333,6.65708333333,8.22816666667,6.60075,10.9358333333,12.5279166667,8.52275,8.08651388889,7.744,10.95675
255.03,6.96014583333,10.189625,7.22008333334,8.60425000001,6.97858333333,11.2771666667,13.17375,8.78,8.72758333333,8.45050000001,11.7311666667
255.41,6.72960416667,10.1796666667,7.09475,8.40233333333,6.98,10.9405,13.0426666667,8.43274999999,8.57418055557,7.96633333333,12.0185
255.78,7.13578125,10.5453333333,7.71791666667,9.09675000001,7.62458333333,11.3706666667,13.5046666667,8.66041666666,8.9032361111,8.21666666666,12.58575
256.15,7.2623125,10.602875,8.0355,9.34458333333,7.8395,11.485,13.5936666667,8.63883333334,9.20356944443,8.60008333333,12.8409166666
256.53,5.99245833333,8.74029166668,6.24033333333,7.94583333333,6.46508333333,9.85283333335,12.2404166667,7.08533333333,7.71190277777,7.17041666666,11.5581666666
256.90,5.11289583334,7.77341666667,4.96708333333,7.08041666667,5.49358333333,8.83758333334,11.1433333334,6.00533333333,6.76540277778,6.39833333333,10.4835
257.28,5.47294791667,8.08654166668,5.18125,7.028,5.70883333333,9.09758333334,11.1134166667,6.15525,6.76295833332,6.34466666667,10.4708333333
257.65,4.76542708333,7.43379166666,4.4405,6.12516666667,5.06,8.42358333333,10.5295833333,5.50541666667,6.15116666667,5.82441666666,9.63899999999
258.02,4.4895,6.87745833333,4.19275,5.79258333333,4.52191666666,8.16066666667,10.0950833333,5.21741666667,5.68533333334,5.55716666667,9.30566666668
258.40,4.81413541667,6.808125,4.52833333334,5.64258333333,4.654,8.42791666667,10.1300833333,5.42225,5.76295833333,5.66491666667,9.21824999999
258.77,4.62428125,6.41866666667,4.21791666667,5.04541666667,4.33925,8.01175,9.63983333334,5.17908333333,5.3575,5.24558333333,8.73358333333
259.15,4.74589583334,6.58816666667,4.29241666667,4.95475,4.4455,8.11008333333,9.43849999999,5.2545,5.18140277778,5.1465,8.43108333333
259.52,4.974875,6.71320833333,4.34491666667,5.04208333333,4.488,8.40666666667,9.50783333334,5.33816666667,5.28293055555,5.36041666667,8.33958333333
259.89,4.73766666666,6.59129166667,4.18766666667,4.82233333334,4.2895,8.29458333333,9.45574999999,5.17841666667,5.20136111111,5.26825,8.14475
260.27,4.65389583333,6.71670833333,4.233,4.76591666667,4.14941666667,8.39958333334,9.42841666667,5.10608333334,5.09930555556,5.23008333334,8.02491666667
260.64,5.13480208333,7.42720833333,4.78725,5.23691666667,4.53291666666,9.08558333333,9.8745,5.45475,5.69006944445,5.79683333333,8.44933333333
261.01,5.14877083333,7.552375,4.98266666667,5.24058333333,4.59291666667,9.19691666666,9.91483333332,5.479,5.80743055555,5.85458333334,8.49033333334
261.39,5.3128125,7.740875,5.17358333333,5.39666666667,4.776,9.27558333334,10.0795833333,5.59408333333,5.96825,5.93841666666,8.56183333332
261.76,5.7093125,8.09295833333,5.53925,5.54775,5.0585,9.66541666666,10.33125,5.89541666667,6.21008333333,6.23416666667,8.81700000001
262.13,5.80055208333,8.41420833333,5.743,5.4465,5.11358333333,9.79658333332,10.42275,6.03316666667,6.25454166667,6.17675,8.73050000001
262.51,5.52790625,8.38145833333,5.50125,5.18916666667,4.88383333333,9.60150000001,10.1525833333,5.91308333333,5.97222222222,5.9065,8.5625
262.88,5.87914583333,9.06945833333,6.04775,5.72683333333,5.23108333333,10.0465833334,10.52775,6.20083333333,6.41769444444,6.219,8.85825000001
263.25,6.17396875,9.57354166668,6.44783333333,6.11441666667,5.45516666667,10.4196666667,11.0105833333,6.60083333333,6.91834722222,6.55658333333,9.282
263.63,6.35461458333,9.90216666666,6.70983333333,6.29708333333,5.66525,10.4704166667,11.256,7.08691666667,7.24211111111,6.73141666667,9.51383333332
264.00,6.37130208333,10.1177916667,6.83008333333,6.315,5.36016666667,10.48875,11.0701666667,7.06191666667,7.20445833333,6.7545,9.23608333333
264.37,7.43088541667,11.0075833333,7.757,7.35625,6.22308333333,11.2154166667,11.9089166667,8.094,8.10218055555,7.61516666666,10.10175
264.75,7.53190625,10.716,7.90808333334,7.50241666666,6.42716666667,11.305,11.8475833333,8.41141666668,8.17931944443,7.45858333334,10.14175
265.12,7.78033333334,10.645,8.1345,7.85766666667,6.69683333333,11.5871666666,11.9998333333,8.69266666666,8.22156944444,7.68249999999,10.2905
265.49,7.26594791667,9.98520833333,7.817,7.57316666667,6.17708333333,11.1445833333,11.4075,8.19458333333,7.761125,7.2815,9.87758333332
265.87,7.66707291667,10.1449166667,8.1095,8.29133333333,6.62666666667,11.481,12.02675,8.70624999999,8.22838888889,7.64783333333,10.3525
266.24,7.808375,9.76862499998,7.96958333333,8.55791666667,6.55416666667,11.4825,12.0439166667,8.71958333334,8.48737499999,7.94716666667,10.5840833333
266.61,7.80172916666,9.69829166666,8.01658333333,8.64591666667,6.58866666667,11.4498333333,12.0920833333,8.49391666667,8.48305555555,7.94275000001,10.6554166667
266.98,7.55772916667,9.326125,7.73608333333,8.27866666666,6.37308333333,11.2105,11.8626666667,8.287,8.13643055556,7.63925000001,10.3650833333
267.36,7.31947916666,9.07829166667,7.58183333333,7.9615,6.259,10.877,11.612,8.25141666667,7.91794444444,7.60225,10.289
267.73,6.79386458333,8.589375,7.33266666667,7.597,5.96366666667,10.5226666667,11.1110833333,7.76091666667,7.48411111111,7.22083333333,10.1143333334
268.10,6.66014583334,8.25033333333,7.10283333333,7.3355,6.09325,10.0921666667,10.86925,7.588,7.426875,7.03966666667,10.0920833333
268.48,6.16771875,7.80325,6.77483333333,6.85675,5.79316666666,9.64250000001,10.4370833333,7.32816666667,7.15031944445,6.59958333333,9.78641666666
268.85,5.83167708333,7.46295833333,6.44525,6.43375,5.451,9.11483333333,10.1015,6.85925,6.75604166667,6.3525,9.49783333334
269.22,6.09519791667,7.65541666667,6.4685,6.45333333334,5.44675,9.12333333334,10.1414166667,6.985,6.84045833334,6.51016666667,9.68541666667
269.59,6.451,7.96504166667,6.70741666667,6.61466666667,5.573,9.3675,10.3906666667,7.169,7.03686111111,6.91975,9.93683333334
269.97,5.84841666666,7.58608333333,6.24025,6.10658333334,5.13566666667,8.89266666666,9.74441666667,6.55058333333,6.46331944445,6.52516666667,9.25724999999
270.34,5.52771875,7.468125,6.06258333333,5.8245,4.96091666666,8.62458333333,9.50241666667,6.33266666667,5.99025,6.25091666667,8.87699999999
270.71,5.65223958333,7.423,6.15666666667,5.75591666667,4.9335,8.69599999999,9.44908333333,6.51241666667,5.97723611111,6.25691666667,8.83425
271.09,5.71788541667,7.49191666667,6.21308333333,5.84591666666,5.07158333333,8.92758333333,9.58541666666,6.60391666666,6.126,6.33016666667,8.84416666666
271.46,5.40673958333,7.27758333333,5.944,5.68258333333,4.84966666667,8.87258333334,9.38266666667,6.22491666666,5.83252777778,6.12158333333,8.51083333334
271.83,5.62447916667,7.54095833334,6.051,6.04791666666,5.10408333333,9.14150000001,9.67808333332,6.4805,6.03072222222,6.45833333333,8.66158333332
272.20,5.65867708333,7.57766666667,6.12833333333,6.14991666666,5.24,9.44491666666,9.80816666665,6.64766666667,5.94133333333,6.42183333333,8.75775000001
272.58,5.65967708333,7.46358333334,5.96508333334,6.15141666667,5.28475,9.42883333333,9.79908333333,6.49441666667,5.89013888889,6.38908333333,8.79983333334
272.95,5.9236875,7.59241666667,6.0565,6.40475,5.56541666667,9.69933333334,10.0685833333,6.72325,6.11152777778,6.59525,9.10124999999
273.32,5.44611458333,7.08729166667,5.784,6.05158333333,5.33008333333,9.46366666667,9.92649999999,6.29208333334,5.83148611111,6.17491666667,8.81133333334
273.69,5.32504166667,7.04520833333,5.71441666667,6.03783333333,5.4425,9.52074999999,9.95424999999,6.26075,5.86629166667,6.12033333333,8.73924999999
274.06,5.64083333333,7.063625,5.93741666667,6.25775,5.595,9.81766666668,10.1693333333,6.41341666667,6.13140277778,6.39483333333,9.06466666666
274.44,5.77928125,7.15220833333,5.96466666666,6.25475,5.77216666667,9.87258333334,10.1313333333,6.38083333333,6.21072222222,6.33983333333,9.226
274.81,5.77216666667,7.30129166666,5.91275,6.46533333333,5.92541666666,9.71258333333,10.0983333333,6.27558333333,6.22898611111,6.43016666667,9.22058333333
275.18,5.7845,7.32241666667,5.82775,6.4895,5.90333333333,9.58116666667,9.93341666668,6.18983333333,6.18704166667,6.48966666667,9.19266666668
275.55,6.07665625,7.41608333333,5.91266666667,6.77025,6.028,9.69966666665,10.0353333333,6.39075,6.37326388889,6.63808333333,9.26908333333
275.93,6.34796875,7.62608333333,6.1085,6.98133333333,6.17066666666,9.72683333333,10.2269166667,6.688,6.60620833334,6.76391666667,9.26450000001
276.30,6.43740625,7.75729166667,5.97966666667,6.90825,5.97258333333,9.59516666667,10.187,6.65675,6.65729166667,6.85883333333,9.14516666666
276.67,6.32485416667,7.64016666667,5.82675,6.58666666666,5.65766666667,9.49658333333,9.91058333334,6.48941666667,6.48272222222,6.59025,8.7835
277.04,6.26595833333,7.90691666667,6.0085,6.60966666667,5.65883333333,9.49216666668,9.98408333332,6.58058333333,6.52734722222,6.53333333334,8.73791666667
277.41,6.53570833333,8.27179166666,6.20583333333,6.99083333333,5.88016666667,9.68666666667,9.987,6.95466666667,6.72675,6.74841666667,8.93033333332
277.79,6.76094791667,8.19666666666,6.19425,7.10016666667,5.94991666667,9.50508333334,10.0265833333,7.093,6.75384722222,6.62933333333,8.98408333333
278.16,6.7343125,8.15029166667,6.08791666667,6.92,5.86166666667,9.30566666667,10.06975,7.13883333333,6.70534722222,6.35308333333,8.90741666666
278.53,6.68839583333,8.01195833333,5.97791666667,6.89725,5.73041666667,9.24883333332,10.0891666667,7.19158333334,6.68716666667,6.33358333333,8.86116666668
278.90,6.53502083334,7.766125,5.79866666666,6.45916666667,5.42516666666,9.05858333333,10.107,7.188,6.656,6.1935,8.76791666667
279.27,6.10635416667,7.10654166667,5.467,6.00208333333,5.02525,8.68166666667,9.89575,6.84266666667,6.23145833333,5.84425,8.48783333333
279.64,5.87958333333,6.768125,5.3025,5.66591666666,4.95725,8.46866666667,9.72566666666,6.66658333333,6.07201388889,5.53775,8.44374999999
280.02,5.68563541667,6.47125,5.30575,5.42083333333,4.89475,8.532,9.55275000001,6.35816666667,5.89420833333,5.40691666667,8.45191666666
280.39,5.41405208333,6.2195,5.23708333333,5.31175,4.83066666667,8.43491666666,9.41391666666,6.172,5.77011111111,5.20666666667,8.37391666666
280.76,5.24209375,6.110125,5.25508333333,5.34083333333,4.90325,8.3105,9.37249999999,6.11016666667,5.72926388889,5.41625,8.39249999999
281.13,5.21947916667,6.16966666666,5.39191666667,5.41433333333,5.02233333334,8.35883333333,9.43916666666,6.22041666667,5.87105555556,5.64691666667,8.47349999999
281.50,5.14902083334,6.26479166667,5.2385,5.20725,4.8265,8.271,9.3255,6.13683333333,5.84618055556,5.68133333333,8.28641666666
281.87,4.80660416667,6.31870833334,5.09533333333,4.96708333333,4.5455,8.21733333333,9.06333333334,5.88966666667,5.52706944444,5.6635,8.03400000001
282.25,4.58385416667,6.422,5.00783333333,5.00491666667,4.55825,8.13375,8.97925,5.79975,5.36794444444,5.65675,7.94933333334
282.62,4.77094791667,6.65541666667,5.35866666667,5.35283333333,4.95791666667,8.391,9.31916666666,5.9495,5.61316666667,5.99,8.12300000001
282.99,4.78127083333,6.75625,5.31316666667,5.509,4.9525,8.50941666667,9.18341666667,5.83625,5.49173611111,5.95633333334,8.02858333333
283.36,5.21605208333,7.34391666667,5.75875,5.97166666667,5.39758333333,8.99916666667,9.51141666666,6.20075,5.87736111111,6.349,8.42766666667
283.73,5.50791666667,7.74833333333,6.10241666667,6.37025,5.63441666667,9.18616666667,9.857,6.45341666667,6.09445833333,6.711,8.6715
284.10,5.41760416666,7.82208333333,5.914,6.19841666667,5.43316666667,9.04833333333,9.723,6.37216666667,6.03970833333,6.55091666667,8.55225000001
284.47,5.81557291667,8.203125,6.24891666667,6.53591666667,5.85458333334,9.3135,10.0993333333,6.74991666666,6.52283333333,6.92733333333,8.90491666668
284.85,6.06626041667,8.56254166667,6.38425,6.74083333333,6.0415,9.50766666667,10.2991666667,6.99116666667,6.7435,7.04566666667,9.02808333333
285.22,6.25233333333,8.69908333332,6.41275,6.83133333333,6.10916666667,9.63066666667,10.3735833333,7.11666666667,6.79936111111,7.17408333334,9.13374999999
285.59,6.33729166667,8.69091666668,6.5835,6.87816666666,6.28641666667,9.73,10.5308333333,7.26941666667,6.87066666667,7.21991666667,9.29358333334
285.96,6.39640625,8.620125,6.599,6.93108333333,6.47916666667,9.81083333333,10.6348333334,7.4895,7.07920833333,7.27225,9.45650000001
286.33,6.45008333333,8.52445833333,6.56958333333,6.932,6.473,9.81808333333,10.64175,7.52733333333,7.15784722222,7.30108333333,9.53708333334
286.70,6.354125,8.54495833333,6.4075,6.78433333333,6.26,9.81183333332,10.5941666667,7.452,7.06118055555,7.17225,9.48358333333
287.07,6.41707291667,8.586625,6.47841666667,6.79275,6.36116666666,9.93800000002,10.80575,7.58525,7.17193055555,7.29958333333,9.55291666667
287.44,6.230625,8.44195833333,6.27633333333,6.61241666667,6.18,9.7225,10.7285833334,7.43491666666,7.09713888889,7.15016666667,9.46258333334
287.82,6.09388541667,8.426875,6.06358333333,6.47825,6.02058333333,9.65174999999,10.6280833333,7.3235,7.01608333333,7.01241666667,9.42891666668
288.19,6.19384375,8.352625,6.09641666667,6.64933333333,6.03758333333,9.60708333333,10.8148333333,7.361,7.07588888889,7.071,9.41666666666
288.56,5.99358333333,8.20979166667,5.904,6.56275,5.82166666667,9.51366666668,10.6963333333,7.25125,6.87394444444,6.99058333333,9.19791666666
288.93,5.87328125,8.0225,5.81183333333,6.60708333333,5.7035,9.38941666667,10.6950833333,7.12008333333,6.73876388889,6.89366666667,9.13508333332
289.30,5.63496875,7.80525,5.57291666667,6.51866666667,5.41366666667,9.19958333333,10.6069166667,6.89333333333,6.56640277778,6.74341666667,8.91641666667
289.67,5.49102083333,7.742125,5.308,6.48591666667,5.18966666667,9.07125,10.6018333333,6.63958333333,6.46220833333,6.77925,8.71175
290.04,5.67479166667,7.958125,5.40866666667,6.74208333333,5.21941666667,9.19533333334,10.89075,6.65425,6.52258333333,6.98341666667,8.77124999999
290.41,5.75203125,8.139875,5.59916666667,6.946,5.26733333333,9.22633333332,11.127,6.78125,6.57463888889,7.12733333333,8.8325
290.78,5.61101041666,8.105,5.58908333333,6.92525,5.15425,8.99166666666,11.0943333334,6.7425,6.51909722222,7.17758333333,8.66025
291.15,5.6018125,8.25325,5.58791666667,6.98008333333,5.052,8.93475,11.1903333333,6.701,6.45768055556,7.19841666667,8.61225
291.52,5.483125,8.05179166667,5.40358333333,6.81008333334,4.80641666667,8.62583333333,11.11425,6.49808333333,6.20313888889,7.06108333333,8.30416666667
291.89,5.4745625,8.013375,5.434,6.77583333333,4.70983333333,8.59883333333,11.21275,6.36916666667,6.17073611111,7.16775,8.15966666667
292.26,5.53383333333,8.2305,5.51725,6.81625,4.8085,8.76291666666,11.5406666666,6.4195,6.20880555556,7.29391666666,8.28766666667
292.64,5.70982291667,8.40054166668,5.74975,6.986,4.85083333333,8.83091666666,11.92225,6.47541666667,6.27294444444,7.37983333334,8.4525
293.01,5.92066666667,8.64924999999,5.885,7.05158333333,4.93341666667,8.96258333334,12.1604166667,6.54291666667,6.41015277778,7.62808333333,8.57958333334
293.38,6.10279166667,8.99000000001,5.95991666667,7.15975,5.12325,9.01741666667,12.4723333334,6.65733333333,6.54043055556,7.67825,8.58066666667
