wavelength,Back_RamFlaf,Belly_RamFlaf,Breast_RamFlaf,Crissum_RamFlaf,Crown_RamFlaf,DorTail_RamFlaf,Rump_RamFlaf,Throat_RamFlaf,WingTip_RamFlaf
256.53,-4.54493333333,-3.30826666667,-4.85673333333,-4.26853333333,-6.03826666667,-2.94126666667,-4.4746,-5.41486666667,-4.51473333333
256.90,-4.25973333333,-3.0682,-4.59773333333,-4.05826666667,-5.4328,-2.58506666667,-3.92213333333,-5.08093333333,-4.13333333333
257.28,-3.23113333333,-2.19526666667,-3.525,-2.9838,-4.04093333333,-1.3724,-2.74946666667,-4.0068,-2.9752
257.65,-1.72753333333,-0.897333333335,-2.08266666667,-1.67513333333,-2.6172,0.0895999999992,-1.40966666667,-2.535,-1.55553333333
258.02,-0.531000000001,0.0907333333334,-0.887133333333,-0.585866666667,-1.65453333333,1.29826666667,-0.197533333333,-1.34033333333,-0.220199999999
258.40,0.106933333333,0.5654,-0.181133333334,0.131866666667,-0.933199999999,1.9158,0.515933333333,-0.4748,0.683333333334
258.77,0.523133333334,0.910866666667,0.359133333333,0.580333333333,-0.497133333333,2.3332,0.844333333333,0.0999333333334,1.2962
259.15,1.0796,1.45553333334,1.00406666667,1.14466666667,-0.0294,2.92593333333,1.27086666667,0.697399999999,1.92186666667
259.52,0.982933333333,1.37993333333,0.849933333331,1.07546666667,-0.198466666667,2.81206666667,1.12946666667,0.599333333333,1.7386
259.89,0.641066666668,1.07393333333,0.603000000001,0.748,-0.5504,2.5048,0.773333333334,0.273533333334,1.37286666667
260.27,0.643,1.20226666667,0.747600000001,0.820599999999,-0.528,2.54573333333,0.8452,0.304933333333,1.41146666667
260.64,0.585399999999,1.2306,0.752733333333,0.8158,-0.4864,2.591,0.822666666667,0.259466666666,1.3604
261.01,0.687466666667,1.32373333333,0.881466666668,0.922200000001,-0.399866666667,2.673,0.862666666667,0.331799999999,1.45126666667
261.39,0.435066666667,1.0452,0.688133333333,0.5564,-0.819866666666,2.34693333333,0.519999999999,0.0762666666666,1.1024
261.76,0.2788,0.8332,0.5346,0.311066666667,-1.1102,2.10246666667,0.304,-0.0983333333334,0.892
262.13,0.0772666666673,0.670066666665,0.367066666667,0.120400000001,-1.31173333333,1.90106666667,0.0996666666668,-0.250400000001,0.700200000001
262.51,-0.203933333333,0.528466666666,0.163266666667,-0.189733333333,-1.64473333333,1.73653333333,-0.161266666665,-0.599866666665,0.330600000001
262.88,-0.696333333335,0.0677999999994,-0.183066666667,-0.585466666667,-2.09566666667,1.28853333333,-0.549266666665,-1.15513333333,-0.273733333333
263.25,-1.3202,-0.534666666667,-0.7626,-1.2264,-2.6884,0.587933333333,-1.08686666666,-1.8372,-0.9122
263.63,-1.6292,-0.742399999999,-0.694933333333,-1.4402,-2.82726666667,0.386466666665,-1.31506666667,-1.9544,-0.959133333333
264.00,-1.63286666667,-0.666400000001,-0.5344,-1.32073333333,-2.65946666667,0.540200000002,-1.16166666667,-1.71993333333,-0.771333333333
264.37,-1.49513333333,-0.5422,-0.376,-1.11573333333,-2.55446666667,0.695866666667,-0.899666666666,-1.37273333333,-0.432599999999
264.75,-1.581,-0.691933333333,-0.612799999999,-1.30153333333,-2.71113333333,0.447799999999,-0.993600000001,-1.40306666667,-0.368266666667
265.12,-1.19186666667,-0.334800000001,-0.334666666667,-1.02306666667,-2.534,0.860333333334,-0.675866666665,-1.092,-0.103133333332
265.49,-0.995000000001,-0.054266666666,-0.307666666667,-0.789999999999,-2.36706666666,1.05526666667,-0.391866666667,-1.03106666667,0.1326
265.87,-1.12653333333,-0.1808,-0.4684,-0.859600000001,-2.52873333333,0.978066666667,-0.471333333333,-1.34566666667,-0.0207333333324
266.24,-1.25586666667,-0.312533333335,-0.521933333333,-0.952,-2.51473333333,0.825733333333,-0.504533333333,-1.4594,-0.1864
266.61,-1.1712,-0.1832,-0.396933333334,-0.802266666667,-2.44246666667,0.8048,-0.408066666667,-1.29066666667,-0.008333333334
266.98,-1.0182,0.128266666665,-0.368733333333,-0.595866666667,-2.20686666666,1.03666666667,-0.304533333331,-0.959200000001,0.269866666667
267.36,-0.691533333333,0.356133333334,-0.175466666667,-0.286533333333,-1.9744,1.36533333333,-0.035933333334,-0.712333333333,0.410466666665
267.73,-0.519200000001,0.433866666667,-0.1858,-0.155533333333,-1.89873333333,1.3996,0.127866666667,-0.632,0.386200000001
268.10,-0.404333333333,0.328333333333,-0.188866666666,-0.159333333334,-1.90946666667,1.40933333333,0.161733333333,-0.605533333334,0.365200000001
268.48,-0.412266666668,0.193933333334,-0.286066666667,-0.281333333333,-1.86493333333,1.4188,0.0412000000006,-0.746866666667,0.174666666667
268.85,-0.424133333332,0.131733333335,-0.285,-0.222866666667,-1.82846666666,1.42833333333,0.079133333334,-0.690266666666,0.0551333333326
269.22,-0.162466666667,0.381466666666,-0.0139999999999,0.1154,-1.45293333333,1.6626,0.3344,-0.294400000001,0.306066666666
269.59,0.144333333334,0.739666666667,0.277133333334,0.542799999999,-0.929799999999,1.98566666667,0.657333333333,0.116866666667,0.776399999998
269.97,0.417666666666,1.09513333333,0.584266666667,0.908733333333,-0.566399999999,2.3948,0.9374,0.535400000001,1.0686
270.34,0.5278,1.17113333333,0.6608,1.00966666667,-0.492866666667,2.56673333333,0.920400000001,0.632333333333,1.23206666667
270.71,0.326199999999,0.953133333333,0.4224,0.849000000001,-0.6484,2.3928,0.648400000001,0.409399999999,1.0152
271.09,0.136866666667,0.806933333334,0.3422,0.535066666667,-0.902266666668,2.2008,0.450133333334,0.101533333333,0.846199999999
271.46,-0.0401333333319,0.808599999999,0.246866666667,0.387133333333,-1.01506666667,1.9642,0.399333333334,-0.0181999999998,0.812666666668
271.83,0.0764000000007,1.10846666667,0.421066666667,0.556266666666,-0.783533333334,2.14826666667,0.573866666667,0.174333333333,1.0694
272.20,-0.0154000000001,1.14513333333,0.3372,0.419266666667,-0.850333333333,2.0186,0.425200000001,0.0536000000008,1.02453333333
272.58,-0.054066666666,1.1592,0.3784,0.281400000001,-0.853733333333,1.87873333333,0.383866666666,0.024333333334,0.978533333332
272.95,-0.0276666666659,1.2254,0.413399999999,0.1624,-0.828666666667,1.9158,0.426266666667,-0.0017333333326,1.04286666667
273.32,-0.708400000001,0.5686,-0.2778,-0.609666666666,-1.55853333333,1.22293333333,-0.294666666667,-0.738199999998,0.3636
273.69,-0.931866666667,0.2088,-0.535333333333,-0.945333333335,-1.87546666667,0.968133333334,-0.584600000001,-1.01946666667,0.138733333332
274.06,-1.0514,0.0949333333332,-0.714399999999,-1.14626666667,-2.03306666667,0.770733333333,-0.672066666668,-1.2102,-0.0329999999994
274.44,-1.04713333333,0.165066666667,-0.679866666667,-1.171,-2.02566666667,0.705400000001,-0.5894,-1.21026666667,-0.161133333332
274.81,-1.07666666667,0.168200000001,-0.602466666667,-1.1828,-1.9254,0.694466666666,-0.520466666667,-1.1508,-0.162266666666
275.18,-0.720533333335,0.516399999999,-0.285666666667,-0.769533333333,-1.54726666667,1.0084,-0.0940666666674,-0.738933333333,0.199999999999
275.55,-0.974933333333,0.237933333333,-0.589533333334,-1.0802,-1.68453333333,0.840199999999,-0.425333333334,-0.911866666668,-0.0821999999999
275.93,-0.687399999999,0.394333333333,-0.383533333334,-0.838266666666,-1.42853333333,1.045,-0.133600000001,-0.728333333335,0.0300666666674
276.30,-0.674866666665,0.5254,-0.325333333333,-0.692466666667,-1.3298,1.14513333333,0.0022666666668,-0.696800000001,0.013066666668
276.67,-0.928333333333,0.238333333334,-0.627133333333,-0.797933333333,-1.56433333333,0.966533333335,-0.175466666667,-0.941666666668,-0.193266666666
277.04,-0.859333333334,0.303733333333,-0.591866666667,-0.496466666667,-1.483,1.16326666667,-0.0249999999986,-0.763933333335,-0.149666666666
277.41,-0.456333333332,0.619800000001,-0.1454,0.00893333333334,-1.01113333333,1.55486666667,0.521266666667,-0.440733333335,0.308599999999
277.79,-0.929866666666,0.2576,-0.481866666667,-0.365266666667,-1.36686666667,1.1542,0.141066666666,-0.891866666668,-0.148066666667
278.16,-1.3218,-0.219133333333,-0.791666666666,-0.704466666667,-1.70846666667,0.7828,-0.297666666667,-1.22786666667,-0.400266666667
278.53,-1.26546666667,-0.084866666666,-0.734399999999,-0.6228,-1.56453333333,0.964133333332,-0.2298,-1.06673333333,-0.0245333333334
278.90,-0.866533333333,0.271133333333,-0.420000000001,-0.360000000001,-1.3044,1.29786666667,0.066733333334,-0.7066,0.362333333333
279.27,-1.09126666667,0.0221333333334,-0.627466666667,-0.625133333334,-1.49766666667,1.11113333333,-0.189999999999,-1.005,0.152400000001
279.64,-0.744266666668,0.283,-0.298266666667,-0.3068,-1.29513333333,1.3538,0.139399999999,-0.833666666667,0.502733333334
280.02,-1.2224,-0.243200000001,-0.864,-0.887466666666,-1.90506666667,0.778666666667,-0.558933333334,-1.48266666667,0.0725333333338
280.39,-1.26533333333,-0.362666666666,-1.03413333333,-1.0402,-2.0638,0.594066666666,-0.673333333334,-1.65933333333,0.002133333334
280.76,-1.3346,-0.383000000001,-1.17353333333,-1.15306666667,-2.27593333333,0.541933333333,-0.800733333333,-1.7318,-0.0650666666673
281.13,-1.4458,-0.440866666667,-1.24913333333,-1.30873333333,-2.42673333333,0.331533333333,-1.00086666667,-1.9342,-0.107200000001
281.50,-1.50213333333,-0.392533333333,-1.2208,-1.38293333333,-2.4436,0.335933333333,-1.0938,-1.8538,-0.0547333333332
281.87,-0.899799999998,0.158599999999,-0.622533333333,-0.7812,-1.9388,0.869133333334,-0.527266666666,-1.1996,0.550133333333
282.25,-0.421533333333,0.631266666668,-0.154133333333,-0.336,-1.51673333333,1.27906666667,-0.0928,-0.673800000002,0.972733333334
282.62,-0.429333333333,0.5218,-0.233666666667,-0.445666666667,-1.76813333333,1.1378,-0.112400000001,-0.711999999999,0.811666666669
282.99,-0.589999999998,0.334666666667,-0.354066666667,-0.565400000001,-1.9638,0.977533333333,-0.222,-0.831400000001,0.669199999998
283.36,-0.570066666667,0.331333333334,-0.382733333333,-0.518200000001,-2.0494,0.961199999999,-0.257599999999,-0.762133333333,0.612866666665
283.73,-0.540266666666,0.444200000001,-0.351333333334,-0.460866666667,-2.09853333333,0.9862,-0.260266666665,-0.673133333333,0.578533333332
284.10,-0.468533333334,0.613,-0.219866666667,-0.372333333333,-1.96886666667,1.14873333333,-0.0609333333332,-0.455533333333,0.691466666667
284.47,-0.225466666668,0.830266666665,0.0434,-0.150866666667,-1.68546666667,1.44433333334,0.121266666667,-0.233133333333,0.925200000001
284.85,0.0855333333326,1.0598,0.306066666667,0.057,-1.3526,1.65733333333,0.414333333334,0.0043999999988,1.18433333333
285.22,0.0718666666668,1.00166666667,0.264466666667,-0.108733333333,-1.3616,1.54966666667,0.330533333334,0.0351999999998,1.05173333333
285.59,0.226,1.185,0.372933333333,0.0531999999999,-1.1908,1.71346666667,0.452066666666,0.195866666666,1.1188
285.96,0.0369333333328,1.12213333333,0.100866666667,-0.1364,-1.37486666667,1.56233333333,0.264133333333,-0.0469333333326,0.863600000001
286.33,-0.0141333333326,1.15033333333,-0.0169999999999,-0.221733333333,-1.45393333333,1.52333333334,0.216133333333,-0.193599999999,0.7758
286.70,-0.093200000002,1.14066666667,-0.0776666666667,-0.242533333333,-1.4552,1.53826666667,0.149466666666,-0.279133333333,0.719133333333
287.07,-0.152866666667,1.1208,-0.214,-0.300333333333,-1.48933333333,1.512,0.0865333333341,-0.416533333333,0.578066666667
287.44,-0.0286000000002,1.29673333333,-0.108666666667,-0.154466666666,-1.36246666667,1.66693333334,0.208866666667,-0.322999999999,0.694866666665
287.82,-0.155200000001,1.20406666667,-0.1886,-0.253866666667,-1.3854,1.60426666667,0.110399999999,-0.427866666666,0.548199999999
288.19,-0.098133333332,1.27946666667,-0.1144,-0.0672666666666,-1.28966666667,1.64146666667,0.162799999999,-0.364933333335,0.524733333334
288.56,-0.271066666668,1.10886666667,-0.216133333333,-0.182066666667,-1.44346666667,1.3902,1.66533453694e-17,-0.479733333333,0.336133333333
288.93,-0.593466666665,0.922666666667,-0.372666666667,-0.323,-1.68133333333,1.1104,-0.280999999999,-0.703133333333,0.0405333333327
289.30,-0.518933333334,1.0922,-0.2436,-0.052933333334,-1.56713333333,1.2436,-0.104333333332,-0.662666666667,0.178466666667
289.67,-0.756733333332,0.855733333333,-0.408866666667,-0.209,-1.83366666667,0.991600000001,-0.201399999999,-0.880266666668,-0.0396666666679
290.04,-0.8006,0.779466666667,-0.312733333333,-0.1876,-1.89126666667,0.966933333333,-0.186,-0.765666666667,-0.0990666666672
290.41,-0.780666666668,0.823666666667,-0.202066666667,-0.0214000000002,-1.8308,1.03333333333,-0.150000000001,-0.581666666667,-0.091866666666
290.78,-0.7166,0.915066666666,-0.0584666666668,0.147733333333,-1.67326666667,1.0428,-0.0416666666666,-0.512266666665,-0.0554666666682
291.15,-0.486466666667,1.12673333333,0.173866666667,0.352466666666,-1.5532,1.16233333333,0.139999999999,-0.3248,0.0968666666661
291.52,-0.431066666667,1.18713333333,0.3096,0.431133333334,-1.45033333333,1.15626666667,0.223200000001,-0.181733333333,0.135399999999
291.89,-0.225866666667,1.48413333334,0.549266666667,0.744333333333,-1.22713333333,1.3168,0.5556,0.0865999999986,0.402466666665
292.26,-0.0360666666668,1.79486666667,0.7712,0.935800000001,-1.055,1.54566666667,0.807133333332,0.3668,0.622333333334
292.64,0.159266666667,2.12393333333,0.966533333335,1.1718,-0.904466666667,1.74666666667,1.0954,0.604999999999,0.832733333333
293.01,0.494533333333,2.4804,1.14346666667,1.46086666667,-0.665266666667,2.03113333333,1.44966666667,0.926133333332,1.14853333333
293.38,0.4692,2.45726666667,1.1406,1.4316,-0.747466666667,2.001,1.41393333333,0.970533333334,1.07893333333
293.75,0.629666666667,2.65586666667,1.25626666667,1.64033333334,-0.560333333334,2.1328,1.4806,1.15286666667,1.21593333333
294.12,0.873733333333,2.9736,1.47733333333,1.9424,-0.325066666666,2.32366666667,1.67193333333,1.3388,1.43373333333
294.49,1.03066666667,3.23493333333,1.68366666667,2.1902,-0.0503333333339,2.48773333333,1.9384,1.5498,1.66
294.86,1.1254,3.36133333333,1.79933333333,2.2846,0.004533333334,2.5112,1.94693333333,1.6854,1.67926666667
295.23,1.12346666667,3.53306666667,1.94426666667,2.42733333333,0.0674666666662,2.50373333333,2.0308,1.84426666667,1.71806666667
295.60,1.2256,3.6966,2.02273333333,2.516,0.115266666667,2.52293333333,2.1632,1.93693333333,1.78513333333
295.97,1.4242,3.8076,2.1946,2.63126666667,0.251800000001,2.622,2.32586666667,2.09533333333,1.8984
296.34,1.31926666667,3.6936,2.0772,2.5316,0.0927333333333,2.46586666667,2.27406666667,1.95486666667,1.762
296.71,1.18986666667,3.68206666667,1.9898,2.41846666667,-0.023733333334,2.34966666667,2.19713333333,1.88606666667,1.59606666667
297.08,1.21106666667,3.8122,2.1382,2.5342,0.0463999999994,2.3928,2.29286666667,1.9712,1.61546666667
297.45,1.16233333333,3.8194,2.12226666667,2.4992,-0.0120000000008,2.3102,2.28853333333,1.9392,1.5898
297.82,1.1568,3.9192,2.1624,2.5284,-0.012,2.2884,2.35073333333,1.9536,1.5804
298.19,1.0532,3.9342,2.16553333333,2.51413333333,-0.0446000000006,2.23066666667,2.39473333333,1.91093333333,1.50806666667
298.56,1.00126666667,3.9498,2.2328,2.478,-0.0768,2.2072,2.43526666667,1.85606666667,1.49013333333
298.93,0.988199999999,4.03753333333,2.32573333333,2.49613333333,-0.0572666666673,2.29466666667,2.60673333333,1.8834,1.54653333333
299.30,0.998066666667,4.0708,2.3398,2.52746666667,0.0151333333326,2.33333333333,2.70366666667,1.92613333333,1.60793333333
299.67,0.891333333333,4.02926666667,2.36426666667,2.5198,-0.0131333333332,2.33286666666,2.7236,1.86613333333,1.5186
300.04,0.516666666667,3.76406666667,2.0494,2.22306666666,-0.387933333333,2.08206666667,2.39,1.51233333333,1.13393333333
300.41,0.5376,3.8332,2.1994,2.3142,-0.3122,2.1714,2.4444,1.5862,1.1256
300.78,0.704599999999,3.90413333333,2.40186666667,2.48186666667,-0.150266666667,2.3186,2.57786666667,1.69873333333,1.2632
301.15,0.678733333333,3.915,2.48666666667,2.5102,-0.132533333333,2.32626666667,2.637,1.67106666667,1.25733333333
301.52,0.944066666666,4.26553333333,2.79166666667,2.86206666667,0.163133333333,2.60473333333,2.9744,1.94953333333,1.50053333333
301.89,1.12146666667,4.4344,3.03606666667,3.02533333333,0.316400000001,2.80133333333,3.2342,2.16733333333,1.70266666667
302.26,1.237,4.46106666667,3.06893333333,3.01466666667,0.334466666667,2.7946,3.23006666667,2.2328,1.80333333333
302.63,1.25726666667,4.5606,3.08153333333,3.0272,0.274333333334,2.70913333333,3.22786666667,2.25233333333,1.75186666667
303.00,1.17493333333,4.54153333333,3.01153333333,3.06906666667,0.167733333334,2.572,3.13846666667,2.1674,1.6252
303.37,1.0824,4.56686666666,2.99173333333,3.0506,0.0497999999994,2.48833333333,3.1112,2.09833333333,1.5162
303.74,1.31646666667,4.86313333333,3.19986666667,3.31753333333,0.273066666667,2.6284,3.34926666667,2.378,1.75053333333
304.10,1.52426666667,5.23453333333,3.5924,3.7072,0.592200000001,2.80093333333,3.71773333333,2.7662,2.0758
304.47,1.4406,5.21993333333,3.57273333334,3.63353333333,0.498466666667,2.60933333333,3.7474,2.7476,2.088
304.84,1.224,5.14926666666,3.41706666667,3.5198,0.270200000001,2.3666,3.68733333334,2.66293333333,1.99486666667
305.21,1.2136,5.13833333333,3.36346666667,3.50833333333,0.214333333333,2.26073333333,3.60553333334,2.70953333333,1.91993333333
305.58,1.14486666667,5.083,3.31873333333,3.47013333333,0.160799999999,2.11346666667,3.58293333333,2.62953333333,1.8076
305.95,1.17753333333,5.299,3.41526666667,3.67793333333,0.225599999999,2.10626666667,3.71486666667,2.72286666667,1.842
306.32,1.2708,5.54966666667,3.60126666666,3.884,0.329333333334,2.17973333333,3.99613333333,2.8804,1.90466666667
306.69,1.18093333333,5.4966,3.44966666667,3.8672,0.190866666667,2.06086666667,3.96646666667,2.80113333334,1.75206666667
307.06,1.34466666667,5.69886666667,3.60333333333,4.01566666667,0.346200000001,2.1648,4.2096,3.05113333333,1.8434
307.43,1.37466666667,5.7548,3.65346666667,4.092,0.289599999999,2.15486666667,4.3004,3.11266666667,1.7962
307.80,1.17386666667,5.62733333333,3.5338,3.94813333333,0.0166000000007,1.91813333333,4.2372,2.94986666666,1.59753333333
308.17,1.12906666667,5.76686666667,3.47606666667,4.01786666667,-0.0710000000007,1.88973333333,4.26333333333,2.97886666666,1.46213333333
308.54,1.20433333333,5.962,3.5824,4.20613333333,-0.0246,1.9622,4.36646666667,3.08713333333,1.43966666667
308.90,1.43746666667,6.28486666667,3.91506666667,4.59173333333,0.180333333334,2.26633333333,4.65313333333,3.3348,1.55626666667
309.27,1.42606666667,6.37866666667,3.921,4.65566666666,0.154666666667,2.32706666667,4.813,3.39233333333,1.51066666667
309.64,1.338,6.3996,3.8824,4.62126666667,0.0337999999999,2.31513333333,4.76453333333,3.37826666667,1.41353333333
310.01,1.1924,6.2128,3.77513333333,4.45193333333,-0.1438,2.124,4.65746666667,3.25706666667,1.18733333333
310.38,1.02906666667,6.05166666667,3.65306666667,4.3244,-0.2696,1.96246666667,4.56453333333,3.15826666667,1.002
310.75,0.942200000001,6.02926666667,3.72566666667,4.33153333333,-0.321599999999,1.9206,4.5918,3.15566666667,0.968733333333
311.12,0.749133333333,5.8712,3.62526666667,4.20306666667,-0.505266666667,1.70026666667,4.46586666667,2.96526666667,0.839533333333
311.49,0.728133333333,5.88073333333,3.6238,4.17633333333,-0.505400000001,1.65406666667,4.4966,2.92873333333,0.856466666665
311.85,0.856200000001,6.1006,3.77266666667,4.38366666667,-0.344533333333,1.7846,4.67966666667,3.1046,0.973466666666
312.22,0.888533333334,6.04793333333,3.83213333333,4.3536,-0.3598,1.80686666667,4.6846,3.10433333333,1.0
312.59,0.831333333335,6.02886666667,3.83126666667,4.30493333333,-0.421400000001,1.7726,4.7164,3.06053333333,0.983733333334
312.96,0.557933333333,5.79686666667,3.62473333333,4.0248,-0.656133333333,1.43893333333,4.5666,2.8618,0.729466666667
313.33,0.717933333333,6.0226,3.912,4.24793333333,-0.465866666667,1.56326666667,4.7788,3.0552,0.916466666666
313.70,0.884133333332,6.2436,4.16893333333,4.47666666667,-0.305066666667,1.67646666667,5.05306666667,3.2534,1.0806
