wavelength,Back_LanLeuf,Belly_LanLeuf,Breast_LanLeuf,Crissum_LanLeuf,Crown_LanLeuf,DorTail_LanLeuf,Patch10_LanLeuf,Rump_LanLeuf,Throat_LanLeuf,WingTip_LanLeuf
437.56,4.11366666667,6.2399023569,4.882,4.29653333333,4.0194,6.1901,5.21946666667,3.0646,6.16373333333,7.94293333333
437.91,4.12576666667,6.26663995511,4.894,4.3034,4.0211,6.17416666666,5.23046666667,3.06793333333,6.18226666667,7.95546666667
438.27,4.10156666667,6.27198742985,4.88093333333,4.28493333334,4.00606666667,6.1636,5.21526666667,3.04513333333,6.1772,7.94946666667
438.62,4.12086666667,6.30112794613,4.90686666667,4.30413333333,4.01306666667,6.17693333333,5.24513333333,3.06086666667,6.17706666667,7.9778
438.98,4.1241,6.3171634119,4.91713333333,4.31653333333,4.02053333333,6.1853,5.238,3.05486666667,6.1912,7.98533333333
439.33,4.13983333333,6.34158114478,4.92606666667,4.33686666667,4.0302,6.20226666667,5.268,3.07026666667,6.218,7.99886666667
439.69,4.16303333333,6.36301167228,4.935,4.35706666666,4.05213333333,6.21603333333,5.29993333333,3.08393333333,6.24446666667,7.99706666667
440.04,4.13833333333,6.33615690236,4.90186666667,4.32566666667,4.02933333333,6.1867,5.28086666667,3.057,6.23386666667,7.97533333333
440.40,4.1372,6.34584601571,4.913,4.32033333333,4.03436666667,6.19476666667,5.2906,3.06613333333,6.25026666667,7.9764
440.75,4.15906666667,6.35947452301,4.93746666667,4.33606666667,4.05283333334,6.2272,5.31573333333,3.0958,6.27813333333,8.0088
441.11,4.1624,6.36694859708,4.94746666667,4.34066666667,4.06293333333,6.2276,5.33313333333,3.09206666667,6.30506666667,8.0096
441.47,4.2001,6.41328125701,4.9908,4.3738,4.0981,6.26353333333,5.38326666667,3.1298,6.3552,8.06693333333
441.82,4.18583333333,6.38254433221,4.97713333333,4.3616,4.07333333333,6.25896666667,5.3646,3.115,6.3578,8.05513333333
442.18,4.2097,6.38818002245,4.98793333333,4.39246666667,4.0928,6.26473333333,5.38793333333,3.126,6.39526666667,8.06573333333
442.53,4.18766666667,6.35732839506,4.972,4.36953333333,4.08686666667,6.2554,5.38393333334,3.12186666667,6.41493333333,8.04633333333
442.89,4.19206666667,6.35798900112,4.97953333333,4.3724,4.09403333333,6.26636666667,5.40553333333,3.13913333333,6.43873333333,8.05333333333
443.24,4.1598,6.30753647587,4.95226666667,4.33506666667,4.05553333333,6.23836666667,5.37266666667,3.0998,6.42733333333,8.0442
443.60,4.17016666667,6.307332211,4.9704,4.3466,4.06936666667,6.27233333333,5.37453333333,3.11446666667,6.45793333333,8.06886666667
443.95,4.17996666667,6.31438136925,4.9978,4.3494,4.07936666667,6.29203333333,5.39253333334,3.12333333333,6.50486666667,8.09893333333
444.31,4.14716666667,6.25247070707,4.96313333333,4.30993333333,4.03813333333,6.24386666667,5.35053333333,3.07573333333,6.4672,8.07253333333
444.66,4.14966666667,6.24779640853,4.98306666667,4.3136,4.046,6.25346666667,5.3614,3.0806,6.49713333333,8.07733333333
445.02,4.13233333333,6.20508372615,4.9528,4.2964,4.03356666667,6.2395,5.33466666667,3.06366666667,6.47793333333,8.064
445.37,4.10316666667,6.14374545455,4.90933333333,4.24973333333,4.00283333333,6.22136666667,5.29073333333,3.01406666667,6.4542,8.02853333333
445.72,4.0894,6.12179483726,4.9102,4.24806666666,4.00323333333,6.21173333333,5.2918,3.0104,6.4516,8.0226
446.08,4.0834,6.10663075197,4.91753333333,4.24046666667,4.00446666667,6.21106666667,5.28433333333,3.01453333333,6.45506666667,8.02686666667
446.43,4.07276666667,6.0835301908,4.90673333333,4.22806666667,3.99723333333,6.19996666667,5.26413333333,2.9966,6.45186666667,8.01426666667
446.79,4.09233333333,6.0762352413,4.91393333333,4.2372,4.0311,6.21033333333,5.2818,3.01053333333,6.47566666667,8.0314
447.14,4.09643333333,6.05219057239,4.91406666667,4.2464,4.03873333333,6.2134,5.28273333333,3.0226,6.48533333333,8.02206666667
447.50,4.0952,6.03538563412,4.923,4.2514,4.05446666667,6.21366666667,5.29733333333,3.0338,6.50493333333,8.02453333333
447.85,4.08716666667,6.00301548822,4.92053333333,4.261,4.05256666667,6.209,5.28726666667,3.02733333333,6.50746666667,8.0042
448.21,4.10413333333,6.01928462402,4.94626666667,4.2828,4.0895,6.2348,5.3114,3.05213333333,6.55813333333,8.01586666667
448.56,4.0961,5.98952121212,4.935,4.2818,4.10193333333,6.21873333333,5.31033333333,3.0476,6.55873333334,8.0058
448.92,4.10013333333,5.96841212121,4.94,4.27026666667,4.1014,6.21313333333,5.32066666667,3.0442,6.5852,7.99206666667
449.27,4.10293333333,5.94492704826,4.9448,4.26806666667,4.1073,6.20393333333,5.31973333333,3.04666666667,6.6024,7.97986666667
449.62,4.11486666667,5.93556228956,4.9456,4.25686666667,4.13056666667,6.19596666667,5.33293333333,3.04886666667,6.6206,7.99666666667
449.98,4.1538,5.94731851852,4.982,4.28293333333,4.17563333333,6.23913333333,5.37746666667,3.08953333333,6.67493333333,8.02153333333
450.33,4.16796666667,5.93780246914,4.9974,4.28013333333,4.1847,6.25086666667,5.40133333333,3.10873333333,6.70966666667,8.0412
450.69,4.18543333333,5.94776835017,5.038,4.28486666667,4.19773333333,6.2789,5.421,3.1178,6.7432,8.06146666666
451.04,4.21206666667,5.97872323232,5.06013333333,4.31606666667,4.2353,6.30933333334,5.46866666666,3.1404,6.79046666667,8.1034
451.40,4.23406666667,5.98049113356,5.087,4.32473333333,4.24683333333,6.32513333333,5.49013333333,3.14653333333,6.824,8.12113333333
451.75,4.2125,5.95034320988,5.06433333333,4.29293333334,4.2322,6.30056666667,5.478,3.12426666667,6.81593333333,8.11866666667
452.10,4.20736666666,5.93594837262,5.06286666667,4.28413333333,4.22503333333,6.3104,5.4782,3.10966666667,6.8262,8.1238
452.46,4.19076666667,5.90276498316,5.0354,4.2464,4.18896666667,6.2871,5.45706666667,3.08546666667,6.8186,8.109
452.81,4.1722,5.90191425365,5.0458,4.23553333333,4.18666666667,6.27233333333,5.45113333333,3.07946666667,6.82453333333,8.09966666667
453.17,4.1418,5.88100920314,5.0428,4.22666666667,4.1752,6.26493333333,5.43906666667,3.0706,6.82453333333,8.10686666667
453.52,4.14316666667,5.89403164983,5.07213333333,4.2444,4.18583333333,6.30433333333,5.43426666667,3.0834,6.85866666667,8.12353333333
453.87,4.1258,5.87638002245,5.04906666667,4.22886666667,4.16813333333,6.27743333333,5.42826666667,3.0634,6.85993333334,8.1168
454.23,4.15016666667,5.89741481481,5.08126666667,4.2676,4.203,6.30796666667,5.44813333333,3.08813333333,6.89826666667,8.14833333333
454.58,4.144,5.88904085297,5.07266666667,4.26886666667,4.1898,6.3045,5.44213333333,3.0844,6.90153333333,8.1392
454.93,4.13926666667,5.88663928171,5.0762,4.2448,4.19346666667,6.30793333333,5.4334,3.07973333333,6.9158,8.12666666667
455.29,4.10833333333,5.87100246914,5.0616,4.21753333333,4.16856666667,6.28536666667,5.406,3.0526,6.9022,8.1114
455.64,4.1702,5.93733782267,5.12633333333,4.2734,4.23273333333,6.35013333333,5.4564,3.11246666667,6.97093333333,8.14873333334
456.00,4.1657,5.93995443322,5.118,4.2668,4.22763333333,6.3393,5.4556,3.1128,6.98333333333,8.14706666667
456.35,4.20043333333,5.98817239057,5.1714,4.31766666667,4.25916666667,6.4011,5.508,3.1516,7.05353333333,8.1894
456.70,4.20353333333,6.00693827161,5.1742,4.33146666667,4.2581,6.41823333333,5.50766666667,3.16073333333,7.08173333333,8.21313333333
457.06,4.20193333333,6.03051806958,5.1702,4.3222,4.24673333333,6.40806666667,5.53066666667,3.16353333333,7.09393333333,8.2042
457.41,4.2168,6.06637643098,5.16953333333,4.341,4.26263333333,6.42456666667,5.56326666667,3.17206666667,7.11733333333,8.20953333333
457.76,4.25563333333,6.10424960718,5.22006666667,4.3716,4.2926,6.4664,5.595,3.2054,7.16166666667,8.23893333333
458.12,4.26576666667,6.13669652076,5.2322,4.38353333333,4.29563333333,6.45923333333,5.6072,3.2054,7.18433333333,8.24746666667
458.47,4.2645,6.1593301908,5.25526666667,4.39426666667,4.30116666667,6.45723333333,5.61193333333,3.20486666667,7.21806666667,8.24093333333
458.82,4.27143333333,6.18112592593,5.28546666667,4.41713333333,4.3091,6.46633333333,5.61633333333,3.2104,7.24086666667,8.24493333333
459.18,4.2596,6.18733782267,5.27386666667,4.40366666667,4.30026666666,6.4494,5.61246666667,3.1942,7.24906666667,8.23726666667
459.53,4.26366666667,6.19839326599,5.28306666667,4.40013333333,4.3015,6.43483333333,5.61246666667,3.196,7.25053333333,8.2336
459.88,4.29426666667,6.23690213243,5.3228,4.43146666667,4.3234,6.4655,5.64433333333,3.22313333334,7.28313333333,8.24153333333
460.24,4.2971,6.25896386083,5.33286666667,4.4376,4.3242,6.44633333333,5.62946666667,3.2168,7.29593333333,8.23913333333
460.59,4.329,6.30972076319,5.37446666667,4.47793333333,4.35433333333,6.4688,5.66193333333,3.2424,7.3286,8.26713333333
460.94,4.36583333333,6.36119551066,5.42053333333,4.51353333333,4.388,6.49723333333,5.67773333333,3.2756,7.3606,8.28253333333
461.29,4.37356666666,6.37908417509,5.448,4.51666666666,4.39003333333,6.4801,5.67993333333,3.28166666667,7.38346666667,8.27733333333
461.65,4.37533333333,6.41885970819,5.4766,4.53773333333,4.40086666667,6.47453333333,5.68633333333,3.291,7.4064,8.27386666667
462.00,4.39093333333,6.45924489338,5.512,4.5638,4.41753333333,6.49253333333,5.7042,3.29986666667,7.43313333333,8.26573333333
462.35,4.38383333333,6.48544579124,5.51866666667,4.5782,4.41063333334,6.49016666667,5.697,3.2964,7.4514,8.25726666666
462.71,4.39283333333,6.52229472503,5.53646666667,4.58453333333,4.41226666667,6.46673333333,5.6922,3.29793333333,7.45966666667,8.25633333333
463.06,4.4223,6.59415106622,5.59073333333,4.62626666667,4.4328,6.495,5.7036,3.32646666667,7.4994,8.28493333333
463.41,4.43013333333,6.64919640853,5.6204,4.65993333333,4.43193333333,6.50713333333,5.708,3.32853333333,7.53246666667,8.29193333333
463.76,4.44213333333,6.72221077441,5.66333333333,4.69413333333,4.4592,6.52316666667,5.72733333333,3.34746666667,7.56813333333,8.31473333333
464.12,4.45966666667,6.77947744108,5.69646666667,4.71733333333,4.48766666667,6.54826666667,5.738,3.37066666667,7.59366666667,8.31926666667
464.47,4.43216666667,6.78759169472,5.681,4.70073333333,4.4646,6.54033333333,5.71053333333,3.345,7.59366666667,8.27746666667
464.82,4.43143333333,6.84228821549,5.72266666667,4.731,4.4692,6.54406666667,5.71946666667,3.34113333333,7.62626666667,8.283
465.17,4.439,6.88271604938,5.75073333334,4.76146666667,4.46196666667,6.56683333333,5.71106666667,3.34606666667,7.63206666667,8.2784
465.53,4.4134,6.90613782267,5.72526666667,4.73806666667,4.4303,6.5556,5.68313333333,3.29606666667,7.6218,8.2298
465.88,4.3944,6.9392332211,5.74313333333,4.74386666667,4.4279,6.55323333333,5.6572,3.29093333334,7.62526666667,8.2138
466.23,4.4164,6.98841705948,5.78013333333,4.7514,4.43846666666,6.57253333333,5.68466666667,3.32013333333,7.62993333333,8.24946666667
466.58,4.4119,7.03112570146,5.78346666667,4.74673333333,4.43423333333,6.59183333333,5.70866666667,3.32486666667,7.63806666667,8.24286666667
466.94,4.40163333333,7.04736992144,5.79193333333,4.75146666667,4.4166,6.56216666667,5.69713333333,3.33346666667,7.6354,8.21593333333
467.29,4.4087,7.10558092031,5.84113333333,4.76626666667,4.43956666667,6.5658,5.72793333333,3.3586,7.66006666667,8.23993333334
467.64,4.4078,7.13074074074,5.8442,4.77746666667,4.43996666667,6.5514,5.71433333333,3.35226666667,7.669,8.2272
467.99,4.44143333333,7.20627452301,5.90406666667,4.83,4.46593333333,6.58636666667,5.75613333333,3.3846,7.7094,8.2532
468.35,4.46266666667,7.25812615039,5.95553333333,4.85113333333,4.48853333333,6.58766666667,5.763,3.3976,7.71406666667,8.2634
468.70,4.47296666667,7.28502154882,5.96226666667,4.84706666667,4.4846,6.57246666667,5.76546666667,3.39986666667,7.72013333333,8.25333333333
469.05,4.50176666667,7.36162312009,5.99413333334,4.88526666667,4.50836666667,6.5875,5.79766666667,3.42493333333,7.7644,8.27913333333
469.40,4.5276,7.42145791246,6.05173333333,4.9352,4.531,6.61773333333,5.82893333333,3.47473333333,7.79146666666,8.35353333333
469.75,4.5532,7.4923654321,6.0916,4.96453333333,4.5426,6.65036666667,5.86606666667,3.51233333333,7.83606666667,8.37713333333
470.11,4.58083333333,7.57041324355,6.14306666667,5.0072,4.57016666667,6.6582,5.8874,3.53093333333,7.8682,8.38213333333
470.46,4.62173333333,7.64152210999,6.21193333334,5.07413333333,4.59833333333,6.69593333333,5.90673333333,3.5706,7.90606666667,8.42626666667
470.81,4.67813333333,7.72170280584,6.28253333333,5.14606666667,4.6577,6.7623,5.9754,3.608,7.97246666667,8.4726
471.16,4.68606666667,7.7640305275,6.3048,5.17733333333,4.66033333333,6.78326666666,6.00026666667,3.6176,7.9864,8.4744
471.51,4.6883,7.80485499439,6.34446666667,5.1944,4.66713333333,6.801,6.0236,3.62126666667,8.00806666666,8.4962
471.87,4.65923333333,7.81845836139,6.33326666667,5.17933333333,4.63313333333,6.77303333333,6.00313333333,3.59733333333,7.9908,8.45613333333
472.22,4.6643,7.84314590348,6.3398,5.2004,4.62493333333,6.7684,6.01373333333,3.5914,8.0184,8.46153333333
472.57,4.69956666667,7.91003569023,6.39486666667,5.25913333333,4.67743333333,6.8252,6.05573333333,3.6454,8.0834,8.51959999999
472.92,4.6769,7.90496992144,6.40266666667,5.25433333333,4.67733333333,6.8064,6.04493333334,3.64226666667,8.0808,8.50219999999
473.27,4.6221,7.88027250281,6.37113333333,5.2182,4.64573333333,6.75963333333,6.01246666667,3.601,8.06086666667,8.43866666666
473.62,4.62693333333,7.87896992144,6.37946666667,5.21726666667,4.66143333333,6.7413,6.0252,3.59386666667,8.0756,8.43993333334
473.98,4.59293333334,7.84476857464,6.34573333333,5.20206666667,4.63663333333,6.73756666667,5.99426666667,3.5698,8.07113333333,8.40373333333
474.33,4.57183333333,7.83418855219,6.3348,5.18126666667,4.63253333333,6.70906666667,5.97706666667,3.53646666666,8.09366666667,8.37446666667
474.68,4.5434,7.82188125701,6.31546666667,5.16313333333,4.6113,6.68426666667,5.95893333333,3.52066666667,8.0904,8.34726666667
475.03,4.47666666667,7.73573647587,6.23353333333,5.0854,4.534,6.62483333333,5.8736,3.4476,8.05853333333,8.26666666667
475.38,4.42246666667,7.65828956229,6.16226666667,5.0156,4.47093333333,6.5559,5.79193333333,3.38593333333,8.0058,8.2108
475.73,4.4112,7.6196996633,6.1442,4.98146666667,4.4536,6.53756666667,5.76986666667,3.36986666667,8.01746666667,8.2118
476.08,4.44893333333,7.62631088664,6.17286666667,5.00266666667,4.48503333333,6.57586666666,5.7974,3.41053333333,8.06446666667,8.2296
476.44,4.4065,7.55285993266,6.13213333333,4.94353333333,4.44276666666,6.5355,5.76213333333,3.349,8.02833333333,8.19053333333
476.79,4.43316666667,7.55021032548,6.159,4.95766666667,4.4586,6.56536666667,5.79233333334,3.36073333333,8.0602,8.22753333333
477.14,4.4723,7.54187250281,6.16986666667,4.96766666667,4.4721,6.5881,5.79053333333,3.37286666667,8.0912,8.25653333333
477.49,4.4457,7.48521189675,6.1402,4.938,4.44856666667,6.5747,5.74886666667,3.33933333333,8.07126666667,8.23053333333
477.84,4.4717,7.47936565657,6.16726666667,4.94586666667,4.49046666667,6.57803333333,5.79126666667,3.3632,8.11146666667,8.2806
478.19,4.4506,7.41446913581,6.14206666667,4.93166666667,4.46423333333,6.5692,5.7872,3.352,8.1228,8.2868
478.54,4.49013333333,7.40288327722,6.178,4.93573333333,4.49493333333,6.61013333333,5.80266666666,3.37113333333,8.15926666667,8.3394
478.89,4.5539,7.42414231201,6.245,4.98446666667,4.55813333333,6.66546666667,5.87713333334,3.43686666667,8.22406666667,8.40173333333
479.24,4.6275,7.4448671156,6.3144,5.04326666667,4.63396666666,6.7465,5.95993333333,3.51093333333,8.32273333333,8.47886666667
479.60,4.64533333333,7.40827519641,6.3288,5.05646666667,4.65336666667,6.7611,5.9894,3.51773333333,8.35,8.49606666666
479.95,4.64756666667,7.38217508418,6.34073333333,5.05646666667,4.68213333333,6.7871,6.03586666667,3.52993333333,8.40213333333,8.54440000001
480.30,4.6804,7.36416161616,6.353,5.0916,4.7194,6.8266,6.07673333333,3.56486666666,8.45426666667,8.5698
480.65,4.6759,7.3146006734,6.347,5.07646666667,4.73003333333,6.8368,6.08253333333,3.55833333333,8.48073333333,8.55499999999
481.00,4.68413333333,7.273128844,6.34893333333,5.07446666667,4.745,6.84536666667,6.10486666667,3.56953333333,8.50473333333,8.55079999999
481.35,4.68633333333,7.24402379349,6.35386666667,5.07526666667,4.7579,6.8679,6.14306666667,3.57886666667,8.5446,8.57433333334
481.70,4.65463333333,7.17039034792,6.32,5.04446666666,4.73123333333,6.84566666667,6.11053333333,3.54006666667,8.53393333333,8.53260000001
482.05,4.65986666667,7.15488305275,6.32706666667,5.047,4.74706666666,6.8557,6.1314,3.5456,8.5586,8.52313333333
482.40,4.6303,7.10760695847,6.29493333333,5.0196,4.73033333333,6.84083333333,6.116,3.52113333333,8.5544,8.499
482.75,4.6184,7.0831342312,6.27986666666,5.01446666666,4.73286666667,6.83993333333,6.11426666667,3.50433333333,8.56473333333,8.50539999999
483.10,4.59813333333,7.05355622896,6.26013333333,4.98753333333,4.71516666667,6.82086666667,6.09513333333,3.48466666667,8.5502,8.4902
483.45,4.60053333333,7.04677059484,6.262,4.99073333333,4.72626666667,6.83546666667,6.1084,3.49513333333,8.57073333333,8.49933333334
483.80,4.58016666667,7.02165140292,6.2464,4.97513333333,4.70473333333,6.81693333333,6.0906,3.4778,8.55793333333,8.47313333334
484.15,4.56226666667,7.00148417508,6.23753333333,4.95633333333,4.69363333333,6.80106666667,6.06926666666,3.46346666667,8.55626666667,8.45753333333
484.50,4.552,6.9916949495,6.2308,4.9466,4.682,6.79533333333,6.05853333333,3.45593333333,8.55466666667,8.45666666667
484.85,4.53646666667,6.98042581369,6.238,4.93493333333,4.6732,6.79246666667,6.058,3.44706666667,8.5642,8.45906666666
485.20,4.5385,6.97830549944,6.23813333333,4.93133333333,4.67493333333,6.7941,6.0564,3.44553333333,8.5746,8.45846666667
485.55,4.54233333334,6.98659708193,6.25613333333,4.9354,4.68416666667,6.80683333333,6.06893333333,3.45293333334,8.59686666666,8.47093333334
485.90,4.53873333333,6.97954208754,6.2558,4.92946666667,4.68546666667,6.80663333333,6.05993333333,3.447,8.6068,8.47599999999
486.25,4.54743333333,6.99691694725,6.27306666667,4.9452,4.7014,6.81536666667,6.07666666667,3.4558,8.63573333333,8.48813333334
486.60,4.5394,6.99858271605,6.2762,4.9386,4.69403333333,6.8122,6.06746666667,3.45326666667,8.6472,8.47706666667
486.95,4.5407,7.01181167228,6.28573333333,4.94773333333,4.69523333333,6.81716666667,6.07586666667,3.45426666667,8.6738,8.47600000001
487.30,4.53826666667,7.03312255892,6.29993333333,4.954,4.692,6.815,6.07513333333,3.44846666667,8.68413333334,8.47793333333
487.65,4.5463,7.04590347924,6.31593333333,4.9592,4.6954,6.82316666667,6.07086666667,3.45133333333,8.69853333333,8.4798
488.00,4.55093333333,7.0652637486,6.3308,4.9716,4.6953,6.82943333333,6.08366666667,3.4538,8.71746666667,8.48540000001
488.35,4.5631,7.09136857464,6.35206666667,4.98466666667,4.7107,6.84536666667,6.10346666667,3.46426666667,8.7476,8.48860000001
488.70,4.5898,7.13127429854,6.37286666667,5.019,4.74136666667,6.8644,6.11506666667,3.48073333333,8.77986666667,8.49799999999
489.05,4.5921,7.16131088664,6.3946,5.0364,4.73996666667,6.8658,6.11586666667,3.4862,8.80006666667,8.49193333333
489.40,4.5993,7.20418047138,6.4104,5.056,4.7431,6.86433333333,6.1224,3.49553333333,8.81593333333,8.4862
489.75,4.61363333334,7.26451088664,6.4498,5.08306666667,4.7502,6.8775,6.13766666667,3.5118,8.844,8.48933333333
490.10,4.6099,7.29445589226,6.47366666667,5.09153333333,4.73486666667,6.8733,6.12166666667,3.50713333333,8.8404,8.47020000001
490.45,4.61623333333,7.34250639731,6.5064,5.109,4.73623333333,6.87196666667,6.1236,3.51046666667,8.85393333333,8.46866666667
490.80,4.63513333333,7.41221728395,6.5606,5.14526666667,4.76113333333,6.89133333333,6.14213333333,3.5408,8.8866,8.47653333333
491.15,4.6564,7.46748574635,6.60206666667,5.17673333334,4.782,6.91016666667,6.15206666667,3.5588,8.9212,8.48266666666
491.50,4.68706666667,7.55106397307,6.65886666667,5.22946666667,4.82283333333,6.94763333333,6.19173333333,3.5986,8.9768,8.52140000001
491.85,4.72326666667,7.63510415264,6.715,5.27806666667,4.8594,6.9807,6.2214,3.6358,9.02973333334,8.54333333334
492.20,4.76146666667,7.71214298541,6.7678,5.33206666667,4.88703333333,7.0041,6.24993333333,3.67106666667,9.07146666666,8.57026666666
