wavelength,Back_SalOref,Belly_SalOref,Breast_SalOref,Crissum_SalOref,Crown_SalOref,DorTail_SalOref,Patch10_SalOref,Patch11_SalOref,Rump_SalOref,Throat_SalOref,WingTip_SalOref
197.78,78.8058666667,69.6516666666,80.8955333333,79.9004666667,94.2785333333,111.1444,110.149266667,78.4079333333,53.2735466667,70.8456666665,100.895666667
198.16,83.5616666667,79.0867666667,87.8995666668,90.3196666668,101.232933333,120.091266667,119.178066667,85.5708666666,61.0410933333,81.0957333334,112.7398
198.54,72.8394000001,70.8642666667,76.4197333333,82.7983999999,89.5474,103.539,110.1234,69.8766000001,55.6049333333,74.321,97.2016
198.92,55.1254666667,59.4621666667,57.2401333333,65.4480666667,68.1721666666,80.6451999999,83.7275333334,51.9712,43.3405066667,56.4874,76.8817
199.30,52.6460666667,57.0790000001,53.4364,59.5188666667,61.5120333333,72.8522,76.9071999999,47.0102666667,41.6633466667,54.158,69.2439333333
199.68,53.4814666667,54.6666666667,55.1112333333,61.0368666667,61.7407000001,75.5555333333,76.8150000001,47.185,40.4889066667,59.4815333334,70.8148
200.06,49.7378666666,52.3221,43.6329333333,55.2058,53.97,69.2135333333,69.9624666666,36.0298666667,34.7713733333,59.0261333333,68.8015333333
200.44,51.3409333334,54.6742666667,42.1839666666,51.2642666667,50.9579333333,68.5824000001,72.2606000001,30.8812,30.6054266666,65.0576666667,66.935
200.82,52.6515999999,57.1212333333,42.1592333333,49.9241333333,51.1742666667,66.0607333334,76.3636000001,34.6970666667,32.8334133333,68.3332666667,68.9014666667
201.19,50.7904,55.3952666667,43.5738666667,49.347,52.3367,60.8934666667,72.5087333333,32.7835333333,35.1890266667,67.0104,65.5326
201.57,52.8571333333,59.127,45.2381666666,50.5556,55.0000333333,64.5236666667,78.0157333333,33.2538666667,31.2858533333,75.6349333332,68.8094333333
201.95,47.0588000001,66.1273666667,34.3626,44.3138,52.3529333333,66.2746666667,80.0001333333,20.2942,18.31376,78.3335333332,69.7548333333
202.33,45.3333999999,69.3888999999,26.8332333333,38.5554,48.2777333333,61.3332666667,80.4444666667,12.3333333333,14.8444666667,84.2220666666,67.7222
202.71,45.5554666667,59.3332000001,22.0556,34.1112,40.7777666667,56.111,76.5556,16.6665333333,10.0000133333,78.3332666669,63.9999333333
203.09,53.7415333333,65.9183,26.5305333333,45.1698666667,52.1768666666,73.6054666665,101.4966,18.5033333333,6.01368,102.0406,79.2517
203.47,65.3122000001,77.6039333333,47.3957666667,68.0206666667,65.9894666666,87.2914000001,104.1664,42.1872666667,31.9790933333,109.895733333,89.0101333333
203.85,61.8039333333,70.8235666666,45.8431666667,63.5294666667,57.2549,72.1568,89.7254666667,43.451,33.5842533333,97.4117333334,79.0196666667
204.22,64.0294666667,72.1611999999,46.6299666667,62.9304,56.9232,74.2124666667,88.0586666666,49.0110666667,32.6446266667,92.8938666667,79.89
204.60,57.4901333333,66.5097,39.5293,59.7645333333,52.6666333333,68.8628,83.7646666667,44.8628,26.1175733333,84.8627333333,76.1960666667
204.98,58.7628666666,62.0274333333,41.1683333333,61.3744666667,53.7458,65.2922,77.8005999999,43.4362666667,29.9380133333,79.6562666666,72.3024666667
205.36,58.3132666667,63.3333666667,32.5301,57.5099333333,45.3013,65.9437333333,78.0722666667,42.0079333333,20.93164,82.1687333334,72.8111333333
205.74,53.3332666667,58.4073666667,29.0742,53.7776666667,37.4815,59.4074666666,70.889,34.5184,23.30376,72.3702,69.7038666667
206.12,54.8666666667,53.1333333333,33.1333333333,55.4666666667,39.0666666667,56.2666666667,71.5333333334,37.6666666667,32.08,71.9333333334,65.9666666667
206.50,48.1647333333,47.1161,23.3332666667,52.1348666667,27.4531666667,52.2096666667,68.9140666666,29.8126666667,24.3445333333,70.1871333333,59.1761333333
206.87,41.2612,42.6577,8.37836666668,45.856,17.9278333333,50.0901333333,63.2432,18.9189333333,13.99996,68.4686,54.5945
207.25,54.3962000001,49.5653,14.4926666667,51.111,21.9807,54.5893333334,64.5410666665,24.058,23.2850933333,71.6908666666,60.8212333333
207.63,46.2366666667,39.5699333333,0.107633333314,39.5698,10.2689,44.9462,58.7096666667,7.20440000001,10.1290666667,63.6560000001,48.7634
208.01,59.9999333333,48.2991666666,-1.76870000001,48.0271333333,11.1565333333,53.7415999999,62.9931333333,-0.000133333333999,18.0407866667,68.0271333334,55.0340000001
208.39,60.2221333334,49.1666333333,18.8332,53.889,24.7778,51.6665333333,62.3332666667,12.111,31.7109466667,68.2223333334,53.2221000001
208.77,70.0952666667,58.9046666667,31.1904333333,60.6666666667,37.5236666667,56.6668,69.0475333333,30.2858,42.9523333333,76.9523333334,61.3809
209.14,81.5921333335,72.6865666667,39.8507666667,67.2635999999,45.4229333333,74.1293333333,77.7114,46.3680666667,51.6020666666,88.9553333333,68.0596333333
209.52,81.2934666667,79.1044333333,45.5223666666,70.9452666667,55.2238,76.9155333333,81.3930000001,47.5622,57.4129999999,94.3284,74.2786333333
209.90,87.9999333332,82.1666999999,49.9444333333,77.2223333334,65.6111666667,81.8888000001,92.9998666666,55.7777333333,62.15556,106.0,78.1111666667
210.28,78.2828666665,72.8786666667,43.4849666667,64.9496,59.2929666667,75.1514,83.7373999999,53.4342666667,55.6362399999,92.1212666667,69.7475333333
210.66,80.4017333335,71.5262666667,52.2490333333,67.8714666667,70.1606666667,71.8072666667,82.8112000001,59.0362,60.6748000001,86.6666666667,70.6424
211.03,74.4954666666,69.1436333333,56.7889666667,66.5444,68.2262,67.5229333333,78.6544,58.3486666667,61.45564,82.2016666667,68.0734666667
211.41,63.4645999999,61.3386333333,50.0788333333,59.0551333333,59.6064,60.2625333333,70.3412666667,50.9187333333,52.9449733333,72.0209333333,59.5013666667
211.79,61.3726,60.4412,49.5098,57.0587333333,58.1127666667,58.9215333333,67.8432,53.0883333333,53.3824,69.2158666667,59.2892333333
212.17,54.8544666667,55.5928333333,45.548,51.0068,53.3557,55.6599333333,65.0111333333,51.2304666667,47.69576,64.1612,53.6912
212.55,56.0724,57.0285333333,41.938,52.6097333333,52.1188,55.4522,69.2507333333,51.1628666667,47.2972666667,66.7183333333,52.8681666667
212.92,50.6666666667,52.4533333333,40.2133333333,49.3866666667,46.8533333333,52.5333333333,68.5866666667,45.7066666667,43.0293333334,62.56,47.12
213.30,38.8985333333,42.0000333333,27.7101666667,37.6812,33.6811,38.0868,60.8116666667,30.5507333333,33.3217466667,53.1595333333,36.1739666667
213.68,35.7222666667,37.6944666667,25.3334,34.6668666666,31.1667333333,34.7223333333,60.3889333333,28.2222,31.0666266667,50.389,32.5555333333
214.06,40.9696666667,42.0909,27.7272,36.0001333333,32.9697,39.0303333333,64.2426,30.4848,30.99396,55.5152666667,35.515
214.44,38.2417333333,42.3077,21.0988333333,30.6227333333,27.8022,32.3808666667,62.4908666666,19.9266666667,21.7288933333,59.194,33.6264333333
214.81,44.7726666667,47.9544333333,24.4317666667,34.394,32.8788333333,36.5151333333,66.7424666667,25.2272,25.27268,66.0605333333,38.6742
215.19,47.9798666666,52.6262666667,19.2928000001,31.1110666667,34.4949666667,36.1615333333,79.0909999999,24.8484666667,22.36376,74.7474666667,41.1111333333
215.57,55.8331999999,60.9721666667,11.8054666666,31.2499333333,34.9306,33.8888666667,93.6111333334,21.8056,22.7500133333,96.3887999999,41.1111333333
215.95,52.8788000001,54.4697,6.06059999994,28.4848666667,30.3787666667,26.0606666667,88.0302666666,12.5758,13.7272266667,96.0606666667,37.4998333333
216.32,49.6294666666,52.4999333333,-4.25920000006,15.1852,26.5740333334,15.9259333333,85.3703333334,-2.5926,0.62968,107.777666667,29.2593
216.70,61.6666666666,64.6970333333,23.7878666667,31.8182,42.5758333333,39.8486,88.4850666667,21.2122,18.1516133333,111.818266667,51.2122
217.08,59.0241999999,63.9024,23.1706333333,31.2196,39.5121333333,35.1219999999,73.6584666667,13.1706,11.1219466667,121.138133333,48.6180000001
217.46,57.5999999999,66.7333333333,36.6,43.0666666666,46.4666666667,43.7333333333,74.5333333333,22.0,19.12,116.4,55.3999999999
217.83,65.7691333333,73.3333333333,45.1922666666,50.1283333333,51.6026666667,54.6152000001,77.5642000001,32.0512666667,30.0000266667,114.871666667,60.2562999999
218.21,52.0,63.7576666667,37.6970333333,44.7272,43.4544,39.9999333333,66.6665333333,27.0304,29.0182133333,99.8788666667,48.4240999999
218.59,59.0739333333,62.5462,47.5463333333,52.2221333333,50.9258333333,50.6481333333,65.8332666667,42.4074,43.0553733333,88.3335333333,52.3612
218.97,54.3435333333,58.4849333333,38.8889333333,44.4445333333,39.3940333333,43.1313333333,60.1009333333,30.3031333333,34.50508,83.2322000001,42.7778333333
219.34,49.9531333333,56.4318,34.5538333333,43.2863333333,33.5210333333,38.7793333333,49.8590666667,29.7652,31.3051333333,76.2441333333,36.5257333333
219.72,42.9411333333,50.5392666667,25.5882333333,34.9018666667,29.9999666666,33.1372666667,44.2157333333,23.6274,22.5685733333,73.6274666667,26.4214666667
220.10,36.6100666667,42.1467333333,8.47450000001,13.6722666667,15.7061,20.7911333333,34.1241333334,6.32766666665,7.16388,70.2823333333,6.10166666668
220.47,31.0077333333,29.5348999999,-12.4806666667,-2.17046666666,0.465200000014,0.46506666666,30.8526666667,-8.062,-11.2868266666,73.0231333332,-18.4495333333
220.85,22.3424666667,26.9370666667,-22.5225666667,-24.144,-6.1262,-15.3153333334,27.2073333333,-22.1620666667,-23.3512933334,72.0722,-39.0991000001
221.23,33.7984666667,35.3488666667,-3.72080000006,-21.7054,6.82183333334,-7.13193333333,38.7596666667,-10.2324666667,-6.48046666674,75.0387999999,-31.2404
221.61,42.4114666667,38.7234333333,2.90776666669,-18.7234,20.4964666667,0.709266666666,48.0852,6.52473333335,5.41840000007,79.7163333334,-21.2765
221.98,52.0238,42.0238666667,14.4046666667,1.19039999999,33.5714666667,8.33333333333,52.2618666667,21.0714,18.4762533333,81.0714666666,-7.49989999999
222.36,47.795,41.7437,17.1281666667,7.58973333333,29.7948666667,12.3076666667,49.7435333333,19.5896666667,16.5128266667,72.5128666666,-2.56413333333
222.74,42.4561333333,38.5381,11.345,0.584866666646,19.3567,-7.48540000001,42.4562,8.77206666667,5.73098666667,73.2163999999,-13.9181
223.11,40.1989333334,42.6368,22.8856333333,12.438,29.0050666667,5.17406666666,48.5572,20.4974666667,16.6368133333,70.4476,5.37333333333
223.49,48.1195333333,51.5812,40.2992666667,29.8290666667,42.2222333333,20.4272666666,60.4273333333,31.9656666667,33.33332,76.6667999999,24.5298666667
223.87,50.9848,56.5151333333,52.1210333333,38.7879333333,48.9773,26.5152,67.2727333333,39.5454666667,39.7120666667,75.4544666667,36.4774
224.24,56.5248666666,62.9787333333,62.4823,51.3473333333,57.234,33.1205333333,75.9573333333,47.1631333333,48.7944666667,79.2906,52.0214666667
224.62,67.8788666667,76.1615333333,72.2895666667,65.4544666667,66.7003333333,47.9460666667,85.3871999999,57.7776666667,60.835,90.8416666667,67.4410666667
225.00,65.4348666667,77.4275333333,70.5072,66.5218,65.8694999999,44.2753333333,84.4927333333,55.7246666667,61.5217466667,92.9708666667,66.2319333333
225.38,60.0757333333,72.1590666667,63.0682,67.8788666667,63.4849666667,42.8031333333,82.5,54.4697333333,59.8484,86.5907333334,67.6894
225.75,60.9303333333,71.1241,63.5270333333,71.7054666667,65.1939666667,42.4805333334,80.155,56.8218666667,60.7442533333,82.0155333334,69.5349
226.13,50.1905333333,70.9049,54.0475333333,68.095,58.0000666666,33.4286666667,79.9047333333,47.7143333334,54.8572,74.9522666667,68.1903333334
226.51,54.6892666667,77.4011333333,55.5366666667,68.7004666667,69.1525999999,36.2712666667,89.8303333334,52.4294,58.2826000001,80.904,77.9095666666
226.88,58.8702,74.6326666667,61.1864666667,70.2824666667,69.7739000001,42.8249333333,99.8870666667,54.4632,56.4971466667,83.3898000001,78.3051
227.26,57.198,59.0821333333,50.0965666667,60.7729333333,59.1303666667,39.227,80.0967333333,50.2415333333,45.04356,72.1738666667,63.0918333333
227.64,46.3454,46.3050666667,37.269,49.0762666667,46.4658666667,33.7350666667,58.8754,35.7429333333,29.5903466667,56.2248,49.5983
228.01,33.7120666667,26.6666666667,17.9925,34.5452666667,28.0303666667,17.5758,39.3182666667,18.0303333333,11.98488,39.3937333333,33.6742666667
228.39,33.3333333333,22.7035666667,14.5554,33.2593333334,24.6667666667,18.2963333333,34.9629333333,14.0740666667,12.68144,34.5926,28.4443666667
228.76,32.5732666667,23.2455666667,18.9474,31.579,24.9708,17.1929333333,34.3273333333,16.8422,18.1403866667,32.456,26.9007
229.14,35.1705333333,22.6245,22.4146666667,33.9632666667,26.9291,21.7322666667,36.9554666667,19.895,21.8477866667,35.1181333333,30.2624666667
229.52,44.3796,29.2944,30.7299666667,40.4865333333,32.6520333333,29.6836,44.2334666667,27.7858,29.4597866667,42.5306,38.4428666667
229.89,44.1608,28.6759666667,29.0542666667,40.0472666667,28.0378666667,30.1654,43.9716666667,24.6809333333,27.565,39.7637333333,38.2979
230.27,43.6852666667,26.9978333333,30.0620666667,38.6335333333,26.2733,31.4699333333,41.2423333333,24.679,26.6087066667,40.1242666666,36.7079
230.65,42.3808,23.5514666667,28.8888666667,37.5794666667,23.1350666667,30.6746,37.6984,22.6982666667,25.7856533333,36.3094,33.7897
231.02,38.4108666667,23.6822333333,24.8257,35.3488666667,23.3721,30.1550666666,34.7674,23.0620666667,26.3486933333,35.0000666667,32.4419666667
231.40,32.1324,20.1655333333,20.9316333333,29.4408,19.0268666667,25.3002,32.7123333333,17.9295333333,24.1986133333,31.5113333333,30.2071333333
231.78,29.0024,14.5987,16.6424333333,24.5741333333,12.5791333333,17.1289333333,32.652,12.0680666667,22.3941733333,30.9488666666,25.4258
232.15,41.8137333333,27.2795333333,32.8185666667,35.5882666667,25.9559,31.0294,46.8628,26.4214,36.44116,44.7058,37.2794
232.53,42.9292,29.9244,36.2373666667,36.8182,29.7726666667,30.8586,49.6464666667,29.3938,36.3434533333,49.8484666667,39.5202
232.90,37.8318666667,25.6909,32.8184,34.4171333333,28.9158333333,29.5933333333,49.8646,24.6610666667,30.17864,44.3360666667,40.0811333333
233.28,35.5182,27.3389333333,29.1876666667,34.2297333333,27.5071,27.2828666667,47.395,22.969,27.3276133333,40.3922,38.9355666667
233.66,31.1299333333,29.6045666667,26.6666666667,35.8191333333,28.1075,22.8248666667,45.3672,22.3729333333,25.36732,39.6044666667,37.6553
234.03,28.6980666667,30.5468666667,26.7970333333,32.1876,26.6928,20.3126,38.5938666667,22.9167333333,23.60424,40.4689333333,33.3073666667
234.41,24.4818,30.8402333333,26.5825,26.8907333333,23.6975333333,14.7339333333,34.3976666667,17.9832,19.6302266667,39.6079333333,27.9270666667
234.78,26.5066666667,32.5333333333,28.5066666667,30.2933333333,26.32,17.44,37.92,21.3333333333,21.6426666667,47.4133333333,31.2266666667
235.16,27.4302,30.7124666667,30.5852333333,31.7048,25.4453,19.5928666667,38.0154,19.7456,21.5573066667,45.598,32.4173333334
235.54,28.2205333333,33.3583666667,33.1829,34.5364666667,25.6642333333,21.3032,36.7919333333,20.1503333333,20.7819333333,47.8196,31.7795333333
235.91,31.4554,32.9108666667,35.4225666667,35.7275333333,26.0797333333,26.2909333334,37.3708666667,25.258,24.1877733333,47.1831333333,34.2253666667
236.29,23.0435333333,25.0243,26.1112333333,23.1400666667,14.4927,18.2608666667,26.8116,18.0676,14.8599066667,38.9373333333,24.541
236.66,22.8506666667,20.5058,24.1378666667,21.6092666667,12.2069666667,18.5747333333,23.8161333333,18.2528666667,13.4528533333,34.6206,21.1493666667
237.04,27.8508,23.9693,27.8289333333,23.5526,15.5263333333,20.9209333333,24.6930666667,22.3683333333,18.5437866667,37.3684666667,23.1578666667
237.41,29.4610666667,23.5926333333,30.3192333333,24.6708,18.4032,22.0758666666,27.545,24.5906,21.3332533333,36.7666,25.8283333334
237.79,26.7436666667,18.8438666667,28.0539,19.2294,15.8957666667,21.6185333333,23.8150666667,21.1945333333,17.6878133333,31.2909333333,22.4470666667
238.17,24.5266666666,16.1934333333,27.1398333333,18.8066,15.1234,21.358,25.2261333333,19.3004,16.51024,26.9958666667,21.8517333333
238.54,31.4595333333,21.1531666667,32.8469,25.3694666667,22.9910333333,29.2251333333,30.8109333333,27.5675333333,23.9280933333,32.0360666667,30.4144333333
238.92,33.8260666667,24.2365,34.4171,27.9146666667,25.7143333333,30.3448666667,31.3956666667,32.1512,26.5222533333,30.9031333333,32.5287
239.29,31.891,22.2594666667,32.4839333333,25.673,24.0704666667,27.2755333333,28.1409333333,29.9998,23.9422666667,28.9103333333,31.4103666667
239.67,34.2166,24.9288666667,34.8433,27.208,26.1111666667,28.0627333333,30.7693333333,30.8833333333,26.9573066667,29.1736666667,33.2193
240.04,32.3513333333,24.2893666666,33.1138666667,25.9689333334,26.279,26.1497333333,29.4832666667,27.9844666667,24.6925066667,27.5192,31.6279666667
240.42,33.6926,27.0930666667,33.311,30.0112666667,30.3255,28.3053333333,31.4703333333,28.44,27.5017466667,29.2929333333,34.8708333333
240.79,30.855,27.5215333333,31.1239333333,28.0692,29.2795,27.2047333333,29.587,26.6283333333,26.8242266667,27.2430666667,34.2076333334
241.17,27.2712,24.6892666667,27.4264333333,25.095,26.2695,25.2504666667,26.0795333333,24.1796666667,23.6926,24.1451333333,30.5959333333
241.54,24.8372666667,22.8682333333,24.8372,22.4650666667,23.4109,23.6123333333,22.9146666667,21.4418666667,21.1970266666,22.7286666667,28.2171333333
241.92,23.2778666667,21.6667,22.7178333333,21.0788,21.632,21.9086666667,20.4010666667,19.8616,20.40388,21.1203333333,26.6391
242.29,23.8423333333,21.7366,22.7289666667,20.8779333333,21.9975666667,21.9084,20.1780666667,19.8473333333,20.9364266667,21.9466666667,26.6666666667
242.67,22.7229333333,20.3724666667,21.3065666667,20.183,21.1661,20.8302666666,18.6202666667,18.5715333333,20.0658933333,21.0135333333,25.7509333333
243.05,20.7393333334,19.016,19.7674666667,18.8312666667,19.9940666667,19.4989333333,17.6624,16.2313333333,19.0006133333,20.8109333333,24.5200333333
243.42,17.8984,17.0228666667,17.5015,16.4157333333,17.8866333333,17.1744666667,15.8202,13.7302,16.9947733333,18.9259333333,21.5937
243.80,14.9731333333,14.6406,14.7474333333,14.795,15.6505333333,15.2706,13.8680666667,11.2536,14.6808933333,17.3381333333,19.7385666667
244.17,13.5191333333,14.0128,13.0313,13.7166666667,14.4367666667,14.4135333333,12.5784,11.3472,13.7771466667,15.9350666667,18.5657333333
244.55,11.6011333333,12.2792333333,11.9430666667,12.5356,12.8318666667,13.1052666667,11.0883333333,10.1652,12.44684,14.8831333333,17.0883
244.92,9.27700000001,9.44633333333,9.79079999999,10.2826,10.6610333333,11.0735333333,8.89246666668,8.20353333333,10.2056533333,13.3446666667,14.3560333333
245.30,8.29066666667,8.59503333333,9.52980000001,9.19880000001,9.48716666666,10.4167333333,7.76720000001,7.05133333333,9.52133333333,12.8632,13.6753
245.67,5.598,5.4315,6.95586666667,6.46066666667,6.44596666667,8.30393333334,5.13726666667,4.65686666667,6.45285333333,9.33326666667,10.8872333334
246.05,5.9398,5.61243333333,7.73873333333,6.96286666667,6.56793333333,9.17013333333,6.4962,5.3298,6.35798666667,10.2914666667,11.4266333333
246.42,5.33646666667,5.1511,7.17453333333,6.4086,5.93316666667,8.682,6.05406666667,4.9092,5.51885333333,9.76213333333,11.1003333333
246.79,5.11173333333,5.07513333333,6.97833333333,5.97013333333,5.63636666667,8.52953333334,6.18273333333,4.789,5.31422666667,9.71026666666,10.7188
247.17,4.60513333333,4.1303,6.409,4.72026666667,4.44886666667,8.19933333334,5.20193333333,4.09633333333,4.41233333333,8.42333333333,9.93213333333
247.54,5.67506666667,4.72503333334,7.04743333333,5.39993333333,5.08953333333,9.11066666666,5.98193333333,5.0416,5.26418666667,9.04666666668,11.0557333333
247.92,5.9874,4.9469,7.14263333333,5.4292,5.26546666666,9.31146666665,5.9448,5.4172,5.58082666667,9.05666666667,11.2072
248.29,6.1818,4.662,7.04966666667,5.40993333333,5.33806666667,9.43746666668,6.00833333333,5.04493333333,5.59545333333,9.12020000001,11.4423
248.67,6.03406666667,4.3449,6.422,4.8224,4.5896,9.06593333333,5.58626666667,4.9656,5.08610666667,8.50500000001,10.8714
249.04,7.13546666667,5.5124,7.322,5.95126666667,5.12166666667,9.99099999999,6.59453333333,5.78293333333,5.9706,9.46206666667,11.9387
249.42,7.5888,5.99673333333,7.67606666667,6.5048,5.37693333333,10.1745333333,7.48299999999,6.162,6.27154666667,10.0811333333,12.1339333333
249.79,9.45053333334,7.95336666667,9.16756666667,8.39746666667,6.97923333333,11.7606,9.22,8.08173333333,8.32650666667,12.5238666667,13.8598666667
250.17,8.75033333333,7.3953,8.38426666666,7.434,6.37103333333,10.9749333333,8.63086666667,7.36346666667,7.82398666667,11.6578666667,13.2594333333
250.54,9.18633333333,7.8628,9.09640000001,7.91153333334,6.753,11.4434666667,9.43380000001,7.87406666666,8.76034666667,12.381,13.5132333333
250.92,8.21940000001,7.04873333333,8.60553333334,7.2032,5.80073333333,10.4635333333,8.88613333332,7.065,8.06185333334,11.7398666667,12.8415666667
251.29,9.14040000001,8.4487,10.1468,8.78833333333,7.34173333334,11.3628,10.6835333333,8.10066666667,9.56135999998,13.1908,14.1425666667
251.66,10.5384666667,10.188,11.5813,10.3759333333,8.79483333332,12.3161333333,11.8119333333,9.19653333334,10.80512,14.607,14.9572333333
252.04,11.5127333333,10.4986,12.1067333333,10.854,9.40183333333,13.0732666667,12.7265333333,10.0128666667,11.34296,15.1538,15.2405666667
252.41,11.0145333333,10.3514,11.9938,10.1887333333,8.6561,12.4199333333,11.8752666667,9.99553333334,10.9477866667,15.1164,14.2423666666
252.79,11.2165333333,10.8782666667,12.4725333333,10.1185333333,8.91963333334,12.5254,11.884,10.1536666667,11.16564,15.1865333333,14.0270333333
253.16,10.2674,10.1337333333,11.8047333333,9.32253333334,8.17733333333,11.4794,11.4706,9.32246666667,10.6595733333,14.2335333334,13.0258
253.54,8.53326666666,8.44606666666,10.2850333333,7.761,6.85063333334,9.94946666668,9.55406666667,7.69646666667,9.32042666667,12.984,11.8022666667
253.91,7.3418,7.09330000001,9.38103333334,5.86033333333,6.17916666667,8.41073333333,8.32613333333,6.2918,7.94750666666,11.4205333333,10.3143333333
254.28,8.51306666667,8.2906,10.8522666667,6.92226666667,7.10223333333,9.27086666666,9.59259999999,7.0738,9.08333333333,12.9922666667,10.7006
254.66,8.57573333333,8.40756666667,11.454,7.26006666667,7.28476666667,9.43626666667,9.94066666669,7.12166666667,9.07414666665,13.5706,11.1920666667
255.03,8.55386666667,9.20003333333,11.2307666667,7.42566666667,7.45123333334,9.99999999999,10.5947333333,6.8,9.19989333334,13.4768,10.8461666667
255.41,8.68926666667,10.0964333333,11.0166,7.54413333333,7.05730000001,9.93033333333,9.6738,6.93413333333,9.22418666666,13.4295333333,10.5723666666
255.78,7.594,8.8489,9.83083333333,5.87026666667,5.6738,9.59093333332,8.60879999999,6.77586666667,8.30340000001,12.0895333333,9.06706666665
256.15,5.86886666667,7.26233333333,8.23493333334,4.5682,4.28963333333,7.87986666667,7.13666666666,5.45346666666,7.1016,10.8961333333,8.00543333334
256.53,6.6352,7.50659999999,8.63516666667,5.5854,5.0709,8.75606666666,7.53813333333,5.77426666667,7.38464,11.3700666667,9.17579999999
256.90,6.09273333333,6.7017,8.1622,5.42813333333,4.97483333333,8.78146666667,7.29113333334,5.27693333333,6.80372,10.8862,9.15409999999
257.28,7.41466666667,7.55026666667,8.86863333333,6.61066666667,6.4936,10.444,8.4994,6.6386,7.40161333333,12.4264,10.9864666667
257.65,7.93960000001,7.73543333333,8.57203333333,6.9932,6.60546666667,10.8853333333,8.96760000001,6.7972,7.60339999999,12.1582666667,11.3708666667
258.02,7.8724,7.34743333333,8.3831,7.18446666667,6.6914,10.9928666667,8.9434,6.7092,7.35463999999,11.3900666667,11.5106333333
258.40,7.59113333333,7.20543333334,7.95846666667,7.3218,6.6023,11.0622666667,8.46646666667,6.53826666667,7.18704000001,10.7682666667,11.7140666667
258.77,6.29653333334,6.13803333333,6.59783333333,5.89473333333,5.59876666667,9.7912,6.95213333333,5.13886666667,5.87670666667,9.0194,10.2511333333
259.15,6.07553333333,5.5384,6.2233,5.42333333333,5.15833333333,9.25173333333,6.30066666667,4.92606666667,5.37554666667,8.54813333333,10.3847666667
259.52,6.022,5.21376666667,6.01333333333,4.93453333333,5.085,8.962,6.08206666667,4.70666666667,5.20264,8.15806666667,10.3437333333
259.89,6.28233333333,5.51153333333,6.3623,5.31746666667,5.4074,9.07700000001,6.35433333333,4.6406,5.6008,8.40833333333,10.9089666667
260.27,6.4208,5.49283333333,6.5725,5.3872,5.50036666667,9.2564,6.46693333333,4.50713333333,5.62766666667,8.61093333333,10.8472333333
260.64,6.3222,5.56883333333,6.58526666667,5.33026666667,5.54803333333,9.32799999999,6.59093333333,4.39906666667,5.73482666667,8.461,10.7457
261.01,6.69673333333,5.9621,6.83946666667,5.46786666667,5.699,9.57533333333,6.97853333333,4.56226666667,6.03837333333,8.72613333333,11.1461666667
261.39,6.72693333333,6.0304,7.20316666667,5.37546666667,5.7011,9.52766666668,6.77973333333,4.5284,6.17730666667,8.42466666667,10.9543
261.76,7.38573333333,6.80696666667,8.0353,6.12066666667,6.47833333333,10.3460666667,7.37406666667,5.36726666667,6.86650666667,8.94266666667,11.6552
262.13,7.5824,7.2812,8.48593333333,6.49406666667,6.68486666667,10.5342666666,7.6546,5.6468,7.26669333333,9.34546666667,11.9557666667
262.51,7.22806666667,6.7016,8.14183333333,5.4874,6.17926666667,9.90859999999,7.0454,5.11326666667,6.67452,8.84233333333,11.4208666667
262.88,8.10173333333,7.42953333333,8.92953333333,6.04746666667,6.82006666667,10.8279333333,7.756,6.01893333333,7.47768,9.63746666667,12.2894
263.25,8.05800000001,7.33856666667,9.11723333334,5.67053333333,6.62713333333,10.2923333333,7.47826666667,5.8288,7.58793333333,9.32806666667,11.8498
263.63,8.3738,7.6248,9.72410000001,5.81873333333,7.01506666667,10.4529333333,8.10106666667,6.10333333333,7.89202666667,10.0698,11.9512666667
264.00,8.62546666667,8.13913333333,10.2086666667,6.10413333333,7.3808,10.6097333333,8.61286666667,6.6034,8.07209333333,10.6729333333,12.0569
264.37,8.34346666667,8.3368,10.1549333333,5.85866666667,7.37056666667,10.33,8.36366666666,6.31673333333,7.79550666667,10.3031333333,12.0067333333
264.75,8.8296,8.96966666666,11.0132333333,6.5438,7.93583333333,10.6586,9.28680000001,6.87813333333,8.32748,11.1700666667,12.4089333333
265.12,9.44279999999,9.74999999999,11.9858333333,8.14586666666,9.095,11.3879333333,10.2330666667,7.5786,9.24417333334,12.3674,13.0699
265.49,9.10419999999,9.07763333334,11.0123666667,7.77213333333,8.7213,11.0623333333,10.1166,7.40586666667,8.94309333333,12.068,12.8938
265.87,9.04846666667,8.4866,10.5747666667,7.50313333333,8.17683333333,10.4022,9.75739999999,7.31153333333,8.44811999999,11.8648,12.3915
266.24,9.70073333333,8.8005,11.0730666667,8.06653333333,8.8714,10.8849333333,10.0954,7.97386666667,8.98306666667,12.5008666667,13.2808666667
266.61,9.76273333333,8.99163333332,10.9252,8.51726666667,9.10139999999,11.0140666667,9.89913333333,8.09593333333,9.15782666667,12.7876666667,13.5053
266.98,10.2398,9.37773333333,11.1158333333,9.20673333333,9.48916666667,11.1528,10.3425333333,8.37333333333,9.28077333334,13.0193333333,13.6045
267.36,10.7132666667,10.1749666667,11.4876666667,10.0416666667,10.2304666667,12.4729333333,11.3960666667,9.16466666666,9.79858666668,13.6721333333,14.3075333333
267.73,10.4533333333,9.93463333333,11.1380333333,10.0296,9.99439999999,12.5072666667,10.9152666667,8.82339999999,9.52648,13.2516,13.9633333333
