wavelength,Back_IncPulm,Belly_IncPulm,Breast_IncPulm,Crissum_IncPulm,Crown_IncPulm,DorTail_IncPulm,Patch10_IncPulm,Patch11_IncPulm,Rump_IncPulm,Throat_IncPulm,WingTip_IncPulm
620.95,13.3462,47.7161333333,20.971,32.991,13.986,7.72246666666,18.6555333333,37.2222666667,14.75,4.71746666666,12.5769333333
621.28,13.3594666667,47.7150666667,20.9756666667,33.0250666667,14.0335333333,7.72333333333,18.6956666667,37.2077333333,14.7688,4.7178,12.5874
621.62,13.3483333333,47.6916666667,20.9429333333,32.9716,14.0109333333,7.70653333333,18.6777333333,37.1614,14.7729333333,4.68606666667,12.5686
621.95,13.3411333333,47.6684666667,20.9478,32.9592666667,14.0046666667,7.70426666667,18.7213333333,37.1242666667,14.7751333333,4.70973333333,12.5754
622.28,13.4056,47.7098666667,21.0325333333,33.0473333333,14.0336666667,7.73273333333,18.7821333333,37.1748,14.8236666667,4.74833333333,12.6079333333
622.62,13.4174666667,47.7416666667,21.0501333333,33.0792666667,14.0138,7.70873333333,18.8227333333,37.1635333333,14.8013333333,4.74106666667,12.6406
622.95,13.448,47.8348,21.0814,33.1022666667,14.0758666667,7.7238,18.9092,37.2046666667,14.8495333333,4.78233333333,12.6831333333
623.28,13.5357333333,47.8468666667,21.1396,33.1343333333,14.1079333333,7.7412,19.0068,37.2572,14.9171333333,4.81126666667,12.7370666667
623.62,13.5714,47.9192,21.2068,33.1983333333,14.1352,7.7716,19.0836666667,37.3126666667,14.953,4.8338,12.7920666667
623.95,13.5912,48.002,21.2172666667,33.2190666666,14.1829333333,7.77606666667,19.1707333334,37.3804,14.9704666667,4.82606666667,12.8263333333
624.28,13.5894666667,48.0212,21.2078666667,33.2384666667,14.172,7.76753333333,19.2205333333,37.3894,14.9666,4.82646666667,12.8116
624.62,13.6252666667,48.1412,21.2644,33.3112666667,14.1907333333,7.8132,19.3115333333,37.4397333333,15.0071333333,4.82386666667,12.8794
624.95,13.6732,48.1620666667,21.3005333333,33.3566666667,14.2125333333,7.8604,19.3942666667,37.4756,15.0429333333,4.8764,12.9206
625.28,13.6987333333,48.2305333333,21.3326,33.3798,14.2371333333,7.88526666667,19.465,37.5382,15.0358666667,4.88986666667,12.9493333333
625.61,13.734,48.2964,21.3374,33.3896,14.2532,7.8854,19.4920666667,37.5834666667,15.0487333333,4.871,12.9591333333
625.95,13.7944666667,48.3476666667,21.3623333333,33.3997333333,14.3232,7.9512,19.5840666667,37.5948666667,15.078,4.90573333333,13.0360666666
626.28,13.8316666667,48.3962666667,21.3924,33.4141333333,14.3796,7.96573333333,19.6560666667,37.6420666667,15.1195333333,4.9368,13.0633333333
626.61,13.8128666667,48.3312666667,21.3671333333,33.3614,14.3439333333,7.96953333333,19.6365333333,37.5998666667,15.0976,4.91813333333,13.0434666667
626.94,13.7674666667,48.2828666667,21.3106,33.2828,14.3019333333,7.93826666667,19.5992666667,37.5014,15.035,4.87893333333,12.9891333333
627.28,13.7613333333,48.3101333333,21.2974666667,33.2757333333,14.3009333334,7.937,19.6282666667,37.5092666667,15.0399333334,4.86346666667,12.9756666667
627.61,13.782,48.306,21.3153333333,33.3146666667,14.2990666667,7.96306666667,19.6453333333,37.4858666667,15.034,4.908,12.9862
627.94,13.8158,48.3603333333,21.3335333333,33.3500666667,14.3120666667,7.98113333333,19.6895333333,37.4907333333,15.0480666667,4.9338,13.0088666667
628.27,13.8926,48.3922,21.3629333333,33.3810666666,14.3809333333,8.03379999999,19.7791333333,37.5268666667,15.1148666667,5.00693333333,13.0437333333
628.61,13.8438666667,48.4126666667,21.309,33.3764666667,14.3464,7.99753333333,19.7607333333,37.4898,15.0892,4.9594,13.0144666667
628.94,13.8927333333,48.4477333333,21.3249333333,33.4122666667,14.3848,8.01740000001,19.8494,37.5,15.1414666667,4.98946666667,13.034
629.27,13.9300666667,48.4603333333,21.3496666667,33.4294,14.4364,8.05173333333,19.9065333333,37.4748,15.173,5.02726666667,13.051
629.60,13.8722,48.3897333333,21.3187333334,33.4081333333,14.387,8.00566666667,19.8746,37.4166666667,15.1556666667,4.98553333333,12.9891333333
629.94,13.9033333333,48.4566,21.3633333333,33.4729333333,14.3920666667,8.05066666666,19.9281333333,37.4522666667,15.1772666667,4.98633333333,13.0095333333
630.27,13.9865333333,48.5226,21.3966,33.5472666667,14.4698666667,8.10713333333,20.015,37.5115333333,15.2214666667,5.0168,13.0631333333
630.60,13.9997333333,48.5575333333,21.412,33.5895333333,14.5085333333,8.11459999999,20.0858666667,37.5721333333,15.2419333334,5.03193333333,13.076
630.93,14.0504666667,48.6092666667,21.461,33.6644666667,14.5409333333,8.13913333333,20.1553333333,37.5978666667,15.2914666667,5.07006666667,13.1026
631.26,14.0488666667,48.5503333333,21.4382666667,33.6166,14.5454,8.13386666666,20.1756,37.5642666667,15.3144,5.0382,13.0916666667
631.60,14.0426666667,48.5389333333,21.4341333334,33.5853333333,14.5540666667,8.09599999999,20.1810666667,37.5616666667,15.2992,5.002,13.0824
631.93,13.9842666667,48.4692666667,21.3941333333,33.5588666667,14.5017333333,8.02386666667,20.15,37.4868666667,15.2410666667,4.93373333333,13.0312
632.26,14.0532666667,48.4975333334,21.4472666667,33.5932,14.5557333333,8.05153333333,20.2091333333,37.5728666667,15.2789333333,4.97133333333,13.0759333333
632.59,14.0109333333,48.4943333333,21.4236,33.6126666667,14.5377333333,8.01126666667,20.205,37.5560666667,15.2546666667,4.91853333334,13.0715333334
632.92,14.0318,48.5001333333,21.4082,33.6394666667,14.5384666667,8.00673333333,20.2352,37.5517333333,15.2436666667,4.92933333333,13.0833333333
633.26,14.0205333333,48.5153333333,21.3760666667,33.642,14.5187333333,7.97946666667,20.2696,37.5694666667,15.238,4.91893333333,13.0670666667
633.59,14.0742666667,48.5473333333,21.4182666667,33.7023333333,14.5840666667,8.027,20.3559333333,37.6272666667,15.2849333333,5.00453333333,13.1321333333
633.92,14.0596666667,48.5622666667,21.4165333333,33.7264666667,14.5628,7.99319999999,20.3794,37.6052666667,15.284,4.9894,13.1174666667
634.25,14.049,48.539,21.3858666667,33.7312,14.5180666667,7.9512,20.3872666667,37.548,15.2759333333,4.95726666666,13.0968666667
634.58,13.9925333333,48.4684,21.3008666667,33.6638,14.4648666667,7.903,20.3831333333,37.4546,15.2143333333,4.92393333333,13.0642
634.91,14.0166666667,48.5628666667,21.3698666667,33.7176,14.5068,7.92706666667,20.4564,37.5039333333,15.2391333333,4.96313333333,13.1166666667
635.25,14.0290666667,48.5405333334,21.332,33.7634,14.512,7.96033333333,20.4968666667,37.4956666667,15.2487333333,4.9714,13.1056
635.58,13.9944,48.5056666667,21.2582666667,33.703,14.4362666667,7.91826666667,20.4574666667,37.4569333333,15.2068666667,4.91973333333,13.049
635.91,13.96,48.4426666667,21.2076,33.6248,14.3844,7.87546666667,20.4432,37.3510666667,15.1515333333,4.87866666667,12.9906666667
636.24,13.9673333333,48.3907333333,21.2120666667,33.605,14.3749333333,7.89366666667,20.4628,37.3328,15.1512,4.87673333333,13.0015333333
636.57,13.9308666667,48.3952666667,21.2038,33.5914,14.3501333333,7.873,20.4826,37.3330666667,15.125,4.81493333333,13.0167333333
636.90,13.9030666667,48.3686666667,21.1658,33.5147333333,14.297,7.83206666667,20.4548,37.2293333333,15.0419333333,4.76646666667,12.9855333333
637.23,13.7971333333,48.2775333333,21.0439333333,33.4027333333,14.1902666667,7.72986666667,20.3828666667,37.0708,14.9455333333,4.63113333333,12.8518
637.56,13.7798666667,48.2826666667,21.0184666667,33.426,14.1722,7.703,20.3925333333,37.085,14.9351333333,4.59893333333,12.8388666667
637.90,13.8533333333,48.3571333334,21.1084666667,33.4686666667,14.2624,7.80506666667,20.454,37.172,15.023,4.65826666667,12.9161333333
638.23,13.9246,48.4010666667,21.1428666667,33.5019333333,14.2952666667,7.83986666667,20.5118666667,37.2148666667,15.047,4.6424,12.9499333333
638.56,13.9450666667,48.4214666667,21.1173333333,33.5250666667,14.2819333333,7.81826666667,20.5038,37.2244,15.0434666667,4.61113333333,12.9396666667
638.89,13.8996666667,48.4252666667,21.1068666667,33.4667333333,14.2458666667,7.7788,20.5012,37.1885333333,14.9912666667,4.55506666667,12.9261333333
639.22,13.9594,48.544,21.2055333333,33.5904666667,14.3438666667,7.8374,20.6163333333,37.2637333333,15.0410666667,4.61773333333,13.0018666667
639.55,14.0704666667,48.7919333333,21.3302,33.7907333333,14.4646,7.92253333333,20.733,37.4268,15.1496,4.68686666667,13.1153333333
639.88,14.0644,48.8307333333,21.3068666667,33.7866666667,14.5008,7.92033333334,20.7597333333,37.4002666667,15.1452666667,4.6922,13.0838666667
640.21,14.1203333333,48.8686,21.3596666667,33.8963333333,14.5524666667,7.97679999999,20.8241333333,37.4584,15.1931333334,4.76153333333,13.0805333333
640.54,14.2397333333,49.0478,21.4972,34.0715333333,14.6878,8.07886666667,20.9848666667,37.6516,15.3531333333,4.84873333333,13.208
640.87,14.3512666667,49.1556666667,21.5851333333,34.2012666667,14.7961333333,8.15979999999,21.1101333333,37.7610666667,15.4544666667,4.91626666667,13.3138666667
641.20,14.4115333333,49.2536666667,21.6802,34.2372666667,14.8740666666,8.2166,21.1828666667,37.7841333333,15.4996666667,4.96833333333,13.3858666667
641.53,14.4010666667,49.2988666667,21.6730666667,34.2706,14.8729333333,8.21659999999,21.2632,37.7934666667,15.4758,4.9622,13.3948
641.87,14.4101333333,49.3864,21.7161333333,34.3700666667,14.9064666667,8.23840000001,21.3018666667,37.8313333333,15.5246666667,5.00066666667,13.4421333333
642.20,14.3776666667,49.4106,21.7088,34.3593333333,14.8892666667,8.19540000001,21.3518666667,37.8274,15.5124,4.95226666667,13.4172666667
642.53,14.4654666667,49.4588,21.8085333333,34.4679333333,14.9617333333,8.2676,21.4756666666,37.9073333334,15.6360666667,5.0462,13.5099333333
642.86,14.5437333333,49.5006,21.8506666667,34.57,15.0411333333,8.33900000001,21.5729333333,37.9856666667,15.7412666667,5.09073333333,13.5892666667
643.19,14.532,49.4545333333,21.8418,34.5551333333,15.0344,8.34619999999,21.6186666667,37.9402666666,15.7536666667,5.08366666667,13.5884666667
643.52,14.6394,49.5158,21.9828,34.6466,15.0984666666,8.44353333333,21.7024,38.0478666667,15.8578666667,5.19666666667,13.7225333333
643.85,14.616,49.4422,21.9038,34.5459333333,15.0322666667,8.40553333332,21.7098,37.9820666667,15.8364,5.16766666667,13.7152666667
644.18,14.6222666667,49.4026666667,21.8961333333,34.5472666667,15.0176,8.39006666667,21.6807333333,37.9399333333,15.7995333333,5.16946666667,13.6887333334
644.51,14.577,49.3758,21.8607333333,34.5200666667,14.9706,8.37019999999,21.6780666667,37.945,15.7726666667,5.152,13.6595333333
644.84,14.5695333333,49.2849333333,21.7906666667,34.495,14.9374666667,8.35633333333,21.6850666667,37.9283333333,15.7499333333,5.14206666667,13.6103333333
645.17,14.6329333333,49.4035333333,21.8397333333,34.601,14.9787333333,8.37266666666,21.7011333333,38.0175333333,15.8044,5.155,13.6581333333
645.50,14.6031333333,49.3891333334,21.7888666667,34.5436666667,14.9461333333,8.32246666666,21.7158,37.9842666667,15.7483333333,5.11473333333,13.5880666667
645.83,14.6090666666,49.3351333333,21.7794666667,34.4972666667,14.9469333333,8.34126666668,21.7437333333,37.9313333333,15.7477333333,5.12706666667,13.5868
646.16,14.6394,49.4194,21.7477333333,34.5464666667,14.9895333333,8.35033333335,21.7462666667,37.9421333333,15.7356,5.11453333333,13.5914666667
646.49,14.5788666666,49.4140666667,21.6696666667,34.4674,14.9421333333,8.3348,21.7522666666,37.8802,15.6680666667,5.0926,13.5757333333
646.82,14.6668666667,49.5138,21.7414,34.5548666667,14.9888666667,8.3912,21.8582,37.9433333333,15.7072666667,5.1374,13.6548666667
647.15,14.6184666667,49.4792,21.6554666667,34.52,14.9544666667,8.32160000001,21.861,37.8956,15.6405333333,5.03486666666,13.5834666667
647.48,14.6544,49.5144666667,21.6589333333,34.5316,15.0228666667,8.33366666667,21.9047333333,37.9069333333,15.6691333333,4.98333333333,13.5830666667
647.81,14.6150666667,49.4468666667,21.5865333333,34.4822,15.0001333333,8.31693333334,21.9334666667,37.8941333333,15.6084,4.9446,13.5421333333
648.14,14.6322,49.4075333333,21.6093333333,34.4639333334,15.0052,8.3182,21.9535333333,37.8314,15.6066,4.9594,13.5816
648.47,14.5818,49.4312666667,21.6228666667,34.4595333333,14.9952666667,8.28913333333,21.948,37.8141333333,15.5674666667,4.92533333333,13.5706
648.80,14.5678,49.4243333333,21.6296666667,34.4044666667,15.0116,8.28733333335,22.0514666667,37.7793333333,15.555,4.95053333334,13.5527333333
649.13,14.6421333333,49.4368,21.7170666667,34.4713333333,15.1182666666,8.39253333333,22.1534,37.82,15.6305333333,5.03333333333,13.6243333333
649.46,14.6927333333,49.5106666667,21.7374,34.5588,15.1614666667,8.45773333333,22.2421333333,37.8646666667,15.6673333333,5.07453333333,13.6739333333
649.79,14.6519333333,49.4600666667,21.7158,34.4888666667,15.1363333333,8.42613333334,22.2493333333,37.8078666667,15.6112666667,5.07286666667,13.6423333333
650.11,14.6566,49.3919333333,21.7234,34.4520666667,15.1427333333,8.408,22.2523333333,37.7414,15.5928666667,5.06533333333,13.6087333333
650.44,14.6418,49.3025333333,21.6621333334,34.3992666667,15.1327333333,8.41779999999,22.2529333333,37.7022,15.6294,5.0432,13.5690666667
650.77,14.7024666667,49.3035333333,21.6918666667,34.4368666667,15.1852666667,8.48733333332,22.3101333333,37.6854,15.6651333333,5.1416,13.6477333333
651.10,14.7132,49.2950666667,21.6834,34.4365333333,15.1971333333,8.54373333334,22.3547333333,37.662,15.6821333333,5.2454,13.6785333333
651.43,14.8366,49.3983333333,21.794,34.572,15.3046,8.6482,22.4947333333,37.7826666667,15.8364,5.3566,13.7994
651.76,14.8193333333,49.3644666667,21.7566666667,34.5705333333,15.2930666667,8.6358,22.5286,37.745,15.8176666667,5.32913333333,13.7709333333
652.09,14.9198,49.462,21.8758,34.6578,15.3798666667,8.70853333333,22.6594,37.799,15.9494,5.42453333334,13.8656666667
652.42,14.9336,49.3228,21.8456,34.6162,15.3901333333,8.72840000001,22.6596666666,37.736,15.9754,5.44813333333,13.8892
652.75,14.9840666667,49.3970666667,21.8695333333,34.6797333333,15.4127333333,8.70779999999,22.7199333333,37.8174666667,16.0275333333,5.46993333333,13.9398
653.08,14.9726666667,49.3856,21.9182666667,34.6592666667,15.426,8.6784,22.7104666667,37.8238666667,16.0242,5.46886666667,13.9493333333
653.41,14.9728666667,49.3751333333,21.9485333333,34.7052,15.4252,8.69173333333,22.7430666667,37.8527333333,16.0618666667,5.47533333333,13.9457333333
653.74,15.0058,49.5076,21.9937333333,34.7595333334,15.4488,8.70240000001,22.7978666667,37.9097333333,16.0944666667,5.4512,13.9893333333
654.06,14.9742666667,49.379,21.9636,34.6968,15.4396666667,8.66013333333,22.7649333333,37.8491333333,16.0245333333,5.44973333333,13.9740666667
654.39,14.9899333333,49.4686,21.9979333333,34.7338,15.4188,8.6404,22.8165333334,37.8946666667,16.0502,5.42013333333,13.961
654.72,15.0049333333,49.5988666667,22.0734,34.8369333333,15.4339333333,8.63579999999,22.8681333333,37.9712666667,16.0892,5.39346666667,13.9924
655.05,14.9854666667,49.62,22.0684666667,34.8210666667,15.3896,8.59740000001,22.9016666666,37.8912,16.0424,5.34886666666,13.9627333333
655.38,15.0188666667,49.696,22.1095333333,34.8120666667,15.4067333333,8.58673333333,22.9343333333,37.9076666667,16.0794,5.33566666667,13.9745333333
655.71,14.9544,49.5939333333,21.9398666667,34.7592,15.3071333333,8.53466666666,22.9394666667,37.8725333334,15.9690666667,5.21926666667,13.9055333333
656.04,14.9676666667,49.7408,21.9718666667,34.8544,15.292,8.53413333334,22.9664666667,37.9384666667,15.9445333333,5.14006666667,13.9234
656.37,14.9692666667,49.6560666667,21.9723333333,34.8338666667,15.2814,8.54566666667,22.9736,37.8688666667,15.9390666667,5.11233333334,13.9112
656.69,15.0437333333,49.7018666667,21.9862,34.9087333333,15.344,8.59220000001,23.0871333333,37.9142666667,15.9519333333,5.1398,13.9972666667
657.02,15.0466666667,49.7212,21.9344,34.9004666667,15.3536,8.61460000001,23.1467333333,37.8878,15.9243333333,5.1062,14.0079333333
657.35,15.0624,49.6786,21.9096,34.9208,15.3398,8.58426666667,23.1958666667,37.8758666667,15.9142,5.088,13.9855333333
657.68,15.1330666667,49.8109333333,22.0125333333,35.002,15.3812,8.62086666667,23.344,37.9917333333,15.9825333333,5.11173333334,14.0512666667
658.01,15.0738666667,49.739,21.9345333333,34.9363333333,15.336,8.57186666668,23.324,37.9343333333,15.9130666667,5.0866,13.9598
658.34,15.0138666667,49.7198666667,21.8548666667,34.8532666667,15.2812666667,8.49026666666,23.3136666666,37.9050666667,15.8436666667,4.98613333333,13.8966
658.66,14.9442,49.6759333333,21.7552,34.7912666667,15.1972,8.40999999999,23.2574,37.8528,15.788,4.89746666667,13.8488666667
658.99,14.9573333333,49.7198,21.7357333333,34.8122,15.2114666667,8.43020000001,23.3078,37.8802,15.7810666667,4.91,13.8637333333
659.32,15.0527333333,49.8168,21.8502,34.8954666667,15.2819333333,8.47473333333,23.3264,37.9316,15.8286666667,4.97793333333,13.9206
659.65,15.0804666667,49.7834,21.8429333333,34.8958,15.2879333333,8.49926666667,23.3738,37.937,15.8469333333,5.03273333333,13.9328
659.98,15.087,49.8722666667,21.8184666667,34.9001333333,15.2973333333,8.49353333335,23.4095333333,37.9937333333,15.8251333333,5.04013333333,13.9456
660.31,15.0306,49.8438,21.7936666667,34.8621333333,15.2468,8.4526,23.3866666667,37.9371333333,15.8136666667,5.02213333333,13.868
660.63,15.076,49.8318666667,21.8478666667,34.8935333333,15.2826666667,8.45920000001,23.4056,37.9724666667,15.8484666667,5.06306666667,13.9074666667
660.96,15.0753333333,49.8126666667,21.8406,34.8825333333,15.3020666667,8.48126666666,23.3995333333,38.0107333333,15.843,5.089,13.9149333333
661.29,15.0084666667,49.7904,21.774,34.8576666667,15.2807333333,8.44120000001,23.3696,37.9473333333,15.8103333333,5.066,13.8648666667
661.62,15.0522666667,49.8268666667,21.815,34.9002,15.3308666667,8.48173333333,23.4138,37.9872,15.8844666667,5.07386666667,13.9160666667
661.94,15.1532666667,49.7920666667,21.9018,34.9544,15.3994666667,8.57226666665,23.474,38.0167333333,15.9563333334,5.17486666667,13.9922666667
662.27,15.2713333334,49.9224,22.0402666667,35.0906,15.559,8.75186666667,23.5941333333,38.1476666667,16.0710666667,5.30286666667,14.11
662.60,15.3019333334,49.9013333333,22.0964,35.1384666667,15.5839333333,8.7944,23.6186,38.1690666667,16.1357333333,5.3414,14.1314
662.93,15.2618666667,49.875,22.0642,35.1123333333,15.6064666667,8.82893333333,23.6824666667,38.1302,16.154,5.33366666667,14.1306666667
663.26,15.2115333333,49.8466666667,22.0303333333,35.0998,15.5942666667,8.76686666667,23.6562,38.0840666667,16.1550666667,5.28526666667,14.0869333333
663.58,15.2603333333,49.8894666667,22.0859333333,35.1397333333,15.6982666667,8.88653333333,23.7264666667,38.13,16.2724,5.3738,14.1772
663.91,15.2776,49.8756666666,22.0744,35.1770666667,15.7008666667,8.92833333334,23.768,38.1201333333,16.2923333333,5.36706666667,14.173
664.24,15.33,49.9829333333,22.1076,35.2566666667,15.7398,8.9398,23.8688,38.1712,16.3687333333,5.37713333333,14.1958666667
664.57,15.3158,50.0934666667,22.1157333333,35.3066666667,15.7206666667,8.91853333334,23.9126,38.1537333333,16.3816666666,5.34193333333,14.2014666667
664.89,15.3980666667,50.0906666667,22.13,35.3171333333,15.7191333333,8.95013333333,23.9394666667,38.1622,16.3851333333,5.33166666667,14.2332
665.22,15.4888,50.1799333333,22.1826666667,35.4622666667,15.7726666667,8.97240000001,24.0393333333,38.2250666667,16.4285333333,5.34406666667,14.3468
665.55,15.4912666667,50.2566666667,22.1854,35.5286666667,15.7781333333,8.93040000001,24.0806666667,38.2360666667,16.4087333333,5.30353333333,14.3454666667
665.87,15.4260666667,50.1880666667,22.1289333333,35.451,15.7210666667,8.78740000001,24.0851333333,38.1360666667,16.3476666666,5.19066666667,14.2806
