wavelength,Back_NemPilm,Belly_NemPilm,Breast_NemPilm,Crissum_NemPilm,Crown_NemPilm,DorTail_NemPilm,Patch10_NemPilm,Rump_NemPilm,Throat_NemPilm,WingTip_NemPilm
254.28,5.17933333333,0.104399999999,0.769666666668,6.79699999999,-1.657,5.79259999999,0.626133333332,4.38353333334,1.91766666667,2.42666666666
254.66,4.32,-0.599999999994,-0.946666666667,6.25333333333,-2.61333333333,4.26666666667,0.319999999999,2.82666666667,0.86666666666,0.319999999994
255.03,4.2134,-0.304933333334,-1.49686666667,6.01533333334,-4.39353333334,3.82546666666,-0.374199999999,2.25913333333,-0.540333333328,-1.192
255.41,2.41493333333,-1.80766666667,-2.8344,3.74540000001,-6.6956,1.8366,-2.47286666667,0.607400000008,-1.95233333333,-2.9068
255.78,3.39106666667,-1.01026666667,-2.36653333333,4.04033333333,-5.90186666667,2.23673333334,-2.74166666667,0.937999999993,-0.490666666672,-3.11673333333
256.15,5.84513333333,-0.0808,0.094333333336,5.62973333333,-3.90566666667,4.30973333333,-0.255933333334,2.32999999999,0.942933333333,-0.727266666667
256.53,6.38573333335,1.63480000001,0.677133333334,6.71773333333,-3.02686666667,6.21959999999,1.55793333333,2.82253333333,2.86086666667,0.9196
256.90,9.22973333333,4.92413333333,3.83366666667,9.376,0.730666666667,9.48860000001,4.92406666667,5.46373333333,6.04840000001,4.06980000001
257.28,10.5066666667,5.82573333333,5.1368,9.82773333333,2.2796,10.3950666667,6.27159999999,6.26126666667,6.81866666666,5.27853333333
257.65,10.2264,6.2938,5.88546666667,10.0220666667,2.2548,10.7678666667,7.54553333334,6.95073333333,7.27013333333,7.05719999999
258.02,10.5401333333,6.43526666667,6.0958,10.3008666667,2.5308,11.2653333333,8.4878,7.47673333333,7.8936,7.71613333333
258.40,10.7516666667,7.18173333333,6.94126666667,10.4495333334,3.0828,12.1798666667,9.36493333333,8.01239999999,8.03993333334,8.65080000001
258.77,10.8864,7.40893333334,6.9306,9.94806666667,3.35493333333,12.2782666667,9.53720000001,8.41480000001,8.13879999999,9.34693333334
259.15,9.88826666667,6.62653333333,6.12773333333,9.27480000001,3.03233333333,11.6652,9.32633333334,7.73860000001,7.5782,8.91366666666
259.52,10.3806,7.43306666667,6.79626666667,9.94866666665,3.9784,12.5614,10.0728666667,8.49133333333,8.05933333333,9.60866666668
259.89,10.438,7.68153333333,6.82653333333,10.1184666667,4.20926666667,12.5707333333,10.4587333333,8.49046666666,8.07306666666,10.1546
260.27,10.1141333333,8.23553333333,6.93086666667,10.3224,4.194,12.6580666667,10.8048666667,8.30679999999,8.42853333333,10.4494
260.64,9.72546666667,7.89420000001,6.9462,10.0499333333,4.007,12.071,10.6436,8.48800000001,7.80933333333,10.0749333333
261.01,10.2482666667,8.78866666667,7.5446,10.5092,4.6,12.3652,10.9054666667,8.85366666667,8.4926,10.8151333333
261.39,10.0531333333,8.81813333334,7.269,10.6758,4.40906666667,12.2702666667,10.9694666667,8.59033333334,8.58513333334,11.0503333333
261.76,10.4518666667,9.21853333334,7.61826666667,11.0792666667,4.83246666667,12.3391333333,11.0579333333,8.67626666665,8.76666666667,11.0792
262.13,9.84753333332,8.63966666666,6.8162,9.96266666667,3.86526666667,11.2857333333,10.3882,7.59853333333,7.75386666667,10.0891333333
262.51,10.0621333333,8.42966666667,6.75973333333,10.3351333333,4.34513333333,11.0738666667,10.1800666667,7.70953333333,7.88953333334,10.0372666667
262.88,8.72486666667,7.15133333333,5.54973333333,9.18866666666,2.8944,9.68726666668,8.8656,5.66213333333,6.3366,8.31746666667
263.25,8.79486666667,6.91833333333,4.8208,9.03879999999,2.19686666667,9.18386666667,7.87186666667,5.00393333333,5.67520000001,7.88706666667
263.63,8.89426666667,6.82053333334,5.14373333333,9.14546666667,1.92773333333,9.22633333333,8.21386666667,4.69826666666,6.22106666666,7.9546
264.00,9.02506666667,7.13499999999,5.18506666667,8.65886666667,1.96673333333,9.31466666667,8.28439999999,4.80200000001,6.02813333333,7.83319999999
264.37,8.85186666667,6.84586666667,4.45593333333,7.97273333333,2.0658,9.18486666666,8.27146666667,4.84846666666,5.77899999999,7.46053333333
264.75,10.0837333333,7.789,5.50253333333,8.44233333333,3.2412,9.86599999999,9.07866666667,5.46053333333,6.71693333333,8.19939999999
265.12,9.49646666667,6.76653333333,4.87726666667,7.70700000001,1.96406666667,9.62133333333,8.96366666667,5.20186666666,5.86773333333,7.3492
265.49,9.78053333333,6.59206666667,5.24226666667,6.85719999999,2.04546666667,9.59846666668,8.98553333334,5.49893333334,5.74753333333,7.61899999999
265.87,9.8404,6.93766666666,4.984,7.06533333333,2.83886666667,9.5854,9.14673333333,5.73360000001,5.93293333333,8.07019999999
266.24,10.1944666667,7.41326666668,5.8514,7.76386666667,3.901,10.3618666667,9.59226666666,6.5676,6.93340000001,8.9982
266.61,7.79140000001,5.28866666667,3.03153333333,5.09486666667,1.40773333333,8.30526666667,7.38166666667,4.50640000001,4.64806666667,7.1806
266.98,10.1989333333,7.70679999999,5.95453333333,8.2234,4.28633333333,10.7294,9.86386666667,7.22513333334,7.4136,9.95460000001
267.36,11.0326,8.70499999999,6.9964,9.08853333335,5.76513333333,12.2032,10.8105333333,8.37539999999,8.71846666667,11.0392666667
267.73,10.7732,8.91753333333,6.85746666667,9.08173333333,6.14013333333,12.2869333333,10.7339333333,8.77919999999,8.52913333334,11.2865333334
268.10,9.83893333333,8.12380000001,6.56346666667,8.55573333334,5.3706,11.8568,10.2128666667,7.78846666666,8.08506666666,10.5351333333
268.48,9.62819999999,8.31266666665,6.99066666667,8.66226666666,5.40846666667,11.9478666667,10.2129333333,7.8488,7.71533333333,10.7340666667
268.85,8.91660000001,7.66093333333,6.78133333333,8.24093333333,5.035,11.6634666667,9.89806666667,7.10653333333,7.55253333334,10.7712666667
269.22,8.37986666667,7.21286666667,6.37493333333,7.83986666667,4.8168,10.9683333333,9.39186666667,6.76593333333,7.29373333333,10.5461333333
269.59,7.73126666667,7.11066666667,6.0098,7.77373333333,4.46473333333,10.8333333333,9.10579999999,6.32006666667,6.76400000001,10.1704
269.97,8.25266666666,7.47733333333,6.884,8.31133333333,4.85753333333,11.5769333333,9.56826666667,6.74293333333,7.56539999999,10.4727333333
270.34,8.42386666667,7.57393333333,6.75273333333,8.32033333333,4.7776,11.7370666667,10.0143333333,6.83886666667,7.66006666667,10.7609333333
270.71,10.2338,9.38053333335,9.19353333333,10.289,6.69426666667,13.2892666667,12.2212,8.39520000001,9.50186666666,12.5902
271.09,9.80799999999,9.29066666667,8.67733333333,9.74933333333,6.432,13.0026666667,11.6853333333,7.98399999999,9.04000000001,12.1013333333
271.46,9.82753333333,9.33340000001,8.92140000001,9.62666666666,6.6512,12.7516,12.0206666667,8.02573333334,8.82880000001,12.3963333334
271.83,9.98486666666,8.93599999999,8.67373333333,9.13273333333,6.233,12.3448666666,11.8002666667,7.58446666667,8.28546666667,11.9315333333
272.20,10.5592666667,9.4112,9.10086666667,9.60839999999,6.8292,12.5944666667,12.2444666667,8.38633333333,8.78060000001,12.1457333333
272.58,10.69,9.14913333335,9.14893333334,9.63666666667,6.79346666667,12.2310666667,12.2116666667,8.49553333333,8.97833333333,12.1092
272.95,10.9471333334,9.31779999999,9.15893333333,9.75653333333,6.82086666667,12.6488666667,12.133,8.75399999999,9.17333333335,11.7764666667
273.32,11.7677333333,10.1240666667,9.64246666667,10.3282,7.5128,13.2702,12.7012,9.34113333332,9.57433333333,12.3656666667
273.69,12.304,10.2108,9.83826666669,10.5293333333,7.62740000001,13.3724666667,12.7695333333,9.50986666666,10.0000666667,12.4312
274.06,12.2878,10.346,9.74853333333,10.3061333333,7.62753333333,13.1491333333,12.9399333333,9.50960000001,9.93773333334,12.4720666667
274.44,12.0563333333,10.1708,9.3816,10.0201333333,7.40573333333,12.6847333333,12.2172,9.06986666665,9.6782,11.7999333333
274.81,11.1994666667,9.58099999999,8.52466666667,9.13866666666,6.6302,11.7252666667,11.2569333333,8.42046666667,8.99826666667,10.7312
275.18,10.3849333333,8.43026666665,7.68773333333,8.09713333333,5.65126666667,10.9747333333,10.7726666667,8.02626666667,8.32113333333,10.2866666667
275.55,10.3957333333,8.44479999999,7.592,7.65333333333,5.52946666667,10.8696,10.4794,7.98773333333,8.52846666667,9.92753333335
275.93,10.5288,8.57786666665,7.6562,8.13133333333,5.69406666667,11.1336,10.8792666667,8.60606666667,9.06993333333,10.3647333333
276.30,10.5752,8.50926666666,7.6338,7.98860000001,5.37353333333,10.8841333333,10.4892,8.43493333333,9.00140000001,10.7582
276.67,10.532,8.52653333334,7.57333333334,7.82326666667,5.0276,10.962,9.84013333333,8.43359999999,8.73586666667,10.8106666667
277.04,10.5053333333,9.10313333334,7.71853333333,7.9696,5.13,10.7566666667,10.1256,8.6006,8.97453333332,11.148
277.41,9.62566666667,8.22293333333,7.0146,7.2148,4.3442,9.81426666668,9.43113333333,7.78653333333,8.09906666666,10.5747333333
277.79,9.7658,8.98526666668,7.55713333333,7.7424,4.94946666667,10.1762,10.4018666667,8.5228,8.71353333333,11.1072666667
278.16,8.47306666667,7.94346666667,6.643,6.99033333333,3.68346666667,9.13793333333,9.15553333333,7.85526666667,7.75513333333,10.1676666667
278.53,8.03713333333,7.16933333333,6.64873333333,6.7444,3.2016,8.76120000001,9.15006666666,7.85166666667,7.23513333333,10.1615333333
278.90,7.49773333332,6.548,6.08486666666,5.96026666667,2.5586,8.37633333333,8.63766666667,7.37306666667,6.4886,9.86053333335
279.27,8.01386666665,7.50713333334,6.81046666667,6.753,3.14333333333,9.00400000001,9.08473333335,7.9044,6.86239999999,10.0632666667
279.64,8.88320000001,8.13486666666,7.16933333333,7.41506666667,3.28473333333,9.56879999999,9.43719999999,8.48326666667,7.70633333333,10.5856666667
280.02,9.09933333335,8.58326666667,7.70453333333,7.58919999999,3.7726,9.71993333333,9.53319999999,8.18793333334,7.83640000001,10.8786666667
280.39,7.41606666667,6.82093333333,6.04413333333,6.30306666666,2.24806666667,8.88706666668,8.33613333333,6.90906666666,5.98346666666,9.34426666666
280.76,8.01913333333,7.24486666667,6.37493333333,6.725,2.47146666667,9.16993333332,9.00566666666,7.12799999999,6.31126666666,9.56793333334
281.13,7.31066666667,6.41,5.69253333333,6.06959999999,1.70206666667,8.71440000001,8.30066666668,6.59346666667,5.66126666667,9.07033333331
281.50,6.78466666667,6.0256,5.34373333333,5.5898,1.34873333333,8.52826666667,7.85640000001,6.43593333333,5.65646666667,8.61026666667
281.87,6.15806666667,5.39526666667,4.86653333334,5.23773333333,0.747399999998,8.24813333333,7.14966666666,5.61413333333,5.01906666667,8.3346
282.25,6.15413333334,5.31173333333,4.9026,5.04073333333,0.704666666667,8.06613333333,7.16420000001,5.24266666667,4.93226666667,8.11053333334
282.62,5.6898,5.1732,4.6278,4.62786666667,0.512133333331,7.59126666666,6.7236,4.73686666667,4.5662,7.72886666667
282.99,6.56653333333,6.15733333333,5.648,5.84353333333,1.50073333333,8.181,7.63986666666,5.67526666667,5.52533333333,8.41753333335
283.36,6.32206666667,5.57153333333,5.41006666667,5.31846666667,1.0778,7.67893333333,7.21213333333,5.17886666667,5.2486,8.30713333333
283.73,5.40786666667,4.83486666667,5.01033333333,4.8474,0.631399999999,6.75446666667,6.56633333333,4.3746,4.404,7.78326666667
284.10,4.85073333333,4.17126666667,4.4718,4.0148,-0.0491999999993,6.3166,5.83073333333,4.0684,3.85013333333,7.17299999999
284.47,6.33966666667,5.82733333333,5.99286666667,5.52413333333,1.58786666667,7.38386666667,7.27733333333,5.48073333333,5.46493333333,8.49886666667
284.85,6.05386666667,5.63506666667,5.87926666667,5.3132,1.38453333333,7.4112,7.28706666667,5.3636,5.61966666667,8.2878
285.22,6.2188,5.6428,5.89873333333,5.2738,1.21593333333,7.30293333333,7.37813333333,5.20606666667,5.4094,8.21746666667
285.59,6.75513333333,6.0512,6.51206666666,5.90026666667,1.64006666667,7.56953333333,7.94166666667,5.83373333333,5.64586666667,8.55733333333
285.96,7.39573333333,6.2226,6.7858,6.08553333333,2.01053333333,7.75666666667,8.15733333333,6.2262,5.86886666667,8.54713333332
286.33,7.37553333334,6.00833333333,6.5084,5.82833333333,1.8924,7.8072,7.95106666667,6.1414,5.7096,8.52319999999
286.70,8.27493333334,6.8718,7.20626666667,6.72786666667,2.7128,8.58086666667,8.95486666665,7.048,6.50846666668,9.34333333333
287.07,7.79246666666,6.36133333333,6.582,5.91606666667,1.97206666667,8.45126666666,8.37366666667,6.32813333333,5.73946666667,8.60186666666
287.44,7.71553333333,6.5044,6.546,5.98366666667,1.85246666667,8.52666666667,8.50026666667,6.30066666667,5.46306666667,8.42473333333
287.82,8.46886666667,7.29673333333,7.22413333334,6.75073333333,2.47426666667,9.473,9.55333333333,7.24706666666,5.91433333333,8.86593333333
288.19,8.45246666667,7.41553333333,7.00073333333,7.15446666667,2.13913333333,9.40100000001,9.49700000001,7.0698,5.95613333333,8.54453333333
288.56,7.92179999999,7.08113333333,6.4574,6.72086666667,1.34413333333,9.018,8.88633333333,6.60466666666,5.2332,8.0998
288.93,7.36720000001,6.616,5.9466,6.42146666667,1.12846666667,8.632,8.48806666666,6.24626666667,4.59626666667,7.55780000001
289.30,7.82320000001,7.15206666667,6.67846666666,7.09293333333,1.7406,9.14540000001,9.10606666667,7.05346666667,5.30493333333,8.17440000001
289.67,8.23626666667,7.45346666667,6.90673333333,7.42593333333,2.13186666667,9.62446666667,9.15633333334,7.13480000001,5.68746666667,8.47986666667
290.04,6.9216,6.62693333333,6.02146666667,6.79013333334,1.0234,8.84113333335,8.35919999999,6.24846666667,4.751,7.67026666667
290.41,7.0744,7.09053333333,6.37186666666,7.01786666667,0.936866666667,9.0208,8.60480000001,6.29120000001,4.68406666667,7.74873333333
290.78,6.76446666667,6.82553333332,6.37713333334,6.90286666667,0.668266666666,8.90373333334,8.31293333333,6.30406666667,4.54773333333,7.52646666667
291.15,7.05233333334,6.8534,6.5002,7.3284,0.868733333333,8.87946666665,8.67226666667,6.51633333333,4.9494,7.94553333335
291.52,7.09813333334,6.7928,6.54046666666,7.50506666667,0.846600000001,8.82386666667,8.59173333333,6.24339999999,4.99393333334,7.83079999999
291.89,6.91893333333,6.7452,6.60453333334,7.55233333333,0.645599999999,9.01713333333,8.3096,6.2072,5.06086666667,7.84186666667
292.26,7.60533333334,7.34793333333,7.74253333334,8.42373333334,1.72793333333,9.78173333332,9.41213333333,7.02393333333,6.01026666667,8.69366666667
292.64,7.84766666668,7.58366666666,8.03173333333,8.96566666665,2.22366666667,10.0545333333,9.94133333334,7.35760000001,6.32326666667,8.76040000001
293.01,8.23680000001,8.05419999999,8.35986666665,9.51833333333,2.1938,10.2142666667,10.0106666667,7.56626666666,6.48006666667,8.99213333333
293.38,8.01846666667,7.87986666666,7.93459999999,9.29480000001,1.70033333333,9.69346666666,9.68926666667,7.09906666666,6.00326666666,8.28713333332
293.75,7.35593333333,7.48626666667,7.19619999999,8.57926666667,0.899533333333,9.02053333333,9.29373333334,6.51099999999,5.48553333334,7.49066666666
294.12,8.04993333334,8.33546666666,8.09053333333,9.06153333334,1.783,9.57986666667,10.0448,7.299,6.22606666667,8.18846666666
294.49,8.24566666667,8.49900000001,8.22613333334,9.57893333333,2.04673333333,9.75826666667,10.3547333333,7.84786666666,6.81479999999,8.33913333333
294.86,8.13766666666,8.56653333333,7.82913333333,9.27013333333,1.62533333333,9.45833333334,10.2785333333,7.41166666667,6.64413333333,7.92313333332
295.23,8.56466666667,9.12953333333,8.53620000001,9.78380000001,2.19486666667,10.0302666667,10.7381333333,8.05006666666,6.95620000001,8.34666666668
295.60,8.47513333333,8.86493333333,8.08553333333,9.48713333332,1.94186666667,9.80173333332,10.6290666666,8.11613333334,6.906,8.08893333335
295.97,8.87593333332,9.21713333335,8.50553333333,9.68486666667,2.23193333333,9.67179999999,11.0884,8.25846666667,7.27093333333,8.24559999999
296.34,8.56593333333,8.88473333333,7.96333333333,9.20966666666,1.7636,9.18753333334,10.6798666667,7.82460000001,6.74866666667,7.76146666665
296.71,8.20960000001,8.65493333334,7.77660000001,8.692,1.48106666667,8.93633333333,10.5164,7.44286666667,6.59873333334,7.42113333334
297.08,8.26786666668,8.76713333334,8.07920000001,8.84626666667,1.70473333333,9.08986666666,10.8280666667,7.55553333333,6.84933333333,7.5372
297.45,7.98353333333,8.62846666665,7.81926666667,8.55226666667,1.59366666667,9.0602,10.6812,7.357,6.63626666666,7.3722
297.82,8.60700000001,9.29513333333,8.62833333333,9.33753333333,2.29493333333,9.78320000001,11.3809333333,8.03693333334,7.20326666667,7.97646666668
298.19,9.24040000001,9.85239999999,9.07753333333,9.95393333335,2.81673333334,10.289,11.8418,8.5454,7.75520000001,8.37326666666
298.56,9.16186666667,9.81173333334,9.05833333333,9.85566666667,2.77153333333,10.0627333333,11.7891333333,8.346,7.68673333333,8.11673333333
298.93,9.66546666665,10.1721333333,9.67493333333,10.513,3.31113333333,10.7552666667,12.4952666667,8.82086666667,8.23133333334,8.6202
299.30,9.47119999999,10.3086666667,9.55660000001,10.693,3.21526666667,10.5189333333,12.5648,8.5682,8.43686666667,8.35459999999
299.67,10.074,11.4646,10.5825333333,11.5892,4.08753333333,11.3906666667,13.2964,9.36699999999,9.458,9.10433333335
300.04,10.0191333333,11.7215333333,10.7570666667,11.9198666667,4.24366666666,11.718,13.5734,9.69193333333,9.82419999999,9.24273333334
300.41,9.51413333334,11.7899333333,10.5609333333,11.6720666667,3.85506666667,11.3646666666,13.2655333333,9.38546666666,9.75346666667,8.68160000001
300.78,9.84019999999,12.0370666666,11.0203333333,12.2258,4.125,11.536,13.4821333333,9.64046666666,10.1777333333,9.00873333334
301.15,10.2696,12.6739333333,11.4098,12.7796,4.634,11.8433333333,13.8506666667,10.2258666667,10.8924666667,9.45733333333
301.52,11.3988666667,13.7596666667,12.4772,13.8324666667,5.70126666667,12.7722,14.8962666667,11.2094666667,12.0474666667,10.2804666667
301.89,11.7418,14.2831333333,12.9745333333,14.0148666666,6.02873333333,12.7896,15.3271333333,11.3793333333,12.5466,10.6544666667
302.26,11.751,14.4060666667,13.2005333333,14.0258,5.90246666667,12.6588666667,15.5579333333,11.4424666667,12.7414,10.7390666667
302.63,12.5664,15.4334666667,14.2832,15.0184666667,6.8706,13.6428666667,16.4291333333,12.3343333333,13.8189333333,11.9261333333
303.00,12.1899333333,15.5143333333,14.2375333333,14.7862666667,6.57173333333,13.4493333333,15.9966,12.2568666667,13.7026,11.5532666667
303.37,12.4423333333,15.7058,14.4026,14.7974,6.712,13.4486,16.1913333333,12.5159333333,13.9063333333,11.7260666667
303.74,12.6237333334,15.8764666667,14.5943333333,15.0334666667,6.6842,13.4701333333,16.491,12.6098666667,13.9690666667,11.8512
304.10,12.8593333333,16.1086666667,14.7558666667,15.2544,6.94913333333,13.703,16.7434666667,12.7302,14.1841333333,12.0781333333
304.47,13.1413333333,16.4763333334,15.0724,15.8302666667,7.1382,14.0876666667,17.1399333333,13.1902666667,14.3949333333,12.5265333333
304.84,13.4242,17.0742,15.3840666667,16.0210666667,7.32446666666,14.2538,17.4208,13.3893333334,14.6912,12.6229333333
305.21,13.6044,17.1665333334,15.5050666667,15.815,7.22286666667,14.3472,17.6523333333,13.3510666667,14.6602666667,12.4886
