wavelength,Back_IncPerf,Belly_IncPerf,Breast_IncPerf,Crissum_IncPerf,Crown_IncPerf,DorTail_IncPerf,Patch10_IncPerf,Patch11_IncPerf,Rump_IncPerf,Throat_IncPerf,WingTip_IncPerf
770.69,21.981,37.3776666667,29.076,28.097,19.6536666667,20.0373333333,6.21533333333,31.6095,16.248,21.8816666667,15.3113333333
771.00,21.5753333333,37.387,28.9923333333,27.7993333333,19.5916666667,19.879,6.20966666667,31.4575,15.9983333333,21.8626666667,15.1646666667
771.32,21.441,37.1906666667,28.7776666667,27.671,19.3303333333,19.767,6.11333333333,31.6375,15.9676666667,22.096,15.2256666667
771.63,21.8086666667,37.323,28.5313333333,27.8663333333,19.149,19.5923333333,6.17633333333,32.114,15.898,22.0006666667,14.7163333333
771.94,22.0576666667,36.8026666667,28.3383333333,27.561,19.2463333333,19.605,6.101,32.683,15.9713333333,22.1026666667,14.2963333333
772.25,22.1406666667,36.433,28.493,27.2866666667,19.4533333333,19.2853333333,5.497,32.272,15.8953333333,22.1253333333,13.895
772.56,22.01,36.4906666667,28.6046666667,27.2203333333,19.614,19.132,5.53733333333,32.4075,15.8656666667,22.134,13.828
772.87,22.086,36.5493333333,28.2666666667,26.792,19.294,18.8546666667,5.53733333333,32.188,16.0,21.8196666667,14.1333333333
773.18,22.2273333333,36.8206666667,28.3536666667,26.4373333333,19.2273333333,18.442,5.68633333333,31.621,16.148,22.0546666667,14.6716666667
773.50,22.2276666667,36.6173333333,28.415,26.5746666667,19.0066666667,18.198,5.807,31.5565,16.4843333333,22.18,14.7546666667
