wavelength,Back_MelNigf,Belly_MelNigf,Breast_MelNigf,Crissum_MelNigf,Crown_MelNigf,DorTail_MelNigf,Patch10_MelNigf,Rump_MelNigf,Throat_MelNigf,WingTip_MelNigf
397.48,8.38333333333,9.15533333333,6.94246666667,10.6496666667,5.6312,5.95973333334,24.8332666667,10.3722666667,7.25793333333,8.71179999999
397.84,8.38320000001,9.15390000001,6.92986666667,10.6775333333,5.617,5.94686666667,24.8860666667,10.3872,7.25933333334,8.69093333333
398.20,8.41706666666,9.16906666666,6.94766666667,10.7008666667,5.62006666667,5.96833333333,24.9902666667,10.4253333333,7.28426666667,8.71339999999
398.56,8.37573333333,9.14243333333,6.89706666667,10.6703333333,5.60173333333,5.9562,24.9363333333,10.3712666667,7.23826666667,8.66873333333
398.92,8.37573333333,9.15566666666,6.9136,10.7133333333,5.60353333333,5.96486666667,24.9793333333,10.3710666667,7.25226666667,8.6728
399.28,8.47133333333,9.24543333333,7.01846666667,10.8046666667,5.667,6.03633333333,25.0857333334,10.4524,7.33213333333,8.75619999999
399.64,8.47013333333,9.2498,7.03193333333,10.7983333333,5.6514,6.03413333333,25.1155333333,10.4772,7.33899999999,8.76033333334
400.00,8.43299999999,9.2021,6.99253333333,10.7608666667,5.61413333333,5.9922,25.1149333333,10.4356666667,7.30846666667,8.71546666667
400.36,8.43426666667,9.19079999999,6.9892,10.7828666667,5.61493333333,5.99006666667,25.1766,10.4364666667,7.31666666666,8.69793333334
400.72,8.47433333333,9.22929999999,7.0468,10.8384666667,5.67066666667,6.02986666667,25.2544666667,10.4725333333,7.33813333334,8.7526
401.08,8.47393333334,9.23749999999,7.04093333333,10.8314,5.63486666667,6.01293333333,25.2634666667,10.4712666667,7.34586666667,8.75246666666
401.44,8.49686666666,9.25969999999,7.05446666667,10.847,5.66686666667,6.02366666667,25.2798,10.4736,7.36826666667,8.75713333333
401.80,8.50126666666,9.29423333333,7.0732,10.8598,5.703,6.03226666667,25.33,10.4945333333,7.38326666667,8.78393333333
402.16,8.55673333333,9.33899999999,7.132,10.9232666667,5.75446666667,6.0802,25.4168666667,10.558,7.44919999999,8.83113333333
402.52,8.61339999999,9.38346666667,7.17566666667,10.9881333333,5.80266666667,6.11426666667,25.5086666667,10.616,7.50146666666,8.87146666666
402.88,8.60373333334,9.36286666666,7.1492,10.9597333333,5.79773333333,6.0898,25.5047333333,10.6054,7.49620000001,8.84733333333
403.24,8.52986666667,9.3035,7.07806666666,10.9120666667,5.72913333333,6.04193333333,25.5082666667,10.5486,7.43366666667,8.76779999999
403.60,8.54153333334,9.32583333333,7.08153333333,10.9484666667,5.76453333333,6.05766666667,25.5774,10.5551333333,7.44773333334,8.80746666666
403.95,8.62833333333,9.42700000001,7.196,11.0567333333,5.87206666667,6.1502,25.7167333333,10.6694,7.53653333333,8.90706666667
404.31,8.65233333333,9.46706666667,7.19553333334,11.0696,5.89046666667,6.1562,25.7510666666,10.6821333333,7.54173333333,8.93579999999
404.67,8.6354,9.46063333334,7.1764,11.0652,5.87253333334,6.13853333333,25.7562666667,10.6831333333,7.53873333333,8.90806666666
405.03,8.66253333334,9.4821,7.21666666667,11.131,5.9344,6.17593333333,25.8100666667,10.7134,7.57813333333,8.94013333334
405.39,8.65939999999,9.48626666666,7.231,11.1713333333,5.9412,6.16673333333,25.88,10.7457333333,7.56386666666,8.9486
405.75,8.66219999999,9.47056666667,7.2404,11.1815333333,5.93493333333,6.1546,25.8998,10.7474,7.55293333333,8.93426666667
406.11,8.61686666667,9.44666666665,7.19246666667,11.1423333333,5.89113333333,6.08753333333,25.8607333333,10.7081333333,7.49946666667,8.89526666667
406.47,8.65360000001,9.48713333335,7.24553333333,11.1902666667,5.91833333333,6.10373333333,25.9582666667,10.7674,7.53266666667,8.94279999999
406.83,8.69493333333,9.51606666665,7.28726666667,11.2598,5.9588,6.13566666667,26.0446666667,10.8091333333,7.55793333333,8.98286666667
407.19,8.69966666667,9.51136666667,7.27993333333,11.2886666667,5.96606666666,6.1178,26.0855333333,10.807,7.5636,9.0
407.55,8.71193333334,9.50926666667,7.28613333334,11.3024666667,5.95033333333,6.11366666667,26.1150666667,10.8334666667,7.56226666668,8.98813333334
407.90,8.69273333334,9.48633333335,7.24033333333,11.2788666667,5.91906666667,6.085,26.1398666666,10.8284666667,7.55253333333,8.96946666667
408.26,8.71480000001,9.51153333333,7.29093333333,11.3332,5.94026666667,6.10506666667,26.1883333333,10.8654666667,7.57386666667,8.99106666667
408.62,8.6896,9.49573333333,7.2664,11.3252666667,5.91133333333,6.06673333333,26.2044666667,10.836,7.55426666667,8.96693333334
408.98,8.69120000001,9.47253333333,7.25326666667,11.3201333333,5.88333333333,6.03786666667,26.2343333333,10.8307333333,7.5328,8.95506666666
409.34,8.68533333333,9.4704,7.2518,11.3248,5.8702,6.03933333333,26.2394,10.8256,7.5216,8.93913333334
409.70,8.69333333333,9.5019,7.25833333333,11.3658,5.89333333333,6.06593333333,26.2898666667,10.8573333333,7.5544,8.9542
410.06,8.75139999999,9.55916666668,7.31053333333,11.4428666667,5.95213333333,6.139,26.3710666667,10.9170666667,7.6114,9.00633333334
410.42,8.68926666667,9.49653333333,7.23553333333,11.3888,5.90206666666,6.09806666667,26.3277333333,10.8478666667,7.55986666667,8.94173333334
410.77,8.69026666667,9.49946666666,7.22466666667,11.379,5.89006666667,6.08593333333,26.3228,10.8296,7.54846666667,8.92726666667
411.13,8.73626666667,9.54970000001,7.2614,11.4152,5.9294,6.1016,26.4084666667,10.8866666667,7.58986666667,8.94766666666
411.49,8.75833333333,9.55973333333,7.2724,11.4279333333,5.93386666667,6.09453333333,26.4574666667,10.8936666667,7.60426666667,8.95946666667
411.85,8.74353333334,9.55290000001,7.26693333333,11.4192,5.91133333333,6.07306666666,26.4728666667,10.8626666667,7.58699999999,8.93026666667
412.21,8.69426666666,9.49423333333,7.201,11.3683333333,5.83913333333,6.01266666667,26.4528,10.8034666667,7.5372,8.87306666667
412.57,8.74773333334,9.52400000001,7.22726666667,11.4117333333,5.8724,6.03926666667,26.5092666667,10.8452666667,7.567,8.90893333333
412.92,8.70626666667,9.53446666666,7.21046666667,11.3798666667,5.84993333333,6.02886666667,26.4875333333,10.8332,7.5496,8.88000000001
413.28,8.70893333333,9.55713333332,7.20706666667,11.3635333333,5.86553333333,6.0312,26.5268,10.8374,7.5766,8.88906666667
413.64,8.70446666666,9.54743333333,7.18906666667,11.3563333334,5.82773333334,5.99,26.5553333333,10.8134,7.5544,8.87493333334
414.00,8.65779999999,9.50463333333,7.15,11.3123333333,5.7768,5.94706666667,26.5494666667,10.7776,7.5134,8.8352
414.36,8.68833333332,9.52580000001,7.18733333333,11.362,5.80373333333,5.97766666667,26.591,10.8181333333,7.54933333333,8.86199999999
414.72,8.67453333333,9.51016666667,7.18786666667,11.3627333333,5.78806666667,5.96393333333,26.6592666667,10.8205333333,7.54246666667,8.85720000001
415.07,8.69933333334,9.5263,7.22093333333,11.3990666667,5.80406666667,5.9952,26.6994666667,10.8546,7.54566666666,8.89046666667
415.43,8.70593333333,9.54166666667,7.21933333334,11.4255333333,5.81313333334,6.0048,26.7668,10.8905333333,7.56020000001,8.8958
415.79,8.738,9.58699999999,7.25726666666,11.4798666667,5.8434,6.02193333333,26.8132666667,10.9350666667,7.59226666666,8.933
416.15,8.76993333333,9.6242,7.28066666667,11.5068666667,5.87326666667,6.06346666667,26.8766,10.9686666667,7.62120000001,8.97106666667
416.51,8.74773333333,9.61046666667,7.26126666667,11.4885333333,5.84806666667,6.0512,26.9194666667,10.9615333333,7.61339999999,8.94686666667
416.86,8.82373333333,9.66053333333,7.32,11.5628666667,5.89706666666,6.1002,27.0248666667,11.0247333333,7.67739999999,8.99893333333
417.22,8.80646666667,9.65060000001,7.31006666667,11.5584666666,5.86713333333,6.0964,27.0217333333,11.0182666667,7.66819999999,8.98799999999
417.58,8.797,9.65606666667,7.3264,11.5558666667,5.87593333333,6.1198,27.0415333333,11.0469333333,7.67819999999,9.00833333334
417.94,8.81493333333,9.68196666667,7.34413333333,11.5798,5.88873333333,6.13,27.1074666667,11.0584666667,7.69760000001,9.03520000001
418.29,8.81460000001,9.68566666667,7.3352,11.5801333333,5.869,6.11613333333,27.1362,11.0522,7.68986666666,9.03213333333
418.65,8.828,9.70633333333,7.3232,11.5894666667,5.86913333333,6.11973333333,27.1742,11.0722666667,7.70306666666,9.04020000001
419.01,8.82146666667,9.7132,7.3284,11.5761333333,5.87053333333,6.12193333333,27.1806,11.07,7.71966666666,9.04006666667
419.37,8.82246666666,9.71509999998,7.33946666667,11.5768666667,5.86786666667,6.1258,27.1956666667,11.0646666667,7.7224,9.04566666667
419.73,8.8168,9.69339999999,7.3358,11.5712,5.86073333333,6.12546666667,27.2284666667,11.0535333333,7.7242,9.0488
420.08,8.81393333333,9.69579999999,7.3374,11.5853333333,5.86653333333,6.13326666667,27.2594,11.067,7.72826666667,9.04460000001
420.44,8.80446666667,9.6912,7.33066666667,11.5839333333,5.85686666667,6.1214,27.2836666666,11.0630666667,7.71873333334,9.04173333333
420.80,8.76933333333,9.65603333334,7.30666666667,11.5654666667,5.82413333334,6.09293333333,27.2895333333,11.0383333333,7.69213333333,9.02013333333
421.16,8.79106666667,9.66843333335,7.32306666667,11.5882,5.83466666667,6.09266666667,27.3388,11.0538666667,7.69640000001,9.02953333334
421.51,8.8122,9.67920000001,7.33113333333,11.6086,5.83813333333,6.0926,27.3806666666,11.0572666667,7.70453333333,9.03066666666
421.87,8.81899999999,9.67726666666,7.33993333333,11.6166,5.8428,6.09813333333,27.4059333333,11.0585333333,7.7066,9.02639999999
422.23,8.82566666666,9.68503333333,7.34953333333,11.6234666667,5.84386666667,6.1018,27.4656666667,11.0802666667,7.71566666666,9.03179999999
422.58,8.83480000001,9.68466666667,7.36526666667,11.6318666667,5.8552,6.11046666667,27.4938,11.0862,7.71853333334,9.04026666666
422.94,8.82653333332,9.66033333333,7.33706666667,11.6267333333,5.82566666667,6.09326666667,27.5094666666,11.07,7.6926,9.02026666666
423.30,8.81940000001,9.65303333334,7.329,11.6298,5.81973333333,6.09366666667,27.5242,11.0704666667,7.68553333334,9.01046666667
423.66,8.81939999999,9.65126666667,7.3266,11.63,5.81426666667,6.09546666667,27.5252666667,11.0787333333,7.67653333333,8.99733333333
424.01,8.81993333333,9.65443333332,7.33786666667,11.6396,5.8088,6.0802,27.5706,11.0753333333,7.67766666666,9.00213333333
424.37,8.83520000001,9.66746666667,7.3588,11.6665333333,5.8216,6.09526666667,27.5837333334,11.0902666667,7.68953333334,9.01679999999
424.73,8.85873333333,9.69716666668,7.36626666667,11.6944666666,5.84033333333,6.108,27.6239333333,11.1131333333,7.70173333334,9.03100000001
425.08,8.85986666667,9.70169999999,7.37006666667,11.7082,5.8462,6.11686666667,27.6484666667,11.1206,7.7098,9.03906666667
425.44,8.85953333334,9.69199999999,7.36286666666,11.7193333333,5.852,6.10946666667,27.6628,11.1208,7.70486666666,9.03973333334
425.80,8.86526666667,9.69653333333,7.35893333333,11.7404,5.86133333333,6.11093333333,27.6805333333,11.1304666667,7.71586666667,9.04073333333
426.16,8.87566666666,9.70173333333,7.35446666667,11.7541333333,5.87113333334,6.1132,27.6817333333,11.1285333333,7.71226666667,9.03000000001
426.51,8.87440000001,9.70306666667,7.3554,11.7649333333,5.86493333333,6.10786666667,27.7026666666,11.1344,7.71580000001,9.02
426.87,8.90293333333,9.74980000001,7.39933333333,11.8064,5.90126666667,6.1294,27.7710666667,11.1767333333,7.74486666667,9.05586666666
427.23,8.93553333333,9.78370000001,7.41386666667,11.8448,5.92793333333,6.14273333333,27.8404,11.2076,7.76366666667,9.07626666666
427.58,8.95413333333,9.80743333332,7.4208,11.8644,5.94473333333,6.15153333333,27.8962666667,11.2218,7.77213333333,9.08959999999
427.94,8.9672,9.82503333334,7.41193333333,11.886,5.96326666667,6.158,27.9102666667,11.2486,7.78513333333,9.09473333334
428.30,8.96993333334,9.83309999999,7.4086,11.8998666667,5.9618,6.1492,27.9612666667,11.2508,7.78526666667,9.09540000001
428.65,8.97066666667,9.841,7.41806666667,11.9004,5.96593333333,6.13553333333,28.0087333333,11.2712666667,7.78460000001,9.1024
429.01,8.96906666668,9.83509999999,7.40826666667,11.9049333333,5.96526666667,6.1164,28.0468,11.2708,7.78986666666,9.09893333333
429.37,8.97100000001,9.8456,7.40953333333,11.9143333333,5.95213333333,6.11166666666,28.1129333334,11.2740666667,7.79586666667,9.10040000001
429.72,8.9736,9.86266666667,7.40486666667,11.9122666667,5.9422,6.10486666667,28.1666666667,11.2882666667,7.7906,9.09926666666
430.08,8.99259999999,9.87486666668,7.42866666667,11.9516,5.9684,6.1214,28.239,11.3132666667,7.8284,9.1342
430.44,9.01273333333,9.90510000001,7.44726666667,12.0030666667,5.9898,6.14346666666,28.3152666667,11.3481333333,7.8562,9.17393333333
430.79,8.98680000001,9.88856666666,7.41046666667,11.9974666667,5.97186666667,6.1242,28.3376666667,11.333,7.83766666666,9.14726666667
431.15,8.98953333334,9.89056666666,7.41573333333,12.0031333333,5.97426666667,6.13313333333,28.3565333333,11.3317333333,7.84533333334,9.15593333333
431.50,9.02866666667,9.93313333333,7.46126666667,12.0616666667,6.0018,6.1632,28.4424666667,11.3776,7.88399999999,9.18793333334
431.86,9.05486666667,9.94129999999,7.49026666667,12.0796666667,6.00813333333,6.18633333334,28.5043333333,11.3955333333,7.90726666666,9.20093333333
432.22,9.08086666666,9.94783333334,7.49793333333,12.0938,6.02126666667,6.20226666667,28.5615333333,11.4206666667,7.9202,9.19446666666
432.57,9.10386666666,9.95746666668,7.51,12.1212666667,6.0392,6.23233333333,28.5956,11.4392666667,7.94993333334,9.21453333334
432.93,9.12460000001,9.96216666666,7.51746666667,12.1389333334,6.0414,6.24846666667,28.6482666667,11.4563333333,7.95073333334,9.21493333334
433.29,9.15200000001,9.98289999999,7.54113333333,12.1581333334,6.05413333333,6.27186666667,28.6944666666,11.4731333333,7.96240000001,9.22926666667
433.64,9.16826666667,9.99506666667,7.56066666667,12.1782666667,6.06846666667,6.27933333333,28.7523333333,11.4961333333,7.97413333333,9.24513333334
434.00,9.1578,9.98916666665,7.54613333334,12.1616666667,6.0494,6.2604,28.7574666667,11.4862666667,7.95806666667,9.23139999999
434.35,9.17346666666,10.0041,7.56126666667,12.1664666667,6.05713333333,6.25986666666,28.7717333333,11.4884,7.9662,9.21873333333
434.71,9.21860000001,10.0386666667,7.60386666667,12.2130666667,6.09446666667,6.29313333333,28.8344,11.5296666667,8.01246666667,9.25946666666
435.07,9.24719999999,10.0602,7.6298,12.2488666667,6.11293333333,6.30273333333,28.9057333333,11.5526,8.03700000001,9.28153333333
435.42,9.24046666666,10.0395,7.6072,12.2444,6.10293333333,6.28873333333,28.9012,11.5486666667,8.02213333334,9.27613333333
435.78,9.26753333333,10.0671333334,7.623,12.268,6.11893333333,6.28726666667,28.9256,11.5603333333,8.0344,9.28786666667
436.13,9.27513333334,10.0864666667,7.63646666667,12.2937333333,6.1258,6.28486666667,28.9670666666,11.5768666667,8.04806666667,9.32093333333
436.49,9.26000000001,10.0885,7.62253333334,12.2866,6.10513333333,6.2574,28.9755333333,11.5504666667,8.01506666666,9.29706666667
436.84,9.27173333333,10.1044,7.63273333334,12.3002,6.11593333333,6.26686666667,28.989,11.5587333333,8.03020000001,9.30886666666
437.20,9.27293333334,10.1201333333,7.6324,12.3096666667,6.12313333333,6.2648,29.0424666667,11.5846,8.04573333333,9.31186666666
437.56,9.27459999999,10.122,7.63293333333,12.3365333334,6.118,6.2762,29.0792,11.5900666667,8.05133333333,9.31893333333
437.91,9.306,10.1616666666,7.65946666667,12.3807333333,6.1508,6.29286666667,29.1612666667,11.6239333333,8.07413333333,9.35139999999
438.27,9.29286666667,10.1534,7.6414,12.3883333333,6.14153333334,6.27933333333,29.2087333333,11.635,8.06479999999,9.35513333333
438.62,9.25980000001,10.1219666667,7.60533333333,12.3582,6.09446666667,6.24126666667,29.2214,11.5996666667,8.02653333334,9.32180000001
438.98,9.25326666667,10.1039,7.584,12.343,6.0726,6.22713333333,29.2203333333,11.5975333333,8.00473333334,9.30826666667
439.33,9.23733333333,10.1043,7.57693333333,12.3338,6.0564,6.2098,29.2286666667,11.5827333333,8.00220000001,9.30246666667
439.69,9.21480000001,10.0848666667,7.5624,12.3296666667,6.0408,6.20193333334,29.2676666667,11.5786666667,7.98360000001,9.29793333333
440.04,9.2126,10.085,7.55906666667,12.3358,6.043,6.20246666667,29.2842666667,11.5792,7.97879999999,9.28639999999
440.40,9.21493333333,10.0766,7.56386666667,12.3482,6.04406666667,6.2096,29.3084,11.5900666667,7.98726666667,9.29559999999
440.75,9.20206666667,10.0825333333,7.56006666667,12.3498,6.0394,6.1938,29.3448,11.5886,7.97706666666,9.29306666666
441.11,9.19306666667,10.0693666667,7.54573333334,12.3514,6.0296,6.17966666667,29.3340666667,11.5720666667,7.96273333333,9.28586666667
441.47,9.18226666667,10.0615,7.5326,12.3371333333,6.0192,6.16093333334,29.3389333333,11.5706,7.94253333333,9.2708
441.82,9.17553333334,10.0547,7.52413333333,12.3389333333,6.00433333333,6.1628,29.3438666667,11.5653333333,7.93599999999,9.26426666667
442.18,9.17406666667,10.0517333333,7.52193333333,12.3323333333,6.00906666667,6.1686,29.3404666667,11.5513333333,7.93466666666,9.26713333334
442.53,9.18006666667,10.0580333334,7.536,12.3427333333,6.0312,6.1834,29.3629333333,11.5708,7.95006666668,9.27793333333
442.89,9.18913333333,10.0771,7.5564,12.3654666667,6.05186666667,6.19173333333,29.4052,11.5757333333,7.96273333334,9.29433333334
443.24,9.2148,10.0939333333,7.57073333333,12.3875333333,6.0722,6.20393333333,29.4850666667,11.6038,7.97300000001,9.31633333333
443.60,9.23160000001,10.1031333333,7.57373333333,12.4038666667,6.07273333333,6.20473333333,29.5066,11.6114,7.98426666667,9.32513333333
443.95,9.25080000001,10.1252666667,7.58973333333,12.421,6.07966666667,6.23193333333,29.5673333333,11.6317333333,8.0154,9.34933333334
444.31,9.2718,10.1458666667,7.60266666667,12.4446666667,6.08686666667,6.23826666667,29.6403333333,11.6556666667,8.03633333333,9.36140000001
444.66,9.29446666667,10.1590666667,7.6248,12.4654,6.09886666667,6.25413333333,29.6762666667,11.6773333333,8.05986666666,9.37653333333
445.02,9.33866666667,10.2050666667,7.66453333333,12.5053333333,6.12786666667,6.2976,29.7696,11.7176,8.09639999999,9.40686666666
445.37,9.36226666667,10.2275,7.68513333333,12.5336,6.14386666667,6.31986666667,29.8166,11.7372666667,8.11540000001,9.43619999999
445.72,9.36446666667,10.2328666667,7.69373333333,12.5381333333,6.14946666667,6.3194,29.8476666667,11.754,8.11779999999,9.44593333333
446.08,9.37793333333,10.2384,7.7036,12.5528666667,6.14573333333,6.3256,29.8842666667,11.7706666667,8.12013333333,9.45319999999
446.43,9.3764,10.2408,7.7,12.5550666667,6.1396,6.31973333333,29.8878,11.7602666667,8.10666666666,9.4526
446.79,9.36433333333,10.2398333333,7.69913333333,12.5568666667,6.13833333333,6.31553333333,29.9018666667,11.7674,8.10933333333,9.4528
447.14,9.35226666667,10.2374333333,7.69473333333,12.5589333333,6.13486666667,6.31253333334,29.901,11.7557333333,8.10313333333,9.44333333334
447.50,9.34900000001,10.2379333333,7.69873333333,12.5592,6.14973333333,6.31866666667,29.9330666667,11.7674666667,8.10193333332,9.44646666667
447.85,9.35593333333,10.2410666667,7.70346666667,12.5654666667,6.15926666667,6.31373333333,29.952,11.7662666667,8.09586666667,9.45726666667
448.21,9.35980000001,10.2491333333,7.704,12.5629333333,6.16786666667,6.3198,29.953,11.7733333333,8.09333333334,9.45553333333
448.56,9.36906666667,10.2662333333,7.7026,12.5730666667,6.17606666667,6.32346666667,29.9746,11.7822,8.09199999999,9.46806666666
448.92,9.3464,10.2404,7.67933333333,12.5608666667,6.15886666667,6.29446666667,29.9436666667,11.7660666667,8.06093333334,9.45433333334
