wavelength,Back_LoxNocm,Belly_LoxNocm,Breast_LoxNocm,Crissum_LoxNocm,Crown_LoxNocm,DorTail_LoxNocm,Rump_LoxNocm,Throat_LoxNocm,WingTip_LoxNocm
756.93,6.67286666667,9.67373333334,8.14466666667,21.3415333333,6.12653333333,10.9398,7.897,21.0153333333,11.7084666667
757.24,6.4802,9.42226666667,7.9656,21.1903333333,5.882,10.7334666667,7.6717,20.9156,11.5652666667
757.56,6.54796666667,9.55133333334,8.07726666667,21.2614,6.07573333333,10.9108666667,7.64803333334,21.0875333334,11.6978
757.87,6.47673333333,9.5176,8.01306666667,21.1638,6.11853333333,10.936,7.49483333334,21.094,11.6708
758.18,6.7913,9.8406,8.25066666666,21.3324666667,6.51533333333,11.2671333333,7.83783333333,21.2773333333,12.011
758.50,6.93256666667,9.9694,8.40053333333,21.416,6.57306666666,11.4018,7.95653333333,21.3120666667,12.011
758.81,7.1838,10.1815333333,8.60966666667,21.6632,6.8856,11.6864666667,8.21216666667,21.4278,12.3112
759.13,7.25856666667,10.3226,8.60613333333,21.6198666667,6.99226666667,11.7454666667,8.32983333333,21.3727333333,12.3966666667
759.44,7.35403333334,10.2883333333,8.54793333334,21.6640666667,7.0064,11.7938666667,8.33276666667,21.3185333333,12.5292666667
759.75,7.42866666667,10.3864666667,8.60999999999,21.5657333333,7.09386666666,11.841,8.30509999999,21.4367333333,12.6258
760.07,7.5403,10.4606,8.63579999999,21.5791333333,7.11233333333,11.8414666667,8.35653333334,21.5492666667,12.6004
760.38,7.7203,10.6188,8.8308,21.7057333333,7.21313333333,12.0053333333,8.55360000001,21.6784,12.6574666667
760.69,7.91189999999,10.8946666667,8.98046666667,21.9182666667,7.43673333333,12.1333333333,8.7865,21.9029333333,12.8839333333
761.01,7.98796666666,10.9512666667,9.00013333333,22.0110666667,7.3826,12.16,8.90733333334,21.9773333333,12.996
761.32,7.98496666667,10.9206666667,9.0304,21.9644,7.31006666667,12.1079333333,8.92369999999,21.8758,12.9519333333
761.63,7.72663333333,10.7580666667,8.8598,21.7499333333,7.0434,11.8626666667,8.72896666666,21.7518,12.665
761.94,7.77083333334,10.7833333333,8.89333333334,21.7666666667,7.17333333333,11.94,8.73166666667,21.8216666667,12.7966666667
762.26,7.87096666667,10.9984,9.04153333333,21.9791333333,7.23073333333,12.077,8.8943,22.1267333333,12.9070666667
762.57,7.5162,10.5692666667,8.77053333334,21.7410666667,6.83793333333,11.6560666667,8.45830000001,21.9231333333,12.5516666667
762.88,7.21863333333,10.3423333333,8.48553333333,21.5130666667,6.5122,11.4114666667,8.20313333333,21.7673333334,12.3233333333
763.20,7.25423333333,10.3206666667,8.57266666667,21.6019333333,6.52046666666,11.4572,8.27730000001,21.7762666666,12.3356666667
763.51,7.10806666667,10.1836666667,8.50706666667,21.5689333333,6.401,11.2538,8.09896666667,21.7652666667,12.2237333333
763.82,7.04323333333,10.1024666667,8.46986666666,21.5513333333,6.40593333333,11.169,8.0059,21.7503333333,12.2902666666
764.14,7.0165,10.0660666667,8.50526666667,21.5890666667,6.395,11.1962666667,8.00483333333,21.6961333333,12.2256
764.45,6.99866666667,10.1048,8.60686666667,21.6104666667,6.38406666667,11.2930666667,8.03636666667,21.7472666666,12.323
764.76,7.1375,10.2944,8.85126666667,21.7568,6.5448,11.4639333333,8.16910000001,21.9505333334,12.551
765.07,7.3965,10.4860666667,9.13433333333,22.009,6.76666666667,11.7877333333,8.36556666667,22.2142,12.7664666667
765.39,7.32073333333,10.4448666667,9.10606666666,21.9987333333,6.62406666667,11.7479333333,8.24366666667,22.2336,12.6936666667
765.70,7.10206666666,10.1805333333,8.95233333334,21.7704,6.4296,11.5432,8.05453333333,21.9409333333,12.5541333333
766.01,7.2429,10.4016,9.12946666666,22.0051333333,6.48446666667,11.8046666667,8.25316666667,22.1095333333,12.7675333333
766.32,7.44623333333,10.516,9.32180000001,22.1521333333,6.67273333333,11.9767333333,8.44923333332,22.3545333333,12.9865333333
766.64,7.26486666667,10.4744,9.21286666666,22.0068,6.589,11.8073333334,8.33436666667,22.2648,12.8989333333
766.95,7.22110000001,10.4156,9.16680000001,21.8744,6.57706666667,11.9094666667,8.28179999999,22.1216,12.9768
767.26,7.48450000001,10.6667333334,9.42360000001,21.9402666667,6.6734,12.0789333333,8.4502,22.1658,13.1236
767.57,7.81279999999,10.8811333333,9.58066666667,22.2708666667,6.82693333333,12.3604666667,8.55933333334,22.5206,13.4064
767.88,8.01613333333,10.8635333333,9.578,22.2192,7.04053333333,12.4072,8.64336666667,22.5518666667,13.2055333333
768.20,7.43493333333,10.3202666667,8.87393333333,21.7894,6.469,11.9795333333,8.1531,22.1121333333,12.6301333333
768.51,7.30500000001,10.3436666667,8.86313333333,21.9198,6.53986666667,11.9612,8.16796666667,22.0594666667,12.7364666667
768.82,7.34983333333,10.3480666667,9.00066666667,22.0254,6.57433333333,12.0754,8.36749999999,22.1098,12.8664666667
769.13,7.28153333333,10.34,8.79593333333,21.8340666667,6.36333333333,12.063,8.20006666668,22.0614666666,12.6832666666
769.44,7.24846666667,10.295,8.59653333333,21.6928,6.4186,11.8444666667,8.20383333334,21.9877333333,12.6108666667
769.76,7.35313333333,10.3954,8.69279999999,21.7279333333,6.46953333333,11.9124,8.133,21.9952666667,12.4778666667
770.07,7.79166666666,10.6975333333,9.07953333333,22.064,6.83806666667,12.2612666667,8.45346666667,22.3785333333,12.8188
770.38,7.88423333333,10.9096666667,9.22113333332,22.2871333333,7.01246666667,12.3452,8.73003333333,22.5370666667,12.9004
770.69,7.5378,10.56,8.83559999999,21.9022,6.67853333333,12.0888,8.4918,22.3466,12.4324666667
771.00,7.32496666667,10.4945333333,8.72206666667,21.516,6.5564,11.8706,8.32440000001,22.1597333334,12.1448
771.32,6.69246666667,9.96833333335,8.19213333334,20.8851333333,5.85113333333,11.1917333333,7.65143333334,21.5738,11.6630666667
771.63,6.98013333334,10.1155333333,8.4384,20.9498666667,6.11873333333,11.4187333333,7.84313333334,21.6804666667,11.8813333333
771.94,6.78356666667,9.76466666666,8.10339999999,20.563,5.8452,11.1612666667,7.65423333334,21.3936666667,11.6228
772.25,7.25633333333,10.2296666667,8.49160000001,20.9124,6.39673333333,11.6479333333,8.17516666667,21.8093333333,12.0452
772.56,7.28976666667,10.0720666667,8.50593333333,20.9541333333,6.4784,11.5161333333,8.09786666667,21.8486666667,12.103
772.87,7.68810000001,10.3451333333,8.88773333333,21.3238666667,6.9308,12.1208666667,8.412,22.164,12.3978
773.18,7.74196666666,10.3021333333,8.88453333333,21.4916,6.98166666667,12.1631333333,8.55189999999,22.234,12.4621333333
773.50,7.47276666666,9.95939999999,8.61313333334,21.2457333333,6.58873333333,11.9741333334,8.25306666668,21.8750666667,12.1233333333
773.81,7.28426666666,9.80233333334,8.68899999999,21.2350666667,6.39646666667,12.0026,8.14053333332,22.0059333334,11.996
774.12,7.24876666667,9.96813333333,8.79393333334,21.6037333333,6.50226666667,12.0954,8.14456666668,22.3250666667,12.2495333333
774.43,7.37836666666,10.0237333333,9.05333333335,21.9306666667,6.68026666667,12.3220666667,8.51886666667,22.6659333333,12.6558666667
774.74,7.88286666667,10.6861333333,9.78873333333,22.7858666667,7.32153333333,12.9972,9.24989999999,23.6036,13.2397333333
775.05,7.7637,10.7972,9.68419999999,22.7908,7.20033333333,12.7680666667,9.10706666666,23.4920666667,13.1552666667
775.36,7.71406666667,10.6759333333,9.64606666667,22.8733333333,7.03813333333,12.6079333333,8.86936666665,23.5421333333,13.1423333333
775.67,7.85713333333,10.7481333333,9.71719999999,23.0289333333,7.16066666667,12.7355333333,8.75230000001,23.559,13.2546
775.98,7.74349999999,10.7787333333,9.74153333335,23.0172,7.0314,12.8418666667,8.70980000001,23.6820666667,13.1780666667
776.30,7.51593333334,10.6885333333,9.57793333334,22.9003333333,6.64846666667,12.621,8.54800000001,23.6712,12.9680666667
776.61,7.82890000001,11.0856,9.86639999999,23.3938666667,7.04373333333,12.9416666667,8.96583333335,23.7927333334,13.4284666667
776.92,8.29930000001,11.3234,10.1674666667,23.7144,7.43593333333,13.2414,9.30606666666,23.9868,13.8156666667
777.23,8.59396666667,11.367,9.92393333334,23.8176,7.39746666667,13.2331333333,9.14300000001,23.9584666667,13.9604
777.54,8.76183333335,11.3838,9.80773333333,23.8394,7.31653333333,13.2922,9.18956666666,23.8393333333,13.9011333333
777.85,8.42603333333,11.1622666667,9.27946666668,23.6420666667,6.95866666667,13.0151333333,8.83400000001,23.47,13.4942666667
778.16,8.7014,11.3806,9.44280000001,24.0916666667,7.25173333333,13.352,9.15770000001,23.5290666667,13.8141333333
778.47,9.03576666666,11.6987333333,9.76633333334,24.7194,7.5744,13.7552666667,9.6631,24.2259333333,14.0867333333
778.78,9.25586666667,12.2057333334,9.94686666667,24.9279333333,7.95,14.2862,10.0645,24.7722,14.2520666667
779.09,8.70700000001,11.8578666667,9.46566666667,24.5028,7.55273333334,13.8009333333,9.79466666667,24.4304666667,13.6528
779.40,8.93266666667,11.9406,9.4712,24.6804,7.99086666667,13.8621333334,10.0381,24.6195333333,13.7252
779.71,8.9674,11.755,9.42773333333,24.5903333333,7.99013333333,13.6832,10.0780333333,24.674,13.7822
780.02,8.579,11.5318666667,9.10679999999,24.1041333333,7.6572,13.7463333333,9.70366666667,24.5555333333,13.4136666667
780.33,8.27946666667,11.5839333333,8.95806666667,23.9446666667,7.52386666667,13.5756,9.44250000001,24.5905333333,13.2026
780.64,7.76083333333,11.2495333334,8.76980000001,23.4092666667,7.1992,13.1584666667,9.10003333334,24.171,12.6220666667
780.95,8.32660000001,11.8643333333,9.3966,23.7284666667,7.89279999999,13.6572666667,9.70509999999,24.5422,13.1598
781.26,8.23806666666,11.7520666667,9.4488,23.8572666667,7.89093333333,13.7375333333,9.541,24.3987333333,13.2783333333
781.57,7.77766666667,11.2025333333,8.71779999999,23.1962,7.39813333333,13.1782,8.97243333333,23.7805333333,12.8840666667
781.88,7.8768,11.2399333333,8.76793333334,22.9227333333,7.48406666667,13.1579333334,8.89163333334,23.6882,13.1379333333
782.19,8.0195,11.2572,8.94993333333,22.8532,7.44373333333,12.8949333333,8.83039999999,23.455,13.2138666667
782.50,8.41226666665,11.4142,9.33760000001,23.1798666667,7.5434,12.917,8.91530000001,23.8465333333,13.5392666667
782.81,8.64586666667,11.7174666666,9.67519999999,23.3211333333,7.5354,13.2034666667,9.07223333333,23.6662,13.7920666667
783.12,8.5738,11.8291333333,9.90960000001,23.4524,7.42693333333,13.2470666667,8.90033333333,23.5183333333,13.9375333333
783.43,8.69143333333,12.087,10.3145333333,23.557,7.51546666667,13.0434666666,9.19053333334,23.6148666667,14.1326
783.74,8.5216,11.8634,10.3768,23.4965333333,7.33246666667,13.1784666667,9.15416666668,23.4546666667,13.9824
784.05,9.45166666666,12.5687333333,11.0524,24.4780666667,8.1496,14.1399333334,10.0798,24.2763333333,14.8288666667
784.36,9.07140000001,12.1405333333,10.7093333333,24.1108,7.591,13.6782666666,9.58236666666,24.0256,14.5048666667
784.67,9.20133333332,12.1491333333,10.769,23.8891333334,7.57833333333,13.444,9.6507,24.2387333333,14.4195333333
784.98,9.08583333333,12.0886666667,10.7459333333,23.8492666667,7.45533333333,13.3502666667,9.36480000001,24.2497333333,14.1858666667
785.29,8.6209,11.578,10.1772666667,23.662,6.84826666667,13.2469333333,9.08769999999,23.7873333333,13.623
785.60,8.33333333333,11.1558,9.62773333333,23.5627333333,6.5888,13.2209333333,8.78133333333,23.6061333333,13.2208666667
785.91,7.68483333334,10.7352,8.94746666666,23.1596666667,6.16513333333,12.8574666667,8.14359999999,23.1425333333,12.7503333333
786.22,6.84183333333,10.2223333333,8.37180000001,22.8760666667,5.82906666667,12.4103333333,7.33766666666,22.8334,12.1624666667
786.53,6.3532,9.92773333333,7.83893333333,22.7961333333,5.7546,12.2379333333,7.18033333333,22.7110666667,11.6923333333
786.84,6.16956666667,9.55566666666,7.32786666667,22.3836,5.3696,11.9478,6.70663333333,22.3794,11.1979333333
787.14,6.40596666667,9.61440000001,7.2004,22.5975333333,5.37433333333,11.9366666667,6.6771,22.4430666667,11.0861333333
787.45,6.4072,9.61086666666,7.03313333334,22.5571333333,5.3078,11.8715333333,6.5637,22.5200666667,11.1674
787.76,6.03243333333,9.3514,6.76506666667,22.5696666667,5.1518,11.7652,6.1906,22.3974666667,10.8744666667
788.07,6.11953333333,9.46906666666,6.7514,22.6205333333,5.2816,11.811,6.16393333333,22.0433333333,10.9550666667
788.38,6.3774,9.7856,7.0632,23.0096666667,5.40873333333,11.8932,6.3127,22.2491333333,11.3268
788.69,6.33026666667,9.99393333333,7.25473333333,22.9526666667,5.5388,11.8308,6.13086666666,22.3565333333,11.3192666667
789.00,6.64456666667,10.3332,7.81746666667,22.9396,5.78246666667,11.9846666667,6.35776666667,22.661,11.593
789.31,7.03243333333,10.5416,8.09313333333,23.1104666667,6.07806666666,12.3644666667,6.87093333333,22.8286,11.8781333333
789.62,7.47983333333,10.6684,8.19366666665,23.2321333334,6.2198,12.4808666667,7.4156,23.1161333333,12.1705333333
789.92,7.79169999999,10.8317333333,8.38040000001,23.1846,6.14286666667,12.663,7.47753333333,23.2180666667,12.2732
790.23,8.09746666666,11.2311333333,8.919,23.7150666667,6.70106666667,13.0845333333,7.82726666666,23.8696,12.8528666667
790.54,8.01000000001,11.4757333333,9.10593333334,23.4374,6.9748,13.0468,7.87769999999,24.058,13.0425333333
790.85,7.28283333333,10.9482,8.6426,22.9262666667,6.44246666667,12.4311333333,7.29153333333,23.3444,12.5499333333
791.16,7.29733333333,10.8460666667,8.57653333333,22.9224666667,6.28473333333,12.3516666667,7.48840000001,23.2778,12.6004666667
791.47,7.43256666667,10.9784666667,8.65559999999,23.2007333333,6.32366666667,12.6749333333,7.82586666667,23.9962,12.8303333333
791.78,7.41953333333,10.7899333333,8.63093333333,23.0670666667,6.5554,12.7449333333,8.0913,24.0444666667,12.7125333333
792.08,7.85516666667,10.78,8.8114,23.324,6.81526666667,12.9711333333,8.27986666666,24.1737333333,12.9572666667
792.39,8.20859999999,10.9934,8.92186666666,23.8652666667,7.04326666667,13.2580666667,8.51466666666,24.4162,13.404
792.70,8.36979999999,11.1534666667,9.08700000001,23.9679333333,7.21386666667,13.3192,8.50426666668,24.468,13.7343333333
793.01,8.45543333334,11.2454666667,9.19573333333,23.9098,7.1128,13.4378666667,8.21820000001,24.3844,13.6701333333
793.32,9.16493333333,11.9848,9.86053333332,24.6368,7.8922,14.2369333333,9.00163333335,24.8638,14.5255333333
793.62,9.85343333333,12.7097333333,10.4228,25.3436666667,8.3912,14.8783333333,9.69283333333,25.1736,14.8925333334
793.93,9.81846666667,12.3999333333,10.0236,25.3370666667,8.17539999999,14.5214,9.43410000001,24.9598666666,14.7666
794.24,10.6979,13.2446666667,11.0268666667,25.8824,9.071,15.2615333333,10.1027666667,25.8684,15.5135333333
794.55,11.3051333334,13.8046,11.6886666667,26.3294,9.83146666668,15.782,10.5776333333,26.5836,16.1422666667
794.86,11.4114,13.946,12.1669333333,26.6032666667,10.1748,16.1743333333,10.8236333333,26.8482,16.5056
795.16,11.1894,13.7620666667,11.943,26.5312,9.86239999999,16.1768666667,10.5643333333,26.6574666667,16.4250666667
795.47,11.0365666667,13.7678666667,11.7130666667,26.4403333333,9.79413333334,15.9990666667,10.6110333333,26.5262666667,16.4381333333
795.78,10.2557,13.4184666667,11.2875333333,25.9174666667,9.24619999999,15.4374,10.1951666667,26.0431333333,15.8320666667
796.09,9.92393333335,13.2348666667,10.9844666667,25.6912666667,8.75606666667,15.1408666667,9.944,25.9060666667,15.2842666667
796.40,9.89296666665,13.3377333333,10.9625333333,25.7307333334,8.82346666667,15.0846,10.1403666667,25.9982,15.3697333333
796.70,9.57396666667,13.0331333333,10.777,25.2451333333,8.72406666667,14.6798666666,9.85203333333,25.7704,15.0154666667
797.01,9.09153333333,12.5198666667,10.2785333333,24.6152666667,8.32446666667,14.1556,9.41870000001,25.4596666667,14.6286
797.32,9.31986666665,12.7696,10.8188666667,24.8545333333,8.45193333334,14.7293333333,9.99783333334,25.4631333333,15.0827333333
797.63,9.20173333333,12.4287333333,10.5020666667,24.7172666667,8.1094,14.4460666667,9.94589999999,25.0068666667,14.8890666667
797.93,9.24543333333,12.4396,10.5290666667,24.6237333333,7.92073333333,14.3774666666,9.92713333333,24.6785333333,14.6466666666
798.24,9.20676666667,12.2834666667,10.2202,24.2228,7.52393333333,14.0026666667,9.79589999999,24.1998666667,14.2779333333
798.55,9.14173333333,12.3451333333,10.1601333333,24.0407333333,7.2976,13.8808,9.6289,23.9897333333,14.1174666667
798.85,9.14806666667,12.7964666667,10.6862666667,24.225,7.58173333333,14.3276666666,9.98360000001,24.3277333333,14.3276666667
799.16,9.2556,12.5082,10.6022,24.2153333333,7.468,14.2151333333,9.95973333335,23.9829333333,14.0161333334
799.47,9.35480000001,12.4730666667,10.8052666667,24.1338666667,7.7182,14.0930666667,10.2438,23.9522666667,14.1984
799.78,9.70616666667,12.5049333333,11.1464666667,24.4460666667,8.0252,14.2534666667,10.4408333333,23.9884,14.5424666667
800.08,9.66996666667,12.4210666667,11.0578666667,24.3474,7.7584,14.0125333333,10.3008,23.7796666667,14.5414666667
800.39,9.46686666668,12.0272,10.7752,24.2602,7.3612,13.8811333333,10.0342,23.2282,14.38
800.70,9.89923333333,12.355,10.9734666667,24.4592,7.50746666667,13.943,10.1082333333,23.6087333333,14.5969333333
801.00,9.94523333332,12.5771333333,11.1641333333,24.5074666667,7.42786666667,14.3532666667,10.1243,24.0696666667,14.7263333333
801.31,9.3933,12.196,10.5559333333,24.1026,6.7124,14.0441333333,9.47703333333,23.8438,14.4808666667
801.62,9.55570000001,12.6123333333,10.7946666667,24.3462666667,6.9258,14.4046666667,9.60403333333,23.8437333333,14.9176
801.92,9.96686666666,13.1098,11.1838,24.5222,7.55593333333,14.6392666666,10.3126333333,24.5986666667,15.5234
802.23,9.85950000001,12.6999333333,10.8097333334,24.4291333333,7.32066666667,14.028,9.97433333332,24.4598,15.2798666667
802.54,9.73603333333,12.8208666667,10.7302666667,24.3812666667,7.5326,14.1378,9.9719,24.8219333333,15.5572
802.84,9.7213,12.7441333333,10.3026,24.5935333333,7.27713333333,14.3121333333,9.51859999999,25.1092,15.4487333333
803.15,9.01843333333,12.3169333333,9.72066666667,24.1287333333,6.72,14.0569333333,8.9705,24.847,14.9082666667
803.46,9.54113333332,12.7935333333,10.1376,24.9500666667,7.18486666667,14.7097333333,9.44673333333,25.3928,15.5574
803.76,9.72896666667,13.0080666667,10.2981333333,25.2683333333,7.5014,14.851,9.6666,25.6314,15.8482666667
804.07,9.61673333333,12.9146666667,10.1437333333,25.819,7.89993333333,15.0554,9.85853333335,25.8787333333,16.2454
804.38,9.41020000001,12.8787333333,9.80513333333,25.8982,8.20893333333,14.6104666667,9.74566666667,25.3788666667,16.1526
804.68,9.79356666667,13.285,10.0401333334,26.4574,9.05866666666,14.9637333333,10.5873,25.6850666667,16.6853333334
804.99,9.8453,13.2301333333,10.0922666667,26.7806666667,9.45180000001,14.6037333333,10.7709,25.8088666667,16.5092666667
805.30,10.3074,13.5456,10.5578666667,27.3795333333,9.8396,15.0801333333,10.7782666667,25.9429333333,16.7890666667
805.60,10.6200666667,13.8064,10.9624666667,27.4116666667,10.0216666667,15.6608666666,11.0386,25.987,16.9385333333
805.91,10.9946333333,14.1585333333,11.2731333333,27.6720666667,10.0601333333,15.8579333333,11.1693666667,26.1366,17.0928
806.21,11.1604,14.6204,11.9977333333,27.7920666667,10.7378,16.0042666667,11.9117,26.1766,17.3882666666
806.52,11.5449333333,14.961,12.3106,28.257,11.1807333333,16.225,12.5890666667,26.5274666667,17.7028666667
806.83,11.3962666667,14.9705333333,12.3755333333,27.9507333333,11.3429333333,16.244,12.6432,26.458,17.3568
807.13,11.6612,15.271,12.7428,27.971,11.5834,16.4734,12.8475666667,26.8383333333,17.5414
807.44,11.0077666667,14.7076666667,12.2662,27.2541333333,11.0050666667,15.7262666667,12.3499333333,26.2030666667,16.5616
807.74,11.1038333333,14.9039333333,12.4052,27.4409333333,10.8400666667,15.9418666667,12.5534333333,26.5569333333,16.7326
808.05,11.4378,15.2430666667,12.9258,27.8392,11.0943333333,16.4321333333,12.9703666667,26.9793333333,16.9849333333
808.35,12.1921666667,16.0934666667,13.6648666667,28.2574,11.5514,17.3581333333,13.6933,27.4199333333,17.7965333333
808.66,11.9514666667,16.1708666667,13.6125333333,28.1253333333,11.1112,17.3903333333,13.8746666667,27.2877333333,17.7548666667
808.97,11.472,15.8744,13.051,27.9227333333,10.7864666667,16.7214666667,13.3218,26.7126666667,17.5799333334
809.27,11.1687666667,15.5126,12.8822,27.9848,10.7615333333,16.655,13.4477,26.5378,17.7562
809.58,11.2321666667,15.6336,12.953,27.9191333334,10.5882,16.9155333333,13.4796333333,26.3799333333,17.8226
809.88,11.4405333333,16.2320666667,13.2798666667,27.9940666667,10.4880666667,17.4644666667,13.4613,26.6130666667,18.2382
810.19,11.3230333333,16.0828,12.9075333333,28.1934666667,9.87826666667,17.3359333333,13.0778,26.5571333333,18.1206
810.49,11.2166333333,15.9218,12.7437333333,28.5848,9.7332,17.3619333333,13.1532333333,26.6170666667,18.2556666667
810.80,11.3763333333,16.2576,13.1302666667,29.2102,10.0348666667,17.7798,13.2888333333,27.0472,18.8138
811.10,10.9253333333,15.5810666667,12.9876,28.7736666667,9.98393333333,17.4447333333,12.9041333333,26.3656,18.2901333333
811.41,10.1359333333,14.7962,12.3236,27.3333333333,9.25559999999,16.4594666667,11.8283666667,25.0808666667,17.1262
811.71,9.21393333332,14.0638666667,11.7351333333,26.5623333333,8.76713333332,15.8904666667,11.1025,24.5858666667,16.3992
812.02,10.2309333333,14.8618,12.8911333333,27.4796,10.4065333333,16.8193333333,12.0586,25.4373333333,17.5545333333
812.32,10.6099333333,15.0488,13.3136,27.58,10.5479333333,17.2732,12.5309666667,25.8578666667,17.5929333333
812.63,10.6364,15.2888,13.1692666667,27.441,10.1968666667,16.8962,12.2570666666,25.8465333333,17.5458666667
812.93,10.8593666667,15.3272666667,13.0983333333,27.8549333333,10.2920666667,16.8982666667,12.2725,25.9818666667,17.8247333333
813.24,10.7865333333,15.1205333333,13.2127333333,27.9251333333,10.4618666667,16.4524666667,12.1419666667,25.8032666667,17.684
813.54,10.2913,14.3902,12.832,27.2493333333,10.298,15.9349333333,11.6260666667,25.4132,17.5338
813.85,8.71849999999,12.9049333333,11.3092666667,25.9689333333,8.73920000001,14.9084666667,10.3593,24.1451333333,16.0138666667
814.15,8.42213333333,12.5043333333,10.8882,25.2455333333,7.93453333333,14.3017333333,10.028,23.7408666667,15.4858
814.46,8.69236666667,12.9498,11.0739333333,25.6764,7.80333333333,14.6653333333,10.5857,24.3304666667,15.8716666667
814.76,9.09156666668,13.3893333333,11.3347333333,26.5268666667,8.03633333333,15.4158666667,11.0134,25.0662666667,16.6387333333
815.07,9.68926666667,13.9336666667,11.9302,27.0924,8.55846666666,16.014,11.3228333333,25.7942,17.1657333333
815.37,8.74729999999,13.3473333333,10.8560666667,26.2947333333,7.29113333333,15.3894,10.421,25.1018666667,15.9368666667
815.68,9.51083333334,14.2203333333,11.7352,26.8779333333,8.13093333333,16.445,11.0665333333,26.3499333333,16.6279333333
815.98,9.7298,14.4563333333,12.1192666667,27.2631333333,8.49119999999,17.0526,11.7474,26.7017333333,16.6807333333
816.29,9.58283333333,14.1188666667,11.9150666667,27.1532666667,8.30726666667,16.9275333333,11.7448666667,26.7639333333,16.6352666667
816.59,9.66503333333,13.7824,11.772,26.9223333333,8.23493333333,16.8292,12.0173333333,26.9637333333,16.8013333333
816.89,9.66299999999,14.1354666667,12.0796,26.997,8.19693333333,16.9396,12.1267333333,27.1857333333,16.6294
817.20,10.4040666667,14.9364666667,12.7663333333,27.2792666667,8.83666666666,16.9958,12.1570333333,27.768,17.1587333333
817.50,10.9301,16.0487333334,13.2958,27.5592666667,9.52546666667,17.9338,12.7184333334,28.2147333333,17.5779333333
817.81,11.1271333333,16.2067333333,13.2612,27.4482666667,9.35386666666,17.9200666667,12.3653666667,28.2837333333,17.5232
818.11,11.0271,16.0228666667,13.3905333333,27.4619333333,9.23606666667,17.4934666667,12.1773666667,28.2174,17.3562666667
818.41,9.83479999999,14.6096666667,12.1410666667,26.7225333333,8.04366666667,16.5016,10.8088666667,27.7694666667,16.4007333333
818.72,9.21289999999,13.4390666667,11.5266,25.8161333333,7.4326,15.362,10.0421333333,26.7828666667,15.6312666667
819.02,8.81009999999,12.7060666667,10.7991333333,25.4918,6.77126666667,14.7125333333,9.52203333333,26.0741333333,15.3796666667
819.33,8.74106666665,12.2726666667,10.4769333333,25.2538666667,6.84053333333,14.296,9.16003333333,25.6283333333,15.1914
819.63,8.98476666667,12.4085333333,10.689,25.2273333333,7.21926666667,14.3390666667,9.22669999999,25.6535333333,15.3252
819.93,9.05406666667,12.5198,10.4278,25.2397333333,7.41553333333,14.3632,9.28483333335,25.5173333333,15.1896666667
820.24,9.30230000001,12.5515333333,10.3690666667,25.3306,7.7134,14.4908666667,9.49293333334,25.4984,15.3022
820.54,9.58810000001,12.8257333333,10.6545333333,25.5922666667,8.0208,14.7946,9.9147,25.5878,15.5616
820.85,9.51846666667,12.7018,10.5325333333,25.6250666667,7.99453333333,14.5611333333,9.83536666667,25.3859333333,15.4339333334
821.15,9.59219999999,12.7319333333,10.7118666667,25.7379333333,8.26033333333,14.6030666667,10.0087,25.4862,15.4836
821.45,9.77243333333,12.9407333333,10.9528,26.0198666667,8.59966666666,14.7762666667,10.2983,25.7032,15.7716666667
821.76,10.1699333333,13.2654,11.2728,26.3478,8.9462,15.0416666667,10.7515333333,25.8886666667,16.0718666667
822.06,10.3056333333,13.4515333333,11.4010666666,26.5653333333,9.09886666665,15.2435333333,10.9621666667,26.1628666667,16.2354666667
822.36,10.3087666667,13.4499333333,11.4108666667,26.5686,9.14966666667,15.2036,10.9855333333,26.2537333333,16.1464
822.67,10.4460333333,13.5833333333,11.5456,26.6958,9.25673333333,15.3638,11.0735,26.4336,16.2145333333
822.97,10.4042666667,13.6594,11.5341333333,26.7913333333,9.26099999999,15.4221333333,11.1176333333,26.5237333333,16.1938666667
823.27,10.4171,13.6496666667,11.6194,26.9175333333,9.24140000001,15.4255333333,11.1039333333,26.5784,16.1902
823.58,10.5484333333,13.8278,11.7993333333,27.1624666667,9.35066666667,15.5400666667,11.3075,26.7425333333,16.339
823.88,10.6261,13.9022,11.8745333333,27.2784666667,9.49173333333,15.6406666666,11.4609333333,26.8918666667,16.4778666667
824.18,10.7219666667,14.0366666667,12.1004666667,27.5295333333,9.69646666667,15.8767333333,11.6815333333,27.2181333333,16.7209333333
824.49,10.7599,14.117,12.0382,27.6491333333,9.70086666668,15.963,11.7312666667,27.3585333333,16.7703333333
824.79,10.7576666667,14.0788666667,11.9212666667,27.6076,9.57559999999,15.9848666667,11.6722666667,27.3633333333,16.6461333333
825.09,10.5481666667,14.0545333334,11.7646,27.547,9.46406666668,15.9859333333,11.5403333333,27.3269333333,16.4546666667
825.39,10.4903333333,13.9691333333,11.6232,27.4913333333,9.37726666667,15.9267333333,11.3444,27.2351333334,16.3824666667
825.70,10.3615333333,13.9102,11.5960666667,27.615,9.18153333333,15.9074,11.2677333333,27.1204,16.3746666667
826.00,10.1707333333,13.8161333333,11.3294,27.5426,8.96733333334,15.7565333333,11.1881,26.9964,16.2676666667
826.30,10.2282,13.7590666667,11.2766666667,27.475,8.81353333333,15.7846,11.1779666667,26.8878,16.2838
826.61,10.3773333333,13.9854666667,11.4200666667,27.5218666667,8.95746666667,16.0731333333,11.4141333333,27.0106666667,16.522
