wavelength,Back_SalAtem,Belly_SalAtem,Breast_SalAtem,Crissum_SalAtem,Crown_SalAtem,DorTail_SalAtem,Patch10_SalAtem,Rump_SalAtem,Throat_SalAtem,WingTip_SalAtem
378.35,4.932,15.0912769231,14.6869333333,5.248,3.59866666667,4.93513333333,4.66833333333,5.27117777778,31.7736,7.46086666667
378.71,4.90546666667,15.1033846154,14.7155333333,5.21993333333,3.57013333333,4.89413333333,4.6496,5.25466666667,31.8678,7.4494
379.07,4.8674,15.0989025641,14.7036,5.182,3.54566666667,4.87373333333,4.61713333333,5.23091111111,31.9291333333,7.43086666667
379.44,4.88786666667,15.1087794872,14.7134,5.21133333333,3.5662,4.90846666667,4.6552,5.24211111111,32.0121333333,7.45613333334
379.80,4.84613333333,15.1417589744,14.7148,5.1954,3.54826666667,4.85793333333,4.6276,5.23106666667,32.0731333333,7.43166666667
380.16,4.76493333333,15.1409128205,14.681,5.17333333333,3.5032,4.78906666667,4.57726666667,5.20171111111,32.1730666667,7.37473333333
380.52,4.71346666667,15.0978923077,14.6730666667,5.1652,3.4606,4.75646666667,4.52573333333,5.15157777778,32.2107333333,7.32213333333
380.88,4.7858,15.1832666667,14.7749333333,5.2232,3.53406666667,4.78353333333,4.60233333333,5.21768888889,32.3116666667,7.39726666667
381.24,4.76433333333,15.2055435898,14.7799333333,5.2136,3.52806666667,4.7688,4.5904,5.15795555556,32.4150666667,7.398
381.61,4.70106666667,15.1801538462,14.7699333333,5.16286666667,3.47286666667,4.7014,4.54793333333,5.10922222222,32.4401333333,7.37046666667
381.97,4.715,15.2265948718,14.7973333333,5.17626666667,3.48186666667,4.72046666666,4.5642,5.14293333333,32.5196666667,7.38846666667
382.33,4.61693333333,15.1489794872,14.7272666667,5.12153333333,3.397,4.63093333333,4.45753333333,5.05435555556,32.5192,7.2802
382.69,4.57366666667,15.1464923077,14.7446,5.13346666667,3.3998,4.62353333333,4.4326,5.01386666667,32.5348,7.2826
383.05,4.4916,15.1248717948,14.7087333333,5.08853333333,3.3242,4.5174,4.362,4.93297777778,32.5916,7.2226
383.41,4.42146666667,15.0949487179,14.6877333333,5.0408,3.272,4.43833333333,4.31693333333,4.86753333333,32.5994,7.16846666667
383.77,4.45,15.1482051282,14.7493333333,5.07753333333,3.30026666667,4.4834,4.3678,4.89762222222,32.7097333333,7.22033333333
384.14,4.50206666667,15.189651282,14.8300666667,5.12253333333,3.37213333333,4.52746666667,4.43733333333,4.91046666667,32.7942,7.29753333333
384.50,4.5112,15.1985230769,14.8675333333,5.1338,3.397,4.53506666667,4.47213333333,4.91966666667,32.846,7.32746666667
384.86,4.4928,15.2154410257,14.8524,5.15053333333,3.3952,4.55746666667,4.48246666667,4.91342222222,32.9104,7.32726666667
385.22,4.47166666667,15.2388512821,14.8828,5.13953333333,3.37806666667,4.53386666666,4.47293333334,4.92377777778,32.9953333333,7.3208
385.58,4.502,15.2773025641,14.9174,5.17966666667,3.39353333333,4.5476,4.5232,4.94375555556,33.1366666667,7.32266666667
385.94,4.49046666667,15.2925692308,14.9478,5.17986666667,3.39833333333,4.52946666666,4.5134,4.91513333333,33.2162,7.3162
386.30,4.50866666667,15.3421435898,15.0004666667,5.20913333333,3.45753333334,4.5532,4.57506666667,4.9442,33.3260666667,7.38866666667
386.66,4.54873333333,15.4125230769,15.0144,5.24113333333,3.50753333333,4.5976,4.63713333333,4.99142222222,33.4293333333,7.41053333333
387.03,4.60953333333,15.4647794872,15.0804,5.2952,3.58606666667,4.6536,4.71153333334,5.04184444444,33.4995333333,7.4682
387.39,4.59226666667,15.467374359,15.088,5.2994,3.58086666667,4.63246666667,4.6966,5.00811111111,33.5427333333,7.47373333333
387.75,4.52433333333,15.4243435897,15.0624666667,5.25226666667,3.51593333333,4.5734,4.6224,4.93482222222,33.5481333333,7.42233333333
388.11,4.48753333333,15.4353538462,15.0334,5.21973333333,3.45733333333,4.5376,4.5806,4.89251111111,33.629,7.3594
388.47,4.47306666667,15.4745025641,15.029,5.22453333333,3.46086666667,4.5214,4.59626666667,4.88628888889,33.7092666667,7.36073333333
388.83,4.4144,15.4456717949,14.9944666667,5.17006666667,3.40786666667,4.452,4.53866666667,4.8296,33.807,7.30513333333
389.19,4.39286666667,15.4623282051,15.0310666667,5.1992,3.41666666667,4.4448,4.5482,4.84217777778,33.8935333333,7.312
389.55,4.3454,15.4322410256,15.0062,5.17133333333,3.40006666667,4.4218,4.51873333333,4.8208,33.9368666667,7.29093333333
389.91,4.3308,15.4640615384,15.0234,5.16726666666,3.3986,4.4192,4.53306666667,4.80786666667,34.0428666667,7.2762
390.27,4.2754,15.4486717949,15.0004,5.1042,3.32393333333,4.3584,4.47886666667,4.71011111111,34.0814666667,7.19513333333
390.63,4.221,15.3979641026,14.9654666667,5.07973333333,3.27846666667,4.30546666667,4.45913333333,4.64951111111,34.1334,7.16346666667
391.00,4.15466666667,15.3777179487,14.9368,5.04086666667,3.22213333333,4.24453333333,4.41446666667,4.58284444445,34.1924666667,7.12213333333
391.36,4.16173333333,15.4115128205,14.9332666667,5.043,3.21606666667,4.2468,4.42726666667,4.58211111111,34.3372,7.11946666667
391.72,4.22206666667,15.4757538462,14.974,5.10666666667,3.28553333333,4.3002,4.50006666666,4.60962222222,34.466,7.18326666667
392.08,4.18186666667,15.4693846154,14.9690666667,5.0722,3.27026666667,4.25813333333,4.47666666667,4.59131111111,34.4999333333,7.1672
392.44,4.13366666667,15.4580769231,14.9414,5.03733333333,3.23466666667,4.2174,4.43746666667,4.53806666667,34.5426,7.12066666667
392.80,4.11966666667,15.477974359,14.9760666667,5.03413333333,3.24153333333,4.2122,4.46113333333,4.51288888889,34.5695333333,7.12206666667
393.16,4.0758,15.4645384615,14.9334666667,4.9928,3.1952,4.17173333333,4.43093333333,4.4494,34.5980666667,7.08146666666
393.52,4.02453333333,15.4466820513,14.8941333333,4.95333333333,3.1332,4.10406666667,4.39386666667,4.39722222222,34.6294666667,7.03993333333
393.88,3.9968,15.4377282051,14.8765333333,4.92593333333,3.09833333333,4.06133333333,4.3744,4.36455555555,34.6761333333,7.01626666667
394.24,3.99186666667,15.4267589744,14.8576,4.91533333333,3.09193333333,4.03933333333,4.36186666667,4.3692,34.7089333333,7.00793333333
394.60,4.04893333333,15.5236307692,14.9433333334,4.96546666667,3.12293333333,4.0512,4.4024,4.38613333333,34.8353333333,7.05553333333
394.96,4.0636,15.5577897436,14.9889333333,4.99113333333,3.15386666667,4.09193333333,4.44386666667,4.40477777778,34.9540666666,7.07653333333
395.32,4.08186666667,15.6084307692,15.06,5.0126,3.18733333333,4.12666666667,4.47206666667,4.44042222222,35.0107333333,7.11886666667
395.68,4.00933333333,15.5753538461,15.0304666667,4.95986666667,3.13373333333,4.06886666667,4.4358,4.39442222222,35.0443333333,7.04746666667
396.04,3.97886666667,15.554974359,15.0106666667,4.943,3.1142,4.06013333334,4.42286666667,4.33884444444,35.0798,7.0286
396.40,3.939,15.5830307692,15.0386666667,4.9344,3.09333333333,4.03966666667,4.41053333333,4.30297777778,35.1605333333,7.03013333333
396.76,3.89013333334,15.5555076923,14.9912,4.90886666667,3.0536,4.0024,4.36946666667,4.24904444445,35.1903333334,6.9962
397.12,3.8826,15.6001641026,15.0418666667,4.91006666667,3.0684,4.01353333333,4.38226666667,4.22968888889,35.3096666667,7.01086666667
397.48,3.87333333333,15.603174359,15.0694,4.93493333333,3.11193333333,4.0284,4.37926666667,4.18877777778,35.3866,7.00513333333
397.84,3.79246666666,15.5738871795,15.0219333333,4.8778,3.0444,3.96513333333,4.3234,4.08908888889,35.4177333333,6.95726666667
398.20,3.80226666667,15.6305333333,15.1022,4.9236,3.07533333333,3.99886666667,4.34766666667,4.09824444444,35.5564666667,6.99966666667
398.56,3.6594,15.5391641026,15.0280666667,4.79193333333,2.97613333333,3.8988,4.22193333333,3.98502222222,35.5255333333,6.87906666667
398.92,3.59646666667,15.5073794872,14.9756666667,4.7034,2.8836,3.80113333333,4.14146666667,3.88975555556,35.5266666667,6.80933333333
399.28,3.48053333333,15.4564923077,14.9071333333,4.64633333333,2.814,3.69466666667,4.06813333333,3.79311111111,35.5465333334,6.71413333333
399.64,3.42506666667,15.4737794872,14.8796,4.6194,2.7746,3.63606666667,4.02126666667,3.73222222222,35.6378666666,6.68306666667
400.00,3.40106666667,15.4716102564,14.8674666667,4.618,2.75786666667,3.59813333333,4.02093333333,3.71035555555,35.6773333333,6.66386666667
400.36,3.37093333333,15.4564564102,14.8373333333,4.57346666667,2.7024,3.5246,3.97606666667,3.64442222222,35.7500666667,6.60993333333
400.72,3.4072,15.5122666667,14.8862666667,4.615,2.72586666667,3.5236,4.00086666667,3.66102222222,35.8522666667,6.63713333333
401.08,3.3712,15.4772461538,14.8421333333,4.57866666667,2.689,3.48326666667,3.97846666667,3.62448888889,35.8528,6.59626666667
401.44,3.35213333333,15.5419487179,14.8916666667,4.55333333333,2.6752,3.46606666667,3.98693333334,3.61591111111,35.9432,6.60446666667
401.80,3.33546666667,15.5354666667,14.9012666667,4.53086666666,2.67246666666,3.4392,3.96893333333,3.59993333333,35.9967333333,6.56586666667
402.16,3.2792,15.5165692308,14.8688,4.46193333333,2.6174,3.36253333333,3.91593333334,3.5344,36.028,6.49726666667
402.52,3.2858,15.5533487179,14.8941333333,4.4796,2.63433333333,3.369,3.94833333333,3.53048888889,36.1504,6.5222
402.88,3.27006666667,15.5825435898,14.9089333333,4.50866666667,2.67506666667,3.3824,3.9744,3.55517777778,36.1693333333,6.5428
403.24,3.3554,15.6879538461,14.973,4.57133333333,2.751,3.46106666667,4.0658,3.62142222222,36.2746666667,6.61386666667
403.60,3.4038,15.7623025641,15.0744,4.6096,2.8056,3.50946666667,4.11733333333,3.67935555555,36.407,6.659
403.95,3.42633333333,15.8378871795,15.1552,4.63846666667,2.84326666667,3.54573333333,4.1612,3.71415555555,36.5312666667,6.71833333333
404.31,3.48713333333,15.9158871795,15.2437333333,4.6998,2.92753333333,3.62506666667,4.22166666666,3.79215555556,36.6152666667,6.7904
404.67,3.49346666667,15.9639230769,15.2592,4.70933333333,2.952,3.6462,4.24273333333,3.80231111111,36.7010666667,6.80866666667
405.03,3.4972,16.0062512821,15.3191333333,4.72346666667,2.97553333333,3.6594,4.25446666667,3.80375555556,36.8264,6.82766666666
405.39,3.49773333333,16.0455794872,15.3401333333,4.73306666667,2.99446666667,3.66853333333,4.25786666667,3.80824444444,36.9310666667,6.8524
405.75,3.4978,16.0849897436,15.3502,4.74173333334,2.9952,3.68986666667,4.2502,3.80153333333,36.9911333333,6.883
406.11,3.52946666667,16.1376,15.3713333334,4.80093333333,3.01993333333,3.73186666667,4.28606666667,3.82802222222,37.0783333333,6.93833333333
406.47,3.62033333333,16.2395025641,15.4760666666,4.90233333334,3.12066666667,3.8166,4.3804,3.92206666667,37.1906666667,7.0398
406.83,3.66026666667,16.2649282051,15.5054666667,4.92993333333,3.142,3.8576,4.39226666667,3.92451111111,37.2928666667,7.05893333333
407.19,3.6572,16.2715589744,15.5358666667,4.939,3.1542,3.8664,4.37833333333,3.90477777778,37.3459333334,7.06586666667
407.55,3.6756,16.2736205128,15.5454,4.97453333333,3.16486666666,3.8996,4.4062,3.91506666667,37.3780666667,7.08653333333
407.90,3.7026,16.314574359,15.5808666667,5.01,3.2206,3.94613333333,4.4316,3.94997777778,37.4306666667,7.0788
408.26,3.66986666667,16.2948102564,15.549,4.985,3.172,3.90773333333,4.40106666667,3.89684444444,37.4427333333,7.04906666667
408.62,3.64573333333,16.2902102564,15.5537333333,4.9556,3.14553333333,3.89246666667,4.37966666667,3.85924444445,37.4939333333,7.0428
408.98,3.6682,16.3003538462,15.5368666667,4.98226666667,3.15986666667,3.8928,4.38893333333,3.87133333333,37.5256666667,7.05146666667
409.34,3.66653333333,16.2978512821,15.5163333333,4.97946666666,3.14693333333,3.88313333333,4.3716,3.84253333333,37.5152,7.03446666667
409.70,3.68026666667,16.3159897436,15.5407333333,5.00286666667,3.1674,3.87273333333,4.40493333333,3.84568888889,37.5727333333,7.05246666667
410.06,3.6942,16.3460717949,15.5944666667,5.0244,3.206,3.90266666667,4.43426666667,3.86391111111,37.68,7.06946666667
410.42,3.66173333333,16.3454307692,15.5526666667,4.99813333333,3.1738,3.8802,4.3952,3.82324444445,37.7142,7.00933333333
410.77,3.6528,16.3841435898,15.5706,4.99926666667,3.182,3.87246666667,4.40226666667,3.8178,37.7994,7.01153333333
411.13,3.67766666667,16.4391384615,15.6056666667,5.037,3.19573333333,3.88166666667,4.437,3.8388,37.9303333333,7.043
411.49,3.70006666667,16.4881487179,15.6278,5.0438,3.2216,3.86846666667,4.44373333333,3.83215555555,37.9906666667,7.07033333333
411.85,3.69166666667,16.4805435897,15.6121333333,5.0372,3.17666666667,3.832,4.417,3.79268888889,38.0676666667,7.06453333333
412.21,3.73033333334,16.5154461538,15.6526666667,5.08513333333,3.21653333333,3.86886666667,4.4712,3.83373333333,38.1788666667,7.10366666667
412.57,3.73833333333,16.552174359,15.7034666667,5.1158,3.23306666667,3.87246666667,4.48506666667,3.85004444444,38.2520666666,7.1092
412.92,3.71733333333,16.5898512821,15.729,5.11673333333,3.23493333333,3.8764,4.47353333333,3.83788888889,38.341,7.11186666667
413.28,3.73373333333,16.6664205128,15.8045333333,5.16093333333,3.25673333334,3.89686666667,4.5112,3.85793333334,38.5163333333,7.14313333334
413.64,3.79853333334,16.7557076923,15.8990666667,5.24546666667,3.34493333333,3.97846666667,4.57673333333,3.92857777778,38.6935333333,7.20366666667
414.00,3.79146666667,16.7921230769,15.8829333333,5.2666,3.35093333333,3.973,4.5868,3.92833333333,38.6918,7.21573333333
414.36,3.81106666667,16.8470410256,15.9422,5.31206666666,3.38613333333,3.9814,4.63126666667,3.94835555556,38.7835333333,7.26233333333
414.72,3.845,16.8965025641,16.016,5.3702,3.43853333333,4.014,4.68333333333,3.97233333333,38.8785333333,7.31553333333
415.07,3.84593333333,16.929974359,16.0486,5.38073333333,3.45486666667,4.009,4.6772,3.96246666667,38.9156,7.33573333333
415.43,3.81633333333,16.943574359,16.0596666667,5.39933333333,3.45273333333,4.00153333333,4.6764,3.94984444445,38.963,7.32566666667
415.79,3.82506666667,16.9911230769,16.0988,5.42333333333,3.47746666667,4.02846666667,4.7028,3.96386666667,39.0734666667,7.36393333333
416.15,3.82266666667,17.0634717949,16.1582666667,5.45953333333,3.5146,4.04993333333,4.72406666667,3.97328888889,39.1784,7.38046666667
416.51,3.8324,17.0789692308,16.1672,5.4734,3.53586666667,4.05126666667,4.74553333333,3.98006666667,39.2316666667,7.402
416.86,3.8774,17.1189948718,16.2164,5.52966666667,3.5924,4.1012,4.79706666667,4.00275555555,39.2591333333,7.44853333333
417.22,3.878,17.1189333333,16.2164,5.5484,3.60286666667,4.1082,4.8124,4.01,39.2892,7.46073333333
417.58,3.844,17.1186358974,16.1994666667,5.5306,3.5664,4.07306666667,4.792,3.97184444444,39.2991333333,7.443
417.94,3.8148,17.0832717949,16.1952666667,5.5134,3.55173333333,4.05526666667,4.757,3.92951111111,39.3173333333,7.433
418.29,3.7796,17.0606307692,16.1877333333,5.48986666667,3.53513333333,4.05026666667,4.73146666667,3.8936,39.3528666667,7.42626666667
418.65,3.76106666667,17.0606717949,16.1869333333,5.50093333333,3.53333333333,4.04606666667,4.72146666667,3.88562222222,39.3827333333,7.42006666667
419.01,3.73286666667,17.0189538462,16.1591333333,5.47386666667,3.5088,4.035,4.70393333333,3.85251111111,39.4060666667,7.38926666667
419.37,3.73926666666,17.0477487179,16.1834,5.48973333333,3.5156,4.04546666667,4.71393333333,3.85746666667,39.5071333333,7.41093333333
419.73,3.71946666667,17.0427025641,16.1772666667,5.4834,3.5142,4.03206666666,4.6974,3.8402,39.5071333333,7.411
420.08,3.69733333333,17.0251384615,16.1564666667,5.4744,3.49493333333,4.01566666667,4.68673333333,3.81546666667,39.5495333333,7.409
420.44,3.6902,17.0454,16.1568666667,5.49566666667,3.50266666667,4.02133333333,4.69086666667,3.81246666667,39.6094,7.4072
420.80,3.66926666667,17.053025641,16.1668,5.4916,3.48846666667,4.00946666667,4.67026666666,3.79695555555,39.6882666667,7.39573333333
421.16,3.6702,17.067625641,16.1700666667,5.50213333333,3.50273333333,4.01293333333,4.66933333333,3.78368888889,39.7354666667,7.3966
421.51,3.67526666667,17.0706974359,16.1927333333,5.5228,3.52033333333,4.0298,4.6776,3.78171111111,39.7795333333,7.40466666666
421.87,3.66846666667,17.0994153846,16.2001333333,5.52913333333,3.51173333333,4.02186666667,4.68353333333,3.77075555556,39.8495333334,7.39386666667
422.23,3.67226666667,17.1097076923,16.2076666667,5.53413333333,3.5148,4.01886666667,4.68553333333,3.76851111111,39.8895333334,7.3834
422.58,3.66246666667,17.1179948718,16.2084,5.51513333333,3.4976,4.01046666667,4.68213333333,3.74775555555,39.9311333333,7.3782
422.94,3.683,17.1723641026,16.2553333333,5.56093333333,3.52866666667,4.03666666667,4.71566666667,3.77171111111,40.0232,7.40653333333
423.30,3.6726,17.1693487179,16.2554,5.5576,3.53266666667,4.03126666667,4.71126666667,3.76286666667,40.0530666667,7.38633333333
423.66,3.68746666667,17.2189487179,16.2903333333,5.58713333333,3.55166666667,4.04606666667,4.7416,3.77131111111,40.1754666667,7.39593333334
424.01,3.69073333334,17.2508512821,16.3198666667,5.60186666667,3.5684,4.05193333333,4.74733333333,3.76997777778,40.2474,7.40473333333
424.37,3.6866,17.2709897436,16.3422666667,5.604,3.5708,4.05166666667,4.7412,3.76057777778,40.2972666667,7.41266666667
424.73,3.67833333333,17.2900974359,16.343,5.61226666667,3.56706666667,4.03773333333,4.75006666667,3.74591111111,40.3602,7.4128
425.08,3.65606666667,17.2845230769,16.3524,5.60026666667,3.55213333333,4.02613333333,4.74166666667,3.73404444445,40.3976,7.396
425.44,3.6502,17.3059282051,16.3524,5.59753333333,3.55006666667,4.01373333333,4.74046666667,3.73331111111,40.4412666667,7.3888
425.80,3.66573333333,17.3400923077,16.3819333333,5.61953333333,3.5776,4.03546666667,4.75613333333,3.75188888889,40.5393333333,7.4126
426.16,3.65693333333,17.3738666667,16.3996666667,5.635,3.57186666667,4.02446666667,4.75093333333,3.75093333333,40.6286666667,7.42026666667
426.51,3.65206666667,17.3931846154,16.4106,5.6536,3.57866666667,4.00466666667,4.73886666666,3.74188888889,40.7074666666,7.40766666666
426.87,3.63686666667,17.4183179487,16.4156,5.65286666667,3.58286666667,3.98553333333,4.7246,3.72828888889,40.7776666667,7.4062
427.23,3.61846666667,17.4443230769,16.4267333333,5.65973333333,3.57613333333,3.97786666667,4.71466666667,3.71046666667,40.8490666666,7.41246666667
427.58,3.61,17.457574359,16.4466666667,5.683,3.58686666667,3.97453333334,4.71866666667,3.70993333333,40.9046,7.41106666667
427.94,3.60586666667,17.4579538461,16.4445333333,5.6852,3.57746666667,3.963,4.7118,3.69533333333,40.9324,7.39633333333
428.30,3.60306666667,17.4796205128,16.4519333333,5.69766666667,3.5774,3.963,4.7106,3.6896,41.0048,7.38353333333
428.65,3.59406666667,17.4971282051,16.4644666667,5.7016,3.56313333333,3.94953333333,4.6938,3.6946,41.0485333333,7.36633333334
429.01,3.6038,17.5318820513,16.484,5.7138,3.56246666667,3.945,4.69613333333,3.68444444445,41.1212,7.37406666667
429.37,3.58286666667,17.5605333333,16.4898,5.72086666667,3.55613333333,3.94046666667,4.67846666667,3.66031111111,41.2369333333,7.37273333333
429.72,3.5584,17.5688820513,16.493,5.71593333333,3.5468,3.9164,4.67066666667,3.65393333333,41.2759333333,7.34873333333
430.08,3.5506,17.5645487179,16.4823333333,5.71393333333,3.53513333333,3.90926666667,4.66413333333,3.6424,41.3128666667,7.3398
430.44,3.53986666667,17.5574769231,16.4704666667,5.71506666667,3.51146666667,3.90813333333,4.66253333333,3.64471111111,41.329,7.3264
430.79,3.525,17.5287128205,16.4384666667,5.71113333333,3.47993333333,3.89613333333,4.64326666667,3.63624444445,41.3156,7.29993333333
431.15,3.52906666667,17.5290205128,16.4614666667,5.7206,3.47073333333,3.88946666667,4.64186666667,3.63773333333,41.3586666667,7.29953333334
431.50,3.5184,17.5271641026,16.4493333333,5.7072,3.44986666667,3.87306666667,4.61506666667,3.63224444445,41.3793333333,7.29
