wavelength,Back_SpoFrof,Belly_SpoFrof,Breast_SpoFrof,Crissum_SpoFrof,Crown_SpoFrof,DorTail_SpoFrof,Rump_SpoFrof,Throat_SpoFrof,WingTip_SpoFrof
719.24,17.3458333334,32.5368333334,26.819,27.641,15.1323333333,20.0871666666,18.402,27.6325,18.6786666666
719.56,17.5243333334,32.5225,27.0041666667,27.5586666666,15.2965,20.2046666666,18.4508333333,27.7761666666,18.9115
719.88,17.6618333333,32.5371666667,26.943,27.713,15.4941666666,20.1886666667,18.432,27.8815,18.9383333334
720.20,18.0916666666,32.6975,26.9883333333,28.0585,15.7018333334,20.3761666667,18.4908333334,28.0845,19.065
720.52,18.1383333333,32.6041666667,26.8115,28.1716666667,15.702,20.2853333333,18.3693333333,28.0786666667,18.845
720.84,18.2815,32.7531666667,27.0268333334,28.2051666667,15.9156666667,20.4185,18.52,28.2996666666,18.9561666666
721.16,18.7068333334,32.9873333333,27.1548333333,28.4353333334,16.2666666666,20.8276666666,18.8683333333,28.4801666666,19.2818333333
721.48,18.734,32.9326666667,26.9443333334,28.461,16.1201666667,20.7331666667,18.8115,28.4381666667,18.9525
721.79,18.786,32.816,26.9108333333,28.4536666667,16.1906666667,20.8,18.9143333334,28.4126666667,19.0426666666
722.11,18.7965,32.6695,26.8143333333,28.3126666666,16.2333333334,20.9496666666,18.9858333333,28.6811666667,19.0085
722.43,18.7495,32.42,26.484,28.124,16.0143333334,20.8181666667,18.7961666667,28.7718333333,18.7728333333
722.75,18.6245,32.3191666666,26.2251666666,28.0326666667,15.8311666667,20.8405,18.756,28.6385,18.6433333334
723.07,18.6598333334,32.5115,25.9423333333,28.0816666667,15.6228333334,20.8228333334,18.8061666667,28.502,18.5463333333
723.39,18.847,32.8176666666,26.2295,28.353,15.9383333333,21.2636666667,19.1591666667,28.9301666667,18.762
723.71,19.0555,33.1486666667,26.6308333333,28.6075,16.2636666667,21.772,19.3735,29.2661666667,19.1885
724.03,19.132,33.1911666666,26.8785,28.6295,16.2501666667,21.9288333333,19.5058333334,29.2398333333,19.4683333334
724.35,18.6955,32.8591666667,26.4125,28.2376666667,15.913,21.5775,19.2261666666,28.7875,19.0318333333
724.67,18.2783333334,32.4893333333,25.9701666667,27.9018333333,15.4983333333,21.1921666666,18.8365,28.3645,18.6791666667
724.98,18.4206666666,32.5085,26.0285,28.0241666667,15.7515,21.3216666667,18.956,28.4033333333,18.9563333333
725.30,18.6093333333,32.577,26.0303333334,28.148,16.0096666666,21.4643333333,19.134,28.5261666666,19.1956666667
725.62,18.616,32.7743333334,26.3531666666,28.2178333334,16.0796666667,21.444,19.3301666667,28.4996666667,19.33
725.94,18.7381666667,33.2075,26.746,28.5055,16.2988333334,21.8668333334,19.6878333333,28.6313333333,19.646
726.26,18.5071666667,33.025,26.721,28.327,16.1008333333,21.5673333333,19.5013333334,28.3728333334,19.4551666667
726.58,18.3973333333,32.8961666667,26.7898333333,28.4153333333,16.2158333333,21.6346666666,19.4581666667,28.3788333333,19.3581666666
726.90,18.3301666667,32.8333333333,26.643,28.4203333334,15.9396666667,21.5528333334,19.3028333334,28.261,19.2483333334
727.21,18.0241666667,32.4405,26.4113333334,28.188,15.5211666667,21.1218333333,19.147,27.9353333333,19.0883333334
727.53,17.8698333334,32.4116666666,26.0736666666,28.0371666667,15.4276666667,21.0683333333,19.1626666667,27.7733333334,19.0415
727.85,18.1195,32.4865,26.3281666666,28.2621666667,15.4143333334,21.2433333334,19.3448333333,27.8876666667,19.4163333333
728.17,18.4051666667,32.8235,26.6141666667,28.477,15.6156666667,21.288,19.5805,28.0955,19.7135
728.49,18.4568333333,32.9808333333,26.7593333333,28.5891666667,15.7141666666,21.3933333334,19.5765,28.3025,19.7618333333
728.80,18.4983333334,33.1175,26.9703333333,28.6348333333,15.6936666666,21.3298333333,19.542,28.5601666666,19.727
729.12,18.4435,33.0043333333,26.7878333334,28.5206666667,15.4645,21.1723333334,19.3516666667,28.3933333334,19.5886666666
729.44,18.5268333333,32.9911666667,26.8625,28.4635,15.5743333333,21.0536666667,19.3033333333,28.319,19.571
729.76,18.8715,33.224,27.0693333334,28.819,15.8091666667,21.1853333334,19.4356666667,28.5435,19.895
730.08,18.8391666667,33.1408333334,26.9736666667,28.8441666667,15.7095,20.9981666667,19.3066666667,28.3985,19.748
730.39,18.648,32.8738333333,26.5868333334,28.707,15.6001666667,20.6426666667,19.0816666667,28.0046666666,19.5496666667
730.71,18.5731666666,32.8663333333,26.55,28.7676666667,15.6593333334,20.618,19.1308333333,28.05,19.5415
731.03,18.802,32.9853333333,27.026,28.9035,15.9233333334,20.7785,19.1415,28.1773333333,19.6143333333
731.35,18.5905,32.9845,26.928,28.8263333334,15.9345,20.8248333333,18.9818333334,28.1283333333,19.3011666667
731.67,18.503,32.8945,26.9383333334,28.9663333334,15.9081666667,20.8801666666,18.9373333334,28.3615,19.2993333333
731.98,18.3626666667,32.7215,26.732,28.764,15.7696666667,20.7685,18.9661666667,28.1988333333,19.4678333334
732.30,18.2911666666,32.664,26.8056666666,28.7156666667,15.801,20.8068333333,18.9476666667,27.9485,19.5875
732.62,18.4641666667,32.7671666666,27.0573333334,28.8286666666,16.0445,21.1883333333,19.0175,28.0951666667,19.6308333333
732.94,18.4286666666,32.4546666666,26.8416666666,28.7455,15.7491666667,21.0346666667,18.8163333333,28.0305,19.6046666666
733.25,18.586,32.5245,27.0071666667,28.664,15.7221666667,21.1306666667,18.9795,28.1523333334,19.6878333333
733.57,18.781,32.6151666667,27.212,28.648,15.7711666667,21.3786666667,19.2241666666,28.3553333333,20.1105
733.89,19.0476666667,32.868,27.5908333333,28.7338333333,16.138,21.7356666666,19.4766666667,28.7115,20.3531666667
734.21,19.1526666667,33.0836666666,27.7238333334,28.6575,16.2325,21.8371666667,19.5545,28.8745,20.4325
734.52,19.1595,33.093,27.712,28.6166666666,16.3461666666,21.7746666667,19.8615,29.0361666667,20.5776666666
734.84,19.4106666667,33.0488333334,28.019,28.588,16.5028333333,21.8556666667,19.9508333333,29.1956666666,21.0163333333
735.16,19.3931666667,32.8121666667,28.1185,28.2793333333,16.5451666667,21.8181666667,19.8656666667,28.8148333334,21.005
735.48,19.5165,32.926,28.5276666666,28.3986666667,16.7013333333,22.0436666667,19.8936666666,28.7558333333,20.9463333333
735.79,19.6088333333,33.0248333334,28.6876666667,28.6725,16.6665,22.2728333334,19.9525,28.8648333333,20.8878333333
736.11,19.399,32.871,28.7263333333,28.495,16.4305,21.9775,19.7636666666,28.7981666666,20.8368333333
736.43,19.5438333333,33.1053333334,29.0565,28.8285,16.7548333333,22.3275,20.0828333333,29.0825,21.0678333334
736.74,19.2461666667,32.8715,28.7291666666,28.807,16.7445,21.9918333333,19.812,29.0511666666,20.902
737.06,19.2071666667,32.9123333333,28.7666666666,28.7718333333,16.7913333333,21.8515,19.5813333333,28.9641666667,20.7503333333
737.38,19.0378333334,32.9318333333,28.7683333334,28.6741666667,16.5936666667,21.576,19.4443333333,28.9086666666,20.6013333333
737.69,19.1548333333,32.9505,28.8638333334,28.8536666666,16.6821666667,21.6998333333,19.5891666667,28.74,20.4065
738.01,19.1983333333,32.8995,28.6473333333,28.9366666666,16.615,21.8385,19.5651666667,28.642,20.1283333333
738.33,19.2978333333,33.1213333333,28.8411666667,29.3836666667,16.6563333333,21.8621666667,19.7061666667,28.8563333334,19.732
738.64,19.3475,33.2083333333,28.633,29.4503333333,16.62,21.976,19.6231666667,28.9143333334,19.6126666667
738.96,19.0713333334,32.8753333333,28.17,29.164,16.4221666666,21.7626666667,19.5138333334,28.6853333334,19.1961666667
739.28,18.9011666666,32.6043333333,27.9531666666,28.7656666667,16.2551666667,21.5051666666,19.4998333333,28.526,19.0675
739.59,18.8918333334,32.6511666666,27.5975,28.8883333334,16.2573333333,21.4841666666,19.5581666666,28.4845,19.023
739.91,18.7473333333,32.5816666667,27.3665,28.6901666667,16.0788333334,21.2305,19.3033333334,28.203,18.7208333334
740.23,18.6125,32.4728333333,27.1705,28.3301666667,15.8968333333,21.301,19.3286666667,28.0203333333,18.6553333334
740.54,18.6236666667,32.436,27.0138333334,28.2298333334,16.0126666666,21.4725,19.5858333334,28.0138333334,18.6075
740.86,18.816,32.3621666666,27.2886666666,28.5705,16.2355,21.8166666667,19.8581666667,28.0906666667,18.865
741.18,18.8896666667,32.2163333334,27.118,28.4451666666,16.3183333334,21.7153333333,19.6583333333,28.1188333334,19.0278333333
741.49,18.719,32.0795,27.1875,28.3063333333,16.3068333333,21.5925,19.1915,28.0756666667,18.9273333333
741.81,18.723,32.103,26.732,28.093,16.1426666667,21.5995,19.2015,27.9675,19.3493333333
742.12,18.831,32.2338333333,26.7418333334,28.2868333333,16.1746666667,21.5798333333,19.375,28.1711666667,19.6585
742.44,19.0466666667,32.3141666666,26.7585,28.5553333333,16.0833333334,21.6151666666,19.2823333333,28.4138333333,19.901
742.76,19.0876666667,32.242,26.4995,28.7416666667,16.0585,21.6816666667,19.3023333333,28.3781666666,20.0656666667
743.07,19.2441666666,32.5161666667,26.8806666667,28.9713333334,16.2161666667,21.8816666666,19.6108333334,28.6048333333,20.44
743.39,19.3286666667,32.523,26.8095,28.9535,16.1426666667,21.948,19.6028333333,28.5941666667,20.4376666666
743.70,19.617,32.9923333334,27.47,29.4905,16.5613333333,22.4433333334,19.803,29.125,20.7078333333
744.02,19.4068333333,33.2828333333,27.5195,29.5981666667,16.3138333333,22.4995,19.7466666667,29.2453333334,20.7418333333
744.34,19.1991666667,33.3206666666,27.3665,29.4193333333,16.251,22.3843333333,19.5575,29.1761666667,20.7151666666
744.65,19.032,33.2946666667,27.101,29.3183333333,16.0351666666,22.2673333333,19.5601666666,29.1311666666,20.4756666666
744.97,19.1015,33.4635,27.2135,29.2773333334,15.9376666666,22.2135,19.7006666667,29.2901666667,20.6703333334
745.28,18.9778333333,33.3201666666,27.3143333333,28.868,16.014,22.2221666667,19.4476666667,29.1746666667,20.4531666666
745.60,19.0465,33.649,27.6266666666,29.0795,16.1865,22.5706666667,19.7306666666,29.4608333333,20.4668333333
745.91,19.1433333334,33.8695,28.2676666667,29.2345,16.3951666667,22.7318333333,20.0173333334,29.7776666667,20.4743333333
746.23,19.11,33.7836666667,28.3803333333,28.9696666666,16.309,22.4608333334,19.8516666666,29.6583333333,20.1298333333
746.55,19.0098333333,33.393,27.8351666667,28.416,16.0988333333,22.1518333333,19.4125,29.1355,19.6633333333
746.86,19.0521666667,33.4506666667,27.8713333334,28.4641666667,16.3471666666,22.181,19.6256666666,29.331,19.8213333333
747.18,19.0711666667,33.1221666667,27.5261666666,28.3256666667,16.1421666666,21.815,19.4295,28.8051666667,19.615
747.49,19.2195,33.1678333334,27.661,28.5205,16.4313333334,21.5878333333,19.5315,28.928,19.6521666667
747.81,19.2286666666,32.972,27.3973333333,28.3611666666,16.153,21.4296666667,19.2415,28.8431666667,19.5078333333
748.12,19.0655,32.9896666666,27.5233333333,28.2805,16.0428333333,21.3693333333,19.0278333333,28.8725,19.3075
748.44,19.1488333334,33.0041666667,27.1528333333,28.5018333333,15.9701666667,21.5745,19.1743333333,28.774,19.5035
748.75,19.2166666666,33.0058333333,27.0681666667,28.8251666666,15.974,21.3951666666,19.4056666666,28.7116666667,19.5945
749.07,19.1688333334,32.5663333334,26.8326666666,28.5803333333,15.887,20.948,18.974,28.5363333334,19.4078333333
749.38,18.8083333333,32.1506666666,26.0178333334,27.9978333334,15.5273333334,20.4643333333,18.5593333333,28.1346666667,19.4993333333
749.70,18.7451666667,32.2256666666,25.871,28.0246666667,15.5961666666,20.4445,18.5338333334,28.1118333333,19.318
750.01,19.1101666667,32.6128333333,26.2215,28.2708333333,15.9461666667,20.6703333334,18.7468333333,28.6403333334,19.7058333334
750.33,18.9651666667,32.4658333333,26.2286666666,28.2485,15.8625,20.5421666666,18.5538333333,28.4953333334,19.7061666667
750.64,18.8725,32.4483333333,26.4396666666,28.139,15.9678333333,20.5335,18.4815,28.575,19.6358333333
750.96,19.043,32.0201666666,26.172,28.0745,15.9045,20.5611666666,18.377,28.3948333334,19.4593333333
751.27,19.507,32.2353333333,26.4711666666,28.1948333334,16.1625,20.8796666666,18.8241666667,28.5521666667,19.9665
751.59,19.9353333333,32.521,26.8788333334,28.4781666667,16.4953333334,21.2236666666,19.2435,28.9668333334,20.7096666667
751.90,20.0833333333,32.5123333333,27.4411666666,28.42,16.572,21.214,19.3003333333,29.0323333334,20.7718333333
752.22,20.1503333333,32.62,27.716,28.5251666667,16.8386666666,21.2585,19.265,29.168,20.9781666666
752.53,20.1206666667,32.762,27.9366666666,28.5015,16.6793333334,21.4285,19.4158333333,29.054,20.889
752.85,20.654,33.4871666666,28.5961666666,29.0321666667,17.109,21.8076666667,19.8908333334,29.3331666667,21.1155
753.16,20.6415,33.4165,28.7568333334,28.789,17.0316666667,22.043,19.8156666667,29.397,21.3071666667
753.47,20.4603333333,33.1788333333,28.7613333334,28.8068333333,16.866,21.978,19.9136666667,29.1473333333,21.3286666667
753.79,20.4855,33.166,28.954,28.7996666667,16.8083333333,21.9988333333,19.9766666667,29.2053333333,21.2198333333
754.10,20.4506666667,32.9265,28.5613333333,28.9423333333,16.6215,22.1101666666,19.921,29.2716666666,21.1801666667
754.42,20.3941666667,33.2553333334,28.864,28.9423333333,16.6536666667,22.2351666667,20.0105,29.5668333333,21.4221666666
754.73,20.4198333333,33.5163333333,28.7891666667,29.2795,16.804,22.2636666667,20.0536666667,29.6523333334,21.1586666666
755.05,20.2071666666,33.1365,28.311,28.9206666666,16.5093333333,22.0693333334,19.7743333333,29.1633333333,20.653
755.36,20.2665,33.5586666666,28.3808333333,29.3026666666,16.7993333333,22.3681666667,20.1536666667,29.4948333334,20.8631666667
755.67,20.2433333334,33.2666666666,28.3936666666,29.3045,16.6135,22.3441666667,20.1966666666,29.3246666667,20.6421666666
755.99,20.3806666667,33.434,28.4458333334,29.5521666667,16.8878333334,22.3051666667,20.2736666667,29.7398333333,20.8231666666
756.30,20.7108333333,33.3468333333,28.7586666667,29.7661666667,17.1638333333,22.4843333334,20.4553333333,29.9543333333,21.0736666666
756.62,20.7655,33.5095,28.7668333334,29.9933333334,17.3375,22.2225,20.6028333333,29.9255,20.935
756.93,20.641,33.5358333333,28.6168333334,30.0403333333,17.2943333334,22.1321666667,20.567,29.8178333334,20.702
757.24,20.6635,33.609,28.4213333333,30.1441666667,17.575,22.2445,20.7376666667,29.8078333334,20.8046666667
757.56,20.5168333333,33.8956666667,28.4115,29.9916666667,17.6241666667,22.2445,20.9255,29.6168333334,20.9055
757.87,20.1615,33.4668333333,27.9378333333,29.9186666667,17.6805,22.029,20.7151666667,29.0915,20.7551666666
758.18,19.6553333333,32.947,27.7755,29.4061666667,17.4321666666,21.4923333334,20.281,28.5876666667,20.2808333334
758.50,19.7253333333,33.1606666667,27.8925,29.7836666667,17.6288333334,21.563,20.3821666667,28.8216666667,20.442
758.81,19.6513333333,32.7655,27.5888333333,29.3118333334,17.327,21.1105,20.1268333333,28.4206666667,20.3911666667
759.13,19.7436666667,33.0296666667,27.4231666667,29.2063333334,17.2875,21.2625,20.1533333333,28.4998333333,20.437
759.44,19.585,33.0168333333,27.4111666667,29.4268333334,17.4371666667,21.515,20.4413333334,28.2543333333,20.2898333333
759.75,19.2761666667,32.813,26.9231666666,29.1098333333,17.3371666666,21.4695,20.2398333333,28.1075,19.9596666667
760.07,19.312,32.9321666667,27.105,29.4656666667,17.5396666667,22.0023333334,20.4888333333,28.14,20.3595
760.38,19.3001666667,33.1008333333,27.4785,29.499,17.796,22.1405,20.4491666667,28.3568333333,20.3718333333
760.69,19.4916666666,33.2755,27.426,29.3306666667,17.6705,21.9563333333,20.296,28.2303333333,20.2186666667
761.01,20.1441666667,33.8591666667,27.9488333334,29.8173333333,18.1996666666,22.6908333333,20.8728333334,28.9053333333,20.7716666666
761.32,20.3976666667,33.9285,28.4671666667,29.8785,18.0535,22.7908333334,21.091,29.2035,20.9623333334
761.63,20.4903333333,34.2121666666,28.8385,30.0615,17.9255,23.0733333333,21.3753333333,29.4918333334,21.2206666666
761.94,20.3091666667,34.0688333333,28.9495,29.7136666667,17.8558333333,22.8541666667,21.3601666667,29.306,21.119
762.26,20.2051666667,34.1118333333,28.8891666666,29.872,17.9198333333,22.8441666667,21.2708333333,29.3583333334,21.0663333333
762.57,20.4261666666,34.3611666667,29.3501666667,30.2128333334,18.147,22.9658333333,21.4485,29.5845,21.3473333334
762.88,20.6178333333,34.2621666667,29.0741666667,30.0441666666,18.0573333334,22.9115,21.4028333333,29.562,21.6338333333
763.20,20.2821666667,34.1373333333,29.0046666666,30.0465,17.7135,22.7245,21.2176666667,29.3993333334,21.4351666666
763.51,20.198,34.2186666667,28.8368333334,29.782,17.3018333333,22.4891666667,20.9683333333,29.3868333333,21.2635
763.82,20.2291666667,34.2363333333,28.709,29.721,17.2025,22.5611666667,21.0085,29.3983333333,21.3358333333
764.14,20.1546666667,34.2945,28.9488333333,29.8158333333,17.2861666666,22.7753333333,21.1455,29.5828333334,21.5268333333
764.45,19.9125,33.9413333334,28.8161666666,29.575,17.0283333333,22.3393333333,20.847,29.2031666667,21.1938333333
764.76,19.9875,34.175,28.8093333334,29.6146666667,17.1623333333,22.508,20.9173333334,29.2221666667,21.16
765.07,20.0936666667,34.2126666666,28.8988333333,29.7358333333,17.4023333333,22.6416666666,21.053,29.2026666666,21.2183333333
765.39,19.9756666666,34.183,28.5808333334,29.9078333333,17.394,22.5406666667,20.936,29.1138333334,21.0468333334
765.70,19.729,33.9575,28.357,29.894,17.3203333333,22.444,20.4831666666,28.9396666666,20.701
766.01,18.9518333333,33.3146666667,27.4216666666,29.266,16.946,21.7833333334,19.7216666667,28.3158333333,19.8398333333
766.32,18.668,33.2938333333,27.4936666667,29.0815,16.811,21.5878333333,19.2521666666,28.0051666666,19.4751666667
766.64,18.8695,33.2853333333,27.796,28.9555,17.0166666667,21.6893333333,19.2053333333,28.1596666667,19.6238333333
766.95,19.1431666666,33.077,27.9388333334,29.277,17.5561666667,21.8545,19.3566666666,28.2381666667,19.6411666667
767.26,18.9943333333,32.649,27.5546666667,29.2801666667,17.3358333334,21.471,19.2251666666,28.0308333333,19.344
767.57,19.135,32.5283333333,27.5606666667,29.2703333333,17.4636666666,21.3583333334,19.1733333333,27.9976666667,19.4186666667
767.88,19.0465,32.5925,27.573,29.3145,17.6043333333,21.4263333333,19.204,28.1481666666,19.078
768.20,19.1355,32.799,27.3598333334,29.2701666667,17.8891666666,21.5638333334,19.338,28.501,19.3216666667
768.51,19.0558333334,32.8005,26.898,29.1206666666,17.724,21.4616666667,19.339,28.3798333333,19.747
768.82,19.3596666666,33.0311666667,27.6023333333,29.3113333333,17.7368333333,21.9403333333,19.351,28.707,20.2746666666
769.13,19.2705,32.8863333333,27.8101666666,28.932,17.6926666667,21.7956666666,19.7,28.8443333333,20.3401666666
769.44,20.107,33.5116666667,28.9485,29.6256666666,18.1818333333,22.7538333334,20.9535,29.4918333334,21.3725
769.76,20.2405,33.6431666666,29.185,29.6408333333,18.1071666666,22.7025,21.1618333333,29.6041666667,21.3073333334
770.07,20.6116666666,34.126,29.183,30.1156666667,18.364,22.8408333333,21.5258333334,29.9385,21.4045
770.38,20.5068333333,34.0766666667,29.1881666666,29.8741666667,17.953,22.6225,21.2788333334,29.9123333333,21.5551666667
770.69,20.2005,33.9173333334,29.0401666667,29.7023333333,17.7375,22.722,21.1255,29.8188333333,21.466
771.00,19.836,33.6733333334,28.9243333333,29.654,17.6266666666,22.7053333333,21.2858333333,30.124,21.3658333333
771.32,19.8943333333,33.2516666667,28.5991666666,29.7595,17.3693333333,22.6635,21.3805,30.1976666667,22.2258333334
771.63,19.2666666666,32.432,28.5786666667,29.3246666666,16.4491666667,21.7111666667,20.7788333334,29.4281666667,21.4833333334
771.94,18.8176666666,32.2043333334,28.2325,28.903,16.0381666666,21.459,20.032,29.5315,20.6816666666
772.25,18.6906666666,32.4935,28.1978333333,28.9405,16.0423333333,21.5223333333,20.381,29.7266666667,20.8548333333
772.56,18.6241666666,32.8303333333,28.5325,28.948,15.7591666667,21.3583333333,20.374,29.3525,20.5708333334
772.87,18.1461666667,32.4816666666,27.7183333334,28.4018333333,15.2208333334,20.8025,19.6928333334,29.0071666667,19.9395
773.18,18.0585,32.8086666666,27.9375,28.7815,15.5486666666,21.3211666667,20.1686666666,29.6028333333,20.1118333333
773.50,17.62,32.621,28.0958333334,28.601,15.1965,21.2038333334,20.4111666667,29.0718333333,20.2848333333
773.81,17.7105,32.7418333334,28.4158333334,28.7401666667,15.2981666666,21.48,20.8305,29.274,20.6796666667
774.12,17.872,33.0203333333,29.1491666667,29.1145,15.7741666667,21.7083333333,20.8623333334,29.4391666667,20.955
774.43,17.974,33.2631666667,28.9098333334,29.3066666666,15.5463333333,21.9656666667,20.2261666667,29.2833333334,20.67
774.74,18.2288333333,33.6738333334,29.3046666667,29.5513333333,15.5978333333,22.2693333334,20.1905,29.7275,20.5895
775.05,18.8515,34.2168333333,28.9996666667,30.2055,16.1775,22.481,20.511,29.8948333334,21.1915
775.36,19.4266666667,34.147,29.6768333334,30.5615,16.7375,22.753,20.7713333333,30.2311666666,21.2315
775.67,19.5133333334,33.3923333333,29.5653333333,30.262,16.8203333333,22.3128333333,20.5291666666,30.0968333333,20.4463333333
775.98,20.0895,33.3805,29.3791666667,30.4415,16.9145,22.651,20.857,30.229,21.0343333333
776.30,19.8613333333,33.4155,29.6218333333,30.6436666666,16.9248333334,22.9621666666,20.5543333334,30.585,20.8126666667
776.61,19.8175,33.228,29.445,30.581,17.2053333333,23.1435,20.0748333333,30.3233333333,20.8245
776.92,19.8591666666,32.8991666667,29.19,30.4578333333,17.2301666666,23.4155,19.6478333333,30.2698333334,20.129
777.23,20.3831666667,33.0293333333,29.2306666667,30.7036666667,17.6015,23.4806666667,20.1611666667,30.4935,20.278
777.54,20.6296666666,32.9963333334,29.242,30.637,17.155,23.3845,20.3741666667,30.4276666667,20.5251666667
777.85,20.7458333333,32.9955,29.1726666667,30.641,17.3078333333,23.38,20.6991666667,30.3613333333,20.6178333333
778.16,20.066,32.7076666667,28.954,29.9693333333,17.2568333333,22.6863333333,20.4908333333,29.4855,20.0186666667
778.47,19.4818333334,32.0088333333,29.2166666666,29.3115,16.7376666667,22.9005,20.026,29.0633333333,19.4465
778.78,18.9891666667,32.1781666667,29.0853333334,29.0615,16.438,22.9841666667,20.3611666666,29.1576666667,19.4823333333
779.09,18.9286666667,32.7588333333,29.3103333334,29.506,16.3731666667,23.3308333334,20.3596666667,29.3838333333,20.0173333334
779.40,18.3148333333,32.4968333333,28.764,29.5755,16.2796666667,22.9961666666,20.15,29.7628333333,19.5756666667
779.71,18.1,32.3566666667,28.6021666666,28.97,15.728,22.5521666666,19.9138333333,29.4396666667,19.2668333334
780.02,18.0035,32.204,28.5698333334,29.1665,15.2648333334,22.5206666667,20.1065,29.7378333334,19.1326666667
780.33,18.7188333333,32.6886666667,28.9398333334,29.5711666667,16.0613333333,22.994,20.692,30.3341666666,20.1655
780.64,17.927,32.3948333334,28.2516666667,29.1365,15.5403333333,22.4858333333,19.831,29.9275,19.5228333333
780.95,18.1868333333,32.3746666667,28.0606666667,29.1016666667,16.201,22.6105,19.9261666666,30.2383333333,19.4468333333
781.26,18.0916666666,32.6488333333,27.8571666666,28.9046666667,15.7446666666,22.6041666667,19.9776666667,30.3436666667,19.3628333334
781.57,18.0778333334,32.5995,27.6038333333,28.9583333333,15.3401666666,22.7915,19.334,30.4686666667,19.4606666666
781.88,18.5693333334,33.6335,28.2835,29.9143333334,15.8226666667,23.5621666667,19.9711666667,31.7023333333,20.2861666666
782.19,18.015,33.1866666666,27.6896666666,29.8593333334,15.0251666667,22.574,18.924,30.8561666667,19.6715
782.50,18.5363333334,33.6425,27.768,29.9026666666,15.268,22.9535,19.2286666666,30.904,20.0528333333
782.81,19.3678333333,34.5946666666,28.5396666666,30.558,16.2511666667,23.9836666666,19.7388333333,31.6415,20.4361666667
783.12,19.3613333334,34.6201666667,28.5495,30.9416666667,16.6513333333,23.8268333333,19.6941666667,31.3655,20.527
783.43,18.5606666667,34.2726666666,27.9698333333,29.7273333333,16.0303333333,22.606,19.1363333333,30.7271666667,19.8181666667
783.74,17.7355,34.5415,27.7105,29.4301666667,15.0403333333,22.057,18.6956666667,30.5143333333,18.9433333333
784.05,16.9376666666,34.3221666667,27.6715,29.1866666666,14.4496666667,21.4993333333,18.1658333334,29.9361666667,18.373
784.36,16.4265,34.471,26.8106666667,29.0225,14.0063333333,21.3781666666,17.6601666666,29.7595,17.8206666666
784.67,15.6881666666,33.5578333334,26.4193333334,28.2803333333,13.3461666667,20.5166666666,16.8751666667,28.4888333334,17.0515
784.98,16.2333333334,34.2325,27.007,28.8375,13.5998333333,20.504,17.903,28.8858333333,17.4053333334
785.29,16.4906666667,34.2941666666,25.7923333334,29.0906666667,13.7528333334,20.0446666667,18.1716666666,28.5145,16.939
785.60,17.3538333333,34.333,26.0231666666,29.8188333333,15.1828333334,21.212,19.1033333334,29.6001666667,17.6663333333
785.91,17.1876666667,33.9766666667,25.4903333334,29.5496666667,15.38,20.9558333333,19.2863333334,29.0746666667,17.1723333333
786.22,18.0281666667,34.3505,26.586,30.057,15.4846666666,21.3496666667,20.302,29.1741666667,18.5668333334
786.53,19.1378333333,34.922,27.4346666666,30.9943333333,16.1956666667,22.5063333333,21.477,30.3178333333,20.0056666667
786.84,20.3336666667,35.4758333333,28.1563333333,32.068,17.4145,23.6265,22.3755,31.047,21.2538333334
787.14,20.2991666667,35.0286666667,27.7351666667,32.1368333333,17.6353333333,23.6468333333,22.3363333333,30.9116666667,21.4673333333
787.45,20.9241666667,35.12,28.057,31.9653333334,17.9925,24.3996666666,22.6131666667,31.5885,22.3061666667
787.76,21.1248333334,35.6926666667,28.875,32.5513333333,18.6558333333,25.0343333333,23.0178333333,31.9203333334,22.9218333334
788.07,21.5128333334,35.8098333333,29.2101666667,33.2531666667,19.4645,25.328,23.5073333333,32.7173333333,23.1861666667
788.38,21.801,35.5548333334,29.303,33.5193333333,19.5928333334,25.9246666667,23.8626666667,32.8146666667,23.5035
788.69,22.368,35.9586666667,30.695,33.9036666667,20.3923333333,26.6508333333,24.4496666666,33.3863333334,24.4496666666
789.00,22.3411666667,35.8333333333,30.4496666667,33.2805,20.1056666667,26.2435,24.3121666667,32.7116666667,24.9735
789.31,22.4738333334,35.7183333333,30.6653333333,33.3198333334,19.9406666667,26.2866666667,24.3465,33.1715,25.5591666667
789.62,21.9283333334,35.6611666667,30.344,32.8925,19.945,26.4051666667,23.6228333334,33.1956666666,24.7383333333
789.92,22.5043333334,36.1063333333,30.99,33.1808333334,20.272,26.6915,23.96,33.181,25.0555
790.23,22.5331666667,36.2028333334,31.6936666667,33.5313333333,19.9465,26.6891666667,24.0881666666,33.2908333333,25.3041666666
790.54,23.4568333333,36.5346666666,32.4143333334,34.2231666667,20.3418333334,26.9738333333,24.2606666666,33.807,26.0985
790.85,23.6256666667,37.0368333333,32.769,35.026,20.978,27.2425,24.9131666666,34.1001666666,26.331
791.16,24.7063333334,37.5146666667,33.7736666667,35.3871666667,21.6695,27.4646666667,25.939,34.771,27.0393333333
791.47,25.12,37.9496666667,34.5923333333,35.881,21.8973333333,28.1773333333,26.3938333334,35.1468333334,27.728
791.78,24.977,38.091,34.4921666667,35.3918333334,22.2018333333,27.4476666667,25.4193333334,35.0716666667,27.2795
792.08,24.0725,37.9406666667,33.8435,34.6938333333,21.3821666667,26.6851666666,24.4435,34.4156666666,26.3916666666
792.39,24.6538333334,38.8208333333,34.7796666667,35.959,21.7293333333,27.4055,24.7326666666,35.2986666666,26.305
