wavelength,Back_SpoLucf,Belly_SpoLucf,Breast_SpoLucf,Crissum_SpoLucf,Crown_SpoLucf,DorTail_SpoLucf,Patch10_SpoLucf,Rump_SpoLucf,Throat_SpoLucf,WingTip_SpoLucf
184.49,66.6667500001,9.34958333332,-10.7723333333,12.3983333334,49.3900833334,50.2031666668,-8.33316666657,42.4796666667,102.8455,37.8049166667
184.87,19.4445000002,-153.333166667,-215.555666667,-148.888916667,-49.4445000002,-32.2223333336,-223.333416667,-46.1110833333,112.222333333,-62.2221666667
185.25,-66.6666666665,-731.249999999,-887.5,-683.333333334,-274.999999999,-204.166666667,-964.583333335,-258.333333333,310.416666667,-370.833333335
185.63,-1.66666666675,-282.5,-336.666666667,-282.5,-129.166666666,-35.8333333335,-362.5,-60.0000000001,148.333333333,-93.3333333334
186.01,19.1175833333,-137.745083333,-161.76475,-128.4315,-55.3920833333,24.0196666667,-189.705833334,1.47058333343,126.4705,-22.5490000003
186.39,9.5239166665,-171.4285,-240.476083334,-148.809583333,-58.3333333335,28.57125,-223.8095,5.95233333335,152.380833333,-27.3809999999
186.77,3.78775,-256.060583333,-370.454666666,-259.090833333,-146.96975,-18.1819166666,-315.909166667,-31.0607499998,115.151583333,-109.8485
187.15,-783.333333335,-4183.33333333,-5716.66666667,-3708.33333333,-2966.66666666,-1583.33333333,-4475.0,-1500.0,125.0,-2600.0
187.53,175.000083333,777.777750001,1090.27791667,745.833416666,525.000000001,345.833416667,783.333416665,363.888916667,83.3334166667,598.611166666
187.91,71.15375,339.743666666,503.846333333,331.410166667,268.589916667,123.717916667,355.769166666,177.564083334,56.41025,275.641
188.29,50.0,391.666666667,615.0,398.333333333,320.0,125.833333333,459.166666667,187.5,21.6666666667,297.5
188.67,-337.500000001,1379.16666667,2512.5,1420.83333333,1075.0,-8.3333333325,1491.66666667,362.500000001,-533.333333334,983.333333332
189.05,303.125,-125.0,-456.25,-173.958333334,-142.708333334,152.083333333,-160.416666666,91.6666666666,263.541666667,-106.25
189.43,147.222333333,-32.8704166668,-216.20375,-77.3147500001,-60.6481666666,67.1295833332,-66.2037500002,27.31475,114.351833333,-66.20375
189.81,284.523833333,-134.52375,-659.523833333,-302.380999999,-278.5715,73.8095833334,-273.8095,-135.71425,159.52375,-303.5715
190.19,400.0,-186.666666666,-901.666666667,-465.0,-495.000000001,83.3333333334,-411.666666666,-240.0,231.666666667,-481.666666667
190.57,208.333166667,-146.428583333,-623.809583334,-353.571583334,-421.4285,40.4763333333,-298.8095,-238.095166667,107.142916667,-417.857083333
190.95,94.3182499999,5.303,-143.939416666,-66.6665833334,-97.72725,36.3635833333,-41.6666666667,-39.77275,75.3785833334,-86.3635833335
191.33,139.166666667,75.4166666667,-96.6666666668,-22.4999999999,-45.4166666667,88.75,10.4166666667,8.33333333334,125.833333333,-39.5833333334
191.71,120.3705,91.9752499999,-41.358,22.8395,-5.24683333333,92.2839166666,32.7159999998,44.1359166667,131.481583333,6.4815833334
192.09,152.6515,130.681916667,-41.6666666667,45.0756666666,0.75758333335,101.136416667,45.8333333335,69.3181666666,163.257416667,18.9392500001
192.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.85,-227.777833334,-81.9445,466.666666667,56.9444166675,325.0,-45.8333333333,156.9445,134.72225,-222.222333333,315.277833333
193.23,-489.583333332,-202.083333333,512.5,-16.6666666675,297.916666667,-187.5,-4.1666666665,12.5000000008,-518.75,350.0
193.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.99,-297.22225,-199.999916667,43.5187500001,-117.592666667,-2.6645352591e-15,-107.407416667,-181.481333333,-162.963,-326.85175,33.3333333333
194.37,-72.1154166666,-39.1025833333,53.8461666667,-17.3077500001,20.8333333332,4.48716666667,-51.2819166667,-21.7948333332,-75.6410833332,48.3974166667
194.75,-76.9443333335,-46.6665833335,38.0554999999,-12.22225,13.8888333333,9.16658333333,-51.3888333333,-24.4444166666,-68.8888333334,35.8334166668
195.13,-22.0678333333,-6.94441666665,50.6173333333,15.5865833333,33.179,28.5494166666,-5.24691666668,10.18525,-11.8825833333,44.75325
195.51,11.385,22.6525833334,70.4225833334,40.8449166667,60.9154999999,48.5915,23.3568333333,39.2019166667,20.77475,67.6055000001
195.89,19.65025,27.2633333333,73.6626666667,48.1480833334,66.5636666667,55.45275,29.62975,47.9423333333,36.8314166667,71.6048333333
196.27,22.4868333333,40.0794166666,96.0315833333,66.6666666667,82.8041666666,72.3545833334,39.28575,59.656,49.4708333333,92.0635
196.65,13.4353333334,30.1018333334,106.46275,75.1700833333,86.5648333334,78.7414166666,34.1836666666,56.9726666667,43.7075,105.272083333
197.03,16.3266666667,31.2925,112.07475,86.3944999999,92.3469166668,85.54425,43.0271666667,66.4965833333,49.83,107.993166667
197.40,46.31425,55.1280833333,138.141083333,109.93575,111.057583333,107.852666667,71.9550833333,93.91025,81.7306666667,129.166666667
197.78,53.84625,65.3845833333,155.448666667,117.628166666,123.878416667,118.269166667,82.2115833333,108.01275,93.4294166666,138.301333333
198.16,72.3684166668,87.0614166668,215.789416667,164.035083333,167.324666667,160.087583333,108.99125,147.807166667,120.17525,185.964833333
198.54,87.99025,99.7549999999,243.872666666,195.588166667,187.745,187.499916667,133.088,169.853,145.588083333,197.549083333
198.92,96.5518333334,85.6321666667,285.631916667,211.494333333,194.252916666,193.390916667,142.52875,191.379333333,148.56325,212.643666667
199.30,113.888833333,110.763916667,346.527666667,259.72225,223.611083334,234.374916667,172.916666667,246.875,173.95825,266.319416667
199.68,185.41675,166.666666667,631.25,495.13875,395.138833333,434.02775,290.277833333,458.333333333,306.944416667,499.305666666
200.06,137.878833333,150.757583334,368.93925,309.09075,263.636416667,272.3485,202.272916667,291.666666667,193.181833333,332.954583333
200.44,107.708333333,107.5,223.541666667,189.583333333,180.0,175.0,131.041666666,195.416666667,123.333333333,213.958333333
200.82,125.505166667,112.879,268.686833333,218.686916667,220.707083334,208.333416667,140.909083333,222.979833333,151.51525,249.242333333
201.19,111.434,96.5115833334,218.410833333,175.969,186.821833333,170.34875,113.37225,179.844833333,134.49625,203.488333333
201.57,91.6666666668,75.8865833333,177.304833333,144.32625,165.602916667,138.120583333,93.2625833333,151.595583334,109.5745,175.354666667
201.95,98.9316666667,70.94025,195.7265,168.589666667,186.324583333,135.470083333,100.640916667,169.230666667,112.606916667,191.453083333
202.33,101.111166667,65.0000000001,223.333333333,189.722166667,223.333416667,153.055583333,113.055666666,197.77775,121.6665,222.222333333
202.71,120.555583334,47.7778333333,368.333416667,293.33325,371.111166667,254.444333333,136.66675,326.666583333,151.111166667,390.0
203.09,68.1548333333,54.1665,200.89275,162.797583333,224.404833333,179.761833333,92.5594166667,173.8095,100.892833333,229.16675
203.47,45.155,29.8449166667,122.674416667,100.19375,144.573583334,116.472916667,68.0232500001,92.0544166666,67.2479166667,144.961333333
203.85,41.6665833333,32.6921666666,130.769333333,101.49575,142.30775,122.649666666,74.5727499999,84.1880000001,70.29925,150.85475
204.22,50.0000833333,32.9709166667,205.796916667,149.637583333,217.029083333,201.811583333,103.985416667,114.1305,103.260833334,214.130333333
204.60,33.3332499998,10.1850833333,448.148166667,304.629583333,466.6665,473.14825,192.592666667,204.629666667,175.926,457.407333333
204.98,-67.8571666665,-25.0000000001,480.952333334,324.999916666,559.523666667,521.428583334,200.000166667,213.09525,166.66675,509.523750001
205.36,-230.555583333,-86.1110833326,991.666583333,855.555666666,1252.77783333,1255.55566667,494.444333333,469.444416667,477.777833332,1105.5555
205.74,-391.666666664,-91.6666666667,3375.0,2925.0,3833.33333333,4291.66666667,2066.66666667,1908.33333333,1841.66666667,2950.0
206.12,34.8485,107.57575,381.81825,333.333333334,431.060666667,517.42425,261.363666667,234.8485,287.12125,315.909083333
206.50,65.47625,118.4525,314.880916667,277.976166667,367.261916667,444.047583334,261.904833333,222.618916667,283.928583334,277.976166666
206.87,76.6204166668,107.870416667,181.944333333,162.963,208.101916667,222.916666667,169.212916667,136.342416667,181.0185,154.16675
207.25,91.9048333335,131.90475,204.76175,195.476166667,224.28575,238.09525,184.761833333,164.28575,195.476166667,172.142833333
207.63,398.611166667,700.000166668,1069.44441667,1054.16666667,1240.27775,1290.27775,947.222166668,963.888916666,1006.94441667,886.111083333
208.01,-362.499916666,-634.722083334,-995.833416667,-994.444416667,-1263.88883333,-1251.38891667,-888.888833334,-945.833333333,-965.277916667,-801.388833332
208.39,283.33325,400.000083334,600.757583334,601.515083333,740.151583333,709.848416667,538.636333333,561.363666667,638.636416667,493.93925
208.77,187.499833333,231.944416667,323.61125,317.361166667,384.374916666,352.083333333,294.4445,294.097166667,357.291583333,268.402833333
209.14,150.378666667,165.151416667,216.098333333,212.6895,243.75,227.651416667,203.219583333,198.484833333,232.575833333,181.818166667
209.52,129.081666667,140.476083333,188.775583333,172.789083333,200.850333333,188.775416667,178.23125,164.625916666,187.415,150.340166667
209.90,141.269916667,155.357083333,206.150833333,188.690416666,218.4525,209.92075,179.563333333,174.801666667,203.174666667,166.0715
210.28,134.090833333,131.250083333,190.53025,178.409083333,195.83325,193.560583333,156.62875,160.22725,182.954583333,160.606083334
210.66,141.477333333,134.848583333,199.052916667,182.9545,196.59075,187.878666667,149.431916667,167.045416667,180.681666667,165.530333333
211.03,174.019583333,150.49025,224.509833333,203.921583333,224.75475,206.372583334,167.892166667,200.490166667,207.843083334,202.69625
211.41,177.619166667,141.428583333,212.380916667,184.047583333,223.8095,188.8095,168.333416667,189.999916667,215.238083333,199.762
211.79,119.94525,91.2568333333,140.300666667,117.486416667,147.267666667,122.26775,111.612083333,119.125583333,144.125916667,131.96725
212.17,92.1232500002,70.2054999999,106.621,82.8768333333,115.0685,91.3244166667,84.4749999999,89.0411666668,107.7625,104.908583333
212.55,90.873,61.6401666667,103.5715,77.91,117.724833333,92.7248333334,83.9946666667,90.4762499998,99.86775,107.010583333
212.92,83.0769166666,48.2049166668,95.0000000001,72.4359166667,107.435916667,89.6154166666,73.2051666667,82.0511666667,84.9999166666,98.58975
213.30,85.9376666667,54.8179166667,102.344,81.7709166666,108.4635,99.6094166668,76.9532500001,84.2450000002,92.4479166668,108.4635
213.68,108.181666667,70.9091666667,133.939416667,109.091,140.606,127.424166666,94.9998333334,113.030333333,120.303,138.18175
214.06,107.716,65.5864166667,138.271666667,106.63575,145.678916666,123.7655,97.8395833333,117.43825,118.827166667,145.98775
214.44,99.0197499999,66.5033333333,137.581583333,101.307083333,149.51,124.183083334,102.451,116.993583333,116.013,144.4445
214.81,91.9999999999,68.3333333333,134.0,99.8333333332,156.333333333,128.666666667,104.0,113.666666667,118.833333333,142.5
215.19,90.5303333333,63.447,143.560666667,105.113583334,162.499833333,143.939416667,105.303083333,120.454666667,121.78025,146.212166666
215.57,101.515083333,59.3434166666,168.181916667,128.030166667,195.707,184.848583334,121.464583333,145.454666667,135.101083333,167.17175
215.95,117.666666667,70.0000000001,194.0,146.333333333,220.666666667,220.333333333,141.333333333,178.0,155.333333333,189.333333333
216.32,142.0455,57.9545833333,232.9545,176.894,259.848333333,255.303,173.105916667,218.18175,190.909,213.636333333
216.70,130.729166667,66.9270833333,194.270833333,152.083333333,214.322916666,197.65625,150.260416667,183.854166667,165.364583333,173.4375
217.08,163.888833334,101.666833333,228.055583333,176.666583333,251.66675,224.444333333,186.389,230.0,208.0555,198.0555
217.46,214.583333333,112.15275,271.180416667,191.3195,324.65275,271.874916667,218.402833334,297.222166667,246.180583333,228.47225
217.83,240.217416667,133.333333333,280.072416667,212.319,352.53625,311.594333333,240.217583333,326.449083333,272.101666667,254.710166667
218.21,263.043583334,161.231833333,284.057833333,228.985416666,365.217416667,331.521916667,265.217416666,334.420333333,288.0435,260.145
218.59,342.753833333,226.8115,349.275166667,275.362333334,404.347833333,397.826083333,332.971,401.087,355.797083333,330.0725
218.97,351.736083334,221.875,354.513833333,263.54175,397.5695,383.680666667,337.152833333,391.666666667,356.944416667,328.8195
219.34,611.538333333,373.717916667,593.58975,419.230833333,704.487166667,644.23075,575.0,662.179583333,613.461416666,546.154
219.72,582.69225,385.8975,573.077,380.128416667,663.461416667,608.333416666,555.76925,642.30775,573.718083333,539.1025
220.10,463.235333333,313.7255,445.58825,302.94125,510.294083333,485.784333333,445.098083333,494.607833333,447.05875,438.23525
220.47,359.0,265.333333333,345.0,258.666666667,363.333333333,366.333333333,341.666666667,367.0,343.333333334,332.0
220.85,540.195916667,417.647,524.509916667,404.41175,527.450916667,565.196,524.999916667,543.627333333,515.686166667,494.60775
221.23,402.272666667,321.21225,394.318166667,294.31825,389.01525,426.894,412.500083334,396.96975,381.060666667,374.999916667
221.61,479.166666667,402.604166667,499.479166667,340.104166667,458.854166667,517.708333333,518.75,478.645833333,476.041666667,470.3125
221.98,489.880916667,413.690416667,516.071416666,316.0715,460.714333333,508.333416667,547.023833333,485.118833333,515.476083333,454.761833334
222.36,428.125,373.4375,488.541666667,283.854166667,411.979166667,476.041666667,481.25,466.145833333,476.041666667,414.583333334
222.74,759.523833334,655.952333334,866.666666667,436.90475,782.142833335,830.952499999,827.380916666,850.000083333,830.952416666,682.142666666
223.11,688.095333333,602.381083333,820.238,410.714333334,711.904666668,820.238,745.238083333,766.66675,729.761916666,638.095333333
223.49,242.013916667,212.5,293.750083334,181.9445,263.889,299.305583333,279.861,275.000083334,270.833333333,241.319333333
223.87,294.444416666,250.396833334,346.8255,229.761916667,332.143,353.571416667,345.634916666,333.33325,341.666666667,281.34925
224.24,527.272833333,469.696916667,654.545333333,455.303,649.242416667,656.818083333,639.394,626.515083334,639.394083334,520.454416667
224.62,-465.833333333,-430.833333333,-580.0,-408.333333333,-625.833333333,-659.166666667,-616.666666668,-598.333333333,-605.833333333,-472.5
225.00,-144.79175,-133.680583333,-200.347166667,-111.458333333,-210.416666667,-214.583416667,-200.694416667,-197.222083333,-196.180666667,-145.486166667
225.38,-97.3038333334,-78.9215833334,-133.578583333,-74.7549166668,-139.21575,-143.627416667,-126.71575,-130.392083333,-133.333333333,-93.3823333333
225.75,-83.3333333334,-65.35075,-101.754166667,-69.7367500001,-126.973583333,-137.719333333,-120.175416667,-121.271833333,-110.745666667,-77.4122499999
226.13,-59.1835833333,-40.9863333333,-69.8980000001,-43.8775833333,-92.1770000001,-101.530666667,-90.1359999999,-88.6055,-70.0680000001,-53.7415
226.51,-20.4763333333,-9.99991666667,-22.738,-14.5238333333,-45.71425,-45.4761666667,-48.4524166667,-37.8570833334,-25.7141666667,-13.8095
226.88,-16.5540833333,-8.10824999999,-19.1440833333,-13.4009166667,-39.6395,-42.9051666667,-44.8196666667,-28.8288333333,-25.56325,-10.58575
227.26,-33.8674166667,-19.55125,-33.2265,-26.9230833333,-53.8460833333,-51.389,-59.2947500001,-42.094,-39.20925,-21.5811666667
227.64,-19.25,-4.74999999999,-16.25,-11.8333333333,-29.75,-25.0,-28.3333333333,-21.3333333333,-18.3333333333,-6.5
228.01,-18.1945833333,-3.54166666666,-13.0554166667,-9.79166666667,-24.8611666666,-17.7778333333,-18.264,-15.0,-15.6944166667,-5.90283333334
228.39,-10.1851666667,2.61441666666,-5.6645,1.5795,-11.438,-6.15466666667,-6.26349999999,-8.11549999999,-7.84308333333,3.15916666665
228.76,-7.31700000002,4.36991666667,-4.57300000001,6.19916666666,-7.92699999999,-1.931,-2.18491666665,-6.40241666667,-6.30083333333,5.99583333333
229.14,-10.9160833333,1.75433333333,-5.40916666667,2.33925,-10.2825833333,-4.33725000001,-5.16566666668,-10.0390833333,-9.50283333333,1.31583333333
229.52,-3.92908333334,5.56991666665,-0.345333333333,7.988,-3.41091666668,1.07941666668,0.388583333335,-5.44058333333,-3.15200000001,4.92225000001
229.89,-3.04708333333,5.87366666667,-1.00001118497e-11,9.61816666666,-0.183666666675,4.69891666666,3.26733333333,-1.06475,-1.87216666667,6.57133333334
230.27,0.868166666668,7.91675,3.71525,12.1180833333,4.40966666668,8.26383333333,7.15275,4.13208333333,2.15275,10.4860833333
230.65,-1.17008333332,8.40433333332,3.12058333332,11.7021666667,5.03541666667,7.80124999999,6.7375,3.6525,0.815583333335,9.78716666668
231.02,-5.74716666666,4.99283333334,-2.15508333334,5.89083333333,-0.143666666667,3.7355,1.257,-4.05891666666,-5.13633333333,4.023
231.40,-2.05791666666,6.03916666667,0.775916666675,7.55724999999,3.50875,6.47774999999,3.10383333334,-1.92325,-1.95691666667,6.27533333334
231.78,-2.68933333334,3.15416666667,-0.929583333323,5.27875000001,2.58975,2.78891666667,-0.663916666667,-4.34941666668,-3.25366666667,4.3825
232.15,-1.17091666667,2.20383333334,-1.68725000001,5.44075,3.99441666666,0.826416666668,-2.13491666667,-5.37199999999,-3.23691666667,4.33866666666
232.53,0.0714166666675,3.362,-0.39350000001,4.47066666667,3.68391666667,0.214666666667,-3.32633333333,-4.61383333334,-0.965749999998,4.79266666667
232.90,-6.2135,-1.57166666667,-6.39625000001,-1.86408333333,-3.76475,-5.77491666666,-10.7091666667,-11.7325,-6.35958333333,-2.48533333333
233.28,-6.121,-4.31425,-10.0294166667,-3.02358333334,-6.63708333333,-8.03833333333,-12.2788333334,-14.8968333334,-8.96033333333,-4.20341666666
233.66,-9.66508333334,-7.03950000002,-13.47025,-9.39875,-11.8721666667,-11.3774166667,-15.1065,-18.7976666667,-13.0899166667,-8.44758333332
234.03,-10.03975,-7.65875,-14.6825,-14.20625,-13.65075,-14.5635,-17.02375,-21.4681666667,-13.4126666667,-11.2698333333
234.41,-19.9678333334,-15.8615,-23.8325833333,-25.2818333334,-23.1078333333,-25.7648333333,-23.9534166667,-32.9709166667,-22.78575,-23.7924166666
234.78,-25.4471666667,-19.7561666666,-29.2683333333,-30.5284166667,-28.33325,-30.1625833333,-27.8861666666,-38.74,-27.1138333333,-29.1054166667
235.16,-24.9215833333,-17.41,-26.1344166667,-26.7605,-25.0391666667,-28.71675,-26.8779166667,-35.40675,-24.6479166666,-27.0345
235.54,-21.1479166667,-13.5613333333,-22.16975,-22.9165,-20.8724166667,-26.0613333333,-24.0959166667,-32.8223333334,-21.3050833333,-24.9606666666
235.91,-14.49425,-8.61816666666,-15.7408333333,-15.3489166667,-13.5685833333,-17.8774166666,-17.4501666666,-24.6795,-15.7051666667,-17.52125
236.29,-10.9025,-3.68891666667,-11.03425,-11.3306666667,-9.45308333333,-12.2529166667,-13.3069166667,-19.9933333333,-10.1120833333,-11.8576666667
236.66,-14.295,-5.70508333333,-13.718,-13.68575,-12.3396666667,-14.2948333333,-15.7370833333,-21.41025,-12.2756666667,-13.91025
237.04,-12.0579166667,-4.41925,-10.70075,-12.0580833333,-9.75383333333,-11.17425,-12.279,-17.582,-9.88008333332,-10.73225
237.41,-6.26516666667,1.8585,-3.47716666667,-7.94366666668,-4.37658333334,-5.15575000001,-7.10433333334,-10.1619166666,-4.4065,-4.10658333334
237.79,-5.09258333333,2.60425,-1.44675,-6.25,-2.57508333333,-2.95141666668,-5.90283333333,-6.88658333332,-2.25683333333,-1.0705
238.17,-1.68925,5.63066666667,1.88625,-2.78716666667,0.281583333333,0.872833333335,-3.01233333334,-4.30741666666,0.563083333332,2.98425
238.54,5.71358333333,12.2255,8.00891666667,5.21466666667,7.11075000001,8.65758333333,3.56800000001,4.19158333334,7.50991666667,10.6535833333
238.92,9.25674999998,13.3108333333,10.8559166667,8.26575000001,9.41441666667,10.8333333333,6.75675,7.18466666666,9.54941666668,13.446
239.29,12.5199166667,15.0120833334,13.138,11.4434166667,11.5030833333,14.29425,10.4265833333,11.3635833333,13.4569166667,16.4673333333
239.67,11.0435833333,13.5509166667,11.8916666667,10.52725,10.12175,13.29275,10.23225,10.2323333334,11.8730833333,14.8783333333
240.04,7.90033333333,10.8281666667,8.97441666667,7.81375,6.341,10.6721666667,7.27658333333,7.13799999999,9.40750000002,11.7291666667
240.42,6.41733333333,9.01874999999,7.30541666666,6.27733333334,4.42366666667,9.28358333333,6.02808333332,5.84125000001,7.08725,9.61058333335
240.79,7.06941666668,8.65258333333,7.99991666666,6.06958333333,5.01383333333,10.0554166667,6.99999999999,6.26383333333,6.6805,9.51383333334
241.17,7.74416666667,9.08191666666,8.66475,6.787,5.43691666666,10.751,7.68291666666,7.15525,7.37608333333,9.70774999999
241.54,6.77575,7.9085,7.57083333333,6.20916666667,4.3355,10.0326666667,7.17866666666,6.14383333334,6.36175,8.70366666666
241.92,6.10633333333,6.91241666667,6.27775,5.3305,3.3655,8.76658333333,6.18708333333,4.867,4.84675,7.53733333333
242.29,4.65025,5.22683333333,4.54808333333,4.4735,2.13908333333,7.65425,4.827,3.4505,3.18075,6.06391666666
242.67,3.89191666667,4.14416666666,3.70266666667,3.73866666667,1.22516666667,7.53141666667,4.20725,2.39641666667,2.51366666667,5.09908333333
243.05,2.92583333333,3.605,2.43841666667,3.10008333333,0.618416666666,7.00983333333,3.18716666667,1.87225,1.73266666667,3.92716666667
243.42,2.31733333334,3.1325,1.69925,2.53175,0.01725,6.46241666666,2.72075,1.35591666667,0.626583333333,3.02958333334
243.80,3.09725,3.90666666667,2.70875,3.60091666667,0.974583333333,7.39175,3.65041666667,2.172,1.68483333333,3.87341666667
244.17,3.44241666667,4.45141666666,3.4585,4.19908333333,1.92875,7.98333333334,4.25616666666,2.6855,2.21358333333,4.40275
244.55,2.60575,3.60591666667,2.69458333333,3.71083333334,1.54883333333,7.15566666667,3.71091666667,2.17,1.66983333333,3.57375
244.92,2.39391666667,3.46908333333,2.25683333333,3.65958333333,1.4715,7.06025,3.56041666667,2.31766666667,1.7155,3.52241666667
245.30,2.65441666667,3.4645,2.29108333333,3.70916666667,1.80908333333,7.03408333333,3.9815,2.45191666667,2.1935,3.91175
245.67,2.46841666667,3.31266666667,2.28158333333,3.61566666667,1.91416666667,6.81233333334,3.82175,2.54566666667,2.35233333333,3.841
246.05,3.52891666667,4.69591666667,3.54616666667,4.93016666667,3.20866666667,8.01866666667,5.039,3.80916666667,3.91225,5.22775
246.42,4.20875,5.29775,4.214,5.27658333333,3.8035,8.51216666666,5.79758333333,4.48241666667,4.45616666667,5.86083333334
246.79,4.93866666667,6.032,4.89541666666,5.82083333333,4.42558333333,8.72175,6.32916666667,5.04416666667,4.97225,6.59283333333
247.17,5.86175,6.84241666667,6.01266666667,6.73158333334,5.25375,9.60250000001,7.34383333333,5.9105,6.03475,7.73441666667
247.54,5.90533333333,6.83591666667,6.03641666666,6.62433333333,5.23675,9.58533333334,7.34341666666,5.7445,6.066,7.90591666667
247.92,6.18141666667,7.09783333334,6.17325,6.701,5.40833333333,9.82650000001,7.58874999999,6.19383333333,6.1815,8.272
248.29,6.4265,7.24441666666,6.4345,6.85733333333,5.49691666667,9.96491666667,7.87449999999,6.51025,6.42241666667,8.37325
248.67,6.90583333333,7.8165,7.06091666667,7.19633333333,5.86033333333,10.5080833334,8.35316666667,7.03716666667,7.07691666666,9.00908333332
249.04,7.39616666666,8.46775,7.65266666667,7.78716666667,6.21433333333,10.7986666667,8.72033333334,7.51008333333,7.55491666667,9.59249999998
249.42,7.85133333333,9.23733333334,8.15258333334,8.33775,6.69783333333,11.3808333333,9.207,8.032,8.06658333333,10.2100833333
249.79,8.475,10.0146666667,8.71258333333,9.0095,7.37391666668,12.002,9.76341666667,8.8085,8.84966666667,10.869
250.17,8.9345,10.4276666667,9.26958333334,9.45199999999,7.96375,12.7439166667,10.21575,9.39791666668,9.33883333333,11.2015
250.54,8.86775,10.5185833333,9.43908333333,9.74066666666,7.8995,12.9735833333,10.21675,9.59249999999,9.59249999998,11.1905833334
250.92,8.15141666667,9.71941666666,9.02083333333,9.25933333333,7.14025,12.6788333333,9.39566666667,9.39566666667,9.04358333335,10.6225
251.29,7.81091666667,9.10775,8.59766666667,8.70549999999,6.56233333333,12.1576666666,8.85574999999,8.85566666666,8.32725,9.88833333333
251.66,7.58516666666,8.54349999999,8.44466666667,8.38274999999,6.34258333333,11.7395,8.525,8.43225,8.06766666666,9.47108333334
252.04,6.41025,7.33333333334,7.37183333334,7.33983333333,5.31391666667,10.4421666667,7.21791666667,7.03208333333,6.91025,8.29491666667
252.41,6.67441666667,7.59316666667,7.309,7.276,5.49166666667,10.7719166667,7.32225000001,7.243,6.89916666666,8.51825
252.79,6.77716666667,7.88775,7.24258333333,7.56183333334,5.53341666666,10.927,7.236,7.12941666666,6.61083333333,8.38658333333
253.16,6.90666666667,8.2,7.08666666667,8.04,5.91333333333,11.06,7.62000000001,7.19333333333,6.84,8.35333333333
253.54,6.31425,7.71875,6.48983333333,7.81341666667,5.57133333333,10.3729166666,6.86783333333,6.46266666667,6.24658333333,7.64458333334
253.91,5.68208333333,7.04216666667,6.15175,7.42208333334,5.10916666667,9.60374999999,6.26891666666,5.43375,5.59225,6.82125
254.28,5.32425,6.58233333333,5.86741666667,7.06841666667,4.45975,8.88375000001,5.69608333334,4.85991666667,5.36741666667,6.53225
254.66,5.409,6.77241666667,5.92208333334,6.72816666667,4.66141666666,8.51675,5.39425,4.47066666667,5.33575,6.44241666667
255.03,5.79483333333,7.60041666667,6.46725,6.97333333333,5.281,8.764,6.13483333334,4.58583333333,5.82508333333,6.98858333333
255.41,5.84433333333,8.30975000001,6.62408333334,7.27008333334,5.70258333333,9.12891666667,6.55325,5.28516666667,6.70283333333,7.21483333333
255.78,6.07458333333,9.22866666667,7.22016666666,7.44600000001,6.2925,9.57566666667,7.12333333333,6.03408333333,7.52658333333,7.67983333333
256.15,7.16816666666,10.27,8.48608333333,8.24491666667,6.97525,10.2941666667,8.36541666666,7.04758333333,8.75125000001,8.42975
256.53,6.95375,10.1965,8.54391666667,8.48933333332,6.64175,10.0404166667,8.3645,6.78983333333,8.71525,8.13075
256.90,7.62791666667,10.42025,8.8715,8.81333333333,7.11916666667,10.2456666667,8.87141666667,7.35866666667,9.51125,8.9225
257.28,7.42366666667,9.57741666668,8.95533333333,7.99891666667,6.94208333333,9.83158333333,8.36683333333,6.98233333333,9.01533333334,8.7815
257.65,7.74975,9.44716666668,9.09358333333,7.72033333334,7.0545,9.96566666668,8.63383333334,7.22533333333,8.80474999999,9.19375
258.02,7.97233333334,9.38066666668,8.83675000001,7.66708333333,7.169,10.2805,9.02991666667,7.60116666667,8.55708333333,9.67558333333
258.40,7.90775,9.18866666668,8.47675,7.48658333334,7.02625,10.2006666667,9.05841666667,7.51691666667,8.19433333333,9.50591666666
258.77,8.10825,9.33633333332,8.50508333334,7.79558333334,6.88033333333,10.4766666667,9.54625,7.807,8.21516666667,9.79025000001
259.15,7.90941666667,8.94866666667,8.13158333333,7.62916666667,6.64808333334,10.2166666667,9.26325,7.54383333333,7.947,9.50583333333
259.52,7.64816666667,8.52725,7.87358333333,7.27291666667,6.23441666667,9.85366666667,8.96833333333,7.129,7.51041666667,9.30308333331
259.89,7.63091666667,8.49433333334,7.82125,7.32925,6.1935,9.99883333334,8.84866666667,7.02791666666,7.35875,9.2905
260.27,7.54108333333,8.30225,7.55241666666,7.16625,6.06383333334,10.0585833333,8.57866666667,6.89575,7.03925,9.21291666667
260.64,7.2515,7.96158333333,7.185,6.74391666667,5.74233333333,9.66199999999,8.26116666666,6.5995,6.72158333333,8.97974999999
261.01,6.8715,7.62758333333,6.75991666667,6.50041666667,5.41516666666,9.374,8.06275,6.146,6.22683333333,8.62916666667
261.39,6.79016666666,7.75291666667,6.73925,6.60033333333,5.34041666667,9.48866666668,8.22283333333,6.21525,6.23491666667,8.70141666667
261.76,6.80516666667,7.99291666667,6.7965,6.70908333333,5.3645,9.51508333333,8.30724999999,6.38016666667,6.31033333333,8.66516666667
262.13,7.16608333333,8.40983333333,7.24875,7.21808333333,5.75975,9.856,8.698,6.734,6.71258333333,8.95233333333
